ID,Zorgfuncties,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
2537,A019214,A019166,2010JJ00,0.0
2538,A019214,A019166,2011JJ00,0.0
2539,A019214,A019166,2012JJ00,0.0
2540,A019214,A019166,2013JJ00,0.0
2541,A019214,A019166,2014JJ00,0.0
2542,A019214,A019166,2015JJ00,0.0
2543,A019214,A019166,2016JJ00,0.0
2544,A019214,A019166,2017JJ00,0.0
2545,A019214,A019166,2018JJ00,0.0
2546,A019214,A019166,2019JJ00,0.0
2547,A019214,A019166,2020JJ00,0.0
2548,A019214,A019166,2021JJ00,0.0
2549,A019214,A019166,2022JJ00,0.0
2550,A019215,T001103,1998JJ00,3034.0
2551,A019215,T001103,1999JJ00,3231.0
2552,A019215,T001103,2000JJ00,3486.0
2553,A019215,T001103,2001JJ00,3856.0
2554,A019215,T001103,2002JJ00,4296.0
2555,A019215,T001103,2003JJ00,4688.0
2556,A019215,T001103,2004JJ00,4909.0
2557,A019215,T001103,2005JJ00,5221.0
2558,A019215,T001103,2006JJ00,5116.0
2559,A019215,T001103,2007JJ00,5089.0
2560,A019215,T001103,2008JJ00,4686.0
2561,A019215,T001103,2009JJ00,5377.0
2562,A019215,T001103,2010JJ00,5684.0
2563,A019215,T001103,2011JJ00,5938.0
2564,A019215,T001103,2012JJ00,6281.0
2565,A019215,T001103,2013JJ00,5931.0
2566,A019215,T001103,2014JJ00,5934.0
2567,A019215,T001103,2015JJ00,6996.0
2568,A019215,T001103,2016JJ00,7079.0
2569,A019215,T001103,2017JJ00,7047.0
2570,A019215,T001103,2018JJ00,7452.0
2571,A019215,T001103,2019JJ00,7818.0
2572,A019215,T001103,2020JJ00,8487.0
2573,A019215,T001103,2021JJ00,8464.0
2574,A019215,T001103,2022JJ00,8708.0
2575,A019215,A019149,1998JJ00,3034.0
2576,A019215,A019149,1999JJ00,3231.0
2577,A019215,A019149,2000JJ00,3486.0
2578,A019215,A019149,2001JJ00,3856.0
2579,A019215,A019149,2002JJ00,4296.0
2580,A019215,A019149,2003JJ00,4688.0
2581,A019215,A019149,2004JJ00,4909.0
2582,A019215,A019149,2005JJ00,5221.0
2583,A019215,A019149,2006JJ00,5116.0
2584,A019215,A019149,2007JJ00,5089.0
2585,A019215,A019149,2008JJ00,4686.0
2586,A019215,A019149,2009JJ00,5377.0
2587,A019215,A019149,2010JJ00,5684.0
2588,A019215,A019149,2011JJ00,5938.0
2589,A019215,A019149,2012JJ00,6281.0
2590,A019215,A019149,2013JJ00,5931.0
2591,A019215,A019149,2014JJ00,5934.0
2592,A019215,A019149,2015JJ00,6996.0
2593,A019215,A019149,2016JJ00,7079.0
2594,A019215,A019149,2017JJ00,7047.0
2595,A019215,A019149,2018JJ00,7452.0
2596,A019215,A019149,2019JJ00,7818.0
2597,A019215,A019149,2020JJ00,8487.0
2598,A019215,A019149,2021JJ00,8464.0
2599,A019215,A019149,2022JJ00,8708.0
2600,A019215,A019150,1998JJ00,2765.0
2601,A019215,A019150,1999JJ00,2954.0
2602,A019215,A019150,2000JJ00,3209.0
2603,A019215,A019150,2001JJ00,3582.0
2604,A019215,A019150,2002JJ00,4014.0
2605,A019215,A019150,2003JJ00,4398.0
2606,A019215,A019150,2004JJ00,4566.0
2607,A019215,A019150,2005JJ00,4856.0
2608,A019215,A019150,2006JJ00,4862.0
2609,A019215,A019150,2007JJ00,4712.0
2610,A019215,A019150,2008JJ00,4298.0
2611,A019215,A019150,2009JJ00,4956.0
2612,A019215,A019150,2010JJ00,5183.0
2613,A019215,A019150,2011JJ00,5372.0
2614,A019215,A019150,2012JJ00,5708.0
2615,A019215,A019150,2013JJ00,5325.0
2616,A019215,A019150,2014JJ00,5319.0
2617,A019215,A019150,2015JJ00,6375.0
2618,A019215,A019150,2016JJ00,6512.0
2619,A019215,A019150,2017JJ00,6535.0
2620,A019215,A019150,2018JJ00,6922.0
2621,A019215,A019150,2019JJ00,7319.0
2622,A019215,A019150,2020JJ00,7951.0
2623,A019215,A019150,2021JJ00,7938.0
2624,A019215,A019150,2022JJ00,8159.0
2625,A019215,A019151,1998JJ00,57.0
2626,A019215,A019151,1999JJ00,62.0
2627,A019215,A019151,2000JJ00,64.0
2628,A019215,A019151,2001JJ00,111.0
2629,A019215,A019151,2002JJ00,119.0
2630,A019215,A019151,2003JJ00,128.0
2631,A019215,A019151,2004JJ00,108.0
2632,A019215,A019151,2005JJ00,156.0
2633,A019215,A019151,2006JJ00,219.0
2634,A019215,A019151,2007JJ00,910.0
2635,A019215,A019151,2008JJ00,867.0
2636,A019215,A019151,2009JJ00,947.0
2637,A019215,A019151,2010JJ00,1043.0
2638,A019215,A019151,2011JJ00,1144.0
2639,A019215,A019151,2012JJ00,1078.0
2640,A019215,A019151,2013JJ00,1045.0
2641,A019215,A019151,2014JJ00,957.0
2642,A019215,A019151,2015JJ00,3696.0
2643,A019215,A019151,2016JJ00,3796.0
2644,A019215,A019151,2017JJ00,4193.0
2645,A019215,A019151,2018JJ00,4532.0
2646,A019215,A019151,2019JJ00,4845.0
2647,A019215,A019151,2020JJ00,5346.0
2648,A019215,A019151,2021JJ00,4791.0
2649,A019215,A019151,2022JJ00,4717.0
2650,A019215,A019152,1998JJ00,2709.0
2651,A019215,A019152,1999JJ00,2892.0
2652,A019215,A019152,2000JJ00,3145.0
2653,A019215,A019152,2001JJ00,3471.0
2654,A019215,A019152,2002JJ00,3895.0
2655,A019215,A019152,2003JJ00,4269.0
2656,A019215,A019152,2004JJ00,4457.0
2657,A019215,A019152,2005JJ00,4700.0
2658,A019215,A019152,2006JJ00,4643.0
2659,A019215,A019152,2007JJ00,3803.0
2660,A019215,A019152,2008JJ00,3431.0
2661,A019215,A019152,2009JJ00,4009.0
2662,A019215,A019152,2010JJ00,4140.0
2663,A019215,A019152,2011JJ00,4228.0
2664,A019215,A019152,2012JJ00,4631.0
2665,A019215,A019152,2013JJ00,4280.0
2666,A019215,A019152,2014JJ00,4361.0
2667,A019215,A019152,2015JJ00,2679.0
2668,A019215,A019152,2016JJ00,2716.0
2669,A019215,A019152,2017JJ00,2342.0
2670,A019215,A019152,2018JJ00,2390.0
2671,A019215,A019152,2019JJ00,2474.0
2672,A019215,A019152,2020JJ00,2605.0
2673,A019215,A019152,2021JJ00,3147.0
2674,A019215,A019152,2022JJ00,3442.0
2675,A019215,A019154,1998JJ00,2709.0
2676,A019215,A019154,1999JJ00,2892.0
2677,A019215,A019154,2000JJ00,3145.0
2678,A019215,A019154,2001JJ00,3471.0
2679,A019215,A019154,2002JJ00,3895.0
2680,A019215,A019154,2003JJ00,4269.0
2681,A019215,A019154,2004JJ00,4457.0
2682,A019215,A019154,2005JJ00,4700.0
2683,A019215,A019154,2006JJ00,4642.0
2684,A019215,A019154,2007JJ00,3801.0
2685,A019215,A019154,2008JJ00,3431.0
2686,A019215,A019154,2009JJ00,4009.0
2687,A019215,A019154,2010JJ00,4140.0
2688,A019215,A019154,2011JJ00,4228.0
2689,A019215,A019154,2012JJ00,4631.0
2690,A019215,A019154,2013JJ00,4280.0
2691,A019215,A019154,2014JJ00,4361.0
2692,A019215,A019154,2015JJ00,2679.0
2693,A019215,A019154,2016JJ00,2716.0
2694,A019215,A019154,2017JJ00,2342.0
2695,A019215,A019154,2018JJ00,2390.0
2696,A019215,A019154,2019JJ00,2474.0
2697,A019215,A019154,2020JJ00,2605.0
2698,A019215,A019154,2021JJ00,3147.0
2699,A019215,A019154,2022JJ00,3442.0
2700,A019215,A019155,1998JJ00,0.0
2701,A019215,A019155,1999JJ00,0.0
2702,A019215,A019155,2000JJ00,0.0
2703,A019215,A019155,2001JJ00,0.0
2704,A019215,A019155,2002JJ00,0.0
2705,A019215,A019155,2003JJ00,0.0
2706,A019215,A019155,2004JJ00,0.0
2707,A019215,A019155,2005JJ00,0.0
2708,A019215,A019155,2006JJ00,
2709,A019215,A019155,2007JJ00,
2710,A019215,A019155,2008JJ00,
2711,A019215,A019155,2009JJ00,
2712,A019215,A019155,2010JJ00,
2713,A019215,A019155,2011JJ00,
2714,A019215,A019155,2012JJ00,
2715,A019215,A019155,2013JJ00,
2716,A019215,A019155,2014JJ00,
2717,A019215,A019155,2015JJ00,
2718,A019215,A019155,2016JJ00,
2719,A019215,A019155,2017JJ00,
2720,A019215,A019155,2018JJ00,
2721,A019215,A019155,2019JJ00,
2722,A019215,A019155,2020JJ00,
2723,A019215,A019155,2021JJ00,
2724,A019215,A019155,2022JJ00,
2725,A019215,A019156,1998JJ00,
2726,A019215,A019156,1999JJ00,
2727,A019215,A019156,2000JJ00,
2728,A019215,A019156,2001JJ00,
2729,A019215,A019156,2002JJ00,
2730,A019215,A019156,2003JJ00,
2731,A019215,A019156,2004JJ00,
2732,A019215,A019156,2005JJ00,
2733,A019215,A019156,2006JJ00,1.0
2734,A019215,A019156,2007JJ00,1.0
2735,A019215,A019156,2008JJ00,0.0
2736,A019215,A019156,2009JJ00,0.0
2737,A019215,A019156,2010JJ00,0.0
2738,A019215,A019156,2011JJ00,0.0
2739,A019215,A019156,2012JJ00,0.0
2740,A019215,A019156,2013JJ00,0.0
2741,A019215,A019156,2014JJ00,0.0
2742,A019215,A019156,2015JJ00,0.0
2743,A019215,A019156,2016JJ00,0.0
2744,A019215,A019156,2017JJ00,0.0
2745,A019215,A019156,2018JJ00,0.0
2746,A019215,A019156,2019JJ00,0.0
2747,A019215,A019156,2020JJ00,0.0
2748,A019215,A019156,2021JJ00,0.0
2749,A019215,A019156,2022JJ00,0.0
2750,A019215,A041720,1998JJ00,269.0
2751,A019215,A041720,1999JJ00,277.0
2752,A019215,A041720,2000JJ00,277.0
2753,A019215,A041720,2001JJ00,274.0
2754,A019215,A041720,2002JJ00,282.0
2755,A019215,A041720,2003JJ00,290.0
2756,A019215,A041720,2004JJ00,343.0
2757,A019215,A041720,2005JJ00,364.0
2758,A019215,A041720,2006JJ00,254.0
2759,A019215,A041720,2007JJ00,377.0
2760,A019215,A041720,2008JJ00,387.0
2761,A019215,A041720,2009JJ00,422.0
2762,A019215,A041720,2010JJ00,502.0
2763,A019215,A041720,2011JJ00,566.0
2764,A019215,A041720,2012JJ00,573.0
2765,A019215,A041720,2013JJ00,605.0
2766,A019215,A041720,2014JJ00,615.0
2767,A019215,A041720,2015JJ00,620.0
2768,A019215,A041720,2016JJ00,566.0
2769,A019215,A041720,2017JJ00,513.0
2770,A019215,A041720,2018JJ00,530.0
2771,A019215,A041720,2019JJ00,498.0
2772,A019215,A041720,2020JJ00,536.0
2773,A019215,A041720,2021JJ00,526.0
2774,A019215,A041720,2022JJ00,549.0
2775,A019215,A019157,1998JJ00,0.0
2776,A019215,A019157,1999JJ00,0.0
2777,A019215,A019157,2000JJ00,0.0
2778,A019215,A019157,2001JJ00,0.0
2779,A019215,A019157,2002JJ00,0.0
2780,A019215,A019157,2003JJ00,0.0
2781,A019215,A019157,2004JJ00,0.0
2782,A019215,A019157,2005JJ00,0.0
2783,A019215,A019157,2006JJ00,0.0
2784,A019215,A019157,2007JJ00,0.0
2785,A019215,A019157,2008JJ00,0.0
2786,A019215,A019157,2009JJ00,0.0
2787,A019215,A019157,2010JJ00,0.0
2788,A019215,A019157,2011JJ00,0.0
2789,A019215,A019157,2012JJ00,0.0
2790,A019215,A019157,2013JJ00,0.0
2791,A019215,A019157,2014JJ00,0.0
2792,A019215,A019157,2015JJ00,0.0
2793,A019215,A019157,2016JJ00,0.0
2794,A019215,A019157,2017JJ00,0.0
2795,A019215,A019157,2018JJ00,0.0
2796,A019215,A019157,2019JJ00,0.0
2797,A019215,A019157,2020JJ00,0.0
2798,A019215,A019157,2021JJ00,0.0
2799,A019215,A019157,2022JJ00,0.0
2800,A019215,A019158,1998JJ00,0.0
2801,A019215,A019158,1999JJ00,0.0
2802,A019215,A019158,2000JJ00,0.0
2803,A019215,A019158,2001JJ00,0.0
2804,A019215,A019158,2002JJ00,0.0
2805,A019215,A019158,2003JJ00,0.0
2806,A019215,A019158,2004JJ00,0.0
2807,A019215,A019158,2005JJ00,0.0
2808,A019215,A019158,2006JJ00,0.0
2809,A019215,A019158,2007JJ00,0.0
2810,A019215,A019158,2008JJ00,0.0
2811,A019215,A019158,2009JJ00,0.0
2812,A019215,A019158,2010JJ00,0.0
2813,A019215,A019158,2011JJ00,0.0
2814,A019215,A019158,2012JJ00,0.0
2815,A019215,A019158,2013JJ00,0.0
2816,A019215,A019158,2014JJ00,0.0
2817,A019215,A019158,2015JJ00,0.0
2818,A019215,A019158,2016JJ00,0.0
2819,A019215,A019158,2017JJ00,0.0
2820,A019215,A019158,2018JJ00,0.0
2821,A019215,A019158,2019JJ00,0.0
2822,A019215,A019158,2020JJ00,0.0
2823,A019215,A019158,2021JJ00,0.0
2824,A019215,A019158,2022JJ00,0.0
2825,A019215,A019161,1998JJ00,0.0
2826,A019215,A019161,1999JJ00,0.0
2827,A019215,A019161,2000JJ00,0.0
2828,A019215,A019161,2001JJ00,0.0
2829,A019215,A019161,2002JJ00,0.0
2830,A019215,A019161,2003JJ00,0.0
2831,A019215,A019161,2004JJ00,0.0
2832,A019215,A019161,2005JJ00,0.0
2833,A019215,A019161,2006JJ00,0.0
2834,A019215,A019161,2007JJ00,0.0
2835,A019215,A019161,2008JJ00,0.0
2836,A019215,A019161,2009JJ00,0.0
2837,A019215,A019161,2010JJ00,0.0
2838,A019215,A019161,2011JJ00,0.0
2839,A019215,A019161,2012JJ00,0.0
2840,A019215,A019161,2013JJ00,0.0
2841,A019215,A019161,2014JJ00,0.0
2842,A019215,A019161,2015JJ00,0.0
2843,A019215,A019161,2016JJ00,0.0
2844,A019215,A019161,2017JJ00,0.0
2845,A019215,A019161,2018JJ00,0.0
2846,A019215,A019161,2019JJ00,0.0
2847,A019215,A019161,2020JJ00,0.0
2848,A019215,A019161,2021JJ00,0.0
2849,A019215,A019161,2022JJ00,0.0
2850,A019215,A019162,1998JJ00,0.0
2851,A019215,A019162,1999JJ00,0.0
2852,A019215,A019162,2000JJ00,0.0
2853,A019215,A019162,2001JJ00,0.0
2854,A019215,A019162,2002JJ00,0.0
2855,A019215,A019162,2003JJ00,0.0
2856,A019215,A019162,2004JJ00,0.0
2857,A019215,A019162,2005JJ00,0.0
2858,A019215,A019162,2006JJ00,0.0
2859,A019215,A019162,2007JJ00,0.0
2860,A019215,A019162,2008JJ00,0.0
2861,A019215,A019162,2009JJ00,0.0
2862,A019215,A019162,2010JJ00,0.0
2863,A019215,A019162,2011JJ00,0.0
2864,A019215,A019162,2012JJ00,0.0
2865,A019215,A019162,2013JJ00,0.0
2866,A019215,A019162,2014JJ00,0.0
2867,A019215,A019162,2015JJ00,0.0
2868,A019215,A019162,2016JJ00,0.0
2869,A019215,A019162,2017JJ00,0.0
2870,A019215,A019162,2018JJ00,0.0
2871,A019215,A019162,2019JJ00,0.0
2872,A019215,A019162,2020JJ00,0.0
2873,A019215,A019162,2021JJ00,0.0
2874,A019215,A019162,2022JJ00,0.0
2875,A019215,A019163,1998JJ00,269.0
2876,A019215,A019163,1999JJ00,277.0
2877,A019215,A019163,2000JJ00,277.0
2878,A019215,A019163,2001JJ00,274.0
2879,A019215,A019163,2002JJ00,282.0
2880,A019215,A019163,2003JJ00,290.0
2881,A019215,A019163,2004JJ00,343.0
2882,A019215,A019163,2005JJ00,364.0
2883,A019215,A019163,2006JJ00,254.0
2884,A019215,A019163,2007JJ00,377.0
2885,A019215,A019163,2008JJ00,387.0
2886,A019215,A019163,2009JJ00,422.0
2887,A019215,A019163,2010JJ00,502.0
2888,A019215,A019163,2011JJ00,566.0
2889,A019215,A019163,2012JJ00,573.0
2890,A019215,A019163,2013JJ00,605.0
2891,A019215,A019163,2014JJ00,615.0
2892,A019215,A019163,2015JJ00,620.0
2893,A019215,A019163,2016JJ00,566.0
2894,A019215,A019163,2017JJ00,513.0
2895,A019215,A019163,2018JJ00,530.0
2896,A019215,A019163,2019JJ00,498.0
2897,A019215,A019163,2020JJ00,536.0
2898,A019215,A019163,2021JJ00,526.0
2899,A019215,A019163,2022JJ00,549.0
2900,A019215,A019164,1998JJ00,0.0
2901,A019215,A019164,1999JJ00,0.0
2902,A019215,A019164,2000JJ00,0.0
2903,A019215,A019164,2001JJ00,0.0
2904,A019215,A019164,2002JJ00,0.0
2905,A019215,A019164,2003JJ00,0.0
2906,A019215,A019164,2004JJ00,0.0
2907,A019215,A019164,2005JJ00,0.0
2908,A019215,A019164,2006JJ00,0.0
2909,A019215,A019164,2007JJ00,0.0
2910,A019215,A019164,2008JJ00,0.0
2911,A019215,A019164,2009JJ00,0.0
2912,A019215,A019164,2010JJ00,0.0
2913,A019215,A019164,2011JJ00,0.0
2914,A019215,A019164,2012JJ00,0.0
2915,A019215,A019164,2013JJ00,0.0
2916,A019215,A019164,2014JJ00,0.0
2917,A019215,A019164,2015JJ00,0.0
2918,A019215,A019164,2016JJ00,0.0
2919,A019215,A019164,2017JJ00,0.0
2920,A019215,A019164,2018JJ00,0.0
2921,A019215,A019164,2019JJ00,0.0
2922,A019215,A019164,2020JJ00,0.0
2923,A019215,A019164,2021JJ00,0.0
2924,A019215,A019164,2022JJ00,0.0
2925,A019215,A019165,1998JJ00,269.0
2926,A019215,A019165,1999JJ00,277.0
2927,A019215,A019165,2000JJ00,277.0
2928,A019215,A019165,2001JJ00,274.0
2929,A019215,A019165,2002JJ00,282.0
2930,A019215,A019165,2003JJ00,290.0
2931,A019215,A019165,2004JJ00,343.0
2932,A019215,A019165,2005JJ00,364.0
2933,A019215,A019165,2006JJ00,254.0
2934,A019215,A019165,2007JJ00,377.0
2935,A019215,A019165,2008JJ00,387.0
2936,A019215,A019165,2009JJ00,422.0
2937,A019215,A019165,2010JJ00,502.0
2938,A019215,A019165,2011JJ00,566.0
2939,A019215,A019165,2012JJ00,573.0
2940,A019215,A019165,2013JJ00,605.0
2941,A019215,A019165,2014JJ00,615.0
2942,A019215,A019165,2015JJ00,620.0
2943,A019215,A019165,2016JJ00,566.0
2944,A019215,A019165,2017JJ00,513.0
2945,A019215,A019165,2018JJ00,530.0
2946,A019215,A019165,2019JJ00,498.0
2947,A019215,A019165,2020JJ00,536.0
2948,A019215,A019165,2021JJ00,526.0
2949,A019215,A019165,2022JJ00,549.0
2950,A019215,A019166,1998JJ00,0.0
2951,A019215,A019166,1999JJ00,0.0
2952,A019215,A019166,2000JJ00,0.0
2953,A019215,A019166,2001JJ00,0.0
2954,A019215,A019166,2002JJ00,0.0
2955,A019215,A019166,2003JJ00,0.0
2956,A019215,A019166,2004JJ00,0.0
2957,A019215,A019166,2005JJ00,0.0
2958,A019215,A019166,2006JJ00,0.0
2959,A019215,A019166,2007JJ00,0.0
2960,A019215,A019166,2008JJ00,0.0
2961,A019215,A019166,2009JJ00,0.0
2962,A019215,A019166,2010JJ00,0.0
2963,A019215,A019166,2011JJ00,0.0
2964,A019215,A019166,2012JJ00,0.0
2965,A019215,A019166,2013JJ00,0.0
2966,A019215,A019166,2014JJ00,0.0
2967,A019215,A019166,2015JJ00,0.0
2968,A019215,A019166,2016JJ00,0.0
2969,A019215,A019166,2017JJ00,0.0
2970,A019215,A019166,2018JJ00,0.0
2971,A019215,A019166,2019JJ00,0.0
2972,A019215,A019166,2020JJ00,0.0
2973,A019215,A019166,2021JJ00,0.0
2974,A019215,A019166,2022JJ00,0.0
2975,A019216,T001103,1998JJ00,72.0
2976,A019216,T001103,1999JJ00,80.0
2977,A019216,T001103,2000JJ00,112.0
2978,A019216,T001103,2001JJ00,185.0
2979,A019216,T001103,2002JJ00,308.0
2980,A019216,T001103,2003JJ00,447.0
2981,A019216,T001103,2004JJ00,549.0
2982,A019216,T001103,2005JJ00,669.0
2983,A019216,T001103,2006JJ00,865.0
2984,A019216,T001103,2007JJ00,1246.0
2985,A019216,T001103,2008JJ00,1567.0
2986,A019216,T001103,2009JJ00,1856.0
2987,A019216,T001103,2010JJ00,2093.0
2988,A019216,T001103,2011JJ00,2154.0
2989,A019216,T001103,2012JJ00,2218.0
2990,A019216,T001103,2013JJ00,2312.0
2991,A019216,T001103,2014JJ00,2369.0
2992,A019216,T001103,2015JJ00,2072.0
2993,A019216,T001103,2016JJ00,1905.0
2994,A019216,T001103,2017JJ00,1954.0
2995,A019216,T001103,2018JJ00,2048.0
2996,A019216,T001103,2019JJ00,2177.0
2997,A019216,T001103,2020JJ00,2343.0
2998,A019216,T001103,2021JJ00,2419.0
2999,A019216,T001103,2022JJ00,2461.0
3000,A019216,A019149,1998JJ00,72.0
3001,A019216,A019149,1999JJ00,80.0
3002,A019216,A019149,2000JJ00,112.0
3003,A019216,A019149,2001JJ00,185.0
3004,A019216,A019149,2002JJ00,308.0
3005,A019216,A019149,2003JJ00,447.0
3006,A019216,A019149,2004JJ00,549.0
3007,A019216,A019149,2005JJ00,669.0
3008,A019216,A019149,2006JJ00,865.0
3009,A019216,A019149,2007JJ00,1246.0
3010,A019216,A019149,2008JJ00,1567.0
3011,A019216,A019149,2009JJ00,1856.0
3012,A019216,A019149,2010JJ00,2093.0
3013,A019216,A019149,2011JJ00,2154.0
3014,A019216,A019149,2012JJ00,2218.0
3015,A019216,A019149,2013JJ00,2312.0
3016,A019216,A019149,2014JJ00,2369.0
3017,A019216,A019149,2015JJ00,2072.0
3018,A019216,A019149,2016JJ00,1905.0
3019,A019216,A019149,2017JJ00,1954.0
3020,A019216,A019149,2018JJ00,2048.0
3021,A019216,A019149,2019JJ00,2177.0
3022,A019216,A019149,2020JJ00,2343.0
3023,A019216,A019149,2021JJ00,2419.0
3024,A019216,A019149,2022JJ00,2461.0
3025,A019216,A019150,1998JJ00,72.0
3026,A019216,A019150,1999JJ00,80.0
3027,A019216,A019150,2000JJ00,112.0
3028,A019216,A019150,2001JJ00,185.0
3029,A019216,A019150,2002JJ00,308.0
3030,A019216,A019150,2003JJ00,447.0
3031,A019216,A019150,2004JJ00,549.0
3032,A019216,A019150,2005JJ00,669.0
3033,A019216,A019150,2006JJ00,865.0
3034,A019216,A019150,2007JJ00,1246.0
3035,A019216,A019150,2008JJ00,1567.0
3036,A019216,A019150,2009JJ00,1856.0
3037,A019216,A019150,2010JJ00,2093.0
3038,A019216,A019150,2011JJ00,2154.0
3039,A019216,A019150,2012JJ00,2218.0
3040,A019216,A019150,2013JJ00,2312.0
3041,A019216,A019150,2014JJ00,2369.0
3042,A019216,A019150,2015JJ00,2012.0
3043,A019216,A019150,2016JJ00,1849.0
3044,A019216,A019150,2017JJ00,1908.0
3045,A019216,A019150,2018JJ00,2023.0
3046,A019216,A019150,2019JJ00,2167.0
3047,A019216,A019150,2020JJ00,2325.0
3048,A019216,A019150,2021JJ00,2400.0
3049,A019216,A019150,2022JJ00,2441.0
3050,A019216,A019151,1998JJ00,0.0
3051,A019216,A019151,1999JJ00,0.0
3052,A019216,A019151,2000JJ00,0.0
3053,A019216,A019151,2001JJ00,0.0
3054,A019216,A019151,2002JJ00,0.0
3055,A019216,A019151,2003JJ00,0.0
3056,A019216,A019151,2004JJ00,0.0
3057,A019216,A019151,2005JJ00,0.0
3058,A019216,A019151,2006JJ00,0.0
3059,A019216,A019151,2007JJ00,229.0
3060,A019216,A019151,2008JJ00,285.0
3061,A019216,A019151,2009JJ00,302.0
3062,A019216,A019151,2010JJ00,334.0
3063,A019216,A019151,2011JJ00,320.0
3064,A019216,A019151,2012JJ00,324.0
3065,A019216,A019151,2013JJ00,332.0
3066,A019216,A019151,2014JJ00,338.0
3067,A019216,A019151,2015JJ00,962.0
3068,A019216,A019151,2016JJ00,646.0
3069,A019216,A019151,2017JJ00,471.0
3070,A019216,A019151,2018JJ00,487.0
3071,A019216,A019151,2019JJ00,468.0
3072,A019216,A019151,2020JJ00,460.0
3073,A019216,A019151,2021JJ00,356.0
3074,A019216,A019151,2022JJ00,282.0
3075,A019216,A019152,1998JJ00,72.0
3076,A019216,A019152,1999JJ00,80.0
3077,A019216,A019152,2000JJ00,112.0
3078,A019216,A019152,2001JJ00,185.0
3079,A019216,A019152,2002JJ00,308.0
3080,A019216,A019152,2003JJ00,447.0
3081,A019216,A019152,2004JJ00,549.0
3082,A019216,A019152,2005JJ00,669.0
3083,A019216,A019152,2006JJ00,865.0
3084,A019216,A019152,2007JJ00,1017.0
3085,A019216,A019152,2008JJ00,1282.0
3086,A019216,A019152,2009JJ00,1554.0
3087,A019216,A019152,2010JJ00,1759.0
3088,A019216,A019152,2011JJ00,1834.0
3089,A019216,A019152,2012JJ00,1894.0
3090,A019216,A019152,2013JJ00,1980.0
3091,A019216,A019152,2014JJ00,2031.0
3092,A019216,A019152,2015JJ00,1049.0
3093,A019216,A019152,2016JJ00,1203.0
3094,A019216,A019152,2017JJ00,1437.0
3095,A019216,A019152,2018JJ00,1536.0
3096,A019216,A019152,2019JJ00,1699.0
3097,A019216,A019152,2020JJ00,1865.0
3098,A019216,A019152,2021JJ00,2044.0
3099,A019216,A019152,2022JJ00,2160.0
3100,A019216,A019154,1998JJ00,72.0
3101,A019216,A019154,1999JJ00,80.0
3102,A019216,A019154,2000JJ00,112.0
3103,A019216,A019154,2001JJ00,185.0
3104,A019216,A019154,2002JJ00,308.0
3105,A019216,A019154,2003JJ00,447.0
3106,A019216,A019154,2004JJ00,549.0
3107,A019216,A019154,2005JJ00,669.0
3108,A019216,A019154,2006JJ00,865.0
3109,A019216,A019154,2007JJ00,1017.0
3110,A019216,A019154,2008JJ00,1282.0
3111,A019216,A019154,2009JJ00,1554.0
3112,A019216,A019154,2010JJ00,1759.0
3113,A019216,A019154,2011JJ00,1834.0
3114,A019216,A019154,2012JJ00,1894.0
3115,A019216,A019154,2013JJ00,1980.0
3116,A019216,A019154,2014JJ00,2031.0
3117,A019216,A019154,2015JJ00,904.0
3118,A019216,A019154,2016JJ00,1038.0
3119,A019216,A019154,2017JJ00,1254.0
3120,A019216,A019154,2018JJ00,1342.0
3121,A019216,A019154,2019JJ00,1498.0
3122,A019216,A019154,2020JJ00,1683.0
3123,A019216,A019154,2021JJ00,1886.0
3124,A019216,A019154,2022JJ00,2021.0
3125,A019216,A019155,1998JJ00,0.0
3126,A019216,A019155,1999JJ00,0.0
3127,A019216,A019155,2000JJ00,0.0
3128,A019216,A019155,2001JJ00,0.0
3129,A019216,A019155,2002JJ00,0.0
3130,A019216,A019155,2003JJ00,0.0
3131,A019216,A019155,2004JJ00,0.0
3132,A019216,A019155,2005JJ00,0.0
3133,A019216,A019155,2006JJ00,
3134,A019216,A019155,2007JJ00,
3135,A019216,A019155,2008JJ00,
3136,A019216,A019155,2009JJ00,
3137,A019216,A019155,2010JJ00,
3138,A019216,A019155,2011JJ00,
3139,A019216,A019155,2012JJ00,
3140,A019216,A019155,2013JJ00,
3141,A019216,A019155,2014JJ00,
3142,A019216,A019155,2015JJ00,
3143,A019216,A019155,2016JJ00,
3144,A019216,A019155,2017JJ00,
3145,A019216,A019155,2018JJ00,
3146,A019216,A019155,2019JJ00,
3147,A019216,A019155,2020JJ00,
3148,A019216,A019155,2021JJ00,
3149,A019216,A019155,2022JJ00,
3150,A019216,A019156,1998JJ00,
3151,A019216,A019156,1999JJ00,
3152,A019216,A019156,2000JJ00,
3153,A019216,A019156,2001JJ00,
3154,A019216,A019156,2002JJ00,
3155,A019216,A019156,2003JJ00,
3156,A019216,A019156,2004JJ00,
3157,A019216,A019156,2005JJ00,
3158,A019216,A019156,2006JJ00,0.0
3159,A019216,A019156,2007JJ00,0.0
3160,A019216,A019156,2008JJ00,0.0
3161,A019216,A019156,2009JJ00,0.0
3162,A019216,A019156,2010JJ00,0.0
3163,A019216,A019156,2011JJ00,0.0
3164,A019216,A019156,2012JJ00,0.0
3165,A019216,A019156,2013JJ00,0.0
3166,A019216,A019156,2014JJ00,0.0
3167,A019216,A019156,2015JJ00,145.0
