ID,ZorginstellingenSBI2008,Perioden,Ondernemingen_1,TotaalBedrijfsopbrengsten_2,TotaalNettoOmzet_3,WettelijkBudgetEnOfSubsidies_4,TotaalOverigeNettoOmzet_5,DBCOpbrengstenBSegment_6,TotNietGebudgetteerdeZorgprestaties_7,ZorgprestatiesTussenInstellingen_8,PersoonsgebondenEnVolgendeBudgetten_9,OvNietGebudgetteerdeZorgprestaties_10,OverigeDienstverlening_11,TotaalOverigeBedrijfsopbrengsten_12,WmoSubsidiesHuishoudelijkeHulp_13,OverigeSubsidiesEnBijdragen_14,NietEerderGenoemdeBedrijfsopbrengsten_15,TotaalBedrijfslasten_16,TotaalArbeidskosten_17,LonenEnSalarissen_18,PensioenlastenEnSocialeLasten_19,AfschrijvingenOpVasteActiva_20,BijzondereWaardeverminderingen_21,TotaalOverigeBedrijfslasten_22,TotaalAnderePersoneelskosten_23,KostenUitzendkrachtenEnOverigeInleen_24,OverigePersoneelskosten_25,TotaalNietEerderGenoemdeBedrLasten_26,VoedingEnHotelmatigeKosten_27,AlgemeneKosten_28,ClientEnBewonersgebondenKosten_29,OnderhoudsEnEnergiekosten_30,HuurOperationeleLeasingKapGoederen_31,AndereBedrijfslasten_32,Bedrijfsresultaat_33,FinancieleBaten_34,FinancieleLasten_35,FinancieelResultaat_36,BuitengewoneBaten_37,BuitengewoneLasten_38,BuitengewoonResultaat_39,ResultaatVoorBelastingen_40,TotaalWettelijkBudget_41,ZiekenhEnRevalidZorgExclGGZ_42,GeestelijkeGezondheidszorgGGZ_43,IntramuraleGehandicaptenzorg_44,IntramuraleVerplegingEnVerzorging_45,ZorgThuisEnDagactiviteit_46,OverigeZorg_47,OpbrengstenTerDekkingWettelijkBudget_48,FinancieringsverschilBudgetOpbrengsten_49,TotaalActiva_50,ImmaterieleVasteActiva_51,MaterieleVasteActiva_52,TotaalFinancieleVasteActiva_53,Deelnemingen_54,OverigeLanglopendeVorderingen_55,TotaalVoorradenInclOhwUHVDBCS_56,Voorraden_57,OnderhandenWerkUHVDBCS_58,TotaalKortlVordInclFinTekort_59,TotaalKortlopendeVorderingen_60,VorderingenOpDebiteuren_61,OverigeKortlopendeVorderingen_62,Financieringstekort_63,Effecten_64,LiquideMiddelen_65,TotaalPassiva_66,TotaalEigenVermogen_67,Kapitaal_68,CollectiefGefinGebVermogen_69,NietCollectiefGefinVrijVermogen_70,Voorzieningen_71,LanglopendeSchulden_72,TotKortlSchInclFinOverschot_73,TotaalKortlopendeSchulden_74,SchuldenAanKredietinstellingen_75,Crediteuren_76,AflossingsverplLanglLen_77,OvKortlopendeSchulden_78,Financieringsoverschot_79,BoekwaardePer1Januari_80,Investeringen_81,Herwaarderingen_82,Desinvesteringen_83,Afschrijvingen_84,BijzondereWaardeverminderingen_85,TerugnameAfgeschrevenActiva_86,BoekwaardePer31December_87,TotaalWerknemers_88,TotaalOverheadEnFacilitaireFuncties_89,AlgemeneEnAdministratieveFuncties_90,Hotelfuncties_91,TerreinEnGebouwgebondenFuncties_92,TotaalPatientEnBewonergebFuncties_93,VerpleegkundigEnVerzorgendPersoneel_94,MedischEnSociaalWetenschappFuncties_95,OvPatientEnBewonergebFuncties_96,LeerlingVerpleegkundigEnVerzorgend_97,OverigPersoneelInLoondienst_98,TotaalWerknemers_99,TotaalOverheadEnFacilitaireFuncties_100,AlgemeneEnAdministratieveFuncties_101,Hotelfuncties_102,TerreinEnGebouwgebondenFuncties_103,TotaalPatientEnBewonergebFuncties_104,VerpleegkundigEnVerzorgendPersoneel_105,MedischEnSociaalWetenschappFuncties_106,OvPatientEnBewonergebFuncties_107,LeerlingVerpleegkundigEnVerzorgend_108,OverigPersoneelInLoondienst_109,TotaalWerknemers_110,TotaalOverheadEnFacilitaireFuncties_111,AlgemeneEnAdministratieveFuncties_112,Hotelfuncties_113,TerreinEnGebouwgebondenFuncties_114,TotaalPatientEnBewonergebFuncties_115,VerpleegkundigEnVerzorgendPersoneel_116,MedischEnSociaalWetenschappFuncties_117,OvPatientEnBewonergebFuncties_118,LeerlingVerpleegkundigEnVerzorgend_119,OverigPersoneelInLoondienst_120,BeddenKlinischeDagDeeltijdbehand_121,KlinischeVerpleegdagen_122,DagEnDeeltijdbehandelingen_123,EerstePolikliniekbezoeken_124,KlinischeOpnamen_125,BeddenKlinischeBehandeling_126,PoliklinischeBehandelplaatsen_127,KlinischeVerpleegdagen_128,Revalidatiebehandeluren_129,EersteConsulten_130,BeddenKlinischeEnDeeltijdbehandGGZ_131,KlinischeVerpleegdagenGGZ_132,Deeltijdbehandelingen_133,PoliklinischeFaceToFaceContacten_134,EersteKlinischeOpnamen_135,TotaalGGZZZPExclKindEnJeugd_136,VoortgezetVerblijfInclBHInclDB_137,VoortgezetVerblijfInclBHExclDB_138,BeschutBeschermdWonenExclBHInclDB_139,BeschutBeschermdWonenExclBHExclDB_140,BeddenGGZKJ_141,PlaatsenKleinschaligWonenGGZKJ_142,VerpleegdagenGGZKJ_143,VerzorgDagKleinschaligWonenGGZKJ_144,IntramurPlaatsenMetBehandelingGHZ_145,IntramurPlaatsZonderBehandelingGHZ_146,TotaalGHZZZP_147,TotaalGHZZZPVG_148,MetEnigeBegeleidingInclDB_149,MetEnigeBegeleidingExclDB_150,OverigeZZPInclBHInclDB_151,OverigeZZPInclBHExclDB_152,OverigeZZPExclBHInclDB_153,OverigeZZPExclBHExclDB_154,LichtVerstandelijkGehandicaptenLVG_155,SterkGedragsgestLichtVerstGeh_156,TotaalGHZZZPLG_157,MetEnigeBegelEnEnigeVerz_158,OverigeZZPInclBHInclDB_159,OverigeZZPInclBHExclDB_160,OverigeZZPExclBHInclDB_161,OverigeZZPExclBHExclDB_162,TotaalGHZZZPZG_163,ZintuiglijkGehandicaptenAuditief_164,ZintuiglijkGehandicaptenVisueel_165,IntramurPlaatsenMetBehandelingVPH_166,IntramurPlaatsenZonderBehandelingVZH_167,TotaalVVZZP_168,TotaalVVZZPBeschutWonen_169,BegeleidingEnEnigeVerzorging_170,BegeleidingEnVerzorgingInclBH_171,BegeleidingEnVerzorgingExclBH_172,TotaalVVZZPBeschermdWonen_173,IntensieveDementieZorgInclBH_174,IntensieveDementieZorgExclBH_175,MetNadrukOpLichVerzorgingInclBH_176,MetNadrukOpLichVerzorgingExclBH_177,HerstelgerichteBehandeling_178,IntensiefPalliatiefTerminaleZorg_179,UrenExtramuraleHuishoudelijkeVerz_180,UrenExtramuralePersoonlijkeVerz_181,UrenExtramuraleVerpleging_182,UrenExtramBegeleidingExclDagact_183,UrenExtramuraleBehandeling_184,UrenDagactiviteitGGZ_185,DagdelenDagactiviteitGHZ_186,DagdelenDagactiviteitVV_187,TotaalVPT_188,DagenVPTGGZ_189,DagenVPTGHZ_190,DagenVPTVV_191,Capaciteit_192,Jeugdigen_193,Zorgaanspraken_194,Capaciteit_195,Jeugdigen_196,Zorgaanspraken_197,Capaciteit_198,Jeugdigen_199,Zorgaanspraken_200,Capaciteit_201,Jeugdigen_202,Zorgaanspraken_203,Capaciteit_204,Jeugdigen_205,Zorgaanspraken_206,Capaciteit_207,Jeugdigen_208
38,800028  ,2008JJ00,491.0,14360.0,12679.0,11617.0,1062.0,38.0,632.0,121.0,45.0,465.0,393.0,1681.0,947.0,172.0,562.0,14131.0,9044.0,7395.0,1649.0,683.0,,4405.0,1175.0,792.0,383.0,3230.0,947.0,769.0,356.0,503.0,619.0,35.0,228.0,49.0,261.0,-212.0,7.0,10.0,-3.0,14.0,11622.0,116.0,38.0,130.0,8382.0,2955.0,0.0,11354.0,268.0,10669.0,13.0,8101.0,153.0,13.0,141.0,42.0,20.0,22.0,1179.0,803.0,380.0,423.0,376.0,15.0,1166.0,10669.0,2398.0,33.0,1902.0,463.0,442.0,4219.0,3611.0,3546.0,812.0,503.0,313.0,1919.0,65.0,7762.0,1439.0,,397.0,663.0,,41.0,8101.0,390940.0,92070.0,30750.0,57650.0,3670.0,281770.0,245170.0,5890.0,30710.0,11200.0,5900.0,210910.0,51720.0,20740.0,28260.0,2730.0,147790.0,124420.0,3520.0,19850.0,8120.0,3280.0,7395.0,1822.0,893.0,836.0,94.0,5226.0,4187.0,183.0,856.0,180.0,167.0,700.0,155.0,35.0,151.0,28.0,,,,,,,,0.0,73.0,0.0,,,,,,,,,,1150.0,700.0,,,,,,,,,,,,,,,,,,,,65490.0,94240.0,,,,,,,,,,,,,51107.0,32667.0,8302.0,8810.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,800028  ,2009JJ00,473.0,14880.0,13129.0,12092.0,1037.0,59.0,593.0,113.0,59.0,421.0,385.0,1751.0,993.0,201.0,558.0,14394.0,9142.0,7529.0,1614.0,778.0,41.0,4433.0,1075.0,695.0,380.0,3358.0,961.0,848.0,333.0,532.0,653.0,31.0,487.0,29.0,232.0,-203.0,3.0,2.0,1.0,285.0,12057.0,103.0,38.0,127.0,8913.0,2877.0,0.0,11727.0,330.0,11250.0,15.0,8300.0,183.0,16.0,168.0,58.0,19.0,40.0,1239.0,726.0,350.0,376.0,513.0,9.0,1445.0,11250.0,2684.0,33.0,2135.0,517.0,475.0,4325.0,3765.0,3683.0,848.0,482.0,328.0,2024.0,82.0,8115.0,1336.0,17.0,338.0,771.0,30.0,29.0,8300.0,399720.0,93590.0,30390.0,58680.0,4520.0,285580.0,247760.0,6830.0,30990.0,13320.0,7240.0,212530.0,51340.0,19810.0,27850.0,3690.0,147760.0,125660.0,3110.0,18990.0,8570.0,4870.0,7529.0,1824.0,886.0,829.0,109.0,5273.0,4294.0,184.0,796.0,238.0,194.0,700.0,156.0,42.0,151.0,29.0,20.0,0.0,15.0,10.0,0.0,,,0.0,130.0,0.0,,,,,,,,,,1170.0,680.0,,,,,,,,,,,,,,,,,,,,66460.0,91400.0,,,,,,,,,,,,,52819.0,35227.0,7165.0,7604.0,136.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,800028  ,2010JJ00,465.0,15281.0,13577.0,12522.0,1055.0,64.0,593.0,68.0,65.0,461.0,397.0,1704.0,1082.0,292.0,330.0,14793.0,9575.0,7861.0,1714.0,842.0,6.0,4370.0,978.0,578.0,400.0,3392.0,952.0,863.0,325.0,513.0,688.0,51.0,488.0,29.0,238.0,-210.0,5.0,3.0,2.0,279.0,12496.0,142.0,159.0,134.0,9032.0,3027.0,1.0,12164.0,331.0,12432.0,14.0,9122.0,173.0,20.0,153.0,42.0,19.0,23.0,1196.0,742.0,317.0,425.0,454.0,6.0,1879.0,12432.0,3005.0,36.0,2364.0,604.0,499.0,5262.0,3666.0,3596.0,595.0,502.0,332.0,2168.0,70.0,8578.0,1739.0,192.0,511.0,787.0,29.0,60.0,9122.0,421520.0,96260.0,30900.0,60780.0,4580.0,302950.0,268460.0,6790.0,27700.0,14520.0,7790.0,220090.0,50950.0,19350.0,29010.0,2590.0,154230.0,133010.0,2940.0,18290.0,9250.0,5660.0,7861.0,1826.0,866.0,869.0,91.0,5605.0,4668.0,186.0,751.0,228.0,203.0,700.0,142.0,35.0,158.0,38.0,20.0,10.0,18.0,28.0,1.0,390.0,138.0,33.0,512.0,2.0,884.0,177.0,16.0,468.0,224.0,0.0,0.0,0.0,0.0,1270.0,670.0,2061.0,714.0,50.0,61.0,373.0,60.0,123.0,48.0,0.0,0.0,1215.0,128.0,611.0,124.0,257.0,94.0,132.0,39.0,93.0,72140.0,88690.0,54656.0,26003.0,12485.0,1341.0,12177.0,28653.0,15719.0,2403.0,5139.0,2186.0,3003.0,203.0,49601.0,36826.0,6655.0,6836.0,160.0,317.0,343.0,7790.0,250.0,2.0,7.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,800028  ,2011JJ00,454.0,15676.0,13935.0,12918.0,1016.0,66.0,589.0,59.0,68.0,463.0,360.0,1741.0,1173.0,279.0,290.0,15152.0,9895.0,8123.0,1773.0,777.0,46.0,4433.0,1065.0,657.0,408.0,3368.0,959.0,825.0,339.0,499.0,702.0,43.0,524.0,36.0,261.0,-225.0,14.0,6.0,8.0,307.0,12940.0,,,,,,,12635.0,306.0,13095.0,12.0,9567.0,265.0,15.0,249.0,49.0,18.0,31.0,1157.0,705.0,315.0,391.0,451.0,3.0,2042.0,13095.0,3323.0,50.0,2632.0,642.0,519.0,5812.0,3440.0,3379.0,390.0,485.0,360.0,2145.0,61.0,9136.0,1604.0,107.0,391.0,807.0,0.0,82.0,9567.0,429580.0,95510.0,29950.0,60970.0,4590.0,315280.0,280070.0,6570.0,28640.0,11670.0,7120.0,224290.0,50560.0,18880.0,29100.0,2580.0,160520.0,138700.0,2780.0,19040.0,8040.0,5170.0,8123.0,1826.0,859.0,872.0,96.0,5885.0,4869.0,196.0,819.0,171.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,426500  ,2006JJ00,48.0,465.0,199.0,166.0,33.0,,28.0,1.0,0.0,27.0,4.0,265.0,0.0,250.0,16.0,463.0,281.0,232.0,49.0,13.0,,170.0,44.0,25.0,19.0,126.0,21.0,40.0,10.0,28.0,24.0,3.0,2.0,2.0,4.0,-2.0,0.0,0.0,0.0,-1.0,165.0,0.0,73.0,3.0,15.0,74.0,0.0,161.0,4.0,252.0,0.0,131.0,0.0,,,0.0,,,54.0,52.0,,,3.0,2.0,64.0,252.0,43.0,0.0,24.0,20.0,33.0,81.0,94.0,87.0,0.0,14.0,4.0,69.0,8.0,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,8.0,0.0,,,,,,,,,,50.0,0.0,,,,,,,,,,,,,,,,,,,,120.0,160.0,,,,,,,,,,,,,284.0,48.0,42.0,1287.0,5.0,,,,,,,,,3.0,1.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0
43,426500  ,2007JJ00,48.0,510.0,217.0,186.0,31.0,0.0,27.0,1.0,0.0,26.0,4.0,293.0,1.0,277.0,16.0,511.0,317.0,262.0,55.0,15.0,,180.0,49.0,26.0,23.0,130.0,16.0,48.0,13.0,25.0,29.0,0.0,-1.0,2.0,4.0,-2.0,0.0,1.0,-1.0,-4.0,184.0,0.0,106.0,4.0,15.0,59.0,0.0,186.0,-2.0,267.0,0.0,141.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,45.0,9.0,36.0,3.0,1.0,76.0,267.0,47.0,0.0,28.0,18.0,33.0,85.0,101.0,95.0,0.0,18.0,6.0,71.0,7.0,,,,,,,,141.0,9930.0,,,,,,,,,,,7480.0,,,,,,,,,,,261.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,17.0,0.0,,,,,,,,,,60.0,0.0,,,,,,,,,,,,,,,,,,,,120.0,160.0,,,,,,,,,,,,,30.0,52.0,33.0,1374.0,8.0,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,426500  ,2008JJ00,45.0,571.0,251.0,219.0,32.0,0.0,27.0,1.0,0.0,26.0,5.0,320.0,1.0,304.0,16.0,570.0,354.0,289.0,64.0,16.0,,200.0,52.0,31.0,21.0,148.0,17.0,55.0,14.0,26.0,32.0,5.0,1.0,2.0,4.0,-2.0,1.0,1.0,0.0,-1.0,218.0,0.0,135.0,6.0,16.0,61.0,0.0,205.0,13.0,290.0,0.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,41.0,9.0,33.0,16.0,1.0,74.0,290.0,58.0,0.0,38.0,19.0,36.0,93.0,104.0,102.0,1.0,18.0,6.0,77.0,2.0,,,,,,,,157.0,11090.0,,,,,,,,,,,8000.0,,,,,,,,,,,289.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,26.0,0.0,,,,,,,,,,60.0,0.0,,,,,,,,,,,,,,,,,,,,160.0,120.0,,,,,,,,,,,,,61.0,78.0,25.0,1321.0,6.0,,,,,,,,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
45,426500  ,2009JJ00,41.0,632.0,258.0,228.0,30.0,0.0,25.0,0.0,0.0,25.0,4.0,375.0,1.0,355.0,20.0,622.0,383.0,314.0,69.0,17.0,0.0,222.0,53.0,29.0,24.0,168.0,20.0,62.0,15.0,31.0,37.0,3.0,10.0,2.0,4.0,-2.0,1.0,0.0,1.0,9.0,227.0,0.0,155.0,6.0,25.0,41.0,0.0,217.0,10.0,320.0,0.0,159.0,1.0,0.0,1.0,0.0,0.0,0.0,62.0,46.0,13.0,33.0,16.0,0.0,98.0,320.0,72.0,0.0,48.0,23.0,41.0,88.0,119.0,113.0,0.0,17.0,5.0,91.0,6.0,,,,,,,,159.0,11770.0,,,,,,,,,,,8340.0,,,,,,,,,,,314.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,42.0,0.0,,,,,,,,,,60.0,0.0,,,,,,,,,,,,,,,,,,,,240.0,170.0,,,,,,,,,,,,,72.0,105.0,27.0,995.0,6.0,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
46,426500  ,2010JJ00,42.0,684.0,299.0,264.0,34.0,0.0,28.0,4.0,1.0,23.0,6.0,385.0,2.0,364.0,19.0,676.0,430.0,353.0,77.0,19.0,1.0,226.0,49.0,27.0,23.0,177.0,22.0,63.0,15.0,31.0,42.0,3.0,8.0,2.0,5.0,-3.0,1.0,0.0,1.0,6.0,263.0,0.0,187.0,6.0,28.0,42.0,0.0,255.0,7.0,326.0,0.0,142.0,1.0,0.0,1.0,7.0,0.0,7.0,61.0,53.0,8.0,45.0,8.0,0.0,115.0,326.0,86.0,0.0,55.0,30.0,26.0,76.0,138.0,132.0,0.0,20.0,12.0,100.0,6.0,,,,,,,,142.0,12120.0,,,,,,,,,,,8720.0,,,,,,,,,,,353.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,31.0,1.0,43.0,0.0,934.0,0.0,0.0,570.0,364.0,0.0,32.0,0.0,11.0,60.0,0.0,37.0,15.0,3.0,3.0,0.0,0.0,4.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,180.0,156.0,59.0,26.0,10.0,22.0,98.0,57.0,3.0,20.0,7.0,11.0,0.0,81.0,85.0,22.0,970.0,6.0,404.0,9.0,17.0,11.0,9.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
47,426500  ,2011JJ00,38.0,712.0,334.0,301.0,33.0,0.0,27.0,5.0,1.0,21.0,6.0,378.0,2.0,355.0,20.0,704.0,445.0,362.0,83.0,21.0,0.0,239.0,49.0,26.0,23.0,190.0,24.0,68.0,19.0,33.0,44.0,3.0,7.0,2.0,4.0,-2.0,1.0,0.0,1.0,6.0,299.0,,,,,,,283.0,17.0,330.0,1.0,148.0,2.0,0.0,2.0,8.0,0.0,8.0,58.0,40.0,11.0,29.0,18.0,0.0,113.0,330.0,94.0,0.0,59.0,35.0,25.0,81.0,130.0,128.0,0.0,22.0,4.0,102.0,2.0,,,,,,,,148.0,12390.0,,,,,,,,,,,8890.0,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,426400  ,2006JJ00,39.0,846.0,,12.0,,0.0,,,,,,789.0,,789.0,,823.0,552.0,448.0,104.0,21.0,0.0,250.0,45.0,18.0,28.0,205.0,,,,,,,22.0,,,,,,,,16.0,0.0,,11.0,0.0,5.0,0.0,,,556.0,0.0,371.0,6.0,,,0.0,0.0,0.0,63.0,63.0,,,,0.0,116.0,556.0,128.0,,,,51.0,211.0,166.0,166.0,,,,,,,,,,,,,,16370.0,,,,,,,,,,,11790.0,,,,,,,,,,,448.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,150.0,20.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,72.0,2.0,,,,,,,,,30.0,34.0,,9.0,8.0,,15.0,14.0,,11.0,11.0,,5.0,6.0,0.0,0.0
49,426400  ,2007JJ00,41.0,910.0,37.0,17.0,20.0,0.0,,,,,,873.0,,861.0,12.0,905.0,590.0,486.0,104.0,25.0,0.0,290.0,53.0,18.0,35.0,237.0,,,,,,,5.0,,,-3.0,,,4.0,6.0,16.0,0.0,1.0,8.0,0.0,7.0,0.0,16.0,0.0,624.0,0.0,435.0,6.0,,,0.0,0.0,0.0,53.0,53.0,,,,0.0,130.0,624.0,150.0,,,,49.0,238.0,187.0,187.0,,,,,,,,,,,,,,17060.0,,,,,,,,,,,12510.0,,,,,,,,,,,486.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31.0,28.0,0.0,,,,,,,,,,230.0,40.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,12.0,128.0,8.0,,,,,,,,21.0,35.0,42.0,4.0,8.0,9.0,11.0,17.0,18.0,6.0,11.0,13.0,1.0,7.0,7.0,0.0,0.0
50,426400  ,2008JJ00,40.0,926.0,55.0,32.0,23.0,0.0,,,,,,871.0,,854.0,17.0,917.0,609.0,494.0,116.0,25.0,0.0,282.0,56.0,22.0,34.0,227.0,,,,,,,9.0,,,-3.0,0.0,0.0,1.0,6.0,29.0,0.0,15.0,10.0,0.0,4.0,0.0,29.0,0.0,615.0,0.0,446.0,4.0,,,0.0,0.0,0.0,73.0,73.0,,,,0.0,92.0,615.0,134.0,,,,41.0,249.0,192.0,192.0,,,,,,,,,,,,,,16370.0,,,,,,,,,,,12210.0,,,,,,,,,,,494.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,52.0,69.0,0.0,,,,,,,,,,230.0,40.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,107.0,7.0,,,,,,,,16.0,38.0,44.0,4.0,8.0,9.0,9.0,13.0,14.0,5.0,10.0,11.0,2.0,9.0,11.0,0.0,0.0
51,426400  ,2009JJ00,45.0,1239.0,64.0,32.0,32.0,0.0,,,,,,1175.0,,1143.0,32.0,1216.0,802.0,654.0,149.0,32.0,0.0,382.0,80.0,25.0,55.0,302.0,,,,,,,23.0,3.0,7.0,-4.0,5.0,3.0,2.0,21.0,34.0,0.0,21.0,11.0,0.0,2.0,0.0,30.0,4.0,832.0,0.0,575.0,9.0,,,0.0,0.0,0.0,88.0,88.0,,,,0.0,160.0,832.0,171.0,,,,60.0,347.0,254.0,254.0,,,,,,,,,,,,,,20800.0,,,,,,,,,,,15890.0,,,,,,,,,,,654.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,70.0,0.0,,,,,,,,,,110.0,20.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,19.0,4.0,,,,,,,,15.0,45.0,,4.0,9.0,,11.0,16.0,,5.0,10.0,,2.0,11.0,,1.0,2.0
52,426400  ,2010JJ00,42.0,1347.0,69.0,37.0,32.0,0.0,,,,,,1278.0,,1221.0,57.0,1343.0,887.0,719.0,169.0,42.0,,414.0,97.0,32.0,65.0,317.0,,,,,,,4.0,3.0,8.0,-5.0,6.0,1.0,5.0,4.0,37.0,0.0,23.0,10.0,0.0,5.0,0.0,36.0,2.0,958.0,0.0,680.0,7.0,,,0.0,0.0,0.0,84.0,84.0,,,,0.0,187.0,958.0,159.0,0.0,33.0,127.0,70.0,456.0,273.0,273.0,,,,,,,,,,,,,,21463.0,,,,,,,,,,,16464.0,,,,,,,,,,,719.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,21.0,79.0,0.0,6.0,0.0,0.0,1.0,5.0,11.0,27.0,4.0,10.0,120.0,20.0,48.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,47.0,,4.0,9.0,,12.0,17.0,,5.0,11.0,,2.0,10.0,,1.0,3.0
53,426400  ,2011JJ00,41.0,1328.0,85.0,51.0,34.0,0.0,,,,,,1243.0,,1179.0,65.0,1324.0,854.0,691.0,164.0,40.0,,430.0,96.0,31.0,65.0,334.0,,,,,,,4.0,4.0,9.0,-5.0,8.0,2.0,6.0,5.0,45.0,,,,,,,45.0,0.0,914.0,,630.0,5.0,,,0.0,0.0,0.0,82.0,82.0,,,,0.0,196.0,914.0,155.0,0.0,47.0,108.0,72.0,428.0,259.0,259.0,,,,,,,,,,,,,,20000.0,,,,,,,,,,,15527.0,,,,,,,,,,,691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,50.0,,4.0,8.0,,12.0,18.0,,5.0,10.0,,1.0,10.0,,1.0,3.0
54,427700  ,2006JJ00,16.0,406.0,,0.0,,0.0,,,,,,,,,,385.0,289.0,237.0,52.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,34.0,1.0,,,0.0,0.0,0.0,20.0,20.0,,,0.0,0.0,69.0,125.0,30.0,,,,12.0,8.0,75.0,75.0,,,,,0.0,,,,,,,,,7570.0,,,,,,,,,,,6360.0,,,,,,,,,,,237.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
