ID,Studierichting,LeeftijdEnHerkomst,Geslacht,Perioden,TotaalVoltijdIngeschrevenen_1,IngeschrevenenZonderBijbaan_2,IngeschrevenenMetBijbaanTotaal_3,TotaalWerknemers_4,k_0105ABLandbouwEnVisserij_5,k_1045CFNijverheid_6,k_5052GHandel_7,k_55HHoreca_8,k_6064IVervoerEnCommunicatie_9,k_6567JFinancieleInstellingen_10,k_7074K1ZakDienstExclUitzendbranch_11,k_745K2Uitzendbranche_12,k_75LOpenbaarBestuur_13,k_80KOnderwijs_14,k_85NGezondheidsEnWelzijnszorg_15,k_90OCultuurEnOvDienstenIncl99_16,k_95PParticuliereHuishoudens_17,BedrijfstakSBIOnbekend_18,TotaalZelfstandigen_19,k_0105ABLandbouwEnVisserij_20,k_1045CFNijverheid_21,k_5052GHandel_22,k_55HHoreca_23,k_6064IVervoerEnCommunicatie_24,k_6567JFinancieleInstellingen_25,k_7074K1ZakDienstExclUitzendbranch_26,k_745K2Uitzendbranche_27,k_75LOpenbaarBestuur_28,k_80KOnderwijs_29,k_85NGezondheidsEnWelzijnszorg_30,k_90OCultuurEnOvDienstenIncl99_31,k_95PParticuliereHuishoudens_32,BedrijfstakSBIOnbekend_33
2518,W07,23,V,1999SJ00,2210.0,1070.0,1140.0,1140.0,0.0,30.0,180.0,140.0,30.0,20.0,170.0,210.0,20.0,90.0,160.0,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,W07,23,V,2000SJ00,2340.0,1040.0,1290.0,1290.0,0.0,30.0,180.0,140.0,40.0,30.0,220.0,210.0,20.0,100.0,230.0,80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,W07,24,0,1998SJ00,2430.0,1270.0,1160.0,1160.0,10.0,40.0,190.0,110.0,40.0,10.0,170.0,220.0,40.0,100.0,160.0,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,W07,24,0,1999SJ00,2460.0,1120.0,1340.0,1320.0,10.0,30.0,210.0,140.0,70.0,20.0,190.0,260.0,40.0,110.0,160.0,80.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2522,W07,24,0,2000SJ00,2590.0,1140.0,1450.0,1440.0,0.0,40.0,190.0,150.0,80.0,20.0,270.0,240.0,40.0,100.0,210.0,90.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,W07,24,M,1998SJ00,890.0,480.0,410.0,410.0,0.0,20.0,60.0,30.0,20.0,0.0,70.0,80.0,20.0,30.0,40.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,W07,24,M,1999SJ00,860.0,400.0,470.0,460.0,0.0,20.0,80.0,50.0,40.0,10.0,60.0,100.0,20.0,30.0,30.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,W07,24,M,2000SJ00,930.0,420.0,520.0,510.0,0.0,10.0,60.0,50.0,50.0,10.0,120.0,90.0,10.0,30.0,30.0,30.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,W07,24,V,1998SJ00,1540.0,790.0,750.0,750.0,0.0,20.0,130.0,80.0,20.0,10.0,100.0,140.0,20.0,70.0,120.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,W07,24,V,1999SJ00,1590.0,720.0,870.0,870.0,10.0,10.0,130.0,90.0,30.0,20.0,130.0,160.0,30.0,80.0,130.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,W07,24,V,2000SJ00,1660.0,720.0,940.0,930.0,0.0,30.0,130.0,100.0,30.0,20.0,160.0,150.0,30.0,70.0,180.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,W07,25,0,1998SJ00,1500.0,770.0,730.0,730.0,10.0,20.0,90.0,70.0,20.0,10.0,120.0,140.0,30.0,60.0,120.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,W07,25,0,1999SJ00,1550.0,730.0,820.0,810.0,10.0,30.0,90.0,90.0,40.0,20.0,140.0,160.0,30.0,50.0,120.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,W07,25,0,2000SJ00,1640.0,670.0,970.0,960.0,0.0,30.0,120.0,110.0,40.0,20.0,170.0,160.0,40.0,80.0,120.0,80.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,W07,25,M,1998SJ00,600.0,300.0,300.0,300.0,0.0,10.0,40.0,30.0,10.0,10.0,60.0,60.0,10.0,30.0,30.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,W07,25,M,1999SJ00,630.0,300.0,330.0,330.0,0.0,10.0,40.0,30.0,30.0,10.0,60.0,70.0,10.0,20.0,30.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,W07,25,M,2000SJ00,640.0,290.0,350.0,350.0,0.0,10.0,50.0,40.0,20.0,0.0,60.0,70.0,20.0,20.0,20.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,W07,25,V,1998SJ00,900.0,470.0,430.0,430.0,0.0,10.0,50.0,40.0,10.0,10.0,60.0,80.0,20.0,30.0,90.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,W07,25,V,1999SJ00,910.0,420.0,490.0,490.0,0.0,20.0,50.0,50.0,10.0,10.0,80.0,100.0,10.0,40.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,W07,25,V,2000SJ00,1000.0,390.0,610.0,610.0,0.0,20.0,70.0,70.0,20.0,10.0,110.0,90.0,20.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,W07,26,0,1998SJ00,1080.0,530.0,540.0,540.0,0.0,20.0,50.0,50.0,30.0,10.0,100.0,110.0,30.0,30.0,80.0,30.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,W07,26,0,1999SJ00,880.0,390.0,490.0,480.0,0.0,10.0,60.0,30.0,20.0,10.0,100.0,80.0,30.0,30.0,70.0,30.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,W07,26,0,2000SJ00,940.0,420.0,520.0,520.0,0.0,20.0,70.0,40.0,30.0,10.0,100.0,90.0,20.0,30.0,80.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,W07,26,M,1998SJ00,490.0,240.0,250.0,250.0,0.0,10.0,30.0,30.0,20.0,0.0,50.0,50.0,20.0,10.0,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,W07,26,M,1999SJ00,370.0,160.0,210.0,210.0,0.0,0.0,20.0,10.0,10.0,0.0,60.0,40.0,20.0,20.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,W07,26,M,2000SJ00,410.0,180.0,240.0,230.0,0.0,10.0,30.0,20.0,20.0,0.0,40.0,40.0,10.0,10.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,W07,26,V,1998SJ00,590.0,290.0,300.0,290.0,0.0,10.0,20.0,30.0,10.0,10.0,50.0,60.0,10.0,20.0,60.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,W07,26,V,1999SJ00,510.0,230.0,270.0,270.0,0.0,10.0,40.0,20.0,10.0,10.0,50.0,50.0,10.0,10.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,W07,26,V,2000SJ00,530.0,240.0,290.0,290.0,0.0,10.0,40.0,20.0,10.0,10.0,50.0,40.0,20.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,W07,27,0,1998SJ00,2280.0,910.0,1370.0,1330.0,0.0,40.0,90.0,60.0,70.0,30.0,200.0,160.0,270.0,120.0,220.0,70.0,0.0,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2548,W07,27,0,1999SJ00,2050.0,680.0,1360.0,1320.0,0.0,40.0,90.0,60.0,80.0,40.0,220.0,170.0,240.0,110.0,210.0,70.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2549,W07,27,0,2000SJ00,2000.0,660.0,1340.0,1300.0,0.0,40.0,90.0,50.0,80.0,40.0,240.0,120.0,250.0,90.0,200.0,80.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,W07,27,M,1998SJ00,1200.0,430.0,780.0,760.0,0.0,20.0,50.0,30.0,50.0,20.0,130.0,90.0,200.0,60.0,80.0,40.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,W07,27,M,1999SJ00,1080.0,310.0,770.0,750.0,0.0,20.0,60.0,30.0,60.0,20.0,140.0,90.0,170.0,50.0,70.0,40.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,W07,27,M,2000SJ00,1040.0,280.0,760.0,730.0,0.0,20.0,50.0,30.0,50.0,30.0,150.0,60.0,180.0,50.0,70.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,W07,27,V,1998SJ00,1080.0,490.0,590.0,570.0,0.0,20.0,40.0,30.0,10.0,10.0,80.0,70.0,70.0,60.0,150.0,40.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2554,W07,27,V,1999SJ00,960.0,370.0,590.0,570.0,0.0,20.0,30.0,30.0,20.0,20.0,80.0,80.0,70.0,60.0,130.0,30.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,W07,27,V,2000SJ00,960.0,370.0,580.0,570.0,0.0,20.0,40.0,20.0,20.0,20.0,80.0,60.0,70.0,40.0,140.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,W07,H1,0,1998SJ00,21730.0,11930.0,9800.0,9730.0,110.0,250.0,2130.0,1060.0,420.0,100.0,1310.0,1730.0,410.0,660.0,1110.0,460.0,0.0,,70.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0
2557,W07,H1,0,1999SJ00,22060.0,10600.0,11460.0,11390.0,90.0,340.0,2440.0,1380.0,560.0,230.0,1550.0,1920.0,360.0,640.0,1210.0,530.0,0.0,130.0,80.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
2558,W07,H1,0,2000SJ00,22790.0,10280.0,12520.0,12430.0,110.0,360.0,2500.0,1460.0,630.0,230.0,1950.0,1840.0,430.0,650.0,1530.0,630.0,0.0,130.0,80.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
2559,W07,H1,M,1998SJ00,7330.0,3960.0,3380.0,3340.0,50.0,80.0,620.0,300.0,240.0,30.0,500.0,630.0,250.0,230.0,230.0,170.0,0.0,,40.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2560,W07,H1,M,1999SJ00,7170.0,3350.0,3820.0,3770.0,50.0,110.0,740.0,390.0,320.0,70.0,560.0,670.0,210.0,190.0,230.0,180.0,0.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2561,W07,H1,M,2000SJ00,7200.0,3250.0,3960.0,3900.0,60.0,110.0,710.0,400.0,360.0,70.0,650.0,630.0,240.0,190.0,240.0,200.0,0.0,40.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2562,W07,H1,V,1998SJ00,14390.0,7970.0,6420.0,6400.0,60.0,160.0,1510.0,750.0,180.0,60.0,810.0,1100.0,150.0,440.0,880.0,290.0,0.0,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2563,W07,H1,V,1999SJ00,14890.0,7250.0,7640.0,7620.0,50.0,230.0,1710.0,990.0,240.0,150.0,990.0,1240.0,150.0,450.0,980.0,360.0,0.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2564,W07,H1,V,2000SJ00,15590.0,7030.0,8560.0,8530.0,50.0,250.0,1790.0,1060.0,270.0,160.0,1300.0,1210.0,190.0,460.0,1290.0,430.0,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2565,W07,H2,0,1998SJ00,2480.0,1430.0,1050.0,1040.0,10.0,20.0,200.0,140.0,50.0,20.0,180.0,180.0,30.0,60.0,110.0,50.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,W07,H2,0,1999SJ00,2500.0,1250.0,1250.0,1230.0,0.0,30.0,210.0,180.0,50.0,30.0,190.0,250.0,40.0,70.0,110.0,60.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,W07,H2,0,2000SJ00,2580.0,1230.0,1340.0,1330.0,0.0,40.0,250.0,180.0,60.0,40.0,240.0,210.0,40.0,60.0,140.0,80.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,W07,H2,M,1998SJ00,880.0,510.0,370.0,360.0,0.0,10.0,50.0,40.0,30.0,10.0,80.0,70.0,20.0,20.0,30.0,20.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,W07,H2,M,1999SJ00,830.0,410.0,420.0,410.0,0.0,10.0,60.0,50.0,30.0,10.0,70.0,90.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,W07,H2,M,2000SJ00,830.0,400.0,440.0,430.0,0.0,20.0,60.0,60.0,30.0,20.0,90.0,60.0,30.0,20.0,30.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,W07,H2,V,1998SJ00,1600.0,920.0,680.0,670.0,0.0,10.0,150.0,100.0,30.0,10.0,110.0,110.0,10.0,40.0,80.0,40.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,W07,H2,V,1999SJ00,1670.0,840.0,830.0,820.0,0.0,20.0,150.0,120.0,20.0,20.0,120.0,160.0,20.0,50.0,80.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,W07,H2,V,2000SJ00,1740.0,840.0,910.0,900.0,0.0,20.0,180.0,120.0,30.0,20.0,150.0,140.0,20.0,40.0,120.0,60.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,W07,H3,0,1998SJ00,1430.0,770.0,650.0,650.0,0.0,10.0,150.0,60.0,20.0,10.0,110.0,150.0,30.0,20.0,70.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,W07,H3,0,1999SJ00,1510.0,740.0,770.0,760.0,0.0,20.0,140.0,70.0,20.0,20.0,150.0,180.0,30.0,20.0,70.0,40.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,W07,H3,0,2000SJ00,1670.0,790.0,890.0,880.0,0.0,20.0,180.0,90.0,30.0,20.0,170.0,160.0,30.0,30.0,100.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,W07,H3,M,1998SJ00,490.0,260.0,230.0,230.0,0.0,10.0,40.0,20.0,10.0,0.0,50.0,50.0,20.0,10.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,W07,H3,M,1999SJ00,490.0,230.0,260.0,260.0,0.0,10.0,40.0,20.0,20.0,10.0,50.0,70.0,20.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,W07,H3,M,2000SJ00,510.0,240.0,270.0,270.0,0.0,10.0,50.0,30.0,20.0,10.0,40.0,50.0,10.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,W07,H3,V,1998SJ00,940.0,520.0,420.0,420.0,0.0,10.0,110.0,40.0,0.0,10.0,60.0,100.0,10.0,20.0,60.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,W07,H3,V,1999SJ00,1020.0,520.0,500.0,500.0,0.0,10.0,100.0,50.0,10.0,10.0,90.0,110.0,10.0,20.0,60.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,W07,H3,V,2000SJ00,1160.0,550.0,620.0,610.0,0.0,10.0,130.0,60.0,10.0,10.0,120.0,110.0,20.0,30.0,70.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,W07,H9,0,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,W07,H9,0,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,W07,H9,0,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,W07,H9,M,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,W07,H9,M,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,W07,H9,M,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,W07,H9,V,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,W07,H9,V,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,W07,H9,V,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,W08,00,0,1998SJ00,18030.0,10760.0,7270.0,7140.0,80.0,230.0,1620.0,760.0,360.0,100.0,990.0,1450.0,110.0,570.0,470.0,420.0,0.0,,130.0,0.0,10.0,10.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0
2593,W08,00,0,1999SJ00,17970.0,9430.0,8540.0,8430.0,70.0,280.0,1910.0,970.0,420.0,150.0,1160.0,1630.0,110.0,590.0,520.0,540.0,0.0,100.0,110.0,0.0,10.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,30.0,0.0,10.0
2594,W08,00,0,2000SJ00,18080.0,9210.0,8870.0,8740.0,70.0,300.0,2000.0,1060.0,480.0,140.0,1290.0,1390.0,120.0,590.0,560.0,660.0,0.0,90.0,130.0,0.0,10.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,20.0,0.0,30.0
2595,W08,00,M,1998SJ00,6150.0,3710.0,2440.0,2390.0,40.0,80.0,480.0,220.0,190.0,50.0,330.0,480.0,40.0,220.0,140.0,130.0,0.0,,50.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2596,W08,00,M,1999SJ00,6280.0,3330.0,2960.0,2890.0,40.0,100.0,550.0,280.0,230.0,60.0,390.0,630.0,40.0,220.0,150.0,170.0,0.0,30.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2597,W08,00,M,2000SJ00,6300.0,3320.0,2980.0,2930.0,50.0,110.0,560.0,310.0,270.0,50.0,410.0,510.0,50.0,220.0,150.0,210.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2598,W08,00,V,1998SJ00,11870.0,7050.0,4820.0,4750.0,30.0,150.0,1140.0,550.0,160.0,50.0,650.0,970.0,70.0,350.0,330.0,290.0,0.0,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0
2599,W08,00,V,1999SJ00,11690.0,6100.0,5580.0,5530.0,30.0,180.0,1360.0,690.0,190.0,90.0,770.0,990.0,60.0,370.0,370.0,370.0,0.0,60.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
2600,W08,00,V,2000SJ00,11780.0,5890.0,5900.0,5820.0,30.0,190.0,1440.0,750.0,210.0,90.0,880.0,880.0,70.0,370.0,410.0,450.0,0.0,60.0,80.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0
2601,W08,17,0,1998SJ00,70.0,50.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,W08,17,0,1999SJ00,60.0,40.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,W08,17,0,2000SJ00,90.0,50.0,40.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,W08,17,M,1998SJ00,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,W08,17,M,1999SJ00,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,W08,17,M,2000SJ00,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,W08,17,V,1998SJ00,50.0,30.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,W08,17,V,1999SJ00,50.0,30.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,W08,17,V,2000SJ00,70.0,40.0,30.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,W08,18,0,1998SJ00,1160.0,820.0,340.0,340.0,10.0,10.0,140.0,50.0,10.0,0.0,30.0,40.0,0.0,0.0,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,W08,18,0,1999SJ00,1210.0,710.0,500.0,500.0,10.0,20.0,200.0,60.0,20.0,10.0,50.0,70.0,0.0,0.0,40.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
