ID,Klimaatsectoren,EmissiesNaarLucht,Perioden,EmissieBroeikasgassen_1
547,A050123  ,T001372  ,2012JJ00,57.1
548,A050123  ,T001372  ,2013JJ00,56.6
549,A050123  ,T001372  ,2014JJ00,55.4
550,A050123  ,T001372  ,2015JJ00,55.3
551,A050123  ,T001372  ,2016JJ00,56.0
552,A050123  ,T001372  ,2017JJ00,56.9
553,A050123  ,T001372  ,2018JJ00,55.8
554,A050123  ,T001372  ,2019JJ00,55.0
555,A050123  ,T001372  ,2020JJ00,53.7
556,A050123  ,T001372  ,2021JJ00,53.9
557,A050123  ,T001372  ,2022JJ00,49.5
558,A050123  ,T001372  ,2023JJ00,46.4
559,A050123  ,T001372  ,2024JJ00,47.1
560,A050123  ,A044109  ,1990JJ00,54.4
561,A050123  ,A044109  ,1991JJ00,56.7
562,A050123  ,A044109  ,1992JJ00,57.3
563,A050123  ,A044109  ,1993JJ00,53.0
564,A050123  ,A044109  ,1994JJ00,53.1
565,A050123  ,A044109  ,1995JJ00,49.9
566,A050123  ,A044109  ,1996JJ00,51.1
567,A050123  ,A044109  ,1997JJ00,51.1
568,A050123  ,A044109  ,1998JJ00,51.0
569,A050123  ,A044109  ,1999JJ00,49.7
570,A050123  ,A044109  ,2000JJ00,49.6
571,A050123  ,A044109  ,2001JJ00,49.3
572,A050123  ,A044109  ,2002JJ00,48.8
573,A050123  ,A044109  ,2003JJ00,49.9
574,A050123  ,A044109  ,2004JJ00,50.2
575,A050123  ,A044109  ,2005JJ00,50.2
576,A050123  ,A044109  ,2006JJ00,49.3
577,A050123  ,A044109  ,2007JJ00,50.0
578,A050123  ,A044109  ,2008JJ00,49.6
579,A050123  ,A044109  ,2009JJ00,46.0
580,A050123  ,A044109  ,2010JJ00,49.1
581,A050123  ,A044109  ,2011JJ00,48.5
582,A050123  ,A044109  ,2012JJ00,47.5
583,A050123  ,A044109  ,2013JJ00,47.2
584,A050123  ,A044109  ,2014JJ00,46.7
585,A050123  ,A044109  ,2015JJ00,46.7
586,A050123  ,A044109  ,2016JJ00,47.9
587,A050123  ,A044109  ,2017JJ00,49.0
588,A050123  ,A044109  ,2018JJ00,48.5
589,A050123  ,A044109  ,2019JJ00,47.7
590,A050123  ,A044109  ,2020JJ00,47.1
591,A050123  ,A044109  ,2021JJ00,47.5
592,A050123  ,A044109  ,2022JJ00,43.8
593,A050123  ,A044109  ,2023JJ00,41.1
594,A050123  ,A044109  ,2024JJ00,42.0
595,A050123  ,A044110  ,1990JJ00,6.9
596,A050123  ,A044110  ,1991JJ00,6.9
597,A050123  ,A044110  ,1992JJ00,7.0
598,A050123  ,A044110  ,1993JJ00,7.4
599,A050123  ,A044110  ,1994JJ00,7.3
600,A050123  ,A044110  ,1995JJ00,7.0
601,A050123  ,A044110  ,1996JJ00,7.0
602,A050123  ,A044110  ,1997JJ00,7.0
603,A050123  ,A044110  ,1998JJ00,7.0
604,A050123  ,A044110  ,1999JJ00,6.7
605,A050123  ,A044110  ,2000JJ00,6.8
606,A050123  ,A044110  ,2001JJ00,6.3
607,A050123  ,A044110  ,2002JJ00,6.0
608,A050123  ,A044110  ,2003JJ00,6.1
609,A050123  ,A044110  ,2004JJ00,6.6
610,A050123  ,A044110  ,2005JJ00,6.6
611,A050123  ,A044110  ,2006JJ00,6.6
612,A050123  ,A044110  ,2007JJ00,5.5
613,A050123  ,A044110  ,2008JJ00,2.2
614,A050123  ,A044110  ,2009JJ00,2.3
615,A050123  ,A044110  ,2010JJ00,2.0
616,A050123  ,A044110  ,2011JJ00,2.1
617,A050123  ,A044110  ,2012JJ00,2.1
618,A050123  ,A044110  ,2013JJ00,2.1
619,A050123  ,A044110  ,2014JJ00,2.1
620,A050123  ,A044110  ,2015JJ00,2.2
621,A050123  ,A044110  ,2016JJ00,2.0
622,A050123  ,A044110  ,2017JJ00,2.1
623,A050123  ,A044110  ,2018JJ00,2.0
624,A050123  ,A044110  ,2019JJ00,2.0
625,A050123  ,A044110  ,2020JJ00,1.9
626,A050123  ,A044110  ,2021JJ00,1.7
627,A050123  ,A044110  ,2022JJ00,1.3
628,A050123  ,A044110  ,2023JJ00,1.2
629,A050123  ,A044110  ,2024JJ00,1.2
630,A050123  ,A044107  ,1990JJ00,18.4
631,A050123  ,A044107  ,1991JJ00,18.5
632,A050123  ,A044107  ,1992JJ00,18.2
633,A050123  ,A044107  ,1993JJ00,17.8
634,A050123  ,A044107  ,1994JJ00,17.2
635,A050123  ,A044107  ,1995JJ00,16.5
636,A050123  ,A044107  ,1996JJ00,15.9
637,A050123  ,A044107  ,1997JJ00,14.8
638,A050123  ,A044107  ,1998JJ00,14.3
639,A050123  ,A044107  ,1999JJ00,13.1
640,A050123  ,A044107  ,2000JJ00,12.3
641,A050123  ,A044107  ,2001JJ00,11.7
642,A050123  ,A044107  ,2002JJ00,11.2
643,A050123  ,A044107  ,2003JJ00,10.5
644,A050123  ,A044107  ,2004JJ00,10.1
645,A050123  ,A044107  ,2005JJ00,8.5
646,A050123  ,A044107  ,2006JJ00,7.8
647,A050123  ,A044107  ,2007JJ00,7.5
648,A050123  ,A044107  ,2008JJ00,7.1
649,A050123  ,A044107  ,2009JJ00,6.7
650,A050123  ,A044107  ,2010JJ00,6.4
651,A050123  ,A044107  ,2011JJ00,6.2
652,A050123  ,A044107  ,2012JJ00,5.8
653,A050123  ,A044107  ,2013JJ00,5.5
654,A050123  ,A044107  ,2014JJ00,5.2
655,A050123  ,A044107  ,2015JJ00,5.0
656,A050123  ,A044107  ,2016JJ00,4.7
657,A050123  ,A044107  ,2017JJ00,4.4
658,A050123  ,A044107  ,2018JJ00,4.2
659,A050123  ,A044107  ,2019JJ00,4.1
660,A050123  ,A044107  ,2020JJ00,3.9
661,A050123  ,A044107  ,2021JJ00,3.7
662,A050123  ,A044107  ,2022JJ00,3.4
663,A050123  ,A044107  ,2023JJ00,3.3
664,A050123  ,A044107  ,2024JJ00,3.1
665,A050123  ,A052484  ,1990JJ00,7.3
666,A050123  ,A052484  ,1991JJ00,6.2
667,A050123  ,A052484  ,1992JJ00,7.0
668,A050123  ,A052484  ,1993JJ00,7.6
669,A050123  ,A052484  ,1994JJ00,9.1
670,A050123  ,A052484  ,1995JJ00,8.7
671,A050123  ,A052484  ,1996JJ00,10.6
672,A050123  ,A052484  ,1997JJ00,11.4
673,A050123  ,A052484  ,1998JJ00,11.9
674,A050123  ,A052484  ,1999JJ00,6.8
675,A050123  ,A052484  ,2000JJ00,5.9
676,A050123  ,A052484  ,2001JJ00,3.4
677,A050123  ,A052484  ,2002JJ00,3.8
678,A050123  ,A052484  ,2003JJ00,2.0
679,A050123  ,A052484  ,2004JJ00,1.7
680,A050123  ,A052484  ,2005JJ00,1.5
681,A050123  ,A052484  ,2006JJ00,1.6
682,A050123  ,A052484  ,2007JJ00,1.7
683,A050123  ,A052484  ,2008JJ00,1.7
684,A050123  ,A052484  ,2009JJ00,1.8
685,A050123  ,A052484  ,2010JJ00,2.0
686,A050123  ,A052484  ,2011JJ00,1.7
687,A050123  ,A052484  ,2012JJ00,1.7
688,A050123  ,A052484  ,2013JJ00,1.8
689,A050123  ,A052484  ,2014JJ00,1.4
690,A050123  ,A052484  ,2015JJ00,1.5
691,A050123  ,A052484  ,2016JJ00,1.4
692,A050123  ,A052484  ,2017JJ00,1.4
693,A050123  ,A052484  ,2018JJ00,1.2
694,A050123  ,A052484  ,2019JJ00,1.2
695,A050123  ,A052484  ,2020JJ00,0.9
696,A050123  ,A052484  ,2021JJ00,1.1
697,A050123  ,A052484  ,2022JJ00,0.9
698,A050123  ,A052484  ,2023JJ00,0.8
699,A050123  ,A052484  ,2024JJ00,0.8
700,305800   ,T001372  ,1990JJ00,4.6
701,305800   ,T001372  ,1991JJ00,4.6
702,305800   ,T001372  ,1992JJ00,4.6
703,305800   ,T001372  ,1993JJ00,4.4
704,305800   ,T001372  ,1994JJ00,4.2
705,305800   ,T001372  ,1995JJ00,4.3
706,305800   ,T001372  ,1996JJ00,4.2
707,305800   ,T001372  ,1997JJ00,3.7
708,305800   ,T001372  ,1998JJ00,3.6
709,305800   ,T001372  ,1999JJ00,3.2
710,305800   ,T001372  ,2000JJ00,3.2
711,305800   ,T001372  ,2001JJ00,3.2
712,305800   ,T001372  ,2002JJ00,3.2
713,305800   ,T001372  ,2003JJ00,3.1
714,305800   ,T001372  ,2004JJ00,3.1
715,305800   ,T001372  ,2005JJ00,3.3
716,305800   ,T001372  ,2006JJ00,3.1
717,305800   ,T001372  ,2007JJ00,3.0
718,305800   ,T001372  ,2008JJ00,3.1
719,305800   ,T001372  ,2009JJ00,2.9
720,305800   ,T001372  ,2010JJ00,3.2
721,305800   ,T001372  ,2011JJ00,3.1
722,305800   ,T001372  ,2012JJ00,3.1
723,305800   ,T001372  ,2013JJ00,3.1
724,305800   ,T001372  ,2014JJ00,3.1
725,305800   ,T001372  ,2015JJ00,2.8
726,305800   ,T001372  ,2016JJ00,2.6
727,305800   ,T001372  ,2017JJ00,2.5
728,305800   ,T001372  ,2018JJ00,2.3
729,305800   ,T001372  ,2019JJ00,2.2
730,305800   ,T001372  ,2020JJ00,2.1
731,305800   ,T001372  ,2021JJ00,2.0
732,305800   ,T001372  ,2022JJ00,1.7
733,305800   ,T001372  ,2023JJ00,1.5
734,305800   ,T001372  ,2024JJ00,1.5
735,305800   ,A044109  ,1990JJ00,2.3
736,305800   ,A044109  ,1991JJ00,2.3
737,305800   ,A044109  ,1992JJ00,2.3
738,305800   ,A044109  ,1993JJ00,2.1
739,305800   ,A044109  ,1994JJ00,1.9
740,305800   ,A044109  ,1995JJ00,2.0
741,305800   ,A044109  ,1996JJ00,2.1
742,305800   ,A044109  ,1997JJ00,2.2
743,305800   ,A044109  ,1998JJ00,2.1
744,305800   ,A044109  ,1999JJ00,2.0
745,305800   ,A044109  ,2000JJ00,2.0
746,305800   ,A044109  ,2001JJ00,2.0
747,305800   ,A044109  ,2002JJ00,2.1
748,305800   ,A044109  ,2003JJ00,2.0
749,305800   ,A044109  ,2004JJ00,2.1
750,305800   ,A044109  ,2005JJ00,2.2
751,305800   ,A044109  ,2006JJ00,2.1
752,305800   ,A044109  ,2007JJ00,1.9
753,305800   ,A044109  ,2008JJ00,1.9
754,305800   ,A044109  ,2009JJ00,2.0
755,305800   ,A044109  ,2010JJ00,2.1
756,305800   ,A044109  ,2011JJ00,2.0
757,305800   ,A044109  ,2012JJ00,2.1
758,305800   ,A044109  ,2013JJ00,2.2
759,305800   ,A044109  ,2014JJ00,2.2
760,305800   ,A044109  ,2015JJ00,1.9
761,305800   ,A044109  ,2016JJ00,1.7
762,305800   ,A044109  ,2017JJ00,1.8
763,305800   ,A044109  ,2018JJ00,1.7
764,305800   ,A044109  ,2019JJ00,1.5
765,305800   ,A044109  ,2020JJ00,1.5
766,305800   ,A044109  ,2021JJ00,1.4
767,305800   ,A044109  ,2022JJ00,1.2
768,305800   ,A044109  ,2023JJ00,1.1
769,305800   ,A044109  ,2024JJ00,1.1
770,305800   ,A044110  ,1990JJ00,0.0
771,305800   ,A044110  ,1991JJ00,0.0
772,305800   ,A044110  ,1992JJ00,0.0
773,305800   ,A044110  ,1993JJ00,0.0
774,305800   ,A044110  ,1994JJ00,0.0
775,305800   ,A044110  ,1995JJ00,0.0
776,305800   ,A044110  ,1996JJ00,0.0
777,305800   ,A044110  ,1997JJ00,0.0
778,305800   ,A044110  ,1998JJ00,0.0
779,305800   ,A044110  ,1999JJ00,0.0
780,305800   ,A044110  ,2000JJ00,0.0
781,305800   ,A044110  ,2001JJ00,0.0
782,305800   ,A044110  ,2002JJ00,0.0
783,305800   ,A044110  ,2003JJ00,0.0
784,305800   ,A044110  ,2004JJ00,0.0
785,305800   ,A044110  ,2005JJ00,0.0
786,305800   ,A044110  ,2006JJ00,0.0
787,305800   ,A044110  ,2007JJ00,0.0
788,305800   ,A044110  ,2008JJ00,0.0
789,305800   ,A044110  ,2009JJ00,0.0
790,305800   ,A044110  ,2010JJ00,0.0
791,305800   ,A044110  ,2011JJ00,0.0
792,305800   ,A044110  ,2012JJ00,0.0
793,305800   ,A044110  ,2013JJ00,0.0
794,305800   ,A044110  ,2014JJ00,0.0
795,305800   ,A044110  ,2015JJ00,0.0
796,305800   ,A044110  ,2016JJ00,0.0
797,305800   ,A044110  ,2017JJ00,0.0
798,305800   ,A044110  ,2018JJ00,0.0
799,305800   ,A044110  ,2019JJ00,0.0
800,305800   ,A044110  ,2020JJ00,0.0
801,305800   ,A044110  ,2021JJ00,0.0
802,305800   ,A044110  ,2022JJ00,0.0
803,305800   ,A044110  ,2023JJ00,0.0
804,305800   ,A044110  ,2024JJ00,0.0
805,305800   ,A044107  ,1990JJ00,2.3
806,305800   ,A044107  ,1991JJ00,2.3
807,305800   ,A044107  ,1992JJ00,2.3
808,305800   ,A044107  ,1993JJ00,2.3
809,305800   ,A044107  ,1994JJ00,2.3
810,305800   ,A044107  ,1995JJ00,2.3
811,305800   ,A044107  ,1996JJ00,2.1
812,305800   ,A044107  ,1997JJ00,1.4
813,305800   ,A044107  ,1998JJ00,1.5
814,305800   ,A044107  ,1999JJ00,1.3
815,305800   ,A044107  ,2000JJ00,1.2
816,305800   ,A044107  ,2001JJ00,1.2
817,305800   ,A044107  ,2002JJ00,1.1
818,305800   ,A044107  ,2003JJ00,1.1
819,305800   ,A044107  ,2004JJ00,1.0
820,305800   ,A044107  ,2005JJ00,1.1
821,305800   ,A044107  ,2006JJ00,1.0
822,305800   ,A044107  ,2007JJ00,1.1
823,305800   ,A044107  ,2008JJ00,1.1
824,305800   ,A044107  ,2009JJ00,1.0
825,305800   ,A044107  ,2010JJ00,1.1
826,305800   ,A044107  ,2011JJ00,1.1
827,305800   ,A044107  ,2012JJ00,1.0
828,305800   ,A044107  ,2013JJ00,0.9
829,305800   ,A044107  ,2014JJ00,0.9
830,305800   ,A044107  ,2015JJ00,0.9
831,305800   ,A044107  ,2016JJ00,0.8
832,305800   ,A044107  ,2017JJ00,0.7
833,305800   ,A044107  ,2018JJ00,0.6
834,305800   ,A044107  ,2019JJ00,0.6
835,305800   ,A044107  ,2020JJ00,0.6
836,305800   ,A044107  ,2021JJ00,0.5
837,305800   ,A044107  ,2022JJ00,0.5
838,305800   ,A044107  ,2023JJ00,0.5
839,305800   ,A044107  ,2024JJ00,0.4
840,305800   ,A052484  ,1990JJ00,0.0
841,305800   ,A052484  ,1991JJ00,0.0
842,305800   ,A052484  ,1992JJ00,0.0
843,305800   ,A052484  ,1993JJ00,0.0
844,305800   ,A052484  ,1994JJ00,0.0
845,305800   ,A052484  ,1995JJ00,0.0
846,305800   ,A052484  ,1996JJ00,0.0
847,305800   ,A052484  ,1997JJ00,0.0
848,305800   ,A052484  ,1998JJ00,0.0
849,305800   ,A052484  ,1999JJ00,0.0
850,305800   ,A052484  ,2000JJ00,0.0
851,305800   ,A052484  ,2001JJ00,0.0
852,305800   ,A052484  ,2002JJ00,0.0
853,305800   ,A052484  ,2003JJ00,0.0
854,305800   ,A052484  ,2004JJ00,0.0
855,305800   ,A052484  ,2005JJ00,0.0
856,305800   ,A052484  ,2006JJ00,0.0
857,305800   ,A052484  ,2007JJ00,0.0
858,305800   ,A052484  ,2008JJ00,0.0
859,305800   ,A052484  ,2009JJ00,0.0
860,305800   ,A052484  ,2010JJ00,0.0
861,305800   ,A052484  ,2011JJ00,0.0
862,305800   ,A052484  ,2012JJ00,0.0
863,305800   ,A052484  ,2013JJ00,0.0
864,305800   ,A052484  ,2014JJ00,0.0
865,305800   ,A052484  ,2015JJ00,0.0
866,305800   ,A052484  ,2016JJ00,0.0
867,305800   ,A052484  ,2017JJ00,0.0
868,305800   ,A052484  ,2018JJ00,0.0
869,305800   ,A052484  ,2019JJ00,0.0
870,305800   ,A052484  ,2020JJ00,0.0
871,305800   ,A052484  ,2021JJ00,0.0
872,305800   ,A052484  ,2022JJ00,0.0
873,305800   ,A052484  ,2023JJ00,0.0
874,305800   ,A052484  ,2024JJ00,0.0
875,348000   ,T001372  ,1990JJ00,16.9
876,348000   ,T001372  ,1991JJ00,17.0
877,348000   ,T001372  ,1992JJ00,16.7
878,348000   ,T001372  ,1993JJ00,16.5
879,348000   ,T001372  ,1994JJ00,15.9
880,348000   ,T001372  ,1995JJ00,15.4
881,348000   ,T001372  ,1996JJ00,15.2
882,348000   ,T001372  ,1997JJ00,15.1
883,348000   ,T001372  ,1998JJ00,14.6
884,348000   ,T001372  ,1999JJ00,13.7
885,348000   ,T001372  ,2000JJ00,13.1
886,348000   ,T001372  ,2001JJ00,12.4
887,348000   ,T001372  ,2002JJ00,12.0
888,348000   ,T001372  ,2003JJ00,11.5
889,348000   ,T001372  ,2004JJ00,11.4
890,348000   ,T001372  ,2005JJ00,9.8
891,348000   ,T001372  ,2006JJ00,9.3
892,348000   ,T001372  ,2007JJ00,9.0
893,348000   ,T001372  ,2008JJ00,8.6
894,348000   ,T001372  ,2009JJ00,8.7
895,348000   ,T001372  ,2010JJ00,8.3
896,348000   ,T001372  ,2011JJ00,8.1
897,348000   ,T001372  ,2012JJ00,7.8
898,348000   ,T001372  ,2013JJ00,7.8
899,348000   ,T001372  ,2014JJ00,7.6
900,348000   ,T001372  ,2015JJ00,7.4
901,348000   ,T001372  ,2016JJ00,7.4
902,348000   ,T001372  ,2017JJ00,7.2
903,348000   ,T001372  ,2018JJ00,6.9
904,348000   ,T001372  ,2019JJ00,6.7
905,348000   ,T001372  ,2020JJ00,6.5
906,348000   ,T001372  ,2021JJ00,6.4
907,348000   ,T001372  ,2022JJ00,6.2
908,348000   ,T001372  ,2023JJ00,5.9
909,348000   ,T001372  ,2024JJ00,5.7
910,348000   ,A044109  ,1990JJ00,0.7
911,348000   ,A044109  ,1991JJ00,0.7
912,348000   ,A044109  ,1992JJ00,0.6
913,348000   ,A044109  ,1993JJ00,0.8
914,348000   ,A044109  ,1994JJ00,0.8
915,348000   ,A044109  ,1995JJ00,1.0
916,348000   ,A044109  ,1996JJ00,1.2
917,348000   ,A044109  ,1997JJ00,1.5
918,348000   ,A044109  ,1998JJ00,1.6
919,348000   ,A044109  ,1999JJ00,1.7
920,348000   ,A044109  ,2000JJ00,1.8
921,348000   ,A044109  ,2001JJ00,1.7
922,348000   ,A044109  ,2002JJ00,1.8
923,348000   ,A044109  ,2003JJ00,2.0
924,348000   ,A044109  ,2004JJ00,2.2
925,348000   ,A044109  ,2005JJ00,2.3
926,348000   ,A044109  ,2006JJ00,2.3
927,348000   ,A044109  ,2007JJ00,2.4
928,348000   ,A044109  ,2008JJ00,2.5
929,348000   ,A044109  ,2009JJ00,2.8
930,348000   ,A044109  ,2010JJ00,2.7
931,348000   ,A044109  ,2011JJ00,2.8
932,348000   ,A044109  ,2012JJ00,2.8
933,348000   ,A044109  ,2013JJ00,3.1
934,348000   ,A044109  ,2014JJ00,3.1
935,348000   ,A044109  ,2015JJ00,3.1
936,348000   ,A044109  ,2016JJ00,3.2
937,348000   ,A044109  ,2017JJ00,3.2
938,348000   ,A044109  ,2018JJ00,3.1
939,348000   ,A044109  ,2019JJ00,3.0
940,348000   ,A044109  ,2020JJ00,3.0
941,348000   ,A044109  ,2021JJ00,3.0
942,348000   ,A044109  ,2022JJ00,3.0
943,348000   ,A044109  ,2023JJ00,2.8
944,348000   ,A044109  ,2024JJ00,2.7
945,348000   ,A044110  ,1990JJ00,0.5
946,348000   ,A044110  ,1991JJ00,0.5
947,348000   ,A044110  ,1992JJ00,0.6
948,348000   ,A044110  ,1993JJ00,0.6
949,348000   ,A044110  ,1994JJ00,0.6
950,348000   ,A044110  ,1995JJ00,0.6
951,348000   ,A044110  ,1996JJ00,0.6
952,348000   ,A044110  ,1997JJ00,0.6
953,348000   ,A044110  ,1998JJ00,0.6
954,348000   ,A044110  ,1999JJ00,0.6
955,348000   ,A044110  ,2000JJ00,0.6
956,348000   ,A044110  ,2001JJ00,0.6
957,348000   ,A044110  ,2002JJ00,0.6
958,348000   ,A044110  ,2003JJ00,0.6
959,348000   ,A044110  ,2004JJ00,0.6
960,348000   ,A044110  ,2005JJ00,0.6
961,348000   ,A044110  ,2006JJ00,0.6
962,348000   ,A044110  ,2007JJ00,0.6
963,348000   ,A044110  ,2008JJ00,0.6
964,348000   ,A044110  ,2009JJ00,0.6
965,348000   ,A044110  ,2010JJ00,0.6
966,348000   ,A044110  ,2011JJ00,0.6
967,348000   ,A044110  ,2012JJ00,0.6
968,348000   ,A044110  ,2013JJ00,0.6
969,348000   ,A044110  ,2014JJ00,0.6
970,348000   ,A044110  ,2015JJ00,0.7
971,348000   ,A044110  ,2016JJ00,0.7
972,348000   ,A044110  ,2017JJ00,0.7
973,348000   ,A044110  ,2018JJ00,0.7
974,348000   ,A044110  ,2019JJ00,0.7
975,348000   ,A044110  ,2020JJ00,0.7
976,348000   ,A044110  ,2021JJ00,0.7
977,348000   ,A044110  ,2022JJ00,0.7
978,348000   ,A044110  ,2023JJ00,0.7
979,348000   ,A044110  ,2024JJ00,0.7
980,348000   ,A044107  ,1990JJ00,15.7
981,348000   ,A044107  ,1991JJ00,15.8
982,348000   ,A044107  ,1992JJ00,15.5
983,348000   ,A044107  ,1993JJ00,15.1
984,348000   ,A044107  ,1994JJ00,14.5
985,348000   ,A044107  ,1995JJ00,13.8
986,348000   ,A044107  ,1996JJ00,13.3
987,348000   ,A044107  ,1997JJ00,12.9
988,348000   ,A044107  ,1998JJ00,12.4
989,348000   ,A044107  ,1999JJ00,11.4
990,348000   ,A044107  ,2000JJ00,10.7
991,348000   ,A044107  ,2001JJ00,10.1
992,348000   ,A044107  ,2002JJ00,9.6
993,348000   ,A044107  ,2003JJ00,8.9
994,348000   ,A044107  ,2004JJ00,8.6
995,348000   ,A044107  ,2005JJ00,6.9
996,348000   ,A044107  ,2006JJ00,6.4
997,348000   ,A044107  ,2007JJ00,5.9
998,348000   ,A044107  ,2008JJ00,5.5
999,348000   ,A044107  ,2009JJ00,5.3
1000,348000   ,A044107  ,2010JJ00,4.9
1001,348000   ,A044107  ,2011JJ00,4.6
1002,348000   ,A044107  ,2012JJ00,4.4
1003,348000   ,A044107  ,2013JJ00,4.1
1004,348000   ,A044107  ,2014JJ00,3.9
1005,348000   ,A044107  ,2015JJ00,3.6
1006,348000   ,A044107  ,2016JJ00,3.5
1007,348000   ,A044107  ,2017JJ00,3.2
1008,348000   ,A044107  ,2018JJ00,3.1
1009,348000   ,A044107  ,2019JJ00,3.0
1010,348000   ,A044107  ,2020JJ00,2.8
1011,348000   ,A044107  ,2021JJ00,2.7
1012,348000   ,A044107  ,2022JJ00,2.5
1013,348000   ,A044107  ,2023JJ00,2.4
1014,348000   ,A044107  ,2024JJ00,2.3
1015,348000   ,A052484  ,1990JJ00,0.0
1016,348000   ,A052484  ,1991JJ00,0.0
1017,348000   ,A052484  ,1992JJ00,0.0
1018,348000   ,A052484  ,1993JJ00,0.0
1019,348000   ,A052484  ,1994JJ00,0.0
1020,348000   ,A052484  ,1995JJ00,0.0
1021,348000   ,A052484  ,1996JJ00,0.0
1022,348000   ,A052484  ,1997JJ00,0.0
1023,348000   ,A052484  ,1998JJ00,0.0
1024,348000   ,A052484  ,1999JJ00,0.0
1025,348000   ,A052484  ,2000JJ00,0.0
1026,348000   ,A052484  ,2001JJ00,0.0
1027,348000   ,A052484  ,2002JJ00,0.0
1028,348000   ,A052484  ,2003JJ00,0.0
1029,348000   ,A052484  ,2004JJ00,0.0
1030,348000   ,A052484  ,2005JJ00,0.0
1031,348000   ,A052484  ,2006JJ00,0.0
1032,348000   ,A052484  ,2007JJ00,0.0
1033,348000   ,A052484  ,2008JJ00,0.0
1034,348000   ,A052484  ,2009JJ00,0.0
1035,348000   ,A052484  ,2010JJ00,0.0
1036,348000   ,A052484  ,2011JJ00,0.0
1037,348000   ,A052484  ,2012JJ00,0.0
1038,348000   ,A052484  ,2013JJ00,0.0
1039,348000   ,A052484  ,2014JJ00,0.0
1040,348000   ,A052484  ,2015JJ00,0.0
1041,348000   ,A052484  ,2016JJ00,0.0
1042,348000   ,A052484  ,2017JJ00,0.0
1043,348000   ,A052484  ,2018JJ00,0.0
1044,348000   ,A052484  ,2019JJ00,0.0
1045,348000   ,A052484  ,2020JJ00,0.0
1046,348000   ,A052484  ,2021JJ00,0.0
1047,348000   ,A052484  ,2022JJ00,0.0
1048,348000   ,A052484  ,2023JJ00,0.0
1049,348000   ,A052484  ,2024JJ00,0.0
1050,320300   ,T001372  ,1990JJ00,11.1
1051,320300   ,T001372  ,1991JJ00,11.1
1052,320300   ,T001372  ,1992JJ00,10.5
1053,320300   ,T001372  ,1993JJ00,11.6
1054,320300   ,T001372  ,1994JJ00,11.4
1055,320300   ,T001372  ,1995JJ00,11.6
1056,320300   ,T001372  ,1996JJ00,11.8
1057,320300   ,T001372  ,1997JJ00,12.0
1058,320300   ,T001372  ,1998JJ00,12.4
1059,320300   ,T001372  ,1999JJ00,11.9
1060,320300   ,T001372  ,2000JJ00,12.4
1061,320300   ,T001372  ,2001JJ00,12.7
1062,320300   ,T001372  ,2002JJ00,11.7
1063,320300   ,T001372  ,2003JJ00,12.3
1064,320300   ,T001372  ,2004JJ00,12.2
1065,320300   ,T001372  ,2005JJ00,12.4
1066,320300   ,T001372  ,2006JJ00,11.6
1067,320300   ,T001372  ,2007JJ00,11.6
1068,320300   ,T001372  ,2008JJ00,11.8
1069,320300   ,T001372  ,2009JJ00,10.8
1070,320300   ,T001372  ,2010JJ00,10.6
1071,320300   ,T001372  ,2011JJ00,10.8
1072,320300   ,T001372  ,2012JJ00,10.5
1073,320300   ,T001372  ,2013JJ00,10.3
1074,320300   ,T001372  ,2014JJ00,10.7
1075,320300   ,T001372  ,2015JJ00,11.2
1076,320300   ,T001372  ,2016JJ00,10.7
1077,320300   ,T001372  ,2017JJ00,10.2
1078,320300   ,T001372  ,2018JJ00,10.2
1079,320300   ,T001372  ,2019JJ00,11.1
1080,320300   ,T001372  ,2020JJ00,10.0
1081,320300   ,T001372  ,2021JJ00,10.5
1082,320300   ,T001372  ,2022JJ00,10.5
1083,320300   ,T001372  ,2023JJ00,10.3
1084,320300   ,T001372  ,2024JJ00,9.9
1085,320300   ,A044109  ,1990JJ00,11.0
1086,320300   ,A044109  ,1991JJ00,11.1
1087,320300   ,A044109  ,1992JJ00,10.4
1088,320300   ,A044109  ,1993JJ00,11.5
1089,320300   ,A044109  ,1994JJ00,11.3
1090,320300   ,A044109  ,1995JJ00,11.6
1091,320300   ,A044109  ,1996JJ00,11.8
1092,320300   ,A044109  ,1997JJ00,12.0
1093,320300   ,A044109  ,1998JJ00,12.4
1094,320300   ,A044109  ,1999JJ00,11.8
1095,320300   ,A044109  ,2000JJ00,12.4
1096,320300   ,A044109  ,2001JJ00,12.7
1097,320300   ,A044109  ,2002JJ00,11.7
1098,320300   ,A044109  ,2003JJ00,12.2
1099,320300   ,A044109  ,2004JJ00,12.2
1100,320300   ,A044109  ,2005JJ00,12.4
1101,320300   ,A044109  ,2006JJ00,11.6
1102,320300   ,A044109  ,2007JJ00,11.6
1103,320300   ,A044109  ,2008JJ00,11.8
1104,320300   ,A044109  ,2009JJ00,10.8
1105,320300   ,A044109  ,2010JJ00,10.6
1106,320300   ,A044109  ,2011JJ00,10.8
1107,320300   ,A044109  ,2012JJ00,10.5
1108,320300   ,A044109  ,2013JJ00,10.3
1109,320300   ,A044109  ,2014JJ00,10.7
1110,320300   ,A044109  ,2015JJ00,11.1
1111,320300   ,A044109  ,2016JJ00,10.7
1112,320300   ,A044109  ,2017JJ00,10.1
1113,320300   ,A044109  ,2018JJ00,10.2
1114,320300   ,A044109  ,2019JJ00,11.0
1115,320300   ,A044109  ,2020JJ00,10.0
1116,320300   ,A044109  ,2021JJ00,10.4
