ID,CoalAndCoalProducts,Periods,TotalEnergySupply_1,Production_2,RecoveredProducts_3,ImportsTotal_4,OfWhichFromOutsideEU_5,Exports_6,StocksBeginningOfPeriod_7,StocksEndOfPeriod_8,StockChange_9,StatisticalDifferences_10,TotalConsumption_11,TotalEnergyCompanies_12,CokeOvenPlants_13,IndustryTotal_14,OfWhichIronAndSteel_15,TotalOtherConsumers_16
782,E007162,2006MM07,,,,,,,,,,,,,,,,
783,E007162,2006MM08,,,,,,,,,,,,,,,,
784,E007162,2006MM09,,,,,,,,,,,,,,,,
785,E007162,2006KW03,,,,,,,,,,,,,,,,
786,E007162,2006MM10,,,,,,,,,,,,,,,,
787,E007162,2006MM11,,,,,,,,,,,,,,,,
788,E007162,2006MM12,,,,,,,,,,,,,,,,
789,E007162,2006KW04,,,,,,,,,,,,,,,,
790,E007162,2007MM01,,,,,,,,,,,,,,,,
791,E007162,2007MM02,,,,,,,,,,,,,,,,
792,E007162,2007MM03,,,,,,,,,,,,,,,,
793,E007162,2007KW01,,,,,,,,,,,,,,,,
794,E007162,2007MM04,,,,,,,,,,,,,,,,
795,E007162,2007MM05,,,,,,,,,,,,,,,,
796,E007162,2007MM06,,,,,,,,,,,,,,,,
797,E007162,2007KW02,,,,,,,,,,,,,,,,
798,E007162,2007MM07,,,,,,,,,,,,,,,,
799,E007162,2007MM08,,,,,,,,,,,,,,,,
800,E007162,2007MM09,,,,,,,,,,,,,,,,
801,E007162,2007KW03,,,,,,,,,,,,,,,,
802,E007162,2007MM10,,,,,,,,,,,,,,,,
803,E007162,2007MM11,,,,,,,,,,,,,,,,
804,E007162,2007MM12,,,,,,,,,,,,,,,,
805,E007162,2007KW04,,,,,,,,,,,,,,,,
806,E007162,2008MM01,,,,,,,,,,,,,,,,
807,E007162,2008MM02,,,,,,,,,,,,,,,,
808,E007162,2008MM03,,,,,,,,,,,,,,,,
809,E007162,2008KW01,,,,,,,,,,,,,,,,
810,E007162,2008MM04,,,,,,,,,,,,,,,,
811,E007162,2008MM05,,,,,,,,,,,,,,,,
812,E007162,2008MM06,,,,,,,,,,,,,,,,
813,E007162,2008KW02,,,,,,,,,,,,,,,,
814,E007162,2008MM07,,,,,,,,,,,,,,,,
815,E007162,2008MM08,,,,,,,,,,,,,,,,
816,E007162,2008MM09,,,,,,,,,,,,,,,,
817,E007162,2008KW03,,,,,,,,,,,,,,,,
818,E007162,2008MM10,,,,,,,,,,,,,,,,
819,E007162,2008MM11,,,,,,,,,,,,,,,,
820,E007162,2008MM12,,,,,,,,,,,,,,,,
821,E007162,2008KW04,,,,,,,,,,,,,,,,
822,E007162,2009MM01,,,,,,,,,,,,,,,,
823,E007162,2009MM02,,,,,,,,,,,,,,,,
824,E007162,2009MM03,,,,,,,,,,,,,,,,
825,E007162,2009KW01,,,,,,,,,,,,,,,,
826,E007162,2009MM04,,,,,,,,,,,,,,,,
827,E007162,2009MM05,,,,,,,,,,,,,,,,
828,E007162,2009MM06,,,,,,,,,,,,,,,,
829,E007162,2009KW02,,,,,,,,,,,,,,,,
830,E007162,2009MM07,,,,,,,,,,,,,,,,
831,E007162,2009MM08,,,,,,,,,,,,,,,,
832,E007162,2009MM09,,,,,,,,,,,,,,,,
833,E007162,2009KW03,,,,,,,,,,,,,,,,
834,E007162,2009MM10,,,,,,,,,,,,,,,,
835,E007162,2009MM11,,,,,,,,,,,,,,,,
836,E007162,2009MM12,,,,,,,,,,,,,,,,
837,E007162,2009KW04,,,,,,,,,,,,,,,,
838,E007162,2010MM01,,,,,,,,,,,,,,,,
839,E007162,2010MM02,,,,,,,,,,,,,,,,
840,E007162,2010MM03,,,,,,,,,,,,,,,,
841,E007162,2010KW01,,,,,,,,,,,,,,,,
842,E007162,2010MM04,,,,,,,,,,,,,,,,
843,E007162,2010MM05,,,,,,,,,,,,,,,,
844,E007162,2010MM06,,,,,,,,,,,,,,,,
845,E007162,2010KW02,,,,,,,,,,,,,,,,
846,E007162,2010MM07,,,,,,,,,,,,,,,,
847,E007162,2010MM08,,,,,,,,,,,,,,,,
848,E007162,2010MM09,,,,,,,,,,,,,,,,
849,E007162,2010KW03,,,,,,,,,,,,,,,,
850,E007162,2010MM10,,,,,,,,,,,,,,,,
851,E007162,2010MM11,,,,,,,,,,,,,,,,
852,E007162,2010MM12,,,,,,,,,,,,,,,,
853,E007162,2010KW04,,,,,,,,,,,,,,,,
854,E007162,2011MM01,,,,,,,,,,,,,,,,
855,E007162,2011MM02,,,,,,,,,,,,,,,,
856,E007162,2011MM03,,,,,,,,,,,,,,,,
857,E007162,2011KW01,,,,,,,,,,,,,,,,
858,E007162,2011MM04,,,,,,,,,,,,,,,,
859,E007162,2011MM05,,,,,,,,,,,,,,,,
860,E007162,2011MM06,,,,,,,,,,,,,,,,
861,E007162,2011KW02,,,,,,,,,,,,,,,,
862,E007162,2011MM07,,,,,,,,,,,,,,,,
863,E007162,2011MM08,,,,,,,,,,,,,,,,
864,E007162,2011MM09,,,,,,,,,,,,,,,,
865,E007162,2011KW03,,,,,,,,,,,,,,,,
866,E007162,2011MM10,,,,,,,,,,,,,,,,
867,E007162,2011MM11,,,,,,,,,,,,,,,,
868,E007162,2011MM12,,,,,,,,,,,,,,,,
869,E007162,2011KW04,,,,,,,,,,,,,,,,
870,E007162,2012MM01,,,,,,,,,,,,,,,,
871,E007162,2012MM02,,,,,,,,,,,,,,,,
872,E007162,2012MM03,,,,,,,,,,,,,,,,
873,E007162,2012KW01,,,,,,,,,,,,,,,,
874,E007162,2012MM04,,,,,,,,,,,,,,,,
875,E007162,2012MM05,,,,,,,,,,,,,,,,
876,E007162,2012MM06,,,,,,,,,,,,,,,,
877,E007162,2012KW02,,,,,,,,,,,,,,,,
878,E007162,2012MM07,,,,,,,,,,,,,,,,
879,E007162,2012MM08,,,,,,,,,,,,,,,,
880,E007162,2012MM09,,,,,,,,,,,,,,,,
881,E007162,2012KW03,,,,,,,,,,,,,,,,
882,E007162,2012MM10,,,,,,,,,,,,,,,,
883,E007162,2012MM11,,,,,,,,,,,,,,,,
884,E007162,2012MM12,,,,,,,,,,,,,,,,
885,E007162,2012KW04,,,,,,,,,,,,,,,,
886,E007162,2013MM01,,,,,,,,,,,,,,,,
887,E007162,2013MM02,,,,,,,,,,,,,,,,
888,E007162,2013MM03,,,,,,,,,,,,,,,,
889,E007162,2013KW01,,,,,,,,,,,,,,,,
890,E007162,2013MM04,,,,,,,,,,,,,,,,
891,E007162,2013MM05,,,,,,,,,,,,,,,,
892,E007162,2013MM06,,,,,,,,,,,,,,,,
893,E007162,2013KW02,,,,,,,,,,,,,,,,
894,E007162,2013MM07,,,,,,,,,,,,,,,,
895,E007162,2013MM08,,,,,,,,,,,,,,,,
896,E007162,2013MM09,,,,,,,,,,,,,,,,
897,E007162,2013KW03,,,,,,,,,,,,,,,,
898,E007162,2013MM10,,,,,,,,,,,,,,,,
899,E007162,2013MM11,,,,,,,,,,,,,,,,
900,E007162,2013MM12,,,,,,,,,,,,,,,,
901,E007162,2013KW04,,,,,,,,,,,,,,,,
902,E007162,2014MM01,,,,,,,,,,,,,,,,
903,E007162,2014MM02,,,,,,,,,,,,,,,,
904,E007162,2014MM03,,,,,,,,,,,,,,,,
905,E007162,2014KW01,,,,,,,,,,,,,,,,
906,E007162,2014MM04,,,,,,,,,,,,,,,,
907,E007162,2014MM05,,,,,,,,,,,,,,,,
908,E007162,2014MM06,,,,,,,,,,,,,,,,
909,E007162,2014KW02,,,,,,,,,,,,,,,,
910,E007162,2014MM07,,,,,,,,,,,,,,,,
911,E007162,2014MM08,,,,,,,,,,,,,,,,
912,E007162,2014MM09,,,,,,,,,,,,,,,,
913,E007162,2014KW03,,,,,,,,,,,,,,,,
914,E007162,2014MM10,,,,,,,,,,,,,,,,
915,E007162,2014MM11,,,,,,,,,,,,,,,,
916,E007162,2014MM12,,,,,,,,,,,,,,,,
917,E007162,2014KW04,,,,,,,,,,,,,,,,
918,E007162,2015MM01,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
919,E007162,2015MM02,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,1.0
920,E007162,2015MM03,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
921,E007162,2015KW01,20.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,18.0,,2.0
922,E007162,2015MM04,3.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,,0.0
923,E007162,2015MM05,3.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,,0.0
924,E007162,2015MM06,4.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,,0.0
925,E007162,2015KW02,10.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,10.0,,0.0
926,E007162,2015MM07,3.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,,0.0
927,E007162,2015MM08,3.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,,0.0
928,E007162,2015MM09,3.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,3.0,,0.0
929,E007162,2015KW03,8.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,8.0,,0.0
930,E007162,2015MM10,4.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,,0.0
931,E007162,2015MM11,5.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,5.0,,0.0
932,E007162,2015MM12,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,5.0,,0.0
933,E007162,2015KW04,14.0,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,14.0,,1.0
934,E007162,2016MM01,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
935,E007162,2016MM02,8.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,7.0,,1.0
936,E007162,2016MM03,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
937,E007162,2016KW01,20.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,19.0,,1.0
938,E007162,2016MM04,5.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,5.0,,0.0
939,E007162,2016MM05,4.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,,0.0
940,E007162,2016MM06,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
941,E007162,2016KW02,16.0,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,15.0,,1.0
942,E007162,2016MM07,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
943,E007162,2016MM08,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,1.0
944,E007162,2016MM09,5.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,4.0,,0.0
945,E007162,2016KW03,18.0,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,,16.0,,2.0
946,E007162,2016MM10,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
947,E007162,2016MM11,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,5.0,,0.0
948,E007162,2016MM12,8.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,8.0,,1.0
949,E007162,2016KW04,22.0,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,,20.0,,2.0
950,E007162,2017MM01,8.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,7.0,,1.0
951,E007162,2017MM02,8.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,7.0,,1.0
952,E007162,2017MM03,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
953,E007162,2017KW01,22.0,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,,20.0,,2.0
954,E007162,2017MM04,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
955,E007162,2017MM05,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
956,E007162,2017MM06,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
957,E007162,2017KW02,20.0,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,19.0,,1.0
958,E007162,2017MM07,9.0,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,8.0,,0.0
959,E007162,2017MM08,10.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,10.0,,1.0
960,E007162,2017MM09,9.0,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,9.0,,1.0
961,E007162,2017KW03,28.0,,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,26.0,,2.0
962,E007162,2017MM10,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
963,E007162,2017MM11,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
964,E007162,2017MM12,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
965,E007162,2017KW04,20.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,19.0,,2.0
966,E007162,2018MM01,8.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,7.0,,1.0
967,E007162,2018MM02,8.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,7.0,,1.0
968,E007162,2018MM03,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
969,E007162,2018KW01,22.0,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,,20.0,,2.0
970,E007162,2018MM04,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
971,E007162,2018MM05,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,,1.0
972,E007162,2018MM06,6.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,,0.0
973,E007162,2018KW02,20.0,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,19.0,,1.0
974,E007162,2018MM07,9.0,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,8.0,,0.0
975,E007162,2018MM08,10.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,10.0,,1.0
976,E007162,2018MM09,9.0,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,9.0,,1.0
977,E007162,2018KW03,28.0,,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,26.0,,2.0
978,E007162,2018MM10,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
979,E007162,2018MM11,7.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,6.0,,1.0
980,E006472,1990JJ00,2339.0,2736.0,,360.0,2.0,829.0,670.0,598.0,72.0,-8.0,2347.0,,,2189.0,2131.0,
981,E006472,1991JJ00,2161.0,2932.0,,323.0,46.0,1089.0,598.0,603.0,-5.0,-5.0,2166.0,,,2030.0,1975.0,
982,E006472,1992JJ00,2079.0,2922.0,,341.0,42.0,1176.0,603.0,611.0,-8.0,0.0,2079.0,,,1944.0,1888.0,
983,E006472,1993JJ00,2290.0,2879.0,,231.0,50.0,920.0,611.0,511.0,100.0,0.0,2290.0,,,2167.0,2127.0,
984,E006472,1994JJ00,2351.0,2886.0,,531.0,214.0,986.0,511.0,591.0,-80.0,-1.0,2352.0,,,2225.0,2178.0,
985,E006472,1995JJ00,2454.0,2895.0,,722.0,430.0,1098.0,591.0,656.0,-65.0,-1.0,2455.0,,,2328.0,2283.0,
986,E006472,1996JJ00,2287.0,2921.0,,360.0,204.0,904.0,656.0,746.0,-90.0,-1.0,2288.0,,,2149.0,2107.0,
987,E006472,1997JJ00,2279.0,2905.0,,427.0,265.0,1017.0,746.0,782.0,-36.0,0.0,2279.0,,,2148.0,2106.0,
988,E006472,1998JJ00,2199.0,2837.0,,437.0,341.0,1134.0,782.0,723.0,59.0,0.0,2199.0,,,2130.0,2086.0,
989,E006472,1999JJ00,2134.0,2327.0,,528.0,426.0,838.0,723.0,606.0,117.0,0.0,2134.0,,,2059.0,2013.0,
990,E006472,2000JJ00,2027.0,2127.0,,515.0,419.0,562.0,606.0,659.0,-53.0,0.0,2027.0,,,1952.0,1907.0,
991,E006472,2001JJ00,2080.0,2214.0,,613.0,553.0,777.0,659.0,629.0,30.0,0.0,2080.0,,,2006.0,1961.0,
992,E006472,2002JJ00,2090.0,2127.0,,575.0,506.0,694.0,629.0,547.0,82.0,-1.0,2091.0,,,2014.0,1978.0,
993,E006472,2003JJ00,2198.0,2154.0,,604.0,341.0,567.0,547.0,540.0,7.0,-1.0,2199.0,,,2130.0,2089.0,
994,E006472,2004JJ00,2160.0,2216.0,,333.0,217.0,346.0,540.0,583.0,-43.0,-1.0,2161.0,,,2085.0,2044.0,
995,E006472,2005JJ00,2082.0,2249.0,,341.0,296.0,357.0,583.0,734.0,-151.0,0.0,2082.0,,,2005.0,1972.0,
996,E006472,2006JJ00,1903.0,2174.0,,430.0,273.0,738.0,734.0,697.0,37.0,0.0,1903.0,,,1830.0,1790.0,
997,E006472,2007JJ00,2149.0,2172.0,,513.0,309.0,569.0,697.0,664.0,33.0,-1.0,2150.0,,,2073.0,2021.0,
998,E006472,2008JJ00,2145.0,2099.0,,273.0,123.0,314.0,664.0,577.0,87.0,-1.0,2146.0,,,2068.0,2012.0,
999,E006472,2009JJ00,1759.0,1690.0,,78.0,10.0,134.0,577.0,452.0,125.0,0.0,1759.0,,,1719.0,1680.0,
1000,E006472,2010JJ00,2144.0,2030.0,,242.0,72.0,148.0,452.0,432.0,20.0,-1.0,2145.0,,,2112.0,2073.0,
1001,E006472,2011JJ00,2162.0,2015.0,,159.0,45.0,42.0,432.0,402.0,30.0,1.0,2161.0,,,2121.0,2083.0,
1002,E006472,2012JJ00,2105.0,1883.0,,233.0,62.0,92.0,402.0,321.0,81.0,-4.0,2109.0,,,2078.0,2039.0,
1003,E006472,2013JJ00,2025.0,1985.0,,153.0,86.0,318.0,321.0,116.0,205.0,-1.0,2026.0,,,2016.0,1983.0,
1004,E006472,2014JJ00,2004.0,2011.0,,468.0,316.0,535.0,116.0,56.0,60.0,1.0,2003.0,,,1998.0,1963.0,
1005,E006472,2015JJ00,1962.0,2035.0,,69.0,32.0,129.0,56.0,69.0,-13.0,0.0,1962.0,,,1962.0,1924.0,
1006,E006472,2016JJ00,1978.0,2034.0,,71.0,47.0,78.0,69.0,118.0,-49.0,0.0,1978.0,,,1978.0,1939.0,
1007,E006472,2017JJ00,1984.0,1964.0,,114.0,80.0,175.0,118.0,37.0,81.0,0.0,1984.0,,,1984.0,1938.0,
1008,E006472,1990MM01,,,,,,,670.0,,,,,,,,,
1009,E006472,1990MM02,,,,,,,,,,,,,,,,
1010,E006472,1990MM03,,,,,,,,,,,,,,,,
1011,E006472,1990KW01,,,,,,,670.0,,,,,,,,,
1012,E006472,1990MM04,,,,,,,,,,,,,,,,
1013,E006472,1990MM05,,,,,,,,,,,,,,,,
1014,E006472,1990MM06,,,,,,,,,,,,,,,,
1015,E006472,1990KW02,,,,,,,,,,,,,,,,
1016,E006472,1990MM07,,,,,,,,,,,,,,,,
1017,E006472,1990MM08,,,,,,,,,,,,,,,,
1018,E006472,1990MM09,,,,,,,,,,,,,,,,
1019,E006472,1990KW03,,,,,,,,,,,,,,,,
1020,E006472,1990MM10,,,,,,,,,,,,,,,,
1021,E006472,1990MM11,,,,,,,,,,,,,,,,
1022,E006472,1990MM12,,,,,,,,598.0,,,,,,,,
1023,E006472,1990KW04,,,,,,,,598.0,,,,,,,,
1024,E006472,1991MM01,,,,,,,598.0,,,,,,,,,
1025,E006472,1991MM02,,,,,,,,,,,,,,,,
1026,E006472,1991MM03,,,,,,,,,,,,,,,,
1027,E006472,1991KW01,,,,,,,598.0,,,,,,,,,
1028,E006472,1991MM04,,,,,,,,,,,,,,,,
1029,E006472,1991MM05,,,,,,,,,,,,,,,,
1030,E006472,1991MM06,,,,,,,,,,,,,,,,
1031,E006472,1991KW02,,,,,,,,,,,,,,,,
1032,E006472,1991MM07,,,,,,,,,,,,,,,,
1033,E006472,1991MM08,,,,,,,,,,,,,,,,
1034,E006472,1991MM09,,,,,,,,,,,,,,,,
1035,E006472,1991KW03,,,,,,,,,,,,,,,,
1036,E006472,1991MM10,,,,,,,,,,,,,,,,
1037,E006472,1991MM11,,,,,,,,,,,,,,,,
1038,E006472,1991MM12,,,,,,,,603.0,,,,,,,,
1039,E006472,1991KW04,,,,,,,,603.0,,,,,,,,
1040,E006472,1992MM01,,,,,,,603.0,,,,,,,,,
1041,E006472,1992MM02,,,,,,,,,,,,,,,,
1042,E006472,1992MM03,,,,,,,,,,,,,,,,
1043,E006472,1992KW01,,,,,,,603.0,,,,,,,,,
1044,E006472,1992MM04,,,,,,,,,,,,,,,,
1045,E006472,1992MM05,,,,,,,,,,,,,,,,
1046,E006472,1992MM06,,,,,,,,,,,,,,,,
1047,E006472,1992KW02,,,,,,,,,,,,,,,,
1048,E006472,1992MM07,,,,,,,,,,,,,,,,
1049,E006472,1992MM08,,,,,,,,,,,,,,,,
1050,E006472,1992MM09,,,,,,,,,,,,,,,,
1051,E006472,1992KW03,,,,,,,,,,,,,,,,
1052,E006472,1992MM10,,,,,,,,,,,,,,,,
1053,E006472,1992MM11,,,,,,,,,,,,,,,,
1054,E006472,1992MM12,,,,,,,,611.0,,,,,,,,
1055,E006472,1992KW04,,,,,,,,611.0,,,,,,,,
1056,E006472,1993MM01,,,,,,,611.0,,,,,,,,,
1057,E006472,1993MM02,,,,,,,,,,,,,,,,
1058,E006472,1993MM03,,,,,,,,,,,,,,,,
1059,E006472,1993KW01,,,,,,,611.0,,,,,,,,,
1060,E006472,1993MM04,,,,,,,,,,,,,,,,
1061,E006472,1993MM05,,,,,,,,,,,,,,,,
1062,E006472,1993MM06,,,,,,,,,,,,,,,,
1063,E006472,1993KW02,,,,,,,,,,,,,,,,
1064,E006472,1993MM07,,,,,,,,,,,,,,,,
1065,E006472,1993MM08,,,,,,,,,,,,,,,,
1066,E006472,1993MM09,,,,,,,,,,,,,,,,
1067,E006472,1993KW03,,,,,,,,,,,,,,,,
1068,E006472,1993MM10,,,,,,,,,,,,,,,,
1069,E006472,1993MM11,,,,,,,,,,,,,,,,
1070,E006472,1993MM12,,,,,,,,511.0,,,,,,,,
1071,E006472,1993KW04,,,,,,,,511.0,,,,,,,,
1072,E006472,1994MM01,,,,,,,511.0,,,,,,,,,
1073,E006472,1994MM02,,,,,,,,,,,,,,,,
1074,E006472,1994MM03,,,,,,,,,,,,,,,,
1075,E006472,1994KW01,,,,,,,511.0,,,,,,,,,
1076,E006472,1994MM04,,,,,,,,,,,,,,,,
1077,E006472,1994MM05,,,,,,,,,,,,,,,,
1078,E006472,1994MM06,,,,,,,,,,,,,,,,
1079,E006472,1994KW02,,,,,,,,,,,,,,,,
1080,E006472,1994MM07,,,,,,,,,,,,,,,,
1081,E006472,1994MM08,,,,,,,,,,,,,,,,
1082,E006472,1994MM09,,,,,,,,,,,,,,,,
1083,E006472,1994KW03,,,,,,,,,,,,,,,,
1084,E006472,1994MM10,,,,,,,,,,,,,,,,
1085,E006472,1994MM11,,,,,,,,,,,,,,,,
1086,E006472,1994MM12,,,,,,,,591.0,,,,,,,,
1087,E006472,1994KW04,,,,,,,,591.0,,,,,,,,
1088,E006472,1995MM01,,,,,,,591.0,,,,,,,,,
1089,E006472,1995MM02,,,,,,,,,,,,,,,,
1090,E006472,1995MM03,,,,,,,,,,,,,,,,
1091,E006472,1995KW01,,699.0,,126.0,,275.0,591.0,,,,,,,,,
1092,E006472,1995MM04,,,,,,,,,,,,,,,,
1093,E006472,1995MM05,,,,,,,,,,,,,,,,
1094,E006472,1995MM06,,,,,,,,,,,,,,,,
1095,E006472,1995KW02,,739.0,,188.0,,308.0,,,,,,,,,,
1096,E006472,1995MM07,,,,,,,,,,,,,,,,
1097,E006472,1995MM08,,,,,,,,,,,,,,,,
1098,E006472,1995MM09,,,,,,,,,,,,,,,,
1099,E006472,1995KW03,,739.0,,188.0,,240.0,,,,,,,,,,
1100,E006472,1995MM10,,,,,,,,,,,,,,,,
1101,E006472,1995MM11,,,,,,,,,,,,,,,,
1102,E006472,1995MM12,,,,,,,,656.0,,,,,,,,
1103,E006472,1995KW04,,719.0,,220.0,,275.0,,656.0,,,,,,,,
1104,E006472,1996MM01,,,,,,,656.0,,,,,,,,,
1105,E006472,1996MM02,,,,,,,,,,,,,,,,
1106,E006472,1996MM03,,,,,,,,,,,,,,,,
1107,E006472,1996KW01,,705.0,,78.0,,201.0,656.0,,,,,,,,,
1108,E006472,1996MM04,,,,,,,,,,,,,,,,
1109,E006472,1996MM05,,,,,,,,,,,,,,,,
1110,E006472,1996MM06,,,,,,,,,,,,,,,,
1111,E006472,1996KW02,,725.0,,102.0,,201.0,,,,,,,,,,
1112,E006472,1996MM07,,,,,,,,,,,,,,,,
1113,E006472,1996MM08,,,,,,,,,,,,,,,,
1114,E006472,1996MM09,,,,,,,,,,,,,,,,
1115,E006472,1996KW03,,745.0,,102.0,,234.0,,,,,,,,,,
1116,E006472,1996MM10,,,,,,,,,,,,,,,,
1117,E006472,1996MM11,,,,,,,,,,,,,,,,
1118,E006472,1996MM12,,,,,,,,746.0,,,,,,,,
1119,E006472,1996KW04,,745.0,,78.0,,268.0,,746.0,,,,,,,,
1120,E006472,1997MM01,,,,,,,746.0,,,,,,,,,
1121,E006472,1997MM02,,,,,,,,,,,,,,,,
1122,E006472,1997MM03,,,,,,,,,,,,,,,,
1123,E006472,1997KW01,,721.0,,61.0,,271.0,746.0,,,,,,,,,
1124,E006472,1997MM04,,,,,,,,,,,,,,,,
1125,E006472,1997MM05,,,,,,,,,,,,,,,,
1126,E006472,1997MM06,,,,,,,,,,,,,,,,
1127,E006472,1997KW02,,721.0,,122.0,,271.0,,,,,,,,,,
1128,E006472,1997MM07,,,,,,,,,,,,,,,,
1129,E006472,1997MM08,,,,,,,,,,,,,,,,
1130,E006472,1997MM09,,,,,,,,,,,,,,,,
1131,E006472,1997KW03,,721.0,,153.0,,271.0,,,,,,,,,,
1132,E006472,1997MM10,,,,,,,,,,,,,,,,
1133,E006472,1997MM11,,,,,,,,,,,,,,,,
1134,E006472,1997MM12,,,,,,,,782.0,,,,,,,,
1135,E006472,1997KW04,,741.0,,92.0,,203.0,,782.0,,,,,,,,
1136,E006472,1998MM01,,,,,,,782.0,,,,,,,,,
1137,E006472,1998MM02,,,,,,,,,,,,,,,,
1138,E006472,1998MM03,,,,,,,,,,,,,,,,
1139,E006472,1998KW01,,724.0,,125.0,,325.0,782.0,,,,,,,,,
1140,E006472,1998MM04,,,,,,,,,,,,,,,,
1141,E006472,1998MM05,,,,,,,,,,,,,,,,
1142,E006472,1998MM06,,,,,,,,,,,,,,,,
1143,E006472,1998KW02,,724.0,,93.0,,350.0,,,,,,,,,,
1144,E006472,1998MM07,,,,,,,,,,,,,,,,
