ID,SectorBranchesSIC2008,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,Total_13,WagesAndSalaries_14,EmployersSocialContributions_15,Gross_16,ConsumptionOfFixedCapital_17,Net_18,TaxesLessSubsidies_19,OtherTaxesOnProduction_20,OtherSubsidiesOnProduction_21,GrossValueAddedBasicPrices_22
1899,391700 ,2018JJ00,5475.0,2625.0,2850.0,5237.0,2568.0,2661.0,-4.2,-7.5,-1.0,104.6,102.2,107.1,1426.0,1171.0,255.0,1427.0,310.0,1117.0,-3.0,6.0,9.0,2850.0
1900,391700 ,2019JJ00,5667.0,2772.0,2895.0,5291.0,2654.0,2632.0,1.0,3.4,-1.1,107.1,104.4,110.0,1401.0,1134.0,267.0,1497.0,315.0,1182.0,-3.0,5.0,8.0,2895.0
1901,391700 ,2020JJ00,5433.0,2538.0,2895.0,4921.0,2446.0,2468.0,-7.0,-7.8,-6.2,110.4,103.7,117.3,1408.0,1146.0,262.0,1535.0,319.0,1216.0,-48.0,3.0,51.0,2895.0
1902,391700 ,2021JJ00,5713.0,2674.0,3039.0,5036.0,2537.0,2497.0,2.3,3.7,1.1,113.5,105.4,121.7,1432.0,1158.0,274.0,1661.0,322.0,1339.0,-54.0,4.0,58.0,3039.0
1903,391700 ,2022JJ00,5765.0,2941.0,2824.0,4844.0,2529.0,2326.0,-3.8,-0.3,-6.8,119.0,116.3,121.4,1493.0,1214.0,279.0,1346.0,,,-15.0,5.0,20.0,2824.0
1904,800021 ,1995JJ00,2650.0,1721.0,929.0,3796.0,2222.0,1556.0,,,,69.8,77.4,59.7,609.0,503.0,106.0,322.0,96.0,226.0,-2.0,11.0,13.0,929.0
1905,800021 ,1996JJ00,2812.0,1775.0,1037.0,3919.0,2256.0,1657.0,3.2,1.5,6.5,71.8,78.7,62.6,623.0,526.0,97.0,415.0,100.0,315.0,-1.0,10.0,11.0,1037.0
1906,800021 ,1997JJ00,3016.0,1832.0,1184.0,4061.0,2309.0,1752.0,3.6,2.4,5.8,74.3,79.3,67.6,655.0,559.0,96.0,528.0,104.0,424.0,1.0,13.0,12.0,1184.0
1907,800021 ,1998JJ00,3151.0,1918.0,1233.0,4129.0,2367.0,1758.0,1.7,2.5,0.3,76.3,81.0,70.1,708.0,564.0,144.0,525.0,109.0,416.0,0.0,13.0,13.0,1233.0
1908,800021 ,1999JJ00,3329.0,1996.0,1333.0,4257.0,2414.0,1844.0,3.1,2.0,4.9,78.2,82.7,72.3,756.0,597.0,159.0,576.0,117.0,459.0,1.0,11.0,10.0,1333.0
1909,800021 ,2000JJ00,3563.0,2119.0,1444.0,4407.0,2481.0,1930.0,3.5,2.8,4.7,80.9,85.4,74.8,812.0,638.0,174.0,632.0,128.0,504.0,0.0,11.0,11.0,1444.0
1910,800021 ,2001JJ00,3772.0,2215.0,1557.0,4518.0,2551.0,1970.0,2.5,2.8,2.1,83.5,86.8,79.0,876.0,711.0,165.0,680.0,141.0,539.0,1.0,12.0,11.0,1557.0
1911,800021 ,2002JJ00,4066.0,2315.0,1751.0,4703.0,2595.0,2118.0,4.1,1.7,7.5,86.4,89.2,82.7,938.0,753.0,185.0,806.0,159.0,647.0,7.0,13.0,6.0,1751.0
1912,800021 ,2003JJ00,4154.0,2343.0,1811.0,4679.0,2582.0,2106.0,-0.5,-0.5,-0.6,88.8,90.7,86.0,957.0,757.0,200.0,848.0,169.0,679.0,6.0,14.0,8.0,1811.0
1913,800021 ,2004JJ00,4182.0,2347.0,1835.0,4644.0,2545.0,2109.0,-0.7,-1.5,0.2,90.0,92.2,87.0,940.0,746.0,194.0,888.0,176.0,712.0,7.0,13.0,6.0,1835.0
1914,800021 ,2005JJ00,4149.0,2317.0,1832.0,4585.0,2476.0,2122.0,-1.3,-2.7,0.6,90.5,93.6,86.3,928.0,746.0,182.0,892.0,182.0,710.0,12.0,14.0,2.0,1832.0
1915,800021 ,2006JJ00,4401.0,2424.0,1977.0,4791.0,2551.0,2255.0,4.5,3.1,6.3,91.9,95.0,87.7,950.0,774.0,176.0,1017.0,193.0,824.0,10.0,14.0,4.0,1977.0
1916,800021 ,2007JJ00,4551.0,2544.0,2007.0,4875.0,2618.0,2271.0,1.7,2.6,0.7,93.4,97.2,88.4,995.0,810.0,185.0,1003.0,205.0,798.0,9.0,14.0,5.0,2007.0
1917,800021 ,2008JJ00,4543.0,2561.0,1982.0,4773.0,2598.0,2185.0,-2.1,-0.7,-3.8,95.2,98.6,90.7,1002.0,811.0,191.0,976.0,219.0,757.0,4.0,15.0,11.0,1982.0
1918,800021 ,2009JJ00,4311.0,2390.0,1921.0,4514.0,2467.0,2055.0,-5.4,-5.0,-6.0,95.5,96.9,93.5,1000.0,805.0,195.0,923.0,238.0,685.0,-2.0,13.0,15.0,1921.0
1919,800021 ,2010JJ00,4229.0,2347.0,1882.0,4380.0,2390.0,1998.0,-3.0,-3.1,-2.8,96.6,98.2,94.2,975.0,780.0,195.0,911.0,251.0,660.0,-4.0,14.0,18.0,1882.0
1920,800021 ,2011JJ00,4256.0,2385.0,1871.0,4391.0,2407.0,1992.0,0.3,0.7,-0.3,96.9,99.1,93.9,1004.0,807.0,197.0,869.0,260.0,609.0,-2.0,14.0,16.0,1871.0
1921,800021 ,2012JJ00,4169.0,2263.0,1906.0,4287.0,2306.0,1991.0,-2.4,-4.2,-0.1,97.3,98.1,95.7,1004.0,797.0,207.0,901.0,271.0,630.0,1.0,13.0,12.0,1906.0
1922,800021 ,2013JJ00,4144.0,2254.0,1890.0,4219.0,2258.0,1971.0,-1.6,-2.1,-1.0,98.2,99.8,95.9,983.0,791.0,192.0,897.0,281.0,616.0,10.0,15.0,5.0,1890.0
1923,800021 ,2014JJ00,4404.0,2340.0,2064.0,4430.0,2341.0,2100.0,5.0,3.7,6.6,99.4,99.9,98.3,1026.0,816.0,210.0,1030.0,291.0,739.0,8.0,17.0,9.0,2064.0
1924,800021 ,2015JJ00,6925.0,4781.0,2144.0,6925.0,4781.0,2144.0,56.3,104.2,2.1,100.0,100.0,100.0,1018.0,829.0,189.0,1120.0,310.0,810.0,6.0,11.0,5.0,2144.0
1925,800021 ,2016JJ00,8477.0,6231.0,2246.0,8414.0,6202.0,2212.0,21.5,29.7,3.2,100.7,100.5,101.5,1006.0,819.0,187.0,1233.0,332.0,901.0,7.0,12.0,5.0,2246.0
1926,800021 ,2017JJ00,10991.0,8587.0,2404.0,10820.0,8454.0,2371.0,28.6,36.3,7.2,101.6,101.6,101.4,1083.0,883.0,200.0,1315.0,347.0,968.0,6.0,12.0,6.0,2404.0
1927,800021 ,2018JJ00,13617.0,11210.0,2407.0,13183.0,10813.0,2375.0,21.8,27.9,0.2,103.3,103.7,101.4,1159.0,944.0,215.0,1240.0,358.0,882.0,8.0,13.0,5.0,2407.0
1928,800021 ,2019JJ00,16286.0,13660.0,2626.0,15377.0,12837.0,2541.0,16.6,18.7,7.0,105.9,106.4,103.3,1242.0,1010.0,232.0,1378.0,372.0,1006.0,6.0,14.0,8.0,2626.0
1929,800021 ,2020JJ00,16579.0,14173.0,2406.0,15356.0,13098.0,2251.0,-0.1,2.0,-11.4,108.0,108.2,106.9,1276.0,1041.0,235.0,1299.0,375.0,924.0,-169.0,14.0,183.0,2406.0
1930,800021 ,2021JJ00,11670.0,8842.0,2828.0,10574.0,7986.0,2595.0,-31.1,-39.0,15.3,110.4,110.7,109.0,1364.0,1114.0,250.0,1630.0,384.0,1246.0,-166.0,22.0,188.0,2828.0
1931,800021 ,2022JJ00,11282.0,8096.0,3186.0,9845.0,6990.0,2870.0,-6.9,-12.5,10.6,114.6,115.8,111.0,1496.0,1214.0,282.0,1699.0,,,-9.0,22.0,31.0,3186.0
1932,392600 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
1933,392600 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
1934,392600 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
1935,392600 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
1936,392600 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
1937,392600 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
1938,392600 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
1939,392600 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
1940,392600 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
1941,392600 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
1942,392600 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
1943,392600 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
1944,392600 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
1945,392600 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
1946,392600 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
1947,392600 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
1948,392600 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
1949,392600 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
1950,392600 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
1951,392600 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
1952,392600 ,2015JJ00,4853.0,3687.0,1166.0,4853.0,3687.0,1166.0,,,,100.0,100.0,100.0,477.0,387.0,90.0,686.0,142.0,544.0,3.0,7.0,4.0,1166.0
1953,392600 ,2016JJ00,6275.0,5000.0,1275.0,6227.0,4978.0,1249.0,28.3,35.0,7.1,100.8,100.4,102.1,500.0,409.0,91.0,772.0,152.0,620.0,3.0,7.0,4.0,1275.0
1954,392600 ,2017JJ00,8839.0,7408.0,1431.0,8691.0,7292.0,1405.0,39.6,46.5,12.5,101.7,101.6,101.9,569.0,466.0,103.0,861.0,159.0,702.0,1.0,7.0,6.0,1431.0
1955,392600 ,2018JJ00,11371.0,9972.0,1399.0,10991.0,9614.0,1385.0,26.5,31.8,-1.4,103.5,103.7,101.0,629.0,514.0,115.0,767.0,164.0,603.0,3.0,8.0,5.0,1399.0
1956,392600 ,2019JJ00,14060.0,12470.0,1590.0,13220.0,11708.0,1518.0,20.3,21.8,9.6,106.4,106.5,104.8,694.0,568.0,126.0,895.0,170.0,725.0,1.0,9.0,8.0,1590.0
1957,392600 ,2020JJ00,14461.0,12986.0,1475.0,13297.0,11990.0,1309.0,0.6,2.4,-13.8,108.8,108.3,112.7,714.0,584.0,130.0,932.0,172.0,760.0,-171.0,10.0,181.0,1475.0
1958,392600 ,2021JJ00,9374.0,7628.0,1746.0,8436.0,6882.0,1528.0,-36.6,-42.6,16.7,111.1,110.8,114.3,770.0,630.0,140.0,1147.0,176.0,971.0,-171.0,16.0,187.0,1746.0
1959,392600 ,2022JJ00,8843.0,6753.0,2090.0,7657.0,5824.0,1796.0,-9.2,-15.4,17.5,115.5,115.9,116.4,902.0,735.0,167.0,1201.0,,,-13.0,18.0,31.0,2090.0
1960,393600 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
1961,393600 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
1962,393600 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
1963,393600 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
1964,393600 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
1965,393600 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
1966,393600 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
1967,393600 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
1968,393600 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
1969,393600 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
1970,393600 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
1971,393600 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
1972,393600 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
1973,393600 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
1974,393600 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
1975,393600 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
1976,393600 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
1977,393600 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
1978,393600 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
1979,393600 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
1980,393600 ,2015JJ00,2072.0,1094.0,978.0,2072.0,1094.0,978.0,,,,100.0,100.0,100.0,541.0,442.0,99.0,434.0,168.0,266.0,3.0,4.0,1.0,978.0
1981,393600 ,2016JJ00,2202.0,1231.0,971.0,2187.0,1224.0,963.0,5.6,11.9,-1.5,100.7,100.6,100.8,506.0,410.0,96.0,461.0,180.0,281.0,4.0,5.0,1.0,971.0
1982,393600 ,2017JJ00,2152.0,1179.0,973.0,2128.0,1163.0,965.0,-2.7,-5.0,0.2,101.1,101.3,100.8,514.0,417.0,97.0,454.0,188.0,266.0,5.0,5.0,0.0,973.0
1983,393600 ,2018JJ00,2246.0,1238.0,1008.0,2189.0,1200.0,989.0,2.8,3.1,2.5,102.6,103.2,101.9,530.0,430.0,100.0,473.0,194.0,279.0,5.0,5.0,0.0,1008.0
1984,393600 ,2019JJ00,2226.0,1190.0,1036.0,2151.0,1128.0,1023.0,-1.7,-6.0,3.5,103.5,105.5,101.3,548.0,442.0,106.0,483.0,202.0,281.0,5.0,5.0,0.0,1036.0
1985,393600 ,2020JJ00,2118.0,1187.0,931.0,2049.0,1105.0,943.0,-4.7,-2.0,-7.8,103.4,107.4,98.7,562.0,457.0,105.0,367.0,203.0,164.0,2.0,4.0,2.0,931.0
1986,393600 ,2021JJ00,2296.0,1214.0,1082.0,2168.0,1107.0,1066.0,5.8,0.2,13.0,105.9,109.6,101.5,594.0,484.0,110.0,483.0,208.0,275.0,5.0,6.0,1.0,1082.0
1987,393600 ,2022JJ00,2439.0,1343.0,1096.0,2227.0,1170.0,1059.0,2.7,5.7,-0.6,109.5,114.8,103.5,594.0,479.0,115.0,498.0,,,4.0,4.0,0.0,1096.0
1988,394100 ,1995JJ00,6422.0,2708.0,3714.0,3563.0,1716.0,1767.0,,,,180.2,157.8,210.2,1197.0,1018.0,179.0,2522.0,1197.0,1325.0,-5.0,7.0,12.0,3714.0
1989,394100 ,1996JJ00,6839.0,3080.0,3759.0,3888.0,2136.0,1731.0,9.1,24.5,-2.1,175.9,144.2,217.2,1236.0,1045.0,191.0,2531.0,1250.0,1281.0,-8.0,10.0,18.0,3759.0
1990,394100 ,1997JJ00,8150.0,3867.0,4283.0,4843.0,2748.0,2097.0,24.6,28.7,21.2,168.3,140.7,204.2,1364.0,1167.0,197.0,2924.0,1381.0,1543.0,-5.0,14.0,19.0,4283.0
1991,394100 ,1998JJ00,9918.0,4894.0,5024.0,6413.0,3812.0,2658.0,32.4,38.7,26.8,154.7,128.4,189.0,1636.0,1321.0,315.0,3406.0,1580.0,1826.0,-18.0,15.0,33.0,5024.0
1992,394100 ,1999JJ00,12320.0,6723.0,5597.0,8898.0,5536.0,3520.0,38.7,45.2,32.4,138.5,121.4,159.0,1886.0,1516.0,370.0,3719.0,1897.0,1822.0,-8.0,28.0,36.0,5597.0
1993,394100 ,2000JJ00,15051.0,8690.0,6361.0,11606.0,7105.0,4681.0,30.4,28.3,33.0,129.7,122.3,135.9,2442.0,1909.0,533.0,3918.0,2324.0,1594.0,1.0,32.0,31.0,6361.0
1994,394100 ,2001JJ00,17299.0,10178.0,7121.0,13881.0,8547.0,5554.0,19.6,20.3,18.7,124.6,119.1,128.2,2676.0,2184.0,492.0,4442.0,2693.0,1749.0,3.0,34.0,31.0,7121.0
1995,394100 ,2002JJ00,18714.0,10046.0,8668.0,15313.0,9065.0,6465.0,10.3,6.1,16.4,122.2,110.8,134.1,2451.0,1975.0,476.0,6218.0,2917.0,3301.0,-1.0,33.0,34.0,8668.0
1996,394100 ,2003JJ00,19488.0,9708.0,9780.0,15957.0,9006.0,7100.0,4.2,-0.6,9.8,122.1,107.8,137.7,2239.0,1733.0,506.0,7540.0,2974.0,4566.0,1.0,33.0,32.0,9780.0
1997,394100 ,2004JJ00,18952.0,9462.0,9490.0,15646.0,8820.0,6971.0,-1.9,-2.1,-1.8,121.1,107.3,136.1,2213.0,1704.0,509.0,7276.0,2986.0,4290.0,1.0,33.0,32.0,9490.0
1998,394100 ,2005JJ00,18828.0,9237.0,9591.0,15966.0,8768.0,7295.0,2.0,-0.6,4.7,117.9,105.3,131.5,2209.0,1727.0,482.0,7381.0,3012.0,4369.0,1.0,33.0,32.0,9591.0
1999,394100 ,2006JJ00,18736.0,9082.0,9654.0,16308.0,8661.0,7688.0,2.1,-1.2,5.4,114.9,104.9,125.6,2234.0,1770.0,464.0,7422.0,3078.0,4344.0,-2.0,31.0,33.0,9654.0
2000,394100 ,2007JJ00,19063.0,9229.0,9834.0,16989.0,8889.0,8121.0,4.2,2.6,5.6,112.2,103.8,121.1,2315.0,1832.0,483.0,7521.0,3162.0,4359.0,-2.0,31.0,33.0,9834.0
2001,394100 ,2008JJ00,18119.0,8654.0,9465.0,16778.0,8483.0,8274.0,-1.2,-4.6,1.9,108.0,102.0,114.4,2291.0,1766.0,525.0,7180.0,3255.0,3925.0,-6.0,28.0,34.0,9465.0
2002,394100 ,2009JJ00,17080.0,8162.0,8918.0,16108.0,8082.0,7999.0,-4.0,-4.7,-3.3,106.0,101.0,111.5,2314.0,1737.0,577.0,6617.0,3326.0,3291.0,-13.0,27.0,40.0,8918.0
2003,394100 ,2010JJ00,17085.0,8053.0,9032.0,15891.0,7906.0,7952.0,-1.3,-2.2,-0.6,107.5,101.9,113.6,2130.0,1652.0,478.0,6924.0,3344.0,3580.0,-22.0,26.0,48.0,9032.0
2004,394100 ,2011JJ00,16762.0,7789.0,8973.0,15311.0,7607.0,7671.0,-3.7,-3.8,-3.5,109.5,102.4,117.0,2086.0,1694.0,392.0,6905.0,3313.0,3592.0,-18.0,27.0,45.0,8973.0
2005,394100 ,2012JJ00,16325.0,7771.0,8554.0,14991.0,7596.0,7381.0,-2.1,-0.1,-3.8,108.9,102.3,115.9,2136.0,1684.0,452.0,6441.0,3304.0,3137.0,-23.0,19.0,42.0,8554.0
2006,394100 ,2013JJ00,16002.0,7931.0,8071.0,14988.0,7788.0,7209.0,0.0,2.5,-2.3,106.8,101.8,112.0,2076.0,1664.0,412.0,6004.0,3267.0,2737.0,-9.0,23.0,32.0,8071.0
2007,394100 ,2014JJ00,15834.0,7982.0,7852.0,15298.0,7887.0,7415.0,2.1,1.3,2.8,103.5,101.2,105.9,2149.0,1719.0,430.0,5707.0,3256.0,2451.0,-4.0,23.0,27.0,7852.0
2008,394100 ,2015JJ00,15426.0,7881.0,7545.0,15426.0,7881.0,7545.0,0.8,-0.1,1.8,100.0,100.0,100.0,2327.0,1752.0,575.0,5234.0,3254.0,1980.0,-16.0,12.0,28.0,7545.0
2009,394100 ,2016JJ00,15372.0,8180.0,7192.0,15644.0,8219.0,7425.0,1.4,4.3,-1.6,98.3,99.5,96.9,2263.0,1833.0,430.0,4947.0,3248.0,1699.0,-18.0,10.0,28.0,7192.0
2010,394100 ,2017JJ00,15359.0,7942.0,7417.0,16322.0,8012.0,8325.0,4.3,-2.5,12.1,94.1,99.1,89.1,2330.0,1875.0,455.0,5099.0,3273.0,1826.0,-12.0,10.0,22.0,7417.0
2011,394100 ,2018JJ00,14661.0,7166.0,7495.0,15904.0,7178.0,8812.0,-2.6,-10.4,5.9,92.2,99.8,85.1,2326.0,1864.0,462.0,5195.0,3339.0,1856.0,-26.0,6.0,32.0,7495.0
2012,394100 ,2019JJ00,14508.0,6613.0,7895.0,16042.0,6578.0,9666.0,0.9,-8.4,9.7,90.4,100.5,81.7,2264.0,1807.0,457.0,5778.0,3388.0,2390.0,-147.0,6.0,153.0,7895.0
2013,394100 ,2020JJ00,14385.0,6602.0,7783.0,15956.0,6555.0,9599.0,-0.5,-0.3,-0.7,90.2,100.7,81.1,2161.0,1753.0,408.0,5648.0,3408.0,2240.0,-26.0,2.0,28.0,7783.0
2014,394100 ,2021JJ00,14985.0,7086.0,7899.0,16662.0,6876.0,9986.0,4.4,4.9,4.0,89.9,103.1,79.1,2152.0,1743.0,409.0,5786.0,3524.0,2262.0,-39.0,4.0,43.0,7899.0
2015,394100 ,2022JJ00,14691.0,7556.0,7135.0,16604.0,6969.0,9799.0,-0.3,1.4,-1.9,88.5,108.4,72.8,2197.0,1772.0,425.0,4959.0,,,-21.0,12.0,33.0,7135.0
2016,395005 ,1995JJ00,4774.0,2087.0,2687.0,6091.0,2975.0,3148.0,,,,78.4,70.2,85.3,2016.0,1825.0,191.0,706.0,438.0,268.0,-35.0,10.0,45.0,2687.0
2017,395005 ,1996JJ00,6134.0,2746.0,3388.0,7658.0,3855.0,3864.0,25.7,29.6,22.7,80.1,71.2,87.7,2531.0,2281.0,250.0,905.0,460.0,445.0,-48.0,11.0,59.0,3388.0
2018,395005 ,1997JJ00,8155.0,3687.0,4468.0,10019.0,5095.0,5014.0,30.8,32.2,29.8,81.4,72.4,89.1,3147.0,2866.0,281.0,1378.0,512.0,866.0,-57.0,12.0,69.0,4468.0
2019,395005 ,1998JJ00,10395.0,4783.0,5612.0,12457.0,6441.0,6147.0,24.3,26.4,22.6,83.4,74.3,91.3,4032.0,3409.0,623.0,1651.0,581.0,1070.0,-71.0,12.0,83.0,5612.0
2020,395005 ,1999JJ00,12259.0,5582.0,6677.0,14271.0,7369.0,7051.0,14.6,14.4,14.7,85.9,75.8,94.7,4950.0,4168.0,782.0,1791.0,695.0,1096.0,-64.0,14.0,78.0,6677.0
2021,395005 ,2000JJ00,14047.0,6436.0,7611.0,15908.0,8224.0,7852.0,11.5,11.6,11.4,88.3,78.3,96.9,5708.0,4747.0,961.0,1969.0,835.0,1134.0,-66.0,16.0,82.0,7611.0
2022,395005 ,2001JJ00,15834.0,6988.0,8846.0,17210.0,8637.0,8705.0,8.2,5.0,10.9,92.0,80.9,101.6,6141.0,5338.0,803.0,2774.0,963.0,1811.0,-69.0,21.0,90.0,8846.0
2023,395005 ,2002JJ00,15164.0,6631.0,8533.0,16210.0,7978.0,8324.0,-5.8,-7.6,-4.4,93.5,83.1,102.5,6139.0,5148.0,991.0,2465.0,1052.0,1413.0,-71.0,21.0,92.0,8533.0
2024,395005 ,2003JJ00,15072.0,6372.0,8700.0,15929.0,7492.0,8461.0,-1.7,-6.1,1.7,94.6,85.0,102.8,6246.0,5158.0,1088.0,2526.0,1095.0,1431.0,-72.0,20.0,92.0,8700.0
2025,395005 ,2004JJ00,15937.0,6657.0,9280.0,16584.0,7686.0,8903.0,4.1,2.6,5.2,96.1,86.6,104.2,6318.0,5160.0,1158.0,3054.0,1136.0,1918.0,-92.0,22.0,114.0,9280.0
2026,395005 ,2005JJ00,17708.0,7529.0,10179.0,18038.0,8501.0,9567.0,8.8,10.6,7.5,98.2,88.6,106.4,6851.0,5683.0,1168.0,3422.0,1196.0,2226.0,-94.0,25.0,119.0,10179.0
2027,395005 ,2006JJ00,19714.0,8394.0,11320.0,19714.0,9320.0,10432.0,9.3,9.6,9.0,100.0,90.1,108.5,7388.0,6196.0,1192.0,4030.0,1277.0,2753.0,-98.0,26.0,124.0,11320.0
2028,395005 ,2007JJ00,23317.0,9892.0,13425.0,22435.0,10646.0,11839.0,13.8,14.2,13.5,103.9,92.9,113.4,8175.0,6861.0,1314.0,5356.0,1411.0,3945.0,-106.0,26.0,132.0,13425.0
2029,395005 ,2008JJ00,25068.0,10638.0,14430.0,23697.0,11185.0,12554.0,5.6,5.1,6.0,105.8,95.1,114.9,9099.0,7559.0,1540.0,5448.0,1557.0,3891.0,-117.0,27.0,144.0,14430.0
2030,395005 ,2009JJ00,24060.0,10331.0,13729.0,23077.0,10826.0,12280.0,-2.6,-3.2,-2.2,104.3,95.4,111.8,9559.0,7654.0,1905.0,4327.0,1668.0,2659.0,-157.0,31.0,188.0,13729.0
2031,395005 ,2010JJ00,24473.0,10537.0,13936.0,23240.0,10816.0,12441.0,0.7,-0.1,1.3,105.3,97.4,112.0,9181.0,7553.0,1628.0,4949.0,1775.0,3174.0,-194.0,32.0,226.0,13936.0
2032,395005 ,2011JJ00,25621.0,11430.0,14191.0,25123.0,11797.0,13358.0,8.1,9.1,7.4,102.0,96.9,106.2,9582.0,7878.0,1704.0,4813.0,1826.0,2987.0,-204.0,29.0,233.0,14191.0
2033,395005 ,2012JJ00,25979.0,11543.0,14436.0,25933.0,11879.0,14061.0,3.2,0.7,5.3,100.2,97.2,102.7,9903.0,8057.0,1846.0,4699.0,1894.0,2805.0,-166.0,37.0,203.0,14436.0
2034,395005 ,2013JJ00,26626.0,11614.0,15012.0,26824.0,11815.0,14990.0,3.4,-0.5,6.6,99.3,98.3,100.1,9964.0,8046.0,1918.0,5187.0,1961.0,3226.0,-139.0,56.0,195.0,15012.0
2035,395005 ,2014JJ00,29031.0,13436.0,15595.0,29299.0,13602.0,15689.0,9.2,15.1,4.7,99.1,98.8,99.4,10098.0,8235.0,1863.0,5659.0,2018.0,3641.0,-162.0,68.0,230.0,15595.0
2036,395005 ,2015JJ00,34445.0,17433.0,17012.0,34445.0,17433.0,17012.0,17.6,28.2,8.4,100.0,100.0,100.0,10640.0,8797.0,1843.0,6572.0,2174.0,4398.0,-200.0,49.0,249.0,17012.0
2037,395005 ,2016JJ00,38262.0,19342.0,18920.0,38332.0,19447.0,18885.0,11.3,11.6,11.0,99.8,99.5,100.2,11506.0,9536.0,1970.0,7671.0,2549.0,5122.0,-257.0,31.0,288.0,18920.0
2038,395005 ,2017JJ00,43068.0,23107.0,19961.0,42860.0,22994.0,19875.0,11.8,18.2,5.2,100.5,100.5,100.4,12452.0,10345.0,2107.0,7764.0,2911.0,4853.0,-255.0,31.0,286.0,19961.0
2039,395005 ,2018JJ00,47700.0,25883.0,21817.0,46290.0,25269.0,21030.0,8.0,9.9,5.8,103.0,102.4,103.7,13569.0,11228.0,2341.0,8516.0,3103.0,5413.0,-268.0,41.0,309.0,21817.0
2040,395005 ,2019JJ00,52150.0,28893.0,23257.0,49230.0,27617.0,21633.0,6.4,9.3,2.9,105.9,104.6,107.5,15041.0,12379.0,2662.0,8510.0,2828.0,5682.0,-294.0,37.0,331.0,23257.0
2041,395005 ,2020JJ00,54481.0,28460.0,26021.0,50391.0,26941.0,23434.0,2.4,-2.4,8.3,108.1,105.6,111.0,16051.0,13259.0,2792.0,10666.0,2903.0,7763.0,-696.0,30.0,726.0,26021.0
2042,395005 ,2021JJ00,59333.0,31977.0,27356.0,54282.0,29761.0,24540.0,7.7,10.5,4.7,109.3,107.4,111.5,18234.0,15024.0,3210.0,9799.0,3128.0,6671.0,-677.0,32.0,709.0,27356.0
2043,395005 ,2022JJ00,65487.0,35903.0,29584.0,58106.0,32125.0,26011.0,7.0,7.9,6.0,112.7,111.8,113.7,20256.0,16642.0,3614.0,9795.0,,,-467.0,42.0,509.0,29584.0
2044,395000 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
2045,395000 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2046,395000 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
2047,395000 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2048,395000 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
2049,395000 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2050,395000 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
