ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBtw_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,Exploitatieoverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,VerbruikVanVasteActiva_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProduct_73,Saldo_74,OntvangenPrimaireInkomensBuitenland_75,BetaaldePrimaireInkomensBuitenland_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachtBuitenland_79,BetaaldeInkomensoverdrachtenBuitenland_80,BrutoBeschikbaarNationaalInkomen_81,ConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoersaldoGoederen_87,UitvoersaldoDiensten_88,SaldoPrimaireInkomensBuitenland_89,SaldoInkomensoverdrachtenBuitenland_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransactiesBuitenland_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,SaldoAanEnVerkopenVanNietGeprod_96,NationaalVorderingensaldo_97,Totaal_98,Totaal_99,Totaal_100,Totaal_101,Voedingsmiddelen_102,DrankenEnTabak_103,Totaal_104,KledingEnTextiel_105,SchoenenEnLederwaren_106,WoninginrichtingEnWoningdecoratie_107,ElektrischeApparatuur_108,VervoermiddelenEnOnderdelen_109,OverigeDuurzameGoederen_110,TotaalOverigeGoederen_111,EnergieEnWater_112,BrandstoffenEnOverigeGoederen_113,Totaal_114,Huisvesting_115,Horecadiensten_116,RecreatieEnCultuurdiensten_117,VervoerEnCommunicatieDiensten_118,MedischeDienstenEnWelzijnzorg_119,FinancieleEnZakelijkeDiensten_120,OverigeDiensten_121,BinnenlandsConsumptieHuishoudens_122,ConsumptieIngezetenenInHetBuitenland_123,ConsumptieNietIngezetenenInNederland_124,Totaal_125,IndividueleConsumptieOverheid_126,CollectieveConsumptieOverheid_127,Totaal_128,WerkelijkeIndividueleConsumptie_129,WerkelijkeCollectieveConsumptie_130,Totaal_131,Totaal_132,Woningen_133,Totaal_134,Gebouwen_135,GrondWegEnWaterbouwkundigeWerken_136,OverdrachtskostenOpGrond_137,Vervoermiddelen_138,Totaal_139,Computers_140,Telecommunicatieapparatuur_141,MachinesEnOverigeMaterieleActiva_142,InCultuurGebrachteActiva_143,Totaal_144,ComputerprogrammatuurEnDatabanken_145,OnderzoekEnOntwikkeling_146,OverigeImmaterieleActiva_147,VerkoopVanGebruikteVasteActiva_148,Totaal_149,Totaal_150,ALandbouwBosbouwEnVisserij_151,BFNijverheidEnEnergie_152,GNCommercieleDienstverlening_153,OUNietCommercieleDienstverlening_154,VerkoopVanGebruikteVasteActiva_155,Totaal_156,LandbouwBosbouwEnVisserijproducten_157,WinningVanDelfstoffen_158,VoedingsmiddelenDrankenEnTabak_159,TextielKledingEnProductenVanLeder_160,HoutEnPapierwarenDrukwerk_161,AardolieProducten_162,ChemischeEnFarmaceutischeProducten_163,RubberKunststofEnMineraleProducten_164,BasismetalenEnMetaalproducten_165,MachinesEnElektrischeApparatuur_166,ElektrotechnischeEnOptischeApparatuur_167,Transportmiddelen_168,OverigeIndustrieleProducten_169,OverigeProducten_170,ConsumptieNietIngezetenenInNederland_171,UitvoerVanGebruikteVasteActiva_172,CifFobCorrectie_173,Totaal_174,UitvoerGoederenUitProductie_175,Wederuitvoer_176,UitvoerVanGebruikteVasteActiva_177,Totaal_178,ConsumptieNietIngezetenenInNederland_179,OverigeUitvoerVanDiensten_180,CifFobCorrectie_181,Totaal_182,LandbouwBosbouwEnVisserijproducten_183,WinningVanDelfstoffen_184,VoedingsmiddelenDrankenEnTabak_185,TextielKledingEnProductenVanLeder_186,HoutEnPapierwarenDrukwerk_187,AardolieProducten_188,ChemischeEnFarmaceutischeProducten_189,RubberKunststofEnMineraleProducten_190,BasismetalenEnMetaalproducten_191,MachinesEnElektrischeApparatuur_192,ElektrotechnischeEnOptischeApparaten_193,Transportmiddelen_194,OverigeIndustrieleProducten_195,OverigeProducten_196,ConsumptieIngezetenenInHetBuitenland_197,CifFobCorrectie_198,Totaal_199,InvoerGoederenCif_200,CifFobCorrectieEnHerclassificatie_201,Totaal_202,InvoerDienstenCif_203,CifFobHerclassificatie_204,Totaal_205,ProductgebondenBelastingen_206,NietProductgebondenBelastingen_207,TotaalSubsidies_208,ProductgebondenSubsidies_209,NietProductgebondenSubsidies_210
317,wdwans,2012KW01,273985.0,160016.0,113969.0,88079.0,25890.0,273985.0,143483.0,112703.0,72216.0,40487.0,30470.0,24729.0,5741.0,310.0,130502.0,106796.0,23706.0,144431.0,38062.0,2464.0,28047.0,7465.0,17638.0,2708.0,271.0,1038.0,532.0,3366.0,992.0,2085.0,1408.0,2258.0,837.0,2143.0,2043.0,901.0,7551.0,72150.0,27015.0,18049.0,6786.0,2180.0,6821.0,12553.0,7399.0,18362.0,10990.0,7372.0,1405.0,3263.0,441.0,2263.0,34219.0,30606.0,17054.0,10204.0,6850.0,13552.0,3613.0,14125.0,15018.0,893.0,1460.0,160016.0,75582.0,43110.0,14444.0,16729.0,2285.0,133136.0,26880.0,160016.0,160016.0,3140.0,57839.0,54699.0,163156.0,-2760.0,2582.0,5342.0,160396.0,112703.0,-66.0,47627.0,30780.0,16847.0,18717.0,-2184.0,3140.0,-2760.0,-66.0,16847.0,-99.0,199.0,298.0,-8146.0,8602.0,112703.0,72216.0,32783.0,9890.0,7608.0,2282.0,13248.0,2999.0,814.0,2741.0,2010.0,2880.0,1804.0,9645.0,3633.0,6012.0,39106.0,13748.0,4868.0,3501.0,3782.0,2682.0,5122.0,5403.0,71889.0,1910.0,1583.0,40487.0,27241.0,13246.0,112703.0,99457.0,13246.0,30470.0,31182.0,6195.0,9007.0,4576.0,4052.0,379.0,2489.0,982.0,749.0,233.0,5530.0,140.0,6839.0,3630.0,2894.0,315.0,712.0,30470.0,31182.0,1296.0,6383.0,15809.0,7694.0,712.0,130502.0,6090.0,9158.0,11044.0,3222.0,1410.0,12584.0,18276.0,2706.0,5210.0,11524.0,15176.0,3866.0,3438.0,25720.0,1583.0,438.0,-943.0,106796.0,51040.0,55318.0,438.0,23706.0,1583.0,23066.0,-943.0,113969.0,4084.0,14725.0,6727.0,3761.0,1925.0,8199.0,12813.0,2740.0,5313.0,8748.0,12519.0,4977.0,3096.0,23375.0,1910.0,-943.0,88079.0,91165.0,-3086.0,25890.0,23747.0,2143.0,16729.0,15018.0,1711.0,2285.0,893.0,1392.0
318,wdwans,2012KW02,280187.0,162664.0,117523.0,89476.0,28047.0,280187.0,149588.0,116868.0,72612.0,44256.0,32296.0,26369.0,5927.0,424.0,130599.0,104703.0,25896.0,147360.0,33273.0,1833.0,23589.0,4057.0,17216.0,3322.0,277.0,1088.0,26.0,3011.0,1153.0,1884.0,1686.0,1735.0,792.0,2242.0,1422.0,894.0,7851.0,76521.0,29483.0,19935.0,6978.0,2570.0,7498.0,12354.0,7127.0,20059.0,11586.0,8473.0,1534.0,3700.0,636.0,2603.0,37566.0,33624.0,19999.0,11850.0,8149.0,13625.0,3942.0,14420.0,15285.0,865.0,884.0,162664.0,90850.0,30575.0,14268.0,16947.0,2679.0,135693.0,26971.0,162664.0,162664.0,5659.0,56865.0,51206.0,168323.0,-2012.0,2906.0,4918.0,166311.0,116868.0,-140.0,49303.0,32720.0,16583.0,15227.0,-2151.0,5659.0,-2012.0,-140.0,16583.0,-55.0,178.0,233.0,855.0,17383.0,116868.0,72612.0,33039.0,10557.0,7902.0,2655.0,13797.0,3104.0,884.0,2742.0,2304.0,2850.0,1913.0,8685.0,2281.0,6404.0,39448.0,13474.0,5358.0,3748.0,3967.0,2512.0,4812.0,5577.0,72487.0,2998.0,2873.0,44256.0,29808.0,14448.0,116868.0,102420.0,14448.0,32296.0,33018.0,6210.0,9513.0,4920.0,4199.0,394.0,3197.0,1172.0,965.0,207.0,5395.0,224.0,7307.0,4198.0,2810.0,299.0,722.0,32296.0,33018.0,1470.0,6301.0,17076.0,8171.0,722.0,130599.0,5522.0,6960.0,11696.0,2478.0,1377.0,12612.0,17603.0,2776.0,5029.0,11422.0,16308.0,4117.0,3551.0,26737.0,2873.0,480.0,-942.0,104703.0,50204.0,54019.0,480.0,25896.0,2873.0,23965.0,-942.0,117523.0,4119.0,14525.0,7042.0,2971.0,1946.0,8481.0,13023.0,2902.0,5243.0,8700.0,13092.0,5608.0,3272.0,24543.0,2998.0,-942.0,89476.0,92555.0,-3079.0,28047.0,25910.0,2137.0,16947.0,15285.0,1662.0,2679.0,865.0,1814.0
319,wdwans,2012KW03,273114.0,155974.0,117140.0,87312.0,29828.0,273114.0,142531.0,113170.0,72765.0,40405.0,28218.0,21965.0,6253.0,1143.0,130583.0,104188.0,26395.0,141880.0,31846.0,2676.0,23053.0,3161.0,17300.0,3508.0,255.0,907.0,447.0,2809.0,1028.0,2060.0,1504.0,1915.0,800.0,2067.0,1660.0,932.0,6117.0,75625.0,28753.0,19426.0,6905.0,2422.0,6801.0,12601.0,7397.0,20073.0,11078.0,8995.0,1575.0,4223.0,988.0,2209.0,34409.0,30527.0,17166.0,10172.0,6994.0,13361.0,3882.0,13996.0,14805.0,809.0,98.0,155974.0,74211.0,40755.0,14000.0,16485.0,2485.0,128966.0,27008.0,155974.0,155974.0,2120.0,56529.0,54409.0,158094.0,-2011.0,2684.0,4695.0,156083.0,113170.0,-101.0,42812.0,29361.0,13451.0,16876.0,-3433.0,2120.0,-2011.0,-101.0,13451.0,-69.0,193.0,262.0,691.0,14073.0,113170.0,72765.0,30998.0,10345.0,7737.0,2608.0,12797.0,2931.0,885.0,2693.0,2233.0,2330.0,1725.0,7856.0,1774.0,6082.0,39453.0,13961.0,5080.0,3874.0,4012.0,2747.0,4537.0,5242.0,70451.0,5127.0,2813.0,40405.0,27734.0,12671.0,113170.0,100499.0,12671.0,28218.0,28902.0,5098.0,8504.0,4462.0,3627.0,415.0,2079.0,1136.0,924.0,212.0,5437.0,-117.0,6765.0,3739.0,2753.0,273.0,684.0,28218.0,28902.0,1117.0,5992.0,14385.0,7408.0,684.0,130583.0,6012.0,7711.0,11965.0,3539.0,1198.0,12060.0,17547.0,2630.0,4957.0,10410.0,16022.0,3514.0,3430.0,27235.0,2813.0,500.0,-960.0,104188.0,48385.0,55303.0,500.0,26395.0,2813.0,24542.0,-960.0,117140.0,3801.0,15050.0,7072.0,4010.0,1799.0,7713.0,12814.0,2694.0,4834.0,8217.0,13140.0,4625.0,3195.0,24009.0,5127.0,-960.0,87312.0,90444.0,-3132.0,29828.0,27656.0,2172.0,16485.0,14805.0,1680.0,2485.0,809.0,1676.0
320,wdwans,2012KW04,284555.0,166510.0,118045.0,89445.0,28600.0,284555.0,147616.0,116890.0,72163.0,44727.0,30944.0,24707.0,6237.0,-218.0,136939.0,109721.0,27218.0,150161.0,36326.0,3252.0,26767.0,6644.0,16920.0,3281.0,274.0,1004.0,39.0,2487.0,1057.0,2007.0,1503.0,1986.0,981.0,2301.0,2333.0,870.0,6307.0,76253.0,29890.0,20541.0,7115.0,2234.0,6631.0,12400.0,7127.0,20205.0,11944.0,8261.0,1624.0,3997.0,333.0,2307.0,37582.0,33827.0,19907.0,11929.0,7978.0,13920.0,3755.0,17371.0,18187.0,816.0,-1022.0,166510.0,82182.0,39384.0,17906.0,20352.0,2446.0,139472.0,27038.0,166510.0,166510.0,2367.0,61269.0,58902.0,168877.0,-2492.0,2564.0,5056.0,166385.0,116890.0,-38.0,49457.0,30726.0,18731.0,20276.0,-1382.0,2367.0,-2492.0,-38.0,18731.0,-45.0,210.0,255.0,723.0,19409.0,116890.0,72163.0,33224.0,11225.0,8531.0,2694.0,12488.0,3140.0,873.0,2830.0,2000.0,1788.0,1857.0,9511.0,3285.0,6226.0,39145.0,14024.0,5007.0,3316.0,3783.0,2563.0,4761.0,5691.0,72369.0,2094.0,2300.0,44727.0,29640.0,15087.0,116890.0,101803.0,15087.0,30944.0,31673.0,5107.0,9113.0,4533.0,4173.0,407.0,3274.0,1383.0,1097.0,286.0,5616.0,4.0,7176.0,4010.0,2872.0,294.0,729.0,30944.0,31673.0,1325.0,6372.0,15729.0,8247.0,729.0,136939.0,5755.0,10061.0,12292.0,2874.0,1380.0,13152.0,16939.0,2663.0,4949.0,11281.0,17274.0,3608.0,3956.0,28933.0,2300.0,505.0,-983.0,109721.0,51436.0,57780.0,505.0,27218.0,2300.0,25901.0,-983.0,118045.0,4042.0,13972.0,7507.0,3088.0,1855.0,9887.0,12443.0,2727.0,4830.0,8379.0,14323.0,4765.0,3314.0,25802.0,2094.0,-983.0,89445.0,92642.0,-3197.0,28600.0,26386.0,2214.0,20352.0,18187.0,2165.0,2446.0,816.0,1630.0
321,wdwans,2012JJ00,1111841.0,645164.0,466677.0,354312.0,112365.0,1111841.0,583218.0,459631.0,289756.0,169875.0,121928.0,97770.0,24158.0,1659.0,528623.0,425408.0,103215.0,583832.0,139507.0,10225.0,101456.0,21327.0,69074.0,12819.0,1077.0,4037.0,1044.0,11673.0,4230.0,8036.0,6101.0,7894.0,3410.0,8753.0,7458.0,3597.0,27826.0,300549.0,115141.0,77951.0,27784.0,9406.0,27751.0,49908.0,29050.0,78699.0,45598.0,33101.0,6138.0,15183.0,2398.0,9382.0,143776.0,128584.0,74126.0,44155.0,29971.0,54458.0,15192.0,59912.0,63295.0,3383.0,1420.0,645164.0,322825.0,153824.0,60618.0,70513.0,9895.0,537267.0,107897.0,645164.0,645164.0,13286.0,232502.0,219216.0,658450.0,-9275.0,10736.0,20011.0,649175.0,459631.0,-345.0,189199.0,123587.0,65612.0,71096.0,-9150.0,13286.0,-9275.0,-345.0,65612.0,-268.0,780.0,1048.0,-5877.0,59467.0,459631.0,289756.0,130044.0,42017.0,31778.0,10239.0,52330.0,12174.0,3456.0,11006.0,8547.0,9848.0,7299.0,35697.0,10973.0,24724.0,157152.0,55207.0,20313.0,14439.0,15544.0,10504.0,19232.0,21913.0,287196.0,12129.0,9569.0,169875.0,114423.0,55452.0,459631.0,404179.0,55452.0,121928.0,124775.0,22610.0,36137.0,18491.0,16051.0,1595.0,11039.0,4673.0,3735.0,938.0,21978.0,251.0,28087.0,15577.0,11329.0,1181.0,2847.0,121928.0,124775.0,5208.0,25048.0,62999.0,31520.0,2847.0,528623.0,23379.0,33890.0,46997.0,12113.0,5365.0,50408.0,70365.0,10775.0,20145.0,44637.0,64780.0,15105.0,14375.0,108625.0,9569.0,1923.0,-3828.0,425408.0,201065.0,222420.0,1923.0,103215.0,9569.0,97474.0,-3828.0,466677.0,16046.0,58272.0,28348.0,13830.0,7525.0,34280.0,51093.0,11063.0,20220.0,34044.0,53074.0,19975.0,12877.0,97729.0,12129.0,-3828.0,354312.0,366806.0,-12494.0,112365.0,103699.0,8666.0,70513.0,63295.0,7218.0,9895.0,3383.0,6512.0
322,wdwans,2013KW01,274984.0,161304.0,113680.0,87309.0,26371.0,274984.0,141187.0,113917.0,72596.0,41321.0,27670.0,21985.0,5685.0,-400.0,133797.0,108617.0,25180.0,144774.0,37501.0,2749.0,27915.0,8489.0,16571.0,2811.0,267.0,948.0,536.0,2822.0,934.0,1911.0,1305.0,2094.0,805.0,2138.0,2007.0,848.0,6837.0,71928.0,27271.0,18240.0,6890.0,2141.0,6687.0,12661.0,6985.0,18324.0,10734.0,7590.0,1500.0,3200.0,539.0,2351.0,35345.0,31748.0,17374.0,10458.0,6916.0,14374.0,3597.0,14844.0,15690.0,846.0,1686.0,161304.0,76727.0,41773.0,15559.0,17665.0,2106.0,134059.0,27245.0,161304.0,161304.0,5738.0,60030.0,54292.0,167042.0,-3061.0,2533.0,5594.0,163981.0,113917.0,-95.0,49969.0,27270.0,22699.0,21308.0,-1191.0,5738.0,-3061.0,-95.0,22699.0,-203.0,182.0,385.0,143.0,22639.0,113917.0,72596.0,32473.0,10116.0,7773.0,2343.0,12271.0,2837.0,742.0,2508.0,1940.0,2511.0,1733.0,10086.0,4328.0,5758.0,39937.0,14138.0,4783.0,3521.0,3865.0,3050.0,5148.0,5432.0,72410.0,1937.0,1751.0,41321.0,27675.0,13646.0,113917.0,100271.0,13646.0,27670.0,28371.0,5083.0,8504.0,4219.0,3967.0,318.0,1987.0,981.0,748.0,233.0,4695.0,151.0,6970.0,3645.0,2978.0,347.0,701.0,27670.0,28371.0,1169.0,5843.0,14031.0,7328.0,701.0,133797.0,6420.0,10981.0,12028.0,3298.0,1309.0,12966.0,17902.0,2648.0,4671.0,10998.0,15391.0,3603.0,3648.0,26574.0,1751.0,477.0,-868.0,108617.0,51063.0,57077.0,477.0,25180.0,1751.0,24297.0,-868.0,113680.0,4479.0,14287.0,7103.0,3718.0,1826.0,8673.0,12794.0,2638.0,4806.0,8364.0,12117.0,4579.0,3245.0,23982.0,1937.0,-868.0,87309.0,90061.0,-2752.0,26371.0,24487.0,1884.0,17665.0,15690.0,1975.0,2106.0,846.0,1260.0
323,wdwans,2013KW02,280156.0,163735.0,116421.0,88747.0,27674.0,280156.0,148254.0,117585.0,73178.0,44407.0,29805.0,23763.0,6042.0,864.0,131902.0,105801.0,26101.0,147754.0,32416.0,2096.0,23010.0,4144.0,16459.0,3497.0,278.0,1012.0,60.0,2469.0,1131.0,1803.0,1462.0,1728.0,834.0,2185.0,1507.0,900.0,7310.0,77348.0,30073.0,20348.0,7119.0,2606.0,7534.0,12642.0,7052.0,20047.0,11324.0,8723.0,1546.0,3747.0,772.0,2658.0,37990.0,34063.0,20245.0,12064.0,8181.0,13818.0,3927.0,15137.0,15931.0,794.0,844.0,163735.0,91252.0,29745.0,15401.0,17943.0,2542.0,136398.0,27337.0,163735.0,163735.0,632.0,60357.0,59725.0,164367.0,-2250.0,2801.0,5051.0,162117.0,117585.0,-143.0,44389.0,30669.0,13720.0,17054.0,-1573.0,632.0,-2250.0,-143.0,13720.0,-45.0,215.0,260.0,-134.0,13541.0,117585.0,73178.0,32392.0,10653.0,7994.0,2659.0,12946.0,3076.0,837.0,2639.0,2205.0,2307.0,1882.0,8793.0,2389.0,6404.0,40645.0,13843.0,5417.0,3844.0,3982.0,2839.0,5115.0,5605.0,73037.0,3095.0,2954.0,44407.0,29516.0,14891.0,117585.0,102694.0,14891.0,29805.0,30499.0,5138.0,9370.0,4666.0,4398.0,306.0,2257.0,1168.0,968.0,200.0,4882.0,236.0,7448.0,4271.0,2893.0,284.0,694.0,29805.0,30499.0,1285.0,6033.0,15277.0,7904.0,694.0,131902.0,5984.0,8209.0,12767.0,2570.0,1322.0,12111.0,18159.0,2818.0,4701.0,11234.0,15312.0,4033.0,3708.0,26389.0,2954.0,498.0,-867.0,105801.0,49352.0,55951.0,498.0,26101.0,2954.0,24014.0,-867.0,116421.0,4655.0,14240.0,7627.0,3072.0,1897.0,8011.0,13442.0,2854.0,5088.0,8753.0,12366.0,4864.0,3331.0,23993.0,3095.0,-867.0,88747.0,91514.0,-2767.0,27674.0,25774.0,1900.0,17943.0,15931.0,2012.0,2542.0,794.0,1748.0
324,wdwans,2013KW03,276076.0,158739.0,117337.0,87036.0,30301.0,276076.0,142983.0,114592.0,74016.0,40576.0,27522.0,21419.0,6103.0,869.0,133093.0,105020.0,28073.0,143697.0,31596.0,2964.0,22774.0,3196.0,17034.0,3533.0,275.0,871.0,234.0,2409.0,1050.0,2066.0,1709.0,2062.0,884.0,1941.0,1593.0,951.0,5858.0,77153.0,29752.0,20149.0,7096.0,2507.0,6780.0,11984.0,8511.0,20126.0,10892.0,9234.0,1523.0,4282.0,1065.0,2364.0,34948.0,31058.0,17388.0,10361.0,7027.0,13670.0,3890.0,14629.0,15362.0,733.0,413.0,158739.0,74661.0,41658.0,15045.0,17375.0,2330.0,131364.0,27375.0,158739.0,158739.0,3180.0,58143.0,54963.0,161919.0,-2896.0,2513.0,5409.0,159023.0,114592.0,-108.0,44323.0,28391.0,15932.0,17984.0,-2228.0,3180.0,-2896.0,-108.0,15932.0,-114.0,166.0,280.0,-179.0,15639.0,114592.0,74016.0,30788.0,10593.0,7947.0,2646.0,12407.0,2948.0,859.0,2571.0,2081.0,2253.0,1695.0,7788.0,1722.0,6066.0,41290.0,14742.0,5329.0,3898.0,4040.0,3030.0,4891.0,5360.0,72078.0,5108.0,3170.0,40576.0,27462.0,13114.0,114592.0,101478.0,13114.0,27522.0,28344.0,4416.0,8378.0,4268.0,3794.0,316.0,1978.0,1099.0,899.0,200.0,5697.0,-98.0,6874.0,3782.0,2842.0,250.0,822.0,27522.0,28344.0,1019.0,5992.0,13646.0,7687.0,822.0,133093.0,6248.0,7522.0,13015.0,4060.0,1293.0,11181.0,16366.0,2921.0,4852.0,11000.0,16053.0,3737.0,3593.0,28257.0,3170.0,667.0,-842.0,105020.0,49282.0,55071.0,667.0,28073.0,3170.0,25745.0,-842.0,117337.0,4182.0,13006.0,7539.0,4241.0,1850.0,7837.0,12393.0,2889.0,4737.0,8586.0,12988.0,4968.0,3161.0,24694.0,5108.0,-842.0,87036.0,89748.0,-2712.0,30301.0,28431.0,1870.0,17375.0,15362.0,2013.0,2330.0,733.0,1597.0
325,wdwans,2013KW04,287034.0,168970.0,118064.0,88951.0,29113.0,287034.0,150506.0,117809.0,73855.0,43954.0,32110.0,26183.0,5927.0,587.0,136528.0,107952.0,28576.0,152310.0,35799.0,3389.0,25959.0,6332.0,16612.0,3347.0,272.0,915.0,-158.0,2047.0,1107.0,2049.0,1525.0,2271.0,1074.0,2163.0,2099.0,916.0,6451.0,79190.0,31157.0,21494.0,7303.0,2360.0,6919.0,11855.0,8625.0,20634.0,12032.0,8602.0,1562.0,4218.0,353.0,2469.0,37321.0,33573.0,19917.0,11965.0,7952.0,13656.0,3748.0,17665.0,18432.0,767.0,-1005.0,168970.0,81955.0,41429.0,18181.0,20456.0,2275.0,141565.0,27405.0,168970.0,168970.0,-419.0,55255.0,55674.0,168551.0,-3573.0,2487.0,6060.0,164978.0,117809.0,-87.0,47082.0,32697.0,14385.0,19001.0,-537.0,-419.0,-3573.0,-87.0,14385.0,-200.0,183.0,383.0,-922.0,13263.0,117809.0,73855.0,33153.0,11277.0,8635.0,2642.0,12756.0,3083.0,850.0,2762.0,2016.0,2301.0,1744.0,9120.0,3090.0,6030.0,40919.0,14779.0,5166.0,3298.0,3835.0,2830.0,5260.0,5751.0,74072.0,2251.0,2468.0,43954.0,28865.0,15089.0,117809.0,102720.0,15089.0,32110.0,32874.0,4869.0,9465.0,4631.0,4356.0,478.0,3983.0,1370.0,1072.0,298.0,5660.0,27.0,7500.0,4245.0,2963.0,292.0,764.0,32110.0,32874.0,1291.0,6801.0,16517.0,8265.0,764.0,136528.0,5680.0,8332.0,13033.0,3250.0,1460.0,11881.0,15767.0,2910.0,4751.0,12111.0,17375.0,3889.0,4164.0,29764.0,2468.0,568.0,-875.0,107952.0,52286.0,55098.0,568.0,28576.0,2468.0,26983.0,-875.0,118064.0,3780.0,12311.0,7632.0,3358.0,1944.0,8877.0,11843.0,3020.0,4912.0,9026.0,14665.0,5564.0,3429.0,26327.0,2251.0,-875.0,88951.0,91753.0,-2802.0,29113.0,27186.0,1927.0,20456.0,18432.0,2024.0,2275.0,767.0,1508.0
326,wdwans,2013JJ00,1118250.0,652748.0,465502.0,352043.0,113459.0,1118250.0,582930.0,463903.0,293645.0,170258.0,117107.0,93350.0,23757.0,1920.0,535320.0,427390.0,107930.0,588535.0,137312.0,11198.0,99658.0,22161.0,66676.0,13188.0,1092.0,3746.0,672.0,9747.0,4222.0,7829.0,6001.0,8155.0,3597.0,8427.0,7206.0,3615.0,26456.0,305619.0,118253.0,80231.0,28408.0,9614.0,27920.0,49142.0,31173.0,79131.0,44982.0,34149.0,6131.0,15447.0,2729.0,9842.0,145604.0,130442.0,74924.0,44848.0,30076.0,55518.0,15162.0,62275.0,65415.0,3140.0,1938.0,652748.0,324595.0,154605.0,64186.0,73439.0,9253.0,543386.0,109362.0,652748.0,652748.0,9131.0,233785.0,224654.0,661879.0,-11780.0,10334.0,22114.0,650099.0,463903.0,-433.0,185763.0,119027.0,66736.0,75347.0,-5529.0,9131.0,-11780.0,-433.0,66736.0,-562.0,746.0,1308.0,-1092.0,65082.0,463903.0,293645.0,128806.0,42639.0,32349.0,10290.0,50380.0,11944.0,3288.0,10480.0,8242.0,9372.0,7054.0,35787.0,11529.0,24258.0,162791.0,57502.0,20695.0,14561.0,15722.0,11749.0,20414.0,22148.0,291597.0,12391.0,10343.0,170258.0,113518.0,56740.0,463903.0,407163.0,56740.0,117107.0,120088.0,19506.0,35717.0,17784.0,16515.0,1418.0,10205.0,4618.0,3687.0,931.0,20934.0,316.0,28792.0,15943.0,11676.0,1173.0,2981.0,117107.0,120088.0,4764.0,24669.0,59471.0,31184.0,2981.0,535320.0,24332.0,35044.0,50843.0,13178.0,5384.0,48139.0,68194.0,11297.0,18975.0,45343.0,64131.0,15262.0,15113.0,110984.0,10343.0,2210.0,-3452.0,427390.0,201983.0,223197.0,2210.0,107930.0,10343.0,101039.0,-3452.0,465502.0,17096.0,53844.0,29901.0,14389.0,7517.0,33398.0,50472.0,11401.0,19543.0,34729.0,52136.0,19975.0,13166.0,98996.0,12391.0,-3452.0,352043.0,363076.0,-11033.0,113459.0,105878.0,7581.0,73439.0,65415.0,8024.0,9253.0,3140.0,6113.0
