ID,Energiedragers,BedrijfstakkenBranchesSBI2008,Perioden,TotaalEnergieverbruik_1,FinaalEnergieverbruik_2,NietEnergetischGebruik_3,SaldoInzetProductieEnergie_4,InzetEnergieVoorOmzetting_5,ProductieEnergieUitOmzetting_6,TotaalEnergieverbruik_7,Winning_8,EnergieAanvoer_9,EnergieAflevering_10,Voorraadmutatie_11
11220,E006595   ,308700,2011JJ00,,,,,,,,,,,
11221,E006595   ,308700,2012JJ00,,,,,,,,,,,
11222,E006595   ,308700,2013JJ00,,,,,,,,,,,
11223,E006595   ,308700,2014JJ00,,,,,,,,,,,
11224,E006595   ,308700,2015JJ00,,,,,,,,,,,
11225,E006595   ,308700,2016JJ00,,,,,,,,,,,
11226,E006595   ,309000,2011JJ00,,,,,,,,,,,
11227,E006595   ,309000,2012JJ00,,,,,,,,,,,
11228,E006595   ,309000,2013JJ00,,,,,,,,,,,
11229,E006595   ,309000,2014JJ00,,,,,,,,,,,
11230,E006595   ,309000,2015JJ00,,,,,,,,,,,
11231,E006595   ,309000,2016JJ00,,,,,,,,,,,
11232,E006595   ,309300,2011JJ00,,,,,,,,,,,
11233,E006595   ,309300,2012JJ00,,,,,,,,,,,
11234,E006595   ,309300,2013JJ00,,,,,,,,,,,
11235,E006595   ,309300,2014JJ00,,,,,,,,,,,
11236,E006595   ,309300,2015JJ00,,,,,,,,,,,
11237,E006595   ,309300,2016JJ00,,,,,,,,,,,
11238,E006595   ,309600,2011JJ00,,,,,,,,,,,
11239,E006595   ,309600,2012JJ00,,,,,,,,,,,
11240,E006595   ,309600,2013JJ00,,,,,,,,,,,
11241,E006595   ,309600,2014JJ00,,,,,,,,,,,
11242,E006595   ,309600,2015JJ00,,,,,,,,,,,
11243,E006595   ,309600,2016JJ00,,,,,,,,,,,
11244,E006595   ,310000,2011JJ00,,,,,,,,,,,
11245,E006595   ,310000,2012JJ00,,,,,,,,,,,
11246,E006595   ,310000,2013JJ00,,,,,,,,,,,
11247,E006595   ,310000,2014JJ00,,,,,,,,,,,
11248,E006595   ,310000,2015JJ00,,,,,,,,,,,
11249,E006595   ,310000,2016JJ00,,,,,,,,,,,
11250,E006595   ,311000,2011JJ00,,,,,,,,,,,
11251,E006595   ,311000,2012JJ00,,,,,,,,,,,
11252,E006595   ,311000,2013JJ00,,,,,,,,,,,
11253,E006595   ,311000,2014JJ00,,,,,,,,,,,
11254,E006595   ,311000,2015JJ00,,,,,,,,,,,
11255,E006595   ,311000,2016JJ00,,,,,,,,,,,
11256,E006595   ,311300,2011JJ00,,,,,,,,,,,
11257,E006595   ,311300,2012JJ00,,,,,,,,,,,
11258,E006595   ,311300,2013JJ00,,,,,,,,,,,
11259,E006595   ,311300,2014JJ00,,,,,,,,,,,
11260,E006595   ,311300,2015JJ00,,,,,,,,,,,
11261,E006595   ,311300,2016JJ00,,,,,,,,,,,
11262,E006595   ,312200,2011JJ00,,,,,,,,,,,
11263,E006595   ,312200,2012JJ00,,,,,,,,,,,
11264,E006595   ,312200,2013JJ00,,,,,,,,,,,
11265,E006595   ,312200,2014JJ00,,,,,,,,,,,
11266,E006595   ,312200,2015JJ00,,,,,,,,,,,
11267,E006595   ,312200,2016JJ00,,,,,,,,,,,
11268,E006595   ,312505,2011JJ00,,,,,,,,,,,
11269,E006595   ,312505,2012JJ00,,,,,,,,,,,
11270,E006595   ,312505,2013JJ00,,,,,,,,,,,
11271,E006595   ,312505,2014JJ00,,,,,,,,,,,
11272,E006595   ,312505,2015JJ00,,,,,,,,,,,
11273,E006595   ,312505,2016JJ00,,,,,,,,,,,
11274,E006595   ,312500,2011JJ00,,,,,,,,,,,
11275,E006595   ,312500,2012JJ00,,,,,,,,,,,
11276,E006595   ,312500,2013JJ00,,,,,,,,,,,
11277,E006595   ,312500,2014JJ00,,,,,,,,,,,
11278,E006595   ,312500,2015JJ00,,,,,,,,,,,
11279,E006595   ,312500,2016JJ00,,,,,,,,,,,
11280,E006595   ,314000,2011JJ00,,,,,,,,,,,
11281,E006595   ,314000,2012JJ00,,,,,,,,,,,
11282,E006595   ,314000,2013JJ00,,,,,,,,,,,
11283,E006595   ,314000,2014JJ00,,,,,,,,,,,
11284,E006595   ,314000,2015JJ00,,,,,,,,,,,
11285,E006595   ,314000,2016JJ00,,,,,,,,,,,
11286,E006595   ,315200,2011JJ00,,,,,,,,,,,
11287,E006595   ,315200,2012JJ00,,,,,,,,,,,
11288,E006595   ,315200,2013JJ00,,,,,,,,,,,
11289,E006595   ,315200,2014JJ00,,,,,,,,,,,
11290,E006595   ,315200,2015JJ00,,,,,,,,,,,
11291,E006595   ,315200,2016JJ00,,,,,,,,,,,
11292,E006595   ,315805,2011JJ00,,,,,,,,,,,
11293,E006595   ,315805,2012JJ00,,,,,,,,,,,
11294,E006595   ,315805,2013JJ00,,,,,,,,,,,
11295,E006595   ,315805,2014JJ00,,,,,,,,,,,
11296,E006595   ,315805,2015JJ00,,,,,,,,,,,
11297,E006595   ,315805,2016JJ00,,,,,,,,,,,
11298,E006595   ,315800,2011JJ00,,,,,,,,,,,
11299,E006595   ,315800,2012JJ00,,,,,,,,,,,
11300,E006595   ,315800,2013JJ00,,,,,,,,,,,
11301,E006595   ,315800,2014JJ00,,,,,,,,,,,
11302,E006595   ,315800,2015JJ00,,,,,,,,,,,
11303,E006595   ,315800,2016JJ00,,,,,,,,,,,
11304,E006595   ,317105,2011JJ00,,,,,,,,,,,
11305,E006595   ,317105,2012JJ00,,,,,,,,,,,
11306,E006595   ,317105,2013JJ00,,,,,,,,,,,
11307,E006595   ,317105,2014JJ00,,,,,,,,,,,
11308,E006595   ,317105,2015JJ00,,,,,,,,,,,
11309,E006595   ,317105,2016JJ00,,,,,,,,,,,
11310,E006595   ,317100,2011JJ00,,,,,,,,,,,
11311,E006595   ,317100,2012JJ00,,,,,,,,,,,
11312,E006595   ,317100,2013JJ00,,,,,,,,,,,
11313,E006595   ,317100,2014JJ00,,,,,,,,,,,
11314,E006595   ,317100,2015JJ00,,,,,,,,,,,
11315,E006595   ,317100,2016JJ00,,,,,,,,,,,
11316,E006595   ,318600,2011JJ00,,,,,,,,,,,
11317,E006595   ,318600,2012JJ00,,,,,,,,,,,
11318,E006595   ,318600,2013JJ00,,,,,,,,,,,
11319,E006595   ,318600,2014JJ00,,,,,,,,,,,
11320,E006595   ,318600,2015JJ00,,,,,,,,,,,
11321,E006595   ,318600,2016JJ00,,,,,,,,,,,
11322,E006595   ,320005,2011JJ00,,,,,,,,,,,
11323,E006595   ,320005,2012JJ00,,,,,,,,,,,
11324,E006595   ,320005,2013JJ00,,,,,,,,,,,
11325,E006595   ,320005,2014JJ00,,,,,,,,,,,
11326,E006595   ,320005,2015JJ00,,,,,,,,,,,
11327,E006595   ,320005,2016JJ00,,,,,,,,,,,
11328,E006595   ,320000,2011JJ00,,,,,,,,,,,
11329,E006595   ,320000,2012JJ00,,,,,,,,,,,
11330,E006595   ,320000,2013JJ00,,,,,,,,,,,
11331,E006595   ,320000,2014JJ00,,,,,,,,,,,
11332,E006595   ,320000,2015JJ00,,,,,,,,,,,
11333,E006595   ,320000,2016JJ00,,,,,,,,,,,
11334,E006595   ,320100,2011JJ00,,,,,,,,,,,
11335,E006595   ,320100,2012JJ00,,,,,,,,,,,
11336,E006595   ,320100,2013JJ00,,,,,,,,,,,
11337,E006595   ,320100,2014JJ00,,,,,,,,,,,
11338,E006595   ,320100,2015JJ00,,,,,,,,,,,
11339,E006595   ,320100,2016JJ00,,,,,,,,,,,
11340,E006595   ,320300,2011JJ00,,,,,,,,,,,
11341,E006595   ,320300,2012JJ00,,,,,,,,,,,
11342,E006595   ,320300,2013JJ00,,,,,,,,,,,
11343,E006595   ,320300,2014JJ00,,,,,,,,,,,
11344,E006595   ,320300,2015JJ00,,,,,,,,,,,
11345,E006595   ,320300,2016JJ00,,,,,,,,,,,
11346,E006595   ,320705,2011JJ00,,,,,,,,,,,
11347,E006595   ,320705,2012JJ00,,,,,,,,,,,
11348,E006595   ,320705,2013JJ00,,,,,,,,,,,
11349,E006595   ,320705,2014JJ00,,,,,,,,,,,
11350,E006595   ,320705,2015JJ00,,,,,,,,,,,
11351,E006595   ,320705,2016JJ00,,,,,,,,,,,
11352,E006595   ,320700,2011JJ00,,,,,,,,,,,
11353,E006595   ,320700,2012JJ00,,,,,,,,,,,
11354,E006595   ,320700,2013JJ00,,,,,,,,,,,
11355,E006595   ,320700,2014JJ00,,,,,,,,,,,
11356,E006595   ,320700,2015JJ00,,,,,,,,,,,
11357,E006595   ,320700,2016JJ00,,,,,,,,,,,
11358,E006595   ,320800,2011JJ00,,,,,,,,,,,
11359,E006595   ,320800,2012JJ00,,,,,,,,,,,
11360,E006595   ,320800,2013JJ00,,,,,,,,,,,
11361,E006595   ,320800,2014JJ00,,,,,,,,,,,
11362,E006595   ,320800,2015JJ00,,,,,,,,,,,
11363,E006595   ,320800,2016JJ00,,,,,,,,,,,
11364,E006595   ,320900,2011JJ00,,,,,,,,,,,
11365,E006595   ,320900,2012JJ00,,,,,,,,,,,
11366,E006595   ,320900,2013JJ00,,,,,,,,,,,
11367,E006595   ,320900,2014JJ00,,,,,,,,,,,
11368,E006595   ,320900,2015JJ00,,,,,,,,,,,
11369,E006595   ,320900,2016JJ00,,,,,,,,,,,
11370,E006595   ,321000,2011JJ00,,,,,,,,,,,
11371,E006595   ,321000,2012JJ00,,,,,,,,,,,
11372,E006595   ,321000,2013JJ00,,,,,,,,,,,
11373,E006595   ,321000,2014JJ00,,,,,,,,,,,
11374,E006595   ,321000,2015JJ00,,,,,,,,,,,
11375,E006595   ,321000,2016JJ00,,,,,,,,,,,
11376,E006595   ,321100,2011JJ00,,,,,,,,,,,
11377,E006595   ,321100,2012JJ00,,,,,,,,,,,
11378,E006595   ,321100,2013JJ00,,,,,,,,,,,
11379,E006595   ,321100,2014JJ00,,,,,,,,,,,
11380,E006595   ,321100,2015JJ00,,,,,,,,,,,
11381,E006595   ,321100,2016JJ00,,,,,,,,,,,
11382,E006595   ,321200,2011JJ00,,,,,,,,,,,
11383,E006595   ,321200,2012JJ00,,,,,,,,,,,
11384,E006595   ,321200,2013JJ00,,,,,,,,,,,
11385,E006595   ,321200,2014JJ00,,,,,,,,,,,
11386,E006595   ,321200,2015JJ00,,,,,,,,,,,
11387,E006595   ,321200,2016JJ00,,,,,,,,,,,
11388,E006595   ,321500,2011JJ00,,,,,,,,,,,
11389,E006595   ,321500,2012JJ00,,,,,,,,,,,
11390,E006595   ,321500,2013JJ00,,,,,,,,,,,
11391,E006595   ,321500,2014JJ00,,,,,,,,,,,
11392,E006595   ,321500,2015JJ00,,,,,,,,,,,
11393,E006595   ,321500,2016JJ00,,,,,,,,,,,
11394,E006595   ,321600,2011JJ00,,,,,,,,,,,
11395,E006595   ,321600,2012JJ00,,,,,,,,,,,
11396,E006595   ,321600,2013JJ00,,,,,,,,,,,
11397,E006595   ,321600,2014JJ00,,,,,,,,,,,
11398,E006595   ,321600,2015JJ00,,,,,,,,,,,
11399,E006595   ,321600,2016JJ00,,,,,,,,,,,
11400,E006595   ,321700,2011JJ00,,,,,,,,,,,
11401,E006595   ,321700,2012JJ00,,,,,,,,,,,
11402,E006595   ,321700,2013JJ00,,,,,,,,,,,
11403,E006595   ,321700,2014JJ00,,,,,,,,,,,
11404,E006595   ,321700,2015JJ00,,,,,,,,,,,
11405,E006595   ,321700,2016JJ00,,,,,,,,,,,
11406,E006595   ,321800,2011JJ00,,,,,,,,,,,
11407,E006595   ,321800,2012JJ00,,,,,,,,,,,
11408,E006595   ,321800,2013JJ00,,,,,,,,,,,
11409,E006595   ,321800,2014JJ00,,,,,,,,,,,
11410,E006595   ,321800,2015JJ00,,,,,,,,,,,
11411,E006595   ,321800,2016JJ00,,,,,,,,,,,
11412,E006595   ,322000,2011JJ00,,,,,,,,,,,
11413,E006595   ,322000,2012JJ00,,,,,,,,,,,
11414,E006595   ,322000,2013JJ00,,,,,,,,,,,
11415,E006595   ,322000,2014JJ00,,,,,,,,,,,
11416,E006595   ,322000,2015JJ00,,,,,,,,,,,
11417,E006595   ,322000,2016JJ00,,,,,,,,,,,
11418,E006595   ,322200,2011JJ00,,,,,,,,,,,
11419,E006595   ,322200,2012JJ00,,,,,,,,,,,
11420,E006595   ,322200,2013JJ00,,,,,,,,,,,
11421,E006595   ,322200,2014JJ00,,,,,,,,,,,
11422,E006595   ,322200,2015JJ00,,,,,,,,,,,
11423,E006595   ,322200,2016JJ00,,,,,,,,,,,
11424,E006595   ,322500,2011JJ00,,,,,,,,,,,
11425,E006595   ,322500,2012JJ00,,,,,,,,,,,
11426,E006595   ,322500,2013JJ00,,,,,,,,,,,
11427,E006595   ,322500,2014JJ00,,,,,,,,,,,
11428,E006595   ,322500,2015JJ00,,,,,,,,,,,
11429,E006595   ,322500,2016JJ00,,,,,,,,,,,
11430,E006595   ,323000,2011JJ00,,,,,,,,,,,
11431,E006595   ,323000,2012JJ00,,,,,,,,,,,
11432,E006595   ,323000,2013JJ00,,,,,,,,,,,
11433,E006595   ,323000,2014JJ00,,,,,,,,,,,
11434,E006595   ,323000,2015JJ00,,,,,,,,,,,
11435,E006595   ,323000,2016JJ00,,,,,,,,,,,
11436,E006595   ,323200,2011JJ00,,,,,,,,,,,
11437,E006595   ,323200,2012JJ00,,,,,,,,,,,
11438,E006595   ,323200,2013JJ00,,,,,,,,,,,
11439,E006595   ,323200,2014JJ00,,,,,,,,,,,
11440,E006595   ,323200,2015JJ00,,,,,,,,,,,
11441,E006595   ,323200,2016JJ00,,,,,,,,,,,
11442,E006595   ,323700,2011JJ00,,,,,,,,,,,
11443,E006595   ,323700,2012JJ00,,,,,,,,,,,
11444,E006595   ,323700,2013JJ00,,,,,,,,,,,
11445,E006595   ,323700,2014JJ00,,,,,,,,,,,
11446,E006595   ,323700,2015JJ00,,,,,,,,,,,
11447,E006595   ,323700,2016JJ00,,,,,,,,,,,
11448,E006595   ,324600,2011JJ00,,,,,,,,,,,
11449,E006595   ,324600,2012JJ00,,,,,,,,,,,
11450,E006595   ,324600,2013JJ00,,,,,,,,,,,
11451,E006595   ,324600,2014JJ00,,,,,,,,,,,
11452,E006595   ,324600,2015JJ00,,,,,,,,,,,
11453,E006595   ,324600,2016JJ00,,,,,,,,,,,
11454,E006595   ,324700,2011JJ00,,,,,,,,,,,
11455,E006595   ,324700,2012JJ00,,,,,,,,,,,
11456,E006595   ,324700,2013JJ00,,,,,,,,,,,
11457,E006595   ,324700,2014JJ00,,,,,,,,,,,
11458,E006595   ,324700,2015JJ00,,,,,,,,,,,
11459,E006595   ,324700,2016JJ00,,,,,,,,,,,
11460,E006595   ,325300,2011JJ00,,,,,,,,,,,
11461,E006595   ,325300,2012JJ00,,,,,,,,,,,
11462,E006595   ,325300,2013JJ00,,,,,,,,,,,
11463,E006595   ,325300,2014JJ00,,,,,,,,,,,
11464,E006595   ,325300,2015JJ00,,,,,,,,,,,
11465,E006595   ,325300,2016JJ00,,,,,,,,,,,
11466,E006595   ,325500,2011JJ00,,,,,,,,,,,
11467,E006595   ,325500,2012JJ00,,,,,,,,,,,
11468,E006595   ,325500,2013JJ00,,,,,,,,,,,
11469,E006595   ,325500,2014JJ00,,,,,,,,,,,
11470,E006595   ,325500,2015JJ00,,,,,,,,,,,
11471,E006595   ,325500,2016JJ00,,,,,,,,,,,
11472,E006595   ,325800,2011JJ00,,,,,,,,,,,
11473,E006595   ,325800,2012JJ00,,,,,,,,,,,
11474,E006595   ,325800,2013JJ00,,,,,,,,,,,
11475,E006595   ,325800,2014JJ00,,,,,,,,,,,
11476,E006595   ,325800,2015JJ00,,,,,,,,,,,
11477,E006595   ,325800,2016JJ00,,,,,,,,,,,
11478,E006595   ,326400,2011JJ00,,,,,,,,,,,
11479,E006595   ,326400,2012JJ00,,,,,,,,,,,
11480,E006595   ,326400,2013JJ00,,,,,,,,,,,
11481,E006595   ,326400,2014JJ00,,,,,,,,,,,
11482,E006595   ,326400,2015JJ00,,,,,,,,,,,
11483,E006595   ,326400,2016JJ00,,,,,,,,,,,
11484,E006595   ,326700,2011JJ00,,,,,,,,,,,
11485,E006595   ,326700,2012JJ00,,,,,,,,,,,
11486,E006595   ,326700,2013JJ00,,,,,,,,,,,
11487,E006595   ,326700,2014JJ00,,,,,,,,,,,
11488,E006595   ,326700,2015JJ00,,,,,,,,,,,
11489,E006595   ,326700,2016JJ00,,,,,,,,,,,
11490,E006595   ,327600,2011JJ00,,,,,,,,,,,
11491,E006595   ,327600,2012JJ00,,,,,,,,,,,
11492,E006595   ,327600,2013JJ00,,,,,,,,,,,
11493,E006595   ,327600,2014JJ00,,,,,,,,,,,
11494,E006595   ,327600,2015JJ00,,,,,,,,,,,
11495,E006595   ,327600,2016JJ00,,,,,,,,,,,
11496,E006595   ,327800,2011JJ00,,,,,,,,,,,
11497,E006595   ,327800,2012JJ00,,,,,,,,,,,
11498,E006595   ,327800,2013JJ00,,,,,,,,,,,
11499,E006595   ,327800,2014JJ00,,,,,,,,,,,
11500,E006595   ,327800,2015JJ00,,,,,,,,,,,
11501,E006595   ,327800,2016JJ00,,,,,,,,,,,
11502,E006595   ,328110,2011JJ00,,,,,,,,,,,
11503,E006595   ,328110,2012JJ00,,,,,,,,,,,
11504,E006595   ,328110,2013JJ00,,,,,,,,,,,
11505,E006595   ,328110,2014JJ00,,,,,,,,,,,
11506,E006595   ,328110,2015JJ00,,,,,,,,,,,
11507,E006595   ,328110,2016JJ00,,,,,,,,,,,
11508,E006595   ,328105,2011JJ00,,,,,,,,,,,
11509,E006595   ,328105,2012JJ00,,,,,,,,,,,
11510,E006595   ,328105,2013JJ00,,,,,,,,,,,
11511,E006595   ,328105,2014JJ00,,,,,,,,,,,
11512,E006595   ,328105,2015JJ00,,,,,,,,,,,
11513,E006595   ,328105,2016JJ00,,,,,,,,,,,
11514,E006595   ,328100,2011JJ00,,,,,,,,,,,
11515,E006595   ,328100,2012JJ00,,,,,,,,,,,
11516,E006595   ,328100,2013JJ00,,,,,,,,,,,
11517,E006595   ,328100,2014JJ00,,,,,,,,,,,
11518,E006595   ,328100,2015JJ00,,,,,,,,,,,
11519,E006595   ,328100,2016JJ00,,,,,,,,,,,
11520,E006595   ,330300,2011JJ00,,,,,,,,,,,
11521,E006595   ,330300,2012JJ00,,,,,,,,,,,
11522,E006595   ,330300,2013JJ00,,,,,,,,,,,
11523,E006595   ,330300,2014JJ00,,,,,,,,,,,
11524,E006595   ,330300,2015JJ00,,,,,,,,,,,
11525,E006595   ,330300,2016JJ00,,,,,,,,,,,
11526,E006595   ,332905,2011JJ00,,,,,,,,,,,
11527,E006595   ,332905,2012JJ00,,,,,,,,,,,
11528,E006595   ,332905,2013JJ00,,,,,,,,,,,
11529,E006595   ,332905,2014JJ00,,,,,,,,,,,
11530,E006595   ,332905,2015JJ00,,,,,,,,,,,
11531,E006595   ,332905,2016JJ00,,,,,,,,,,,
11532,E006595   ,332910,2011JJ00,,,,,,,,,,,
11533,E006595   ,332910,2012JJ00,,,,,,,,,,,
11534,E006595   ,332910,2013JJ00,,,,,,,,,,,
11535,E006595   ,332910,2014JJ00,,,,,,,,,,,
11536,E006595   ,332910,2015JJ00,,,,,,,,,,,
11537,E006595   ,332910,2016JJ00,,,,,,,,,,,
11538,E006595   ,332900,2011JJ00,,,,,,,,,,,
11539,E006595   ,332900,2012JJ00,,,,,,,,,,,
11540,E006595   ,332900,2013JJ00,,,,,,,,,,,
11541,E006595   ,332900,2014JJ00,,,,,,,,,,,
11542,E006595   ,332900,2015JJ00,,,,,,,,,,,
11543,E006595   ,332900,2016JJ00,,,,,,,,,,,
11544,E006595   ,334800,2011JJ00,,,,,,,,,,,
11545,E006595   ,334800,2012JJ00,,,,,,,,,,,
11546,E006595   ,334800,2013JJ00,,,,,,,,,,,
11547,E006595   ,334800,2014JJ00,,,,,,,,,,,
11548,E006595   ,334800,2015JJ00,,,,,,,,,,,
11549,E006595   ,334800,2016JJ00,,,,,,,,,,,
11550,E006595   ,336500,2011JJ00,,,,,,,,,,,
11551,E006595   ,336500,2012JJ00,,,,,,,,,,,
11552,E006595   ,336500,2013JJ00,,,,,,,,,,,
11553,E006595   ,336500,2014JJ00,,,,,,,,,,,
11554,E006595   ,336500,2015JJ00,,,,,,,,,,,
11555,E006595   ,336500,2016JJ00,,,,,,,,,,,
11556,E006595   ,339205,2011JJ00,,,,,,,,,,,
11557,E006595   ,339205,2012JJ00,,,,,,,,,,,
11558,E006595   ,339205,2013JJ00,,,,,,,,,,,
11559,E006595   ,339205,2014JJ00,,,,,,,,,,,
11560,E006595   ,339205,2015JJ00,,,,,,,,,,,
11561,E006595   ,339205,2016JJ00,,,,,,,,,,,
11562,E006595   ,339200,2011JJ00,,,,,,,,,,,
11563,E006595   ,339200,2012JJ00,,,,,,,,,,,
11564,E006595   ,339200,2013JJ00,,,,,,,,,,,
11565,E006595   ,339200,2014JJ00,,,,,,,,,,,
11566,E006595   ,339200,2015JJ00,,,,,,,,,,,
11567,E006595   ,339200,2016JJ00,,,,,,,,,,,
11568,E006595   ,340200,2011JJ00,,,,,,,,,,,
11569,E006595   ,340200,2012JJ00,,,,,,,,,,,
11570,E006595   ,340200,2013JJ00,,,,,,,,,,,
11571,E006595   ,340200,2014JJ00,,,,,,,,,,,
11572,E006595   ,340200,2015JJ00,,,,,,,,,,,
11573,E006595   ,340200,2016JJ00,,,,,,,,,,,
11574,E006595   ,341600,2011JJ00,,,,,,,,,,,
11575,E006595   ,341600,2012JJ00,,,,,,,,,,,
11576,E006595   ,341600,2013JJ00,,,,,,,,,,,
11577,E006595   ,341600,2014JJ00,,,,,,,,,,,
11578,E006595   ,341600,2015JJ00,,,,,,,,,,,
11579,E006595   ,341600,2016JJ00,,,,,,,,,,,
11580,E006595   ,342400,2011JJ00,,,,,,,,,,,
11581,E006595   ,342400,2012JJ00,,,,,,,,,,,
11582,E006595   ,342400,2013JJ00,,,,,,,,,,,
11583,E006595   ,342400,2014JJ00,,,,,,,,,,,
11584,E006595   ,342400,2015JJ00,,,,,,,,,,,
11585,E006595   ,342400,2016JJ00,,,,,,,,,,,
11586,E006595   ,344400,2011JJ00,,,,,,,,,,,
11587,E006595   ,344400,2012JJ00,,,,,,,,,,,
11588,E006595   ,344400,2013JJ00,,,,,,,,,,,
11589,E006595   ,344400,2014JJ00,,,,,,,,,,,
11590,E006595   ,344400,2015JJ00,,,,,,,,,,,
11591,E006595   ,344400,2016JJ00,,,,,,,,,,,
11592,E006595   ,999997,2011JJ00,,,,,,,,,,,
11593,E006595   ,999997,2012JJ00,,,,,,,,,,,
11594,E006595   ,999997,2013JJ00,,,,,,,,,,,
11595,E006595   ,999997,2014JJ00,,,,,,,,,,,
11596,E006595   ,999997,2015JJ00,,,,,,,,,,,
11597,E006595   ,999997,2016JJ00,,,,,,,,,,,
11598,E006595   ,346600,2011JJ00,,,,,,,,,,,
11599,E006595   ,346600,2012JJ00,,,,,,,,,,,
11600,E006595   ,346600,2013JJ00,,,,,,,,,,,
11601,E006595   ,346600,2014JJ00,,,,,,,,,,,
11602,E006595   ,346600,2015JJ00,,,,,,,,,,,
11603,E006595   ,346600,2016JJ00,,,,,,,,,,,
11604,E006595   ,348000,2011JJ00,,,,,,,,,,,
11605,E006595   ,348000,2012JJ00,,,,,,,,,,,
11606,E006595   ,348000,2013JJ00,,,,,,,,,,,
11607,E006595   ,348000,2014JJ00,,,,,,,,,,,
11608,E006595   ,348000,2015JJ00,,,,,,,,,,,
11609,E006595   ,348000,2016JJ00,,,,,,,,,,,
11610,E006595   ,348100,2011JJ00,,,,,,,,,,,
11611,E006595   ,348100,2012JJ00,,,,,,,,,,,
11612,E006595   ,348100,2013JJ00,,,,,,,,,,,
11613,E006595   ,348100,2014JJ00,,,,,,,,,,,
11614,E006595   ,348100,2015JJ00,,,,,,,,,,,
11615,E006595   ,348100,2016JJ00,,,,,,,,,,,
11616,E006595   ,348400,2011JJ00,,,,,,,,,,,
11617,E006595   ,348400,2012JJ00,,,,,,,,,,,
11618,E006595   ,348400,2013JJ00,,,,,,,,,,,
11619,E006595   ,348400,2014JJ00,,,,,,,,,,,
11620,E006595   ,348400,2015JJ00,,,,,,,,,,,
11621,E006595   ,348400,2016JJ00,,,,,,,,,,,
11622,E006595   ,348700,2011JJ00,,,,,,,,,,,
11623,E006595   ,348700,2012JJ00,,,,,,,,,,,
11624,E006595   ,348700,2013JJ00,,,,,,,,,,,
11625,E006595   ,348700,2014JJ00,,,,,,,,,,,
11626,E006595   ,348700,2015JJ00,,,,,,,,,,,
11627,E006595   ,348700,2016JJ00,,,,,,,,,,,
11628,E006595   ,349700,2011JJ00,,,,,,,,,,,
11629,E006595   ,349700,2012JJ00,,,,,,,,,,,
11630,E006595   ,349700,2013JJ00,,,,,,,,,,,
11631,E006595   ,349700,2014JJ00,,,,,,,,,,,
11632,E006595   ,349700,2015JJ00,,,,,,,,,,,
11633,E006595   ,349700,2016JJ00,,,,,,,,,,,
11634,E006595   ,350000,2011JJ00,,,,,,,,,,,
11635,E006595   ,350000,2012JJ00,,,,,,,,,,,
11636,E006595   ,350000,2013JJ00,,,,,,,,,,,
11637,E006595   ,350000,2014JJ00,,,,,,,,,,,
11638,E006595   ,350000,2015JJ00,,,,,,,,,,,
11639,E006595   ,350000,2016JJ00,,,,,,,,,,,
11640,E006595   ,300008,2011JJ00,,,,,,,,,,,
11641,E006595   ,300008,2012JJ00,,,,,,,,,,,
11642,E006595   ,300008,2013JJ00,,,,,,,,,,,
11643,E006595   ,300008,2014JJ00,,,,,,,,,,,
11644,E006595   ,300008,2015JJ00,,,,,,,,,,,
11645,E006595   ,300008,2016JJ00,,,,,,,,,,,
11646,E006595   ,354200,2011JJ00,,,,,,,,,,,
11647,E006595   ,354200,2012JJ00,,,,,,,,,,,
11648,E006595   ,354200,2013JJ00,,,,,,,,,,,
11649,E006595   ,354200,2014JJ00,,,,,,,,,,,
11650,E006595   ,354200,2015JJ00,,,,,,,,,,,
11651,E006595   ,354200,2016JJ00,,,,,,,,,,,
11652,E006595   ,383100,2011JJ00,,,,,,,,,,,
11653,E006595   ,383100,2012JJ00,,,,,,,,,,,
11654,E006595   ,383100,2013JJ00,,,,,,,,,,,
11655,E006595   ,383100,2014JJ00,,,,,,,,,,,
11656,E006595   ,383100,2015JJ00,,,,,,,,,,,
11657,E006595   ,383100,2016JJ00,,,,,,,,,,,
11658,E006595   ,389100,2011JJ00,,,,,,,,,,,
11659,E006595   ,389100,2012JJ00,,,,,,,,,,,
11660,E006595   ,389100,2013JJ00,,,,,,,,,,,
11661,E006595   ,389100,2014JJ00,,,,,,,,,,,
11662,E006595   ,389100,2015JJ00,,,,,,,,,,,
11663,E006595   ,389100,2016JJ00,,,,,,,,,,,
11664,E006595   ,391600,2011JJ00,,,,,,,,,,,
11665,E006595   ,391600,2012JJ00,,,,,,,,,,,
11666,E006595   ,391600,2013JJ00,,,,,,,,,,,
11667,E006595   ,391600,2014JJ00,,,,,,,,,,,
11668,E006595   ,391600,2015JJ00,,,,,,,,,,,
11669,E006595   ,391600,2016JJ00,,,,,,,,,,,
11670,E006595   ,396300,2011JJ00,,,,,,,,,,,
11671,E006595   ,396300,2012JJ00,,,,,,,,,,,
11672,E006595   ,396300,2013JJ00,,,,,,,,,,,
11673,E006595   ,396300,2014JJ00,,,,,,,,,,,
11674,E006595   ,396300,2015JJ00,,,,,,,,,,,
11675,E006595   ,396300,2016JJ00,,,,,,,,,,,
11676,E006595   ,402000,2011JJ00,,,,,,,,,,,
11677,E006595   ,402000,2012JJ00,,,,,,,,,,,
11678,E006595   ,402000,2013JJ00,,,,,,,,,,,
11679,E006595   ,402000,2014JJ00,,,,,,,,,,,
