ID,EigendomWoning,Bouwjaar,RegioS,Perioden,TotaalWoningenMetEnergielabel_1,WoningenMetEnergielabelAEnB_2,WoningenMetEnergielabelCEnD_3,WoningenMetEnergielabelEFG_4
1466,1, 3,CR36,2011JJ00,1333,19,628,686
1467,1, 3,CR37,2011JJ00,38,0,20,18
1468,1, 3,CR38,2011JJ00,20,2,6,12
1469,1, 3,CR39,2011JJ00,1473,55,398,1020
1470,1, 3,CR40,2011JJ00,85,0,0,85
1471,1, 3,GA01,2011JJ00,1993,90,1330,573
1472,1, 3,GA02,2011JJ00,157,0,75,82
1473,1, 3,GA03,2011JJ00,458,14,298,146
1474,1, 3,GA04,2011JJ00,567,36,384,147
1475,1, 3,GA05,2011JJ00,35,3,5,27
1476,1, 3,GA06,2011JJ00,701,117,285,299
1477,1, 3,GA07,2011JJ00,834,2,610,222
1478,1, 3,GA08,2011JJ00,166,2,77,87
1479,1, 3,GA09,2011JJ00,495,1,54,440
1480,1, 3,GA10,2011JJ00,6043,156,1862,4025
1481,1, 3,GA11,2011JJ00,396,31,83,282
1482,1, 3,GA12,2011JJ00,813,2,280,531
1483,1, 3,GA13,2011JJ00,1958,36,490,1432
1484,1, 3,GA14,2011JJ00,1548,75,576,897
1485,1, 3,GA15,2011JJ00,464,6,389,69
1486,1, 3,GA16,2011JJ00,224,90,85,49
1487,1, 3,GA17,2011JJ00,19,1,7,11
1488,1, 3,GA18,2011JJ00,463,0,25,438
1489,1, 3,GA19,2011JJ00,1157,0,573,584
1490,1, 3,GA20,2011JJ00,49,0,2,47
1491,1, 3,GA21,2011JJ00,482,44,162,276
1492,1, 3,GA22,2011JJ00,927,11,230,686
1493,1, 3,SG01,2011JJ00,2040,93,1347,600
1494,1, 3,SG02,2011JJ00,204,0,77,127
1495,1, 3,SG03,2011JJ00,459,14,298,147
1496,1, 3,SG04,2011JJ00,694,38,466,190
1497,1, 3,SG05,2011JJ00,37,3,5,29
1498,1, 3,SG06,2011JJ00,791,118,334,339
1499,1, 3,SG07,2011JJ00,861,2,611,248
1500,1, 3,SG08,2011JJ00,193,3,92,98
1501,1, 3,SG09,2011JJ00,642,2,121,519
1502,1, 3,SG10,2011JJ00,6093,157,1877,4059
1503,1, 3,SG11,2011JJ00,594,54,160,380
1504,1, 3,SG12,2011JJ00,827,2,284,541
1505,1, 3,SG13,2011JJ00,2510,36,735,1739
1506,1, 3,SG14,2011JJ00,1597,76,581,940
1507,1, 3,SG15,2011JJ00,505,6,407,92
1508,1, 3,SG16,2011JJ00,227,90,86,51
1509,1, 3,SG17,2011JJ00,28,1,9,18
1510,1, 3,SG18,2011JJ00,463,0,25,438
1511,1, 3,SG19,2011JJ00,1170,0,573,597
1512,1, 3,SG20,2011JJ00,49,0,2,47
1513,1, 3,SG21,2011JJ00,492,44,165,283
1514,1, 3,SG22,2011JJ00,932,11,231,690
1515,1, 4,NL01,2011JJ00,268283,7700,106445,154138
1516,1, 4,LD01,2011JJ00,32564,827,11645,20092
1517,1, 4,LD02,2011JJ00,53082,1796,22509,28777
1518,1, 4,LD03,2011JJ00,126684,3889,51014,71781
1519,1, 4,LD04,2011JJ00,55953,1188,21277,33488
1520,1, 4,PV20,2011JJ00,10689,118,3366,7205
1521,1, 4,PV21,2011JJ00,13058,336,4322,8400
1522,1, 4,PV22,2011JJ00,8817,373,3957,4487
1523,1, 4,PV23,2011JJ00,20753,866,9099,10788
1524,1, 4,PV24,2011JJ00,1560,3,194,1363
1525,1, 4,PV25,2011JJ00,30769,927,13216,16626
1526,1, 4,PV26,2011JJ00,13209,766,4629,7814
1527,1, 4,PV27,2011JJ00,41575,1364,16595,23616
1528,1, 4,PV28,2011JJ00,65227,1689,26465,37073
1529,1, 4,PV29,2011JJ00,6673,70,3325,3278
1530,1, 4,PV30,2011JJ00,36008,812,13503,21693
1531,1, 4,PV31,2011JJ00,19945,376,7774,11795
1532,1, 4,CR01,2011JJ00,3036,11,653,2372
1533,1, 4,CR02,2011JJ00,684,18,214,452
1534,1, 4,CR03,2011JJ00,6969,89,2499,4381
1535,1, 4,CR04,2011JJ00,7055,235,2425,4395
1536,1, 4,CR05,2011JJ00,1607,72,641,894
1537,1, 4,CR06,2011JJ00,4396,29,1256,3111
1538,1, 4,CR07,2011JJ00,2674,231,1563,880
1539,1, 4,CR08,2011JJ00,3571,77,954,2540
1540,1, 4,CR09,2011JJ00,2572,65,1440,1067
1541,1, 4,CR10,2011JJ00,5383,208,1555,3620
1542,1, 4,CR11,2011JJ00,2398,55,985,1358
1543,1, 4,CR12,2011JJ00,12972,603,6559,5810
1544,1, 4,CR13,2011JJ00,9448,215,3840,5393
1545,1, 4,CR14,2011JJ00,5923,341,2903,2679
1546,1, 4,CR15,2011JJ00,12144,239,5150,6755
1547,1, 4,CR16,2011JJ00,3254,132,1323,1799
1548,1, 4,CR17,2011JJ00,13209,766,4629,7814
1549,1, 4,CR18,2011JJ00,4761,152,3249,1360
1550,1, 4,CR19,2011JJ00,1692,44,961,687
1551,1, 4,CR20,2011JJ00,5755,71,2372,3312
1552,1, 4,CR21,2011JJ00,2351,12,581,1758
1553,1, 4,CR22,2011JJ00,3999,8,744,3247
1554,1, 4,CR23,2011JJ00,21082,996,7884,12202
1555,1, 4,CR24,2011JJ00,1935,81,804,1050
1556,1, 4,CR25,2011JJ00,6514,153,2942,3419
1557,1, 4,CR26,2011JJ00,18338,65,5303,12970
1558,1, 4,CR27,2011JJ00,3484,44,1363,2077
1559,1, 4,CR28,2011JJ00,2447,36,866,1545
1560,1, 4,CR29,2011JJ00,22927,1298,10126,11503
1561,1, 4,CR30,2011JJ00,11517,93,5865,5559
1562,1, 4,CR31,2011JJ00,1173,6,495,672
1563,1, 4,CR32,2011JJ00,5500,64,2830,2606
1564,1, 4,CR33,2011JJ00,7874,217,2004,5653
1565,1, 4,CR34,2011JJ00,7948,257,3267,4424
1566,1, 4,CR35,2011JJ00,6696,304,3297,3095
1567,1, 4,CR36,2011JJ00,13490,34,4935,8521
1568,1, 4,CR37,2011JJ00,3540,79,2072,1389
1569,1, 4,CR38,2011JJ00,2104,18,580,1506
1570,1, 4,CR39,2011JJ00,14301,279,5122,8900
1571,1, 4,CR40,2011JJ00,1560,3,194,1363
1572,1, 4,GA01,2011JJ00,4684,82,1739,2863
1573,1, 4,GA02,2011JJ00,2813,87,1362,1364
1574,1, 4,GA03,2011JJ00,3107,42,872,2193
1575,1, 4,GA04,2011JJ00,4708,209,3031,1468
1576,1, 4,GA05,2011JJ00,3121,12,1001,2108
1577,1, 4,GA06,2011JJ00,2092,16,815,1261
1578,1, 4,GA07,2011JJ00,5073,215,2428,2430
1579,1, 4,GA08,2011JJ00,1292,468,279,545
1580,1, 4,GA09,2011JJ00,5565,178,2036,3351
1581,1, 4,GA10,2011JJ00,22658,894,8265,13499
1582,1, 4,GA11,2011JJ00,1839,12,519,1308
1583,1, 4,GA12,2011JJ00,4090,101,1674,2315
1584,1, 4,GA13,2011JJ00,17915,62,5069,12784
1585,1, 4,GA14,2011JJ00,16949,1234,7734,7981
1586,1, 4,GA15,2011JJ00,7590,20,4278,3292
1587,1, 4,GA16,2011JJ00,3035,174,465,2396
1588,1, 4,GA17,2011JJ00,5051,135,2294,2622
1589,1, 4,GA18,2011JJ00,4178,247,1684,2247
1590,1, 4,GA19,2011JJ00,9718,5,3496,6217
1591,1, 4,GA20,2011JJ00,2565,75,683,1807
1592,1, 4,GA21,2011JJ00,5162,95,1750,3317
1593,1, 4,GA22,2011JJ00,5117,93,2341,2683
1594,1, 4,SG01,2011JJ00,6072,129,2084,3859
1595,1, 4,SG02,2011JJ00,3908,148,1501,2259
1596,1, 4,SG03,2011JJ00,3811,43,1099,2669
1597,1, 4,SG04,2011JJ00,8639,457,4544,3638
1598,1, 4,SG05,2011JJ00,4234,12,1494,2728
1599,1, 4,SG06,2011JJ00,5350,21,1874,3455
1600,1, 4,SG07,2011JJ00,5735,216,2662,2857
1601,1, 4,SG08,2011JJ00,1893,542,632,719
1602,1, 4,SG09,2011JJ00,7949,254,2867,4828
1603,1, 4,SG10,2011JJ00,24087,1003,8641,14443
1604,1, 4,SG11,2011JJ00,8106,83,2953,5070
1605,1, 4,SG12,2011JJ00,5517,145,2376,2996
1606,1, 4,SG13,2011JJ00,21822,109,6666,15047
1607,1, 4,SG14,2011JJ00,19388,1239,8726,9423
1608,1, 4,SG15,2011JJ00,8637,22,4577,4038
1609,1, 4,SG16,2011JJ00,3773,190,631,2952
1610,1, 4,SG17,2011JJ00,6068,159,2795,3114
1611,1, 4,SG18,2011JJ00,4228,247,1717,2264
1612,1, 4,SG19,2011JJ00,10469,5,3516,6948
1613,1, 4,SG20,2011JJ00,2737,75,703,1959
1614,1, 4,SG21,2011JJ00,5839,101,1952,3786
1615,1, 4,SG22,2011JJ00,5266,101,2410,2755
1616,1, 5,NL01,2011JJ00,399010,16904,199885,182221
1617,1, 5,LD01,2011JJ00,54291,2457,28288,23546
1618,1, 5,LD02,2011JJ00,79104,5909,43629,29566
1619,1, 5,LD03,2011JJ00,182355,5540,83010,93805
1620,1, 5,LD04,2011JJ00,83260,2998,44958,35304
1621,1, 5,PV20,2011JJ00,19357,510,10120,8727
1622,1, 5,PV21,2011JJ00,22018,1097,10275,10646
1623,1, 5,PV22,2011JJ00,12916,850,7893,4173
1624,1, 5,PV23,2011JJ00,32318,2997,17409,11912
1625,1, 5,PV24,2011JJ00,3041,643,1543,855
1626,1, 5,PV25,2011JJ00,43745,2269,24677,16799
1627,1, 5,PV26,2011JJ00,22644,919,10941,10784
1628,1, 5,PV27,2011JJ00,60431,2195,28864,29372
1629,1, 5,PV28,2011JJ00,86797,2288,35041,49468
1630,1, 5,PV29,2011JJ00,12483,138,8164,4181
1631,1, 5,PV30,2011JJ00,57842,2385,32729,22728
1632,1, 5,PV31,2011JJ00,25418,613,12229,12576
1633,1, 5,CR01,2011JJ00,4231,14,1554,2663
1634,1, 5,CR02,2011JJ00,1876,15,1036,825
1635,1, 5,CR03,2011JJ00,13250,481,7530,5239
1636,1, 5,CR04,2011JJ00,11144,410,5685,5049
1637,1, 5,CR05,2011JJ00,3782,151,1655,1976
1638,1, 5,CR06,2011JJ00,7092,536,2935,3621
1639,1, 5,CR07,2011JJ00,4110,232,2963,915
1640,1, 5,CR08,2011JJ00,4518,256,2477,1785
1641,1, 5,CR09,2011JJ00,4288,362,2453,1473
1642,1, 5,CR10,2011JJ00,9089,459,4756,3874
1643,1, 5,CR11,2011JJ00,4978,312,2775,1891
1644,1, 5,CR12,2011JJ00,18251,2226,9878,6147
1645,1, 5,CR13,2011JJ00,13392,948,6300,6144
1646,1, 5,CR14,2011JJ00,8831,749,5394,2688
1647,1, 5,CR15,2011JJ00,16357,488,9767,6102
1648,1, 5,CR16,2011JJ00,5165,84,3216,1865
1649,1, 5,CR17,2011JJ00,22644,919,10941,10784
1650,1, 5,CR18,2011JJ00,7743,318,5874,1551
1651,1, 5,CR19,2011JJ00,4525,56,2938,1531
1652,1, 5,CR20,2011JJ00,5967,94,2616,3257
1653,1, 5,CR21,2011JJ00,2984,359,1244,1381
1654,1, 5,CR22,2011JJ00,7654,34,1974,5646
1655,1, 5,CR23,2011JJ00,28809,1189,12850,14770
1656,1, 5,CR24,2011JJ00,2749,145,1368,1236
1657,1, 5,CR25,2011JJ00,9872,188,4489,5195
1658,1, 5,CR26,2011JJ00,16341,443,6136,9762
1659,1, 5,CR27,2011JJ00,7006,116,2892,3998
1660,1, 5,CR28,2011JJ00,3830,216,1256,2358
1661,1, 5,CR29,2011JJ00,36832,1090,14690,21052
1662,1, 5,CR30,2011JJ00,12916,235,5578,7103
1663,1, 5,CR31,2011JJ00,3277,5,1796,1476
1664,1, 5,CR32,2011JJ00,9206,133,6368,2705
1665,1, 5,CR33,2011JJ00,14331,872,6781,6678
1666,1, 5,CR34,2011JJ00,13639,390,7638,5611
1667,1, 5,CR35,2011JJ00,10046,912,5504,3630
1668,1, 5,CR36,2011JJ00,19826,211,12806,6809
1669,1, 5,CR37,2011JJ00,5523,30,3425,2068
1670,1, 5,CR38,2011JJ00,3966,111,1441,2414
1671,1, 5,CR39,2011JJ00,15929,472,7363,8094
1672,1, 5,CR40,2011JJ00,3041,643,1543,855
1673,1, 5,GA01,2011JJ00,8874,452,5543,2879
1674,1, 5,GA02,2011JJ00,5012,276,3200,1536
1675,1, 5,GA03,2011JJ00,3292,2,1467,1823
1676,1, 5,GA04,2011JJ00,7147,1133,4528,1486
1677,1, 5,GA05,2011JJ00,4937,609,2215,2113
1678,1, 5,GA06,2011JJ00,2121,8,977,1136
1679,1, 5,GA07,2011JJ00,6677,196,4009,2472
1680,1, 5,GA08,2011JJ00,1553,314,350,889
1681,1, 5,GA09,2011JJ00,11587,249,6924,4414
1682,1, 5,GA10,2011JJ00,30456,1197,12352,16907
1683,1, 5,GA11,2011JJ00,2340,293,894,1153
1684,1, 5,GA12,2011JJ00,6735,147,2892,3696
1685,1, 5,GA13,2011JJ00,13924,443,5065,8416
1686,1, 5,GA14,2011JJ00,27512,925,10960,15627
1687,1, 5,GA15,2011JJ00,8201,128,3899,4174
1688,1, 5,GA16,2011JJ00,4388,22,2574,1792
1689,1, 5,GA17,2011JJ00,9002,211,5397,3394
1690,1, 5,GA18,2011JJ00,4617,583,1946,2088
1691,1, 5,GA19,2011JJ00,12429,108,8475,3846
1692,1, 5,GA20,2011JJ00,3793,96,1316,2381
1693,1, 5,GA21,2011JJ00,5938,192,2528,3218
1694,1, 5,GA22,2011JJ00,4101,97,2416,1588
1695,1, 5,SG01,2011JJ00,10838,455,6343,4040
1696,1, 5,SG02,2011JJ00,6123,328,3570,2225
1697,1, 5,SG03,2011JJ00,4327,61,1936,2330
1698,1, 5,SG04,2011JJ00,11524,1744,6283,3497
1699,1, 5,SG05,2011JJ00,6453,622,2942,2889
1700,1, 5,SG06,2011JJ00,7068,62,4001,3005
1701,1, 5,SG07,2011JJ00,7754,385,4738,2631
1702,1, 5,SG08,2011JJ00,2548,354,1032,1162
1703,1, 5,SG09,2011JJ00,15519,462,7945,7112
1704,1, 5,SG10,2011JJ00,34397,1210,13779,19408
1705,1, 5,SG11,2011JJ00,8951,453,3860,4638
1706,1, 5,SG12,2011JJ00,8453,162,3999,4292
1707,1, 5,SG13,2011JJ00,23347,559,9028,13760
1708,1, 5,SG14,2011JJ00,31753,969,12260,18524
1709,1, 5,SG15,2011JJ00,9466,131,3984,5351
1710,1, 5,SG16,2011JJ00,7846,648,3576,3622
1711,1, 5,SG17,2011JJ00,10146,229,6153,3764
1712,1, 5,SG18,2011JJ00,4852,585,2073,2194
1713,1, 5,SG19,2011JJ00,14770,154,9709,4907
1714,1, 5,SG20,2011JJ00,3942,96,1364,2482
1715,1, 5,SG21,2011JJ00,6893,258,3004,3631
1716,1, 5,SG22,2011JJ00,4412,117,2546,1749
1717,1, 6,NL01,2011JJ00,361364,15031,235265,111068
1718,1, 6,LD01,2011JJ00,44633,2641,26417,15575
1719,1, 6,LD02,2011JJ00,78388,4006,57666,16716
1720,1, 6,LD03,2011JJ00,163146,5780,100304,57062
1721,1, 6,LD04,2011JJ00,75197,2604,50878,21715
1722,1, 6,PV20,2011JJ00,16300,612,10146,5542
1723,1, 6,PV21,2011JJ00,17749,904,9773,7072
1724,1, 6,PV22,2011JJ00,10584,1125,6498,2961
1725,1, 6,PV23,2011JJ00,24443,1631,18155,4657
1726,1, 6,PV24,2011JJ00,9243,1245,7007,991
1727,1, 6,PV25,2011JJ00,44702,1130,32504,11068
1728,1, 6,PV26,2011JJ00,20423,776,14125,5522
1729,1, 6,PV27,2011JJ00,50645,2551,30344,17750
1730,1, 6,PV28,2011JJ00,81639,2261,47411,31967
1731,1, 6,PV29,2011JJ00,10439,192,8424,1823
1732,1, 6,PV30,2011JJ00,51482,2113,36233,13136
1733,1, 6,PV31,2011JJ00,23715,491,14645,8579
1734,1, 6,CR01,2011JJ00,4049,52,2657,1340
1735,1, 6,CR02,2011JJ00,2217,16,1555,646
1736,1, 6,CR03,2011JJ00,10034,544,5934,3556
1737,1, 6,CR04,2011JJ00,9383,362,4673,4348
1738,1, 6,CR05,2011JJ00,2455,102,1834,519
1739,1, 6,CR06,2011JJ00,5911,440,3266,2205
1740,1, 6,CR07,2011JJ00,2975,348,2095,532
1741,1, 6,CR08,2011JJ00,4770,298,2865,1607
1742,1, 6,CR09,2011JJ00,2839,479,1538,822
1743,1, 6,CR10,2011JJ00,6661,188,5336,1137
1744,1, 6,CR11,2011JJ00,2625,90,1872,663
1745,1, 6,CR12,2011JJ00,15157,1353,10947,2857
1746,1, 6,CR13,2011JJ00,13815,227,9446,4142
1747,1, 6,CR14,2011JJ00,8372,381,6350,1641
1748,1, 6,CR15,2011JJ00,17272,409,12435,4428
1749,1, 6,CR16,2011JJ00,5243,113,4273,857
1750,1, 6,CR17,2011JJ00,20423,776,14125,5522
1751,1, 6,CR18,2011JJ00,10451,1170,7610,1671
1752,1, 6,CR19,2011JJ00,5299,49,3535,1715
1753,1, 6,CR20,2011JJ00,2824,192,1899,733
1754,1, 6,CR21,2011JJ00,3814,210,1244,2360
1755,1, 6,CR22,2011JJ00,4161,45,2802,1314
1756,1, 6,CR23,2011JJ00,21673,861,11516,9296
1757,1, 6,CR24,2011JJ00,2423,24,1738,661
1758,1, 6,CR25,2011JJ00,7706,288,5110,2308
1759,1, 6,CR26,2011JJ00,21103,635,11340,9128
1760,1, 6,CR27,2011JJ00,5703,381,3566,1756
1761,1, 6,CR28,2011JJ00,5801,103,3531,2167
1762,1, 6,CR29,2011JJ00,30894,769,19110,11015
1763,1, 6,CR30,2011JJ00,10432,85,4754,5593
1764,1, 6,CR31,2011JJ00,2907,93,2002,812
1765,1, 6,CR32,2011JJ00,7532,99,6422,1011
1766,1, 6,CR33,2011JJ00,11780,262,8166,3352
1767,1, 6,CR34,2011JJ00,11055,477,7549,3029
1768,1, 6,CR35,2011JJ00,9879,675,7452,1752
1769,1, 6,CR36,2011JJ00,18768,699,13066,5003
1770,1, 6,CR37,2011JJ00,4333,100,3203,1030
1771,1, 6,CR38,2011JJ00,3394,76,1782,1536
1772,1, 6,CR39,2011JJ00,15988,315,9660,6013
1773,1, 6,CR40,2011JJ00,9243,1245,7007,991
1774,1, 6,GA01,2011JJ00,5550,534,3270,1746
1775,1, 6,GA02,2011JJ00,2146,4,1120,1022
1776,1, 6,GA03,2011JJ00,2878,9,2479,390
1777,1, 6,GA04,2011JJ00,3835,323,2793,719
1778,1, 6,GA05,2011JJ00,4801,24,3271,1506
1779,1, 6,GA06,2011JJ00,3025,14,2392,619
1780,1, 6,GA07,2011JJ00,6126,261,3692,2173
1781,1, 6,GA08,2011JJ00,1757,146,1020,591
1782,1, 6,GA09,2011JJ00,7744,63,6198,1483
1783,1, 6,GA10,2011JJ00,19958,391,11083,8484
1784,1, 6,GA11,2011JJ00,3120,206,1027,1887
1785,1, 6,GA12,2011JJ00,5478,220,3380,1878
1786,1, 6,GA13,2011JJ00,11208,235,5671,5302
1787,1, 6,GA14,2011JJ00,21379,399,12448,8532
1788,1, 6,GA15,2011JJ00,6504,33,3162,3309
1789,1, 6,GA16,2011JJ00,2451,118,1631,702
1790,1, 6,GA17,2011JJ00,5711,277,3532,1902
1791,1, 6,GA18,2011JJ00,5115,278,3954,883
1792,1, 6,GA19,2011JJ00,10794,350,7425,3019
1793,1, 6,GA20,2011JJ00,3101,40,1901,1160
1794,1, 6,GA21,2011JJ00,7404,147,4573,2684
1795,1, 6,GA22,2011JJ00,3522,87,1972,1463
1796,1, 6,SG01,2011JJ00,7781,545,4537,2699
1797,1, 6,SG02,2011JJ00,4144,153,2009,1982
1798,1, 6,SG03,2011JJ00,4164,56,3142,966
1799,1, 6,SG04,2011JJ00,7852,683,5904,1265
1800,1, 6,SG05,2011JJ00,6283,30,4264,1989
1801,1, 6,SG06,2011JJ00,7719,72,5985,1662
1802,1, 6,SG07,2011JJ00,8004,272,5227,2505
1803,1, 6,SG08,2011JJ00,3862,372,2493,997
1804,1, 6,SG09,2011JJ00,11963,372,8531,3060
1805,1, 6,SG10,2011JJ00,26657,1240,15108,10309
1806,1, 6,SG11,2011JJ00,6638,402,3143,3093
1807,1, 6,SG12,2011JJ00,6806,280,4402,2124
1808,1, 6,SG13,2011JJ00,26806,1016,14906,10884
1809,1, 6,SG14,2011JJ00,25564,658,15250,9656
1810,1, 6,SG15,2011JJ00,7315,33,3207,4075
1811,1, 6,SG16,2011JJ00,6077,158,4028,1891
1812,1, 6,SG17,2011JJ00,7204,316,4798,2090
1813,1, 6,SG18,2011JJ00,5313,285,4126,902
1814,1, 6,SG19,2011JJ00,12668,357,8380,3931
1815,1, 6,SG20,2011JJ00,3403,40,2019,1344
1816,1, 6,SG21,2011JJ00,8023,167,4920,2936
1817,1, 6,SG22,2011JJ00,3944,94,2266,1584
1818,1, 7,NL01,2011JJ00,405610,47100,338803,19707
1819,1, 7,LD01,2011JJ00,41539,4203,34538,2798
1820,1, 7,LD02,2011JJ00,83049,11198,69689,2162
1821,1, 7,LD03,2011JJ00,202053,22864,167387,11802
1822,1, 7,LD04,2011JJ00,78969,8835,67189,2945
1823,1, 7,PV20,2011JJ00,14859,1394,12885,580
1824,1, 7,PV21,2011JJ00,15157,1733,11379,2045
1825,1, 7,PV22,2011JJ00,11523,1076,10274,173
1826,1, 7,PV23,2011JJ00,26504,3916,21564,1024
1827,1, 7,PV24,2011JJ00,14390,1303,12992,95
1828,1, 7,PV25,2011JJ00,42155,5979,35133,1043
1829,1, 7,PV26,2011JJ00,27678,3727,23052,899
1830,1, 7,PV27,2011JJ00,62766,9177,51599,1990
1831,1, 7,PV28,2011JJ00,104341,8832,86745,8764
1832,1, 7,PV29,2011JJ00,7268,1128,5991,149
1833,1, 7,PV30,2011JJ00,51710,6180,43738,1792
1834,1, 7,PV31,2011JJ00,27259,2655,23451,1153
1835,1, 7,CR01,2011JJ00,3516,364,3070,82
1836,1, 7,CR02,2011JJ00,1135,116,1018,1
1837,1, 7,CR03,2011JJ00,10208,914,8797,497
1838,1, 7,CR04,2011JJ00,7895,775,5733,1387
1839,1, 7,CR05,2011JJ00,2375,326,1948,101
1840,1, 7,CR06,2011JJ00,4887,632,3698,557
1841,1, 7,CR07,2011JJ00,4267,492,3758,17
1842,1, 7,CR08,2011JJ00,4345,340,3937,68
1843,1, 7,CR09,2011JJ00,2911,244,2579,88
1844,1, 7,CR10,2011JJ00,8171,897,6892,382
1845,1, 7,CR11,2011JJ00,4029,505,3298,226
1846,1, 7,CR12,2011JJ00,14304,2514,11374,416
1847,1, 7,CR13,2011JJ00,10810,1531,9072,207
1848,1, 7,CR14,2011JJ00,7944,1219,6397,328
1849,1, 7,CR15,2011JJ00,19671,2546,16698,427
1850,1, 7,CR16,2011JJ00,3730,683,2966,81
1851,1, 7,CR17,2011JJ00,27678,3727,23052,899
1852,1, 7,CR18,2011JJ00,8625,986,7571,68
1853,1, 7,CR19,2011JJ00,6023,944,5011,68
1854,1, 7,CR20,2011JJ00,3951,556,3246,149
1855,1, 7,CR21,2011JJ00,2520,389,1933,198
1856,1, 7,CR22,2011JJ00,3668,453,2850,365
1857,1, 7,CR23,2011JJ00,35505,5533,28920,1052
1858,1, 7,CR24,2011JJ00,2474,316,2068,90
1859,1, 7,CR25,2011JJ00,8461,827,7431,203
1860,1, 7,CR26,2011JJ00,28049,2286,22052,3711
1861,1, 7,CR27,2011JJ00,6512,669,5194,649
1862,1, 7,CR28,2011JJ00,3991,617,3209,165
1863,1, 7,CR29,2011JJ00,46992,3746,40280,2966
1864,1, 7,CR30,2011JJ00,10336,687,8579,1070
1865,1, 7,CR31,2011JJ00,1580,324,1256,0
1866,1, 7,CR32,2011JJ00,5688,804,4735,149
1867,1, 7,CR33,2011JJ00,10538,1028,9238,272
1868,1, 7,CR34,2011JJ00,11316,1323,9458,535
1869,1, 7,CR35,2011JJ00,11869,1911,9447,511
1870,1, 7,CR36,2011JJ00,17987,1918,15595,474
1871,1, 7,CR37,2011JJ00,5296,506,4623,167
1872,1, 7,CR38,2011JJ00,5070,443,4421,206
1873,1, 7,CR39,2011JJ00,16893,1706,14407,780
1874,1, 7,CR40,2011JJ00,14390,1303,12992,95
1875,1, 7,GA01,2011JJ00,7602,688,6495,419
1876,1, 7,GA02,2011JJ00,3123,202,2305,616
1877,1, 7,GA03,2011JJ00,4541,472,3791,278
1878,1, 7,GA04,2011JJ00,4625,434,4019,172
1879,1, 7,GA05,2011JJ00,3424,433,2890,101
1880,1, 7,GA06,2011JJ00,3612,586,2786,240
1881,1, 7,GA07,2011JJ00,5786,918,4727,141
1882,1, 7,GA08,2011JJ00,2146,351,1786,9
1883,1, 7,GA09,2011JJ00,12110,1767,9929,414
1884,1, 7,GA10,2011JJ00,31212,5644,24214,1354
1885,1, 7,GA11,2011JJ00,2137,352,1615,170
1886,1, 7,GA12,2011JJ00,5047,585,4290,172
1887,1, 7,GA13,2011JJ00,22908,1736,18287,2885
1888,1, 7,GA14,2011JJ00,39650,2663,34172,2815
1889,1, 7,GA15,2011JJ00,6816,496,5678,642
1890,1, 7,GA16,2011JJ00,3106,242,2789,75
1891,1, 7,GA17,2011JJ00,6678,567,5706,405
1892,1, 7,GA18,2011JJ00,5723,841,4556,326
1893,1, 7,GA19,2011JJ00,7109,650,6048,411
1894,1, 7,GA20,2011JJ00,3642,367,3192,83
1895,1, 7,GA21,2011JJ00,6778,628,5911,239
1896,1, 7,GA22,2011JJ00,4100,326,3377,397
1897,1, 7,SG01,2011JJ00,9590,831,8304,455
1898,1, 7,SG02,2011JJ00,4185,290,2841,1054
1899,1, 7,SG03,2011JJ00,5445,673,4448,324
1900,1, 7,SG04,2011JJ00,8341,1060,7032,249
1901,1, 7,SG05,2011JJ00,4395,587,3702,106
1902,1, 7,SG06,2011JJ00,8765,1058,7440,267
1903,1, 7,SG07,2011JJ00,9252,1263,7846,143
1904,1, 7,SG08,2011JJ00,3072,582,2469,21
1905,1, 7,SG09,2011JJ00,18022,2511,14848,663
1906,1, 7,SG10,2011JJ00,45398,6336,37670,1392
1907,1, 7,SG11,2011JJ00,6471,945,5179,347
1908,1, 7,SG12,2011JJ00,7110,723,6193,194
1909,1, 7,SG13,2011JJ00,34561,2955,27246,4360
1910,1, 7,SG14,2011JJ00,42838,3056,36894,2888
1911,1, 7,SG15,2011JJ00,7521,502,6210,809
1912,1, 7,SG16,2011JJ00,5837,467,5138,232
1913,1, 7,SG17,2011JJ00,8091,701,6964,426
1914,1, 7,SG18,2011JJ00,6330,882,5101,347
1915,1, 7,SG19,2011JJ00,8856,835,7610,411
1916,1, 7,SG20,2011JJ00,3931,429,3418,84
1917,1, 7,SG21,2011JJ00,7472,706,6518,248
1918,1, 7,SG22,2011JJ00,4946,481,4027,438
1919,1, 8,NL01,2011JJ00,193612,70076,121402,2134
1920,1, 8,LD01,2011JJ00,16095,6086,9759,250
1921,1, 8,LD02,2011JJ00,43093,17913,25065,115
1922,1, 8,LD03,2011JJ00,96748,32778,62413,1557
1923,1, 8,LD04,2011JJ00,37676,13299,24165,212
1924,1, 8,PV20,2011JJ00,5880,2369,3471,40
1925,1, 8,PV21,2011JJ00,5494,1993,3313,188
1926,1, 8,PV22,2011JJ00,4721,1724,2975,22
1927,1, 8,PV23,2011JJ00,14325,6505,7743,77
1928,1, 8,PV24,2011JJ00,7436,2249,5185,2
1929,1, 8,PV25,2011JJ00,21332,9159,12137,36
1930,1, 8,PV26,2011JJ00,11905,5473,6297,135
1931,1, 8,PV27,2011JJ00,31295,12330,18641,324
1932,1, 8,PV28,2011JJ00,50829,13516,36236,1077
1933,1, 8,PV29,2011JJ00,2719,1459,1239,21
