ID,Sectoren,Perioden,ToegevoegdeWaardeBrutoBasisprijzen_1,BinnenlandsProductBrutoMarktpr_2,ExploitatieoverschotNetto_3,PrimairInkomenNetto_4,GemengdInkomenNetto_5,NationaalInkomenNetto_6,BeschikbaarInkomenNetto_7,AlternatiefBeschikbaarInkomenNetto_8,BeschikbaarNationaalInkomenNetto_9,BesparingenNetto_10,NationaleBesparingenNetto_11,SaldoLopendeTransMetHetBuitenland_12,SaldoNettoBespEnKapitaaloverdr_13,Vorderingensaldo_14,StatistischVerschil_15,VeranderingInFinancieelVermogen_16,InvoerGoedEnDienstenTotaleMid_17,InvoerGoedEnDienstenVolMut_18,UitvoerGoedEnDienstenTotBest_19,UitvoerGoedEnDienstenVolMut_20,UitvoeroverschotBbp_21,RuilvoetwinstMlnEuro_22,ToegevoegdeWaardeVanHetBbp_23,BrutoBinnenlandsProductVolumemut_24,BrutoBinnenlProdPerInwonerEuro_25,BeloningVanWerknemersToegWaarde_26,SocialePremiesBbp_27,OntvInkomenUitVermTotVord_28,PremiesWettelSocVerzekBbp_29,SocialeUitkeringenBbp_30,InkomenUitBedrijfsuitoefening_31,BelastEnPremiesSocVerzBbp_32,BelastingenBbp_33,ConsumptieveBestedingenBbp_34,ConsumptieveBestedingenVolMut_35,ConsumptieveBestedBeschikbInk_36,ConsumptieveBestedPerInwonerEuro_37,WerkelijkeIndividueleConsumptie_38,WerkelijkeIndividueleConsBbp_39,WerkelijkeIndividueleConsVolMut_40,WerkIndConsAlternatiefBesInk_41,WerkelijkeIndividueleConsPerInwoner_42,CollectieveConsumptieBbp_43,SaldoLopendeTransVanNederlBbp_44,VorderingensaldoBbp_45,InvesteringenBbp_46,InvesteringenVolumemutaties_47,TotaalInkomstenMlnEuro_48,TotaalInkomstenBbp_49,TotaalUitgavenMlnEuro_50,TotaalUitgavenBbp_51,GemiddeldeBevolking_52,GemiddeldAantalHuishoudens_53,ArbeidsvolWerkzPers1000ArbJrn_54,ArbeidsvolumeWerknemers1000ArbJrn_55,TotaalMiddelen_56,TotaalInvoerVanGoederenEnDiensten_57,InvoerVanGoederen_58,InvoerVanDiensten_59,TotaalProductieBasisprijzen_60,Marktproductie_61,ProductieVanToegerekendeBankdiensten_62,InvesteringenInEigenBeheer_63,ProductieVoorEigenConsumptie_64,OverigeNietMarktproductie_65,SaldoVanProductgebBelastEnSubs_66,VerschilToegerekendeEnAfgedragenBtw_67,TotaalBeloningWerknemers_68,Lonen_69,SocialePremiesTLVWerkgevers_70,TotaalBelastingenProductieEnInvoer_71,BelastOpProdEnInvoerProductg_72,BelastOpProdEnInvoerNietProductg_73,TotaalSubsidies_74,SubsidiesProductgebonden_75,SubsidiesNietProductgebonden_76,TotaalInkomenUitVermogen_77,Rente_78,Dividenden_79,InkomenOnttrokkenAanQuasiVennootsch_80,IngehoudenWinstenOpDirBuitenlInv_81,InkUitVermToegerAanPolishouders_82,InkomenUitGrondEnMineraleReserves_83,TotaalBelastingenInkomenEnVermogen_84,BelastingenOpInkomen_85,BelastingenOpVermogen_86,TotaalSocialePremies_87,PremiesWettelijkeSocialeVerzekering_88,Pensioenpremies_89,OverigeParticuliereSocialePremies_90,ToegerekendeSocialePremies_91,TotaalSocialeUitkeringen_92,UitkeringenWettelSocialeVerzekering_93,UitkeringenSocialeVoorziening_94,Pensioenuitkeringen_95,OverigeParticuliereSocialeUitkeringen_96,UitkeringenRechtstreeksDoorWerkgevers_97,TotaalOverigeInkomensoverdrachten_98,Schadeverzekeringspremies_99,Schadeverzekeringsuitkeringen_100,OverigeInkomensoverdrachtenNEG_101,CorrectiePensioenvoorziening_102,TotaalKapitaaloverdrachten_103,Investeringsbijdragen_104,Vermogensheffingen_105,OverigeKapitaaloverdrachten_106,ToegerekendeKapitaaloverdrachten_107,TotaalBestedingen_108,TotaalUitvoerVanGoederenEnDiensten_109,UitvoerVanGoederen_110,UitvoerVanDiensten_111,IntermediairVerbruik_112,TotaalBeloningVanWerknemers_113,Lonen_114,SocialePremiesTLVWerkgevers_115,TotaalBelastingenProductieEnInvoer_116,BelastOpProdEnInvoerProductgeb_117,BelastOpProdNietProductgebonden_118,TotaalSubsidies_119,SubsidiesProductgebonden_120,SubsidiesNietProductgebonden_121,TotaalInkomenUitVermogen_122,Rente_123,Dividenden_124,InkomenOnttrokkenAanQuasiVennootsch_125,IngehWinstenOpDirecteBuitInvest_126,InkUitVermToegerAanPolishouders_127,InkomenUitGrondEnMineraleReserves_128,TotaalBelastingenInkomenEnVermogen_129,BelastingenOpInkomen_130,BelastingenOpVermogen_131,TotaalSocialePremies_132,PremiesWettelijkeSocialeVerzekering_133,Pensioenpremies_134,OverigeParticuliereSocialePremies_135,ToegerekendeSocialePremies_136,TotaalSocialeUitkeringen_137,UitkerWettelijkeSocialeVerzekering_138,UitkeringenSocialeVoorziening_139,Pensioenuitkeringen_140,OverigeParticuliereSocialeUitkeringen_141,UitkeringenRechtstreeksDoorWerkgevers_142,TotaalOverigeInkomensoverdrachten_143,Schadeverzekeringspremies_144,Schadeverzekeringsuitkeringen_145,OverigeInkomensoverdrachtenNEG_146,TotaalConsumptieveBestedingen_147,CollectieveConsumptie_148,TotaleIndividueleConsumptie_149,SocOverdrIndividueleNietMarktprod_150,UitkWettSocVerzekeringInNatura_151,UitkeringenSocVoorzieningInNatura_152,TotaalKapitaaloverdrachten_153,Investeringsbijdragen_154,Vermogensheffingen_155,OverigeKapitaaloverdrachten_156,ToegerekendeKapitaaloverdrachten_157,TotaalInvesteringenBruto_158,InvesteringenInVasteActivaBruto_159,Afschrijvingen_160,InvesteringenInVasteActivaNetto_161,VeranderingenInVoorraden_162,SaldoAanEnVerkopenKostbaarheden_163,SaldoAVNietGeprodNietFinActiva_164,TotaleVeranderingVanSchulden_165,MonetairGoudEnBijzTrekkingsrechten_166,ChartaalGeld_167,GiraleDepositoS_168,SpaartegoedenInEuroS_169,OverigeDepositoS_170,KortlopendeWaardepapieren_171,Obligaties_172,KortlopendeLeningen_173,LanglopendeLeningen_174,AandelenEnOverigeDeelnemingen_175,TotaalPensioenEnLevensverzVoorz_176,Pensioenvoorzieningen_177,Levensverzekeringsvoorzieningen_178,OverigeVerzekeringstechVoorzieningen_179,HandelskredEnTransitPosten_180,TotaleVeranderingVanVorderingen_181,MonetairGoudEnBijzTrekkingsrechten_182,ChartaalGeld_183,GiraleDepositoS_184,SpaartegoedenInEuroS_185,OverigeDepositoS_186,KortlopendeWaardepapieren_187,Obligaties_188,FinancieleDerivaten_189,KortlopendeLeningen_190,LanglopendeLeningen_191,AandelenEnOverigeDeelnemingen_192,TotaalPensioenEnLevensverzVoorz_193,Pensioenvoorzieningen_194,Levensverzekeringsvoorzieningen_195,OverigeVerzekeringstechnVoorzieningen_196,HandelskredEnTransitPosten_197
155,OvFinIns,1999JJ00,3739.0,,-860.0,3681.0,,,2195.0,,,2195.0,,,2216,927,,,,,,,,,1.0,,,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,70953,,,,11296.0,9887.0,1283.0,126.0,,,,,,,,,,,,,,59596,18233,23003.0,66.0,18294.0,,,,,,21,,,,21.0,,,,,,,19,,19.0,,,21,,,21,,70026,,,,7557.0,3209,2529,680,71.0,,71.0,56.0,,56.0,55055,16043,17478.0,11.0,21507.0,,16.0,1486.0,1486.0,,,,,,,21,,,,,21.0,19,19.0,,0,,,,,,,0.0,,,0.0,,2658.0,2658.0,1375.0,1283.0,,,6.0,137741.0,,,,,,-445.0,67488.0,8830.0,15341.0,43058.0,,,,,3469.0,138668.0,,78.0,1044.0,,4598.0,82.0,470.0,191.0,42373.0,51003.0,38187.0,,,,,642.0
156,OvFinIns,2000JJ00,3103.0,,-2041.0,5320.0,,,3582.0,,,3582.0,,,3610,1742,,,,,,,,,0.7,,,113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,98277,,,,12910.0,11657.0,1085.0,168.0,,,,,,,,,,,,,,85296,26926,32953.0,176.0,25241.0,,,,,,22,,,,22.0,,,,,,,21,,21.0,,,28,,,28,,96535,,,,9807.0,3516,2818,698,71.0,,71.0,76.0,,76.0,77935,24645,23696.0,7.0,29574.0,,13.0,1618.0,1618.0,,,,,,,22,,,,,22.0,141,21.0,,120,,,,,,,0.0,,,0.0,,3299.0,3299.0,1633.0,1666.0,,,202.0,223188.0,,,,,,1288.0,58661.0,21716.0,38210.0,98965.0,,,,,4348.0,224930.0,,-74.0,1440.0,,7932.0,-362.0,13774.0,337.0,22243.0,72027.0,98611.0,,,,,9002.0
157,OvFinIns,2001JJ00,3911.0,,-1381.0,2966.0,,,1057.0,,,1057.0,,,1094,1600,,,,,,,,,0.9,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,113495,,,,13321.0,11751.0,1443.0,127.0,,,,,,,,,,,,,,100091,28196,40182.0,127.0,31586.0,,,,,,21,,,,21.0,,,,,,,25,,25.0,,,37,,,37,,111895,,,,9410.0,3578,2853,725,71.0,,71.0,95.0,,95.0,95744,26716,25937.0,8.0,43073.0,,10.0,1909.0,1909.0,,,,,,,21,,,,,21.0,25,25.0,,0,,,,,,,0.0,,,0.0,,1196.0,1196.0,1738.0,-542.0,,,36.0,261368.0,,,,,,-425.0,64110.0,29657.0,40481.0,126460.0,,,,,1085.0,262968.0,,20.0,103.0,,22372.0,273.0,20217.0,372.0,8135.0,64397.0,144417.0,,,,,2662.0
158,OvFinIns,2002JJ00,4396.0,,-971.0,1803.0,,,83.0,,,83.0,,,142,1945,,,,,,,,,0.9,,,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,83711,,,,13533.0,11494.0,1929.0,110.0,,,,,,,,,,,,,,70077,29609,27657.0,116.0,12695.0,,,,,,21,,,,21.0,,,,,,,21,,21.0,,,59,,,59,,81766,,,,9137.0,3662,2925,737,63.0,,63.0,94.0,,94.0,67303,30075,17346.0,7.0,19864.0,,11.0,1719.0,1719.0,,,,,,,21,,,,,21.0,22,21.0,,1,,,,,,,0.0,,,0.0,,79.0,79.0,1736.0,-1657.0,,,-146.0,57209.0,,,,,,-254.0,43022.0,21370.0,1951.0,-13720.0,,,,,4840.0,59154.0,,-5.0,320.0,,2320.0,17.0,6785.0,-983.0,16377.0,31169.0,1866.0,,,,,1288.0
159,OvFinIns,2003JJ00,4900.0,,-630.0,-110.0,,,-1802.0,,,-1802.0,,,-1737,-1775,,,,,,,,,1.0,,,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,73896,,,,14319.0,11457.0,2751.0,111.0,,,,,,,,,,,,,,59469,26320,32547.0,100.0,502.0,,,,,,22,,,,22.0,,,,,,,21,,21.0,,,65,,,65,,75671,,,,9419.0,3836,3016,820,76.0,,76.0,98.0,,98.0,58949,28164,26880.0,7.0,3886.0,,12.0,1692.0,1692.0,,,,,,,22,,,,,22.0,21,21.0,,0,,,,,,,0.0,,,0.0,,1731.0,1731.0,1716.0,15.0,,,23.0,113093.0,,,,,,543.0,49807.0,75.0,27824.0,40098.0,,,,,-5254.0,111318.0,,-4.0,1614.0,,3264.0,13.0,4338.0,-217.0,-3196.0,51072.0,60552.0,,,,,-6118.0
160,OvFinIns,2004JJ00,5820.0,,126.0,2170.0,,,313.0,,,313.0,,,388,898,,,,,,,,,1.2,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,93144,,,,15692.0,12636.0,2915.0,141.0,,,,,,,,,,,,,,77334,27868,39420.0,103.0,9943.0,,,,,,22,,,,22.0,,,,,,,21,,21.0,,,75,,,75,,92246,,,,9872.0,4013,3131,882,88.0,,88.0,123.0,,123.0,75290,29027,28154.0,5.0,18092.0,,12.0,1857.0,1857.0,,,,,,,22,,,,,22.0,21,21.0,,0,,,,,,,0.0,,,0.0,,1210.0,1210.0,1716.0,-506.0,,,-4.0,16317.0,,,,,,-951.0,-1460.0,-2859.0,26097.0,-1812.0,,,,,-2698.0,17215.0,,-2.0,-619.0,,-2361.0,25.0,-988.0,53.0,-26844.0,31736.0,18034.0,,,,,-1819.0
161,OvFinIns,2005JJ00,6123.0,,183.0,453.0,,,-1535.0,,,-1535.0,,,-1516,-741,,,,,,,,,1.2,,,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,101231,,,,17085.0,13867.0,3078.0,140.0,,,,,,,,,,,,,,84081,25821,49103.0,104.0,9053.0,,,,,,24,,,,24.0,,,,,,,22,,22.0,,,19,,,19,,101972,,,,10962.0,4257,3348,909,96.0,,96.0,102.0,,102.0,83811,27511,64076.0,8.0,-7799.0,,15.0,1988.0,1988.0,,,,,,,24,,,,,24.0,22,22.0,,0,,,,,,,0.0,,,0.0,,943.0,943.0,1689.0,-746.0,,,-29.0,117739.0,,,,,,223.0,33737.0,42639.0,38503.0,-126.0,,,,,2763.0,116998.0,,2.0,2188.0,,33908.0,-310.0,7793.0,-141.0,-8221.0,46751.0,31551.0,,,,,3477.0
162,OvFinIns,2006JJ00,6169.0,,-107.0,7912.0,,,5399.0,,,5399.0,,,5440,4969,,,,,,,,,1.1,,,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,127362,,,,16855.0,14534.0,2171.0,150.0,,,,,,,,,,,,,,110423,34653,77911.0,112.0,-2253.0,,,,,,23,,,,23.0,,,,,,,20,,20.0,,,41,,,41,,122393,,,,10686.0,4582,3610,972,80.0,,80.0,81.0,,81.0,102404,40210,40711.0,8.0,21460.0,,15.0,2513.0,2513.0,,,,,,,23,,,,,23.0,20,20.0,,0,,,,,,,0.0,,,0.0,,2135.0,2135.0,1695.0,440.0,,,31.0,322450.0,,,,,,3491.0,65812.0,30138.0,10642.0,203441.0,,,,,8926.0,327419.0,,4.0,-1151.0,,12272.0,-27.0,-4832.0,-691.0,56123.0,67083.0,192714.0,,,,,5924.0
163,OvFinIns,2007JJ00,6355.0,,-143.0,6795.0,,,3377.0,,,3377.0,,,3408,3933,,,,,,,,,1.1,,,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,170560,,,,17083.0,15895.0,1061.0,127.0,,,,,,,,,,,,,,153412,49619,99131.0,110.0,4552.0,,,,,,21,,,,21.0,,,,,,,13,,13.0,,,31,,,31,,166627,,,,10728.0,4755,3777,978,104.0,,104.0,82.0,,82.0,146474,51215,67755.0,8.0,27480.0,,16.0,3418.0,3418.0,,,,,,,21,,,,,21.0,13,13.0,,0,,,,,,,0.0,,,0.0,,1211.0,1211.0,1721.0,-510.0,,,-15.0,491223.0,,,,,,1352.0,150043.0,72659.0,124914.0,147070.0,,,,,-4815.0,495156.0,,-22.0,1562.0,,31503.0,-55.0,-8815.0,19917.0,15358.0,291365.0,146181.0,,,,,-1838.0
164,OvFinIns,2008JJ00,5006.0,,-1773.0,2105.0,,,-941.0,,,-941.0,,,-1628,-1399,,,,,,,,,0.8,,,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,165185,,,,18759.0,17865.0,795.0,99.0,,,,,,,,,,,,,,146359,62915,83881.0,104.0,-541.0,,,,,,22,,,,22.0,,,,,,,12,,12.0,,,33,,,33,,166584,,,,13753.0,4942,3906,1036,116.0,,116.0,81.0,,81.0,142481,62411,70463.0,8.0,9583.0,,16.0,3046.0,3046.0,,,,,,,22,,,,,22.0,12,12.0,,0,,,,,,,720.0,,,720.0,,1620.0,1620.0,1802.0,-182.0,,,-47.0,127801.0,,,,,,-3242.0,83459.0,10199.0,-24537.0,63471.0,,,,,-1549.0,126402.0,,1.0,671.0,,-11837.0,89.0,-10969.0,-10479.0,-2163.0,82730.0,75752.0,,,,,2607.0
165,OvFinIns,2009JJ00,10160.0,,3344.0,-121.0,,,-2989.0,,,-2989.0,,,-3251,-2215,,,,,,,,,1.8,,,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,146187,,,,27062.0,18461.0,8514.0,87.0,,,,,,,,,,,,,,119053,49811,79584.0,108.0,-10450.0,,,,,,22,,,,22.0,,,,,,,12,,12.0,,,38,,,38,,148402,,,,16902.0,4990,3950,1040,125.0,,125.0,81.0,,81.0,122518,52058,62907.0,8.0,7528.0,,17.0,2868.0,2868.0,,,,,,,22,,,,,22.0,12,12.0,,0,,,,,,,300.0,,,300.0,,775.0,775.0,1782.0,-1007.0,,,-29.0,204092.0,,,,,,-1770.0,46857.0,-7693.0,-92995.0,226250.0,,,,,33443.0,201877.0,,14.0,21128.0,,-9151.0,423.0,86044.0,-11313.0,33005.0,-77892.0,153128.0,,,,,6491.0
166,OvFinIns,2010JJ00,12313.0,,5552.0,1065.0,,,-992.0,,,-992.0,,,-1036,-3774,,,,,,,,,2.1,,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,167866,,,,29573.0,19918.0,9556.0,99.0,,,,,,,,,,,,,,138199,42568,98799.0,164.0,-3332.0,,,,,,42,,,,42.0,,,,,,,11,,11.0,,,41,,,41,,171640,,,,17260.0,4947,3882,1065,140.0,,140.0,109.0,,109.0,142686,47773,84068.0,8.0,10820.0,,17.0,2057.0,2057.0,,,,,,,42,,,,,42.0,11,11.0,,0,,,,,,,85.0,,,85.0,,2499.0,2499.0,1783.0,716.0,,,2022.0,42706.0,,,,,,-103.0,-31200.0,-11591.0,53315.0,1556.0,,,,,30729.0,38932.0,,118.0,7953.0,,-8918.0,3500.0,-5018.0,-1164.0,13789.0,36558.0,-1404.0,,,,,-6482.0
167,OvFinIns,2011JJ00,10235.0,,3315.0,2552.0,,,548.0,,,548.0,,,588,-1507,,,,,,,,,1.7,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,156822,,,,26133.0,18318.0,7716.0,99.0,,,,,,,,,,,,,,130620,43535,74196.0,166.0,12723.0,,,,,,20,,,,20.0,,,,,,,9,,9.0,,,40,,,40,,158329,,,,15898.0,4968,3866,1102,145.0,,145.0,87.0,,87.0,131383,42274,57572.0,0.0,31519.0,,18.0,2004.0,2004.0,,,,,,,20,,,,,20.0,9,9.0,,0,,,,,,,0.0,,,0.0,,3846.0,3846.0,1894.0,1952.0,,,143.0,66869.0,,,,,,-118.0,-35404.0,38545.0,-36112.0,84315.0,,,,,15643.0,65362.0,,0.0,-916.0,,2135.0,287.0,15546.0,-697.0,53216.0,-29972.0,40501.0,,,,,-14738.0
168,OvhdGeco,1988JJ00,31464.0,,0.0,13977.0,,,47397.0,,,-4841.0,,,-9153,-9210,,,,,,,,,14.5,,,,,,,23.1,,43.4,,24.0,1.2,,,,12.2,,,,11.8,,-4.2,3.3,,113466.0,52.1,122676.0,56.4,,,,976.1,146495,,,,44966.0,6620.0,,422.0,,37924.0,,,,,,23723.0,21397.0,2326.0,4895.0,4212.0,683.0,8292,3258,1328.0,1579.0,,,2127.0,30116.0,27541.0,2575.0,42950,40084.0,,,2866.0,,,,,,,721,,100.0,621.0,,622,71.0,495.0,56,,155705,,,,13502.0,25478,18702,6776,234.0,,234.0,0.0,,0.0,13143,13129,,,,,14.0,,,,,,,,,38710,27198.0,8646.0,,,2866.0,1657,100.0,,1557,52238.0,25701.0,26537.0,12223.0,11373.0,2941.0,4934.0,3976.0,,958.0,,7126.0,7119.0,5752.0,1367.0,7.0,,-1317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,OvhdGeco,1989JJ00,31808.0,,0.0,13946.0,,,45731.0,,,-7721.0,,,-11342,-11520,,,,,,,,,13.8,,,,,,,22.3,,40.6,,23.2,1.5,,,,11.8,,,,11.4,,-5.0,3.2,,113877.0,49.5,125397.0,54.5,,,,976.5,147144,,,,45993.0,6973.0,,490.0,,38530.0,,,,,,23535.0,21169.0,2366.0,5263.0,4478.0,785.0,8897,3712,1938.0,1048.0,,,2199.0,30842.0,28099.0,2743.0,41703,38706.0,,,2997.0,,,,,,,711,,103.0,608.0,,726,97.0,513.0,116,,158664,,,,14185.0,25523,19128,6395,244.0,,244.0,0.0,,0.0,13223,13211,,,,,12.0,,,,,,,,,39537,25442.0,11098.0,,,2997.0,1934,103.0,,1831,53452.0,26230.0,27222.0,12300.0,12415.0,2507.0,4347.0,3365.0,,982.0,,7259.0,7251.0,6041.0,1210.0,8.0,,-1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,OvhdGeco,1990JJ00,33001.0,,0.0,15355.0,,,46445.0,,,-9676.0,,,-12872,-12962,,,,,,,,,13.5,,,,,,,23.4,,40.7,,23.0,2.2,,,,11.7,,,,11.3,,-5.3,3.2,,120833.0,49.6,133795.0,54.9,,,,981.3,155660,,,,48081.0,7329.0,,444.0,,40308.0,,,,,,25105.0,22603.0,2502.0,5481.0,4687.0,794.0,9865,3961,2297.0,1009.0,,,2598.0,36565.0,33656.0,2909.0,40166,36937.0,,,3229.0,,,,,,,653,,70.0,583.0,,706,102.0,527.0,77,,168622,,,,15080.0,26401,21598,4803,258.0,,258.0,0.0,,0.0,14134,14120,,,,,14.0,,,,,,,,,44458,29986.0,11243.0,,,3229.0,1836,70.0,,1766,56121.0,27618.0,28503.0,12690.0,13330.0,2483.0,3902.0,2821.0,,1081.0,,7836.0,7828.0,6342.0,1486.0,8.0,,-1404.0,13925.0,,95.0,,,,-645.0,9692.0,134.0,367.0,,,,,,4282.0,963.0,,0.0,355.0,,-801.0,-186.0,195.0,0.0,271.0,-1187.0,66.0,,,,,2250.0
171,OvhdGeco,1991JJ00,34572.0,,0.0,17086.0,,,55838.0,,,-3982.0,,,-6289,-6874,,,,,,,,,13.4,,,,,,,23.4,,42.8,,23.2,2.6,,,,11.9,,,,11.3,,-2.7,3.2,,134528.0,52.3,141402.0,54.9,,,,969.0,171198,,,,50818.0,8161.0,,501.0,,42156.0,,,,,,26674.0,24063.0,2611.0,5486.0,5062.0,424.0,11379,4269,2677.0,1074.0,,,3359.0,41838.0,38726.0,3112.0,44288,41005.0,,,3283.0,,,,,,,791,,100.0,691.0,,896,109.0,599.0,188,,178072,,,,16246.0,27623,22648,4975,279.0,,279.0,0.0,,0.0,15481,15464,,,,,17.0,,,,,,,,,45772,31455.0,11034.0,,,3283.0,2393,100.0,,2293,59820.0,29088.0,30732.0,13068.0,14678.0,2986.0,3203.0,2331.0,,872.0,,8199.0,8190.0,6670.0,1520.0,9.0,,-944.0,11462.0,,26.0,,,,-681.0,11421.0,181.0,-1127.0,,,,,,1642.0,4588.0,,-1.0,1285.0,,1330.0,41.0,166.0,0.0,521.0,1237.0,126.0,,,,,-117.0
172,OvhdGeco,1992JJ00,36505.0,,0.0,16042.0,,,55058.0,,,-8758.0,,,-10737,-11149,,,,,,,,,13.6,,,,,,,23.8,,42.3,,23.8,2.5,,,,12.6,,,,11.2,,-4.2,3.3,,138241.0,51.5,149390.0,55.7,,,,961.0,176371,,,,53502.0,8837.0,,594.0,,44071.0,,,,,,27799.0,24908.0,2891.0,5941.0,5547.0,394.0,10905,4778,2219.0,972.0,,,2936.0,40874.0,37637.0,3237.0,47489,44107.0,,,3382.0,,,,,,,864,,134.0,730.0,,879,116.0,636.0,127,,187520,,,,16997.0,29286,24056,5230,288.0,,288.0,0.0,,0.0,16721,16703,,,,,18.0,,,,,,,,,47545,33042.0,11121.0,,,3382.0,2666,134.0,,2532,63816.0,30130.0,33686.0,13941.0,16503.0,3242.0,2858.0,2021.0,,837.0,,8837.0,8828.0,6931.0,1897.0,9.0,,-1494.0,11480.0,,12.0,,,,0.0,12593.0,53.0,-2338.0,,,,,,1160.0,331.0,,3.0,0.0,,-1094.0,186.0,173.0,0.0,859.0,1261.0,-369.0,,,,,-688.0
173,OvhdGeco,1993JJ00,37921.0,,0.0,18554.0,,,60555.0,,,-5871.0,,,-7701,-7713,,,,,,,,,13.7,,,,,,,23.9,,43.7,,24.1,2.2,,,,12.7,,,,11.3,,-2.8,3.2,,146071.0,52.9,153784.0,55.7,,,,961.1,186177,,,,56017.0,9791.0,,592.0,,45634.0,,,,,,30474.0,27390.0,3084.0,5528.0,5127.0,401.0,10408,4553,2271.0,779.0,,,2805.0,44292.0,40541.0,3751.0,48571,45063.0,,,3508.0,,,,,,,977,,136.0,841.0,,966,115.0,682.0,169,,193890,,,,18096.0,30414,25008,5406,313.0,,313.0,0.0,,0.0,16800,16782,,,,,18.0,,,,,,,,,48733,34372.0,10853.0,,,3508.0,3106,136.0,,2970,66426.0,31265.0,35161.0,14369.0,17474.0,3318.0,2796.0,1996.0,,800.0,,8882.0,8873.0,7194.0,1679.0,9.0,,-1676.0,7502.0,,-25.0,,,,1185.0,9466.0,-376.0,-828.0,,,,,,-1920.0,-211.0,,2.0,2491.0,,1380.0,299.0,149.0,0.0,-1034.0,160.0,-1776.0,,,,,-1882.0
174,OvhdGeco,1994JJ00,38960.0,,0.0,18773.0,,,60959.0,,,-8295.0,,,-10066,-10218,,,,,,,,,13.4,,,,,,,22.6,,41.4,,23.9,2.0,,,,12.6,,,,11.3,,-3.5,3.2,,145032.0,50.0,155250.0,53.5,,,,959.1,187090,,,,58105.0,9977.0,,612.0,,47516.0,,,,,,30870.0,27648.0,3222.0,5458.0,4957.0,501.0,9453,3956,2556.0,548.0,,,2393.0,38468.0,34644.0,3824.0,53439,49871.0,,,3568.0,,,,,,,1065,,149.0,916.0,,1148,135.0,849.0,164,,197308,,,,19145.0,31215,25625,5590,333.0,,333.0,0.0,,0.0,16092,16073,,,,,19.0,,,,,,,,,47472,32717.0,11187.0,,,3568.0,3314,149.0,,3165,69254.0,32700.0,36554.0,14816.0,17854.0,3884.0,2919.0,1898.0,,1021.0,,9241.0,9231.0,7412.0,1819.0,10.0,,-1677.0,3503.0,,1.0,,,,1969.0,2484.0,983.0,-2652.0,,,,,,718.0,-6715.0,,-8.0,487.0,,-1065.0,-540.0,131.0,0.0,44.0,-1033.0,-4463.0,,,,,-268.0
175,OvhdGeco,1995JJ00,40445.0,,0.0,21235.0,,,62246.0,,,-10441.0,,,-27397,-28137,,,,,,,,,13.2,,,,,,,21.4,,39.1,,23.8,2.5,,,,12.5,,,,11.3,,-9.2,3.2,,144168.0,47.2,172305.0,56.4,,,,973.7,190871,,,,60646.0,10101.0,,519.0,,50026.0,,,,,,32573.0,29299.0,3274.0,3076.0,2342.0,734.0,8961,3658,2336.0,374.0,,,2593.0,37481.0,33520.0,3961.0,52118,48443.0,,,3675.0,,,,,,,1148,,145.0,1003.0,,1020,109.0,781.0,130,,219008,,,,20201.0,32345,25470,6875,368.0,,368.0,247.0,,247.0,17223,17199,,,,,24.0,,,,,,,,,46299,32329.0,10295.0,,,3675.0,3437,145.0,,3292,72687.0,34588.0,38099.0,15438.0,18355.0,4306.0,17976.0,1574.0,,16402.0,,9636.0,9632.0,7979.0,1653.0,4.0,,-917.0,14755.0,,15.0,,,,2387.0,13665.0,1251.0,-3626.0,,,,,,1063.0,-13382.0,,-5.0,2854.0,,-787.0,-81.0,-33.0,0.0,-38.0,-11261.0,-4545.0,,,,,514.0
