ID,SoortAfzet,Perioden,TotaalVervoer_1,TotaalWegverkeer_2,AutogasLpg_3,TotaalMotorbenzine_4,Euro95_5,SuperOngelood98_6,NormaalGelood_7,SuperGelood_8,TotaalAutodiesel_9,Laagzwavelig_10,Hoogzwavelig_11,Aardgas_12,Elektriciteit_13,TotaalScheepvaart_14,TotaalGasolieEnLichteStookolie_15,AfzetAanBinnenvaart_16,AfzetAanZeevaart_17,AfzetAanHandelarenScheepvaart_18,TotaalStookolie_19,Laagzwavelig_20,Hoogzwavelig_21,TotaalLuchtvaart_22,Vliegtuigkerosine_23,Vliegtuigbenzine_24,JetfuelOpBenzinebasis_25,TotaalRailverkeer_26,GasolieEnLichteStookolie_27,Elektriciteit_28,AutogasLpg_29,TotaalMotorbenzine_30,Euro95_31,SuperOngelood98_32,NormaalGelood_33,SuperGelood_34,TotaalAutodiesel_35,Laagzwavelig_36,Hoogzwavelig_37,Aardgas_38,Elektriciteit_39,TotaalGasolieEnLichteStookolie_40,AfzetAanBinnenvaart_41,AfzetAanZeevaart_42,AfzetAanHandelarenScheepvaart_43,TotaalStookolie_44,Laagzwavelig_45,Hoogzwavelig_46,Vliegtuigkerosine_47,Vliegtuigbenzine_48,JetfuelOpBenzinebasis_49,GasolieEnLichteStookolie_50,Elektriciteit_51,AutogasLpg_52,TotaalMotorbenzine_53,Euro95_54,SuperOngelood98_55,NormaalGelood_56,SuperGelood_57,TotaalAutodiesel_58,Laagzwavelig_59,Hoogzwavelig_60
495,b,2006KW01,122.4,118.0,4.0,44.6,43.0,1.6,,,69.3,69.3,,0.0,0.0,1.9,1.9,1.9,,,,,,0.5,0.5,0.0,,2.0,0.4,1.7,88.0,1014.0,978.0,36.0,,,1624.0,1624.0,,0.0,1.0,44.0,44.0,,,,,,11.0,0.0,,8.0,458.0,167.0,1353.0,1305.0,48.0,,,1943.0,1943.0,
496,b,2006MM04,40.1,38.5,1.2,15.1,14.4,0.6,,,22.2,22.2,,,,0.8,0.8,0.8,,,,,,0.2,0.2,0.0,,,,,27.0,342.0,328.0,14.0,,,520.0,520.0,,,,19.0,19.0,,,,,,4.0,0.0,,,,50.0,456.0,438.0,18.0,,,622.0,622.0,
497,b,2006MM05,44.5,42.8,1.2,16.4,15.7,0.7,,,25.2,25.2,,,,0.9,0.9,0.9,,,,,,0.2,0.2,0.0,,,,,27.0,372.0,357.0,15.0,,,590.0,590.0,,,,21.0,21.0,,,,,,5.0,0.0,,,,51.0,496.0,476.0,20.0,,,705.0,705.0,
498,b,2006MM06,42.7,41.2,1.2,15.8,15.1,0.7,,,24.2,24.2,,,,0.7,0.7,0.7,,,,,,0.1,0.1,0.0,,,,,26.0,359.0,344.0,15.0,,,568.0,568.0,,,,17.0,17.0,,,,,,3.0,0.0,,,,49.0,479.0,458.0,20.0,,,679.0,679.0,
499,b,2006KW02,127.3,122.5,3.6,47.2,45.3,1.9,,,71.6,71.6,,0.0,0.0,2.5,2.5,2.5,,,,,,0.5,0.5,0.0,,1.8,0.4,1.4,80.0,1073.0,1029.0,44.0,,,1678.0,1678.0,,0.0,1.0,57.0,57.0,,,,,,12.0,1.0,,8.0,394.0,150.0,1431.0,1372.0,59.0,,,2007.0,2007.0,
500,b,2006MM07,38.5,36.8,1.1,14.2,13.7,0.6,,,21.5,21.5,,,,1.0,1.0,1.0,,,,,,0.2,0.2,0.0,,,,,23.0,324.0,311.0,13.0,,,503.0,503.0,,,,24.0,24.0,,,,,,4.0,0.0,,,,44.0,432.0,414.0,18.0,,,601.0,601.0,
501,b,2006MM08,40.1,38.5,1.2,15.3,14.7,0.6,,,22.0,22.0,,,,0.8,0.8,0.8,,,,,,0.2,0.2,0.0,,,,,27.0,348.0,335.0,14.0,,,515.0,515.0,,,,18.0,18.0,,,,,,5.0,0.0,,,,51.0,464.0,446.0,18.0,,,616.0,616.0,
502,b,2006MM09,40.4,38.7,1.1,15.0,14.4,0.6,,,22.6,22.6,,,,1.0,1.0,1.0,,,,,,0.2,0.2,0.0,,,,,25.0,340.0,326.0,14.0,,,529.0,529.0,,,,22.0,22.0,,,,,,4.0,0.0,,,,47.0,454.0,435.0,19.0,,,632.0,632.0,
503,b,2006KW03,119.0,114.0,3.4,44.5,42.8,1.8,,,66.0,66.0,,0.0,0.0,2.7,2.7,2.7,,,,,,0.6,0.6,0.0,,1.7,0.4,1.3,75.0,1012.0,972.0,41.0,,,1547.0,1547.0,,0.0,1.0,64.0,64.0,,,,,,13.0,1.0,,8.0,370.0,142.0,1350.0,1295.0,54.0,,,1850.0,1850.0,
504,b,2006MM10,43.3,41.1,1.2,15.4,14.9,0.6,,,24.5,24.5,,,,1.4,1.4,1.4,,,,,,0.2,0.2,0.0,,,,,27.0,351.0,338.0,13.0,,,573.0,573.0,,,,32.0,32.0,,,,,,5.0,0.0,,,,50.0,468.0,450.0,18.0,,,685.0,685.0,
505,b,2006MM11,44.1,42.5,1.4,15.9,15.3,0.6,,,25.2,25.2,,,,0.7,0.7,0.7,,,,,,0.3,0.3,0.0,,,,,31.0,361.0,348.0,13.0,,,590.0,590.0,,,,16.0,16.0,,,,,,7.0,0.0,,,,58.0,482.0,464.0,18.0,,,706.0,706.0,
506,b,2006MM12,40.6,39.6,1.2,15.8,15.2,0.6,,,22.6,22.6,,,,0.3,0.3,0.3,,,,,,0.1,0.1,0.0,,,,,27.0,359.0,345.0,13.0,,,529.0,529.0,,,,6.0,6.0,,,,,,2.0,0.0,,,,51.0,478.0,461.0,18.0,,,633.0,633.0,
507,b,2006KW04,127.9,123.2,3.8,47.1,45.4,1.7,,,72.3,72.3,,0.0,0.0,2.3,2.3,2.3,,,,,,0.6,0.6,0.0,,1.7,0.4,1.4,85.0,1071.0,1031.0,40.0,,,1693.0,1693.0,,0.0,1.0,54.0,54.0,,,,,,14.0,0.0,,8.0,382.0,160.0,1429.0,1375.0,53.0,,,2025.0,2025.0,
508,b,2006JJ00,496.6,477.7,14.8,183.5,176.5,7.0,,,279.3,279.3,,0.1,0.0,9.4,9.4,9.4,,,,,,2.3,2.2,0.1,,7.2,1.4,5.8,328.0,4170.0,4010.0,160.0,,,6541.0,6541.0,,2.0,6.0,220.0,220.0,,,,,,50.0,2.0,,33.0,1603.0,618.0,5563.0,5348.0,215.0,,,7825.0,7825.0,
509,b,2007MM01,40.7,38.9,1.2,15.3,14.9,0.4,,,22.4,22.4,,,,1.0,1.0,1.0,,,,,,0.2,0.2,0.0,,,,,27.0,348.0,339.0,9.0,,,524.0,524.0,,,,24.0,24.0,,,,,,5.0,0.0,,,,52.0,464.0,452.0,12.0,,,626.0,626.0,
510,b,2007MM02,38.8,37.1,1.2,13.9,13.5,0.4,,,22.0,22.0,,,,0.8,0.8,0.8,,,,,,0.2,0.2,0.0,,,,,26.0,317.0,307.0,10.0,,,516.0,516.0,,,,19.0,19.0,,,,,,5.0,0.0,,,,49.0,423.0,410.0,13.0,,,617.0,617.0,
511,b,2007MM03,44.9,43.1,1.3,16.2,15.7,0.5,,,25.6,25.6,,,,1.0,1.0,1.0,,,,,,0.2,0.2,0.0,,,,,28.0,369.0,357.0,11.0,,,598.0,598.0,,,,23.0,23.0,,,,,,5.0,0.0,,,,53.0,492.0,477.0,15.0,,,715.0,715.0,
512,b,2007KW01,124.4,119.1,3.7,45.5,44.1,1.3,,,69.9,69.9,,0.0,0.0,2.8,2.8,2.8,,,,,,0.7,0.7,0.0,,1.8,0.4,1.5,81.0,1033.0,1003.0,30.0,,,1638.0,1638.0,,1.0,2.0,66.0,66.0,,,,,,15.0,0.0,,8.0,413.0,154.0,1379.0,1338.0,40.0,,,1958.0,1958.0,
513,b,2007MM04,40.4,39.0,1.2,15.1,14.5,0.6,,,22.7,22.7,,,,0.5,0.5,0.5,,,,,,0.3,0.3,0.0,,,,,27.0,342.0,329.0,13.0,,,532.0,532.0,,,,12.0,12.0,,,,,,6.0,0.0,,,,51.0,457.0,439.0,18.0,,,636.0,636.0,
514,b,2007MM05,43.9,42.5,1.3,16.4,15.9,0.5,,,24.8,24.8,,,,0.6,0.6,0.6,,,,,,0.3,0.3,0.0,,,,,29.0,372.0,361.0,11.0,,,582.0,582.0,,,,13.0,13.0,,,,,,6.0,0.0,,,,54.0,496.0,481.0,15.0,,,696.0,696.0,
515,b,2007MM06,42.6,41.2,1.2,15.5,15.1,0.5,,,24.5,24.5,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,27.0,353.0,343.0,10.0,,,573.0,573.0,,,,15.0,15.0,,,,,,3.0,0.0,,,,50.0,471.0,457.0,14.0,,,685.0,685.0,
516,b,2007KW02,126.8,122.7,3.7,46.9,45.4,1.5,,,72.0,72.0,,0.0,0.0,1.7,1.7,1.7,,,,,,0.7,0.7,0.0,,1.7,0.4,1.3,82.0,1067.0,1032.0,35.0,,,1687.0,1687.0,,1.0,2.0,40.0,40.0,,,,,,16.0,1.0,,8.0,362.0,155.0,1423.0,1377.0,46.0,,,2016.0,2016.0,
517,b,2007MM07,40.8,39.5,1.2,15.4,15.0,0.5,,,22.8,22.8,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,27.0,350.0,340.0,10.0,,,535.0,535.0,,,,13.0,13.0,,,,,,5.0,0.0,,,,50.0,467.0,453.0,14.0,,,639.0,639.0,
518,b,2007MM08,40.9,39.6,1.1,15.4,15.0,0.4,,,23.0,23.0,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,25.0,351.0,341.0,10.0,,,538.0,538.0,,,,14.0,14.0,,,,,,4.0,0.0,,,,48.0,468.0,455.0,14.0,,,643.0,643.0,
519,b,2007MM09,40.7,39.4,1.2,14.5,14.1,0.4,,,23.7,23.7,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,26.0,330.0,321.0,10.0,,,554.0,554.0,,,,14.0,14.0,,,,,,4.0,0.0,,,,49.0,441.0,428.0,13.0,,,662.0,662.0,
520,b,2007KW03,122.4,118.4,3.5,45.4,44.1,1.3,,,69.5,69.5,,0.0,0.0,1.7,1.7,1.7,,,,,,0.6,0.5,0.0,,1.7,0.4,1.4,78.0,1032.0,1001.0,30.0,,,1627.0,1627.0,,1.0,2.0,41.0,41.0,,,,,,12.0,1.0,,8.0,380.0,146.0,1376.0,1336.0,40.0,,,1943.0,1943.0,
521,b,2007MM10,43.4,41.9,1.3,15.4,15.0,0.5,,,25.2,25.2,,,,0.6,0.6,0.6,,,,,,0.3,0.3,0.0,,,,,28.0,351.0,340.0,11.0,,,590.0,590.0,,,,14.0,14.0,,,,,,6.0,0.0,,,,53.0,468.0,454.0,14.0,,,704.0,704.0,
522,b,2007MM11,44.1,42.7,1.2,15.5,15.0,0.5,,,25.9,25.9,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,28.0,352.0,341.0,11.0,,,607.0,607.0,,,,15.0,15.0,,,,,,4.0,0.0,,,,52.0,470.0,455.0,14.0,,,725.0,725.0,
523,b,2007MM12,40.5,39.2,1.1,15.5,15.1,0.4,,,22.6,22.6,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,25.0,352.0,343.0,9.0,,,529.0,529.0,,,,13.0,13.0,,,,,,4.0,0.0,,,,47.0,470.0,458.0,12.0,,,632.0,632.0,
524,b,2007KW04,128.0,123.8,3.6,46.4,45.1,1.3,,,73.7,73.7,,0.0,0.0,1.8,1.8,1.8,,,,,,0.6,0.6,0.0,,1.9,0.4,1.5,80.0,1055.0,1025.0,30.0,,,1726.0,1726.0,,1.0,2.0,41.0,41.0,,,,,,14.0,0.0,,8.0,420.0,152.0,1407.0,1367.0,40.0,,,2062.0,2062.0,
525,b,2007JJ00,501.7,484.0,14.5,184.2,178.7,5.5,,,285.1,285.1,,0.1,0.0,8.0,8.0,8.0,,,,,,2.6,2.5,0.1,,7.1,1.4,5.7,322.0,4187.0,4062.0,125.0,,,6677.0,6677.0,,3.0,6.0,188.0,188.0,,,,,,58.0,2.0,,33.0,1575.0,607.0,5585.0,5418.0,167.0,,,7979.0,7979.0,
526,b,2008MM01,42.0,40.6,1.3,15.2,14.8,0.4,,,24.1,24.1,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,28.0,346.0,337.0,9.0,,,563.0,563.0,,,,13.0,13.0,,,,,,5.0,0.0,,,,53.0,461.0,449.0,12.0,,,673.0,673.0,
527,b,2008MM02,41.0,39.8,1.2,14.5,14.1,0.4,,,24.0,24.0,,,,0.4,0.4,0.4,,,,,,0.2,0.2,0.0,,,,,27.0,330.0,321.0,8.0,,,562.0,562.0,,,,10.0,10.0,,,,,,4.0,0.0,,,,51.0,440.0,428.0,11.0,,,672.0,672.0,
528,b,2008MM03,43.5,42.2,1.3,15.6,15.2,0.4,,,25.3,25.3,,,,0.5,0.5,0.5,,,,,,0.1,0.1,0.0,,,,,28.0,355.0,346.0,9.0,,,593.0,593.0,,,,13.0,13.0,,,,,,3.0,0.0,,,,52.0,474.0,461.0,12.0,,,709.0,709.0,
529,b,2008KW01,126.5,122.5,3.7,45.3,44.2,1.2,,,73.4,73.4,,0.0,0.0,1.5,1.5,1.5,,,,,,0.5,0.5,0.0,,1.9,0.4,1.6,83.0,1030.0,1004.0,27.0,,,1719.0,1719.0,,1.0,2.0,36.0,36.0,,,,,,12.0,0.0,,8.0,437.0,156.0,1375.0,1339.0,36.0,,,2053.0,2053.0,
530,b,2008MM04,43.5,42.1,1.3,15.7,15.2,0.4,,,25.1,25.1,,,,0.7,0.7,0.7,,,,,,0.2,0.2,0.0,,,,,29.0,356.0,346.0,10.0,,,588.0,588.0,,,,16.0,16.0,,,,,,4.0,0.0,,,,54.0,476.0,462.0,14.0,,,702.0,702.0,
531,b,2008MM05,42.9,41.5,1.2,15.7,15.2,0.5,,,24.6,24.6,,,,0.6,0.6,0.6,,,,,,0.2,0.1,0.0,,,,,28.0,356.0,345.0,11.0,,,576.0,576.0,,,,15.0,15.0,,,,,,3.0,0.0,,,,52.0,476.0,461.0,15.0,,,688.0,688.0,
532,b,2008MM06,41.5,40.1,1.2,15.1,14.7,0.4,,,23.8,23.8,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,27.0,342.0,334.0,9.0,,,558.0,558.0,,,,13.0,13.0,,,,,,4.0,0.0,,,,50.0,458.0,446.0,12.0,,,667.0,667.0,
533,b,2008KW02,127.9,123.7,3.8,46.4,45.1,1.3,,,73.5,73.5,,0.0,0.0,1.9,1.9,1.9,,,,,,0.5,0.5,0.0,,1.7,0.4,1.4,83.0,1055.0,1024.0,30.0,,,1722.0,1722.0,,1.0,2.0,44.0,44.0,,,,,,11.0,1.0,,8.0,381.0,157.0,1410.0,1369.0,41.0,,,2058.0,2058.0,
534,b,2008MM07,40.7,39.5,1.3,15.0,14.6,0.4,,,23.2,23.2,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,28.0,341.0,332.0,9.0,,,543.0,543.0,,,,11.0,11.0,,,,,,5.0,0.0,,,,52.0,456.0,444.0,12.0,,,649.0,649.0,
535,b,2008MM08,37.9,36.6,1.1,14.3,13.9,0.4,,,21.1,21.1,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,25.0,325.0,316.0,9.0,,,494.0,494.0,,,,14.0,14.0,,,,,,5.0,0.0,,,,47.0,435.0,423.0,12.0,,,591.0,591.0,
536,b,2008MM09,42.9,41.7,1.4,15.3,15.0,0.3,,,25.0,25.0,,,,0.5,0.5,0.5,,,,,,0.2,0.1,0.0,,,,,30.0,347.0,340.0,7.0,,,585.0,585.0,,,,12.0,12.0,,,,,,3.0,0.0,,,,57.0,464.0,455.0,10.0,,,699.0,699.0,
537,b,2008KW03,121.5,117.7,3.8,44.6,43.5,1.1,,,69.3,69.3,,0.0,0.0,1.6,1.6,1.6,,,,,,0.6,0.6,0.0,,1.7,0.4,1.3,83.0,1014.0,989.0,26.0,,,1623.0,1623.0,,1.0,2.0,36.0,36.0,,,,,,13.0,1.0,,8.0,361.0,157.0,1356.0,1321.0,34.0,,,1939.0,1939.0,
538,b,2008MM10,44.1,42.7,1.4,16.3,15.9,0.3,,,25.0,25.0,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,31.0,370.0,362.0,8.0,,,586.0,586.0,,,,12.0,12.0,,,,,,5.0,0.0,,,,59.0,494.0,483.0,11.0,,,700.0,700.0,
539,b,2008MM11,41.1,39.8,1.3,14.9,14.6,0.3,,,23.6,23.6,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,28.0,339.0,332.0,7.0,,,553.0,553.0,,,,12.0,12.0,,,,,,4.0,0.0,,,,53.0,452.0,443.0,9.0,,,660.0,660.0,
540,b,2008MM12,41.6,40.4,1.3,15.9,15.6,0.4,,,23.1,23.1,,,,0.5,0.5,0.5,,,,,,0.1,0.1,0.0,,,,,29.0,362.0,354.0,8.0,,,541.0,541.0,,,,12.0,12.0,,,,,,3.0,0.0,,,,55.0,484.0,473.0,11.0,,,646.0,646.0,
541,b,2008KW04,126.8,122.8,4.0,47.1,46.1,1.0,,,71.7,71.7,,0.0,0.0,1.5,1.5,1.5,,,,,,0.5,0.5,0.0,,1.9,0.4,1.5,89.0,1070.0,1047.0,23.0,,,1679.0,1679.0,,1.0,2.0,36.0,36.0,,,,,,11.0,0.0,,8.0,429.0,114.0,1430.0,1399.0,31.0,,,2006.0,2006.0,
542,b,2008JJ00,502.7,486.8,15.3,183.4,178.8,4.7,,,287.9,287.9,,0.1,0.0,6.5,6.5,6.5,,,,,,2.1,2.0,0.1,,7.2,1.4,5.8,338.0,4169.0,4064.0,106.0,,,6743.0,6743.0,,4.0,7.0,153.0,153.0,,,,,,47.0,2.0,,33.0,1607.0,584.0,5570.0,5428.0,142.0,,,8056.0,8056.0,
543,b,2009MM01,39.4,38.0,1.3,15.1,14.7,0.3,,,21.6,21.6,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,29.0,343.0,335.0,7.0,,,506.0,506.0,,,,12.0,12.0,,,,,,4.0,0.0,,,,55.0,458.0,448.0,10.0,,,604.0,604.0,
544,b,2009MM02,38.4,36.9,1.2,14.3,14.0,0.3,,,21.3,21.3,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,27.0,324.0,319.0,6.0,,,500.0,500.0,,,,15.0,15.0,,,,,,4.0,0.0,,,,51.0,434.0,426.0,8.0,,,597.0,597.0,
545,b,2009MM03,42.9,41.6,1.3,16.0,15.7,0.3,,,24.3,24.3,,,,0.4,0.4,0.4,,,,,,0.2,0.2,0.0,,,,,28.0,363.0,356.0,6.0,,,570.0,570.0,,,,10.0,10.0,,,,,,5.0,0.0,,,,53.0,485.0,476.0,9.0,,,681.0,681.0,
546,b,2009KW01,120.7,116.5,3.8,45.3,44.4,0.9,,,67.3,67.3,,0.1,0.0,1.6,1.6,1.6,,,,,,0.6,0.5,0.0,,2.1,0.3,1.8,85.0,1030.0,1010.0,20.0,,,1575.0,1575.0,,2.0,2.0,37.0,37.0,,,,,,13.0,0.0,,7.0,485.0,160.0,1377.0,1350.0,27.0,,,1883.0,1883.0,
547,b,2009MM04,41.2,39.8,1.3,15.5,15.1,0.3,,,23.1,23.1,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,28.0,352.0,344.0,8.0,,,541.0,541.0,,,,13.0,13.0,,,,,,4.0,0.0,,,,52.0,470.0,459.0,11.0,,,646.0,646.0,
548,b,2009MM05,41.4,40.1,1.2,15.7,15.4,0.3,,,23.2,23.2,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,27.0,356.0,349.0,7.0,,,544.0,544.0,,,,11.0,11.0,,,,,,4.0,0.0,,,,51.0,477.0,467.0,10.0,,,650.0,650.0,
549,b,2009MM06,41.3,40.0,1.2,15.4,15.1,0.3,,,23.3,23.3,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,27.0,350.0,343.0,7.0,,,545.0,545.0,,,,13.0,13.0,,,,,,4.0,0.0,,,,51.0,469.0,459.0,10.0,,,652.0,652.0,
550,b,2009KW02,123.8,119.9,3.7,46.6,45.6,1.0,,,69.6,69.6,,0.1,0.0,1.6,1.6,1.6,,,,,,0.5,0.5,0.0,,1.8,0.3,1.5,82.0,1058.0,1036.0,22.0,,,1630.0,1630.0,,2.0,2.0,37.0,37.0,,,,,,12.0,1.0,,7.0,403.0,155.0,1415.0,1385.0,30.0,,,1948.0,1948.0,
551,b,2009MM07,41.6,40.4,1.2,15.5,15.3,0.3,,,23.6,23.6,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,28.0,353.0,347.0,6.0,,,552.0,552.0,,,,12.0,12.0,,,,,,4.0,0.0,,,,52.0,473.0,464.0,9.0,,,659.0,659.0,
552,b,2009MM08,36.2,35.0,1.3,14.1,13.8,0.3,,,19.7,19.7,,,,0.5,0.5,0.5,,,,,,0.2,0.1,0.0,,,,,28.0,319.0,313.0,7.0,,,460.0,460.0,,,,11.0,11.0,,,,,,3.0,0.0,,,,53.0,427.0,418.0,9.0,,,550.0,550.0,
553,b,2009MM09,41.8,40.5,1.4,16.6,16.3,0.3,,,22.5,22.5,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,30.0,377.0,371.0,6.0,,,526.0,526.0,,,,13.0,13.0,,,,,,5.0,0.0,,,,57.0,504.0,496.0,8.0,,,629.0,629.0,
554,b,2009KW03,119.4,115.9,3.9,46.2,45.4,0.8,,,65.7,65.7,,0.1,0.0,1.4,1.4,1.4,,,,,,0.6,0.5,0.0,,1.6,0.3,1.3,86.0,1050.0,1031.0,19.0,,,1539.0,1539.0,,2.0,2.0,34.0,34.0,,,,,,12.0,1.0,,7.0,350.0,162.0,1404.0,1378.0,26.0,,,1839.0,1839.0,
555,b,2009MM10,42.2,40.9,1.2,15.4,15.1,0.3,,,24.3,24.3,,,,0.6,0.6,0.6,,,,,,0.1,0.1,0.0,,,,,27.0,349.0,343.0,6.0,,,569.0,569.0,,,,13.0,13.0,,,,,,2.0,0.0,,,,50.0,466.0,458.0,8.0,,,680.0,680.0,
556,b,2009MM11,40.8,39.5,1.2,14.9,14.7,0.2,,,23.4,23.4,,,,0.5,0.5,0.5,,,,,,0.1,0.1,0.0,,,,,26.0,338.0,334.0,5.0,,,549.0,549.0,,,,12.0,12.0,,,,,,3.0,0.0,,,,48.0,452.0,445.0,6.0,,,656.0,656.0,
557,b,2009MM12,40.3,39.0,1.2,15.4,15.2,0.2,,,22.4,22.4,,,,0.6,0.6,0.6,,,,,,0.1,0.1,0.0,,,,,26.0,350.0,345.0,5.0,,,525.0,525.0,,,,13.0,13.0,,,,,,3.0,0.0,,,,50.0,468.0,462.0,6.0,,,627.0,627.0,
558,b,2009KW04,123.3,119.4,3.6,45.6,45.0,0.7,,,70.1,70.1,,0.1,0.0,1.7,1.7,1.7,,,,,,0.4,0.4,0.0,,1.8,0.3,1.5,79.0,1037.0,1022.0,15.0,,,1642.0,1642.0,,2.0,2.0,39.0,39.0,,,,,,9.0,0.0,,7.0,420.0,148.0,1386.0,1365.0,20.0,,,1963.0,1963.0,
559,b,2009JJ00,487.3,471.6,15.0,183.7,180.3,3.4,,,272.7,272.7,,0.3,0.0,6.4,6.4,6.4,,,,,,2.1,2.0,0.1,,7.2,1.3,6.0,331.0,4175.0,4099.0,76.0,,,6385.0,6385.0,,9.0,8.0,149.0,149.0,,,,,,45.0,2.0,,30.0,1659.0,624.0,5582.0,5479.0,103.0,,,7633.0,7633.0,
560,b,2010MM01,36.9,35.4,1.2,13.9,13.8,0.2,,,20.2,20.2,,,,0.5,0.5,0.5,,,,,,0.3,0.3,0.0,,,,,28.0,317.0,313.0,4.0,,,473.0,473.0,,,,12.0,12.0,,,,,,7.0,0.0,,,,54.0,423.0,418.0,6.0,,,552.0,552.0,
561,b,2010MM02,37.3,36.3,1.1,13.9,13.7,0.2,,,21.3,21.3,,,,0.5,0.5,0.5,,,,,,-0.1,-0.1,0.0,,,,,24.0,315.0,311.0,4.0,,,498.0,498.0,,,,11.0,11.0,,,,,,-2.0,0.0,,,,49.0,421.0,416.0,5.0,,,581.0,581.0,
562,b,2010MM03,43.9,42.3,1.2,16.2,16.0,0.2,,,24.8,24.8,,,,0.7,0.7,0.7,,,,,,0.2,0.2,0.0,,,,,27.0,368.0,363.0,5.0,,,582.0,582.0,,,,18.0,18.0,,,,,,5.0,0.0,,,,55.0,491.0,485.0,6.0,,,695.0,695.0,
563,b,2010KW01,118.1,114.0,3.6,44.0,43.4,0.6,,,66.3,66.3,,0.1,0.0,1.7,1.7,1.7,,,,,,0.5,0.4,0.0,,2.0,0.4,1.6,79.0,1000.0,987.0,13.0,,,1552.0,1552.0,,4.0,2.0,40.0,40.0,,,,,,10.0,0.0,,8.0,446.0,158.0,1335.0,1318.0,17.0,,,1828.0,1828.0,
564,b,2010MM04,42.6,41.3,1.1,15.7,15.5,0.2,,,24.4,24.4,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,25.0,357.0,351.0,5.0,,,573.0,573.0,,,,12.0,12.0,,,,,,4.0,0.0,,,,48.0,476.0,469.0,7.0,,,684.0,684.0,
565,b,2010MM05,40.3,39.0,1.1,15.3,15.1,0.2,,,22.6,22.6,,,,0.5,0.5,0.5,,,,,,0.2,0.1,0.0,,,,,24.0,349.0,344.0,5.0,,,528.0,528.0,,,,12.0,12.0,,,,,,3.0,0.0,,,,49.0,466.0,459.0,6.0,,,631.0,631.0,
566,b,2010MM06,42.7,41.4,1.1,15.9,15.5,0.4,,,24.4,24.4,,,,0.6,0.6,0.6,,,,,,0.1,0.1,0.0,,,,,24.0,362.0,353.0,10.0,,,571.0,571.0,,,,13.0,13.0,,,,,,2.0,0.0,,,,45.0,484.0,471.0,13.0,,,682.0,682.0,
567,b,2010KW02,125.5,121.8,3.3,47.0,46.1,0.9,,,71.4,71.4,,0.1,0.0,1.6,1.6,1.6,,,,,,0.5,0.4,0.0,,1.7,0.4,1.4,74.0,1068.0,1048.0,20.0,,,1671.0,1671.0,,4.0,2.0,37.0,37.0,,,,,,10.0,1.0,,8.0,375.0,139.0,1426.0,1400.0,27.0,,,1998.0,1998.0,
568,b,2010MM07,40.4,39.0,1.1,15.7,15.7,0.0,,,22.1,22.1,,,,0.7,0.7,0.7,,,,,,0.2,0.2,0.0,,,,,25.0,357.0,357.0,1.0,,,518.0,518.0,,,,16.0,16.0,,,,,,5.0,0.0,,,,46.0,478.0,477.0,1.0,,,620.0,620.0,
569,b,2010MM08,37.9,36.7,1.0,15.1,14.9,0.2,,,20.6,20.6,,,,0.5,0.5,0.5,,,,,,0.2,0.2,0.0,,,,,22.0,342.0,338.0,5.0,,,483.0,483.0,,,,11.0,11.0,,,,,,4.0,0.0,,,,42.0,457.0,451.0,6.0,,,578.0,578.0,
570,b,2010MM09,41.8,40.5,1.1,15.8,15.6,0.2,,,23.5,23.5,,,,0.6,0.6,0.6,,,,,,0.2,0.2,0.0,,,,,25.0,359.0,354.0,5.0,,,551.0,551.0,,,,15.0,15.0,,,,,,4.0,0.0,,,,48.0,479.0,473.0,6.0,,,657.0,657.0,
571,b,2010KW03,120.2,116.2,3.3,46.6,46.1,0.4,,,66.3,66.3,,0.1,0.0,1.8,1.8,1.8,,,,,,0.6,0.5,0.0,,1.6,0.4,1.2,72.0,1058.0,1048.0,10.0,,,1553.0,1553.0,,4.0,2.0,41.0,41.0,,,,,,12.0,1.0,,8.0,345.0,136.0,1414.0,1401.0,13.0,,,1855.0,1855.0,
