ID,Geslacht,Leeftijden,TypeZorg,Inkomensgroepen,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
2126,1,2, 0, 7,2009JJ00,4195,5.07,413,98,4.9
2127,1,2, 0, 7,2010JJ00,4375,5.01,437,100,5.0
2128,1,2, 0, 8,2009JJ00,3465,4.46,339,98,4.3
2129,1,2, 0, 8,2010JJ00,3355,4.19,315,94,3.9
2130,1,2, 0, 9,2009JJ00,2965,3.85,281,95,3.6
2131,1,2, 0, 9,2010JJ00,2805,3.62,268,96,3.4
2132,1,2, 0,10,2009JJ00,2690,3.05,263,98,2.9
2133,1,2, 0,10,2010JJ00,2555,2.84,237,93,2.6
2134,1,2, 0,11,2009JJ00,18515,12.27,2562,138,16.9
2135,1,2, 0,11,2010JJ00,16195,12.02,2290,141,16.9
2136,1,2, 0,12,2009JJ00,23430,9.38,2890,123,11.5
2137,1,2, 0,12,2010JJ00,26415,9.91,3367,127,12.6
2138,1,2, 0,13,2009JJ00,12035,6.43,1345,112,7.1
2139,1,2, 0,13,2010JJ00,12700,6.38,1431,113,7.1
2140,1,2, 0,14,2009JJ00,7660,4.77,752,98,4.6
2141,1,2, 0,14,2010JJ00,7730,4.62,751,97,4.4
2142,1,2, 0,15,2009JJ00,5655,3.43,544,96,3.3
2143,1,2, 0,15,2010JJ00,5360,3.2,506,94,3.0
2144,1,2, 1, 0,2009JJ00,19810,2.17,2304,116,2.5
2145,1,2, 1, 0,2010JJ00,19960,2.13,2371,119,2.5
2146,1,2, 1, 1,2009JJ00,1165,2.98,133,114,3.4
2147,1,2, 1, 1,2010JJ00,870,2.62,105,120,3.1
2148,1,2, 1, 2,2009JJ00,4990,4.47,606,122,5.4
2149,1,2, 1, 2,2010JJ00,4670,4.6,574,123,5.6
2150,1,2, 1, 3,2009JJ00,4435,3.28,532,120,3.9
2151,1,2, 1, 3,2010JJ00,4855,3.42,603,124,4.2
2152,1,2, 1, 4,2009JJ00,2980,2.61,352,118,3.0
2153,1,2, 1, 4,2010JJ00,3505,2.81,418,119,3.3
2154,1,2, 1, 5,2009JJ00,1975,1.99,230,117,2.3
2155,1,2, 1, 5,2010JJ00,2100,1.98,247,118,2.3
2156,1,2, 1, 6,2009JJ00,1355,1.54,148,109,1.6
2157,1,2, 1, 6,2010JJ00,1395,1.5,153,110,1.6
2158,1,2, 1, 7,2009JJ00,1060,1.28,109,103,1.3
2159,1,2, 1, 7,2010JJ00,995,1.14,105,105,1.2
2160,1,2, 1, 8,2009JJ00,820,1.05,88,107,1.1
2161,1,2, 1, 8,2010JJ00,730,0.91,78,107,0.9
2162,1,2, 1, 9,2009JJ00,620,0.8,65,106,0.8
2163,1,2, 1, 9,2010JJ00,505,0.65,52,103,0.6
2164,1,2, 1,10,2009JJ00,415,0.47,40,98,0.4
2165,1,2, 1,10,2010JJ00,340,0.38,36,106,0.4
2166,1,2, 1,11,2009JJ00,6155,4.08,739,120,4.9
2167,1,2, 1,11,2010JJ00,5540,4.11,679,123,5.0
2168,1,2, 1,12,2009JJ00,7415,2.97,883,119,3.5
2169,1,2, 1,12,2010JJ00,8355,3.13,1021,122,3.8
2170,1,2, 1,13,2009JJ00,3330,1.78,378,114,2.0
2171,1,2, 1,13,2010JJ00,3495,1.76,400,115,2.0
2172,1,2, 1,14,2009JJ00,1880,1.17,197,105,1.2
2173,1,2, 1,14,2010JJ00,1725,1.03,183,106,1.0
2174,1,2, 1,15,2009JJ00,1030,0.62,106,102,0.6
2175,1,2, 1,15,2010JJ00,845,0.5,88,104,0.5
2176,1,2, 2, 0,2009JJ00,12625,1.38,788,62,0.8
2177,1,2, 2, 0,2010JJ00,14535,1.55,922,63,0.9
2178,1,2, 2, 1,2009JJ00,585,1.49,51,88,1.3
2179,1,2, 2, 1,2010JJ00,525,1.59,37,70,1.1
2180,1,2, 2, 2,2009JJ00,2455,2.2,169,69,1.5
2181,1,2, 2, 2,2010JJ00,2390,2.35,175,73,1.7
2182,1,2, 2, 3,2009JJ00,2475,1.83,159,64,1.1
2183,1,2, 2, 3,2010JJ00,3145,2.22,199,63,1.4
2184,1,2, 2, 4,2009JJ00,1760,1.54,104,59,0.9
2185,1,2, 2, 4,2010JJ00,2190,1.76,146,66,1.1
2186,1,2, 2, 5,2009JJ00,1330,1.34,74,56,0.7
2187,1,2, 2, 5,2010JJ00,1540,1.45,84,55,0.8
2188,1,2, 2, 6,2009JJ00,1070,1.21,76,71,0.8
2189,1,2, 2, 6,2010JJ00,1290,1.39,81,62,0.8
2190,1,2, 2, 7,2009JJ00,920,1.11,50,54,0.6
2191,1,2, 2, 7,2010JJ00,1110,1.27,67,60,0.7
2192,1,2, 2, 8,2009JJ00,695,0.89,35,51,0.4
2193,1,2, 2, 8,2010JJ00,855,1.07,48,56,0.6
2194,1,2, 2, 9,2009JJ00,685,0.89,33,48,0.4
2195,1,2, 2, 9,2010JJ00,760,0.98,41,54,0.5
2196,1,2, 2,10,2009JJ00,650,0.74,37,57,0.4
2197,1,2, 2,10,2010JJ00,735,0.82,44,60,0.4
2198,1,2, 2,11,2009JJ00,3035,2.01,220,72,1.4
2199,1,2, 2,11,2010JJ00,2915,2.16,212,73,1.5
2200,1,2, 2,12,2009JJ00,4235,1.7,264,62,1.0
2201,1,2, 2,12,2010JJ00,5340,2.0,345,65,1.2
2202,1,2, 2,13,2009JJ00,2395,1.28,149,62,0.8
2203,1,2, 2,13,2010JJ00,2830,1.42,165,58,0.8
2204,1,2, 2,14,2009JJ00,1615,1.01,85,52,0.5
2205,1,2, 2,14,2010JJ00,1960,1.17,114,58,0.6
2206,1,2, 2,15,2009JJ00,1335,0.81,70,53,0.4
2207,1,2, 2,15,2010JJ00,1495,0.89,86,57,0.5
2208,1,2, 3, 0,2009JJ00,8000,0.88,134,17,0.1
2209,1,2, 3, 0,2010JJ00,7465,0.8,124,17,0.1
2210,1,2, 3, 1,2009JJ00,370,0.95,9,26,0.2
2211,1,2, 3, 1,2010JJ00,270,0.81,4,15,0.1
2212,1,2, 3, 2,2009JJ00,1365,1.22,26,19,0.2
2213,1,2, 3, 2,2010JJ00,1095,1.08,20,19,0.2
2214,1,2, 3, 3,2009JJ00,1405,1.04,23,16,0.1
2215,1,2, 3, 3,2010JJ00,1425,1.01,26,18,0.1
2216,1,2, 3, 4,2009JJ00,1075,0.94,19,17,0.1
2217,1,2, 3, 4,2010JJ00,1070,0.86,18,17,0.1
2218,1,2, 3, 5,2009JJ00,845,0.85,14,16,0.1
2219,1,2, 3, 5,2010JJ00,840,0.79,13,15,0.1
2220,1,2, 3, 6,2009JJ00,715,0.81,12,16,0.1
2221,1,2, 3, 6,2010JJ00,725,0.78,11,15,0.1
2222,1,2, 3, 7,2009JJ00,620,0.75,8,14,0.1
2223,1,2, 3, 7,2010JJ00,580,0.66,9,16,0.1
2224,1,2, 3, 8,2009JJ00,575,0.74,8,14,0.1
2225,1,2, 3, 8,2010JJ00,520,0.65,8,15,0.1
2226,1,2, 3, 9,2009JJ00,510,0.66,7,13,0.0
2227,1,2, 3, 9,2010JJ00,485,0.62,8,17,0.1
2228,1,2, 3,10,2009JJ00,520,0.59,8,16,0.0
2229,1,2, 3,10,2010JJ00,455,0.51,6,14,0.0
2230,1,2, 3,11,2009JJ00,1735,1.15,35,20,0.2
2231,1,2, 3,11,2010JJ00,1365,1.01,24,18,0.1
2232,1,2, 3,12,2009JJ00,2480,0.99,42,17,0.1
2233,1,2, 3,12,2010JJ00,2500,0.94,44,18,0.1
2234,1,2, 3,13,2009JJ00,1560,0.83,25,16,0.1
2235,1,2, 3,13,2010JJ00,1565,0.79,24,15,0.1
2236,1,2, 3,14,2009JJ00,1195,0.74,17,14,0.1
2237,1,2, 3,14,2010JJ00,1100,0.66,17,16,0.1
2238,1,2, 3,15,2009JJ00,1035,0.63,15,15,0.0
2239,1,2, 3,15,2010JJ00,935,0.56,14,15,0.0
2240,1,2, 4, 0,2009JJ00,6195,0.68,1384,223,1.5
2241,1,2, 4, 0,2010JJ00,6835,0.73,1638,240,1.7
2242,1,2, 4, 1,2009JJ00,375,0.95,81,217,2.0
2243,1,2, 4, 1,2010JJ00,280,0.85,69,245,2.0
2244,1,2, 4, 2,2009JJ00,1650,1.48,375,227,3.3
2245,1,2, 4, 2,2010JJ00,1645,1.62,418,254,4.1
2246,1,2, 4, 3,2009JJ00,1425,1.05,333,234,2.4
2247,1,2, 4, 3,2010JJ00,1745,1.23,426,244,3.0
2248,1,2, 4, 4,2009JJ00,885,0.77,198,223,1.7
2249,1,2, 4, 4,2010JJ00,1135,0.91,274,241,2.2
2250,1,2, 4, 5,2009JJ00,620,0.63,130,209,1.3
2251,1,2, 4, 5,2010JJ00,715,0.67,159,223,1.5
2252,1,2, 4, 6,2009JJ00,430,0.49,91,212,1.0
2253,1,2, 4, 6,2010JJ00,450,0.48,103,229,1.1
2254,1,2, 4, 7,2009JJ00,280,0.34,61,217,0.7
2255,1,2, 4, 7,2010JJ00,335,0.38,70,208,0.8
2256,1,2, 4, 8,2009JJ00,215,0.28,46,212,0.5
2257,1,2, 4, 8,2010JJ00,220,0.27,45,206,0.5
2258,1,2, 4, 9,2009JJ00,170,0.22,36,209,0.4
2259,1,2, 4, 9,2010JJ00,170,0.22,40,236,0.5
2260,1,2, 4,10,2009JJ00,140,0.16,34,241,0.3
2261,1,2, 4,10,2010JJ00,140,0.16,34,244,0.3
2262,1,2, 4,11,2009JJ00,2025,1.34,456,225,3.0
2263,1,2, 4,11,2010JJ00,1930,1.43,487,253,3.6
2264,1,2, 4,12,2009JJ00,2310,0.92,530,230,2.1
2265,1,2, 4,12,2010JJ00,2880,1.08,700,243,2.6
2266,1,2, 4,13,2009JJ00,1050,0.56,221,210,1.1
2267,1,2, 4,13,2010JJ00,1160,0.58,262,225,1.3
2268,1,2, 4,14,2009JJ00,495,0.31,106,214,0.6
2269,1,2, 4,14,2010JJ00,550,0.33,115,207,0.6
2270,1,2, 4,15,2009JJ00,315,0.19,70,223,0.4
2271,1,2, 4,15,2010JJ00,310,0.19,74,239,0.4
2272,1,2, 5, 0,2009JJ00,1105,0.12,167,151,0.1
2273,1,2, 5, 0,2010JJ00,935,0.1,141,150,0.1
2274,1,2, 5, 1,2009JJ00,60,0.15,9,161,0.2
2275,1,2, 5, 1,2010JJ00,50,0.15,7,138,0.2
2276,1,2, 5, 2,2009JJ00,315,0.28,52,163,0.4
2277,1,2, 5, 2,2010JJ00,230,0.22,37,162,0.3
2278,1,2, 5, 3,2009JJ00,240,0.18,38,156,0.2
2279,1,2, 5, 3,2010JJ00,215,0.15,34,157,0.2
2280,1,2, 5, 4,2009JJ00,170,0.15,27,158,0.2
2281,1,2, 5, 4,2010JJ00,155,0.13,24,150,0.1
2282,1,2, 5, 5,2009JJ00,100,0.1,14,135,0.1
2283,1,2, 5, 5,2010JJ00,105,0.1,15,146,0.1
2284,1,2, 5, 6,2009JJ00,90,0.1,11,129,0.1
2285,1,2, 5, 6,2010JJ00,60,0.06,8,135,0.0
2286,1,2, 5, 7,2009JJ00,35,0.04,5,151,0.0
2287,1,2, 5, 7,2010JJ00,50,0.05,7,138,0.0
2288,1,2, 5, 8,2009JJ00,30,0.04,3,109,0.0
2289,1,2, 5, 8,2010JJ00,35,0.05,5,127,0.0
2290,1,2, 5, 9,2009JJ00,40,0.05,5,122,0.0
2291,1,2, 5, 9,2010JJ00,20,0.03,3,116,0.0
2292,1,2, 5,10,2009JJ00,20,0.02,3,130,0.0
2293,1,2, 5,10,2010JJ00,15,0.02,2,150,0.0
2294,1,2, 5,11,2009JJ00,375,0.25,61,162,0.4
2295,1,2, 5,11,2010JJ00,280,0.21,44,158,0.3
2296,1,2, 5,12,2009JJ00,415,0.17,65,157,0.2
2297,1,2, 5,12,2010JJ00,375,0.14,57,154,0.2
2298,1,2, 5,13,2009JJ00,190,0.1,25,132,0.1
2299,1,2, 5,13,2010JJ00,160,0.08,23,142,0.1
2300,1,2, 5,14,2009JJ00,70,0.04,9,131,0.0
2301,1,2, 5,14,2010JJ00,85,0.05,11,133,0.0
2302,1,2, 5,15,2009JJ00,60,0.04,7,125,0.0
2303,1,2, 5,15,2010JJ00,40,0.02,5,130,0.0
2304,1,2, 6, 0,2009JJ00,13450,1.47,1379,103,1.5
2305,1,2, 6, 0,2010JJ00,13140,1.41,1365,104,1.4
2306,1,2, 6, 1,2009JJ00,635,1.63,81,127,2.0
2307,1,2, 6, 1,2010JJ00,500,1.51,52,105,1.5
2308,1,2, 6, 2,2009JJ00,2505,2.24,293,117,2.6
2309,1,2, 6, 2,2010JJ00,2070,2.04,268,130,2.6
2310,1,2, 6, 3,2009JJ00,2570,1.9,254,99,1.8
2311,1,2, 6, 3,2010JJ00,2705,1.91,281,104,1.9
2312,1,2, 6, 4,2009JJ00,1820,1.59,184,101,1.6
2313,1,2, 6, 4,2010JJ00,2040,1.63,207,101,1.6
2314,1,2, 6, 5,2009JJ00,1370,1.38,134,98,1.3
2315,1,2, 6, 5,2010JJ00,1430,1.35,149,105,1.4
2316,1,2, 6, 6,2009JJ00,1125,1.28,103,92,1.1
2317,1,2, 6, 6,2010JJ00,1080,1.16,97,90,1.0
2318,1,2, 6, 7,2009JJ00,1000,1.21,94,94,1.1
2319,1,2, 6, 7,2010JJ00,1030,1.18,91,88,1.0
2320,1,2, 6, 8,2009JJ00,870,1.12,83,96,1.0
2321,1,2, 6, 8,2010JJ00,805,1.0,77,96,0.9
2322,1,2, 6, 9,2009JJ00,760,0.98,71,94,0.9
2323,1,2, 6, 9,2010JJ00,725,0.94,68,94,0.8
2324,1,2, 6,10,2009JJ00,795,0.9,81,103,0.9
2325,1,2, 6,10,2010JJ00,755,0.84,74,99,0.8
2326,1,2, 6,11,2009JJ00,3140,2.08,374,119,2.4
2327,1,2, 6,11,2010JJ00,2575,1.91,321,125,2.3
2328,1,2, 6,12,2009JJ00,4390,1.76,439,100,1.7
2329,1,2, 6,12,2010JJ00,4745,1.78,488,103,1.8
2330,1,2, 6,13,2009JJ00,2495,1.33,237,95,1.2
2331,1,2, 6,13,2010JJ00,2510,1.26,247,98,1.2
2332,1,2, 6,14,2009JJ00,1870,1.17,177,95,1.1
2333,1,2, 6,14,2010JJ00,1830,1.09,168,91,1.0
2334,1,2, 6,15,2009JJ00,1550,0.94,153,98,0.9
2335,1,2, 6,15,2010JJ00,1480,0.88,143,97,0.8
2336,1,2, 7, 0,2009JJ00,6105,0.67,1938,317,2.1
2337,1,2, 7, 0,2010JJ00,5535,0.59,1784,322,1.9
2338,1,2, 7, 1,2009JJ00,395,1.01,121,308,3.1
2339,1,2, 7, 1,2010JJ00,245,0.73,78,319,2.3
2340,1,2, 7, 2,2009JJ00,1655,1.48,555,335,4.9
2341,1,2, 7, 2,2010JJ00,1355,1.34,444,327,4.3
2342,1,2, 7, 3,2009JJ00,1305,0.96,397,305,2.9
2343,1,2, 7, 3,2010JJ00,1310,0.92,417,319,2.9
2344,1,2, 7, 4,2009JJ00,885,0.77,271,307,2.3
2345,1,2, 7, 4,2010JJ00,915,0.73,295,323,2.3
2346,1,2, 7, 5,2009JJ00,605,0.61,187,311,1.8
2347,1,2, 7, 5,2010JJ00,600,0.57,186,311,1.7
2348,1,2, 7, 6,2009JJ00,410,0.46,122,300,1.3
2349,1,2, 7, 6,2010JJ00,385,0.41,125,324,1.3
2350,1,2, 7, 7,2009JJ00,275,0.33,86,311,1.0
2351,1,2, 7, 7,2010JJ00,285,0.32,90,316,1.0
2352,1,2, 7, 8,2009JJ00,255,0.33,75,292,0.9
2353,1,2, 7, 8,2010JJ00,190,0.23,54,288,0.6
2354,1,2, 7, 9,2009JJ00,185,0.24,64,352,0.8
2355,1,2, 7, 9,2010JJ00,140,0.18,56,397,0.7
2356,1,2, 7,10,2009JJ00,145,0.17,59,403,0.6
2357,1,2, 7,10,2010JJ00,115,0.13,40,344,0.4
2358,1,2, 7,11,2009JJ00,2050,1.36,676,330,4.4
2359,1,2, 7,11,2010JJ00,1600,1.19,522,326,3.8
2360,1,2, 7,12,2009JJ00,2185,0.88,668,305,2.6
2361,1,2, 7,12,2010JJ00,2220,0.83,712,320,2.6
2362,1,2, 7,13,2009JJ00,1010,0.54,310,306,1.6
2363,1,2, 7,13,2010JJ00,985,0.49,311,316,1.5
2364,1,2, 7,14,2009JJ00,535,0.33,161,302,1.0
2365,1,2, 7,14,2010JJ00,470,0.28,144,305,0.8
2366,1,2, 7,15,2009JJ00,330,0.2,123,375,0.7
2367,1,2, 7,15,2010JJ00,255,0.15,96,373,0.5
2368,1,2, 8, 0,2009JJ00,33220,3.64,4036,122,4.4
2369,1,2, 8, 0,2010JJ00,33265,3.56,4131,124,4.4
2370,1,2, 8, 1,2009JJ00,1990,5.09,235,118,6.0
2371,1,2, 8, 1,2010JJ00,1445,4.36,179,124,5.3
2372,1,2, 8, 2,2009JJ00,8610,7.71,1104,128,9.8
2373,1,2, 8, 2,2010JJ00,7900,7.78,1025,130,10.1
2374,1,2, 8, 3,2009JJ00,7405,5.47,928,125,6.8
2375,1,2, 8, 3,2010JJ00,8125,5.73,1048,129,7.3
2376,1,2, 8, 4,2009JJ00,4920,4.3,603,123,5.2
2377,1,2, 8, 4,2010JJ00,5710,4.57,715,125,5.7
2378,1,2, 8, 5,2009JJ00,3300,3.33,395,120,3.9
2379,1,2, 8, 5,2010JJ00,3515,3.32,426,121,4.0
2380,1,2, 8, 6,2009JJ00,2280,2.59,259,113,2.9
2381,1,2, 8, 6,2010JJ00,2290,2.46,266,116,2.8
2382,1,2, 8, 7,2009JJ00,1655,2.0,181,109,2.1
2383,1,2, 8, 7,2010JJ00,1660,1.9,182,109,2.0
2384,1,2, 8, 8,2009JJ00,1325,1.7,144,109,1.8
2385,1,2, 8, 8,2010JJ00,1175,1.47,129,110,1.6
2386,1,2, 8, 9,2009JJ00,1010,1.31,108,107,1.4
2387,1,2, 8, 9,2010JJ00,840,1.08,93,111,1.2
2388,1,2, 8,10,2009JJ00,720,0.82,79,109,0.8
2389,1,2, 8,10,2010JJ00,610,0.68,68,111,0.7
2390,1,2, 8,11,2009JJ00,10605,7.03,1340,126,8.8
2391,1,2, 8,11,2010JJ00,9345,6.93,1204,129,8.9
2392,1,2, 8,12,2009JJ00,12325,4.93,1531,124,6.1
2393,1,2, 8,12,2010JJ00,13835,5.19,1764,128,6.6
2394,1,2, 8,13,2009JJ00,5580,2.98,654,117,3.4
2395,1,2, 8,13,2010JJ00,5800,2.92,692,119,3.4
2396,1,2, 8,14,2009JJ00,2980,1.86,325,109,2.0
2397,1,2, 8,14,2010JJ00,2835,1.69,311,110,1.8
2398,1,2, 8,15,2009JJ00,1730,1.05,187,108,1.1
2399,1,2, 8,15,2010JJ00,1450,0.87,160,111,0.9
2400,1,2, 9, 0,2009JJ00,38375,4.2,3194,83,3.5
2401,1,2, 9, 0,2010JJ00,40045,4.28,3398,85,3.6
2402,1,2, 9, 1,2009JJ00,1990,5.08,191,96,4.8
2403,1,2, 9, 1,2010JJ00,1550,4.68,139,90,4.1
2404,1,2, 9, 2,2009JJ00,8260,7.39,760,92,6.8
2405,1,2, 9, 2,2010JJ00,7465,7.35,735,98,7.2
2406,1,2, 9, 3,2009JJ00,7770,5.74,650,84,4.8
2407,1,2, 9, 3,2010JJ00,8910,6.28,765,86,5.3
2408,1,2, 9, 4,2009JJ00,5350,4.68,438,82,3.8
2409,1,2, 9, 4,2010JJ00,6280,5.03,541,86,4.3
2410,1,2, 9, 5,2009JJ00,3925,3.96,304,78,3.0
2411,1,2, 9, 5,2010JJ00,4275,4.04,346,81,3.2
2412,1,2, 9, 6,2009JJ00,3030,3.44,241,79,2.7
2413,1,2, 9, 6,2010JJ00,3205,3.44,252,79,2.7
2414,1,2, 9, 7,2009JJ00,2480,2.99,185,75,2.2
2415,1,2, 9, 7,2010JJ00,2755,3.15,205,74,2.3
2416,1,2, 9, 8,2009JJ00,2040,2.63,150,73,1.9
2417,1,2, 9, 8,2010JJ00,2065,2.58,145,70,1.8
2418,1,2, 9, 9,2009JJ00,1800,2.33,133,74,1.7
2419,1,2, 9, 9,2010JJ00,1795,2.32,138,77,1.7
2420,1,2, 9,10,2009JJ00,1735,1.97,141,82,1.6
2421,1,2, 9,10,2010JJ00,1745,1.94,133,76,1.4
2422,1,2, 9,11,2009JJ00,10250,6.79,951,93,6.3
2423,1,2, 9,11,2010JJ00,9015,6.69,874,97,6.4
2424,1,2, 9,12,2009JJ00,13120,5.25,1088,83,4.3
2425,1,2, 9,12,2010JJ00,15190,5.7,1306,86,4.9
2426,1,2, 9,13,2009JJ00,6955,3.72,545,78,2.9
2427,1,2, 9,13,2010JJ00,7480,3.76,599,80,3.0
2428,1,2, 9,14,2009JJ00,4515,2.82,335,74,2.0
2429,1,2, 9,14,2010JJ00,4815,2.88,349,73,2.0
2430,1,2, 9,15,2009JJ00,3530,2.14,274,78,1.6
2431,1,2, 9,15,2010JJ00,3540,2.12,271,76,1.6
2432,1,2,10, 0,2009JJ00,28660,3.14,864,30,0.9
2433,1,2,10, 0,2010JJ00,27075,2.9,816,30,0.8
2434,1,2,10, 1,2009JJ00,1460,3.73,60,41,1.5
2435,1,2,10, 1,2010JJ00,1065,3.2,34,32,1.0
2436,1,2,10, 2,2009JJ00,5840,5.23,211,36,1.8
2437,1,2,10, 2,2010JJ00,4755,4.68,178,37,1.7
2438,1,2,10, 3,2009JJ00,5520,4.08,158,29,1.1
2439,1,2,10, 3,2010JJ00,5660,3.99,173,31,1.2
2440,1,2,10, 4,2009JJ00,3950,3.45,113,29,0.9
2441,1,2,10, 4,2010JJ00,4180,3.35,124,30,1.0
2442,1,2,10, 5,2009JJ00,2920,2.94,83,29,0.8
2443,1,2,10, 5,2010JJ00,2970,2.81,82,28,0.7
2444,1,2,10, 6,2009JJ00,2335,2.65,63,27,0.7
2445,1,2,10, 6,2010JJ00,2245,2.41,59,26,0.6
2446,1,2,10, 7,2009JJ00,1930,2.33,47,24,0.5
2447,1,2,10, 7,2010JJ00,1935,2.22,50,26,0.5
2448,1,2,10, 8,2009JJ00,1735,2.23,45,26,0.5
2449,1,2,10, 8,2010JJ00,1550,1.94,41,26,0.5
2450,1,2,10, 9,2009JJ00,1490,1.94,40,27,0.5
2451,1,2,10, 9,2010JJ00,1370,1.77,38,28,0.4
2452,1,2,10,10,2009JJ00,1480,1.68,43,29,0.4
2453,1,2,10,10,2010JJ00,1340,1.49,37,28,0.4
2454,1,2,10,11,2009JJ00,7300,4.84,271,37,1.8
2455,1,2,10,11,2010JJ00,5815,4.32,212,36,1.5
2456,1,2,10,12,2009JJ00,9470,3.79,271,29,1.0
2457,1,2,10,12,2010JJ00,9840,3.69,297,30,1.1
2458,1,2,10,13,2009JJ00,5255,2.81,146,28,0.7
2459,1,2,10,13,2010JJ00,5215,2.62,141,27,0.7
2460,1,2,10,14,2009JJ00,3665,2.29,92,25,0.5
2461,1,2,10,14,2010JJ00,3490,2.08,91,26,0.5
2462,1,2,10,15,2009JJ00,2970,1.8,83,28,0.5
2463,1,2,10,15,2010JJ00,2710,1.62,75,28,0.4
2464,1,3, 0, 0,2009JJ00,75095,30.64,11930,159,48.6
2465,1,3, 0, 0,2010JJ00,78155,30.56,12548,161,49.0
2466,1,3, 0, 1,2009JJ00,2995,25.58,524,175,44.7
2467,1,3, 0, 1,2010JJ00,2115,24.69,380,180,44.3
2468,1,3, 0, 2,2009JJ00,16475,35.06,2788,169,59.3
2469,1,3, 0, 2,2010JJ00,14020,34.22,2416,172,58.9
2470,1,3, 0, 3,2009JJ00,15680,35.19,2530,161,56.8
2471,1,3, 0, 3,2010JJ00,18465,35.48,3040,165,58.4
2472,1,3, 0, 4,2009JJ00,9855,32.75,1572,160,52.2
2473,1,3, 0, 4,2010JJ00,11895,32.94,1928,162,53.4
2474,1,3, 0, 5,2009JJ00,7295,30.32,1122,154,46.6
2475,1,3, 0, 5,2010JJ00,8060,30.37,1241,154,46.7
2476,1,3, 0, 6,2009JJ00,5570,28.13,802,144,40.4
2477,1,3, 0, 6,2010JJ00,6080,28.16,910,150,42.1
2478,1,3, 0, 7,2009JJ00,4995,27.32,736,147,40.2
2479,1,3, 0, 7,2010JJ00,5280,26.62,782,148,39.4
2480,1,3, 0, 8,2009JJ00,4240,25.65,610,144,36.8
2481,1,3, 0, 8,2010JJ00,4525,26.24,665,147,38.5
2482,1,3, 0, 9,2009JJ00,3850,24.72,565,147,36.3
2483,1,3, 0, 9,2010JJ00,3815,24.44,544,143,34.8
2484,1,3, 0,10,2009JJ00,4145,23.72,681,164,38.9
2485,1,3, 0,10,2010JJ00,3905,22.68,641,164,37.2
2486,1,3, 0,11,2009JJ00,19465,33.17,3311,170,56.4
2487,1,3, 0,11,2010JJ00,16135,32.57,2796,173,56.4
2488,1,3, 0,12,2009JJ00,25535,34.21,4102,161,54.9
2489,1,3, 0,12,2010JJ00,30355,34.44,4968,164,56.3
2490,1,3, 0,13,2009JJ00,12865,29.33,1924,150,43.8
2491,1,3, 0,13,2010JJ00,14140,29.38,2151,152,44.7
2492,1,3, 0,14,2009JJ00,9235,26.53,1346,146,38.6
2493,1,3, 0,14,2010JJ00,9805,26.44,1448,148,39.0
2494,1,3, 0,15,2009JJ00,7995,24.19,1247,156,37.7
2495,1,3, 0,15,2010JJ00,7720,23.52,1185,153,36.0
2496,1,3, 1, 0,2009JJ00,19945,8.14,2445,123,9.9
2497,1,3, 1, 0,2010JJ00,20050,7.84,2543,127,9.9
2498,1,3, 1, 1,2009JJ00,785,6.73,99,126,8.4
2499,1,3, 1, 1,2010JJ00,540,6.29,70,130,8.2
2500,1,3, 1, 2,2009JJ00,4335,9.23,570,131,12.1
2501,1,3, 1, 2,2010JJ00,3565,8.7,481,135,11.7
2502,1,3, 1, 3,2009JJ00,4385,9.84,557,127,12.4
2503,1,3, 1, 3,2010JJ00,4935,9.48,646,131,12.4
2504,1,3, 1, 4,2009JJ00,2805,9.33,351,125,11.6
2505,1,3, 1, 4,2010JJ00,3325,9.21,428,129,11.8
2506,1,3, 1, 5,2009JJ00,2060,8.57,248,120,10.3
2507,1,3, 1, 5,2010JJ00,2240,8.44,283,126,10.6
2508,1,3, 1, 6,2009JJ00,1565,7.9,181,116,9.1
2509,1,3, 1, 6,2010JJ00,1615,7.47,194,120,8.9
2510,1,3, 1, 7,2009JJ00,1350,7.39,147,109,8.0
2511,1,3, 1, 7,2010JJ00,1340,6.76,153,114,7.7
2512,1,3, 1, 8,2009JJ00,1075,6.5,120,112,7.2
2513,1,3, 1, 8,2010JJ00,1070,6.22,123,115,7.1
2514,1,3, 1, 9,2009JJ00,880,5.64,95,108,6.0
2515,1,3, 1, 9,2010JJ00,780,5.0,92,117,5.8
2516,1,3, 1,10,2009JJ00,705,4.02,78,111,4.4
2517,1,3, 1,10,2010JJ00,635,3.68,73,116,4.2
2518,1,3, 1,11,2009JJ00,5125,8.73,669,131,11.4
2519,1,3, 1,11,2010JJ00,4105,8.29,551,134,11.1
2520,1,3, 1,12,2009JJ00,7190,9.64,907,126,12.1
2521,1,3, 1,12,2010JJ00,8260,9.37,1074,130,12.1
2522,1,3, 1,13,2009JJ00,3625,8.27,429,118,9.7
2523,1,3, 1,13,2010JJ00,3855,8.01,477,124,9.9
2524,1,3, 1,14,2009JJ00,2425,6.97,267,110,7.6
2525,1,3, 1,14,2010JJ00,2415,6.51,276,114,7.4
2526,1,3, 1,15,2009JJ00,1580,4.78,173,109,5.2
2527,1,3, 1,15,2010JJ00,1415,4.31,165,117,5.0
2528,1,3, 2, 0,2009JJ00,16895,6.89,1557,92,6.3
