ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensAfg4Wk_2,PsychischeKlachtenAfgelopen4Weken_3,EenOfMeerLangdurigeAandoeningen_4,Ondergewicht_5,NormaalGewicht_6,Overgewicht_7,MatigOvergewicht_8,ErnstigOvergewichtObesitas_9,VoldoetAanBeweegrichtlijn_10,WekelijkseSporters_11,Mantelzorger_12,ZwaarBelasteMantelzorgers_13,UrenMantelzorgPerWeek_14,Rokers_15,VoldoetAanRichtlijnAlcoholgebruik_16,OvermatigeDrinkersOnderBevolking_17
2661,80200,MW00000,GM0293,57.0,41.0,15.1,52.5,1.5,37.7,60.8,41.3,19.5,40.4,39.8,15.2,,,8.4,50.4,6.3
2662,80200,MW00000,GM1950,64.5,38.5,14.5,45.5,0.0,41.6,58.4,41.2,17.2,38.2,29.1,12.3,,,9.6,57.8,6.1
2663,80200,MW00000,GM1783,64.9,37.0,11.6,43.0,1.4,43.8,54.8,41.8,13.0,43.1,41.1,14.2,11.8,,8.1,49.0,5.2
2664,80200,MW00000,GM0098,62.0,39.1,13.6,49.5,0.0,39.1,60.9,41.1,19.7,32.4,33.6,16.2,,,7.7,57.6,5.1
2665,80200,MW00000,GM0614,63.8,37.0,12.8,46.9,0.4,41.5,58.1,39.3,18.8,39.7,36.5,12.8,,,11.5,52.9,9.3
2666,80200,MW00000,GM0189,64.5,36.7,8.8,47.1,0.9,39.8,59.3,42.7,16.6,44.3,37.0,16.5,,,5.2,52.3,7.1
2667,80200,MW00000,GM0296,64.1,35.1,11.5,46.6,1.4,43.6,55.0,41.5,13.4,45.9,42.3,12.8,,,6.7,55.0,4.6
2668,80200,MW00000,GM1696,64.6,36.3,13.3,43.7,1.6,42.1,56.3,41.1,15.2,43.9,38.9,12.6,,,8.0,43.6,9.7
2669,80200,MW00000,GM0352,64.0,40.9,13.2,48.1,0.8,45.6,53.5,38.5,15.0,42.3,41.1,14.0,,,9.6,49.7,6.4
2670,80200,MW00000,GM0294,63.9,35.0,12.8,46.2,1.1,37.3,61.6,41.5,20.0,47.1,41.4,15.6,,,5.2,52.7,6.3
2671,80200,MW00000,GM0873,56.3,46.5,16.4,46.2,2.0,37.1,60.9,41.8,19.1,32.2,34.3,18.1,,,6.2,50.3,7.9
2672,80200,MW00000,GM0632,68.8,34.3,12.5,42.0,0.5,48.1,51.3,38.5,12.8,41.7,40.9,16.1,,,9.6,50.3,7.8
2673,80200,MW00000,GM1690,66.3,41.4,9.9,42.3,0.9,38.0,61.1,43.0,18.1,42.6,30.5,12.1,,,8.1,47.0,7.7
2674,80200,MW00000,GM0880,62.8,41.0,16.5,41.3,0.3,38.3,61.5,44.8,16.7,45.0,46.6,11.6,,,6.5,44.0,8.1
2675,80200,MW00000,GM0351,66.4,30.4,8.8,46.2,2.1,41.6,56.3,41.3,15.0,38.2,37.3,19.7,,,6.9,56.9,4.7
2676,80200,MW00000,GM0479,56.5,41.2,16.7,47.9,1.3,36.4,62.3,43.5,18.9,38.2,36.7,14.6,20.1,24.9,8.2,53.0,8.3
2677,80200,MW00000,GM0297,57.5,40.8,14.5,50.7,1.7,36.6,61.7,42.3,19.4,39.0,30.1,18.4,,,9.4,58.7,6.6
2678,80200,MW00000,GM0473,57.5,37.7,13.5,48.7,2.1,42.0,55.9,39.3,16.6,36.0,41.5,10.5,,,11.5,42.2,14.7
2679,80200,MW00000,GM0050,65.8,35.3,12.1,50.8,0.6,39.6,59.8,40.9,18.8,36.8,43.2,14.2,,,6.2,51.0,7.0
2680,80200,MW00000,GM0355,67.4,37.5,15.7,43.9,3.0,48.9,48.1,36.5,11.7,45.7,50.1,15.6,,,8.0,51.7,9.1
2681,80200,MW00000,GM0299,59.2,40.6,15.8,50.5,0.7,33.1,66.3,42.2,24.1,45.1,34.7,14.3,,,9.0,52.7,6.4
2682,80200,MW00000,GM0637,58.6,37.3,14.1,47.6,1.3,40.7,58.1,41.6,16.5,32.6,38.4,13.2,,,9.6,57.7,7.8
2683,80200,MW00000,GM0638,68.3,39.1,13.4,41.8,0.5,45.6,54.0,38.3,15.7,45.8,47.4,14.3,,,7.5,44.4,10.4
2684,80200,MW00000,GM1892,67.0,34.5,12.8,44.3,0.8,42.5,56.7,40.2,16.6,33.2,35.1,15.0,,,8.8,51.1,4.4
2685,80200,MW00000,GM0879,57.4,39.0,13.0,36.4,1.0,41.3,57.7,39.7,18.0,38.5,35.7,16.5,,,6.8,51.1,5.5
2686,80200,MW00000,GM0301,69.2,30.7,11.0,49.3,1.0,45.7,53.3,39.0,14.3,42.5,43.7,14.5,,,6.9,48.8,8.5
2687,80200,MW00000,GM1896,54.7,42.5,12.3,48.2,0.8,33.9,65.3,43.4,22.0,34.2,31.6,15.6,,,9.1,56.9,4.5
2688,80200,MW00000,GM0642,58.5,44.7,15.8,46.7,1.0,37.3,61.7,42.4,19.4,31.2,33.5,12.9,,,10.1,52.3,10.6
2689,80200,MW00000,GM0193,60.9,41.3,15.0,45.4,1.2,42.3,56.4,38.7,17.7,40.7,38.3,17.6,13.2,16.6,9.2,54.7,6.4
2690,80200,MW00000,CG01  ,67.9,35.0,9.4,40.6,2.5,40.8,56.8,37.3,19.4,51.3,34.9,13.2,,,6.9,50.3,8.2
2691,80200,MW00000,GG0111,62.7,39.0,13.3,47.8,1.3,39.7,59.0,40.4,18.6,39.3,34.6,14.0,14.4,15.2,10.5,56.7,6.8
2692,80200,MW00000,GG0706,63.0,37.5,12.9,46.7,1.0,39.9,59.2,41.1,18.1,41.3,33.7,15.3,15.4,17.4,7.4,53.5,6.2
2693,80200,MW00000,GG1009,62.8,39.0,12.9,44.2,0.9,41.8,57.4,40.6,16.7,41.0,37.6,15.1,12.9,14.8,8.6,53.2,6.8
2694,80200,MW00000,GG1106,62.2,40.1,13.6,45.6,1.0,39.5,59.4,40.7,18.8,42.0,39.0,15.5,13.2,16.6,8.1,48.6,7.6
2695,80200,MW00000,GG1413,63.7,35.4,12.0,45.4,1.0,41.9,57.0,40.4,16.6,41.5,38.8,16.9,13.0,14.2,8.0,51.5,6.5
2696,80200,MW00000,GG1911,61.2,39.8,14.5,48.0,1.0,41.6,57.4,39.8,17.6,40.9,40.0,15.7,16.5,15.5,9.0,53.8,6.9
2697,80200,MW00000,GG2014,59.8,37.8,13.7,47.1,1.1,41.4,57.4,41.1,16.3,40.9,38.7,16.0,12.4,15.4,9.5,53.0,6.7
2698,80200,MW00000,GG2209,61.3,36.7,13.8,50.0,1.2,39.8,59.0,39.9,19.0,38.1,38.0,14.3,15.3,19.2,9.5,55.7,7.2
2699,80200,MW00000,GG2514,62.7,38.5,14.4,46.9,1.4,44.5,54.1,38.4,15.7,40.9,42.5,15.0,16.6,16.9,9.4,51.1,8.0
2700,80200,MW00000,GG2707,62.2,40.2,14.0,46.2,1.3,43.7,55.0,40.3,14.7,44.7,42.4,15.2,16.2,16.3,8.0,47.7,7.9
2701,80200,MW00000,GG3109,62.5,37.6,13.0,45.8,1.3,43.9,54.9,39.3,15.6,42.3,44.1,15.6,13.9,16.2,8.7,47.5,9.1
2702,80200,MW00000,GG3406,56.8,45.8,19.6,52.0,1.8,44.3,53.9,38.7,15.2,38.2,41.7,14.2,18.7,15.2,12.7,51.6,10.4
2703,80200,MW00000,GG3606,64.7,39.2,13.9,42.4,1.7,47.5,50.8,38.1,12.7,40.2,44.2,14.2,18.4,17.7,9.2,45.2,10.4
2704,80200,MW00000,GG4506,64.6,36.3,12.8,44.8,1.0,42.0,57.0,39.9,17.1,40.8,41.8,15.4,17.0,16.0,8.3,50.0,7.9
2705,80200,MW00000,GG4607,57.5,42.9,17.6,49.8,1.2,38.4,60.3,39.6,20.7,32.9,32.5,14.1,16.1,17.7,10.6,56.8,7.3
2706,80200,MW00000,GG4816,60.2,40.8,16.0,46.1,1.2,39.4,59.3,40.8,18.5,33.1,33.8,16.7,16.1,16.4,8.7,56.6,6.7
2707,80200,MW00000,GG5006,61.6,40.1,14.3,44.2,1.4,41.7,56.9,40.2,16.8,38.2,32.9,16.4,15.3,16.9,9.1,53.4,7.0
2708,80200,MW00000,GG5206,58.2,41.9,15.7,45.0,1.2,39.2,59.6,41.8,17.9,34.3,36.6,16.2,15.7,20.0,9.2,51.1,7.5
2709,80200,MW00000,GG5406,61.6,38.8,13.5,44.6,1.1,40.2,58.7,41.8,17.0,39.2,41.3,15.8,14.0,15.4,9.4,48.4,7.3
2710,80200,MW00000,GG5608,58.9,39.9,14.7,46.7,1.3,42.3,56.3,40.2,16.2,37.9,39.6,16.8,16.1,16.5,8.9,50.3,7.2
2711,80200,MW00000,GG6011,59.3,41.2,16.1,48.7,1.3,40.9,57.8,41.1,16.8,40.7,39.9,16.8,14.9,16.5,9.0,53.0,5.5
2712,80200,MW00000,GG6106,54.0,44.4,18.7,52.0,1.3,37.6,61.1,42.0,19.1,32.1,35.7,15.2,16.3,18.3,10.5,53.6,6.5
2713,80200,MW00000,GG7014,60.2,39.9,15.7,47.6,1.5,43.2,55.3,39.4,15.9,36.6,39.1,14.7,16.7,16.5,10.4,53.4,8.2
2714,80200,MW00000,GG7206,65.9,37.8,11.9,46.0,1.0,42.9,56.1,40.9,15.2,40.9,34.7,14.5,13.9,15.3,9.8,54.0,5.8
2715,80200,MW00000,GG7306,58.4,41.7,16.1,47.3,0.9,38.1,60.9,42.1,18.8,37.7,37.5,14.6,19.3,24.1,9.2,49.6,8.9
2716,80200,MOG0095,NL01  ,60.6,39.5,14.5,46.7,1.2,41.1,57.1,40.0,16.9,38.6,38.2,15.2,14.9,16.1,9.2,51.7,7.3
2717,80200,MOG0095,LD01  ,63.1,37.2,12.0,45.8,0.9,40.0,57.1,39.9,16.5,39.6,33.5,14.0,12.9,14.4,8.8,53.7,5.8
2718,80200,MOG0095,LD02  ,61.5,37.4,12.9,45.8,0.9,40.6,57.2,39.8,16.9,40.4,38.2,15.4,12.7,14.7,8.3,51.7,6.6
2719,80200,MOG0095,LD03  ,60.4,39.9,15.1,46.8,1.2,41.9,55.9,39.1,16.4,38.1,38.8,14.7,15.8,16.2,9.4,51.4,8.0
2720,80200,MOG0095,LD04  ,58.1,40.4,15.1,46.5,1.1,39.5,58.1,40.8,16.9,36.4,38.3,15.7,14.3,16.2,9.1,50.3,6.6
2721,80200,MOG0095,PV20  ,61.2,37.5,12.3,46.2,1.0,38.1,57.5,38.9,17.4,37.8,33.1,13.0,11.8,12.9,9.6,55.1,6.1
2722,80200,MOG0095,PV21  ,64.5,36.3,10.9,44.5,0.7,41.4,54.6,39.4,14.1,39.4,33.2,13.5,11.4,13.0,8.9,52.4,5.2
2723,80200,MOG0095,PV22  ,61.3,35.9,11.7,45.0,0.7,38.2,57.5,39.4,16.7,39.6,32.2,14.1,12.4,14.1,6.6,51.8,5.5
2724,80200,MOG0095,PV23  ,61.5,38.6,12.5,44.0,0.8,39.5,57.5,39.6,17.1,40.5,37.4,14.6,11.4,14.2,7.7,49.6,6.7
2725,80200,MOG0095,PV24  ,58.5,34.0,11.9,47.2,0.7,37.1,56.2,37.3,16.9,35.4,35.3,12.5,10.6,14.1,8.0,52.9,5.8
2726,80200,MOG0095,PV25  ,61.2,36.7,12.7,45.9,0.9,40.9,56.5,39.6,16.3,40.4,38.4,15.7,12.6,14.0,8.2,51.8,6.3
2727,80200,MOG0095,PV26  ,61.6,37.4,13.6,45.8,1.2,43.4,53.0,37.3,14.9,39.8,41.4,14.3,14.7,15.2,8.8,50.0,7.5
2728,80200,MOG0095,PV27  ,59.7,40.7,15.1,46.8,1.3,42.8,54.2,38.9,14.8,40.2,41.3,14.3,15.5,15.8,9.3,48.0,8.8
2729,80200,MOG0095,PV28  ,59.7,39.6,15.2,46.9,1.1,40.1,57.4,39.2,17.7,35.2,36.1,14.5,15.3,15.7,9.4,53.6,7.3
2730,80200,MOG0095,PV29  ,60.1,38.6,13.2,42.6,1.0,40.1,55.3,38.6,15.6,36.6,31.4,15.3,12.5,14.2,8.2,51.8,6.2
2731,80200,MOG0095,PV30  ,59.2,39.4,14.0,44.7,1.0,39.9,57.6,40.7,16.5,36.8,38.8,15.7,14.0,16.0,8.8,49.1,7.0
2732,80200,MOG0095,PV31  ,55.2,41.7,16.6,49.3,1.0,38.0,58.4,40.4,17.1,34.9,36.4,15.1,13.6,15.3,9.1,52.1,5.5
2733,80200,MOG0095,GM1680,58.2,35.6,11.9,45.1,0.4,37.9,50.5,36.8,10.4,46.5,32.3,11.3,,,4.0,49.7,4.3
2734,80200,MOG0095,GM0358,59.1,33.9,10.5,43.8,0.6,43.2,44.4,33.4,8.4,33.3,39.0,12.3,,,5.8,40.9,7.5
2735,80200,MOG0095,GM0197,57.2,34.9,10.5,36.3,0.5,31.0,58.2,37.6,16.9,35.6,34.8,11.1,,,5.9,48.7,3.3
2736,80200,MOG0095,GM0059,62.8,32.3,8.3,35.6,0.0,29.8,58.4,42.7,11.6,32.8,23.8,8.0,,,10.3,45.6,6.2
2737,80200,MOG0095,GM0482,57.7,37.7,14.6,36.5,0.2,37.0,50.6,35.9,11.4,22.0,26.6,7.5,,,4.1,52.1,3.7
2738,80200,MOG0095,GM0613,59.5,28.5,10.8,41.8,0.3,38.3,49.8,30.5,15.7,34.2,33.2,12.1,,,6.7,48.6,4.1
2739,80200,MOG0095,GM0361,55.6,40.4,13.3,45.8,0.8,40.0,50.0,34.6,12.7,40.3,38.6,15.5,9.4,10.2,7.3,40.3,7.4
2740,80200,MOG0095,GM0141,52.7,35.9,9.9,43.3,0.2,34.6,54.6,30.2,20.5,28.7,30.2,10.9,,,8.0,45.4,4.9
2741,80200,MOG0095,GM0034,53.1,33.4,12.3,46.1,0.3,35.9,52.8,31.6,17.6,33.0,36.2,9.5,,,7.1,52.3,5.2
2742,80200,MOG0095,GM0484,60.7,32.2,10.8,42.6,0.3,38.1,55.1,37.0,15.9,35.4,38.3,11.3,10.6,9.3,7.0,48.9,5.8
2743,80200,MOG0095,GM1723,57.6,36.2,10.3,36.6,0.3,35.4,52.8,35.8,13.4,30.5,35.1,11.2,,,5.1,44.1,6.1
2744,80200,MOG0095,GM1959,61.2,34.4,10.3,38.6,0.2,32.9,58.7,42.5,13.3,34.5,29.6,17.3,12.7,12.7,6.9,52.1,4.4
2745,80200,MOG0095,GM0060,,,,,,,,,,,,,,,,,
2746,80200,MOG0095,GM0307,57.9,33.8,9.3,40.5,0.4,41.3,48.3,34.8,10.8,36.6,40.7,9.9,,,7.3,45.5,5.3
2747,80200,MOG0095,GM0362,56.1,35.4,13.1,47.4,0.5,41.9,49.3,36.4,10.6,33.1,42.9,11.5,,,5.6,48.4,6.3
2748,80200,MOG0095,GM0363,53.7,45.6,19.2,51.1,1.5,42.2,52.2,36.5,14.5,36.8,38.7,12.8,16.2,13.1,13.0,50.1,10.0
2749,80200,MOG0095,GM0200,57.6,32.2,9.7,42.3,0.3,39.7,51.1,33.1,15.1,35.7,34.5,17.9,9.1,9.7,8.6,49.0,5.5
2750,80200,MOG0095,GM0202,55.9,39.1,15.2,47.9,0.8,39.9,53.0,35.2,15.7,34.6,37.1,13.8,12.5,11.5,9.7,52.3,6.8
2751,80200,MOG0095,GM0106,57.9,27.7,8.8,44.1,0.0,38.9,50.6,35.8,11.5,38.7,29.5,13.6,,,4.2,48.8,3.9
2752,80200,MOG0095,GM0743,53.2,36.9,7.7,42.0,1.1,38.0,47.7,34.5,9.9,34.9,41.0,10.5,,,6.8,44.1,4.4
2753,80200,MOG0095,GM0744,48.5,34.4,9.5,38.0,0.3,36.4,50.9,29.6,17.2,27.6,22.2,11.7,,,6.7,46.4,4.1
2754,80200,MOG0095,GM0308,63.5,33.5,11.5,36.5,1.1,40.8,46.9,31.1,12.7,41.0,43.2,13.2,,,6.1,41.9,5.0
2755,80200,MOG0095,GM0489,59.0,36.2,11.9,42.8,0.0,37.1,52.5,36.5,12.6,31.3,29.7,13.5,,,5.5,45.2,3.3
2756,80200,MOG0095,GM0203,58.8,32.6,9.2,40.4,0.2,30.8,60.1,39.5,17.1,33.9,32.7,13.5,,,5.6,54.5,3.1
2757,80200,MOG0095,GM0888,54.9,35.8,12.1,42.3,0.1,30.7,57.9,38.4,15.3,38.1,33.0,11.8,,,5.7,47.4,4.4
2758,80200,MOG0095,GM1954,45.7,39.1,10.5,45.7,0.2,33.1,55.1,39.2,12.4,27.2,34.0,13.1,,,6.5,46.7,2.2
2759,80200,MOG0095,GM0889,48.7,37.1,11.4,46.1,0.5,35.0,52.2,36.1,12.3,34.1,33.3,18.3,,,4.2,50.1,3.5
2760,80200,MOG0095,GM1945,56.0,32.0,9.2,39.1,0.7,37.9,50.6,36.2,11.3,37.1,37.3,12.6,4.8,8.6,4.9,45.2,4.2
2761,80200,MOG0095,GM1724,55.0,29.8,10.3,41.2,0.1,32.3,55.7,39.9,11.7,36.9,33.1,13.4,,,3.8,39.7,4.5
2762,80200,MOG0095,GM0893,54.8,37.1,11.8,44.8,0.3,32.3,55.3,33.9,17.2,37.5,30.6,14.8,,,5.7,50.9,3.0
2763,80200,MOG0095,GM0373,58.2,35.1,11.5,40.9,0.3,50.1,39.0,28.0,8.5,46.8,44.7,11.7,,,5.5,40.4,6.1
2764,80200,MOG0095,GM0748,53.5,35.9,12.8,41.5,0.4,35.7,55.4,39.1,13.6,32.9,32.3,12.5,9.1,11.9,9.5,45.9,5.0
2765,80200,MOG0095,GM1859,59.0,29.2,9.0,41.5,0.3,32.4,56.8,41.2,12.2,36.7,32.5,10.1,,,5.2,40.4,2.8
2766,80200,MOG0095,GM1721,59.7,30.7,10.1,37.9,0.7,37.4,52.3,36.2,13.2,39.8,35.4,10.7,,,5.1,45.6,3.3
2767,80200,MOG0095,GM0753,56.2,33.9,11.1,39.4,0.2,33.4,54.7,40.0,11.2,35.9,37.5,11.2,,,4.1,41.4,5.0
2768,80200,MOG0095,GM0209,54.4,30.1,9.6,38.1,0.1,35.4,51.8,35.9,11.8,35.6,34.9,14.2,,,5.6,44.1,3.3
2769,80200,MOG0095,GM0375,52.9,39.7,9.7,41.4,0.3,35.8,52.3,35.3,13.4,32.0,35.0,12.2,,,8.0,38.6,7.2
2770,80200,MOG0095,GM0310,57.1,33.8,10.9,40.1,0.9,45.2,42.5,27.3,12.2,34.2,40.8,13.1,,,5.4,45.2,5.6
2771,80200,MOG0095,GM1728,52.7,31.1,10.4,36.6,0.1,38.9,47.5,33.7,10.3,30.6,26.6,10.6,,,4.6,45.0,4.2
2772,80200,MOG0095,GM0376,66.9,28.1,6.4,29.5,0.1,48.3,40.3,32.6,5.4,37.9,45.2,11.4,,,5.2,37.4,7.0
2773,80200,MOG0095,GM0377,65.3,34.9,6.9,38.2,1.6,50.1,36.6,28.2,6.2,46.3,54.3,11.1,,,3.0,32.2,7.8
2774,80200,MOG0095,GM1901,66.5,27.7,6.2,33.0,0.6,35.9,52.3,35.1,13.7,35.7,37.7,10.0,,,5.2,44.3,4.6
2775,80200,MOG0095,GM0755,57.8,32.1,7.2,34.9,0.1,33.0,56.5,40.9,12.2,39.4,37.1,11.0,,,3.9,47.5,2.8
2776,80200,MOG0095,GM1681,57.4,37.0,14.0,42.9,0.3,37.5,51.2,32.9,14.8,37.4,26.5,11.3,,,5.7,50.0,4.1
2777,80200,MOG0095,GM0147,58.8,35.6,10.3,39.6,0.0,35.9,53.8,35.1,15.1,41.1,37.7,11.4,,,3.4,46.3,3.7
2778,80200,MOG0095,GM0654,55.0,32.3,8.3,40.3,0.6,35.2,52.6,36.4,12.6,31.3,26.9,11.5,,,6.9,45.8,5.0
2779,80200,MOG0095,GM0757,58.9,32.3,10.1,38.3,0.4,36.8,53.6,39.2,11.7,39.3,41.5,14.4,9.8,8.7,6.6,41.7,4.4
2780,80200,MOG0095,GM0758,54.9,41.5,14.6,44.2,1.1,39.3,53.3,35.7,15.6,30.8,37.9,13.3,13.3,13.9,8.3,46.6,7.4
2781,80200,MOG0095,GM0501,55.1,30.3,8.9,34.4,0.0,34.5,54.4,33.0,17.5,38.0,32.4,10.4,,,6.2,51.2,5.3
2782,80200,MOG0095,GM1876,59.7,30.2,7.5,41.6,0.7,40.0,48.5,34.7,10.9,38.0,33.6,13.8,,,3.9,46.4,2.3
2783,80200,MOG0095,GM0213,58.9,30.7,8.5,33.8,0.4,36.2,52.8,36.6,12.9,35.0,29.6,14.9,,,4.7,47.1,5.4
2784,80200,MOG0095,GM0899,44.5,42.1,15.8,50.7,0.2,25.8,62.7,36.6,21.3,26.3,28.5,14.3,,,9.3,48.6,4.3
2785,80200,MOG0095,GM0312,66.7,31.3,8.8,39.2,1.3,47.6,40.2,26.9,10.7,37.4,45.5,16.3,,,6.4,43.0,4.7
2786,80200,MOG0095,GM0313,63.0,28.9,9.0,37.5,0.3,24.7,63.9,38.7,20.4,32.5,26.8,10.9,,,5.1,41.1,4.5
2787,80200,MOG0095,GM0214,55.9,34.3,9.1,37.1,0.2,32.3,57.3,37.0,16.6,40.8,36.4,10.8,,,7.7,44.2,6.7
2788,80200,MOG0095,GM0502,54.0,33.2,11.2,46.9,0.8,30.7,56.9,37.3,15.8,26.8,27.8,12.8,,,6.5,47.6,6.1
2789,80200,MOG0095,GM0383,64.0,29.5,4.4,35.3,0.9,48.4,39.5,29.2,7.8,44.5,47.2,14.1,,,4.3,39.5,5.0
2790,80200,MOG0095,GM0109,58.4,32.6,9.4,37.3,0.3,32.3,57.0,35.9,17.4,35.1,34.7,11.3,,,5.3,48.5,4.3
2791,80200,MOG0095,GM1706,58.5,28.9,8.5,33.8,0.5,38.5,46.9,31.4,11.7,30.4,32.5,10.9,,,4.9,42.7,3.3
2792,80200,MOG0095,GM0216,59.9,32.5,9.9,41.6,0.2,38.5,50.4,34.9,12.2,41.3,39.6,11.0,,,4.1,45.8,3.8
2793,80200,MOG0095,GM0148,58.0,33.4,10.9,38.4,0.6,35.1,53.2,37.0,12.7,38.7,34.7,13.4,,,3.3,43.1,4.9
2794,80200,MOG0095,GM1891,56.9,32.6,9.1,39.9,0.3,36.1,51.3,32.7,14.7,28.0,25.9,11.3,,,4.5,54.1,2.5
2795,80200,MOG0095,GM0503,59.9,39.5,14.3,41.8,0.9,40.3,51.9,36.3,13.6,35.2,37.0,13.3,11.6,8.4,7.1,51.4,7.9
2796,80200,MOG0095,GM0762,53.6,34.6,11.7,48.8,0.3,39.7,48.4,32.0,13.1,35.5,36.4,17.4,,,5.0,42.3,5.2
2797,80200,MOG0095,GM0150,58.2,35.3,10.8,42.0,0.4,39.5,51.9,34.8,14.5,35.1,38.6,11.4,,,6.2,47.1,5.9
2798,80200,MOG0095,GM0384,53.1,38.8,16.0,40.8,0.4,35.8,52.5,38.0,11.3,26.8,30.8,11.0,,,7.0,48.4,4.1
2799,80200,MOG0095,GM1980,62.3,33.4,11.2,39.5,0.4,41.1,50.6,38.1,10.3,38.7,39.5,14.3,9.5,13.3,5.3,43.9,6.3
2800,80200,MOG0095,GM1774,60.5,32.6,9.1,32.5,0.2,38.4,50.5,36.7,10.7,40.4,40.1,10.3,,,4.5,39.9,5.4
2801,80200,MOG0095,GM0221,57.8,34.1,10.2,42.2,0.4,36.2,52.5,33.5,15.4,37.9,34.3,10.1,,,7.9,44.6,6.4
2802,80200,MOG0095,GM0222,61.7,30.3,8.3,42.7,0.3,37.4,52.0,35.4,13.4,39.3,41.0,12.4,,,5.3,44.6,4.5
2803,80200,MOG0095,GM0766,52.5,36.9,11.9,41.8,0.5,32.3,56.7,37.5,15.6,41.4,41.3,13.7,,,4.9,42.2,5.2
2804,80200,MOG0095,GM0505,52.8,38.5,16.2,45.6,0.9,37.6,53.8,35.0,16.3,32.7,31.9,16.0,11.9,12.4,8.9,53.2,5.2
2805,80200,MOG0095,GM0498,63.3,30.3,7.1,33.7,0.9,39.2,48.0,33.6,11.2,43.4,37.5,8.7,,,4.9,41.4,5.9
2806,80200,MOG0095,GM1719,49.8,33.1,12.6,43.6,0.2,32.0,55.5,40.1,11.5,29.6,29.5,15.5,,,3.2,40.9,5.0
2807,80200,MOG0095,GM0303,60.5,31.5,9.1,41.3,0.2,32.6,56.6,43.2,10.1,32.5,32.5,13.3,,,6.0,45.9,3.7
2808,80200,MOG0095,GM0225,48.8,30.8,12.5,39.8,0.2,34.4,53.3,37.5,12.0,32.0,29.7,14.2,,,8.0,42.7,6.2
2809,80200,MOG0095,GM0226,56.9,33.9,9.3,38.7,0.4,30.1,59.1,39.5,15.8,38.0,33.1,11.0,,,7.1,45.2,4.7
2810,80200,MOG0095,GM1711,45.6,42.1,16.9,43.5,0.0,36.3,53.1,35.0,14.6,32.7,28.7,12.5,,,7.0,54.3,3.7
2811,80200,MOG0095,GM0385,52.4,38.0,13.1,37.1,0.1,41.6,46.9,32.5,11.3,32.4,34.5,15.2,,,7.8,39.2,3.7
2812,80200,MOG0095,GM0228,60.0,34.4,10.1,42.3,0.2,39.8,53.7,37.7,13.9,37.6,34.7,15.0,9.5,12.8,6.8,53.3,5.8
2813,80200,MOG0095,GM0317,63.7,27.0,7.2,37.6,0.2,37.6,51.4,37.2,11.0,40.8,39.8,15.2,,,5.6,36.2,10.4
2814,80200,MOG0095,GM1979,52.2,36.3,9.1,44.6,0.4,33.8,53.8,32.7,17.2,27.6,22.6,12.1,,,9.1,56.4,2.7
2815,80200,MOG0095,GM0770,53.0,30.0,5.3,41.4,0.2,36.6,50.7,38.7,8.9,35.3,42.2,10.9,,,4.1,40.7,2.4
2816,80200,MOG0095,GM1903,57.9,36.6,12.2,39.3,0.8,35.1,52.6,39.9,9.6,34.5,33.9,12.8,,,6.2,42.0,5.5
2817,80200,MOG0095,GM0772,51.2,39.7,16.9,46.4,1.2,41.1,51.8,35.1,14.9,30.5,33.9,14.8,12.3,12.6,8.6,52.9,6.3
2818,80200,MOG0095,GM0230,60.3,31.8,10.0,39.9,0.0,31.6,58.7,38.2,16.6,31.9,28.7,13.1,,,6.0,54.4,3.8
2819,80200,MOG0095,GM0114,53.9,35.8,12.5,43.3,0.6,28.3,60.5,37.8,18.5,29.4,22.9,13.4,,,5.3,49.1,4.5
2820,80200,MOG0095,GM0388,54.3,37.8,13.9,40.4,0.3,35.1,52.8,37.1,12.1,36.5,34.5,8.8,,,6.3,39.4,7.1
2821,80200,MOG0095,GM0153,56.5,40.1,13.7,46.2,1.1,34.1,55.7,36.1,16.8,37.6,35.7,12.3,11.6,12.1,7.1,47.1,6.4
2822,80200,MOG0095,GM0232,54.4,34.1,10.6,40.3,0.8,40.6,47.4,31.7,12.6,36.2,34.3,13.3,,,6.3,45.1,4.6
2823,80200,MOG0095,GM0233,60.5,28.8,9.1,40.1,0.3,41.8,47.3,33.3,11.0,37.0,32.3,14.0,,,5.2,51.7,4.6
2824,80200,MOG0095,GM0777,56.0,36.0,12.4,42.7,0.5,36.2,55.3,39.9,12.9,32.0,34.7,14.3,6.1,10.2,6.9,46.2,4.4
2825,80200,MOG0095,GM1940,63.7,31.3,8.5,35.2,0.3,43.8,43.6,30.9,9.5,39.0,31.3,12.2,,,5.3,45.8,3.3
2826,80200,MOG0095,GM0779,54.3,34.1,7.3,36.9,0.3,32.0,55.1,38.3,13.0,30.9,28.8,9.5,,,5.1,45.4,3.8
2827,80200,MOG0095,GM1771,52.1,37.4,11.3,38.4,0.7,36.9,50.8,37.9,9.7,36.0,39.6,11.6,,,6.8,40.3,4.5
2828,80200,MOG0095,GM1652,55.0,32.5,10.2,41.3,0.2,33.9,54.0,34.9,15.1,34.8,33.1,12.3,,,5.8,42.7,3.6
2829,80200,MOG0095,GM0907,55.6,35.4,11.6,37.8,0.7,36.2,51.4,33.6,14.2,38.0,34.5,13.6,,,8.0,41.8,6.1
