ID,RegioS,Perioden,AantalLandbouwbedrijvenTotaal_1,GrondgebruikTotaal_2,Cultuurgrond_3,NietCultuurgrond_4,AantalBedrijvenMetGrondgebruik_5,AkkerbouwTotaal_6,Granen_7,Peulvruchten_8,Aardappelen_9,Suikerbieten_10,Voederbieten_11,Akkerbouwgroenten_12,Groenvoedergewassen_13,Zaden_14,Handelsgewassen_15,OverigeAkkerbouwgewassen_16,Braak_17,AantalBedrijvenMetAkkerbouw_18,TuinbouwOpenGrondTotaal_19,Tuinbouwgroenten_20,BloemenEnSierplantenTotaal_21,BloembollenEnKnollen_22,Bloemkwekerijgewassen_23,VastePlanten_24,BlijvendeTeeltTotaal_25,Fruit_26,Boomkwekerijgewassen_27,AantalBedrijvenMetTuinbouwOpenGrond_28,TuinbouwOnderGlasTotaal_29,Glasgroenten_30,BloemenEnSierplantenTotaal_31,Snijbloemen_32,Potplanten_33,OverigeBloemenEnSierplanten_34,Hyacintenbroei_35,Narcissenbroei_36,Tulpenbroei_37,BlijvendeTeeltTotaal_38,FruitOnderGlas_39,BoomkwekerijEnVastePlanten_40,AantalBedrijvenMetTuinbouwOnderGlas_41,Champignons_42,OverigeEetbarePaddenstoelen_43,AantalBedrijvenMetPaddenstoelenteelt_44,PaardenEnPonyS_45,RundveeTotaal_46,MelkEnFokveeTotaal_47,MelkEnKalfVleesEnWeidekoeien_48,OverigMelkEnFokvee_49,VleesEnWeideveeTotaal_50,Vleeskalveren_51,OverigVleesEnWeidevee_52,Schapen_53,Geiten_54,BlijvendEnNatuurlijkGrasland_55,AantalBedrMetGraasdierenOfGrasland_56,VarkensTotaal_57,Biggen_58,Vleesvarkens_59,Fokvarkens_60,KippenTotaal_61,VleeskuikensInclusiefOuderdieren_62,LeghennenInclusiefOuderdieren_63,OverigPluimvee_64,OverigeHokdieren_65,AantalBedrijvenMetHokdieren_66,Vleeskalveren_67,Vleesvarkens20KgEnMeer_68,Kippen_69,Vleeskalveren_70,Vleesvarkens20KgEnMeer_71,Kippen_72
2669,GM1711,2009JJ00,208.0,620006.0,568911.0,51095.0,208.0,418423.0,107583.0,1381.0,25779.0,45838.0,848.0,34167.0,173464.0,6695.0,15754.0,3337.0,3577.0,178.0,35362.0,29051.0,2767.0,2275.0,20.0,472.0,3544.0,2295.0,1249.0,48.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,2.0,60.0,45.0,1.0,637.0,7735.0,5482.0,2975.0,2507.0,2253.0,557.0,1696.0,3589.0,1128.0,115101.0,143.0,51271.0,19412.0,27407.0,4452.0,283700.0,148700.0,135000.0,0.0,400.0,33.0,1251.0,34515.0,291000.0,6.0,32.0,3.0
2670,GM0385,2000JJ00,30.0,100096.0,96551.0,3545.0,30.0,31988.0,5525.0,0.0,8040.0,5868.0,0.0,880.0,8855.0,2305.0,0.0,99.0,416.0,11.0,158.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1324.0,1286.0,621.0,665.0,38.0,0.0,38.0,1612.0,11.0,64405.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,GM0385,2001JJ00,30.0,101237.0,98569.0,2668.0,30.0,32295.0,5872.0,680.0,6440.0,5399.0,0.0,745.0,10923.0,0.0,1105.0,0.0,1131.0,12.0,158.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1405.0,1389.0,728.0,661.0,16.0,5.0,11.0,1708.0,14.0,66116.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
2672,GM0385,2002JJ00,26.0,99886.0,97244.0,2642.0,26.0,32493.0,7255.0,664.0,6954.0,5512.0,0.0,375.0,9648.0,1385.0,0.0,17.0,683.0,10.0,148.0,0.0,148.0,0.0,0.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1318.0,1289.0,732.0,557.0,29.0,0.0,29.0,1782.0,22.0,64603.0,24.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,GM0385,2003JJ00,26.0,92768.0,90678.0,2090.0,26.0,33605.0,6976.0,742.0,6679.0,5269.0,0.0,720.0,10208.0,2002.0,0.0,37.0,972.0,11.0,138.0,0.0,138.0,0.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1243.0,1212.0,673.0,539.0,31.0,1.0,30.0,1799.0,25.0,56935.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
2674,GM0385,2004JJ00,24.0,94015.0,91758.0,2257.0,24.0,39645.0,6239.0,540.0,8413.0,5617.0,0.0,900.0,15207.0,2098.0,0.0,0.0,631.0,10.0,138.0,0.0,138.0,0.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1217.0,1192.0,670.0,522.0,25.0,1.0,24.0,2042.0,34.0,51975.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
2675,GM0385,2005JJ00,24.0,93139.0,91514.0,1625.0,24.0,42518.0,6646.0,710.0,7179.0,5280.0,0.0,990.0,18924.0,1698.0,0.0,0.0,1091.0,9.0,161.0,0.0,161.0,0.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1273.0,1255.0,669.0,586.0,18.0,1.0,17.0,2091.0,29.0,48835.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0
2676,GM0385,2006JJ00,22.0,85754.0,81360.0,4394.0,22.0,37369.0,8358.0,697.0,7677.0,5001.0,0.0,1051.0,12310.0,1760.0,0.0,0.0,515.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,1215.0,1192.0,632.0,560.0,23.0,0.0,23.0,2267.0,44.0,43991.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0
2677,GM0385,2007JJ00,21.0,86076.0,82420.0,3656.0,21.0,40320.0,8746.0,711.0,8494.0,5346.0,0.0,1561.0,13157.0,1710.0,0.0,0.0,595.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1209.0,1186.0,659.0,527.0,23.0,1.0,22.0,2357.0,43.0,42100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2678,GM0385,2008JJ00,22.0,83536.0,81108.0,2428.0,22.0,37906.0,8917.0,700.0,7966.0,4910.0,0.0,1401.0,12348.0,1410.0,0.0,0.0,254.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1192.0,1172.0,648.0,524.0,20.0,0.0,20.0,2036.0,41.0,43202.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,GM0385,2009JJ00,21.0,84203.0,81202.0,3001.0,21.0,38131.0,8049.0,710.0,7918.0,5777.0,0.0,1598.0,12679.0,1400.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1233.0,1205.0,657.0,548.0,28.0,0.0,28.0,1901.0,31.0,43043.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,GM0228,2000JJ00,1243.0,1000424.0,865118.0,135306.0,1243.0,289539.0,36728.0,42.0,3288.0,6630.0,340.0,0.0,230450.0,2299.0,0.0,666.0,9096.0,638.0,5385.0,360.0,283.0,20.0,128.0,135.0,4742.0,127.0,4615.0,38.0,46852.0,0.0,10660.0,200.0,100.0,10360.0,,0.0,0.0,36192.0,0.0,36192.0,15.0,0.0,0.0,0.0,1339.0,109749.0,21567.0,10824.0,10743.0,88182.0,84346.0,3836.0,5207.0,3846.0,569725.0,1135.0,279967.0,78953.0,175404.0,25610.0,3072134.0,439414.0,2632720.0,75560.0,20362.0,779.0,91920.0,231232.0,2832637.0,306.0,650.0,274.0
2681,GM0228,2001JJ00,1166.0,1032430.0,899989.0,132441.0,1166.0,306726.0,43288.0,0.0,3885.0,8060.0,298.0,2600.0,239182.0,1673.0,0.0,2433.0,5307.0,610.0,5789.0,255.0,412.0,20.0,163.0,229.0,5122.0,117.0,5005.0,41.0,56652.0,1000.0,4660.0,200.0,100.0,4360.0,,0.0,0.0,50992.0,0.0,50992.0,16.0,0.0,0.0,0.0,1384.0,97200.0,22258.0,10944.0,11314.0,74942.0,71253.0,3689.0,5389.0,4598.0,586907.0,1067.0,259044.0,84530.0,151969.0,22545.0,2753829.0,377959.0,2375870.0,50945.0,22795.0,683.0,91212.0,207995.0,3014368.0,285.0,574.0,259.0
2682,GM0228,2002JJ00,1118.0,1067136.0,922779.0,144357.0,1118.0,324259.0,39831.0,38.0,4542.0,9559.0,399.0,2221.0,259494.0,0.0,430.0,1159.0,6586.0,594.0,10038.0,400.0,1231.0,482.0,160.0,589.0,8407.0,150.0,8257.0,41.0,49240.0,1000.0,5100.0,700.0,100.0,4300.0,0.0,0.0,0.0,43140.0,0.0,43140.0,15.0,0.0,0.0,0.0,1470.0,93966.0,19985.0,10574.0,9411.0,73981.0,70339.0,3642.0,5035.0,6488.0,587990.0,1018.0,234907.0,71964.0,141169.0,21774.0,2924880.0,545310.0,2379570.0,49492.0,21671.0,642.0,86056.0,197135.0,2855807.0,252.0,530.0,227.0
2683,GM0228,2003JJ00,1040.0,1009085.0,883158.0,125927.0,1040.0,337853.0,35134.0,1703.0,3415.0,9914.0,422.0,1665.0,278409.0,0.0,767.0,904.0,5520.0,575.0,7701.0,550.0,403.0,15.0,182.0,206.0,6748.0,257.0,6491.0,37.0,48700.0,0.0,12200.0,7700.0,100.0,4400.0,0.0,0.0,0.0,36500.0,0.0,36500.0,15.0,0.0,0.0,0.0,1626.0,98674.0,18798.0,10200.0,8598.0,79876.0,76363.0,3513.0,4794.0,7332.0,537117.0,953.0,222769.0,68931.0,133684.0,20154.0,455850.0,52700.0,403150.0,44231.0,20772.0,490.0,89042.0,180787.0,1682777.0,250.0,472.0,158.0
2684,GM0228,2004JJ00,1038.0,997477.0,884203.0,113274.0,1038.0,365875.0,34023.0,160.0,4402.0,9760.0,1005.0,1639.0,307038.0,249.0,1586.0,40.0,5973.0,582.0,9104.0,794.0,811.0,15.0,232.0,564.0,7499.0,250.0,7249.0,41.0,54000.0,0.0,14500.0,1000.0,100.0,13400.0,0.0,0.0,0.0,39500.0,0.0,39500.0,15.0,0.0,0.0,0.0,1510.0,98385.0,17974.0,10035.0,7939.0,80411.0,76380.0,4031.0,5191.0,8599.0,508684.0,944.0,218602.0,68718.0,130766.0,19118.0,2461220.0,263850.0,2197370.0,78585.0,18065.0,550.0,90470.0,172391.0,2387318.0,256.0,462.0,195.0
2685,GM0228,2005JJ00,1013.0,1072292.0,868506.0,203786.0,1013.0,341506.0,18844.0,129.0,2605.0,4356.0,221.0,291.0,299306.0,55.0,15.0,1198.0,14486.0,561.0,9683.0,791.0,797.0,15.0,224.0,558.0,8095.0,100.0,7995.0,41.0,44950.0,0.0,6200.0,800.0,100.0,5300.0,0.0,0.0,0.0,38750.0,0.0,38750.0,13.0,0.0,0.0,0.0,1679.0,107792.0,17575.0,9487.0,8088.0,90217.0,86231.0,3986.0,5278.0,8514.0,516867.0,924.0,218444.0,63837.0,135585.0,19022.0,2678311.0,220261.0,2458050.0,89126.0,21936.0,544.0,98462.0,177380.0,2716620.0,263.0,447.0,197.0
2686,GM0228,2006JJ00,1003.0,1126837.0,866129.0,260708.0,1003.0,314981.0,21076.0,2664.0,2697.0,6591.0,143.0,585.0,274552.0,0.0,337.0,1189.0,5147.0,563.0,9601.0,960.0,548.0,0.0,67.0,481.0,8093.0,90.0,8003.0,43.0,38726.0,0.0,2800.0,800.0,0.0,2000.0,0.0,2.0,70.0,35926.0,0.0,35926.0,14.0,0.0,0.0,0.0,1741.0,114339.0,17183.0,9552.0,7631.0,97156.0,93346.0,3810.0,5584.0,8405.0,541160.0,910.0,220641.0,65524.0,135971.0,19146.0,2641866.0,255256.0,2386610.0,55571.0,25448.0,520.0,102676.0,172078.0,2749562.0,251.0,423.0,196.0
2687,GM0228,2007JJ00,963.0,1130656.0,877342.0,253314.0,963.0,317185.0,23461.0,195.0,2939.0,4508.0,150.0,1120.0,280239.0,136.0,1498.0,20.0,2919.0,537.0,10696.0,855.0,484.0,128.0,296.0,60.0,9357.0,355.0,9002.0,35.0,34917.0,0.0,4167.0,3587.0,100.0,480.0,0.0,0.0,0.0,30750.0,0.0,30750.0,11.0,0.0,0.0,0.0,1637.0,117184.0,16705.0,9282.0,7423.0,100479.0,96610.0,3869.0,6075.0,9096.0,549111.0,865.0,227592.0,73081.0,133050.0,21461.0,2571852.0,324365.0,2247487.0,87373.0,31853.0,498.0,111158.0,173011.0,2822617.0,246.0,392.0,174.0
2688,GM0228,2008JJ00,937.0,1069065.0,858667.0,210398.0,937.0,314553.0,21520.0,678.0,1932.0,4582.0,259.0,1050.0,281594.0,0.0,1639.0,283.0,1016.0,518.0,9253.0,815.0,887.0,272.0,475.0,140.0,7551.0,565.0,6986.0,39.0,29214.0,0.0,2560.0,360.0,0.0,2200.0,0.0,0.0,0.0,26654.0,0.0,26654.0,11.0,0.0,0.0,0.0,1828.0,122788.0,16527.0,9193.0,7334.0,106261.0,100823.0,5438.0,5620.0,10907.0,534569.0,852.0,241641.0,74687.0,145661.0,21293.0,2767803.0,207313.0,2560490.0,78399.0,29696.0,471.0,112242.0,171493.0,2698261.0,223.0,372.0,158.0
2689,GM0228,2009JJ00,926.0,1079542.0,866359.0,213183.0,926.0,310652.0,17923.0,10.0,1418.0,4171.0,155.0,3.0,284302.0,0.0,1627.0,229.0,814.0,520.0,10151.0,1023.0,610.0,0.0,476.0,134.0,8518.0,764.0,7754.0,39.0,19164.0,0.0,1960.0,360.0,0.0,1600.0,0.0,0.0,0.0,17204.0,0.0,17204.0,8.0,0.0,0.0,0.0,1871.0,122987.0,16751.0,9254.0,7497.0,106236.0,102063.0,4173.0,5305.0,12639.0,545365.0,848.0,247182.0,73244.0,153260.0,20678.0,2654116.0,238349.0,2415767.0,69276.0,25801.0,457.0,125630.0,188237.0,2785039.0,239.0,357.0,154.0
2690,GM0317,2000JJ00,85.0,187700.0,180715.0,6985.0,85.0,19964.0,304.0,0.0,2200.0,1800.0,0.0,0.0,11477.0,0.0,0.0,3800.0,383.0,21.0,1121.0,200.0,30.0,0.0,25.0,5.0,891.0,91.0,800.0,8.0,3700.0,0.0,3700.0,0.0,2500.0,1200.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,246.0,3617.0,3246.0,1735.0,1511.0,371.0,14.0,357.0,1880.0,21.0,159593.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,28020.0,2.0,0.0,2.0
2691,GM0317,2001JJ00,84.0,180345.0,175392.0,4953.0,84.0,33859.0,534.0,0.0,1600.0,2000.0,0.0,0.0,23702.0,0.0,0.0,4500.0,1523.0,25.0,1116.0,200.0,31.0,0.0,26.0,5.0,885.0,85.0,800.0,7.0,3600.0,0.0,3600.0,0.0,2500.0,1100.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,244.0,3619.0,3261.0,1728.0,1533.0,358.0,10.0,348.0,2044.0,44.0,140381.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,1.0,0.0,3.0
2692,GM0317,2002JJ00,83.0,181278.0,172698.0,8580.0,83.0,24853.0,914.0,0.0,1915.0,1834.0,0.0,0.0,18505.0,0.0,318.0,1217.0,150.0,23.0,996.0,200.0,31.0,0.0,26.0,5.0,765.0,65.0,700.0,7.0,3600.0,0.0,3600.0,0.0,2200.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,309.0,3320.0,2995.0,1648.0,1347.0,325.0,13.0,312.0,1380.0,30.0,146813.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,1.0,0.0,1.0
2693,GM0317,2003JJ00,82.0,184931.0,179680.0,5251.0,82.0,29759.0,395.0,0.0,1560.0,0.0,0.0,0.0,27654.0,0.0,0.0,0.0,150.0,22.0,995.0,200.0,30.0,0.0,25.0,5.0,765.0,65.0,700.0,7.0,3600.0,0.0,3600.0,0.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,352.0,3174.0,2884.0,1641.0,1243.0,290.0,15.0,275.0,1400.0,26.0,148890.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,100.0,2.0,0.0,3.0
2694,GM0317,2004JJ00,80.0,186544.0,179773.0,6771.0,80.0,37900.0,1396.0,0.0,1806.0,1590.0,0.0,0.0,32953.0,0.0,0.0,0.0,155.0,26.0,995.0,200.0,30.0,0.0,25.0,5.0,765.0,65.0,700.0,7.0,3600.0,0.0,3600.0,0.0,2000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,365.0,3281.0,2881.0,1676.0,1205.0,400.0,6.0,394.0,1492.0,19.0,140842.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,53.0,0.0,50.0,4.0,0.0,1.0
2695,GM0317,2005JJ00,79.0,186699.0,179457.0,7242.0,79.0,36450.0,404.0,0.0,1500.0,1340.0,0.0,0.0,31314.0,0.0,0.0,1642.0,250.0,22.0,1065.0,200.0,25.0,0.0,25.0,0.0,840.0,50.0,790.0,6.0,3600.0,0.0,3600.0,0.0,2000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,279.0,3250.0,2753.0,1574.0,1179.0,497.0,28.0,469.0,1704.0,29.0,141906.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,60.0,4.0,0.0,2.0
2696,GM0317,2006JJ00,75.0,189552.0,182476.0,7076.0,75.0,30122.0,102.0,0.0,1435.0,1431.0,0.0,0.0,20186.0,0.0,0.0,6968.0,0.0,19.0,1130.0,200.0,25.0,0.0,25.0,0.0,905.0,50.0,855.0,5.0,3600.0,0.0,3600.0,0.0,2000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,267.0,3260.0,2849.0,1589.0,1260.0,411.0,2.0,409.0,1409.0,30.0,151188.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,1.0,0.0,1.0
2697,GM0317,2007JJ00,74.0,187709.0,180574.0,7135.0,74.0,34495.0,2807.0,0.0,2058.0,1650.0,0.0,0.0,20792.0,0.0,0.0,7038.0,150.0,24.0,1297.0,128.0,264.0,264.0,0.0,0.0,905.0,50.0,855.0,6.0,2400.0,0.0,2400.0,2400.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345.0,3000.0,2711.0,1536.0,1175.0,289.0,6.0,283.0,1375.0,35.0,144758.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,5.0,0.0,0.0
2698,GM0317,2008JJ00,76.0,199254.0,192825.0,6429.0,76.0,36312.0,1646.0,0.0,3138.0,800.0,133.0,0.0,24080.0,0.0,0.0,6515.0,0.0,26.0,1442.0,0.0,0.0,0.0,0.0,0.0,1442.0,50.0,1392.0,5.0,4000.0,0.0,2500.0,500.0,2000.0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,1.0,0.0,0.0,0.0,548.0,3222.0,2842.0,1591.0,1251.0,380.0,0.0,380.0,1232.0,34.0,155031.0,70.0,396.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,452.0,0.0,0.0,2.0,0.0
2699,GM0317,2009JJ00,74.0,194411.0,187249.0,7162.0,74.0,40507.0,3143.0,0.0,1623.0,1774.0,105.0,0.0,29190.0,0.0,0.0,4672.0,0.0,24.0,872.0,0.0,0.0,0.0,0.0,0.0,872.0,0.0,872.0,3.0,4000.0,0.0,2500.0,500.0,2000.0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,1.0,0.0,0.0,0.0,424.0,3240.0,2897.0,1580.0,1317.0,343.0,0.0,343.0,1279.0,28.0,145830.0,69.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,3.0,0.0,0.0
2700,GM1651,2000JJ00,263.0,1462904.0,1352071.0,110833.0,263.0,1123703.0,440853.0,872.0,306220.0,166140.0,227.0,58108.0,62321.0,15420.0,2954.0,13213.0,57375.0,205.0,11183.0,9199.0,1838.0,1442.0,343.0,53.0,146.0,0.0,146.0,21.0,96460.0,68360.0,27600.0,8500.0,0.0,19100.0,,0.0,1350.0,500.0,500.0,0.0,15.0,0.0,0.0,0.0,105.0,6097.0,5308.0,2968.0,2340.0,789.0,521.0,268.0,11445.0,28.0,216220.0,183.0,1664.0,1228.0,40.0,396.0,261003.0,230953.0,30050.0,11100.0,0.0,11.0,510.0,1005.0,297062.0,1.0,2.0,10.0
2701,GM1651,2001JJ00,249.0,1457418.0,1345757.0,111661.0,249.0,1135732.0,456877.0,1050.0,298832.0,162397.0,205.0,48140.0,71741.0,17007.0,6391.0,15902.0,57190.0,196.0,11140.0,8142.0,2944.0,2602.0,279.0,63.0,54.0,0.0,54.0,21.0,104350.0,72750.0,31600.0,12500.0,0.0,19100.0,,0.0,2387.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,111.0,6257.0,5817.0,3141.0,2676.0,440.0,100.0,340.0,10506.0,31.0,197841.0,179.0,1385.0,1117.0,16.0,252.0,261408.0,233808.0,27600.0,11100.0,0.0,11.0,707.0,20.0,343000.0,3.0,1.0,8.0
2702,GM1651,2002JJ00,244.0,1431553.0,1315380.0,116173.0,244.0,1080642.0,425268.0,707.0,309024.0,153282.0,199.0,44957.0,56980.0,11953.0,3906.0,13942.0,60424.0,190.0,21877.0,17304.0,4478.0,3955.0,471.0,52.0,95.0,0.0,95.0,26.0,99650.0,69350.0,30300.0,3500.0,6000.0,20800.0,0.0,0.0,2340.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,96.0,6552.0,5722.0,3095.0,2627.0,830.0,464.0,366.0,9322.0,161.0,211864.0,167.0,1122.0,875.0,9.0,238.0,331773.0,304773.0,27000.0,16600.0,0.0,13.0,655.0,30.0,349831.0,3.0,1.0,12.0
2703,GM1651,2003JJ00,244.0,2129193.0,1357429.0,771764.0,244.0,1145010.0,462323.0,1120.0,306757.0,155745.0,385.0,52268.0,70915.0,12200.0,4330.0,17902.0,61065.0,191.0,17454.0,13175.0,4159.0,3845.0,169.0,145.0,120.0,0.0,120.0,24.0,106500.0,68430.0,38000.0,2400.0,9400.0,26200.0,0.0,0.0,2358.0,70.0,0.0,70.0,15.0,0.0,0.0,0.0,111.0,6431.0,5661.0,3214.0,2447.0,770.0,458.0,312.0,11160.0,30.0,193900.0,162.0,1123.0,847.0,21.0,255.0,293288.0,269238.0,24050.0,15100.0,0.0,12.0,558.0,439.0,326215.0,2.0,2.0,10.0
2704,GM1651,2004JJ00,236.0,1451311.0,1351029.0,100282.0,236.0,1143751.0,463033.0,305.0,310077.0,148309.0,184.0,60128.0,70604.0,17229.0,6671.0,24794.0,42417.0,184.0,17923.0,13387.0,4506.0,4195.0,276.0,35.0,30.0,0.0,30.0,27.0,108950.0,75250.0,32700.0,2000.0,0.0,30700.0,0.0,0.0,995.0,1000.0,0.0,1000.0,12.0,0.0,0.0,0.0,105.0,6487.0,5696.0,3326.0,2370.0,791.0,472.0,319.0,10054.0,31.0,188265.0,159.0,1291.0,931.0,62.0,298.0,237416.0,227386.0,10030.0,27600.0,0.0,13.0,568.0,77.0,283560.0,5.0,3.0,11.0
2705,GM1651,2005JJ00,236.0,1452655.0,1357006.0,95649.0,236.0,1137601.0,480540.0,350.0,293071.0,141830.0,55.0,45074.0,80973.0,16603.0,4242.0,11436.0,63427.0,182.0,15436.0,11448.0,3958.0,3723.0,200.0,35.0,30.0,0.0,30.0,24.0,118710.0,75450.0,43200.0,3000.0,9400.0,30800.0,0.0,0.0,1057.0,60.0,0.0,60.0,13.0,0.0,0.0,0.0,106.0,6244.0,5590.0,3209.0,2381.0,654.0,446.0,208.0,13349.0,20.0,202782.0,165.0,983.0,727.0,23.0,233.0,175244.0,165214.0,10030.0,28150.0,0.0,12.0,492.0,22.0,297555.0,3.0,2.0,9.0
2706,GM1651,2006JJ00,236.0,1794391.0,1346139.0,448252.0,236.0,1132917.0,483997.0,0.0,288283.0,129897.0,64.0,62716.0,95826.0,19386.0,6971.0,5379.0,40398.0,189.0,14997.0,11433.0,3564.0,3376.0,158.0,30.0,0.0,0.0,0.0,19.0,108760.0,75400.0,33300.0,2500.0,0.0,30800.0,0.0,0.0,950.0,60.0,0.0,60.0,11.0,0.0,0.0,0.0,135.0,6191.0,5503.0,3156.0,2347.0,688.0,440.0,248.0,14593.0,29.0,197137.0,167.0,1149.0,906.0,25.0,218.0,231280.0,202450.0,28830.0,29380.0,0.0,12.0,446.0,41.0,294450.0,2.0,3.0,8.0
2707,GM1651,2007JJ00,230.0,1436186.0,1316683.0,119503.0,230.0,1123017.0,485595.0,708.0,281587.0,127713.0,22.0,61163.0,92552.0,25186.0,6584.0,6342.0,35565.0,183.0,13782.0,10518.0,3264.0,3076.0,153.0,35.0,0.0,0.0,0.0,16.0,98020.0,65880.0,32100.0,2500.0,0.0,29600.0,0.0,0.0,850.0,40.0,0.0,40.0,10.0,0.0,0.0,0.0,140.0,5849.0,5445.0,3099.0,2346.0,404.0,171.0,233.0,14635.0,11.0,178904.0,158.0,1118.0,892.0,12.0,214.0,266073.0,238473.0,27600.0,16600.0,0.0,11.0,688.0,28.0,330400.0,5.0,3.0,7.0
