ID,Geslacht,Leeftijden,TypeZorg,Stedelijkheid,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
1826,0,3,10,2,2010JJ00,23440,11.44,732,31,3.57
1827,0,3,10,3,2004JJ00,21395,19.41,1016,47,9.22
1828,0,3,10,3,2005JJ00,22345,19.55,920,41,8.05
1829,0,3,10,3,2006JJ00,23395,19.71,1022,44,8.61
1830,0,3,10,3,2007JJ00,23355,17.24,1050,45,7.75
1831,0,3,10,3,2008JJ00,19455,14.11,714,37,5.18
1832,0,3,10,3,2009JJ00,16805,12.13,575,34,4.15
1833,0,3,10,3,2010JJ00,16375,11.21,542,33,3.71
1834,0,3,10,4,2004JJ00,22195,19.26,1084,49,9.41
1835,0,3,10,4,2005JJ00,22510,19.41,965,43,8.32
1836,0,3,10,4,2006JJ00,23545,19.75,1093,46,9.17
1837,0,3,10,4,2007JJ00,26480,18.47,1178,44,8.22
1838,0,3,10,4,2008JJ00,22555,15.0,850,38,5.65
1839,0,3,10,4,2009JJ00,19625,12.66,687,35,4.43
1840,0,3,10,4,2010JJ00,18905,11.57,663,35,4.06
1841,0,3,10,5,2004JJ00,22485,21.18,1091,49,10.28
1842,0,3,10,5,2005JJ00,22670,20.86,979,43,9.01
1843,0,3,10,5,2006JJ00,22535,20.69,1023,45,9.39
1844,0,3,10,5,2007JJ00,16190,19.65,779,48,9.46
1845,0,3,10,5,2008JJ00,13320,15.88,541,41,6.46
1846,0,3,10,5,2009JJ00,11895,13.7,449,38,5.17
1847,0,3,10,5,2010JJ00,10840,12.54,404,37,4.67
1848,1,0, 0,0,2004JJ00,164890,2.64,20971,127,3.36
1849,1,0, 0,0,2005JJ00,166515,2.66,21142,127,3.38
1850,1,0, 0,0,2006JJ00,172160,2.75,22285,129,3.56
1851,1,0, 0,0,2007JJ00,174870,2.79,22451,128,3.58
1852,1,0, 0,0,2008JJ00,180575,2.85,23115,128,3.65
1853,1,0, 0,0,2009JJ00,181605,2.84,24102,133,3.77
1854,1,0, 0,0,2010JJ00,187075,2.91,25316,135,3.94
1855,1,0, 0,1,2004JJ00,31730,2.63,4003,126,3.32
1856,1,0, 0,1,2005JJ00,31965,2.67,4039,126,3.37
1857,1,0, 0,1,2006JJ00,32520,2.72,4186,129,3.5
1858,1,0, 0,1,2007JJ00,28990,2.61,3756,130,3.38
1859,1,0, 0,1,2008JJ00,28985,2.56,3791,131,3.35
1860,1,0, 0,1,2009JJ00,30610,2.5,4026,132,3.29
1861,1,0, 0,1,2010JJ00,31635,2.53,4373,138,3.49
1862,1,0, 0,2,2004JJ00,41780,2.93,5095,122,3.58
1863,1,0, 0,2,2005JJ00,42395,2.93,5228,123,3.61
1864,1,0, 0,2,2006JJ00,44340,3.01,5559,125,3.77
1865,1,0, 0,2,2007JJ00,48905,2.76,5869,120,3.31
1866,1,0, 0,2,2008JJ00,51725,2.83,6184,120,3.39
1867,1,0, 0,2,2009JJ00,50735,2.84,6315,124,3.53
1868,1,0, 0,2,2010JJ00,51720,2.9,6624,128,3.71
1869,1,0, 0,3,2004JJ00,29335,2.49,3666,125,3.11
1870,1,0, 0,3,2005JJ00,29810,2.5,3694,124,3.1
1871,1,0, 0,3,2006JJ00,31220,2.62,3884,124,3.26
1872,1,0, 0,3,2007JJ00,34125,2.74,4376,128,3.51
1873,1,0, 0,3,2008JJ00,34865,2.85,4445,128,3.64
1874,1,0, 0,3,2009JJ00,34690,2.86,4651,134,3.83
1875,1,0, 0,3,2010JJ00,36350,2.93,4937,136,3.98
1876,1,0, 0,4,2004JJ00,30410,2.54,3858,127,3.22
1877,1,0, 0,4,2005JJ00,30470,2.57,3817,125,3.22
1878,1,0, 0,4,2006JJ00,31660,2.65,4166,132,3.49
1879,1,0, 0,4,2007JJ00,39005,2.87,5028,129,3.7
1880,1,0, 0,4,2008JJ00,40880,2.95,5285,129,3.82
1881,1,0, 0,4,2009JJ00,41085,2.98,5601,136,4.06
1882,1,0, 0,4,2010JJ00,43170,3.08,5917,137,4.22
1883,1,0, 0,5,2004JJ00,31630,2.57,4349,137,3.54
1884,1,0, 0,5,2005JJ00,31870,2.6,4365,137,3.56
1885,1,0, 0,5,2006JJ00,32420,2.69,4490,139,3.72
1886,1,0, 0,5,2007JJ00,23845,3.05,3422,144,4.38
1887,1,0, 0,5,2008JJ00,24115,3.12,3410,141,4.41
1888,1,0, 0,5,2009JJ00,24485,3.13,3510,143,4.49
1889,1,0, 0,5,2010JJ00,24195,3.23,3464,143,4.63
1890,1,0, 1,0,2004JJ00,31630,0.51,3070,97,0.49
1891,1,0, 1,0,2005JJ00,43260,0.69,4618,107,0.74
1892,1,0, 1,0,2006JJ00,47420,0.76,5151,109,0.82
1893,1,0, 1,0,2007JJ00,49030,0.78,5351,109,0.85
1894,1,0, 1,0,2008JJ00,50915,0.8,5665,111,0.89
1895,1,0, 1,0,2009JJ00,53470,0.84,6196,116,0.97
1896,1,0, 1,0,2010JJ00,55375,0.86,6573,119,1.02
1897,1,0, 1,1,2004JJ00,5965,0.49,552,92,0.46
1898,1,0, 1,1,2005JJ00,9205,0.77,942,102,0.79
1899,1,0, 1,1,2006JJ00,10340,0.86,1072,104,0.9
1900,1,0, 1,1,2007JJ00,9400,0.85,969,103,0.87
1901,1,0, 1,1,2008JJ00,9625,0.85,993,103,0.88
1902,1,0, 1,1,2009JJ00,10975,0.9,1147,105,0.94
1903,1,0, 1,1,2010JJ00,11525,0.92,1253,109,1.0
1904,1,0, 1,2,2004JJ00,8845,0.62,808,91,0.57
1905,1,0, 1,2,2005JJ00,11785,0.81,1210,103,0.83
1906,1,0, 1,2,2006JJ00,12950,0.88,1346,104,0.91
1907,1,0, 1,2,2007JJ00,14630,0.83,1522,104,0.86
1908,1,0, 1,2,2008JJ00,15415,0.84,1643,107,0.9
1909,1,0, 1,2,2009JJ00,15830,0.88,1777,112,0.99
1910,1,0, 1,2,2010JJ00,16310,0.91,1886,116,1.06
1911,1,0, 1,3,2004JJ00,5860,0.5,556,95,0.47
1912,1,0, 1,3,2005JJ00,7895,0.66,821,104,0.69
1913,1,0, 1,3,2006JJ00,8475,0.71,901,106,0.75
1914,1,0, 1,3,2007JJ00,9590,0.77,1052,110,0.85
1915,1,0, 1,3,2008JJ00,9800,0.8,1099,112,0.9
1916,1,0, 1,3,2009JJ00,9965,0.82,1174,118,0.97
1917,1,0, 1,3,2010JJ00,10570,0.85,1277,121,1.03
1918,1,0, 1,4,2004JJ00,5530,0.46,556,100,0.46
1919,1,0, 1,4,2005JJ00,7350,0.62,809,110,0.68
1920,1,0, 1,4,2006JJ00,8080,0.68,914,113,0.77
1921,1,0, 1,4,2007JJ00,9735,0.72,1138,117,0.84
1922,1,0, 1,4,2008JJ00,10220,0.74,1217,119,0.88
1923,1,0, 1,4,2009JJ00,10580,0.77,1330,126,0.96
1924,1,0, 1,4,2010JJ00,10950,0.78,1389,127,0.99
1925,1,0, 1,5,2004JJ00,5435,0.44,599,110,0.49
1926,1,0, 1,5,2005JJ00,7025,0.57,835,119,0.68
1927,1,0, 1,5,2006JJ00,7575,0.63,917,121,0.76
1928,1,0, 1,5,2007JJ00,5680,0.73,671,118,0.86
1929,1,0, 1,5,2008JJ00,5860,0.76,713,122,0.92
1930,1,0, 1,5,2009JJ00,6125,0.78,767,125,0.98
1931,1,0, 1,5,2010JJ00,6015,0.8,769,128,1.03
1932,1,0, 2,0,2004JJ00,11845,0.19,1633,138,0.26
1933,1,0, 2,0,2005JJ00,11400,0.18,1316,115,0.21
1934,1,0, 2,0,2006JJ00,13245,0.21,1223,92,0.2
1935,1,0, 2,0,2007JJ00,19845,0.32,1525,77,0.24
1936,1,0, 2,0,2008JJ00,28630,0.45,2092,73,0.33
1937,1,0, 2,0,2009JJ00,34395,0.54,2611,76,0.41
1938,1,0, 2,0,2010JJ00,40005,0.62,3016,75,0.47
1939,1,0, 2,1,2004JJ00,2265,0.19,127,56,0.11
1940,1,0, 2,1,2005JJ00,1905,0.16,93,49,0.08
1941,1,0, 2,1,2006JJ00,1910,0.16,85,45,0.07
1942,1,0, 2,1,2007JJ00,2420,0.22,106,44,0.1
1943,1,0, 2,1,2008JJ00,3600,0.32,201,56,0.18
1944,1,0, 2,1,2009JJ00,4875,0.4,316,65,0.26
1945,1,0, 2,1,2010JJ00,5745,0.46,428,74,0.34
1946,1,0, 2,2,2004JJ00,2980,0.21,278,93,0.2
1947,1,0, 2,2,2005JJ00,2845,0.2,247,87,0.17
1948,1,0, 2,2,2006JJ00,3365,0.23,217,64,0.15
1949,1,0, 2,2,2007JJ00,5115,0.29,241,47,0.14
1950,1,0, 2,2,2008JJ00,7525,0.41,402,53,0.22
1951,1,0, 2,2,2009JJ00,8800,0.49,530,60,0.3
1952,1,0, 2,2,2010JJ00,10160,0.57,660,65,0.37
1953,1,0, 2,3,2004JJ00,2130,0.18,363,170,0.31
1954,1,0, 2,3,2005JJ00,2090,0.18,286,137,0.24
1955,1,0, 2,3,2006JJ00,2515,0.21,249,99,0.21
1956,1,0, 2,3,2007JJ00,4220,0.34,328,78,0.26
1957,1,0, 2,3,2008JJ00,5735,0.47,419,73,0.34
1958,1,0, 2,3,2009JJ00,6845,0.56,527,77,0.43
1959,1,0, 2,3,2010JJ00,8040,0.65,589,73,0.47
1960,1,0, 2,4,2004JJ00,2220,0.19,318,143,0.27
1961,1,0, 2,4,2005JJ00,2185,0.18,240,110,0.2
1962,1,0, 2,4,2006JJ00,2640,0.22,242,92,0.2
1963,1,0, 2,4,2007JJ00,4940,0.36,390,79,0.29
1964,1,0, 2,4,2008JJ00,7310,0.53,554,76,0.4
1965,1,0, 2,4,2009JJ00,8665,0.63,681,79,0.49
1966,1,0, 2,4,2010JJ00,10430,0.74,804,77,0.57
1967,1,0, 2,5,2004JJ00,2250,0.18,547,243,0.44
1968,1,0, 2,5,2005JJ00,2380,0.19,451,190,0.37
1969,1,0, 2,5,2006JJ00,2815,0.23,430,153,0.36
1970,1,0, 2,5,2007JJ00,3150,0.4,459,146,0.59
1971,1,0, 2,5,2008JJ00,4465,0.58,516,115,0.67
1972,1,0, 2,5,2009JJ00,5210,0.67,557,107,0.71
1973,1,0, 2,5,2010JJ00,5630,0.75,536,95,0.72
1974,1,0, 3,0,2004JJ00,33850,0.54,809,24,0.13
1975,1,0, 3,0,2005JJ00,28985,0.46,491,17,0.08
1976,1,0, 3,0,2006JJ00,29280,0.47,480,16,0.08
1977,1,0, 3,0,2007JJ00,27095,0.43,472,17,0.08
1978,1,0, 3,0,2008JJ00,24905,0.39,444,18,0.07
1979,1,0, 3,0,2009JJ00,20440,0.32,359,18,0.06
1980,1,0, 3,0,2010JJ00,18310,0.28,315,17,0.05
1981,1,0, 3,1,2004JJ00,4780,0.4,98,20,0.08
1982,1,0, 3,1,2005JJ00,4800,0.4,89,19,0.07
1983,1,0, 3,1,2006JJ00,4735,0.4,77,16,0.06
1984,1,0, 3,1,2007JJ00,3735,0.34,64,17,0.06
1985,1,0, 3,1,2008JJ00,3395,0.3,63,19,0.06
1986,1,0, 3,1,2009JJ00,2905,0.24,66,23,0.05
1987,1,0, 3,1,2010JJ00,2525,0.2,57,23,0.05
1988,1,0, 3,2,2004JJ00,7675,0.54,177,23,0.12
1989,1,0, 3,2,2005JJ00,6865,0.47,118,17,0.08
1990,1,0, 3,2,2006JJ00,7210,0.49,124,17,0.08
1991,1,0, 3,2,2007JJ00,7380,0.42,131,18,0.07
1992,1,0, 3,2,2008JJ00,7115,0.39,125,18,0.07
1993,1,0, 3,2,2009JJ00,5725,0.32,92,16,0.05
1994,1,0, 3,2,2010JJ00,5120,0.29,80,16,0.04
1995,1,0, 3,3,2004JJ00,6380,0.54,157,25,0.13
1996,1,0, 3,3,2005JJ00,5435,0.46,85,16,0.07
1997,1,0, 3,3,2006JJ00,5425,0.45,89,16,0.07
1998,1,0, 3,3,2007JJ00,5410,0.43,103,19,0.08
1999,1,0, 3,3,2008JJ00,4950,0.41,95,19,0.08
2000,1,0, 3,3,2009JJ00,3835,0.32,67,17,0.06
2001,1,0, 3,3,2010JJ00,3475,0.28,57,16,0.05
2002,1,0, 3,4,2004JJ00,7215,0.6,170,24,0.14
2003,1,0, 3,4,2005JJ00,5755,0.49,99,17,0.08
2004,1,0, 3,4,2006JJ00,5800,0.49,95,16,0.08
2005,1,0, 3,4,2007JJ00,6475,0.48,107,16,0.08
2006,1,0, 3,4,2008JJ00,5925,0.43,102,17,0.07
2007,1,0, 3,4,2009JJ00,4980,0.36,84,17,0.06
2008,1,0, 3,4,2010JJ00,4515,0.32,76,17,0.05
2009,1,0, 3,5,2004JJ00,7805,0.63,209,27,0.17
2010,1,0, 3,5,2005JJ00,6135,0.5,100,16,0.08
2011,1,0, 3,5,2006JJ00,6110,0.51,96,16,0.08
2012,1,0, 3,5,2007JJ00,4100,0.52,67,16,0.09
2013,1,0, 3,5,2008JJ00,3525,0.46,59,17,0.08
2014,1,0, 3,5,2009JJ00,2995,0.38,51,17,0.06
2015,1,0, 3,5,2010JJ00,2675,0.36,46,17,0.06
2016,1,0, 4,0,2004JJ00,24475,0.39,3519,144,0.56
2017,1,0, 4,0,2005JJ00,13505,0.22,2095,155,0.34
2018,1,0, 4,0,2006JJ00,10725,0.17,1844,172,0.29
2019,1,0, 4,0,2007JJ00,10835,0.17,2070,191,0.33
2020,1,0, 4,0,2008JJ00,15340,0.24,3264,213,0.52
2021,1,0, 4,0,2009JJ00,19220,0.3,4502,234,0.7
2022,1,0, 4,0,2010JJ00,21900,0.34,5455,249,0.85
2023,1,0, 4,1,2004JJ00,5950,0.49,781,131,0.65
2024,1,0, 4,1,2005JJ00,2990,0.25,411,138,0.34
2025,1,0, 4,1,2006JJ00,2135,0.18,335,157,0.28
2026,1,0, 4,1,2007JJ00,1610,0.14,277,172,0.25
2027,1,0, 4,1,2008JJ00,2310,0.2,467,202,0.41
2028,1,0, 4,1,2009JJ00,3345,0.27,748,224,0.61
2029,1,0, 4,1,2010JJ00,3900,0.31,955,245,0.76
2030,1,0, 4,2,2004JJ00,6195,0.43,871,141,0.61
2031,1,0, 4,2,2005JJ00,3600,0.25,554,154,0.38
2032,1,0, 4,2,2006JJ00,2905,0.2,489,168,0.33
2033,1,0, 4,2,2007JJ00,3155,0.18,571,181,0.32
2034,1,0, 4,2,2008JJ00,4420,0.24,888,201,0.49
2035,1,0, 4,2,2009JJ00,5245,0.29,1159,221,0.65
2036,1,0, 4,2,2010JJ00,6050,0.34,1425,236,0.8
2037,1,0, 4,3,2004JJ00,4105,0.35,573,140,0.49
2038,1,0, 4,3,2005JJ00,2230,0.19,355,159,0.3
2039,1,0, 4,3,2006JJ00,1930,0.16,309,160,0.26
2040,1,0, 4,3,2007JJ00,2210,0.18,444,201,0.36
2041,1,0, 4,3,2008JJ00,3100,0.25,670,216,0.55
2042,1,0, 4,3,2009JJ00,3790,0.31,902,238,0.74
2043,1,0, 4,3,2010JJ00,4195,0.34,1046,249,0.84
2044,1,0, 4,4,2004JJ00,4210,0.35,641,152,0.54
2045,1,0, 4,4,2005JJ00,2375,0.2,389,164,0.33
2046,1,0, 4,4,2006JJ00,1865,0.16,346,186,0.29
2047,1,0, 4,4,2007JJ00,2365,0.17,461,195,0.34
2048,1,0, 4,4,2008JJ00,3430,0.25,759,221,0.55
2049,1,0, 4,4,2009JJ00,4285,0.31,1042,243,0.75
2050,1,0, 4,4,2010JJ00,4930,0.35,1276,259,0.91
2051,1,0, 4,5,2004JJ00,4015,0.33,652,162,0.53
2052,1,0, 4,5,2005JJ00,2315,0.19,387,167,0.32
2053,1,0, 4,5,2006JJ00,1890,0.16,364,193,0.3
2054,1,0, 4,5,2007JJ00,1495,0.19,318,212,0.41
2055,1,0, 4,5,2008JJ00,2075,0.27,480,231,0.62
2056,1,0, 4,5,2009JJ00,2555,0.33,652,255,0.83
2057,1,0, 4,5,2010JJ00,2825,0.38,754,267,1.01
2058,1,0, 5,0,2004JJ00,5075,0.08,598,118,0.1
2059,1,0, 5,0,2005JJ00,6385,0.1,778,122,0.12
2060,1,0, 5,0,2006JJ00,7170,0.11,922,129,0.15
2061,1,0, 5,0,2007JJ00,5385,0.09,765,142,0.12
2062,1,0, 5,0,2008JJ00,3810,0.06,553,145,0.09
2063,1,0, 5,0,2009JJ00,3025,0.05,463,153,0.07
2064,1,0, 5,0,2010JJ00,2575,0.04,401,156,0.06
2065,1,0, 5,1,2004JJ00,900,0.07,90,101,0.08
2066,1,0, 5,1,2005JJ00,1565,0.13,184,117,0.15
2067,1,0, 5,1,2006JJ00,1715,0.14,209,122,0.18
2068,1,0, 5,1,2007JJ00,1200,0.11,155,129,0.14
2069,1,0, 5,1,2008JJ00,840,0.07,111,132,0.1
2070,1,0, 5,1,2009JJ00,710,0.06,102,143,0.08
2071,1,0, 5,1,2010JJ00,605,0.05,97,160,0.08
2072,1,0, 5,2,2004JJ00,1370,0.1,154,113,0.11
2073,1,0, 5,2,2005JJ00,1680,0.12,205,122,0.14
2074,1,0, 5,2,2006JJ00,1930,0.13,243,126,0.16
2075,1,0, 5,2,2007JJ00,1520,0.09,205,135,0.12
2076,1,0, 5,2,2008JJ00,1105,0.06,157,142,0.09
2077,1,0, 5,2,2009JJ00,850,0.05,127,149,0.07
2078,1,0, 5,2,2010JJ00,735,0.04,113,153,0.06
2079,1,0, 5,3,2004JJ00,925,0.08,101,110,0.09
2080,1,0, 5,3,2005JJ00,1095,0.09,130,118,0.11
2081,1,0, 5,3,2006JJ00,1240,0.1,157,126,0.13
2082,1,0, 5,3,2007JJ00,1025,0.08,152,148,0.12
2083,1,0, 5,3,2008JJ00,720,0.06,107,148,0.09
2084,1,0, 5,3,2009JJ00,540,0.04,86,159,0.07
2085,1,0, 5,3,2010JJ00,440,0.04,67,152,0.05
2086,1,0, 5,4,2004JJ00,960,0.08,128,133,0.11
2087,1,0, 5,4,2005JJ00,1055,0.09,125,119,0.11
2088,1,0, 5,4,2006JJ00,1185,0.1,161,136,0.14
2089,1,0, 5,4,2007JJ00,1015,0.07,156,153,0.11
2090,1,0, 5,4,2008JJ00,710,0.05,111,156,0.08
2091,1,0, 5,4,2009JJ00,590,0.04,96,162,0.07
2092,1,0, 5,4,2010JJ00,515,0.04,80,156,0.06
2093,1,0, 5,5,2004JJ00,925,0.08,124,134,0.1
2094,1,0, 5,5,2005JJ00,985,0.08,134,135,0.11
2095,1,0, 5,5,2006JJ00,1095,0.09,152,139,0.13
2096,1,0, 5,5,2007JJ00,620,0.08,97,156,0.12
2097,1,0, 5,5,2008JJ00,435,0.06,67,154,0.09
2098,1,0, 5,5,2009JJ00,330,0.04,53,160,0.07
2099,1,0, 5,5,2010JJ00,280,0.04,44,158,0.06
2100,1,0, 6,0,2004JJ00,28310,0.45,3294,116,0.53
2101,1,0, 6,0,2005JJ00,31705,0.51,3115,98,0.5
2102,1,0, 6,0,2006JJ00,32835,0.52,3399,104,0.54
2103,1,0, 6,0,2007JJ00,37075,0.59,4282,115,0.68
2104,1,0, 6,0,2008JJ00,35495,0.56,4172,118,0.66
2105,1,0, 6,0,2009JJ00,33075,0.52,3936,119,0.62
2106,1,0, 6,0,2010JJ00,32515,0.51,3980,122,0.62
2107,1,0, 6,1,2004JJ00,4985,0.41,521,105,0.43
2108,1,0, 6,1,2005JJ00,5020,0.42,483,96,0.4
2109,1,0, 6,1,2006JJ00,5180,0.43,515,99,0.43
2110,1,0, 6,1,2007JJ00,5440,0.49,596,109,0.54
2111,1,0, 6,1,2008JJ00,5095,0.45,609,120,0.54
2112,1,0, 6,1,2009JJ00,4530,0.37,552,122,0.45
2113,1,0, 6,1,2010JJ00,4455,0.36,571,128,0.46
2114,1,0, 6,2,2004JJ00,6935,0.49,787,113,0.55
2115,1,0, 6,2,2005JJ00,7550,0.52,709,94,0.49
2116,1,0, 6,2,2006JJ00,7770,0.53,798,103,0.54
2117,1,0, 6,2,2007JJ00,9970,0.56,1089,109,0.61
2118,1,0, 6,2,2008JJ00,9945,0.54,1089,109,0.6
2119,1,0, 6,2,2009JJ00,9125,0.51,1002,110,0.56
2120,1,0, 6,2,2010JJ00,8650,0.48,968,112,0.54
2121,1,0, 6,3,2004JJ00,4905,0.42,562,115,0.48
2122,1,0, 6,3,2005JJ00,5665,0.48,534,94,0.45
2123,1,0, 6,3,2006JJ00,6020,0.5,589,98,0.49
2124,1,0, 6,3,2007JJ00,7060,0.57,840,119,0.67
2125,1,0, 6,3,2008JJ00,6745,0.55,804,119,0.66
2126,1,0, 6,3,2009JJ00,6410,0.53,774,121,0.64
2127,1,0, 6,3,2010JJ00,6420,0.52,786,123,0.63
2128,1,0, 6,4,2004JJ00,5310,0.44,639,120,0.53
2129,1,0, 6,4,2005JJ00,6210,0.52,599,96,0.51
2130,1,0, 6,4,2006JJ00,6440,0.54,695,108,0.58
2131,1,0, 6,4,2007JJ00,8975,0.66,1027,114,0.76
2132,1,0, 6,4,2008JJ00,8625,0.62,1000,116,0.72
2133,1,0, 6,4,2009JJ00,8090,0.59,982,121,0.71
2134,1,0, 6,4,2010JJ00,8280,0.59,1054,127,0.75
2135,1,0, 6,5,2004JJ00,6180,0.5,785,127,0.64
2136,1,0, 6,5,2005JJ00,7265,0.59,790,109,0.64
2137,1,0, 6,5,2006JJ00,7415,0.61,802,108,0.67
2138,1,0, 6,5,2007JJ00,5625,0.72,730,130,0.93
2139,1,0, 6,5,2008JJ00,5085,0.66,670,132,0.87
2140,1,0, 6,5,2009JJ00,4920,0.63,625,127,0.8
2141,1,0, 6,5,2010JJ00,4705,0.63,601,128,0.8
2142,1,0, 7,0,2004JJ00,29700,0.48,8049,271,1.29
2143,1,0, 7,0,2005JJ00,31265,0.5,8730,279,1.4
2144,1,0, 7,0,2006JJ00,31485,0.5,9266,294,1.48
2145,1,0, 7,0,2007JJ00,25610,0.41,7987,312,1.27
2146,1,0, 7,0,2008JJ00,21480,0.34,6925,322,1.09
2147,1,0, 7,0,2009JJ00,17975,0.28,6034,336,0.94
2148,1,0, 7,0,2010JJ00,16395,0.25,5575,340,0.87
2149,1,0, 7,1,2004JJ00,6890,0.57,1834,266,1.52
2150,1,0, 7,1,2005JJ00,6485,0.54,1836,283,1.53
2151,1,0, 7,1,2006JJ00,6505,0.54,1892,291,1.58
2152,1,0, 7,1,2007JJ00,5180,0.47,1590,307,1.43
2153,1,0, 7,1,2008JJ00,4120,0.36,1347,327,1.19
2154,1,0, 7,1,2009JJ00,3265,0.27,1096,335,0.9
2155,1,0, 7,1,2010JJ00,2880,0.23,1012,351,0.81
2156,1,0, 7,2,2004JJ00,7785,0.55,2020,260,1.42
2157,1,0, 7,2,2005JJ00,8070,0.56,2185,271,1.51
2158,1,0, 7,2,2006JJ00,8210,0.56,2343,285,1.59
2159,1,0, 7,2,2007JJ00,7135,0.4,2109,296,1.19
2160,1,0, 7,2,2008JJ00,6205,0.34,1880,303,1.03
2161,1,0, 7,2,2009JJ00,5160,0.29,1628,315,0.91
2162,1,0, 7,2,2010JJ00,4695,0.26,1494,318,0.84
2163,1,0, 7,3,2004JJ00,5035,0.43,1354,269,1.15
2164,1,0, 7,3,2005JJ00,5405,0.45,1483,274,1.25
2165,1,0, 7,3,2006JJ00,5610,0.47,1590,284,1.33
2166,1,0, 7,3,2007JJ00,4610,0.37,1457,316,1.17
2167,1,0, 7,3,2008JJ00,3820,0.31,1251,328,1.02
2168,1,0, 7,3,2009JJ00,3310,0.27,1121,339,0.92
2169,1,0, 7,3,2010JJ00,3210,0.26,1116,348,0.9
2170,1,0, 7,4,2004JJ00,4970,0.41,1406,283,1.17
2171,1,0, 7,4,2005JJ00,5540,0.47,1557,281,1.31
2172,1,0, 7,4,2006JJ00,5650,0.47,1712,303,1.43
2173,1,0, 7,4,2007JJ00,5505,0.41,1750,318,1.29
2174,1,0, 7,4,2008JJ00,4665,0.34,1542,331,1.11
2175,1,0, 7,4,2009JJ00,3890,0.28,1385,356,1.0
2176,1,0, 7,4,2010JJ00,3545,0.25,1238,349,0.88
2177,1,0, 7,5,2004JJ00,5025,0.41,1433,285,1.17
2178,1,0, 7,5,2005JJ00,5770,0.47,1669,289,1.36
2179,1,0, 7,5,2006JJ00,5515,0.46,1728,313,1.43
2180,1,0, 7,5,2007JJ00,3180,0.41,1082,340,1.38
2181,1,0, 7,5,2008JJ00,2670,0.35,904,339,1.17
2182,1,0, 7,5,2009JJ00,2350,0.3,805,343,1.03
2183,1,0, 7,5,2010JJ00,2060,0.28,714,346,0.95
2184,1,0, 8,0,2004JJ00,90885,1.46,7647,84,1.23
2185,1,0, 8,0,2005JJ00,94420,1.51,9810,104,1.57
2186,1,0, 8,0,2006JJ00,96800,1.55,10603,110,1.69
2187,1,0, 8,0,2007JJ00,90855,1.45,10446,115,1.67
2188,1,0, 8,0,2008JJ00,91545,1.44,10777,118,1.7
2189,1,0, 8,0,2009JJ00,93695,1.47,11529,123,1.8
2190,1,0, 8,0,2010JJ00,96240,1.5,12113,126,1.88
2191,1,0, 8,1,2004JJ00,19700,1.63,1587,81,1.32
2192,1,0, 8,1,2005JJ00,20245,1.69,2050,101,1.71
2193,1,0, 8,1,2006JJ00,20690,1.73,2191,106,1.83
2194,1,0, 8,1,2007JJ00,17390,1.57,1884,108,1.7
2195,1,0, 8,1,2008JJ00,16895,1.49,1851,110,1.64
2196,1,0, 8,1,2009JJ00,18300,1.49,2045,112,1.67
2197,1,0, 8,1,2010JJ00,18910,1.51,2196,116,1.75
2198,1,0, 8,2,2004JJ00,24190,1.7,1964,81,1.38
2199,1,0, 8,2,2005JJ00,25135,1.73,2542,101,1.75
2200,1,0, 8,2,2006JJ00,25995,1.76,2754,106,1.87
2201,1,0, 8,2,2007JJ00,26440,1.49,2895,109,1.63
2202,1,0, 8,2,2008JJ00,27145,1.49,3060,113,1.68
2203,1,0, 8,2,2009JJ00,27090,1.51,3218,119,1.8
2204,1,0, 8,2,2010JJ00,27790,1.56,3398,122,1.9
2205,1,0, 8,3,2004JJ00,15925,1.35,1311,82,1.11
2206,1,0, 8,3,2005JJ00,16620,1.4,1682,101,1.41
2207,1,0, 8,3,2006JJ00,17255,1.45,1832,106,1.54
2208,1,0, 8,3,2007JJ00,17435,1.4,2029,116,1.63
2209,1,0, 8,3,2008JJ00,17440,1.43,2079,119,1.7
2210,1,0, 8,3,2009JJ00,17600,1.45,2200,125,1.81
2211,1,0, 8,3,2010JJ00,18415,1.48,2350,128,1.89
2212,1,0, 8,4,2004JJ00,15670,1.31,1372,88,1.15
2213,1,0, 8,4,2005JJ00,16325,1.38,1733,106,1.46
2214,1,0, 8,4,2006JJ00,16780,1.4,1907,114,1.6
2215,1,0, 8,4,2007JJ00,18620,1.37,2276,122,1.67
2216,1,0, 8,4,2008JJ00,19020,1.37,2388,126,1.73
2217,1,0, 8,4,2009JJ00,19350,1.4,2568,133,1.86
2218,1,0, 8,4,2010JJ00,19945,1.42,2669,134,1.9
2219,1,0, 8,5,2004JJ00,15395,1.25,1412,92,1.15
2220,1,0, 8,5,2005JJ00,16095,1.31,1803,112,1.47
2221,1,0, 8,5,2006JJ00,16080,1.33,1918,119,1.59
2222,1,0, 8,5,2007JJ00,10975,1.4,1363,124,1.74
2223,1,0, 8,5,2008JJ00,11045,1.43,1399,127,1.81
2224,1,0, 8,5,2009JJ00,11360,1.45,1499,132,1.92
2225,1,0, 8,5,2010JJ00,11180,1.49,1499,134,2.0
2226,1,0, 9,0,2004JJ00,94335,1.51,8955,95,1.44
2227,1,0, 9,0,2005JJ00,87880,1.41,7549,86,1.21
2228,1,0, 9,0,2006JJ00,88290,1.41,7866,89,1.26
