ID,HerkomstBestemming,Perioden,Arseen_1,Cadmium_2,Chroom_3,Koper_4,Kwik_5,Lood_6,Nikkel_7,Zink_8,ZwareMetaalequivalenten_9,Fosfor_10,Stikstof_11,Nutrientenequivalenten_12
433,31,2008JJ00,0.0,0.0,53.0,4.0,0.0,7.0,25.0,23.0,0.0,0.0,186.0,0.0
434,32,1995JJ00,2.0,1.0,5.0,108.0,1.0,41.0,4.0,308.0,0.1,53.0,8636.0,1.0
435,32,1996JJ00,1.0,0.0,17.0,188.0,1.0,40.0,50.0,323.0,0.1,800.0,44797.0,5.0
436,32,1997JJ00,1.0,0.0,25.0,242.0,1.0,39.0,81.0,339.0,0.1,1298.0,68904.0,8.0
437,32,1998JJ00,1.0,0.0,32.0,296.0,1.0,38.0,111.0,370.0,0.1,1795.0,93012.0,11.0
438,32,1999JJ00,1.0,0.0,40.0,349.0,1.0,37.0,142.0,401.0,0.2,2293.0,117119.0,14.0
439,32,2000JJ00,1.0,1.0,44.0,376.0,0.0,37.0,157.0,463.0,0.1,2542.0,129173.0,15.0
440,32,2001JJ00,2.0,0.0,36.0,486.0,0.0,37.0,132.0,439.0,0.2,2652.0,244425.0,27.0
441,32,2002JJ00,2.0,0.0,28.0,595.0,0.0,36.0,108.0,415.0,0.2,2725.0,321259.0,35.0
442,32,2003JJ00,3.0,1.0,21.0,705.0,1.0,36.0,83.0,317.0,0.3,2799.0,398094.0,43.0
443,32,2004JJ00,4.0,1.0,13.0,814.0,1.0,35.0,58.0,268.0,0.3,2836.0,436511.0,46.0
444,32,2005JJ00,4.0,1.0,20.0,924.0,1.0,35.0,73.0,261.0,0.4,907.0,405812.0,41.0
445,32,2006JJ00,4.0,2.0,7.0,84.0,1.0,30.0,14.0,281.0,0.1,3221.0,94105.0,13.0
446,32,2007JJ00,2.0,2.0,4.0,89.0,1.0,44.0,9.0,221.0,0.1,1144.0,60621.0,7.0
447,32,2008JJ00,23.0,1.0,3.0,394.0,1.0,35.0,11.0,182.0,0.2,94033.0,42497.0,98.0
448,33,1995JJ00,2.0,1.0,5.0,87.0,1.0,33.0,4.0,244.0,0.1,53.0,8636.0,1.0
449,33,1996JJ00,1.0,0.0,17.0,168.0,1.0,33.0,50.0,262.0,0.1,800.0,16177.0,2.0
450,33,1997JJ00,1.0,0.0,25.0,222.0,1.0,32.0,81.0,280.0,0.1,1298.0,21204.0,3.0
451,33,1998JJ00,1.0,0.0,32.0,276.0,1.0,32.0,111.0,317.0,0.1,1795.0,26232.0,4.0
452,33,1999JJ00,1.0,0.0,40.0,330.0,1.0,31.0,142.0,353.0,0.1,2293.0,31259.0,5.0
453,33,2000JJ00,1.0,1.0,44.0,357.0,0.0,31.0,157.0,426.0,0.1,2542.0,33773.0,6.0
454,33,2001JJ00,1.0,0.0,36.0,465.0,0.0,31.0,132.0,400.0,0.2,2652.0,172822.0,20.0
455,33,2002JJ00,2.0,0.0,28.0,573.0,0.0,30.0,108.0,374.0,0.2,2725.0,265522.0,29.0
456,33,2003JJ00,3.0,1.0,21.0,681.0,1.0,30.0,83.0,272.0,0.3,2799.0,358221.0,39.0
457,33,2004JJ00,4.0,1.0,13.0,789.0,1.0,30.0,58.0,221.0,0.3,2836.0,404571.0,43.0
458,33,2005JJ00,4.0,1.0,5.0,897.0,1.0,29.0,34.0,220.0,0.3,907.0,371287.0,38.0
459,33,2006JJ00,4.0,2.0,7.0,67.0,1.0,25.0,14.0,242.0,0.1,3221.0,62165.0,9.0
460,33,2007JJ00,2.0,2.0,4.0,72.0,1.0,39.0,9.0,192.0,0.1,1144.0,60621.0,7.0
461,33,2008JJ00,23.0,1.0,3.0,378.0,1.0,30.0,11.0,153.0,0.2,94033.0,42497.0,98.0
462,34,1995JJ00,0.0,0.0,0.0,21.0,0.0,8.0,0.0,64.0,0.0,0.0,0.0,0.0
463,34,1996JJ00,0.0,0.0,0.0,20.0,0.0,7.0,0.0,61.0,0.0,0.0,28620.0,3.0
464,34,1997JJ00,0.0,0.0,0.0,20.0,0.0,7.0,0.0,58.0,0.0,0.0,47700.0,5.0
465,34,1998JJ00,0.0,0.0,0.0,20.0,0.0,7.0,0.0,53.0,0.0,0.0,66780.0,7.0
466,34,1999JJ00,0.0,0.0,0.0,19.0,0.0,6.0,0.0,48.0,0.0,0.0,85860.0,9.0
467,34,2000JJ00,0.0,0.0,0.0,19.0,0.0,6.0,0.0,38.0,0.0,0.0,95400.0,10.0
468,34,2001JJ00,0.0,0.0,0.0,21.0,0.0,6.0,0.0,39.0,0.0,0.0,71603.0,7.0
469,34,2002JJ00,0.0,0.0,0.0,22.0,0.0,6.0,0.0,40.0,0.0,0.0,55738.0,6.0
470,34,2003JJ00,0.0,0.0,0.0,24.0,0.0,6.0,0.0,45.0,0.0,0.0,39873.0,4.0
471,34,2004JJ00,0.0,0.0,0.0,26.0,0.0,6.0,0.0,47.0,0.0,0.0,31940.0,3.0
472,34,2005JJ00,0.0,0.0,15.0,27.0,0.0,6.0,39.0,40.0,0.0,0.0,34525.0,3.0
473,34,2006JJ00,0.0,0.0,0.0,18.0,0.0,5.0,0.0,38.0,0.0,0.0,31940.0,3.0
474,34,2007JJ00,0.0,0.0,0.0,16.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0
475,34,2008JJ00,0.0,0.0,0.0,16.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0
476,35,1995JJ00,1.0,0.0,51.0,1180.0,0.0,442.0,38.0,3429.0,0.5,5416.0,4183.0,6.0
477,35,1996JJ00,0.0,0.0,36.0,1236.0,0.0,442.0,27.0,3367.0,0.5,5416.0,3518.0,6.0
478,35,1997JJ00,1.0,0.0,26.0,1332.0,0.0,442.0,20.0,3305.0,0.6,5416.0,3075.0,6.0
479,35,1998JJ00,0.0,0.0,17.0,1322.0,0.0,442.0,13.0,3181.0,0.6,0.0,2631.0,0.0
480,35,1999JJ00,0.0,0.0,7.0,1356.0,0.0,442.0,6.0,3057.0,0.6,0.0,2188.0,0.0
481,35,2000JJ00,0.0,0.0,2.0,1390.0,0.0,442.0,2.0,2809.0,0.6,44.0,1966.0,0.0
482,35,2001JJ00,0.0,0.0,2.0,1390.0,0.0,437.0,2.0,3268.0,0.6,89.0,1946.0,0.0
483,35,2002JJ00,0.0,0.0,1.0,1396.0,1.0,432.0,2.0,3728.0,0.6,116.0,1933.0,0.0
484,35,2003JJ00,0.0,1.0,1.0,1544.0,0.0,427.0,1.0,5564.0,0.7,57.0,1920.0,0.0
485,35,2004JJ00,0.0,1.0,1.0,1583.0,0.0,422.0,1.0,6483.0,0.8,0.0,1913.0,0.0
486,35,2005JJ00,0.0,0.0,0.0,1354.0,0.0,417.0,1.0,2748.0,0.6,0.0,1186.0,0.0
487,35,2006JJ00,0.0,0.0,0.0,1377.0,0.0,420.0,2.0,2816.0,0.6,0.0,0.0,0.0
488,35,2007JJ00,0.0,0.0,0.0,1351.0,0.0,411.0,1.0,2468.0,0.5,0.0,0.0,0.0
489,35,2008JJ00,0.0,0.0,0.0,1375.0,0.0,413.0,1.0,2516.0,0.6,0.0,0.0,0.0
490,36,1995JJ00,2.0,0.0,21.0,3299.0,0.0,1253.0,5.0,9368.0,1.5,3697.0,69186.0,11.0
491,36,1996JJ00,2.0,0.0,12.0,3576.0,0.0,1232.0,6.0,9205.0,1.6,66811.0,72401.0,74.0
492,36,1997JJ00,2.0,0.0,14.0,3608.0,0.0,1218.0,6.0,9043.0,1.6,108887.0,77436.0,117.0
493,36,1998JJ00,1.0,0.0,16.0,3611.0,0.0,1204.0,6.0,8719.0,1.5,150964.0,82472.0,159.0
494,36,1999JJ00,1.0,0.0,10.0,3659.0,0.0,1190.0,7.0,8395.0,1.5,193040.0,87508.0,202.0
495,36,2000JJ00,1.0,0.0,17.0,3696.0,0.0,1183.0,7.0,7746.0,1.5,214078.0,94364.0,224.0
496,36,2001JJ00,1.0,0.0,12.0,3730.0,0.0,1172.0,7.0,8096.0,1.6,136552.0,98834.0,146.0
497,36,2002JJ00,1.0,0.0,13.0,3764.0,0.0,1160.0,7.0,8446.0,1.6,84868.0,101113.0,95.0
498,36,2003JJ00,7.0,1.0,16.0,3752.0,0.0,1149.0,7.0,9844.0,1.6,33184.0,104293.0,44.0
499,36,2004JJ00,0.0,1.0,15.0,3590.0,0.0,1138.0,8.0,10543.0,1.6,7342.0,105533.0,18.0
500,36,2005JJ00,1.0,0.0,14.0,3704.0,0.0,1127.0,8.0,7402.0,1.5,24052.0,72489.0,31.0
501,36,2006JJ00,1.0,0.0,2.0,3719.0,0.0,1127.0,8.0,7299.0,1.5,3859.0,4948563.0,499.0
502,36,2007JJ00,0.0,0.0,1.0,3734.0,0.0,1125.0,2.0,6664.0,1.5,764.0,12527.0,2.0
503,36,2008JJ00,0.0,0.0,11.0,3735.0,0.0,1112.0,15.0,6636.0,1.5,666.0,21693.0,3.0
504,37,1995JJ00,0.0,0.0,1.0,386.0,0.0,134.0,1.0,1084.0,0.2,978.0,3664.0,1.0
505,37,1996JJ00,2.0,0.0,1.0,403.0,0.0,136.0,1.0,1090.0,0.2,878.0,12342.0,2.0
506,37,1997JJ00,2.0,0.0,1.0,414.0,0.0,137.0,2.0,1095.0,0.2,811.0,21021.0,3.0
507,37,1998JJ00,1.0,0.0,2.0,425.0,0.0,139.0,3.0,1106.0,0.2,744.0,29699.0,4.0
508,37,1999JJ00,1.0,0.0,2.0,436.0,0.0,141.0,3.0,1118.0,0.2,678.0,38377.0,5.0
509,37,2000JJ00,1.0,0.0,2.0,442.0,0.0,141.0,3.0,1140.0,0.2,644.0,47055.0,5.0
510,37,2001JJ00,1.0,0.0,2.0,437.0,0.0,138.0,3.0,1170.0,0.2,473.0,44876.0,5.0
511,37,2002JJ00,1.0,0.0,1.0,433.0,0.0,134.0,2.0,1200.0,0.2,358.0,43424.0,5.0
512,37,2003JJ00,7.0,0.0,1.0,428.0,0.0,130.0,2.0,1319.0,0.2,243.0,41972.0,4.0
513,37,2004JJ00,0.0,0.0,0.0,423.0,0.0,126.0,1.0,1379.0,0.2,186.0,41246.0,4.0
514,37,2005JJ00,0.0,0.0,0.0,419.0,0.0,123.0,0.0,860.0,0.2,0.0,32849.0,3.0
515,37,2006JJ00,0.0,0.0,0.0,440.0,0.0,123.0,0.0,869.0,0.2,0.0,4939699.0,494.0
516,37,2007JJ00,0.0,0.0,0.0,395.0,0.0,119.0,0.0,723.0,0.2,0.0,0.0,0.0
517,37,2008JJ00,0.0,0.0,0.0,397.0,0.0,118.0,0.0,723.0,0.2,0.0,0.0,0.0
518,38,1995JJ00,2.0,0.0,20.0,1180.0,0.0,471.0,4.0,3573.0,0.5,2719.0,65522.0,9.0
519,38,1996JJ00,0.0,0.0,10.0,1220.0,0.0,455.0,4.0,3496.0,0.5,65933.0,60058.0,72.0
520,38,1997JJ00,0.0,0.0,13.0,1246.0,0.0,445.0,4.0,3419.0,0.5,108076.0,56416.0,114.0
521,38,1998JJ00,0.0,0.0,14.0,1273.0,0.0,434.0,3.0,3264.0,0.6,150219.0,52774.0,155.0
522,38,1999JJ00,0.0,0.0,8.0,1299.0,0.0,424.0,3.0,3110.0,0.6,192362.0,49131.0,197.0
523,38,2000JJ00,0.0,0.0,15.0,1312.0,0.0,418.0,3.0,2800.0,0.5,213434.0,47310.0,218.0
524,38,2001JJ00,0.0,0.0,9.0,1337.0,0.0,414.0,4.0,3052.0,0.6,136080.0,53358.0,141.0
525,38,2002JJ00,0.0,0.0,9.0,1369.0,0.0,409.0,5.0,3304.0,0.6,84510.0,57389.0,90.0
526,38,2003JJ00,0.0,0.0,9.0,1471.0,0.0,405.0,6.0,4313.0,0.7,32941.0,61421.0,39.0
527,38,2004JJ00,0.0,0.0,8.0,1364.0,0.0,400.0,6.0,4817.0,0.6,7156.0,63437.0,14.0
528,38,2005JJ00,1.0,0.0,8.0,1282.0,0.0,396.0,7.0,2695.0,0.5,24052.0,38740.0,28.0
529,38,2006JJ00,1.0,0.0,1.0,1287.0,0.0,396.0,7.0,2693.0,0.5,3859.0,8840.0,5.0
530,38,2007JJ00,0.0,0.0,0.0,1297.0,0.0,393.0,1.0,2454.0,0.5,764.0,12527.0,2.0
531,38,2008JJ00,0.0,0.0,11.0,1343.0,0.0,402.0,15.0,2516.0,0.5,666.0,21693.0,3.0
532,39,1995JJ00,0.0,0.0,0.0,1221.0,0.0,457.0,0.0,3310.0,0.5,0.0,0.0,0.0
533,39,1996JJ00,0.0,0.0,0.0,1376.0,0.0,451.0,0.0,3247.0,0.6,0.0,0.0,0.0
534,39,1997JJ00,0.0,0.0,0.0,1372.0,0.0,448.0,0.0,3184.0,0.6,0.0,0.0,0.0
535,39,1998JJ00,0.0,0.0,0.0,1348.0,0.0,444.0,0.0,3058.0,0.6,0.0,0.0,0.0
536,39,1999JJ00,0.0,0.0,0.0,1355.0,0.0,441.0,0.0,2931.0,0.6,0.0,0.0,0.0
537,39,2000JJ00,0.0,0.0,0.0,1368.0,0.0,439.0,0.0,2679.0,0.6,0.0,0.0,0.0
538,39,2001JJ00,0.0,0.0,0.0,1378.0,0.0,438.0,0.0,2731.0,0.6,0.0,0.0,0.0
539,39,2002JJ00,0.0,0.0,0.0,1382.0,0.0,437.0,0.0,2784.0,0.6,0.0,0.0,0.0
540,39,2003JJ00,0.0,0.0,3.0,1322.0,0.0,435.0,0.0,2993.0,0.6,0.0,0.0,0.0
541,39,2004JJ00,0.0,0.0,2.0,1287.0,0.0,434.0,0.0,3098.0,0.6,0.0,0.0,0.0
542,39,2005JJ00,0.0,0.0,0.0,1424.0,0.0,433.0,0.0,2729.0,0.6,0.0,0.0,0.0
543,39,2006JJ00,0.0,0.0,0.0,1432.0,0.0,433.0,0.0,2680.0,0.6,0.0,0.0,0.0
544,39,2007JJ00,0.0,0.0,0.0,1454.0,0.0,436.0,0.0,2479.0,0.6,0.0,0.0,0.0
545,39,2008JJ00,0.0,0.0,0.0,1429.0,0.0,423.0,0.0,2430.0,0.6,0.0,0.0,0.0
546,40,1995JJ00,0.0,0.0,0.0,511.0,0.0,191.0,0.0,1400.0,0.2,0.0,0.0,0.0
547,40,1996JJ00,0.0,0.0,0.0,577.0,0.0,189.0,0.0,1373.0,0.2,0.0,0.0,0.0
548,40,1997JJ00,0.0,0.0,0.0,576.0,0.0,188.0,0.0,1345.0,0.2,0.0,0.0,0.0
549,40,1998JJ00,0.0,0.0,0.0,565.0,0.0,186.0,0.0,1291.0,0.2,0.0,0.0,0.0
550,40,1999JJ00,0.0,0.0,0.0,569.0,0.0,185.0,0.0,1236.0,0.2,0.0,0.0,0.0
551,40,2000JJ00,0.0,0.0,0.0,574.0,0.0,184.0,0.0,1128.0,0.2,0.0,0.0,0.0
552,40,2001JJ00,0.0,0.0,1.0,578.0,0.0,182.0,0.0,1143.0,0.2,0.0,600.0,0.0
553,40,2002JJ00,0.0,0.0,2.0,580.0,0.0,181.0,0.0,1158.0,0.2,0.0,300.0,0.0
554,40,2003JJ00,0.0,0.0,4.0,531.0,0.0,179.0,0.0,1219.0,0.2,0.0,900.0,0.0
555,40,2004JJ00,0.0,0.0,5.0,516.0,0.0,177.0,0.0,1249.0,0.2,0.0,850.0,0.0
556,40,2005JJ00,0.0,0.0,6.0,580.0,0.0,175.0,0.0,1118.0,0.2,0.0,900.0,0.0
557,40,2006JJ00,0.0,0.0,0.0,560.0,0.0,175.0,0.0,1058.0,0.2,0.0,24.0,0.0
558,40,2007JJ00,0.0,0.0,0.0,589.0,0.0,177.0,0.0,1008.0,0.2,0.0,0.0,0.0
559,40,2008JJ00,0.0,0.0,0.0,566.0,0.0,168.0,0.0,967.0,0.2,0.0,0.0,0.0
560,41,1995JJ00,1107.0,5.0,114.0,6883.0,0.0,8428.0,59.0,25625.0,3.6,1700.0,77695.0,9.0
561,41,1996JJ00,1123.0,4.0,101.0,8106.0,0.0,3172.0,63.0,25951.0,3.8,1863.0,76385.0,10.0
562,41,1997JJ00,1140.0,5.0,93.0,8213.0,0.0,2289.0,65.0,25124.0,3.8,1972.0,75512.0,10.0
563,41,1998JJ00,1156.0,5.0,85.0,8322.0,0.0,1405.0,68.0,24209.0,3.8,2081.0,74639.0,10.0
564,41,1999JJ00,1173.0,5.0,76.0,8458.0,0.0,962.0,71.0,23663.0,3.8,2190.0,73766.0,10.0
565,41,2000JJ00,1189.0,4.0,72.0,7339.0,0.0,539.0,72.0,21139.0,3.3,2244.0,73329.0,10.0
566,41,2001JJ00,1165.0,5.0,59.0,8398.0,0.0,585.0,72.0,25162.0,3.8,1793.0,56722.0,7.0
567,41,2002JJ00,1154.0,5.0,46.0,8384.0,0.0,631.0,72.0,27348.0,3.9,1492.0,45651.0,6.0
568,41,2003JJ00,1147.0,8.0,53.0,8394.0,0.0,677.0,71.0,36200.0,4.2,1192.0,34579.0,5.0
569,41,2004JJ00,1122.0,9.0,33.0,8451.0,0.0,723.0,71.0,40564.0,4.4,1041.0,29044.0,4.0
570,41,2005JJ00,1110.0,3.0,24.0,7198.0,1.0,769.0,71.0,20271.0,3.3,782.0,26541.0,3.0
571,41,2006JJ00,1095.0,3.0,14.0,9871.0,0.0,518.0,67.0,19643.0,4.1,403.0,22380.0,3.0
572,41,2007JJ00,1082.0,5.0,4.0,10240.0,0.0,486.0,7.0,26791.0,4.5,442.0,17318.0,2.0
573,41,2008JJ00,1070.0,6.0,3.0,10946.0,5.0,486.0,10.0,27616.0,4.9,516.0,31779.0,4.0
574,42,1995JJ00,6.0,2.0,35.0,3637.0,0.0,343.0,57.0,5254.0,1.4,681.0,57094.0,6.0
575,42,1996JJ00,6.0,1.0,29.0,3729.0,0.0,332.0,60.0,5160.0,1.4,977.0,53345.0,6.0
576,42,1997JJ00,5.0,1.0,25.0,3825.0,0.0,325.0,62.0,5066.0,1.5,1175.0,50846.0,6.0
577,42,1998JJ00,5.0,1.0,21.0,3925.0,0.0,318.0,64.0,4878.0,1.5,1373.0,48347.0,6.0
578,42,1999JJ00,5.0,1.0,18.0,4043.0,0.0,311.0,66.0,4690.0,1.5,1570.0,45847.0,6.0
579,42,2000JJ00,5.0,1.0,16.0,3992.0,0.0,308.0,67.0,4314.0,1.5,1669.0,44597.0,6.0
580,42,2001JJ00,5.0,1.0,14.0,4000.0,0.0,305.0,65.0,6344.0,1.6,1287.0,32930.0,5.0
581,42,2002JJ00,4.0,1.0,12.0,4009.0,0.0,301.0,64.0,8374.0,1.6,1033.0,25152.0,4.0
582,42,2003JJ00,3.0,3.0,10.0,4017.0,0.0,298.0,62.0,16496.0,1.9,778.0,17374.0,3.0
583,42,2004JJ00,3.0,4.0,8.0,4025.0,0.0,295.0,60.0,20557.0,2.1,651.0,13485.0,2.0
584,42,2005JJ00,2.0,0.0,6.0,4034.0,0.0,292.0,58.0,3849.0,1.5,392.0,12940.0,2.0
585,42,2006JJ00,2.0,0.0,7.0,4061.0,0.0,297.0,59.0,3891.0,1.5,288.0,9700.0,1.0
586,42,2007JJ00,2.0,0.0,3.0,4291.0,0.0,286.0,7.0,3512.0,1.6,442.0,13914.0,2.0
587,42,2008JJ00,2.0,0.0,3.0,4394.0,5.0,287.0,9.0,3537.0,1.8,516.0,526.0,1.0
588,43,1995JJ00,0.0,3.0,0.0,2217.0,0.0,7892.0,0.0,18902.0,1.7,0.0,0.0,0.0
589,43,1996JJ00,0.0,4.0,0.0,3289.0,0.0,2640.0,0.0,19315.0,1.9,0.0,0.0,0.0
590,43,1997JJ00,0.0,4.0,0.0,3273.0,0.0,1760.0,0.0,18576.0,1.8,0.0,0.0,0.0
591,43,1998JJ00,0.0,4.0,0.0,3257.0,0.0,880.0,0.0,17836.0,1.7,0.0,0.0,0.0
592,43,1999JJ00,0.0,4.0,0.0,3249.0,0.0,440.0,0.0,17466.0,1.7,0.0,0.0,0.0
593,43,2000JJ00,0.0,3.0,0.0,2169.0,0.0,18.0,0.0,15293.0,1.2,0.0,0.0,0.0
594,43,2001JJ00,0.0,4.0,0.0,3265.0,0.0,18.0,0.0,17092.0,1.7,0.0,0.0,0.0
595,43,2002JJ00,0.0,4.0,0.0,3289.0,0.0,18.0,0.0,17055.0,1.7,0.0,0.0,0.0
596,43,2003JJ00,0.0,4.0,0.0,3337.0,0.0,18.0,0.0,17015.0,1.7,0.0,0.0,0.0
597,43,2004JJ00,0.0,4.0,0.0,3432.0,0.0,18.0,0.0,16933.0,1.7,0.0,0.0,0.0
598,43,2005JJ00,0.0,3.0,0.0,2217.0,0.0,18.0,0.0,14987.0,1.3,0.0,0.0,0.0
599,43,2006JJ00,0.0,3.0,0.0,4892.0,0.0,18.0,0.0,14340.0,2.1,0.0,0.0,0.0
600,43,2007JJ00,0.0,5.0,0.0,5087.0,0.0,17.0,0.0,22108.0,2.5,0.0,0.0,0.0
601,43,2008JJ00,0.0,5.0,0.0,5707.0,0.0,16.0,0.0,22903.0,2.7,0.0,0.0,0.0
602,44,1995JJ00,0.0,0.0,0.0,71.0,0.0,26.0,0.0,194.0,0.0,0.0,0.0,0.0
603,44,1996JJ00,0.0,0.0,0.0,91.0,0.0,27.0,0.0,196.0,0.0,0.0,0.0,0.0
604,44,1997JJ00,0.0,0.0,0.0,91.0,0.0,28.0,0.0,197.0,0.0,0.0,0.0,0.0
605,44,1998JJ00,0.0,0.0,0.0,90.0,0.0,28.0,0.0,201.0,0.0,0.0,0.0,0.0
606,44,1999JJ00,0.0,0.0,0.0,90.0,0.0,29.0,0.0,205.0,0.0,0.0,0.0,0.0
607,44,2000JJ00,0.0,0.0,0.0,89.0,0.0,29.0,0.0,212.0,0.0,0.0,0.0,0.0
608,44,2001JJ00,0.0,0.0,0.0,89.0,0.0,29.0,0.0,255.0,0.0,0.0,0.0,0.0
609,44,2002JJ00,0.0,0.0,0.0,89.0,0.0,28.0,0.0,298.0,0.0,0.0,0.0,0.0
610,44,2003JJ00,10.0,0.0,19.0,90.0,0.0,28.0,0.0,470.0,0.1,0.0,0.0,0.0
611,44,2004JJ00,0.0,0.0,2.0,90.0,0.0,28.0,0.0,557.0,0.1,0.0,0.0,0.0
612,44,2005JJ00,0.0,0.0,0.0,90.0,0.0,28.0,0.0,212.0,0.0,0.0,0.0,0.0
613,44,2006JJ00,0.0,0.0,0.0,92.0,0.0,28.0,0.0,217.0,0.0,0.0,0.0,0.0
614,44,2007JJ00,0.0,0.0,0.0,89.0,0.0,27.0,0.0,193.0,0.0,0.0,0.0,0.0
615,44,2008JJ00,0.0,0.0,0.0,90.0,0.0,27.0,0.0,194.0,0.0,0.0,0.0,0.0
616,45,1995JJ00,1101.0,0.0,79.0,721.0,0.0,78.0,1.0,589.0,0.4,1019.0,20600.0,3.0
617,45,1996JJ00,1118.0,0.0,72.0,735.0,0.0,79.0,2.0,594.0,0.4,886.0,23040.0,3.0
618,45,1997JJ00,1134.0,0.0,68.0,744.0,0.0,79.0,3.0,599.0,0.4,797.0,24666.0,3.0
619,45,1998JJ00,1151.0,0.0,63.0,753.0,0.0,80.0,3.0,609.0,0.4,708.0,26293.0,3.0
620,45,1999JJ00,1168.0,0.0,59.0,763.0,0.0,80.0,4.0,619.0,0.4,619.0,27919.0,3.0
621,45,2000JJ00,1184.0,0.0,57.0,768.0,0.0,80.0,4.0,638.0,0.4,575.0,28732.0,3.0
622,45,2001JJ00,1160.0,0.0,45.0,731.0,0.0,134.0,6.0,730.0,0.4,506.0,23792.0,3.0
623,45,2002JJ00,1150.0,0.0,34.0,694.0,0.0,187.0,7.0,822.0,0.4,460.0,20499.0,3.0
624,45,2003JJ00,1133.0,0.0,22.0,657.0,0.0,240.0,9.0,1191.0,0.4,413.0,17205.0,2.0
625,45,2004JJ00,1119.0,1.0,21.0,620.0,0.0,294.0,11.0,1376.0,0.4,390.0,15559.0,2.0
626,45,2005JJ00,1107.0,0.0,18.0,583.0,1.0,347.0,13.0,642.0,0.4,390.0,13601.0,2.0
627,45,2006JJ00,1092.0,0.0,7.0,552.0,0.0,91.0,8.0,619.0,0.3,115.0,12680.0,1.0
628,45,2007JJ00,1080.0,0.0,2.0,522.0,0.0,80.0,0.0,502.0,0.3,0.0,3404.0,0.0
629,45,2008JJ00,1068.0,0.0,0.0,511.0,0.0,82.0,0.0,518.0,0.3,0.0,31253.0,3.0
630,46,1995JJ00,0.0,0.0,0.0,238.0,0.0,89.0,0.0,686.0,0.1,0.0,0.0,0.0
631,46,1996JJ00,0.0,0.0,0.0,263.0,0.0,94.0,0.0,686.0,0.1,0.0,0.0,0.0
632,46,1997JJ00,0.0,0.0,0.0,280.0,0.0,96.0,0.0,686.0,0.1,0.0,0.0,0.0
633,46,1998JJ00,0.0,0.0,0.0,297.0,0.0,99.0,0.0,685.0,0.1,0.0,0.0,0.0
634,46,1999JJ00,0.0,0.0,0.0,313.0,0.0,102.0,0.0,685.0,0.1,0.0,0.0,0.0
635,46,2000JJ00,0.0,0.0,0.0,322.0,0.0,104.0,0.0,683.0,0.1,0.0,0.0,0.0
636,46,2001JJ00,0.0,0.0,0.0,312.0,0.0,100.0,0.0,741.0,0.1,0.0,0.0,0.0
637,46,2002JJ00,0.0,0.0,0.0,303.0,0.0,96.0,0.0,798.0,0.1,0.0,0.0,0.0
638,46,2003JJ00,0.0,0.0,3.0,294.0,0.0,92.0,0.0,1027.0,0.1,0.0,0.0,0.0
639,46,2004JJ00,0.0,0.0,3.0,284.0,0.0,88.0,0.0,1141.0,0.1,0.0,0.0,0.0
640,46,2005JJ00,0.0,0.0,0.0,275.0,0.0,84.0,0.0,581.0,0.1,0.0,0.0,0.0
641,46,2006JJ00,0.0,0.0,0.0,274.0,0.0,84.0,0.0,576.0,0.1,0.0,0.0,0.0
642,46,2007JJ00,0.0,0.0,0.0,251.0,0.0,76.0,0.0,477.0,0.1,0.0,0.0,0.0
643,46,2008JJ00,0.0,0.0,0.0,245.0,0.0,73.0,0.0,463.0,0.1,0.0,0.0,0.0
644,47,1995JJ00,2.0,1.0,26.0,2959.0,3.0,1094.0,35.0,8628.0,1.4,791.0,27483.0,4.0
645,47,1996JJ00,0.0,0.0,8.0,3269.0,0.0,1144.0,44.0,8615.0,1.4,1207.0,36406.0,5.0
646,47,1997JJ00,0.0,0.0,12.0,3476.0,0.0,1177.0,49.0,8602.0,1.5,1484.0,42354.0,6.0
647,47,1998JJ00,5.0,0.0,10.0,3683.0,0.0,1210.0,55.0,8575.0,1.6,1761.0,48302.0,7.0
648,47,1999JJ00,5.0,0.0,8.0,3890.0,0.0,1243.0,60.0,8549.0,1.6,2038.0,54251.0,7.0
649,47,2000JJ00,1.0,1.0,15.0,3994.0,0.0,1260.0,63.0,8496.0,1.7,2177.0,57225.0,8.0
650,47,2001JJ00,0.0,0.0,10.0,4010.0,0.0,1255.0,61.0,9318.0,1.7,2034.0,53888.0,7.0
651,47,2002JJ00,0.0,1.0,11.0,4026.0,0.0,1249.0,59.0,10140.0,1.7,1939.0,50552.0,7.0
652,47,2003JJ00,2.0,3.0,71.0,4043.0,0.0,1244.0,57.0,13429.0,1.9,1844.0,37206.0,6.0
653,47,2004JJ00,3.0,3.0,56.0,4059.0,0.0,1239.0,55.0,15074.0,1.9,1796.0,30533.0,5.0
654,47,2005JJ00,2.0,0.0,41.0,4075.0,0.0,1233.0,53.0,8540.0,1.7,2160.0,24624.0,5.0
655,47,2006JJ00,2.0,1.0,35.0,4138.0,0.0,1238.0,84.0,8533.0,1.7,2449.0,30873.0,6.0
656,47,2007JJ00,1.0,0.0,2.0,4322.0,0.0,1306.0,4.0,7969.0,1.8,0.0,0.0,0.0
657,47,2008JJ00,1.0,1.0,5.0,4440.0,0.0,1325.0,8.0,8168.0,1.8,0.0,50.0,0.0
658,48,1995JJ00,2863.0,2.0,384.0,4718.0,0.0,815.0,6.0,38000.0,3.2,0.0,15232.0,2.0
