ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,MotorrijtuigenbelastingInclEurovignet_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,Bankenbelasting_16,Verhuurdersheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,Beursbelasting_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,MotorrijtuigenbelInclEurovignet_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,Bankenbelasting_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,EenmaligOntvangstIVMLiquidatie_61,TotaalBelastingenOpVermogen_62,Onroerendezaakbelasting_63,Vermogensbelasting_64,Motorrijtuigenbelasting_65,TotaalMilieuheffingen_66,Rioolrechten_67,HeffingenOpWaterverontreiniging_68,OmslagheffingWaterschappen_69,OverigeBelastingenInkomenEnVermogen_70,Vermogensheffingen_71
74,20,2002JJ00,104769.0,32333.0,29502.0,15394.0,8446.0,2953.0,78.0,2090.0,2741.0,3589.0,,3490.0,1695.0,660.0,162.0,,,541.0,1095.0,52889.0,51361.0,32333.0,8446.0,3420.0,2317.0,1719.0,472.0,306.0,175.0,37.0,161.0,2953.0,2741.0,86.0,3589.0,660.0,392.0,,1528.0,,490.0,78.0,,32.0,,46.0,,,541.0,334.0,,,85.0,50185.0,48462.0,15394.0,29577.0,-75.0,3490.0,76.0,,1723.0,,49.0,1600.0,,,,,74.0,1695.0
75,20,2003JJ00,103201.0,33639.0,29169.0,13392.0,8586.0,3081.0,69.0,2190.0,2874.0,3449.0,,3128.0,1460.0,746.0,182.0,,,425.0,811.0,54230.0,52891.0,33639.0,8586.0,3506.0,2446.0,1750.0,357.0,300.0,188.0,39.0,146.0,3081.0,2874.0,109.0,3449.0,746.0,261.0,,1339.0,,507.0,69.0,,30.0,,39.0,,,425.0,249.0,,,89.0,47511.0,45762.0,13392.0,28791.0,378.0,3128.0,73.0,,1749.0,,38.0,1683.0,,,,,28.0,1460.0
76,20,2004JJ00,106239.0,35098.0,27355.0,14994.0,9358.0,3278.0,61.0,2359.0,3003.0,3794.0,,3388.0,1512.0,740.0,162.0,,,405.0,732.0,57089.0,55748.0,35098.0,9358.0,3901.0,2557.0,1943.0,378.0,346.0,193.0,40.0,148.0,3278.0,3003.0,101.0,3794.0,740.0,228.0,,1341.0,,544.0,61.0,,32.0,,29.0,,,405.0,244.0,,,87.0,47638.0,45798.0,14994.0,27246.0,109.0,3388.0,61.0,,1840.0,,44.0,1815.0,,,,,-19.0,1512.0
77,20,2005JJ00,116221.0,36216.0,31224.0,17069.0,9327.0,4128.0,81.0,2523.0,3148.0,4252.0,,4262.0,1709.0,743.0,184.0,,,570.0,785.0,59819.0,58276.0,36216.0,9327.0,3835.0,2585.0,2000.0,373.0,297.0,200.0,37.0,149.0,4128.0,3148.0,99.0,4252.0,743.0,214.0,,1543.0,,577.0,81.0,,32.0,,49.0,,,570.0,237.0,,,78.0,54693.0,52640.0,17069.0,27573.0,3651.0,4262.0,85.0,,2053.0,,60.0,1946.0,,,,,47.0,1709.0
78,20,2006KW01,28492.0,8583.0,7235.0,4096.0,2689.0,1202.0,22.0,838.0,1196.0,1043.0,,648.0,360.0,281.0,41.0,,,153.0,105.0,15478.0,15075.0,8583.0,2689.0,1050.0,743.0,677.0,79.0,88.0,43.0,9.0,31.0,1202.0,1196.0,21.0,1043.0,281.0,29.0,,403.0,,145.0,22.0,,9.0,,13.0,,,153.0,48.0,,,35.0,12654.0,11999.0,4096.0,7183.0,52.0,648.0,20.0,,655.0,,-25.0,693.0,,,,,-13.0,360.0
79,20,2006KW02,31980.0,10998.0,9053.0,3414.0,2281.0,1149.0,23.0,508.0,934.0,1140.0,,1513.0,426.0,161.0,57.0,,,133.0,190.0,17151.0,16800.0,10998.0,2281.0,946.0,682.0,415.0,87.0,88.0,54.0,9.0,44.0,1149.0,934.0,30.0,1140.0,161.0,63.0,,351.0,,131.0,23.0,,9.0,,14.0,,,133.0,49.0,,,15.0,14403.0,14007.0,3414.0,9473.0,-420.0,1513.0,27.0,,396.0,,5.0,377.0,,,,,14.0,426.0
80,20,2006KW03,27824.0,8473.0,7033.0,4262.0,2400.0,1014.0,16.0,725.0,703.0,1057.0,,1306.0,318.0,226.0,57.0,,,118.0,116.0,14327.0,13960.0,8473.0,2400.0,992.0,698.0,499.0,69.0,82.0,52.0,8.0,43.0,1014.0,703.0,30.0,1057.0,226.0,14.0,,367.0,,182.0,16.0,,9.0,,7.0,,,118.0,50.0,,,1.0,13179.0,12628.0,4262.0,7122.0,-89.0,1306.0,27.0,,551.0,,6.0,543.0,,,,,2.0,318.0
81,20,2006KW04,37001.0,10911.0,11842.0,6135.0,2490.0,1180.0,32.0,679.0,619.0,1326.0,,759.0,706.0,84.0,41.0,,,107.0,90.0,17043.0,16674.0,10911.0,2490.0,994.0,713.0,553.0,86.0,77.0,58.0,9.0,34.0,1180.0,619.0,22.0,1326.0,84.0,8.0,,369.0,,149.0,32.0,,10.0,,22.0,,,107.0,51.0,,,30.0,19252.0,18755.0,6135.0,7868.0,3974.0,759.0,19.0,,497.0,,8.0,530.0,,,,,-41.0,706.0
82,20,2006JJ00,125297.0,38965.0,35163.0,17907.0,9860.0,4545.0,93.0,2750.0,3452.0,4566.0,,4226.0,1810.0,752.0,196.0,,,511.0,501.0,63999.0,62509.0,38965.0,9860.0,3982.0,2836.0,2144.0,321.0,335.0,207.0,35.0,152.0,4545.0,3452.0,103.0,4566.0,752.0,114.0,,1490.0,,607.0,93.0,,37.0,,56.0,,,511.0,198.0,,,81.0,59488.0,57389.0,17907.0,31646.0,3517.0,4226.0,93.0,,2099.0,,-6.0,2143.0,,,,,-38.0,1810.0
83,20,2007KW01,29948.0,9651.0,8240.0,4058.0,2460.0,1127.0,18.0,677.0,1087.0,1209.0,,482.0,373.0,311.0,61.0,,,95.0,99.0,16259.0,15918.0,9651.0,2460.0,995.0,727.0,527.0,82.0,70.0,49.0,10.0,36.0,1127.0,1087.0,29.0,1209.0,311.0,8.0,,341.0,,156.0,18.0,,7.0,,11.0,,,95.0,46.0,,,26.0,13316.0,12812.0,4058.0,8375.0,-135.0,482.0,32.0,,504.0,,6.0,521.0,,,,,-23.0,373.0
84,20,2007KW02,33614.0,9958.0,10740.0,4296.0,2550.0,872.0,20.0,772.0,980.0,1107.0,,1381.0,457.0,176.0,59.0,,,110.0,136.0,16108.0,15726.0,9958.0,2550.0,1034.0,739.0,555.0,74.0,88.0,53.0,7.0,42.0,872.0,980.0,28.0,1107.0,176.0,13.0,,382.0,,185.0,20.0,,8.0,,12.0,,,110.0,47.0,,,20.0,17049.0,16448.0,4296.0,10759.0,-19.0,1381.0,31.0,,601.0,,7.0,587.0,,,,,7.0,457.0
85,20,2007KW03,29500.0,9429.0,8423.0,3667.0,2337.0,672.0,23.0,716.0,870.0,1325.0,,1148.0,385.0,141.0,55.0,,,86.0,223.0,15189.0,14857.0,9429.0,2337.0,902.0,689.0,530.0,78.0,77.0,53.0,8.0,39.0,672.0,870.0,26.0,1325.0,141.0,18.0,,332.0,,156.0,23.0,,8.0,,15.0,,,86.0,46.0,,,21.0,13926.0,13267.0,3667.0,8081.0,342.0,1148.0,29.0,,659.0,,5.0,560.0,,,,,94.0,385.0
86,20,2007KW04,40590.0,12860.0,12620.0,6531.0,2666.0,1118.0,20.0,733.0,710.0,1284.0,,739.0,662.0,179.0,72.0,,,206.0,190.0,19339.0,18885.0,12860.0,2666.0,1079.0,810.0,524.0,101.0,75.0,67.0,10.0,38.0,1118.0,710.0,26.0,1284.0,179.0,4.0,,454.0,,163.0,20.0,,7.0,,13.0,,,206.0,47.0,,,18.0,20589.0,19936.0,6531.0,10514.0,2106.0,739.0,46.0,,653.0,,12.0,570.0,,,,,71.0,662.0
87,20,2007JJ00,133652.0,41898.0,40023.0,18552.0,10013.0,3789.0,81.0,2898.0,3647.0,4925.0,,3750.0,1877.0,807.0,247.0,,,497.0,648.0,66895.0,65386.0,41898.0,10013.0,4010.0,2965.0,2136.0,335.0,310.0,222.0,35.0,155.0,3789.0,3647.0,109.0,4925.0,807.0,43.0,,1509.0,,660.0,81.0,,30.0,,51.0,,,497.0,186.0,,,85.0,64880.0,62463.0,18552.0,37729.0,2294.0,3750.0,138.0,,2417.0,,30.0,2238.0,,,,,149.0,1877.0
88,20,2008KW01,30917.0,8911.0,9031.0,3931.0,2629.0,1218.0,63.0,885.0,1087.0,1126.0,,1206.0,221.0,273.0,53.0,,,103.0,180.0,15762.0,15307.0,8911.0,2629.0,1034.0,812.0,562.0,82.0,77.0,54.0,8.0,36.0,1218.0,1087.0,28.0,1126.0,273.0,-1.0,,455.0,,204.0,63.0,,5.0,,58.0,,,103.0,45.0,,,40.0,14934.0,14193.0,3931.0,9296.0,-265.0,1206.0,25.0,,741.0,,4.0,681.0,,,,,56.0,221.0
89,20,2008KW02,34964.0,11018.0,10412.0,4521.0,2582.0,1035.0,54.0,756.0,829.0,1155.0,,1593.0,481.0,183.0,48.0,,,110.0,187.0,17290.0,16873.0,11018.0,2582.0,994.0,769.0,591.0,71.0,87.0,62.0,8.0,43.0,1035.0,829.0,25.0,1155.0,183.0,3.0,,417.0,,168.0,54.0,,5.0,,49.0,,,110.0,45.0,,,40.0,17193.0,16549.0,4521.0,11954.0,-1542.0,1593.0,23.0,,644.0,,2.0,588.0,,,,,54.0,481.0
90,20,2008KW03,31834.0,10102.0,9360.0,4160.0,2641.0,1031.0,64.0,767.0,772.0,1139.0,,799.0,492.0,168.0,101.0,,,99.0,139.0,16362.0,15951.0,10102.0,2641.0,1006.0,796.0,608.0,82.0,79.0,62.0,8.0,42.0,1031.0,772.0,53.0,1139.0,168.0,3.0,,411.0,,165.0,64.0,,6.0,,58.0,,,99.0,44.0,,,39.0,14980.0,14367.0,4160.0,9060.0,300.0,799.0,48.0,,613.0,,4.0,602.0,,,,,7.0,492.0
91,20,2008KW04,38118.0,12287.0,11691.0,6202.0,2664.0,1340.0,61.0,774.0,548.0,955.0,,353.0,601.0,171.0,131.0,,,215.0,125.0,18611.0,18085.0,12287.0,2664.0,1015.0,799.0,599.0,93.0,75.0,73.0,10.0,37.0,1340.0,548.0,68.0,955.0,171.0,15.0,,526.0,,165.0,61.0,,7.0,,54.0,,,215.0,44.0,,,41.0,18906.0,18309.0,6202.0,10326.0,1365.0,353.0,63.0,,597.0,,10.0,609.0,,,,,-22.0,601.0
92,20,2008JJ00,135833.0,42318.0,40494.0,18814.0,10516.0,4624.0,242.0,3182.0,3236.0,4375.0,,3951.0,1795.0,795.0,333.0,,,527.0,631.0,68025.0,66216.0,42318.0,10516.0,4049.0,3176.0,2360.0,328.0,318.0,251.0,34.0,158.0,4624.0,3236.0,174.0,4375.0,795.0,20.0,,1809.0,,702.0,242.0,,23.0,,219.0,,,527.0,178.0,,,160.0,66013.0,63418.0,18814.0,40636.0,-142.0,3951.0,159.0,,2595.0,,20.0,2480.0,,,,,95.0,1795.0
93,20,2009KW01,30678.0,8468.0,10432.0,3827.0,2684.0,1494.0,100.0,885.0,696.0,667.0,,408.0,349.0,316.0,103.0,,,108.0,141.0,14904.0,14407.0,8468.0,2684.0,1050.0,830.0,568.0,83.0,84.0,60.0,9.0,33.0,1494.0,696.0,49.0,667.0,316.0,0.0,,497.0,,204.0,100.0,,3.0,,97.0,,,108.0,45.0,,,40.0,15425.0,14721.0,3827.0,10474.0,-42.0,408.0,54.0,,704.0,,2.0,681.0,,,,,21.0,349.0
94,20,2009KW02,33968.0,10323.0,13332.0,2592.0,2711.0,956.0,77.0,894.0,555.0,662.0,,858.0,444.0,180.0,113.0,,,130.0,141.0,15974.0,15487.0,10323.0,2711.0,994.0,867.0,618.0,73.0,86.0,64.0,9.0,42.0,956.0,555.0,53.0,662.0,180.0,5.0,,487.0,,193.0,77.0,,4.0,,73.0,,,130.0,46.0,,,41.0,17550.0,16842.0,2592.0,12844.0,488.0,858.0,60.0,,708.0,,2.0,701.0,,,,,5.0,444.0
95,20,2009KW03,28735.0,9657.0,10019.0,2000.0,2531.0,834.0,80.0,833.0,543.0,669.0,,512.0,509.0,181.0,96.0,,,126.0,145.0,14973.0,14505.0,9657.0,2531.0,934.0,786.0,569.0,70.0,105.0,60.0,7.0,44.0,834.0,543.0,45.0,669.0,181.0,1.0,,468.0,,178.0,80.0,,4.0,,76.0,,,126.0,45.0,,,39.0,13253.0,12582.0,2000.0,9928.0,91.0,512.0,51.0,,671.0,,3.0,655.0,,,,,13.0,509.0
96,20,2009KW04,36048.0,11409.0,13796.0,3185.0,2770.0,1313.0,84.0,862.0,351.0,747.0,,306.0,511.0,172.0,132.0,,,252.0,158.0,17494.0,16876.0,11409.0,2770.0,1050.0,886.0,563.0,80.0,115.0,69.0,7.0,39.0,1313.0,351.0,75.0,747.0,172.0,0.0,,618.0,,189.0,84.0,,4.0,,80.0,,,252.0,46.0,,,47.0,18043.0,17344.0,3185.0,13798.0,-2.0,306.0,57.0,,699.0,,18.0,673.0,,,,,8.0,511.0
97,20,2009JJ00,129429.0,39857.0,47579.0,11604.0,10696.0,4597.0,341.0,3474.0,2145.0,2745.0,,2084.0,1813.0,849.0,444.0,,,616.0,585.0,63345.0,61275.0,39857.0,10696.0,4028.0,3369.0,2318.0,306.0,390.0,253.0,32.0,158.0,4597.0,2145.0,222.0,2745.0,849.0,6.0,,2070.0,,764.0,341.0,,15.0,,326.0,,,616.0,182.0,,,167.0,64271.0,61489.0,11604.0,47044.0,535.0,2084.0,222.0,,2782.0,,25.0,2710.0,,,,,47.0,1813.0
98,20,2010KW01,31555.0,9566.0,10018.0,3860.0,2638.0,1442.0,98.0,958.0,627.0,658.0,,638.0,357.0,327.0,102.0,,,123.0,143.0,15877.0,15344.0,9566.0,2638.0,980.0,830.0,572.0,96.0,86.0,65.0,9.0,35.0,1442.0,627.0,51.0,658.0,327.0,0.0,,533.0,,219.0,98.0,,6.0,,92.0,,,123.0,43.0,,,50.0,15321.0,14567.0,3860.0,10122.0,-104.0,638.0,51.0,,754.0,,7.0,739.0,,,,,8.0,357.0
99,20,2010KW02,35396.0,10581.0,13595.0,3196.0,2899.0,910.0,89.0,952.0,546.0,693.0,,995.0,398.0,186.0,110.0,,,142.0,104.0,16454.0,15915.0,10581.0,2899.0,1078.0,913.0,644.0,77.0,108.0,72.0,7.0,45.0,910.0,546.0,55.0,693.0,186.0,0.0,,539.0,,218.0,89.0,,5.0,,84.0,,,142.0,42.0,,,48.0,18544.0,17841.0,3196.0,12988.0,607.0,995.0,55.0,,703.0,,7.0,734.0,,,,,-38.0,398.0
100,20,2010KW03,29062.0,9774.0,10072.0,2016.0,2739.0,828.0,87.0,932.0,528.0,685.0,,460.0,432.0,160.0,102.0,,,73.0,174.0,15246.0,14804.0,9774.0,2739.0,1004.0,894.0,605.0,69.0,103.0,58.0,6.0,39.0,828.0,528.0,51.0,685.0,160.0,0.0,,442.0,,198.0,87.0,,5.0,,82.0,,,73.0,42.0,,,42.0,13384.0,12599.0,2016.0,9895.0,177.0,460.0,51.0,,785.0,,5.0,734.0,,,,,46.0,432.0
101,20,2010KW04,38744.0,12537.0,14493.0,3710.0,2844.0,1426.0,91.0,941.0,395.0,749.0,,307.0,534.0,188.0,128.0,,,271.0,130.0,18900.0,18240.0,12537.0,2844.0,1024.0,936.0,616.0,89.0,92.0,79.0,8.0,37.0,1426.0,395.0,64.0,749.0,188.0,0.0,,660.0,,220.0,91.0,,6.0,,85.0,,,271.0,42.0,,,36.0,19310.0,18574.0,3710.0,13097.0,1396.0,307.0,64.0,,736.0,,4.0,721.0,,,,,11.0,534.0
102,20,2010JJ00,134757.0,42458.0,48178.0,12782.0,11120.0,4606.0,365.0,3783.0,2096.0,2785.0,,2400.0,1721.0,861.0,442.0,,,609.0,551.0,66477.0,64303.0,42458.0,11120.0,4086.0,3573.0,2437.0,331.0,389.0,274.0,30.0,156.0,4606.0,2096.0,221.0,2785.0,861.0,0.0,,2174.0,,855.0,365.0,,22.0,,343.0,,,609.0,169.0,,,176.0,66559.0,63581.0,12782.0,46102.0,2076.0,2400.0,221.0,,2978.0,,23.0,2928.0,,,,,27.0,1721.0
103,20,2011KW01,32242.0,9349.0,10666.0,4256.0,2724.0,1407.0,109.0,940.0,580.0,694.0,,436.0,347.0,331.0,134.0,,,110.0,159.0,15692.0,15183.0,9349.0,2724.0,1002.0,914.0,574.0,80.0,85.0,62.0,7.0,35.0,1407.0,580.0,67.0,694.0,331.0,-4.0,,509.0,,210.0,109.0,,5.0,,104.0,,,110.0,40.0,,,40.0,16203.0,15425.0,4256.0,10487.0,179.0,436.0,67.0,,778.0,,-4.0,730.0,,,,,52.0,347.0
104,20,2011KW02,35333.0,9790.0,14850.0,2685.0,2902.0,869.0,106.0,937.0,545.0,614.0,,975.0,427.0,262.0,104.0,,,97.0,170.0,15593.0,15082.0,9790.0,2902.0,1014.0,945.0,687.0,75.0,106.0,69.0,6.0,48.0,869.0,545.0,52.0,614.0,262.0,0.0,,511.0,,204.0,106.0,,5.0,,101.0,,,97.0,44.0,,,60.0,19313.0,18562.0,2685.0,13557.0,1293.0,975.0,52.0,,751.0,,-2.0,733.0,,,,,20.0,427.0
105,20,2011KW03,30351.0,10185.0,10476.0,2770.0,2796.0,810.0,114.0,925.0,463.0,279.0,,649.0,350.0,188.0,96.0,,,85.0,165.0,15299.0,14809.0,10185.0,2796.0,994.0,888.0,666.0,75.0,101.0,66.0,6.0,40.0,810.0,463.0,48.0,279.0,188.0,0.0,,490.0,,202.0,114.0,,6.0,,108.0,,,85.0,44.0,,,45.0,14702.0,13943.0,2770.0,10199.0,277.0,649.0,48.0,,759.0,,0.0,723.0,,,,,36.0,350.0
106,20,2011KW04,33059.0,11997.0,10701.0,2698.0,2846.0,1322.0,108.0,941.0,390.0,348.0,,530.0,412.0,239.0,141.0,,,249.0,137.0,17906.0,17248.0,11997.0,2846.0,1044.0,944.0,600.0,84.0,91.0,75.0,8.0,36.0,1322.0,390.0,71.0,348.0,239.0,-1.0,,658.0,,209.0,108.0,,4.0,,104.0,,,249.0,44.0,,,48.0,14741.0,13999.0,2698.0,12983.0,-2282.0,530.0,70.0,,742.0,,17.0,732.0,,,,,-7.0,412.0
107,20,2011JJ00,130985.0,41321.0,46693.0,12409.0,11268.0,4408.0,437.0,3743.0,1978.0,1935.0,,2590.0,1536.0,1020.0,475.0,,,541.0,631.0,64490.0,62322.0,41321.0,11268.0,4054.0,3691.0,2527.0,314.0,383.0,272.0,27.0,159.0,4408.0,1978.0,238.0,1935.0,1020.0,-5.0,,2168.0,,825.0,437.0,,20.0,,417.0,,,541.0,172.0,,,193.0,64959.0,61929.0,12409.0,47226.0,-533.0,2590.0,237.0,,3030.0,,11.0,2918.0,,,,,101.0,1536.0
108,20,2012KW01,31515.0,9066.0,10632.0,4377.0,2790.0,1240.0,96.0,927.0,476.0,265.0,,566.0,288.0,408.0,122.0,,,100.0,162.0,14819.0,14342.0,9066.0,2790.0,997.0,912.0,639.0,84.0,85.0,66.0,7.0,36.0,1240.0,476.0,61.0,265.0,408.0,0.0,,477.0,,217.0,96.0,,4.0,,92.0,,,100.0,42.0,,,22.0,16408.0,15636.0,4377.0,10717.0,-85.0,566.0,61.0,,772.0,,4.0,710.0,,,,,58.0,288.0
109,20,2012KW02,35197.0,9882.0,15258.0,2711.0,2878.0,860.0,103.0,965.0,451.0,318.0,,908.0,355.0,230.0,114.0,,,14.0,150.0,15119.0,14715.0,9882.0,2878.0,1018.0,933.0,681.0,71.0,104.0,66.0,5.0,39.0,860.0,451.0,57.0,318.0,230.0,0.0,,404.0,,214.0,103.0,,4.0,,99.0,,,14.0,41.0,,,32.0,19723.0,18934.0,2711.0,13810.0,1448.0,908.0,57.0,,789.0,,-6.0,751.0,,,,,44.0,355.0
110,20,2012KW03,29051.0,9966.0,10703.0,2077.0,2713.0,722.0,99.0,906.0,256.0,251.0,,460.0,341.0,233.0,100.0,,,40.0,184.0,14637.0,14237.0,9966.0,2713.0,929.0,883.0,650.0,77.0,100.0,68.0,6.0,46.0,722.0,256.0,50.0,251.0,233.0,0.0,,400.0,,192.0,99.0,,4.0,,95.0,,,40.0,41.0,,,28.0,14073.0,13290.0,2077.0,10434.0,269.0,460.0,50.0,,783.0,,4.0,714.0,,,,,65.0,341.0
111,20,2012KW04,30598.0,12522.0,7712.0,2689.0,2908.0,1191.0,107.0,908.0,317.0,294.0,,547.0,398.0,274.0,123.0,536.0,,11.0,61.0,18520.0,17605.0,12522.0,2908.0,984.0,929.0,683.0,116.0,98.0,89.0,9.0,37.0,1191.0,317.0,62.0,294.0,274.0,0.0,,915.0,,196.0,107.0,,4.0,,103.0,536.0,,11.0,41.0,,,24.0,11680.0,11009.0,2689.0,10246.0,-2534.0,547.0,61.0,,671.0,,0.0,712.0,,,,,-41.0,398.0
112,20,2012JJ00,126361.0,41436.0,44305.0,11854.0,11289.0,4013.0,405.0,3706.0,1500.0,1128.0,,2481.0,1382.0,1145.0,459.0,536.0,,165.0,557.0,63095.0,60899.0,41436.0,11289.0,3928.0,3657.0,2653.0,348.0,387.0,289.0,27.0,158.0,4013.0,1500.0,230.0,1128.0,1145.0,0.0,,2196.0,,819.0,405.0,,16.0,,389.0,536.0,,165.0,165.0,,,106.0,61884.0,58869.0,11854.0,45207.0,-902.0,2481.0,229.0,,3015.0,,2.0,2887.0,,,,,126.0,1382.0
113,20,2013KW01,31993.0,9297.0,10554.0,4187.0,2605.0,1712.0,32.0,915.0,305.0,242.0,,508.0,356.0,834.0,100.0,0.0,12.0,185.0,149.0,15577.0,15080.0,9297.0,2605.0,941.0,926.0,528.0,57.0,82.0,64.0,7.0,35.0,1712.0,305.0,50.0,242.0,834.0,0.0,,497.0,,209.0,32.0,,6.0,,26.0,0.0,12.0,185.0,36.0,,,23.0,16060.0,15299.0,4187.0,10613.0,-59.0,508.0,50.0,,761.0,,0.0,706.0,,,,,55.0,356.0
114,20,2013KW02,35430.0,10290.0,14884.0,2706.0,2829.0,1054.0,19.0,960.0,253.0,236.0,,724.0,433.0,573.0,128.0,0.0,13.0,187.0,141.0,15840.0,15339.0,10290.0,2829.0,993.0,978.0,588.0,74.0,112.0,78.0,6.0,40.0,1054.0,253.0,64.0,236.0,573.0,0.0,,501.0,,210.0,19.0,,6.0,,13.0,0.0,13.0,187.0,36.0,,,36.0,19157.0,18378.0,2706.0,13986.0,898.0,724.0,64.0,,779.0,,0.0,750.0,,,,,29.0,433.0
115,20,2013KW03,30526.0,10177.0,10541.0,2762.0,2701.0,843.0,31.0,894.0,237.0,269.0,,588.0,495.0,473.0,130.0,0.0,13.0,207.0,165.0,15327.0,14806.0,10177.0,2701.0,959.0,930.0,548.0,70.0,112.0,76.0,6.0,41.0,843.0,237.0,65.0,269.0,473.0,0.0,,521.0,,195.0,31.0,,6.0,,25.0,0.0,13.0,207.0,37.0,,,38.0,14704.0,13956.0,2762.0,10480.0,61.0,588.0,65.0,,748.0,,1.0,699.0,,,,,48.0,495.0
116,20,2013KW04,31443.0,12347.0,8230.0,2792.0,2730.0,1378.0,27.0,921.0,363.0,357.0,,371.0,446.0,463.0,118.0,507.0,10.0,225.0,158.0,18784.0,17736.0,12347.0,2730.0,924.0,924.0,559.0,105.0,106.0,103.0,9.0,39.0,1378.0,363.0,59.0,357.0,463.0,0.0,,1048.0,,208.0,27.0,,6.0,,21.0,507.0,10.0,225.0,32.0,,,39.0,12213.0,11452.0,2792.0,10467.0,-2237.0,371.0,59.0,,761.0,,0.0,713.0,,,,,48.0,446.0
117,20,2013JJ00,129392.0,42111.0,44209.0,12447.0,10865.0,4987.0,109.0,3690.0,1158.0,1104.0,,2191.0,1730.0,2343.0,476.0,507.0,48.0,804.0,613.0,65528.0,62961.0,42111.0,10865.0,3817.0,3758.0,2223.0,306.0,412.0,321.0,28.0,155.0,4987.0,1158.0,238.0,1104.0,2343.0,0.0,,2567.0,,822.0,109.0,,24.0,,85.0,507.0,48.0,804.0,141.0,,,136.0,62134.0,59085.0,12447.0,45546.0,-1337.0,2191.0,238.0,,3049.0,,1.0,2868.0,,,,,180.0,1730.0
118,21,1987JJ00,49342.0,14340.0,17792.0,7369.0,4031.0,0.0,161.0,1357.0,1197.0,698.0,,808.0,514.0,286.0,46.0,,,,743.0,21308.0,20757.0,14340.0,4031.0,1629.0,549.0,908.0,445.0,250.0,109.0,141.0,,0.0,1197.0,23.0,698.0,286.0,141.0,41.0,551.0,,313.0,161.0,,49.0,,112.0,,,,,,,77.0,27520.0,25992.0,7369.0,15841.0,1951.0,808.0,23.0,,1528.0,,463.0,1044.0,,,,,21.0,514.0
119,21,1988JJ00,51565.0,14921.0,19314.0,7247.0,4026.0,82.0,123.0,1434.0,1097.0,730.0,,962.0,493.0,318.0,41.0,,,,777.0,21939.0,21397.0,14921.0,4026.0,1616.0,572.0,902.0,454.0,236.0,100.0,146.0,,82.0,1097.0,23.0,730.0,318.0,168.0,32.0,542.0,,338.0,123.0,,54.0,,69.0,,,,,,,81.0,29133.0,27541.0,7247.0,16315.0,2999.0,962.0,18.0,,1592.0,,476.0,1096.0,,,,,20.0,493.0
120,21,1989JJ00,52000.0,14476.0,20081.0,7115.0,3981.0,163.0,91.0,1533.0,1098.0,776.0,,885.0,510.0,331.0,45.0,,,,915.0,21684.0,21169.0,14476.0,3981.0,1556.0,563.0,908.0,427.0,245.0,100.0,182.0,,163.0,1098.0,27.0,776.0,331.0,272.0,45.0,515.0,,358.0,91.0,,60.0,,31.0,,,,,,,66.0,29806.0,28099.0,7115.0,17558.0,2523.0,885.0,18.0,,1707.0,,508.0,1175.0,,,,,24.0,510.0
121,21,1990JJ00,59170.0,15234.0,24712.0,7882.0,4483.0,277.0,74.0,1661.0,1206.0,776.0,,1044.0,524.0,340.0,50.0,,,,907.0,23165.0,22603.0,15234.0,4483.0,1710.0,844.0,953.0,404.0,263.0,100.0,209.0,,277.0,1206.0,32.0,776.0,340.0,241.0,14.0,562.0,,422.0,74.0,,46.0,,28.0,,,,,,,66.0,35481.0,33656.0,7882.0,22257.0,2455.0,1044.0,18.0,,1825.0,,554.0,1239.0,,,,,32.0,524.0
