ID,Producten,Perioden,Kostprijsindex2005100_1,MaandOpMaandOntwikkeling_2,JaarOpJaarOntwikkeling_3,Consumentenprijsindex2005100_4,MaandOpMaandOntwikkeling_5,JaarOpJaarOntwikkeling_6
1325,1180  ,2003MM10,98.6,0.47,1.87,106.78,0.51,3.79
1326,1180  ,2003MM11,98.67,0.06,1.83,104.39,-2.24,1.41
1327,1180  ,2003MM12,98.79,0.12,1.96,104.11,-0.26,0.86
1328,1180  ,2004MM01,98.69,-0.1,0.82,104.08,-0.03,0.67
1329,1180  ,2004MM02,98.69,0.01,0.69,103.85,-0.23,-0.24
1330,1180  ,2004MM03,98.29,-0.41,0.13,103.82,-0.03,-0.69
1331,1180  ,2004MM04,98.47,0.18,0.32,103.34,-0.46,-1.93
1332,1180  ,2004MM05,98.61,0.13,0.4,103.03,-0.29,-2.43
1333,1180  ,2004MM06,98.66,0.05,0.35,102.97,-0.07,-2.87
1334,1180  ,2004MM07,98.96,0.31,0.81,102.55,-0.4,-3.34
1335,1180  ,2004MM08,98.89,-0.08,0.71,102.96,0.39,-4.02
1336,1180  ,2004MM09,98.7,-0.18,0.57,102.45,-0.49,-3.57
1337,1180  ,2004MM10,98.85,0.15,0.25,102.75,0.3,-3.77
1338,1180  ,2004MM11,98.8,-0.05,0.13,101.91,-0.82,-2.38
1339,1180  ,2004MM12,98.81,0.01,0.02,100.94,-0.95,-3.05
1340,1180  ,2005MM01,99.73,0.93,1.05,100.44,-0.5,-3.5
1341,1180  ,2005MM02,99.73,0.01,1.05,100.78,0.34,-2.95
1342,1180  ,2005MM03,99.79,0.06,1.52,100.87,0.09,-2.84
1343,1180  ,2005MM04,99.79,0.0,1.34,100.29,-0.57,-2.95
1344,1180  ,2005MM05,99.85,0.06,1.26,100.14,-0.15,-2.81
1345,1180  ,2005MM06,99.98,0.13,1.34,100.19,0.05,-2.69
1346,1180  ,2005MM07,100.14,0.16,1.19,100.17,-0.02,-2.32
1347,1180  ,2005MM08,100.12,-0.02,1.25,100.12,-0.05,-2.75
1348,1180  ,2005MM09,100.11,-0.01,1.43,99.42,-0.7,-2.96
1349,1180  ,2005MM10,100.21,0.1,1.38,99.48,0.06,-3.19
1350,1180  ,2005MM11,100.26,0.05,1.48,99.2,-0.28,-2.65
1351,1180  ,2005MM12,100.29,0.03,1.5,98.9,-0.31,-2.02
1352,1180  ,2006MM01,99.45,-0.83,-0.27,98.86,-0.04,-1.57
1353,1180  ,2006MM02,99.49,0.04,-0.24,98.76,-0.1,-2.0
1354,1180  ,2006MM03,99.44,-0.05,-0.35,98.64,-0.12,-2.21
1355,1180  ,2006MM04,99.74,0.31,-0.05,98.7,0.06,-1.58
1356,1180  ,2006MM05,99.59,-0.15,-0.26,98.57,-0.14,-1.58
1357,1180  ,2006MM06,99.75,0.16,-0.23,98.43,-0.14,-1.76
1358,1180  ,2006MM07,100.26,0.5,0.12,98.17,-0.26,-2.0
1359,1180  ,2006MM08,100.23,-0.03,0.1,97.28,-0.91,-2.84
1360,1180  ,2006MM09,100.3,0.07,0.18,97.15,-0.13,-2.28
1361,1180  ,2006MM10,100.8,0.5,0.59,96.62,-0.54,-2.87
1362,1180  ,2006MM11,100.47,-0.33,0.22,97.19,0.59,-2.03
1363,1180  ,2006MM12,100.3,-0.18,0.01,97.58,0.39,-1.34
1364,1180  ,2007MM01,101.63,1.33,2.19,97.56,-0.02,-1.32
1365,1180  ,2007MM02,101.64,0.01,2.16,97.33,-0.23,-1.45
1366,1180  ,2007MM03,101.62,-0.02,2.19,97.39,0.06,-1.27
1367,1180  ,2007MM04,101.74,0.12,2.0,97.31,-0.08,-1.41
1368,1180  ,2007MM05,101.69,-0.05,2.11,96.9,-0.42,-1.69
1369,1180  ,2007MM06,101.7,0.01,1.95,96.13,-0.79,-2.33
1370,1180  ,2007MM07,102.4,0.69,2.14,96.18,0.05,-2.03
1371,1180  ,2007MM08,102.46,0.06,2.23,96.0,-0.19,-1.32
1372,1180  ,2007MM09,102.42,-0.04,2.11,96.01,0.01,-1.18
1373,1180  ,2007MM10,102.48,0.06,1.66,96.28,0.29,-0.35
1374,1180  ,2007MM11,102.27,-0.21,1.78,96.8,0.54,-0.4
1375,1180  ,2007MM12,102.63,0.36,2.33,96.62,-0.19,-0.98
1376,1180  ,2008MM01,106.64,3.91,4.94,97.01,0.41,-0.56
1377,1180  ,2008MM02,106.62,-0.03,4.9,98.34,1.37,1.04
1378,1180  ,2008MM03,106.72,0.1,5.03,98.99,0.66,1.64
1379,1180  ,2008MM04,107.14,0.39,5.3,99.26,0.28,2.0
1380,1180  ,2008MM05,107.17,0.03,5.38,99.81,0.55,3.0
1381,1180  ,2008MM06,107.15,-0.02,5.35,101.34,1.53,5.41
1382,1180  ,2008MM07,107.14,0.0,4.63,101.24,-0.1,5.26
1383,1180  ,2008MM08,107.54,0.37,4.95,101.59,0.35,5.83
1384,1180  ,2008MM09,107.9,0.34,5.36,101.75,0.15,5.98
1385,1180  ,2008MM10,109.02,1.04,6.39,102.47,0.7,6.42
1386,1180  ,2008MM11,108.67,-0.32,6.26,102.28,-0.18,5.66
1387,1180  ,2008MM12,108.47,-0.18,5.69,102.37,0.09,5.95
1388,1180  ,2009MM01,108.6,0.12,1.83,101.77,-0.58,4.91
1389,1180  ,2009MM02,108.67,0.07,1.93,102.81,1.02,4.54
1390,1180  ,2009MM03,108.66,-0.01,1.82,103.75,0.92,4.81
1391,1180  ,2009MM04,107.92,-0.69,0.73,104.45,0.68,5.23
1392,1180  ,2009MM05,107.65,-0.25,0.45,105.0,0.53,5.2
1393,1180  ,2009MM06,107.4,-0.23,0.24,104.44,-0.54,3.06
1394,1180  ,2009MM07,106.46,-0.88,-0.64,103.69,-0.71,2.42
1395,1180  ,2009MM08,106.31,-0.14,-1.14,102.88,-0.78,1.26
1396,1180  ,2009MM09,106.26,-0.04,-1.52,103.3,0.41,1.52
1397,1180  ,2009MM10,106.6,0.32,-2.22,102.69,-0.59,0.22
1398,1180  ,2009MM11,107.42,0.77,-1.15,102.87,0.17,0.57
1399,1180  ,2009MM12,107.47,0.04,-0.93,102.6,-0.26,0.23
1400,1180  ,2010MM01,106.13,-1.24,-2.28,101.87,-0.72,0.1
1401,1180  ,2010MM02,107.02,0.84,-1.52,102.64,0.76,-0.16
1402,1180  ,2010MM03,107.61,0.54,-0.97,103.06,0.41,-0.66
1403,1180  ,2010MM04,108.06,0.42,0.13,103.2,0.13,-1.2
1404,1180  ,2010MM05,108.97,0.85,1.23,103.72,0.5,-1.22
1405,1180  ,2010MM06,108.76,-0.19,1.27,103.43,-0.28,-0.97
1406,1180  ,2010MM07,109.26,0.45,2.63,103.12,-0.29,-0.55
1407,1180  ,2010MM08,109.27,0.02,2.79,102.9,-0.22,0.02
1408,1180  ,2010MM09,109.26,-0.01,2.82,102.57,-0.31,-0.7
1409,1180  ,2010MM10,109.64,0.35,2.85,102.35,-0.22,-0.33
1410,1180  ,2010MM11,109.73,0.08,2.15,101.74,-0.59,-1.1
1411,1180  ,2010MM12,110.07,0.31,2.42,101.66,-0.08,-0.92
1412,1180  ,2011MM01,112.75,2.44,6.24,100.79,-0.86,-1.06
1413,1180  ,2011MM02,112.86,0.1,5.46,102.08,1.28,-0.54
1414,1180  ,2011MM03,113.07,0.18,5.08,102.86,0.76,-0.2
1415,1180  ,2011MM04,113.17,0.09,4.73,103.18,0.31,-0.02
1416,1180  ,2011MM05,112.95,-0.2,3.65,104.04,0.84,0.31
1417,1180  ,2011MM06,112.76,-0.17,3.67,104.18,0.13,0.73
1418,1180  ,2011MM07,111.6,-1.03,2.14,104.1,-0.08,0.95
1419,1180  ,2011MM08,111.5,-0.08,2.04,104.07,-0.03,1.14
1420,1180  ,2011MM09,111.56,0.05,2.1,103.7,-0.36,1.1
1421,1180  ,2011MM10,112.53,0.87,2.63,104.2,0.48,1.81
1422,1180  ,2011MM11,112.46,-0.06,2.49,103.94,-0.25,2.16
1423,1180  ,2011MM12,112.7,0.22,2.39,104.4,0.44,2.69
1424,1180  ,2012MM01,114.11,1.25,1.2,104.16,-0.23,3.34
1425,1180  ,2012MM02,114.01,-0.08,1.02,106.01,1.78,3.85
1426,1180  ,2012MM03,113.94,-0.07,0.77,106.05,0.04,3.11
1427,1180  ,2012MM04,114.8,0.75,1.44,104.81,-1.17,1.58
1428,1180  ,2012MM05,114.91,0.1,1.74,105.25,0.42,1.16
1429,1180  ,2012MM06,115.03,0.1,2.02,105.22,-0.03,1.0
1430,1180  ,2012MM07,115.07,0.03,3.11,105.18,-0.04,1.04
1431,1180  ,2012MM08,115.91,0.73,3.95,104.39,-0.75,0.3
1432,1180  ,2012MM09,116.93,0.88,4.82,104.06,-0.31,0.35
1433,1180  ,2012MM10,117.24,0.26,4.19,105.71,1.58,1.45
1434,1180  ,2012MM11,117.13,-0.1,4.16,105.53,-0.17,1.54
1435,1180  ,2012MM12,117.07,-0.05,3.87,106.57,0.98,2.08
1436,1180  ,2013MM01,118.22,0.98,3.6,105.42,-1.09,1.2
1437,1180  ,2013MM02,118.24,0.02,3.7,107.54,2.02,1.44
1438,1180  ,2013MM03,118.52,0.24,4.02,107.55,0.01,1.41
1439,1180  ,2013MM04,118.83,0.26,3.51,106.15,-1.3,1.28
1440,1190  ,2000MM01,94.92,0.0,0.0,96.12,0.0,0.0
1441,1190  ,2000MM02,95.08,0.17,0.0,95.85,-0.27,0.0
1442,1190  ,2000MM03,95.24,0.17,0.0,95.64,-0.22,0.0
1443,1190  ,2000MM04,95.38,0.14,0.0,95.97,0.34,0.0
1444,1190  ,2000MM05,95.74,0.38,0.0,95.79,-0.18,0.0
1445,1190  ,2000MM06,95.31,-0.45,0.0,95.85,0.06,0.0
1446,1190  ,2000MM07,95.63,0.34,0.0,96.13,0.29,0.0
1447,1190  ,2000MM08,95.49,-0.15,0.0,96.85,0.75,0.0
1448,1190  ,2000MM09,95.75,0.28,0.0,97.41,0.58,0.0
1449,1190  ,2000MM10,96.29,0.56,0.0,97.67,0.27,0.0
1450,1190  ,2000MM11,96.48,0.2,0.0,98.15,0.49,0.0
1451,1190  ,2000MM12,96.26,-0.23,0.0,98.39,0.25,0.0
1452,1190  ,2001MM01,97.25,1.03,2.45,99.57,1.2,3.59
1453,1190  ,2001MM02,98.23,1.0,3.31,100.24,0.67,4.58
1454,1190  ,2001MM03,98.59,0.37,3.52,100.92,0.68,5.52
1455,1190  ,2001MM04,99.5,0.92,4.32,101.6,0.67,5.87
1456,1190  ,2001MM05,99.88,0.38,4.32,101.55,-0.05,6.01
1457,1190  ,2001MM06,100.09,0.21,5.02,102.11,0.55,6.53
1458,1190  ,2001MM07,99.92,-0.18,4.48,102.28,0.17,6.4
1459,1190  ,2001MM08,99.24,-0.67,3.93,102.48,0.19,5.81
1460,1190  ,2001MM09,99.27,0.03,3.68,103.02,0.54,5.77
1461,1190  ,2001MM10,98.79,-0.49,2.6,102.81,-0.21,5.26
1462,1190  ,2001MM11,99.36,0.57,2.98,102.47,-0.34,4.4
1463,1190  ,2001MM12,99.27,-0.09,3.13,102.33,-0.13,4.01
1464,1190  ,2002MM01,99.45,0.18,2.26,102.66,0.32,3.1
1465,1190  ,2002MM02,99.83,0.38,1.63,104.89,2.18,4.64
1466,1190  ,2002MM03,100.55,0.73,1.99,105.57,0.65,4.61
1467,1190  ,2002MM04,100.58,0.03,1.09,105.81,0.22,4.14
1468,1190  ,2002MM05,100.16,-0.42,0.28,106.14,0.32,4.52
1469,1190  ,2002MM06,99.93,-0.23,-0.17,106.41,0.25,4.21
1470,1190  ,2002MM07,100.59,0.66,0.67,107.31,0.85,4.92
1471,1190  ,2002MM08,100.56,-0.03,1.33,107.14,-0.16,4.55
1472,1190  ,2002MM09,100.24,-0.31,0.98,107.53,0.37,4.38
1473,1190  ,2002MM10,100.41,0.17,1.64,106.71,-0.77,3.79
1474,1190  ,2002MM11,100.8,0.39,1.45,106.85,0.13,4.28
1475,1190  ,2002MM12,101.13,0.33,1.87,106.72,-0.12,4.29
1476,1190  ,2003MM01,101.51,0.37,2.07,106.5,-0.21,3.74
1477,1190  ,2003MM02,101.08,-0.42,1.26,106.38,-0.11,1.41
1478,1190  ,2003MM03,101.09,0.0,0.53,106.45,0.07,0.83
1479,1190  ,2003MM04,101.12,0.03,0.53,107.4,0.9,1.51
1480,1190  ,2003MM05,100.68,-0.43,0.52,107.69,0.26,1.45
1481,1190  ,2003MM06,100.68,0.0,0.75,107.49,-0.18,1.02
1482,1190  ,2003MM07,101.12,0.43,0.53,107.92,0.4,0.57
1483,1190  ,2003MM08,101.24,0.12,0.67,108.13,0.2,0.93
1484,1190  ,2003MM09,101.37,0.13,1.12,108.04,-0.08,0.47
1485,1190  ,2003MM10,101.37,0.01,0.96,107.92,-0.11,1.13
1486,1190  ,2003MM11,101.31,-0.06,0.51,104.71,-2.97,-2.01
1487,1190  ,2003MM12,100.77,-0.53,-0.35,103.14,-1.5,-3.36
1488,1190  ,2004MM01,100.48,-0.29,-1.01,103.23,0.09,-3.07
1489,1190  ,2004MM02,100.64,0.16,-0.44,102.35,-0.85,-3.78
1490,1190  ,2004MM03,100.8,0.16,-0.28,102.49,0.13,-3.72
1491,1190  ,2004MM04,101.21,0.4,0.09,101.64,-0.82,-5.36
1492,1190  ,2004MM05,101.39,0.18,0.71,101.69,0.05,-5.56
1493,1190  ,2004MM06,101.6,0.21,0.92,101.05,-0.63,-5.99
1494,1190  ,2004MM07,101.09,-0.51,-0.02,101.65,0.59,-5.81
1495,1190  ,2004MM08,101.09,0.0,-0.14,101.33,-0.32,-6.29
1496,1190  ,2004MM09,101.08,-0.02,-0.29,101.02,-0.3,-6.5
1497,1190  ,2004MM10,100.76,-0.31,-0.6,100.7,-0.32,-6.69
1498,1190  ,2004MM11,100.48,-0.28,-0.82,100.28,-0.41,-4.23
1499,1190  ,2004MM12,100.29,-0.2,-0.48,99.7,-0.58,-3.33
1500,1190  ,2005MM01,100.1,-0.18,-0.37,100.39,0.69,-2.75
1501,1190  ,2005MM02,100.24,0.14,-0.4,99.75,-0.64,-2.54
1502,1190  ,2005MM03,100.03,-0.21,-0.77,99.59,-0.16,-2.82
1503,1190  ,2005MM04,100.02,-0.01,-1.17,99.6,0.01,-2.01
1504,1190  ,2005MM05,99.42,-0.6,-1.94,100.2,0.6,-1.47
1505,1190  ,2005MM06,99.71,0.29,-1.86,100.14,-0.06,-0.9
1506,1190  ,2005MM07,100.14,0.43,-0.94,99.77,-0.37,-1.85
1507,1190  ,2005MM08,100.9,0.76,-0.19,99.58,-0.19,-1.72
1508,1190  ,2005MM09,100.52,-0.38,-0.55,98.95,-0.63,-2.05
1509,1190  ,2005MM10,99.82,-0.7,-0.94,99.78,0.84,-0.91
1510,1190  ,2005MM11,99.46,-0.35,-1.01,101.21,1.43,0.92
1511,1190  ,2005MM12,99.63,0.17,-0.65,101.02,-0.18,1.32
1512,1190  ,2006MM01,99.71,0.08,-0.4,101.45,0.42,1.05
1513,1190  ,2006MM02,100.5,0.79,0.26,101.51,0.06,1.76
1514,1190  ,2006MM03,100.29,-0.21,0.26,101.49,-0.02,1.91
1515,1190  ,2006MM04,100.19,-0.1,0.18,102.15,0.65,2.56
1516,1190  ,2006MM05,101.82,1.63,2.42,101.42,-0.72,1.22
1517,1190  ,2006MM06,101.95,0.13,2.25,101.5,0.08,1.36
1518,1190  ,2006MM07,102.78,0.81,2.64,101.45,-0.05,1.68
1519,1190  ,2006MM08,102.51,-0.26,1.6,101.37,-0.08,1.8
1520,1190  ,2006MM09,102.64,0.12,2.11,101.83,0.45,2.9
1521,1190  ,2006MM10,102.83,0.19,3.02,101.82,-0.01,2.04
1522,1190  ,2006MM11,102.98,0.14,3.53,101.41,-0.4,0.2
1523,1190  ,2006MM12,102.98,0.0,3.36,101.47,0.06,0.44
1524,1190  ,2007MM01,103.54,0.54,3.84,101.02,-0.44,-0.42
1525,1190  ,2007MM02,103.76,0.21,3.24,100.84,-0.18,-0.66
1526,1190  ,2007MM03,103.74,-0.02,3.43,100.55,-0.29,-0.93
1527,1190  ,2007MM04,103.77,0.03,3.57,101.37,0.82,-0.77
1528,1190  ,2007MM05,103.94,0.16,2.08,100.58,-0.78,-0.83
1529,1190  ,2007MM06,104.11,0.17,2.12,100.85,0.27,-0.64
1530,1190  ,2007MM07,104.34,0.22,1.52,100.34,-0.5,-1.09
1531,1190  ,2007MM08,104.5,0.15,1.94,100.2,-0.14,-1.15
1532,1190  ,2007MM09,104.58,0.08,1.89,99.73,-0.47,-2.05
1533,1190  ,2007MM10,106.41,1.75,3.48,100.01,0.27,-1.78
1534,1190  ,2007MM11,106.19,-0.21,3.12,100.72,0.71,-0.68
1535,1190  ,2007MM12,107.09,0.85,3.99,100.98,0.26,-0.48
1536,1190  ,2008MM01,108.81,1.61,5.09,100.89,-0.09,-0.13
1537,1190  ,2008MM02,109.13,0.29,5.17,101.53,0.63,0.68
1538,1190  ,2008MM03,108.64,-0.45,4.72,101.58,0.05,1.03
1539,1190  ,2008MM04,109.01,0.34,5.04,101.52,-0.06,0.15
1540,1190  ,2008MM05,109.45,0.41,5.3,101.52,0.0,0.94
1541,1190  ,2008MM06,109.43,-0.03,5.1,101.97,0.44,1.11
1542,1190  ,2008MM07,110.69,1.16,6.09,102.3,0.33,1.95
1543,1190  ,2008MM08,110.89,0.17,6.11,101.85,-0.45,1.64
1544,1190  ,2008MM09,111.46,0.51,6.57,101.85,0.0,2.12
1545,1190  ,2008MM10,113.57,1.89,6.72,102.49,0.63,2.48
1546,1190  ,2008MM11,114.22,0.58,7.56,103.06,0.56,2.33
1547,1190  ,2008MM12,113.58,-0.56,6.07,103.16,0.09,2.15
1548,1190  ,2009MM01,113.9,0.28,4.68,103.03,-0.12,2.12
1549,1190  ,2009MM02,114.18,0.24,4.63,103.16,0.12,1.6
1550,1190  ,2009MM03,114.05,-0.12,4.98,103.52,0.35,1.91
1551,1190  ,2009MM04,114.24,0.17,4.8,104.38,0.82,2.81
1552,1190  ,2009MM05,113.7,-0.47,3.88,104.21,-0.16,2.65
1553,1190  ,2009MM06,114.09,0.34,4.27,103.43,-0.75,1.43
1554,1190  ,2009MM07,113.9,-0.17,2.9,104.18,0.73,1.84
1555,1190  ,2009MM08,113.8,-0.08,2.63,103.49,-0.66,1.62
1556,1190  ,2009MM09,113.62,-0.16,1.94,103.37,-0.12,1.5
1557,1190  ,2009MM10,113.69,0.06,0.11,103.62,0.25,1.11
1558,1190  ,2009MM11,113.79,0.09,-0.37,102.79,-0.8,-0.27
1559,1190  ,2009MM12,113.85,0.05,0.23,103.98,1.16,0.8
1560,1190  ,2010MM01,114.39,0.48,0.42,101.26,-2.62,-1.73
1561,1190  ,2010MM02,114.83,0.38,0.56,104.14,2.85,0.96
1562,1190  ,2010MM03,114.89,0.06,0.74,103.38,-0.73,-0.14
1563,1190  ,2010MM04,115.09,0.17,0.75,103.45,0.07,-0.89
1564,1190  ,2010MM05,115.85,0.66,1.89,103.31,-0.14,-0.87
1565,1190  ,2010MM06,115.94,0.08,1.62,102.86,-0.43,-0.55
1566,1190  ,2010MM07,115.39,-0.48,1.31,103.18,0.31,-0.97
1567,1190  ,2010MM08,115.43,0.04,1.43,103.18,0.0,-0.3
1568,1190  ,2010MM09,115.64,0.18,1.78,102.12,-1.02,-1.21
1569,1190  ,2010MM10,115.67,0.03,1.75,101.38,-0.73,-2.17
1570,1190  ,2010MM11,115.93,0.22,1.88,101.2,-0.18,-1.55
1571,1190  ,2010MM12,116.26,0.29,2.13,101.53,0.33,-2.35
1572,1190  ,2011MM01,116.98,0.62,2.27,99.63,-1.87,-1.6
1573,1190  ,2011MM02,116.75,-0.2,1.68,102.26,2.64,-1.8
1574,1190  ,2011MM03,116.75,0.0,1.62,102.44,0.17,-0.91
1575,1190  ,2011MM04,117.02,0.23,1.68,103.0,0.56,-0.43
1576,1190  ,2011MM05,117.25,0.19,1.2,103.16,0.15,-0.15
1577,1190  ,2011MM06,117.19,-0.05,1.08,104.09,0.91,1.19
1578,1190  ,2011MM07,117.26,0.06,1.62,104.35,0.25,1.14
1579,1190  ,2011MM08,117.35,0.08,1.66,104.65,0.28,1.43
1580,1190  ,2011MM09,117.82,0.4,1.88,103.66,-0.94,1.51
1581,1190  ,2011MM10,118.74,0.79,2.65,105.1,1.38,3.67
1582,1190  ,2011MM11,119.03,0.24,2.67,105.3,0.19,4.06
1583,1190  ,2011MM12,119.53,0.42,2.81,104.92,-0.36,3.34
1584,1190  ,2012MM01,123.15,3.03,5.28,102.27,-2.53,2.65
1585,1190  ,2012MM02,122.69,-0.38,5.09,113.89,11.36,11.37
1586,1190  ,2012MM03,122.38,-0.26,4.82,105.7,-7.2,3.18
1587,1190  ,2012MM04,122.9,0.42,5.02,105.72,0.02,2.63
1588,1190  ,2012MM05,123.09,0.16,4.99,105.67,-0.05,2.43
1589,1190  ,2012MM06,123.38,0.23,5.28,105.92,0.24,1.76
1590,1190  ,2012MM07,124.29,0.74,6.0,106.13,0.2,1.7
1591,1190  ,2012MM08,124.44,0.12,6.04,105.93,-0.19,1.22
1592,1190  ,2012MM09,124.9,0.37,6.01,105.36,-0.54,1.64
1593,1190  ,2012MM10,124.74,-0.12,5.05,106.18,0.78,1.03
1594,1190  ,2012MM11,124.66,-0.06,4.73,106.5,0.3,1.14
1595,1190  ,2012MM12,124.07,-0.48,3.79,107.15,0.61,2.12
1596,1190  ,2013MM01,125.44,1.11,1.86,106.35,-0.75,3.98
1597,1190  ,2013MM02,125.25,-0.15,2.09,108.38,1.91,-4.84
1598,1190  ,2013MM03,125.63,0.3,2.66,108.86,0.45,3.0
1599,1190  ,2013MM04,125.12,-0.41,1.81,107.84,-0.94,2.01
1600,1210  ,2000MM01,100.54,0.0,0.0,106.89,0.0,0.0
1601,1210  ,2000MM02,103.2,2.64,0.0,107.38,0.46,0.0
1602,1210  ,2000MM03,103.38,0.17,0.0,107.41,0.03,0.0
1603,1210  ,2000MM04,104.92,1.49,0.0,108.09,0.64,0.0
1604,1210  ,2000MM05,105.17,0.24,0.0,108.08,-0.01,0.0
1605,1210  ,2000MM06,104.81,-0.34,0.0,108.03,-0.05,0.0
1606,1210  ,2000MM07,105.12,0.29,0.0,109.51,1.37,0.0
1607,1210  ,2000MM08,105.06,-0.06,0.0,110.19,0.62,0.0
1608,1210  ,2000MM09,104.99,-0.06,0.0,110.47,0.25,0.0
1609,1210  ,2000MM10,104.45,-0.52,0.0,111.0,0.48,0.0
1610,1210  ,2000MM11,104.53,0.08,0.0,111.5,0.45,0.0
1611,1210  ,2000MM12,104.58,0.04,0.0,111.68,0.16,0.0
1612,1210  ,2001MM01,99.53,-4.82,-1.01,110.89,-0.71,3.74
1613,1210  ,2001MM02,98.32,-1.22,-4.73,108.68,-1.99,1.22
1614,1210  ,2001MM03,98.41,0.09,-4.81,108.46,-0.21,0.98
1615,1210  ,2001MM04,97.77,-0.65,-6.82,108.23,-0.21,0.13
1616,1210  ,2001MM05,97.82,0.05,-6.99,107.9,-0.31,-0.17
1617,1210  ,2001MM06,97.75,-0.07,-6.74,108.04,0.13,0.01
1618,1210  ,2001MM07,98.1,0.36,-6.68,108.39,0.32,-1.02
1619,1210  ,2001MM08,98.04,-0.06,-6.68,108.74,0.33,-1.31
1620,1210  ,2001MM09,97.7,-0.34,-6.95,108.2,-0.5,-2.05
1621,1210  ,2001MM10,97.61,-0.09,-6.54,108.8,0.56,-1.98
1622,1210  ,2001MM11,96.12,-1.53,-8.05,106.38,-2.23,-4.59
1623,1210  ,2001MM12,96.17,0.05,-8.03,106.3,-0.07,-4.81
1624,1210  ,2002MM01,93.69,-2.58,-5.87,106.42,0.11,-4.03
1625,1210  ,2002MM02,93.63,-0.07,-4.77,106.18,-0.22,-2.3
1626,1210  ,2002MM03,93.18,-0.48,-5.31,106.32,0.12,-1.98
1627,1210  ,2002MM04,93.52,0.37,-4.34,105.8,-0.48,-2.24
1628,1210  ,2002MM05,93.4,-0.13,-4.51,105.92,0.11,-1.83
1629,1210  ,2002MM06,93.56,0.17,-4.28,107.59,1.58,-0.42
1630,1210  ,2002MM07,93.75,0.2,-4.43,107.37,-0.21,-0.94
1631,1210  ,2002MM08,93.69,-0.07,-4.43,107.35,-0.02,-1.29
1632,1210  ,2002MM09,94.05,0.39,-3.73,107.79,0.42,-0.38
1633,1210  ,2002MM10,93.89,-0.17,-3.81,105.73,-1.91,-2.82
1634,1210  ,2002MM11,93.77,-0.13,-2.45,105.41,-0.31,-0.91
1635,1210  ,2002MM12,93.02,-0.79,-3.28,106.25,0.8,-0.05
1636,1210  ,2003MM01,92.91,-0.13,-0.84,106.38,0.12,-0.04
1637,1210  ,2003MM02,92.99,0.09,-0.68,106.12,-0.24,-0.06
1638,1210  ,2003MM03,92.76,-0.25,-0.45,106.18,0.06,-0.12
1639,1210  ,2003MM04,93.17,0.44,-0.38,105.96,-0.21,0.14
1640,1210  ,2003MM05,93.22,0.05,-0.19,105.77,-0.17,-0.13
1641,1210  ,2003MM06,93.18,-0.05,-0.4,105.76,-0.01,-1.7
1642,1210  ,2003MM07,93.34,0.17,-0.44,105.9,0.13,-1.37
1643,1210  ,2003MM08,93.79,0.48,0.11,105.74,-0.14,-1.49
1644,1210  ,2003MM09,94.03,0.26,-0.03,105.39,-0.34,-2.23
1645,1210  ,2003MM10,93.83,-0.21,-0.06,104.53,-0.81,-1.14
1646,1210  ,2003MM11,93.84,0.0,0.07,101.37,-3.03,-3.83
1647,1210  ,2003MM12,93.46,-0.4,0.47,99.71,-1.63,-6.15
1648,1210  ,2004MM01,93.5,0.04,0.64,99.01,-0.71,-6.92
1649,1210  ,2004MM02,93.31,-0.2,0.34,97.91,-1.11,-7.74
1650,1210  ,2004MM03,93.49,0.2,0.79,95.88,-2.07,-9.7
1651,1210  ,2004MM04,92.19,-1.39,-1.05,94.93,-0.99,-10.41
1652,1210  ,2004MM05,92.59,0.43,-0.68,95.39,0.48,-9.82
1653,1210  ,2004MM06,91.79,-0.86,-1.49,95.22,-0.18,-9.97
1654,1210  ,2004MM07,91.8,0.01,-1.64,95.51,0.31,-9.81
1655,1210  ,2004MM08,91.88,0.08,-2.04,95.53,0.02,-9.66
1656,1210  ,2004MM09,91.95,0.07,-2.21,95.05,-0.5,-9.81
1657,1210  ,2004MM10,91.4,-0.59,-2.59,94.61,-0.46,-9.49
1658,1210  ,2004MM11,91.05,-0.38,-2.97,93.66,-1.0,-7.6
1659,1210  ,2004MM12,91.21,0.17,-2.41,93.13,-0.57,-6.6
1660,1210  ,2005MM01,92.09,0.97,-1.51,93.59,0.49,-5.47
1661,1210  ,2005MM02,95.33,3.52,2.16,97.13,3.78,-0.79
1662,1210  ,2005MM03,95.08,-0.26,1.7,96.31,-0.85,0.45
1663,1210  ,2005MM04,95.85,0.81,3.97,95.11,-1.24,0.19
1664,1210  ,2005MM05,96.45,0.62,4.17,97.04,2.03,1.73
1665,1210  ,2005MM06,100.28,3.97,9.24,101.99,5.1,7.11
1666,1210  ,2005MM07,103.03,2.74,12.22,103.08,1.07,7.93
1667,1210  ,2005MM08,104.25,1.19,13.46,103.65,0.55,8.5
1668,1210  ,2005MM09,104.49,0.24,13.65,102.84,-0.79,8.19
1669,1210  ,2005MM10,104.76,0.25,14.61,102.59,-0.24,8.43
1670,1210  ,2005MM11,104.48,-0.26,14.75,103.36,0.75,10.35
1671,1210  ,2005MM12,103.91,-0.55,13.93,103.3,-0.06,10.91
1672,1210  ,2006MM01,104.42,0.49,13.39,102.9,-0.39,9.94
1673,1210  ,2006MM02,104.34,-0.07,9.46,103.71,0.79,6.77
1674,1210  ,2006MM03,104.53,0.18,9.94,102.76,-0.91,6.71
1675,1210  ,2006MM04,104.13,-0.38,8.64,103.54,0.75,8.86
