ID,RegioS,TypeVerwarmingsinstallatie,Perioden,Woningen_1
4233,GM0755,A050117,2020JJ00,2.0
4234,GM0755,A050117,2021JJ00,1.9
4235,GM0755,A050117,2022JJ00,2.4
4236,GM0755,A050118,2017JJ00,0.0
4237,GM0755,A050118,2018JJ00,0.0
4238,GM0755,A050118,2019JJ00,0.0
4239,GM0755,A050118,2020JJ00,0.0
4240,GM0755,A050118,2021JJ00,0.1
4241,GM0755,A050118,2022JJ00,0.2
4242,GM0755,A050119,2017JJ00,1.0
4243,GM0755,A050119,2018JJ00,1.2
4244,GM0755,A050119,2019JJ00,2.1
4245,GM0755,A050119,2020JJ00,2.8
4246,GM0755,A050119,2021JJ00,6.1
4247,GM0755,A050119,2022JJ00,7.3
4248,GM0755,A052175,2017JJ00,2.1
4249,GM0755,A052175,2018JJ00,2.3
4250,GM0755,A052175,2019JJ00,3.2
4251,GM0755,A052175,2020JJ00,2.8
4252,GM0755,A052175,2021JJ00,6.1
4253,GM0755,A052175,2022JJ00,7.3
4254,GM0755,A050120,2017JJ00,6.7
4255,GM0755,A050120,2018JJ00,6.1
4256,GM0755,A050120,2019JJ00,5.2
4257,GM0755,A050120,2020JJ00,4.1
4258,GM0755,A050120,2021JJ00,4.0
4259,GM0755,A050120,2022JJ00,4.2
4260,GM0009,A050112,2017JJ00,96.8
4261,GM0009,A050112,2018JJ00,96.6
4262,GM0009,A050112,2019JJ00,
4263,GM0009,A050112,2020JJ00,
4264,GM0009,A050112,2021JJ00,
4265,GM0009,A050112,2022JJ00,
4266,GM0009,A050113,2017JJ00,0.0
4267,GM0009,A050113,2018JJ00,0.0
4268,GM0009,A050113,2019JJ00,
4269,GM0009,A050113,2020JJ00,
4270,GM0009,A050113,2021JJ00,
4271,GM0009,A050113,2022JJ00,
4272,GM0009,A050114,2017JJ00,0.0
4273,GM0009,A050114,2018JJ00,0.0
4274,GM0009,A050114,2019JJ00,
4275,GM0009,A050114,2020JJ00,
4276,GM0009,A050114,2021JJ00,
4277,GM0009,A050114,2022JJ00,
4278,GM0009,A050115,2017JJ00,0.0
4279,GM0009,A050115,2018JJ00,0.0
4280,GM0009,A050115,2019JJ00,
4281,GM0009,A050115,2020JJ00,
4282,GM0009,A050115,2021JJ00,
4283,GM0009,A050115,2022JJ00,
4284,GM0009,A050116,2017JJ00,0.0
4285,GM0009,A050116,2018JJ00,0.0
4286,GM0009,A050116,2019JJ00,
4287,GM0009,A050116,2020JJ00,
4288,GM0009,A050116,2021JJ00,
4289,GM0009,A050116,2022JJ00,
4290,GM0009,A050117,2017JJ00,0.2
4291,GM0009,A050117,2018JJ00,0.2
4292,GM0009,A050117,2019JJ00,
4293,GM0009,A050117,2020JJ00,
4294,GM0009,A050117,2021JJ00,
4295,GM0009,A050117,2022JJ00,
4296,GM0009,A050118,2017JJ00,0.0
4297,GM0009,A050118,2018JJ00,0.0
4298,GM0009,A050118,2019JJ00,
4299,GM0009,A050118,2020JJ00,
4300,GM0009,A050118,2021JJ00,
4301,GM0009,A050118,2022JJ00,
4302,GM0009,A050119,2017JJ00,0.0
4303,GM0009,A050119,2018JJ00,0.1
4304,GM0009,A050119,2019JJ00,
4305,GM0009,A050119,2020JJ00,
4306,GM0009,A050119,2021JJ00,
4307,GM0009,A050119,2022JJ00,
4308,GM0009,A052175,2017JJ00,0.0
4309,GM0009,A052175,2018JJ00,0.1
4310,GM0009,A052175,2019JJ00,
4311,GM0009,A052175,2020JJ00,
4312,GM0009,A052175,2021JJ00,
4313,GM0009,A052175,2022JJ00,
4314,GM0009,A050120,2017JJ00,3.0
4315,GM0009,A050120,2018JJ00,3.1
4316,GM0009,A050120,2019JJ00,
4317,GM0009,A050120,2020JJ00,
4318,GM0009,A050120,2021JJ00,
4319,GM0009,A050120,2022JJ00,
4320,GM1681,A050112,2017JJ00,95.3
4321,GM1681,A050112,2018JJ00,94.8
4322,GM1681,A050112,2019JJ00,94.5
4323,GM1681,A050112,2020JJ00,96.1
4324,GM1681,A050112,2021JJ00,95.6
4325,GM1681,A050112,2022JJ00,94.4
4326,GM1681,A050113,2017JJ00,0.6
4327,GM1681,A050113,2018JJ00,0.6
4328,GM1681,A050113,2019JJ00,0.6
4329,GM1681,A050113,2020JJ00,0.7
4330,GM1681,A050113,2021JJ00,0.7
4331,GM1681,A050113,2022JJ00,0.7
4332,GM1681,A050114,2017JJ00,0.0
4333,GM1681,A050114,2018JJ00,0.0
4334,GM1681,A050114,2019JJ00,0.0
4335,GM1681,A050114,2020JJ00,0.0
4336,GM1681,A050114,2021JJ00,0.0
4337,GM1681,A050114,2022JJ00,0.0
4338,GM1681,A050115,2017JJ00,0.0
4339,GM1681,A050115,2018JJ00,0.0
4340,GM1681,A050115,2019JJ00,0.0
4341,GM1681,A050115,2020JJ00,0.0
4342,GM1681,A050115,2021JJ00,0.0
4343,GM1681,A050115,2022JJ00,0.0
4344,GM1681,A050116,2017JJ00,0.0
4345,GM1681,A050116,2018JJ00,0.0
4346,GM1681,A050116,2019JJ00,0.0
4347,GM1681,A050116,2020JJ00,0.0
4348,GM1681,A050116,2021JJ00,0.0
4349,GM1681,A050116,2022JJ00,0.0
4350,GM1681,A050117,2017JJ00,0.3
4351,GM1681,A050117,2018JJ00,0.5
4352,GM1681,A050117,2019JJ00,0.6
4353,GM1681,A050117,2020JJ00,0.8
4354,GM1681,A050117,2021JJ00,0.9
4355,GM1681,A050117,2022JJ00,1.2
4356,GM1681,A050118,2017JJ00,0.0
4357,GM1681,A050118,2018JJ00,0.0
4358,GM1681,A050118,2019JJ00,0.0
4359,GM1681,A050118,2020JJ00,0.1
4360,GM1681,A050118,2021JJ00,0.1
4361,GM1681,A050118,2022JJ00,0.2
4362,GM1681,A050119,2017JJ00,0.4
4363,GM1681,A050119,2018JJ00,0.6
4364,GM1681,A050119,2019JJ00,0.9
4365,GM1681,A050119,2020JJ00,1.5
4366,GM1681,A050119,2021JJ00,1.9
4367,GM1681,A050119,2022JJ00,2.5
4368,GM1681,A052175,2017JJ00,0.4
4369,GM1681,A052175,2018JJ00,0.6
4370,GM1681,A052175,2019JJ00,0.9
4371,GM1681,A052175,2020JJ00,1.5
4372,GM1681,A052175,2021JJ00,1.9
4373,GM1681,A052175,2022JJ00,2.5
4374,GM1681,A050120,2017JJ00,3.5
4375,GM1681,A050120,2018JJ00,3.6
4376,GM1681,A050120,2019JJ00,3.5
4377,GM1681,A050120,2020JJ00,0.9
4378,GM1681,A050120,2021JJ00,0.9
4379,GM1681,A050120,2022JJ00,1.1
4380,GM0147,A050112,2017JJ00,98.0
4381,GM0147,A050112,2018JJ00,97.5
4382,GM0147,A050112,2019JJ00,97.2
4383,GM0147,A050112,2020JJ00,96.8
4384,GM0147,A050112,2021JJ00,95.9
4385,GM0147,A050112,2022JJ00,93.7
4386,GM0147,A050113,2017JJ00,0.2
4387,GM0147,A050113,2018JJ00,0.3
4388,GM0147,A050113,2019JJ00,0.3
4389,GM0147,A050113,2020JJ00,0.4
4390,GM0147,A050113,2021JJ00,0.4
4391,GM0147,A050113,2022JJ00,0.4
4392,GM0147,A050114,2017JJ00,0.0
4393,GM0147,A050114,2018JJ00,0.0
4394,GM0147,A050114,2019JJ00,0.0
4395,GM0147,A050114,2020JJ00,0.0
4396,GM0147,A050114,2021JJ00,0.0
4397,GM0147,A050114,2022JJ00,0.0
4398,GM0147,A050115,2017JJ00,0.0
4399,GM0147,A050115,2018JJ00,0.0
4400,GM0147,A050115,2019JJ00,0.0
4401,GM0147,A050115,2020JJ00,0.0
4402,GM0147,A050115,2021JJ00,0.0
4403,GM0147,A050115,2022JJ00,0.0
4404,GM0147,A050116,2017JJ00,0.0
4405,GM0147,A050116,2018JJ00,0.0
4406,GM0147,A050116,2019JJ00,0.0
4407,GM0147,A050116,2020JJ00,0.0
4408,GM0147,A050116,2021JJ00,0.0
4409,GM0147,A050116,2022JJ00,0.0
4410,GM0147,A050117,2017JJ00,0.3
4411,GM0147,A050117,2018JJ00,0.4
4412,GM0147,A050117,2019JJ00,0.5
4413,GM0147,A050117,2020JJ00,0.6
4414,GM0147,A050117,2021JJ00,0.7
4415,GM0147,A050117,2022JJ00,1.1
4416,GM0147,A050118,2017JJ00,0.0
4417,GM0147,A050118,2018JJ00,0.0
4418,GM0147,A050118,2019JJ00,0.0
4419,GM0147,A050118,2020JJ00,0.1
4420,GM0147,A050118,2021JJ00,0.1
4421,GM0147,A050118,2022JJ00,0.2
4422,GM0147,A050119,2017JJ00,0.1
4423,GM0147,A050119,2018JJ00,0.5
4424,GM0147,A050119,2019JJ00,0.6
4425,GM0147,A050119,2020JJ00,1.0
4426,GM0147,A050119,2021JJ00,1.7
4427,GM0147,A050119,2022JJ00,3.3
4428,GM0147,A052175,2017JJ00,0.1
4429,GM0147,A052175,2018JJ00,0.5
4430,GM0147,A052175,2019JJ00,0.6
4431,GM0147,A052175,2020JJ00,1.0
4432,GM0147,A052175,2021JJ00,1.7
4433,GM0147,A052175,2022JJ00,3.3
4434,GM0147,A050120,2017JJ00,1.4
4435,GM0147,A050120,2018JJ00,1.3
4436,GM0147,A050120,2019JJ00,1.3
4437,GM0147,A050120,2020JJ00,1.2
4438,GM0147,A050120,2021JJ00,1.3
4439,GM0147,A050120,2022JJ00,1.3
4440,GM0654,A050112,2017JJ00,97.5
4441,GM0654,A050112,2018JJ00,97.3
4442,GM0654,A050112,2019JJ00,97.3
4443,GM0654,A050112,2020JJ00,96.8
4444,GM0654,A050112,2021JJ00,96.1
4445,GM0654,A050112,2022JJ00,94.8
4446,GM0654,A050113,2017JJ00,0.5
4447,GM0654,A050113,2018JJ00,0.5
4448,GM0654,A050113,2019JJ00,0.5
4449,GM0654,A050113,2020JJ00,0.6
4450,GM0654,A050113,2021JJ00,0.6
4451,GM0654,A050113,2022JJ00,0.6
4452,GM0654,A050114,2017JJ00,0.0
4453,GM0654,A050114,2018JJ00,0.0
4454,GM0654,A050114,2019JJ00,0.0
4455,GM0654,A050114,2020JJ00,0.0
4456,GM0654,A050114,2021JJ00,0.0
4457,GM0654,A050114,2022JJ00,0.0
4458,GM0654,A050115,2017JJ00,0.0
4459,GM0654,A050115,2018JJ00,0.0
4460,GM0654,A050115,2019JJ00,0.0
4461,GM0654,A050115,2020JJ00,0.0
4462,GM0654,A050115,2021JJ00,0.0
4463,GM0654,A050115,2022JJ00,0.0
4464,GM0654,A050116,2017JJ00,0.0
4465,GM0654,A050116,2018JJ00,0.0
4466,GM0654,A050116,2019JJ00,0.0
4467,GM0654,A050116,2020JJ00,0.0
4468,GM0654,A050116,2021JJ00,0.0
4469,GM0654,A050116,2022JJ00,0.0
4470,GM0654,A050117,2017JJ00,0.3
4471,GM0654,A050117,2018JJ00,0.4
4472,GM0654,A050117,2019JJ00,0.5
4473,GM0654,A050117,2020JJ00,0.6
4474,GM0654,A050117,2021JJ00,0.7
4475,GM0654,A050117,2022JJ00,0.9
4476,GM0654,A050118,2017JJ00,0.0
4477,GM0654,A050118,2018JJ00,0.0
4478,GM0654,A050118,2019JJ00,0.1
4479,GM0654,A050118,2020JJ00,0.1
4480,GM0654,A050118,2021JJ00,0.1
4481,GM0654,A050118,2022JJ00,0.2
4482,GM0654,A050119,2017JJ00,0.1
4483,GM0654,A050119,2018JJ00,0.3
4484,GM0654,A050119,2019JJ00,0.4
4485,GM0654,A050119,2020JJ00,1.0
4486,GM0654,A050119,2021JJ00,1.5
4487,GM0654,A050119,2022JJ00,2.4
4488,GM0654,A052175,2017JJ00,0.1
4489,GM0654,A052175,2018JJ00,0.3
4490,GM0654,A052175,2019JJ00,0.4
4491,GM0654,A052175,2020JJ00,1.0
4492,GM0654,A052175,2021JJ00,1.5
4493,GM0654,A052175,2022JJ00,2.4
4494,GM0654,A050120,2017JJ00,1.7
4495,GM0654,A050120,2018JJ00,1.6
4496,GM0654,A050120,2019JJ00,1.3
4497,GM0654,A050120,2020JJ00,0.9
4498,GM0654,A050120,2021JJ00,0.9
4499,GM0654,A050120,2022JJ00,1.0
4500,GM0756,A050112,2017JJ00,94.4
4501,GM0756,A050112,2018JJ00,94.3
4502,GM0756,A050112,2019JJ00,94.2
4503,GM0756,A050112,2020JJ00,94.2
4504,GM0756,A050112,2021JJ00,93.8
4505,GM0756,A050112,2022JJ00,
4506,GM0756,A050113,2017JJ00,1.6
4507,GM0756,A050113,2018JJ00,1.6
4508,GM0756,A050113,2019JJ00,1.6
4509,GM0756,A050113,2020JJ00,1.7
4510,GM0756,A050113,2021JJ00,1.1
4511,GM0756,A050113,2022JJ00,
4512,GM0756,A050114,2017JJ00,0.0
4513,GM0756,A050114,2018JJ00,0.0
4514,GM0756,A050114,2019JJ00,0.0
4515,GM0756,A050114,2020JJ00,0.0
4516,GM0756,A050114,2021JJ00,0.0
4517,GM0756,A050114,2022JJ00,
4518,GM0756,A050115,2017JJ00,0.0
4519,GM0756,A050115,2018JJ00,0.0
4520,GM0756,A050115,2019JJ00,0.0
4521,GM0756,A050115,2020JJ00,0.0
4522,GM0756,A050115,2021JJ00,0.0
4523,GM0756,A050115,2022JJ00,
4524,GM0756,A050116,2017JJ00,0.1
4525,GM0756,A050116,2018JJ00,0.2
4526,GM0756,A050116,2019JJ00,0.2
4527,GM0756,A050116,2020JJ00,0.2
4528,GM0756,A050116,2021JJ00,0.1
4529,GM0756,A050116,2022JJ00,
4530,GM0756,A050117,2017JJ00,0.5
4531,GM0756,A050117,2018JJ00,0.5
4532,GM0756,A050117,2019JJ00,0.6
4533,GM0756,A050117,2020JJ00,0.7
4534,GM0756,A050117,2021JJ00,0.7
4535,GM0756,A050117,2022JJ00,
4536,GM0756,A050118,2017JJ00,0.0
4537,GM0756,A050118,2018JJ00,0.0
4538,GM0756,A050118,2019JJ00,0.0
4539,GM0756,A050118,2020JJ00,0.1
4540,GM0756,A050118,2021JJ00,0.1
4541,GM0756,A050118,2022JJ00,
4542,GM0756,A050119,2017JJ00,0.1
4543,GM0756,A050119,2018JJ00,0.5
4544,GM0756,A050119,2019JJ00,0.7
4545,GM0756,A050119,2020JJ00,1.0
4546,GM0756,A050119,2021JJ00,1.9
4547,GM0756,A050119,2022JJ00,
4548,GM0756,A052175,2017JJ00,0.2
4549,GM0756,A052175,2018JJ00,0.7
4550,GM0756,A052175,2019JJ00,0.9
4551,GM0756,A052175,2020JJ00,1.2
4552,GM0756,A052175,2021JJ00,2.1
4553,GM0756,A052175,2022JJ00,
4554,GM0756,A050120,2017JJ00,3.2
4555,GM0756,A050120,2018JJ00,2.9
4556,GM0756,A050120,2019JJ00,2.6
4557,GM0756,A050120,2020JJ00,2.2
4558,GM0756,A050120,2021JJ00,2.2
4559,GM0756,A050120,2022JJ00,
4560,GM0757,A050112,2017JJ00,93.6
4561,GM0757,A050112,2018JJ00,93.8
4562,GM0757,A050112,2019JJ00,93.2
4563,GM0757,A050112,2020JJ00,93.1
4564,GM0757,A050112,2021JJ00,92.5
4565,GM0757,A050112,2022JJ00,91.3
4566,GM0757,A050113,2017JJ00,1.1
4567,GM0757,A050113,2018JJ00,1.1
4568,GM0757,A050113,2019JJ00,1.2
4569,GM0757,A050113,2020JJ00,1.7
4570,GM0757,A050113,2021JJ00,1.8
4571,GM0757,A050113,2022JJ00,1.8
4572,GM0757,A050114,2017JJ00,0.0
4573,GM0757,A050114,2018JJ00,0.0
4574,GM0757,A050114,2019JJ00,0.0
4575,GM0757,A050114,2020JJ00,1.0
4576,GM0757,A050114,2021JJ00,1.0
4577,GM0757,A050114,2022JJ00,0.9
4578,GM0757,A050115,2017JJ00,0.0
4579,GM0757,A050115,2018JJ00,0.0
4580,GM0757,A050115,2019JJ00,0.0
4581,GM0757,A050115,2020JJ00,0.0
4582,GM0757,A050115,2021JJ00,0.0
4583,GM0757,A050115,2022JJ00,0.0
4584,GM0757,A050116,2017JJ00,1.1
4585,GM0757,A050116,2018JJ00,1.1
4586,GM0757,A050116,2019JJ00,1.1
4587,GM0757,A050116,2020JJ00,0.1
4588,GM0757,A050116,2021JJ00,0.1
4589,GM0757,A050116,2022JJ00,0.1
4590,GM0757,A050117,2017JJ00,0.7
4591,GM0757,A050117,2018JJ00,0.6
4592,GM0757,A050117,2019JJ00,0.7
4593,GM0757,A050117,2020JJ00,0.9
4594,GM0757,A050117,2021JJ00,0.9
4595,GM0757,A050117,2022JJ00,1.3
4596,GM0757,A050118,2017JJ00,0.0
4597,GM0757,A050118,2018JJ00,0.0
4598,GM0757,A050118,2019JJ00,0.0
4599,GM0757,A050118,2020JJ00,0.0
4600,GM0757,A050118,2021JJ00,0.0
4601,GM0757,A050118,2022JJ00,0.1
4602,GM0757,A050119,2017JJ00,0.1
4603,GM0757,A050119,2018JJ00,0.4
4604,GM0757,A050119,2019JJ00,0.6
4605,GM0757,A050119,2020JJ00,0.8
4606,GM0757,A050119,2021JJ00,1.1
4607,GM0757,A050119,2022JJ00,1.7
4608,GM0757,A052175,2017JJ00,1.2
4609,GM0757,A052175,2018JJ00,1.5
4610,GM0757,A052175,2019JJ00,1.7
4611,GM0757,A052175,2020JJ00,0.9
4612,GM0757,A052175,2021JJ00,1.2
4613,GM0757,A052175,2022JJ00,1.8
4614,GM0757,A050120,2017JJ00,3.4
4615,GM0757,A050120,2018JJ00,2.9
4616,GM0757,A050120,2019JJ00,3.2
4617,GM0757,A050120,2020JJ00,2.4
4618,GM0757,A050120,2021JJ00,2.7
4619,GM0757,A050120,2022JJ00,2.8
4620,GM0758,A050112,2017JJ00,68.6
4621,GM0758,A050112,2018JJ00,69.0
4622,GM0758,A050112,2019JJ00,68.7
4623,GM0758,A050112,2020JJ00,68.1
4624,GM0758,A050112,2021JJ00,67.8
4625,GM0758,A050112,2022JJ00,67.2
4626,GM0758,A050113,2017JJ00,5.4
4627,GM0758,A050113,2018JJ00,5.5
4628,GM0758,A050113,2019JJ00,5.2
4629,GM0758,A050113,2020JJ00,5.6
4630,GM0758,A050113,2021JJ00,5.6
4631,GM0758,A050113,2022JJ00,5.1
4632,GM0758,A050114,2017JJ00,1.3
4633,GM0758,A050114,2018JJ00,1.2
4634,GM0758,A050114,2019JJ00,1.2
4635,GM0758,A050114,2020JJ00,1.4
4636,GM0758,A050114,2021JJ00,1.2
4637,GM0758,A050114,2022JJ00,1.1
4638,GM0758,A050115,2017JJ00,5.1
4639,GM0758,A050115,2018JJ00,4.9
4640,GM0758,A050115,2019JJ00,4.7
4641,GM0758,A050115,2020JJ00,4.6
4642,GM0758,A050115,2021JJ00,4.3
4643,GM0758,A050115,2022JJ00,4.3
4644,GM0758,A050116,2017JJ00,14.8
4645,GM0758,A050116,2018JJ00,15.1
4646,GM0758,A050116,2019JJ00,15.6
4647,GM0758,A050116,2020JJ00,15.8
4648,GM0758,A050116,2021JJ00,16.4
4649,GM0758,A050116,2022JJ00,16.7
4650,GM0758,A050117,2017JJ00,0.8
4651,GM0758,A050117,2018JJ00,0.7
4652,GM0758,A050117,2019JJ00,0.9
4653,GM0758,A050117,2020JJ00,0.9
4654,GM0758,A050117,2021JJ00,0.9
4655,GM0758,A050117,2022JJ00,1.0
4656,GM0758,A050118,2017JJ00,0.0
4657,GM0758,A050118,2018JJ00,0.0
4658,GM0758,A050118,2019JJ00,0.0
4659,GM0758,A050118,2020JJ00,0.0
4660,GM0758,A050118,2021JJ00,0.1
4661,GM0758,A050118,2022JJ00,0.1
4662,GM0758,A050119,2017JJ00,0.4
4663,GM0758,A050119,2018JJ00,0.8
4664,GM0758,A050119,2019JJ00,0.9
4665,GM0758,A050119,2020JJ00,1.5
4666,GM0758,A050119,2021JJ00,1.8
4667,GM0758,A050119,2022JJ00,2.2
4668,GM0758,A052175,2017JJ00,15.2
4669,GM0758,A052175,2018JJ00,15.9
4670,GM0758,A052175,2019JJ00,16.5
4671,GM0758,A052175,2020JJ00,17.3
4672,GM0758,A052175,2021JJ00,18.2
4673,GM0758,A052175,2022JJ00,19.0
4674,GM0758,A050120,2017JJ00,3.6
4675,GM0758,A050120,2018JJ00,2.8
4676,GM0758,A050120,2019JJ00,2.7
4677,GM0758,A050120,2020JJ00,2.0
4678,GM0758,A050120,2021JJ00,1.9
4679,GM0758,A050120,2022JJ00,2.2
4680,GM0501,A050112,2017JJ00,91.4
4681,GM0501,A050112,2018JJ00,91.8
4682,GM0501,A050112,2019JJ00,92.0
4683,GM0501,A050112,2020JJ00,91.8
4684,GM0501,A050112,2021JJ00,91.2
4685,GM0501,A050112,2022JJ00,91.9
4686,GM0501,A050113,2017JJ00,2.5
4687,GM0501,A050113,2018JJ00,2.5
4688,GM0501,A050113,2019JJ00,2.4
4689,GM0501,A050113,2020JJ00,2.4
4690,GM0501,A050113,2021JJ00,2.4
4691,GM0501,A050113,2022JJ00,0.1
4692,GM0501,A050114,2017JJ00,0.0
4693,GM0501,A050114,2018JJ00,0.0
4694,GM0501,A050114,2019JJ00,0.0
4695,GM0501,A050114,2020JJ00,0.0
4696,GM0501,A050114,2021JJ00,0.0
4697,GM0501,A050114,2022JJ00,0.0
4698,GM0501,A050115,2017JJ00,0.0
4699,GM0501,A050115,2018JJ00,0.0
4700,GM0501,A050115,2019JJ00,0.0
4701,GM0501,A050115,2020JJ00,0.0
4702,GM0501,A050115,2021JJ00,0.0
4703,GM0501,A050115,2022JJ00,0.0
4704,GM0501,A050116,2017JJ00,0.2
4705,GM0501,A050116,2018JJ00,0.1
4706,GM0501,A050116,2019JJ00,0.1
4707,GM0501,A050116,2020JJ00,0.1
4708,GM0501,A050116,2021JJ00,0.1
4709,GM0501,A050116,2022JJ00,0.1
4710,GM0501,A050117,2017JJ00,0.1
4711,GM0501,A050117,2018JJ00,0.2
4712,GM0501,A050117,2019JJ00,0.4
4713,GM0501,A050117,2020JJ00,0.4
4714,GM0501,A050117,2021JJ00,0.4
4715,GM0501,A050117,2022JJ00,0.4
4716,GM0501,A050118,2017JJ00,0.0
4717,GM0501,A050118,2018JJ00,0.0
4718,GM0501,A050118,2019JJ00,0.0
4719,GM0501,A050118,2020JJ00,0.0
4720,GM0501,A050118,2021JJ00,0.0
4721,GM0501,A050118,2022JJ00,0.0
4722,GM0501,A050119,2017JJ00,2.6
4723,GM0501,A050119,2018JJ00,2.7
4724,GM0501,A050119,2019JJ00,2.7
4725,GM0501,A050119,2020JJ00,3.3
4726,GM0501,A050119,2021JJ00,4.0
4727,GM0501,A050119,2022JJ00,5.2
4728,GM0501,A052175,2017JJ00,2.8
4729,GM0501,A052175,2018JJ00,2.8
4730,GM0501,A052175,2019JJ00,2.8
4731,GM0501,A052175,2020JJ00,3.4
4732,GM0501,A052175,2021JJ00,4.1
4733,GM0501,A052175,2022JJ00,5.2
4734,GM0501,A050120,2017JJ00,3.3
4735,GM0501,A050120,2018JJ00,2.6
4736,GM0501,A050120,2019JJ00,2.4
4737,GM0501,A050120,2020JJ00,1.9
4738,GM0501,A050120,2021JJ00,1.9
4739,GM0501,A050120,2022JJ00,2.2
4740,GM1876,A050112,2017JJ00,92.2
4741,GM1876,A050112,2018JJ00,92.3
4742,GM1876,A050112,2019JJ00,91.9
4743,GM1876,A050112,2020JJ00,91.6
4744,GM1876,A050112,2021JJ00,91.1
4745,GM1876,A050112,2022JJ00,89.7
4746,GM1876,A050113,2017JJ00,0.9
4747,GM1876,A050113,2018JJ00,1.0
4748,GM1876,A050113,2019JJ00,1.1
4749,GM1876,A050113,2020JJ00,1.6
4750,GM1876,A050113,2021JJ00,1.6
4751,GM1876,A050113,2022JJ00,1.5
4752,GM1876,A050114,2017JJ00,0.0
4753,GM1876,A050114,2018JJ00,0.0
4754,GM1876,A050114,2019JJ00,0.0
4755,GM1876,A050114,2020JJ00,0.0
4756,GM1876,A050114,2021JJ00,0.0
4757,GM1876,A050114,2022JJ00,0.0
4758,GM1876,A050115,2017JJ00,0.0
4759,GM1876,A050115,2018JJ00,0.0
4760,GM1876,A050115,2019JJ00,0.0
4761,GM1876,A050115,2020JJ00,0.0
4762,GM1876,A050115,2021JJ00,0.0
4763,GM1876,A050115,2022JJ00,0.0
4764,GM1876,A050116,2017JJ00,0.2
4765,GM1876,A050116,2018JJ00,0.2
4766,GM1876,A050116,2019JJ00,0.2
4767,GM1876,A050116,2020JJ00,0.2
4768,GM1876,A050116,2021JJ00,0.2
4769,GM1876,A050116,2022JJ00,0.2
4770,GM1876,A050117,2017JJ00,0.2
4771,GM1876,A050117,2018JJ00,0.3
4772,GM1876,A050117,2019JJ00,0.3
4773,GM1876,A050117,2020JJ00,0.5
4774,GM1876,A050117,2021JJ00,0.5
4775,GM1876,A050117,2022JJ00,0.8
4776,GM1876,A050118,2017JJ00,0.0
4777,GM1876,A050118,2018JJ00,0.0
4778,GM1876,A050118,2019JJ00,0.1
4779,GM1876,A050118,2020JJ00,0.1
4780,GM1876,A050118,2021JJ00,0.1
4781,GM1876,A050118,2022JJ00,0.1
4782,GM1876,A050119,2017JJ00,0.2
4783,GM1876,A050119,2018JJ00,0.4
4784,GM1876,A050119,2019JJ00,0.7
4785,GM1876,A050119,2020JJ00,1.2
4786,GM1876,A050119,2021JJ00,1.6
4787,GM1876,A050119,2022JJ00,2.4
4788,GM1876,A052175,2017JJ00,0.4
4789,GM1876,A052175,2018JJ00,0.6
4790,GM1876,A052175,2019JJ00,0.9
4791,GM1876,A052175,2020JJ00,1.4
4792,GM1876,A052175,2021JJ00,1.8
4793,GM1876,A052175,2022JJ00,2.6
4794,GM1876,A050120,2017JJ00,6.3
4795,GM1876,A050120,2018JJ00,5.8
4796,GM1876,A050120,2019JJ00,5.7
4797,GM1876,A050120,2020JJ00,4.8
4798,GM1876,A050120,2021JJ00,4.9
4799,GM1876,A050120,2022JJ00,5.3
4800,GM0213,A050112,2017JJ00,93.1
4801,GM0213,A050112,2018JJ00,92.9
4802,GM0213,A050112,2019JJ00,92.8
4803,GM0213,A050112,2020JJ00,92.6
4804,GM0213,A050112,2021JJ00,91.7
4805,GM0213,A050112,2022JJ00,89.8
4806,GM0213,A050113,2017JJ00,2.0
4807,GM0213,A050113,2018JJ00,2.0
4808,GM0213,A050113,2019JJ00,2.0
4809,GM0213,A050113,2020JJ00,2.0
4810,GM0213,A050113,2021JJ00,2.0
4811,GM0213,A050113,2022JJ00,2.0
4812,GM0213,A050114,2017JJ00,0.0
4813,GM0213,A050114,2018JJ00,0.0
4814,GM0213,A050114,2019JJ00,0.2
4815,GM0213,A050114,2020JJ00,0.2
4816,GM0213,A050114,2021JJ00,0.2
4817,GM0213,A050114,2022JJ00,0.2
4818,GM0213,A050115,2017JJ00,0.0
4819,GM0213,A050115,2018JJ00,0.0
4820,GM0213,A050115,2019JJ00,0.0
4821,GM0213,A050115,2020JJ00,0.0
4822,GM0213,A050115,2021JJ00,0.0
4823,GM0213,A050115,2022JJ00,0.0
4824,GM0213,A050116,2017JJ00,0.0
4825,GM0213,A050116,2018JJ00,0.0
4826,GM0213,A050116,2019JJ00,0.0
4827,GM0213,A050116,2020JJ00,0.0
4828,GM0213,A050116,2021JJ00,0.0
4829,GM0213,A050116,2022JJ00,0.0
4830,GM0213,A050117,2017JJ00,1.4
4831,GM0213,A050117,2018JJ00,1.7
4832,GM0213,A050117,2019JJ00,1.6
4833,GM0213,A050117,2020JJ00,1.6
4834,GM0213,A050117,2021JJ00,1.7
4835,GM0213,A050117,2022JJ00,2.0
4836,GM0213,A050118,2017JJ00,0.2
4837,GM0213,A050118,2018JJ00,0.0
4838,GM0213,A050118,2019JJ00,0.0
4839,GM0213,A050118,2020JJ00,0.0
4840,GM0213,A050118,2021JJ00,0.1
4841,GM0213,A050118,2022JJ00,0.2
4842,GM0213,A050119,2017JJ00,0.2
4843,GM0213,A050119,2018JJ00,0.3
4844,GM0213,A050119,2019JJ00,0.4
4845,GM0213,A050119,2020JJ00,1.3
