ID,Geslacht,Leeftijden,TypeZorg,SamenstellingHuishoudens,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
3128,1,1, 0,6,2010JJ00,8725,0.67,653,75,0.5
3129,1,1, 0,7,2004JJ00,1650,1.69,169,103,1.73
3130,1,1, 0,7,2005JJ00,1975,2.02,198,100,2.02
3131,1,1, 0,7,2006JJ00,1915,1.98,229,120,2.37
3132,1,1, 0,7,2007JJ00,2030,2.06,259,128,2.63
3133,1,1, 0,7,2008JJ00,2250,2.12,293,130,2.77
3134,1,1, 0,7,2009JJ00,1995,1.85,250,125,2.32
3135,1,1, 0,7,2010JJ00,1595,1.46,199,125,1.82
3136,1,1, 1,0,2004JJ00,6365,0.12,533,84,0.1
3137,1,1, 1,0,2005JJ00,9610,0.18,912,95,0.17
3138,1,1, 1,0,2006JJ00,10980,0.21,1060,96,0.2
3139,1,1, 1,0,2007JJ00,11620,0.22,1119,96,0.22
3140,1,1, 1,0,2008JJ00,12405,0.24,1251,101,0.24
3141,1,1, 1,0,2009JJ00,13715,0.26,1447,106,0.28
3142,1,1, 1,0,2010JJ00,15365,0.29,1658,108,0.32
3143,1,1, 1,1,2004JJ00,3315,0.37,286,86,0.32
3144,1,1, 1,1,2005JJ00,6135,0.68,588,96,0.65
3145,1,1, 1,1,2006JJ00,7470,0.81,737,99,0.8
3146,1,1, 1,1,2007JJ00,8405,0.91,817,97,0.88
3147,1,1, 1,1,2008JJ00,9095,0.96,923,101,0.97
3148,1,1, 1,1,2009JJ00,10205,1.05,1079,106,1.11
3149,1,1, 1,1,2010JJ00,11665,1.18,1261,108,1.28
3150,1,1, 1,2,2004JJ00,1645,0.06,138,84,0.05
3151,1,1, 1,2,2005JJ00,1855,0.06,182,98,0.06
3152,1,1, 1,2,2006JJ00,1830,0.06,175,96,0.06
3153,1,1, 1,2,2007JJ00,1645,0.06,162,98,0.06
3154,1,1, 1,2,2008JJ00,1680,0.06,173,103,0.06
3155,1,1, 1,2,2009JJ00,1775,0.06,188,106,0.07
3156,1,1, 1,2,2010JJ00,1870,0.07,211,113,0.07
3157,1,1, 1,3,2004JJ00,435,0.19,42,96,0.19
3158,1,1, 1,3,2005JJ00,710,0.31,80,112,0.35
3159,1,1, 1,3,2006JJ00,765,0.33,83,109,0.36
3160,1,1, 1,3,2007JJ00,710,0.3,78,110,0.33
3161,1,1, 1,3,2008JJ00,775,0.32,87,112,0.36
3162,1,1, 1,3,2009JJ00,825,0.33,99,120,0.39
3163,1,1, 1,3,2010JJ00,890,0.35,109,123,0.42
3164,1,1, 1,4,2004JJ00,1210,0.05,97,80,0.04
3165,1,1, 1,4,2005JJ00,1140,0.04,102,89,0.04
3166,1,1, 1,4,2006JJ00,1065,0.04,92,86,0.04
3167,1,1, 1,4,2007JJ00,935,0.04,84,90,0.03
3168,1,1, 1,4,2008JJ00,900,0.03,85,95,0.03
3169,1,1, 1,4,2009JJ00,950,0.04,90,95,0.03
3170,1,1, 1,4,2010JJ00,980,0.04,101,103,0.04
3171,1,1, 1,5,2004JJ00,1400,0.1,108,77,0.07
3172,1,1, 1,5,2005JJ00,1620,0.11,142,88,0.1
3173,1,1, 1,5,2006JJ00,1680,0.12,147,88,0.1
3174,1,1, 1,5,2007JJ00,1565,0.11,140,89,0.1
3175,1,1, 1,5,2008JJ00,1635,0.11,156,95,0.11
3176,1,1, 1,5,2009JJ00,1735,0.12,180,104,0.13
3177,1,1, 1,5,2010JJ00,1830,0.13,187,102,0.13
3178,1,1, 1,6,2004JJ00,1150,0.08,94,81,0.07
3179,1,1, 1,6,2005JJ00,1275,0.09,115,90,0.09
3180,1,1, 1,6,2006JJ00,1330,0.1,116,87,0.09
3181,1,1, 1,6,2007JJ00,1230,0.09,109,89,0.08
3182,1,1, 1,6,2008JJ00,1325,0.1,124,94,0.09
3183,1,1, 1,6,2009JJ00,1415,0.11,147,104,0.11
3184,1,1, 1,6,2010JJ00,1530,0.12,156,102,0.12
3185,1,1, 1,7,2004JJ00,250,0.26,15,58,0.15
3186,1,1, 1,7,2005JJ00,345,0.35,27,80,0.28
3187,1,1, 1,7,2006JJ00,355,0.37,32,89,0.33
3188,1,1, 1,7,2007JJ00,340,0.34,31,92,0.31
3189,1,1, 1,7,2008JJ00,310,0.29,32,102,0.3
3190,1,1, 1,7,2009JJ00,315,0.29,33,104,0.3
3191,1,1, 1,7,2010JJ00,300,0.28,31,101,0.28
3192,1,1, 2,0,2004JJ00,3355,0.06,242,72,0.05
3193,1,1, 2,0,2005JJ00,2005,0.04,136,68,0.03
3194,1,1, 2,0,2006JJ00,2185,0.04,118,54,0.02
3195,1,1, 2,0,2007JJ00,3030,0.06,177,58,0.03
3196,1,1, 2,0,2008JJ00,4480,0.09,237,53,0.05
3197,1,1, 2,0,2009JJ00,4875,0.09,266,55,0.05
3198,1,1, 2,0,2010JJ00,5670,0.11,316,56,0.06
3199,1,1, 2,1,2004JJ00,1700,0.19,124,73,0.14
3200,1,1, 2,1,2005JJ00,735,0.08,53,71,0.06
3201,1,1, 2,1,2006JJ00,645,0.07,26,40,0.03
3202,1,1, 2,1,2007JJ00,980,0.11,56,57,0.06
3203,1,1, 2,1,2008JJ00,1495,0.16,74,50,0.08
3204,1,1, 2,1,2009JJ00,1630,0.17,84,51,0.09
3205,1,1, 2,1,2010JJ00,1955,0.2,96,49,0.1
3206,1,1, 2,2,2004JJ00,970,0.03,58,60,0.02
3207,1,1, 2,2,2005JJ00,580,0.02,24,42,0.01
3208,1,1, 2,2,2006JJ00,695,0.02,32,47,0.01
3209,1,1, 2,2,2007JJ00,855,0.03,45,53,0.02
3210,1,1, 2,2,2008JJ00,1120,0.04,58,52,0.02
3211,1,1, 2,2,2009JJ00,1255,0.04,72,57,0.03
3212,1,1, 2,2,2010JJ00,1505,0.05,100,67,0.04
3213,1,1, 2,3,2004JJ00,300,0.13,24,79,0.1
3214,1,1, 2,3,2005JJ00,115,0.05,6,56,0.03
3215,1,1, 2,3,2006JJ00,165,0.07,9,56,0.04
3216,1,1, 2,3,2007JJ00,195,0.08,10,53,0.04
3217,1,1, 2,3,2008JJ00,230,0.09,15,63,0.06
3218,1,1, 2,3,2009JJ00,275,0.11,18,67,0.07
3219,1,1, 2,3,2010JJ00,335,0.13,24,72,0.09
3220,1,1, 2,4,2004JJ00,670,0.03,34,51,0.01
3221,1,1, 2,4,2005JJ00,465,0.02,18,38,0.01
3222,1,1, 2,4,2006JJ00,530,0.02,23,44,0.01
3223,1,1, 2,4,2007JJ00,660,0.03,35,53,0.01
3224,1,1, 2,4,2008JJ00,885,0.03,44,49,0.02
3225,1,1, 2,4,2009JJ00,980,0.04,53,54,0.02
3226,1,1, 2,4,2010JJ00,1170,0.05,76,65,0.03
3227,1,1, 2,5,2004JJ00,685,0.05,60,88,0.04
3228,1,1, 2,5,2005JJ00,690,0.05,59,86,0.04
3229,1,1, 2,5,2006JJ00,850,0.06,59,70,0.04
3230,1,1, 2,5,2007JJ00,1195,0.08,76,63,0.05
3231,1,1, 2,5,2008JJ00,1870,0.13,104,56,0.07
3232,1,1, 2,5,2009JJ00,1990,0.14,111,56,0.08
3233,1,1, 2,5,2010JJ00,2210,0.16,119,54,0.08
3234,1,1, 2,6,2004JJ00,555,0.04,43,77,0.03
3235,1,1, 2,6,2005JJ00,535,0.04,35,65,0.03
3236,1,1, 2,6,2006JJ00,650,0.05,33,51,0.03
3237,1,1, 2,6,2007JJ00,880,0.07,44,50,0.03
3238,1,1, 2,6,2008JJ00,1330,0.1,59,44,0.04
3239,1,1, 2,6,2009JJ00,1480,0.11,74,50,0.06
3240,1,1, 2,6,2010JJ00,1710,0.13,88,52,0.07
3241,1,1, 2,7,2004JJ00,125,0.13,17,137,0.18
3242,1,1, 2,7,2005JJ00,155,0.16,24,158,0.25
3243,1,1, 2,7,2006JJ00,200,0.21,26,130,0.27
3244,1,1, 2,7,2007JJ00,310,0.32,31,100,0.32
3245,1,1, 2,7,2008JJ00,540,0.51,45,84,0.43
3246,1,1, 2,7,2009JJ00,510,0.47,36,71,0.34
3247,1,1, 2,7,2010JJ00,500,0.46,31,62,0.28
3248,1,1, 3,0,2004JJ00,12150,0.23,251,21,0.05
3249,1,1, 3,0,2005JJ00,11360,0.22,178,16,0.03
3250,1,1, 3,0,2006JJ00,11545,0.22,181,16,0.03
3251,1,1, 3,0,2007JJ00,11125,0.21,191,17,0.04
3252,1,1, 3,0,2008JJ00,10880,0.21,197,18,0.04
3253,1,1, 3,0,2009JJ00,8790,0.17,157,18,0.03
3254,1,1, 3,0,2010JJ00,7410,0.14,124,17,0.02
3255,1,1, 3,1,2004JJ00,2175,0.24,46,21,0.05
3256,1,1, 3,1,2005JJ00,2290,0.25,39,17,0.04
3257,1,1, 3,1,2006JJ00,2470,0.27,48,19,0.05
3258,1,1, 3,1,2007JJ00,2430,0.26,50,21,0.05
3259,1,1, 3,1,2008JJ00,2440,0.26,56,23,0.06
3260,1,1, 3,1,2009JJ00,2060,0.21,48,23,0.05
3261,1,1, 3,1,2010JJ00,1765,0.18,40,23,0.04
3262,1,1, 3,2,2004JJ00,4840,0.17,99,20,0.03
3263,1,1, 3,2,2005JJ00,4360,0.15,63,15,0.02
3264,1,1, 3,2,2006JJ00,4410,0.15,56,13,0.02
3265,1,1, 3,2,2007JJ00,4230,0.15,60,14,0.02
3266,1,1, 3,2,2008JJ00,4025,0.14,58,14,0.02
3267,1,1, 3,2,2009JJ00,3200,0.11,45,14,0.02
3268,1,1, 3,2,2010JJ00,2825,0.1,43,15,0.01
3269,1,1, 3,3,2004JJ00,515,0.23,13,24,0.06
3270,1,1, 3,3,2005JJ00,470,0.2,9,18,0.04
3271,1,1, 3,3,2006JJ00,510,0.22,8,16,0.04
3272,1,1, 3,3,2007JJ00,515,0.22,9,18,0.04
3273,1,1, 3,3,2008JJ00,500,0.2,9,18,0.04
3274,1,1, 3,3,2009JJ00,410,0.16,9,22,0.04
3275,1,1, 3,3,2010JJ00,360,0.14,8,22,0.03
3276,1,1, 3,4,2004JJ00,4325,0.16,86,20,0.03
3277,1,1, 3,4,2005JJ00,3890,0.15,55,14,0.02
3278,1,1, 3,4,2006JJ00,3895,0.15,48,12,0.02
3279,1,1, 3,4,2007JJ00,3715,0.14,51,14,0.02
3280,1,1, 3,4,2008JJ00,3525,0.14,49,14,0.02
3281,1,1, 3,4,2009JJ00,2790,0.11,36,13,0.01
3282,1,1, 3,4,2010JJ00,2465,0.1,35,14,0.01
3283,1,1, 3,5,2004JJ00,5135,0.35,107,21,0.07
3284,1,1, 3,5,2005JJ00,4710,0.33,75,16,0.05
3285,1,1, 3,5,2006JJ00,4665,0.33,77,16,0.05
3286,1,1, 3,5,2007JJ00,4470,0.32,80,18,0.06
3287,1,1, 3,5,2008JJ00,4420,0.31,83,19,0.06
3288,1,1, 3,5,2009JJ00,3530,0.25,63,18,0.04
3289,1,1, 3,5,2010JJ00,2820,0.2,42,15,0.03
3290,1,1, 3,6,2004JJ00,4640,0.34,93,20,0.07
3291,1,1, 3,6,2005JJ00,4080,0.3,58,14,0.04
3292,1,1, 3,6,2006JJ00,4110,0.31,57,14,0.04
3293,1,1, 3,6,2007JJ00,3845,0.29,52,14,0.04
3294,1,1, 3,6,2008JJ00,3800,0.29,55,15,0.04
3295,1,1, 3,6,2009JJ00,3020,0.23,42,14,0.03
3296,1,1, 3,6,2010JJ00,2580,0.2,36,14,0.03
3297,1,1, 3,7,2004JJ00,490,0.5,14,28,0.14
3298,1,1, 3,7,2005JJ00,630,0.64,17,27,0.18
3299,1,1, 3,7,2006JJ00,555,0.57,20,36,0.21
3300,1,1, 3,7,2007JJ00,625,0.63,28,45,0.28
3301,1,1, 3,7,2008JJ00,620,0.59,28,45,0.26
3302,1,1, 3,7,2009JJ00,510,0.48,21,41,0.19
3303,1,1, 3,7,2010JJ00,240,0.22,6,24,0.05
3304,1,1, 4,0,2004JJ00,5545,0.11,760,137,0.15
3305,1,1, 4,0,2005JJ00,2955,0.06,436,148,0.08
3306,1,1, 4,0,2006JJ00,2065,0.04,350,170,0.07
3307,1,1, 4,0,2007JJ00,1605,0.03,324,201,0.06
3308,1,1, 4,0,2008JJ00,2060,0.04,429,208,0.08
3309,1,1, 4,0,2009JJ00,2520,0.05,561,223,0.11
3310,1,1, 4,0,2010JJ00,3100,0.06,710,229,0.14
3311,1,1, 4,1,2004JJ00,3665,0.41,477,130,0.53
3312,1,1, 4,1,2005JJ00,2105,0.23,312,148,0.34
3313,1,1, 4,1,2006JJ00,1480,0.16,260,176,0.28
3314,1,1, 4,1,2007JJ00,1180,0.13,245,208,0.26
3315,1,1, 4,1,2008JJ00,1540,0.16,323,210,0.34
3316,1,1, 4,1,2009JJ00,1945,0.2,438,225,0.45
3317,1,1, 4,1,2010JJ00,2445,0.25,561,230,0.57
3318,1,1, 4,2,2004JJ00,1000,0.03,165,165,0.06
3319,1,1, 4,2,2005JJ00,375,0.01,58,156,0.02
3320,1,1, 4,2,2006JJ00,215,0.01,35,160,0.01
3321,1,1, 4,2,2007JJ00,145,0.01,27,189,0.01
3322,1,1, 4,2,2008JJ00,170,0.01,31,181,0.01
3323,1,1, 4,2,2009JJ00,205,0.01,40,194,0.01
3324,1,1, 4,2,2010JJ00,185,0.01,45,240,0.02
3325,1,1, 4,3,2004JJ00,420,0.19,78,185,0.35
3326,1,1, 4,3,2005JJ00,155,0.07,26,169,0.12
3327,1,1, 4,3,2006JJ00,90,0.04,16,181,0.07
3328,1,1, 4,3,2007JJ00,65,0.03,14,216,0.06
3329,1,1, 4,3,2008JJ00,85,0.04,18,205,0.07
3330,1,1, 4,3,2009JJ00,100,0.04,22,221,0.09
3331,1,1, 4,3,2010JJ00,105,0.04,29,275,0.11
3332,1,1, 4,4,2004JJ00,580,0.02,87,150,0.03
3333,1,1, 4,4,2005JJ00,215,0.01,32,147,0.01
3334,1,1, 4,4,2006JJ00,130,0.0,19,145,0.01
3335,1,1, 4,4,2007JJ00,80,0.0,13,167,0.01
3336,1,1, 4,4,2008JJ00,85,0.0,13,156,0.01
3337,1,1, 4,4,2009JJ00,105,0.0,18,167,0.01
3338,1,1, 4,4,2010JJ00,85,0.0,16,196,0.01
3339,1,1, 4,5,2004JJ00,880,0.06,117,134,0.08
3340,1,1, 4,5,2005JJ00,475,0.03,66,140,0.05
3341,1,1, 4,5,2006JJ00,370,0.03,56,150,0.04
3342,1,1, 4,5,2007JJ00,280,0.02,51,182,0.04
3343,1,1, 4,5,2008JJ00,350,0.02,75,214,0.05
3344,1,1, 4,5,2009JJ00,365,0.03,83,226,0.06
3345,1,1, 4,5,2010JJ00,470,0.03,103,220,0.07
3346,1,1, 4,6,2004JJ00,700,0.05,88,125,0.06
3347,1,1, 4,6,2005JJ00,340,0.03,44,130,0.03
3348,1,1, 4,6,2006JJ00,255,0.02,33,129,0.02
3349,1,1, 4,6,2007JJ00,190,0.01,31,167,0.02
3350,1,1, 4,6,2008JJ00,220,0.02,43,195,0.03
3351,1,1, 4,6,2009JJ00,235,0.02,51,217,0.04
3352,1,1, 4,6,2010JJ00,295,0.02,60,203,0.05
3353,1,1, 4,7,2004JJ00,175,0.18,30,168,0.3
3354,1,1, 4,7,2005JJ00,135,0.14,22,164,0.23
3355,1,1, 4,7,2006JJ00,115,0.12,23,200,0.23
3356,1,1, 4,7,2007JJ00,90,0.09,20,213,0.2
3357,1,1, 4,7,2008JJ00,125,0.12,31,247,0.3
3358,1,1, 4,7,2009JJ00,135,0.12,32,242,0.3
3359,1,1, 4,7,2010JJ00,175,0.16,44,248,0.4
3360,1,1, 5,0,2004JJ00,910,0.02,99,109,0.02
3361,1,1, 5,0,2005JJ00,1450,0.03,164,113,0.03
3362,1,1, 5,0,2006JJ00,1625,0.03,201,124,0.04
3363,1,1, 5,0,2007JJ00,1205,0.02,162,135,0.03
3364,1,1, 5,0,2008JJ00,955,0.02,134,140,0.03
3365,1,1, 5,0,2009JJ00,815,0.02,123,151,0.02
3366,1,1, 5,0,2010JJ00,730,0.01,118,162,0.02
3367,1,1, 5,1,2004JJ00,455,0.05,52,114,0.06
3368,1,1, 5,1,2005JJ00,915,0.1,107,117,0.12
3369,1,1, 5,1,2006JJ00,1150,0.12,150,131,0.16
3370,1,1, 5,1,2007JJ00,925,0.1,130,141,0.14
3371,1,1, 5,1,2008JJ00,715,0.08,106,148,0.11
3372,1,1, 5,1,2009JJ00,650,0.07,101,156,0.1
3373,1,1, 5,1,2010JJ00,580,0.06,97,168,0.1
3374,1,1, 5,2,2004JJ00,205,0.01,22,110,0.01
3375,1,1, 5,2,2005JJ00,215,0.01,21,98,0.01
3376,1,1, 5,2,2006JJ00,195,0.01,20,104,0.01
3377,1,1, 5,2,2007JJ00,110,0.0,13,118,0.0
3378,1,1, 5,2,2008JJ00,115,0.0,14,123,0.0
3379,1,1, 5,2,2009JJ00,80,0.0,11,133,0.0
3380,1,1, 5,2,2010JJ00,70,0.0,9,130,0.0
3381,1,1, 5,3,2004JJ00,35,0.02,4,108,0.02
3382,1,1, 5,3,2005JJ00,70,0.03,6,85,0.03
3383,1,1, 5,3,2006JJ00,75,0.03,9,123,0.04
3384,1,1, 5,3,2007JJ00,50,0.02,7,133,0.03
3385,1,1, 5,3,2008JJ00,50,0.02,8,158,0.03
3386,1,1, 5,3,2009JJ00,45,0.02,7,147,0.03
3387,1,1, 5,3,2010JJ00,40,0.02,5,137,0.02
3388,1,1, 5,4,2004JJ00,165,0.01,18,111,0.01
3389,1,1, 5,4,2005JJ00,145,0.01,15,104,0.01
3390,1,1, 5,4,2006JJ00,120,0.0,11,92,0.0
3391,1,1, 5,4,2007JJ00,60,0.0,7,106,0.0
3392,1,1, 5,4,2008JJ00,60,0.0,6,94,0.0
3393,1,1, 5,4,2009JJ00,35,0.0,4,115,0.0
3394,1,1, 5,4,2010JJ00,30,0.0,4,122,0.0
3395,1,1, 5,5,2004JJ00,250,0.02,25,99,0.02
3396,1,1, 5,5,2005JJ00,315,0.02,36,112,0.02
3397,1,1, 5,5,2006JJ00,280,0.02,30,107,0.02
3398,1,1, 5,5,2007JJ00,170,0.01,19,111,0.01
3399,1,1, 5,5,2008JJ00,125,0.01,14,111,0.01
3400,1,1, 5,5,2009JJ00,85,0.01,11,127,0.01
3401,1,1, 5,5,2010JJ00,80,0.01,12,146,0.01
3402,1,1, 5,6,2004JJ00,210,0.02,22,108,0.02
3403,1,1, 5,6,2005JJ00,230,0.02,26,112,0.02
3404,1,1, 5,6,2006JJ00,215,0.02,21,99,0.02
3405,1,1, 5,6,2007JJ00,145,0.01,15,104,0.01
3406,1,1, 5,6,2008JJ00,95,0.01,9,92,0.01
3407,1,1, 5,6,2009JJ00,70,0.01,9,128,0.01
3408,1,1, 5,6,2010JJ00,65,0.01,9,142,0.01
3409,1,1, 5,7,2004JJ00,45,0.05,3,60,0.03
3410,1,1, 5,7,2005JJ00,90,0.09,10,112,0.1
3411,1,1, 5,7,2006JJ00,60,0.06,8,135,0.09
3412,1,1, 5,7,2007JJ00,25,0.03,4,146,0.04
3413,1,1, 5,7,2008JJ00,35,0.03,5,165,0.05
3414,1,1, 5,7,2009JJ00,20,0.02,2,124,0.02
3415,1,1, 5,7,2010JJ00,15,0.01,2,167,0.02
3416,1,1, 6,0,2004JJ00,4555,0.09,534,117,0.1
3417,1,1, 6,0,2005JJ00,5320,0.1,492,93,0.09
3418,1,1, 6,0,2006JJ00,5485,0.11,524,96,0.1
3419,1,1, 6,0,2007JJ00,6500,0.13,666,102,0.13
3420,1,1, 6,0,2008JJ00,6555,0.13,671,102,0.13
3421,1,1, 6,0,2009JJ00,6010,0.11,622,104,0.12
3422,1,1, 6,0,2010JJ00,5870,0.11,639,109,0.12
3423,1,1, 6,1,2004JJ00,1445,0.16,174,120,0.19
3424,1,1, 6,1,2005JJ00,1275,0.14,107,84,0.12
3425,1,1, 6,1,2006JJ00,1265,0.14,115,91,0.12
3426,1,1, 6,1,2007JJ00,1690,0.18,158,93,0.17
3427,1,1, 6,1,2008JJ00,1720,0.18,164,95,0.17
3428,1,1, 6,1,2009JJ00,1490,0.15,147,99,0.15
3429,1,1, 6,1,2010JJ00,1400,0.14,159,113,0.16
3430,1,1, 6,2,2004JJ00,1260,0.04,155,123,0.05
3431,1,1, 6,2,2005JJ00,1695,0.06,179,105,0.06
3432,1,1, 6,2,2006JJ00,1680,0.06,176,105,0.06
3433,1,1, 6,2,2007JJ00,1890,0.07,205,109,0.07
3434,1,1, 6,2,2008JJ00,1950,0.07,202,104,0.07
3435,1,1, 6,2,2009JJ00,1825,0.06,206,113,0.07
3436,1,1, 6,2,2010JJ00,1915,0.07,216,113,0.08
3437,1,1, 6,3,2004JJ00,265,0.12,36,137,0.16
3438,1,1, 6,3,2005JJ00,300,0.13,38,125,0.16
3439,1,1, 6,3,2006JJ00,275,0.12,29,105,0.12
3440,1,1, 6,3,2007JJ00,325,0.14,39,122,0.17
3441,1,1, 6,3,2008JJ00,320,0.13,45,140,0.18
3442,1,1, 6,3,2009JJ00,305,0.12,43,140,0.17
3443,1,1, 6,3,2010JJ00,295,0.11,43,147,0.17
3444,1,1, 6,4,2004JJ00,995,0.04,119,120,0.05
3445,1,1, 6,4,2005JJ00,1395,0.05,141,101,0.05
3446,1,1, 6,4,2006JJ00,1405,0.05,147,105,0.06
3447,1,1, 6,4,2007JJ00,1565,0.06,166,106,0.06
3448,1,1, 6,4,2008JJ00,1630,0.06,158,97,0.06
3449,1,1, 6,4,2009JJ00,1515,0.06,163,108,0.06
3450,1,1, 6,4,2010JJ00,1620,0.06,172,107,0.07
3451,1,1, 6,5,2004JJ00,1845,0.13,205,111,0.14
3452,1,1, 6,5,2005JJ00,2350,0.16,206,88,0.14
3453,1,1, 6,5,2006JJ00,2540,0.18,233,92,0.16
3454,1,1, 6,5,2007JJ00,2920,0.21,303,104,0.21
3455,1,1, 6,5,2008JJ00,2890,0.2,304,105,0.21
3456,1,1, 6,5,2009JJ00,2700,0.19,270,100,0.19
3457,1,1, 6,5,2010JJ00,2555,0.18,265,104,0.19
3458,1,1, 6,6,2004JJ00,1450,0.11,158,109,0.12
3459,1,1, 6,6,2005JJ00,1940,0.14,156,80,0.12
3460,1,1, 6,6,2006JJ00,2130,0.16,170,80,0.13
3461,1,1, 6,6,2007JJ00,2455,0.19,214,87,0.16
3462,1,1, 6,6,2008JJ00,2410,0.18,208,86,0.16
3463,1,1, 6,6,2009JJ00,2315,0.18,198,85,0.15
3464,1,1, 6,6,2010JJ00,2280,0.18,214,94,0.17
3465,1,1, 6,7,2004JJ00,400,0.41,47,118,0.48
3466,1,1, 6,7,2005JJ00,405,0.41,50,124,0.51
3467,1,1, 6,7,2006JJ00,415,0.43,63,151,0.65
3468,1,1, 6,7,2007JJ00,465,0.47,89,191,0.9
3469,1,1, 6,7,2008JJ00,480,0.45,96,201,0.91
3470,1,1, 6,7,2009JJ00,380,0.35,72,188,0.67
3471,1,1, 6,7,2010JJ00,275,0.25,51,184,0.46
3472,1,1, 7,0,2004JJ00,3795,0.07,1013,267,0.19
3473,1,1, 7,0,2005JJ00,3970,0.08,1103,278,0.21
3474,1,1, 7,0,2006JJ00,3985,0.08,1178,295,0.23
3475,1,1, 7,0,2007JJ00,3320,0.06,1051,316,0.2
3476,1,1, 7,0,2008JJ00,2895,0.06,1017,351,0.2
3477,1,1, 7,0,2009JJ00,2495,0.05,901,361,0.17
3478,1,1, 7,0,2010JJ00,2375,0.05,857,361,0.16
3479,1,1, 7,1,2004JJ00,2420,0.27,621,257,0.69
3480,1,1, 7,1,2005JJ00,2495,0.28,711,285,0.79
3481,1,1, 7,1,2006JJ00,2540,0.28,756,298,0.82
3482,1,1, 7,1,2007JJ00,2295,0.25,720,314,0.78
3483,1,1, 7,1,2008JJ00,2085,0.22,729,350,0.77
3484,1,1, 7,1,2009JJ00,1845,0.19,664,360,0.68
3485,1,1, 7,1,2010JJ00,1795,0.18,657,366,0.66
3486,1,1, 7,2,2004JJ00,555,0.02,163,293,0.06
3487,1,1, 7,2,2005JJ00,560,0.02,164,293,0.06
3488,1,1, 7,2,2006JJ00,540,0.02,165,304,0.06
3489,1,1, 7,2,2007JJ00,375,0.01,120,319,0.04
3490,1,1, 7,2,2008JJ00,285,0.01,109,378,0.04
3491,1,1, 7,2,2009JJ00,255,0.01,93,363,0.03
3492,1,1, 7,2,2010JJ00,220,0.01,76,345,0.03
3493,1,1, 7,3,2004JJ00,190,0.08,52,274,0.23
3494,1,1, 7,3,2005JJ00,200,0.09,52,259,0.23
3495,1,1, 7,3,2006JJ00,185,0.08,52,281,0.22
3496,1,1, 7,3,2007JJ00,140,0.06,44,309,0.18
3497,1,1, 7,3,2008JJ00,130,0.05,49,368,0.2
3498,1,1, 7,3,2009JJ00,120,0.05,46,379,0.18
3499,1,1, 7,3,2010JJ00,100,0.04,37,368,0.14
3500,1,1, 7,4,2004JJ00,365,0.01,111,303,0.04
3501,1,1, 7,4,2005JJ00,355,0.01,111,312,0.04
3502,1,1, 7,4,2006JJ00,355,0.01,112,316,0.04
3503,1,1, 7,4,2007JJ00,235,0.01,76,325,0.03
3504,1,1, 7,4,2008JJ00,155,0.01,60,387,0.02
3505,1,1, 7,4,2009JJ00,135,0.01,47,349,0.02
3506,1,1, 7,4,2010JJ00,120,0.0,39,326,0.02
3507,1,1, 7,5,2004JJ00,820,0.06,229,278,0.16
3508,1,1, 7,5,2005JJ00,915,0.06,229,251,0.16
3509,1,1, 7,5,2006JJ00,905,0.06,257,284,0.18
3510,1,1, 7,5,2007JJ00,650,0.05,210,324,0.15
3511,1,1, 7,5,2008JJ00,525,0.04,179,342,0.13
3512,1,1, 7,5,2009JJ00,400,0.03,145,364,0.1
3513,1,1, 7,5,2010JJ00,355,0.03,124,348,0.09
3514,1,1, 7,6,2004JJ00,660,0.05,184,278,0.14
3515,1,1, 7,6,2005JJ00,695,0.05,182,262,0.14
3516,1,1, 7,6,2006JJ00,690,0.05,199,288,0.15
3517,1,1, 7,6,2007JJ00,480,0.04,154,321,0.12
3518,1,1, 7,6,2008JJ00,380,0.03,124,324,0.09
3519,1,1, 7,6,2009JJ00,280,0.02,91,328,0.07
3520,1,1, 7,6,2010JJ00,270,0.02,90,330,0.07
3521,1,1, 7,7,2004JJ00,160,0.16,44,279,0.45
3522,1,1, 7,7,2005JJ00,220,0.22,46,213,0.47
3523,1,1, 7,7,2006JJ00,215,0.22,58,270,0.6
3524,1,1, 7,7,2007JJ00,170,0.17,57,331,0.57
3525,1,1, 7,7,2008JJ00,140,0.13,55,391,0.52
3526,1,1, 7,7,2009JJ00,120,0.11,54,446,0.5
3527,1,1, 7,7,2010JJ00,85,0.08,35,402,0.32
3528,1,1, 8,0,2004JJ00,16615,0.32,1199,72,0.23
3529,1,1, 8,0,2005JJ00,17980,0.34,1689,94,0.32
3530,1,1, 8,0,2006JJ00,18655,0.36,1854,99,0.36
3531,1,1, 8,0,2007JJ00,17755,0.34,1826,103,0.35
3532,1,1, 8,0,2008JJ00,18320,0.35,1977,108,0.38
3533,1,1, 8,0,2009JJ00,19545,0.37,2200,113,0.42
3534,1,1, 8,0,2010JJ00,21570,0.41,2470,115,0.47
3535,1,1, 8,1,2004JJ00,9855,1.1,720,73,0.8
3536,1,1, 8,1,2005JJ00,11650,1.29,1138,98,1.26
3537,1,1, 8,1,2006JJ00,12635,1.37,1323,105,1.44
3538,1,1, 8,1,2007JJ00,12810,1.38,1356,106,1.46
3539,1,1, 8,1,2008JJ00,13435,1.41,1475,110,1.55
3540,1,1, 8,1,2009JJ00,14640,1.51,1671,114,1.72
