ID,Aardolieproducten,Perioden,TotaalAanbod_1,TotaleProductie_2,Raffinaderijen_3,PetrochemischeIndustrie_4,Groothandel_5,Invoer_6,Uitvoer_7,Bunkers_8,Voorraadmutatie_9,TotaalVerbruik_10,TotaalVoorOmzettingInOlieproducten_11,Raffinaderijen_12,PetrochemischeIndustrie_13,Groothandel_14,TotaalFinaalVerbruikAndereOmzetting_15,RaffinaderijenBrandstof_16,PetrochemischeIndustrieBrandstof_17,PetrochemischeIndustrieGrondstof_18,Visserij_19,VervoerEnOverig_20,Beginvoorraad_21,Eindvoorraad_22,Voorraadmutatie_23
276,E006498,2013JJ00,2645.0,1517.0,1432.0,85.0,,2559.0,1432.0,,1.0,2644.0,786.0,1.0,616.0,169.0,1858.0,1.0,,1423.0,,433.53,128.0,127.0,1.0
277,E006498,2014JJ00,3510.0,1758.0,1641.0,116.0,0.0,3416.0,1627.0,,-37.0,3509.0,1126.0,,913.0,213.0,2383.0,2.0,,2055.0,,325.96,127.0,163.0,-37.0
278,E006498,2015JJ00,3761.0,1853.0,1745.0,109.0,,4529.0,2546.0,,-76.0,3760.0,1178.0,,968.0,210.0,2582.0,40.0,,2208.0,,333.36,163.0,239.0,-76.0
279,E006498,2016JJ00,3164.0,1796.0,1650.0,146.0,,3682.0,2420.0,,107.0,3163.0,1035.0,,777.0,258.0,2128.0,34.0,,1771.0,,322.95,239.0,133.0,107.0
280,E006498,2017JJ00,2891.0,1717.0,1560.0,158.0,,3209.0,2056.0,,21.0,2890.0,977.0,,638.0,339.0,1913.0,45.0,,1559.0,,308.64,133.0,112.0,21.0
281,E006498,2018JJ00,3384.0,1628.0,1482.0,146.0,,3953.0,2167.0,,-30.0,3382.0,1202.0,0.0,847.0,354.0,2181.0,17.0,,1870.0,,293.93,112.0,142.0,-30.0
282,E006498,2019JJ00,2946.0,1685.0,1567.0,119.0,0.0,3308.0,2099.0,,52.0,2945.0,1079.0,1.0,709.0,369.0,1866.0,36.0,,1523.0,,306.1,142.0,90.0,52.0
283,E006498,2020JJ00,2937.0,1492.0,1303.0,189.0,0.0,3335.0,1868.0,,-22.0,2935.0,945.0,0.0,689.0,256.0,1990.0,16.0,,1704.0,,270.22,90.0,112.0,-22.0
284,E006498,2021JJ00,,,,,,,,,,,,,,,,,,,,,,,
285,E006498,2013MM01,107.0,125.0,111.0,15.0,,110.0,157.0,,28.0,107.0,32.0,,12.0,20.0,75.0,0.0,,32.0,,43.08,128.0,99.0,28.0
286,E006498,2013MM02,148.0,106.0,89.0,18.0,,162.0,114.0,,-7.0,148.0,43.0,,29.0,14.0,105.0,0.0,,68.0,,36.35,99.0,107.0,-7.0
287,E006498,2013MM03,248.0,122.0,106.0,15.0,,219.0,98.0,,6.0,248.0,67.0,,62.0,5.0,181.0,0.0,,136.0,,44.15,107.0,100.0,6.0
288,E006498,2013KW01,503.0,354.0,306.0,48.0,,491.0,369.0,,27.0,503.0,143.0,,104.0,38.0,360.0,0.0,,236.0,,123.58,128.0,100.0,27.0
289,E006498,2013MM04,268.0,128.0,118.0,10.0,,270.0,120.0,,-10.0,268.0,79.0,,71.0,8.0,188.0,0.0,,152.0,,36.45,100.0,110.0,-10.0
290,E006498,2013MM05,305.0,150.0,147.0,3.0,,300.0,127.0,,-17.0,305.0,88.0,,79.0,10.0,217.0,0.0,,180.0,,36.77,110.0,127.0,-17.0
291,E006498,2013MM06,246.0,150.0,148.0,3.0,,235.0,127.0,,-13.0,246.0,67.0,,62.0,6.0,179.0,0.0,,148.0,,30.96,127.0,140.0,-13.0
292,E006498,2013KW02,819.0,428.0,412.0,15.0,,805.0,375.0,,-39.0,819.0,235.0,,211.0,24.0,584.0,0.0,,479.0,,104.17,100.0,140.0,-39.0
293,E006498,2013MM07,227.0,136.0,135.0,0.0,,148.0,115.0,,58.0,227.0,65.0,,55.0,10.0,161.0,0.0,,129.0,,32.18,140.0,81.0,58.0
294,E006498,2013MM08,261.0,141.0,139.0,2.0,,306.0,125.0,,-61.0,261.0,72.0,,66.0,6.0,189.0,0.0,,158.0,,30.92,81.0,143.0,-61.0
295,E006498,2013MM09,272.0,122.0,122.0,,,237.0,98.0,,11.0,272.0,92.0,,63.0,28.0,180.0,0.0,,147.0,,32.56,143.0,132.0,11.0
296,E006498,2013KW03,759.0,398.0,396.0,2.0,,691.0,338.0,,8.0,759.0,229.0,,184.0,44.0,531.0,0.0,,435.0,,95.65,140.0,132.0,8.0
297,E006498,2013MM10,284.0,93.0,93.0,,,284.0,107.0,,14.0,284.0,92.0,1.0,68.0,23.0,192.0,0.0,,156.0,,35.67,132.0,117.0,14.0
298,E006498,2013MM11,164.0,99.0,94.0,5.0,,157.0,128.0,,36.0,164.0,54.0,0.0,32.0,22.0,110.0,,,75.0,,35.33,117.0,82.0,36.0
299,E006498,2013MM12,115.0,145.0,131.0,14.0,,130.0,114.0,,-45.0,115.0,34.0,0.0,17.0,17.0,81.0,,,42.0,,39.13,82.0,127.0,-45.0
300,E006498,2013KW04,564.0,337.0,318.0,19.0,,571.0,349.0,,5.0,563.0,180.0,1.0,117.0,62.0,383.0,0.0,,273.0,,110.13,132.0,127.0,5.0
301,E006498,2014MM01,133.0,166.0,148.0,18.0,,146.0,165.0,,-14.0,133.0,39.0,,24.0,14.0,94.0,1.0,,62.0,,31.86,127.0,141.0,-14.0
302,E006498,2014MM02,219.0,138.0,122.0,16.0,0.0,221.0,139.0,,-1.0,219.0,66.0,,52.0,13.0,153.0,0.0,,124.0,,28.41,141.0,142.0,-1.0
303,E006498,2014MM03,286.0,167.0,144.0,22.0,,229.0,123.0,,13.0,286.0,86.0,,73.0,13.0,199.0,0.0,,171.0,,28.38,142.0,129.0,13.0
304,E006498,2014KW01,637.0,471.0,414.0,57.0,0.0,596.0,427.0,,-3.0,637.0,191.0,,150.0,41.0,446.0,1.0,,357.0,,88.65,127.0,129.0,-3.0
305,E006498,2014MM04,295.0,176.0,176.0,,,220.0,138.0,,37.0,295.0,82.0,,77.0,5.0,213.0,0.0,,186.0,,27.16,129.0,92.0,37.0
306,E006498,2014MM05,311.0,145.0,145.0,,,365.0,110.0,,-89.0,311.0,90.0,,88.0,3.0,220.0,0.0,,195.0,,25.14,92.0,181.0,-89.0
307,E006498,2014MM06,351.0,133.0,120.0,13.0,,302.0,123.0,,38.0,351.0,104.0,,92.0,12.0,247.0,0.0,,222.0,,24.64,181.0,142.0,38.0
308,E006498,2014KW02,957.0,454.0,441.0,13.0,,887.0,371.0,,-13.0,957.0,276.0,,257.0,19.0,680.0,0.0,,603.0,,76.94,129.0,142.0,-13.0
309,E006498,2014MM07,347.0,136.0,130.0,6.0,,335.0,128.0,,3.0,347.0,100.0,,91.0,10.0,246.0,0.0,,221.0,,24.91,142.0,139.0,3.0
310,E006498,2014MM08,395.0,142.0,139.0,3.0,,382.0,133.0,,4.0,395.0,127.0,,105.0,21.0,268.0,0.0,,246.0,,21.93,139.0,135.0,4.0
311,E006498,2014MM09,343.0,128.0,124.0,4.0,,332.0,136.0,,18.0,343.0,114.0,,90.0,23.0,229.0,0.0,,203.0,,25.84,135.0,117.0,18.0
312,E006498,2014KW03,1085.0,405.0,393.0,13.0,,1050.0,397.0,,26.0,1084.0,341.0,,287.0,54.0,744.0,0.0,,671.0,,72.68,142.0,117.0,26.0
313,E006498,2014MM10,323.0,128.0,115.0,13.0,,325.0,117.0,,-13.0,323.0,123.0,,84.0,39.0,200.0,0.0,,172.0,,27.99,117.0,130.0,-13.0
314,E006498,2014MM11,300.0,146.0,131.0,15.0,,291.0,152.0,,15.0,300.0,112.0,,83.0,29.0,188.0,0.0,,161.0,,26.67,130.0,115.0,15.0
