ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
0,T001427,1995JJ00,18569.0,18891.0,22199.0,21855.0,,,83.6,86.4
1,T001427,1996JJ00,18881.0,19172.0,22096.0,21727.0,-0.5,-0.6,85.4,88.2
2,T001427,1997JJ00,20116.0,20323.0,23079.0,22622.0,4.4,4.1,87.2,89.8
3,T001427,1998JJ00,19225.0,19416.0,22611.0,22182.0,-2.0,-1.9,85.0,87.5
4,T001427,1999JJ00,18896.0,19096.0,23542.0,23111.0,4.1,4.2,80.3,82.6
5,T001427,2000JJ00,20002.0,20198.0,23812.0,23403.0,1.1,1.3,84.0,86.3
6,T001427,2001JJ00,20684.0,20968.0,23050.0,22714.0,-3.2,-2.9,89.7,92.3
7,T001427,2002JJ00,20418.0,20781.0,23150.0,22838.0,0.4,0.5,88.2,91.0
8,T001427,2003JJ00,20444.0,20800.0,23130.0,22840.0,-0.1,0.0,88.4,91.1
9,T001427,2004JJ00,20360.0,20701.0,24103.0,23828.0,4.2,4.3,84.5,86.9
10,T001427,2005JJ00,20730.0,21174.0,24041.0,23802.0,-0.3,-0.1,86.2,89.0
11,T001427,2006JJ00,22403.0,22948.0,24217.0,24005.0,0.7,0.9,92.5,95.6
12,T001427,2007JJ00,23937.0,24066.0,24862.0,24665.0,2.7,2.8,96.3,97.6
13,T001427,2008JJ00,24749.0,24881.0,25640.0,25487.0,3.1,3.3,96.5,97.6
14,T001427,2009JJ00,23127.0,23264.0,26065.0,25945.0,1.7,1.8,88.7,89.7
15,T001427,2010JJ00,25377.0,25475.0,26333.0,26258.0,1.0,1.2,96.4,97.0
16,T001427,2011JJ00,25983.0,26021.0,26249.0,26201.0,-0.3,-0.2,99.0,99.3
17,T001427,2012JJ00,26932.0,26976.0,26151.0,26124.0,-0.4,-0.3,103.0,103.3
18,T001427,2013JJ00,28358.0,28408.0,26442.0,26441.0,1.1,1.2,107.2,107.4
19,T001427,2014JJ00,27351.0,27266.0,26803.0,26707.0,1.4,1.0,102.0,102.1
20,T001427,2015JJ00,27032.0,26933.0,27032.0,26933.0,0.9,0.8,100.0,100.0
21,T001427,2016JJ00,27181.0,27246.0,27396.0,27431.0,1.3,1.9,99.2,99.3
22,T001427,2017JJ00,28866.0,28937.0,27618.0,27652.0,0.8,0.8,104.5,104.6
23,T001427,2018JJ00,28091.0,28162.0,27096.0,27126.0,-1.9,-1.9,103.7,103.8
24,T001427,2019JJ00,29090.0,29133.0,27515.0,27538.0,1.5,1.5,105.7,105.8
25,T001427,2020JJ00,28150.0,28236.0,27422.0,27473.0,-0.3,-0.2,102.7,102.8
26,T001427,2021JJ00,30553.0,30610.0,27707.0,27769.0,1.0,1.1,110.3,110.2
27,T001427,2022JJ00,35913.0,36076.0,26957.0,27028.0,-2.7,-2.7,133.2,133.5
28,T001427,2023JJ00,35676.0,35830.0,26408.0,26473.0,-2.0,-2.1,135.1,135.3
29,A045421,1995JJ00,18482.0,18804.0,22090.0,21729.0,,,83.7,86.5
30,A045421,1996JJ00,18769.0,19061.0,21961.0,21576.0,-0.6,-0.7,85.5,88.3
31,A045421,1997JJ00,19984.0,20191.0,22923.0,22450.0,4.4,4.0,87.2,89.9
32,A045421,1998JJ00,19078.0,19269.0,22441.0,21997.0,-2.1,-2.0,85.0,87.6
33,A045421,1999JJ00,18718.0,18916.0,23333.0,22885.0,4.0,4.0,80.2,82.7
34,A045421,2000JJ00,19788.0,19982.0,23570.0,23144.0,1.0,1.1,84.0,86.3
35,A045421,2001JJ00,20435.0,20716.0,22769.0,22419.0,-3.4,-3.1,89.7,92.4
36,A045421,2002JJ00,20143.0,20505.0,22855.0,22529.0,0.4,0.5,88.1,91.0
37,A045421,2003JJ00,20164.0,20518.0,22834.0,22529.0,-0.1,0.0,88.3,91.1
38,A045421,2004JJ00,20055.0,20394.0,23781.0,23490.0,4.1,4.3,84.3,86.8
39,A045421,2005JJ00,20373.0,20816.0,23673.0,23419.0,-0.5,-0.3,86.1,88.9
40,A045421,2006JJ00,21937.0,22470.0,23742.0,23512.0,0.3,0.4,92.4,95.6
41,A045421,2007JJ00,23334.0,23446.0,24259.0,24048.0,2.2,2.3,96.2,97.5
42,A045421,2008JJ00,23949.0,24017.0,24866.0,24680.0,2.5,2.6,96.3,97.3
43,A045421,2009JJ00,22340.0,22427.0,25324.0,25180.0,1.8,2.0,88.2,89.1
44,A045421,2010JJ00,24500.0,24534.0,25442.0,25322.0,0.5,0.6,96.3,96.9
45,A045421,2011JJ00,25073.0,25046.0,25354.0,25262.0,-0.3,-0.2,98.9,99.1
46,A045421,2012JJ00,26068.0,26058.0,25313.0,25251.0,-0.2,0.0,103.0,103.2
47,A045421,2013JJ00,27494.0,27493.0,25597.0,25560.0,1.1,1.2,107.4,107.6
48,A045421,2014JJ00,26516.0,26385.0,25966.0,25836.0,1.4,1.1,102.1,102.1
49,A045421,2015JJ00,26218.0,26084.0,26218.0,26084.0,1.0,1.0,100.0,100.0
50,A045421,2016JJ00,26465.0,26465.0,26611.0,26611.0,1.5,2.0,99.5,99.5
51,A045421,2017JJ00,28127.0,28138.0,26808.0,26808.0,0.7,0.7,104.9,105.0
52,A045421,2018JJ00,27327.0,27329.0,26285.0,26277.0,-2.0,-2.0,104.0,104.0
53,A045421,2019JJ00,28309.0,28310.0,26708.0,26698.0,1.6,1.6,106.0,106.0
54,A045421,2020JJ00,27402.0,27405.0,26633.0,26625.0,-0.3,-0.3,102.9,102.9
55,A045421,2021JJ00,29548.0,29550.0,26945.0,26936.0,1.2,1.2,109.7,109.7
56,A045421,2022JJ00,34100.0,34103.0,26186.0,26178.0,-2.8,-2.8,130.2,130.3
57,A045421,2023JJ00,34245.0,34248.0,25675.0,25668.0,-1.9,-1.9,133.4,133.4
58,A045422,1995JJ00,17432.0,17719.0,20014.0,20102.0,,,87.1,88.1
59,A045422,1996JJ00,17709.0,17966.0,19896.0,19957.0,-0.6,-0.7,89.0,90.0
60,A045422,1997JJ00,18828.0,19002.0,20721.0,20719.0,4.1,3.8,90.9,91.7
61,A045422,1998JJ00,17870.0,18058.0,20248.0,20265.0,-2.3,-2.2,88.3,89.1
62,A045422,1999JJ00,17412.0,17608.0,21074.0,21072.0,4.1,4.0,82.6,83.6
63,A045422,2000JJ00,18389.0,18580.0,21288.0,21277.0,1.0,1.0,86.4,87.3
64,A045422,2001JJ00,18868.0,19150.0,20413.0,20432.0,-4.1,-4.0,92.4,93.7
65,A045422,2002JJ00,18332.0,18693.0,20338.0,20361.0,-0.4,-0.3,90.1,91.8
66,A045422,2003JJ00,18385.0,18739.0,20438.0,20447.0,0.5,0.4,90.0,91.6
67,A045422,2004JJ00,18229.0,18568.0,21414.0,21417.0,4.8,4.7,85.1,86.7
68,A045422,2005JJ00,18468.0,18911.0,21338.0,21348.0,-0.4,-0.3,86.6,88.6
69,A045422,2006JJ00,19835.0,20368.0,21266.0,21274.0,-0.3,-0.3,93.3,95.7
70,A045422,2007JJ00,21165.0,21276.0,21731.0,21728.0,2.2,2.1,97.4,97.9
71,A045422,2008JJ00,21574.0,21641.0,22243.0,22233.0,2.4,2.3,97.0,97.3
72,A045422,2009JJ00,19926.0,20013.0,22705.0,22703.0,2.1,2.1,87.8,88.2
73,A045422,2010JJ00,22026.0,22060.0,22790.0,22780.0,0.4,0.3,96.6,96.8
74,A045422,2011JJ00,22479.0,22452.0,22653.0,22642.0,-0.6,-0.6,99.2,99.2
75,A045422,2012JJ00,23507.0,23498.0,22694.0,22685.0,0.2,0.2,103.6,103.6
76,A045422,2013JJ00,24893.0,24892.0,23009.0,22999.0,1.4,1.4,108.2,108.2
77,A045422,2014JJ00,23856.0,23725.0,23365.0,23234.0,1.5,1.0,102.1,102.1
78,A045422,2015JJ00,23669.0,23535.0,23669.0,23535.0,1.3,1.3,100.0,100.0
79,A045422,2016JJ00,23899.0,23899.0,24049.0,24049.0,1.6,2.2,99.4,99.4
80,A045422,2017JJ00,25457.0,25468.0,24211.0,24211.0,0.7,0.7,105.1,105.2
81,A045422,2018JJ00,24631.0,24633.0,23702.0,23694.0,-2.1,-2.1,103.9,104.0
82,A045422,2019JJ00,25542.0,25543.0,24133.0,24124.0,1.8,1.8,105.8,105.9
83,A045422,2020JJ00,24585.0,24587.0,24049.0,24041.0,-0.3,-0.3,102.2,102.3
84,A045422,2021JJ00,26598.0,26601.0,24305.0,24297.0,1.1,1.1,109.4,109.5
85,A045422,2022JJ00,30982.0,30985.0,23602.0,23595.0,-2.9,-2.9,131.3,131.3
86,A045422,2023JJ00,31040.0,31043.0,23121.0,23113.0,-2.0,-2.0,134.3,134.3
87,A045423,1995JJ00,8627.0,8826.0,10849.0,10851.0,,,79.5,81.3
88,A045423,1996JJ00,8711.0,8905.0,10690.0,10692.0,-1.5,-1.5,81.5,83.3
89,A045423,1997JJ00,9272.0,9425.0,11352.0,11331.0,6.2,6.0,81.7,83.2
90,A045423,1998JJ00,9505.0,9657.0,11131.0,11113.0,-1.9,-1.9,85.4,86.9
91,A045423,1999JJ00,9507.0,9653.0,11777.0,11740.0,5.8,5.6,80.7,82.2
92,A045423,2000JJ00,9758.0,9921.0,12215.0,12188.0,3.7,3.8,79.9,81.4
93,A045423,2001JJ00,10068.0,10241.0,11756.0,11751.0,-3.8,-3.6,85.6,87.2
94,A045423,2002JJ00,10296.0,10503.0,11681.0,11682.0,-0.6,-0.6,88.1,89.9
95,A045423,2003JJ00,10859.0,11045.0,12029.0,12031.0,3.0,3.0,90.3,91.8
96,A045423,2004JJ00,10302.0,10343.0,12493.0,12488.0,3.9,3.8,82.5,82.8
97,A045423,2005JJ00,10430.0,10456.0,12427.0,12428.0,-0.5,-0.5,83.9,84.1
98,A045423,2006JJ00,11526.0,11545.0,12311.0,12311.0,-0.9,-0.9,93.6,93.8
99,A045423,2007JJ00,12076.0,12088.0,12516.0,12518.0,1.7,1.7,96.5,96.6
100,A045423,2008JJ00,11760.0,11769.0,12864.0,12863.0,2.8,2.8,91.4,91.5
101,A045423,2009JJ00,11171.0,11181.0,13152.0,13152.0,2.2,2.2,84.9,85.0
102,A045423,2010JJ00,12621.0,12632.0,13129.0,13128.0,-0.2,-0.2,96.1,96.2
103,A045423,2011JJ00,12331.0,12341.0,13060.0,13059.0,-0.5,-0.5,94.4,94.5
104,A045423,2012JJ00,12855.0,12861.0,13011.0,13011.0,-0.4,-0.4,98.8,98.8
105,A045423,2013JJ00,13490.0,13490.0,13035.0,13035.0,0.2,0.2,103.5,103.5
106,A045423,2014JJ00,12674.0,12674.0,13484.0,13484.0,3.4,3.4,94.0,94.0
107,A045423,2015JJ00,13314.0,13314.0,13314.0,13314.0,-1.3,-1.3,100.0,100.0
108,A045423,2016JJ00,13466.0,13466.0,13233.0,13233.0,-0.6,-0.6,101.8,101.8
109,A045423,2017JJ00,13817.0,13817.0,13571.0,13571.0,2.6,2.6,101.8,101.8
110,A045423,2018JJ00,13878.0,13878.0,13200.0,13200.0,-2.7,-2.7,105.1,105.1
111,A045423,2019JJ00,14377.0,14377.0,13405.0,13405.0,1.6,1.6,107.3,107.3
112,A045423,2020JJ00,13953.0,13953.0,13210.0,13210.0,-1.5,-1.5,105.6,105.6
113,A045423,2021JJ00,15662.0,15662.0,13665.0,13665.0,3.5,3.5,114.6,114.6
114,A045423,2022JJ00,16162.0,16162.0,13074.0,13074.0,-4.3,-4.3,123.6,123.6
115,A045423,2023JJ00,16817.0,16817.0,12641.0,12641.0,-3.3,-3.3,133.0,133.0
116,A045424,1995JJ00,217.0,259.0,268.0,278.0,,,80.7,93.1
117,A045424,1996JJ00,236.0,279.0,287.0,295.0,7.1,6.3,82.1,94.5
118,A045424,1997JJ00,191.0,236.0,252.0,267.0,-12.2,-9.5,75.6,88.4
119,A045424,1998JJ00,174.0,220.0,246.0,263.0,-2.5,-1.8,70.7,83.7
120,A045424,1999JJ00,172.0,216.0,239.0,254.0,-3.1,-3.2,72.0,84.9
121,A045424,2000JJ00,233.0,284.0,332.0,339.0,39.3,33.5,70.2,83.7
122,A045424,2001JJ00,246.0,297.0,347.0,348.0,4.3,2.5,70.9,85.5
123,A045424,2002JJ00,227.0,318.0,335.0,338.0,-3.4,-2.7,67.8,94.1
124,A045424,2003JJ00,266.0,352.0,354.0,359.0,5.7,6.0,75.1,98.1
125,A045424,2004JJ00,231.0,221.0,352.0,352.0,-0.4,-1.7,65.6,62.8
126,A045424,2005JJ00,213.0,214.0,346.0,346.0,-1.8,-1.8,61.7,61.9
127,A045424,2006JJ00,249.0,249.0,328.0,328.0,-5.2,-5.1,75.8,75.8
128,A045424,2007JJ00,341.0,341.0,307.0,307.0,-6.6,-6.6,111.3,111.4
129,A045424,2008JJ00,378.0,378.0,396.0,396.0,29.2,29.2,95.4,95.4
130,A045424,2009JJ00,273.0,273.0,404.0,404.0,2.1,2.1,67.5,67.5
131,A045424,2010JJ00,349.0,349.0,364.0,364.0,-10.0,-10.0,96.0,96.0
132,A045424,2011JJ00,367.0,367.0,323.0,323.0,-11.3,-11.3,113.6,113.6
133,A045424,2012JJ00,519.0,519.0,348.0,348.0,7.8,7.8,149.3,149.3
134,A045424,2013JJ00,404.0,404.0,353.0,353.0,1.6,1.6,114.4,114.4
135,A045424,2014JJ00,325.0,325.0,343.0,343.0,-2.8,-2.8,94.6,94.6
136,A045424,2015JJ00,340.0,340.0,340.0,340.0,-0.9,-0.9,100.0,100.0
137,A045424,2016JJ00,268.0,268.0,275.0,275.0,-19.3,-19.3,97.4,97.4
138,A045424,2017JJ00,278.0,278.0,278.0,278.0,1.1,1.1,99.9,99.9
139,A045424,2018JJ00,339.0,339.0,270.0,270.0,-2.9,-2.9,125.5,125.5
140,A045424,2019JJ00,323.0,323.0,310.0,310.0,14.9,14.9,104.3,104.3
141,A045424,2020JJ00,321.0,321.0,270.0,270.0,-12.9,-12.9,118.9,118.9
142,A045424,2021JJ00,417.0,417.0,263.0,263.0,-2.6,-2.6,158.6,158.6
143,A045424,2022JJ00,662.0,662.0,330.0,330.0,25.5,25.5,200.3,200.3
144,A045424,2023JJ00,421.0,421.0,312.0,312.0,-5.6,-5.6,135.0,135.0
145,A045425,1995JJ00,167.0,200.0,252.0,244.0,,,66.3,82.2
146,A045425,1996JJ00,178.0,212.0,257.0,249.0,2.0,2.0,69.2,85.1
147,A045425,1997JJ00,134.0,169.0,203.0,207.0,-20.9,-16.6,65.7,81.7
148,A045425,1998JJ00,127.0,163.0,208.0,211.0,2.3,1.9,61.2,77.2
149,A045425,1999JJ00,106.0,141.0,168.0,178.0,-19.2,-15.9,63.2,79.1
150,A045425,2000JJ00,142.0,182.0,229.0,230.0,35.9,29.5,62.2,79.0
151,A045425,2001JJ00,128.0,165.0,203.0,203.0,-11.4,-11.7,63.0,81.1
152,A045425,2002JJ00,129.0,196.0,216.0,216.0,6.4,6.5,60.0,90.4
153,A045425,2003JJ00,162.0,225.0,233.0,233.0,8.2,7.7,69.5,96.6
154,A045425,2004JJ00,151.0,143.0,249.0,249.0,7.0,7.1,60.7,57.5
155,A045425,2005JJ00,132.0,133.0,241.0,241.0,-3.5,-3.5,55.0,55.3
156,A045425,2006JJ00,174.0,175.0,244.0,244.0,1.3,1.3,71.6,71.6
157,A045425,2007JJ00,229.0,230.0,212.0,212.0,-13.1,-13.1,108.4,108.5
158,A045425,2008JJ00,267.0,267.0,287.0,287.0,35.8,35.8,92.8,92.8
159,A045425,2009JJ00,189.0,189.0,295.0,295.0,2.7,2.7,64.0,64.0
160,A045425,2010JJ00,272.0,272.0,292.0,292.0,-1.1,-1.1,93.3,93.3
161,A045425,2011JJ00,281.0,281.0,249.0,249.0,-14.5,-14.5,112.4,112.4
162,A045425,2012JJ00,421.0,421.0,276.0,276.0,10.5,10.5,152.6,152.6
163,A045425,2013JJ00,322.0,322.0,282.0,282.0,2.2,2.2,114.4,114.4
164,A045425,2014JJ00,260.0,260.0,275.0,275.0,-2.2,-2.2,94.4,94.4
165,A045425,2015JJ00,274.0,274.0,274.0,274.0,-0.4,-0.4,100.0,100.0
166,A045425,2016JJ00,208.0,208.0,215.0,215.0,-21.8,-21.8,96.7,96.7
167,A045425,2017JJ00,218.0,218.0,222.0,222.0,3.4,3.4,98.1,98.1
168,A045425,2018JJ00,259.0,259.0,208.0,208.0,-6.5,-6.5,124.9,124.9
169,A045425,2019JJ00,252.0,252.0,245.0,245.0,18.0,18.0,103.0,103.0
170,A045425,2020JJ00,238.0,238.0,202.0,202.0,-17.7,-17.7,118.1,118.1
171,A045425,2021JJ00,325.0,325.0,205.0,205.0,1.7,1.7,158.6,158.6
172,A045425,2022JJ00,509.0,509.0,251.0,251.0,22.5,22.5,202.9,202.9
173,A045425,2023JJ00,338.0,338.0,250.0,250.0,-0.3,-0.3,135.1,135.1
174,A045426,1995JJ00,167.0,200.0,252.0,244.0,,,66.3,82.2
175,A045426,1996JJ00,178.0,212.0,257.0,249.0,2.0,2.0,69.2,85.1
176,A045426,1997JJ00,134.0,169.0,203.0,207.0,-20.9,-16.6,65.7,81.7
177,A045426,1998JJ00,127.0,163.0,208.0,211.0,2.3,1.9,61.2,77.2
178,A045426,1999JJ00,106.0,141.0,168.0,178.0,-19.2,-15.9,63.2,79.1
179,A045426,2000JJ00,142.0,182.0,229.0,230.0,35.9,29.5,62.2,79.0
180,A045426,2001JJ00,128.0,165.0,203.0,203.0,-11.4,-11.7,63.0,81.1
181,A045426,2002JJ00,129.0,196.0,216.0,216.0,6.4,6.5,60.0,90.4
182,A045426,2003JJ00,162.0,225.0,233.0,233.0,8.2,7.7,69.5,96.6
183,A045426,2004JJ00,151.0,143.0,249.0,249.0,7.0,7.1,60.7,57.5
184,A045426,2005JJ00,132.0,133.0,241.0,241.0,-3.5,-3.5,55.0,55.3
185,A045426,2006JJ00,174.0,175.0,244.0,244.0,1.3,1.3,71.6,71.6
186,A045426,2007JJ00,229.0,230.0,212.0,212.0,-13.1,-13.1,108.4,108.5
187,A045426,2008JJ00,267.0,267.0,287.0,287.0,35.8,35.8,92.8,92.8
188,A045426,2009JJ00,189.0,189.0,295.0,295.0,2.7,2.7,64.0,64.0
189,A045426,2010JJ00,272.0,272.0,292.0,292.0,-1.1,-1.1,93.3,93.3
190,A045426,2011JJ00,281.0,281.0,249.0,249.0,-14.5,-14.5,112.4,112.4
191,A045426,2012JJ00,421.0,421.0,276.0,276.0,10.5,10.5,152.6,152.6
192,A045426,2013JJ00,322.0,322.0,282.0,282.0,2.2,2.2,114.4,114.4
193,A045426,2014JJ00,260.0,260.0,275.0,275.0,-2.2,-2.2,94.4,94.4
194,A045426,2015JJ00,274.0,274.0,274.0,274.0,-0.4,-0.4,100.0,100.0
195,A045426,2016JJ00,208.0,208.0,215.0,215.0,-21.8,-21.8,96.7,96.7
196,A045426,2017JJ00,218.0,218.0,222.0,222.0,3.4,3.4,98.1,98.1
197,A045426,2018JJ00,259.0,259.0,208.0,208.0,-6.5,-6.5,124.9,124.9
198,A045426,2019JJ00,252.0,252.0,245.0,245.0,18.0,18.0,103.0,103.0
199,A045426,2020JJ00,238.0,238.0,202.0,202.0,-17.7,-17.7,118.1,118.1
200,A045426,2021JJ00,325.0,325.0,205.0,205.0,1.7,1.7,158.6,158.6
201,A045426,2022JJ00,509.0,509.0,251.0,251.0,22.5,22.5,202.9,202.9
202,A045426,2023JJ00,338.0,338.0,250.0,250.0,-0.3,-0.3,135.1,135.1
203,A045427,1995JJ00,4.0,6.0,13.0,18.0,,,32.2,33.3
204,A045427,1996JJ00,4.0,6.0,11.0,16.0,-19.3,-13.8,36.0,35.9
205,A045427,1997JJ00,3.0,5.0,5.0,10.0,-57.3,-38.6,65.4,49.8
206,A045427,1998JJ00,3.0,5.0,5.0,10.0,1.5,1.0,60.0,47.8
207,A045427,1999JJ00,2.0,4.0,2.0,8.0,-45.5,-21.0,61.8,47.4
208,A045427,2000JJ00,3.0,6.0,5.0,12.0,108.2,54.8,61.8,47.6
209,A045427,2001JJ00,2.0,3.0,3.0,7.0,-40.3,-40.4,60.9,48.1
210,A045427,2002JJ00,2.0,5.0,3.0,7.0,-4.2,-3.9,57.9,68.9
211,A045427,2003JJ00,2.0,5.0,3.0,7.0,1.5,5.8,63.4,63.4
212,A045427,2004JJ00,2.0,2.0,4.0,4.0,17.3,-50.6,48.9,48.9
213,A045427,2005JJ00,1.0,1.0,3.0,3.0,-25.2,-25.2,39.6,39.6
214,A045427,2006JJ00,1.0,1.0,3.0,3.0,-1.5,-1.5,49.3,49.3
215,A045427,2007JJ00,1.0,1.0,2.0,2.0,-29.7,-29.7,73.7,73.7
216,A045427,2008JJ00,1.0,1.0,2.0,2.0,-3.1,-3.1,74.0,74.0
217,A045427,2009JJ00,1.0,1.0,2.0,2.0,29.1,29.1,61.7,61.7
218,A045427,2010JJ00,2.0,2.0,2.0,2.0,-15.1,-15.1,77.0,77.0
219,A045427,2011JJ00,1.0,1.0,1.0,1.0,-37.8,-37.8,96.2,96.2
220,A045427,2012JJ00,2.0,2.0,2.0,2.0,37.9,37.9,140.6,140.6
221,A045427,2013JJ00,1.0,1.0,1.0,1.0,-40.5,-40.5,105.8,105.8
222,A045427,2014JJ00,1.0,1.0,1.0,1.0,6.4,6.4,100.0,100.0
223,A045427,2015JJ00,1.0,1.0,1.0,1.0,7.8,7.8,100.0,100.0
224,A045427,2016JJ00,1.0,1.0,1.0,1.0,7.1,7.1,100.0,100.0
225,A045427,2017JJ00,1.0,1.0,1.0,1.0,-16.0,-16.0,99.4,99.4
226,A045427,2018JJ00,1.0,1.0,1.0,1.0,4.0,4.0,99.4,99.4
227,A045427,2019JJ00,1.0,1.0,1.0,1.0,-2.3,-2.3,99.4,99.4
228,A045427,2020JJ00,1.0,1.0,1.0,1.0,42.2,42.2,99.4,99.4
229,A045427,2021JJ00,2.0,2.0,2.0,2.0,4.4,4.4,124.3,124.3
230,A045427,2022JJ00,3.0,3.0,2.0,2.0,13.5,13.5,159.0,159.0
231,A045427,2023JJ00,2.0,2.0,1.0,1.0,-15.2,-15.2,105.9,105.9
232,A045428,1995JJ00,31.0,36.0,30.0,32.0,,,102.5,114.1
233,A045428,1996JJ00,35.0,41.0,37.0,39.0,23.9,21.4,94.6,106.5
234,A045428,1997JJ00,38.0,44.0,49.0,49.0,30.6,26.5,77.1,89.0
235,A045428,1998JJ00,28.0,34.0,39.0,41.0,-20.5,-16.8,71.2,83.3
236,A045428,1999JJ00,47.0,53.0,67.0,64.0,71.2,57.1,70.9,83.0
237,A045428,2000JJ00,40.0,47.0,54.0,55.0,-18.2,-14.2,73.9,85.7
238,A045428,2001JJ00,53.0,63.0,73.0,74.0,34.7,34.7,72.7,85.3
239,A045428,2002JJ00,43.0,60.0,61.0,61.0,-17.4,-17.5,71.3,98.5
240,A045428,2003JJ00,47.0,63.0,68.0,68.0,12.7,12.1,68.7,92.5
241,A045428,2004JJ00,32.0,30.0,56.0,56.0,-18.0,-18.1,57.3,53.7
242,A045428,2005JJ00,34.0,34.0,59.0,59.0,6.0,5.9,57.7,57.7
243,A045428,2006JJ00,41.0,41.0,57.0,57.0,-3.4,-3.4,71.9,71.9
244,A045428,2007JJ00,70.0,70.0,56.0,56.0,-1.6,-1.6,123.5,123.5
245,A045428,2008JJ00,67.0,67.0,69.0,69.0,21.7,21.7,97.1,97.1
246,A045428,2009JJ00,40.0,40.0,69.0,69.0,0.6,0.6,57.9,57.9
247,A045428,2010JJ00,42.0,42.0,43.0,43.0,-38.4,-38.4,98.5,98.5
248,A045428,2011JJ00,51.0,51.0,43.0,43.0,0.0,0.0,120.1,120.1
249,A045428,2012JJ00,59.0,59.0,43.0,43.0,0.0,0.0,139.2,139.2
250,A045428,2013JJ00,46.0,46.0,43.0,43.0,1.7,1.7,106.2,106.2
251,A045428,2014JJ00,38.0,38.0,41.0,41.0,-4.5,-4.5,91.4,91.4
252,A045428,2015JJ00,47.0,47.0,47.0,47.0,13.6,13.6,100.0,100.0
253,A045428,2016JJ00,47.0,47.0,48.0,48.0,2.2,2.2,97.8,97.8
254,A045428,2017JJ00,43.0,43.0,41.0,41.0,-15.2,-15.2,105.3,105.3
255,A045428,2018JJ00,66.0,66.0,50.0,50.0,23.8,23.8,131.6,131.6
256,A045428,2019JJ00,54.0,54.0,50.0,50.0,-1.5,-1.5,109.0,109.0
257,A045428,2020JJ00,62.0,62.0,51.0,51.0,1.9,1.9,123.1,123.1
258,A045428,2021JJ00,71.0,71.0,41.0,41.0,-19.7,-19.7,175.8,175.8
259,A045428,2022JJ00,126.0,126.0,58.0,58.0,42.4,42.4,217.7,217.7
260,A045428,2023JJ00,65.0,65.0,45.0,45.0,-21.5,-21.5,144.1,144.1
261,A045429,1995JJ00,1.0,1.0,1.0,1.0,,,122.4,122.4
262,A045429,1996JJ00,1.0,1.0,1.0,1.0,-7.1,-7.1,111.9,111.9
263,A045429,1997JJ00,1.0,1.0,1.0,1.0,45.4,45.4,95.3,95.3
264,A045429,1998JJ00,1.0,1.0,1.0,1.0,-30.4,-30.4,89.2,89.2
265,A045429,1999JJ00,2.0,2.0,2.0,2.0,63.2,63.2,90.2,90.2
266,A045429,2000JJ00,2.0,2.0,2.0,2.0,-1.9,-1.9,90.3,90.3
267,A045429,2001JJ00,2.0,2.0,2.0,2.0,8.5,8.5,88.5,88.5
268,A045429,2002JJ00,1.0,1.0,2.0,2.0,-8.0,-8.0,84.3,84.3
269,A045429,2003JJ00,2.0,2.0,2.0,2.0,16.8,16.8,92.2,92.2
270,A045429,2004JJ00,1.0,1.0,2.0,2.0,-11.1,-11.1,71.1,71.1
271,A045429,2005JJ00,1.0,1.0,2.0,2.0,6.4,6.4,57.6,57.6
272,A045429,2006JJ00,1.0,1.0,2.0,2.0,-5.0,-5.0,71.7,71.7
273,A045429,2007JJ00,2.0,2.0,1.0,1.0,-19.5,-19.5,107.2,107.2
274,A045429,2008JJ00,1.0,1.0,1.0,1.0,-1.7,-1.7,107.6,107.6
275,A045429,2009JJ00,2.0,2.0,2.0,2.0,24.7,24.7,89.8,89.8
276,A045429,2010JJ00,2.0,2.0,1.0,1.0,-22.3,-22.3,112.0,112.0
277,A045429,2011JJ00,2.0,2.0,1.0,1.0,6.5,6.5,140.0,140.0
278,A045429,2012JJ00,3.0,3.0,2.0,2.0,18.2,18.2,206.7,206.7
279,A045429,2013JJ00,2.0,2.0,2.0,2.0,7.3,7.3,126.8,126.8
280,A045429,2014JJ00,2.0,2.0,2.0,2.0,-8.6,-8.6,100.0,100.0
281,A045429,2015JJ00,2.0,2.0,2.0,2.0,2.2,2.2,100.0,100.0
282,A045429,2016JJ00,2.0,2.0,2.0,2.0,6.5,6.5,100.0,100.0
283,A045429,2017JJ00,2.0,2.0,2.0,2.0,-1.6,-1.6,99.4,99.4
284,A045429,2018JJ00,2.0,2.0,2.0,2.0,6.6,6.6,99.4,99.4
285,A045429,2019JJ00,2.0,2.0,2.0,2.0,-2.1,-2.1,99.4,99.4
286,A045429,2020JJ00,2.0,2.0,2.0,2.0,-9.5,-9.5,99.4,99.4
287,A045429,2021JJ00,2.0,2.0,2.0,2.0,-5.3,-5.3,124.3,124.3
288,A045429,2022JJ00,3.0,3.0,2.0,2.0,19.2,19.2,159.0,159.0
289,A045429,2023JJ00,2.0,2.0,2.0,2.0,-1.8,-1.8,105.9,105.9
290,A045430,1995JJ00,11.0,13.0,6.0,7.0,,,178.5,169.9
291,A045430,1996JJ00,15.0,17.0,9.0,10.0,45.7,39.0,171.2,163.6
292,A045430,1997JJ00,13.0,15.0,9.0,10.0,-1.8,-1.5,153.0,148.1
