ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
10105,BU17400106,Neder-Betuwe                            ,Buurt     ,BU17400106,1,5.0,27.0
10106,BU17400107,Neder-Betuwe                            ,Buurt     ,BU17400107,1,15.0,59.0
10107,BU17400108,Neder-Betuwe                            ,Buurt     ,BU17400108,1,5.0,16.0
10108,BU17400109,Neder-Betuwe                            ,Buurt     ,BU17400109,1,10.0,65.0
10109,WK174002  ,Neder-Betuwe                            ,Wijk      ,WK174002  ,1,89.0,353.0
10110,BU17400200,Neder-Betuwe                            ,Buurt     ,BU17400200,1,57.0,189.0
10111,BU17400201,Neder-Betuwe                            ,Buurt     ,BU17400201,1,5.0,19.0
10112,BU17400208,Neder-Betuwe                            ,Buurt     ,BU17400208,1,7.0,34.0
10113,BU17400209,Neder-Betuwe                            ,Buurt     ,BU17400209,1,20.0,111.0
10114,GM0946    ,Nederweert                              ,Gemeente  ,GM0946    ,.,661.0,2966.0
10115,WK094601  ,Nederweert                              ,Wijk      ,WK094601  ,1,347.0,1396.0
10116,BU09460101,Nederweert                              ,Buurt     ,BU09460101,1,296.0,1094.0
10117,BU09460102,Nederweert                              ,Buurt     ,BU09460102,1,14.0,89.0
10118,BU09460103,Nederweert                              ,Buurt     ,BU09460103,1,16.0,105.0
10119,BU09460104,Nederweert                              ,Buurt     ,BU09460104,1,21.0,108.0
10120,WK094602  ,Nederweert                              ,Wijk      ,WK094602  ,1,88.0,417.0
10121,BU09460201,Nederweert                              ,Buurt     ,BU09460201,1,76.0,347.0
10122,BU09460202,Nederweert                              ,Buurt     ,BU09460202,1,12.0,70.0
10123,WK094603  ,Nederweert                              ,Wijk      ,WK094603  ,1,113.0,583.0
10124,BU09460301,Nederweert                              ,Buurt     ,BU09460301,1,70.0,346.0
10125,BU09460302,Nederweert                              ,Buurt     ,BU09460302,1,13.0,65.0
10126,BU09460303,Nederweert                              ,Buurt     ,BU09460303,1,16.0,97.0
10127,BU09460304,Nederweert                              ,Buurt     ,BU09460304,1,9.0,54.0
10128,BU09460305,Nederweert                              ,Buurt     ,BU09460305,1,5.0,20.0
10129,WK094604  ,Nederweert                              ,Wijk      ,WK094604  ,1,66.0,314.0
10130,BU09460401,Nederweert                              ,Buurt     ,BU09460401,1,53.0,229.0
10131,BU09460402,Nederweert                              ,Buurt     ,BU09460402,1,13.0,85.0
10132,WK094605  ,Nederweert                              ,Wijk      ,WK094605  ,1,47.0,256.0
10133,BU09460501,Nederweert                              ,Buurt     ,BU09460501,1,39.0,206.0
10134,BU09460502,Nederweert                              ,Buurt     ,BU09460502,1,8.0,49.0
10135,GM0304    ,Neerijnen                               ,Gemeente  ,GM0304    ,.,,
10136,WK030400  ,Neerijnen                               ,Wijk      ,WK030400  ,1,95.0,429.0
10137,BU03040000,Neerijnen                               ,Buurt     ,BU03040000,1,50.0,182.0
10138,BU03040001,Neerijnen                               ,Buurt     ,BU03040001,1,10.0,44.0
10139,BU03040002,Neerijnen                               ,Buurt     ,BU03040002,1,20.0,126.0
10140,BU03040007,Neerijnen                               ,Buurt     ,BU03040007,1,7.0,45.0
10141,BU03040008,Neerijnen                               ,Buurt     ,BU03040008,1,3.0,12.0
10142,BU03040009,Neerijnen                               ,Buurt     ,BU03040009,1,5.0,20.0
10143,WK030401  ,Neerijnen                               ,Wijk      ,WK030401  ,1,71.0,346.0
10144,BU03040100,Neerijnen                               ,Buurt     ,BU03040100,1,25.0,96.0
10145,BU03040101,Neerijnen                               ,Buurt     ,BU03040101,1,,
10146,BU03040102,Neerijnen                               ,Buurt     ,BU03040102,1,,
10147,BU03040103,Neerijnen                               ,Buurt     ,BU03040103,1,19.0,90.0
10148,BU03040104,Neerijnen                               ,Buurt     ,BU03040104,1,12.0,47.0
10149,BU03040106,Neerijnen                               ,Buurt     ,BU03040106,1,,
10150,BU03040107,Neerijnen                               ,Buurt     ,BU03040107,1,,
10151,BU03040108,Neerijnen                               ,Buurt     ,BU03040108,1,6.0,77.0
10152,BU03040109,Neerijnen                               ,Buurt     ,BU03040109,1,5.0,20.0
10153,WK030402  ,Neerijnen                               ,Wijk      ,WK030402  ,1,,
10154,BU03040200,Neerijnen                               ,Buurt     ,BU03040200,1,32.0,130.0
10155,BU03040201,Neerijnen                               ,Buurt     ,BU03040201,1,21.0,86.0
10156,BU03040202,Neerijnen                               ,Buurt     ,BU03040202,1,,
10157,BU03040207,Neerijnen                               ,Buurt     ,BU03040207,1,4.0,28.0
10158,BU03040208,Neerijnen                               ,Buurt     ,BU03040208,1,3.0,12.0
10159,BU03040209,Neerijnen                               ,Buurt     ,BU03040209,1,5.0,49.0
10160,GM0356    ,Nieuwegein                              ,Gemeente  ,GM0356    ,.,908.0,2607.0
10161,WK035601  ,Nieuwegein                              ,Wijk      ,WK035601  ,1,65.0,174.0
10162,BU03560100,Nieuwegein                              ,Buurt     ,BU03560100,1,65.0,174.0
10163,WK035602  ,Nieuwegein                              ,Wijk      ,WK035602  ,1,53.0,161.0
10164,BU03560200,Nieuwegein                              ,Buurt     ,BU03560200,1,53.0,161.0
10165,WK035603  ,Nieuwegein                              ,Wijk      ,WK035603  ,1,120.0,326.0
10166,BU03560300,Nieuwegein                              ,Buurt     ,BU03560300,1,120.0,326.0
10167,WK035604  ,Nieuwegein                              ,Wijk      ,WK035604  ,1,78.0,204.0
10168,BU03560400,Nieuwegein                              ,Buurt     ,BU03560400,1,78.0,204.0
10169,WK035605  ,Nieuwegein                              ,Wijk      ,WK035605  ,1,100.0,264.0
10170,BU03560500,Nieuwegein                              ,Buurt     ,BU03560500,1,100.0,264.0
10171,WK035606  ,Nieuwegein                              ,Wijk      ,WK035606  ,1,13.0,50.0
10172,BU03560600,Nieuwegein                              ,Buurt     ,BU03560600,1,13.0,50.0
10173,WK035607  ,Nieuwegein                              ,Wijk      ,WK035607  ,1,28.0,121.0
10174,BU03560700,Nieuwegein                              ,Buurt     ,BU03560700,1,28.0,121.0
10175,WK035608  ,Nieuwegein                              ,Wijk      ,WK035608  ,1,131.0,398.0
10176,BU03560800,Nieuwegein                              ,Buurt     ,BU03560800,1,131.0,398.0
10177,WK035610  ,Nieuwegein                              ,Wijk      ,WK035610  ,1,119.0,339.0
10178,BU03561000,Nieuwegein                              ,Buurt     ,BU03561000,1,119.0,339.0
10179,WK035611  ,Nieuwegein                              ,Wijk      ,WK035611  ,1,76.0,176.0
10180,BU03561100,Nieuwegein                              ,Buurt     ,BU03561100,1,76.0,176.0
10181,WK035612  ,Nieuwegein                              ,Wijk      ,WK035612  ,1,31.0,98.0
10182,BU03561200,Nieuwegein                              ,Buurt     ,BU03561200,1,31.0,98.0
10183,WK035613  ,Nieuwegein                              ,Wijk      ,WK035613  ,1,50.0,125.0
10184,BU03561300,Nieuwegein                              ,Buurt     ,BU03561300,1,50.0,125.0
10185,WK035614  ,Nieuwegein                              ,Wijk      ,WK035614  ,1,10.0,15.0
10186,BU03561400,Nieuwegein                              ,Buurt     ,BU03561400,1,10.0,15.0
10187,WK035615  ,Nieuwegein                              ,Wijk      ,WK035615  ,1,,
10188,BU03561500,Nieuwegein                              ,Buurt     ,BU03561500,1,,
10189,WK035616  ,Nieuwegein                              ,Wijk      ,WK035616  ,1,,
10190,BU03561600,Nieuwegein                              ,Buurt     ,BU03561600,1,,
10191,WK035618  ,Nieuwegein                              ,Wijk      ,WK035618  ,1,,
10192,BU03561800,Nieuwegein                              ,Buurt     ,BU03561800,1,,
10193,WK035620  ,Nieuwegein                              ,Wijk      ,WK035620  ,1,,
10194,BU03562000,Nieuwegein                              ,Buurt     ,BU03562000,1,,
10195,WK035621  ,Nieuwegein                              ,Wijk      ,WK035621  ,1,14.0,88.0
10196,BU03562100,Nieuwegein                              ,Buurt     ,BU03562100,1,14.0,88.0
10197,WK035622  ,Nieuwegein                              ,Wijk      ,WK035622  ,1,,
10198,BU03562200,Nieuwegein                              ,Buurt     ,BU03562200,1,,
10199,WK035623  ,Nieuwegein                              ,Wijk      ,WK035623  ,1,,
10200,BU03562300,Nieuwegein                              ,Buurt     ,BU03562300,1,,
10201,WK035624  ,Nieuwegein                              ,Wijk      ,WK035624  ,1,,
10202,BU03562400,Nieuwegein                              ,Buurt     ,BU03562400,1,,
10203,GM0569    ,Nieuwkoop                               ,Gemeente  ,GM0569    ,.,746.0,2538.0
10204,WK056900  ,Nieuwkoop                               ,Wijk      ,WK056900  ,1,304.0,990.0
10205,BU05690000,Nieuwkoop                               ,Buurt     ,BU05690000,1,50.0,191.0
10206,BU05690001,Nieuwkoop                               ,Buurt     ,BU05690001,1,36.0,120.0
10207,BU05690002,Nieuwkoop                               ,Buurt     ,BU05690002,1,,
10208,BU05690003,Nieuwkoop                               ,Buurt     ,BU05690003,1,163.0,408.0
10209,BU05690004,Nieuwkoop                               ,Buurt     ,BU05690004,1,9.0,50.0
10210,BU05690005,Nieuwkoop                               ,Buurt     ,BU05690005,1,17.0,84.0
10211,BU05690006,Nieuwkoop                               ,Buurt     ,BU05690006,1,17.0,80.0
10212,BU05690008,Nieuwkoop                               ,Buurt     ,BU05690008,1,,
10213,BU05690009,Nieuwkoop                               ,Buurt     ,BU05690009,1,4.0,14.0
10214,WK056901  ,Nieuwkoop                               ,Wijk      ,WK056901  ,1,110.0,402.0
10215,BU05690100,Nieuwkoop                               ,Buurt     ,BU05690100,1,26.0,106.0
10216,BU05690101,Nieuwkoop                               ,Buurt     ,BU05690101,1,51.0,143.0
10217,BU05690104,Nieuwkoop                               ,Buurt     ,BU05690104,1,9.0,54.0
10218,BU05690108,Nieuwkoop                               ,Buurt     ,BU05690108,1,16.0,57.0
10219,BU05690109,Nieuwkoop                               ,Buurt     ,BU05690109,1,8.0,42.0
10220,WK056902  ,Nieuwkoop                               ,Wijk      ,WK056902  ,1,79.0,352.0
10221,BU05690200,Nieuwkoop                               ,Buurt     ,BU05690200,1,61.0,277.0
10222,BU05690201,Nieuwkoop                               ,Buurt     ,BU05690201,1,3.0,7.0
10223,BU05690202,Nieuwkoop                               ,Buurt     ,BU05690202,1,,
10224,BU05690203,Nieuwkoop                               ,Buurt     ,BU05690203,1,3.0,17.0
10225,BU05690208,Nieuwkoop                               ,Buurt     ,BU05690208,1,,
10226,BU05690209,Nieuwkoop                               ,Buurt     ,BU05690209,1,,
10227,WK056903  ,Nieuwkoop                               ,Wijk      ,WK056903  ,1,253.0,792.0
10228,BU05690300,Nieuwkoop                               ,Buurt     ,BU05690300,1,15.0,112.0
10229,BU05690301,Nieuwkoop                               ,Buurt     ,BU05690301,1,25.0,108.0
10230,BU05690302,Nieuwkoop                               ,Buurt     ,BU05690302,1,,
10231,BU05690303,Nieuwkoop                               ,Buurt     ,BU05690303,1,24.0,102.0
10232,BU05690305,Nieuwkoop                               ,Buurt     ,BU05690305,1,124.0,234.0
10233,BU05690306,Nieuwkoop                               ,Buurt     ,BU05690306,1,28.0,94.0
10234,BU05690309,Nieuwkoop                               ,Buurt     ,BU05690309,1,,
10235,GM0267    ,Nijkerk                                 ,Gemeente  ,GM0267    ,.,1189.0,4016.0
10236,WK026701  ,Nijkerk                                 ,Wijk      ,WK026701  ,1,782.0,2173.0
10237,BU02670101,Nijkerk                                 ,Buurt     ,BU02670101,1,,
10238,BU02670102,Nijkerk                                 ,Buurt     ,BU02670102,1,157.0,409.0
10239,BU02670103,Nijkerk                                 ,Buurt     ,BU02670103,1,82.0,275.0
10240,BU02670104,Nijkerk                                 ,Buurt     ,BU02670104,1,49.0,139.0
10241,BU02670105,Nijkerk                                 ,Buurt     ,BU02670105,1,46.0,111.0
10242,BU02670106,Nijkerk                                 ,Buurt     ,BU02670106,1,23.0,44.0
10243,BU02670107,Nijkerk                                 ,Buurt     ,BU02670107,1,55.0,140.0
10244,BU02670108,Nijkerk                                 ,Buurt     ,BU02670108,1,56.0,144.0
10245,BU02670109,Nijkerk                                 ,Buurt     ,BU02670109,1,52.0,170.0
10246,BU02670110,Nijkerk                                 ,Buurt     ,BU02670110,1,,
10247,BU02670111,Nijkerk                                 ,Buurt     ,BU02670111,1,91.0,234.0
10248,BU02670112,Nijkerk                                 ,Buurt     ,BU02670112,1,82.0,206.0
10249,BU02670113,Nijkerk                                 ,Buurt     ,BU02670113,1,31.0,91.0
10250,BU02670114,Nijkerk                                 ,Buurt     ,BU02670114,1,52.0,149.0
10251,WK026702  ,Nijkerk                                 ,Wijk      ,WK026702  ,1,42.0,480.0
10252,BU02670201,Nijkerk                                 ,Buurt     ,BU02670201,1,8.0,84.0
10253,BU02670202,Nijkerk                                 ,Buurt     ,BU02670202,1,8.0,134.0
10254,BU02670203,Nijkerk                                 ,Buurt     ,BU02670203,1,18.0,137.0
10255,BU02670204,Nijkerk                                 ,Buurt     ,BU02670204,1,8.0,125.0
10256,WK026703  ,Nijkerk                                 ,Wijk      ,WK026703  ,1,92.0,413.0
10257,BU02670301,Nijkerk                                 ,Buurt     ,BU02670301,1,84.0,366.0
10258,BU02670302,Nijkerk                                 ,Buurt     ,BU02670302,1,8.0,46.0
10259,WK026704  ,Nijkerk                                 ,Wijk      ,WK026704  ,1,14.0,166.0
10260,BU02670401,Nijkerk                                 ,Buurt     ,BU02670401,1,6.0,56.0
10261,BU02670402,Nijkerk                                 ,Buurt     ,BU02670402,1,8.0,111.0
10262,WK026705  ,Nijkerk                                 ,Wijk      ,WK026705  ,1,259.0,784.0
10263,BU02670501,Nijkerk                                 ,Buurt     ,BU02670501,1,68.0,247.0
10264,BU02670502,Nijkerk                                 ,Buurt     ,BU02670502,1,111.0,258.0
10265,BU02670503,Nijkerk                                 ,Buurt     ,BU02670503,1,39.0,128.0
10266,BU02670504,Nijkerk                                 ,Buurt     ,BU02670504,1,41.0,151.0
10267,GM0268    ,Nijmegen                                ,Gemeente  ,GM0268    ,.,,
10268,WK026801  ,Nijmegen                                ,Wijk      ,WK026801  ,1,,
10269,BU02680100,Nijmegen                                ,Buurt     ,BU02680100,1,,
10270,BU02680101,Nijmegen                                ,Buurt     ,BU02680101,1,,
10271,WK026802  ,Nijmegen                                ,Wijk      ,WK026802  ,1,787.0,2383.0
10272,BU02680202,Nijmegen                                ,Buurt     ,BU02680202,1,73.0,179.0
10273,BU02680203,Nijmegen                                ,Buurt     ,BU02680203,1,156.0,550.0
10274,BU02680204,Nijmegen                                ,Buurt     ,BU02680204,1,159.0,439.0
10275,BU02680205,Nijmegen                                ,Buurt     ,BU02680205,1,147.0,531.0
10276,BU02680206,Nijmegen                                ,Buurt     ,BU02680206,1,122.0,285.0
10277,BU02680207,Nijmegen                                ,Buurt     ,BU02680207,1,34.0,129.0
10278,BU02680208,Nijmegen                                ,Buurt     ,BU02680208,1,88.0,254.0
10279,BU02680209,Nijmegen                                ,Buurt     ,BU02680209,1,8.0,16.0
10280,WK026803  ,Nijmegen                                ,Wijk      ,WK026803  ,1,,
10281,BU02680320,Nijmegen                                ,Buurt     ,BU02680320,1,85.0,243.0
10282,BU02680321,Nijmegen                                ,Buurt     ,BU02680321,1,,
10283,WK026804  ,Nijmegen                                ,Wijk      ,WK026804  ,1,319.0,838.0
10284,BU02680422,Nijmegen                                ,Buurt     ,BU02680422,1,83.0,216.0
10285,BU02680423,Nijmegen                                ,Buurt     ,BU02680423,1,88.0,211.0
10286,BU02680424,Nijmegen                                ,Buurt     ,BU02680424,1,144.0,397.0
10287,BU02680425,Nijmegen                                ,Buurt     ,BU02680425,1,4.0,14.0
10288,WK026805  ,Nijmegen                                ,Wijk      ,WK026805  ,1,386.0,919.0
10289,BU02680510,Nijmegen                                ,Buurt     ,BU02680510,1,70.0,180.0
10290,BU02680511,Nijmegen                                ,Buurt     ,BU02680511,1,154.0,350.0
10291,BU02680512,Nijmegen                                ,Buurt     ,BU02680512,1,19.0,49.0
10292,BU02680513,Nijmegen                                ,Buurt     ,BU02680513,1,98.0,210.0
10293,BU02680517,Nijmegen                                ,Buurt     ,BU02680517,1,45.0,130.0
10294,WK026806  ,Nijmegen                                ,Wijk      ,WK026806  ,1,605.0,1145.0
10295,BU02680614,Nijmegen                                ,Buurt     ,BU02680614,1,151.0,238.0
10296,BU02680615,Nijmegen                                ,Buurt     ,BU02680615,1,96.0,200.0
10297,BU02680616,Nijmegen                                ,Buurt     ,BU02680616,1,259.0,388.0
10298,BU02680618,Nijmegen                                ,Buurt     ,BU02680618,1,99.0,318.0
10299,WK026807  ,Nijmegen                                ,Wijk      ,WK026807  ,1,277.0,817.0
10300,BU02680731,Nijmegen                                ,Buurt     ,BU02680731,1,51.0,133.0
10301,BU02680732,Nijmegen                                ,Buurt     ,BU02680732,1,40.0,116.0
10302,BU02680733,Nijmegen                                ,Buurt     ,BU02680733,1,19.0,70.0
10303,BU02680734,Nijmegen                                ,Buurt     ,BU02680734,1,35.0,118.0
10304,BU02680735,Nijmegen                                ,Buurt     ,BU02680735,1,24.0,74.0
10305,BU02680736,Nijmegen                                ,Buurt     ,BU02680736,1,7.0,17.0
10306,BU02680737,Nijmegen                                ,Buurt     ,BU02680737,1,101.0,289.0
10307,BU02680738,Nijmegen                                ,Buurt     ,BU02680738,1,,
10308,BU02680739,Nijmegen                                ,Buurt     ,BU02680739,1,,
10309,WK026808  ,Nijmegen                                ,Wijk      ,WK026808  ,1,266.0,750.0
10310,BU02680840,Nijmegen                                ,Buurt     ,BU02680840,1,99.0,288.0
10311,BU02680841,Nijmegen                                ,Buurt     ,BU02680841,1,82.0,225.0
10312,BU02680842,Nijmegen                                ,Buurt     ,BU02680842,1,79.0,219.0
10313,BU02680843,Nijmegen                                ,Buurt     ,BU02680843,1,,
10314,BU02680847,Nijmegen                                ,Buurt     ,BU02680847,1,,
10315,BU02680848,Nijmegen                                ,Buurt     ,BU02680848,1,6.0,18.0
10316,BU02680849,Nijmegen                                ,Buurt     ,BU02680849,1,,
10317,WK026809  ,Nijmegen                                ,Wijk      ,WK026809  ,1,808.0,2194.0
10318,BU02680950,Nijmegen                                ,Buurt     ,BU02680950,1,247.0,710.0
10319,BU02680960,Nijmegen                                ,Buurt     ,BU02680960,1,18.0,45.0
10320,BU02680970,Nijmegen                                ,Buurt     ,BU02680970,1,543.0,1440.0
10321,GM1930    ,Nissewaard                              ,Gemeente  ,GM1930    ,.,1859.0,4155.0
10322,WK193001  ,Nissewaard                              ,Wijk      ,WK193001  ,1,35.0,81.0
10323,BU19300101,Nissewaard                              ,Buurt     ,BU19300101,1,9.0,21.0
10324,BU19300102,Nissewaard                              ,Buurt     ,BU19300102,1,,
10325,BU19300103,Nissewaard                              ,Buurt     ,BU19300103,1,13.0,33.0
10326,BU19300104,Nissewaard                              ,Buurt     ,BU19300104,1,5.0,10.0
10327,BU19300105,Nissewaard                              ,Buurt     ,BU19300105,1,,
10328,BU19300106,Nissewaard                              ,Buurt     ,BU19300106,1,3.0,5.0
10329,WK193002  ,Nissewaard                              ,Wijk      ,WK193002  ,1,89.0,120.0
10330,BU19300201,Nissewaard                              ,Buurt     ,BU19300201,1,32.0,62.0
10331,BU19300202,Nissewaard                              ,Buurt     ,BU19300202,1,57.0,58.0
10332,WK193003  ,Nissewaard                              ,Wijk      ,WK193003  ,1,61.0,158.0
10333,BU19300301,Nissewaard                              ,Buurt     ,BU19300301,1,21.0,47.0
10334,BU19300302,Nissewaard                              ,Buurt     ,BU19300302,1,40.0,110.0
10335,WK193004  ,Nissewaard                              ,Wijk      ,WK193004  ,1,18.0,66.0
10336,BU19300401,Nissewaard                              ,Buurt     ,BU19300401,1,18.0,66.0
10337,WK193005  ,Nissewaard                              ,Wijk      ,WK193005  ,1,45.0,101.0
10338,BU19300501,Nissewaard                              ,Buurt     ,BU19300501,1,11.0,21.0
10339,BU19300502,Nissewaard                              ,Buurt     ,BU19300502,1,14.0,25.0
10340,BU19300503,Nissewaard                              ,Buurt     ,BU19300503,1,17.0,48.0
10341,BU19300504,Nissewaard                              ,Buurt     ,BU19300504,1,3.0,7.0
10342,WK193006  ,Nissewaard                              ,Wijk      ,WK193006  ,1,7.0,12.0
10343,BU19300601,Nissewaard                              ,Buurt     ,BU19300601,1,3.0,4.0
10344,BU19300602,Nissewaard                              ,Buurt     ,BU19300602,1,4.0,9.0
10345,BU19300603,Nissewaard                              ,Buurt     ,BU19300603,1,,
10346,WK193007  ,Nissewaard                              ,Wijk      ,WK193007  ,1,53.0,116.0
10347,BU19300701,Nissewaard                              ,Buurt     ,BU19300701,1,,
10348,BU19300702,Nissewaard                              ,Buurt     ,BU19300702,1,3.0,4.0
10349,BU19300703,Nissewaard                              ,Buurt     ,BU19300703,1,,
10350,WK193008  ,Nissewaard                              ,Wijk      ,WK193008  ,1,65.0,166.0
10351,BU19300801,Nissewaard                              ,Buurt     ,BU19300801,1,,
10352,BU19300802,Nissewaard                              ,Buurt     ,BU19300802,1,6.0,16.0
10353,BU19300803,Nissewaard                              ,Buurt     ,BU19300803,1,42.0,100.0
10354,BU19300804,Nissewaard                              ,Buurt     ,BU19300804,1,3.0,7.0
10355,BU19300805,Nissewaard                              ,Buurt     ,BU19300805,1,14.0,42.0
10356,WK193009  ,Nissewaard                              ,Wijk      ,WK193009  ,1,87.0,164.0
10357,BU19300901,Nissewaard                              ,Buurt     ,BU19300901,1,,
10358,BU19300902,Nissewaard                              ,Buurt     ,BU19300902,1,,
10359,BU19300903,Nissewaard                              ,Buurt     ,BU19300903,1,59.0,94.0
10360,BU19300904,Nissewaard                              ,Buurt     ,BU19300904,1,24.0,62.0
10361,BU19300905,Nissewaard                              ,Buurt     ,BU19300905,1,4.0,8.0
10362,WK193010  ,Nissewaard                              ,Wijk      ,WK193010  ,1,11.0,33.0
10363,BU19301001,Nissewaard                              ,Buurt     ,BU19301001,1,,
10364,BU19301002,Nissewaard                              ,Buurt     ,BU19301002,1,,
10365,BU19301003,Nissewaard                              ,Buurt     ,BU19301003,1,,
10366,BU19301004,Nissewaard                              ,Buurt     ,BU19301004,1,11.0,33.0
10367,WK193011  ,Nissewaard                              ,Wijk      ,WK193011  ,1,223.0,328.0
10368,BU19301101,Nissewaard                              ,Buurt     ,BU19301101,1,179.0,220.0
10369,BU19301102,Nissewaard                              ,Buurt     ,BU19301102,1,44.0,108.0
10370,WK193012  ,Nissewaard                              ,Wijk      ,WK193012  ,1,106.0,322.0
10371,BU19301201,Nissewaard                              ,Buurt     ,BU19301201,1,22.0,50.0
10372,BU19301202,Nissewaard                              ,Buurt     ,BU19301202,1,6.0,13.0
10373,BU19301203,Nissewaard                              ,Buurt     ,BU19301203,1,13.0,28.0
10374,BU19301204,Nissewaard                              ,Buurt     ,BU19301204,1,10.0,80.0
10375,BU19301205,Nissewaard                              ,Buurt     ,BU19301205,1,22.0,54.0
10376,BU19301206,Nissewaard                              ,Buurt     ,BU19301206,1,33.0,96.0
10377,WK193013  ,Nissewaard                              ,Wijk      ,WK193013  ,1,95.0,131.0
10378,BU19301301,Nissewaard                              ,Buurt     ,BU19301301,1,95.0,131.0
10379,WK193014  ,Nissewaard                              ,Wijk      ,WK193014  ,1,111.0,277.0
10380,BU19301401,Nissewaard                              ,Buurt     ,BU19301401,1,14.0,28.0
10381,BU19301402,Nissewaard                              ,Buurt     ,BU19301402,1,17.0,43.0
10382,BU19301403,Nissewaard                              ,Buurt     ,BU19301403,1,6.0,15.0
10383,BU19301404,Nissewaard                              ,Buurt     ,BU19301404,1,5.0,13.0
10384,BU19301405,Nissewaard                              ,Buurt     ,BU19301405,1,9.0,21.0
10385,BU19301406,Nissewaard                              ,Buurt     ,BU19301406,1,4.0,10.0
10386,BU19301407,Nissewaard                              ,Buurt     ,BU19301407,1,12.0,30.0
10387,BU19301408,Nissewaard                              ,Buurt     ,BU19301408,1,14.0,34.0
10388,BU19301409,Nissewaard                              ,Buurt     ,BU19301409,1,19.0,59.0
10389,BU19301410,Nissewaard                              ,Buurt     ,BU19301410,1,7.0,13.0
10390,BU19301411,Nissewaard                              ,Buurt     ,BU19301411,1,4.0,11.0
10391,WK193015  ,Nissewaard                              ,Wijk      ,WK193015  ,1,415.0,805.0
10392,BU19301501,Nissewaard                              ,Buurt     ,BU19301501,1,82.0,219.0
10393,BU19301502,Nissewaard                              ,Buurt     ,BU19301502,1,58.0,31.0
10394,BU19301503,Nissewaard                              ,Buurt     ,BU19301503,1,76.0,199.0
10395,BU19301504,Nissewaard                              ,Buurt     ,BU19301504,1,199.0,356.0
10396,BU19301505,Nissewaard                              ,Buurt     ,BU19301505,1,,
10397,BU19301506,Nissewaard                              ,Buurt     ,BU19301506,1,,
10398,WK193016  ,Nissewaard                              ,Wijk      ,WK193016  ,1,,
10399,BU19301601,Nissewaard                              ,Buurt     ,BU19301601,1,,
10400,WK193017  ,Nissewaard                              ,Wijk      ,WK193017  ,1,8.0,35.0
10401,BU19301701,Nissewaard                              ,Buurt     ,BU19301701,1,,
10402,BU19301702,Nissewaard                              ,Buurt     ,BU19301702,1,3.0,16.0
10403,BU19301703,Nissewaard                              ,Buurt     ,BU19301703,1,,
10404,BU19301704,Nissewaard                              ,Buurt     ,BU19301704,1,,
10405,BU19301705,Nissewaard                              ,Buurt     ,BU19301705,1,,
10406,BU19301706,Nissewaard                              ,Buurt     ,BU19301706,1,5.0,20.0
10407,BU19301707,Nissewaard                              ,Buurt     ,BU19301707,1,,
10408,BU19301708,Nissewaard                              ,Buurt     ,BU19301708,1,,
10409,WK193025  ,Nissewaard                              ,Wijk      ,WK193025  ,1,59.0,144.0
10410,BU19302501,Nissewaard                              ,Buurt     ,BU19302501,1,8.0,23.0
10411,BU19302502,Nissewaard                              ,Buurt     ,BU19302502,1,16.0,27.0
10412,BU19302503,Nissewaard                              ,Buurt     ,BU19302503,1,26.0,64.0
10413,BU19302504,Nissewaard                              ,Buurt     ,BU19302504,1,9.0,31.0
10414,WK193027  ,Nissewaard                              ,Wijk      ,WK193027  ,1,36.0,90.0
10415,BU19302701,Nissewaard                              ,Buurt     ,BU19302701,1,3.0,7.0
10416,BU19302702,Nissewaard                              ,Buurt     ,BU19302702,1,28.0,71.0
10417,BU19302703,Nissewaard                              ,Buurt     ,BU19302703,1,5.0,12.0
10418,WK193029  ,Nissewaard                              ,Wijk      ,WK193029  ,1,52.0,197.0
10419,BU19302901,Nissewaard                              ,Buurt     ,BU19302901,1,31.0,113.0
10420,BU19302902,Nissewaard                              ,Buurt     ,BU19302902,1,21.0,84.0
10421,WK193031  ,Nissewaard                              ,Wijk      ,WK193031  ,1,,
10422,BU19303101,Nissewaard                              ,Buurt     ,BU19303101,1,100.0,271.0
10423,BU19303102,Nissewaard                              ,Buurt     ,BU19303102,1,49.0,121.0
10424,BU19303103,Nissewaard                              ,Buurt     ,BU19303103,1,18.0,59.0
10425,BU19303104,Nissewaard                              ,Buurt     ,BU19303104,1,,
10426,BU19303105,Nissewaard                              ,Buurt     ,BU19303105,1,10.0,56.0
10427,WK193033  ,Nissewaard                              ,Wijk      ,WK193033  ,1,33.0,76.0
10428,BU19303301,Nissewaard                              ,Buurt     ,BU19303301,1,21.0,27.0
10429,BU19303302,Nissewaard                              ,Buurt     ,BU19303302,1,12.0,49.0
10430,WK193035  ,Nissewaard                              ,Wijk      ,WK193035  ,1,34.0,111.0
10431,BU19303501,Nissewaard                              ,Buurt     ,BU19303501,1,21.0,65.0
10432,BU19303502,Nissewaard                              ,Buurt     ,BU19303502,1,7.0,28.0
10433,BU19303503,Nissewaard                              ,Buurt     ,BU19303503,1,6.0,18.0
10434,WK193050  ,Nissewaard                              ,Wijk      ,WK193050  ,1,36.0,93.0
10435,BU19305001,Nissewaard                              ,Buurt     ,BU19305001,1,,
10436,BU19305002,Nissewaard                              ,Buurt     ,BU19305002,1,,
