ID,BedrijfstakkenBranchesSBI2008,Vestigingsgrootte,RegioS,Perioden,ProductieBasisprijzen_1,ToegevoegdeWaardeBrutoBasisprijzen_2,BeloningVanWerknemers_3,ArbeidsvolumeWerkzamePersonen_4,ArbeidsvolumeWerknemers_5
1412,301000,100050,PV20  ,2009JJ00,576.0,202.0,,3.9,
1413,301000,100050,PV21  ,2007JJ00,1022.0,512.0,,8.3,
1414,301000,100050,PV21  ,2008JJ00,1070.0,514.0,,7.9,
1415,301000,100050,PV21  ,2009JJ00,962.0,449.0,,7.9,
1416,301000,100050,PV22  ,2007JJ00,747.0,304.0,,5.5,
1417,301000,100050,PV22  ,2008JJ00,697.0,246.0,,4.8,
1418,301000,100050,PV22  ,2009JJ00,665.0,231.0,,4.8,
1419,301000,100050,PV23  ,2007JJ00,1527.0,507.0,,13.2,
1420,301000,100050,PV23  ,2008JJ00,1611.0,466.0,,13.0,
1421,301000,100050,PV23  ,2009JJ00,1490.0,422.0,,12.7,
1422,301000,100050,PV24  ,2007JJ00,541.0,252.0,,3.8,
1423,301000,100050,PV24  ,2008JJ00,481.0,195.0,,3.1,
1424,301000,100050,PV24  ,2009JJ00,439.0,176.0,,3.0,
1425,301000,100050,PV25  ,2007JJ00,2436.0,703.0,,18.5,
1426,301000,100050,PV25  ,2008JJ00,2525.0,607.0,,18.5,
1427,301000,100050,PV25  ,2009JJ00,2384.0,561.0,,18.3,
1428,301000,100050,PV26  ,2007JJ00,497.0,204.0,,4.6,
1429,301000,100050,PV26  ,2008JJ00,514.0,192.0,,4.3,
1430,301000,100050,PV26  ,2009JJ00,458.0,166.0,,4.3,
1431,301000,100050,PV27  ,2007JJ00,1003.0,507.0,,9.9,
1432,301000,100050,PV27  ,2008JJ00,994.0,456.0,,9.2,
1433,301000,100050,PV27  ,2009JJ00,876.0,384.0,,9.0,
1434,301000,100050,PV28  ,2007JJ00,2099.0,1053.0,,15.6,
1435,301000,100050,PV28  ,2008JJ00,1931.0,873.0,,13.7,
1436,301000,100050,PV28  ,2009JJ00,1851.0,804.0,,13.9,
1437,301000,100050,PV29  ,2007JJ00,600.0,267.0,,5.0,
1438,301000,100050,PV29  ,2008JJ00,565.0,212.0,,4.3,
1439,301000,100050,PV29  ,2009JJ00,545.0,207.0,,4.3,
1440,301000,100050,PV30  ,2007JJ00,2660.0,657.0,,19.4,
1441,301000,100050,PV30  ,2008JJ00,2805.0,530.0,,18.3,
1442,301000,100050,PV30  ,2009JJ00,2725.0,523.0,,18.2,
1443,301000,100050,PV31  ,2007JJ00,1052.0,334.0,,7.8,
1444,301000,100050,PV31  ,2008JJ00,1051.0,266.0,,6.8,
1445,301000,100050,PV31  ,2009JJ00,1004.0,238.0,,6.6,
1446,301000,100050,CR01  ,2007JJ00,231.0,80.0,,1.5,
1447,301000,100050,CR01  ,2008JJ00,218.0,58.0,,1.1,
1448,301000,100050,CR01  ,2009JJ00,205.0,56.0,,1.1,
1449,301000,100050,CR02  ,2007JJ00,83.0,33.0,,0.6,
1450,301000,100050,CR02  ,2008JJ00,79.0,27.0,,0.5,
1451,301000,100050,CR02  ,2009JJ00,68.0,23.0,,0.5,
1452,301000,100050,CR03  ,2007JJ00,344.0,157.0,,2.7,
1453,301000,100050,CR03  ,2008JJ00,341.0,140.0,,2.4,
1454,301000,100050,CR03  ,2009JJ00,302.0,123.0,,2.3,
1455,301000,100050,CR04  ,2007JJ00,455.0,224.0,,3.8,
1456,301000,100050,CR04  ,2008JJ00,463.0,215.0,,3.5,
1457,301000,100050,CR04  ,2009JJ00,432.0,199.0,,3.5,
1458,301000,100050,CR05  ,2007JJ00,217.0,116.0,,1.7,
1459,301000,100050,CR05  ,2008JJ00,235.0,122.0,,1.7,
1460,301000,100050,CR05  ,2009JJ00,203.0,101.0,,1.7,
1461,301000,100050,CR06  ,2007JJ00,349.0,172.0,,2.8,
1462,301000,100050,CR06  ,2008JJ00,372.0,177.0,,2.7,
1463,301000,100050,CR06  ,2009JJ00,326.0,149.0,,2.7,
1464,301000,100050,CR07  ,2007JJ00,269.0,111.0,,2.0,
1465,301000,100050,CR07  ,2008JJ00,249.0,90.0,,1.7,
1466,301000,100050,CR07  ,2009JJ00,245.0,88.0,,1.7,
1467,301000,100050,CR08  ,2007JJ00,291.0,119.0,,1.8,
1468,301000,100050,CR08  ,2008JJ00,262.0,89.0,,1.5,
1469,301000,100050,CR08  ,2009JJ00,252.0,85.0,,1.5,
1470,301000,100050,CR09  ,2007JJ00,186.0,74.0,,1.7,
1471,301000,100050,CR09  ,2008JJ00,187.0,67.0,,1.6,
1472,301000,100050,CR09  ,2009JJ00,167.0,59.0,,1.6,
1473,301000,100050,CR10  ,2007JJ00,617.0,230.0,,5.1,
1474,301000,100050,CR10  ,2008JJ00,660.0,223.0,,5.1,
1475,301000,100050,CR10  ,2009JJ00,603.0,197.0,,5.0,
1476,301000,100050,CR11  ,2007JJ00,221.0,79.0,,1.8,
1477,301000,100050,CR11  ,2008JJ00,247.0,77.0,,1.8,
1478,301000,100050,CR11  ,2009JJ00,215.0,65.0,,1.7,
1479,301000,100050,CR12  ,2007JJ00,689.0,197.0,,6.3,
1480,301000,100050,CR12  ,2008JJ00,704.0,166.0,,6.1,
1481,301000,100050,CR12  ,2009JJ00,671.0,160.0,,6.0,
1482,301000,100050,CR13  ,2007JJ00,878.0,123.0,,5.5,
1483,301000,100050,CR13  ,2008JJ00,889.0,74.0,,5.2,
1484,301000,100050,CR13  ,2009JJ00,869.0,78.0,,5.1,
1485,301000,100050,CR14  ,2007JJ00,713.0,212.0,,6.8,
1486,301000,100050,CR14  ,2008JJ00,748.0,189.0,,6.6,
1487,301000,100050,CR14  ,2009JJ00,686.0,174.0,,6.5,
1488,301000,100050,CR15  ,2007JJ00,309.0,130.0,,2.5,
1489,301000,100050,CR15  ,2008JJ00,300.0,110.0,,2.4,
1490,301000,100050,CR15  ,2009JJ00,285.0,101.0,,2.4,
1491,301000,100050,CR16  ,2007JJ00,537.0,239.0,,3.7,
1492,301000,100050,CR16  ,2008JJ00,588.0,234.0,,4.3,
1493,301000,100050,CR16  ,2009JJ00,545.0,207.0,,4.3,
1494,301000,100050,CR17  ,2007JJ00,497.0,204.0,,4.6,
1495,301000,100050,CR17  ,2008JJ00,514.0,192.0,,4.3,
1496,301000,100050,CR17  ,2009JJ00,458.0,166.0,,4.3,
1497,301000,100050,CR18  ,2007JJ00,538.0,268.0,,5.5,
1498,301000,100050,CR18  ,2008JJ00,578.0,260.0,,5.7,
1499,301000,100050,CR18  ,2009JJ00,526.0,227.0,,5.6,
1500,301000,100050,CR19  ,2007JJ00,96.0,47.0,,1.0,
1501,301000,100050,CR19  ,2008JJ00,85.0,38.0,,0.8,
1502,301000,100050,CR19  ,2009JJ00,78.0,33.0,,0.8,
1503,301000,100050,CR20  ,2007JJ00,38.0,20.0,,0.5,
1504,301000,100050,CR20  ,2008JJ00,37.0,17.0,,0.4,
1505,301000,100050,CR20  ,2009JJ00,31.0,14.0,,0.4,
1506,301000,100050,CR21  ,2007JJ00,7.0,4.0,,0.1,
1507,301000,100050,CR21  ,2008JJ00,9.0,4.0,,0.1,
1508,301000,100050,CR21  ,2009JJ00,0.0,0.0,,0.0,
1509,301000,100050,CR22  ,2007JJ00,29.0,16.0,,0.3,
1510,301000,100050,CR22  ,2008JJ00,23.0,12.0,,0.2,
1511,301000,100050,CR22  ,2009JJ00,18.0,9.0,,0.2,
1512,301000,100050,CR23  ,2007JJ00,264.0,136.0,,2.1,
1513,301000,100050,CR23  ,2008JJ00,244.0,115.0,,1.8,
1514,301000,100050,CR23  ,2009JJ00,205.0,92.0,,1.8,
1515,301000,100050,CR24  ,2007JJ00,31.0,16.0,,0.4,
1516,301000,100050,CR24  ,2008JJ00,19.0,10.0,,0.2,
1517,301000,100050,CR24  ,2009JJ00,19.0,9.0,,0.2,
1518,301000,100050,CR25  ,2007JJ00,200.0,100.0,,2.0,
1519,301000,100050,CR25  ,2008JJ00,210.0,95.0,,2.1,
1520,301000,100050,CR25  ,2009JJ00,203.0,89.0,,2.1,
1521,301000,100050,CR26  ,2007JJ00,241.0,117.0,,1.5,
1522,301000,100050,CR26  ,2008JJ00,237.0,103.0,,1.3,
1523,301000,100050,CR26  ,2009JJ00,210.0,90.0,,1.3,
1524,301000,100050,CR27  ,2007JJ00,661.0,342.0,,3.3,
1525,301000,100050,CR27  ,2008JJ00,538.0,250.0,,2.3,
1526,301000,100050,CR27  ,2009JJ00,522.0,228.0,,2.3,
1527,301000,100050,CR28  ,2007JJ00,368.0,181.0,,3.5,
1528,301000,100050,CR28  ,2008JJ00,427.0,191.0,,4.1,
1529,301000,100050,CR28  ,2009JJ00,421.0,180.0,,4.1,
1530,301000,100050,CR29  ,2007JJ00,472.0,233.0,,3.7,
1531,301000,100050,CR29  ,2008JJ00,364.0,159.0,,2.4,
1532,301000,100050,CR29  ,2009JJ00,351.0,148.0,,2.5,
1533,301000,100050,CR30  ,2007JJ00,156.0,79.0,,1.6,
1534,301000,100050,CR30  ,2008JJ00,155.0,75.0,,1.5,
1535,301000,100050,CR30  ,2009JJ00,145.0,69.0,,1.6,
1536,301000,100050,CR31  ,2007JJ00,196.0,83.0,,1.7,
1537,301000,100050,CR31  ,2008JJ00,170.0,59.0,,1.2,
1538,301000,100050,CR31  ,2009JJ00,167.0,61.0,,1.2,
1539,301000,100050,CR32  ,2007JJ00,405.0,183.0,,3.3,
1540,301000,100050,CR32  ,2008JJ00,395.0,153.0,,3.1,
1541,301000,100050,CR32  ,2009JJ00,378.0,146.0,,3.1,
1542,301000,100050,CR33  ,2007JJ00,532.0,223.0,,4.7,
1543,301000,100050,CR33  ,2008JJ00,548.0,199.0,,4.7,
1544,301000,100050,CR33  ,2009JJ00,533.0,190.0,,4.7,
1545,301000,100050,CR34  ,2007JJ00,423.0,112.0,,3.0,
1546,301000,100050,CR34  ,2008JJ00,441.0,95.0,,2.8,
1547,301000,100050,CR34  ,2009JJ00,427.0,93.0,,2.8,
1548,301000,100050,CR35  ,2007JJ00,883.0,174.0,,6.2,
1549,301000,100050,CR35  ,2008JJ00,927.0,129.0,,5.7,
1550,301000,100050,CR35  ,2009JJ00,901.0,133.0,,5.6,
1551,301000,100050,CR36  ,2007JJ00,823.0,148.0,,5.5,
1552,301000,100050,CR36  ,2008JJ00,890.0,106.0,,5.1,
1553,301000,100050,CR36  ,2009JJ00,864.0,106.0,,5.1,
1554,301000,100050,CR37  ,2007JJ00,563.0,190.0,,3.9,
1555,301000,100050,CR37  ,2008JJ00,565.0,155.0,,3.3,
1556,301000,100050,CR37  ,2009JJ00,527.0,135.0,,3.2,
1557,301000,100050,CR38  ,2007JJ00,344.0,74.0,,2.3,
1558,301000,100050,CR38  ,2008JJ00,341.0,48.0,,2.0,
1559,301000,100050,CR38  ,2009JJ00,351.0,49.0,,2.0,
1560,301000,100050,CR39  ,2007JJ00,145.0,69.0,,1.6,
1561,301000,100050,CR39  ,2008JJ00,145.0,64.0,,1.5,
1562,301000,100050,CR39  ,2009JJ00,127.0,54.0,,1.4,
1563,301000,100050,CR40  ,2007JJ00,541.0,252.0,,3.8,
1564,301000,100050,CR40  ,2008JJ00,481.0,195.0,,3.1,
1565,301000,100050,CR40  ,2009JJ00,439.0,176.0,,3.0,
1566,301000,101360,NL01  ,2007JJ00,4272.0,1692.0,1141.0,32.6,32.6
1567,301000,101360,NL01  ,2008JJ00,4031.0,1381.0,997.0,27.8,27.8
1568,301000,101360,NL01  ,2009JJ00,3687.0,1211.0,1002.0,26.8,26.8
1569,301000,101360,LD01  ,2007JJ00,596.0,270.0,166.0,4.6,4.6
1570,301000,101360,LD01  ,2008JJ00,553.0,223.0,136.0,3.8,3.8
1571,301000,101360,LD01  ,2009JJ00,468.0,186.0,132.0,3.4,3.4
1572,301000,101360,LD02  ,2007JJ00,860.0,289.0,233.0,6.5,6.5
1573,301000,101360,LD02  ,2008JJ00,753.0,219.0,199.0,5.4,5.4
1574,301000,101360,LD02  ,2009JJ00,734.0,207.0,210.0,5.5,5.5
1575,301000,101360,LD03  ,2007JJ00,1675.0,823.0,453.0,13.1,13.1
1576,301000,101360,LD03  ,2008JJ00,1588.0,701.0,399.0,11.1,11.1
1577,301000,101360,LD03  ,2009JJ00,1407.0,595.0,396.0,10.6,10.6
1578,301000,101360,LD04  ,2007JJ00,1142.0,310.0,288.0,8.4,8.4
1579,301000,101360,LD04  ,2008JJ00,1137.0,238.0,263.0,7.4,7.4
1580,301000,101360,LD04  ,2009JJ00,1078.0,223.0,265.0,7.2,7.2
1581,301000,101360,LDZZ  ,2007JJ00,,,,,
1582,301000,101360,LDZZ  ,2008JJ00,,,,,
1583,301000,101360,LDZZ  ,2009JJ00,,,,,
1584,301000,101360,PV20  ,2007JJ00,130.0,52.0,34.0,0.9,0.9
1585,301000,101360,PV20  ,2008JJ00,127.0,43.0,29.0,0.8,0.8
1586,301000,101360,PV20  ,2009JJ00,115.0,39.0,29.0,0.8,0.8
1587,301000,101360,PV21  ,2007JJ00,315.0,156.0,95.0,2.6,2.6
1588,301000,101360,PV21  ,2008JJ00,252.0,120.0,68.0,1.9,1.9
1589,301000,101360,PV21  ,2009JJ00,212.0,98.0,67.0,1.7,1.7
1590,301000,101360,PV22  ,2007JJ00,151.0,62.0,38.0,1.1,1.1
1591,301000,101360,PV22  ,2008JJ00,174.0,61.0,39.0,1.1,1.1
1592,301000,101360,PV22  ,2009JJ00,140.0,48.0,37.0,1.0,1.0
1593,301000,101360,PV23  ,2007JJ00,186.0,62.0,58.0,1.6,1.6
1594,301000,101360,PV23  ,2008JJ00,125.0,35.0,38.0,1.0,1.0
1595,301000,101360,PV23  ,2009JJ00,122.0,33.0,41.0,1.1,1.1
1596,301000,101360,PV24  ,2007JJ00,161.0,75.0,40.0,1.1,1.1
1597,301000,101360,PV24  ,2008JJ00,169.0,69.0,41.0,1.1,1.1
1598,301000,101360,PV24  ,2009JJ00,159.0,64.0,42.0,1.1,1.1
1599,301000,101360,PV25  ,2007JJ00,513.0,152.0,134.0,3.8,3.8
1600,301000,101360,PV25  ,2008JJ00,459.0,116.0,120.0,3.3,3.3
1601,301000,101360,PV25  ,2009JJ00,453.0,110.0,127.0,3.4,3.4
1602,301000,101360,PV26  ,2007JJ00,141.0,58.0,47.0,1.3,1.3
1603,301000,101360,PV26  ,2008JJ00,130.0,49.0,40.0,1.1,1.1
1604,301000,101360,PV26  ,2009JJ00,123.0,45.0,44.0,1.2,1.2
1605,301000,101360,PV27  ,2007JJ00,307.0,156.0,101.0,2.9,2.9
1606,301000,101360,PV27  ,2008JJ00,294.0,136.0,93.0,2.6,2.6
1607,301000,101360,PV27  ,2009JJ00,242.0,107.0,89.0,2.4,2.4
1608,301000,101360,PV28  ,2007JJ00,1101.0,553.0,265.0,7.8,7.8
1609,301000,101360,PV28  ,2008JJ00,1041.0,470.0,230.0,6.5,6.5
1610,301000,101360,PV28  ,2009JJ00,916.0,396.0,224.0,6.1,6.1
1611,301000,101360,PV29  ,2007JJ00,125.0,56.0,40.0,1.0,1.0
1612,301000,101360,PV29  ,2008JJ00,123.0,46.0,36.0,0.9,0.9
1613,301000,101360,PV29  ,2009JJ00,125.0,48.0,39.0,1.0,1.0
1614,301000,101360,PV30  ,2007JJ00,844.0,213.0,213.0,6.2,6.2
1615,301000,101360,PV30  ,2008JJ00,832.0,158.0,192.0,5.5,5.5
1616,301000,101360,PV30  ,2009JJ00,782.0,150.0,192.0,5.2,5.2
1617,301000,101360,PV31  ,2007JJ00,298.0,97.0,75.0,2.2,2.2
1618,301000,101360,PV31  ,2008JJ00,304.0,79.0,71.0,1.9,1.9
1619,301000,101360,PV31  ,2009JJ00,297.0,73.0,72.0,1.9,1.9
1620,301000,101360,CR01  ,2007JJ00,55.0,19.0,12.0,0.4,0.4
1621,301000,101360,CR01  ,2008JJ00,61.0,16.0,11.0,0.3,0.3
1622,301000,101360,CR01  ,2009JJ00,55.0,15.0,12.0,0.3,0.3
1623,301000,101360,CR02  ,2007JJ00,10.0,4.0,3.0,0.1,0.1
1624,301000,101360,CR02  ,2008JJ00,10.0,3.0,2.0,0.1,0.1
1625,301000,101360,CR02  ,2009JJ00,8.0,3.0,2.0,0.1,0.1
1626,301000,101360,CR03  ,2007JJ00,65.0,30.0,18.0,0.5,0.5
1627,301000,101360,CR03  ,2008JJ00,57.0,24.0,15.0,0.4,0.4
1628,301000,101360,CR03  ,2009JJ00,52.0,21.0,15.0,0.4,0.4
1629,301000,101360,CR04  ,2007JJ00,195.0,96.0,60.0,1.6,1.6
1630,301000,101360,CR04  ,2008JJ00,140.0,65.0,39.0,1.1,1.1
1631,301000,101360,CR04  ,2009JJ00,128.0,59.0,40.0,1.0,1.0
1632,301000,101360,CR05  ,2007JJ00,23.0,12.0,6.0,0.2,0.2
1633,301000,101360,CR05  ,2008JJ00,35.0,18.0,9.0,0.3,0.3
1634,301000,101360,CR05  ,2009JJ00,16.0,8.0,5.0,0.1,0.1
1635,301000,101360,CR06  ,2007JJ00,98.0,48.0,28.0,0.8,0.8
1636,301000,101360,CR06  ,2008JJ00,77.0,37.0,20.0,0.6,0.6
1637,301000,101360,CR06  ,2009JJ00,69.0,31.0,21.0,0.6,0.6
1638,301000,101360,CR07  ,2007JJ00,57.0,24.0,15.0,0.4,0.4
1639,301000,101360,CR07  ,2008JJ00,63.0,23.0,15.0,0.4,0.4
1640,301000,101360,CR07  ,2009JJ00,48.0,17.0,13.0,0.3,0.3
1641,301000,101360,CR08  ,2007JJ00,69.0,28.0,14.0,0.4,0.4
1642,301000,101360,CR08  ,2008JJ00,88.0,30.0,17.0,0.5,0.5
1643,301000,101360,CR08  ,2009JJ00,71.0,24.0,15.0,0.4,0.4
1644,301000,101360,CR09  ,2007JJ00,25.0,10.0,8.0,0.2,0.2
1645,301000,101360,CR09  ,2008JJ00,22.0,8.0,6.0,0.2,0.2
1646,301000,101360,CR09  ,2009JJ00,22.0,8.0,8.0,0.2,0.2
1647,301000,101360,CR10  ,2007JJ00,63.0,23.0,18.0,0.5,0.5
1648,301000,101360,CR10  ,2008JJ00,43.0,14.0,13.0,0.3,0.3
1649,301000,101360,CR10  ,2009JJ00,40.0,13.0,13.0,0.3,0.3
1650,301000,101360,CR11  ,2007JJ00,42.0,15.0,13.0,0.3,0.3
1651,301000,101360,CR11  ,2008JJ00,14.0,5.0,4.0,0.1,0.1
1652,301000,101360,CR11  ,2009JJ00,9.0,3.0,3.0,0.1,0.1
1653,301000,101360,CR12  ,2007JJ00,81.0,23.0,27.0,0.7,0.7
1654,301000,101360,CR12  ,2008JJ00,68.0,16.0,21.0,0.6,0.6
1655,301000,101360,CR12  ,2009JJ00,73.0,18.0,25.0,0.7,0.7
1656,301000,101360,CR13  ,2007JJ00,188.0,26.0,43.0,1.2,1.2
1657,301000,101360,CR13  ,2008JJ00,159.0,13.0,35.0,0.9,0.9
1658,301000,101360,CR13  ,2009JJ00,171.0,15.0,38.0,1.0,1.0
1659,301000,101360,CR14  ,2007JJ00,115.0,34.0,39.0,1.1,1.1
1660,301000,101360,CR14  ,2008JJ00,99.0,25.0,32.0,0.9,0.9
1661,301000,101360,CR14  ,2009JJ00,82.0,21.0,30.0,0.8,0.8
1662,301000,101360,CR15  ,2007JJ00,73.0,31.0,20.0,0.6,0.6
1663,301000,101360,CR15  ,2008JJ00,75.0,27.0,21.0,0.6,0.6
1664,301000,101360,CR15  ,2009JJ00,83.0,30.0,26.0,0.7,0.7
1665,301000,101360,CR16  ,2007JJ00,137.0,61.0,32.0,0.9,0.9
1666,301000,101360,CR16  ,2008JJ00,126.0,50.0,32.0,0.9,0.9
1667,301000,101360,CR16  ,2009JJ00,117.0,45.0,34.0,0.9,0.9
1668,301000,101360,CR17  ,2007JJ00,141.0,58.0,47.0,1.3,1.3
1669,301000,101360,CR17  ,2008JJ00,130.0,49.0,40.0,1.1,1.1
1670,301000,101360,CR17  ,2009JJ00,123.0,45.0,44.0,1.2,1.2
1671,301000,101360,CR18  ,2007JJ00,124.0,62.0,44.0,1.3,1.3
1672,301000,101360,CR18  ,2008JJ00,124.0,56.0,45.0,1.2,1.2
1673,301000,101360,CR18  ,2009JJ00,110.0,47.0,44.0,1.2,1.2
1674,301000,101360,CR19  ,2007JJ00,19.0,9.0,7.0,0.2,0.2
1675,301000,101360,CR19  ,2008JJ00,21.0,9.0,7.0,0.2,0.2
1676,301000,101360,CR19  ,2009JJ00,16.0,7.0,6.0,0.2,0.2
1677,301000,101360,CR20  ,2007JJ00,8.0,4.0,4.0,0.1,0.1
1678,301000,101360,CR20  ,2008JJ00,11.0,5.0,4.0,0.1,0.1
1679,301000,101360,CR20  ,2009JJ00,4.0,2.0,2.0,0.1,0.1
1680,301000,101360,CR21  ,2007JJ00,7.0,4.0,3.0,0.1,0.1
1681,301000,101360,CR21  ,2008JJ00,5.0,2.0,2.0,0.1,0.1
1682,301000,101360,CR21  ,2009JJ00,5.0,2.0,2.0,0.1,0.1
1683,301000,101360,CR22  ,2007JJ00,2.0,1.0,1.0,0.0,0.0
1684,301000,101360,CR22  ,2008JJ00,7.0,4.0,2.0,0.1,0.1
1685,301000,101360,CR22  ,2009JJ00,2.0,1.0,1.0,0.0,0.0
1686,301000,101360,CR23  ,2007JJ00,136.0,70.0,37.0,1.1,1.1
1687,301000,101360,CR23  ,2008JJ00,123.0,58.0,32.0,0.9,0.9
1688,301000,101360,CR23  ,2009JJ00,102.0,46.0,33.0,0.9,0.9
1689,301000,101360,CR24  ,2007JJ00,12.0,6.0,5.0,0.1,0.1
1690,301000,101360,CR24  ,2008JJ00,4.0,2.0,1.0,0.0,0.0
1691,301000,101360,CR24  ,2009JJ00,4.0,2.0,1.0,0.0,0.0
1692,301000,101360,CR25  ,2007JJ00,115.0,58.0,39.0,1.2,1.2
1693,301000,101360,CR25  ,2008JJ00,100.0,45.0,35.0,1.0,1.0
1694,301000,101360,CR25  ,2009JJ00,95.0,41.0,35.0,1.0,1.0
1695,301000,101360,CR26  ,2007JJ00,171.0,83.0,38.0,1.1,1.1
1696,301000,101360,CR26  ,2008JJ00,147.0,63.0,30.0,0.8,0.8
1697,301000,101360,CR26  ,2009JJ00,112.0,48.0,27.0,0.7,0.7
1698,301000,101360,CR27  ,2007JJ00,404.0,209.0,67.0,2.0,2.0
1699,301000,101360,CR27  ,2008JJ00,412.0,191.0,61.0,1.8,1.8
1700,301000,101360,CR27  ,2009JJ00,373.0,163.0,59.0,1.6,1.6
1701,301000,101360,CR28  ,2007JJ00,148.0,73.0,46.0,1.4,1.4
1702,301000,101360,CR28  ,2008JJ00,110.0,49.0,37.0,1.1,1.1
1703,301000,101360,CR28  ,2009JJ00,95.0,41.0,34.0,0.9,0.9
1704,301000,101360,CR29  ,2007JJ00,219.0,108.0,59.0,1.7,1.7
1705,301000,101360,CR29  ,2008JJ00,238.0,104.0,55.0,1.6,1.6
1706,301000,101360,CR29  ,2009JJ00,210.0,89.0,55.0,1.5,1.5
1707,301000,101360,CR30  ,2007JJ00,44.0,22.0,16.0,0.5,0.5
1708,301000,101360,CR30  ,2008JJ00,35.0,17.0,12.0,0.3,0.3
1709,301000,101360,CR30  ,2009JJ00,31.0,15.0,14.0,0.3,0.3
1710,301000,101360,CR31  ,2007JJ00,33.0,14.0,11.0,0.3,0.3
1711,301000,101360,CR31  ,2008JJ00,36.0,13.0,10.0,0.3,0.3
1712,301000,101360,CR31  ,2009JJ00,37.0,14.0,11.0,0.3,0.3
1713,301000,101360,CR32  ,2007JJ00,93.0,42.0,29.0,0.8,0.8
1714,301000,101360,CR32  ,2008JJ00,87.0,34.0,27.0,0.7,0.7
1715,301000,101360,CR32  ,2009JJ00,88.0,34.0,28.0,0.7,0.7
1716,301000,101360,CR33  ,2007JJ00,192.0,80.0,57.0,1.7,1.7
1717,301000,101360,CR33  ,2008JJ00,173.0,63.0,52.0,1.5,1.5
1718,301000,101360,CR33  ,2009JJ00,160.0,57.0,51.0,1.4,1.4
1719,301000,101360,CR34  ,2007JJ00,126.0,33.0,32.0,0.9,0.9
1720,301000,101360,CR34  ,2008JJ00,113.0,25.0,26.0,0.7,0.7
1721,301000,101360,CR34  ,2009JJ00,101.0,22.0,26.0,0.7,0.7
1722,301000,101360,CR35  ,2007JJ00,285.0,56.0,67.0,2.0,2.0
1723,301000,101360,CR35  ,2008JJ00,286.0,40.0,62.0,1.8,1.8
1724,301000,101360,CR35  ,2009JJ00,274.0,41.0,62.0,1.7,1.7
1725,301000,101360,CR36  ,2007JJ00,241.0,43.0,56.0,1.6,1.6
1726,301000,101360,CR36  ,2008JJ00,260.0,31.0,52.0,1.5,1.5
1727,301000,101360,CR36  ,2009JJ00,247.0,30.0,54.0,1.5,1.5
1728,301000,101360,CR37  ,2007JJ00,188.0,64.0,44.0,1.3,1.3
1729,301000,101360,CR37  ,2008JJ00,193.0,53.0,40.0,1.1,1.1
1730,301000,101360,CR37  ,2009JJ00,192.0,49.0,42.0,1.2,1.2
1731,301000,101360,CR38  ,2007JJ00,74.0,16.0,17.0,0.5,0.5
1732,301000,101360,CR38  ,2008JJ00,75.0,11.0,16.0,0.4,0.4
1733,301000,101360,CR38  ,2009JJ00,72.0,10.0,16.0,0.4,0.4
1734,301000,101360,CR39  ,2007JJ00,36.0,17.0,15.0,0.4,0.4
1735,301000,101360,CR39  ,2008JJ00,36.0,16.0,15.0,0.4,0.4
1736,301000,101360,CR39  ,2009JJ00,32.0,14.0,14.0,0.4,0.4
1737,301000,101360,CR40  ,2007JJ00,161.0,75.0,40.0,1.1,1.1
1738,301000,101360,CR40  ,2008JJ00,169.0,69.0,41.0,1.1,1.1
1739,301000,101360,CR40  ,2009JJ00,159.0,64.0,42.0,1.1,1.1
1740,301000,100480,NL01  ,2007JJ00,5519.0,2260.0,1442.0,41.5,41.5
1741,301000,100480,NL01  ,2008JJ00,5074.0,1796.0,1224.0,34.2,34.2
1742,301000,100480,NL01  ,2009JJ00,4707.0,1597.0,1250.0,33.6,33.6
1743,301000,100480,LD01  ,2007JJ00,493.0,223.0,134.0,3.7,3.7
1744,301000,100480,LD01  ,2008JJ00,437.0,181.0,109.0,3.0,3.0
1745,301000,100480,LD01  ,2009JJ00,378.0,152.0,106.0,2.8,2.8
1746,301000,100480,LD02  ,2007JJ00,1073.0,366.0,290.0,8.1,8.1
1747,301000,100480,LD02  ,2008JJ00,934.0,272.0,246.0,6.7,6.7
1748,301000,100480,LD02  ,2009JJ00,880.0,246.0,251.0,6.6,6.6
1749,301000,100480,LD03  ,2007JJ00,2573.0,1278.0,673.0,19.5,19.5
1750,301000,100480,LD03  ,2008JJ00,2334.0,1043.0,562.0,15.8,15.8
1751,301000,100480,LD03  ,2009JJ00,2147.0,919.0,581.0,15.7,15.7
1752,301000,100480,LD04  ,2007JJ00,1381.0,394.0,345.0,10.1,10.1
1753,301000,100480,LD04  ,2008JJ00,1369.0,300.0,307.0,8.7,8.7
1754,301000,100480,LD04  ,2009JJ00,1302.0,281.0,312.0,8.5,8.5
1755,301000,100480,LDZZ  ,2007JJ00,,,,,
1756,301000,100480,LDZZ  ,2008JJ00,,,,,
1757,301000,100480,LDZZ  ,2009JJ00,,,,,
1758,301000,100480,PV20  ,2007JJ00,78.0,33.0,21.0,0.6,0.6
1759,301000,100480,PV20  ,2008JJ00,69.0,25.0,17.0,0.4,0.4
1760,301000,100480,PV20  ,2009JJ00,66.0,24.0,17.0,0.5,0.5
1761,301000,100480,PV21  ,2007JJ00,237.0,117.0,72.0,2.0,2.0
1762,301000,100480,PV21  ,2008JJ00,229.0,108.0,63.0,1.7,1.7
1763,301000,100480,PV21  ,2009JJ00,178.0,82.0,56.0,1.5,1.5
