ID,RegioS,Perioden,TotaalBedrijvenOrganisaties_1,Theaterzalen_2,StadionsEnEvenementenhallen_3,Theaterzalen_4,StadionsEnEvenementenhallen_5,TotaalVoorstellingen_6,Theatervoorstellingen_7,Muziekvoorstellingen_8,DansEnBewegingsvoorstellingen_9,Muziektheatervoorstellingen_10,CabaretEnKleinkunstvoorstellingen_11,OverigeVoorstellingen_12,TotaalBezoekenAanVoorstellingen_13,Theatervoorstellingen_14,Muziekvoorstellingen_15,DansEnBewegingsvoorstellingen_16,Muziektheatervoorstellingen_17,CabaretEnKleinkunstvoorstellingen_18,BezoekenAanOverigeVoorstellingen_19
428,PV31   ,2011JJ00,17.0,27.0,2.0,11620.0,20.0,3318.0,1176.0,864.0,171.0,385.0,371.0,352.0,796.0,128.0,252.0,39.0,172.0,113.0,92.0
429,PV31   ,2012JJ00,18.0,28.0,6.0,13080.0,5800.0,3292.0,1333.0,855.0,158.0,295.0,318.0,334.0,665.0,126.0,233.0,35.0,126.0,84.0,60.0
430,PV31   ,2013JJ00,17.0,28.0,4.0,13870.0,5800.0,2533.0,652.0,766.0,170.0,320.0,386.0,239.0,662.0,106.0,246.0,34.0,130.0,110.0,35.0
431,PV31   ,2014JJ00,17.0,27.0,2.0,14257.0,5785.0,2254.0,473.0,865.0,145.0,205.0,363.0,203.0,635.0,72.0,278.0,35.0,72.0,110.0,68.0
432,PV31   ,2015JJ00,17.0,28.0,1.0,13992.0,785.0,2688.0,606.0,1056.0,139.0,291.0,403.0,192.0,759.0,107.0,322.0,35.0,126.0,130.0,40.0
433,PV31   ,2016JJ00,17.0,29.0,1.0,13254.0,,2485.0,492.0,1059.0,118.0,311.0,346.0,160.0,690.0,85.0,298.0,32.0,129.0,103.0,43.0
434,PV31   ,2017JJ00,16.0,28.0,1.0,12884.0,,2668.0,477.0,1029.0,163.0,323.0,410.0,266.0,688.0,86.0,266.0,40.0,127.0,124.0,44.0
435,PV31   ,2018JJ00,16.0,30.0,3.0,12231.0,1185.0,2661.0,491.0,1094.0,165.0,317.0,377.0,216.0,693.0,77.0,310.0,36.0,124.0,114.0,33.0
436,PV31   ,2019JJ00,16.0,31.0,3.0,13219.0,1185.0,2453.0,529.0,885.0,156.0,330.0,402.0,151.0,675.0,82.0,273.0,37.0,117.0,136.0,31.0
437,PV31   ,2020JJ00,16.0,31.0,3.0,13219.0,1185.0,1082.0,246.0,375.0,64.0,141.0,169.0,87.0,231.0,37.0,84.0,12.0,44.0,39.0,15.0
438,PV31   ,2021JJ00,17.0,28.0,3.0,13210.0,,975.0,165.0,278.0,73.0,155.0,139.0,165.0,145.0,18.0,50.0,6.0,28.0,26.0,16.0
439,PV31   ,2022JJ00,18.0,31.0,,13336.0,,2676.0,285.0,1362.0,194.0,334.0,273.0,229.0,653.0,46.0,349.0,28.0,108.0,74.0,47.0
440,PV31   ,2023JJ00,17.0,29.0,,13383.0,,2648.0,315.0,1406.0,126.0,448.0,293.0,58.0,906.0,72.0,417.0,33.0,262.0,107.0,15.0
441,PV31   ,2024JJ00,16.0,30.0,,14782.0,,2404.0,273.0,1238.0,106.0,436.0,253.0,97.0,839.0,47.0,426.0,29.0,213.0,90.0,33.0
442,G04    ,1999JJ00,85.0,108.0,82.0,43864.0,67050.0,13713.0,4817.0,4114.0,1279.0,1376.0,1173.0,954.0,6065.0,650.0,2918.0,511.0,1211.0,485.0,292.0
443,G04    ,2000JJ00,85.0,107.0,82.0,43864.0,67050.0,13980.0,5111.0,3902.0,1189.0,1496.0,1076.0,1205.0,6490.0,679.0,3097.0,493.0,1395.0,406.0,422.0
444,G04    ,2001JJ00,83.0,114.0,82.0,45967.0,67050.0,15144.0,5073.0,4853.0,838.0,1702.0,1129.0,1551.0,7306.0,818.0,3340.0,341.0,1607.0,573.0,630.0
445,G04    ,2002JJ00,84.0,119.0,82.0,50203.0,67050.0,15712.0,5348.0,5226.0,998.0,1557.0,1351.0,1233.0,7392.0,760.0,3492.0,395.0,1677.0,545.0,523.0
446,G04    ,2003JJ00,84.0,126.0,,54058.0,,18635.0,6529.0,5373.0,1290.0,1914.0,1664.0,1865.0,7653.0,846.0,3517.0,372.0,2028.0,523.0,364.0
447,G04    ,2004JJ00,82.0,124.0,,57260.0,,19431.0,6235.0,6262.0,1351.0,1691.0,2068.0,1826.0,7820.0,780.0,3899.0,324.0,1758.0,698.0,361.0
448,G04    ,2005JJ00,89.0,141.0,57.0,76886.0,185180.0,19625.0,5430.0,6266.0,1488.0,2080.0,2405.0,1957.0,7905.0,869.0,3442.0,345.0,1987.0,756.0,506.0
449,G04    ,2006JJ00,90.0,140.0,54.0,76140.0,141630.0,18757.0,5432.0,6259.0,1275.0,2201.0,2179.0,1411.0,8493.0,715.0,3937.0,493.0,2267.0,655.0,426.0
450,G04    ,2007JJ00,91.0,154.0,61.0,77875.0,140655.0,21372.0,6234.0,6766.0,1620.0,2141.0,2424.0,2186.0,8735.0,737.0,4182.0,377.0,2031.0,633.0,775.0
451,G04    ,2008JJ00,89.0,137.0,29.0,77277.0,154685.0,20647.0,6209.0,7243.0,887.0,2920.0,2068.0,1321.0,9045.0,775.0,4064.0,332.0,2575.0,682.0,617.0
452,G04    ,2009JJ00,84.0,139.0,28.0,70819.0,69101.0,19729.0,5760.0,7395.0,1589.0,1929.0,1512.0,1544.0,8564.0,946.0,4170.0,279.0,1996.0,593.0,580.0
453,G04    ,2010JJ00,87.0,142.0,17.0,74719.0,69101.0,19077.0,6471.0,6774.0,857.0,1872.0,1617.0,1487.0,8260.0,968.0,3889.0,323.0,1831.0,586.0,663.0
454,G04    ,2011JJ00,90.0,146.0,28.0,70006.0,62216.0,20818.0,7494.0,6784.0,1038.0,2027.0,1902.0,1574.0,8282.0,964.0,3725.0,283.0,1890.0,622.0,798.0
455,G04    ,2012JJ00,86.0,138.0,33.0,87350.0,62946.0,19307.0,6728.0,6731.0,781.0,1533.0,1643.0,1891.0,7374.0,933.0,3956.0,195.0,1285.0,457.0,548.0
456,G04    ,2013JJ00,81.0,137.0,32.0,79495.0,66140.0,17831.0,5255.0,7287.0,840.0,1444.0,1637.0,1367.0,8235.0,763.0,4883.0,308.0,1218.0,499.0,565.0
457,G04    ,2014JJ00,80.0,135.0,30.0,87451.0,78877.0,19618.0,5298.0,6757.0,935.0,1654.0,1786.0,3189.0,8458.0,951.0,4756.0,365.0,1238.0,427.0,721.0
458,G04    ,2015JJ00,79.0,137.0,33.0,79478.0,75268.0,19086.0,5723.0,6766.0,1097.0,1440.0,1779.0,2282.0,8952.0,971.0,4967.0,512.0,1257.0,494.0,752.0
459,G04    ,2016JJ00,81.0,138.0,23.0,88564.0,110742.0,19445.0,5380.0,7319.0,1271.0,1700.0,1924.0,1850.0,9077.0,859.0,4894.0,469.0,1513.0,636.0,705.0
460,G04    ,2017JJ00,76.0,136.0,23.0,89484.0,120742.0,19685.0,5284.0,7392.0,1305.0,1884.0,1934.0,1888.0,9227.0,844.0,5043.0,381.0,1631.0,638.0,691.0
461,G04    ,2018JJ00,76.0,141.0,30.0,90200.0,119552.0,19838.0,4888.0,7391.0,1159.0,2036.0,2334.0,2029.0,9109.0,711.0,5202.0,348.0,1701.0,675.0,473.0
462,G04    ,2019JJ00,75.0,157.0,32.0,87506.0,120327.0,19738.0,4753.0,7300.0,1204.0,2155.0,2135.0,2190.0,9682.0,664.0,5269.0,367.0,2057.0,750.0,575.0
463,G04    ,2020JJ00,74.0,142.0,28.0,86991.0,108300.0,8897.0,2838.0,2314.0,667.0,875.0,1199.0,1005.0,2070.0,276.0,1121.0,122.0,182.0,258.0,111.0
464,G04    ,2021JJ00,78.0,148.0,32.0,95292.0,59892.0,9112.0,1884.0,2183.0,873.0,957.0,1151.0,2064.0,1962.0,216.0,809.0,115.0,411.0,189.0,223.0
465,G04    ,2022JJ00,81.0,146.0,36.0,91239.0,123459.0,19131.0,3697.0,6602.0,1381.0,2352.0,1901.0,3199.0,9129.0,434.0,5705.0,351.0,1382.0,540.0,717.0
466,G04    ,2023JJ00,78.0,144.0,36.0,86738.0,128759.0,21113.0,5262.0,7044.0,1175.0,2444.0,2309.0,2880.0,10875.0,656.0,6636.0,536.0,1489.0,575.0,983.0
467,G04    ,2024JJ00,79.0,158.0,38.0,89503.0,121285.0,22988.0,5246.0,7826.0,1274.0,2445.0,3489.0,2707.0,11647.0,668.0,7375.0,514.0,1597.0,871.0,622.0
468,GM0344 ,1999JJ00,10.0,13.0,15.0,5642.0,13600.0,2256.0,479.0,1140.0,123.0,258.0,117.0,139.0,961.0,97.0,559.0,31.0,180.0,61.0,34.0
469,GM0344 ,2000JJ00,10.0,13.0,15.0,5642.0,13600.0,2207.0,479.0,826.0,47.0,446.0,83.0,326.0,1045.0,93.0,407.0,21.0,359.0,44.0,121.0
470,GM0344 ,2001JJ00,11.0,15.0,15.0,5879.0,13600.0,2327.0,498.0,1145.0,55.0,443.0,110.0,76.0,1120.0,85.0,518.0,19.0,431.0,46.0,21.0
471,GM0344 ,2002JJ00,11.0,15.0,15.0,5879.0,13600.0,2813.0,908.0,1243.0,81.0,429.0,81.0,71.0,1194.0,132.0,541.0,25.0,440.0,37.0,18.0
472,GM0344 ,2003JJ00,10.0,14.0,,6962.0,,2710.0,724.0,1275.0,102.0,373.0,164.0,73.0,1062.0,99.0,526.0,23.0,346.0,53.0,15.0
473,GM0344 ,2004JJ00,10.0,14.0,,8245.0,,2788.0,820.0,1201.0,127.0,363.0,190.0,88.0,1202.0,82.0,528.0,30.0,462.0,73.0,27.0
474,GM0344 ,2005JJ00,11.0,15.0,1.0,9231.0,0.0,2872.0,732.0,1128.0,113.0,451.0,196.0,251.0,1328.0,117.0,464.0,25.0,553.0,71.0,97.0
475,GM0344 ,2006JJ00,11.0,14.0,0.0,8758.0,0.0,2511.0,669.0,878.0,115.0,425.0,206.0,219.0,1035.0,109.0,282.0,28.0,444.0,91.0,81.0
476,GM0344 ,2007JJ00,11.0,14.0,0.0,8831.0,0.0,2802.0,773.0,886.0,163.0,521.0,253.0,206.0,1095.0,106.0,234.0,30.0,565.0,97.0,62.0
477,GM0344 ,2008JJ00,11.0,14.0,0.0,7549.0,0.0,2781.0,727.0,1226.0,108.0,453.0,146.0,121.0,1208.0,116.0,439.0,26.0,484.0,76.0,67.0
478,GM0344 ,2009JJ00,10.0,13.0,0.0,7420.0,0.0,2660.0,641.0,1195.0,73.0,447.0,119.0,185.0,1070.0,111.0,372.0,17.0,466.0,60.0,44.0
479,GM0344 ,2010JJ00,11.0,14.0,0.0,7584.0,0.0,2649.0,705.0,1080.0,100.0,458.0,132.0,174.0,1132.0,122.0,408.0,32.0,440.0,65.0,66.0
480,GM0344 ,2011JJ00,11.0,14.0,0.0,6858.0,0.0,2942.0,962.0,962.0,113.0,497.0,147.0,259.0,1282.0,177.0,325.0,20.0,629.0,49.0,83.0
481,GM0344 ,2012JJ00,9.0,13.0,0.0,6937.0,0.0,2619.0,812.0,937.0,98.0,382.0,142.0,248.0,1021.0,109.0,392.0,22.0,374.0,54.0,71.0
482,GM0344 ,2013JJ00,9.0,14.0,0.0,7008.0,0.0,2777.0,766.0,1169.0,126.0,389.0,151.0,176.0,961.0,87.0,413.0,25.0,326.0,54.0,56.0
483,GM0344 ,2014JJ00,9.0,16.0,0.0,9571.0,0.0,2356.0,615.0,896.0,162.0,444.0,170.0,70.0,1048.0,70.0,439.0,42.0,382.0,67.0,48.0
484,GM0344 ,2015JJ00,9.0,17.0,5.0,6783.0,5118.0,2446.0,472.0,1114.0,231.0,368.0,95.0,166.0,1264.0,56.0,634.0,178.0,334.0,30.0,31.0
485,GM0344 ,2016JJ00,9.0,17.0,5.0,9875.0,,3019.0,671.0,1436.0,184.0,410.0,212.0,105.0,1297.0,89.0,,64.0,,58.0,
486,GM0344 ,2017JJ00,8.0,15.0,5.0,9338.0,,3233.0,799.0,1526.0,145.0,446.0,161.0,156.0,1213.0,98.0,,,,,37.0
487,GM0344 ,2018JJ00,8.0,15.0,5.0,9396.0,,3180.0,678.0,1564.0,202.0,454.0,157.0,124.0,1206.0,94.0,,,,50.0,24.0
488,GM0344 ,2019JJ00,8.0,15.0,5.0,9396.0,,3238.0,716.0,1615.0,153.0,476.0,,131.0,1242.0,93.0,,,,,
489,GM0344 ,2020JJ00,8.0,15.0,0.0,9686.0,,1190.0,350.0,379.0,98.0,120.0,164.0,79.0,239.0,34.0,,9.0,19.0,27.0,10.0
490,GM0344 ,2021JJ00,9.0,16.0,5.0,9908.0,,1253.0,308.0,505.0,64.0,207.0,72.0,96.0,357.0,26.0,,,,12.0,24.0
491,GM0344 ,2022JJ00,9.0,16.0,,9586.0,,2772.0,,1436.0,,457.0,,,1153.0,,700.0,,,49.0,
492,GM0344 ,2023JJ00,8.0,15.0,,9462.0,,3244.0,660.0,1690.0,,401.0,,,1335.0,101.0,779.0,,,,
493,GM0344 ,2024JJ00,9.0,16.0,,9466.0,,3627.0,,1896.0,,401.0,244.0,178.0,1524.0,110.0,,,,67.0,62.0
494,GM0363 ,1999JJ00,44.0,48.0,12.0,20671.0,15950.0,5983.0,2353.0,1702.0,640.0,466.0,511.0,311.0,2346.0,273.0,1142.0,266.0,329.0,168.0,169.0
495,GM0363 ,2000JJ00,44.0,48.0,12.0,20671.0,15950.0,7117.0,2986.0,2099.0,722.0,454.0,414.0,442.0,2690.0,361.0,1282.0,307.0,389.0,127.0,224.0
496,GM0363 ,2001JJ00,42.0,51.0,12.0,21087.0,15950.0,7694.0,2697.0,2573.0,438.0,504.0,622.0,861.0,2825.0,445.0,1414.0,210.0,330.0,264.0,163.0
497,GM0363 ,2002JJ00,42.0,52.0,12.0,21387.0,15950.0,7635.0,2452.0,2977.0,515.0,530.0,629.0,533.0,2980.0,350.0,1574.0,213.0,417.0,299.0,128.0
498,GM0363 ,2003JJ00,43.0,63.0,,24707.0,,9820.0,3512.0,2929.0,723.0,663.0,855.0,1137.0,3045.0,429.0,1460.0,203.0,486.0,276.0,191.0
499,GM0363 ,2004JJ00,42.0,62.0,,25565.0,,10574.0,3206.0,3565.0,832.0,638.0,1268.0,1065.0,3296.0,371.0,1764.0,193.0,439.0,416.0,113.0
500,GM0363 ,2005JJ00,47.0,72.0,22.0,33134.0,144680.0,10804.0,3111.0,3198.0,908.0,786.0,1472.0,1329.0,3207.0,366.0,1448.0,199.0,472.0,480.0,241.0
501,GM0363 ,2006JJ00,48.0,74.0,21.0,33863.0,113030.0,10158.0,2837.0,3780.0,683.0,844.0,1180.0,833.0,4094.0,307.0,2531.0,297.0,576.0,259.0,126.0
502,GM0363 ,2007JJ00,49.0,83.0,20.0,34839.0,112085.0,11650.0,2986.0,4260.0,953.0,746.0,1203.0,1501.0,3795.0,297.0,2240.0,228.0,497.0,296.0,236.0
503,GM0363 ,2008JJ00,47.0,73.0,20.0,36547.0,96685.0,11379.0,3383.0,4499.0,490.0,1232.0,1152.0,623.0,4095.0,345.0,2502.0,180.0,541.0,292.0,236.0
504,GM0363 ,2009JJ00,45.0,73.0,20.0,28987.0,61101.0,10709.0,3050.0,4580.0,1165.0,454.0,725.0,734.0,4192.0,518.0,2844.0,147.0,236.0,222.0,224.0
505,GM0363 ,2010JJ00,46.0,73.0,9.0,33461.0,61101.0,10474.0,3650.0,4171.0,500.0,639.0,853.0,661.0,3994.0,496.0,2498.0,175.0,383.0,236.0,206.0
506,GM0363 ,2011JJ00,48.0,78.0,20.0,30857.0,60966.0,11533.0,4400.0,4292.0,454.0,687.0,1040.0,660.0,3967.0,480.0,2398.0,105.0,447.0,295.0,242.0
507,GM0363 ,2012JJ00,47.0,78.0,19.0,39681.0,54946.0,11214.0,4098.0,4464.0,366.0,472.0,857.0,957.0,3875.0,480.0,2550.0,79.0,263.0,264.0,239.0
508,GM0363 ,2013JJ00,44.0,73.0,18.0,38096.0,54140.0,10045.0,2956.0,4697.0,359.0,352.0,873.0,807.0,4934.0,442.0,3519.0,162.0,220.0,297.0,293.0
509,GM0363 ,2014JJ00,42.0,67.0,16.0,39360.0,54877.0,10855.0,3033.0,4328.0,376.0,376.0,1055.0,1689.0,5107.0,642.0,3346.0,200.0,226.0,251.0,443.0
510,GM0363 ,2015JJ00,42.0,72.0,15.0,40750.0,56850.0,11193.0,3596.0,4052.0,472.0,407.0,1108.0,1558.0,5543.0,697.0,3489.0,228.0,296.0,338.0,496.0
511,GM0363 ,2016JJ00,42.0,66.0,9.0,40767.0,81850.0,9997.0,3021.0,3929.0,558.0,439.0,1069.0,981.0,5293.0,543.0,3380.0,253.0,332.0,392.0,392.0
512,GM0363 ,2017JJ00,41.0,68.0,9.0,42474.0,91850.0,9977.0,2789.0,4148.0,572.0,447.0,1123.0,898.0,5350.0,522.0,3880.0,188.0,227.0,307.0,226.0
513,GM0363 ,2018JJ00,41.0,75.0,16.0,43611.0,90660.0,10356.0,2513.0,4022.0,484.0,591.0,1431.0,1315.0,5405.0,373.0,3764.0,191.0,452.0,411.0,214.0
514,GM0363 ,2019JJ00,39.0,89.0,18.0,40576.0,91435.0,10321.0,2398.0,3876.0,599.0,609.0,1234.0,1605.0,5453.0,357.0,3570.0,228.0,614.0,427.0,257.0
515,GM0363 ,2020JJ00,38.0,70.0,19.0,39773.0,85000.0,4822.0,1726.0,1192.0,325.0,495.0,536.0,546.0,1183.0,182.0,643.0,63.0,81.0,137.0,76.0
516,GM0363 ,2021JJ00,38.0,75.0,18.0,43526.0,,4130.0,809.0,988.0,383.0,346.0,550.0,1055.0,1022.0,135.0,461.0,71.0,121.0,129.0,104.0
517,GM0363 ,2022JJ00,41.0,71.0,26.0,43119.0,,8632.0,1707.0,3557.0,700.0,712.0,656.0,1300.0,5550.0,265.0,4034.0,244.0,487.0,242.0,278.0
518,GM0363 ,2023JJ00,40.0,73.0,26.0,41001.0,,9221.0,2265.0,3581.0,577.0,771.0,950.0,1077.0,6634.0,354.0,4524.0,320.0,578.0,268.0,591.0
519,GM0363 ,2024JJ00,40.0,87.0,27.0,43146.0,,10283.0,2406.0,4309.0,698.0,751.0,1274.0,845.0,6725.0,342.0,4653.0,315.0,616.0,489.0,309.0
520,GM0518 ,1999JJ00,17.0,26.0,28.0,10324.0,21700.0,2825.0,992.0,620.0,318.0,426.0,342.0,127.0,1419.0,124.0,426.0,114.0,553.0,157.0,46.0
521,GM0518 ,2000JJ00,17.0,25.0,28.0,10324.0,21700.0,2484.0,882.0,387.0,293.0,351.0,368.0,203.0,1120.0,112.0,233.0,90.0,507.0,153.0,26.0
522,GM0518 ,2001JJ00,17.0,27.0,28.0,11774.0,21700.0,2498.0,1032.0,391.0,232.0,392.0,225.0,228.0,1216.0,151.0,199.0,74.0,603.0,163.0,27.0
523,GM0518 ,2002JJ00,17.0,30.0,28.0,14175.0,21700.0,2702.0,1144.0,476.0,195.0,367.0,445.0,75.0,1092.0,170.0,253.0,25.0,537.0,98.0,11.0
524,GM0518 ,2003JJ00,17.0,27.0,,13595.0,,3595.0,1426.0,651.0,313.0,477.0,463.0,265.0,1516.0,170.0,404.0,113.0,654.0,112.0,61.0
525,GM0518 ,2004JJ00,16.0,26.0,,14196.0,,3290.0,1256.0,837.0,213.0,396.0,367.0,222.0,1387.0,188.0,422.0,69.0,537.0,74.0,97.0
526,GM0518 ,2005JJ00,16.0,28.0,8.0,13620.0,2700.0,3117.0,780.0,747.0,302.0,606.0,501.0,181.0,1447.0,99.0,327.0,80.0,796.0,92.0,53.0
527,GM0518 ,2006JJ00,16.0,26.0,30.0,13418.0,21800.0,3068.0,847.0,797.0,328.0,580.0,441.0,74.0,1503.0,90.0,403.0,94.0,806.0,84.0,25.0
528,GM0518 ,2007JJ00,16.0,29.0,38.0,13814.0,21770.0,3762.0,1476.0,687.0,343.0,495.0,686.0,75.0,1400.0,205.0,314.0,75.0,687.0,90.0,29.0
529,GM0518 ,2008JJ00,15.0,24.0,5.0,13020.0,1200.0,3050.0,998.0,622.0,146.0,625.0,497.0,162.0,1517.0,119.0,273.0,68.0,866.0,123.0,69.0
530,GM0518 ,2009JJ00,14.0,26.0,5.0,14211.0,1200.0,3135.0,1053.0,674.0,189.0,590.0,358.0,272.0,1468.0,137.0,270.0,60.0,858.0,85.0,57.0
531,GM0518 ,2010JJ00,16.0,28.0,5.0,13583.0,1200.0,3097.0,1220.0,605.0,143.0,450.0,390.0,290.0,1310.0,185.0,236.0,55.0,670.0,111.0,53.0
532,GM0518 ,2011JJ00,17.0,29.0,5.0,12651.0,1000.0,3285.0,1178.0,662.0,310.0,462.0,442.0,232.0,1099.0,134.0,251.0,73.0,441.0,108.0,92.0
533,GM0518 ,2012JJ00,16.0,25.0,5.0,12522.0,1200.0,3056.0,1027.0,538.0,190.0,441.0,404.0,457.0,1084.0,135.0,195.0,59.0,559.0,90.0,46.0
534,GM0518 ,2013JJ00,16.0,28.0,5.0,12597.0,1200.0,2833.0,941.0,676.0,214.0,444.0,403.0,155.0,1092.0,125.0,223.0,78.0,540.0,96.0,30.0
535,GM0518 ,2014JJ00,16.0,28.0,5.0,12373.0,1200.0,3867.0,930.0,690.0,259.0,510.0,356.0,1122.0,1081.0,125.0,231.0,88.0,510.0,66.0,61.0
536,GM0518 ,2015JJ00,15.0,26.0,4.0,10333.0,500.0,2757.0,897.0,650.0,233.0,447.0,351.0,179.0,1029.0,125.0,224.0,67.0,512.0,78.0,21.0
537,GM0518 ,2016JJ00,16.0,27.0,0.0,11205.0,0.0,3267.0,933.0,960.0,334.0,440.0,349.0,251.0,1048.0,113.0,251.0,68.0,,89.0,35.0
538,GM0518 ,2017JJ00,14.0,25.0,0.0,10901.0,0.0,3219.0,970.0,737.0,354.0,534.0,339.0,286.0,1231.0,116.0,205.0,77.0,,84.0,59.0
539,GM0518 ,2018JJ00,14.0,27.0,0.0,11142.0,0.0,3366.0,998.0,831.0,279.0,545.0,426.0,286.0,1266.0,136.0,240.0,68.0,,109.0,38.0
540,GM0518 ,2019JJ00,14.0,27.0,0.0,11152.0,,3072.0,937.0,701.0,263.0,556.0,372.0,242.0,1294.0,135.0,242.0,64.0,,103.0,45.0
541,GM0518 ,2020JJ00,13.0,25.0,0.0,9890.0,,1451.0,470.0,356.0,121.0,109.0,198.0,197.0,204.0,33.0,71.0,27.0,30.0,32.0,11.0
542,GM0518 ,2021JJ00,15.0,28.0,0.0,14037.0,0.0,1696.0,335.0,218.0,204.0,164.0,181.0,595.0,369.0,30.0,,,,24.0,81.0
543,GM0518 ,2022JJ00,15.0,29.0,,13105.0,,2768.0,,592.0,,500.0,,,1054.0,,284.0,,,95.0,
544,GM0518 ,2023JJ00,15.0,28.0,,13084.0,,3429.0,1089.0,733.0,,481.0,330.0,,1054.0,116.0,329.0,89.0,,,73.0
545,GM0518 ,2024JJ00,15.0,27.0,,13080.0,,3366.0,,744.0,,451.0,349.0,774.0,1204.0,117.0,368.0,,,87.0,65.0
546,GM0599 ,1999JJ00,14.0,21.0,27.0,7227.0,15800.0,2649.0,993.0,652.0,198.0,226.0,203.0,377.0,1339.0,156.0,791.0,100.0,149.0,99.0,43.0
547,GM0599 ,2000JJ00,14.0,21.0,27.0,7227.0,15800.0,2172.0,764.0,590.0,127.0,245.0,211.0,234.0,1635.0,113.0,1175.0,75.0,140.0,82.0,51.0
548,GM0599 ,2001JJ00,13.0,21.0,27.0,7227.0,15800.0,2625.0,846.0,744.0,113.0,363.0,172.0,386.0,2145.0,137.0,1209.0,38.0,243.0,100.0,419.0
549,GM0599 ,2002JJ00,14.0,22.0,27.0,8762.0,15800.0,2562.0,844.0,530.0,207.0,231.0,196.0,554.0,2126.0,108.0,1124.0,132.0,283.0,111.0,366.0
550,GM0599 ,2003JJ00,14.0,22.0,,8794.0,,2510.0,867.0,518.0,152.0,401.0,182.0,390.0,2030.0,148.0,1127.0,33.0,542.0,82.0,97.0
551,GM0599 ,2004JJ00,14.0,22.0,,9254.0,,2779.0,953.0,659.0,179.0,294.0,243.0,451.0,1935.0,139.0,1185.0,32.0,320.0,135.0,124.0
552,GM0599 ,2005JJ00,15.0,26.0,26.0,20901.0,37800.0,2833.0,806.0,1192.0,165.0,238.0,236.0,196.0,1922.0,287.0,1202.0,41.0,166.0,112.0,115.0
553,GM0599 ,2006JJ00,15.0,26.0,3.0,20101.0,6800.0,3020.0,1078.0,803.0,149.0,353.0,352.0,285.0,1861.0,209.0,721.0,74.0,441.0,221.0,194.0
554,GM0599 ,2007JJ00,15.0,28.0,3.0,20391.0,6800.0,3158.0,1000.0,933.0,161.0,379.0,281.0,404.0,2445.0,129.0,1394.0,43.0,282.0,151.0,447.0
555,GM0599 ,2008JJ00,16.0,26.0,4.0,20161.0,56800.0,3437.0,1100.0,895.0,144.0,610.0,274.0,414.0,2224.0,196.0,851.0,58.0,684.0,190.0,246.0
556,GM0599 ,2009JJ00,15.0,27.0,3.0,20201.0,6800.0,3226.0,1015.0,946.0,162.0,439.0,309.0,354.0,1835.0,181.0,683.0,55.0,436.0,225.0,254.0
557,GM0599 ,2010JJ00,14.0,27.0,3.0,20091.0,6800.0,2857.0,897.0,919.0,112.0,325.0,242.0,363.0,1823.0,165.0,745.0,61.0,338.0,175.0,338.0
558,GM0599 ,2011JJ00,14.0,25.0,3.0,19640.0,250.0,3058.0,954.0,867.0,162.0,380.0,272.0,423.0,1935.0,173.0,751.0,85.0,373.0,170.0,382.0
559,GM0599 ,2012JJ00,14.0,22.0,9.0,28210.0,6800.0,2419.0,791.0,793.0,126.0,239.0,240.0,230.0,1394.0,210.0,819.0,35.0,90.0,49.0,191.0
560,GM0599 ,2013JJ00,12.0,22.0,9.0,21794.0,10800.0,2175.0,592.0,745.0,140.0,259.0,210.0,229.0,1248.0,109.0,727.0,43.0,132.0,52.0,186.0
561,GM0599 ,2014JJ00,13.0,24.0,9.0,26147.0,22800.0,2540.0,721.0,843.0,138.0,325.0,205.0,309.0,1221.0,115.0,740.0,35.0,121.0,43.0,168.0
562,GM0599 ,2015JJ00,13.0,22.0,9.0,21612.0,12800.0,2690.0,758.0,950.0,161.0,217.0,224.0,379.0,1116.0,93.0,619.0,38.0,115.0,47.0,204.0
563,GM0599 ,2016JJ00,14.0,28.0,9.0,26717.0,23300.0,3163.0,755.0,994.0,195.0,,295.0,513.0,1439.0,116.0,552.0,84.0,329.0,97.0,261.0
564,GM0599 ,2017JJ00,13.0,28.0,9.0,26771.0,23300.0,3257.0,727.0,981.0,234.0,457.0,310.0,548.0,1433.0,108.0,380.0,89.0,291.0,197.0,369.0
565,GM0599 ,2018JJ00,13.0,24.0,9.0,26051.0,23300.0,2935.0,699.0,973.0,194.0,446.0,321.0,304.0,1233.0,108.0,549.0,58.0,215.0,105.0,196.0
566,GM0599 ,2019JJ00,14.0,26.0,9.0,26382.0,23300.0,3107.0,701.0,1108.0,190.0,514.0,383.0,212.0,1693.0,79.0,832.0,45.0,325.0,163.0,
567,GM0599 ,2020JJ00,15.0,32.0,9.0,27642.0,23300.0,1435.0,292.0,386.0,122.0,150.0,302.0,183.0,444.0,28.0,266.0,22.0,53.0,62.0,13.0
568,GM0599 ,2021JJ00,16.0,29.0,9.0,27821.0,23300.0,2033.0,432.0,472.0,222.0,240.0,348.0,319.0,215.0,24.0,117.0,12.0,22.0,25.0,14.0
569,GM0599 ,2022JJ00,16.0,30.0,,25429.0,,4960.0,930.0,1016.0,308.0,683.0,757.0,1265.0,1372.0,48.0,687.0,28.0,100.0,154.0,356.0
570,GM0599 ,2023JJ00,15.0,28.0,,23191.0,,5218.0,1247.0,1040.0,,791.0,,1024.0,1852.0,86.0,1004.0,,248.0,156.0,
571,GM0599 ,2024JJ00,15.0,28.0,10.0,23811.0,,5711.0,1227.0,877.0,232.0,842.0,1623.0,910.0,2194.0,98.0,,,198.0,227.0,186.0
