ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
593,A045439,1999JJ00,14.0,15.0,9.0,9.0,45.8,45.1,166.2,166.5
594,A045439,2000JJ00,17.0,17.0,11.0,11.0,22.9,22.8,161.1,161.3
595,A045439,2001JJ00,14.0,14.0,9.0,9.0,-20.1,-20.2,168.2,168.2
596,A045439,2002JJ00,18.0,18.0,11.0,11.0,26.2,25.4,168.1,168.1
597,A045439,2003JJ00,20.0,20.0,12.0,12.0,10.6,10.6,166.5,166.5
598,A045439,2004JJ00,22.0,22.0,13.0,13.0,7.3,7.3,173.2,173.2
599,A045439,2005JJ00,20.0,20.0,13.0,13.0,4.0,4.0,149.7,149.7
600,A045439,2006JJ00,18.0,18.0,12.0,12.0,-11.3,-11.3,149.4,149.4
601,A045439,2007JJ00,10.0,10.0,8.0,8.0,-33.1,-33.1,133.6,133.6
602,A045439,2008JJ00,10.0,10.0,8.0,8.0,-2.8,-2.8,128.1,128.1
603,A045439,2009JJ00,13.0,13.0,9.0,9.0,12.5,12.5,152.7,152.7
604,A045439,2010JJ00,10.0,10.0,7.0,7.0,-21.9,-21.9,150.5,150.5
605,A045439,2011JJ00,9.0,9.0,5.0,5.0,-27.7,-27.7,191.1,191.1
606,A045439,2012JJ00,16.0,16.0,8.0,8.0,65.1,65.1,197.5,197.5
607,A045439,2013JJ00,13.0,13.0,7.0,7.0,-16.6,-16.6,200.2,200.2
608,A045439,2014JJ00,10.0,10.0,6.0,6.0,-8.4,-8.4,158.3,158.3
609,A045439,2015JJ00,11.0,11.0,8.0,8.0,37.4,37.4,129.3,129.3
610,A045439,2016JJ00,10.0,10.0,8.0,8.0,-1.4,-1.4,120.3,120.3
611,A045439,2017JJ00,7.0,7.0,6.0,6.0,-28.7,-28.7,118.8,118.8
612,A045439,2018JJ00,5.0,5.0,5.0,5.0,-12.9,-12.9,92.1,92.1
613,A045439,2019JJ00,8.0,8.0,8.0,8.0,53.2,53.2,96.3,96.3
614,A045439,2020JJ00,4.0,4.0,4.0,4.0,-46.5,-46.5,92.6,92.6
615,A045439,2021JJ00,7.0,7.0,7.0,7.0,54.1,54.1,100.0,100.0
616,A045439,2022JJ00,8.0,8.0,6.0,6.0,-9.1,-9.1,129.9,129.9
617,A045439,2023JJ00,8.0,8.0,6.0,6.0,1.3,1.3,131.9,131.9
618,A045439,2024JJ00,12.0,12.0,12.0,12.0,93.0,93.0,104.4,104.4
619,A045439,2025JJ00,,,,,,,,
620,A045440,1995JJ00,9.0,9.0,15.0,15.0,,,60.1,60.1
621,A045440,1996JJ00,9.0,9.0,15.0,15.0,1.3,1.3,60.5,60.5
622,A045440,1997JJ00,9.0,9.0,15.0,15.0,2.9,2.9,60.5,60.5
623,A045440,1998JJ00,10.0,10.0,16.0,16.0,2.4,2.4,61.4,61.4
624,A045440,1999JJ00,9.0,9.0,16.0,16.0,1.4,1.4,57.8,57.8
625,A045440,2000JJ00,10.0,10.0,16.0,16.0,2.7,2.7,61.5,61.5
626,A045440,2001JJ00,12.0,12.0,16.0,16.0,0.5,0.5,71.0,71.0
627,A045440,2002JJ00,13.0,13.0,16.0,16.0,-0.3,-0.3,77.0,77.0
628,A045440,2003JJ00,13.0,13.0,17.0,17.0,4.1,4.1,77.2,77.2
629,A045440,2004JJ00,13.0,13.0,17.0,17.0,0.5,0.5,77.7,77.7
630,A045440,2005JJ00,13.0,13.0,17.0,17.0,-1.6,-1.6,79.6,79.6
631,A045440,2006JJ00,8.0,8.0,10.0,10.0,-42.7,-42.7,80.2,80.2
632,A045440,2007JJ00,6.0,6.0,7.0,7.0,-30.1,-30.1,92.7,92.7
633,A045440,2008JJ00,8.0,8.0,7.0,7.0,5.7,5.7,115.4,115.4
634,A045440,2009JJ00,9.0,9.0,8.0,8.0,10.1,10.1,116.1,116.1
635,A045440,2010JJ00,6.0,6.0,5.0,5.0,-34.6,-34.6,115.6,115.6
636,A045440,2011JJ00,4.0,4.0,4.0,4.0,-25.0,-25.0,115.6,115.6
637,A045440,2012JJ00,7.0,7.0,6.0,6.0,65.0,65.0,115.6,115.6
638,A045440,2013JJ00,6.0,6.0,5.0,5.0,-15.0,-15.0,115.6,115.6
639,A045440,2014JJ00,6.0,6.0,5.0,5.0,-4.1,-4.1,116.2,116.2
640,A045440,2015JJ00,6.0,6.0,6.0,6.0,23.1,23.1,95.3,95.3
641,A045440,2016JJ00,6.0,6.0,6.0,6.0,-1.9,-1.9,92.1,92.1
642,A045440,2017JJ00,5.0,5.0,5.0,5.0,-15.3,-15.3,95.5,95.5
643,A045440,2018JJ00,4.0,4.0,5.0,5.0,-7.9,-7.9,80.6,80.6
644,A045440,2019JJ00,5.0,5.0,6.0,6.0,28.7,28.7,84.2,84.2
645,A045440,2020JJ00,4.0,4.0,5.0,5.0,-19.0,-19.0,83.3,83.3
646,A045440,2021JJ00,6.0,6.0,6.0,6.0,26.1,26.1,100.0,100.0
647,A045440,2022JJ00,8.0,8.0,6.0,6.0,-5.4,-5.4,131.5,131.5
648,A045440,2023JJ00,8.0,8.0,6.0,6.0,0.5,0.5,135.8,135.8
649,A045440,2024JJ00,10.0,10.0,9.0,9.0,45.9,45.9,107.2,107.2
650,A045440,2025JJ00,,,,,,,,
651,A045441,1995JJ00,1385.0,1461.0,2120.0,2081.0,,,65.4,70.2
652,A045441,1996JJ00,1497.0,1576.0,2077.0,2045.0,-2.0,-1.7,72.1,77.0
653,A045441,1997JJ00,1311.0,1394.0,2204.0,2170.0,6.1,6.1,59.5,64.2
654,A045441,1998JJ00,1136.0,1217.0,2178.0,2142.0,-1.2,-1.3,52.2,56.8
655,A045441,1999JJ00,1217.0,1294.0,2167.0,2127.0,-0.5,-0.7,56.1,60.9
656,A045441,2000JJ00,1235.0,1324.0,2124.0,2105.0,-2.0,-1.0,58.1,62.9
657,A045441,2001JJ00,1394.0,1489.0,2094.0,2076.0,-1.4,-1.4,66.6,71.7
658,A045441,2002JJ00,1539.0,1630.0,2067.0,2059.0,-1.3,-0.9,74.5,79.2
659,A045441,2003JJ00,1403.0,1482.0,2000.0,1999.0,-3.3,-2.9,70.2,74.2
660,A045441,2004JJ00,1621.0,1649.0,2113.0,2109.0,5.6,5.5,76.7,78.2
661,A045441,2005JJ00,1441.0,1442.0,2056.0,2057.0,-2.7,-2.5,70.1,70.1
662,A045441,2006JJ00,1354.0,1354.0,1960.0,1960.0,-4.7,-4.7,69.1,69.1
663,A045441,2007JJ00,1549.0,1549.0,1985.0,1985.0,1.3,1.3,78.0,78.0
664,A045441,2008JJ00,1577.0,1577.0,2079.0,2079.0,4.7,4.7,75.8,75.8
665,A045441,2009JJ00,1550.0,1550.0,2093.0,2093.0,0.7,0.7,74.1,74.1
666,A045441,2010JJ00,1731.0,1731.0,2052.0,2052.0,-1.9,-1.9,84.4,84.4
667,A045441,2011JJ00,2429.0,2429.0,2037.0,2037.0,-0.8,-0.8,119.3,119.3
668,A045441,2012JJ00,2259.0,2259.0,2038.0,2038.0,0.0,0.0,110.8,110.8
669,A045441,2013JJ00,1845.0,1845.0,2038.0,2038.0,0.0,0.0,90.5,90.5
670,A045441,2014JJ00,1872.0,1872.0,2079.0,2079.0,2.0,2.0,90.0,90.0
671,A045441,2015JJ00,1716.0,1716.0,1970.0,1970.0,-5.3,-5.3,87.1,87.1
672,A045441,2016JJ00,1820.0,1820.0,1994.0,1994.0,1.2,1.2,91.3,91.3
673,A045441,2017JJ00,1694.0,1694.0,2038.0,2038.0,2.2,2.2,83.1,83.1
674,A045441,2018JJ00,1900.0,1900.0,1919.0,1919.0,-5.8,-5.8,99.0,99.0
675,A045441,2019JJ00,1924.0,1924.0,1888.0,1888.0,-1.6,-1.6,101.9,101.9
676,A045441,2020JJ00,1876.0,1876.0,1925.0,1925.0,2.0,2.0,97.4,97.4
677,A045441,2021JJ00,1903.0,1903.0,1903.0,1903.0,-1.2,-1.2,100.0,100.0
678,A045441,2022JJ00,1936.0,1936.0,1878.0,1878.0,-1.3,-1.3,103.1,103.1
679,A045441,2023JJ00,2289.0,2289.0,1963.0,1963.0,4.5,4.5,116.6,116.6
680,A045441,2024JJ00,2151.0,2151.0,1907.0,1907.0,-2.8,-2.8,112.8,112.8
681,A045441,2025JJ00,2022.0,2022.0,1887.0,1887.0,-1.1,-1.1,107.2,107.2
682,A045442,1995JJ00,258.0,333.0,340.0,324.0,,,75.8,102.9
683,A045442,1996JJ00,261.0,339.0,335.0,323.0,-1.5,-0.4,77.9,105.1
684,A045442,1997JJ00,257.0,340.0,381.0,361.0,13.7,11.9,67.6,94.2
685,A045442,1998JJ00,199.0,280.0,330.0,322.0,-13.4,-10.8,60.4,86.9
686,A045442,1999JJ00,210.0,288.0,392.0,362.0,19.0,12.4,53.7,79.6
687,A045442,2000JJ00,155.0,244.0,352.0,350.0,-10.2,-3.4,44.1,69.9
688,A045442,2001JJ00,202.0,298.0,349.0,346.0,-1.0,-1.0,58.0,86.0
689,A045442,2002JJ00,195.0,286.0,357.0,357.0,2.4,3.3,54.5,79.9
690,A045442,2003JJ00,195.0,274.0,369.0,368.0,3.2,3.0,52.9,74.4
691,A045442,2004JJ00,204.0,233.0,377.0,379.0,2.4,2.8,54.1,61.6
692,A045442,2005JJ00,200.0,200.0,411.0,411.0,8.8,8.7,48.6,48.6
693,A045442,2006JJ00,191.0,191.0,393.0,393.0,-4.2,-4.4,48.5,48.5
694,A045442,2007JJ00,253.0,253.0,419.0,419.0,6.5,6.5,60.3,60.3
695,A045442,2008JJ00,286.0,286.0,499.0,499.0,19.0,19.0,57.4,57.4
696,A045442,2009JJ00,239.0,239.0,503.0,503.0,0.9,0.9,47.5,47.5
697,A045442,2010JJ00,276.0,276.0,478.0,478.0,-5.0,-5.0,57.8,57.8
698,A045442,2011JJ00,360.0,360.0,488.0,488.0,2.1,2.1,73.8,73.8
699,A045442,2012JJ00,402.0,402.0,494.0,494.0,1.1,1.1,81.5,81.5
700,A045442,2013JJ00,430.0,430.0,475.0,475.0,-3.8,-3.8,90.5,90.5
701,A045442,2014JJ00,454.0,454.0,499.0,499.0,5.1,5.1,90.9,90.9
702,A045442,2015JJ00,298.0,298.0,369.0,369.0,-26.1,-26.1,80.8,80.8
703,A045442,2016JJ00,308.0,308.0,394.0,394.0,6.9,6.9,78.0,78.0
704,A045442,2017JJ00,361.0,361.0,477.0,477.0,21.1,21.1,75.6,75.6
705,A045442,2018JJ00,355.0,355.0,390.0,390.0,-18.4,-18.4,91.1,91.1
706,A045442,2019JJ00,374.0,374.0,385.0,385.0,-1.2,-1.2,97.0,97.0
707,A045442,2020JJ00,452.0,452.0,420.0,420.0,9.0,9.0,107.7,107.7
708,A045442,2021JJ00,401.0,401.0,401.0,401.0,-4.6,-4.6,100.0,100.0
709,A045442,2022JJ00,494.0,494.0,395.0,395.0,-1.3,-1.3,125.0,125.0
710,A045442,2023JJ00,641.0,641.0,415.0,415.0,5.0,5.0,154.3,154.3
711,A045442,2024JJ00,537.0,537.0,372.0,372.0,-10.5,-10.5,144.4,144.4
712,A045442,2025JJ00,,,,,,,,
713,A045443,1995JJ00,3.0,3.0,7.0,7.0,,,40.8,40.8
714,A045443,1996JJ00,3.0,3.0,7.0,7.0,-1.7,-1.7,42.2,42.2
715,A045443,1997JJ00,3.0,3.0,6.0,6.0,-13.8,-13.8,57.5,57.5
716,A045443,1998JJ00,3.0,3.0,5.0,5.0,-19.6,-19.6,54.9,54.9
717,A045443,1999JJ00,2.0,2.0,5.0,5.0,-2.4,-2.4,45.7,45.7
718,A045443,2000JJ00,2.0,2.0,4.0,4.0,-8.2,-8.2,47.8,47.8
719,A045443,2001JJ00,2.0,2.0,4.0,4.0,-12.0,-12.0,56.1,56.1
720,A045443,2002JJ00,2.0,2.0,3.0,3.0,-11.8,-11.8,64.6,64.6
721,A045443,2003JJ00,1.0,1.0,2.0,2.0,-26.9,-26.9,61.5,61.5
722,A045443,2004JJ00,2.0,2.0,3.0,3.0,14.6,14.6,56.5,56.5
723,A045443,2005JJ00,1.0,1.0,2.0,2.0,-30.7,-30.7,54.0,54.0
724,A045443,2006JJ00,1.0,1.0,1.0,1.0,-32.6,-32.6,54.7,54.7
725,A045443,2007JJ00,1.0,1.0,1.0,1.0,-12.7,-12.7,65.4,65.4
726,A045443,2008JJ00,1.0,1.0,1.0,1.0,5.6,5.6,74.1,74.1
727,A045443,2009JJ00,1.0,1.0,1.0,1.0,-7.4,-7.4,68.4,68.4
728,A045443,2010JJ00,1.0,1.0,1.0,1.0,8.4,8.4,89.6,89.6
729,A045443,2011JJ00,1.0,1.0,1.0,1.0,-16.1,-16.1,102.9,102.9
730,A045443,2012JJ00,1.0,1.0,1.0,1.0,-8.0,-8.0,106.1,106.1
731,A045443,2013JJ00,1.0,1.0,1.0,1.0,-1.1,-1.1,96.1,96.1
732,A045443,2014JJ00,1.0,1.0,1.0,1.0,6.1,6.1,93.2,93.2
733,A045443,2015JJ00,1.0,1.0,1.0,1.0,50.0,50.0,86.8,86.8
734,A045443,2016JJ00,2.0,2.0,2.0,2.0,67.0,67.0,88.8,88.8
735,A045443,2017JJ00,4.0,4.0,5.0,5.0,116.8,116.8,82.3,82.3
736,A045443,2018JJ00,6.0,6.0,6.0,6.0,9.8,9.8,97.6,97.6
737,A045443,2019JJ00,7.0,7.0,7.0,7.0,14.6,14.6,101.7,101.7
738,A045443,2020JJ00,8.0,8.0,7.0,7.0,13.6,13.6,103.5,103.5
739,A045443,2021JJ00,8.0,8.0,8.0,8.0,11.7,11.7,100.0,100.0
740,A045443,2022JJ00,10.0,10.0,9.0,9.0,7.5,7.5,113.1,113.1
741,A045443,2023JJ00,10.0,10.0,7.0,7.0,-17.0,-17.0,134.2,134.2
742,A045443,2024JJ00,8.0,8.0,6.0,6.0,-18.1,-18.1,129.7,129.7
743,A045443,2025JJ00,,,,,,,,
744,A045444,1995JJ00,1125.0,1125.0,1725.0,1725.0,,,65.2,65.2
745,A045444,1996JJ00,1234.0,1234.0,1689.0,1689.0,-2.1,-2.1,73.1,73.1
746,A045444,1997JJ00,1051.0,1051.0,1766.0,1766.0,4.6,4.6,59.5,59.5
747,A045444,1998JJ00,935.0,935.0,1798.0,1798.0,1.8,1.8,52.0,52.0
748,A045444,1999JJ00,1004.0,1004.0,1715.0,1715.0,-4.6,-4.6,58.5,58.5
749,A045444,2000JJ00,1077.0,1077.0,1710.0,1710.0,-0.3,-0.3,63.0,63.0
750,A045444,2001JJ00,1189.0,1189.0,1685.0,1685.0,-1.5,-1.5,70.6,70.6
751,A045444,2002JJ00,1342.0,1342.0,1654.0,1654.0,-1.9,-1.9,81.2,81.2
752,A045444,2003JJ00,1207.0,1207.0,1585.0,1585.0,-4.1,-4.1,76.1,76.1
753,A045444,2004JJ00,1415.0,1415.0,1682.0,1682.0,6.1,6.1,84.1,84.1
754,A045444,2005JJ00,1241.0,1241.0,1610.0,1610.0,-4.3,-4.3,77.0,77.0
755,A045444,2006JJ00,1163.0,1163.0,1534.0,1534.0,-4.7,-4.7,75.8,75.8
756,A045444,2007JJ00,1296.0,1296.0,1541.0,1541.0,0.4,0.4,84.1,84.1
757,A045444,2008JJ00,1290.0,1290.0,1571.0,1571.0,2.0,2.0,82.1,82.1
758,A045444,2009JJ00,1310.0,1310.0,1580.0,1580.0,0.6,0.6,82.9,82.9
759,A045444,2010JJ00,1454.0,1454.0,1558.0,1558.0,-1.4,-1.4,93.3,93.3
760,A045444,2011JJ00,2068.0,2068.0,1538.0,1538.0,-1.3,-1.3,134.5,134.5
761,A045444,2012JJ00,1855.0,1855.0,1536.0,1536.0,-0.1,-0.1,120.8,120.8
762,A045444,2013JJ00,1414.0,1414.0,1550.0,1550.0,0.9,0.9,91.2,91.2
763,A045444,2014JJ00,1417.0,1417.0,1566.0,1566.0,1.0,1.0,90.5,90.5
764,A045444,2015JJ00,1417.0,1417.0,1587.0,1587.0,1.4,1.4,89.3,89.3
765,A045444,2016JJ00,1510.0,1510.0,1587.0,1587.0,0.0,0.0,95.2,95.2
766,A045444,2017JJ00,1329.0,1329.0,1558.0,1558.0,-1.8,-1.8,85.3,85.3
767,A045444,2018JJ00,1540.0,1540.0,1520.0,1520.0,-2.5,-2.5,101.3,101.3
768,A045444,2019JJ00,1543.0,1543.0,1493.0,1493.0,-1.8,-1.8,103.4,103.4
769,A045444,2020JJ00,1416.0,1416.0,1496.0,1496.0,0.2,0.2,94.6,94.6
770,A045444,2021JJ00,1494.0,1494.0,1494.0,1494.0,-0.1,-0.1,100.0,100.0
771,A045444,2022JJ00,1432.0,1432.0,1473.0,1473.0,-1.4,-1.4,97.2,97.2
772,A045444,2023JJ00,1638.0,1638.0,1540.0,1540.0,4.5,4.5,106.4,106.4
773,A045444,2024JJ00,1607.0,1607.0,1544.0,1544.0,0.3,0.3,104.0,104.0
774,A045444,2025JJ00,,,,,,,,
775,A045445,1995JJ00,6053.0,6062.0,9593.0,9605.0,,,63.1,63.1
776,A045445,1996JJ00,6361.0,6363.0,9595.0,9598.0,0.0,-0.1,66.3,66.3
777,A045445,1997JJ00,6936.0,6936.0,10161.0,10162.0,5.9,5.9,68.3,68.3
778,A045445,1998JJ00,7178.0,7179.0,10154.0,10155.0,-0.1,-0.1,70.7,70.7
779,A045445,1999JJ00,7035.0,7035.0,10632.0,10632.0,4.7,4.7,66.2,66.2
780,A045445,2000JJ00,7509.0,7509.0,10665.0,10665.0,0.3,0.3,70.4,70.4
781,A045445,2001JJ00,7537.0,7537.0,10489.0,10489.0,-1.7,-1.7,71.9,71.9
782,A045445,2002JJ00,7966.0,7966.0,10491.0,10491.0,0.0,0.0,75.9,75.9
783,A045445,2003JJ00,8345.0,8345.0,10828.0,10828.0,3.2,3.2,77.1,77.1
784,A045445,2004JJ00,7881.0,7881.0,11248.0,11248.0,3.9,3.9,70.1,70.1
785,A045445,2005JJ00,8197.0,8198.0,11214.0,11214.0,-0.3,-0.3,73.1,73.1
786,A045445,2006JJ00,8859.0,8859.0,11217.0,11217.0,0.0,0.0,79.0,79.0
787,A045445,2007JJ00,9340.0,9340.0,11441.0,11441.0,2.0,2.0,81.6,81.6
788,A045445,2008JJ00,9102.0,9102.0,11710.0,11710.0,2.4,2.4,77.7,77.7
789,A045445,2009JJ00,8587.0,8587.0,11823.0,11823.0,1.0,1.0,72.6,72.6
790,A045445,2010JJ00,9834.0,9834.0,11770.0,11770.0,-0.4,-0.4,83.6,83.6
791,A045445,2011JJ00,8993.0,8993.0,11611.0,11611.0,-1.3,-1.3,77.5,77.5
792,A045445,2012JJ00,9159.0,9159.0,11535.0,11535.0,-0.7,-0.7,79.4,79.4
793,A045445,2013JJ00,9771.0,9771.0,11597.0,11597.0,0.5,0.5,84.3,84.3
794,A045445,2014JJ00,9754.0,9754.0,11860.0,11860.0,2.3,2.3,82.2,82.2
795,A045445,2015JJ00,10516.0,10516.0,11930.0,11930.0,0.6,0.6,88.2,88.2
796,A045445,2016JJ00,10387.0,10387.0,11963.0,11963.0,0.3,0.3,86.8,86.8
797,A045445,2017JJ00,10386.0,10386.0,12040.0,12040.0,0.6,0.6,86.3,86.3
798,A045445,2018JJ00,10452.0,10452.0,11826.0,11826.0,-1.8,-1.8,88.4,88.4
799,A045445,2019JJ00,10971.0,10971.0,12031.0,12031.0,1.7,1.7,91.2,91.2
800,A045445,2020JJ00,10844.0,10844.0,11800.0,11800.0,-1.9,-1.9,91.9,91.9
801,A045445,2021JJ00,12445.0,12445.0,12445.0,12445.0,5.5,5.5,100.0,100.0
802,A045445,2022JJ00,12119.0,12119.0,11551.0,11551.0,-7.2,-7.2,104.9,104.9
803,A045445,2023JJ00,12449.0,12449.0,11107.0,11107.0,-3.8,-3.8,112.1,112.1
804,A045445,2024JJ00,12502.0,12502.0,11159.0,11159.0,0.5,0.5,112.0,112.0
805,A045445,2025JJ00,12858.0,12858.0,11417.0,11417.0,2.3,2.3,112.6,112.6
806,A045446,1995JJ00,2035.0,2043.0,2182.0,2190.0,,,93.3,93.3
807,A045446,1996JJ00,2135.0,2137.0,2082.0,2084.0,-4.6,-4.8,102.5,102.5
808,A045446,1997JJ00,2409.0,2409.0,2272.0,2273.0,9.1,9.0,106.0,106.0
809,A045446,1998JJ00,2433.0,2434.0,2249.0,2250.0,-1.0,-1.0,108.2,108.2
810,A045446,1999JJ00,2233.0,2233.0,2313.0,2313.0,2.8,2.8,96.5,96.5
811,A045446,2000JJ00,2356.0,2356.0,2249.0,2249.0,-2.7,-2.8,104.8,104.8
812,A045446,2001JJ00,2279.0,2279.0,2281.0,2281.0,1.4,1.4,99.9,99.9
813,A045446,2002JJ00,2461.0,2461.0,2338.0,2338.0,2.5,2.5,105.3,105.3
814,A045446,2003JJ00,2680.0,2680.0,2448.0,2448.0,4.7,4.7,109.4,109.4
815,A045446,2004JJ00,2285.0,2285.0,2549.0,2549.0,4.1,4.1,89.7,89.7
816,A045446,2005JJ00,2390.0,2390.0,2649.0,2649.0,3.9,3.9,90.2,90.2
817,A045446,2006JJ00,2763.0,2763.0,2621.0,2621.0,-1.1,-1.1,105.4,105.4
818,A045446,2007JJ00,2760.0,2760.0,2753.0,2753.0,5.1,5.1,100.2,100.2
819,A045446,2008JJ00,2640.0,2640.0,2910.0,2910.0,5.7,5.7,90.7,90.7
820,A045446,2009JJ00,2290.0,2290.0,3065.0,3065.0,5.3,5.3,74.7,74.7
821,A045446,2010JJ00,3159.0,3159.0,2976.0,2976.0,-2.9,-2.9,106.1,106.1
822,A045446,2011JJ00,2419.0,2419.0,2984.0,2984.0,0.3,0.3,81.1,81.1
823,A045446,2012JJ00,2583.0,2583.0,2977.0,2977.0,-0.2,-0.2,86.8,86.8
824,A045446,2013JJ00,2937.0,2937.0,3047.0,3047.0,2.4,2.4,96.4,96.4
825,A045446,2014JJ00,2773.0,2773.0,3166.0,3166.0,3.9,3.9,87.6,87.6
826,A045446,2015JJ00,3437.0,3437.0,3213.0,3213.0,1.5,1.5,107.0,107.0
827,A045446,2016JJ00,3040.0,3040.0,3155.0,3155.0,-1.8,-1.8,96.3,96.3
828,A045446,2017JJ00,2817.0,2817.0,3319.0,3319.0,5.2,5.2,84.9,84.9
829,A045446,2018JJ00,3090.0,3090.0,3215.0,3215.0,-3.1,-3.1,96.1,96.1
830,A045446,2019JJ00,3461.0,3461.0,3347.0,3347.0,4.1,4.1,103.4,103.4
831,A045446,2020JJ00,3248.0,3248.0,3446.0,3446.0,3.0,3.0,94.2,94.2
832,A045446,2021JJ00,3521.0,3521.0,3521.0,3521.0,2.2,2.2,100.0,100.0
833,A045446,2022JJ00,3618.0,3618.0,3196.0,3196.0,-9.2,-9.2,113.2,113.2
834,A045446,2023JJ00,4044.0,4044.0,3082.0,3082.0,-3.6,-3.6,131.2,131.2
835,A045446,2024JJ00,3781.0,3781.0,3294.0,3294.0,6.9,6.9,114.8,114.8
836,A045446,2025JJ00,3902.0,3902.0,3612.0,3612.0,9.7,9.7,108.0,108.0
837,A045447,1995JJ00,37.0,37.0,28.0,28.0,,,131.4,131.4
838,A045447,1996JJ00,32.0,32.0,29.0,29.0,5.2,5.2,108.8,108.8
839,A045447,1997JJ00,34.0,34.0,30.0,30.0,0.8,0.8,115.5,115.5
840,A045447,1998JJ00,30.0,30.0,32.0,32.0,7.2,7.2,96.1,96.1
841,A045447,1999JJ00,32.0,32.0,33.0,33.0,4.7,4.7,95.5,95.5
842,A045447,2000JJ00,34.0,34.0,34.0,34.0,1.3,1.3,100.5,100.5
843,A045447,2001JJ00,38.0,38.0,31.0,31.0,-7.2,-7.2,121.0,121.0
844,A045447,2002JJ00,37.0,37.0,33.0,33.0,5.0,5.0,112.0,112.0
845,A045447,2003JJ00,36.0,36.0,33.0,33.0,0.1,0.1,109.6,109.6
846,A045447,2004JJ00,29.0,29.0,33.0,33.0,0.0,0.0,88.9,88.9
847,A045447,2005JJ00,29.0,29.0,33.0,33.0,0.8,0.8,86.4,86.4
848,A045447,2006JJ00,33.0,33.0,31.0,31.0,-6.7,-6.7,106.1,106.1
849,A045447,2007JJ00,30.0,30.0,36.0,36.0,16.0,16.0,84.1,84.1
850,A045447,2008JJ00,34.0,34.0,38.0,38.0,7.7,7.7,89.2,89.2
851,A045447,2009JJ00,27.0,27.0,31.0,31.0,-19.0,-19.0,86.6,86.6
852,A045447,2010JJ00,26.0,26.0,32.0,32.0,2.7,2.7,81.1,81.1
853,A045447,2011JJ00,25.0,25.0,29.0,29.0,-8.0,-8.0,85.1,85.1
854,A045447,2012JJ00,23.0,23.0,28.0,28.0,-6.3,-6.3,83.7,83.7
855,A045447,2013JJ00,24.0,24.0,27.0,27.0,-2.5,-2.5,89.0,89.0
856,A045447,2014JJ00,21.0,21.0,28.0,28.0,5.1,5.1,75.6,75.6
857,A045447,2015JJ00,28.0,28.0,36.0,36.0,26.7,26.7,77.7,77.7
858,A045447,2016JJ00,39.0,39.0,34.0,34.0,-5.3,-5.3,115.9,115.9
859,A045447,2017JJ00,28.0,28.0,39.0,39.0,14.4,14.4,72.8,72.8
860,A045447,2018JJ00,33.0,33.0,37.0,37.0,-5.5,-5.5,89.2,89.2
861,A045447,2019JJ00,39.0,39.0,37.0,37.0,1.6,1.6,104.1,104.1
862,A045447,2020JJ00,48.0,48.0,38.0,38.0,1.8,1.8,126.0,126.0
863,A045447,2021JJ00,42.0,42.0,42.0,42.0,10.1,10.1,100.0,100.0
864,A045447,2022JJ00,45.0,45.0,40.0,40.0,-4.7,-4.7,112.6,112.6
865,A045447,2023JJ00,58.0,58.0,43.0,43.0,8.4,8.4,135.1,135.1
866,A045447,2024JJ00,71.0,71.0,48.0,48.0,10.4,10.4,148.6,148.6
867,A045447,2025JJ00,,,,,,,,
868,A045448,1995JJ00,391.0,400.0,503.0,511.0,,,77.8,78.1
869,A045448,1996JJ00,497.0,500.0,421.0,423.0,-16.2,-17.2,118.1,118.1
870,A045448,1997JJ00,514.0,514.0,484.0,485.0,14.9,14.5,106.1,106.1
871,A045448,1998JJ00,541.0,542.0,499.0,499.0,3.0,3.0,108.5,108.5
872,A045448,1999JJ00,515.0,515.0,528.0,529.0,6.0,5.9,97.5,97.5
873,A045448,2000JJ00,656.0,656.0,543.0,543.0,2.8,2.7,120.8,120.8
874,A045448,2001JJ00,482.0,482.0,587.0,587.0,8.0,8.0,82.1,82.1
875,A045448,2002JJ00,653.0,653.0,607.0,607.0,3.5,3.5,107.5,107.5
876,A045448,2003JJ00,731.0,731.0,663.0,663.0,9.3,9.3,110.2,110.2
877,A045448,2004JJ00,628.0,628.0,736.0,736.0,11.0,11.0,85.3,85.3
878,A045448,2005JJ00,822.0,822.0,761.0,761.0,3.3,3.3,108.0,108.0
879,A045448,2006JJ00,855.0,855.0,790.0,790.0,3.8,3.8,108.3,108.3
880,A045448,2007JJ00,782.0,782.0,819.0,819.0,3.7,3.7,95.5,95.5
881,A045448,2008JJ00,769.0,769.0,891.0,891.0,8.9,8.9,86.3,86.3
882,A045448,2009JJ00,675.0,675.0,992.0,992.0,11.3,11.3,68.0,68.0
883,A045448,2010JJ00,988.0,988.0,1000.0,1000.0,0.8,0.8,98.8,98.8
884,A045448,2011JJ00,612.0,612.0,988.0,988.0,-1.1,-1.1,62.0,62.0
885,A045448,2012JJ00,848.0,848.0,975.0,975.0,-1.3,-1.3,87.0,87.0
886,A045448,2013JJ00,751.0,751.0,1046.0,1046.0,7.3,7.3,71.8,71.8
887,A045448,2014JJ00,897.0,897.0,1114.0,1114.0,6.5,6.5,80.5,80.5
