ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalAgrarischGebruik_2,Glastuinbouw_3,OverigAgrarischGebruik_4,Bossen_5,TotaalBebouwdeGrond_6,Woongebied_7,Delfstoffenwinning_8,Bedrijfsterreinen_9,DienstverlenendeSector_10,OverigeOpenbareVoorzieningen_11,SociaalCultureleVoorzieningen_12,TotaalVerkeer_13,SpoorTramEnMetrowegen_14,VerhardeWegen_15,OnverhardeEnHalfverhardeWegen_16,Vliegvelden_17,TotaalRecreatie_18,ParkenEnPlantsoenen_19,Sportterreinen_20,Dagrecreatie_21,Volkstuinen_22,Verblijfsrecreatie_23,TotaalNatuurlijkTerrein_24,DroogNatuurlijkTerrein_25,NatNatuurlijkTerrein_26,TotaalOverigeGronden_27,Stortplaatsen_28,Wrakkenopslagplaatsen_29,Begraafplaatsen_30,BouwterreinVoorBedrijfsterreinen_31,BouwterreinVoorOverigeBestemmingen_32,OverigeGronden_33,TotaalWater_34,IJsselmeer_35,SpaarbekkensWaterreservoirs_36,WaterMetRecreatieveHoofdfunctie_37,OverigWaterBrederDan6Meter_38,WaddenzeeEemsDollard_39,OosterEnWesterschelde_40,Noordzee_41
1737,GM0612,1989JJ00,30234.0,11590.0,0.0,11590.0,461.0,8724.0,6976.0,0.0,1216.0,19.0,241.0,272.0,1252.0,34.0,1207.0,11.0,0.0,2507.0,1833.0,517.0,13.0,144.0,0.0,1101.0,0.0,1101.0,792.0,45.0,0.0,40.0,52.0,400.0,255.0,3806.0,0.0,1358.0,0.0,2448.0,0.0,0.0,0.0
1738,GM0612,1993JJ00,30232.0,10928.0,0.0,10928.0,449.0,9100.0,7205.0,0.0,1276.0,19.0,271.0,329.0,1286.0,34.0,1240.0,12.0,0.0,2549.0,1859.0,533.0,13.0,144.0,0.0,1101.0,0.0,1101.0,1004.0,40.0,5.0,40.0,52.0,612.0,255.0,3815.0,0.0,1358.0,0.0,2457.0,0.0,0.0,0.0
1739,GM0612,1996JJ00,30232.0,10143.0,0.0,10143.0,1047.0,9707.0,7741.0,0.0,1315.0,209.0,268.0,174.0,1331.0,34.0,1286.0,11.0,0.0,2473.0,1695.0,595.0,13.0,170.0,0.0,735.0,0.0,735.0,990.0,40.0,5.0,63.0,183.0,416.0,283.0,3806.0,0.0,1274.0,0.0,2532.0,0.0,0.0,0.0
1740,GM0849,1989JJ00,25662.0,20936.0,148.0,20788.0,320.0,2107.0,2012.0,0.0,94.0,0.0,1.0,0.0,1034.0,0.0,1034.0,0.0,0.0,121.0,0.0,107.0,0.0,14.0,0.0,170.0,0.0,170.0,93.0,0.0,0.0,32.0,0.0,0.0,61.0,882.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0
1741,GM0849,1993JJ00,25664.0,20688.0,189.0,20499.0,355.0,2146.0,2051.0,0.0,94.0,0.0,1.0,0.0,1034.0,0.0,1034.0,0.0,0.0,138.0,0.0,107.0,17.0,14.0,0.0,180.0,0.0,180.0,194.0,0.0,0.0,32.0,0.0,101.0,61.0,930.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0
1742,GM0849,1996JJ00,25659.0,20559.0,189.0,20370.0,376.0,2171.0,2010.0,0.0,160.0,0.0,1.0,0.0,1036.0,0.0,1036.0,0.0,0.0,138.0,0.0,107.0,17.0,14.0,0.0,168.0,0.0,168.0,254.0,0.0,16.0,32.0,0.0,145.0,61.0,957.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0
1743,GM0179,1989JJ00,5954.0,2192.0,0.0,2192.0,632.0,2112.0,1552.0,0.0,376.0,85.0,55.0,44.0,561.0,105.0,455.0,1.0,0.0,291.0,0.0,227.0,0.0,27.0,37.0,0.0,0.0,0.0,48.0,0.0,0.0,38.0,0.0,10.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
1744,GM0179,1993JJ00,5955.0,2025.0,0.0,2025.0,685.0,2143.0,1583.0,0.0,376.0,85.0,55.0,44.0,561.0,105.0,455.0,1.0,0.0,321.0,0.0,243.0,0.0,31.0,47.0,0.0,0.0,0.0,101.0,0.0,0.0,38.0,63.0,0.0,0.0,121.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
1745,GM0179,1996JJ00,5958.0,1996.0,0.0,1996.0,683.0,2179.0,1619.0,0.0,376.0,85.0,55.0,44.0,562.0,105.0,455.0,2.0,0.0,333.0,0.0,255.0,0.0,31.0,47.0,0.0,0.0,0.0,85.0,0.0,0.0,38.0,0.0,47.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
1746,GM0037,1989JJ00,119771.0,99565.0,0.0,99565.0,1427.0,9376.0,7772.0,13.0,1045.0,267.0,57.0,222.0,3670.0,486.0,2590.0,492.0,102.0,1795.0,476.0,778.0,392.0,149.0,0.0,264.0,0.0,264.0,1369.0,0.0,7.0,177.0,196.0,973.0,16.0,2307.0,0.0,0.0,122.0,2185.0,0.0,0.0,0.0
1747,GM0037,1993JJ00,119952.0,98667.0,0.0,98667.0,1414.0,9543.0,7880.0,13.0,1037.0,283.0,57.0,273.0,4338.0,486.0,3270.0,480.0,102.0,1943.0,551.0,850.0,281.0,117.0,144.0,1153.0,50.0,1103.0,1037.0,0.0,15.0,177.0,535.0,307.0,3.0,1858.0,0.0,0.0,122.0,1736.0,0.0,0.0,0.0
1748,GM0037,1996JJ00,119955.0,96392.0,0.0,96392.0,3719.0,9545.0,7935.0,13.0,984.0,285.0,57.0,271.0,4293.0,468.0,3258.0,465.0,102.0,1997.0,633.0,831.0,281.0,108.0,144.0,1178.0,26.0,1152.0,997.0,0.0,15.0,180.0,448.0,349.0,5.0,1834.0,0.0,0.0,122.0,1712.0,0.0,0.0,0.0
1749,GM0850,1989JJ00,13555.0,10858.0,0.0,10858.0,159.0,756.0,633.0,0.0,123.0,0.0,0.0,0.0,1516.0,0.0,1438.0,78.0,0.0,61.0,12.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
1750,GM0850,1993JJ00,13556.0,10761.0,0.0,10761.0,159.0,812.0,689.0,0.0,123.0,0.0,0.0,0.0,1517.0,0.0,1439.0,78.0,0.0,87.0,12.0,64.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,7.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
1751,GM0850,1996JJ00,13555.0,10827.0,0.0,10827.0,130.0,841.0,718.0,0.0,123.0,0.0,0.0,0.0,1489.0,0.0,1489.0,0.0,0.0,63.0,0.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
1752,GM0180,1989JJ00,136559.0,116099.0,0.0,116099.0,8959.0,1954.0,1421.0,97.0,285.0,0.0,151.0,0.0,5369.0,339.0,3777.0,1253.0,0.0,660.0,35.0,108.0,132.0,33.0,352.0,2221.0,946.0,1275.0,73.0,32.0,4.0,37.0,0.0,0.0,0.0,1224.0,0.0,0.0,10.0,1214.0,0.0,0.0,0.0
1753,GM0180,1993JJ00,136547.0,115103.0,0.0,115103.0,9022.0,2418.0,1707.0,97.0,463.0,0.0,151.0,0.0,5526.0,339.0,3951.0,1236.0,0.0,681.0,35.0,108.0,132.0,54.0,352.0,2170.0,875.0,1295.0,336.0,32.0,4.0,37.0,115.0,148.0,0.0,1288.0,0.0,0.0,10.0,1278.0,0.0,0.0,0.0
1754,GM0180,1996JJ00,136553.0,113205.0,0.0,113205.0,9256.0,2961.0,1996.0,154.0,620.0,40.0,151.0,0.0,5502.0,339.0,3990.0,1173.0,0.0,772.0,35.0,121.0,132.0,43.0,441.0,3462.0,904.0,2558.0,111.0,32.0,0.0,55.0,24.0,0.0,0.0,1284.0,0.0,0.0,10.0,1274.0,0.0,0.0,0.0
1755,GM0532,1989JJ00,15714.0,8944.0,0.0,8944.0,507.0,3426.0,2936.0,0.0,377.0,61.0,0.0,52.0,698.0,146.0,552.0,0.0,0.0,1051.0,536.0,408.0,0.0,74.0,33.0,144.0,0.0,144.0,90.0,0.0,0.0,16.0,0.0,59.0,15.0,853.0,115.0,0.0,0.0,738.0,0.0,0.0,0.0
1756,GM0532,1993JJ00,16422.0,8638.0,0.0,8638.0,491.0,3542.0,3037.0,0.0,392.0,61.0,0.0,52.0,698.0,146.0,552.0,0.0,0.0,1100.0,585.0,408.0,0.0,74.0,33.0,151.0,7.0,144.0,180.0,0.0,0.0,16.0,0.0,152.0,12.0,1621.0,824.0,0.0,0.0,797.0,0.0,0.0,0.0
1757,GM0532,1996JJ00,16423.0,8268.0,37.0,8231.0,377.0,4041.0,3545.0,0.0,379.0,76.0,0.0,41.0,641.0,146.0,495.0,0.0,0.0,1239.0,729.0,408.0,20.0,49.0,33.0,143.0,0.0,143.0,130.0,0.0,0.0,22.0,0.0,96.0,12.0,1584.0,824.0,0.0,0.0,760.0,0.0,0.0,0.0
1758,GM0041,1989JJ00,24545.0,22850.0,29.0,22821.0,0.0,463.0,454.0,9.0,0.0,0.0,0.0,0.0,985.0,96.0,688.0,201.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,0.0,39.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0
1759,GM0041,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,GM0041,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,GM0851,1989JJ00,87712.0,75363.0,165.0,75198.0,1331.0,2964.0,2073.0,0.0,807.0,0.0,0.0,84.0,3128.0,0.0,3003.0,125.0,0.0,455.0,139.0,247.0,20.0,49.0,0.0,1739.0,72.0,1667.0,362.0,0.0,15.0,28.0,0.0,66.0,253.0,2372.0,0.0,0.0,0.0,2372.0,0.0,0.0,0.0
1762,GM0851,1993JJ00,87712.0,75155.0,201.0,74954.0,1323.0,3104.0,2206.0,0.0,814.0,0.0,0.0,84.0,3116.0,0.0,2991.0,125.0,0.0,537.0,139.0,241.0,118.0,39.0,0.0,1739.0,79.0,1660.0,351.0,0.0,15.0,28.0,0.0,39.0,269.0,2387.0,0.0,0.0,0.0,2387.0,0.0,0.0,0.0
1763,GM0851,1996JJ00,87712.0,75026.0,191.0,74835.0,1567.0,3003.0,2228.0,0.0,600.0,7.0,104.0,64.0,3078.0,0.0,2992.0,86.0,0.0,484.0,139.0,221.0,88.0,36.0,0.0,1662.0,0.0,1662.0,480.0,0.0,15.0,28.0,169.0,17.0,251.0,2412.0,0.0,0.0,0.0,2412.0,0.0,0.0,0.0
1764,GM0280,1989JJ00,50227.0,44722.0,0.0,44722.0,726.0,1516.0,1212.0,53.0,138.0,0.0,90.0,23.0,1178.0,0.0,1141.0,37.0,0.0,392.0,0.0,121.0,30.0,0.0,241.0,208.0,0.0,208.0,173.0,0.0,0.0,13.0,0.0,0.0,160.0,1311.0,0.0,0.0,0.0,1311.0,0.0,0.0,0.0
1765,GM0280,1993JJ00,50223.0,44616.0,0.0,44616.0,741.0,1546.0,1212.0,70.0,151.0,0.0,90.0,23.0,1181.0,0.0,1144.0,37.0,0.0,402.0,0.0,121.0,30.0,0.0,251.0,253.0,0.0,253.0,182.0,0.0,9.0,13.0,0.0,0.0,160.0,1301.0,0.0,0.0,0.0,1301.0,0.0,0.0,0.0
1766,GM0280,1996JJ00,50226.0,44296.0,0.0,44296.0,840.0,1751.0,1282.0,173.0,168.0,0.0,105.0,23.0,1181.0,0.0,1144.0,37.0,0.0,424.0,0.0,121.0,12.0,0.0,291.0,253.0,0.0,253.0,182.0,0.0,9.0,13.0,0.0,0.0,160.0,1299.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0
1767,GM0181,1989JJ00,83662.0,62025.0,0.0,62025.0,7369.0,6182.0,4056.0,135.0,1007.0,0.0,807.0,177.0,2784.0,411.0,2077.0,296.0,0.0,1458.0,172.0,580.0,0.0,81.0,625.0,2591.0,1835.0,756.0,365.0,0.0,37.0,85.0,189.0,54.0,0.0,888.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0
1768,GM0181,1993JJ00,83660.0,60929.0,0.0,60929.0,7593.0,6410.0,4118.0,208.0,1079.0,33.0,795.0,177.0,2880.0,411.0,2173.0,296.0,0.0,1503.0,172.0,556.0,13.0,78.0,684.0,2968.0,1801.0,1167.0,516.0,0.0,30.0,85.0,209.0,192.0,0.0,861.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0
1769,GM0181,1996JJ00,83660.0,59480.0,0.0,59480.0,8148.0,6248.0,3645.0,391.0,1078.0,98.0,805.0,231.0,2841.0,411.0,2176.0,254.0,0.0,1594.0,262.0,498.0,13.0,74.0,747.0,3277.0,1614.0,1663.0,1058.0,0.0,30.0,98.0,383.0,547.0,0.0,1014.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0
1770,GM0971,1989JJ00,22768.0,11052.0,0.0,11052.0,739.0,7019.0,5142.0,713.0,809.0,71.0,174.0,110.0,1251.0,94.0,1023.0,134.0,0.0,879.0,0.0,580.0,281.0,18.0,0.0,0.0,0.0,0.0,414.0,93.0,8.0,38.0,0.0,108.0,167.0,1415.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0
1771,GM0971,1993JJ00,22785.0,10860.0,0.0,10860.0,739.0,7128.0,5221.0,618.0,913.0,92.0,174.0,110.0,1348.0,95.0,1119.0,134.0,0.0,954.0,0.0,595.0,336.0,23.0,0.0,0.0,0.0,0.0,306.0,93.0,8.0,38.0,0.0,0.0,167.0,1451.0,0.0,0.0,28.0,1423.0,0.0,0.0,0.0
1772,GM0971,1996JJ00,22766.0,10912.0,0.0,10912.0,905.0,6882.0,5262.0,630.0,729.0,56.0,174.0,31.0,1296.0,94.0,1182.0,20.0,0.0,857.0,334.0,514.0,0.0,9.0,0.0,0.0,0.0,0.0,462.0,0.0,5.0,36.0,396.0,0.0,25.0,1452.0,0.0,9.0,0.0,1443.0,0.0,0.0,0.0
1773,GM0972,1989JJ00,6131.0,3716.0,0.0,3716.0,0.0,774.0,537.0,237.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,518.0,0.0,82.0,436.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,3.0,1027.0,0.0,0.0,167.0,860.0,0.0,0.0,0.0
1774,GM0972,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,GM0972,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,GM0973,1989JJ00,12097.0,9151.0,32.0,9119.0,1312.0,1073.0,902.0,0.0,171.0,0.0,0.0,0.0,309.0,0.0,290.0,19.0,0.0,242.0,0.0,126.0,0.0,0.0,116.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1777,GM0973,1993JJ00,12158.0,9116.0,32.0,9084.0,1348.0,1095.0,924.0,0.0,171.0,0.0,0.0,0.0,310.0,0.0,291.0,19.0,0.0,263.0,0.0,147.0,0.0,0.0,116.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1778,GM0973,1996JJ00,12162.0,9105.0,32.0,9073.0,1348.0,1111.0,940.0,0.0,171.0,0.0,0.0,0.0,310.0,0.0,291.0,19.0,0.0,263.0,0.0,147.0,0.0,0.0,116.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1779,GM0617,1989JJ00,57731.0,45339.0,106.0,45233.0,1050.0,1411.0,1187.0,0.0,190.0,0.0,17.0,17.0,2053.0,0.0,1811.0,242.0,0.0,336.0,24.0,124.0,62.0,77.0,49.0,481.0,0.0,481.0,47.0,0.0,0.0,15.0,0.0,0.0,32.0,7014.0,0.0,0.0,0.0,7014.0,0.0,0.0,0.0
1780,GM0617,1993JJ00,57726.0,45614.0,110.0,45504.0,1048.0,1453.0,1187.0,0.0,232.0,0.0,17.0,17.0,2094.0,0.0,1845.0,249.0,0.0,496.0,24.0,258.0,68.0,97.0,49.0,481.0,0.0,481.0,47.0,0.0,0.0,15.0,0.0,0.0,32.0,6492.0,0.0,0.0,0.0,6492.0,0.0,0.0,0.0
1781,GM0617,1996JJ00,57724.0,45441.0,125.0,45316.0,1048.0,1516.0,1264.0,0.0,218.0,0.0,17.0,17.0,2095.0,0.0,2087.0,8.0,0.0,679.0,24.0,258.0,278.0,70.0,49.0,481.0,0.0,481.0,144.0,0.0,0.0,15.0,0.0,97.0,32.0,6320.0,0.0,0.0,0.0,6320.0,0.0,0.0,0.0
1782,GM0974,1989JJ00,30331.0,21399.0,0.0,21399.0,2401.0,3409.0,3100.0,13.0,205.0,0.0,74.0,17.0,1680.0,366.0,1208.0,106.0,0.0,609.0,0.0,276.0,0.0,1.0,332.0,0.0,0.0,0.0,161.0,93.0,0.0,27.0,12.0,29.0,0.0,671.0,0.0,0.0,48.0,623.0,0.0,0.0,0.0
1783,GM0974,1993JJ00,30344.0,21306.0,0.0,21306.0,2402.0,3395.0,3072.0,13.0,219.0,0.0,74.0,17.0,1718.0,366.0,1246.0,106.0,0.0,609.0,0.0,276.0,0.0,1.0,332.0,0.0,0.0,0.0,243.0,93.0,0.0,27.0,12.0,111.0,0.0,671.0,0.0,0.0,48.0,623.0,0.0,0.0,0.0
1784,GM0974,1996JJ00,30343.0,21119.0,0.0,21119.0,2376.0,3556.0,3056.0,0.0,333.0,28.0,111.0,28.0,1727.0,366.0,1270.0,91.0,0.0,720.0,0.0,342.0,0.0,5.0,373.0,0.0,0.0,0.0,175.0,1.0,0.0,27.0,58.0,89.0,0.0,670.0,0.0,0.0,48.0,622.0,0.0,0.0,0.0
1785,GM0975,1989JJ00,21917.0,12840.0,0.0,12840.0,4744.0,2222.0,1586.0,0.0,518.0,16.0,30.0,72.0,796.0,115.0,470.0,211.0,0.0,317.0,0.0,245.0,0.0,8.0,64.0,473.0,130.0,343.0,83.0,0.0,18.0,12.0,27.0,20.0,6.0,441.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0
1786,GM0975,1993JJ00,24855.0,14431.0,0.0,14431.0,4866.0,2225.0,1581.0,0.0,526.0,16.0,30.0,72.0,875.0,117.0,522.0,236.0,0.0,305.0,0.0,222.0,0.0,8.0,75.0,430.0,105.0,325.0,114.0,0.0,18.0,12.0,20.0,27.0,37.0,1609.0,0.0,0.0,0.0,1609.0,0.0,0.0,0.0
1787,GM0975,1996JJ00,24862.0,14360.0,0.0,14360.0,4971.0,2249.0,1603.0,0.0,528.0,16.0,30.0,72.0,847.0,118.0,575.0,154.0,0.0,318.0,0.0,222.0,14.0,8.0,74.0,324.0,105.0,219.0,140.0,0.0,18.0,12.0,73.0,0.0,37.0,1653.0,0.0,0.0,0.0,1653.0,0.0,0.0,0.0
1788,GM0976,1989JJ00,10386.0,2992.0,175.0,2817.0,1610.0,4407.0,2924.0,188.0,791.0,5.0,28.0,471.0,300.0,76.0,201.0,23.0,0.0,512.0,122.0,267.0,101.0,22.0,0.0,77.0,75.0,2.0,243.0,195.0,0.0,46.0,0.0,0.0,2.0,243.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0
1789,GM0976,1993JJ00,10387.0,2908.0,178.0,2730.0,1592.0,4448.0,2931.0,198.0,815.0,5.0,28.0,471.0,301.0,76.0,202.0,23.0,0.0,583.0,122.0,274.0,165.0,22.0,0.0,13.0,11.0,2.0,298.0,195.0,0.0,46.0,0.0,55.0,2.0,243.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0
1790,GM0976,1996JJ00,10390.0,2904.0,166.0,2738.0,1498.0,4325.0,3049.0,164.0,718.0,14.0,0.0,380.0,305.0,76.0,224.0,5.0,0.0,654.0,211.0,256.0,165.0,22.0,0.0,0.0,0.0,0.0,461.0,195.0,0.0,46.0,12.0,206.0,2.0,243.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0
1791,GM0853,1989JJ00,26812.0,21970.0,12.0,21958.0,509.0,1891.0,1381.0,0.0,410.0,0.0,0.0,100.0,1413.0,53.0,1184.0,176.0,0.0,186.0,0.0,113.0,0.0,36.0,37.0,78.0,78.0,0.0,205.0,0.0,0.0,6.0,0.0,0.0,199.0,561.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0
1792,GM0853,1993JJ00,26818.0,21843.0,12.0,21831.0,630.0,1855.0,1336.0,0.0,419.0,0.0,0.0,100.0,1460.0,53.0,1231.0,176.0,0.0,186.0,0.0,113.0,0.0,36.0,37.0,78.0,78.0,0.0,205.0,0.0,0.0,6.0,0.0,0.0,199.0,562.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0
1793,GM0853,1996JJ00,26815.0,21604.0,7.0,21597.0,741.0,1877.0,1358.0,0.0,419.0,0.0,0.0,100.0,1502.0,53.0,1275.0,174.0,0.0,213.0,0.0,151.0,0.0,25.0,37.0,78.0,78.0,0.0,218.0,0.0,0.0,6.0,0.0,136.0,76.0,582.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0
1794,GM0042,1989JJ00,70456.0,36330.0,0.0,36330.0,537.0,1736.0,1656.0,16.0,64.0,0.0,0.0,0.0,952.0,0.0,952.0,0.0,0.0,352.0,132.0,127.0,93.0,0.0,0.0,900.0,0.0,900.0,423.0,0.0,0.0,37.0,3.0,24.0,359.0,29225.0,0.0,0.0,0.0,534.0,28691.0,0.0,0.0
1795,GM0042,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,GM0042,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,GM0715,1989JJ00,181651.0,95162.0,0.0,95162.0,985.0,12106.0,5767.0,0.0,5682.0,73.0,336.0,248.0,4690.0,485.0,4039.0,166.0,0.0,1755.0,407.0,708.0,21.0,74.0,545.0,1106.0,51.0,1055.0,3701.0,64.0,0.0,154.0,2196.0,315.0,972.0,62146.0,0.0,0.0,0.0,5212.0,0.0,56934.0,0.0
1798,GM0715,1993JJ00,181656.0,94237.0,0.0,94237.0,1292.0,12661.0,6033.0,0.0,5938.0,73.0,369.0,248.0,4850.0,485.0,4234.0,131.0,0.0,1984.0,538.0,714.0,89.0,98.0,545.0,1149.0,96.0,1053.0,3484.0,246.0,0.0,145.0,2064.0,239.0,790.0,61997.0,0.0,0.0,0.0,5234.0,0.0,56763.0,0.0
1799,GM0715,1996JJ00,181646.0,93019.0,0.0,93019.0,1889.0,12958.0,6076.0,0.0,6173.0,110.0,367.0,232.0,5304.0,553.0,4620.0,131.0,0.0,1973.0,502.0,726.0,87.0,99.0,559.0,1204.0,83.0,1121.0,3231.0,240.0,5.0,144.0,1638.0,413.0,791.0,62068.0,0.0,0.0,0.0,5302.0,0.0,56766.0,0.0
1800,GM0093,1989JJ00,674000.0,13541.0,0.0,13541.0,5947.0,1881.0,1765.0,0.0,14.0,11.0,51.0,40.0,1789.0,0.0,587.0,1202.0,0.0,1711.0,0.0,87.0,74.0,89.0,1461.0,65836.0,51782.0,14054.0,534.0,0.0,0.0,25.0,0.0,0.0,509.0,582762.0,0.0,0.0,0.0,123.0,522315.0,0.0,60324.0
1801,GM0093,1993JJ00,674000.0,13691.0,0.0,13691.0,5942.0,1743.0,1573.0,0.0,68.0,11.0,51.0,40.0,1765.0,0.0,613.0,1152.0,0.0,1687.0,0.0,78.0,74.0,89.0,1446.0,62351.0,48386.0,13965.0,800.0,0.0,0.0,25.0,0.0,25.0,750.0,586023.0,0.0,0.0,0.0,123.0,523139.0,0.0,62761.0
1802,GM0093,1996JJ00,673999.0,14714.0,0.0,14714.0,6542.0,1349.0,1192.0,0.0,63.0,12.0,64.0,18.0,1640.0,0.0,917.0,723.0,0.0,1608.0,0.0,79.0,64.0,88.0,1377.0,62098.0,46363.0,15735.0,278.0,0.0,0.0,29.0,0.0,0.0,249.0,585770.0,0.0,0.0,0.0,100.0,523204.0,0.0,62466.0
1803,GM0854,1989JJ00,14035.0,10149.0,22.0,10127.0,1886.0,1264.0,1122.0,0.0,35.0,8.0,0.0,99.0,397.0,4.0,314.0,79.0,0.0,172.0,0.0,145.0,0.0,7.0,20.0,155.0,155.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1804,GM0854,1993JJ00,14034.0,10078.0,29.0,10049.0,1845.0,1226.0,1084.0,0.0,35.0,8.0,0.0,99.0,450.0,4.0,367.0,79.0,0.0,249.0,0.0,145.0,0.0,7.0,97.0,155.0,155.0,0.0,25.0,0.0,0.0,5.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1805,GM0854,1996JJ00,14034.0,9890.0,49.0,9841.0,1857.0,1229.0,1116.0,0.0,36.0,8.0,0.0,69.0,450.0,4.0,367.0,79.0,0.0,351.0,0.0,251.0,0.0,7.0,93.0,155.0,155.0,0.0,97.0,0.0,0.0,5.0,18.0,74.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1806,GM0448,1989JJ00,463282.0,103498.0,0.0,103498.0,5504.0,3071.0,2365.0,0.0,293.0,0.0,330.0,83.0,4498.0,0.0,3806.0,108.0,584.0,4136.0,156.0,351.0,110.0,72.0,3447.0,38570.0,32356.0,6214.0,659.0,43.0,18.0,42.0,0.0,54.0,502.0,303346.0,0.0,48.0,0.0,2064.0,234380.0,0.0,66854.0
1807,GM0448,1993JJ00,463282.0,103117.0,0.0,103117.0,5691.0,3067.0,2360.0,0.0,289.0,0.0,335.0,83.0,4603.0,0.0,3911.0,108.0,584.0,4354.0,156.0,324.0,110.0,75.0,3689.0,38445.0,32130.0,6315.0,674.0,43.0,18.0,42.0,0.0,64.0,507.0,303330.0,0.0,48.0,0.0,2099.0,234307.0,0.0,66876.0
1808,GM0448,1996JJ00,463285.0,102822.0,0.0,102822.0,5692.0,3141.0,2399.0,0.0,278.0,0.0,385.0,79.0,4615.0,0.0,3910.0,121.0,584.0,4220.0,83.0,383.0,111.0,63.0,3580.0,38502.0,32247.0,6255.0,999.0,43.0,12.0,42.0,73.0,330.0,499.0,303294.0,0.0,48.0,0.0,2099.0,234274.0,0.0,66873.0
1809,GM0716,1989JJ00,214058.0,107116.0,140.0,106976.0,217.0,3597.0,3020.0,0.0,416.0,11.0,80.0,70.0,5883.0,0.0,5693.0,190.0,0.0,1128.0,141.0,304.0,104.0,115.0,464.0,3632.0,273.0,3359.0,1149.0,73.0,0.0,129.0,39.0,12.0,896.0,91338.0,0.0,0.0,0.0,8033.0,0.0,83305.0,0.0
1810,GM0716,1993JJ00,214056.0,106422.0,152.0,106270.0,241.0,3698.0,2999.0,0.0,509.0,11.0,103.0,76.0,6015.0,0.0,5856.0,159.0,0.0,1218.0,141.0,309.0,104.0,143.0,521.0,3793.0,273.0,3520.0,1376.0,73.0,0.0,159.0,110.0,144.0,890.0,91294.0,0.0,0.0,0.0,7991.0,0.0,83303.0,0.0
1811,GM0716,1996JJ00,254238.0,124197.0,195.0,124002.0,432.0,4468.0,3517.0,0.0,734.0,22.0,103.0,92.0,7046.0,0.0,6954.0,92.0,0.0,1264.0,141.0,345.0,108.0,149.0,521.0,8362.0,220.0,8142.0,1660.0,73.0,0.0,176.0,69.0,45.0,1297.0,106809.0,0.0,0.0,0.0,15629.0,0.0,91180.0,0.0
