ID,Sectoren,COFOGOverheidsfuncties,Perioden,Overheidsconsumptie_1
963,10,15600 ,2004JJ00,385.0
964,10,15600 ,2005JJ00,668.0
965,10,15600 ,2006JJ00,688.0
966,10,15600 ,2007JJ00,691.0
967,10,15600 ,2008JJ00,709.0
968,10,15600 ,2009JJ00,834.0
969,10,15600 ,2010JJ00,870.0
970,10,15600 ,2011JJ00,670.0
971,10,15600 ,2012JJ00,832.0
972,10,15700 ,1995JJ00,2924.0
973,10,15700 ,1996JJ00,3062.0
974,10,15700 ,1997JJ00,3208.0
975,10,15700 ,1998JJ00,3356.0
976,10,15700 ,1999JJ00,3586.0
977,10,15700 ,2000JJ00,3581.0
978,10,15700 ,2001JJ00,4159.0
979,10,15700 ,2002JJ00,4473.0
980,10,15700 ,2003JJ00,4759.0
981,10,15700 ,2004JJ00,4750.0
982,10,15700 ,2005JJ00,4811.0
983,10,15700 ,2006JJ00,5058.0
984,10,15700 ,2007JJ00,5298.0
985,10,15700 ,2008JJ00,5622.0
986,10,15700 ,2009JJ00,6024.0
987,10,15700 ,2010JJ00,6082.0
988,10,15700 ,2011JJ00,6018.0
989,10,15700 ,2012JJ00,5819.0
990,10,15800 ,1995JJ00,1147.0
991,10,15800 ,1996JJ00,1197.0
992,10,15800 ,1997JJ00,1250.0
993,10,15800 ,1998JJ00,1286.0
994,10,15800 ,1999JJ00,1366.0
995,10,15800 ,2000JJ00,1493.0
996,10,15800 ,2001JJ00,1641.0
997,10,15800 ,2002JJ00,1834.0
998,10,15800 ,2003JJ00,2039.0
999,10,15800 ,2004JJ00,2102.0
1000,10,15800 ,2005JJ00,2127.0
1001,10,15800 ,2006JJ00,2191.0
1002,10,15800 ,2007JJ00,2294.0
1003,10,15800 ,2008JJ00,2478.0
1004,10,15800 ,2009JJ00,2637.0
1005,10,15800 ,2010JJ00,2647.0
1006,10,15800 ,2011JJ00,2639.0
1007,10,15800 ,2012JJ00,2551.0
1008,10,15900 ,1995JJ00,1062.0
1009,10,15900 ,1996JJ00,1071.0
1010,10,15900 ,1997JJ00,1124.0
1011,10,15900 ,1998JJ00,1173.0
1012,10,15900 ,1999JJ00,1232.0
1013,10,15900 ,2000JJ00,1329.0
1014,10,15900 ,2001JJ00,1460.0
1015,10,15900 ,2002JJ00,1620.0
1016,10,15900 ,2003JJ00,1651.0
1017,10,15900 ,2004JJ00,1683.0
1018,10,15900 ,2005JJ00,1689.0
1019,10,15900 ,2006JJ00,1803.0
1020,10,15900 ,2007JJ00,1810.0
1021,10,15900 ,2008JJ00,1890.0
1022,10,15900 ,2009JJ00,1962.0
1023,10,15900 ,2010JJ00,1983.0
1024,10,15900 ,2011JJ00,1931.0
1025,10,15900 ,2012JJ00,1887.0
1026,10,16000 ,1995JJ00,11.0
1027,10,16000 ,1996JJ00,13.0
1028,10,16000 ,1997JJ00,13.0
1029,10,16000 ,1998JJ00,21.0
1030,10,16000 ,1999JJ00,51.0
1031,10,16000 ,2000JJ00,-222.0
1032,10,16000 ,2001JJ00,-209.0
1033,10,16000 ,2002JJ00,-202.0
1034,10,16000 ,2003JJ00,-198.0
1035,10,16000 ,2004JJ00,-203.0
1036,10,16000 ,2005JJ00,-184.0
1037,10,16000 ,2006JJ00,-177.0
1038,10,16000 ,2007JJ00,-168.0
1039,10,16000 ,2008JJ00,-201.0
1040,10,16000 ,2009JJ00,-188.0
1041,10,16000 ,2010JJ00,-179.0
1042,10,16000 ,2011JJ00,-159.0
1043,10,16000 ,2012JJ00,-192.0
1044,10,16100 ,1995JJ00,57.0
1045,10,16100 ,1996JJ00,60.0
1046,10,16100 ,1997JJ00,59.0
1047,10,16100 ,1998JJ00,63.0
1048,10,16100 ,1999JJ00,64.0
1049,10,16100 ,2000JJ00,69.0
1050,10,16100 ,2001JJ00,81.0
1051,10,16100 ,2002JJ00,99.0
1052,10,16100 ,2003JJ00,112.0
1053,10,16100 ,2004JJ00,107.0
1054,10,16100 ,2005JJ00,104.0
1055,10,16100 ,2006JJ00,136.0
1056,10,16100 ,2007JJ00,266.0
1057,10,16100 ,2008JJ00,310.0
1058,10,16100 ,2009JJ00,340.0
1059,10,16100 ,2010JJ00,357.0
1060,10,16100 ,2011JJ00,341.0
1061,10,16100 ,2012JJ00,328.0
1062,10,16200 ,1995JJ00,40.0
1063,10,16200 ,1996JJ00,40.0
1064,10,16200 ,1997JJ00,38.0
1065,10,16200 ,1998JJ00,35.0
1066,10,16200 ,1999JJ00,41.0
1067,10,16200 ,2000JJ00,45.0
1068,10,16200 ,2001JJ00,44.0
1069,10,16200 ,2002JJ00,40.0
1070,10,16200 ,2003JJ00,43.0
1071,10,16200 ,2004JJ00,45.0
1072,10,16200 ,2005JJ00,45.0
1073,10,16200 ,2006JJ00,81.0
1074,10,16200 ,2007JJ00,43.0
1075,10,16200 ,2008JJ00,44.0
1076,10,16200 ,2009JJ00,42.0
1077,10,16200 ,2010JJ00,44.0
1078,10,16200 ,2011JJ00,44.0
1079,10,16200 ,2012JJ00,44.0
1080,10,16300 ,1995JJ00,607.0
1081,10,16300 ,1996JJ00,681.0
1082,10,16300 ,1997JJ00,724.0
1083,10,16300 ,1998JJ00,778.0
1084,10,16300 ,1999JJ00,832.0
1085,10,16300 ,2000JJ00,867.0
1086,10,16300 ,2001JJ00,1142.0
1087,10,16300 ,2002JJ00,1082.0
1088,10,16300 ,2003JJ00,1112.0
1089,10,16300 ,2004JJ00,1016.0
1090,10,16300 ,2005JJ00,1030.0
1091,10,16300 ,2006JJ00,1024.0
1092,10,16300 ,2007JJ00,1053.0
1093,10,16300 ,2008JJ00,1101.0
1094,10,16300 ,2009JJ00,1231.0
1095,10,16300 ,2010JJ00,1230.0
1096,10,16300 ,2011JJ00,1222.0
1097,10,16300 ,2012JJ00,1201.0
1098,10,16400 ,1995JJ00,13222.0
1099,10,16400 ,1996JJ00,13347.0
1100,10,16400 ,1997JJ00,14109.0
1101,10,16400 ,1998JJ00,15192.0
1102,10,16400 ,1999JJ00,16340.0
1103,10,16400 ,2000JJ00,17525.0
1104,10,16400 ,2001JJ00,19284.0
1105,10,16400 ,2002JJ00,20750.0
1106,10,16400 ,2003JJ00,21814.0
1107,10,16400 ,2004JJ00,22305.0
1108,10,16400 ,2005JJ00,23253.0
1109,10,16400 ,2006JJ00,24058.0
1110,10,16400 ,2007JJ00,25494.0
1111,10,16400 ,2008JJ00,26851.0
1112,10,16400 ,2009JJ00,28813.0
1113,10,16400 ,2010JJ00,29329.0
1114,10,16400 ,2011JJ00,29377.0
1115,10,16400 ,2012JJ00,29330.0
1116,10,16500 ,1995JJ00,5094.0
1117,10,16500 ,1996JJ00,5179.0
1118,10,16500 ,1997JJ00,5451.0
1119,10,16500 ,1998JJ00,5830.0
1120,10,16500 ,1999JJ00,6357.0
1121,10,16500 ,2000JJ00,6909.0
1122,10,16500 ,2001JJ00,7598.0
1123,10,16500 ,2002JJ00,8017.0
1124,10,16500 ,2003JJ00,8430.0
1125,10,16500 ,2004JJ00,8832.0
1126,10,16500 ,2005JJ00,9073.0
1127,10,16500 ,2006JJ00,9416.0
1128,10,16500 ,2007JJ00,9881.0
1129,10,16500 ,2008JJ00,10599.0
1130,10,16500 ,2009JJ00,11194.0
1131,10,16500 ,2010JJ00,11341.0
1132,10,16500 ,2011JJ00,11320.0
1133,10,16500 ,2012JJ00,11344.0
1134,10,16600 ,1995JJ00,5081.0
1135,10,16600 ,1996JJ00,5151.0
1136,10,16600 ,1997JJ00,5420.0
1137,10,16600 ,1998JJ00,5802.0
1138,10,16600 ,1999JJ00,6191.0
1139,10,16600 ,2000JJ00,6676.0
1140,10,16600 ,2001JJ00,7156.0
1141,10,16600 ,2002JJ00,7889.0
1142,10,16600 ,2003JJ00,8501.0
1143,10,16600 ,2004JJ00,8677.0
1144,10,16600 ,2005JJ00,9303.0
1145,10,16600 ,2006JJ00,9572.0
1146,10,16600 ,2007JJ00,10197.0
1147,10,16600 ,2008JJ00,10646.0
1148,10,16600 ,2009JJ00,11600.0
1149,10,16600 ,2010JJ00,11962.0
1150,10,16600 ,2011JJ00,11973.0
1151,10,16600 ,2012JJ00,11978.0
1152,10,16700 ,1995JJ00,0.0
1153,10,16700 ,1996JJ00,0.0
1154,10,16700 ,1997JJ00,0.0
1155,10,16700 ,1998JJ00,0.0
1156,10,16700 ,1999JJ00,0.0
1157,10,16700 ,2000JJ00,0.0
1158,10,16700 ,2001JJ00,0.0
1159,10,16700 ,2002JJ00,0.0
1160,10,16700 ,2003JJ00,0.0
1161,10,16700 ,2004JJ00,0.0
1162,10,16700 ,2005JJ00,0.0
1163,10,16700 ,2006JJ00,0.0
1164,10,16700 ,2007JJ00,0.0
1165,10,16700 ,2008JJ00,0.0
1166,10,16700 ,2009JJ00,0.0
1167,10,16700 ,2010JJ00,0.0
1168,10,16700 ,2011JJ00,0.0
1169,10,16700 ,2012JJ00,0.0
1170,10,16800 ,1995JJ00,2590.0
1171,10,16800 ,1996JJ00,2484.0
1172,10,16800 ,1997JJ00,2644.0
1173,10,16800 ,1998JJ00,2845.0
1174,10,16800 ,1999JJ00,2973.0
1175,10,16800 ,2000JJ00,3077.0
1176,10,16800 ,2001JJ00,3474.0
1177,10,16800 ,2002JJ00,3747.0
1178,10,16800 ,2003JJ00,3701.0
1179,10,16800 ,2004JJ00,3660.0
1180,10,16800 ,2005JJ00,3727.0
1181,10,16800 ,2006JJ00,3886.0
1182,10,16800 ,2007JJ00,4214.0
1183,10,16800 ,2008JJ00,4332.0
1184,10,16800 ,2009JJ00,4661.0
1185,10,16800 ,2010JJ00,4679.0
1186,10,16800 ,2011JJ00,4768.0
1187,10,16800 ,2012JJ00,4735.0
1188,10,16900 ,1995JJ00,0.0
1189,10,16900 ,1996JJ00,0.0
1190,10,16900 ,1997JJ00,0.0
1191,10,16900 ,1998JJ00,1.0
1192,10,16900 ,1999JJ00,2.0
1193,10,16900 ,2000JJ00,1.0
1194,10,16900 ,2001JJ00,1.0
1195,10,16900 ,2002JJ00,1.0
1196,10,16900 ,2003JJ00,0.0
1197,10,16900 ,2004JJ00,0.0
1198,10,16900 ,2005JJ00,0.0
1199,10,16900 ,2006JJ00,0.0
1200,10,16900 ,2007JJ00,0.0
1201,10,16900 ,2008JJ00,0.0
1202,10,16900 ,2009JJ00,0.0
1203,10,16900 ,2010JJ00,0.0
1204,10,16900 ,2011JJ00,0.0
1205,10,16900 ,2012JJ00,0.0
1206,10,17000 ,1995JJ00,288.0
1207,10,17000 ,1996JJ00,311.0
1208,10,17000 ,1997JJ00,352.0
1209,10,17000 ,1998JJ00,397.0
1210,10,17000 ,1999JJ00,471.0
1211,10,17000 ,2000JJ00,517.0
1212,10,17000 ,2001JJ00,638.0
1213,10,17000 ,2002JJ00,692.0
1214,10,17000 ,2003JJ00,755.0
1215,10,17000 ,2004JJ00,770.0
1216,10,17000 ,2005JJ00,784.0
1217,10,17000 ,2006JJ00,773.0
1218,10,17000 ,2007JJ00,796.0
1219,10,17000 ,2008JJ00,804.0
1220,10,17000 ,2009JJ00,872.0
1221,10,17000 ,2010JJ00,862.0
1222,10,17000 ,2011JJ00,840.0
1223,10,17000 ,2012JJ00,810.0
1224,10,17100 ,1995JJ00,16.0
1225,10,17100 ,1996JJ00,15.0
1226,10,17100 ,1997JJ00,15.0
1227,10,17100 ,1998JJ00,27.0
1228,10,17100 ,1999JJ00,32.0
1229,10,17100 ,2000JJ00,38.0
1230,10,17100 ,2001JJ00,43.0
1231,10,17100 ,2002JJ00,46.0
1232,10,17100 ,2003JJ00,50.0
1233,10,17100 ,2004JJ00,50.0
1234,10,17100 ,2005JJ00,51.0
1235,10,17100 ,2006JJ00,69.0
1236,10,17100 ,2007JJ00,66.0
1237,10,17100 ,2008JJ00,72.0
1238,10,17100 ,2009JJ00,71.0
1239,10,17100 ,2010JJ00,71.0
1240,10,17100 ,2011JJ00,72.0
1241,10,17100 ,2012JJ00,74.0
1242,10,17200 ,1995JJ00,153.0
1243,10,17200 ,1996JJ00,207.0
1244,10,17200 ,1997JJ00,227.0
1245,10,17200 ,1998JJ00,290.0
1246,10,17200 ,1999JJ00,314.0
1247,10,17200 ,2000JJ00,307.0
1248,10,17200 ,2001JJ00,374.0
1249,10,17200 ,2002JJ00,358.0
1250,10,17200 ,2003JJ00,377.0
1251,10,17200 ,2004JJ00,316.0
1252,10,17200 ,2005JJ00,315.0
1253,10,17200 ,2006JJ00,342.0
1254,10,17200 ,2007JJ00,340.0
1255,10,17200 ,2008JJ00,398.0
1256,10,17200 ,2009JJ00,415.0
1257,10,17200 ,2010JJ00,414.0
1258,10,17200 ,2011JJ00,404.0
1259,10,17200 ,2012JJ00,389.0
1260,10,17300 ,1995JJ00,13341.0
1261,10,17300 ,1996JJ00,13025.0
1262,10,17300 ,1997JJ00,13013.0
1263,10,17300 ,1998JJ00,13858.0
1264,10,17300 ,1999JJ00,14801.0
1265,10,17300 ,2000JJ00,16150.0
1266,10,17300 ,2001JJ00,17555.0
1267,10,17300 ,2002JJ00,19502.0
1268,10,17300 ,2003JJ00,20380.0
1269,10,17300 ,2004JJ00,21128.0
1270,10,17300 ,2005JJ00,22044.0
1271,10,17300 ,2006JJ00,23173.0
1272,10,17300 ,2007JJ00,25151.0
1273,10,17300 ,2008JJ00,27962.0
1274,10,17300 ,2009JJ00,29490.0
1275,10,17300 ,2010JJ00,30385.0
1276,10,17300 ,2011JJ00,30439.0
1277,10,17300 ,2012JJ00,31185.0
1278,10,17400 ,1995JJ00,4018.0
1279,10,17400 ,1996JJ00,4139.0
1280,10,17400 ,1997JJ00,4858.0
1281,10,17400 ,1998JJ00,5198.0
1282,10,17400 ,1999JJ00,5511.0
1283,10,17400 ,2000JJ00,6210.0
1284,10,17400 ,2001JJ00,6789.0
1285,10,17400 ,2002JJ00,7563.0
1286,10,17400 ,2003JJ00,8053.0
1287,10,17400 ,2004JJ00,8254.0
1288,10,17400 ,2005JJ00,8409.0
1289,10,17400 ,2006JJ00,8598.0
1290,10,17400 ,2007JJ00,8868.0
1291,10,17400 ,2008JJ00,9698.0
1292,10,17400 ,2009JJ00,9766.0
1293,10,17400 ,2010JJ00,10037.0
1294,10,17400 ,2011JJ00,9887.0
1295,10,17400 ,2012JJ00,10556.0
1296,10,17500 ,1995JJ00,4433.0
1297,10,17500 ,1996JJ00,4354.0
1298,10,17500 ,1997JJ00,3436.0
1299,10,17500 ,1998JJ00,3556.0
1300,10,17500 ,1999JJ00,3728.0
1301,10,17500 ,2000JJ00,4067.0
1302,10,17500 ,2001JJ00,4463.0
1303,10,17500 ,2002JJ00,5067.0
1304,10,17500 ,2003JJ00,5474.0
1305,10,17500 ,2004JJ00,5776.0
1306,10,17500 ,2005JJ00,6014.0
1307,10,17500 ,2006JJ00,6262.0
1308,10,17500 ,2007JJ00,6805.0
1309,10,17500 ,2008JJ00,7545.0
1310,10,17500 ,2009JJ00,8024.0
1311,10,17500 ,2010JJ00,8541.0
1312,10,17500 ,2011JJ00,9031.0
1313,10,17500 ,2012JJ00,9616.0
1314,10,17600 ,1995JJ00,80.0
1315,10,17600 ,1996JJ00,84.0
1316,10,17600 ,1997JJ00,87.0
1317,10,17600 ,1998JJ00,26.0
1318,10,17600 ,1999JJ00,26.0
1319,10,17600 ,2000JJ00,26.0
1320,10,17600 ,2001JJ00,28.0
1321,10,17600 ,2002JJ00,33.0
1322,10,17600 ,2003JJ00,36.0
1323,10,17600 ,2004JJ00,33.0
1324,10,17600 ,2005JJ00,30.0
1325,10,17600 ,2006JJ00,28.0
1326,10,17600 ,2007JJ00,25.0
1327,10,17600 ,2008JJ00,24.0
1328,10,17600 ,2009JJ00,24.0
1329,10,17600 ,2010JJ00,23.0
1330,10,17600 ,2011JJ00,19.0
1331,10,17600 ,2012JJ00,18.0
1332,10,17700 ,1995JJ00,189.0
1333,10,17700 ,1996JJ00,165.0
1334,10,17700 ,1997JJ00,222.0
1335,10,17700 ,1998JJ00,294.0
1336,10,17700 ,1999JJ00,362.0
1337,10,17700 ,2000JJ00,488.0
1338,10,17700 ,2001JJ00,556.0
1339,10,17700 ,2002JJ00,624.0
1340,10,17700 ,2003JJ00,579.0
1341,10,17700 ,2004JJ00,602.0
1342,10,17700 ,2005JJ00,800.0
1343,10,17700 ,2006JJ00,1123.0
1344,10,17700 ,2007JJ00,2254.0
1345,10,17700 ,2008JJ00,3056.0
1346,10,17700 ,2009JJ00,3350.0
1347,10,17700 ,2010JJ00,3314.0
1348,10,17700 ,2011JJ00,3163.0
1349,10,17700 ,2012JJ00,2701.0
1350,10,17800 ,1995JJ00,1461.0
1351,10,17800 ,1996JJ00,1100.0
1352,10,17800 ,1997JJ00,919.0
1353,10,17800 ,1998JJ00,750.0
1354,10,17800 ,1999JJ00,664.0
1355,10,17800 ,2000JJ00,575.0
1356,10,17800 ,2001JJ00,575.0
1357,10,17800 ,2002JJ00,817.0
1358,10,17800 ,2003JJ00,1001.0
1359,10,17800 ,2004JJ00,1304.0
1360,10,17800 ,2005JJ00,1591.0
1361,10,17800 ,2006JJ00,1462.0
1362,10,17800 ,2007JJ00,1281.0
1363,10,17800 ,2008JJ00,1413.0
1364,10,17800 ,2009JJ00,1914.0
1365,10,17800 ,2010JJ00,1745.0
1366,10,17800 ,2011JJ00,1530.0
1367,10,17800 ,2012JJ00,1499.0
1368,10,17900 ,1995JJ00,963.0
1369,10,17900 ,1996JJ00,1061.0
1370,10,17900 ,1997JJ00,1218.0
1371,10,17900 ,1998JJ00,1396.0
1372,10,17900 ,1999JJ00,1485.0
1373,10,17900 ,2000JJ00,1487.0
1374,10,17900 ,2001JJ00,1530.0
1375,10,17900 ,2002JJ00,1731.0
1376,10,17900 ,2003JJ00,1605.0
1377,10,17900 ,2004JJ00,1651.0
1378,10,17900 ,2005JJ00,1687.0
1379,10,17900 ,2006JJ00,2027.0
1380,10,17900 ,2007JJ00,2163.0
1381,10,17900 ,2008JJ00,2177.0
1382,10,17900 ,2009JJ00,2149.0
1383,10,17900 ,2010JJ00,2221.0
1384,10,17900 ,2011JJ00,2319.0
1385,10,17900 ,2012JJ00,2296.0
1386,10,18000 ,1995JJ00,1904.0
1387,10,18000 ,1996JJ00,1819.0
1388,10,18000 ,1997JJ00,1975.0
1389,10,18000 ,1998JJ00,2327.0
1390,10,18000 ,1999JJ00,2694.0
1391,10,18000 ,2000JJ00,2921.0
1392,10,18000 ,2001JJ00,3203.0
1393,10,18000 ,2002JJ00,3306.0
1394,10,18000 ,2003JJ00,3302.0
1395,10,18000 ,2004JJ00,3146.0
1396,10,18000 ,2005JJ00,3206.0
1397,10,18000 ,2006JJ00,3349.0
1398,10,18000 ,2007JJ00,3432.0
1399,10,18000 ,2008JJ00,3717.0
1400,10,18000 ,2009JJ00,3930.0
1401,10,18000 ,2010JJ00,4172.0
1402,10,18000 ,2011JJ00,4170.0
1403,10,18000 ,2012JJ00,4210.0
1404,10,18100 ,1995JJ00,70.0
1405,10,18100 ,1996JJ00,73.0
1406,10,18100 ,1997JJ00,67.0
1407,10,18100 ,1998JJ00,61.0
1408,10,18100 ,1999JJ00,75.0
1409,10,18100 ,2000JJ00,79.0
1410,10,18100 ,2001JJ00,84.0
1411,10,18100 ,2002JJ00,88.0
1412,10,18100 ,2003JJ00,87.0
1413,10,18100 ,2004JJ00,91.0
1414,10,18100 ,2005JJ00,90.0
1415,10,18100 ,2006JJ00,98.0
1416,10,18100 ,2007JJ00,106.0
1417,10,18100 ,2008JJ00,110.0
1418,10,18100 ,2009JJ00,110.0
1419,10,18100 ,2010JJ00,114.0
1420,10,18100 ,2011JJ00,117.0
1421,10,18100 ,2012JJ00,125.0
1422,10,18200 ,1995JJ00,223.0
1423,10,18200 ,1996JJ00,230.0
1424,10,18200 ,1997JJ00,231.0
1425,10,18200 ,1998JJ00,250.0
1426,10,18200 ,1999JJ00,256.0
1427,10,18200 ,2000JJ00,297.0
1428,10,18200 ,2001JJ00,327.0
1429,10,18200 ,2002JJ00,273.0
1430,10,18200 ,2003JJ00,243.0
1431,10,18200 ,2004JJ00,271.0
1432,10,18200 ,2005JJ00,217.0
1433,10,18200 ,2006JJ00,226.0
1434,10,18200 ,2007JJ00,217.0
1435,10,18200 ,2008JJ00,222.0
1436,10,18200 ,2009JJ00,223.0
1437,10,18200 ,2010JJ00,218.0
1438,10,18200 ,2011JJ00,203.0
1439,10,18200 ,2012JJ00,164.0
1440,20,18300 ,1995JJ00,19468.0
1441,20,18300 ,1996JJ00,19660.0
1442,20,18300 ,1997JJ00,20566.0
1443,20,18300 ,1998JJ00,21859.0
1444,20,18300 ,1999JJ00,23751.0
1445,20,18300 ,2000JJ00,24586.0
1446,20,18300 ,2001JJ00,27309.0
1447,20,18300 ,2002JJ00,28436.0
1448,20,18300 ,2003JJ00,28881.0
1449,20,18300 ,2004JJ00,28383.0
1450,20,18300 ,2005JJ00,29349.0
1451,20,18300 ,2006JJ00,31310.0
1452,20,18300 ,2007JJ00,34244.0
1453,20,18300 ,2008JJ00,36329.0
1454,20,18300 ,2009JJ00,38621.0
1455,20,18300 ,2010JJ00,37972.0
1456,20,18300 ,2011JJ00,37188.0
1457,20,18300 ,2012JJ00,36713.0
1458,20,10000 ,1995JJ00,3210.0
1459,20,10000 ,1996JJ00,3230.0
1460,20,10000 ,1997JJ00,3493.0
1461,20,10000 ,1998JJ00,3937.0
1462,20,10000 ,1999JJ00,4022.0
1463,20,10000 ,2000JJ00,4370.0
1464,20,10000 ,2001JJ00,4478.0
1465,20,10000 ,2002JJ00,4745.0
1466,20,10000 ,2003JJ00,4753.0
1467,20,10000 ,2004JJ00,4813.0
1468,20,10000 ,2005JJ00,5218.0
1469,20,10000 ,2006JJ00,5288.0
1470,20,10000 ,2007JJ00,5579.0
1471,20,10000 ,2008JJ00,5895.0
1472,20,10000 ,2009JJ00,6645.0
1473,20,10000 ,2010JJ00,6841.0
1474,20,10000 ,2011JJ00,6557.0
1475,20,10000 ,2012JJ00,6729.0
1476,20,10100 ,1995JJ00,1489.0
1477,20,10100 ,1996JJ00,1502.0
1478,20,10100 ,1997JJ00,1895.0
1479,20,10100 ,1998JJ00,2191.0
1480,20,10100 ,1999JJ00,2428.0
1481,20,10100 ,2000JJ00,2766.0
1482,20,10100 ,2001JJ00,2749.0
1483,20,10100 ,2002JJ00,2927.0
1484,20,10100 ,2003JJ00,2896.0
1485,20,10100 ,2004JJ00,2830.0
1486,20,10100 ,2005JJ00,3101.0
1487,20,10100 ,2006JJ00,3097.0
1488,20,10100 ,2007JJ00,3168.0
1489,20,10100 ,2008JJ00,3260.0
1490,20,10100 ,2009JJ00,3461.0
1491,20,10100 ,2010JJ00,3570.0
1492,20,10100 ,2011JJ00,3315.0
1493,20,10100 ,2012JJ00,3295.0
1494,20,10200 ,1995JJ00,252.0
1495,20,10200 ,1996JJ00,269.0
1496,20,10200 ,1997JJ00,148.0
1497,20,10200 ,1998JJ00,364.0
1498,20,10200 ,1999JJ00,146.0
1499,20,10200 ,2000JJ00,158.0
1500,20,10200 ,2001JJ00,154.0
1501,20,10200 ,2002JJ00,154.0
1502,20,10200 ,2003JJ00,147.0
1503,20,10200 ,2004JJ00,164.0
1504,20,10200 ,2005JJ00,183.0
1505,20,10200 ,2006JJ00,206.0
1506,20,10200 ,2007JJ00,225.0
1507,20,10200 ,2008JJ00,233.0
1508,20,10200 ,2009JJ00,241.0
1509,20,10200 ,2010JJ00,271.0
1510,20,10200 ,2011JJ00,294.0
1511,20,10200 ,2012JJ00,309.0
1512,20,10300 ,1995JJ00,297.0
1513,20,10300 ,1996JJ00,284.0
1514,20,10300 ,1997JJ00,252.0
1515,20,10300 ,1998JJ00,255.0
1516,20,10300 ,1999JJ00,228.0
1517,20,10300 ,2000JJ00,176.0
1518,20,10300 ,2001JJ00,286.0
1519,20,10300 ,2002JJ00,295.0
1520,20,10300 ,2003JJ00,368.0
1521,20,10300 ,2004JJ00,432.0
1522,20,10300 ,2005JJ00,497.0
1523,20,10300 ,2006JJ00,501.0
1524,20,10300 ,2007JJ00,620.0
1525,20,10300 ,2008JJ00,685.0
1526,20,10300 ,2009JJ00,812.0
1527,20,10300 ,2010JJ00,934.0
1528,20,10300 ,2011JJ00,950.0
1529,20,10300 ,2012JJ00,941.0
1530,20,10400 ,1995JJ00,952.0
1531,20,10400 ,1996JJ00,997.0
1532,20,10400 ,1997JJ00,1007.0
1533,20,10400 ,1998JJ00,990.0
1534,20,10400 ,1999JJ00,1082.0
1535,20,10400 ,2000JJ00,1135.0
1536,20,10400 ,2001JJ00,1180.0
1537,20,10400 ,2002JJ00,1210.0
1538,20,10400 ,2003JJ00,1251.0
1539,20,10400 ,2004JJ00,1300.0
1540,20,10400 ,2005JJ00,1319.0
1541,20,10400 ,2006JJ00,1325.0
1542,20,10400 ,2007JJ00,1344.0
1543,20,10400 ,2008JJ00,1448.0
1544,20,10400 ,2009JJ00,1522.0
1545,20,10400 ,2010JJ00,1548.0
1546,20,10400 ,2011JJ00,1604.0
1547,20,10400 ,2012JJ00,1659.0
1548,20,10500 ,1995JJ00,22.0
1549,20,10500 ,1996JJ00,20.0
1550,20,10500 ,1997JJ00,22.0
1551,20,10500 ,1998JJ00,23.0
1552,20,10500 ,1999JJ00,24.0
1553,20,10500 ,2000JJ00,27.0
1554,20,10500 ,2001JJ00,28.0
1555,20,10500 ,2002JJ00,29.0
1556,20,10500 ,2003JJ00,16.0
1557,20,10500 ,2004JJ00,16.0
1558,20,10500 ,2005JJ00,12.0
1559,20,10500 ,2006JJ00,10.0
1560,20,10500 ,2007JJ00,11.0
1561,20,10500 ,2008JJ00,11.0
1562,20,10500 ,2009JJ00,11.0
1563,20,10500 ,2010JJ00,14.0
1564,20,10500 ,2011JJ00,11.0
1565,20,10500 ,2012JJ00,6.0
1566,20,10600 ,1995JJ00,18.0
1567,20,10600 ,1996JJ00,-23.0
1568,20,10600 ,1997JJ00,15.0
1569,20,10600 ,1998JJ00,14.0
1570,20,10600 ,1999JJ00,12.0
1571,20,10600 ,2000JJ00,44.0
1572,20,10600 ,2001JJ00,11.0
1573,20,10600 ,2002JJ00,56.0
1574,20,10600 ,2003JJ00,7.0
1575,20,10600 ,2004JJ00,5.0
1576,20,10600 ,2005JJ00,45.0
1577,20,10600 ,2006JJ00,87.0
1578,20,10600 ,2007JJ00,131.0
1579,20,10600 ,2008JJ00,132.0
1580,20,10600 ,2009JJ00,86.0
1581,20,10600 ,2010JJ00,43.0
1582,20,10600 ,2011JJ00,3.0
1583,20,10600 ,2012JJ00,4.0
1584,20,10700 ,1995JJ00,180.0
1585,20,10700 ,1996JJ00,181.0
1586,20,10700 ,1997JJ00,154.0
1587,20,10700 ,1998JJ00,100.0
1588,20,10700 ,1999JJ00,102.0
1589,20,10700 ,2000JJ00,64.0
1590,20,10700 ,2001JJ00,70.0
1591,20,10700 ,2002JJ00,74.0
1592,20,10700 ,2003JJ00,68.0
1593,20,10700 ,2004JJ00,66.0
1594,20,10700 ,2005JJ00,61.0
1595,20,10700 ,2006JJ00,62.0
1596,20,10700 ,2007JJ00,80.0
1597,20,10700 ,2008JJ00,126.0
1598,20,10700 ,2009JJ00,512.0
1599,20,10700 ,2010JJ00,461.0
1600,20,10700 ,2011JJ00,380.0
1601,20,10700 ,2012JJ00,515.0
1602,20,10800 ,1995JJ00,0.0
1603,20,10800 ,1996JJ00,0.0
1604,20,10800 ,1997JJ00,0.0
1605,20,10800 ,1998JJ00,0.0
1606,20,10800 ,1999JJ00,0.0
1607,20,10800 ,2000JJ00,0.0
1608,20,10800 ,2001JJ00,0.0
1609,20,10800 ,2002JJ00,0.0
1610,20,10800 ,2003JJ00,0.0
1611,20,10800 ,2004JJ00,0.0
1612,20,10800 ,2005JJ00,0.0
