ID,CentraleDecentraleProductie,Energiedragers,Perioden,TotaalElektriciteitEnWarmteTJ_1,ElektriciteitMWh_2,ElektriciteitTJ_3,Elektriciteit_4,WarmteTJ_5,InzetTJ_6
647,E007042,E006566,2024JJ00,13233.0,3319489.0,11950.0,2.7,1282.0,27551.0
648,E007042,E006602,1998JJ00,13712.0,3809091.0,13712.0,4.1,,39327.0
649,E007042,E006602,1999JJ00,13781.0,3828213.0,13781.0,4.4,,39739.0
650,E007042,E006602,2000JJ00,14110.0,3919208.0,14110.0,4.3,,40500.0
651,E007042,E006602,2001JJ00,14301.0,3972571.0,14301.0,4.2,,40866.0
652,E007042,E006602,2002JJ00,14089.0,3913540.0,14089.0,4.1,,40317.0
653,E007042,E006602,2003JJ00,14465.0,4017989.0,14465.0,4.1,,41264.0
654,E007042,E006602,2004JJ00,13759.0,3822018.0,13759.0,3.7,,39420.0
655,E007042,E006602,2005JJ00,14391.0,3997456.0,14391.0,4.0,,41296.0
656,E007042,E006602,2006JJ00,12490.0,3469439.0,12490.0,3.5,,35913.0
657,E007042,E006602,2007JJ00,15121.0,4200313.0,15121.0,4.0,,40962.0
658,E007042,E006602,2008JJ00,15008.0,4168889.0,15008.0,3.9,,40116.0
659,E007042,E006602,2009JJ00,15294.0,4248333.0,15294.0,3.7,,41030.0
660,E007042,E006602,2010JJ00,14289.0,3969167.0,14289.0,3.4,,38410.0
661,E007042,E006602,2011JJ00,14907.0,4140775.0,14907.0,3.7,,40164.0
662,E007042,E006602,2012JJ00,14093.0,3914710.0,14093.0,3.8,,38516.0
663,E007042,E006602,2013JJ00,10407.0,2890859.0,10407.0,2.9,,27604.0
664,E007042,E006602,2014JJ00,14729.0,4091306.0,14729.0,4.0,,39410.0
665,E007042,E006602,2015JJ00,14681.0,4078041.0,14681.0,3.7,,39245.0
666,E007042,E006602,2016JJ00,14257.0,3960278.0,14257.0,3.4,,38357.0
667,E007042,E006602,2017JJ00,12249.0,3402478.0,12249.0,2.9,,33056.0
668,E007042,E006602,2018JJ00,12653.0,3514770.0,12653.0,3.1,,34008.0
669,E007042,E006602,2019JJ00,14075.0,3909748.0,14075.0,3.2,,38113.0
670,E007042,E006602,2020JJ00,14715.0,4087363.0,14715.0,3.3,,40021.0
671,E007042,E006602,2021JJ00,13781.0,3827956.0,13781.0,3.1,,37281.0
672,E007042,E006602,2022JJ00,14963.0,4156313.0,14963.0,3.4,,40439.0
673,E007042,E006602,2023JJ00,14347.0,3985293.0,14347.0,3.3,,38959.0
674,E007042,E006602,2024JJ00,12865.0,3573592.0,12865.0,2.9,,34712.0
675,E007042,E006622,1998JJ00,3874.0,605827.0,2182.0,0.7,1692.0,5533.0
676,E007042,E006622,1999JJ00,4188.0,611641.0,2203.0,0.7,1985.0,5340.0
677,E007042,E006622,2000JJ00,4639.0,515531.0,1855.0,0.6,2783.0,5405.0
678,E007042,E006622,2001JJ00,3159.0,376604.0,1356.0,0.4,1802.0,3553.0
679,E007042,E006622,2002JJ00,2334.0,317489.0,1143.0,0.3,1191.0,2760.0
680,E007042,E006622,2003JJ00,5262.0,766568.0,2759.0,0.8,2502.0,6511.0
681,E007042,E006622,2004JJ00,5162.0,768588.0,2768.0,0.8,2394.0,6666.0
682,E007042,E006622,2005JJ00,5085.0,748864.0,2696.0,0.7,2389.0,7133.0
683,E007042,E006622,2006JJ00,6087.0,866948.0,3121.0,0.9,2965.0,7748.0
684,E007042,E006622,2007JJ00,4051.0,710396.0,2558.0,0.7,1493.0,6122.0
685,E007042,E006622,2008JJ00,6540.0,806154.0,2902.0,0.7,3637.0,7293.0
686,E007042,E006622,2009JJ00,4940.0,709837.0,2555.0,0.6,2384.0,6337.0
687,E007042,E006622,2010JJ00,3575.0,732500.0,2637.0,0.6,938.0,6685.0
688,E007042,E006622,2011JJ00,4722.0,861658.0,3101.0,0.8,1621.0,7907.0
689,E007042,E006622,2012JJ00,5574.0,946060.0,3406.0,0.9,2168.0,9240.0
690,E007042,E006622,2013JJ00,4902.0,800453.0,2882.0,0.8,2020.0,7922.0
691,E007042,E006622,2014JJ00,6937.0,891134.0,3208.0,0.9,3729.0,9669.0
692,E007042,E006622,2015JJ00,6314.0,852097.0,3068.0,0.8,3246.0,9569.0
693,E007042,E006622,2016JJ00,5739.0,810277.0,2917.0,0.7,2822.0,9595.0
694,E007042,E006622,2017JJ00,5905.0,1054405.0,3796.0,0.9,2110.0,10883.0
695,E007042,E006622,2018JJ00,1363.0,53743.0,193.0,0.0,1170.0,1666.0
696,E007042,E006622,2019JJ00,145.0,34309.0,124.0,0.0,22.0,298.0
697,E007042,E006622,2020JJ00,295.0,77428.0,279.0,0.1,16.0,646.0
698,E007042,E006622,2021JJ00,335.0,86594.0,312.0,0.1,24.0,721.0
699,E007042,E006622,2022JJ00,258.0,66224.0,238.0,0.1,20.0,572.0
700,E007042,E006622,2023JJ00,115.0,30947.0,111.0,0.0,4.0,254.0
701,E007042,E006622,2024JJ00,83.0,22095.0,80.0,0.0,3.0,171.0
702,E007043,T001027,1998JJ00,293358.0,29751862.0,107107.0,32.3,186251.0,398316.0
703,E007043,T001027,1999JJ00,301559.0,32491317.0,116969.0,37.1,184590.0,414101.0
704,E007043,T001027,2000JJ00,308063.0,33635214.0,121087.0,37.3,186976.0,418329.0
705,E007043,T001027,2001JJ00,295342.0,31698608.0,114115.0,33.7,181227.0,405499.0
706,E007043,T001027,2002JJ00,292832.0,31074660.0,111869.0,32.7,180964.0,397656.0
707,E007043,T001027,2003JJ00,292423.0,31616127.0,113818.0,32.2,178605.0,397721.0
708,E007043,T001027,2004JJ00,288119.0,31716008.0,114178.0,31.1,173941.0,387402.0
709,E007043,T001027,2005JJ00,291280.0,31531600.0,113514.0,31.3,177766.0,391235.0
710,E007043,T001027,2006JJ00,292242.0,31705962.0,114141.0,32.1,178101.0,388281.0
711,E007043,T001027,2007JJ00,309424.0,34770045.0,125172.0,33.1,184252.0,409659.0
712,E007043,T001027,2008JJ00,350785.0,40631944.0,146275.0,37.6,204510.0,458524.0
713,E007043,T001027,2009JJ00,324571.0,41430833.0,149151.0,36.5,175420.0,438174.0
714,E007043,T001027,2010JJ00,339655.0,42315833.0,152337.0,35.8,187318.0,457029.0
715,E007043,T001027,2011JJ00,337542.0,42411281.0,152681.0,37.5,184861.0,443351.0
716,E007043,T001027,2012JJ00,325008.0,38474533.0,138508.0,37.5,186500.0,422172.0
717,E007043,T001027,2013JJ00,317917.0,37811342.0,136121.0,37.5,181797.0,413544.0
718,E007043,T001027,2014JJ00,289698.0,35883708.0,129181.0,34.7,160516.0,376215.0
719,E007043,T001027,2015JJ00,289864.0,37853790.0,136274.0,34.3,153591.0,367923.0
720,E007043,T001027,2016JJ00,285117.0,38513186.0,138647.0,33.4,146470.0,355541.0
721,E007043,T001027,2017JJ00,297694.0,41065196.0,147835.0,35.0,149859.0,351581.0
722,E007043,T001027,2018JJ00,299878.0,43250537.0,155702.0,37.8,144176.0,350961.0
723,E007043,T001027,2019JJ00,321487.0,46672679.0,168022.0,38.4,153465.0,360663.0
724,E007043,T001027,2020JJ00,345522.0,53658314.0,193170.0,43.5,152352.0,362202.0
725,E007043,T001027,2021JJ00,370358.0,59722724.0,215002.0,48.9,155356.0,369255.0
726,E007043,T001027,2022JJ00,370523.0,64575685.0,232472.0,53.1,138050.0,330311.0
727,E007043,T001027,2023JJ00,402136.0,75266464.0,270959.0,61.9,131176.0,318360.0
728,E007043,T001027,2024JJ00,424368.0,80597017.0,290149.0,65.1,134219.0,307708.0
729,E007043,E006620,1998JJ00,264627.0,25485076.0,91746.0,27.7,172881.0,334959.0
730,E007043,E006620,1999JJ00,273603.0,28167812.0,101404.0,32.1,172199.0,353129.0
731,E007043,E006620,2000JJ00,277391.0,28877487.0,103959.0,32.0,173433.0,354833.0
732,E007043,E006620,2001JJ00,264300.0,26933173.0,96959.0,28.6,167341.0,342188.0
733,E007043,E006620,2002JJ00,261320.0,26164168.0,94191.0,27.5,167129.0,334026.0
734,E007043,E006620,2003JJ00,260736.0,26340281.0,94825.0,26.8,165911.0,334699.0
735,E007043,E006620,2004JJ00,253428.0,25813009.0,92927.0,25.3,160501.0,324972.0
736,E007043,E006620,2005JJ00,257088.0,25454508.0,91636.0,25.3,165452.0,325841.0
737,E007043,E006620,2006JJ00,254838.0,24964342.0,89872.0,25.3,164967.0,320949.0
738,E007043,E006620,2007JJ00,268231.0,27069608.0,97451.0,25.7,170780.0,339533.0
739,E007043,E006620,2008JJ00,305710.0,31629425.0,113866.0,29.2,191844.0,380705.0
740,E007043,E006620,2009JJ00,274640.0,31121505.0,112037.0,27.4,162602.0,351369.0
741,E007043,E006620,2010JJ00,291872.0,31931111.0,114952.0,27.0,176920.0,366889.0
742,E007043,E006620,2011JJ00,283399.0,30867884.0,111125.0,27.3,172274.0,351617.0
743,E007043,E006620,2012JJ00,258647.0,26348843.0,94856.0,25.7,163791.0,318130.0
744,E007043,E006620,2013JJ00,247718.0,25140629.0,90506.0,24.9,157212.0,305017.0
745,E007043,E006620,2014JJ00,213281.0,22673389.0,81624.0,21.9,131657.0,267438.0
746,E007043,E006620,2015JJ00,206593.0,22447270.0,80810.0,20.4,125783.0,257305.0
747,E007043,E006620,2016JJ00,198807.0,21903269.0,78852.0,19.0,119955.0,242723.0
748,E007043,E006620,2017JJ00,199359.0,21912374.0,78885.0,18.7,120475.0,240882.0
749,E007043,E006620,2018JJ00,200772.0,22419948.0,80712.0,19.6,120060.0,242348.0
750,E007043,E006620,2019JJ00,210172.0,23273382.0,83784.0,19.2,126388.0,249594.0
751,E007043,E006620,2020JJ00,208781.0,23272653.0,83782.0,18.9,125000.0,250522.0
752,E007043,E006620,2021JJ00,209081.0,23635612.0,85088.0,19.3,123992.0,251261.0
753,E007043,E006620,2022JJ00,179601.0,19501509.0,70205.0,16.0,109395.0,211775.0
754,E007043,E006620,2023JJ00,176333.0,19744838.0,71081.0,16.2,105252.0,211836.0
755,E007043,E006620,2024JJ00,177685.0,19415584.0,69896.0,15.7,107789.0,209983.0
756,E007043,E006560,1998JJ00,222305.0,23048159.0,82973.0,25.1,139331.0,282646.0
757,E007043,E006560,1999JJ00,231382.0,25770736.0,92775.0,29.4,138608.0,303233.0
758,E007043,E006560,2000JJ00,235869.0,26670870.0,96015.0,29.6,139854.0,304874.0
759,E007043,E006560,2001JJ00,224136.0,24829709.0,89387.0,26.4,134749.0,292699.0
760,E007043,E006560,2002JJ00,222443.0,24243971.0,87278.0,25.5,135165.0,286984.0
761,E007043,E006560,2003JJ00,222251.0,24274033.0,87387.0,24.7,134864.0,287513.0
762,E007043,E006560,2004JJ00,219430.0,23882603.0,85977.0,23.4,133452.0,283412.0
763,E007043,E006560,2005JJ00,221369.0,23495673.0,84584.0,23.3,136785.0,281685.0
764,E007043,E006560,2006JJ00,221068.0,23146420.0,83327.0,23.4,137741.0,279004.0
765,E007043,E006560,2007JJ00,232497.0,25118280.0,90426.0,23.9,142071.0,293280.0
766,E007043,E006560,2008JJ00,271397.0,29770623.0,107174.0,27.5,164223.0,337720.0
767,E007043,E006560,2009JJ00,254831.0,29468834.0,106088.0,26.0,148744.0,324173.0
768,E007043,E006560,2010JJ00,269618.0,30533056.0,109919.0,25.8,159699.0,340008.0
769,E007043,E006560,2011JJ00,259377.0,29341628.0,105630.0,26.0,153747.0,322317.0
770,E007043,E006560,2012JJ00,239955.0,25093793.0,90338.0,24.5,149618.0,292772.0
771,E007043,E006560,2013JJ00,229616.0,23923312.0,86124.0,23.7,143492.0,280180.0
772,E007043,E006560,2014JJ00,194386.0,21348296.0,76854.0,20.6,117532.0,241383.0
773,E007043,E006560,2015JJ00,193763.0,21145210.0,76123.0,19.2,117640.0,238511.0
774,E007043,E006560,2016JJ00,186649.0,20624712.0,74249.0,17.9,112400.0,225070.0
775,E007043,E006560,2017JJ00,186567.0,20707710.0,74548.0,17.7,112019.0,223329.0
776,E007043,E006560,2018JJ00,187466.0,21069862.0,75852.0,18.4,111615.0,223502.0
777,E007043,E006560,2019JJ00,195686.0,21840363.0,78625.0,18.0,117061.0,229486.0
778,E007043,E006560,2020JJ00,194981.0,21867101.0,78722.0,17.7,116260.0,230571.0
779,E007043,E006560,2021JJ00,195995.0,22263714.0,80149.0,18.2,115846.0,232376.0
780,E007043,E006560,2022JJ00,161212.0,17866218.0,64318.0,14.7,96893.0,188798.0
781,E007043,E006560,2023JJ00,159185.0,18176607.0,65436.0,14.9,93750.0,189726.0
782,E007043,E006560,2024JJ00,160985.0,18002571.0,64809.0,14.5,96176.0,188213.0
783,E007043,E006461,1998JJ00,,,,,,
784,E007043,E006461,1999JJ00,,,,,,
785,E007043,E006461,2000JJ00,,,,,,
786,E007043,E006461,2001JJ00,,,,,,
787,E007043,E006461,2002JJ00,,,,,,
788,E007043,E006461,2003JJ00,,,,,,
789,E007043,E006461,2004JJ00,,,,,,
790,E007043,E006461,2005JJ00,,,,,,
791,E007043,E006461,2006JJ00,,,,,,
792,E007043,E006461,2007JJ00,,,,,,
793,E007043,E006461,2008JJ00,,,,,,
794,E007043,E006461,2009JJ00,,,,,,
795,E007043,E006461,2010JJ00,,,,,,
796,E007043,E006461,2011JJ00,,,,,,
797,E007043,E006461,2012JJ00,,,,,,
798,E007043,E006461,2013JJ00,,,,,,
799,E007043,E006461,2014JJ00,,,,,,
800,E007043,E006461,2015JJ00,,,,,,
801,E007043,E006461,2016JJ00,,,,,,
802,E007043,E006461,2017JJ00,,,,,,
803,E007043,E006461,2018JJ00,,,,,,
804,E007043,E006461,2019JJ00,,,,,,
805,E007043,E006461,2020JJ00,,,,,,
806,E007043,E006461,2021JJ00,,,,,,
807,E007043,E006461,2022JJ00,,,,,,
808,E007043,E006461,2023JJ00,,,,,,
809,E007043,E006461,2024JJ00,,,,,,
810,E007043,E006534,1998JJ00,13729.0,481825.0,1735.0,0.5,11994.0,16722.0
811,E007043,E006534,1999JJ00,13273.0,410155.0,1477.0,0.5,11797.0,15157.0
812,E007043,E006534,2000JJ00,12687.0,389186.0,1401.0,0.4,11286.0,14706.0
813,E007043,E006534,2001JJ00,12275.0,353955.0,1274.0,0.4,11000.0,13941.0
814,E007043,E006534,2002JJ00,12247.0,367417.0,1323.0,0.4,10924.0,14372.0
815,E007043,E006534,2003JJ00,12395.0,363723.0,1309.0,0.4,11086.0,14297.0
816,E007043,E006534,2004JJ00,12763.0,373511.0,1345.0,0.4,11418.0,14739.0
817,E007043,E006534,2005JJ00,9878.0,255622.0,920.0,0.3,8958.0,11037.0
818,E007043,E006534,2006JJ00,9277.0,227338.0,818.0,0.2,8459.0,10629.0
819,E007043,E006534,2007JJ00,9653.0,234637.0,845.0,0.2,8809.0,11223.0
820,E007043,E006534,2008JJ00,9641.0,236242.0,850.0,0.2,8790.0,11074.0
821,E007043,E006534,2009JJ00,218.0,30821.0,111.0,0.0,107.0,446.0
822,E007043,E006534,2010JJ00,211.0,29291.0,105.0,0.0,105.0,355.0
823,E007043,E006534,2011JJ00,194.0,27702.0,100.0,0.0,94.0,336.0
824,E007043,E006534,2012JJ00,154.0,23496.0,85.0,0.0,70.0,354.0
825,E007043,E006534,2013JJ00,42.0,7408.0,27.0,0.0,16.0,153.0
826,E007043,E006534,2014JJ00,53.0,5675.0,20.0,0.0,33.0,115.0
827,E007043,E006534,2015JJ00,48.0,5966.0,21.0,0.0,26.0,112.0
828,E007043,E006534,2016JJ00,65.0,7076.0,25.0,0.0,39.0,144.0
829,E007043,E006534,2017JJ00,59.0,8403.0,30.0,0.0,28.0,128.0
830,E007043,E006534,2018JJ00,98.0,10828.0,39.0,0.0,59.0,223.0
831,E007043,E006534,2019JJ00,115.0,11976.0,43.0,0.0,72.0,258.0
832,E007043,E006534,2020JJ00,105.0,10742.0,39.0,0.0,66.0,226.0
833,E007043,E006534,2021JJ00,118.0,11427.0,41.0,0.0,77.0,244.0
834,E007043,E006534,2022JJ00,105.0,10237.0,37.0,0.0,68.0,216.0
835,E007043,E006534,2023JJ00,86.0,8640.0,31.0,0.0,55.0,188.0
836,E007043,E006534,2024JJ00,68.0,5802.0,21.0,0.0,47.0,134.0
837,E007043,E006621,1998JJ00,28593.0,1955091.0,7038.0,2.1,21555.0,35591.0
838,E007043,E006621,1999JJ00,28948.0,1986920.0,7153.0,2.3,21795.0,34739.0
839,E007043,E006621,2000JJ00,28835.0,1817431.0,6543.0,2.0,22292.0,35253.0
840,E007043,E006621,2001JJ00,27890.0,1749509.0,6298.0,1.9,21592.0,35548.0
841,E007043,E006621,2002JJ00,26630.0,1552780.0,5590.0,1.6,21040.0,32670.0
842,E007043,E006621,2003JJ00,26091.0,1702525.0,6129.0,1.7,19962.0,32889.0
843,E007043,E006621,2004JJ00,21235.0,1556894.0,5605.0,1.5,15630.0,26821.0
844,E007043,E006621,2005JJ00,25842.0,1703214.0,6132.0,1.7,19710.0,33119.0
845,E007043,E006621,2006JJ00,24493.0,1590584.0,5726.0,1.6,18767.0,31316.0
846,E007043,E006621,2007JJ00,26080.0,1716691.0,6180.0,1.6,19900.0,35030.0
847,E007043,E006621,2008JJ00,24671.0,1622559.0,5841.0,1.5,18830.0,31911.0
848,E007043,E006621,2009JJ00,19591.0,1621849.0,5839.0,1.4,13752.0,26751.0
849,E007043,E006621,2010JJ00,22043.0,1368764.0,4928.0,1.2,17116.0,26526.0
850,E007043,E006621,2011JJ00,23828.0,1498554.0,5395.0,1.3,18433.0,28964.0
851,E007043,E006621,2012JJ00,18537.0,1231555.0,4434.0,1.2,14104.0,25005.0
852,E007043,E006621,2013JJ00,18060.0,1209909.0,4356.0,1.2,13704.0,24684.0
853,E007043,E006621,2014JJ00,18842.0,1319418.0,4750.0,1.3,14092.0,25940.0
854,E007043,E006621,2015JJ00,12782.0,1296093.0,4666.0,1.2,8116.0,18682.0
855,E007043,E006621,2016JJ00,12094.0,1271481.0,4577.0,1.1,7516.0,17509.0
856,E007043,E006621,2017JJ00,12734.0,1196260.0,4307.0,1.0,8427.0,17426.0
857,E007043,E006621,2018JJ00,13207.0,1339257.0,4821.0,1.2,8386.0,18622.0
858,E007043,E006621,2019JJ00,14371.0,1421043.0,5116.0,1.2,9255.0,19850.0
859,E007043,E006621,2020JJ00,13696.0,1394809.0,5021.0,1.1,8674.0,19725.0
860,E007043,E006621,2021JJ00,12967.0,1360471.0,4898.0,1.1,8070.0,18642.0
861,E007043,E006621,2022JJ00,18284.0,1625054.0,5850.0,1.3,12434.0,22761.0
862,E007043,E006621,2023JJ00,17061.0,1559591.0,5615.0,1.3,11447.0,21922.0
863,E007043,E006621,2024JJ00,16631.0,1407212.0,5066.0,1.1,11565.0,21637.0
864,E007043,E006565,1998JJ00,10243.0,2245291.0,8083.0,2.4,2160.0,24791.0
865,E007043,E006565,1999JJ00,10492.0,2364007.0,8511.0,2.7,1981.0,26366.0
866,E007043,E006565,2000JJ00,11828.0,2784397.0,10024.0,3.1,1804.0,28870.0
867,E007043,E006565,2001JJ00,11972.0,2722268.0,9800.0,2.9,2172.0,29051.0
868,E007043,E006565,2002JJ00,12677.0,2844948.0,10242.0,3.0,2434.0,29327.0
869,E007043,E006565,2003JJ00,13888.0,3173507.0,11425.0,3.2,2463.0,28730.0
870,E007043,E006565,2004JJ00,15739.0,3712168.0,13364.0,3.6,2375.0,29144.0
871,E007043,E006565,2005JJ00,16956.0,4017158.0,14462.0,4.0,2494.0,30330.0
872,E007043,E006565,2006JJ00,20168.0,4824552.0,17368.0,4.9,2799.0,31277.0
873,E007043,E006565,2007JJ00,23747.0,5790304.0,20845.0,5.5,2902.0,34368.0
874,E007043,E006565,2008JJ00,28863.0,7203906.0,25934.0,6.7,2929.0,44388.0
875,E007043,E006565,2009JJ00,33194.0,8221000.0,29596.0,7.2,3598.0,50452.0
876,E007043,E006565,2010JJ00,32643.0,7977778.0,28720.0,6.8,3923.0,53045.0
877,E007043,E006565,2011JJ00,37847.0,9158626.0,32971.0,8.1,4876.0,54285.0
878,E007043,E006565,2012JJ00,45527.0,9590240.0,34525.0,9.4,11002.0,62347.0
879,E007043,E006565,2013JJ00,47790.0,10397056.0,37429.0,10.3,10361.0,63809.0
880,E007043,E006565,2014JJ00,52951.0,10774203.0,38787.0,10.4,14164.0,64756.0
881,E007043,E006565,2015JJ00,64222.0,13173660.0,47425.0,12.0,16796.0,68402.0
882,E007043,E006565,2016JJ00,67602.0,14334870.0,51606.0,12.4,15997.0,70391.0
883,E007043,E006565,2017JJ00,79256.0,16904418.0,60856.0,14.4,18400.0,68772.0
884,E007043,E006565,2018JJ00,82513.0,18241059.0,65668.0,15.9,16845.0,66367.0
885,E007043,E006565,2019JJ00,94867.0,20930506.0,75350.0,17.2,19517.0,69736.0
886,E007043,E006565,2020JJ00,121074.0,27979244.0,100725.0,22.7,20349.0,72054.0
887,E007043,E006565,2021JJ00,144323.0,33662658.0,121186.0,27.6,23138.0,76810.0
888,E007043,E006565,2022JJ00,173863.0,42553658.0,153193.0,35.0,20670.0,76687.0
889,E007043,E006565,2023JJ00,209693.0,53176015.0,191434.0,43.7,18260.0,67642.0
890,E007043,E006565,2024JJ00,230467.0,58779784.0,211607.0,47.5,18860.0,61790.0
891,E007043,E006590,1998JJ00,13.0,3500.0,13.0,0.0,,
892,E007043,E006590,1999JJ00,19.0,5270.0,19.0,0.0,,
893,E007043,E006590,2000JJ00,28.0,7710.0,28.0,0.0,,
894,E007043,E006590,2001JJ00,47.0,13060.0,47.0,0.0,,
895,E007043,E006590,2002JJ00,61.0,17040.0,61.0,0.0,,
896,E007043,E006590,2003JJ00,111.0,30740.0,111.0,0.0,,
897,E007043,E006590,2004JJ00,119.0,33140.0,119.0,0.0,,
898,E007043,E006590,2005JJ00,123.0,34199.0,123.0,0.0,,
899,E007043,E006590,2006JJ00,127.0,35223.0,127.0,0.0,,
900,E007043,E006590,2007JJ00,129.0,35712.0,129.0,0.0,,
901,E007043,E006590,2008JJ00,140.0,38889.0,140.0,0.0,,
902,E007043,E006590,2009JJ00,160.0,44444.0,160.0,0.0,,
903,E007043,E006590,2010JJ00,214.0,59444.0,214.0,0.1,,
904,E007043,E006590,2011JJ00,361.0,100344.0,361.0,0.1,,
905,E007043,E006590,2012JJ00,914.0,253753.0,914.0,0.2,,
906,E007043,E006590,2013JJ00,1857.0,515900.0,1857.0,0.5,,
907,E007043,E006590,2014JJ00,2825.0,784762.0,2825.0,0.8,,
908,E007043,E006590,2015JJ00,3991.0,1108520.0,3991.0,1.0,,
909,E007043,E006590,2016JJ00,5767.0,1601808.0,5767.0,1.4,,
910,E007043,E006590,2017JJ00,7936.0,2204346.0,7936.0,1.9,,
911,E007043,E006590,2018JJ00,13348.0,3707792.0,13348.0,3.2,,
912,E007043,E006590,2019JJ00,19438.0,5399406.0,19438.0,4.4,,
913,E007043,E006590,2020JJ00,30841.0,8567013.0,30841.0,6.9,,
914,E007043,E006590,2021JJ00,40694.0,11303873.0,40694.0,9.3,,
915,E007043,E006590,2022JJ00,59972.0,16658849.0,59972.0,13.7,,
916,E007043,E006590,2023JJ00,70586.0,19607192.0,70586.0,16.1,,
917,E007043,E006590,2024JJ00,78560.0,21822201.0,78560.0,17.6,,
918,E007043,E006588,1998JJ00,2304.0,640000.0,2304.0,0.7,,
919,E007043,E006588,1999JJ00,2322.0,645000.0,2322.0,0.7,,
920,E007043,E006588,2000JJ00,2984.0,829000.0,2984.0,0.9,,
921,E007043,E006588,2001JJ00,2970.0,825000.0,2970.0,0.9,,
922,E007043,E006588,2002JJ00,3406.0,946000.0,3406.0,1.0,,
923,E007043,E006588,2003JJ00,4745.0,1318000.0,4745.0,1.3,,
924,E007043,E006588,2004JJ00,6721.0,1867000.0,6721.0,1.8,,
925,E007043,E006588,2005JJ00,7441.0,2067000.0,7441.0,2.1,,
926,E007043,E006588,2006JJ00,9842.0,2734000.0,9842.0,2.8,,
927,E007043,E006588,2007JJ00,12373.0,3437000.0,12373.0,3.3,,
928,E007043,E006588,2008JJ00,15330.0,4258333.0,15330.0,3.9,,
929,E007043,E006588,2009JJ00,16500.0,4583333.0,16500.0,4.0,,
930,E007043,E006588,2010JJ00,14375.0,3993056.0,14375.0,3.4,,
931,E007043,E006588,2011JJ00,18361.0,5100171.0,18361.0,4.5,,
932,E007043,E006588,2012JJ00,17935.0,4981829.0,17935.0,4.9,,
933,E007043,E006588,2013JJ00,20258.0,5627148.0,20258.0,5.6,,
934,E007043,E006588,2014JJ00,20870.0,5797334.0,20870.0,5.6,,
935,E007043,E006588,2015JJ00,27179.0,7549858.0,27179.0,6.8,,
936,E007043,E006588,2016JJ00,29414.0,8170446.0,29414.0,7.1,,
937,E007043,E006588,2017JJ00,38048.0,10568801.0,38048.0,9.0,,
938,E007043,E006588,2018JJ00,37975.0,10548511.0,37975.0,9.2,,
939,E007043,E006588,2019JJ00,41429.0,11507927.0,41429.0,9.5,,
940,E007043,E006588,2020JJ00,55000.0,15277726.0,55000.0,12.4,,
941,E007043,E006588,2021JJ00,65244.0,18123360.0,65244.0,14.8,,
942,E007043,E006588,2022JJ00,77637.0,21565971.0,77637.0,17.7,,
943,E007043,E006588,2023JJ00,106683.0,29634139.0,106683.0,24.4,,
944,E007043,E006588,2024JJ00,120634.0,33509406.0,120634.0,27.1,,
945,E007043,E006587,1998JJ00,404.0,112310.0,404.0,0.1,,
946,E007043,E006587,1999JJ00,325.0,90249.0,325.0,0.1,,
947,E007043,E006587,2000JJ00,513.0,142393.0,513.0,0.2,,
948,E007043,E006587,2001JJ00,422.0,117324.0,422.0,0.1,,
949,E007043,E006587,2002JJ00,395.0,109636.0,395.0,0.1,,
950,E007043,E006587,2003JJ00,259.0,72023.0,259.0,0.1,,
951,E007043,E006587,2004JJ00,345.0,95732.0,345.0,0.1,,
952,E007043,E006587,2005JJ00,317.0,88000.0,317.0,0.1,,
953,E007043,E006587,2006JJ00,379.0,105199.0,379.0,0.1,,
954,E007043,E006587,2007JJ00,385.0,107000.0,385.0,0.1,,
955,E007043,E006587,2008JJ00,360.0,100000.0,360.0,0.1,,
956,E007043,E006587,2009JJ00,350.0,97222.0,350.0,0.1,,
957,E007043,E006587,2010JJ00,375.0,104167.0,375.0,0.1,,
958,E007043,E006587,2011JJ00,205.0,57000.0,205.0,0.1,,
959,E007043,E006587,2012JJ00,376.0,104388.0,376.0,0.1,,
960,E007043,E006587,2013JJ00,412.0,114312.0,412.0,0.1,,
961,E007043,E006587,2014JJ00,403.0,111925.0,403.0,0.1,,
962,E007043,E006587,2015JJ00,334.0,92700.0,334.0,0.1,,
963,E007043,E006587,2016JJ00,360.0,100079.0,360.0,0.1,,
964,E007043,E006587,2017JJ00,219.0,60757.0,219.0,0.1,,
965,E007043,E006587,2018JJ00,260.0,72348.0,260.0,0.1,,
966,E007043,E006587,2019JJ00,267.0,74182.0,267.0,0.1,,
967,E007043,E006587,2020JJ00,166.0,46066.0,166.0,0.0,,
968,E007043,E006587,2021JJ00,318.0,88240.0,318.0,0.1,,
969,E007043,E006587,2022JJ00,180.0,49998.0,180.0,0.0,,
970,E007043,E006587,2023JJ00,250.0,69369.0,250.0,0.1,,
971,E007043,E006587,2024JJ00,307.0,85391.0,307.0,0.1,,
972,E007043,E006566,1998JJ00,7522.0,1489481.0,5362.0,1.6,2160.0,24791.0
973,E007043,E006566,1999JJ00,7826.0,1623488.0,5845.0,1.9,1981.0,26366.0
974,E007043,E006566,2000JJ00,8303.0,1805294.0,6499.0,2.0,1804.0,28870.0
975,E007043,E006566,2001JJ00,8533.0,1766884.0,6361.0,1.9,2172.0,29051.0
976,E007043,E006566,2002JJ00,8815.0,1772272.0,6380.0,1.9,2434.0,29327.0
977,E007043,E006566,2003JJ00,8773.0,1752744.0,6310.0,1.8,2463.0,28730.0
