ID,BestemmingVanInvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
2350,999996,1988JJ00,195.0,245.0,,79.7,88.0,75.0,,118.0,107.0,178.0,,60.3
2351,999996,1989JJ00,229.0,279.0,13.8,82.2,101.0,86.0,14.8,118.0,128.0,201.0,13.1,63.8
2352,999996,1990JJ00,255.0,307.0,10.0,83.2,120.0,103.0,19.8,117.0,135.0,205.0,2.3,65.7
2353,999996,1991JJ00,307.0,367.0,19.6,83.7,136.0,123.0,20.0,110.5,171.0,245.0,19.3,69.8
2354,999996,1992JJ00,340.0,393.0,7.2,86.5,151.0,136.0,10.3,111.2,189.0,256.0,4.7,73.7
2355,999996,1993JJ00,344.0,403.0,2.6,85.3,141.0,137.0,0.7,103.2,203.0,267.0,4.2,75.9
2356,999996,1994JJ00,370.0,426.0,5.5,86.9,153.0,149.0,9.2,102.5,217.0,275.0,3.0,78.8
2357,999996,1995JJ00,392.0,459.0,7.8,85.4,148.0,161.0,7.8,92.0,244.0,297.0,7.8,82.2
2358,999996,1996JJ00,446.0,516.0,12.5,86.4,183.0,192.0,19.6,95.1,263.0,321.0,8.2,81.9
2359,999996,1997JJ00,529.0,615.0,19.1,86.0,222.0,219.0,13.7,101.5,307.0,394.0,22.8,77.8
2360,999996,1998JJ00,622.0,717.0,16.6,86.7,241.0,240.0,9.9,100.2,381.0,479.0,21.5,79.5
2361,999996,1999JJ00,703.0,802.0,11.9,87.6,264.0,274.0,14.1,96.2,439.0,529.0,10.5,82.9
2362,999996,2000JJ00,846.0,953.0,18.8,88.8,316.0,332.0,20.8,95.3,530.0,622.0,17.5,85.2
2363,999996,2001JJ00,1008.0,1067.0,11.9,94.5,369.0,361.0,8.9,102.2,639.0,708.0,13.8,90.2
2364,999996,2002JJ00,1006.0,1048.0,-1.8,96.0,376.0,374.0,3.5,100.6,630.0,674.0,-4.9,93.5
2365,999996,2003JJ00,1016.0,1051.0,0.3,96.7,353.0,362.0,-3.2,97.6,663.0,690.0,2.4,96.1
2366,999996,2004JJ00,981.0,987.0,-6.1,99.4,371.0,373.0,3.1,99.5,610.0,614.0,-11.0,99.4
2367,999996,2005JJ00,1016.0,1016.0,3.0,100.0,376.0,376.0,0.8,100.0,640.0,640.0,4.3,100.0
2368,999996,2006JJ00,993.0,980.0,-3.5,101.3,419.0,414.0,10.1,101.2,574.0,566.0,-11.6,101.4
2369,999996,2007JJ00,1046.0,985.0,0.5,106.2,428.0,387.0,-6.4,110.5,618.0,598.0,5.6,103.4
2370,999996,2008JJ00,1022.0,937.0,-4.9,109.1,388.0,350.0,-9.6,110.8,634.0,588.0,-1.6,107.8
2371,999996,2009JJ00,1089.0,990.0,5.7,110.0,386.0,365.0,4.1,105.9,703.0,627.0,6.6,112.2
2372,999996,2010JJ00,1157.0,1041.0,5.1,111.1,412.0,383.0,4.9,107.7,745.0,660.0,5.3,112.9
2373,999996,2011JJ00,1229.0,1079.0,3.6,113.9,453.0,405.0,5.8,111.9,776.0,676.0,2.4,114.8
2374,999996,2012JJ00,1277.0,1098.0,1.8,116.3,471.0,406.0,0.2,116.1,806.0,694.0,2.7,116.1
2375,414300,1988JJ00,3.0,0.0,,,2.0,0.0,,,1.0,1.0,,
2376,414300,1989JJ00,2.0,0.0,,,2.0,0.0,,,0.0,0.0,,
2377,414300,1990JJ00,4.0,1.0,,,4.0,1.0,,,0.0,0.0,,
2378,414300,1991JJ00,6.0,1.0,,,5.0,1.0,,,1.0,1.0,,
2379,414300,1992JJ00,8.0,1.0,,,8.0,1.0,,,0.0,0.0,,
2380,414300,1993JJ00,6.0,1.0,,,6.0,1.0,,,0.0,0.0,,
2381,414300,1994JJ00,5.0,1.0,,,5.0,1.0,,,0.0,0.0,,
2382,414300,1995JJ00,5.0,2.0,,,5.0,1.0,,,0.0,0.0,,
2383,414300,1996JJ00,5.0,2.0,,,5.0,2.0,,,0.0,0.0,,
2384,414300,1997JJ00,5.0,2.0,,,5.0,2.0,,,0.0,0.0,,
2385,414300,1998JJ00,5.0,4.0,,,5.0,3.0,,,0.0,0.0,,
2386,414300,1999JJ00,10.0,7.0,,,9.0,6.0,,,1.0,1.0,,
2387,414300,2000JJ00,11.0,8.0,,,8.0,5.0,,,3.0,3.0,,
2388,414300,2001JJ00,12.0,8.0,,,9.0,6.0,,,3.0,3.0,,
2389,414300,2002JJ00,16.0,12.0,,,13.0,8.0,,,3.0,3.0,,
2390,414300,2003JJ00,15.0,12.0,,,9.0,7.0,,,6.0,6.0,,
2391,414300,2004JJ00,18.0,15.0,,,12.0,10.0,,,6.0,6.0,,
2392,414300,2005JJ00,16.0,16.0,,,10.0,10.0,,,6.0,6.0,,
2393,414300,2006JJ00,18.0,18.0,,,10.0,12.0,,,8.0,8.0,,
2394,414300,2007JJ00,20.0,19.0,,,10.0,13.0,,,10.0,10.0,,
2395,414300,2008JJ00,21.0,22.0,,,10.0,16.0,,,11.0,11.0,,
2396,414300,2009JJ00,18.0,21.0,,,7.0,13.0,,,11.0,11.0,,
2397,414300,2010JJ00,20.0,25.0,,,9.0,22.0,,,11.0,11.0,,
2398,414300,2011JJ00,27.0,36.0,,,16.0,41.0,,,11.0,11.0,,
2399,414300,2012JJ00,31.0,37.0,,,20.0,44.0,,,11.0,11.0,,
2400,415000,1988JJ00,102.0,111.0,,91.8,69.0,64.0,,107.3,33.0,47.0,,69.6
2401,415000,1989JJ00,121.0,130.0,16.7,93.4,82.0,75.0,17.4,108.6,39.0,55.0,15.2,71.4
2402,415000,1990JJ00,131.0,140.0,8.3,93.4,94.0,86.0,13.4,109.8,37.0,53.0,-2.6,69.5
2403,415000,1991JJ00,147.0,164.0,16.8,89.7,100.0,97.0,13.8,102.6,47.0,66.0,24.3,71.0
2404,415000,1992JJ00,164.0,179.0,9.5,91.4,114.0,110.0,13.0,103.5,50.0,68.0,2.1,74.0
2405,415000,1993JJ00,162.0,179.0,0.0,90.3,107.0,108.0,-1.8,98.9,55.0,70.0,4.0,78.2
2406,415000,1994JJ00,172.0,187.0,4.3,91.9,113.0,114.0,5.6,98.9,59.0,72.0,1.8,82.4
2407,415000,1995JJ00,172.0,197.0,5.2,87.3,107.0,121.0,6.2,88.2,65.0,74.0,3.4,87.8
2408,415000,1996JJ00,207.0,227.0,15.1,91.3,138.0,147.0,21.5,93.6,69.0,77.0,4.6,89.1
2409,415000,1997JJ00,243.0,257.0,13.5,94.4,168.0,164.0,11.6,102.1,75.0,91.0,17.4,82.5
2410,415000,1998JJ00,270.0,288.0,11.9,93.7,174.0,173.0,5.4,100.4,96.0,115.0,26.7,83.4
2411,415000,1999JJ00,295.0,319.0,10.7,92.4,183.0,191.0,10.3,95.7,112.0,128.0,11.5,87.3
2412,415000,2000JJ00,365.0,394.0,23.4,92.7,227.0,239.0,25.1,94.9,138.0,155.0,20.5,89.2
2413,415000,2001JJ00,428.0,434.0,10.1,98.7,263.0,257.0,7.5,102.2,165.0,177.0,14.5,93.2
2414,415000,2002JJ00,439.0,444.0,2.3,98.9,269.0,268.0,4.2,100.4,170.0,176.0,-0.6,96.6
2415,415000,2003JJ00,433.0,448.0,0.9,96.7,262.0,273.0,1.9,96.0,171.0,175.0,-0.6,97.7
2416,415000,2004JJ00,442.0,447.0,-0.2,98.9,267.0,271.0,-0.8,98.6,175.0,176.0,0.6,99.4
2417,415000,2005JJ00,458.0,458.0,2.5,100.0,279.0,279.0,3.0,100.0,179.0,179.0,1.7,100.0
2418,415000,2006JJ00,490.0,479.0,4.6,102.3,321.0,313.0,12.2,102.6,169.0,166.0,-7.3,101.8
2419,415000,2007JJ00,500.0,456.0,-4.9,109.8,324.0,284.0,-9.3,114.2,176.0,172.0,3.6,102.4
2420,415000,2008JJ00,462.0,414.0,-9.2,111.7,279.0,243.0,-14.2,114.6,183.0,172.0,0.0,106.5
2421,415000,2009JJ00,475.0,431.0,4.1,110.3,281.0,256.0,5.0,109.9,194.0,177.0,2.7,109.9
2422,415000,2010JJ00,506.0,451.0,4.6,112.3,301.0,266.0,3.9,113.3,205.0,187.0,5.7,109.9
2423,415000,2011JJ00,546.0,468.0,4.0,116.6,328.0,276.0,4.0,118.7,218.0,194.0,3.9,112.4
2424,415000,2012JJ00,569.0,475.0,1.5,119.7,338.0,275.0,-0.3,122.7,231.0,202.0,4.1,114.4
2425,415900,1988JJ00,90.0,138.0,,65.4,17.0,14.0,,119.1,73.0,127.0,,57.3
2426,415900,1989JJ00,106.0,153.0,11.1,69.3,17.0,14.0,0.0,119.1,89.0,145.0,13.7,61.5
2427,415900,1990JJ00,120.0,166.0,8.5,72.4,22.0,18.0,29.4,119.1,98.0,151.0,4.5,64.8
2428,415900,1991JJ00,154.0,202.0,21.7,76.3,31.0,26.0,40.9,119.1,123.0,177.0,17.3,69.3
2429,415900,1992JJ00,168.0,212.0,5.2,79.2,29.0,26.0,0.0,111.5,139.0,189.0,6.5,73.5
2430,415900,1993JJ00,176.0,224.0,5.4,78.7,28.0,29.0,10.3,97.5,148.0,197.0,4.3,75.1
2431,415900,1994JJ00,193.0,240.0,7.4,80.4,35.0,37.0,28.6,94.8,158.0,204.0,3.4,77.5
2432,415900,1995JJ00,215.0,263.0,9.3,81.9,36.0,40.0,8.6,89.8,179.0,223.0,9.5,80.2
2433,415900,1996JJ00,234.0,289.0,10.2,80.9,40.0,46.0,13.9,87.6,194.0,244.0,9.5,79.4
2434,415900,1997JJ00,281.0,359.0,23.9,78.3,49.0,55.0,20.0,89.5,232.0,305.0,24.7,76.1
2435,415900,1998JJ00,347.0,430.0,19.9,80.7,62.0,66.0,20.4,94.0,285.0,365.0,19.8,78.0
2436,415900,1999JJ00,398.0,481.0,11.8,82.8,72.0,79.0,19.4,91.5,326.0,402.0,10.2,81.0
2437,415900,2000JJ00,470.0,556.0,15.6,84.5,81.0,90.0,13.9,90.4,389.0,467.0,16.0,83.4
2438,415900,2001JJ00,568.0,630.0,13.4,90.1,97.0,101.0,12.3,96.3,471.0,530.0,13.6,88.8
2439,415900,2002JJ00,551.0,594.0,-5.8,92.8,94.0,99.0,-2.1,95.3,457.0,495.0,-6.6,92.3
2440,415900,2003JJ00,568.0,593.0,-0.2,95.8,82.0,83.0,-16.0,98.9,486.0,511.0,3.1,95.2
2441,415900,2004JJ00,521.0,525.0,-11.4,99.3,92.0,92.0,11.0,100.0,429.0,433.0,-15.2,99.1
2442,415900,2005JJ00,542.0,542.0,3.3,100.0,87.0,87.0,-5.4,100.0,455.0,455.0,5.1,100.0
2443,415900,2006JJ00,485.0,483.0,-10.9,100.4,88.0,89.0,2.3,98.9,397.0,394.0,-13.4,100.8
2444,415900,2007JJ00,526.0,511.0,5.8,103.0,94.0,91.0,2.3,103.3,432.0,420.0,6.5,102.9
2445,415900,2008JJ00,539.0,503.0,-1.5,107.1,99.0,94.0,3.2,105.4,440.0,409.0,-2.5,107.5
2446,415900,2009JJ00,596.0,540.0,7.4,110.3,98.0,98.0,4.0,100.3,498.0,443.0,8.2,112.5
2447,415900,2010JJ00,631.0,568.0,5.0,111.2,102.0,101.0,3.1,101.3,529.0,467.0,5.4,113.4
2448,415900,2011JJ00,656.0,580.0,2.2,113.1,109.0,105.0,3.9,104.1,547.0,475.0,1.9,115.1
2449,415900,2012JJ00,677.0,592.0,2.0,114.4,113.0,106.0,0.9,107.0,564.0,486.0,2.2,116.1
2450,300012,1988JJ00,2181.0,1902.0,,114.7,1789.0,1314.0,,136.2,392.0,614.0,,63.9
2451,300012,1989JJ00,2435.0,2124.0,11.6,114.7,1993.0,1473.0,12.1,135.3,442.0,672.0,9.4,65.8
2452,300012,1990JJ00,2598.0,2260.0,6.4,115.0,2135.0,1581.0,7.4,135.0,463.0,685.0,2.0,67.6
2453,300012,1991JJ00,2716.0,2392.0,5.9,113.5,2216.0,1679.0,6.1,132.0,500.0,716.0,4.5,69.8
2454,300012,1992JJ00,2742.0,2453.0,2.5,111.8,2199.0,1713.0,2.0,128.4,543.0,751.0,4.8,72.3
2455,300012,1993JJ00,2787.0,2570.0,4.8,108.5,2228.0,1794.0,4.8,124.2,559.0,787.0,4.8,71.1
2456,300012,1994JJ00,3005.0,2762.0,7.5,108.8,2326.0,1904.0,6.1,122.2,679.0,888.0,12.9,76.5
2457,300012,1995JJ00,3087.0,2920.0,5.7,105.7,2390.0,2032.0,6.7,117.6,697.0,908.0,2.2,76.8
2458,300012,1996JJ00,3247.0,3087.0,5.7,105.2,2497.0,2154.0,6.0,115.9,750.0,952.0,4.9,78.8
2459,300012,1997JJ00,3546.0,3412.0,10.5,103.9,2762.0,2417.0,12.2,114.3,784.0,999.0,4.9,78.5
2460,300012,1998JJ00,3693.0,3591.0,5.2,102.8,2867.0,2562.0,6.0,111.9,826.0,1026.0,2.7,80.5
2461,300012,1999JJ00,4114.0,4044.0,12.6,101.7,3109.0,2884.0,12.6,107.8,1005.0,1156.0,12.7,86.9
2462,300012,2000JJ00,4311.0,4199.0,3.8,102.7,3235.0,2992.0,3.7,108.1,1076.0,1203.0,4.1,89.4
2463,300012,2001JJ00,4543.0,4452.0,6.0,102.0,3326.0,3129.0,4.6,106.3,1217.0,1327.0,10.3,91.7
2464,300012,2002JJ00,5010.0,4943.0,11.0,101.4,3658.0,3501.0,11.9,104.5,1352.0,1443.0,8.7,93.7
2465,300012,2003JJ00,5474.0,5381.0,8.9,101.7,3893.0,3777.0,7.9,103.1,1581.0,1609.0,11.5,98.2
2466,300012,2004JJ00,5551.0,5530.0,2.8,100.4,4011.0,3992.0,5.7,100.5,1540.0,1538.0,-4.4,100.1
2467,300012,2005JJ00,5648.0,5648.0,2.1,100.0,4016.0,4016.0,0.6,100.0,1632.0,1632.0,6.1,100.0
2468,300012,2006JJ00,5895.0,5880.0,4.1,100.3,4209.0,4240.0,5.6,99.3,1686.0,1640.0,0.5,102.8
2469,300012,2007JJ00,6135.0,6208.0,5.6,98.8,4388.0,4536.0,7.0,96.7,1747.0,1674.0,2.1,104.4
2470,300012,2008JJ00,6606.0,6550.0,5.5,100.9,4758.0,4863.0,7.2,97.8,1848.0,1695.0,1.3,109.0
2471,300012,2009JJ00,7316.0,7238.0,10.5,101.1,5173.0,5369.0,10.4,96.4,2143.0,1878.0,10.8,114.1
2472,300012,2010JJ00,7575.0,7305.0,0.9,103.7,5429.0,5481.0,2.1,99.1,2146.0,1842.0,-1.9,116.5
2473,300012,2011JJ00,7469.0,7151.0,-2.1,104.4,5373.0,5410.0,-1.3,99.3,2096.0,1765.0,-4.1,118.7
2474,300012,2012JJ00,7507.0,7063.0,-1.2,106.3,5370.0,5310.0,-1.8,101.1,2137.0,1771.0,0.3,120.6
2475,417400,1988JJ00,1107.0,1151.0,,96.2,785.0,626.0,,125.4,322.0,527.0,,61.1
2476,417400,1989JJ00,1272.0,1312.0,14.0,97.0,906.0,727.0,16.2,124.6,366.0,573.0,8.7,63.9
2477,417400,1990JJ00,1367.0,1401.0,6.8,97.6,990.0,792.0,8.8,125.1,377.0,582.0,1.6,64.7
2478,417400,1991JJ00,1401.0,1436.0,2.6,97.5,996.0,807.0,1.9,123.5,405.0,607.0,4.2,66.7
2479,417400,1992JJ00,1449.0,1486.0,3.4,97.5,1000.0,824.0,2.1,121.4,449.0,648.0,6.7,69.3
2480,417400,1993JJ00,1384.0,1485.0,-0.1,93.2,926.0,809.0,-1.8,114.5,458.0,672.0,3.8,68.1
2481,417400,1994JJ00,1494.0,1551.0,4.5,96.3,949.0,819.0,1.3,115.8,545.0,746.0,10.9,73.1
2482,417400,1995JJ00,1512.0,1606.0,3.5,94.1,947.0,851.0,3.8,111.3,565.0,769.0,3.1,73.5
2483,417400,1996JJ00,1615.0,1702.0,6.0,94.9,1013.0,919.0,8.0,110.3,602.0,788.0,2.5,76.4
2484,417400,1997JJ00,1707.0,1787.0,5.0,95.5,1076.0,972.0,5.8,110.7,631.0,817.0,3.7,77.3
2485,417400,1998JJ00,1746.0,1838.0,2.9,95.0,1085.0,1005.0,3.3,108.0,661.0,833.0,2.1,79.3
2486,417400,1999JJ00,2106.0,2198.0,19.6,95.8,1290.0,1236.0,23.0,104.3,816.0,949.0,13.9,85.9
2487,417400,2000JJ00,2119.0,2177.0,-1.0,97.4,1266.0,1208.0,-2.3,104.8,853.0,960.0,1.1,88.9
2488,417400,2001JJ00,2184.0,2224.0,2.2,98.2,1218.0,1171.0,-3.0,104.0,966.0,1054.0,9.8,91.6
2489,417400,2002JJ00,2393.0,2425.0,9.1,98.7,1329.0,1290.0,10.1,103.1,1064.0,1136.0,7.8,93.6
2490,417400,2003JJ00,2614.0,2637.0,8.7,99.1,1391.0,1378.0,6.8,100.9,1223.0,1262.0,11.1,96.9
2491,417400,2004JJ00,2631.0,2655.0,0.7,99.1,1436.0,1452.0,5.4,98.9,1195.0,1203.0,-4.7,99.3
2492,417400,2005JJ00,2618.0,2618.0,-1.4,100.0,1339.0,1339.0,-7.8,100.0,1279.0,1279.0,6.3,100.0
2493,417400,2006JJ00,2709.0,2680.0,2.4,101.1,1388.0,1399.0,4.5,99.2,1321.0,1281.0,0.2,103.1
2494,417400,2007JJ00,2757.0,2718.0,1.4,101.5,1363.0,1393.0,-0.4,97.8,1394.0,1324.0,3.3,105.3
2495,417400,2008JJ00,3108.0,2960.0,8.9,105.0,1622.0,1608.0,15.4,100.9,1486.0,1358.0,2.6,109.4
2496,417400,2009JJ00,3536.0,3317.0,12.1,106.6,1818.0,1808.0,12.5,100.6,1718.0,1516.0,11.6,113.3
2497,417400,2010JJ00,3486.0,3188.0,-3.9,109.4,1790.0,1718.0,-5.0,104.2,1696.0,1474.0,-2.8,115.1
2498,417400,2011JJ00,3291.0,2948.0,-7.5,111.6,1681.0,1570.0,-8.6,107.0,1610.0,1380.0,-6.4,116.7
2499,417400,2012JJ00,2931.0,2578.0,-12.5,113.7,1313.0,1196.0,-23.9,109.8,1618.0,1369.0,-0.7,118.1
2500,417500,1988JJ00,1107.0,1151.0,,96.2,785.0,626.0,,125.4,322.0,527.0,,61.1
2501,417500,1989JJ00,1272.0,1312.0,14.0,97.0,906.0,727.0,16.2,124.6,366.0,573.0,8.7,63.9
2502,417500,1990JJ00,1367.0,1401.0,6.8,97.6,990.0,792.0,8.8,125.1,377.0,582.0,1.6,64.7
2503,417500,1991JJ00,1401.0,1436.0,2.6,97.5,996.0,807.0,1.9,123.5,405.0,607.0,4.2,66.7
2504,417500,1992JJ00,1449.0,1486.0,3.4,97.5,1000.0,824.0,2.1,121.4,449.0,648.0,6.7,69.3
2505,417500,1993JJ00,1384.0,1485.0,-0.1,93.2,926.0,809.0,-1.8,114.5,458.0,672.0,3.8,68.1
2506,417500,1994JJ00,1494.0,1551.0,4.5,96.3,949.0,819.0,1.3,115.8,545.0,746.0,10.9,73.1
2507,417500,1995JJ00,1512.0,1606.0,3.5,94.1,947.0,851.0,3.8,111.3,565.0,769.0,3.1,73.5
2508,417500,1996JJ00,1615.0,1702.0,6.0,94.9,1013.0,919.0,8.0,110.3,602.0,788.0,2.5,76.4
2509,417500,1997JJ00,1707.0,1787.0,5.0,95.5,1076.0,972.0,5.8,110.7,631.0,817.0,3.7,77.3
2510,417500,1998JJ00,1746.0,1838.0,2.9,95.0,1085.0,1005.0,3.3,108.0,661.0,833.0,2.1,79.3
2511,417500,1999JJ00,2106.0,2198.0,19.6,95.8,1290.0,1236.0,23.0,104.3,816.0,949.0,13.9,85.9
2512,417500,2000JJ00,2119.0,2177.0,-1.0,97.4,1266.0,1208.0,-2.3,104.8,853.0,960.0,1.1,88.9
2513,417500,2001JJ00,2184.0,2224.0,2.2,98.2,1218.0,1171.0,-3.0,104.0,966.0,1054.0,9.8,91.6
2514,417500,2002JJ00,2393.0,2425.0,9.1,98.7,1329.0,1290.0,10.1,103.1,1064.0,1136.0,7.8,93.6
2515,417500,2003JJ00,2614.0,2637.0,8.7,99.1,1391.0,1378.0,6.8,100.9,1223.0,1262.0,11.1,96.9
2516,417500,2004JJ00,2631.0,2655.0,0.7,99.1,1436.0,1452.0,5.4,98.9,1195.0,1203.0,-4.7,99.3
2517,417500,2005JJ00,2618.0,2618.0,-1.4,100.0,1339.0,1339.0,-7.8,100.0,1279.0,1279.0,6.3,100.0
2518,417500,2006JJ00,2709.0,2680.0,2.4,101.1,1388.0,1399.0,4.5,99.2,1321.0,1281.0,0.2,103.1
2519,417500,2007JJ00,2757.0,2718.0,1.4,101.5,1363.0,1393.0,-0.4,97.8,1394.0,1324.0,3.3,105.3
2520,417500,2008JJ00,3108.0,2960.0,8.9,105.0,1622.0,1608.0,15.4,100.9,1486.0,1358.0,2.6,109.4
2521,417500,2009JJ00,3536.0,3317.0,12.1,106.6,1818.0,1808.0,12.5,100.6,1718.0,1516.0,11.6,113.3
2522,417500,2010JJ00,3486.0,3188.0,-3.9,109.4,1790.0,1718.0,-5.0,104.2,1696.0,1474.0,-2.8,115.1
2523,417500,2011JJ00,3291.0,2948.0,-7.5,111.6,1681.0,1570.0,-8.6,107.0,1610.0,1380.0,-6.4,116.7
2524,417500,2012JJ00,2931.0,2578.0,-12.5,113.7,1313.0,1196.0,-23.9,109.8,1618.0,1369.0,-0.7,118.1
2525,419000,1988JJ00,237.0,115.0,,205.8,196.0,74.0,,265.9,41.0,58.0,,70.6
2526,419000,1989JJ00,239.0,120.0,3.8,199.9,198.0,77.0,4.6,256.8,41.0,58.0,0.0,70.6
2527,419000,1990JJ00,241.0,125.0,4.2,193.5,201.0,82.0,6.6,244.6,40.0,54.0,-7.3,74.3
2528,419000,1991JJ00,240.0,132.0,5.8,182.1,200.0,89.0,8.5,224.4,40.0,50.0,-7.5,80.3
2529,419000,1992JJ00,252.0,140.0,6.3,180.0,208.0,95.0,7.0,218.2,44.0,51.0,2.5,86.2
2530,419000,1993JJ00,255.0,150.0,7.1,170.0,212.0,104.0,9.1,203.7,43.0,50.0,-2.3,86.2
2531,419000,1994JJ00,276.0,170.0,13.3,162.3,219.0,115.0,10.8,189.9,57.0,63.0,25.6,91.0
2532,419000,1995JJ00,295.0,187.0,10.1,157.5,242.0,131.0,13.7,184.5,53.0,60.0,-3.5,87.7
2533,419000,1996JJ00,305.0,205.0,9.5,148.7,249.0,143.0,9.1,174.0,56.0,67.0,11.3,83.2
2534,419000,1997JJ00,326.0,237.0,15.7,137.4,274.0,169.0,18.5,161.7,52.0,70.0,3.6,74.6
2535,419000,1998JJ00,332.0,259.0,9.2,128.1,273.0,188.0,10.9,145.2,59.0,70.0,0.0,84.6
2536,419000,1999JJ00,361.0,295.0,13.9,122.3,292.0,216.0,15.0,135.0,69.0,76.0,8.5,91.3
2537,419000,2000JJ00,400.0,332.0,12.5,120.5,312.0,234.0,8.2,133.3,88.0,99.0,30.4,89.2
2538,419000,2001JJ00,424.0,361.0,8.7,117.5,325.0,254.0,8.3,128.2,99.0,109.0,10.2,91.1
2539,419000,2002JJ00,430.0,391.0,8.3,110.1,324.0,279.0,9.8,116.3,106.0,112.0,3.0,94.6
2540,419000,2003JJ00,444.0,428.0,9.5,103.8,318.0,301.0,8.0,105.7,126.0,128.0,14.2,98.6
2541,419000,2004JJ00,450.0,447.0,4.5,100.6,331.0,325.0,7.9,102.0,119.0,123.0,-4.0,96.9
2542,419000,2005JJ00,483.0,483.0,8.0,100.0,353.0,353.0,8.8,100.0,130.0,130.0,5.9,100.0
2543,419000,2006JJ00,528.0,532.0,10.1,99.2,397.0,401.0,13.6,99.0,131.0,131.0,0.8,100.0
2544,419000,2007JJ00,574.0,592.0,11.4,96.9,439.0,461.0,14.9,95.3,135.0,132.0,0.8,102.3
2545,419000,2008JJ00,557.0,565.0,-4.7,98.7,423.0,442.0,-4.1,95.8,134.0,123.0,-6.7,108.8
2546,419000,2009JJ00,590.0,606.0,7.4,97.3,426.0,464.0,5.0,91.9,164.0,142.0,14.9,115.8
2547,419000,2010JJ00,632.0,636.0,4.9,99.4,457.0,489.0,5.4,93.5,175.0,147.0,3.7,119.2
2548,419000,2011JJ00,661.0,655.0,3.0,100.9,477.0,504.0,3.1,94.7,184.0,151.0,2.9,121.9
2549,419000,2012JJ00,701.0,697.0,6.4,100.6,501.0,534.0,6.1,93.8,200.0,162.0,7.1,123.7
2550,419100,1988JJ00,237.0,115.0,,205.8,196.0,74.0,,265.9,41.0,58.0,,70.6
2551,419100,1989JJ00,239.0,120.0,3.8,199.9,198.0,77.0,4.6,256.8,41.0,58.0,0.0,70.6
2552,419100,1990JJ00,241.0,125.0,4.2,193.5,201.0,82.0,6.6,244.6,40.0,54.0,-7.3,74.3
2553,419100,1991JJ00,240.0,132.0,5.8,182.1,200.0,89.0,8.5,224.4,40.0,50.0,-7.5,80.3
2554,419100,1992JJ00,252.0,140.0,6.3,180.0,208.0,95.0,7.0,218.2,44.0,51.0,2.5,86.2
2555,419100,1993JJ00,255.0,150.0,7.1,170.0,212.0,104.0,9.1,203.7,43.0,50.0,-2.3,86.2
2556,419100,1994JJ00,276.0,170.0,13.3,162.3,219.0,115.0,10.8,189.9,57.0,63.0,25.6,91.0
2557,419100,1995JJ00,295.0,187.0,10.1,157.5,242.0,131.0,13.7,184.5,53.0,60.0,-3.5,87.7
2558,419100,1996JJ00,305.0,205.0,9.5,148.7,249.0,143.0,9.1,174.0,56.0,67.0,11.3,83.2
2559,419100,1997JJ00,326.0,237.0,15.7,137.4,274.0,169.0,18.5,161.7,52.0,70.0,3.6,74.6
2560,419100,1998JJ00,332.0,259.0,9.2,128.1,273.0,188.0,10.9,145.2,59.0,70.0,0.0,84.6
2561,419100,1999JJ00,361.0,295.0,13.9,122.3,292.0,216.0,15.0,135.0,69.0,76.0,8.5,91.3
2562,419100,2000JJ00,400.0,332.0,12.5,120.5,312.0,234.0,8.2,133.3,88.0,99.0,30.4,89.2
2563,419100,2001JJ00,424.0,361.0,8.7,117.5,325.0,254.0,8.3,128.2,99.0,109.0,10.2,91.1
2564,419100,2002JJ00,430.0,391.0,8.3,110.1,324.0,279.0,9.8,116.3,106.0,112.0,3.0,94.6
2565,419100,2003JJ00,444.0,428.0,9.5,103.8,318.0,301.0,8.0,105.7,126.0,128.0,14.2,98.6
2566,419100,2004JJ00,450.0,447.0,4.5,100.6,331.0,325.0,7.9,102.0,119.0,123.0,-4.0,96.9
2567,419100,2005JJ00,483.0,483.0,8.0,100.0,353.0,353.0,8.8,100.0,130.0,130.0,5.9,100.0
2568,419100,2006JJ00,528.0,532.0,10.1,99.2,397.0,401.0,13.6,99.0,131.0,131.0,0.8,100.0
2569,419100,2007JJ00,574.0,592.0,11.4,96.9,439.0,461.0,14.9,95.3,135.0,132.0,0.8,102.3
2570,419100,2008JJ00,557.0,565.0,-4.7,98.7,423.0,442.0,-4.1,95.8,134.0,123.0,-6.7,108.8
2571,419100,2009JJ00,590.0,606.0,7.4,97.3,426.0,464.0,5.0,91.9,164.0,142.0,14.9,115.8
2572,419100,2010JJ00,632.0,636.0,4.9,99.4,457.0,489.0,5.4,93.5,175.0,147.0,3.7,119.2
2573,419100,2011JJ00,661.0,655.0,3.0,100.9,477.0,504.0,3.1,94.7,184.0,151.0,2.9,121.9
2574,419100,2012JJ00,701.0,697.0,6.4,100.6,501.0,534.0,6.1,93.8,200.0,162.0,7.1,123.7
2575,422400,1988JJ00,837.0,675.0,,124.0,808.0,632.0,,127.9,29.0,36.0,,81.2
2576,422400,1989JJ00,924.0,748.0,10.8,123.6,889.0,695.0,10.0,127.9,35.0,47.0,31.0,74.8
