ID,Milieuactiviteiten,Milieudomein,Perioden,ArbeidsvolumeWerkzamePersonen_1,ProductieBasisprijzen_2,BrutoToegevoegdeWaardeBasisprijzen_3
2801,11500 ,10500 ,1996JJ00,,,
2802,11500 ,10500 ,1997JJ00,,,
2803,11500 ,10500 ,1998JJ00,,,
2804,11500 ,10500 ,1999JJ00,,,
2805,11500 ,10500 ,2000JJ00,,,
2806,11500 ,10500 ,2001JJ00,,,
2807,11500 ,10500 ,2002JJ00,,,
2808,11500 ,10500 ,2003JJ00,,,
2809,11500 ,10500 ,2004JJ00,,,
2810,11500 ,10500 ,2005JJ00,,,
2811,11500 ,10500 ,2006JJ00,,,
2812,11500 ,10500 ,2007JJ00,,,
2813,11500 ,10500 ,2008JJ00,,,
2814,11500 ,10500 ,2009JJ00,,,
2815,11500 ,10500 ,2010JJ00,,,
2816,11500 ,10600 ,1995JJ00,,,
2817,11500 ,10600 ,1996JJ00,,,
2818,11500 ,10600 ,1997JJ00,,,
2819,11500 ,10600 ,1998JJ00,,,
2820,11500 ,10600 ,1999JJ00,,,
2821,11500 ,10600 ,2000JJ00,,,
2822,11500 ,10600 ,2001JJ00,,,
2823,11500 ,10600 ,2002JJ00,,,
2824,11500 ,10600 ,2003JJ00,,,
2825,11500 ,10600 ,2004JJ00,,,
2826,11500 ,10600 ,2005JJ00,,,
2827,11500 ,10600 ,2006JJ00,,,
2828,11500 ,10600 ,2007JJ00,,,
2829,11500 ,10600 ,2008JJ00,,,
2830,11500 ,10600 ,2009JJ00,,,
2831,11500 ,10600 ,2010JJ00,,,
2832,11500 ,10700 ,1995JJ00,3.6,513.0,294.0
2833,11500 ,10700 ,1996JJ00,3.6,541.0,312.0
2834,11500 ,10700 ,1997JJ00,3.7,554.0,329.0
2835,11500 ,10700 ,1998JJ00,3.5,582.0,342.0
2836,11500 ,10700 ,1999JJ00,3.0,605.0,337.0
2837,11500 ,10700 ,2000JJ00,3.0,633.0,357.0
2838,11500 ,10700 ,2001JJ00,3.4,697.0,393.0
2839,11500 ,10700 ,2002JJ00,4.1,736.0,450.0
2840,11500 ,10700 ,2003JJ00,4.0,920.0,468.0
2841,11500 ,10700 ,2004JJ00,4.0,947.0,483.0
2842,11500 ,10700 ,2005JJ00,3.9,952.0,496.0
2843,11500 ,10700 ,2006JJ00,4.0,993.0,513.0
2844,11500 ,10700 ,2007JJ00,3.7,1036.0,523.0
2845,11500 ,10700 ,2008JJ00,3.7,1104.0,559.0
2846,11500 ,10700 ,2009JJ00,3.8,1195.0,594.0
2847,11500 ,10700 ,2010JJ00,4.0,1238.0,630.0
2848,11500 ,10800 ,1995JJ00,,,
2849,11500 ,10800 ,1996JJ00,,,
2850,11500 ,10800 ,1997JJ00,,,
2851,11500 ,10800 ,1998JJ00,,,
2852,11500 ,10800 ,1999JJ00,,,
2853,11500 ,10800 ,2000JJ00,,,
2854,11500 ,10800 ,2001JJ00,,,
2855,11500 ,10800 ,2002JJ00,,,
2856,11500 ,10800 ,2003JJ00,,,
2857,11500 ,10800 ,2004JJ00,,,
2858,11500 ,10800 ,2005JJ00,,,
2859,11500 ,10800 ,2006JJ00,,,
2860,11500 ,10800 ,2007JJ00,,,
2861,11500 ,10800 ,2008JJ00,,,
2862,11500 ,10800 ,2009JJ00,,,
2863,11500 ,10800 ,2010JJ00,,,
2864,11500 ,10900 ,1995JJ00,3.6,513.0,294.0
2865,11500 ,10900 ,1996JJ00,3.6,541.0,312.0
2866,11500 ,10900 ,1997JJ00,3.7,554.0,329.0
2867,11500 ,10900 ,1998JJ00,3.5,582.0,342.0
2868,11500 ,10900 ,1999JJ00,3.0,605.0,337.0
2869,11500 ,10900 ,2000JJ00,3.0,633.0,357.0
2870,11500 ,10900 ,2001JJ00,3.4,697.0,393.0
2871,11500 ,10900 ,2002JJ00,4.1,736.0,450.0
2872,11500 ,10900 ,2003JJ00,4.0,920.0,468.0
2873,11500 ,10900 ,2004JJ00,4.0,947.0,483.0
2874,11500 ,10900 ,2005JJ00,3.9,952.0,496.0
2875,11500 ,10900 ,2006JJ00,4.0,993.0,513.0
2876,11500 ,10900 ,2007JJ00,3.7,1036.0,523.0
2877,11500 ,10900 ,2008JJ00,3.7,1104.0,559.0
2878,11500 ,10900 ,2009JJ00,3.8,1195.0,594.0
2879,11500 ,10900 ,2010JJ00,4.0,1238.0,630.0
