ID,Persoonskenmerken,Perioden,k_20UurOfMeerPerWeek_1,k_10Tot20UurPerWeek_2,k_5Tot10UurPerWeek_3,k_1Tot5UurPerWeek_4,MinderDan1UurPerWeek_5,KijktDagelijksTelevisiejournaal_6,AbonnementDagblad_7,LeestDagelijksDeKrant_8,LeestWelEensEenBoek_9,JaEnGeleendAfgelopen2Maanden_10,JaEnNietGeleendAfgelopen2Maanden_11,HuishoudensMetPcMetInternet_12,HuishoudensMetPcZonderInternet_13,HuishoudensZonderPc_14,PersonenMetThuisPcMetInternet_15,PersonenMetThuisPcZonderInternet_16,PersonenZonderPc_17,HuishoudensMetToegangTotInternet_18,PCEnOpAndereWijze_19,AlleenViaPc_20,AlleenOpAndereWijze_21,ViaDesktopMinitower_22,ViaLaptop_23,OpAndereWijze_24,AnaloogModem_25,ISDN_26,BreedbandKabel_27,AndereBreedband_28,OpAndereWijze_29,PersonenMetThuisToegangTotInternet_30,ViaPcEnOpAnderWijze_31,AlleenViaPc_32,AlleenOpAndereWijze_33,ViaDesktopMinitower_34,ViaLaptop_35,ViaMobieleTelefoon_36,OpAndereWijze_37,AnaloogModem_38,ISDN_39,Kabel_40,AndereBreedband_41,OpAndereWijze_42,GeenInteresseNietZinvol_43,GeenPcGeenGeschiktePcVoorInternet_44,InternetgebruikTeDuur_45,BenodigdeApparatuurTeDuur_46,GeenKennisVaardigheden_47,VoeltZichTeOud_48,GeenTijdOmDezeTeGebruiken_49,HeeftMogelijkheidEldersTeInternetten_50,BezorgdOmPrivacyEnOfVeiligheid_51,GeenSpecialeReden_52,AndereReden_53,HeeftEenPersonalComputerGebruikt_54,VanAlleInwonersNederlandVanaf12Jr_55,VanDePersonalComputerGebruikers_56,VanAlleInwonersNederlandVanaf12Jr_57,VanDegenenDieThuisEenPcBezitten_58,VoorPriveDoeleinden_59,VoorHetWerk_60,ZowelVoorPriveEnWerkDoeleinden_61,Dagelijks_62,EenKeerPerWeek_63,EenKeerPerMaand_64,HelemaalNiet_65,HeeftEldersPcGebruikt_66,HeeftPcBijOpleidingsinstGebruikt_67,Dagelijks_68,EenKeerPerWeek_69,EenKeerPerMaand_70,HelemaalNiet_71,HeeftPcErgensAndersGebruikt_72,HeeftOoitGeinternetEnOfGeeMaild_73,HeeftInternetInDeAfg4WknGebruikt_74,VanAlleInwonersNederlandVanaf12Jr_75,VanDeInternetgebruikers_76,VanAlleInwonersNederlandVanaf12Jr_77,VanDegeneDieThuisInternetBezitten_78,VoorPriveDoeleinden_79,VoorHetWerk_80,ZowelVoorPriveAlsWerkDoeleinden_81,Dagelijks_82,EenKeerPerWeek_83,EenKeerPerMaand_84,HelemaalNiet_85,SurfenHalenVanGratisInformatie_86,EMailen_87,DownloadenSoftware_88,ElektronischWinkelen_89,AndereActiviteiten_90,HeeftEldersInternetGebruikt_91,HeeftInternetBijOplInstGebruikt_92,Dagelijks_93,EenKeerPerWeek_94,EenKeerPerMaand_95,HelemaalNiet_96,HeeftInternetErgensAndersGebruikt_97,BijEenCommercieleInstelling_98,BijEenOpenbaarGebouw_99,BijBurenVriendenOfFamilie_100,AnderePlaats_101,Dagelijks_102,EenKeerPerWeek_103,EenKeerPerMaand_104,EMailen_105,ChattenTelefoneren_106,ZomaarWatSurfen_107,HeeftSpecifiekeInformatieGezocht_108,OnderwijsOpleiding_109,ActualiteitNieuws_110,Gezondheid_111,CommercieleProductenDiensten_112,WerkVacatures_113,IetsAnders_114,HeeftGratisSoftwareGedownload_115,Spelletjes_116,Muziek_117,AndereSoftware_118,HeeftSiteSVanDeOverheidBezocht_119,VanAlleInwonersNederlandVanaf12Jr_120,VanDegenenDieThuisInternetHebben_121,VanDeInternetgebruikers_122,VanAlleInwonersNederlandVanaf12Jr_123,VanDegenenDieThuisInternetHebben_124,VanDeInternetgebruikers_125,ReizenVakantiesAccommodaties_126,VideoSDvdSMuziek_127,LiteratuurBoekenTijdschriften_128,Levensmiddelen_129,AandFinanDienstverlVerzekering_130,Software_131,HardwareElektronischeApparaten_132,KledingSportartikelen_133,KaartjesVoorEvenemConcVoorstel_134,AndereGoederen_135,AfgelopenVierWeken_136,LangerDan4WknKorterDan2MndGel_137,TweeADrieMaandenGeleden_138,GemiddeldBedragLaatsteAankoop_139,HeeftCreditcardGegevensDoorgegeven_140,GeenBehoefte_141,WilHetProductZelfZien_142,UitGewoonte_143,VanwegeVeiligheidPrivacy_144,NietVerkrijgbaarGeenVertrOngerust_145,HeeftErGeenErvaringMee_146,GeenComputerInternetverbinding_147,AndereRedenen_148
187, 25,2004JJ00,32.0,40.0,17.0,9.0,1.0,77.0,55.0,62.0,,20.0,12.0,,,,76.0,10.0,14.0,,,,,,,,,,,,,77.0,19.0,80.0,2.0,95.0,20.0,15.0,2.0,35.0,14.0,32.0,18.0,3.0,29.0,28.0,15.0,6.0,8.0,5.0,3.0,14.0,1.0,8.0,14.0,80.0,13.0,16.0,72.0,85.0,59.0,4.0,37.0,42.0,36.0,7.0,15.0,58.0,46.0,19.0,21.0,7.0,54.0,19.0,78.0,71.0,5.0,7.0,63.0,82.0,68.0,4.0,28.0,35.0,40.0,7.0,18.0,,,,,,46.0,40.0,16.0,19.0,5.0,60.0,14.0,10.0,11.0,81.0,15.0,10.0,47.0,42.0,81.0,22.0,38.0,87.0,24.0,49.0,26.0,56.0,22.0,51.0,26.0,7.0,17.0,13.0,23.0,42.0,52.0,58.0,23.0,29.0,32.0,34.0,23.0,28.0,4.0,6.0,10.0,16.0,28.0,20.0,26.0,58.0,23.0,20.0,269.0,24.0,50.0,33.0,9.0,29.0,16.0,11.0,4.0,5.0
188, 25,2005JJ00,31.0,41.0,17.0,10.0,2.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189, 25,2006JJ00,30.0,40.0,19.0,10.0,2.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190, 25,2007JJ00,29.0,39.0,19.0,10.0,2.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191, 25,2008JJ00,30.0,41.0,17.0,10.0,1.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192, 26,1997JJ00,13.0,42.0,27.0,15.0,2.0,74.0,77.0,77.0,,37.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193, 26,1998JJ00,15.0,43.0,26.0,14.0,2.0,75.0,77.0,78.0,,38.0,11.0,,,,30.0,49.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194, 26,1999JJ00,15.0,43.0,26.0,15.0,2.0,71.0,74.0,72.0,,38.0,12.0,,,,46.0,39.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195, 26,2000JJ00,15.0,43.0,27.0,14.0,2.0,71.0,73.0,73.0,,35.0,14.0,,,,65.0,22.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196, 26,2001JJ00,15.0,44.0,26.0,13.0,2.0,72.0,72.0,71.0,,33.0,13.0,,,,74.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197, 26,2002JJ00,16.0,44.0,25.0,13.0,2.0,77.0,70.0,73.0,,32.0,13.0,,,,82.0,9.0,9.0,,,,,,,,,,,,,82.0,16.0,82.0,2.0,92.0,25.0,13.0,3.0,57.0,25.0,15.0,6.0,2.0,26.0,23.0,9.0,4.0,4.0,5.0,3.0,25.0,3.0,4.0,17.0,91.0,16.0,18.0,83.0,92.0,36.0,7.0,58.0,42.0,42.0,8.0,8.0,76.0,33.0,9.0,19.0,5.0,67.0,24.0,88.0,85.0,6.0,7.0,73.0,89.0,51.0,4.0,45.0,34.0,45.0,10.0,11.0,,,,,,65.0,27.0,8.0,15.0,5.0,73.0,16.0,17.0,13.0,64.0,27.0,14.0,41.0,45.0,88.0,9.0,25.0,85.0,27.0,47.0,23.0,57.0,25.0,57.0,19.0,4.0,10.0,14.0,27.0,48.0,54.0,55.0,25.0,29.0,29.0,38.0,23.0,40.0,8.0,14.0,12.0,15.0,15.0,23.0,18.0,59.0,24.0,17.0,298.0,33.0,48.0,37.0,6.0,31.0,8.0,8.0,3.0,6.0
198, 26,2003JJ00,17.0,44.0,25.0,13.0,2.0,73.0,68.0,70.0,,31.0,15.0,,,,84.0,8.0,8.0,,,,,,,,,,,,,85.0,17.0,82.0,1.0,91.0,27.0,12.0,2.0,49.0,21.0,20.0,11.0,2.0,25.0,25.0,13.0,5.0,5.0,6.0,4.0,22.0,2.0,7.0,16.0,92.0,18.0,19.0,85.0,92.0,37.0,7.0,57.0,46.0,39.0,7.0,8.0,76.0,38.0,13.0,19.0,7.0,62.0,21.0,89.0,85.0,6.0,7.0,75.0,89.0,50.0,5.0,45.0,38.0,42.0,8.0,11.0,,,,,,64.0,33.0,11.0,16.0,6.0,67.0,15.0,16.0,10.0,69.0,25.0,15.0,40.0,45.0,90.0,11.0,25.0,88.0,29.0,51.0,25.0,58.0,23.0,53.0,23.0,5.0,12.0,15.0,29.0,53.0,59.0,61.0,29.0,32.0,33.0,44.0,21.0,37.0,4.0,12.0,12.0,16.0,15.0,22.0,23.0,60.0,24.0,16.0,271.0,39.0,51.0,40.0,10.0,34.0,13.0,11.0,4.0,4.0
199, 26,2004JJ00,19.0,45.0,24.0,11.0,1.0,72.0,66.0,67.0,,30.0,12.0,,,,86.0,6.0,8.0,,,,,,,,,,,,,86.0,21.0,78.0,1.0,92.0,31.0,13.0,3.0,34.0,18.0,23.0,25.0,3.0,30.0,32.0,12.0,7.0,8.0,7.0,6.0,30.0,2.0,4.0,10.0,91.0,18.0,20.0,86.0,93.0,37.0,4.0,58.0,53.0,34.0,6.0,7.0,74.0,33.0,11.0,13.0,8.0,67.0,20.0,89.0,85.0,7.0,8.0,77.0,89.0,51.0,5.0,44.0,45.0,39.0,5.0,11.0,,,,,,64.0,29.0,9.0,13.0,7.0,71.0,14.0,18.0,13.0,64.0,25.0,17.0,38.0,45.0,92.0,13.0,31.0,89.0,27.0,55.0,29.0,62.0,28.0,54.0,27.0,5.0,15.0,18.0,34.0,59.0,64.0,68.0,36.0,40.0,42.0,47.0,26.0,35.0,5.0,15.0,15.0,18.0,18.0,27.0,28.0,63.0,25.0,13.0,378.0,39.0,52.0,42.0,8.0,35.0,15.0,9.0,3.0,3.0
200, 26,2005JJ00,15.0,46.0,24.0,13.0,2.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201, 26,2006JJ00,17.0,43.0,27.0,11.0,2.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202, 26,2007JJ00,15.0,44.0,26.0,12.0,2.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203, 26,2008JJ00,18.0,42.0,24.0,14.0,2.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204, 27,1997JJ00,14.0,42.0,27.0,16.0,2.0,73.0,75.0,76.0,,33.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205, 27,1998JJ00,15.0,43.0,27.0,14.0,1.0,73.0,74.0,74.0,,33.0,10.0,,,,31.0,52.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206, 27,1999JJ00,15.0,44.0,26.0,14.0,1.0,73.0,72.0,73.0,,33.0,12.0,,,,48.0,39.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207, 27,2000JJ00,15.0,44.0,26.0,14.0,1.0,70.0,70.0,74.0,,29.0,13.0,,,,68.0,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208, 27,2001JJ00,17.0,43.0,26.0,13.0,2.0,72.0,68.0,72.0,,28.0,12.0,,,,77.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209, 27,2002JJ00,16.0,45.0,25.0,12.0,2.0,76.0,67.0,71.0,,28.0,13.0,,,,84.0,9.0,6.0,,,,,,,,,,,,,86.0,19.0,80.0,1.0,94.0,26.0,14.0,3.0,54.0,25.0,18.0,5.0,1.0,21.0,24.0,8.0,5.0,3.0,0.0,4.0,30.0,4.0,4.0,24.0,96.0,20.0,20.0,86.0,91.0,39.0,7.0,54.0,40.0,43.0,8.0,9.0,88.0,21.0,8.0,7.0,6.0,79.0,23.0,94.0,89.0,6.0,7.0,77.0,89.0,54.0,4.0,42.0,34.0,45.0,10.0,11.0,,,,,,73.0,13.0,6.0,4.0,4.0,87.0,14.0,17.0,10.0,64.0,27.0,16.0,36.0,47.0,86.0,9.0,26.0,85.0,24.0,46.0,21.0,59.0,23.0,59.0,21.0,5.0,10.0,15.0,25.0,51.0,55.0,56.0,27.0,30.0,30.0,38.0,25.0,38.0,7.0,14.0,13.0,15.0,19.0,22.0,20.0,59.0,25.0,16.0,280.0,34.0,47.0,35.0,7.0,31.0,10.0,6.0,4.0,6.0
210, 27,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211, 27,2004JJ00,17.0,45.0,25.0,12.0,1.0,72.0,62.0,63.0,,26.0,13.0,,,,91.0,5.0,4.0,,,,,,,,,,,,,91.0,22.0,77.0,1.0,93.0,34.0,15.0,3.0,30.0,17.0,27.0,26.0,2.0,21.0,22.0,23.0,6.0,4.0,0.0,5.0,48.0,2.0,8.0,11.0,98.0,23.0,23.0,91.0,95.0,38.0,5.0,57.0,50.0,38.0,7.0,5.0,91.0,25.0,12.0,7.0,6.0,75.0,19.0,96.0,93.0,8.0,9.0,83.0,91.0,51.0,4.0,45.0,45.0,40.0,6.0,9.0,,,,,,80.0,18.0,8.0,6.0,4.0,82.0,14.0,14.0,7.0,68.0,29.0,20.0,34.0,46.0,91.0,13.0,33.0,89.0,29.0,56.0,26.0,63.0,27.0,55.0,29.0,6.0,15.0,19.0,33.0,66.0,68.0,70.0,40.0,42.0,43.0,44.0,26.0,33.0,5.0,13.0,16.0,21.0,17.0,24.0,29.0,61.0,24.0,14.0,402.0,39.0,53.0,41.0,10.0,28.0,13.0,8.0,3.0,3.0
212, 27,2005JJ00,17.0,46.0,23.0,12.0,3.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213, 27,2006JJ00,16.0,43.0,27.0,12.0,2.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214, 27,2007JJ00,17.0,43.0,25.0,12.0,2.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215, 27,2008JJ00,17.0,44.0,24.0,13.0,2.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216, 28,1997JJ00,26.0,43.0,20.0,9.0,1.0,72.0,61.0,65.0,,29.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217, 28,1998JJ00,28.0,44.0,18.0,9.0,1.0,76.0,60.0,61.0,,32.0,9.0,,,,19.0,51.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218, 28,1999JJ00,28.0,41.0,20.0,10.0,1.0,70.0,56.0,58.0,,31.0,10.0,,,,33.0,44.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219, 28,2000JJ00,28.0,43.0,20.0,8.0,1.0,74.0,56.0,62.0,,31.0,9.0,,,,53.0,28.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220, 28,2001JJ00,28.0,43.0,19.0,9.0,1.0,74.0,52.0,61.0,,26.0,10.0,,,,67.0,18.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221, 28,2002JJ00,28.0,43.0,19.0,9.0,1.0,79.0,53.0,61.0,,25.0,12.0,,,,76.0,12.0,12.0,,,,,,,,,,,,,78.0,16.0,82.0,2.0,93.0,16.0,13.0,2.0,60.0,17.0,20.0,4.0,2.0,25.0,27.0,15.0,5.0,3.0,0.0,2.0,14.0,2.0,6.0,20.0,91.0,17.0,19.0,74.0,83.0,67.0,3.0,31.0,29.0,42.0,12.0,17.0,78.0,30.0,6.0,18.0,6.0,70.0,19.0,85.0,76.0,4.0,6.0,62.0,79.0,77.0,2.0,20.0,24.0,42.0,13.0,21.0,,,,,,53.0,18.0,3.0,11.0,4.0,82.0,14.0,15.0,8.0,76.0,11.0,7.0,38.0,55.0,80.0,15.0,34.0,80.0,19.0,39.0,27.0,50.0,21.0,55.0,21.0,5.0,14.0,11.0,17.0,37.0,42.0,46.0,18.0,22.0,23.0,27.0,25.0,33.0,6.0,5.0,6.0,15.0,26.0,17.0,22.0,54.0,22.0,24.0,198.0,19.0,45.0,34.0,5.0,27.0,10.0,7.0,5.0,6.0
222, 28,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223, 28,2004JJ00,29.0,43.0,17.0,9.0,1.0,75.0,48.0,59.0,,22.0,14.0,,,,85.0,8.0,7.0,,,,,,,,,,,,,86.0,17.0,81.0,2.0,93.0,19.0,13.0,1.0,33.0,13.0,32.0,19.0,4.0,24.0,35.0,12.0,7.0,4.0,0.0,4.0,16.0,0.0,9.0,22.0,92.0,19.0,21.0,81.0,87.0,71.0,2.0,27.0,38.0,40.0,9.0,13.0,82.0,40.0,10.0,24.0,6.0,60.0,18.0,90.0,84.0,7.0,8.0,73.0,86.0,81.0,2.0,17.0,33.0,45.0,8.0,14.0,,,,,,62.0,29.0,7.0,16.0,6.0,71.0,13.0,10.0,2.0,87.0,15.0,6.0,52.0,42.0,83.0,24.0,40.0,86.0,23.0,48.0,31.0,52.0,20.0,51.0,21.0,7.0,14.0,9.0,22.0,50.0,55.0,57.0,29.0,32.0,33.0,33.0,22.0,25.0,4.0,3.0,5.0,13.0,35.0,19.0,23.0,59.0,22.0,18.0,248.0,23.0,52.0,39.0,10.0,29.0,18.0,12.0,3.0,4.0
224, 28,2005JJ00,27.0,43.0,19.0,9.0,1.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225, 28,2006JJ00,30.0,41.0,19.0,10.0,1.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226, 28,2007JJ00,26.0,43.0,21.0,9.0,1.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227, 28,2008JJ00,29.0,43.0,17.0,10.0,1.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228, 29,1997JJ00,18.0,41.0,24.0,15.0,2.0,65.0,76.0,79.0,,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229, 29,1998JJ00,17.0,39.0,26.0,15.0,3.0,76.0,74.0,74.0,,11.0,10.0,,,,15.0,54.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230, 29,1999JJ00,17.0,39.0,25.0,16.0,3.0,68.0,73.0,71.0,,15.0,8.0,,,,28.0,46.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231, 29,2000JJ00,17.0,40.0,26.0,15.0,2.0,74.0,72.0,72.0,,15.0,6.0,,,,50.0,28.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232, 29,2001JJ00,19.0,43.0,21.0,14.0,3.0,77.0,68.0,69.0,,13.0,9.0,,,,64.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
