ID,NECSectoren,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
612,320300   ,A044114,2016JJ00,11.2
613,320300   ,A044114,2017JJ00,11.1
614,320300   ,A044114,2018JJ00,9.8
615,320300   ,A044114,2019JJ00,8.7
616,320300   ,A044114,2020JJ00,7.2
617,320300   ,A044114,2021JJ00,8.1
618,320300   ,A044114,2022JJ00,8.6
619,320300   ,A044114,2023JJ00,8.0
620,320300   ,A044114,2024JJ00,6.4
621,320300   ,A044118,1990JJ00,15.3
622,320300   ,A044118,1995JJ00,11.9
623,320300   ,A044118,2000JJ00,14.0
624,320300   ,A044118,2001JJ00,8.7
625,320300   ,A044118,2002JJ00,7.9
626,320300   ,A044118,2003JJ00,7.6
627,320300   ,A044118,2004JJ00,7.7
628,320300   ,A044118,2005JJ00,11.8
629,320300   ,A044118,2006JJ00,9.7
630,320300   ,A044118,2007JJ00,8.0
631,320300   ,A044118,2008JJ00,7.6
632,320300   ,A044118,2009JJ00,6.7
633,320300   ,A044118,2010JJ00,7.1
634,320300   ,A044118,2011JJ00,5.9
635,320300   ,A044118,2012JJ00,6.1
636,320300   ,A044118,2013JJ00,6.3
637,320300   ,A044118,2014JJ00,5.6
638,320300   ,A044118,2015JJ00,5.5
639,320300   ,A044118,2016JJ00,5.1
640,320300   ,A044118,2017JJ00,5.0
641,320300   ,A044118,2018JJ00,4.5
642,320300   ,A044118,2019JJ00,3.9
643,320300   ,A044118,2020JJ00,3.3
644,320300   ,A044118,2021JJ00,3.0
645,320300   ,A044118,2022JJ00,3.1
646,320300   ,A044118,2023JJ00,3.0
647,320300   ,A044118,2024JJ00,2.9
648,320300   ,A051771,1990JJ00,4.9
649,320300   ,A051771,1995JJ00,3.8
650,320300   ,A051771,2000JJ00,2.3
651,320300   ,A051771,2001JJ00,2.2
652,320300   ,A051771,2002JJ00,1.7
653,320300   ,A051771,2003JJ00,2.1
654,320300   ,A051771,2004JJ00,1.4
655,320300   ,A051771,2005JJ00,1.3
656,320300   ,A051771,2006JJ00,1.6
657,320300   ,A051771,2007JJ00,1.0
658,320300   ,A051771,2008JJ00,1.0
659,320300   ,A051771,2009JJ00,0.3
660,320300   ,A051771,2010JJ00,0.2
661,320300   ,A051771,2011JJ00,0.2
662,320300   ,A051771,2012JJ00,0.1
663,320300   ,A051771,2013JJ00,0.2
664,320300   ,A051771,2014JJ00,0.2
665,320300   ,A051771,2015JJ00,0.2
666,320300   ,A051771,2016JJ00,0.2
667,320300   ,A051771,2017JJ00,0.2
668,320300   ,A051771,2018JJ00,0.2
669,320300   ,A051771,2019JJ00,0.2
670,320300   ,A051771,2020JJ00,0.2
671,320300   ,A051771,2021JJ00,0.1
672,320300   ,A051771,2022JJ00,0.1
673,320300   ,A051771,2023JJ00,0.2
674,320300   ,A051771,2024JJ00,0.1
675,346700   ,A044111,1990JJ00,0.0
676,346700   ,A044111,1995JJ00,0.0
677,346700   ,A044111,2000JJ00,0.0
678,346700   ,A044111,2001JJ00,0.0
679,346700   ,A044111,2002JJ00,0.0
680,346700   ,A044111,2003JJ00,0.1
681,346700   ,A044111,2004JJ00,0.1
682,346700   ,A044111,2005JJ00,0.2
683,346700   ,A044111,2006JJ00,0.0
684,346700   ,A044111,2007JJ00,0.0
685,346700   ,A044111,2008JJ00,0.1
686,346700   ,A044111,2009JJ00,0.0
687,346700   ,A044111,2010JJ00,0.0
688,346700   ,A044111,2011JJ00,0.0
689,346700   ,A044111,2012JJ00,0.0
690,346700   ,A044111,2013JJ00,0.0
691,346700   ,A044111,2014JJ00,0.0
692,346700   ,A044111,2015JJ00,0.0
693,346700   ,A044111,2016JJ00,0.0
694,346700   ,A044111,2017JJ00,0.0
695,346700   ,A044111,2018JJ00,0.0
696,346700   ,A044111,2019JJ00,0.0
697,346700   ,A044111,2020JJ00,0.0
698,346700   ,A044111,2021JJ00,0.0
699,346700   ,A044111,2022JJ00,0.0
700,346700   ,A044111,2023JJ00,0.0
701,346700   ,A044111,2024JJ00,0.0
702,346700   ,A044112,1990JJ00,77.2
703,346700   ,A044112,1995JJ00,59.2
704,346700   ,A044112,2000JJ00,48.8
705,346700   ,A044112,2001JJ00,46.0
706,346700   ,A044112,2002JJ00,46.7
707,346700   ,A044112,2003JJ00,48.3
708,346700   ,A044112,2004JJ00,42.1
709,346700   ,A044112,2005JJ00,40.9
710,346700   ,A044112,2006JJ00,36.8
711,346700   ,A044112,2007JJ00,29.1
712,346700   ,A044112,2008JJ00,24.8
713,346700   ,A044112,2009JJ00,23.3
714,346700   ,A044112,2010JJ00,22.2
715,346700   ,A044112,2011JJ00,18.6
716,346700   ,A044112,2012JJ00,17.9
717,346700   ,A044112,2013JJ00,18.4
718,346700   ,A044112,2014JJ00,15.8
719,346700   ,A044112,2015JJ00,16.8
720,346700   ,A044112,2016JJ00,14.3
721,346700   ,A044112,2017JJ00,13.0
722,346700   ,A044112,2018JJ00,12.3
723,346700   ,A044112,2019JJ00,11.7
724,346700   ,A044112,2020JJ00,10.1
725,346700   ,A044112,2021JJ00,10.8
726,346700   ,A044112,2022JJ00,9.6
727,346700   ,A044112,2023JJ00,7.6
728,346700   ,A044112,2024JJ00,7.2
729,346700   ,A044114,1990JJ00,44.1
730,346700   ,A044114,1995JJ00,16.3
731,346700   ,A044114,2000JJ00,14.8
732,346700   ,A044114,2001JJ00,15.5
733,346700   ,A044114,2002JJ00,13.6
734,346700   ,A044114,2003JJ00,13.9
735,346700   ,A044114,2004JJ00,10.6
736,346700   ,A044114,2005JJ00,9.7
737,346700   ,A044114,2006JJ00,9.6
738,346700   ,A044114,2007JJ00,8.6
739,346700   ,A044114,2008JJ00,6.1
740,346700   ,A044114,2009JJ00,6.0
741,346700   ,A044114,2010JJ00,6.4
742,346700   ,A044114,2011JJ00,6.4
743,346700   ,A044114,2012JJ00,7.9
744,346700   ,A044114,2013JJ00,9.2
745,346700   ,A044114,2014JJ00,8.4
746,346700   ,A044114,2015JJ00,8.4
747,346700   ,A044114,2016JJ00,5.8
748,346700   ,A044114,2017JJ00,4.0
749,346700   ,A044114,2018JJ00,3.8
750,346700   ,A044114,2019JJ00,2.5
751,346700   ,A044114,2020JJ00,1.5
752,346700   ,A044114,2021JJ00,2.2
753,346700   ,A044114,2022JJ00,2.2
754,346700   ,A044114,2023JJ00,1.6
755,346700   ,A044114,2024JJ00,1.7
756,346700   ,A044118,1990JJ00,0.5
757,346700   ,A044118,1995JJ00,0.6
758,346700   ,A044118,2000JJ00,1.5
759,346700   ,A044118,2001JJ00,0.3
760,346700   ,A044118,2002JJ00,0.4
761,346700   ,A044118,2003JJ00,0.4
762,346700   ,A044118,2004JJ00,0.3
763,346700   ,A044118,2005JJ00,0.5
764,346700   ,A044118,2006JJ00,0.8
765,346700   ,A044118,2007JJ00,0.3
766,346700   ,A044118,2008JJ00,0.3
767,346700   ,A044118,2009JJ00,0.3
768,346700   ,A044118,2010JJ00,0.3
769,346700   ,A044118,2011JJ00,0.4
770,346700   ,A044118,2012JJ00,0.9
771,346700   ,A044118,2013JJ00,1.5
772,346700   ,A044118,2014JJ00,1.4
773,346700   ,A044118,2015JJ00,0.5
774,346700   ,A044118,2016JJ00,0.5
775,346700   ,A044118,2017JJ00,0.5
776,346700   ,A044118,2018JJ00,0.5
777,346700   ,A044118,2019JJ00,0.5
778,346700   ,A044118,2020JJ00,0.5
779,346700   ,A044118,2021JJ00,0.4
780,346700   ,A044118,2022JJ00,0.3
781,346700   ,A044118,2023JJ00,0.3
782,346700   ,A044118,2024JJ00,0.3
783,346700   ,A051771,1990JJ00,1.1
784,346700   ,A051771,1995JJ00,0.3
785,346700   ,A051771,2000JJ00,0.2
786,346700   ,A051771,2001JJ00,0.3
787,346700   ,A051771,2002JJ00,0.4
788,346700   ,A051771,2003JJ00,0.3
789,346700   ,A051771,2004JJ00,0.3
790,346700   ,A051771,2005JJ00,0.4
791,346700   ,A051771,2006JJ00,0.3
792,346700   ,A051771,2007JJ00,0.2
793,346700   ,A051771,2008JJ00,0.2
794,346700   ,A051771,2009JJ00,0.2
795,346700   ,A051771,2010JJ00,0.2
796,346700   ,A051771,2011JJ00,0.1
797,346700   ,A051771,2012JJ00,0.1
798,346700   ,A051771,2013JJ00,0.1
799,346700   ,A051771,2014JJ00,0.2
800,346700   ,A051771,2015JJ00,0.3
801,346700   ,A051771,2016JJ00,0.2
802,346700   ,A051771,2017JJ00,0.1
803,346700   ,A051771,2018JJ00,0.1
804,346700   ,A051771,2019JJ00,0.1
805,346700   ,A051771,2020JJ00,0.1
806,346700   ,A051771,2021JJ00,0.1
807,346700   ,A051771,2022JJ00,0.1
808,346700   ,A051771,2023JJ00,0.1
809,346700   ,A051771,2024JJ00,0.1
810,B000649  ,A044111,1990JJ00,4.6
811,B000649  ,A044111,1995JJ00,5.1
812,B000649  ,A044111,2000JJ00,3.9
813,B000649  ,A044111,2001JJ00,4.0
814,B000649  ,A044111,2002JJ00,3.7
815,B000649  ,A044111,2003JJ00,3.7
816,B000649  ,A044111,2004JJ00,4.4
817,B000649  ,A044111,2005JJ00,3.7
818,B000649  ,A044111,2006JJ00,3.4
819,B000649  ,A044111,2007JJ00,3.2
820,B000649  ,A044111,2008JJ00,3.4
821,B000649  ,A044111,2009JJ00,3.2
822,B000649  ,A044111,2010JJ00,3.1
823,B000649  ,A044111,2011JJ00,3.4
824,B000649  ,A044111,2012JJ00,3.1
825,B000649  ,A044111,2013JJ00,2.9
826,B000649  ,A044111,2014JJ00,2.7
827,B000649  ,A044111,2015JJ00,2.8
828,B000649  ,A044111,2016JJ00,3.2
829,B000649  ,A044111,2017JJ00,3.1
830,B000649  ,A044111,2018JJ00,3.1
831,B000649  ,A044111,2019JJ00,2.8
832,B000649  ,A044111,2020JJ00,3.2
833,B000649  ,A044111,2021JJ00,3.2
834,B000649  ,A044111,2022JJ00,2.9
835,B000649  ,A044111,2023JJ00,2.8
836,B000649  ,A044111,2024JJ00,2.7
837,B000649  ,A044112,1990JJ00,84.5
838,B000649  ,A044112,1995JJ00,59.5
839,B000649  ,A044112,2000JJ00,37.0
840,B000649  ,A044112,2001JJ00,37.7
841,B000649  ,A044112,2002JJ00,36.8
842,B000649  ,A044112,2003JJ00,36.1
843,B000649  ,A044112,2004JJ00,37.2
844,B000649  ,A044112,2005JJ00,37.0
845,B000649  ,A044112,2006JJ00,35.3
846,B000649  ,A044112,2007JJ00,34.5
847,B000649  ,A044112,2008JJ00,34.7
848,B000649  ,A044112,2009JJ00,30.9
849,B000649  ,A044112,2010JJ00,33.0
850,B000649  ,A044112,2011JJ00,33.1
851,B000649  ,A044112,2012JJ00,31.3
852,B000649  ,A044112,2013JJ00,28.8
853,B000649  ,A044112,2014JJ00,28.1
854,B000649  ,A044112,2015JJ00,28.0
855,B000649  ,A044112,2016JJ00,28.2
856,B000649  ,A044112,2017JJ00,27.3
857,B000649  ,A044112,2018JJ00,26.8
858,B000649  ,A044112,2019JJ00,26.5
859,B000649  ,A044112,2020JJ00,25.2
860,B000649  ,A044112,2021JJ00,24.7
861,B000649  ,A044112,2022JJ00,23.0
862,B000649  ,A044112,2023JJ00,20.9
863,B000649  ,A044112,2024JJ00,20.9
864,B000649  ,A044114,1990JJ00,55.4
865,B000649  ,A044114,1995JJ00,29.7
866,B000649  ,A044114,2000JJ00,13.5
867,B000649  ,A044114,2001JJ00,15.3
868,B000649  ,A044114,2002JJ00,14.9
869,B000649  ,A044114,2003JJ00,12.0
870,B000649  ,A044114,2004JJ00,15.3
871,B000649  ,A044114,2005JJ00,15.1
872,B000649  ,A044114,2006JJ00,15.3
873,B000649  ,A044114,2007JJ00,15.9
874,B000649  ,A044114,2008JJ00,15.0
875,B000649  ,A044114,2009JJ00,10.5
876,B000649  ,A044114,2010JJ00,12.7
877,B000649  ,A044114,2011JJ00,13.3
878,B000649  ,A044114,2012JJ00,10.7
879,B000649  ,A044114,2013JJ00,9.0
880,B000649  ,A044114,2014JJ00,9.8
881,B000649  ,A044114,2015JJ00,9.6
882,B000649  ,A044114,2016JJ00,10.1
883,B000649  ,A044114,2017JJ00,10.2
884,B000649  ,A044114,2018JJ00,10.1
885,B000649  ,A044114,2019JJ00,10.1
886,B000649  ,A044114,2020JJ00,9.6
887,B000649  ,A044114,2021JJ00,9.2
888,B000649  ,A044114,2022JJ00,7.7
889,B000649  ,A044114,2023JJ00,6.7
890,B000649  ,A044114,2024JJ00,6.5
891,B000649  ,A044118,1990JJ00,140.6
892,B000649  ,A044118,1995JJ00,94.3
893,B000649  ,A044118,2000JJ00,64.2
894,B000649  ,A044118,2001JJ00,54.9
895,B000649  ,A044118,2002JJ00,51.9
896,B000649  ,A044118,2003JJ00,47.5
897,B000649  ,A044118,2004JJ00,45.2
898,B000649  ,A044118,2005JJ00,43.2
899,B000649  ,A044118,2006JJ00,40.7
900,B000649  ,A044118,2007JJ00,41.4
901,B000649  ,A044118,2008JJ00,40.3
902,B000649  ,A044118,2009JJ00,35.7
903,B000649  ,A044118,2010JJ00,42.8
904,B000649  ,A044118,2011JJ00,41.7
905,B000649  ,A044118,2012JJ00,38.6
906,B000649  ,A044118,2013JJ00,38.5
907,B000649  ,A044118,2014JJ00,35.8
908,B000649  ,A044118,2015JJ00,34.4
909,B000649  ,A044118,2016JJ00,30.0
910,B000649  ,A044118,2017JJ00,32.3
911,B000649  ,A044118,2018JJ00,32.2
912,B000649  ,A044118,2019JJ00,31.4
913,B000649  ,A044118,2020JJ00,30.4
914,B000649  ,A044118,2021JJ00,30.1
915,B000649  ,A044118,2022JJ00,29.6
916,B000649  ,A044118,2023JJ00,26.9
917,B000649  ,A044118,2024JJ00,28.0
918,B000649  ,A051771,1990JJ00,15.6
919,B000649  ,A051771,1995JJ00,9.8
920,B000649  ,A051771,2000JJ00,5.3
921,B000649  ,A051771,2001JJ00,4.8
922,B000649  ,A051771,2002JJ00,4.8
923,B000649  ,A051771,2003JJ00,4.3
924,B000649  ,A051771,2004JJ00,4.7
925,B000649  ,A051771,2005JJ00,4.3
926,B000649  ,A051771,2006JJ00,4.3
927,B000649  ,A051771,2007JJ00,4.2
928,B000649  ,A051771,2008JJ00,3.8
929,B000649  ,A051771,2009JJ00,4.0
930,B000649  ,A051771,2010JJ00,4.0
931,B000649  ,A051771,2011JJ00,4.2
932,B000649  ,A051771,2012JJ00,3.6
933,B000649  ,A051771,2013JJ00,3.6
934,B000649  ,A051771,2014JJ00,3.5
935,B000649  ,A051771,2015JJ00,3.6
936,B000649  ,A051771,2016JJ00,3.7
937,B000649  ,A051771,2017JJ00,3.9
938,B000649  ,A051771,2018JJ00,3.8
939,B000649  ,A051771,2019JJ00,3.8
940,B000649  ,A051771,2020JJ00,3.5
941,B000649  ,A051771,2021JJ00,3.6
942,B000649  ,A051771,2022JJ00,3.5
943,B000649  ,A051771,2023JJ00,3.1
944,B000649  ,A051771,2024JJ00,3.0
945,307610   ,A044111,1990JJ00,0.2
946,307610   ,A044111,1995JJ00,0.2
947,307610   ,A044111,2000JJ00,0.2
948,307610   ,A044111,2001JJ00,0.4
949,307610   ,A044111,2002JJ00,0.4
950,307610   ,A044111,2003JJ00,0.4
951,307610   ,A044111,2004JJ00,0.5
952,307610   ,A044111,2005JJ00,0.4
953,307610   ,A044111,2006JJ00,0.3
954,307610   ,A044111,2007JJ00,0.3
955,307610   ,A044111,2008JJ00,0.4
956,307610   ,A044111,2009JJ00,0.4
957,307610   ,A044111,2010JJ00,0.6
958,307610   ,A044111,2011JJ00,0.6
959,307610   ,A044111,2012JJ00,0.5
960,307610   ,A044111,2013JJ00,0.5
961,307610   ,A044111,2014JJ00,0.4
962,307610   ,A044111,2015JJ00,0.5
963,307610   ,A044111,2016JJ00,0.5
964,307610   ,A044111,2017JJ00,0.4
965,307610   ,A044111,2018JJ00,0.4
966,307610   ,A044111,2019JJ00,0.4
967,307610   ,A044111,2020JJ00,0.7
968,307610   ,A044111,2021JJ00,0.6
969,307610   ,A044111,2022JJ00,0.5
970,307610   ,A044111,2023JJ00,0.4
971,307610   ,A044111,2024JJ00,0.4
972,307610   ,A044112,1990JJ00,7.7
973,307610   ,A044112,1995JJ00,5.6
974,307610   ,A044112,2000JJ00,3.7
975,307610   ,A044112,2001JJ00,3.4
976,307610   ,A044112,2002JJ00,3.4
977,307610   ,A044112,2003JJ00,2.6
978,307610   ,A044112,2004JJ00,3.2
979,307610   ,A044112,2005JJ00,3.5
980,307610   ,A044112,2006JJ00,3.4
981,307610   ,A044112,2007JJ00,3.4
982,307610   ,A044112,2008JJ00,3.3
983,307610   ,A044112,2009JJ00,2.9
984,307610   ,A044112,2010JJ00,2.9
985,307610   ,A044112,2011JJ00,2.7
986,307610   ,A044112,2012JJ00,2.6
987,307610   ,A044112,2013JJ00,2.5
988,307610   ,A044112,2014JJ00,2.7
989,307610   ,A044112,2015JJ00,2.2
990,307610   ,A044112,2016JJ00,2.2
991,307610   ,A044112,2017JJ00,2.1
992,307610   ,A044112,2018JJ00,2.0
993,307610   ,A044112,2019JJ00,2.1
994,307610   ,A044112,2020JJ00,1.8
995,307610   ,A044112,2021JJ00,1.8
996,307610   ,A044112,2022JJ00,1.7
997,307610   ,A044112,2023JJ00,1.6
998,307610   ,A044112,2024JJ00,1.4
999,307610   ,A044114,1990JJ00,1.7
1000,307610   ,A044114,1995JJ00,0.6
1001,307610   ,A044114,2000JJ00,0.5
1002,307610   ,A044114,2001JJ00,1.1
1003,307610   ,A044114,2002JJ00,0.8
1004,307610   ,A044114,2003JJ00,0.4
1005,307610   ,A044114,2004JJ00,0.5
1006,307610   ,A044114,2005JJ00,0.4
1007,307610   ,A044114,2006JJ00,0.8
1008,307610   ,A044114,2007JJ00,1.0
1009,307610   ,A044114,2008JJ00,0.8
1010,307610   ,A044114,2009JJ00,0.7
1011,307610   ,A044114,2010JJ00,0.7
1012,307610   ,A044114,2011JJ00,0.5
1013,307610   ,A044114,2012JJ00,0.6
1014,307610   ,A044114,2013JJ00,0.5
1015,307610   ,A044114,2014JJ00,0.6
1016,307610   ,A044114,2015JJ00,0.6
1017,307610   ,A044114,2016JJ00,0.6
1018,307610   ,A044114,2017JJ00,0.7
1019,307610   ,A044114,2018JJ00,0.6
1020,307610   ,A044114,2019JJ00,0.6
1021,307610   ,A044114,2020JJ00,0.6
1022,307610   ,A044114,2021JJ00,0.5
1023,307610   ,A044114,2022JJ00,0.4
1024,307610   ,A044114,2023JJ00,0.3
1025,307610   ,A044114,2024JJ00,0.3
1026,307610   ,A044118,1990JJ00,9.6
1027,307610   ,A044118,1995JJ00,8.1
1028,307610   ,A044118,2000JJ00,8.5
1029,307610   ,A044118,2001JJ00,8.1
1030,307610   ,A044118,2002JJ00,7.3
1031,307610   ,A044118,2003JJ00,7.5
1032,307610   ,A044118,2004JJ00,7.6
1033,307610   ,A044118,2005JJ00,8.0
1034,307610   ,A044118,2006JJ00,7.5
1035,307610   ,A044118,2007JJ00,8.1
1036,307610   ,A044118,2008JJ00,8.0
1037,307610   ,A044118,2009JJ00,7.9
1038,307610   ,A044118,2010JJ00,7.9
1039,307610   ,A044118,2011JJ00,8.1
1040,307610   ,A044118,2012JJ00,5.1
1041,307610   ,A044118,2013JJ00,6.6
1042,307610   ,A044118,2014JJ00,6.4
1043,307610   ,A044118,2015JJ00,6.3
1044,307610   ,A044118,2016JJ00,4.9
1045,307610   ,A044118,2017JJ00,6.0
1046,307610   ,A044118,2018JJ00,6.1
1047,307610   ,A044118,2019JJ00,6.3
1048,307610   ,A044118,2020JJ00,5.8
1049,307610   ,A044118,2021JJ00,5.6
1050,307610   ,A044118,2022JJ00,5.8
1051,307610   ,A044118,2023JJ00,5.8
1052,307610   ,A044118,2024JJ00,6.2
1053,307610   ,A051771,1990JJ00,1.2
1054,307610   ,A051771,1995JJ00,0.6
1055,307610   ,A051771,2000JJ00,0.5
1056,307610   ,A051771,2001JJ00,0.4
1057,307610   ,A051771,2002JJ00,0.4
1058,307610   ,A051771,2003JJ00,0.3
1059,307610   ,A051771,2004JJ00,0.4
1060,307610   ,A051771,2005JJ00,0.4
1061,307610   ,A051771,2006JJ00,0.4
1062,307610   ,A051771,2007JJ00,0.4
1063,307610   ,A051771,2008JJ00,0.4
1064,307610   ,A051771,2009JJ00,0.3
1065,307610   ,A051771,2010JJ00,0.3
1066,307610   ,A051771,2011JJ00,0.3
1067,307610   ,A051771,2012JJ00,0.3
1068,307610   ,A051771,2013JJ00,0.3
1069,307610   ,A051771,2014JJ00,0.3
1070,307610   ,A051771,2015JJ00,0.4
1071,307610   ,A051771,2016JJ00,0.4
1072,307610   ,A051771,2017JJ00,0.4
1073,307610   ,A051771,2018JJ00,0.4
1074,307610   ,A051771,2019JJ00,0.3
1075,307610   ,A051771,2020JJ00,0.3
1076,307610   ,A051771,2021JJ00,0.3
1077,307610   ,A051771,2022JJ00,0.3
1078,307610   ,A051771,2023JJ00,0.3
1079,307610   ,A051771,2024JJ00,0.3
1080,312505   ,A044111,1990JJ00,0.0
1081,312505   ,A044111,1995JJ00,0.0
1082,312505   ,A044111,2000JJ00,0.0
1083,312505   ,A044111,2001JJ00,0.0
1084,312505   ,A044111,2002JJ00,0.0
1085,312505   ,A044111,2003JJ00,0.0
1086,312505   ,A044111,2004JJ00,0.0
1087,312505   ,A044111,2005JJ00,0.0
1088,312505   ,A044111,2006JJ00,0.0
1089,312505   ,A044111,2007JJ00,0.0
1090,312505   ,A044111,2008JJ00,0.0
1091,312505   ,A044111,2009JJ00,0.0
1092,312505   ,A044111,2010JJ00,0.0
1093,312505   ,A044111,2011JJ00,0.0
1094,312505   ,A044111,2012JJ00,0.0
1095,312505   ,A044111,2013JJ00,0.0
1096,312505   ,A044111,2014JJ00,0.0
1097,312505   ,A044111,2015JJ00,0.0
1098,312505   ,A044111,2016JJ00,0.0
1099,312505   ,A044111,2017JJ00,0.0
1100,312505   ,A044111,2018JJ00,0.0
1101,312505   ,A044111,2019JJ00,0.0
1102,312505   ,A044111,2020JJ00,0.0
1103,312505   ,A044111,2021JJ00,0.0
1104,312505   ,A044111,2022JJ00,0.0
1105,312505   ,A044111,2023JJ00,0.0
1106,312505   ,A044111,2024JJ00,0.0
1107,312505   ,A044112,1990JJ00,0.6
1108,312505   ,A044112,1995JJ00,0.4
1109,312505   ,A044112,2000JJ00,0.2
1110,312505   ,A044112,2001JJ00,0.2
1111,312505   ,A044112,2002JJ00,0.2
1112,312505   ,A044112,2003JJ00,0.2
1113,312505   ,A044112,2004JJ00,0.2
1114,312505   ,A044112,2005JJ00,0.1
1115,312505   ,A044112,2006JJ00,0.1
1116,312505   ,A044112,2007JJ00,0.1
1117,312505   ,A044112,2008JJ00,0.1
1118,312505   ,A044112,2009JJ00,0.1
1119,312505   ,A044112,2010JJ00,0.1
1120,312505   ,A044112,2011JJ00,0.1
1121,312505   ,A044112,2012JJ00,0.1
1122,312505   ,A044112,2013JJ00,0.1
1123,312505   ,A044112,2014JJ00,0.1
1124,312505   ,A044112,2015JJ00,0.1
1125,312505   ,A044112,2016JJ00,0.1
1126,312505   ,A044112,2017JJ00,0.1
1127,312505   ,A044112,2018JJ00,0.1
1128,312505   ,A044112,2019JJ00,0.1
1129,312505   ,A044112,2020JJ00,0.1
1130,312505   ,A044112,2021JJ00,0.1
1131,312505   ,A044112,2022JJ00,0.1
1132,312505   ,A044112,2023JJ00,0.1
1133,312505   ,A044112,2024JJ00,0.1
1134,312505   ,A044114,1990JJ00,0.8
1135,312505   ,A044114,1995JJ00,0.0
1136,312505   ,A044114,2000JJ00,0.0
1137,312505   ,A044114,2001JJ00,0.0
1138,312505   ,A044114,2002JJ00,0.0
1139,312505   ,A044114,2003JJ00,0.0
1140,312505   ,A044114,2004JJ00,0.0
1141,312505   ,A044114,2005JJ00,0.0
1142,312505   ,A044114,2006JJ00,0.0
1143,312505   ,A044114,2007JJ00,0.0
1144,312505   ,A044114,2008JJ00,0.0
1145,312505   ,A044114,2009JJ00,0.0
1146,312505   ,A044114,2010JJ00,0.0
1147,312505   ,A044114,2011JJ00,0.0
1148,312505   ,A044114,2012JJ00,0.0
1149,312505   ,A044114,2013JJ00,0.0
1150,312505   ,A044114,2014JJ00,0.0
1151,312505   ,A044114,2015JJ00,0.0
1152,312505   ,A044114,2016JJ00,0.0
1153,312505   ,A044114,2017JJ00,0.0
1154,312505   ,A044114,2018JJ00,0.0
1155,312505   ,A044114,2019JJ00,0.0
1156,312505   ,A044114,2020JJ00,0.0
1157,312505   ,A044114,2021JJ00,0.0
1158,312505   ,A044114,2022JJ00,0.0
1159,312505   ,A044114,2023JJ00,0.0
1160,312505   ,A044114,2024JJ00,0.0
1161,312505   ,A044118,1990JJ00,2.5
1162,312505   ,A044118,1995JJ00,0.6
1163,312505   ,A044118,2000JJ00,0.5
1164,312505   ,A044118,2001JJ00,0.5
1165,312505   ,A044118,2002JJ00,0.6
1166,312505   ,A044118,2003JJ00,0.5
1167,312505   ,A044118,2004JJ00,0.5
1168,312505   ,A044118,2005JJ00,0.5
1169,312505   ,A044118,2006JJ00,0.6
1170,312505   ,A044118,2007JJ00,0.5
1171,312505   ,A044118,2008JJ00,0.5
1172,312505   ,A044118,2009JJ00,0.4
1173,312505   ,A044118,2010JJ00,0.4
1174,312505   ,A044118,2011JJ00,0.5
1175,312505   ,A044118,2012JJ00,0.5
1176,312505   ,A044118,2013JJ00,0.5
1177,312505   ,A044118,2014JJ00,0.4
1178,312505   ,A044118,2015JJ00,0.4
1179,312505   ,A044118,2016JJ00,0.4
1180,312505   ,A044118,2017JJ00,0.5
1181,312505   ,A044118,2018JJ00,0.5
1182,312505   ,A044118,2019JJ00,0.5
1183,312505   ,A044118,2020JJ00,0.4
1184,312505   ,A044118,2021JJ00,0.4
1185,312505   ,A044118,2022JJ00,0.4
1186,312505   ,A044118,2023JJ00,0.4
1187,312505   ,A044118,2024JJ00,0.4
1188,312505   ,A051771,1990JJ00,0.1
1189,312505   ,A051771,1995JJ00,0.0
1190,312505   ,A051771,2000JJ00,0.0
1191,312505   ,A051771,2001JJ00,0.0
1192,312505   ,A051771,2002JJ00,0.0
1193,312505   ,A051771,2003JJ00,0.0
1194,312505   ,A051771,2004JJ00,0.0
1195,312505   ,A051771,2005JJ00,0.0
1196,312505   ,A051771,2006JJ00,0.0
1197,312505   ,A051771,2007JJ00,0.0
1198,312505   ,A051771,2008JJ00,0.0
1199,312505   ,A051771,2009JJ00,0.0
1200,312505   ,A051771,2010JJ00,0.0
1201,312505   ,A051771,2011JJ00,0.0
1202,312505   ,A051771,2012JJ00,0.0
1203,312505   ,A051771,2013JJ00,0.0
1204,312505   ,A051771,2014JJ00,0.0
1205,312505   ,A051771,2015JJ00,0.0
1206,312505   ,A051771,2016JJ00,0.0
1207,312505   ,A051771,2017JJ00,0.0
1208,312505   ,A051771,2018JJ00,0.0
1209,312505   ,A051771,2019JJ00,0.0
1210,312505   ,A051771,2020JJ00,0.0
1211,312505   ,A051771,2021JJ00,0.0
1212,312505   ,A051771,2022JJ00,0.0
1213,312505   ,A051771,2023JJ00,0.0
1214,312505   ,A051771,2024JJ00,0.0
1215,315800   ,A044111,1990JJ00,0.0
1216,315800   ,A044111,1995JJ00,0.0
1217,315800   ,A044111,2000JJ00,0.0
1218,315800   ,A044111,2001JJ00,0.0
1219,315800   ,A044111,2002JJ00,0.0
1220,315800   ,A044111,2003JJ00,0.0
1221,315800   ,A044111,2004JJ00,0.0
1222,315800   ,A044111,2005JJ00,0.0
1223,315800   ,A044111,2006JJ00,0.0
1224,315800   ,A044111,2007JJ00,0.0
1225,315800   ,A044111,2008JJ00,0.0
1226,315800   ,A044111,2009JJ00,0.0
1227,315800   ,A044111,2010JJ00,0.0
1228,315800   ,A044111,2011JJ00,0.0
