ID,BedrijfSector,Perioden,TotaalUitgaven_1,TotaalUitgavenVoorVerwarming_2,Aardgas_3,Warmte_4,OverigeEnergieVoorVerwarming_5,Elektriciteit_6,Motorbrandstoffen_7,TotaalEnergieverbruik_8,TotaalEnergieVoorVerwarming_9,Aardgas_10,Warmte_11,OverigeEnergieVoorVerwarming_12,Elektriciteit_13,Motorbrandstoffen_14,TotaalEnergieverbruik_15,TotaalEnergieVoorVerwarming_16,Aardgas_17,Warmte_18,OverigeEnergieVoorVerwarming_19,Elektriciteit_20,Motorbrandstoffen_21,TotaalPerM2Glas_22,EnergieVoorVerwarming_23,Elektriciteit_24,Motorbrandstoffen_25,TotaalUitgavenPerM2Glas_26,EnergieVoorVerwarming_27,Elektriciteit_28,Motorbrandstoffen_29,TotaalEnergieverbruikPerBedrijf_30,TotaalEnergieVoorVerwarming_31,Aardgas_32,Warmte_33,OverigeEnergieVoorVerwarming_34,Elektriciteit_35,Motorbrandstoffen_36,TotaalUitgavenPerBedrijf_37,TotaalEnergieVoorVerwarming_38,Aardgas_39,Warmte_40,OverigeEnergieVoorVerwarming_41,Elektriciteit_42,Motorbrandstoffen_43,TotaalEnergieverbruikPerBedrijf_44,TotaalEnergieVoorVerwarming_45,Aardgas_46,Warmte_47,OverigeEnergieVoorVerwarming_48,Elektriciteit_49,Motorbrandstoffen_50
176,08,2003JJ00,,,,,,,,0.74,0.54,0.53,0.0,0.02,0.12,0.08,23.4,17.2,16.6,0.0,0.5,32.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,08,2004JJ00,,,,,,,,0.58,0.37,0.37,0.0,0.0,0.1,0.11,18.2,11.8,11.8,0.0,0.0,27.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,08,2005JJ00,,,,,,,,0.58,0.38,0.38,0.0,0.0,0.1,0.09,18.3,12.1,12.1,0.0,0.0,28.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,08,2006JJ00,,,,,,,,0.85,0.65,0.65,0.0,0.0,0.17,0.04,27.0,20.4,20.4,0.0,0.0,46.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,32,1989JJ00,,,,,,,,0.57,0.25,0.19,,0.06,0.18,0.15,18.0,8.0,6.0,,2.0,49.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,32,1990JJ00,,,,,,,,0.59,0.25,0.19,,0.06,0.18,0.16,18.6,8.0,6.0,,2.0,50.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,32,1991JJ00,,,,,,,,0.65,0.28,0.19,,0.09,0.14,0.23,20.5,9.0,6.0,,3.0,40.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,32,1992JJ00,,,,,,,,0.71,0.32,0.28,,0.03,0.15,0.24,22.4,10.0,9.0,,1.0,42.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,32,1993JJ00,,,,,,,,0.73,0.35,0.28,,0.06,0.15,0.24,23.1,11.0,9.0,,2.0,43.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,32,1994JJ00,11.6,1.1,0.5,,0.5,5.2,5.4,1.12,0.14,0.09,0.0,0.06,0.21,0.77,35.3,4.6,2.7,0.0,1.8,56.0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,32,1995JJ00,12.1,0.8,0.6,,0.2,5.1,6.2,1.19,0.13,0.11,0.0,0.02,0.21,0.85,37.4,4.1,3.4,0.0,0.7,57.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,32,1996JJ00,12.4,0.9,0.6,,0.2,5.4,6.1,0.98,0.13,0.11,0.0,0.02,0.2,0.65,31.0,4.1,3.4,0.0,0.6,56.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,32,1997JJ00,12.1,0.5,0.4,,0.1,5.9,5.7,0.94,0.06,0.05,0.0,0.01,0.22,0.68,29.8,1.7,1.5,0.0,0.2,60.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,32,1998JJ00,12.8,0.5,0.5,,0.0,6.1,6.2,0.99,0.07,0.06,0.0,0.01,0.22,0.7,31.2,2.1,1.9,0.0,0.2,60.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,32,1999JJ00,12.3,0.6,0.5,,0.1,5.6,6.2,0.94,0.07,0.06,0.0,0.01,0.2,0.67,29.7,2.2,1.9,0.0,0.3,56.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,32,2000JJ00,14.0,0.8,0.6,,0.1,5.8,7.4,0.97,0.09,0.08,0.0,0.01,0.19,0.68,30.5,3.0,2.7,0.0,0.3,53.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,32,2001JJ00,14.5,0.9,0.8,,0.1,6.5,7.0,1.02,0.11,0.1,0.0,0.01,0.19,0.72,32.1,3.5,3.1,0.0,0.4,52.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,32,2002JJ00,10.7,0.6,0.5,,0.1,6.0,4.1,0.97,0.1,0.09,0.0,0.01,0.18,0.69,30.6,3.2,2.8,0.0,0.4,50.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,32,2003JJ00,,,,,,,,1.17,0.56,0.54,0.0,0.02,0.35,0.27,37.1,17.5,17.0,0.0,0.5,96.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,32,2004JJ00,,,,,,,,0.93,0.38,0.38,0.0,0.0,0.28,0.27,29.4,12.1,12.1,0.0,0.0,79.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,32,2005JJ00,,,,,,,,0.94,0.39,0.39,0.0,0.0,0.3,0.26,29.8,12.4,12.4,0.0,0.0,83.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,32,2006JJ00,,,,,,,,1.22,0.66,0.66,0.0,0.0,0.35,0.21,38.5,20.8,20.8,0.0,0.0,96.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,09,1989JJ00,,,,,,,,6.26,5.25,4.84,,0.41,0.61,0.4,197.8,166.0,153.0,,13.0,170.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,09,1990JJ00,,,,,,,,5.53,4.53,4.18,,0.35,0.61,0.4,174.7,143.0,132.0,,11.0,169.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,09,1991JJ00,,,,,,,,6.84,5.48,5.03,,0.44,0.9,0.48,216.1,173.0,159.0,,14.0,250.0,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,09,1992JJ00,,,,,,,,7.18,5.82,5.32,,0.51,0.88,0.49,226.9,184.0,168.0,,16.0,244.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,09,1993JJ00,,,,,,,,6.9,5.54,5.06,,0.47,0.86,0.49,218.0,175.0,160.0,,15.0,239.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,09,1994JJ00,17.6,13.9,13.8,,0.1,1.9,1.8,4.37,4.03,4.01,0.0,0.01,0.09,0.25,138.1,127.2,126.8,0.0,0.5,25.0,7.0,,,,,,,,,2198.0,2025.0,2018.0,,7.0,46.0,127.0,8803.0,6988.0,6943.0,,45.0,953.0,862.0,69443.0,63988.0,63760.0,,228.0,12751.0,3533.0
204,09,1995JJ00,25.4,16.6,15.6,,1.0,6.1,2.8,5.1,4.43,4.29,0.0,0.15,0.29,0.38,161.2,140.1,135.4,0.0,4.6,80.0,10.6,,,,,,,,,2589.0,2249.0,2175.0,,74.0,146.0,194.0,12887.0,8395.0,7896.0,,499.0,3086.0,1407.0,81795.0,71060.0,68721.0,,2339.0,40560.0,5400.0
205,09,1996JJ00,30.7,21.2,17.6,3.2,0.5,6.5,2.9,6.41,5.81,4.76,1.0,0.06,0.29,0.31,202.6,183.6,150.3,31.4,1.8,80.0,8.7,,,,,,,,,3431.0,3109.0,2546.0,532.0,31.0,154.0,167.0,16381.0,11345.0,9393.0,1679.0,272.0,3449.0,1588.0,108400.0,98246.0,80440.0,16821.0,986.0,42848.0,4657.0
206,09,1997JJ00,18.4,14.5,10.6,3.5,0.4,3.0,0.9,3.95,3.72,2.62,1.05,0.05,0.13,0.1,124.8,117.4,82.7,33.1,1.6,36.0,2.8,,,,,,,,,2160.0,2033.0,1432.0,573.0,28.0,71.0,56.0,10029.0,7941.0,5808.0,1906.0,227.0,1634.0,454.0,68249.0,64247.0,45247.0,18112.0,888.0,19717.0,1552.0
207,09,1998JJ00,19.9,13.3,13.0,,0.3,4.7,1.9,3.59,3.19,3.15,0.0,0.04,0.19,0.21,113.5,100.8,99.5,0.0,1.3,53.0,5.8,,,,,,,,,1996.0,1774.0,1751.0,,23.0,106.0,117.0,11072.0,7397.0,7215.0,,182.0,2632.0,1044.0,63070.0,56051.0,55322.0,,730.0,29329.0,3248.0
208,09,1999JJ00,24.1,12.3,12.3,,0.0,9.7,2.2,3.85,3.11,3.11,0.0,0.0,0.52,0.22,121.7,98.2,98.2,0.0,0.0,145.0,6.2,,,,,,,,,2307.0,1862.0,1862.0,,0.0,312.0,133.0,14468.0,7348.0,7344.0,,3.0,5788.0,1332.0,72889.0,58831.0,58827.0,,4.0,86632.0,3710.0
209,09,2000JJ00,29.6,16.8,16.8,,0.0,10.0,2.7,5.0,4.23,4.23,0.0,0.0,0.54,0.23,158.0,133.5,133.5,0.0,0.0,150.0,6.5,,,,,,,,,3067.0,2593.0,2593.0,,0.0,331.0,144.0,18129.0,10331.0,10327.0,,5.0,6163.0,1635.0,96912.0,81928.0,81922.0,,5.0,91826.0,4006.0
210,09,2001JJ00,34.2,20.3,20.3,,0.0,11.3,2.5,5.15,4.34,4.34,0.0,0.0,0.57,0.24,162.7,137.1,137.1,0.0,0.0,159.0,6.6,,,,,,,,,3277.0,2762.0,2762.0,,0.0,364.0,151.0,21740.0,12953.0,12948.0,,5.0,7190.0,1597.0,103545.0,87269.0,87263.0,,6.0,101209.0,4203.0
211,09,2002JJ00,24.5,12.8,12.7,,0.0,10.3,1.5,4.76,3.99,3.99,0.0,0.0,0.55,0.22,150.5,126.1,126.1,0.0,0.0,152.0,6.2,,,,,,,,,3241.0,2715.0,2715.0,,0.0,373.0,152.0,16679.0,8675.0,8669.0,,6.0,7009.0,995.0,102395.0,85788.0,85780.0,,6.0,103662.0,4250.0
212,09,2003JJ00,,,,,,,,4.93,4.75,4.75,0.0,0.0,0.15,0.04,155.9,150.0,150.0,0.0,0.0,40.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,09,2004JJ00,,,,,,,,1.86,1.69,1.63,0.0,0.06,0.11,0.07,58.8,53.3,51.4,0.0,1.9,29.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,09,2005JJ00,,,,,,,,2.6,2.37,2.28,0.0,0.09,0.12,0.11,82.0,74.9,72.2,0.0,2.7,33.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,09,2006JJ00,,,,,,,,2.05,1.74,1.74,0.0,0.0,0.15,0.15,64.7,55.0,55.0,0.0,0.0,43.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10,1989JJ00,,,,,,,,8.79,2.75,2.03,,0.73,2.93,3.12,277.7,87.0,64.0,,23.0,814.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10,1990JJ00,,,,,,,,8.73,2.69,1.99,,0.7,2.9,3.13,275.8,85.0,63.0,,22.0,806.0,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10,1991JJ00,,,,,,,,8.68,2.66,1.96,,0.7,2.88,3.13,274.2,84.0,62.0,,22.0,799.0,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10,1992JJ00,,,,,,,,9.98,2.91,2.53,,0.38,3.08,4.0,315.3,92.0,80.0,,12.0,856.0,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10,1993JJ00,,,,,,,,9.87,2.88,2.53,,0.35,3.06,3.93,311.8,91.0,80.0,,11.0,851.0,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,10,1994JJ00,136.2,20.5,15.0,,5.6,69.6,46.1,10.69,2.75,2.02,0.0,0.73,2.97,4.96,337.6,86.9,63.8,0.0,23.1,826.0,138.2,,,,,,,,,195.0,50.0,37.0,,13.0,54.0,90.0,2450.0,363.0,272.0,,91.0,1271.0,817.0,6146.0,1582.0,1161.0,,421.0,15041.0,2516.0
222,10,1995JJ00,143.9,21.8,17.3,,4.5,74.4,47.7,11.11,2.86,2.37,0.0,0.48,3.0,5.25,351.1,90.3,75.0,0.0,15.3,835.0,146.3,,,,,,,,,207.0,53.0,44.0,,9.0,56.0,98.0,2723.0,408.0,318.0,,91.0,1407.0,908.0,6554.0,1686.0,1400.0,,286.0,15580.0,2731.0
223,10,1996JJ00,153.5,17.2,13.6,,3.7,83.0,53.3,10.2,2.0,1.68,0.0,0.32,3.0,5.2,322.3,63.3,53.1,0.0,10.2,832.0,145.0,,,,,,,,,197.0,39.0,32.0,,6.0,58.0,100.0,2995.0,363.0,272.0,,91.0,1588.0,1044.0,6225.0,1223.0,1025.0,,198.0,16075.0,2799.0
224,10,1997JJ00,143.5,14.1,12.1,,2.0,76.6,52.8,9.22,1.49,1.31,0.0,0.18,2.64,5.09,291.4,47.2,41.4,0.0,5.8,734.0,141.7,,,,,,,,,185.0,30.0,26.0,,4.0,53.0,102.0,2859.0,272.0,227.0,,45.0,1543.0,1044.0,5831.0,945.0,828.0,,116.0,14687.0,2836.0
225,10,1998JJ00,137.1,13.4,10.7,,2.7,77.8,46.0,8.85,1.43,1.16,0.0,0.27,2.65,4.77,279.7,45.2,36.5,0.0,8.7,736.0,133.0,,,,,,,,,182.0,29.0,24.0,,6.0,54.0,98.0,2813.0,272.0,227.0,,45.0,1588.0,953.0,5756.0,930.0,751.0,,178.0,15138.0,2738.0
226,10,1999JJ00,169.5,12.9,9.8,,3.2,74.2,82.3,9.51,1.35,1.12,0.0,0.23,2.93,5.23,300.5,42.7,35.3,0.0,6.5,815.0,145.7,,,,,,,,,200.0,28.0,23.0,,5.0,62.0,110.0,3565.0,272.0,205.0,,67.0,1561.0,1732.0,6320.0,898.0,742.0,,137.0,17134.0,3065.0
227,10,2000JJ00,194.1,18.0,13.4,,4.6,77.2,98.9,9.6,1.67,1.4,0.0,0.27,2.78,5.16,303.4,52.6,44.1,0.0,7.5,772.0,143.8,,,,,,,,,204.0,35.0,30.0,,6.0,59.0,110.0,4124.0,383.0,286.0,,97.0,1641.0,2100.0,6444.0,1118.0,938.0,,159.0,16395.0,3054.0
228,10,2001JJ00,201.3,20.9,16.3,,4.6,87.0,93.5,9.87,1.75,1.47,0.0,0.29,2.94,5.17,311.7,55.4,46.4,0.0,8.0,817.0,144.2,,,,,,,,,214.0,38.0,32.0,,6.0,64.0,112.0,4359.0,453.0,354.0,,99.0,1883.0,2024.0,6749.0,1200.0,1004.0,,173.0,17681.0,3122.0
229,10,2002JJ00,148.9,15.0,10.3,,4.7,79.3,54.6,9.77,1.69,1.39,0.0,0.3,2.94,5.14,308.7,53.3,43.8,0.0,8.4,818.0,143.2,,,,,,,,,220.0,38.0,31.0,,7.0,66.0,116.0,3355.0,337.0,231.0,,106.0,1788.0,1230.0,6956.0,1202.0,987.0,,190.0,18433.0,3227.0
230,10,2003JJ00,,,,,,,,8.74,1.48,1.29,0.0,0.19,2.75,4.51,276.1,46.8,40.8,0.0,5.9,763.0,125.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10,2004JJ00,,,,,,,,8.56,1.28,1.08,0.0,0.2,2.61,4.67,270.6,40.6,34.1,0.0,6.5,724.0,130.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10,2005JJ00,,,,,,,,8.48,1.31,1.14,0.0,0.17,2.53,4.63,267.8,41.5,36.0,0.0,5.5,704.0,129.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,10,2006JJ00,,,,,,,,8.32,1.25,1.03,0.0,0.22,2.57,4.5,262.9,39.5,32.7,0.0,6.8,714.0,125.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11,1989JJ00,,,,,,,,6.76,5.1,3.77,,1.33,1.42,0.23,213.6,161.0,119.0,,42.0,394.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11,1990JJ00,,,,,,,,6.93,5.25,3.86,,1.39,1.43,0.23,219.0,166.0,122.0,,44.0,398.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11,1991JJ00,,,,,,,,7.67,5.92,4.37,,1.55,1.49,0.25,242.3,187.0,138.0,,49.0,415.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11,1992JJ00,,,,,,,,7.91,6.11,4.78,,1.33,1.53,0.26,249.9,193.0,151.0,,42.0,424.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11,1993JJ00,,,,,,,,7.91,6.14,4.78,,1.36,1.53,0.25,249.9,194.0,151.0,,43.0,425.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11,1994JJ00,89.7,45.4,33.1,,12.3,39.2,5.0,8.68,6.37,4.69,0.0,1.67,1.75,0.56,274.3,201.1,148.3,0.0,52.9,486.0,15.7,,,,,,,,,734.0,538.0,397.0,,141.0,148.0,48.0,7578.0,3857.0,2813.0,,1044.0,3313.0,408.0,23194.0,17010.0,12540.0,,4470.0,41142.0,1327.0
240,11,1995JJ00,93.7,46.8,34.3,,12.5,42.7,4.1,8.65,6.34,4.77,0.0,1.56,1.83,0.48,273.3,200.2,150.8,0.0,49.4,508.0,13.5,,,,,,,,,749.0,548.0,413.0,,135.0,158.0,42.0,8123.0,4039.0,2950.0,,1089.0,3721.0,363.0,23650.0,17325.0,13052.0,,4273.0,43965.0,1169.0
241,11,1996JJ00,108.5,59.0,44.0,,15.0,45.6,3.8,9.23,7.08,5.52,0.0,1.56,1.77,0.37,291.5,223.8,174.4,0.0,49.4,492.0,10.4,,,,,,,,,830.0,637.0,497.0,,141.0,159.0,34.0,9756.0,5309.0,3948.0,,1361.0,4084.0,363.0,26237.0,20139.0,15698.0,,4442.0,44260.0,937.0
242,11,1997JJ00,106.0,51.7,42.6,,9.1,50.6,3.8,8.2,5.92,4.9,0.0,1.02,1.9,0.37,258.9,187.0,154.8,0.0,32.2,528.0,10.4,,,,,,,,,719.0,520.0,430.0,,90.0,167.0,33.0,9302.0,4538.0,3721.0,,817.0,4447.0,318.0,22730.0,16417.0,13587.0,,2829.0,46379.0,915.0
243,11,1998JJ00,109.3,49.6,41.3,,8.3,56.1,3.6,7.98,5.51,4.61,0.0,0.9,2.09,0.38,252.1,174.0,145.7,0.0,28.3,582.0,10.5,,,,,,,,,737.0,509.0,426.0,,83.0,194.0,35.0,10074.0,4583.0,3812.0,,771.0,5173.0,318.0,23301.0,16086.0,13468.0,,2618.0,53779.0,969.0
244,11,1999JJ00,112.5,47.8,37.1,,10.7,60.4,4.3,8.02,5.24,4.3,0.0,0.94,2.37,0.41,253.4,165.5,135.8,0.0,26.2,658.0,11.5,,,,,,,,,784.0,512.0,420.0,,92.0,232.0,40.0,11004.0,4674.0,3631.0,,1043.0,5910.0,419.0,24782.0,16182.0,13283.0,,2558.0,64365.0,1128.0
245,11,2000JJ00,135.7,66.7,51.1,,15.6,63.8,5.1,8.39,5.65,4.53,0.0,1.11,2.32,0.42,265.1,178.4,143.2,0.0,31.1,644.0,11.8,,,,,,,,,1001.0,674.0,541.0,,133.0,277.0,50.0,16190.0,7960.0,6100.0,,1860.0,7616.0,614.0,31622.0,21288.0,17088.0,,3707.0,76883.0,1402.0
246,11,2001JJ00,154.4,77.7,62.2,,15.5,71.9,4.9,8.5,5.65,4.47,0.0,1.18,2.43,0.42,268.5,178.5,141.1,0.0,33.0,674.0,11.7,,,,,,,,,1112.0,739.0,584.0,,155.0,318.0,55.0,20208.0,10166.0,8138.0,,2029.0,9405.0,636.0,35135.0,23364.0,18464.0,,4324.0,88198.0,1535.0
247,11,2002JJ00,123.4,55.0,39.0,,16.0,65.6,2.8,8.14,5.34,4.13,0.0,1.22,2.39,0.41,257.3,168.8,130.4,0.0,33.9,664.0,11.4,,,,,,,,,1131.0,742.0,574.0,,169.0,332.0,57.0,17148.0,7644.0,5421.0,,2223.0,9109.0,395.0,35742.0,23456.0,18122.0,,4707.0,92286.0,1579.0
248,11,2003JJ00,,,,,,,,6.26,4.02,3.06,0.0,0.96,1.87,0.37,197.9,127.0,96.7,0.0,30.3,520.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,11,2004JJ00,,,,,,,,6.22,3.87,2.93,0.0,0.94,2.02,0.33,196.6,122.3,92.6,0.0,29.7,560.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,11,2005JJ00,,,,,,,,6.27,3.88,2.66,0.0,1.22,1.95,0.43,198.0,122.7,84.1,0.0,38.6,542.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,11,2006JJ00,,,,,,,,5.72,3.27,2.22,0.0,1.05,2.06,0.39,180.8,103.3,70.1,0.0,33.2,573.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12,1994JJ00,61.5,33.6,26.6,,6.9,24.6,3.4,6.11,4.62,3.7,0.0,0.92,1.1,0.39,193.0,145.9,116.8,0.0,29.1,307.0,10.8,,,,,,,,,774.0,585.0,468.0,,117.0,140.0,49.0,7760.0,4220.0,3358.0,,862.0,3131.0,408.0,24457.0,18489.0,14802.0,,3686.0,38893.0,1363.0
258,12,1995JJ00,63.9,34.3,25.7,,8.6,26.6,3.0,6.07,4.58,3.59,0.0,0.99,1.13,0.37,191.9,144.6,113.3,0.0,31.3,314.0,10.2,,,,,,,,,788.0,593.0,465.0,,128.0,146.0,48.0,8304.0,4447.0,3358.0,,1089.0,3449.0,408.0,24883.0,18750.0,14692.0,,4057.0,40686.0,1327.0
259,12,1996JJ00,76.2,43.1,32.9,,10.2,30.3,2.8,6.5,5.07,4.09,0.0,0.98,1.15,0.28,205.4,160.3,129.3,0.0,31.0,320.0,7.7,,,,,,,,,880.0,687.0,554.0,,133.0,156.0,37.0,10301.0,5808.0,4447.0,,1361.0,4129.0,363.0,27816.0,21708.0,17505.0,,4203.0,43335.0,1040.0
260,12,1997JJ00,70.3,35.0,29.3,,5.7,32.8,2.5,5.44,3.97,3.37,0.0,0.6,1.22,0.25,171.8,125.6,106.6,0.0,19.0,338.0,6.8,,,,,,,,,716.0,523.0,444.0,,79.0,160.0,32.0,9257.0,4629.0,3857.0,,771.0,4311.0,318.0,22611.0,16524.0,14028.0,,2496.0,44543.0,900.0
261,12,1998JJ00,66.9,32.3,27.0,,5.3,32.5,2.2,4.86,3.48,2.94,0.0,0.54,1.16,0.22,153.6,110.0,92.9,0.0,17.1,321.0,6.2,,,,,,,,,683.0,489.0,413.0,,76.0,162.0,31.0,9439.0,4538.0,3812.0,,726.0,4583.0,318.0,21575.0,15459.0,13052.0,,2407.0,45126.0,867.0
262,12,1999JJ00,67.4,30.3,22.6,,7.8,34.5,2.5,4.66,3.25,2.59,0.0,0.66,1.19,0.22,147.1,102.6,81.7,0.0,18.4,330.0,6.1,,,,,,,,,718.0,501.0,399.0,,102.0,183.0,34.0,10394.0,4682.0,3485.0,,1197.0,5326.0,387.0,22690.0,15823.0,12601.0,,2843.0,50944.0,947.0
263,12,2000JJ00,80.3,42.1,31.1,,11.0,35.2,3.0,5.51,4.12,3.34,0.0,0.79,1.16,0.23,174.0,130.3,105.4,0.0,22.0,321.0,6.3,,,,,,,,,908.0,680.0,550.0,,130.0,191.0,37.0,13247.0,6946.0,5130.0,,1816.0,5804.0,497.0,28697.0,21496.0,17390.0,,3623.0,53000.0,1035.0
264,12,2001JJ00,91.2,48.8,37.8,,10.9,39.6,2.8,5.77,4.32,3.47,0.0,0.85,1.22,0.23,182.2,136.5,109.7,0.0,23.6,340.0,6.3,,,,,,,,,1052.0,788.0,634.0,,154.0,223.0,41.0,16644.0,8897.0,6901.0,,1997.0,7228.0,519.0,33250.0,24896.0,20018.0,,4304.0,61952.0,1153.0
265,12,2002JJ00,72.8,35.0,23.7,,11.3,36.1,1.7,5.34,3.96,3.11,0.0,0.85,1.17,0.21,168.7,125.1,98.3,0.0,23.6,324.0,6.0,,,,,,,,,1046.0,776.0,610.0,,166.0,229.0,42.0,14276.0,6866.0,4651.0,,2216.0,7083.0,326.0,33065.0,24507.0,19269.0,,4622.0,63573.0,1171.0
266,12,2003JJ00,,,,,,,,3.47,2.23,1.77,0.0,0.46,0.99,0.25,109.7,70.5,56.0,0.0,14.5,275.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,12,2004JJ00,,,,,,,,3.35,2.08,1.69,0.0,0.39,1.09,0.18,106.0,65.7,53.3,0.0,12.4,303.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,12,2005JJ00,,,,,,,,3.46,2.17,1.63,0.0,0.54,1.1,0.19,109.3,68.5,51.5,0.0,17.0,305.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,12,2006JJ00,,,,,,,,3.16,1.85,1.38,0.0,0.47,1.11,0.2,99.8,58.4,43.7,0.0,14.7,308.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13,1994JJ00,7.9,0.5,0.2,,0.4,7.0,0.4,0.43,0.07,0.03,0.0,0.04,0.32,0.04,13.4,2.2,0.9,0.0,1.4,89.0,1.0,,,,,,,,,322.0,53.0,21.0,,33.0,242.0,27.0,5990.0,408.0,136.0,,272.0,5309.0,272.0,10179.0,1686.0,652.0,,1034.0,67241.0,745.0
276,13,1995JJ00,9.9,1.2,0.5,,0.6,8.5,0.3,0.57,0.16,0.07,0.0,0.09,0.38,0.03,18.1,5.1,2.1,0.0,3.0,106.0,0.8,,,,,,,,,452.0,127.0,53.0,,75.0,302.0,23.0,7850.0,908.0,408.0,,499.0,6716.0,227.0,14287.0,4024.0,1670.0,,2354.0,83792.0,646.0
