ID,SBI93,Grootteklassen,Perioden,Bedrijven_1,WerkzamePersonen_2,Werknemers_3,VerloondeSocialeVerzekeringsdagen_4,GewerkteDagen_5,Totaal_6,ProductieBouwbedrijf_7,OmzetHandelEnOverigeOpbrengsten_8,Totaal_9,Totaal_10,VoorBouwactiviteiten_11,VoorHandelEnOvActiviteiten_12,BetalingenAanOnderaannemers_13,KostenEnergieverbruik_14,OverigeBedrijfskosten_15,Totaal_16,Arbeidskosten_17,SubsidiesEnHeffingen_18,Totaal_19,SaldoInterest_20,SaldoBatenEnLasten_21,SaldoVoorzieningen_22,AfschrijvingenOpVasteActiva_23,SaldoBouwactiviteitenBuitenland_24,ResultaatVoorBelastingen_25,CodeBedrijfsactiviteit_26
0,45    ,T,1997JJ00,69146,423.0,386.0,88720.0,78612.0,45888.0,44105.0,1783.0,31158.0,14467.0,9582.0,462.0,10922.0,120.0,5768.0,14730.0,11746.0,19.0,2965.0,-130.0,69.0,-52.0,970.0,737.0,2619.0,45    
1,45    ,T,1998JJ00,72874,430.0,392.0,91210.0,80394.0,48916.0,46925.0,1990.0,33131.0,15461.0,10429.0,581.0,11633.0,126.0,6037.0,15785.0,12585.0,10.0,3189.0,-108.0,69.0,-37.0,1024.0,728.0,2816.0,45    
2,45    ,T,1999JJ00,78945,442.0,399.0,92939.0,82683.0,54052.0,51749.0,2304.0,36627.0,17453.0,11672.0,1074.0,12793.0,126.0,6380.0,17426.0,13408.0,-14.0,4003.0,-139.0,117.0,-43.0,1117.0,620.0,3441.0,45    
3,45    ,K,1997JJ00,61711,130.0,95.0,20576.0,18634.0,9880.0,9388.0,491.0,5941.0,3205.0,0.0,0.0,1458.0,27.0,1278.0,3939.0,2360.0,19.0,1561.0,-77.0,6.0,-11.0,314.0,58.0,1222.0,45    
4,45    ,K,1998JJ00,65073,125.0,89.0,19563.0,17700.0,9842.0,9380.0,462.0,5810.0,3171.0,0.0,0.0,1365.0,28.0,1275.0,4031.0,2319.0,15.0,1698.0,-54.0,4.0,-10.0,306.0,23.0,1354.0,45    
5,45    ,K,1999JJ00,70837,129.0,87.0,19206.0,17578.0,10333.0,9972.0,361.0,5970.0,3326.0,0.0,0.0,1279.0,27.0,1365.0,4363.0,2387.0,-15.0,1961.0,-45.0,17.0,-6.0,324.0,27.0,1631.0,45    
6,45    ,G,1997JJ00,7435,293.0,291.0,68145.0,59978.0,36008.0,34717.0,1291.0,25217.0,11262.0,9582.0,462.0,9464.0,93.0,4490.0,10791.0,9386.0,0.0,1405.0,-53.0,63.0,-40.0,657.0,679.0,1397.0,45    
7,45    ,G,1998JJ00,7801,305.0,304.0,71646.0,62694.0,39074.0,37545.0,1528.0,27321.0,12290.0,10429.0,581.0,10269.0,98.0,4762.0,11753.0,10266.0,-4.0,1491.0,-54.0,64.0,-26.0,718.0,705.0,1462.0,45    
8,45    ,G,1999JJ00,8108,313.0,311.0,73732.0,65105.0,43719.0,41776.0,1943.0,30657.0,14127.0,11672.0,1074.0,11515.0,98.0,5015.0,13063.0,11021.0,0.0,2042.0,-94.0,99.0,-38.0,793.0,593.0,1810.0,45    
9,45    ,A,1997JJ00,38014,27.0,14.0,2998.0,2747.0,2065.0,1981.0,83.0,1264.0,642.0,0.0,0.0,339.0,5.0,284.0,800.0,339.0,2.0,460.0,-17.0,4.0,0.0,67.0,8.0,388.0,45    
10,45    ,A,1998JJ00,41415,28.0,14.0,3059.0,2797.0,2142.0,2042.0,99.0,1254.0,660.0,0.0,0.0,296.0,5.0,297.0,888.0,355.0,2.0,531.0,-1.0,-1.0,-1.0,72.0,4.0,460.0,45    
11,45    ,A,1999JJ00,46512,31.0,14.0,3035.0,2810.0,2305.0,2234.0,71.0,1334.0,726.0,0.0,0.0,283.0,5.0,325.0,970.0,363.0,-2.0,605.0,-12.0,9.0,0.0,75.0,5.0,531.0,45    
12,45    ,B,1997JJ00,23697,102.0,80.0,17578.0,15887.0,7815.0,7407.0,408.0,4677.0,2563.0,0.0,0.0,1119.0,23.0,995.0,3138.0,2021.0,17.0,1100.0,-60.0,2.0,-11.0,246.0,50.0,835.0,45    
13,45    ,B,1998JJ00,23658,96.0,74.0,16505.0,14903.0,7700.0,7338.0,363.0,4557.0,2511.0,0.0,0.0,1068.0,23.0,977.0,3143.0,1964.0,13.0,1167.0,-52.0,5.0,-10.0,235.0,19.0,895.0,45    
14,45    ,B,1999JJ00,24325,98.0,73.0,16172.0,14768.0,8028.0,7739.0,290.0,4636.0,2601.0,0.0,0.0,995.0,23.0,1040.0,3393.0,2024.0,-13.0,1356.0,-33.0,9.0,-5.0,249.0,23.0,1100.0,45    
15,45    ,C,1997JJ00,7046,186.0,184.0,42580.0,37630.0,19230.0,18725.0,505.0,12707.0,5829.0,4497.0,114.0,4586.0,44.0,2292.0,6523.0,5523.0,6.0,994.0,-59.0,23.0,-14.0,383.0,160.0,721.0,45    
16,45    ,C,1998JJ00,7393,189.0,188.0,44048.0,38658.0,20352.0,19781.0,571.0,13405.0,6165.0,4751.0,135.0,4830.0,47.0,2409.0,6948.0,5897.0,2.0,1048.0,-61.0,13.0,-15.0,431.0,165.0,720.0,45    
17,45    ,C,1999JJ00,7672,192.0,190.0,44561.0,39523.0,22330.0,21741.0,589.0,14809.0,6827.0,5288.0,157.0,5339.0,51.0,2644.0,7521.0,6279.0,-3.0,1239.0,-65.0,50.0,-18.0,475.0,221.0,952.0,45    
18,45    ,D,1997JJ00,389,107.0,107.0,25565.0,22348.0,16778.0,15992.0,786.0,12510.0,5433.0,5086.0,347.0,4878.0,49.0,2198.0,4268.0,3863.0,-6.0,411.0,6.0,40.0,-27.0,274.0,519.0,677.0,45    
19,45    ,D,1998JJ00,408,116.0,116.0,27598.0,24036.0,18722.0,17764.0,957.0,13916.0,6125.0,5679.0,446.0,5438.0,51.0,2353.0,4806.0,4369.0,-6.0,443.0,6.0,51.0,-11.0,287.0,540.0,742.0,45    
20,45    ,D,1999JJ00,436,121.0,121.0,29171.0,25582.0,21389.0,20035.0,1355.0,15848.0,7301.0,6384.0,917.0,6176.0,47.0,2371.0,5542.0,4742.0,4.0,803.0,-29.0,49.0,-20.0,318.0,372.0,858.0,45    
21,451   ,T,1997JJ00,2214,10.0,9.0,2021.0,1839.0,1011.0,935.0,76.0,630.0,175.0,87.0,16.0,209.0,6.0,246.0,381.0,254.0,2.0,125.0,-11.0,2.0,-1.0,68.0,13.0,61.0,451   
22,451   ,T,1998JJ00,2342,11.0,10.0,2306.0,2076.0,1149.0,1058.0,92.0,687.0,198.0,112.0,16.0,238.0,7.0,252.0,462.0,307.0,2.0,153.0,-14.0,3.0,-1.0,87.0,19.0,74.0,451   
23,451   ,T,1999JJ00,2497,11.0,10.0,2278.0,2061.0,1232.0,1128.0,104.0,729.0,196.0,105.0,20.0,265.0,8.0,267.0,503.0,313.0,-2.0,188.0,-13.0,5.0,0.0,87.0,11.0,103.0,451   
24,451   ,K,1997JJ00,1948,4.0,3.0,682.0,619.0,382.0,354.0,28.0,232.0,72.0,0.0,0.0,68.0,1.0,92.0,150.0,79.0,1.0,70.0,-6.0,0.0,0.0,30.0,2.0,35.0,451   
25,451   ,K,1998JJ00,2042,4.0,3.0,680.0,619.0,375.0,349.0,26.0,208.0,70.0,0.0,0.0,61.0,1.0,78.0,167.0,83.0,1.0,83.0,-6.0,1.0,-1.0,34.0,4.0,48.0,451   
26,451   ,K,1999JJ00,2172,4.0,3.0,636.0,583.0,389.0,363.0,25.0,213.0,70.0,0.0,0.0,60.0,1.0,83.0,176.0,79.0,-1.0,96.0,-5.0,1.0,0.0,34.0,3.0,62.0,451   
27,451   ,G,1997JJ00,266,6.0,6.0,1339.0,1220.0,630.0,581.0,49.0,398.0,103.0,87.0,16.0,141.0,5.0,154.0,232.0,176.0,1.0,55.0,-5.0,2.0,0.0,37.0,11.0,26.0,451   
28,451   ,G,1998JJ00,300,7.0,7.0,1625.0,1457.0,774.0,708.0,66.0,479.0,128.0,112.0,16.0,177.0,5.0,174.0,295.0,225.0,1.0,70.0,-8.0,2.0,0.0,53.0,15.0,26.0,451   
29,451   ,G,1999JJ00,325,7.0,7.0,1642.0,1479.0,843.0,764.0,79.0,515.0,126.0,105.0,20.0,205.0,6.0,185.0,327.0,235.0,-1.0,92.0,-9.0,3.0,0.0,53.0,8.0,41.0,451   
30,451   ,A,1997JJ00,1148,1.0,0.0,82.0,74.0,71.0,69.0,2.0,46.0,12.0,0.0,0.0,13.0,0.0,21.0,25.0,9.0,0.0,16.0,-1.0,0.0,0.0,7.0,0.0,9.0,451   
31,451   ,A,1998JJ00,1247,1.0,0.0,96.0,87.0,78.0,73.0,5.0,40.0,14.0,0.0,0.0,12.0,0.0,15.0,37.0,12.0,0.0,25.0,-1.0,0.0,0.0,8.0,0.0,17.0,451   
32,451   ,A,1999JJ00,1336,1.0,0.0,71.0,65.0,65.0,63.0,3.0,33.0,10.0,0.0,0.0,10.0,0.0,13.0,32.0,9.0,0.0,23.0,-1.0,0.0,0.0,6.0,1.0,17.0,451   
33,451   ,B,1997JJ00,800,4.0,3.0,601.0,544.0,311.0,285.0,25.0,187.0,60.0,0.0,0.0,55.0,1.0,71.0,124.0,69.0,1.0,54.0,-5.0,0.0,0.0,24.0,2.0,26.0,451   
34,451   ,B,1998JJ00,795,3.0,3.0,584.0,532.0,298.0,277.0,21.0,168.0,56.0,0.0,0.0,49.0,1.0,63.0,130.0,71.0,1.0,59.0,-5.0,0.0,0.0,26.0,3.0,31.0,451   
35,451   ,B,1999JJ00,836,3.0,3.0,565.0,517.0,324.0,301.0,23.0,180.0,60.0,0.0,0.0,50.0,1.0,70.0,144.0,70.0,0.0,73.0,-4.0,1.0,0.0,28.0,2.0,44.0,451   
36,451   ,C,1997JJ00,263,,,,,,,,,,,,,,,,,,,,,,,,,451   
37,451   ,C,1998JJ00,298,,,,,,,,,,,,,,,,,,,,,,,,,451   
38,451   ,C,1999JJ00,323,,,,,,,,,,,,,,,,,,,,,,,,,451   
39,451   ,D,1997JJ00,3,,,,,,,,,,,,,,,,,,,,,,,,,451   
40,451   ,D,1998JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,451   
41,451   ,D,1999JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,451   
42,4511  ,T,1997JJ00,2203,10.0,9.0,2016.0,1833.0,1009.0,933.0,76.0,628.0,175.0,87.0,16.0,208.0,6.0,245.0,380.0,253.0,2.0,125.0,-11.0,2.0,-1.0,68.0,13.0,61.0,4511  
43,4511  ,T,1998JJ00,2333,11.0,10.0,2301.0,2071.0,1147.0,1055.0,92.0,686.0,197.0,112.0,16.0,237.0,7.0,251.0,461.0,306.0,2.0,153.0,-14.0,3.0,-1.0,86.0,19.0,74.0,4511  
44,4511  ,T,1999JJ00,2488,11.0,10.0,2273.0,2056.0,1229.0,1125.0,104.0,727.0,195.0,105.0,20.0,265.0,8.0,267.0,502.0,313.0,-2.0,187.0,-13.0,4.0,0.0,87.0,11.0,103.0,4511  
45,4511  ,K,1997JJ00,1937,4.0,3.0,677.0,613.0,379.0,351.0,28.0,231.0,72.0,0.0,0.0,67.0,1.0,92.0,148.0,78.0,1.0,69.0,-6.0,0.0,0.0,30.0,2.0,35.0,4511  
46,4511  ,K,1998JJ00,2033,4.0,3.0,675.0,614.0,373.0,347.0,26.0,207.0,69.0,0.0,0.0,60.0,1.0,78.0,166.0,82.0,1.0,83.0,-6.0,1.0,-1.0,34.0,4.0,48.0,4511  
47,4511  ,K,1999JJ00,2163,4.0,3.0,631.0,578.0,386.0,361.0,25.0,212.0,69.0,0.0,0.0,59.0,1.0,83.0,175.0,78.0,-1.0,96.0,-5.0,1.0,0.0,34.0,3.0,61.0,4511  
48,4511  ,G,1997JJ00,266,6.0,6.0,1339.0,1220.0,630.0,581.0,49.0,398.0,103.0,87.0,16.0,141.0,5.0,154.0,232.0,176.0,1.0,55.0,-5.0,2.0,0.0,37.0,11.0,26.0,4511  
49,4511  ,G,1998JJ00,300,7.0,7.0,1625.0,1457.0,774.0,708.0,66.0,479.0,128.0,112.0,16.0,177.0,5.0,174.0,295.0,225.0,1.0,70.0,-8.0,2.0,0.0,53.0,15.0,26.0,4511  
50,4511  ,G,1999JJ00,325,7.0,7.0,1642.0,1479.0,843.0,764.0,79.0,515.0,126.0,105.0,20.0,205.0,6.0,185.0,327.0,235.0,-1.0,92.0,-9.0,3.0,0.0,53.0,8.0,41.0,4511  
51,4511  ,A,1997JJ00,1141,,,,,,,,,,,,,,,,,,,,,,,,,4511  
52,4511  ,A,1998JJ00,1240,,,,,,,,,,,,,,,,,,,,,,,,,4511  
53,4511  ,A,1999JJ00,1330,,,,,,,,,,,,,,,,,,,,,,,,,4511  
54,4511  ,B,1997JJ00,796,,,,,,,,,,,,,,,,,,,,,,,,,4511  
55,4511  ,B,1998JJ00,793,,,,,,,,,,,,,,,,,,,,,,,,,4511  
56,4511  ,B,1999JJ00,833,,,,,,,,,,,,,,,,,,,,,,,,,4511  
57,4511  ,C,1997JJ00,263,,,,,,,,,,,,,,,,,,,,,,,,,4511  
58,4511  ,C,1998JJ00,298,,,,,,,,,,,,,,,,,,,,,,,,,4511  
59,4511  ,C,1999JJ00,323,,,,,,,,,,,,,,,,,,,,,,,,,4511  
60,4511  ,D,1997JJ00,3,,,,,,,,,,,,,,,,,,,,,,,,,4511  
61,4511  ,D,1998JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,4511  
62,4511  ,D,1999JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,4511  
63,45111 ,T,1997JJ00,709,3.0,3.0,634.0,563.0,322.0,301.0,21.0,194.0,49.0,20.0,4.0,59.0,1.0,88.0,127.0,84.0,1.0,43.0,-3.0,1.0,0.0,22.0,2.0,20.0,45111 
64,45111 ,T,1998JJ00,701,3.0,3.0,666.0,590.0,359.0,335.0,24.0,215.0,56.0,28.0,4.0,70.0,1.0,89.0,144.0,93.0,0.0,50.0,-4.0,1.0,0.0,23.0,1.0,27.0,45111 
65,45111 ,T,1999JJ00,700,3.0,3.0,682.0,617.0,396.0,360.0,35.0,235.0,56.0,26.0,10.0,83.0,1.0,96.0,161.0,100.0,0.0,60.0,-3.0,2.0,0.0,23.0,2.0,39.0,45111 
66,45111 ,K,1997JJ00,617,1.0,1.0,222.0,200.0,121.0,112.0,9.0,72.0,25.0,0.0,0.0,18.0,0.0,28.0,49.0,26.0,0.0,23.0,-1.0,1.0,0.0,10.0,0.0,12.0,45111 
67,45111 ,K,1998JJ00,604,1.0,1.0,199.0,180.0,122.0,115.0,7.0,71.0,24.0,0.0,0.0,20.0,0.0,27.0,51.0,24.0,0.0,27.0,-1.0,0.0,0.0,9.0,0.0,17.0,45111 
68,45111 ,K,1999JJ00,595,1.0,1.0,177.0,163.0,114.0,109.0,5.0,64.0,20.0,0.0,0.0,20.0,0.0,25.0,50.0,22.0,0.0,28.0,-1.0,0.0,0.0,8.0,0.0,20.0,45111 
69,45111 ,G,1997JJ00,92,2.0,2.0,412.0,363.0,201.0,189.0,12.0,123.0,23.0,20.0,4.0,40.0,1.0,59.0,78.0,58.0,0.0,20.0,-2.0,0.0,0.0,12.0,2.0,8.0,45111 
70,45111 ,G,1998JJ00,97,2.0,2.0,467.0,410.0,237.0,221.0,16.0,144.0,32.0,28.0,4.0,50.0,1.0,62.0,93.0,69.0,0.0,24.0,-2.0,1.0,0.0,14.0,1.0,10.0,45111 
71,45111 ,G,1999JJ00,105,2.0,2.0,506.0,454.0,281.0,252.0,29.0,171.0,37.0,26.0,10.0,63.0,1.0,71.0,110.0,78.0,0.0,32.0,-2.0,1.0,0.0,15.0,2.0,19.0,45111 
72,45111 ,A,1997JJ00,349,0.0,0.0,16.0,15.0,15.0,15.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,45111 
73,45111 ,A,1998JJ00,347,0.0,0.0,14.0,13.0,15.0,14.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,45111 
74,45111 ,A,1999JJ00,348,0.0,0.0,11.0,10.0,14.0,13.0,0.0,8.0,3.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,45111 
75,45111 ,B,1997JJ00,268,1.0,1.0,206.0,185.0,106.0,98.0,8.0,62.0,21.0,0.0,0.0,17.0,0.0,24.0,44.0,24.0,0.0,20.0,-1.0,0.0,0.0,8.0,0.0,11.0,45111 
76,45111 ,B,1998JJ00,257,1.0,1.0,185.0,167.0,108.0,101.0,6.0,63.0,20.0,0.0,0.0,19.0,0.0,24.0,45.0,23.0,0.0,22.0,-1.0,0.0,0.0,8.0,0.0,13.0,45111 
77,45111 ,B,1999JJ00,247,1.0,1.0,166.0,153.0,101.0,96.0,5.0,56.0,16.0,0.0,0.0,18.0,0.0,22.0,45.0,21.0,0.0,24.0,-1.0,0.0,0.0,7.0,0.0,17.0,45111 
78,45111 ,C,1997JJ00,91,,,,,,,,,,,,,,,,,,,,,,,,,45111 
79,45111 ,C,1998JJ00,97,2.0,2.0,467.0,410.0,237.0,221.0,16.0,144.0,32.0,28.0,4.0,50.0,1.0,62.0,93.0,69.0,0.0,24.0,-2.0,1.0,0.0,14.0,1.0,10.0,45111 
80,45111 ,C,1999JJ00,104,,,,,,,,,,,,,,,,,,,,,,,,,45111 
81,45111 ,D,1997JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45111 
82,45111 ,D,1998JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
83,45111 ,D,1999JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45111 
84,45112 ,T,1997JJ00,1494,7.0,6.0,1382.0,1270.0,687.0,632.0,55.0,434.0,126.0,67.0,13.0,150.0,5.0,158.0,253.0,169.0,1.0,83.0,-7.0,1.0,0.0,46.0,11.0,41.0,45112 
85,45112 ,T,1998JJ00,1632,8.0,7.0,1635.0,1481.0,789.0,720.0,69.0,471.0,142.0,84.0,11.0,167.0,6.0,162.0,317.0,213.0,1.0,103.0,-10.0,1.0,-1.0,64.0,18.0,47.0,45112 
86,45112 ,T,1999JJ00,1788,8.0,7.0,1591.0,1439.0,834.0,765.0,69.0,492.0,139.0,79.0,10.0,182.0,6.0,172.0,341.0,212.0,-1.0,128.0,-10.0,2.0,-1.0,64.0,9.0,64.0,45112 
87,45112 ,K,1997JJ00,1320,3.0,2.0,455.0,413.0,258.0,239.0,19.0,159.0,47.0,0.0,0.0,49.0,1.0,63.0,99.0,52.0,1.0,47.0,-4.0,0.0,0.0,20.0,2.0,23.0,45112 
88,45112 ,K,1998JJ00,1429,3.0,2.0,477.0,434.0,251.0,232.0,19.0,137.0,46.0,0.0,0.0,40.0,1.0,51.0,115.0,58.0,0.0,56.0,-4.0,0.0,0.0,25.0,3.0,31.0,45112 
89,45112 ,K,1999JJ00,1568,3.0,2.0,454.0,414.0,272.0,252.0,20.0,148.0,50.0,0.0,0.0,39.0,1.0,58.0,124.0,56.0,0.0,68.0,-4.0,0.0,0.0,26.0,3.0,42.0,45112 
90,45112 ,G,1997JJ00,174,4.0,4.0,927.0,857.0,429.0,393.0,37.0,275.0,79.0,67.0,13.0,101.0,4.0,95.0,154.0,118.0,0.0,36.0,-3.0,1.0,0.0,25.0,9.0,18.0,45112 
91,45112 ,G,1998JJ00,203,5.0,5.0,1158.0,1047.0,537.0,488.0,49.0,335.0,96.0,84.0,11.0,128.0,5.0,112.0,202.0,156.0,0.0,46.0,-6.0,1.0,0.0,39.0,15.0,16.0,45112 
92,45112 ,G,1999JJ00,220,5.0,5.0,1137.0,1025.0,561.0,512.0,49.0,344.0,88.0,79.0,10.0,142.0,5.0,114.0,217.0,157.0,-1.0,60.0,-6.0,2.0,-1.0,38.0,6.0,22.0,45112 
93,45112 ,A,1997JJ00,792,,,,,,,,,,,,,,,,,,,,,,,,,45112 
94,45112 ,A,1998JJ00,893,,,,,,,,,,,,,,,,,,,,,,,,,45112 
95,45112 ,A,1999JJ00,982,,,,,,,,,,,,,,,,,,,,,,,,,45112 
96,45112 ,B,1997JJ00,528,,,,,,,,,,,,,,,,,,,,,,,,,45112 
97,45112 ,B,1998JJ00,536,,,,,,,,,,,,,,,,,,,,,,,,,45112 
98,45112 ,B,1999JJ00,586,,,,,,,,,,,,,,,,,,,,,,,,,45112 
99,45112 ,C,1997JJ00,172,,,,,,,,,,,,,,,,,,,,,,,,,45112 
100,45112 ,C,1998JJ00,201,,,,,,,,,,,,,,,,,,,,,,,,,45112 
101,45112 ,C,1999JJ00,219,,,,,,,,,,,,,,,,,,,,,,,,,45112 
102,45112 ,D,1997JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,45112 
103,45112 ,D,1998JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,45112 
104,45112 ,D,1999JJ00,1,,,,,,,,,,,,,,,,,,,,,,,,,45112 
105,4512  ,T,1997JJ00,11,0.0,0.0,6.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
106,4512  ,T,1998JJ00,9,0.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
107,4512  ,T,1999JJ00,9,0.0,0.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
108,4512  ,K,1997JJ00,11,0.0,0.0,6.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
109,4512  ,K,1998JJ00,9,0.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
110,4512  ,K,1999JJ00,9,0.0,0.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512  
111,4512  ,G,1997JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
112,4512  ,G,1998JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
113,4512  ,G,1999JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
114,4512  ,A,1997JJ00,7,,,,,,,,,,,,,,,,,,,,,,,,,4512  
115,4512  ,A,1998JJ00,7,,,,,,,,,,,,,,,,,,,,,,,,,4512  
116,4512  ,A,1999JJ00,6,,,,,,,,,,,,,,,,,,,,,,,,,4512  
117,4512  ,B,1997JJ00,4,,,,,,,,,,,,,,,,,,,,,,,,,4512  
118,4512  ,B,1998JJ00,2,,,,,,,,,,,,,,,,,,,,,,,,,4512  
119,4512  ,B,1999JJ00,3,,,,,,,,,,,,,,,,,,,,,,,,,4512  
120,4512  ,C,1997JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
121,4512  ,C,1998JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
122,4512  ,C,1999JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
123,4512  ,D,1997JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
124,4512  ,D,1998JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
125,4512  ,D,1999JJ00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
126,452   ,T,1997JJ00,33353,222.0,208.0,47737.0,42076.0,29507.0,28911.0,596.0,21304.0,8458.0,6902.0,94.0,9413.0,72.0,3432.0,8203.0,6781.0,6.0,1416.0,-40.0,34.0,-37.0,515.0,537.0,1394.0,452   
127,452   ,T,1998JJ00,35207,218.0,205.0,47403.0,41829.0,30714.0,30067.0,647.0,22226.0,8860.0,7340.0,111.0,9917.0,73.0,3449.0,8488.0,7080.0,3.0,1404.0,-21.0,55.0,-19.0,520.0,565.0,1463.0,452   
128,452   ,T,1999JJ00,38333,228.0,210.0,48622.0,43196.0,33997.0,33353.0,643.0,24505.0,10050.0,8383.0,147.0,10927.0,71.0,3529.0,9492.0,7577.0,-6.0,1909.0,-18.0,89.0,-31.0,556.0,458.0,1851.0,452   
129,452   ,K,1997JJ00,29360,55.0,42.0,9036.0,8102.0,4887.0,4774.0,112.0,3169.0,1462.0,0.0,0.0,1159.0,9.0,548.0,1718.0,1093.0,8.0,617.0,-34.0,2.0,-6.0,133.0,48.0,494.0,452   
130,452   ,K,1998JJ00,31079,50.0,38.0,8256.0,7489.0,4711.0,4605.0,107.0,2990.0,1409.0,0.0,0.0,1030.0,9.0,552.0,1721.0,1036.0,6.0,679.0,-11.0,1.0,-5.0,117.0,14.0,562.0,452   
131,452   ,K,1999JJ00,34085,55.0,38.0,8228.0,7542.0,4978.0,4856.0,123.0,3061.0,1519.0,0.0,0.0,929.0,10.0,612.0,1918.0,1084.0,-5.0,829.0,-7.0,10.0,-1.0,131.0,15.0,715.0,452   
132,452   ,G,1997JJ00,3993,167.0,166.0,38701.0,33974.0,24621.0,24137.0,484.0,18134.0,6996.0,6902.0,94.0,8254.0,63.0,2885.0,6486.0,5689.0,-1.0,799.0,-7.0,33.0,-31.0,382.0,489.0,900.0,452   
133,452   ,G,1998JJ00,4128,167.0,167.0,39147.0,34340.0,26003.0,25463.0,540.0,19236.0,7451.0,7340.0,111.0,8887.0,64.0,2897.0,6767.0,6045.0,-3.0,725.0,-10.0,54.0,-15.0,404.0,551.0,901.0,452   
134,452   ,G,1999JJ00,4248,173.0,172.0,40394.0,35654.0,29018.0,28497.0,521.0,21445.0,8531.0,8383.0,147.0,9998.0,62.0,2916.0,7574.0,6494.0,0.0,1080.0,-11.0,79.0,-30.0,425.0,443.0,1136.0,452   
