ID,BedrijfstakkenBranchesSBI2008,Perioden,OutputBasisprijzen_1,IntermediairVerbruik_2,BrutoToegevoegdeWaardeBasisprijzen_3,OutputBasisprijzen_4,IntermediairVerbruik_5,BrutoToegevoegdeWaardeBasisprijzen_6,OutputBasisprijzen_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,OutputBasisprijzen_10,IntermediairVerbruik_11,BrutoToegevoegdeWaardeBasisprijzen_12,Totaal_13,Lonen_14,SocialePremiesTLVWerkgevers_15,Bruto_16,VerbruikVanVasteActiva_17,Netto_18,Saldo_19,NietProductgebondenBelastingen_20,NietProductgebondenSubsidies_21,BrutoToegevoegdeWaardeBasisprijzen_22
1808,386800 ,2003JJ00,11225.0,5789.0,5436.0,15646.0,7845.0,7809.0,1.3,0.2,2.6,71.7,73.8,69.6,3288.0,2559.0,729.0,2105.0,1507.0,598.0,43.0,86.0,43.0,5436.0
1809,386800 ,2004JJ00,12270.0,6403.0,5867.0,16647.0,8526.0,8118.0,6.4,8.7,4.0,73.7,75.1,72.3,3524.0,2722.0,802.0,2288.0,1594.0,694.0,55.0,101.0,46.0,5867.0
1810,386800 ,2005JJ00,13338.0,6896.0,6442.0,17518.0,8964.0,8551.0,5.2,5.1,5.3,76.1,76.9,75.3,3580.0,2796.0,784.0,2799.0,1678.0,1121.0,63.0,108.0,45.0,6442.0
1811,386800 ,2006JJ00,14332.0,7463.0,6869.0,18421.0,9411.0,9008.0,5.2,5.0,5.3,77.8,79.3,76.3,3604.0,2858.0,746.0,3190.0,1772.0,1418.0,75.0,120.0,45.0,6869.0
1812,386800 ,2007JJ00,15722.0,8219.0,7503.0,19736.0,10092.0,9641.0,7.1,7.2,7.0,79.7,81.4,77.8,3870.0,3073.0,797.0,3552.0,1894.0,1658.0,81.0,126.0,45.0,7503.0
1813,386800 ,2008JJ00,17376.0,9131.0,8245.0,20887.0,10793.0,10086.0,5.8,6.9,4.6,83.2,84.6,81.7,4032.0,3171.0,861.0,4123.0,2015.0,2108.0,90.0,137.0,47.0,8245.0
1814,386800 ,2009JJ00,16340.0,8570.0,7770.0,19590.0,10110.0,9473.0,-6.2,-6.3,-6.1,83.4,84.8,82.0,4097.0,3218.0,879.0,3575.0,2074.0,1501.0,98.0,149.0,51.0,7770.0
1815,386800 ,2010JJ00,17430.0,9044.0,8386.0,20752.0,10526.0,10225.0,5.9,4.1,7.9,84.0,85.9,82.0,4154.0,3266.0,888.0,4124.0,2229.0,1895.0,108.0,158.0,50.0,8386.0
1816,386800 ,2011JJ00,19014.0,9942.0,9072.0,22213.0,11350.0,10858.0,7.0,7.8,6.2,85.6,87.6,83.5,4338.0,3416.0,922.0,4609.0,2430.0,2179.0,125.0,171.0,46.0,9072.0
1817,386800 ,2012JJ00,19537.0,9994.0,9543.0,22569.0,11273.0,11304.0,1.6,-0.7,4.1,86.6,88.7,84.4,4524.0,3529.0,995.0,4887.0,2629.0,2258.0,132.0,180.0,48.0,9543.0
1818,386800 ,2013JJ00,20132.0,10315.0,9817.0,22997.0,11527.0,11475.0,1.9,2.3,1.5,87.5,89.5,85.5,4732.0,3703.0,1029.0,4932.0,2753.0,2179.0,153.0,199.0,46.0,9817.0
1819,386800 ,2014JJ00,21435.0,10835.0,10600.0,24146.0,12058.0,12096.0,5.0,4.6,5.4,88.8,89.9,87.6,4876.0,3799.0,1077.0,5562.0,2848.0,2714.0,162.0,206.0,44.0,10600.0
1820,386800 ,2015JJ00,23153.0,11916.0,11237.0,25837.0,13303.0,12532.0,7.0,10.3,3.6,89.6,89.6,89.7,5047.0,3965.0,1082.0,6035.0,2987.0,3048.0,155.0,209.0,54.0,11237.0
1821,386800 ,2016JJ00,23360.0,12274.0,11086.0,25721.0,13674.0,12046.0,-0.4,2.8,-3.9,90.8,89.8,92.0,5323.0,4156.0,1167.0,5645.0,3076.0,2569.0,118.0,194.0,76.0,11086.0
1822,386800 ,2017JJ00,24889.0,13102.0,11787.0,27227.0,14411.0,12813.0,5.9,5.4,6.4,91.4,90.9,92.0,5552.0,4328.0,1224.0,6100.0,3151.0,2949.0,135.0,202.0,67.0,11787.0
1823,386800 ,2018JJ00,25795.0,13546.0,12249.0,27756.0,14603.0,13149.0,1.9,1.3,2.6,92.9,92.8,93.2,6026.0,4663.0,1363.0,6053.0,3238.0,2815.0,170.0,220.0,50.0,12249.0
1824,386800 ,2019JJ00,26854.0,13922.0,12932.0,28178.0,14643.0,13530.0,1.5,0.3,2.9,95.3,95.1,95.6,6411.0,4930.0,1481.0,6377.0,3348.0,3029.0,144.0,232.0,88.0,12932.0
1825,386800 ,2020JJ00,26378.0,13900.0,12478.0,26991.0,14350.0,12638.0,-4.2,-2.0,-6.6,97.7,96.9,98.7,6594.0,5076.0,1518.0,5877.0,3440.0,2437.0,7.0,243.0,236.0,12478.0
1826,386800 ,2021JJ00,30184.0,16234.0,13950.0,30184.0,16234.0,13950.0,11.8,13.1,10.4,100.0,100.0,100.0,6980.0,5372.0,1608.0,6937.0,3604.0,3333.0,33.0,254.0,221.0,13950.0
1827,386800 ,2022JJ00,37927.0,20498.0,17429.0,34103.0,18272.0,15831.0,13.0,12.6,13.5,111.2,112.2,110.1,7605.0,5791.0,1814.0,9613.0,3961.0,5652.0,211.0,269.0,58.0,17429.0
1828,386800 ,2023JJ00,38707.0,20974.0,17733.0,33252.0,17764.0,15489.0,-2.5,-2.8,-2.2,116.4,118.1,114.5,8430.0,6416.0,2014.0,9071.0,4130.0,4941.0,232.0,269.0,37.0,17733.0
1829,386800 ,2024JJ00,41760.0,22542.0,19218.0,35408.0,18743.0,16671.0,6.5,5.5,7.6,117.9,120.3,115.3,8742.0,6650.0,2092.0,10225.0,,,251.0,284.0,33.0,19218.0
1830,388400 ,1995JJ00,3502.0,1488.0,2014.0,6261.0,2450.0,4364.0,,,,55.9,60.7,46.1,1551.0,1303.0,248.0,455.0,102.0,353.0,8.0,10.0,2.0,2014.0
1831,388400 ,1996JJ00,3691.0,1578.0,2113.0,6570.0,2573.0,4576.0,4.9,5.0,4.9,56.2,61.3,46.2,1576.0,1320.0,256.0,533.0,140.0,393.0,4.0,9.0,5.0,2113.0
1832,388400 ,1997JJ00,3885.0,1687.0,2198.0,6727.0,2714.0,4581.0,2.4,5.4,0.1,57.8,62.2,48.0,1662.0,1368.0,294.0,539.0,170.0,369.0,-3.0,8.0,11.0,2198.0
1833,388400 ,1998JJ00,4129.0,1816.0,2313.0,7088.0,2908.0,4764.0,5.4,7.2,4.0,58.3,62.4,48.5,1687.0,1277.0,410.0,632.0,200.0,432.0,-6.0,7.0,13.0,2313.0
1834,388400 ,1999JJ00,4209.0,1864.0,2345.0,7181.0,2976.0,4789.0,1.3,2.3,0.5,58.6,62.6,49.0,1788.0,1375.0,413.0,564.0,226.0,338.0,-7.0,10.0,17.0,2345.0
1835,388400 ,2000JJ00,4467.0,1992.0,2475.0,7570.0,3108.0,5085.0,5.4,4.5,6.2,59.0,64.1,48.7,1938.0,1444.0,494.0,550.0,239.0,311.0,-13.0,5.0,18.0,2475.0
1836,388400 ,2001JJ00,4640.0,1993.0,2647.0,7751.0,3077.0,5346.0,2.4,-1.0,5.1,59.9,64.8,49.5,1993.0,1519.0,474.0,672.0,242.0,430.0,-18.0,2.0,20.0,2647.0
1837,388400 ,2002JJ00,4722.0,2112.0,2610.0,7842.0,3211.0,5279.0,1.2,4.4,-1.2,60.2,65.8,49.4,2056.0,1553.0,503.0,573.0,241.0,332.0,-19.0,3.0,22.0,2610.0
1838,388400 ,2003JJ00,4822.0,2189.0,2633.0,7926.0,3266.0,5310.0,1.1,1.7,0.6,60.8,67.0,49.6,2080.0,1529.0,551.0,569.0,232.0,337.0,-16.0,3.0,19.0,2633.0
1839,388400 ,2004JJ00,5217.0,2241.0,2976.0,8477.0,3284.0,5961.0,6.9,0.5,12.3,61.5,68.2,49.9,2115.0,1561.0,554.0,877.0,225.0,652.0,-16.0,4.0,20.0,2976.0
1840,388400 ,2005JJ00,5274.0,2312.0,2962.0,8438.0,3298.0,5893.0,-0.5,0.4,-1.1,62.5,70.1,50.3,2032.0,1541.0,491.0,945.0,221.0,724.0,-15.0,5.0,20.0,2962.0
1841,388400 ,2006JJ00,5481.0,2499.0,2982.0,8609.0,3497.0,5829.0,2.0,6.0,-1.1,63.7,71.5,51.2,2018.0,1550.0,468.0,978.0,220.0,758.0,-14.0,5.0,19.0,2982.0
1842,388400 ,2007JJ00,5652.0,2591.0,3061.0,8617.0,3539.0,5780.0,0.1,1.2,-0.8,65.6,73.2,53.0,2031.0,1562.0,469.0,1044.0,225.0,819.0,-14.0,5.0,19.0,3061.0
1843,388400 ,2008JJ00,5688.0,2611.0,3077.0,8477.0,3483.0,5684.0,-1.6,-1.6,-1.7,67.1,75.0,54.1,2069.0,1564.0,505.0,1023.0,233.0,790.0,-15.0,6.0,21.0,3077.0
1844,388400 ,2009JJ00,5368.0,2515.0,2853.0,8085.0,3351.0,5381.0,-4.6,-3.8,-5.3,66.4,75.1,53.0,1999.0,1521.0,478.0,870.0,242.0,628.0,-16.0,6.0,22.0,2853.0
1845,388400 ,2010JJ00,5146.0,2459.0,2687.0,7628.0,3195.0,5030.0,-5.6,-4.7,-6.5,67.5,77.0,53.4,1903.0,1445.0,458.0,797.0,252.0,545.0,-13.0,9.0,22.0,2687.0
1846,388400 ,2011JJ00,5280.0,2742.0,2538.0,7599.0,3492.0,4564.0,-0.4,9.3,-9.3,69.5,78.5,55.6,1992.0,1456.0,536.0,544.0,248.0,296.0,2.0,19.0,17.0,2538.0
1847,388400 ,2012JJ00,5339.0,2986.0,2353.0,7422.0,3729.0,4008.0,-2.3,6.8,-12.2,71.9,80.1,58.7,1944.0,1418.0,526.0,399.0,242.0,157.0,10.0,25.0,15.0,2353.0
1848,388400 ,2013JJ00,5484.0,3212.0,2272.0,7179.0,3858.0,3535.0,-3.3,3.4,-11.8,76.4,83.3,64.3,1952.0,1350.0,602.0,296.0,242.0,54.0,24.0,36.0,12.0,2272.0
1849,388400 ,2014JJ00,5897.0,3569.0,2328.0,7346.0,4177.0,3320.0,2.3,8.3,-6.1,80.3,85.4,70.1,1723.0,1262.0,461.0,573.0,237.0,336.0,32.0,42.0,10.0,2328.0
1850,388400 ,2015JJ00,5937.0,3793.0,2144.0,7087.0,4340.0,2825.0,-3.5,3.9,-14.9,83.8,87.4,75.9,1658.0,1214.0,444.0,445.0,233.0,212.0,41.0,48.0,7.0,2144.0
1851,388400 ,2016JJ00,6225.0,4093.0,2132.0,7212.0,4615.0,2647.0,1.8,6.3,-6.3,86.3,88.7,80.5,1567.0,1169.0,398.0,529.0,228.0,301.0,36.0,44.0,8.0,2132.0
1852,388400 ,2017JJ00,6785.0,4688.0,2097.0,7635.0,5176.0,2482.0,5.9,12.2,-6.2,88.9,90.6,84.5,1573.0,1173.0,400.0,492.0,223.0,269.0,32.0,43.0,11.0,2097.0
1853,388400 ,2018JJ00,7239.0,5193.0,2046.0,7846.0,5555.0,2298.0,2.8,7.3,-7.4,92.3,93.5,89.1,1668.0,1237.0,431.0,335.0,228.0,107.0,43.0,49.0,6.0,2046.0
1854,388400 ,2019JJ00,7656.0,5497.0,2159.0,8097.0,5743.0,2360.0,3.2,3.4,2.7,94.6,95.7,91.5,1747.0,1307.0,440.0,402.0,239.0,163.0,10.0,19.0,9.0,2159.0
1855,388400 ,2020JJ00,8555.0,6225.0,2330.0,8851.0,6418.0,2434.0,9.3,11.8,3.1,96.7,97.0,95.7,1749.0,1306.0,443.0,580.0,243.0,337.0,1.0,38.0,37.0,2330.0
1856,388400 ,2021JJ00,9115.0,6651.0,2464.0,9115.0,6651.0,2464.0,3.0,3.6,1.2,100.0,100.0,100.0,1897.0,1437.0,460.0,553.0,245.0,308.0,14.0,50.0,36.0,2464.0
1857,388400 ,2022JJ00,9577.0,7114.0,2463.0,9020.0,6777.0,2243.0,-1.0,1.9,-9.0,106.2,105.0,109.8,1990.0,1484.0,506.0,408.0,258.0,150.0,65.0,83.0,18.0,2463.0
1858,388400 ,2023JJ00,10292.0,7434.0,2858.0,9207.0,6675.0,2522.0,2.1,-1.5,12.4,111.8,111.4,113.3,2105.0,1583.0,522.0,721.0,273.0,448.0,32.0,47.0,15.0,2858.0
1859,388400 ,2024JJ00,10419.0,7408.0,3011.0,8861.0,6356.0,2493.0,-3.8,-4.8,-1.1,117.6,116.5,120.8,2168.0,1626.0,542.0,823.0,,,20.0,39.0,19.0,3011.0
1860,389100 ,1995JJ00,11684.0,6515.0,5169.0,23398.0,10393.0,13329.0,,,,49.9,62.7,38.8,3022.0,2653.0,369.0,2058.0,473.0,1585.0,89.0,104.0,15.0,5169.0
1861,389100 ,1996JJ00,12381.0,6995.0,5386.0,24271.0,10980.0,13504.0,3.7,5.6,1.3,51.0,63.7,39.9,3133.0,2749.0,384.0,2181.0,477.0,1704.0,72.0,113.0,41.0,5386.0
1862,389100 ,1997JJ00,13459.0,7495.0,5964.0,25921.0,11501.0,14783.0,6.8,4.7,9.5,51.9,65.2,40.3,3349.0,2977.0,372.0,2563.0,479.0,2084.0,52.0,122.0,70.0,5964.0
1863,389100 ,1998JJ00,14517.0,7935.0,6582.0,27410.0,11892.0,16067.0,5.7,3.4,8.7,53.0,66.7,41.0,3551.0,2979.0,572.0,3011.0,490.0,2521.0,20.0,117.0,97.0,6582.0
1864,389100 ,1999JJ00,15684.0,8435.0,7249.0,28509.0,12402.0,16658.0,4.0,4.3,3.7,55.0,68.0,43.5,3882.0,3226.0,656.0,3347.0,523.0,2824.0,20.0,135.0,115.0,7249.0
1865,389100 ,2000JJ00,16933.0,9019.0,7914.0,29770.0,12711.0,17770.0,4.4,2.5,6.7,56.9,71.0,44.5,4301.0,3532.0,769.0,3597.0,575.0,3022.0,16.0,139.0,123.0,7914.0
1866,389100 ,2001JJ00,17796.0,9396.0,8400.0,29561.0,12656.0,17590.0,-0.7,-0.4,-1.0,60.2,74.2,47.8,4464.0,3728.0,736.0,3910.0,619.0,3291.0,26.0,157.0,131.0,8400.0
1867,389100 ,2002JJ00,18263.0,9296.0,8967.0,28561.0,12361.0,16788.0,-3.4,-2.3,-4.6,63.9,75.2,53.4,4518.0,3772.0,746.0,4413.0,659.0,3754.0,36.0,163.0,127.0,8967.0
1868,389100 ,2003JJ00,17671.0,9048.0,8623.0,27007.0,11782.0,15742.0,-5.4,-4.7,-6.2,65.4,76.8,54.8,4485.0,3733.0,752.0,4094.0,686.0,3408.0,44.0,154.0,110.0,8623.0
1869,389100 ,2004JJ00,17781.0,9175.0,8606.0,26814.0,11907.0,15336.0,-0.7,1.1,-2.6,66.3,77.1,56.1,4489.0,3764.0,725.0,4081.0,710.0,3371.0,36.0,156.0,120.0,8606.0
1870,389100 ,2005JJ00,18261.0,9474.0,8787.0,27077.0,12075.0,15417.0,1.0,1.4,0.5,67.4,78.5,57.0,4549.0,3841.0,708.0,4171.0,728.0,3443.0,67.0,169.0,102.0,8787.0
1871,389100 ,2006JJ00,19108.0,10057.0,9051.0,27779.0,12397.0,15804.0,2.6,2.7,2.5,68.8,81.1,57.3,4694.0,4019.0,675.0,4267.0,749.0,3518.0,90.0,177.0,87.0,9051.0
1872,389100 ,2007JJ00,20238.0,10565.0,9673.0,28457.0,12722.0,16159.0,2.4,2.6,2.2,71.1,83.0,59.9,4894.0,4203.0,691.0,4684.0,781.0,3903.0,95.0,185.0,90.0,9673.0
1873,389100 ,2008JJ00,20303.0,10752.0,9551.0,27395.0,12380.0,15372.0,-3.7,-2.7,-4.9,74.1,86.9,62.1,5090.0,4326.0,764.0,4358.0,827.0,3531.0,103.0,195.0,92.0,9551.0
1874,389100 ,2009JJ00,19730.0,10363.0,9367.0,25873.0,12057.0,14007.0,-5.6,-2.6,-8.9,76.3,85.9,66.9,5120.0,4380.0,740.0,4164.0,859.0,3305.0,83.0,185.0,102.0,9367.0
1875,389100 ,2010JJ00,19404.0,10196.0,9208.0,24894.0,11834.0,13177.0,-3.8,-1.9,-5.9,77.9,86.2,69.9,5275.0,4453.0,822.0,3836.0,873.0,2963.0,97.0,199.0,102.0,9208.0
1876,389100 ,2011JJ00,20361.0,10631.0,9730.0,25547.0,12061.0,13625.0,2.6,1.9,3.4,79.7,88.1,71.4,5504.0,4646.0,858.0,4100.0,872.0,3228.0,126.0,216.0,90.0,9730.0
1877,389100 ,2012JJ00,20744.0,10860.0,9884.0,25444.0,12082.0,13485.0,-0.4,0.2,-1.0,81.5,89.9,73.3,5635.0,4718.0,917.0,4111.0,872.0,3239.0,138.0,211.0,73.0,9884.0
1878,389100 ,2013JJ00,21188.0,11045.0,10143.0,25669.0,12233.0,13551.0,0.9,1.3,0.5,82.5,90.3,74.9,5754.0,4796.0,958.0,4247.0,868.0,3379.0,142.0,202.0,60.0,10143.0
1879,389100 ,2014JJ00,22372.0,11475.0,10897.0,26675.0,12788.0,13990.0,3.9,4.5,3.2,83.9,89.7,77.9,6044.0,4974.0,1070.0,4686.0,858.0,3828.0,167.0,203.0,36.0,10897.0
1880,389100 ,2015JJ00,24095.0,12210.0,11885.0,28102.0,13558.0,14640.0,5.4,6.0,4.6,85.7,90.1,81.2,6320.0,5257.0,1063.0,5388.0,856.0,4532.0,177.0,211.0,34.0,11885.0
1881,389100 ,2016JJ00,25876.0,12958.0,12918.0,29610.0,14508.0,15178.0,5.4,7.0,3.7,87.4,89.3,85.1,6768.0,5594.0,1174.0,5985.0,865.0,5120.0,165.0,201.0,36.0,12918.0
1882,389100 ,2017JJ00,27753.0,13992.0,13761.0,30827.0,15275.0,15622.0,4.1,5.3,2.9,90.0,91.6,88.1,7193.0,5981.0,1212.0,6458.0,895.0,5563.0,110.0,214.0,104.0,13761.0
1883,389100 ,2018JJ00,29855.0,14991.0,14864.0,32252.0,16059.0,16264.0,4.6,5.1,4.1,92.6,93.3,91.4,7804.0,6469.0,1335.0,6974.0,942.0,6032.0,86.0,218.0,132.0,14864.0
1884,389100 ,2019JJ00,31266.0,15810.0,15456.0,33035.0,16559.0,16546.0,2.4,3.1,1.7,94.6,95.5,93.4,8353.0,6913.0,1440.0,7003.0,993.0,6010.0,100.0,228.0,128.0,15456.0
1885,389100 ,2020JJ00,20993.0,12227.0,8766.0,21627.0,12710.0,8922.0,-34.5,-23.2,-46.1,97.1,96.2,98.3,7843.0,6352.0,1491.0,3445.0,1031.0,2414.0,-2522.0,145.0,2667.0,8766.0
1886,389100 ,2021JJ00,23842.0,13755.0,10087.0,23842.0,13755.0,10087.0,10.2,8.2,13.1,100.0,100.0,100.0,7735.0,6298.0,1437.0,6329.0,1062.0,5267.0,-3977.0,145.0,4122.0,10087.0
1887,389100 ,2022JJ00,36487.0,20546.0,15941.0,33487.0,17641.0,15846.0,40.5,28.3,57.1,109.0,116.5,100.6,9302.0,7554.0,1748.0,7226.0,1160.0,6066.0,-587.0,170.0,757.0,15941.0
1888,389100 ,2023JJ00,41330.0,22443.0,18887.0,35105.0,18020.0,17160.0,4.8,2.1,8.3,117.7,124.5,110.1,10461.0,8544.0,1917.0,8478.0,1259.0,7219.0,-52.0,179.0,231.0,18887.0
1889,389100 ,2024JJ00,43564.0,22510.0,21054.0,34773.0,17834.0,17015.0,-0.9,-1.0,-0.8,125.3,126.2,123.7,11350.0,9279.0,2071.0,9749.0,,,-45.0,183.0,228.0,21054.0
1890,389200 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
1891,389200 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
1892,389200 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
1893,389200 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
1894,389200 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
1895,389200 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
1896,389200 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
1897,389200 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
1898,389200 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
1899,389200 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
1900,389200 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
1901,389200 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
1902,389200 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
1903,389200 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
1904,389200 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
1905,389200 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
1906,389200 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
1907,389200 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
1908,389200 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
1909,389200 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
1910,389200 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
1911,389200 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
1912,389200 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
1913,389200 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
1914,389200 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
1915,389200 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
1916,389200 ,2021JJ00,6379.0,3799.0,2580.0,6379.0,3799.0,2580.0,,,,100.0,100.0,100.0,1997.0,1604.0,393.0,1466.0,536.0,930.0,-883.0,75.0,958.0,2580.0
1917,389200 ,2022JJ00,10737.0,6095.0,4642.0,9580.0,5166.0,4414.0,50.2,36.0,71.1,112.1,118.0,105.2,2389.0,1905.0,484.0,2368.0,591.0,1777.0,-115.0,85.0,200.0,4642.0
1918,389200 ,2023JJ00,12542.0,6916.0,5626.0,10453.0,5514.0,4953.0,9.1,6.7,12.2,120.0,125.4,113.6,2787.0,2239.0,548.0,2828.0,652.0,2176.0,11.0,94.0,83.0,5626.0
1919,389200 ,2024JJ00,13159.0,6806.0,6353.0,10111.0,5389.0,4730.0,-3.3,-2.3,-4.5,130.1,126.3,134.3,3029.0,2435.0,594.0,3318.0,,,6.0,94.0,88.0,6353.0
1920,390500 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
1921,390500 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
1922,390500 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
1923,390500 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
1924,390500 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
1925,390500 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
1926,390500 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
1927,390500 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
1928,390500 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
1929,390500 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
1930,390500 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
1931,390500 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
1932,390500 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
1933,390500 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
1934,390500 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
1935,390500 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
1936,390500 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
1937,390500 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
1938,390500 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
1939,390500 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
1940,390500 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
1941,390500 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
1942,390500 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
1943,390500 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
1944,390500 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
1945,390500 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
1946,390500 ,2021JJ00,17463.0,9956.0,7507.0,17463.0,9956.0,7507.0,,,,100.0,100.0,100.0,5738.0,4694.0,1044.0,4863.0,526.0,4337.0,-3094.0,70.0,3164.0,7507.0
1947,390500 ,2022JJ00,25750.0,14451.0,11299.0,23907.0,12475.0,11432.0,36.9,25.3,52.3,107.7,115.8,98.8,6913.0,5649.0,1264.0,4858.0,569.0,4289.0,-472.0,85.0,557.0,11299.0
1948,390500 ,2023JJ00,28788.0,15527.0,13261.0,24636.0,12501.0,12196.0,3.0,0.2,6.7,116.9,124.2,108.7,7674.0,6305.0,1369.0,5650.0,607.0,5043.0,-63.0,85.0,148.0,13261.0
1949,390500 ,2024JJ00,30405.0,15704.0,14701.0,24652.0,12441.0,12281.0,0.1,-0.5,0.7,123.3,126.2,119.7,8321.0,6844.0,1477.0,6431.0,,,-51.0,89.0,140.0,14701.0
1950,391600 ,1995JJ00,18307.0,8893.0,9414.0,18529.0,9691.0,8840.0,,,,98.8,91.8,106.5,5054.0,4402.0,652.0,4398.0,1833.0,2565.0,-38.0,34.0,72.0,9414.0
1951,391600 ,1996JJ00,20500.0,10108.0,10392.0,20508.0,11157.0,9413.0,10.7,15.1,6.5,100.0,90.6,110.4,5659.0,4926.0,733.0,4785.0,1920.0,2865.0,-52.0,39.0,91.0,10392.0
1952,391600 ,1997JJ00,24282.0,11993.0,12289.0,24349.0,13336.0,11103.0,18.7,19.5,18.0,99.7,89.9,110.7,6529.0,5760.0,769.0,5817.0,2137.0,3680.0,-57.0,46.0,103.0,12289.0
1953,391600 ,1998JJ00,28806.0,14459.0,14347.0,29455.0,16391.0,13222.0,21.0,22.9,19.1,97.8,88.2,108.5,7821.0,6452.0,1369.0,6611.0,2415.0,4196.0,-85.0,47.0,132.0,14347.0
1954,391600 ,1999JJ00,33604.0,17367.0,16237.0,35227.0,19897.0,15574.0,19.6,21.4,17.8,95.4,87.3,104.3,9176.0,7556.0,1620.0,7130.0,2861.0,4269.0,-69.0,60.0,129.0,16237.0
1955,391600 ,2000JJ00,38630.0,20497.0,18133.0,40849.0,22967.0,18147.0,16.0,15.4,16.5,94.6,89.2,99.9,10641.0,8634.0,2007.0,7555.0,3443.0,4112.0,-63.0,65.0,128.0,18133.0
1956,391600 ,2001JJ00,42903.0,22609.0,20294.0,45095.0,25247.0,20130.0,10.4,9.9,10.9,95.1,89.6,100.8,11351.0,9587.0,1764.0,9011.0,3955.0,5056.0,-68.0,72.0,140.0,20294.0
1957,391600 ,2002JJ00,43958.0,22137.0,21821.0,46024.0,25250.0,21004.0,2.1,0.0,4.3,95.5,87.7,103.9,11112.0,9185.0,1927.0,10777.0,4295.0,6482.0,-68.0,72.0,140.0,21821.0
1958,391600 ,2003JJ00,44715.0,21632.0,23083.0,46422.0,24745.0,21796.0,0.9,-2.0,3.8,96.3,87.4,105.9,11080.0,8971.0,2109.0,12070.0,4419.0,7651.0,-67.0,74.0,141.0,23083.0
1959,391600 ,2004JJ00,45206.0,21748.0,23458.0,46682.0,24750.0,22027.0,0.6,0.0,1.1,96.8,87.9,106.5,11033.0,8866.0,2167.0,12510.0,4498.0,8012.0,-85.0,76.0,161.0,23458.0
1960,391600 ,2005JJ00,46988.0,22633.0,24355.0,48573.0,25652.0,23003.0,4.1,3.6,4.4,96.7,88.2,105.9,11587.0,9456.0,2131.0,12851.0,4615.0,8236.0,-83.0,79.0,162.0,24355.0
1961,391600 ,2006JJ00,49353.0,23559.0,25794.0,50982.0,26471.0,24521.0,5.0,3.2,6.6,96.8,89.0,105.2,12215.0,10086.0,2129.0,13673.0,4784.0,8889.0,-94.0,76.0,170.0,25794.0
