ID,TypeLozing,IndustrieVolgensSBI93,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,XyleenTotaal_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,Pentachloorfenol_25,ChloorverbAnorgChloridenAlsCl_26,Fluoriden_27,CyanidenAnorganischAlsCN_28,CZV_29
658,I         ,155       ,1995JJ00  ,642.0,1592.0,0.0,2.0,7.572,66.6,,462.0,1.039,139.0,59.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,7855.0,0.0,0.0,19228.0
659,I         ,155       ,2000JJ00  ,598.0,1364.0,0.0,0.0,0.0,12.1,,71.0,0.006,7.0,12.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10300.0,0.0,0.0,18265.0
660,I         ,155       ,2003JJ00  ,478.0,1238.0,0.0,3.6,0.292,34.7,0.0,79.0,0.112,10.0,25.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,14263.0,0.0,0.0,16362.0
661,I         ,155       ,2004JJ00  ,552.0,1237.0,0.0,17.5,1.518,16.6,0.0,41.0,0.021,4.0,22.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13033.0,0.0,0.0,18397.0
662,I         ,155       ,2005JJ00  ,637.0,1366.0,0.0,8.7,0.996,52.2,0.0,49.0,0.0,9.0,26.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13693.0,0.0,0.0,19313.0
663,I         ,155       ,2006JJ00  ,587.0,1808.0,0.0,0.0,0.083,6.3,0.0,30.0,0.0,1.0,5.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12792.0,0.0,0.0,19818.0
664,I         ,155       ,2007JJ00  ,597.0,2354.0,0.0,0.0,0.0,6.8,0.0,30.0,0.0,8.0,4.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12242.0,0.0,0.0,16240.0
665,I         ,155       ,2008JJ00  ,584.0,1265.0,0.0,0.0,0.0,0.7,0.0,19.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13010.0,0.0,0.0,15398.0
666,I         ,156       ,1990JJ00  ,0.0,32.0,0.0,2.0,0.0,39.0,,9.0,0.0,0.0,21.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5875.0
667,I         ,156       ,1995JJ00  ,78.0,114.0,0.0,0.0,6.0,113.4,,117.0,0.0,62.0,74.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,1305.0
668,I         ,156       ,2000JJ00  ,60.0,71.0,0.0,0.0,0.0,60.0,,32.0,0.0,13.0,41.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,0.0,813.0
669,I         ,156       ,2003JJ00  ,66.0,87.0,0.0,0.0,0.0,0.0,0.0,16.0,0.059,0.0,20.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.0,0.0,0.0,1154.0
670,I         ,156       ,2004JJ00  ,64.0,74.0,0.0,0.0,0.0,7.5,0.0,15.0,0.12,0.0,20.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,0.0,0.0,1161.0
671,I         ,156       ,2005JJ00  ,75.0,76.0,0.0,0.5,0.0,4.0,0.0,24.0,0.31,0.0,25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,925.0
672,I         ,156       ,2006JJ00  ,81.0,88.0,0.0,2.6,0.0,2.1,0.0,29.0,0.9,0.0,23.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.0,0.0,0.0,1301.0
673,I         ,156       ,2007JJ00  ,84.0,64.0,0.0,5.3,1.06,10.6,0.0,37.0,0.55,11.0,20.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285.0,0.0,0.0,902.0
674,I         ,156       ,2008JJ00  ,64.0,33.0,0.0,20.7,2.07,10.9,0.0,34.0,0.31,17.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.0,0.0,0.0,315.0
675,I         ,157       ,1990JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
676,I         ,157       ,1995JJ00  ,2.0,10.0,0.0,0.0,0.0,0.0,,51.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,331.0
677,I         ,157       ,2000JJ00  ,18.0,38.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,653.0
678,I         ,157       ,2003JJ00  ,11.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,282.0
679,I         ,157       ,2004JJ00  ,12.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,635.0
680,I         ,157       ,2005JJ00  ,29.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,1086.0
681,I         ,157       ,2006JJ00  ,29.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,1043.0
682,I         ,157       ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,I         ,157       ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,I         ,158       ,1990JJ00  ,3.0,241.0,0.0,0.0,0.32,72.6,,221.0,1.0,11.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,7401.0
685,I         ,158       ,1995JJ00  ,52.0,635.0,0.0,0.2,1.064,546.9,,896.0,1.123,31.0,460.0,2610.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5531.0,0.0,0.0,19289.0
686,I         ,158       ,2000JJ00  ,71.0,595.0,0.0,6.5,4.326,88.9,,473.0,0.121,9.0,89.0,979.0,0.0,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8227.0,0.0,0.0,16621.0
687,I         ,158       ,2003JJ00  ,129.0,1512.0,0.0,3.8,4.249,122.7,0.0,330.0,0.058,15.0,105.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7606.0,0.0,0.0,15090.0
688,I         ,158       ,2004JJ00  ,151.0,595.0,0.0,7.0,0.658,56.7,0.0,440.0,0.453,9.0,77.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.0,0.0,0.0,15353.0
689,I         ,158       ,2005JJ00  ,255.0,518.0,0.0,18.3,0.032,31.2,0.0,276.0,0.0,9.0,56.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.0,0.0,0.0,14564.0
690,I         ,158       ,2006JJ00  ,58.0,455.0,0.0,9.6,0.4,14.0,0.0,128.0,0.0,0.0,26.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.0,0.0,0.0,13160.0
691,I         ,158       ,2007JJ00  ,37.0,291.0,0.0,2.9,0.0,4.8,0.0,49.0,0.0,1.0,14.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,0.0,0.0,12135.0
692,I         ,158       ,2008JJ00  ,25.0,211.0,0.0,7.1,0.0,9.9,0.0,67.0,0.0,2.0,18.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0,0.0,0.0,7474.0
693,I         ,159       ,1990JJ00  ,38.0,436.0,0.0,0.0,0.0,0.0,,1683.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,0.0,0.0,6988.0
694,I         ,159       ,1995JJ00  ,24.0,269.0,0.0,19.4,5.14,176.5,,775.0,0.261,79.0,96.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,0.0,0.0,6163.0
695,I         ,159       ,2000JJ00  ,67.0,276.0,0.0,1.1,0.144,59.4,,834.0,0.341,3.0,20.0,2603.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.0,0.0,0.0,7705.0
696,I         ,159       ,2003JJ00  ,49.0,266.0,0.0,8.3,0.4,111.1,0.0,886.0,0.243,2.0,33.0,1168.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.0,0.0,0.0,6707.0
697,I         ,159       ,2004JJ00  ,61.0,243.0,0.0,14.2,0.03,124.0,0.0,685.0,0.165,2.0,33.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,0.0,5424.0
698,I         ,159       ,2005JJ00  ,35.0,268.0,0.0,25.1,0.0,183.5,0.0,544.0,0.27,1.0,43.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,0.0,0.0,6217.0
699,I         ,159       ,2006JJ00  ,32.0,211.0,0.0,16.2,0.007,117.2,0.0,310.0,0.03,13.0,36.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,5044.0
700,I         ,159       ,2007JJ00  ,0.0,112.0,0.0,0.1,0.0,45.8,0.0,35.0,0.03,2.0,12.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7220.0
701,I         ,159       ,2008JJ00  ,46.0,254.0,0.0,7.2,0.0,20.2,0.0,87.0,0.253,4.0,7.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,3775.0
702,I         ,16        ,1990JJ00  ,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,85.0
703,I         ,16        ,1995JJ00  ,3.0,12.0,0.0,0.0,0.0,9.0,,38.0,0.0,11.0,4.0,71.0,1.7,0.0,0.0,0.0,342.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,515.0
704,I         ,16        ,2000JJ00  ,7.0,46.0,0.0,0.0,0.026,6.2,,53.0,0.006,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,1037.0
705,I         ,16        ,2003JJ00  ,1.0,10.0,0.0,1.6,0.0,10.9,0.0,29.0,0.005,0.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0
706,I         ,16        ,2004JJ00  ,1.0,10.0,0.0,1.6,0.0,10.9,0.0,31.0,0.005,0.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0
707,I         ,16        ,2005JJ00  ,1.0,11.0,0.0,0.4,0.07,8.2,0.0,65.0,0.0,2.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0
708,I         ,16        ,2006JJ00  ,1.0,10.0,0.0,0.0,0.092,0.0,0.0,45.0,0.017,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0
709,I         ,16        ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,I         ,16        ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,I         ,DB        ,1990JJ00  ,48.0,244.0,3.0,0.0,0.0,654.0,,2058.0,0.0,45.0,278.0,2640.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,7797.0
712,I         ,DB        ,1995JJ00  ,49.0,517.0,110.19,10.4,2.578,2472.1,,2938.0,0.012,83.0,509.0,4671.0,0.7,4.3,0.0,0.0,0.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,0.0,0.0,14353.0
713,I         ,DB        ,2000JJ00  ,5.0,399.0,0.0,0.0,0.232,605.8,,3040.0,0.24,163.0,380.0,1597.0,1.8,1.0,0.0,0.0,1.4,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,17012.0
714,I         ,DB        ,2003JJ00  ,5.0,837.0,0.0,0.5,0.68,320.7,0.0,3127.0,0.024,122.0,424.0,2424.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,22673.0
715,I         ,DB        ,2004JJ00  ,5.0,496.0,0.0,0.0,0.015,367.8,0.0,1916.0,0.0,64.0,232.0,1636.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,0.0,0.0,17296.0
716,I         ,DB        ,2005JJ00  ,7.0,301.0,0.0,0.0,0.015,369.8,0.0,1806.0,0.0,38.0,98.0,1725.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,0.0,0.0,12961.0
717,I         ,DB        ,2006JJ00  ,9.0,288.0,0.0,0.0,0.02,299.0,0.0,1324.0,0.0,25.0,200.0,1261.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,8097.0
718,I         ,DB        ,2007JJ00  ,9.0,725.0,0.0,0.0,0.022,55.0,0.0,555.0,0.0,1.0,148.0,2247.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,0.0,5740.0
719,I         ,DB        ,2008JJ00  ,7.0,660.0,0.0,51.8,0.031,200.1,0.0,1072.0,0.0,11.0,297.0,4403.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,9208.0
720,I         ,DC        ,1990JJ00  ,0.0,426.0,0.0,0.0,0.0,334.0,,16.0,0.0,8.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11735.0,0.0,0.0,2018.0
721,I         ,DC        ,1995JJ00  ,0.0,105.0,0.0,0.0,0.102,419.2,,7.0,0.0,7.0,15.0,72.0,0.0,2.7,0.0,0.0,0.1,0.6,0.0,0.0,3.398,0.0,0.0,0.0,0.0,1894.0,0.0,0.0,681.0
722,I         ,DC        ,2000JJ00  ,4.0,222.0,0.0,0.8,0.0,403.1,,41.0,0.0,2.0,19.0,150.0,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,7224.0,0.0,0.0,5754.0
723,I         ,DC        ,2003JJ00  ,1.0,81.0,0.0,11.9,0.0,450.8,0.0,12.0,0.0,0.0,9.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,714.0
724,I         ,DC        ,2004JJ00  ,2.0,93.0,0.0,11.7,0.599,427.3,0.0,6.0,0.0,2.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.0,0.0,0.0,630.0
725,I         ,DC        ,2005JJ00  ,1.0,86.0,0.0,0.2,0.655,235.6,0.0,15.0,0.0,26.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,0.0,0.0,275.0
726,I         ,DC        ,2006JJ00  ,1.0,123.0,0.0,3.0,0.0,115.8,0.0,2.0,0.0,0.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,0.0,0.0,336.0
727,I         ,DC        ,2007JJ00  ,0.0,137.0,0.0,1.2,0.2,146.7,0.0,3.0,0.2,2.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254.0,0.0,0.0,226.0
728,I         ,DC        ,2008JJ00  ,0.0,32.0,0.0,2.6,0.58,103.2,0.0,6.0,0.176,3.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0
729,I         ,DD        ,1990JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,I         ,DD        ,1995JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,I         ,DD        ,2000JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,I         ,DD        ,2003JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,I         ,DD        ,2004JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,I         ,DD        ,2005JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,I         ,DD        ,2006JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,I         ,DD        ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,I         ,DD        ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,I         ,DE        ,1990JJ00  ,4.0,142.0,0.0,1.3,1.457,389.6,,736.0,0.196,30.0,20.0,1051.0,0.2,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,946.0,6171.0
739,I         ,DE        ,1995JJ00  ,5.0,255.0,0.0,3.1,0.714,509.0,,1458.0,0.103,27.0,91.0,1641.0,0.6,2.1,0.8,0.0,275.0,0.2,2.0,0.0,0.025,0.025,0.0,0.0,15.034,671.0,0.0,194.0,10556.0
740,I         ,DE        ,2000JJ00  ,22.0,171.0,0.0,26.1,3.328,60.5,,530.0,0.86,53.0,62.0,584.0,0.1,0.4,0.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.0,0.0,21.0,8471.0
741,I         ,DE        ,2003JJ00  ,14.0,215.0,0.0,13.4,1.217,57.8,0.0,321.0,0.421,3.0,70.0,598.0,0.1,0.0,0.0,0.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.0,1.0,10994.0
742,I         ,DE        ,2004JJ00  ,18.0,242.0,0.0,3.8,0.043,27.3,0.0,355.0,0.094,1.0,57.0,852.0,0.0,0.0,0.0,0.0,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,0.0,2.0,11041.0
743,I         ,DE        ,2005JJ00  ,18.0,240.0,0.0,2.0,1.52,44.8,0.0,366.0,0.153,1.0,53.0,885.0,0.0,0.0,0.0,0.0,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,0.0,2.0,11390.0
744,I         ,DE        ,2006JJ00  ,20.0,262.0,0.0,0.0,0.001,25.1,0.0,554.0,0.002,2.0,33.0,643.0,0.0,0.0,0.0,0.0,3.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,0.0,5.0,9364.0
745,I         ,DE        ,2007JJ00  ,7.0,232.0,0.0,3.0,0.003,15.2,0.0,730.0,0.0,4.0,29.0,570.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,0.0,3.0,4781.0
746,I         ,DE        ,2008JJ00  ,20.0,268.0,0.0,0.1,0.03,33.4,0.0,414.0,0.256,1.0,54.0,839.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2367.0,0.0,2.0,9612.0
747,I         ,DF        ,1990JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,70.0
748,I         ,DF        ,1995JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,53.0
749,I         ,DF        ,2000JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,I         ,DF        ,2003JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,I         ,DF        ,2004JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,I         ,DF        ,2005JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,I         ,DF        ,2006JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,I         ,DF        ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,I         ,DF        ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,I         ,DG        ,1990JJ00  ,238.0,2791.0,330.575,1159.2,136.565,4539.9,,6747.0,214.365,2850.0,9698.0,13422.0,10236.7,448.6,2.5,2.0,38735.5,6088.2,3501.8,0.115,0.167,0.284,0.008,0.157,0.0,65668.0,38.0,0.0,29657.0
