ID,WoonlandVanGasten,Sterklassen,Perioden,Gasten_1,Overnachtingen_2
43555,60100,111,2014MM02,0.0,0.0
43556,60100,111,2014MM03,0.0,0.0
43557,60100,111,2014KW01,1.0,1.0
43558,60100,111,2014MM04,0.0,0.0
43559,60100,111,2014MM05,0.0,0.0
43560,60100,111,2014MM06,0.0,0.0
43561,60100,111,2014KW02,1.0,1.0
43562,60100,111,2014MM07,0.0,0.0
43563,60100,111,2014MM08,0.0,0.0
43564,60100,111,2014MM09,0.0,0.0
43565,60100,111,2014KW03,1.0,1.0
43566,60100,111,2014MM10,0.0,0.0
43567,60100,111,2014MM11,0.0,0.0
43568,60100,111,2014MM12,0.0,0.0
43569,60100,111,2014KW04,0.0,0.0
43570,60100,111,2014JJ00,2.0,5.0
43571,60100,111,2015MM01,0.0,0.0
43572,60100,111,2015MM02,0.0,0.0
43573,60100,111,2015MM03,0.0,0.0
43574,60100,111,2015KW01,0.0,0.0
43575,60100,111,2015MM04,0.0,0.0
43576,60100,111,2015MM05,0.0,0.0
43577,60100,111,2015MM06,0.0,0.0
43578,60100,111,2015KW02,1.0,2.0
43579,60100,111,2015MM07,0.0,0.0
43580,60100,111,2015MM08,0.0,0.0
43581,60100,111,2015MM09,0.0,0.0
43582,60100,111,2015KW03,1.0,2.0
43583,60100,111,2015MM10,0.0,0.0
43584,60100,111,2015MM11,0.0,0.0
43585,60100,111,2015MM12,0.0,0.0
43586,60100,111,2015KW04,1.0,1.0
43587,60100,111,2015JJ00,3.0,5.0
43588,60100,112,2012MM01,1.0,1.0
43589,60100,112,2012MM02,1.0,1.0
43590,60100,112,2012MM03,1.0,1.0
43591,60100,112,2012KW01,2.0,3.0
43592,60100,112,2012MM04,1.0,3.0
43593,60100,112,2012MM05,1.0,1.0
43594,60100,112,2012MM06,1.0,3.0
43595,60100,112,2012KW02,3.0,7.0
43596,60100,112,2012MM07,2.0,4.0
43597,60100,112,2012MM08,1.0,2.0
43598,60100,112,2012MM09,2.0,3.0
43599,60100,112,2012KW03,5.0,8.0
43600,60100,112,2012MM10,1.0,3.0
43601,60100,112,2012MM11,1.0,2.0
43602,60100,112,2012MM12,1.0,2.0
43603,60100,112,2012KW04,4.0,6.0
43604,60100,112,2012JJ00,14.0,25.0
43605,60100,112,2013MM01,1.0,3.0
43606,60100,112,2013MM02,1.0,2.0
43607,60100,112,2013MM03,1.0,2.0
43608,60100,112,2013KW01,4.0,6.0
43609,60100,112,2013MM04,2.0,3.0
43610,60100,112,2013MM05,1.0,2.0
43611,60100,112,2013MM06,2.0,3.0
43612,60100,112,2013KW02,5.0,8.0
43613,60100,112,2013MM07,2.0,4.0
43614,60100,112,2013MM08,2.0,4.0
43615,60100,112,2013MM09,1.0,3.0
43616,60100,112,2013KW03,6.0,10.0
43617,60100,112,2013MM10,1.0,3.0
43618,60100,112,2013MM11,1.0,3.0
43619,60100,112,2013MM12,1.0,2.0
43620,60100,112,2013KW04,4.0,7.0
43621,60100,112,2013JJ00,18.0,32.0
43622,60100,112,2014MM01,1.0,2.0
43623,60100,112,2014MM02,1.0,2.0
43624,60100,112,2014MM03,2.0,3.0
43625,60100,112,2014KW01,4.0,7.0
43626,60100,112,2014MM04,2.0,3.0
43627,60100,112,2014MM05,1.0,2.0
43628,60100,112,2014MM06,2.0,3.0
43629,60100,112,2014KW02,5.0,9.0
43630,60100,112,2014MM07,2.0,4.0
43631,60100,112,2014MM08,1.0,3.0
43632,60100,112,2014MM09,2.0,4.0
43633,60100,112,2014KW03,6.0,11.0
43634,60100,112,2014MM10,2.0,4.0
43635,60100,112,2014MM11,2.0,4.0
43636,60100,112,2014MM12,1.0,2.0
43637,60100,112,2014KW04,5.0,9.0
43638,60100,112,2014JJ00,20.0,37.0
43639,60100,112,2015MM01,1.0,2.0
43640,60100,112,2015MM02,1.0,3.0
43641,60100,112,2015MM03,1.0,2.0
43642,60100,112,2015KW01,4.0,7.0
43643,60100,112,2015MM04,2.0,3.0
43644,60100,112,2015MM05,1.0,2.0
43645,60100,112,2015MM06,2.0,4.0
43646,60100,112,2015KW02,5.0,10.0
43647,60100,112,2015MM07,2.0,4.0
43648,60100,112,2015MM08,3.0,5.0
43649,60100,112,2015MM09,2.0,4.0
43650,60100,112,2015KW03,7.0,13.0
43651,60100,112,2015MM10,2.0,4.0
43652,60100,112,2015MM11,1.0,2.0
43653,60100,112,2015MM12,1.0,2.0
43654,60100,112,2015KW04,4.0,8.0
43655,60100,112,2015JJ00,21.0,37.0
43656,60100,113,2012MM01,2.0,3.0
43657,60100,113,2012MM02,3.0,5.0
43658,60100,113,2012MM03,4.0,7.0
43659,60100,113,2012KW01,9.0,14.0
43660,60100,113,2012MM04,3.0,4.0
43661,60100,113,2012MM05,4.0,6.0
43662,60100,113,2012MM06,5.0,6.0
43663,60100,113,2012KW02,12.0,16.0
43664,60100,113,2012MM07,4.0,6.0
43665,60100,113,2012MM08,5.0,7.0
43666,60100,113,2012MM09,5.0,8.0
43667,60100,113,2012KW03,14.0,21.0
43668,60100,113,2012MM10,6.0,9.0
43669,60100,113,2012MM11,7.0,9.0
43670,60100,113,2012MM12,5.0,7.0
43671,60100,113,2012KW04,18.0,25.0
43672,60100,113,2012JJ00,52.0,75.0
43673,60100,113,2013MM01,4.0,6.0
43674,60100,113,2013MM02,4.0,5.0
43675,60100,113,2013MM03,5.0,7.0
43676,60100,113,2013KW01,13.0,18.0
43677,60100,113,2013MM04,5.0,7.0
43678,60100,113,2013MM05,6.0,8.0
43679,60100,113,2013MM06,6.0,9.0
43680,60100,113,2013KW02,17.0,24.0
43681,60100,113,2013MM07,6.0,8.0
43682,60100,113,2013MM08,5.0,8.0
43683,60100,113,2013MM09,5.0,6.0
43684,60100,113,2013KW03,16.0,23.0
43685,60100,113,2013MM10,4.0,6.0
43686,60100,113,2013MM11,4.0,6.0
43687,60100,113,2013MM12,3.0,4.0
43688,60100,113,2013KW04,11.0,16.0
43689,60100,113,2013JJ00,57.0,80.0
43690,60100,113,2014MM01,3.0,3.0
43691,60100,113,2014MM02,3.0,4.0
43692,60100,113,2014MM03,4.0,6.0
43693,60100,113,2014KW01,9.0,13.0
43694,60100,113,2014MM04,4.0,6.0
43695,60100,113,2014MM05,4.0,5.0
43696,60100,113,2014MM06,4.0,6.0
43697,60100,113,2014KW02,11.0,16.0
43698,60100,113,2014MM07,4.0,6.0
43699,60100,113,2014MM08,4.0,5.0
43700,60100,113,2014MM09,3.0,6.0
43701,60100,113,2014KW03,11.0,16.0
43702,60100,113,2014MM10,3.0,6.0
43703,60100,113,2014MM11,3.0,6.0
43704,60100,113,2014MM12,3.0,5.0
43705,60100,113,2014KW04,9.0,16.0
43706,60100,113,2014JJ00,41.0,62.0
43707,60100,113,2015MM01,2.0,3.0
43708,60100,113,2015MM02,2.0,4.0
43709,60100,113,2015MM03,3.0,5.0
43710,60100,113,2015KW01,8.0,13.0
43711,60100,113,2015MM04,6.0,8.0
43712,60100,113,2015MM05,5.0,8.0
43713,60100,113,2015MM06,6.0,9.0
43714,60100,113,2015KW02,18.0,25.0
43715,60100,113,2015MM07,7.0,10.0
43716,60100,113,2015MM08,7.0,11.0
43717,60100,113,2015MM09,7.0,10.0
43718,60100,113,2015KW03,21.0,31.0
43719,60100,113,2015MM10,8.0,12.0
43720,60100,113,2015MM11,7.0,10.0
43721,60100,113,2015MM12,6.0,10.0
43722,60100,113,2015KW04,22.0,32.0
43723,60100,113,2015JJ00,68.0,100.0
43724,60100,114,2012MM01,0.0,0.0
43725,60100,114,2012MM02,0.0,0.0
43726,60100,114,2012MM03,0.0,0.0
43727,60100,114,2012KW01,1.0,2.0
43728,60100,114,2012MM04,1.0,1.0
43729,60100,114,2012MM05,1.0,1.0
43730,60100,114,2012MM06,1.0,1.0
43731,60100,114,2012KW02,2.0,4.0
43732,60100,114,2012MM07,0.0,0.0
43733,60100,114,2012MM08,1.0,1.0
43734,60100,114,2012MM09,1.0,1.0
43735,60100,114,2012KW03,2.0,3.0
43736,60100,114,2012MM10,1.0,1.0
43737,60100,114,2012MM11,0.0,0.0
43738,60100,114,2012MM12,0.0,0.0
43739,60100,114,2012KW04,2.0,3.0
43740,60100,114,2012JJ00,7.0,11.0
43741,60100,114,2013MM01,0.0,0.0
43742,60100,114,2013MM02,1.0,1.0
43743,60100,114,2013MM03,0.0,0.0
43744,60100,114,2013KW01,1.0,2.0
43745,60100,114,2013MM04,1.0,1.0
43746,60100,114,2013MM05,0.0,0.0
43747,60100,114,2013MM06,1.0,1.0
43748,60100,114,2013KW02,2.0,3.0
43749,60100,114,2013MM07,1.0,2.0
43750,60100,114,2013MM08,1.0,1.0
43751,60100,114,2013MM09,1.0,1.0
43752,60100,114,2013KW03,3.0,4.0
43753,60100,114,2013MM10,1.0,2.0
43754,60100,114,2013MM11,1.0,1.0
43755,60100,114,2013MM12,0.0,0.0
43756,60100,114,2013KW04,2.0,4.0
43757,60100,114,2013JJ00,8.0,14.0
43758,60100,114,2014MM01,1.0,1.0
43759,60100,114,2014MM02,0.0,0.0
43760,60100,114,2014MM03,1.0,1.0
43761,60100,114,2014KW01,2.0,3.0
43762,60100,114,2014MM04,1.0,1.0
43763,60100,114,2014MM05,1.0,2.0
43764,60100,114,2014MM06,1.0,1.0
43765,60100,114,2014KW02,2.0,4.0
43766,60100,114,2014MM07,1.0,2.0
43767,60100,114,2014MM08,1.0,2.0
43768,60100,114,2014MM09,1.0,1.0
43769,60100,114,2014KW03,3.0,5.0
43770,60100,114,2014MM10,1.0,2.0
43771,60100,114,2014MM11,1.0,1.0
43772,60100,114,2014MM12,1.0,1.0
43773,60100,114,2014KW04,3.0,5.0
43774,60100,114,2014JJ00,10.0,16.0
43775,60100,114,2015MM01,1.0,1.0
43776,60100,114,2015MM02,0.0,0.0
43777,60100,114,2015MM03,1.0,1.0
43778,60100,114,2015KW01,2.0,3.0
43779,60100,114,2015MM04,1.0,1.0
43780,60100,114,2015MM05,1.0,1.0
43781,60100,114,2015MM06,1.0,1.0
43782,60100,114,2015KW02,2.0,4.0
43783,60100,114,2015MM07,1.0,2.0
43784,60100,114,2015MM08,1.0,2.0
43785,60100,114,2015MM09,1.0,2.0
43786,60100,114,2015KW03,3.0,6.0
43787,60100,114,2015MM10,1.0,2.0
43788,60100,114,2015MM11,1.0,1.0
43789,60100,114,2015MM12,0.0,0.0
43790,60100,114,2015KW04,2.0,4.0
43791,60100,114,2015JJ00,10.0,16.0
43792,60140,101,2012MM01,1.0,1.0
43793,60140,101,2012MM02,1.0,1.0
43794,60140,101,2012MM03,1.0,2.0
43795,60140,101,2012KW01,3.0,5.0
43796,60140,101,2012MM04,2.0,4.0
43797,60140,101,2012MM05,2.0,4.0
43798,60140,101,2012MM06,3.0,5.0
43799,60140,101,2012KW02,7.0,13.0
43800,60140,101,2012MM07,3.0,5.0
43801,60140,101,2012MM08,3.0,6.0
43802,60140,101,2012MM09,2.0,4.0
43803,60140,101,2012KW03,8.0,16.0
43804,60140,101,2012MM10,2.0,4.0
43805,60140,101,2012MM11,1.0,3.0
43806,60140,101,2012MM12,2.0,3.0
43807,60140,101,2012KW04,5.0,9.0
43808,60140,101,2012JJ00,24.0,43.0
43809,60140,101,2013MM01,1.0,3.0
43810,60140,101,2013MM02,1.0,2.0
43811,60140,101,2013MM03,2.0,3.0
43812,60140,101,2013KW01,4.0,8.0
43813,60140,101,2013MM04,2.0,4.0
43814,60140,101,2013MM05,2.0,4.0
43815,60140,101,2013MM06,2.0,4.0
43816,60140,101,2013KW02,6.0,12.0
43817,60140,101,2013MM07,3.0,5.0
43818,60140,101,2013MM08,2.0,4.0
43819,60140,101,2013MM09,2.0,3.0
43820,60140,101,2013KW03,7.0,13.0
43821,60140,101,2013MM10,2.0,4.0
43822,60140,101,2013MM11,2.0,4.0
43823,60140,101,2013MM12,2.0,3.0
43824,60140,101,2013KW04,5.0,10.0
43825,60140,101,2013JJ00,23.0,43.0
43826,60140,101,2014MM01,1.0,2.0
43827,60140,101,2014MM02,2.0,4.0
43828,60140,101,2014MM03,3.0,4.0
43829,60140,101,2014KW01,6.0,10.0
43830,60140,101,2014MM04,5.0,7.0
43831,60140,101,2014MM05,4.0,7.0
43832,60140,101,2014MM06,5.0,8.0
43833,60140,101,2014KW02,14.0,22.0
43834,60140,101,2014MM07,5.0,8.0
43835,60140,101,2014MM08,4.0,6.0
43836,60140,101,2014MM09,3.0,5.0
43837,60140,101,2014KW03,11.0,18.0
43838,60140,101,2014MM10,3.0,5.0
43839,60140,101,2014MM11,2.0,3.0
43840,60140,101,2014MM12,2.0,3.0
43841,60140,101,2014KW04,6.0,10.0
43842,60140,101,2014JJ00,37.0,60.0
43843,60140,101,2015MM01,1.0,3.0
43844,60140,101,2015MM02,2.0,4.0
43845,60140,101,2015MM03,3.0,5.0
43846,60140,101,2015KW01,6.0,11.0
43847,60140,101,2015MM04,5.0,8.0
43848,60140,101,2015MM05,4.0,7.0
43849,60140,101,2015MM06,5.0,9.0
43850,60140,101,2015KW02,15.0,24.0
43851,60140,101,2015MM07,6.0,10.0
43852,60140,101,2015MM08,5.0,8.0
43853,60140,101,2015MM09,4.0,6.0
43854,60140,101,2015KW03,15.0,24.0
43855,60140,101,2015MM10,3.0,5.0
43856,60140,101,2015MM11,3.0,4.0
43857,60140,101,2015MM12,3.0,4.0
43858,60140,101,2015KW04,10.0,14.0
43859,60140,101,2015JJ00,45.0,74.0
43860,60140,102,2012MM01,0.0,0.0
43861,60140,102,2012MM02,0.0,0.0
43862,60140,102,2012MM03,0.0,0.0
43863,60140,102,2012KW01,0.0,0.0
43864,60140,102,2012MM04,0.0,0.0
43865,60140,102,2012MM05,0.0,0.0
43866,60140,102,2012MM06,0.0,0.0
43867,60140,102,2012KW02,1.0,2.0
43868,60140,102,2012MM07,0.0,0.0
43869,60140,102,2012MM08,0.0,0.0
43870,60140,102,2012MM09,0.0,0.0
43871,60140,102,2012KW03,1.0,1.0
43872,60140,102,2012MM10,0.0,0.0
43873,60140,102,2012MM11,0.0,0.0
43874,60140,102,2012MM12,0.0,0.0
43875,60140,102,2012KW04,0.0,0.0
43876,60140,102,2012JJ00,2.0,4.0
43877,60140,102,2013MM01,0.0,0.0
43878,60140,102,2013MM02,0.0,0.0
43879,60140,102,2013MM03,0.0,0.0
43880,60140,102,2013KW01,0.0,0.0
43881,60140,102,2013MM04,0.0,0.0
43882,60140,102,2013MM05,0.0,0.0
43883,60140,102,2013MM06,0.0,0.0
43884,60140,102,2013KW02,1.0,2.0
43885,60140,102,2013MM07,0.0,0.0
43886,60140,102,2013MM08,0.0,0.0
43887,60140,102,2013MM09,0.0,0.0
43888,60140,102,2013KW03,1.0,1.0
43889,60140,102,2013MM10,0.0,0.0
43890,60140,102,2013MM11,0.0,0.0
43891,60140,102,2013MM12,0.0,0.0
43892,60140,102,2013KW04,0.0,0.0
43893,60140,102,2013JJ00,2.0,5.0
43894,60140,102,2014MM01,0.0,0.0
43895,60140,102,2014MM02,0.0,0.0
43896,60140,102,2014MM03,0.0,0.0
43897,60140,102,2014KW01,0.0,0.0
43898,60140,102,2014MM04,1.0,1.0
43899,60140,102,2014MM05,1.0,1.0
43900,60140,102,2014MM06,1.0,1.0
43901,60140,102,2014KW02,2.0,3.0
43902,60140,102,2014MM07,0.0,0.0
43903,60140,102,2014MM08,0.0,0.0
43904,60140,102,2014MM09,0.0,0.0
43905,60140,102,2014KW03,1.0,2.0
43906,60140,102,2014MM10,0.0,0.0
43907,60140,102,2014MM11,0.0,0.0
43908,60140,102,2014MM12,0.0,0.0
43909,60140,102,2014KW04,1.0,1.0
43910,60140,102,2014JJ00,4.0,8.0
43911,60140,102,2015MM01,0.0,0.0
43912,60140,102,2015MM02,0.0,0.0
43913,60140,102,2015MM03,0.0,0.0
43914,60140,102,2015KW01,1.0,1.0
43915,60140,102,2015MM04,1.0,1.0
43916,60140,102,2015MM05,0.0,0.0
43917,60140,102,2015MM06,1.0,1.0
43918,60140,102,2015KW02,2.0,4.0
43919,60140,102,2015MM07,1.0,1.0
43920,60140,102,2015MM08,0.0,0.0
43921,60140,102,2015MM09,0.0,0.0
43922,60140,102,2015KW03,2.0,3.0
43923,60140,102,2015MM10,0.0,0.0
43924,60140,102,2015MM11,0.0,0.0
43925,60140,102,2015MM12,0.0,0.0
43926,60140,102,2015KW04,1.0,1.0
43927,60140,102,2015JJ00,5.0,9.0
43928,60140,103,2012MM01,0.0,0.0
43929,60140,103,2012MM02,0.0,0.0
43930,60140,103,2012MM03,0.0,0.0
43931,60140,103,2012KW01,0.0,0.0
43932,60140,103,2012MM04,0.0,0.0
43933,60140,103,2012MM05,0.0,0.0
43934,60140,103,2012MM06,0.0,0.0
43935,60140,103,2012KW02,0.0,0.0
43936,60140,103,2012MM07,0.0,0.0
43937,60140,103,2012MM08,0.0,0.0
43938,60140,103,2012MM09,0.0,0.0
43939,60140,103,2012KW03,0.0,0.0
43940,60140,103,2012MM10,0.0,0.0
43941,60140,103,2012MM11,0.0,0.0
43942,60140,103,2012MM12,0.0,0.0
43943,60140,103,2012KW04,0.0,0.0
43944,60140,103,2012JJ00,0.0,0.0
43945,60140,103,2013MM01,0.0,0.0
43946,60140,103,2013MM02,0.0,0.0
43947,60140,103,2013MM03,0.0,0.0
43948,60140,103,2013KW01,0.0,0.0
43949,60140,103,2013MM04,0.0,0.0
43950,60140,103,2013MM05,0.0,0.0
43951,60140,103,2013MM06,0.0,0.0
43952,60140,103,2013KW02,0.0,0.0
43953,60140,103,2013MM07,0.0,0.0
43954,60140,103,2013MM08,0.0,0.0
43955,60140,103,2013MM09,0.0,0.0
43956,60140,103,2013KW03,0.0,0.0
43957,60140,103,2013MM10,0.0,0.0
43958,60140,103,2013MM11,0.0,0.0
43959,60140,103,2013MM12,0.0,0.0
43960,60140,103,2013KW04,0.0,0.0
43961,60140,103,2013JJ00,1.0,1.0
43962,60140,103,2014MM01,0.0,0.0
43963,60140,103,2014MM02,0.0,0.0
43964,60140,103,2014MM03,0.0,0.0
43965,60140,103,2014KW01,0.0,0.0
43966,60140,103,2014MM04,0.0,0.0
43967,60140,103,2014MM05,0.0,0.0
43968,60140,103,2014MM06,0.0,0.0
43969,60140,103,2014KW02,0.0,0.0
43970,60140,103,2014MM07,0.0,0.0
43971,60140,103,2014MM08,0.0,0.0
43972,60140,103,2014MM09,0.0,0.0
43973,60140,103,2014KW03,0.0,0.0
43974,60140,103,2014MM10,0.0,0.0
43975,60140,103,2014MM11,0.0,0.0
43976,60140,103,2014MM12,0.0,0.0
43977,60140,103,2014KW04,0.0,0.0
43978,60140,103,2014JJ00,0.0,0.0
43979,60140,103,2015MM01,0.0,0.0
43980,60140,103,2015MM02,0.0,0.0
43981,60140,103,2015MM03,0.0,0.0
43982,60140,103,2015KW01,0.0,0.0
43983,60140,103,2015MM04,0.0,0.0
43984,60140,103,2015MM05,0.0,0.0
43985,60140,103,2015MM06,0.0,0.0
43986,60140,103,2015KW02,0.0,0.0
43987,60140,103,2015MM07,0.0,0.0
43988,60140,103,2015MM08,0.0,0.0
43989,60140,103,2015MM09,0.0,0.0
43990,60140,103,2015KW03,0.0,0.0
43991,60140,103,2015MM10,0.0,0.0
43992,60140,103,2015MM11,0.0,0.0
43993,60140,103,2015MM12,0.0,0.0
43994,60140,103,2015KW04,0.0,0.0
43995,60140,103,2015JJ00,1.0,1.0
43996,60140,104,2012MM01,0.0,0.0
43997,60140,104,2012MM02,0.0,0.0
43998,60140,104,2012MM03,0.0,0.0
43999,60140,104,2012KW01,0.0,0.0
44000,60140,104,2012MM04,0.0,0.0
44001,60140,104,2012MM05,0.0,0.0
44002,60140,104,2012MM06,0.0,0.0
44003,60140,104,2012KW02,0.0,0.0
44004,60140,104,2012MM07,0.0,0.0
44005,60140,104,2012MM08,0.0,0.0
44006,60140,104,2012MM09,0.0,0.0
44007,60140,104,2012KW03,0.0,0.0
44008,60140,104,2012MM10,0.0,0.0
44009,60140,104,2012MM11,0.0,0.0
44010,60140,104,2012MM12,0.0,0.0
44011,60140,104,2012KW04,0.0,0.0
44012,60140,104,2012JJ00,1.0,1.0
44013,60140,104,2013MM01,0.0,0.0
44014,60140,104,2013MM02,0.0,0.0
44015,60140,104,2013MM03,0.0,0.0
44016,60140,104,2013KW01,0.0,0.0
44017,60140,104,2013MM04,0.0,0.0
44018,60140,104,2013MM05,0.0,0.0
44019,60140,104,2013MM06,0.0,0.0
44020,60140,104,2013KW02,0.0,0.0
44021,60140,104,2013MM07,0.0,0.0
44022,60140,104,2013MM08,0.0,0.0
44023,60140,104,2013MM09,0.0,0.0
44024,60140,104,2013KW03,0.0,0.0
44025,60140,104,2013MM10,0.0,0.0
44026,60140,104,2013MM11,0.0,0.0
44027,60140,104,2013MM12,0.0,0.0
44028,60140,104,2013KW04,0.0,0.0
44029,60140,104,2013JJ00,0.0,0.0
44030,60140,104,2014MM01,0.0,0.0
44031,60140,104,2014MM02,0.0,0.0
44032,60140,104,2014MM03,0.0,0.0
44033,60140,104,2014KW01,0.0,0.0
44034,60140,104,2014MM04,0.0,0.0
44035,60140,104,2014MM05,0.0,0.0
44036,60140,104,2014MM06,0.0,0.0
44037,60140,104,2014KW02,0.0,0.0
44038,60140,104,2014MM07,0.0,0.0
44039,60140,104,2014MM08,0.0,0.0
44040,60140,104,2014MM09,0.0,0.0
44041,60140,104,2014KW03,0.0,0.0
44042,60140,104,2014MM10,0.0,0.0
44043,60140,104,2014MM11,0.0,0.0
44044,60140,104,2014MM12,0.0,0.0
44045,60140,104,2014KW04,0.0,0.0
44046,60140,104,2014JJ00,1.0,1.0
44047,60140,104,2015MM01,0.0,0.0
44048,60140,104,2015MM02,0.0,0.0
44049,60140,104,2015MM03,0.0,0.0
44050,60140,104,2015KW01,0.0,0.0
44051,60140,104,2015MM04,0.0,0.0
44052,60140,104,2015MM05,0.0,0.0
44053,60140,104,2015MM06,0.0,0.0
44054,60140,104,2015KW02,0.0,0.0
44055,60140,104,2015MM07,0.0,0.0
44056,60140,104,2015MM08,0.0,0.0
44057,60140,104,2015MM09,0.0,0.0
44058,60140,104,2015KW03,0.0,0.0
44059,60140,104,2015MM10,0.0,0.0
44060,60140,104,2015MM11,0.0,0.0
44061,60140,104,2015MM12,0.0,0.0
44062,60140,104,2015KW04,0.0,0.0
44063,60140,104,2015JJ00,1.0,1.0
44064,60140,105,2012MM01,0.0,0.0
44065,60140,105,2012MM02,0.0,0.0
44066,60140,105,2012MM03,0.0,0.0
44067,60140,105,2012KW01,1.0,1.0
44068,60140,105,2012MM04,0.0,0.0
44069,60140,105,2012MM05,0.0,0.0
44070,60140,105,2012MM06,0.0,0.0
44071,60140,105,2012KW02,1.0,2.0
44072,60140,105,2012MM07,1.0,1.0
44073,60140,105,2012MM08,1.0,1.0
44074,60140,105,2012MM09,0.0,0.0
44075,60140,105,2012KW03,2.0,3.0
44076,60140,105,2012MM10,0.0,0.0
44077,60140,105,2012MM11,0.0,0.0
44078,60140,105,2012MM12,0.0,0.0
44079,60140,105,2012KW04,1.0,2.0
44080,60140,105,2012JJ00,4.0,8.0
44081,60140,105,2013MM01,0.0,0.0
44082,60140,105,2013MM02,0.0,0.0
44083,60140,105,2013MM03,0.0,0.0
44084,60140,105,2013KW01,1.0,1.0
44085,60140,105,2013MM04,0.0,0.0
44086,60140,105,2013MM05,0.0,0.0
44087,60140,105,2013MM06,0.0,0.0
44088,60140,105,2013KW02,1.0,2.0
44089,60140,105,2013MM07,0.0,0.0
44090,60140,105,2013MM08,0.0,0.0
44091,60140,105,2013MM09,0.0,0.0
44092,60140,105,2013KW03,1.0,2.0
44093,60140,105,2013MM10,0.0,0.0
44094,60140,105,2013MM11,0.0,0.0
44095,60140,105,2013MM12,0.0,0.0
44096,60140,105,2013KW04,1.0,3.0
44097,60140,105,2013JJ00,4.0,8.0
44098,60140,105,2014MM01,0.0,0.0
44099,60140,105,2014MM02,0.0,0.0
44100,60140,105,2014MM03,0.0,0.0
44101,60140,105,2014KW01,1.0,1.0
44102,60140,105,2014MM04,1.0,1.0
44103,60140,105,2014MM05,0.0,0.0
44104,60140,105,2014MM06,1.0,2.0
44105,60140,105,2014KW02,2.0,4.0
44106,60140,105,2014MM07,0.0,0.0
44107,60140,105,2014MM08,0.0,0.0
44108,60140,105,2014MM09,0.0,0.0
44109,60140,105,2014KW03,1.0,3.0
44110,60140,105,2014MM10,0.0,0.0
44111,60140,105,2014MM11,0.0,0.0
44112,60140,105,2014MM12,0.0,0.0
44113,60140,105,2014KW04,0.0,0.0
44114,60140,105,2014JJ00,5.0,9.0
44115,60140,105,2015MM01,0.0,0.0
44116,60140,105,2015MM02,0.0,0.0
44117,60140,105,2015MM03,0.0,0.0
44118,60140,105,2015KW01,1.0,1.0
44119,60140,105,2015MM04,1.0,1.0
44120,60140,105,2015MM05,1.0,1.0
44121,60140,105,2015MM06,1.0,1.0
44122,60140,105,2015KW02,2.0,4.0
44123,60140,105,2015MM07,1.0,1.0
44124,60140,105,2015MM08,0.0,0.0
44125,60140,105,2015MM09,0.0,0.0
44126,60140,105,2015KW03,2.0,3.0
44127,60140,105,2015MM10,0.0,0.0
44128,60140,105,2015MM11,0.0,0.0
44129,60140,105,2015MM12,0.0,0.0
44130,60140,105,2015KW04,1.0,2.0
44131,60140,105,2015JJ00,5.0,10.0
44132,60140,106,2012MM01,0.0,0.0
44133,60140,106,2012MM02,0.0,0.0
44134,60140,106,2012MM03,0.0,0.0
44135,60140,106,2012KW01,1.0,2.0
44136,60140,106,2012MM04,1.0,3.0
44137,60140,106,2012MM05,2.0,3.0
44138,60140,106,2012MM06,2.0,3.0
44139,60140,106,2012KW02,5.0,8.0
44140,60140,106,2012MM07,2.0,3.0
44141,60140,106,2012MM08,2.0,4.0
44142,60140,106,2012MM09,1.0,3.0
44143,60140,106,2012KW03,5.0,10.0
44144,60140,106,2012MM10,1.0,2.0
44145,60140,106,2012MM11,1.0,1.0
44146,60140,106,2012MM12,1.0,2.0
44147,60140,106,2012KW04,3.0,6.0
44148,60140,106,2012JJ00,14.0,25.0
44149,60140,106,2013MM01,1.0,2.0
44150,60140,106,2013MM02,1.0,1.0
44151,60140,106,2013MM03,1.0,2.0
44152,60140,106,2013KW01,3.0,5.0
44153,60140,106,2013MM04,1.0,2.0
44154,60140,106,2013MM05,1.0,2.0
44155,60140,106,2013MM06,1.0,2.0
44156,60140,106,2013KW02,4.0,6.0
44157,60140,106,2013MM07,2.0,3.0
44158,60140,106,2013MM08,2.0,3.0
44159,60140,106,2013MM09,1.0,2.0
44160,60140,106,2013KW03,4.0,8.0
44161,60140,106,2013MM10,1.0,2.0
44162,60140,106,2013MM11,1.0,2.0
44163,60140,106,2013MM12,1.0,2.0
44164,60140,106,2013KW04,3.0,6.0
44165,60140,106,2013JJ00,14.0,25.0
44166,60140,106,2014MM01,1.0,1.0
44167,60140,106,2014MM02,1.0,2.0
44168,60140,106,2014MM03,2.0,3.0
44169,60140,106,2014KW01,4.0,7.0
44170,60140,106,2014MM04,3.0,5.0
44171,60140,106,2014MM05,3.0,4.0
44172,60140,106,2014MM06,3.0,5.0
44173,60140,106,2014KW02,9.0,13.0
44174,60140,106,2014MM07,3.0,5.0
44175,60140,106,2014MM08,2.0,4.0
44176,60140,106,2014MM09,2.0,3.0
44177,60140,106,2014KW03,7.0,11.0
44178,60140,106,2014MM10,2.0,3.0
44179,60140,106,2014MM11,1.0,2.0
44180,60140,106,2014MM12,1.0,2.0
44181,60140,106,2014KW04,4.0,7.0
44182,60140,106,2014JJ00,24.0,38.0
44183,60140,106,2015MM01,1.0,2.0
44184,60140,106,2015MM02,1.0,3.0
44185,60140,106,2015MM03,2.0,3.0
44186,60140,106,2015KW01,4.0,7.0
