ID,Geslacht,Leeftijden,TypeZorg,BurgerlijkeStaat,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
407,0,1, 0,3,2005JJ00,7845,5.26,1050,134,7.04
408,0,1, 0,3,2006JJ00,7635,5.18,1046,137,7.1
409,0,1, 0,3,2007JJ00,7380,5.08,997,135,6.86
410,0,1, 0,3,2008JJ00,7365,5.13,983,133,6.84
411,0,1, 0,3,2009JJ00,7100,5.05,1010,142,7.19
412,0,1, 0,3,2010JJ00,7355,5.32,1033,140,7.47
413,0,1, 0,4,2004JJ00,27740,3.4,3411,123,4.18
414,0,1, 0,4,2005JJ00,27200,3.4,3451,127,4.31
415,0,1, 0,4,2006JJ00,27735,3.42,3536,128,4.36
416,0,1, 0,4,2007JJ00,28065,3.41,3535,126,4.3
417,0,1, 0,4,2008JJ00,29870,3.38,3758,126,4.25
418,0,1, 0,4,2009JJ00,30605,3.41,3991,130,4.45
419,0,1, 0,4,2010JJ00,32630,3.62,4339,133,4.81
420,0,1, 1,0,2004JJ00,35795,0.35,3020,84,0.29
421,0,1, 1,0,2005JJ00,46900,0.45,4746,101,0.46
422,0,1, 1,0,2006JJ00,50020,0.48,5164,103,0.5
423,0,1, 1,0,2007JJ00,49930,0.48,5235,105,0.51
424,0,1, 1,0,2008JJ00,51180,0.49,5469,107,0.53
425,0,1, 1,0,2009JJ00,53320,0.51,5968,112,0.57
426,0,1, 1,0,2010JJ00,57000,0.55,6540,115,0.63
427,0,1, 1,1,2004JJ00,7120,0.19,588,83,0.16
428,0,1, 1,1,2005JJ00,11745,0.31,1139,97,0.3
429,0,1, 1,1,2006JJ00,14090,0.36,1382,98,0.36
430,0,1, 1,1,2007JJ00,14900,0.38,1479,99,0.38
431,0,1, 1,1,2008JJ00,15715,0.39,1608,102,0.4
432,0,1, 1,1,2009JJ00,17010,0.42,1829,108,0.45
433,0,1, 1,1,2010JJ00,18910,0.46,2086,110,0.5
434,0,1, 1,2,2004JJ00,17550,0.31,1401,80,0.25
435,0,1, 1,2,2005JJ00,18030,0.32,1749,97,0.31
436,0,1, 1,2,2006JJ00,16990,0.31,1678,99,0.31
437,0,1, 1,2,2007JJ00,15465,0.29,1581,102,0.29
438,0,1, 1,2,2008JJ00,14585,0.27,1518,104,0.28
439,0,1, 1,2,2009JJ00,14230,0.27,1563,110,0.3
440,0,1, 1,2,2010JJ00,14225,0.27,1629,115,0.31
441,0,1, 1,3,2004JJ00,2880,1.91,264,92,1.75
442,0,1, 1,3,2005JJ00,3790,2.54,404,106,2.71
443,0,1, 1,3,2006JJ00,3785,2.57,417,110,2.83
444,0,1, 1,3,2007JJ00,3725,2.56,412,111,2.84
445,0,1, 1,3,2008JJ00,3700,2.57,414,112,2.88
446,0,1, 1,3,2009JJ00,3675,2.61,432,118,3.08
447,0,1, 1,3,2010JJ00,3755,2.71,440,117,3.18
448,0,1, 1,4,2004JJ00,8250,1.01,768,93,0.94
449,0,1, 1,4,2005JJ00,13335,1.67,1454,109,1.82
450,0,1, 1,4,2006JJ00,15155,1.87,1687,111,2.08
451,0,1, 1,4,2007JJ00,15840,1.93,1763,111,2.14
452,0,1, 1,4,2008JJ00,17185,1.94,1929,112,2.18
453,0,1, 1,4,2009JJ00,18400,2.05,2144,116,2.39
454,0,1, 1,4,2010JJ00,20110,2.23,2384,119,2.64
455,0,1, 2,0,2004JJ00,13535,0.13,953,70,0.09
456,0,1, 2,0,2005JJ00,5615,0.05,346,62,0.03
457,0,1, 2,0,2006JJ00,5370,0.05,268,50,0.03
458,0,1, 2,0,2007JJ00,7330,0.07,390,53,0.04
459,0,1, 2,0,2008JJ00,10005,0.1,518,52,0.05
460,0,1, 2,0,2009JJ00,11240,0.11,608,54,0.06
461,0,1, 2,0,2010JJ00,13170,0.13,737,56,0.07
462,0,1, 2,1,2004JJ00,3560,0.09,263,74,0.07
463,0,1, 2,1,2005JJ00,1815,0.05,140,77,0.04
464,0,1, 2,1,2006JJ00,1765,0.05,130,73,0.03
465,0,1, 2,1,2007JJ00,2465,0.06,206,84,0.05
466,0,1, 2,1,2008JJ00,3355,0.08,243,73,0.06
467,0,1, 2,1,2009JJ00,3675,0.09,254,69,0.06
468,0,1, 2,1,2010JJ00,4335,0.1,292,67,0.07
469,0,1, 2,2,2004JJ00,6510,0.12,429,66,0.08
470,0,1, 2,2,2005JJ00,2545,0.05,106,42,0.02
471,0,1, 2,2,2006JJ00,2590,0.05,97,37,0.02
472,0,1, 2,2,2007JJ00,3290,0.06,125,38,0.02
473,0,1, 2,2,2008JJ00,4355,0.08,187,43,0.03
474,0,1, 2,2,2009JJ00,5015,0.09,233,46,0.04
475,0,1, 2,2,2010JJ00,5740,0.11,301,52,0.06
476,0,1, 2,3,2004JJ00,730,0.48,64,88,0.42
477,0,1, 2,3,2005JJ00,280,0.19,37,132,0.25
478,0,1, 2,3,2006JJ00,245,0.17,18,73,0.12
479,0,1, 2,3,2007JJ00,395,0.27,20,50,0.14
480,0,1, 2,3,2008JJ00,570,0.4,21,36,0.14
481,0,1, 2,3,2009JJ00,580,0.41,36,61,0.25
482,0,1, 2,3,2010JJ00,665,0.48,43,64,0.31
483,0,1, 2,4,2004JJ00,2735,0.34,197,72,0.24
484,0,1, 2,4,2005JJ00,975,0.12,63,65,0.08
485,0,1, 2,4,2006JJ00,765,0.09,24,31,0.03
486,0,1, 2,4,2007JJ00,1180,0.14,38,33,0.05
487,0,1, 2,4,2008JJ00,1720,0.19,67,39,0.08
488,0,1, 2,4,2009JJ00,1970,0.22,86,44,0.1
489,0,1, 2,4,2010JJ00,2430,0.27,101,42,0.11
490,0,1, 3,0,2004JJ00,24815,0.24,491,20,0.05
491,0,1, 3,0,2005JJ00,23435,0.23,343,15,0.03
492,0,1, 3,0,2006JJ00,23820,0.23,349,15,0.03
493,0,1, 3,0,2007JJ00,23080,0.22,382,17,0.04
494,0,1, 3,0,2008JJ00,22105,0.21,387,18,0.04
495,0,1, 3,0,2009JJ00,17850,0.17,310,17,0.03
496,0,1, 3,0,2010JJ00,15225,0.15,239,16,0.02
497,0,1, 3,1,2004JJ00,5270,0.14,129,24,0.03
498,0,1, 3,1,2005JJ00,5555,0.15,108,19,0.03
499,0,1, 3,1,2006JJ00,5700,0.15,124,22,0.03
500,0,1, 3,1,2007JJ00,6055,0.15,155,26,0.04
501,0,1, 3,1,2008JJ00,6050,0.15,161,27,0.04
502,0,1, 3,1,2009JJ00,4950,0.12,133,27,0.03
503,0,1, 3,1,2010JJ00,3770,0.09,80,21,0.02
504,0,1, 3,2,2004JJ00,15925,0.28,292,18,0.05
505,0,1, 3,2,2005JJ00,14480,0.26,184,13,0.03
506,0,1, 3,2,2006JJ00,14515,0.26,166,11,0.03
507,0,1, 3,2,2007JJ00,13585,0.25,172,13,0.03
508,0,1, 3,2,2008JJ00,12705,0.24,167,13,0.03
509,0,1, 3,2,2009JJ00,10035,0.19,129,13,0.02
510,0,1, 3,2,2010JJ00,8955,0.17,114,13,0.02
511,0,1, 3,3,2004JJ00,850,0.56,18,21,0.12
512,0,1, 3,3,2005JJ00,700,0.47,10,15,0.07
513,0,1, 3,3,2006JJ00,745,0.51,18,24,0.12
514,0,1, 3,3,2007JJ00,665,0.46,10,15,0.07
515,0,1, 3,3,2008JJ00,615,0.43,11,18,0.08
516,0,1, 3,3,2009JJ00,510,0.36,10,19,0.07
517,0,1, 3,3,2010JJ00,485,0.35,9,19,0.07
518,0,1, 3,4,2004JJ00,2770,0.34,51,19,0.06
519,0,1, 3,4,2005JJ00,2705,0.34,41,15,0.05
520,0,1, 3,4,2006JJ00,2860,0.35,41,14,0.05
521,0,1, 3,4,2007JJ00,2775,0.34,44,16,0.05
522,0,1, 3,4,2008JJ00,2730,0.31,48,17,0.05
523,0,1, 3,4,2009JJ00,2360,0.26,38,16,0.04
524,0,1, 3,4,2010JJ00,2015,0.22,36,18,0.04
525,0,1, 4,0,2004JJ00,26495,0.26,3675,139,0.36
526,0,1, 4,0,2005JJ00,11600,0.11,1783,154,0.17
527,0,1, 4,0,2006JJ00,8020,0.08,1390,173,0.13
528,0,1, 4,0,2007JJ00,6070,0.06,1205,199,0.12
529,0,1, 4,0,2008JJ00,7170,0.07,1532,214,0.15
530,0,1, 4,0,2009JJ00,8225,0.08,1898,231,0.18
531,0,1, 4,0,2010JJ00,9655,0.09,2296,238,0.22
532,0,1, 4,1,2004JJ00,6630,0.18,899,136,0.24
533,0,1, 4,1,2005JJ00,3700,0.1,573,155,0.15
534,0,1, 4,1,2006JJ00,2720,0.07,507,187,0.13
535,0,1, 4,1,2007JJ00,1930,0.05,417,216,0.11
536,0,1, 4,1,2008JJ00,2255,0.06,520,231,0.13
537,0,1, 4,1,2009JJ00,2745,0.07,658,240,0.16
538,0,1, 4,1,2010JJ00,3330,0.08,800,240,0.19
539,0,1, 4,2,2004JJ00,10180,0.18,1390,137,0.25
540,0,1, 4,2,2005JJ00,3500,0.06,547,156,0.1
541,0,1, 4,2,2006JJ00,2185,0.04,367,168,0.07
542,0,1, 4,2,2007JJ00,1630,0.03,318,196,0.06
543,0,1, 4,2,2008JJ00,1715,0.03,367,214,0.07
544,0,1, 4,2,2009JJ00,1845,0.03,435,236,0.08
545,0,1, 4,2,2010JJ00,2050,0.04,511,249,0.1
546,0,1, 4,3,2004JJ00,2070,1.37,301,146,2.0
547,0,1, 4,3,2005JJ00,870,0.58,141,163,0.95
548,0,1, 4,3,2006JJ00,705,0.48,119,169,0.81
549,0,1, 4,3,2007JJ00,575,0.4,105,182,0.72
550,0,1, 4,3,2008JJ00,760,0.53,164,215,1.14
551,0,1, 4,3,2009JJ00,875,0.62,210,240,1.49
552,0,1, 4,3,2010JJ00,990,0.72,237,240,1.72
553,0,1, 4,4,2004JJ00,7615,0.93,1084,142,1.33
554,0,1, 4,4,2005JJ00,3535,0.44,521,147,0.65
555,0,1, 4,4,2006JJ00,2415,0.3,397,165,0.49
556,0,1, 4,4,2007JJ00,1935,0.24,364,189,0.44
557,0,1, 4,4,2008JJ00,2440,0.28,481,197,0.54
558,0,1, 4,4,2009JJ00,2765,0.31,594,215,0.66
559,0,1, 4,4,2010JJ00,3285,0.36,748,228,0.83
560,0,1, 5,0,2004JJ00,3350,0.03,381,114,0.04
561,0,1, 5,0,2005JJ00,4665,0.05,560,120,0.05
562,0,1, 5,0,2006JJ00,4880,0.05,612,125,0.06
563,0,1, 5,0,2007JJ00,3800,0.04,510,134,0.05
564,0,1, 5,0,2008JJ00,2890,0.03,412,142,0.04
565,0,1, 5,0,2009JJ00,2435,0.02,366,150,0.04
566,0,1, 5,0,2010JJ00,2165,0.02,343,158,0.03
567,0,1, 5,1,2004JJ00,655,0.02,79,120,0.02
568,0,1, 5,1,2005JJ00,1190,0.03,145,122,0.04
569,0,1, 5,1,2006JJ00,1470,0.04,188,128,0.05
570,0,1, 5,1,2007JJ00,1185,0.03,164,139,0.04
571,0,1, 5,1,2008JJ00,950,0.02,148,156,0.04
572,0,1, 5,1,2009JJ00,865,0.02,137,158,0.03
573,0,1, 5,1,2010JJ00,725,0.02,130,179,0.03
574,0,1, 5,2,2004JJ00,1560,0.03,169,108,0.03
575,0,1, 5,2,2005JJ00,1645,0.03,187,114,0.03
576,0,1, 5,2,2006JJ00,1465,0.03,168,114,0.03
577,0,1, 5,2,2007JJ00,1050,0.02,129,123,0.02
578,0,1, 5,2,2008JJ00,755,0.01,99,130,0.02
579,0,1, 5,2,2009JJ00,580,0.01,81,139,0.02
580,0,1, 5,2,2010JJ00,515,0.01,70,137,0.01
581,0,1, 5,3,2004JJ00,285,0.19,34,120,0.23
582,0,1, 5,3,2005JJ00,395,0.26,46,116,0.31
583,0,1, 5,3,2006JJ00,430,0.29,55,127,0.37
584,0,1, 5,3,2007JJ00,315,0.22,44,140,0.3
585,0,1, 5,3,2008JJ00,240,0.17,34,142,0.24
586,0,1, 5,3,2009JJ00,180,0.13,28,155,0.2
587,0,1, 5,3,2010JJ00,175,0.13,27,152,0.19
588,0,1, 5,4,2004JJ00,845,0.1,99,117,0.12
589,0,1, 5,4,2005JJ00,1435,0.18,182,126,0.23
590,0,1, 5,4,2006JJ00,1515,0.19,201,133,0.25
591,0,1, 5,4,2007JJ00,1250,0.15,172,138,0.21
592,0,1, 5,4,2008JJ00,945,0.11,131,138,0.15
593,0,1, 5,4,2009JJ00,810,0.09,121,150,0.14
594,0,1, 5,4,2010JJ00,745,0.08,115,155,0.13
595,0,1, 6,0,2004JJ00,10255,0.1,1250,122,0.12
596,0,1, 6,0,2005JJ00,11055,0.11,1000,90,0.1
597,0,1, 6,0,2006JJ00,11200,0.11,1029,92,0.1
598,0,1, 6,0,2007JJ00,13385,0.13,1336,100,0.13
599,0,1, 6,0,2008JJ00,13545,0.13,1358,100,0.13
600,0,1, 6,0,2009JJ00,12380,0.12,1287,104,0.12
601,0,1, 6,0,2010JJ00,12085,0.12,1299,107,0.12
602,0,1, 6,1,2004JJ00,2895,0.08,396,137,0.11
603,0,1, 6,1,2005JJ00,2880,0.08,319,111,0.08
604,0,1, 6,1,2006JJ00,2870,0.07,355,124,0.09
605,0,1, 6,1,2007JJ00,3395,0.09,459,135,0.12
606,0,1, 6,1,2008JJ00,3445,0.09,496,144,0.12
607,0,1, 6,1,2009JJ00,2995,0.07,446,149,0.11
608,0,1, 6,1,2010JJ00,2735,0.07,418,153,0.1
609,0,1, 6,2,2004JJ00,4915,0.09,549,112,0.1
610,0,1, 6,2,2005JJ00,6135,0.11,473,77,0.09
611,0,1, 6,2,2006JJ00,6380,0.12,498,78,0.09
612,0,1, 6,2,2007JJ00,7390,0.14,632,86,0.12
613,0,1, 6,2,2008JJ00,7440,0.14,615,83,0.11
614,0,1, 6,2,2009JJ00,7010,0.13,620,88,0.12
615,0,1, 6,2,2010JJ00,7070,0.13,652,92,0.12
616,0,1, 6,3,2004JJ00,645,0.43,83,130,0.55
617,0,1, 6,3,2005JJ00,530,0.36,55,104,0.37
618,0,1, 6,3,2006JJ00,510,0.34,48,94,0.32
619,0,1, 6,3,2007JJ00,635,0.44,65,103,0.45
620,0,1, 6,3,2008JJ00,595,0.41,61,103,0.42
621,0,1, 6,3,2009JJ00,565,0.4,54,95,0.38
622,0,1, 6,3,2010JJ00,570,0.41,56,99,0.41
623,0,1, 6,4,2004JJ00,1800,0.22,222,124,0.27
624,0,1, 6,4,2005JJ00,1510,0.19,152,101,0.19
625,0,1, 6,4,2006JJ00,1445,0.18,129,89,0.16
626,0,1, 6,4,2007JJ00,1970,0.24,180,91,0.22
627,0,1, 6,4,2008JJ00,2065,0.23,186,90,0.21
628,0,1, 6,4,2009JJ00,1805,0.2,167,93,0.19
629,0,1, 6,4,2010JJ00,1710,0.19,172,101,0.19
630,0,1, 7,0,2004JJ00,12520,0.12,3390,271,0.33
631,0,1, 7,0,2005JJ00,12475,0.12,3586,288,0.35
632,0,1, 7,0,2006JJ00,12140,0.12,3720,306,0.36
633,0,1, 7,0,2007JJ00,10025,0.1,3306,330,0.32
634,0,1, 7,0,2008JJ00,8750,0.08,3045,348,0.29
635,0,1, 7,0,2009JJ00,7600,0.07,2706,356,0.26
636,0,1, 7,0,2010JJ00,7105,0.07,2546,358,0.24
637,0,1, 7,1,2004JJ00,3385,0.09,954,282,0.25
638,0,1, 7,1,2005JJ00,3555,0.09,1081,304,0.28
639,0,1, 7,1,2006JJ00,3500,0.09,1120,320,0.29
640,0,1, 7,1,2007JJ00,2985,0.08,1048,351,0.27
641,0,1, 7,1,2008JJ00,2750,0.07,1054,383,0.26
642,0,1, 7,1,2009JJ00,2415,0.06,952,394,0.23
643,0,1, 7,1,2010JJ00,2245,0.05,906,403,0.22
644,0,1, 7,2,2004JJ00,4150,0.07,1115,269,0.2
645,0,1, 7,2,2005JJ00,3935,0.07,1111,282,0.2
646,0,1, 7,2,2006JJ00,3845,0.07,1172,305,0.21
647,0,1, 7,2,2007JJ00,2855,0.05,944,331,0.17
648,0,1, 7,2,2008JJ00,2330,0.04,797,342,0.15
649,0,1, 7,2,2009JJ00,1965,0.04,672,341,0.13
650,0,1, 7,2,2010JJ00,1805,0.03,637,353,0.12
651,0,1, 7,3,2004JJ00,1255,0.83,333,265,2.2
652,0,1, 7,3,2005JJ00,1285,0.86,357,278,2.4
653,0,1, 7,3,2006JJ00,1215,0.82,372,306,2.52
654,0,1, 7,3,2007JJ00,1070,0.74,340,318,2.34
655,0,1, 7,3,2008JJ00,890,0.62,279,314,1.94
656,0,1, 7,3,2009JJ00,715,0.51,241,337,1.72
657,0,1, 7,3,2010JJ00,710,0.51,220,310,1.59
658,0,1, 7,4,2004JJ00,3725,0.46,989,265,1.21
659,0,1, 7,4,2005JJ00,3705,0.46,1037,280,1.3
660,0,1, 7,4,2006JJ00,3580,0.44,1057,295,1.3
661,0,1, 7,4,2007JJ00,3115,0.38,973,312,1.18
662,0,1, 7,4,2008JJ00,2780,0.31,915,329,1.03
663,0,1, 7,4,2009JJ00,2500,0.28,841,336,0.94
664,0,1, 7,4,2010JJ00,2340,0.26,783,335,0.87
665,0,1, 8,0,2004JJ00,78155,0.76,6163,79,0.6
666,0,1, 8,0,2005JJ00,75640,0.73,7842,104,0.76
667,0,1, 8,0,2006JJ00,75060,0.73,8113,108,0.78
668,0,1, 8,0,2007JJ00,69825,0.68,7785,111,0.75
669,0,1, 8,0,2008JJ00,69995,0.67,7972,114,0.77
670,0,1, 8,0,2009JJ00,71575,0.69,8494,119,0.82
671,0,1, 8,0,2010JJ00,75920,0.73,9184,121,0.88
672,0,1, 8,1,2004JJ00,17790,0.47,1304,73,0.35
673,0,1, 8,1,2005JJ00,20185,0.53,2011,100,0.53
674,0,1, 8,1,2006JJ00,21775,0.56,2277,105,0.59
675,0,1, 8,1,2007JJ00,21005,0.54,2259,108,0.58
676,0,1, 8,1,2008JJ00,21670,0.54,2415,111,0.61
677,0,1, 8,1,2009JJ00,23035,0.57,2675,116,0.66
678,0,1, 8,1,2010JJ00,25215,0.61,2984,118,0.72
679,0,1, 8,2,2004JJ00,33440,0.59,2548,76,0.45
680,0,1, 8,2,2005JJ00,27105,0.49,2705,100,0.49
681,0,1, 8,2,2006JJ00,24485,0.45,2505,102,0.46
682,0,1, 8,2,2007JJ00,20995,0.39,2261,108,0.42
683,0,1, 8,2,2008JJ00,19390,0.36,2137,110,0.4
684,0,1, 8,2,2009JJ00,18625,0.35,2147,115,0.41
685,0,1, 8,2,2010JJ00,18595,0.36,2229,120,0.43
686,0,1, 8,3,2004JJ00,6490,4.3,561,86,3.72
687,0,1, 8,3,2005JJ00,6340,4.25,700,110,4.69
688,0,1, 8,3,2006JJ00,6135,4.16,705,115,4.79
689,0,1, 8,3,2007JJ00,5685,3.91,672,118,4.62
690,0,1, 8,3,2008JJ00,5590,3.89,663,119,4.62
691,0,1, 8,3,2009JJ00,5445,3.87,685,126,4.87
692,0,1, 8,3,2010JJ00,5635,4.07,698,124,5.05
693,0,1, 8,4,2004JJ00,20435,2.51,1750,86,2.15
694,0,1, 8,4,2005JJ00,22010,2.75,2427,110,3.03
695,0,1, 8,4,2006JJ00,22665,2.79,2625,116,3.24
696,0,1, 8,4,2007JJ00,22140,2.69,2594,117,3.15
697,0,1, 8,4,2008JJ00,23350,2.64,2757,118,3.12
698,0,1, 8,4,2009JJ00,24470,2.73,2987,122,3.33
699,0,1, 8,4,2010JJ00,26480,2.94,3273,124,3.63
700,0,1, 9,0,2004JJ00,62800,0.61,4908,78,0.47
701,0,1, 9,0,2005JJ00,40745,0.39,2727,67,0.26
702,0,1, 9,0,2006JJ00,36730,0.36,2654,72,0.26
703,0,1, 9,0,2007JJ00,36815,0.36,2884,78,0.28
704,0,1, 9,0,2008JJ00,39470,0.38,3247,82,0.31
705,0,1, 9,0,2009JJ00,39440,0.38,3381,86,0.32
706,0,1, 9,0,2010JJ00,42010,0.4,3683,88,0.35
707,0,1, 9,1,2004JJ00,16470,0.44,1405,85,0.37
708,0,1, 9,1,2005JJ00,11950,0.31,942,79,0.25
709,0,1, 9,1,2006JJ00,10855,0.28,966,89,0.25
710,0,1, 9,1,2007JJ00,10775,0.27,1093,101,0.28
711,0,1, 9,1,2008JJ00,11810,0.3,1266,107,0.32
712,0,1, 9,1,2009JJ00,11830,0.29,1269,107,0.31
713,0,1, 9,1,2010JJ00,12645,0.3,1345,106,0.32
714,0,1, 9,2,2004JJ00,25755,0.46,1836,71,0.33
715,0,1, 9,2,2005JJ00,16110,0.29,883,55,0.16
716,0,1, 9,2,2006JJ00,15000,0.27,908,61,0.17
717,0,1, 9,2,2007JJ00,15165,0.28,966,64,0.18
718,0,1, 9,2,2008JJ00,15845,0.3,1033,65,0.19
719,0,1, 9,2,2009JJ00,15835,0.3,1096,69,0.21
720,0,1, 9,2,2010JJ00,16670,0.32,1236,74,0.24
721,0,1, 9,3,2004JJ00,4700,3.11,408,87,2.7
722,0,1, 9,3,2005JJ00,2960,1.99,239,81,1.6
723,0,1, 9,3,2006JJ00,2670,1.81,224,84,1.52
724,0,1, 9,3,2007JJ00,2675,1.84,225,84,1.55
725,0,1, 9,3,2008JJ00,2810,1.96,241,86,1.68
726,0,1, 9,3,2009JJ00,2735,1.95,261,95,1.86
727,0,1, 9,3,2010JJ00,2935,2.12,272,93,1.97
728,0,1, 9,4,2004JJ00,15875,1.95,1258,79,1.54
729,0,1, 9,4,2005JJ00,9725,1.21,663,68,0.83
730,0,1, 9,4,2006JJ00,8205,1.01,556,68,0.69
731,0,1, 9,4,2007JJ00,8200,1.0,600,73,0.73
732,0,1, 9,4,2008JJ00,9005,1.02,707,78,0.8
733,0,1, 9,4,2009JJ00,9040,1.01,755,84,0.84
734,0,1, 9,4,2010JJ00,9765,1.08,830,85,0.92
735,0,1,10,0,2004JJ00,50940,0.49,2090,41,0.2
736,0,1,10,0,2005JJ00,51630,0.5,1796,35,0.17
737,0,1,10,0,2006JJ00,52035,0.5,1766,34,0.17
738,0,1,10,0,2007JJ00,50290,0.49,1695,34,0.16
739,0,1,10,0,2008JJ00,47295,0.46,1502,32,0.14
740,0,1,10,0,2009JJ00,40260,0.39,1267,31,0.12
741,0,1,10,0,2010JJ00,36575,0.35,1133,31,0.11
742,0,1,10,1,2004JJ00,12210,0.33,598,49,0.16
743,0,1,10,1,2005JJ00,13175,0.34,553,42,0.14
744,0,1,10,1,2006JJ00,13540,0.35,563,42,0.15
745,0,1,10,1,2007JJ00,13615,0.35,578,42,0.15
746,0,1,10,1,2008JJ00,13195,0.33,549,42,0.14
747,0,1,10,1,2009JJ00,11225,0.28,465,41,0.11
748,0,1,10,1,2010JJ00,9480,0.23,385,41,0.09
749,0,1,10,2,2004JJ00,26555,0.47,961,36,0.17
750,0,1,10,2,2005JJ00,26190,0.47,770,29,0.14
751,0,1,10,2,2006JJ00,26205,0.48,731,28,0.13
752,0,1,10,2,2007JJ00,24875,0.46,675,27,0.12
753,0,1,10,2,2008JJ00,23235,0.43,579,25,0.11
754,0,1,10,2,2009JJ00,19595,0.37,489,25,0.09
755,0,1,10,2,2010JJ00,18345,0.35,450,25,0.09
756,0,1,10,3,2004JJ00,3035,2.01,129,42,0.85
757,0,1,10,3,2005JJ00,2905,1.95,112,38,0.75
758,0,1,10,3,2006JJ00,2895,1.97,116,40,0.79
759,0,1,10,3,2007JJ00,2685,1.85,100,37,0.69
760,0,1,10,3,2008JJ00,2340,1.63,79,34,0.55
761,0,1,10,3,2009JJ00,1970,1.4,65,33,0.46
762,0,1,10,3,2010JJ00,1945,1.41,63,32,0.45
763,0,1,10,4,2004JJ00,9140,1.12,403,44,0.49
764,0,1,10,4,2005JJ00,9355,1.17,361,39,0.45
765,0,1,10,4,2006JJ00,9395,1.16,355,38,0.44
766,0,1,10,4,2007JJ00,9110,1.11,342,38,0.42
767,0,1,10,4,2008JJ00,8525,0.96,295,35,0.33
768,0,1,10,4,2009JJ00,7470,0.83,249,33,0.28
769,0,1,10,4,2010JJ00,6810,0.76,236,35,0.26
770,0,2, 0,0,2004JJ00,232675,13.24,29925,129,17.03
771,0,2, 0,0,2005JJ00,224910,12.6,29881,133,16.75
772,0,2, 0,0,2006JJ00,225855,12.5,30963,137,17.13
773,0,2, 0,0,2007JJ00,223450,12.16,30369,136,16.53
774,0,2, 0,0,2008JJ00,223885,11.91,30427,136,16.19
775,0,2, 0,0,2009JJ00,221295,11.48,30944,140,16.05
776,0,2, 0,0,2010JJ00,220840,11.24,31189,141,15.87
777,0,2, 0,1,2004JJ00,16455,16.18,2428,148,23.87
778,0,2, 0,1,2005JJ00,16465,16.18,2504,152,24.61
779,0,2, 0,1,2006JJ00,16745,16.58,2627,157,26.01
780,0,2, 0,1,2007JJ00,16510,16.39,2573,156,25.53
781,0,2, 0,1,2008JJ00,16425,16.31,2538,155,25.21
782,0,2, 0,1,2009JJ00,16270,16.0,2561,157,25.18
783,0,2, 0,1,2010JJ00,16045,15.61,2585,161,25.15
784,0,2, 0,2,2004JJ00,96190,8.28,10329,107,8.89
785,0,2, 0,2,2005JJ00,92270,7.77,10082,109,8.49
786,0,2, 0,2,2006JJ00,93220,7.71,10481,112,8.67
787,0,2, 0,2,2007JJ00,92725,7.5,10346,112,8.37
788,0,2, 0,2,2008JJ00,93625,7.36,10508,112,8.26
789,0,2, 0,2,2009JJ00,92625,7.05,10868,117,8.27
790,0,2, 0,2,2010JJ00,93705,6.96,11064,118,8.22
791,0,2, 0,3,2004JJ00,95075,26.1,13614,143,37.38
792,0,2, 0,3,2005JJ00,90425,25.21,13486,149,37.6
793,0,2, 0,3,2006JJ00,88815,25.16,13727,155,38.89
794,0,2, 0,3,2007JJ00,85995,24.74,13205,154,37.99
795,0,2, 0,3,2008JJ00,83880,24.46,12879,154,37.55
796,0,2, 0,3,2009JJ00,80990,23.89,12741,157,37.58
797,0,2, 0,3,2010JJ00,78095,23.41,12438,159,37.29
798,0,2, 0,4,2004JJ00,24955,19.34,3554,142,27.55
799,0,2, 0,4,2005JJ00,25750,18.86,3809,148,27.9
800,0,2, 0,4,2006JJ00,27070,18.81,4128,152,28.68
801,0,2, 0,4,2007JJ00,28220,18.57,4245,150,27.94
802,0,2, 0,4,2008JJ00,29955,18.3,4502,150,27.51
803,0,2, 0,4,2009JJ00,31410,18.03,4775,152,27.41
804,0,2, 0,4,2010JJ00,32995,17.99,5102,155,27.81
805,0,2, 1,0,2004JJ00,72545,4.13,7031,97,4.0
806,0,2, 1,0,2005JJ00,90880,5.09,9916,109,5.56
807,0,2, 1,0,2006JJ00,95595,5.29,10672,112,5.91
808,0,2, 1,0,2007JJ00,95475,5.2,10790,113,5.87
809,0,2, 1,0,2008JJ00,95660,5.09,10929,114,5.82
810,0,2, 1,0,2009JJ00,95550,4.96,11327,119,5.87
811,0,2, 1,0,2010JJ00,93000,4.73,11241,121,5.72
812,0,2, 1,1,2004JJ00,4040,3.97,376,93,3.69
813,0,2, 1,1,2005JJ00,5585,5.49,584,105,5.74
814,0,2, 1,1,2006JJ00,6125,6.07,655,107,6.48
815,0,2, 1,1,2007JJ00,6180,6.13,655,106,6.5
816,0,2, 1,1,2008JJ00,6120,6.08,656,107,6.52
817,0,2, 1,1,2009JJ00,6130,6.03,671,109,6.6
818,0,2, 1,1,2010JJ00,6055,5.89,685,113,6.66
819,0,2, 1,2,2004JJ00,26230,2.26,2355,90,2.03
820,0,2, 1,2,2005JJ00,30695,2.58,3178,104,2.68
821,0,2, 1,2,2006JJ00,32290,2.67,3412,106,2.82
822,0,2, 1,2,2007JJ00,32275,2.61,3528,109,2.85
823,0,2, 1,2,2008JJ00,32820,2.58,3719,113,2.92
