ID,Classifications,Periods,OutputBasicPrices_1,IntermediateConsumption_2,ValueAddedBasicPrices_3,ValueAddedBasicPrVolumeChanges_4,ValueAddedBasicPrVolumeIndices_5,ValueAddedBasicPrPricesOf2000_6,ValueAddedMarketPrices_7,TotalTaxesOnProductionAndImports_8,OnProducts_9,OtherOnProduction_10,TotalSubsidies_11,OnProducts_12,OtherOnProduction_13,TotalCompensationOfEmployees_14,WagesAndSalaries_15,EmployersSocialContributions_16,GrossOperatingSurplusMixedIncome_17,ConsumptionOfFixedCapital_18,NetOperatingSurplusMixedIncome_19
539,RK_27   ,1975JJ00,2869.0,1808.0,1061.0,-6.3,65.6,1314.0,1061.0,9.0,0.0,9.0,1.0,0.0,1.0,659.0,506.0,153.0,394.0,181.0,213.0
540,RK_27   ,1976JJ00,3298.0,2077.0,1221.0,15.5,75.7,1517.0,1221.0,11.0,0.0,11.0,2.0,0.0,2.0,756.0,580.0,176.0,456.0,196.0,260.0
541,RK_27   ,1977JJ00,3184.0,1998.0,1186.0,-3.4,73.2,1466.0,1186.0,12.0,0.0,12.0,2.0,0.0,2.0,745.0,572.0,173.0,431.0,203.0,228.0
542,RK_27   ,1978JJ00,3288.0,2082.0,1206.0,5.3,77.1,1544.0,1206.0,11.0,0.0,11.0,2.0,0.0,2.0,767.0,589.0,178.0,430.0,208.0,222.0
543,RK_27   ,1979JJ00,3747.0,2405.0,1342.0,7.0,82.5,1653.0,1342.0,13.0,0.0,13.0,2.0,0.0,2.0,851.0,651.0,200.0,480.0,218.0,262.0
544,RK_27   ,1980JJ00,4324.0,2833.0,1491.0,12.5,92.8,1860.0,1491.0,14.0,0.0,14.0,2.0,0.0,2.0,937.0,716.0,221.0,542.0,231.0,311.0
545,RK_27   ,1981JJ00,4511.0,3055.0,1456.0,2.3,95.0,1902.0,1456.0,14.0,0.0,14.0,3.0,0.0,3.0,903.0,690.0,213.0,542.0,251.0,291.0
546,RK_27   ,1982JJ00,4347.0,2881.0,1466.0,-12.8,82.8,1658.0,1466.0,15.0,0.0,15.0,3.0,0.0,3.0,921.0,706.0,215.0,533.0,266.0,267.0
547,RK_27   ,1983JJ00,4183.0,2789.0,1394.0,-3.2,80.1,1605.0,1394.0,16.0,0.0,16.0,3.0,0.0,3.0,898.0,686.0,212.0,483.0,272.0,211.0
548,RK_27   ,1984JJ00,5233.0,3500.0,1733.0,11.0,88.9,1781.0,1733.0,17.0,0.0,17.0,3.0,0.0,3.0,1045.0,797.0,248.0,674.0,280.0,394.0
549,RK_27   ,1985JJ00,5067.0,3307.0,1760.0,2.4,91.1,1824.0,1760.0,17.0,0.0,17.0,4.0,0.0,4.0,1043.0,797.0,246.0,704.0,294.0,410.0
550,RK_27   ,1986JJ00,4433.0,2799.0,1634.0,-0.6,90.5,1813.0,1634.0,12.0,0.0,12.0,3.0,0.0,3.0,940.0,717.0,223.0,685.0,305.0,380.0
551,RK_27   ,1987JJ00,3929.0,2473.0,1456.0,-9.9,81.6,1634.0,1456.0,13.0,0.0,13.0,3.0,0.0,3.0,849.0,649.0,200.0,597.0,315.0,282.0
552,RK_27   ,1988JJ00,4509.0,2765.0,1744.0,6.0,86.5,1733.0,1744.0,13.0,0.0,13.0,5.0,0.0,5.0,855.0,662.0,193.0,881.0,321.0,560.0
553,RK_27   ,1989JJ00,5318.0,3243.0,2075.0,5.4,91.2,1827.0,2075.0,13.0,0.0,13.0,4.0,0.0,4.0,870.0,683.0,187.0,1196.0,328.0,868.0
554,RK_27   ,1990JJ00,4864.0,3098.0,1766.0,-4.0,87.6,1754.0,1766.0,14.0,0.0,14.0,5.0,0.0,5.0,894.0,766.0,128.0,863.0,335.0,528.0
555,RK_27   ,1991JJ00,4567.0,2966.0,1601.0,-3.3,84.7,1696.0,1601.0,15.0,0.0,15.0,2.0,0.0,2.0,929.0,798.0,131.0,659.0,343.0,316.0
556,RK_27   ,1992JJ00,4276.0,2867.0,1409.0,-3.7,81.5,1633.0,1410.0,16.0,1.0,15.0,3.0,0.0,3.0,954.0,815.0,139.0,443.0,346.0,97.0
557,RK_27   ,1993JJ00,4051.0,2699.0,1352.0,-4.3,78.0,1563.0,1352.0,18.0,0.0,18.0,2.0,0.0,2.0,915.0,788.0,127.0,421.0,343.0,78.0
558,RK_27   ,1994JJ00,4513.0,2996.0,1517.0,8.5,84.7,1696.0,1517.0,17.0,0.0,17.0,3.0,0.0,3.0,870.0,767.0,103.0,633.0,335.0,298.0
559,RK_27   ,1995JJ00,5187.0,3387.0,1800.0,5.7,89.5,1794.0,1800.0,14.0,0.0,14.0,4.0,0.0,4.0,918.0,800.0,118.0,872.0,330.0,542.0
560,RK_27   ,1996JJ00,4814.0,3258.0,1556.0,-0.3,89.2,1788.0,1556.0,14.0,0.0,14.0,4.0,0.0,4.0,904.0,784.0,120.0,642.0,326.0,316.0
561,RK_27   ,1997JJ00,5436.0,3759.0,1677.0,8.0,96.4,1930.0,1678.0,9.0,1.0,8.0,4.0,0.0,4.0,951.0,827.0,124.0,722.0,328.0,394.0
562,RK_27   ,1998JJ00,5713.0,3994.0,1719.0,1.7,98.0,1962.0,1719.0,6.0,0.0,6.0,10.0,0.0,10.0,989.0,801.0,188.0,734.0,340.0,394.0
563,RK_27   ,1999JJ00,5284.0,3826.0,1458.0,-2.8,95.2,1907.0,1459.0,13.0,1.0,12.0,10.0,0.0,10.0,992.0,802.0,190.0,464.0,357.0,107.0
564,RK_27   ,2000JJ00,6289.0,4286.0,2003.0,5.0,100.0,2003.0,2003.0,14.0,0.0,14.0,11.0,0.0,11.0,1059.0,854.0,205.0,941.0,381.0,560.0
565,RK_27   ,2001JJ00,5878.0,4284.0,1594.0,-1.2,98.8,1979.0,1594.0,15.0,0.0,15.0,12.0,0.0,12.0,1101.0,885.0,216.0,490.0,406.0,84.0
566,RK_27   ,2002JJ00,5671.0,4094.0,1577.0,2.6,101.3,2030.0,1583.0,20.0,6.0,14.0,13.0,0.0,13.0,1107.0,874.0,233.0,469.0,412.0,57.0
567,RK_27   ,2003JJ00,5782.0,4017.0,1765.0,3.5,104.9,2101.0,1767.0,11.0,2.0,9.0,3.0,0.0,3.0,1085.0,852.0,233.0,674.0,407.0,267.0
568,RK_27   ,2004JJ00,7042.0,4736.0,2306.0,13.1,118.7,2377.0,2307.0,12.0,1.0,11.0,1.0,0.0,1.0,1129.0,874.0,255.0,1167.0,403.0,764.0
569,RK_27   ,2005JJ00,7531.0,5043.0,2488.0,-3.1,115.0,2304.0,2489.0,16.0,1.0,15.0,0.0,0.0,0.0,1169.0,914.0,255.0,1304.0,402.0,902.0
570,RK_27   ,2006JJ00,8576.0,5995.0,2581.0,2.4,117.8,2359.0,2582.0,15.0,1.0,14.0,4.0,0.0,4.0,1182.0,924.0,258.0,1389.0,409.0,980.0
571,RK_27   ,2007JJ00,9298.0,6605.0,2693.0,7.1,126.1,2526.0,2693.0,11.0,0.0,11.0,5.0,0.0,5.0,1298.0,1015.0,283.0,1389.0,426.0,963.0
572,RK_27   ,2008JJ00,9200.0,6663.0,2537.0,-3.5,121.7,2438.0,2537.0,17.0,0.0,17.0,6.0,0.0,6.0,1343.0,1041.0,302.0,1183.0,443.0,740.0
573,RK_27   ,2009JJ00,6160.0,4501.0,1659.0,-23.8,92.8,1859.0,1659.0,19.0,0.0,19.0,170.0,0.0,170.0,1206.0,937.0,269.0,604.0,449.0,155.0
574,RK_28   ,1969JJ00,2092.0,1227.0,865.0,,47.9,2273.0,865.0,6.0,0.0,6.0,2.0,0.0,2.0,635.0,511.0,124.0,226.0,65.0,161.0
575,RK_28   ,1970JJ00,2471.0,1500.0,971.0,4.7,50.1,2381.0,971.0,7.0,0.0,7.0,2.0,0.0,2.0,723.0,581.0,142.0,243.0,74.0,169.0
576,RK_28   ,1971JJ00,2743.0,1686.0,1057.0,1.2,50.8,2410.0,1057.0,7.0,0.0,7.0,2.0,0.0,2.0,791.0,633.0,158.0,261.0,84.0,177.0
577,RK_28   ,1972JJ00,2851.0,1702.0,1149.0,3.7,52.6,2499.0,1149.0,8.0,0.0,8.0,2.0,0.0,2.0,857.0,684.0,173.0,286.0,92.0,194.0
578,RK_28   ,1973JJ00,3219.0,1918.0,1301.0,12.0,59.0,2800.0,1301.0,9.0,0.0,9.0,2.0,0.0,2.0,979.0,771.0,208.0,315.0,96.0,219.0
579,RK_28   ,1974JJ00,3926.0,2425.0,1501.0,9.5,64.5,3064.0,1501.0,10.0,0.0,10.0,3.0,0.0,3.0,1154.0,906.0,248.0,340.0,110.0,230.0
580,RK_28   ,1975JJ00,3943.0,2476.0,1467.0,-10.8,57.6,2734.0,1467.0,10.0,0.0,10.0,3.0,0.0,3.0,1159.0,909.0,250.0,301.0,126.0,175.0
581,RK_28   ,1976JJ00,4493.0,2811.0,1682.0,7.2,61.7,2929.0,1682.0,12.0,0.0,12.0,6.0,0.0,6.0,1313.0,1028.0,285.0,363.0,139.0,224.0
582,RK_28   ,1977JJ00,4786.0,3026.0,1760.0,-1.0,61.1,2900.0,1760.0,13.0,0.0,13.0,5.0,0.0,5.0,1382.0,1085.0,297.0,370.0,148.0,222.0
583,RK_28   ,1978JJ00,4833.0,3059.0,1774.0,-3.6,58.9,2796.0,1774.0,14.0,0.0,14.0,5.0,0.0,5.0,1395.0,1094.0,301.0,370.0,158.0,212.0
584,RK_28   ,1979JJ00,5253.0,3433.0,1820.0,3.1,60.7,2883.0,1820.0,16.0,0.0,16.0,6.0,0.0,6.0,1456.0,1136.0,320.0,354.0,171.0,183.0
585,RK_28   ,1980JJ00,5754.0,3824.0,1930.0,6.9,64.9,3080.0,1929.0,16.0,0.0,16.0,8.0,1.0,7.0,1547.0,1204.0,343.0,374.0,186.0,188.0
586,RK_28   ,1981JJ00,5650.0,3788.0,1862.0,-12.7,56.6,2688.0,1862.0,16.0,0.0,16.0,7.0,0.0,7.0,1470.0,1143.0,327.0,383.0,203.0,180.0
587,RK_28   ,1982JJ00,5888.0,3897.0,1991.0,4.4,59.1,2805.0,1991.0,17.0,0.0,17.0,9.0,0.0,9.0,1537.0,1201.0,336.0,446.0,216.0,230.0
588,RK_28   ,1983JJ00,5749.0,3793.0,1956.0,-4.6,56.3,2675.0,1956.0,17.0,0.0,17.0,11.0,0.0,11.0,1477.0,1138.0,339.0,473.0,221.0,252.0
589,RK_28   ,1984JJ00,6390.0,4288.0,2102.0,8.4,61.1,2899.0,2102.0,18.0,0.0,18.0,11.0,0.0,11.0,1551.0,1201.0,350.0,544.0,228.0,316.0
590,RK_28   ,1985JJ00,7019.0,4644.0,2375.0,8.5,66.3,3146.0,2375.0,20.0,0.0,20.0,9.0,0.0,9.0,1713.0,1333.0,380.0,651.0,237.0,414.0
591,RK_28   ,1986JJ00,7215.0,4620.0,2595.0,0.6,66.7,3165.0,2595.0,11.0,0.0,11.0,9.0,0.0,9.0,1848.0,1440.0,408.0,745.0,246.0,499.0
592,RK_28   ,1987JJ00,7283.0,4625.0,2658.0,-2.3,65.1,3093.0,2658.0,15.0,0.0,15.0,8.0,0.0,8.0,1890.0,1480.0,410.0,761.0,258.0,503.0
593,RK_28   ,1988JJ00,7961.0,5223.0,2738.0,4.7,68.2,3240.0,2738.0,13.0,0.0,13.0,9.0,0.0,9.0,1946.0,1549.0,397.0,788.0,270.0,518.0
594,RK_28   ,1989JJ00,8756.0,5819.0,2937.0,5.6,72.0,3419.0,2937.0,14.0,0.0,14.0,10.0,0.0,10.0,2003.0,1615.0,388.0,930.0,287.0,643.0
595,RK_28   ,1990JJ00,9583.0,6381.0,3202.0,4.5,75.2,3572.0,3202.0,13.0,0.0,13.0,10.0,0.0,10.0,2145.0,1876.0,269.0,1054.0,311.0,743.0
596,RK_28   ,1991JJ00,10150.0,6572.0,3578.0,7.8,81.1,3851.0,3578.0,14.0,0.0,14.0,7.0,0.0,7.0,2396.0,2099.0,297.0,1175.0,331.0,844.0
597,RK_28   ,1992JJ00,10238.0,6452.0,3786.0,3.3,83.8,3979.0,3786.0,16.0,0.0,16.0,3.0,0.0,3.0,2533.0,2201.0,332.0,1240.0,343.0,897.0
598,RK_28   ,1993JJ00,9571.0,5978.0,3593.0,-5.4,79.3,3765.0,3593.0,17.0,0.0,17.0,2.0,0.0,2.0,2523.0,2215.0,308.0,1055.0,346.0,709.0
599,RK_28   ,1994JJ00,10048.0,6402.0,3646.0,5.9,83.9,3986.0,3646.0,16.0,0.0,16.0,3.0,0.0,3.0,2572.0,2289.0,283.0,1061.0,345.0,716.0
600,RK_28   ,1995JJ00,10753.0,6904.0,3849.0,5.4,88.5,4200.0,3849.0,17.0,0.0,17.0,4.0,0.0,4.0,2664.0,2352.0,312.0,1172.0,348.0,824.0
601,RK_28   ,1996JJ00,11376.0,7302.0,4074.0,3.6,91.7,4353.0,4074.0,14.0,0.0,14.0,15.0,0.0,15.0,2755.0,2432.0,323.0,1320.0,354.0,966.0
602,RK_28   ,1997JJ00,12028.0,7907.0,4121.0,-1.7,90.1,4280.0,4121.0,12.0,0.0,12.0,30.0,0.0,30.0,2859.0,2534.0,325.0,1280.0,366.0,914.0
603,RK_28   ,1998JJ00,12936.0,8559.0,4377.0,3.1,92.9,4411.0,4377.0,13.0,0.0,13.0,49.0,0.0,49.0,3011.0,2499.0,512.0,1402.0,386.0,1016.0
604,RK_28   ,1999JJ00,13241.0,8630.0,4611.0,-0.3,92.7,4400.0,4610.0,17.0,0.0,17.0,60.0,1.0,59.0,3165.0,2628.0,537.0,1488.0,413.0,1075.0
605,RK_28   ,2000JJ00,14147.0,9399.0,4748.0,7.9,100.0,4748.0,4748.0,18.0,0.0,18.0,73.0,0.0,73.0,3367.0,2781.0,586.0,1436.0,444.0,992.0
606,RK_28   ,2001JJ00,14296.0,9399.0,4897.0,0.5,100.5,4771.0,4897.0,25.0,0.0,25.0,89.0,0.0,89.0,3528.0,2903.0,625.0,1433.0,471.0,962.0
607,RK_28   ,2002JJ00,14022.0,9264.0,4758.0,-2.8,97.7,4637.0,4758.0,27.0,0.0,27.0,100.0,0.0,100.0,3675.0,2984.0,691.0,1156.0,483.0,673.0
608,RK_28   ,2003JJ00,13706.0,9043.0,4663.0,-3.0,94.7,4498.0,4663.0,25.0,0.0,25.0,34.0,0.0,34.0,3658.0,2972.0,686.0,1014.0,482.0,532.0
609,RK_28   ,2004JJ00,14478.0,9709.0,4769.0,3.3,97.9,4648.0,4769.0,22.0,0.0,22.0,39.0,0.0,39.0,3659.0,2926.0,733.0,1127.0,483.0,644.0
610,RK_28   ,2005JJ00,15612.0,10433.0,5179.0,6.2,103.9,4935.0,5179.0,23.0,0.0,23.0,25.0,0.0,25.0,3639.0,2928.0,711.0,1542.0,486.0,1056.0
611,RK_28   ,2006JJ00,16784.0,11412.0,5372.0,3.1,107.2,5090.0,5372.0,20.0,0.0,20.0,22.0,0.0,22.0,3730.0,3003.0,727.0,1644.0,495.0,1149.0
612,RK_28   ,2007JJ00,19183.0,13136.0,6047.0,8.9,116.8,5544.0,6047.0,25.0,0.0,25.0,21.0,0.0,21.0,3935.0,3168.0,767.0,2108.0,518.0,1590.0
613,RK_28   ,2008JJ00,20767.0,14103.0,6664.0,3.1,120.4,5715.0,6664.0,24.0,0.0,24.0,18.0,0.0,18.0,4180.0,3355.0,825.0,2478.0,547.0,1931.0
614,RK_28   ,2009JJ00,17601.0,11782.0,5819.0,-14.2,103.3,4904.0,5819.0,25.0,0.0,25.0,68.0,0.0,68.0,4031.0,3217.0,814.0,1831.0,569.0,1262.0
615,RK_29   ,1969JJ00,1833.0,952.0,881.0,,44.8,2220.0,881.0,2.0,0.0,2.0,6.0,0.0,6.0,574.0,460.0,114.0,311.0,47.0,264.0
616,RK_29   ,1970JJ00,2040.0,1090.0,950.0,0.2,44.9,2225.0,950.0,2.0,0.0,2.0,7.0,0.0,7.0,625.0,502.0,123.0,330.0,55.0,275.0
617,RK_29   ,1971JJ00,2300.0,1231.0,1069.0,1.2,45.4,2251.0,1069.0,2.0,0.0,2.0,8.0,0.0,8.0,715.0,571.0,144.0,360.0,61.0,299.0
618,RK_29   ,1972JJ00,2437.0,1272.0,1165.0,2.7,46.6,2312.0,1165.0,3.0,0.0,3.0,10.0,0.0,10.0,777.0,618.0,159.0,395.0,66.0,329.0
619,RK_29   ,1973JJ00,2844.0,1490.0,1354.0,14.2,53.3,2641.0,1354.0,3.0,0.0,3.0,10.0,0.0,10.0,916.0,717.0,199.0,445.0,69.0,376.0
620,RK_29   ,1974JJ00,3546.0,1990.0,1556.0,6.9,57.0,2825.0,1556.0,3.0,0.0,3.0,10.0,0.0,10.0,1064.0,829.0,235.0,499.0,80.0,419.0
621,RK_29   ,1975JJ00,3836.0,2188.0,1648.0,-3.5,55.0,2725.0,1648.0,3.0,0.0,3.0,14.0,0.0,14.0,1157.0,902.0,255.0,502.0,91.0,411.0
622,RK_29   ,1976JJ00,4084.0,2318.0,1766.0,0.8,55.4,2746.0,1766.0,3.0,0.0,3.0,19.0,0.0,19.0,1238.0,962.0,276.0,544.0,100.0,444.0
623,RK_29   ,1977JJ00,4259.0,2434.0,1825.0,1.0,55.9,2773.0,1825.0,4.0,0.0,4.0,17.0,0.0,17.0,1292.0,1007.0,285.0,546.0,107.0,439.0
624,RK_29   ,1978JJ00,4407.0,2533.0,1874.0,-1.6,55.1,2729.0,1874.0,4.0,0.0,4.0,21.0,0.0,21.0,1328.0,1035.0,293.0,563.0,114.0,449.0
625,RK_29   ,1979JJ00,4709.0,2805.0,1904.0,0.2,55.1,2733.0,1904.0,4.0,0.0,4.0,22.0,0.0,22.0,1364.0,1057.0,307.0,558.0,124.0,434.0
626,RK_29   ,1980JJ00,5011.0,3088.0,1923.0,-3.4,53.3,2641.0,1922.0,4.0,0.0,4.0,27.0,1.0,26.0,1382.0,1066.0,316.0,563.0,136.0,427.0
627,RK_29   ,1981JJ00,5089.0,3204.0,1885.0,-6.6,49.8,2468.0,1885.0,4.0,0.0,4.0,28.0,0.0,28.0,1349.0,1041.0,308.0,560.0,148.0,412.0
628,RK_29   ,1982JJ00,5261.0,3308.0,1953.0,-0.6,49.5,2454.0,1953.0,5.0,0.0,5.0,35.0,0.0,35.0,1394.0,1081.0,313.0,589.0,158.0,431.0
629,RK_29   ,1983JJ00,5449.0,3423.0,2026.0,1.5,50.3,2491.0,2026.0,5.0,0.0,5.0,38.0,0.0,38.0,1418.0,1084.0,334.0,641.0,164.0,477.0
630,RK_29   ,1984JJ00,6396.0,4121.0,2275.0,13.7,57.2,2833.0,2274.0,5.0,0.0,5.0,38.0,1.0,37.0,1561.0,1201.0,360.0,746.0,173.0,573.0
631,RK_29   ,1985JJ00,6889.0,4421.0,2468.0,5.0,60.0,2974.0,2468.0,5.0,0.0,5.0,36.0,0.0,36.0,1671.0,1292.0,379.0,828.0,184.0,644.0
632,RK_29   ,1986JJ00,7278.0,4475.0,2803.0,9.2,65.5,3247.0,2803.0,5.0,0.0,5.0,27.0,0.0,27.0,1872.0,1450.0,422.0,953.0,195.0,758.0
633,RK_29   ,1987JJ00,7350.0,4413.0,2937.0,0.1,65.6,3251.0,2937.0,9.0,0.0,9.0,26.0,0.0,26.0,2060.0,1611.0,449.0,894.0,207.0,687.0
634,RK_29   ,1988JJ00,7623.0,4659.0,2964.0,0.4,65.8,3263.0,2964.0,8.0,0.0,8.0,23.0,0.0,23.0,2054.0,1620.0,434.0,925.0,215.0,710.0
635,RK_29   ,1989JJ00,8437.0,5228.0,3209.0,5.7,69.6,3448.0,3209.0,10.0,0.0,10.0,26.0,0.0,26.0,2110.0,1685.0,425.0,1115.0,224.0,891.0
636,RK_29   ,1990JJ00,9231.0,5838.0,3393.0,1.6,70.7,3504.0,3393.0,10.0,0.0,10.0,27.0,0.0,27.0,2276.0,1992.0,284.0,1134.0,238.0,896.0
637,RK_29   ,1991JJ00,9243.0,6041.0,3202.0,0.2,70.8,3510.0,3202.0,11.0,0.0,11.0,9.0,0.0,9.0,2449.0,2150.0,299.0,751.0,254.0,497.0
638,RK_29   ,1992JJ00,9312.0,6080.0,3232.0,-3.1,68.6,3400.0,3232.0,12.0,0.0,12.0,10.0,0.0,10.0,2602.0,2271.0,331.0,628.0,266.0,362.0
639,RK_29   ,1993JJ00,9126.0,5835.0,3291.0,-1.7,67.4,3343.0,3291.0,13.0,0.0,13.0,9.0,0.0,9.0,2567.0,2254.0,313.0,720.0,272.0,448.0
640,RK_29   ,1994JJ00,9640.0,6251.0,3389.0,4.9,70.7,3506.0,3389.0,13.0,0.0,13.0,11.0,0.0,11.0,2604.0,2304.0,300.0,783.0,274.0,509.0
641,RK_29   ,1995JJ00,10472.0,6841.0,3631.0,8.3,76.6,3796.0,3631.0,12.0,0.0,12.0,13.0,0.0,13.0,2733.0,2401.0,332.0,899.0,278.0,621.0
642,RK_29   ,1996JJ00,11633.0,7812.0,3821.0,4.8,80.3,3980.0,3821.0,8.0,0.0,8.0,24.0,0.0,24.0,2844.0,2482.0,362.0,993.0,285.0,708.0
643,RK_29   ,1997JJ00,12758.0,8623.0,4135.0,7.9,86.6,4293.0,4135.0,7.0,0.0,7.0,37.0,0.0,37.0,2965.0,2601.0,364.0,1200.0,298.0,902.0
644,RK_29   ,1998JJ00,13477.0,9188.0,4289.0,0.6,87.2,4319.0,4289.0,10.0,0.0,10.0,83.0,0.0,83.0,3210.0,2624.0,586.0,1152.0,325.0,827.0
645,RK_29   ,1999JJ00,13734.0,9488.0,4246.0,-4.5,83.2,4123.0,4245.0,15.0,0.0,15.0,88.0,1.0,87.0,3357.0,2746.0,611.0,961.0,355.0,606.0
646,RK_29   ,2000JJ00,15823.0,10867.0,4956.0,20.2,100.0,4956.0,4955.0,18.0,0.0,18.0,90.0,1.0,89.0,3506.0,2865.0,641.0,1521.0,382.0,1139.0
647,RK_29   ,2001JJ00,16191.0,11257.0,4934.0,-0.8,99.2,4915.0,4934.0,22.0,0.0,22.0,110.0,0.0,110.0,3706.0,3023.0,683.0,1316.0,409.0,907.0
648,RK_29   ,2002JJ00,16167.0,11130.0,5037.0,-3.1,96.1,4761.0,5037.0,24.0,0.0,24.0,109.0,0.0,109.0,3759.0,3022.0,737.0,1363.0,423.0,940.0
649,RK_29   ,2003JJ00,15867.0,10662.0,5205.0,-1.0,95.1,4714.0,5205.0,14.0,0.0,14.0,67.0,0.0,67.0,3798.0,3053.0,745.0,1460.0,422.0,1038.0
650,RK_29   ,2004JJ00,17168.0,11571.0,5597.0,10.6,105.2,5216.0,5597.0,15.0,0.0,15.0,73.0,0.0,73.0,3889.0,3085.0,804.0,1766.0,426.0,1340.0
651,RK_29   ,2005JJ00,17965.0,12073.0,5892.0,1.8,107.1,5308.0,5892.0,16.0,0.0,16.0,55.0,0.0,55.0,3921.0,3130.0,791.0,2010.0,433.0,1577.0
652,RK_29   ,2006JJ00,20045.0,13445.0,6600.0,8.6,116.4,5767.0,6600.0,16.0,0.0,16.0,40.0,0.0,40.0,4083.0,3254.0,829.0,2541.0,448.0,2093.0
653,RK_29   ,2007JJ00,22353.0,15023.0,7330.0,10.0,127.9,6341.0,7329.0,18.0,0.0,18.0,39.0,1.0,38.0,4369.0,3491.0,878.0,2981.0,477.0,2504.0
654,RK_29   ,2008JJ00,21760.0,14891.0,6869.0,-8.4,117.2,5811.0,6869.0,22.0,0.0,22.0,36.0,0.0,36.0,4724.0,3781.0,943.0,2159.0,504.0,1655.0
655,RK_29   ,2009JJ00,19016.0,12930.0,6086.0,-15.1,99.6,4935.0,6086.0,29.0,0.0,29.0,93.0,0.0,93.0,4789.0,3808.0,981.0,1361.0,521.0,840.0
656,RK_30_33,1969JJ00,3253.0,1979.0,1274.0,,26.9,1525.0,1274.0,3.0,0.0,3.0,2.0,0.0,2.0,1021.0,832.0,189.0,252.0,114.0,138.0
657,RK_30_33,1970JJ00,3818.0,2423.0,1395.0,7.1,28.8,1633.0,1395.0,3.0,0.0,3.0,2.0,0.0,2.0,1139.0,928.0,211.0,255.0,132.0,123.0
658,RK_30_33,1971JJ00,4109.0,2619.0,1490.0,5.4,30.4,1721.0,1489.0,4.0,0.0,4.0,3.0,1.0,2.0,1232.0,1000.0,232.0,256.0,153.0,103.0
659,RK_30_33,1972JJ00,4275.0,2647.0,1628.0,5.0,31.9,1806.0,1628.0,4.0,0.0,4.0,2.0,0.0,2.0,1336.0,1081.0,255.0,290.0,169.0,121.0
660,RK_30_33,1973JJ00,5021.0,3188.0,1833.0,9.8,35.0,1984.0,1833.0,3.0,0.0,3.0,2.0,0.0,2.0,1566.0,1249.0,317.0,266.0,176.0,90.0
661,RK_30_33,1974JJ00,5970.0,3834.0,2136.0,11.8,39.2,2218.0,2136.0,5.0,0.0,5.0,3.0,0.0,3.0,1809.0,1438.0,371.0,325.0,208.0,117.0
662,RK_30_33,1975JJ00,6010.0,3911.0,2099.0,-10.4,35.1,1988.0,2099.0,4.0,0.0,4.0,5.0,0.0,5.0,1842.0,1463.0,379.0,258.0,241.0,17.0
663,RK_30_33,1976JJ00,6731.0,4373.0,2358.0,8.0,37.9,2147.0,2357.0,5.0,0.0,5.0,7.0,1.0,6.0,2046.0,1622.0,424.0,313.0,263.0,50.0
664,RK_30_33,1977JJ00,7001.0,4565.0,2436.0,2.5,38.9,2201.0,2436.0,5.0,0.0,5.0,5.0,0.0,5.0,2149.0,1708.0,441.0,287.0,279.0,8.0
665,RK_30_33,1978JJ00,7649.0,4961.0,2688.0,9.5,42.6,2411.0,2688.0,5.0,0.0,5.0,6.0,0.0,6.0,2340.0,1860.0,480.0,349.0,296.0,53.0
666,RK_30_33,1979JJ00,8047.0,5353.0,2694.0,2.6,43.7,2474.0,2693.0,5.0,0.0,5.0,7.0,1.0,6.0,2356.0,1862.0,494.0,339.0,320.0,19.0
667,RK_30_33,1980JJ00,8469.0,5796.0,2673.0,0.7,44.0,2490.0,2673.0,5.0,0.0,5.0,7.0,0.0,7.0,2362.0,1860.0,502.0,313.0,353.0,-40.0
668,RK_30_33,1981JJ00,8732.0,6114.0,2618.0,-4.3,42.1,2383.0,2618.0,5.0,0.0,5.0,7.0,0.0,7.0,2333.0,1838.0,495.0,287.0,393.0,-106.0
669,RK_30_33,1982JJ00,9240.0,6486.0,2754.0,2.9,43.3,2453.0,2754.0,5.0,0.0,5.0,8.0,0.0,8.0,2437.0,1928.0,509.0,320.0,421.0,-101.0
670,RK_30_33,1983JJ00,9923.0,6915.0,3008.0,7.0,46.4,2626.0,3006.0,6.0,0.0,6.0,11.0,2.0,9.0,2605.0,2039.0,566.0,406.0,439.0,-33.0
671,RK_30_33,1984JJ00,10507.0,7411.0,3096.0,1.4,47.0,2663.0,3095.0,6.0,0.0,6.0,10.0,1.0,9.0,2681.0,2083.0,598.0,418.0,462.0,-44.0
672,RK_30_33,1985JJ00,11057.0,7828.0,3229.0,3.1,48.5,2745.0,3229.0,7.0,0.0,7.0,9.0,0.0,9.0,2765.0,2180.0,585.0,466.0,504.0,-38.0
673,RK_30_33,1986JJ00,11152.0,7734.0,3418.0,-1.7,47.7,2700.0,3418.0,7.0,0.0,7.0,6.0,0.0,6.0,2933.0,2316.0,617.0,484.0,554.0,-70.0
674,RK_30_33,1987JJ00,11499.0,7707.0,3792.0,14.2,54.5,3083.0,3789.0,5.0,0.0,5.0,8.0,3.0,5.0,3049.0,2416.0,633.0,743.0,616.0,127.0
675,RK_30_33,1988JJ00,11264.0,7779.0,3485.0,-1.6,53.6,3034.0,3482.0,6.0,0.0,6.0,12.0,3.0,9.0,2924.0,2329.0,595.0,564.0,667.0,-103.0
676,RK_30_33,1989JJ00,12248.0,8640.0,3608.0,4.4,55.9,3166.0,3606.0,7.0,0.0,7.0,12.0,2.0,10.0,2971.0,2403.0,568.0,640.0,708.0,-68.0
