ID,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
4790,T001618,324600,2012JJ00,89.0
4791,T001618,324600,2013JJ00,83.0
4792,T001618,324600,2014JJ00,33.0
4793,T001618,324600,2015JJ00,34.0
4794,T001618,324600,2016JJ00,78.0
4795,T001618,324600,2017JJ00,82.0
4796,T001618,324600,2018JJ00,56.0
4797,T001618,324600,2019JJ00,57.0
4798,T001618,324600,2020JJ00,72.0
4799,T001618,324600,2021JJ00,75.0
4800,T001618,328110,1994JJ00,
4801,T001618,328110,1996JJ00,
4802,T001618,328110,1998JJ00,
4803,T001618,328110,2000JJ00,
4804,T001618,328110,2001JJ00,
4805,T001618,328110,2002JJ00,
4806,T001618,328110,2003JJ00,
4807,T001618,328110,2004JJ00,
4808,T001618,328110,2005JJ00,
4809,T001618,328110,2006JJ00,
4810,T001618,328110,2007JJ00,
4811,T001618,328110,2008JJ00,305.0
4812,T001618,328110,2009JJ00,257.0
4813,T001618,328110,2010JJ00,269.0
4814,T001618,328110,2011JJ00,217.0
4815,T001618,328110,2012JJ00,190.0
4816,T001618,328110,2013JJ00,188.0
4817,T001618,328110,2014JJ00,148.0
4818,T001618,328110,2015JJ00,152.0
4819,T001618,328110,2016JJ00,160.0
4820,T001618,328110,2017JJ00,164.0
4821,T001618,328110,2018JJ00,156.0
4822,T001618,328110,2019JJ00,168.0
4823,T001618,328110,2020JJ00,136.0
4824,T001618,328110,2021JJ00,143.0
4825,T001618,328105,1994JJ00,328.0
4826,T001618,328105,1996JJ00,295.0
4827,T001618,328105,1998JJ00,308.0
4828,T001618,328105,2000JJ00,218.0
4829,T001618,328105,2001JJ00,114.0
4830,T001618,328105,2002JJ00,136.0
4831,T001618,328105,2003JJ00,156.0
4832,T001618,328105,2004JJ00,132.0
4833,T001618,328105,2005JJ00,135.0
4834,T001618,328105,2006JJ00,128.0
4835,T001618,328105,2007JJ00,93.0
4836,T001618,328105,2008JJ00,161.0
4837,T001618,328105,2009JJ00,145.0
4838,T001618,328105,2010JJ00,167.0
4839,T001618,328105,2011JJ00,106.0
4840,T001618,328105,2012JJ00,170.0
4841,T001618,328105,2013JJ00,168.0
4842,T001618,328105,2014JJ00,121.0
4843,T001618,328105,2015JJ00,123.0
4844,T001618,328105,2016JJ00,136.0
4845,T001618,328105,2017JJ00,140.0
4846,T001618,328105,2018JJ00,122.0
4847,T001618,328105,2019JJ00,125.0
4848,T001618,328105,2020JJ00,99.0
4849,T001618,328105,2021JJ00,104.0
4850,T001618,328100,1994JJ00,288.0
4851,T001618,328100,1996JJ00,258.0
4852,T001618,328100,1998JJ00,261.0
4853,T001618,328100,2000JJ00,161.0
4854,T001618,328100,2001JJ00,64.0
4855,T001618,328100,2002JJ00,65.0
4856,T001618,328100,2003JJ00,87.0
4857,T001618,328100,2004JJ00,49.0
4858,T001618,328100,2005JJ00,52.0
4859,T001618,328100,2006JJ00,64.0
4860,T001618,328100,2007JJ00,28.0
4861,T001618,328100,2008JJ00,40.0
4862,T001618,328100,2009JJ00,31.0
4863,T001618,328100,2010JJ00,43.0
4864,T001618,328100,2011JJ00,42.0
4865,T001618,328100,2012JJ00,39.0
4866,T001618,328100,2013JJ00,40.0
4867,T001618,328100,2014JJ00,30.0
4868,T001618,328100,2015JJ00,30.0
4869,T001618,328100,2016JJ00,36.0
4870,T001618,328100,2017JJ00,37.0
4871,T001618,328100,2018JJ00,28.0
4872,T001618,328100,2019JJ00,32.0
4873,T001618,328100,2020JJ00,30.0
4874,T001618,328100,2021JJ00,29.0
4875,T001618,330300,1994JJ00,40.0
4876,T001618,330300,1996JJ00,37.0
4877,T001618,330300,1998JJ00,47.0
4878,T001618,330300,2000JJ00,57.0
4879,T001618,330300,2001JJ00,50.0
4880,T001618,330300,2002JJ00,71.0
4881,T001618,330300,2003JJ00,69.0
4882,T001618,330300,2004JJ00,83.0
4883,T001618,330300,2005JJ00,83.0
4884,T001618,330300,2006JJ00,64.0
4885,T001618,330300,2007JJ00,65.0
4886,T001618,330300,2008JJ00,123.0
4887,T001618,330300,2009JJ00,114.0
4888,T001618,330300,2010JJ00,124.0
4889,T001618,330300,2011JJ00,64.0
4890,T001618,330300,2012JJ00,131.0
4891,T001618,330300,2013JJ00,128.0
4892,T001618,330300,2014JJ00,91.0
4893,T001618,330300,2015JJ00,93.0
4894,T001618,330300,2016JJ00,100.0
4895,T001618,330300,2017JJ00,103.0
4896,T001618,330300,2018JJ00,94.0
4897,T001618,330300,2019JJ00,93.0
4898,T001618,330300,2020JJ00,69.0
4899,T001618,330300,2021JJ00,75.0
4900,T001618,332910,1994JJ00,39.0
4901,T001618,332910,1996JJ00,41.0
4902,T001618,332910,1998JJ00,41.0
4903,T001618,332910,2000JJ00,36.0
4904,T001618,332910,2001JJ00,35.0
4905,T001618,332910,2002JJ00,42.0
4906,T001618,332910,2003JJ00,37.0
4907,T001618,332910,2004JJ00,34.0
4908,T001618,332910,2005JJ00,33.0
4909,T001618,332910,2006JJ00,31.0
4910,T001618,332910,2007JJ00,33.0
4911,T001618,332910,2008JJ00,28.0
4912,T001618,332910,2009JJ00,23.0
4913,T001618,332910,2010JJ00,23.0
4914,T001618,332910,2011JJ00,24.0
4915,T001618,332910,2012JJ00,5.0
4916,T001618,332910,2013JJ00,4.0
4917,T001618,332910,2014JJ00,3.0
4918,T001618,332910,2015JJ00,4.0
4919,T001618,332910,2016JJ00,2.0
4920,T001618,332910,2017JJ00,2.0
4921,T001618,332910,2018JJ00,3.0
4922,T001618,332910,2019JJ00,3.0
4923,T001618,332910,2020JJ00,2.0
4924,T001618,332910,2021JJ00,3.0
4925,T001618,332905,1994JJ00,107.0
4926,T001618,332905,1996JJ00,87.0
4927,T001618,332905,1998JJ00,82.0
4928,T001618,332905,2000JJ00,92.0
4929,T001618,332905,2001JJ00,88.0
4930,T001618,332905,2002JJ00,108.0
4931,T001618,332905,2003JJ00,100.0
4932,T001618,332905,2004JJ00,75.0
4933,T001618,332905,2005JJ00,75.0
4934,T001618,332905,2006JJ00,69.0
4935,T001618,332905,2007JJ00,74.0
4936,T001618,332905,2008JJ00,56.0
4937,T001618,332905,2009JJ00,47.0
4938,T001618,332905,2010JJ00,63.0
4939,T001618,332905,2011JJ00,66.0
4940,T001618,332905,2012JJ00,10.0
4941,T001618,332905,2013JJ00,10.0
4942,T001618,332905,2014JJ00,8.0
4943,T001618,332905,2015JJ00,8.0
4944,T001618,332905,2016JJ00,12.0
4945,T001618,332905,2017JJ00,13.0
4946,T001618,332905,2018JJ00,15.0
4947,T001618,332905,2019JJ00,16.0
4948,T001618,332905,2020JJ00,14.0
4949,T001618,332905,2021JJ00,15.0
4950,T001618,332900,1994JJ00,18.0
4951,T001618,332900,1996JJ00,17.0
4952,T001618,332900,1998JJ00,22.0
4953,T001618,332900,2000JJ00,20.0
4954,T001618,332900,2001JJ00,19.0
4955,T001618,332900,2002JJ00,19.0
4956,T001618,332900,2003JJ00,15.0
4957,T001618,332900,2004JJ00,16.0
4958,T001618,332900,2005JJ00,16.0
4959,T001618,332900,2006JJ00,13.0
4960,T001618,332900,2007JJ00,13.0
4961,T001618,332900,2008JJ00,11.0
4962,T001618,332900,2009JJ00,9.0
4963,T001618,332900,2010JJ00,11.0
4964,T001618,332900,2011JJ00,12.0
4965,T001618,332900,2012JJ00,2.0
4966,T001618,332900,2013JJ00,2.0
4967,T001618,332900,2014JJ00,1.0
4968,T001618,332900,2015JJ00,1.0
4969,T001618,332900,2016JJ00,1.0
4970,T001618,332900,2017JJ00,1.0
4971,T001618,332900,2018JJ00,2.0
4972,T001618,332900,2019JJ00,1.0
4973,T001618,332900,2020JJ00,1.0
4974,T001618,332900,2021JJ00,1.0
4975,T001618,334800,1994JJ00,21.0
4976,T001618,334800,1996JJ00,24.0
4977,T001618,334800,1998JJ00,19.0
4978,T001618,334800,2000JJ00,15.0
4979,T001618,334800,2001JJ00,16.0
4980,T001618,334800,2002JJ00,23.0
4981,T001618,334800,2003JJ00,22.0
4982,T001618,334800,2004JJ00,18.0
4983,T001618,334800,2005JJ00,17.0
4984,T001618,334800,2006JJ00,18.0
4985,T001618,334800,2007JJ00,20.0
4986,T001618,334800,2008JJ00,17.0
4987,T001618,334800,2009JJ00,14.0
4988,T001618,334800,2010JJ00,12.0
4989,T001618,334800,2011JJ00,12.0
4990,T001618,334800,2012JJ00,2.0
4991,T001618,334800,2013JJ00,2.0
4992,T001618,334800,2014JJ00,2.0
4993,T001618,334800,2015JJ00,2.0
4994,T001618,334800,2016JJ00,1.0
4995,T001618,334800,2017JJ00,1.0
4996,T001618,334800,2018JJ00,1.0
4997,T001618,334800,2019JJ00,1.0
4998,T001618,334800,2020JJ00,2.0
4999,T001618,334800,2021JJ00,2.0
5000,T001618,336500,1994JJ00,68.0
5001,T001618,336500,1996JJ00,46.0
5002,T001618,336500,1998JJ00,41.0
5003,T001618,336500,2000JJ00,57.0
5004,T001618,336500,2001JJ00,53.0
5005,T001618,336500,2002JJ00,66.0
5006,T001618,336500,2003JJ00,63.0
5007,T001618,336500,2004JJ00,41.0
5008,T001618,336500,2005JJ00,42.0
5009,T001618,336500,2006JJ00,38.0
5010,T001618,336500,2007JJ00,41.0
5011,T001618,336500,2008JJ00,29.0
5012,T001618,336500,2009JJ00,25.0
5013,T001618,336500,2010JJ00,40.0
5014,T001618,336500,2011JJ00,42.0
5015,T001618,336500,2012JJ00,6.0
5016,T001618,336500,2013JJ00,6.0
5017,T001618,336500,2014JJ00,5.0
5018,T001618,336500,2015JJ00,5.0
5019,T001618,336500,2016JJ00,10.0
5020,T001618,336500,2017JJ00,11.0
5021,T001618,336500,2018JJ00,12.0
5022,T001618,336500,2019JJ00,13.0
5023,T001618,336500,2020JJ00,11.0
5024,T001618,336500,2021JJ00,12.0
5025,T001618,339205,1994JJ00,34.0
5026,T001618,339205,1996JJ00,21.0
5027,T001618,339205,1998JJ00,61.0
5028,T001618,339205,2000JJ00,50.0
5029,T001618,339205,2001JJ00,50.0
5030,T001618,339205,2002JJ00,44.0
5031,T001618,339205,2003JJ00,47.0
5032,T001618,339205,2004JJ00,39.0
5033,T001618,339205,2005JJ00,37.0
5034,T001618,339205,2006JJ00,41.0
5035,T001618,339205,2007JJ00,43.0
5036,T001618,339205,2008JJ00,71.0
5037,T001618,339205,2009JJ00,47.0
5038,T001618,339205,2010JJ00,27.0
5039,T001618,339205,2011JJ00,33.0
5040,T001618,339205,2012JJ00,7.0
5041,T001618,339205,2013JJ00,7.0
5042,T001618,339205,2014JJ00,16.0
5043,T001618,339205,2015JJ00,17.0
5044,T001618,339205,2016JJ00,10.0
5045,T001618,339205,2017JJ00,10.0
5046,T001618,339205,2018JJ00,8.0
5047,T001618,339205,2019JJ00,9.0
5048,T001618,339205,2020JJ00,4.0
5049,T001618,339205,2021JJ00,7.0
5050,T001618,300023,1994JJ00,167.0
5051,T001618,300023,1996JJ00,143.0
5052,T001618,300023,1998JJ00,108.0
5053,T001618,300023,2000JJ00,146.0
5054,T001618,300023,2001JJ00,145.0
5055,T001618,300023,2002JJ00,104.0
5056,T001618,300023,2003JJ00,100.0
5057,T001618,300023,2004JJ00,69.0
5058,T001618,300023,2005JJ00,69.0
5059,T001618,300023,2006JJ00,76.0
5060,T001618,300023,2007JJ00,79.0
5061,T001618,300023,2008JJ00,61.0
5062,T001618,300023,2009JJ00,59.0
5063,T001618,300023,2010JJ00,50.0
5064,T001618,300023,2011JJ00,50.0
5065,T001618,300023,2012JJ00,
5066,T001618,300023,2013JJ00,
5067,T001618,300023,2014JJ00,
5068,T001618,300023,2015JJ00,
5069,T001618,300023,2016JJ00,
5070,T001618,300023,2017JJ00,
5071,T001618,300023,2018JJ00,
5072,T001618,300023,2019JJ00,
5073,T001618,300023,2020JJ00,
5074,T001618,300023,2021JJ00,
5075,T001618,900046,1994JJ00,
5076,T001618,900046,1996JJ00,
5077,T001618,900046,1998JJ00,
5078,T001618,900046,2000JJ00,
5079,T001618,900046,2001JJ00,
5080,T001618,900046,2002JJ00,
5081,T001618,900046,2003JJ00,
5082,T001618,900046,2004JJ00,
5083,T001618,900046,2005JJ00,
5084,T001618,900046,2006JJ00,
5085,T001618,900046,2007JJ00,
5086,T001618,900046,2008JJ00,44.0
5087,T001618,900046,2009JJ00,41.0
5088,T001618,900046,2010JJ00,38.0
5089,T001618,900046,2011JJ00,38.0
5090,T001618,900046,2012JJ00,
5091,T001618,900046,2013JJ00,
5092,T001618,900046,2014JJ00,
5093,T001618,900046,2015JJ00,
5094,T001618,900046,2016JJ00,
5095,T001618,900046,2017JJ00,
5096,T001618,900046,2018JJ00,
5097,T001618,900046,2019JJ00,
5098,T001618,900046,2020JJ00,
5099,T001618,900046,2021JJ00,
5100,T001618,341600,1994JJ00,
5101,T001618,341600,1996JJ00,
5102,T001618,341600,1998JJ00,
5103,T001618,341600,2000JJ00,
5104,T001618,341600,2001JJ00,
5105,T001618,341600,2002JJ00,
5106,T001618,341600,2003JJ00,
5107,T001618,341600,2004JJ00,
5108,T001618,341600,2005JJ00,
5109,T001618,341600,2006JJ00,
5110,T001618,341600,2007JJ00,
5111,T001618,341600,2008JJ00,10.0
5112,T001618,341600,2009JJ00,8.0
5113,T001618,341600,2010JJ00,13.0
5114,T001618,341600,2011JJ00,13.0
5115,T001618,341600,2012JJ00,1.0
5116,T001618,341600,2013JJ00,1.0
5117,T001618,341600,2014JJ00,0.0
5118,T001618,341600,2015JJ00,0.0
5119,T001618,341600,2016JJ00,5.0
5120,T001618,341600,2017JJ00,5.0
5121,T001618,341600,2018JJ00,5.0
5122,T001618,341600,2019JJ00,4.0
5123,T001618,341600,2020JJ00,13.0
5124,T001618,341600,2021JJ00,14.0
5125,T001618,342400,1994JJ00,
5126,T001618,342400,1996JJ00,
5127,T001618,342400,1998JJ00,
5128,T001618,342400,2000JJ00,
5129,T001618,342400,2001JJ00,
5130,T001618,342400,2002JJ00,
5131,T001618,342400,2003JJ00,
5132,T001618,342400,2004JJ00,
5133,T001618,342400,2005JJ00,
5134,T001618,342400,2006JJ00,
5135,T001618,342400,2007JJ00,
5136,T001618,342400,2008JJ00,34.0
5137,T001618,342400,2009JJ00,33.0
5138,T001618,342400,2010JJ00,25.0
5139,T001618,342400,2011JJ00,25.0
5140,T001618,342400,2012JJ00,10.0
5141,T001618,342400,2013JJ00,10.0
5142,T001618,342400,2014JJ00,7.0
5143,T001618,342400,2015JJ00,6.0
5144,T001618,342400,2016JJ00,4.0
5145,T001618,342400,2017JJ00,4.0
5146,T001618,342400,2018JJ00,5.0
5147,T001618,342400,2019JJ00,5.0
5148,T001618,342400,2020JJ00,2.0
5149,T001618,342400,2021JJ00,2.0
5150,T001618,344400,1994JJ00,
5151,T001618,344400,1996JJ00,
5152,T001618,344400,1998JJ00,
5153,T001618,344400,2000JJ00,
5154,T001618,344400,2001JJ00,
5155,T001618,344400,2002JJ00,
5156,T001618,344400,2003JJ00,
5157,T001618,344400,2004JJ00,
5158,T001618,344400,2005JJ00,
5159,T001618,344400,2006JJ00,
5160,T001618,344400,2007JJ00,
5161,T001618,344400,2008JJ00,17.0
5162,T001618,344400,2009JJ00,18.0
5163,T001618,344400,2010JJ00,12.0
5164,T001618,344400,2011JJ00,12.0
5165,T001618,344400,2012JJ00,3.0
5166,T001618,344400,2013JJ00,3.0
5167,T001618,344400,2014JJ00,3.0
5168,T001618,344400,2015JJ00,3.0
5169,T001618,344400,2016JJ00,2.0
5170,T001618,344400,2017JJ00,2.0
5171,T001618,344400,2018JJ00,11.0
5172,T001618,344400,2019JJ00,18.0
5173,T001618,344400,2020JJ00,19.0
5174,T001618,344400,2021JJ00,17.0
5175,T001618,346600,1994JJ00,29.0
5176,T001618,346600,1996JJ00,18.0
5177,T001618,346600,1998JJ00,18.0
5178,T001618,346600,2000JJ00,29.0
5179,T001618,346600,2001JJ00,31.0
5180,T001618,346600,2002JJ00,39.0
5181,T001618,346600,2003JJ00,33.0
5182,T001618,346600,2004JJ00,17.0
5183,T001618,346600,2005JJ00,17.0
5184,T001618,346600,2006JJ00,95.0
5185,T001618,346600,2007JJ00,16.0
5186,T001618,346600,2008JJ00,21.0
5187,T001618,346600,2009JJ00,17.0
5188,T001618,346600,2010JJ00,33.0
5189,T001618,346600,2011JJ00,29.0
5190,T001618,346600,2012JJ00,38.0
5191,T001618,346600,2013JJ00,38.0
5192,T001618,346600,2014JJ00,11.0
5193,T001618,346600,2015JJ00,21.0
5194,T001618,346600,2016JJ00,59.0
5195,T001618,346600,2017JJ00,61.0
5196,T001618,346600,2018JJ00,55.0
5197,T001618,346600,2019JJ00,55.0
5198,T001618,346600,2020JJ00,19.0
5199,T001618,346600,2021JJ00,21.0
5200,T001618,348000,1994JJ00,
5201,T001618,348000,1996JJ00,
5202,T001618,348000,1998JJ00,
5203,T001618,348000,2000JJ00,
5204,T001618,348000,2001JJ00,
5205,T001618,348000,2002JJ00,
5206,T001618,348000,2003JJ00,
5207,T001618,348000,2004JJ00,
5208,T001618,348000,2005JJ00,
5209,T001618,348000,2006JJ00,
5210,T001618,348000,2007JJ00,4324.0
5211,T001618,348000,2008JJ00,4191.0
5212,T001618,348000,2009JJ00,4350.0
5213,T001618,348000,2010JJ00,2902.0
5214,T001618,348000,2011JJ00,3023.0
5215,T001618,348000,2012JJ00,2824.0
5216,T001618,348000,2013JJ00,2702.0
5217,T001618,348000,2014JJ00,2629.0
5218,T001618,348000,2015JJ00,2605.0
5219,T001618,348000,2016JJ00,2728.0
5220,T001618,348000,2017JJ00,2771.0
5221,T001618,348000,2018JJ00,2648.0
5222,T001618,348000,2019JJ00,2676.0
5223,T001618,348000,2020JJ00,2783.0
5224,T001618,348000,2021JJ00,2809.0
5225,T001618,348200,1994JJ00,19.0
5226,T001618,348200,1996JJ00,22.0
5227,T001618,348200,1998JJ00,38.0
5228,T001618,348200,2000JJ00,7.0
5229,T001618,348200,2001JJ00,4.0
5230,T001618,348200,2002JJ00,8.0
5231,T001618,348200,2003JJ00,22.0
5232,T001618,348200,2004JJ00,23.0
5233,T001618,348200,2005JJ00,33.0
5234,T001618,348200,2006JJ00,33.0
5235,T001618,348200,2007JJ00,32.0
5236,T001618,348200,2008JJ00,30.0
5237,T001618,348200,2009JJ00,18.0
5238,T001618,348200,2010JJ00,29.0
5239,T001618,348200,2011JJ00,19.0
5240,T001618,348200,2012JJ00,27.0
5241,T001618,348200,2013JJ00,26.0
5242,T001618,348200,2014JJ00,1.0
5243,T001618,348200,2015JJ00,1.0
5244,T001618,348200,2016JJ00,2.0
5245,T001618,348200,2017JJ00,2.0
5246,T001618,348200,2018JJ00,6.0
5247,T001618,348200,2019JJ00,6.0
5248,T001618,348200,2020JJ00,0.0
5249,T001618,348200,2021JJ00,0.0
5250,T001618,348500,1994JJ00,
5251,T001618,348500,1996JJ00,
5252,T001618,348500,1998JJ00,
5253,T001618,348500,2000JJ00,
5254,T001618,348500,2001JJ00,
5255,T001618,348500,2002JJ00,
5256,T001618,348500,2003JJ00,
5257,T001618,348500,2004JJ00,
5258,T001618,348500,2005JJ00,
5259,T001618,348500,2006JJ00,
5260,T001618,348500,2007JJ00,1123.0
5261,T001618,348500,2008JJ00,1191.0
5262,T001618,348500,2009JJ00,1272.0
5263,T001618,348500,2010JJ00,1177.0
5264,T001618,348500,2011JJ00,1210.0
5265,T001618,348500,2012JJ00,1303.0
5266,T001618,348500,2013JJ00,1336.0
5267,T001618,348500,2014JJ00,1357.0
5268,T001618,348500,2015JJ00,1337.0
5269,T001618,348500,2016JJ00,1379.0
5270,T001618,348500,2017JJ00,1406.0
5271,T001618,348500,2018JJ00,1292.0
5272,T001618,348500,2019JJ00,1320.0
5273,T001618,348500,2020JJ00,1389.0
5274,T001618,348500,2021JJ00,1384.0
5275,T001618,348800,1994JJ00,
5276,T001618,348800,1996JJ00,
5277,T001618,348800,1998JJ00,
5278,T001618,348800,2000JJ00,
5279,T001618,348800,2001JJ00,
5280,T001618,348800,2002JJ00,
5281,T001618,348800,2003JJ00,
5282,T001618,348800,2004JJ00,
5283,T001618,348800,2005JJ00,
5284,T001618,348800,2006JJ00,
5285,T001618,348800,2007JJ00,2.0
5286,T001618,348800,2008JJ00,2.0
5287,T001618,348800,2009JJ00,2.0
5288,T001618,348800,2010JJ00,0.0
5289,T001618,348800,2011JJ00,0.0
5290,T001618,348800,2012JJ00,2.0
5291,T001618,348800,2013JJ00,2.0
5292,T001618,348800,2014JJ00,2.0
5293,T001618,348800,2015JJ00,2.0
5294,T001618,348800,2016JJ00,2.0
5295,T001618,348800,2017JJ00,2.0
5296,T001618,348800,2018JJ00,2.0
5297,T001618,348800,2019JJ00,2.0
5298,T001618,348800,2020JJ00,2.0
5299,T001618,348800,2021JJ00,2.0
5300,T001618,349100,1994JJ00,
5301,T001618,349100,1996JJ00,
5302,T001618,349100,1998JJ00,
5303,T001618,349100,2000JJ00,
5304,T001618,349100,2001JJ00,
5305,T001618,349100,2002JJ00,
5306,T001618,349100,2003JJ00,
5307,T001618,349100,2004JJ00,
5308,T001618,349100,2005JJ00,
5309,T001618,349100,2006JJ00,
5310,T001618,349100,2007JJ00,2394.0
5311,T001618,349100,2008JJ00,2539.0
5312,T001618,349100,2009JJ00,2711.0
5313,T001618,349100,2010JJ00,1327.0
5314,T001618,349100,2011JJ00,1355.0
5315,T001618,349100,2012JJ00,976.0
5316,T001618,349100,2013JJ00,829.0
5317,T001618,349100,2014JJ00,842.0
5318,T001618,349100,2015JJ00,826.0
5319,T001618,349100,2016JJ00,866.0
5320,T001618,349100,2017JJ00,883.0
5321,T001618,349100,2018JJ00,849.0
5322,T001618,349100,2019JJ00,867.0
5323,T001618,349100,2020JJ00,911.0
5324,T001618,349100,2021JJ00,885.0
5325,T001618,349400,1994JJ00,
5326,T001618,349400,1996JJ00,556.0
5327,T001618,349400,1998JJ00,644.0
5328,T001618,349400,2000JJ00,596.0
5329,T001618,349400,2001JJ00,549.0
5330,T001618,349400,2002JJ00,473.0
5331,T001618,349400,2003JJ00,481.0
5332,T001618,349400,2004JJ00,620.0
5333,T001618,349400,2005JJ00,627.0
5334,T001618,349400,2006JJ00,747.0
5335,T001618,349400,2007JJ00,746.0
5336,T001618,349400,2008JJ00,400.0
5337,T001618,349400,2009JJ00,315.0
5338,T001618,349400,2010JJ00,361.0
5339,T001618,349400,2011JJ00,431.0
5340,T001618,349400,2012JJ00,514.0
5341,T001618,349400,2013JJ00,507.0
5342,T001618,349400,2014JJ00,425.0
5343,T001618,349400,2015JJ00,437.0
5344,T001618,349400,2016JJ00,477.0
5345,T001618,349400,2017JJ00,476.0
5346,T001618,349400,2018JJ00,497.0
5347,T001618,349400,2019JJ00,479.0
5348,T001618,349400,2020JJ00,479.0
5349,T001618,349400,2021JJ00,535.0
5350,T001618,349800,1994JJ00,
5351,T001618,349800,1996JJ00,
5352,T001618,349800,1998JJ00,
5353,T001618,349800,2000JJ00,
5354,T001618,349800,2001JJ00,
5355,T001618,349800,2002JJ00,
5356,T001618,349800,2003JJ00,
5357,T001618,349800,2004JJ00,
5358,T001618,349800,2005JJ00,
5359,T001618,349800,2006JJ00,
5360,T001618,349800,2007JJ00,28.0
5361,T001618,349800,2008JJ00,29.0
5362,T001618,349800,2009JJ00,31.0
5363,T001618,349800,2010JJ00,7.0
5364,T001618,349800,2011JJ00,8.0
5365,T001618,349800,2012JJ00,1.0
5366,T001618,349800,2013JJ00,1.0
5367,T001618,349800,2014JJ00,1.0
5368,T001618,349800,2015JJ00,1.0
5369,T001618,349800,2016JJ00,1.0
5370,T001618,349800,2017JJ00,1.0
5371,T001618,349800,2018JJ00,1.0
5372,T001618,349800,2019JJ00,1.0
5373,T001618,349800,2020JJ00,1.0
5374,T001618,349800,2021JJ00,1.0
5375,A050140,300002,1994JJ00,
5376,A050140,300002,1996JJ00,
5377,A050140,300002,1998JJ00,
5378,A050140,300002,2000JJ00,
5379,A050140,300002,2001JJ00,
5380,A050140,300002,2002JJ00,
5381,A050140,300002,2003JJ00,
5382,A050140,300002,2004JJ00,
5383,A050140,300002,2005JJ00,
5384,A050140,300002,2006JJ00,
5385,A050140,300002,2007JJ00,3348.0
5386,A050140,300002,2008JJ00,3472.0
5387,A050140,300002,2009JJ00,3639.0
5388,A050140,300002,2010JJ00,2511.0
5389,A050140,300002,2011JJ00,2536.0
5390,A050140,300002,2012JJ00,1532.0
5391,A050140,300002,2013JJ00,1563.0
5392,A050140,300002,2014JJ00,1611.0
5393,A050140,300002,2015JJ00,1573.0
5394,A050140,300002,2016JJ00,1657.0
5395,A050140,300002,2017JJ00,1684.0
5396,A050140,300002,2018JJ00,1500.0
5397,A050140,300002,2019JJ00,1508.0
5398,A050140,300002,2020JJ00,1532.0
5399,A050140,300002,2021JJ00,1536.0
5400,A050140,305700,1994JJ00,5.0
5401,A050140,305700,1996JJ00,4.0
5402,A050140,305700,1998JJ00,5.0
5403,A050140,305700,2000JJ00,5.0
5404,A050140,305700,2001JJ00,6.0
5405,A050140,305700,2002JJ00,8.0
5406,A050140,305700,2003JJ00,7.0
5407,A050140,305700,2004JJ00,5.0
5408,A050140,305700,2005JJ00,5.0
5409,A050140,305700,2006JJ00,4.0
5410,A050140,305700,2007JJ00,2.0
5411,A050140,305700,2008JJ00,6.0
5412,A050140,305700,2009JJ00,4.0
5413,A050140,305700,2010JJ00,2.0
5414,A050140,305700,2011JJ00,2.0
5415,A050140,305700,2012JJ00,1.0
5416,A050140,305700,2013JJ00,1.0
5417,A050140,305700,2014JJ00,3.0
5418,A050140,305700,2015JJ00,3.0
5419,A050140,305700,2016JJ00,1.0
5420,A050140,305700,2017JJ00,1.0
5421,A050140,305700,2018JJ00,1.0
5422,A050140,305700,2019JJ00,1.0
5423,A050140,305700,2020JJ00,4.0
5424,A050140,305700,2021JJ00,1.0
5425,A050140,307500,1994JJ00,681.0
5426,A050140,307500,1996JJ00,667.0
5427,A050140,307500,1998JJ00,875.0
5428,A050140,307500,2000JJ00,1008.0
5429,A050140,307500,2001JJ00,1192.0
5430,A050140,307500,2002JJ00,1552.0
5431,A050140,307500,2003JJ00,1415.0
5432,A050140,307500,2004JJ00,736.0
5433,A050140,307500,2005JJ00,710.0
5434,A050140,307500,2006JJ00,743.0
5435,A050140,307500,2007JJ00,739.0
5436,A050140,307500,2008JJ00,712.0
5437,A050140,307500,2009JJ00,705.0
5438,A050140,307500,2010JJ00,626.0
5439,A050140,307500,2011JJ00,587.0
5440,A050140,307500,2012JJ00,216.0
5441,A050140,307500,2013JJ00,214.0
5442,A050140,307500,2014JJ00,193.0
5443,A050140,307500,2015JJ00,164.0
5444,A050140,307500,2016JJ00,204.0
5445,A050140,307500,2017JJ00,203.0
5446,A050140,307500,2018JJ00,181.0
5447,A050140,307500,2019JJ00,163.0
5448,A050140,307500,2020JJ00,122.0
5449,A050140,307500,2021JJ00,132.0
5450,A050140,307610,1994JJ00,53.0
5451,A050140,307610,1996JJ00,94.0
5452,A050140,307610,1998JJ00,203.0
5453,A050140,307610,2000JJ00,256.0
5454,A050140,307610,2001JJ00,359.0
5455,A050140,307610,2002JJ00,878.0
5456,A050140,307610,2003JJ00,780.0
5457,A050140,307610,2004JJ00,209.0
5458,A050140,307610,2005JJ00,188.0
5459,A050140,307610,2006JJ00,174.0
5460,A050140,307610,2007JJ00,179.0
5461,A050140,307610,2008JJ00,261.0
5462,A050140,307610,2009JJ00,278.0
5463,A050140,307610,2010JJ00,170.0
5464,A050140,307610,2011JJ00,127.0
5465,A050140,307610,2012JJ00,43.0
5466,A050140,307610,2013JJ00,45.0
5467,A050140,307610,2014JJ00,41.0
5468,A050140,307610,2015JJ00,42.0
5469,A050140,307610,2016JJ00,64.0
