ID,TypeLozing,BrancheBedrijfstak,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,Xyleen_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,CZV_25,TOC_26,ChloridenAnorganischAlsCl_27,Fluoriden_28,CyanidenAnorganischAlsCN_29
322,D         ,307610,2010JJ00,86.0,288.0,0.0,1.4,0.0,5.0,0.0,31.0,0.1,0.0,114.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,28766.0,0.0,0.0
323,D         ,307610,2011JJ00,84.0,316.0,0.0,3.4,0.0,2.0,0.0,17.0,0.0,0.0,107.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,30505.0,0.0,0.0
324,D         ,307610,2012JJ00,88.0,280.0,0.0,4.3,0.0,1.0,0.0,18.0,0.0,0.0,98.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,32463.0,0.0,0.0
325,D         ,307610,2013JJ00,98.0,312.0,0.0,4.7,0.0,2.0,0.0,18.0,0.5,0.0,79.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,41638.0,0.0,0.0
326,D         ,307610,2014JJ00,80.0,301.0,0.0,4.8,0.0,0.0,0.0,16.0,0.1,0.0,68.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,38200.0,0.0,0.0
327,D         ,307610,2015JJ00,78.0,287.0,0.0,4.7,0.0,0.0,0.0,13.0,0.0,0.0,66.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,31430.0,0.0,0.0
328,D         ,307600,2008JJ00,91.0,261.0,0.0,5.7,0.3,10.0,0.0,24.0,0.1,14.0,169.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0,26547.0,0.0,0.0
329,D         ,307600,2009JJ00,89.0,271.0,0.0,13.5,0.6,11.0,0.0,17.0,0.0,4.0,192.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,26167.0,0.0,0.0
330,D         ,307600,2010JJ00,75.0,255.0,0.0,1.4,0.0,5.0,0.0,13.0,0.1,0.0,114.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,28311.0,0.0,0.0
331,D         ,307600,2011JJ00,74.0,284.0,0.0,3.4,0.0,2.0,0.0,3.0,0.0,0.0,107.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,30002.0,0.0,0.0
332,D         ,307600,2012JJ00,79.0,252.0,0.0,4.3,0.0,1.0,0.0,3.0,0.0,0.0,98.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,31956.0,0.0,0.0
333,D         ,307600,2013JJ00,85.0,274.0,0.0,4.7,0.0,2.0,0.0,6.0,0.5,0.0,79.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,41162.0,0.0,0.0
334,D         ,307600,2014JJ00,67.0,268.0,0.0,4.8,0.0,0.0,0.0,4.0,0.1,0.0,68.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,37758.0,0.0,0.0
335,D         ,307600,2015JJ00,71.0,267.0,0.0,4.7,0.0,0.0,0.0,6.0,0.0,0.0,66.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,31019.0,0.0,0.0
336,D         ,307700,2008JJ00,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,D         ,307700,2009JJ00,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,D         ,307700,2010JJ00,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,D         ,307700,2011JJ00,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,D         ,307700,2012JJ00,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,D         ,307700,2013JJ00,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,D         ,307700,2014JJ00,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,D         ,307700,2015JJ00,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,D         ,308100,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,D         ,308100,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,D         ,308100,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,D         ,308100,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,D         ,308100,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,D         ,308100,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,D         ,308100,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,D         ,308100,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,D         ,308300,2008JJ00,39.0,73.0,0.0,4.5,0.3,6.0,0.0,23.0,0.0,14.0,14.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,9308.0,0.0,0.0
353,D         ,308300,2009JJ00,36.0,72.0,0.0,7.1,0.3,6.0,0.0,14.0,0.0,4.0,16.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9936.0,0.0,0.0
354,D         ,308300,2010JJ00,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11697.0,0.0,0.0
355,D         ,308300,2011JJ00,27.0,45.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10807.0,0.0,0.0
356,D         ,308300,2012JJ00,33.0,48.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11973.0,0.0,0.0
357,D         ,308300,2013JJ00,30.0,48.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11811.0,0.0,0.0
358,D         ,308300,2014JJ00,30.0,33.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10496.0,0.0,0.0
359,D         ,308300,2015JJ00,31.0,34.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10039.0,0.0,0.0
360,D         ,308700,2008JJ00,12.0,14.0,0.0,1.2,0.0,4.0,0.0,2.0,0.0,0.0,136.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0
361,D         ,308700,2009JJ00,14.0,18.0,0.0,6.4,0.0,5.0,0.0,2.0,0.0,0.0,159.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0
362,D         ,308700,2010JJ00,8.0,26.0,0.0,1.4,0.0,5.0,0.0,13.0,0.1,0.0,106.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0
363,D         ,308700,2011JJ00,7.0,25.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0
364,D         ,308700,2012JJ00,12.0,15.0,0.0,1.2,0.0,1.0,0.0,3.0,0.0,0.0,87.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0
365,D         ,308700,2013JJ00,13.0,18.0,0.0,1.2,0.0,0.0,0.0,5.0,0.5,0.0,77.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0.0,0.0
366,D         ,308700,2014JJ00,4.0,31.0,0.0,1.6,0.0,0.0,0.0,4.0,0.1,0.0,67.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0
367,D         ,308700,2015JJ00,2.0,20.0,0.0,1.1,0.0,0.0,0.0,6.0,0.0,0.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0
368,D         ,309000,2008JJ00,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,7507.0,0.0,0.0
369,D         ,309000,2009JJ00,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,7648.0,0.0,0.0
370,D         ,309000,2010JJ00,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,8038.0,0.0,0.0
371,D         ,309000,2011JJ00,25.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,9882.0,0.0,0.0
372,D         ,309000,2012JJ00,19.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,12801.0,0.0,0.0
373,D         ,309000,2013JJ00,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,16020.0,0.0,0.0
374,D         ,309000,2014JJ00,16.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,15679.0,0.0,0.0
375,D         ,309000,2015JJ00,20.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,9136.0,0.0,0.0
376,D         ,309300,2008JJ00,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,9374.0,0.0,0.0
377,D         ,309300,2009JJ00,7.0,64.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,8185.0,0.0,0.0
378,D         ,309300,2010JJ00,8.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,8171.0,0.0,0.0
379,D         ,309300,2011JJ00,8.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,8649.0,0.0,0.0
380,D         ,309300,2012JJ00,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,6509.0,0.0,0.0
381,D         ,309300,2013JJ00,7.0,86.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,12323.0,0.0,0.0
382,D         ,309300,2014JJ00,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,11274.0,0.0,0.0
383,D         ,309300,2015JJ00,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,10435.0,0.0,0.0
384,D         ,309600,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,D         ,309600,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,D         ,309600,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,D         ,309600,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,D         ,309600,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,D         ,309600,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,D         ,309600,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,D         ,309600,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,D         ,310000,2008JJ00,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,86.0,0.0,0.0
393,D         ,310000,2009JJ00,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,159.0,0.0,0.0
394,D         ,310000,2010JJ00,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,159.0,0.0,0.0
395,D         ,310000,2011JJ00,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,165.0,0.0,0.0
396,D         ,310000,2012JJ00,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,195.0,0.0,0.0
397,D         ,310000,2013JJ00,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,296.0,0.0,0.0
398,D         ,310000,2014JJ00,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,308.0,0.0,0.0
399,D         ,310000,2015JJ00,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,229.0,0.0,0.0
400,D         ,311000,2008JJ00,6.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,271.0,0.0,0.0
401,D         ,311000,2009JJ00,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,239.0,0.0,0.0
402,D         ,311000,2010JJ00,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,245.0,0.0,0.0
403,D         ,311000,2011JJ00,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,499.0,0.0,0.0
404,D         ,311000,2012JJ00,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,476.0,0.0,0.0
405,D         ,311000,2013JJ00,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,711.0,0.0,0.0
406,D         ,311000,2014JJ00,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
407,D         ,311000,2015JJ00,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1177.0,0.0,0.0
408,D         ,311300,2008JJ00,10.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,518.0,0.0,0.0
409,D         ,311300,2009JJ00,11.0,33.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0
410,D         ,311300,2010JJ00,11.0,33.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0
411,D         ,311300,2011JJ00,9.0,32.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0
412,D         ,311300,2012JJ00,9.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,508.0,0.0,0.0
413,D         ,311300,2013JJ00,12.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,476.0,0.0,0.0
414,D         ,311300,2014JJ00,13.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0
415,D         ,311300,2015JJ00,6.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0
416,D         ,312200,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,D         ,312200,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,D         ,312200,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,D         ,312200,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,D         ,312200,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,D         ,312200,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,D         ,312200,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,D         ,312200,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,D         ,312505,2008JJ00,0.0,0.0,0.0,4.5,0.0,2.0,0.0,10.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,D         ,312505,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,D         ,312505,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,D         ,312505,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,D         ,312505,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,D         ,312505,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,D         ,312505,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,D         ,312505,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,D         ,315805,2008JJ00,1.0,5.0,31.0,0.0,0.0,5.0,0.0,15.0,0.0,1.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,249.0,1.0,0.0
433,D         ,315805,2009JJ00,1.0,6.0,5.0,0.0,0.0,4.0,0.0,15.0,0.0,1.0,10.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,186.0,1.0,0.0
434,D         ,315805,2010JJ00,1.0,9.0,0.0,0.1,0.0,2.0,0.0,17.0,0.0,2.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,314.0,2.0,0.0
