ID,BedrijfstakkenBranchesSBI2008,Milieudomein,Perioden,ArbeidsvolumeWerkzamePersonen_1,ProductieBasisprijzen_2,BrutoToegevoegdeWaardeBasisprijzen_3
2193,300010,10700 ,1996JJ00,2.1,196.0,99.0
2194,300010,10700 ,1997JJ00,2.1,204.0,105.0
2195,300010,10700 ,1998JJ00,2.0,199.0,104.0
2196,300010,10700 ,1999JJ00,2.1,210.0,110.0
2197,300010,10700 ,2000JJ00,2.3,245.0,125.0
2198,300010,10700 ,2001JJ00,3.1,343.0,169.0
2199,300010,10700 ,2002JJ00,3.4,393.0,190.0
2200,300010,10700 ,2003JJ00,2.9,339.0,160.0
2201,300010,10700 ,2004JJ00,3.6,431.0,198.0
2202,300010,10700 ,2005JJ00,3.6,443.0,223.0
2203,300010,10700 ,2006JJ00,3.3,408.0,208.0
2204,300010,10700 ,2007JJ00,3.6,459.0,229.0
2205,300010,10700 ,2008JJ00,4.2,588.0,282.0
2206,300010,10700 ,2009JJ00,4.1,554.0,259.0
2207,300010,10700 ,2010JJ00,4.0,587.0,274.0
2208,300010,10800 ,1995JJ00,1.6,152.0,81.0
2209,300010,10800 ,1996JJ00,1.9,181.0,91.0
2210,300010,10800 ,1997JJ00,1.8,179.0,91.0
2211,300010,10800 ,1998JJ00,1.7,174.0,90.0
2212,300010,10800 ,1999JJ00,1.8,185.0,96.0
2213,300010,10800 ,2000JJ00,1.9,208.0,106.0
2214,300010,10800 ,2001JJ00,2.8,307.0,150.0
2215,300010,10800 ,2002JJ00,2.9,331.0,158.0
2216,300010,10800 ,2003JJ00,2.4,279.0,129.0
2217,300010,10800 ,2004JJ00,3.0,366.0,165.0
2218,300010,10800 ,2005JJ00,3.1,378.0,189.0
2219,300010,10800 ,2006JJ00,2.8,347.0,175.0
2220,300010,10800 ,2007JJ00,3.1,397.0,195.0
2221,300010,10800 ,2008JJ00,3.7,521.0,244.0
2222,300010,10800 ,2009JJ00,3.6,488.0,222.0
2223,300010,10800 ,2010JJ00,3.5,521.0,241.0
2224,300010,10900 ,1995JJ00,0.1,13.0,8.0
2225,300010,10900 ,1996JJ00,0.2,15.0,9.0
2226,300010,10900 ,1997JJ00,0.3,26.0,14.0
2227,300010,10900 ,1998JJ00,0.3,25.0,14.0
2228,300010,10900 ,1999JJ00,0.3,26.0,14.0
2229,300010,10900 ,2000JJ00,0.4,37.0,20.0
2230,300010,10900 ,2001JJ00,0.4,37.0,19.0
2231,300010,10900 ,2002JJ00,0.6,62.0,32.0
2232,300010,10900 ,2003JJ00,0.5,60.0,31.0
2233,300010,10900 ,2004JJ00,0.6,65.0,33.0
2234,300010,10900 ,2005JJ00,0.6,65.0,34.0
2235,300010,10900 ,2006JJ00,0.5,61.0,33.0
2236,300010,10900 ,2007JJ00,0.5,62.0,34.0
2237,300010,10900 ,2008JJ00,0.5,67.0,38.0
2238,300010,10900 ,2009JJ00,0.5,67.0,36.0
2239,300010,10900 ,2010JJ00,0.4,65.0,33.0
2240,300012,10000 ,1995JJ00,11.9,1360.0,730.0
2241,300012,10000 ,1996JJ00,12.1,1407.0,771.0
2242,300012,10000 ,1997JJ00,11.7,1441.0,786.0
2243,300012,10000 ,1998JJ00,11.7,1511.0,820.0
2244,300012,10000 ,1999JJ00,12.2,1921.0,893.0
2245,300012,10000 ,2000JJ00,12.0,1982.0,915.0
2246,300012,10000 ,2001JJ00,12.4,2178.0,985.0
2247,300012,10000 ,2002JJ00,13.6,2394.0,1106.0
2248,300012,10000 ,2003JJ00,14.0,2753.0,1188.0
2249,300012,10000 ,2004JJ00,13.8,2746.0,1215.0
2250,300012,10000 ,2005JJ00,13.4,2682.0,1232.0
2251,300012,10000 ,2006JJ00,13.5,2812.0,1279.0
2252,300012,10000 ,2007JJ00,13.6,3051.0,1347.0
2253,300012,10000 ,2008JJ00,12.7,3213.0,1342.0
2254,300012,10000 ,2009JJ00,11.9,3313.0,1314.0
2255,300012,10000 ,2010JJ00,12.3,3265.0,1419.0
2256,300012,10100 ,1995JJ00,8.0,794.0,423.0
2257,300012,10100 ,1996JJ00,8.2,814.0,445.0
2258,300012,10100 ,1997JJ00,7.7,832.0,443.0
2259,300012,10100 ,1998JJ00,7.9,871.0,464.0
2260,300012,10100 ,1999JJ00,8.9,1246.0,539.0
2261,300012,10100 ,2000JJ00,8.6,1272.0,540.0
2262,300012,10100 ,2001JJ00,8.6,1396.0,572.0
2263,300012,10100 ,2002JJ00,9.1,1567.0,635.0
2264,300012,10100 ,2003JJ00,9.6,1736.0,697.0
2265,300012,10100 ,2004JJ00,9.4,1696.0,707.0
2266,300012,10100 ,2005JJ00,9.1,1638.0,713.0
2267,300012,10100 ,2006JJ00,9.1,1719.0,741.0
2268,300012,10100 ,2007JJ00,9.1,1792.0,769.0
2269,300012,10100 ,2008JJ00,8.2,1784.0,715.0
2270,300012,10100 ,2009JJ00,7.3,1742.0,655.0
2271,300012,10100 ,2010JJ00,7.5,1711.0,696.0
2272,300012,10200 ,1995JJ00,,,
2273,300012,10200 ,1996JJ00,,,
2274,300012,10200 ,1997JJ00,,,
2275,300012,10200 ,1998JJ00,,,
2276,300012,10200 ,1999JJ00,,,
2277,300012,10200 ,2000JJ00,,,
2278,300012,10200 ,2001JJ00,,,
2279,300012,10200 ,2002JJ00,,,
2280,300012,10200 ,2003JJ00,,,
2281,300012,10200 ,2004JJ00,,,
2282,300012,10200 ,2005JJ00,,,
2283,300012,10200 ,2006JJ00,,,
2284,300012,10200 ,2007JJ00,,,
2285,300012,10200 ,2008JJ00,,,
2286,300012,10200 ,2009JJ00,,,
2287,300012,10200 ,2010JJ00,,,
2288,300012,10300 ,1995JJ00,,,
2289,300012,10300 ,1996JJ00,,,
2290,300012,10300 ,1997JJ00,,,
2291,300012,10300 ,1998JJ00,,,
2292,300012,10300 ,1999JJ00,,,
2293,300012,10300 ,2000JJ00,,,
2294,300012,10300 ,2001JJ00,,,
2295,300012,10300 ,2002JJ00,,,
2296,300012,10300 ,2003JJ00,,,
2297,300012,10300 ,2004JJ00,,,
2298,300012,10300 ,2005JJ00,,,
2299,300012,10300 ,2006JJ00,,,
2300,300012,10300 ,2007JJ00,,,
2301,300012,10300 ,2008JJ00,,,
2302,300012,10300 ,2009JJ00,,,
2303,300012,10300 ,2010JJ00,,,
2304,300012,10400 ,1995JJ00,,,
2305,300012,10400 ,1996JJ00,,,
2306,300012,10400 ,1997JJ00,,,
2307,300012,10400 ,1998JJ00,,,
2308,300012,10400 ,1999JJ00,,,
2309,300012,10400 ,2000JJ00,,,
2310,300012,10400 ,2001JJ00,,,
2311,300012,10400 ,2002JJ00,,,
2312,300012,10400 ,2003JJ00,,,
2313,300012,10400 ,2004JJ00,,,
2314,300012,10400 ,2005JJ00,,,
2315,300012,10400 ,2006JJ00,,,
2316,300012,10400 ,2007JJ00,,,
2317,300012,10400 ,2008JJ00,,,
2318,300012,10400 ,2009JJ00,,,
2319,300012,10400 ,2010JJ00,,,
2320,300012,10500 ,1995JJ00,,,
2321,300012,10500 ,1996JJ00,,,
2322,300012,10500 ,1997JJ00,,,
2323,300012,10500 ,1998JJ00,,,
2324,300012,10500 ,1999JJ00,,,
2325,300012,10500 ,2000JJ00,,,
2326,300012,10500 ,2001JJ00,,,
2327,300012,10500 ,2002JJ00,,,
2328,300012,10500 ,2003JJ00,,,
2329,300012,10500 ,2004JJ00,,,
2330,300012,10500 ,2005JJ00,,,
2331,300012,10500 ,2006JJ00,,,
2332,300012,10500 ,2007JJ00,,,
2333,300012,10500 ,2008JJ00,,,
2334,300012,10500 ,2009JJ00,,,
2335,300012,10500 ,2010JJ00,,,
2336,300012,10600 ,1995JJ00,8.0,794.0,423.0
2337,300012,10600 ,1996JJ00,8.2,814.0,445.0
2338,300012,10600 ,1997JJ00,7.7,832.0,443.0
2339,300012,10600 ,1998JJ00,7.9,871.0,464.0
2340,300012,10600 ,1999JJ00,8.9,1246.0,539.0
2341,300012,10600 ,2000JJ00,8.6,1272.0,540.0
2342,300012,10600 ,2001JJ00,8.6,1395.0,572.0
2343,300012,10600 ,2002JJ00,9.1,1567.0,635.0
2344,300012,10600 ,2003JJ00,9.6,1736.0,697.0
2345,300012,10600 ,2004JJ00,9.4,1696.0,707.0
2346,300012,10600 ,2005JJ00,9.1,1638.0,713.0
2347,300012,10600 ,2006JJ00,9.1,1719.0,741.0
2348,300012,10600 ,2007JJ00,9.1,1792.0,769.0
2349,300012,10600 ,2008JJ00,8.2,1783.0,715.0
2350,300012,10600 ,2009JJ00,7.3,1742.0,655.0
2351,300012,10600 ,2010JJ00,7.5,1711.0,696.0
2352,300012,10700 ,1995JJ00,3.9,566.0,308.0
2353,300012,10700 ,1996JJ00,3.9,594.0,326.0
2354,300012,10700 ,1997JJ00,4.0,609.0,343.0
2355,300012,10700 ,1998JJ00,3.8,640.0,357.0
2356,300012,10700 ,1999JJ00,3.3,675.0,354.0
2357,300012,10700 ,2000JJ00,3.4,710.0,376.0
2358,300012,10700 ,2001JJ00,3.8,782.0,413.0
2359,300012,10700 ,2002JJ00,4.5,827.0,471.0
2360,300012,10700 ,2003JJ00,4.4,1017.0,491.0
2361,300012,10700 ,2004JJ00,4.4,1050.0,508.0
2362,300012,10700 ,2005JJ00,4.3,1045.0,519.0
2363,300012,10700 ,2006JJ00,4.3,1093.0,538.0
2364,300012,10700 ,2007JJ00,4.5,1259.0,578.0
2365,300012,10700 ,2008JJ00,4.5,1429.0,626.0
2366,300012,10700 ,2009JJ00,4.7,1571.0,659.0
2367,300012,10700 ,2010JJ00,4.8,1554.0,723.0
2368,300012,10800 ,1995JJ00,,,
2369,300012,10800 ,1996JJ00,,,
2370,300012,10800 ,1997JJ00,,,
2371,300012,10800 ,1998JJ00,,,
2372,300012,10800 ,1999JJ00,,,
2373,300012,10800 ,2000JJ00,,,
2374,300012,10800 ,2001JJ00,,,
2375,300012,10800 ,2002JJ00,,,
2376,300012,10800 ,2003JJ00,,,
2377,300012,10800 ,2004JJ00,,,
2378,300012,10800 ,2005JJ00,,,
2379,300012,10800 ,2006JJ00,,,
2380,300012,10800 ,2007JJ00,,,
2381,300012,10800 ,2008JJ00,,,
2382,300012,10800 ,2009JJ00,,,
2383,300012,10800 ,2010JJ00,,,
2384,300012,10900 ,1995JJ00,,,
2385,300012,10900 ,1996JJ00,,,
2386,300012,10900 ,1997JJ00,,,
2387,300012,10900 ,1998JJ00,,,
2388,300012,10900 ,1999JJ00,,,
2389,300012,10900 ,2000JJ00,,,
2390,300012,10900 ,2001JJ00,,,
2391,300012,10900 ,2002JJ00,,,
2392,300012,10900 ,2003JJ00,,,
2393,300012,10900 ,2004JJ00,,,
2394,300012,10900 ,2005JJ00,,,
2395,300012,10900 ,2006JJ00,,,
2396,300012,10900 ,2007JJ00,,,
2397,300012,10900 ,2008JJ00,,,
2398,300012,10900 ,2009JJ00,,,
2399,300012,10900 ,2010JJ00,,,
2400,300014,10000 ,1995JJ00,0.9,46.0,28.0
2401,300014,10000 ,1996JJ00,1.1,61.0,36.0
2402,300014,10000 ,1997JJ00,1.2,66.0,39.0
2403,300014,10000 ,1998JJ00,1.3,77.0,46.0
2404,300014,10000 ,1999JJ00,1.4,83.0,49.0
2405,300014,10000 ,2000JJ00,1.5,95.0,56.0
2406,300014,10000 ,2001JJ00,1.6,104.0,62.0
2407,300014,10000 ,2002JJ00,1.4,99.0,60.0
2408,300014,10000 ,2003JJ00,1.6,116.0,70.0
2409,300014,10000 ,2004JJ00,1.7,128.0,75.0
2410,300014,10000 ,2005JJ00,1.7,137.0,80.0
2411,300014,10000 ,2006JJ00,1.6,129.0,74.0
2412,300014,10000 ,2007JJ00,1.5,130.0,73.0
2413,300014,10000 ,2008JJ00,1.9,165.0,90.0
2414,300014,10000 ,2009JJ00,1.9,166.0,96.0
2415,300014,10000 ,2010JJ00,1.8,154.0,89.0
2416,300014,10100 ,1995JJ00,0.8,43.0,26.0
2417,300014,10100 ,1996JJ00,1.0,57.0,34.0
2418,300014,10100 ,1997JJ00,1.1,61.0,37.0
2419,300014,10100 ,1998JJ00,1.2,72.0,43.0
2420,300014,10100 ,1999JJ00,1.3,78.0,46.0
2421,300014,10100 ,2000JJ00,1.4,90.0,53.0
2422,300014,10100 ,2001JJ00,1.5,97.0,58.0
2423,300014,10100 ,2002JJ00,1.3,92.0,56.0
2424,300014,10100 ,2003JJ00,1.5,106.0,64.0
2425,300014,10100 ,2004JJ00,1.6,118.0,69.0
2426,300014,10100 ,2005JJ00,1.6,127.0,74.0
2427,300014,10100 ,2006JJ00,1.5,119.0,68.0
2428,300014,10100 ,2007JJ00,1.4,116.0,66.0
2429,300014,10100 ,2008JJ00,1.8,147.0,81.0
2430,300014,10100 ,2009JJ00,1.7,142.0,83.0
2431,300014,10100 ,2010JJ00,1.5,125.0,74.0
2432,300014,10200 ,1995JJ00,,,
2433,300014,10200 ,1996JJ00,,,
2434,300014,10200 ,1997JJ00,,,
2435,300014,10200 ,1998JJ00,,,
2436,300014,10200 ,1999JJ00,,,
2437,300014,10200 ,2000JJ00,,,
2438,300014,10200 ,2001JJ00,,,
2439,300014,10200 ,2002JJ00,,,
2440,300014,10200 ,2003JJ00,,,
2441,300014,10200 ,2004JJ00,,,
2442,300014,10200 ,2005JJ00,,,
2443,300014,10200 ,2006JJ00,,,
2444,300014,10200 ,2007JJ00,,,
2445,300014,10200 ,2008JJ00,,,
2446,300014,10200 ,2009JJ00,,,
2447,300014,10200 ,2010JJ00,,,
2448,300014,10300 ,1995JJ00,,,
2449,300014,10300 ,1996JJ00,,,
2450,300014,10300 ,1997JJ00,,,
2451,300014,10300 ,1998JJ00,,,
2452,300014,10300 ,1999JJ00,,,
2453,300014,10300 ,2000JJ00,,,
2454,300014,10300 ,2001JJ00,,,
2455,300014,10300 ,2002JJ00,,,
2456,300014,10300 ,2003JJ00,,,
2457,300014,10300 ,2004JJ00,,,
2458,300014,10300 ,2005JJ00,,,
2459,300014,10300 ,2006JJ00,,,
2460,300014,10300 ,2007JJ00,,,
2461,300014,10300 ,2008JJ00,,,
2462,300014,10300 ,2009JJ00,,,
2463,300014,10300 ,2010JJ00,,,
2464,300014,10400 ,1995JJ00,,,
2465,300014,10400 ,1996JJ00,,,
2466,300014,10400 ,1997JJ00,,,
2467,300014,10400 ,1998JJ00,,,
2468,300014,10400 ,1999JJ00,,,
2469,300014,10400 ,2000JJ00,,,
2470,300014,10400 ,2001JJ00,,,
2471,300014,10400 ,2002JJ00,,,
2472,300014,10400 ,2003JJ00,,,
2473,300014,10400 ,2004JJ00,,,
2474,300014,10400 ,2005JJ00,,,
2475,300014,10400 ,2006JJ00,,,
2476,300014,10400 ,2007JJ00,,,
2477,300014,10400 ,2008JJ00,,,
2478,300014,10400 ,2009JJ00,,,
2479,300014,10400 ,2010JJ00,,,
2480,300014,10500 ,1995JJ00,,,
2481,300014,10500 ,1996JJ00,,,
2482,300014,10500 ,1997JJ00,,,
2483,300014,10500 ,1998JJ00,,,
2484,300014,10500 ,1999JJ00,,,
2485,300014,10500 ,2000JJ00,,,
2486,300014,10500 ,2001JJ00,,,
2487,300014,10500 ,2002JJ00,,,
2488,300014,10500 ,2003JJ00,,,
2489,300014,10500 ,2004JJ00,,,
2490,300014,10500 ,2005JJ00,,,
2491,300014,10500 ,2006JJ00,,,
2492,300014,10500 ,2007JJ00,,,
2493,300014,10500 ,2008JJ00,,,
2494,300014,10500 ,2009JJ00,,,
2495,300014,10500 ,2010JJ00,,,
2496,300014,10600 ,1995JJ00,0.8,43.0,26.0
2497,300014,10600 ,1996JJ00,1.0,57.0,34.0
2498,300014,10600 ,1997JJ00,1.1,61.0,37.0
2499,300014,10600 ,1998JJ00,1.2,72.0,43.0
2500,300014,10600 ,1999JJ00,1.3,78.0,46.0
2501,300014,10600 ,2000JJ00,1.4,90.0,53.0
2502,300014,10600 ,2001JJ00,1.5,97.0,58.0
2503,300014,10600 ,2002JJ00,1.3,92.0,56.0
2504,300014,10600 ,2003JJ00,1.5,106.0,64.0
2505,300014,10600 ,2004JJ00,1.6,118.0,69.0
2506,300014,10600 ,2005JJ00,1.6,127.0,74.0
2507,300014,10600 ,2006JJ00,1.5,119.0,68.0
2508,300014,10600 ,2007JJ00,1.4,116.0,66.0
2509,300014,10600 ,2008JJ00,1.8,147.0,81.0
2510,300014,10600 ,2009JJ00,1.7,142.0,83.0
2511,300014,10600 ,2010JJ00,1.5,125.0,74.0
2512,300014,10700 ,1995JJ00,0.0,3.0,1.0
2513,300014,10700 ,1996JJ00,0.1,4.0,2.0
2514,300014,10700 ,1997JJ00,0.1,5.0,2.0
2515,300014,10700 ,1998JJ00,0.1,6.0,3.0
2516,300014,10700 ,1999JJ00,0.1,5.0,3.0
2517,300014,10700 ,2000JJ00,0.1,5.0,3.0
2518,300014,10700 ,2001JJ00,0.1,7.0,4.0
2519,300014,10700 ,2002JJ00,0.1,7.0,4.0
2520,300014,10700 ,2003JJ00,0.1,10.0,6.0
2521,300014,10700 ,2004JJ00,0.1,10.0,6.0
2522,300014,10700 ,2005JJ00,0.1,10.0,6.0
2523,300014,10700 ,2006JJ00,0.1,10.0,6.0
2524,300014,10700 ,2007JJ00,0.1,14.0,7.0
2525,300014,10700 ,2008JJ00,0.1,17.0,9.0
2526,300014,10700 ,2009JJ00,0.2,24.0,13.0
2527,300014,10700 ,2010JJ00,0.3,29.0,15.0
2528,300014,10800 ,1995JJ00,,,
2529,300014,10800 ,1996JJ00,,,
2530,300014,10800 ,1997JJ00,,,
2531,300014,10800 ,1998JJ00,,,
2532,300014,10800 ,1999JJ00,,,
2533,300014,10800 ,2000JJ00,,,
2534,300014,10800 ,2001JJ00,,,
2535,300014,10800 ,2002JJ00,,,
2536,300014,10800 ,2003JJ00,,,
2537,300014,10800 ,2004JJ00,,,
2538,300014,10800 ,2005JJ00,,,
2539,300014,10800 ,2006JJ00,,,
2540,300014,10800 ,2007JJ00,,,
2541,300014,10800 ,2008JJ00,,,
2542,300014,10800 ,2009JJ00,,,
2543,300014,10800 ,2010JJ00,,,
2544,300014,10900 ,1995JJ00,,,
2545,300014,10900 ,1996JJ00,,,
2546,300014,10900 ,1997JJ00,,,
2547,300014,10900 ,1998JJ00,,,
2548,300014,10900 ,1999JJ00,,,
2549,300014,10900 ,2000JJ00,,,
2550,300014,10900 ,2001JJ00,,,
2551,300014,10900 ,2002JJ00,,,
2552,300014,10900 ,2003JJ00,,,
2553,300014,10900 ,2004JJ00,,,
2554,300014,10900 ,2005JJ00,,,
2555,300014,10900 ,2006JJ00,,,
2556,300014,10900 ,2007JJ00,,,
2557,300014,10900 ,2008JJ00,,,
2558,300014,10900 ,2009JJ00,,,
2559,300014,10900 ,2010JJ00,,,
2560,11600 ,10000 ,1995JJ00,10.5,1254.0,561.0
2561,11600 ,10000 ,1996JJ00,10.3,1282.0,565.0
2562,11600 ,10000 ,1997JJ00,9.9,1337.0,595.0
2563,11600 ,10000 ,1998JJ00,10.0,1457.0,627.0
2564,11600 ,10000 ,1999JJ00,9.1,1510.0,655.0
2565,11600 ,10000 ,2000JJ00,8.3,1530.0,653.0
2566,11600 ,10000 ,2001JJ00,8.4,1587.0,662.0
2567,11600 ,10000 ,2002JJ00,8.3,1635.0,697.0
2568,11600 ,10000 ,2003JJ00,7.3,1615.0,679.0
2569,11600 ,10000 ,2004JJ00,6.8,1573.0,634.0
2570,11600 ,10000 ,2005JJ00,6.7,1548.0,590.0
2571,11600 ,10000 ,2006JJ00,6.4,1557.0,611.0
2572,11600 ,10000 ,2007JJ00,5.9,1533.0,601.0
2573,11600 ,10000 ,2008JJ00,5.2,1460.0,562.0
2574,11600 ,10000 ,2009JJ00,5.1,1413.0,542.0
2575,11600 ,10000 ,2010JJ00,5.0,1412.0,535.0
2576,11600 ,10100 ,1995JJ00,10.5,1254.0,561.0
2577,11600 ,10100 ,1996JJ00,10.3,1282.0,565.0
2578,11600 ,10100 ,1997JJ00,9.9,1337.0,595.0
2579,11600 ,10100 ,1998JJ00,10.0,1457.0,627.0
2580,11600 ,10100 ,1999JJ00,9.1,1510.0,655.0
2581,11600 ,10100 ,2000JJ00,8.3,1530.0,653.0
2582,11600 ,10100 ,2001JJ00,8.4,1587.0,662.0
2583,11600 ,10100 ,2002JJ00,8.3,1635.0,697.0
2584,11600 ,10100 ,2003JJ00,7.3,1615.0,679.0
2585,11600 ,10100 ,2004JJ00,6.8,1573.0,634.0
2586,11600 ,10100 ,2005JJ00,6.7,1548.0,590.0
2587,11600 ,10100 ,2006JJ00,6.4,1557.0,611.0
2588,11600 ,10100 ,2007JJ00,5.9,1533.0,601.0
2589,11600 ,10100 ,2008JJ00,5.2,1460.0,562.0
2590,11600 ,10100 ,2009JJ00,5.1,1413.0,542.0
2591,11600 ,10100 ,2010JJ00,5.0,1412.0,535.0
2592,11600 ,10200 ,1995JJ00,2.5,498.0,185.0
2593,11600 ,10200 ,1996JJ00,2.5,502.0,190.0
2594,11600 ,10200 ,1997JJ00,2.3,510.0,200.0
2595,11600 ,10200 ,1998JJ00,2.7,627.0,233.0
2596,11600 ,10200 ,1999JJ00,2.7,660.0,256.0
2597,11600 ,10200 ,2000JJ00,2.6,685.0,267.0
2598,11600 ,10200 ,2001JJ00,2.7,714.0,271.0
2599,11600 ,10200 ,2002JJ00,2.8,753.0,285.0
2600,11600 ,10200 ,2003JJ00,2.6,756.0,294.0
2601,11600 ,10200 ,2004JJ00,2.3,724.0,269.0
2602,11600 ,10200 ,2005JJ00,2.5,728.0,263.0
2603,11600 ,10200 ,2006JJ00,2.3,749.0,275.0
2604,11600 ,10200 ,2007JJ00,2.1,716.0,264.0
2605,11600 ,10200 ,2008JJ00,1.7,651.0,233.0
2606,11600 ,10200 ,2009JJ00,1.7,636.0,229.0
2607,11600 ,10200 ,2010JJ00,1.8,658.0,233.0
2608,11600 ,10300 ,1995JJ00,0.4,99.0,27.0
2609,11600 ,10300 ,1996JJ00,0.5,113.0,30.0
2610,11600 ,10300 ,1997JJ00,0.5,134.0,18.0
2611,11600 ,10300 ,1998JJ00,0.5,140.0,20.0
2612,11600 ,10300 ,1999JJ00,0.6,135.0,27.0
2613,11600 ,10300 ,2000JJ00,0.6,134.0,39.0
2614,11600 ,10300 ,2001JJ00,0.7,160.0,50.0
2615,11600 ,10300 ,2002JJ00,0.7,155.0,53.0
2616,11600 ,10300 ,2003JJ00,0.5,150.0,47.0
2617,11600 ,10300 ,2004JJ00,0.4,161.0,34.0
2618,11600 ,10300 ,2005JJ00,0.4,141.0,31.0
2619,11600 ,10300 ,2006JJ00,0.5,146.0,37.0
2620,11600 ,10300 ,2007JJ00,0.5,149.0,40.0
2621,11600 ,10300 ,2008JJ00,0.4,154.0,35.0
2622,11600 ,10300 ,2009JJ00,0.5,163.0,42.0
2623,11600 ,10300 ,2010JJ00,0.5,152.0,42.0
2624,11600 ,10400 ,1995JJ00,0.3,67.0,26.0
2625,11600 ,10400 ,1996JJ00,0.3,72.0,28.0
2626,11600 ,10400 ,1997JJ00,0.3,81.0,34.0
2627,11600 ,10400 ,1998JJ00,0.4,92.0,36.0
2628,11600 ,10400 ,1999JJ00,0.4,98.0,40.0
2629,11600 ,10400 ,2000JJ00,0.4,105.0,42.0
2630,11600 ,10400 ,2001JJ00,0.4,108.0,41.0
2631,11600 ,10400 ,2002JJ00,0.4,113.0,43.0
2632,11600 ,10400 ,2003JJ00,0.4,110.0,43.0
2633,11600 ,10400 ,2004JJ00,0.3,104.0,40.0
2634,11600 ,10400 ,2005JJ00,0.3,104.0,39.0
2635,11600 ,10400 ,2006JJ00,0.3,101.0,38.0
2636,11600 ,10400 ,2007JJ00,0.3,95.0,37.0
2637,11600 ,10400 ,2008JJ00,0.2,87.0,33.0
2638,11600 ,10400 ,2009JJ00,0.2,83.0,31.0
2639,11600 ,10400 ,2010JJ00,0.2,82.0,30.0
2640,11600 ,10500 ,1995JJ00,4.8,378.0,187.0
2641,11600 ,10500 ,1996JJ00,4.6,378.0,179.0
2642,11600 ,10500 ,1997JJ00,4.1,380.0,197.0
2643,11600 ,10500 ,1998JJ00,4.1,385.0,206.0
2644,11600 ,10500 ,1999JJ00,2.9,377.0,179.0
2645,11600 ,10500 ,2000JJ00,2.4,373.0,159.0
2646,11600 ,10500 ,2001JJ00,2.3,362.0,147.0
2647,11600 ,10500 ,2002JJ00,2.2,362.0,157.0
2648,11600 ,10500 ,2003JJ00,1.8,362.0,147.0
2649,11600 ,10500 ,2004JJ00,1.7,342.0,137.0
2650,11600 ,10500 ,2005JJ00,1.5,337.0,109.0
2651,11600 ,10500 ,2006JJ00,1.4,329.0,116.0
2652,11600 ,10500 ,2007JJ00,1.1,341.0,114.0
2653,11600 ,10500 ,2008JJ00,1.0,347.0,121.0
2654,11600 ,10500 ,2009JJ00,1.0,321.0,106.0
2655,11600 ,10500 ,2010JJ00,1.0,320.0,105.0
2656,11600 ,10600 ,1995JJ00,2.5,211.0,137.0
2657,11600 ,10600 ,1996JJ00,2.4,217.0,138.0
2658,11600 ,10600 ,1997JJ00,2.6,232.0,146.0
2659,11600 ,10600 ,1998JJ00,2.4,213.0,132.0
2660,11600 ,10600 ,1999JJ00,2.5,240.0,152.0
2661,11600 ,10600 ,2000JJ00,2.3,233.0,147.0
2662,11600 ,10600 ,2001JJ00,2.3,243.0,152.0
2663,11600 ,10600 ,2002JJ00,2.3,252.0,160.0
2664,11600 ,10600 ,2003JJ00,2.0,237.0,149.0
2665,11600 ,10600 ,2004JJ00,2.0,242.0,153.0
2666,11600 ,10600 ,2005JJ00,2.0,238.0,148.0
2667,11600 ,10600 ,2006JJ00,1.9,232.0,144.0
2668,11600 ,10600 ,2007JJ00,1.9,232.0,146.0
2669,11600 ,10600 ,2008JJ00,1.7,221.0,140.0
2670,11600 ,10600 ,2009JJ00,1.7,210.0,134.0
2671,11600 ,10600 ,2010JJ00,1.6,201.0,126.0
2672,11600 ,10700 ,1995JJ00,,,
2673,11600 ,10700 ,1996JJ00,,,
2674,11600 ,10700 ,1997JJ00,,,
2675,11600 ,10700 ,1998JJ00,,,
2676,11600 ,10700 ,1999JJ00,,,
2677,11600 ,10700 ,2000JJ00,,,
2678,11600 ,10700 ,2001JJ00,,,
2679,11600 ,10700 ,2002JJ00,,,
2680,11600 ,10700 ,2003JJ00,,,
2681,11600 ,10700 ,2004JJ00,,,
2682,11600 ,10700 ,2005JJ00,,,
2683,11600 ,10700 ,2006JJ00,,,
2684,11600 ,10700 ,2007JJ00,,,
2685,11600 ,10700 ,2008JJ00,,,
2686,11600 ,10700 ,2009JJ00,,,
2687,11600 ,10700 ,2010JJ00,,,
2688,11600 ,10800 ,1995JJ00,,,
2689,11600 ,10800 ,1996JJ00,,,
2690,11600 ,10800 ,1997JJ00,,,
2691,11600 ,10800 ,1998JJ00,,,
2692,11600 ,10800 ,1999JJ00,,,
2693,11600 ,10800 ,2000JJ00,,,
2694,11600 ,10800 ,2001JJ00,,,
2695,11600 ,10800 ,2002JJ00,,,
2696,11600 ,10800 ,2003JJ00,,,
2697,11600 ,10800 ,2004JJ00,,,
2698,11600 ,10800 ,2005JJ00,,,
2699,11600 ,10800 ,2006JJ00,,,
2700,11600 ,10800 ,2007JJ00,,,
2701,11600 ,10800 ,2008JJ00,,,
2702,11600 ,10800 ,2009JJ00,,,
2703,11600 ,10800 ,2010JJ00,,,
2704,11600 ,10900 ,1995JJ00,,,
2705,11600 ,10900 ,1996JJ00,,,
2706,11600 ,10900 ,1997JJ00,,,
2707,11600 ,10900 ,1998JJ00,,,
2708,11600 ,10900 ,1999JJ00,,,
2709,11600 ,10900 ,2000JJ00,,,
2710,11600 ,10900 ,2001JJ00,,,
2711,11600 ,10900 ,2002JJ00,,,
2712,11600 ,10900 ,2003JJ00,,,
