ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
6030,A019215,A019138,2003JJ00,0
6031,A019215,A019138,2004JJ00,0
6032,A019215,A019138,2005JJ00,0
6033,A019215,A019138,2006JJ00,0
6034,A019215,A019138,2007JJ00,0
6035,A019215,A019138,2008JJ00,0
6036,A019215,A019138,2009JJ00,0
6037,A019215,A019138,2010JJ00,0
6038,A019215,A019138,2011JJ00,0
6039,A019215,A019138,2012JJ00,0
6040,A019215,A019138,2013JJ00,0
6041,A019215,A019138,2014JJ00,0
6042,A019215,A019138,2015JJ00,0
6043,A019215,A019138,2016JJ00,0
6044,A019215,A019138,2017JJ00,0
6045,A019215,A019138,2018JJ00,0
6046,A019215,A019138,2019JJ00,0
6047,A019215,A019138,2020JJ00,0
6048,A019215,A019138,2021JJ00,0
6049,A019215,A019138,2022JJ00,0
6050,A019215,A019139,1998JJ00,0
6051,A019215,A019139,1999JJ00,0
6052,A019215,A019139,2000JJ00,0
6053,A019215,A019139,2001JJ00,0
6054,A019215,A019139,2002JJ00,0
6055,A019215,A019139,2003JJ00,0
6056,A019215,A019139,2004JJ00,0
6057,A019215,A019139,2005JJ00,0
6058,A019215,A019139,2006JJ00,0
6059,A019215,A019139,2007JJ00,0
6060,A019215,A019139,2008JJ00,0
6061,A019215,A019139,2009JJ00,0
6062,A019215,A019139,2010JJ00,0
6063,A019215,A019139,2011JJ00,0
6064,A019215,A019139,2012JJ00,0
6065,A019215,A019139,2013JJ00,0
6066,A019215,A019139,2014JJ00,0
6067,A019215,A019139,2015JJ00,0
6068,A019215,A019139,2016JJ00,0
6069,A019215,A019139,2017JJ00,0
6070,A019215,A019139,2018JJ00,0
6071,A019215,A019139,2019JJ00,0
6072,A019215,A019139,2020JJ00,0
6073,A019215,A019139,2021JJ00,0
6074,A019215,A019139,2022JJ00,0
6075,A019215,A019140,1998JJ00,0
6076,A019215,A019140,1999JJ00,0
6077,A019215,A019140,2000JJ00,0
6078,A019215,A019140,2001JJ00,5
6079,A019215,A019140,2002JJ00,10
6080,A019215,A019140,2003JJ00,18
6081,A019215,A019140,2004JJ00,27
6082,A019215,A019140,2005JJ00,43
6083,A019215,A019140,2006JJ00,163
6084,A019215,A019140,2007JJ00,188
6085,A019215,A019140,2008JJ00,225
6086,A019215,A019140,2009JJ00,232
6087,A019215,A019140,2010JJ00,268
6088,A019215,A019140,2011JJ00,306
6089,A019215,A019140,2012JJ00,366
6090,A019215,A019140,2013JJ00,381
6091,A019215,A019140,2014JJ00,391
6092,A019215,A019140,2015JJ00,840
6093,A019215,A019140,2016JJ00,779
6094,A019215,A019140,2017JJ00,835
6095,A019215,A019140,2018JJ00,930
6096,A019215,A019140,2019JJ00,970
6097,A019215,A019140,2020JJ00,1104
6098,A019215,A019140,2021JJ00,1203
6099,A019215,A019140,2022JJ00,1277
6100,A019215,A019141,1998JJ00,0
6101,A019215,A019141,1999JJ00,0
6102,A019215,A019141,2000JJ00,0
6103,A019215,A019141,2001JJ00,0
6104,A019215,A019141,2002JJ00,0
6105,A019215,A019141,2003JJ00,0
6106,A019215,A019141,2004JJ00,0
6107,A019215,A019141,2005JJ00,0
6108,A019215,A019141,2006JJ00,0
6109,A019215,A019141,2007JJ00,0
6110,A019215,A019141,2008JJ00,0
6111,A019215,A019141,2009JJ00,0
6112,A019215,A019141,2010JJ00,0
6113,A019215,A019141,2011JJ00,0
6114,A019215,A019141,2012JJ00,0
6115,A019215,A019141,2013JJ00,0
6116,A019215,A019141,2014JJ00,0
6117,A019215,A019141,2015JJ00,0
6118,A019215,A019141,2016JJ00,0
6119,A019215,A019141,2017JJ00,0
6120,A019215,A019141,2018JJ00,0
6121,A019215,A019141,2019JJ00,0
6122,A019215,A019141,2020JJ00,0
6123,A019215,A019141,2021JJ00,0
6124,A019215,A019141,2022JJ00,0
6125,A019215,A019142,1998JJ00,0
6126,A019215,A019142,1999JJ00,0
6127,A019215,A019142,2000JJ00,0
6128,A019215,A019142,2001JJ00,5
6129,A019215,A019142,2002JJ00,10
6130,A019215,A019142,2003JJ00,18
6131,A019215,A019142,2004JJ00,27
6132,A019215,A019142,2005JJ00,43
6133,A019215,A019142,2006JJ00,163
6134,A019215,A019142,2007JJ00,188
6135,A019215,A019142,2008JJ00,225
6136,A019215,A019142,2009JJ00,232
6137,A019215,A019142,2010JJ00,268
6138,A019215,A019142,2011JJ00,306
6139,A019215,A019142,2012JJ00,366
6140,A019215,A019142,2013JJ00,381
6141,A019215,A019142,2014JJ00,391
6142,A019215,A019142,2015JJ00,840
6143,A019215,A019142,2016JJ00,779
6144,A019215,A019142,2017JJ00,835
6145,A019215,A019142,2018JJ00,930
6146,A019215,A019142,2019JJ00,970
6147,A019215,A019142,2020JJ00,1104
6148,A019215,A019142,2021JJ00,1203
6149,A019215,A019142,2022JJ00,1277
6150,A019215,A019144,1998JJ00,0
6151,A019215,A019144,1999JJ00,0
6152,A019215,A019144,2000JJ00,0
6153,A019215,A019144,2001JJ00,0
6154,A019215,A019144,2002JJ00,0
6155,A019215,A019144,2003JJ00,0
6156,A019215,A019144,2004JJ00,0
6157,A019215,A019144,2005JJ00,0
6158,A019215,A019144,2006JJ00,0
6159,A019215,A019144,2007JJ00,0
6160,A019215,A019144,2008JJ00,0
6161,A019215,A019144,2009JJ00,0
6162,A019215,A019144,2010JJ00,0
6163,A019215,A019144,2011JJ00,0
6164,A019215,A019144,2012JJ00,0
6165,A019215,A019144,2013JJ00,0
6166,A019215,A019144,2014JJ00,0
6167,A019215,A019144,2015JJ00,0
6168,A019215,A019144,2016JJ00,0
6169,A019215,A019144,2017JJ00,0
6170,A019215,A019144,2018JJ00,0
6171,A019215,A019144,2019JJ00,0
6172,A019215,A019144,2020JJ00,0
6173,A019215,A019144,2021JJ00,0
6174,A019215,A019144,2022JJ00,0
6175,A019215,A019145,1998JJ00,0
6176,A019215,A019145,1999JJ00,0
6177,A019215,A019145,2000JJ00,0
6178,A019215,A019145,2001JJ00,0
6179,A019215,A019145,2002JJ00,0
6180,A019215,A019145,2003JJ00,0
6181,A019215,A019145,2004JJ00,0
6182,A019215,A019145,2005JJ00,0
6183,A019215,A019145,2006JJ00,0
6184,A019215,A019145,2007JJ00,0
6185,A019215,A019145,2008JJ00,0
6186,A019215,A019145,2009JJ00,0
6187,A019215,A019145,2010JJ00,0
6188,A019215,A019145,2011JJ00,0
6189,A019215,A019145,2012JJ00,0
6190,A019215,A019145,2013JJ00,0
6191,A019215,A019145,2014JJ00,0
6192,A019215,A019145,2015JJ00,0
6193,A019215,A019145,2016JJ00,0
6194,A019215,A019145,2017JJ00,0
6195,A019215,A019145,2018JJ00,0
6196,A019215,A019145,2019JJ00,0
6197,A019215,A019145,2020JJ00,0
6198,A019215,A019145,2021JJ00,0
6199,A019215,A019145,2022JJ00,0
6200,A019216,T001102,1998JJ00,72
6201,A019216,T001102,1999JJ00,80
6202,A019216,T001102,2000JJ00,112
6203,A019216,T001102,2001JJ00,185
6204,A019216,T001102,2002JJ00,308
6205,A019216,T001102,2003JJ00,447
6206,A019216,T001102,2004JJ00,549
6207,A019216,T001102,2005JJ00,669
6208,A019216,T001102,2006JJ00,865
6209,A019216,T001102,2007JJ00,1246
6210,A019216,T001102,2008JJ00,1567
6211,A019216,T001102,2009JJ00,1856
6212,A019216,T001102,2010JJ00,2093
6213,A019216,T001102,2011JJ00,2154
6214,A019216,T001102,2012JJ00,2218
6215,A019216,T001102,2013JJ00,2312
6216,A019216,T001102,2014JJ00,2369
6217,A019216,T001102,2015JJ00,2072
6218,A019216,T001102,2016JJ00,1905
6219,A019216,T001102,2017JJ00,1954
6220,A019216,T001102,2018JJ00,2048
6221,A019216,T001102,2019JJ00,2177
6222,A019216,T001102,2020JJ00,2343
6223,A019216,T001102,2021JJ00,2419
6224,A019216,T001102,2022JJ00,2461
6225,A019216,A041721,1998JJ00,72
6226,A019216,A041721,1999JJ00,80
6227,A019216,A041721,2000JJ00,112
6228,A019216,A041721,2001JJ00,185
6229,A019216,A041721,2002JJ00,308
6230,A019216,A041721,2003JJ00,447
6231,A019216,A041721,2004JJ00,549
6232,A019216,A041721,2005JJ00,669
6233,A019216,A041721,2006JJ00,865
6234,A019216,A041721,2007JJ00,1246
6235,A019216,A041721,2008JJ00,1567
6236,A019216,A041721,2009JJ00,1856
6237,A019216,A041721,2010JJ00,2093
6238,A019216,A041721,2011JJ00,2154
6239,A019216,A041721,2012JJ00,2218
6240,A019216,A041721,2013JJ00,2312
6241,A019216,A041721,2014JJ00,2369
6242,A019216,A041721,2015JJ00,2072
6243,A019216,A041721,2016JJ00,1905
6244,A019216,A041721,2017JJ00,1954
6245,A019216,A041721,2018JJ00,2048
6246,A019216,A041721,2019JJ00,2177
6247,A019216,A041721,2020JJ00,2343
6248,A019216,A041721,2021JJ00,2419
6249,A019216,A041721,2022JJ00,2461
6250,A019216,A019115,1998JJ00,0
6251,A019216,A019115,1999JJ00,1
6252,A019216,A019115,2000JJ00,2
6253,A019216,A019115,2001JJ00,4
6254,A019216,A019115,2002JJ00,6
6255,A019216,A019115,2003JJ00,10
6256,A019216,A019115,2004JJ00,12
6257,A019216,A019115,2005JJ00,15
6258,A019216,A019115,2006JJ00,18
6259,A019216,A019115,2007JJ00,22
6260,A019216,A019115,2008JJ00,42
6261,A019216,A019115,2009JJ00,79
6262,A019216,A019115,2010JJ00,89
6263,A019216,A019115,2011JJ00,92
6264,A019216,A019115,2012JJ00,0
6265,A019216,A019115,2013JJ00,96
6266,A019216,A019115,2014JJ00,94
6267,A019216,A019115,2015JJ00,27
6268,A019216,A019115,2016JJ00,28
6269,A019216,A019115,2017JJ00,20
6270,A019216,A019115,2018JJ00,20
6271,A019216,A019115,2019JJ00,19
6272,A019216,A019115,2020JJ00,18
6273,A019216,A019115,2021JJ00,14
6274,A019216,A019115,2022JJ00,11
6275,A019216,A019116,1998JJ00,0
6276,A019216,A019116,1999JJ00,0
6277,A019216,A019116,2000JJ00,0
6278,A019216,A019116,2001JJ00,0
6279,A019216,A019116,2002JJ00,0
6280,A019216,A019116,2003JJ00,0
6281,A019216,A019116,2004JJ00,0
6282,A019216,A019116,2005JJ00,0
6283,A019216,A019116,2006JJ00,0
6284,A019216,A019116,2007JJ00,0
6285,A019216,A019116,2008JJ00,0
6286,A019216,A019116,2009JJ00,0
6287,A019216,A019116,2010JJ00,0
6288,A019216,A019116,2011JJ00,0
6289,A019216,A019116,2012JJ00,0
6290,A019216,A019116,2013JJ00,0
6291,A019216,A019116,2014JJ00,0
6292,A019216,A019116,2015JJ00,0
6293,A019216,A019116,2016JJ00,0
6294,A019216,A019116,2017JJ00,0
6295,A019216,A019116,2018JJ00,0
6296,A019216,A019116,2019JJ00,0
6297,A019216,A019116,2020JJ00,0
6298,A019216,A019116,2021JJ00,0
6299,A019216,A019116,2022JJ00,0
6300,A019216,A019117,1998JJ00,0
6301,A019216,A019117,1999JJ00,1
6302,A019216,A019117,2000JJ00,2
6303,A019216,A019117,2001JJ00,4
6304,A019216,A019117,2002JJ00,6
6305,A019216,A019117,2003JJ00,10
6306,A019216,A019117,2004JJ00,12
6307,A019216,A019117,2005JJ00,15
6308,A019216,A019117,2006JJ00,18
6309,A019216,A019117,2007JJ00,22
6310,A019216,A019117,2008JJ00,42
6311,A019216,A019117,2009JJ00,79
6312,A019216,A019117,2010JJ00,89
6313,A019216,A019117,2011JJ00,92
6314,A019216,A019117,2012JJ00,0
6315,A019216,A019117,2013JJ00,96
6316,A019216,A019117,2014JJ00,94
6317,A019216,A019117,2015JJ00,27
6318,A019216,A019117,2016JJ00,28
6319,A019216,A019117,2017JJ00,20
6320,A019216,A019117,2018JJ00,20
6321,A019216,A019117,2019JJ00,19
6322,A019216,A019117,2020JJ00,18
6323,A019216,A019117,2021JJ00,14
6324,A019216,A019117,2022JJ00,11
6325,A019216,A019118,1998JJ00,0
6326,A019216,A019118,1999JJ00,0
6327,A019216,A019118,2000JJ00,0
6328,A019216,A019118,2001JJ00,0
6329,A019216,A019118,2002JJ00,0
6330,A019216,A019118,2003JJ00,0
6331,A019216,A019118,2004JJ00,0
6332,A019216,A019118,2005JJ00,0
6333,A019216,A019118,2006JJ00,0
6334,A019216,A019118,2007JJ00,0
6335,A019216,A019118,2008JJ00,0
6336,A019216,A019118,2009JJ00,0
6337,A019216,A019118,2010JJ00,0
6338,A019216,A019118,2011JJ00,0
6339,A019216,A019118,2012JJ00,0
6340,A019216,A019118,2013JJ00,0
6341,A019216,A019118,2014JJ00,0
6342,A019216,A019118,2015JJ00,0
6343,A019216,A019118,2016JJ00,0
6344,A019216,A019118,2017JJ00,0
6345,A019216,A019118,2018JJ00,0
6346,A019216,A019118,2019JJ00,0
6347,A019216,A019118,2020JJ00,0
6348,A019216,A019118,2021JJ00,0
6349,A019216,A019118,2022JJ00,0
6350,A019216,A019119,1998JJ00,5
6351,A019216,A019119,1999JJ00,6
6352,A019216,A019119,2000JJ00,8
6353,A019216,A019119,2001JJ00,12
6354,A019216,A019119,2002JJ00,20
6355,A019216,A019119,2003JJ00,30
6356,A019216,A019119,2004JJ00,36
6357,A019216,A019119,2005JJ00,44
6358,A019216,A019119,2006JJ00,60
6359,A019216,A019119,2007JJ00,250
6360,A019216,A019119,2008JJ00,315
6361,A019216,A019119,2009JJ00,342
6362,A019216,A019119,2010JJ00,365
6363,A019216,A019119,2011JJ00,311
6364,A019216,A019119,2012JJ00,310
6365,A019216,A019119,2013JJ00,301
6366,A019216,A019119,2014JJ00,290
6367,A019216,A019119,2015JJ00,94
6368,A019216,A019119,2016JJ00,65
6369,A019216,A019119,2017JJ00,52
6370,A019216,A019119,2018JJ00,52
6371,A019216,A019119,2019JJ00,48
6372,A019216,A019119,2020JJ00,46
6373,A019216,A019119,2021JJ00,37
6374,A019216,A019119,2022JJ00,30
6375,A019216,A019120,1998JJ00,0
6376,A019216,A019120,1999JJ00,0
6377,A019216,A019120,2000JJ00,0
6378,A019216,A019120,2001JJ00,0
6379,A019216,A019120,2002JJ00,0
6380,A019216,A019120,2003JJ00,0
6381,A019216,A019120,2004JJ00,0
6382,A019216,A019120,2005JJ00,0
6383,A019216,A019120,2006JJ00,0
6384,A019216,A019120,2007JJ00,179
6385,A019216,A019120,2008JJ00,230
6386,A019216,A019120,2009JJ00,242
6387,A019216,A019120,2010JJ00,254
6388,A019216,A019120,2011JJ00,200
6389,A019216,A019120,2012JJ00,194
6390,A019216,A019120,2013JJ00,202
6391,A019216,A019120,2014JJ00,205
6392,A019216,A019120,2015JJ00,37
6393,A019216,A019120,2016JJ00,26
6394,A019216,A019120,2017JJ00,23
6395,A019216,A019120,2018JJ00,22
6396,A019216,A019120,2019JJ00,21
6397,A019216,A019120,2020JJ00,20
6398,A019216,A019120,2021JJ00,16
6399,A019216,A019120,2022JJ00,13
6400,A019216,A019121,1998JJ00,5
6401,A019216,A019121,1999JJ00,6
6402,A019216,A019121,2000JJ00,8
6403,A019216,A019121,2001JJ00,12
6404,A019216,A019121,2002JJ00,20
6405,A019216,A019121,2003JJ00,30
6406,A019216,A019121,2004JJ00,36
6407,A019216,A019121,2005JJ00,44
6408,A019216,A019121,2006JJ00,60
6409,A019216,A019121,2007JJ00,71
6410,A019216,A019121,2008JJ00,85
6411,A019216,A019121,2009JJ00,100
6412,A019216,A019121,2010JJ00,111
6413,A019216,A019121,2011JJ00,111
6414,A019216,A019121,2012JJ00,116
6415,A019216,A019121,2013JJ00,99
6416,A019216,A019121,2014JJ00,85
6417,A019216,A019121,2015JJ00,57
6418,A019216,A019121,2016JJ00,39
6419,A019216,A019121,2017JJ00,29
6420,A019216,A019121,2018JJ00,29
6421,A019216,A019121,2019JJ00,28
6422,A019216,A019121,2020JJ00,26
6423,A019216,A019121,2021JJ00,21
6424,A019216,A019121,2022JJ00,17
6425,A019216,A019122,1998JJ00,0
6426,A019216,A019122,1999JJ00,0
6427,A019216,A019122,2000JJ00,2
6428,A019216,A019122,2001JJ00,0
6429,A019216,A019122,2002JJ00,0
6430,A019216,A019122,2003JJ00,0
6431,A019216,A019122,2004JJ00,0
6432,A019216,A019122,2005JJ00,0
6433,A019216,A019122,2006JJ00,0
6434,A019216,A019122,2007JJ00,0
6435,A019216,A019122,2008JJ00,0
6436,A019216,A019122,2009JJ00,0
6437,A019216,A019122,2010JJ00,0
6438,A019216,A019122,2011JJ00,0
6439,A019216,A019122,2012JJ00,0
6440,A019216,A019122,2013JJ00,0
6441,A019216,A019122,2014JJ00,0
6442,A019216,A019122,2015JJ00,66
6443,A019216,A019122,2016JJ00,52
6444,A019216,A019122,2017JJ00,45
6445,A019216,A019122,2018JJ00,45
6446,A019216,A019122,2019JJ00,42
6447,A019216,A019122,2020JJ00,40
6448,A019216,A019122,2021JJ00,32
6449,A019216,A019122,2022JJ00,26
6450,A019216,A019123,1998JJ00,0
6451,A019216,A019123,1999JJ00,0
6452,A019216,A019123,2000JJ00,0
6453,A019216,A019123,2001JJ00,0
6454,A019216,A019123,2002JJ00,0
6455,A019216,A019123,2003JJ00,0
6456,A019216,A019123,2004JJ00,0
6457,A019216,A019123,2005JJ00,0
6458,A019216,A019123,2006JJ00,0
6459,A019216,A019123,2007JJ00,0
6460,A019216,A019123,2008JJ00,0
6461,A019216,A019123,2009JJ00,0
6462,A019216,A019123,2010JJ00,0
6463,A019216,A019123,2011JJ00,0
6464,A019216,A019123,2012JJ00,0
6465,A019216,A019123,2013JJ00,0
6466,A019216,A019123,2014JJ00,0
6467,A019216,A019123,2015JJ00,0
6468,A019216,A019123,2016JJ00,0
6469,A019216,A019123,2017JJ00,0
6470,A019216,A019123,2018JJ00,0
6471,A019216,A019123,2019JJ00,0
6472,A019216,A019123,2020JJ00,0
6473,A019216,A019123,2021JJ00,0
6474,A019216,A019123,2022JJ00,0
6475,A019216,A019124,1998JJ00,0
6476,A019216,A019124,1999JJ00,0
6477,A019216,A019124,2000JJ00,0
6478,A019216,A019124,2001JJ00,0
6479,A019216,A019124,2002JJ00,0
6480,A019216,A019124,2003JJ00,0
6481,A019216,A019124,2004JJ00,0
6482,A019216,A019124,2005JJ00,0
6483,A019216,A019124,2006JJ00,0
6484,A019216,A019124,2007JJ00,0
6485,A019216,A019124,2008JJ00,0
6486,A019216,A019124,2009JJ00,0
6487,A019216,A019124,2010JJ00,0
6488,A019216,A019124,2011JJ00,0
6489,A019216,A019124,2012JJ00,0
6490,A019216,A019124,2013JJ00,0
6491,A019216,A019124,2014JJ00,0
6492,A019216,A019124,2015JJ00,0
6493,A019216,A019124,2016JJ00,0
6494,A019216,A019124,2017JJ00,0
6495,A019216,A019124,2018JJ00,0
6496,A019216,A019124,2019JJ00,0
6497,A019216,A019124,2020JJ00,0
6498,A019216,A019124,2021JJ00,0
6499,A019216,A019124,2022JJ00,0
6500,A019216,A019125,1998JJ00,0
6501,A019216,A019125,1999JJ00,0
6502,A019216,A019125,2000JJ00,2
6503,A019216,A019125,2001JJ00,0
6504,A019216,A019125,2002JJ00,0
6505,A019216,A019125,2003JJ00,0
6506,A019216,A019125,2004JJ00,0
6507,A019216,A019125,2005JJ00,0
6508,A019216,A019125,2006JJ00,0
6509,A019216,A019125,2007JJ00,0
6510,A019216,A019125,2008JJ00,0
6511,A019216,A019125,2009JJ00,0
6512,A019216,A019125,2010JJ00,0
6513,A019216,A019125,2011JJ00,0
6514,A019216,A019125,2012JJ00,0
6515,A019216,A019125,2013JJ00,0
6516,A019216,A019125,2014JJ00,0
6517,A019216,A019125,2015JJ00,66
6518,A019216,A019125,2016JJ00,52
6519,A019216,A019125,2017JJ00,45
6520,A019216,A019125,2018JJ00,45
6521,A019216,A019125,2019JJ00,42
6522,A019216,A019125,2020JJ00,40
6523,A019216,A019125,2021JJ00,32
6524,A019216,A019125,2022JJ00,26
6525,A019216,A019126,1998JJ00,0
6526,A019216,A019126,1999JJ00,0
6527,A019216,A019126,2000JJ00,0
6528,A019216,A019126,2001JJ00,0
6529,A019216,A019126,2002JJ00,0
6530,A019216,A019126,2003JJ00,0
6531,A019216,A019126,2004JJ00,0
6532,A019216,A019126,2005JJ00,0
6533,A019216,A019126,2006JJ00,0
6534,A019216,A019126,2007JJ00,0
6535,A019216,A019126,2008JJ00,0
6536,A019216,A019126,2009JJ00,0
6537,A019216,A019126,2010JJ00,0
6538,A019216,A019126,2011JJ00,0
6539,A019216,A019126,2012JJ00,0
6540,A019216,A019126,2013JJ00,0
6541,A019216,A019126,2014JJ00,0
6542,A019216,A019126,2015JJ00,0
6543,A019216,A019126,2016JJ00,0
6544,A019216,A019126,2017JJ00,0
6545,A019216,A019126,2018JJ00,0
6546,A019216,A019126,2019JJ00,0
6547,A019216,A019126,2020JJ00,0
6548,A019216,A019126,2021JJ00,0
6549,A019216,A019126,2022JJ00,0
6550,A019216,A019127,1998JJ00,0
6551,A019216,A019127,1999JJ00,0
6552,A019216,A019127,2000JJ00,0
6553,A019216,A019127,2001JJ00,0
6554,A019216,A019127,2002JJ00,0
6555,A019216,A019127,2003JJ00,0
6556,A019216,A019127,2004JJ00,0
6557,A019216,A019127,2005JJ00,0
6558,A019216,A019127,2006JJ00,0
6559,A019216,A019127,2007JJ00,0
6560,A019216,A019127,2008JJ00,0
6561,A019216,A019127,2009JJ00,0
6562,A019216,A019127,2010JJ00,0
6563,A019216,A019127,2011JJ00,0
6564,A019216,A019127,2012JJ00,0
6565,A019216,A019127,2013JJ00,0
6566,A019216,A019127,2014JJ00,0
6567,A019216,A019127,2015JJ00,0
6568,A019216,A019127,2016JJ00,0
6569,A019216,A019127,2017JJ00,0
6570,A019216,A019127,2018JJ00,0
6571,A019216,A019127,2019JJ00,0
6572,A019216,A019127,2020JJ00,0
6573,A019216,A019127,2021JJ00,0
6574,A019216,A019127,2022JJ00,0
6575,A019216,A019128,1998JJ00,0
6576,A019216,A019128,1999JJ00,0
6577,A019216,A019128,2000JJ00,0
6578,A019216,A019128,2001JJ00,0
6579,A019216,A019128,2002JJ00,0
6580,A019216,A019128,2003JJ00,0
6581,A019216,A019128,2004JJ00,0
6582,A019216,A019128,2005JJ00,0
6583,A019216,A019128,2006JJ00,0
6584,A019216,A019128,2007JJ00,0
6585,A019216,A019128,2008JJ00,0
6586,A019216,A019128,2009JJ00,0
6587,A019216,A019128,2010JJ00,0
6588,A019216,A019128,2011JJ00,0
6589,A019216,A019128,2012JJ00,0
6590,A019216,A019128,2013JJ00,0
6591,A019216,A019128,2014JJ00,0
6592,A019216,A019128,2015JJ00,0
6593,A019216,A019128,2016JJ00,0
6594,A019216,A019128,2017JJ00,0
6595,A019216,A019128,2018JJ00,0
6596,A019216,A019128,2019JJ00,0
6597,A019216,A019128,2020JJ00,0
6598,A019216,A019128,2021JJ00,0
6599,A019216,A019128,2022JJ00,0
6600,A019216,A019129,1998JJ00,0
6601,A019216,A019129,1999JJ00,0
6602,A019216,A019129,2000JJ00,0
6603,A019216,A019129,2001JJ00,0
6604,A019216,A019129,2002JJ00,0
6605,A019216,A019129,2003JJ00,0
6606,A019216,A019129,2004JJ00,0
6607,A019216,A019129,2005JJ00,0
6608,A019216,A019129,2006JJ00,0
6609,A019216,A019129,2007JJ00,0
6610,A019216,A019129,2008JJ00,0
6611,A019216,A019129,2009JJ00,0
6612,A019216,A019129,2010JJ00,0
6613,A019216,A019129,2011JJ00,0
6614,A019216,A019129,2012JJ00,0
6615,A019216,A019129,2013JJ00,0
6616,A019216,A019129,2014JJ00,0
6617,A019216,A019129,2015JJ00,0
6618,A019216,A019129,2016JJ00,0
6619,A019216,A019129,2017JJ00,0
6620,A019216,A019129,2018JJ00,0
6621,A019216,A019129,2019JJ00,0
6622,A019216,A019129,2020JJ00,0
6623,A019216,A019129,2021JJ00,0
6624,A019216,A019129,2022JJ00,0
6625,A019216,A019131,1998JJ00,0
6626,A019216,A019131,1999JJ00,0
6627,A019216,A019131,2000JJ00,0
6628,A019216,A019131,2001JJ00,0
6629,A019216,A019131,2002JJ00,0
6630,A019216,A019131,2003JJ00,0
6631,A019216,A019131,2004JJ00,0
6632,A019216,A019131,2005JJ00,0
6633,A019216,A019131,2006JJ00,0
6634,A019216,A019131,2007JJ00,0
6635,A019216,A019131,2008JJ00,0
6636,A019216,A019131,2009JJ00,0
6637,A019216,A019131,2010JJ00,0
6638,A019216,A019131,2011JJ00,0
6639,A019216,A019131,2012JJ00,0
6640,A019216,A019131,2013JJ00,0
6641,A019216,A019131,2014JJ00,0
6642,A019216,A019131,2015JJ00,0
6643,A019216,A019131,2016JJ00,0
6644,A019216,A019131,2017JJ00,0
6645,A019216,A019131,2018JJ00,0
6646,A019216,A019131,2019JJ00,0
6647,A019216,A019131,2020JJ00,0
6648,A019216,A019131,2021JJ00,0
6649,A019216,A019131,2022JJ00,0
6650,A019216,A019132,1998JJ00,0
6651,A019216,A019132,1999JJ00,0
6652,A019216,A019132,2000JJ00,0
6653,A019216,A019132,2001JJ00,0
6654,A019216,A019132,2002JJ00,0
6655,A019216,A019132,2003JJ00,0
6656,A019216,A019132,2004JJ00,0
6657,A019216,A019132,2005JJ00,0
6658,A019216,A019132,2006JJ00,0
6659,A019216,A019132,2007JJ00,0
6660,A019216,A019132,2008JJ00,0
6661,A019216,A019132,2009JJ00,0
6662,A019216,A019132,2010JJ00,0
6663,A019216,A019132,2011JJ00,0
6664,A019216,A019132,2012JJ00,0
6665,A019216,A019132,2013JJ00,0
6666,A019216,A019132,2014JJ00,0
6667,A019216,A019132,2015JJ00,0
6668,A019216,A019132,2016JJ00,0
6669,A019216,A019132,2017JJ00,0
6670,A019216,A019132,2018JJ00,0
6671,A019216,A019132,2019JJ00,0
6672,A019216,A019132,2020JJ00,0
6673,A019216,A019132,2021JJ00,0
6674,A019216,A019132,2022JJ00,0
6675,A019216,A019133,1998JJ00,0
6676,A019216,A019133,1999JJ00,0
6677,A019216,A019133,2000JJ00,0
6678,A019216,A019133,2001JJ00,0
6679,A019216,A019133,2002JJ00,0
6680,A019216,A019133,2003JJ00,0
6681,A019216,A019133,2004JJ00,0
6682,A019216,A019133,2005JJ00,0
6683,A019216,A019133,2006JJ00,0
6684,A019216,A019133,2007JJ00,0
6685,A019216,A019133,2008JJ00,0
6686,A019216,A019133,2009JJ00,0
6687,A019216,A019133,2010JJ00,0
6688,A019216,A019133,2011JJ00,0
6689,A019216,A019133,2012JJ00,0
6690,A019216,A019133,2013JJ00,0
6691,A019216,A019133,2014JJ00,0
6692,A019216,A019133,2015JJ00,0
6693,A019216,A019133,2016JJ00,0
6694,A019216,A019133,2017JJ00,0
6695,A019216,A019133,2018JJ00,0
6696,A019216,A019133,2019JJ00,0
6697,A019216,A019133,2020JJ00,0
6698,A019216,A019133,2021JJ00,0
6699,A019216,A019133,2022JJ00,0
6700,A019216,A019134,1998JJ00,0
6701,A019216,A019134,1999JJ00,0
6702,A019216,A019134,2000JJ00,0
6703,A019216,A019134,2001JJ00,0
6704,A019216,A019134,2002JJ00,0
6705,A019216,A019134,2003JJ00,0
6706,A019216,A019134,2004JJ00,0
6707,A019216,A019134,2005JJ00,0
6708,A019216,A019134,2006JJ00,0
6709,A019216,A019134,2007JJ00,0
6710,A019216,A019134,2008JJ00,0
6711,A019216,A019134,2009JJ00,0
6712,A019216,A019134,2010JJ00,0
6713,A019216,A019134,2011JJ00,0
6714,A019216,A019134,2012JJ00,0
6715,A019216,A019134,2013JJ00,0
6716,A019216,A019134,2014JJ00,0
6717,A019216,A019134,2015JJ00,0
6718,A019216,A019134,2016JJ00,0
6719,A019216,A019134,2017JJ00,0
6720,A019216,A019134,2018JJ00,0
6721,A019216,A019134,2019JJ00,0
6722,A019216,A019134,2020JJ00,0
6723,A019216,A019134,2021JJ00,0
6724,A019216,A019134,2022JJ00,0
