ID,Bedrijfsgroepen,WarmtekrachtkoppelingWKK,TypenInstallatie,Perioden,InzetTotaal_1,InzetVanAardgas_2,InzetVanStookolie_3,InzetVanSteenkool_4,InzetVanOverigeBrandstoffen_5,InzetTotaal_6,InzetVanAardgas_7,InzetVanStookolie_8,InzetVanSteenkool_9,InzetVanOverigeBrandstoffen_10,ProductieTotaal_11,ProductieVanElektriciteit_12,ProductieVanWarmte_13,ProductieTotaal_14,ProductieVanElektriciteit_15,ProductieVanWarmte_16,ElektrischVermogen_17,ThermischVermogen_18,Installaties_19
5732,E007047,E007102,E007111,2006JJ00,24485.0,373915.0,,,12651.0,24485.0,11834.0,,,12651.0,17348.0,1172059.0,13129.0,17348.0,4219.0,13129.0,319.0,5102933.0,18.0
5733,E007047,E007102,E007111,2007JJ00,21393.0,284679.0,,,12382.0,21393.0,9010.0,,,12382.0,15016.0,1048483.0,11241.0,15016.0,3775.0,11241.0,325.0,5942933.0,19.0
5734,E007047,E007102,E007111,2008JJ00,27964.0,295720.0,,,18604.0,27964.0,9360.0,,,18604.0,20047.0,1150479.0,15905.0,20047.0,4142.0,15905.0,298.0,5039933.0,16.0
5735,E007047,E007102,E007111,2009JJ00,27967.0,295261.0,,,18622.0,27967.0,9345.0,,,18622.0,17185.0,2067127.0,9743.0,17185.0,7442.0,9743.0,298.0,5039933.0,16.0
5736,E007047,E007102,E007111,2010JJ00,26903.0,305509.0,,,17234.0,26903.0,9669.0,,,17234.0,19034.0,1273587.0,14449.0,19034.0,4585.0,14449.0,285.0,4665933.0,15.0
5737,E007047,E007102,E007111,2011JJ00,20845.0,256613.0,,,12723.0,20845.0,8122.0,,,12723.0,12521.0,975933.0,9007.0,12521.0,3513.0,9007.0,285.0,4665933.0,15.0
5738,E007047,E007102,E007111,2012JJ00,24055.0,272933.0,,,15416.0,24055.0,8638.0,,,15416.0,15235.0,1183655.0,10974.0,15235.0,4261.0,10974.0,285.0,4665933.0,15.0
5739,E007047,E007102,E007111,2013JJ00,13389.0,200406.0,,,7046.0,13389.0,6343.0,,,7046.0,5582.0,742577.0,2909.0,5582.0,2673.0,2909.0,238.0,3606133.0,9.0
5740,E007047,E007102,E007111,2014JJ00,10411.0,202891.0,,,3989.0,10411.0,6422.0,,,3989.0,4067.0,718101.0,1481.0,4067.0,2585.0,1481.0,238.0,3606133.0,9.0
5741,E007047,E007102,E007111,2015JJ00,6046.0,95276.0,,,3030.0,6046.0,3015.0,,,3030.0,2296.0,399847.0,856.0,2296.0,1439.0,856.0,113.0,2404000.0,7.0
5742,E007047,E007102,E007111,2016JJ00,5346.0,119543.0,8.0,,1562.0,5346.0,3784.0,0.0,,1562.0,2490.0,406230.0,1028.0,2490.0,1462.0,1028.0,113.0,2404000.0,7.0
5743,E007047,E007102,E007111,2017JJ00,5546.0,91478.0,,,2651.0,5546.0,2895.0,,,2651.0,2980.0,426319.0,1445.0,2980.0,1535.0,1445.0,113.0,2404000.0,7.0
5744,E007047,E007102,E007111,2018JJ00,4158.0,55873.0,,,2389.0,4158.0,1768.0,,,2389.0,2582.0,337340.0,1368.0,2582.0,1214.0,1368.0,113.0,2404000.0,7.0
5745,E007047,E007102,E007111,2019JJ00,4182.0,50317.0,,,2590.0,4182.0,1593.0,,,2590.0,2437.0,334367.0,1233.0,2437.0,1204.0,1233.0,113.0,2404000.0,7.0
5746,E007047,E007102,E007111,2020JJ00,4352.0,78322.0,,,1873.0,4352.0,2479.0,,,1873.0,2672.0,321372.0,1515.0,2672.0,1157.0,1515.0,113.0,2404000.0,7.0
5747,E007047,E007102,E007111,2021JJ00,3091.0,31719.0,,,2087.0,3091.0,1004.0,,,2087.0,1133.0,159211.0,560.0,1133.0,573.0,560.0,113.0,2404000.0,7.0
5748,E007047,E007102,E007111,2022JJ00,3778.0,32340.0,,,2754.0,3778.0,1024.0,,,2754.0,2473.0,138850.0,1973.0,2473.0,500.0,1973.0,123.0,2403980.0,7.0
5749,E007047,E007102,E007111,2023JJ00,2753.0,15395.0,,,2266.0,2753.0,487.0,,,2266.0,1825.0,75848.0,1551.0,1825.0,273.0,1551.0,123.0,2403980.0,7.0
5750,E007047,E007102,E007111,2024JJ00,2487.0,3293.0,,,2383.0,2487.0,104.0,,,2383.0,1479.0,46124.0,1313.0,1479.0,166.0,1313.0,123.0,2402396.0,7.0
5751,E007047,E007102,E007116,1998JJ00,76702.0,2204282.0,34737.0,,5512.0,76702.0,69766.0,1424.0,,5512.0,58874.0,6657420.0,34908.0,58874.0,23967.0,34908.0,1091.0,11755376.0,12.0
5752,E007047,E007102,E007116,1999JJ00,92049.0,2885417.0,,,726.0,92049.0,91323.0,,,726.0,65579.0,8890934.0,33572.0,65579.0,32007.0,33572.0,1351.0,10155650.0,11.0
5753,E007047,E007102,E007116,2000JJ00,89516.0,2802431.0,,,819.0,89516.0,88697.0,,,819.0,67246.0,9439319.0,33265.0,67246.0,33982.0,33265.0,1351.0,10155650.0,11.0
5754,E007047,E007102,E007116,2001JJ00,90100.0,2810112.0,,,1160.0,90100.0,88940.0,,,1160.0,65599.0,9084903.0,32894.0,65599.0,32706.0,32894.0,1363.0,10318650.0,12.0
5755,E007047,E007102,E007116,2002JJ00,88808.0,2752671.0,,,1686.0,88808.0,87122.0,,,1686.0,65338.0,8838484.0,33519.0,65338.0,31819.0,33519.0,1363.0,10318650.0,12.0
5756,E007047,E007102,E007116,2003JJ00,91272.0,2774974.0,,,3444.0,91272.0,87828.0,,,3444.0,68439.0,9134491.0,35554.0,68439.0,32884.0,35554.0,1395.0,10626150.0,13.0
5757,E007047,E007102,E007116,2004JJ00,92466.0,2799228.0,,,3870.0,92466.0,88596.0,,,3870.0,67734.0,9356672.0,34050.0,67734.0,33684.0,34050.0,1395.0,10626150.0,13.0
5758,E007047,E007102,E007116,2005JJ00,89622.0,2706236.0,,,3969.0,89622.0,85652.0,,,3969.0,66909.0,9006710.0,34485.0,66909.0,32424.0,34485.0,1388.0,10600750.0,13.0
5759,E007047,E007102,E007116,2006JJ00,84331.0,2526079.0,,,4380.0,84331.0,79950.0,,,4380.0,62956.0,8136327.0,33666.0,62956.0,29291.0,33666.0,1403.0,10950934.0,14.0
5760,E007047,E007102,E007116,2007JJ00,84388.0,2493832.0,,,5458.0,84388.0,78930.0,,,5458.0,63729.0,8587693.0,32813.0,63729.0,30916.0,32813.0,1327.0,10219360.0,12.0
5761,E007047,E007102,E007116,2008JJ00,96166.0,2888372.0,,,4749.0,96166.0,91417.0,,,4749.0,71969.0,9483460.0,37828.0,71969.0,34140.0,37828.0,1627.0,12969360.0,13.0
5762,E007047,E007102,E007116,2009JJ00,85537.0,2561019.0,,,4481.0,85537.0,81056.0,,,4481.0,64515.0,8523304.0,33831.0,64515.0,30684.0,33831.0,1627.0,12969360.0,13.0
5763,E007047,E007102,E007116,2010JJ00,96182.0,2869955.0,,,5348.0,96182.0,90834.0,,,5348.0,70526.0,9850634.0,35063.0,70526.0,35462.0,35063.0,1627.0,12969360.0,13.0
5764,E007047,E007102,E007116,2011JJ00,96806.0,2817559.0,,,7630.0,96806.0,89176.0,,,7630.0,76648.0,9846327.0,41201.0,76648.0,35447.0,41201.0,1615.0,12806360.0,12.0
5765,E007047,E007102,E007116,2012JJ00,80898.0,2283691.0,,,8619.0,80898.0,72279.0,,,8619.0,66906.0,7240320.0,40841.0,66906.0,26065.0,40841.0,1615.0,12806360.0,12.0
5766,E007047,E007102,E007116,2013JJ00,75668.0,2160323.0,,,7294.0,75668.0,68374.0,,,7294.0,63440.0,6588601.0,39722.0,63440.0,23719.0,39722.0,1588.0,12421556.0,10.0
5767,E007047,E007102,E007116,2014JJ00,70017.0,1864700.0,,,10999.0,70017.0,59018.0,,,10999.0,56057.0,5804744.0,35160.0,56057.0,20897.0,35160.0,1578.0,12421556.0,10.0
5768,E007047,E007102,E007116,2015JJ00,67763.0,1881016.0,,,8229.0,67763.0,59534.0,,,8229.0,55184.0,5724362.0,34576.0,55184.0,20608.0,34576.0,1185.0,11055889.0,8.0
5769,E007047,E007102,E007116,2016JJ00,66884.0,1862427.0,,,7939.0,66884.0,58946.0,,,7939.0,55659.0,5916711.0,34359.0,55659.0,21300.0,34359.0,1185.0,11055889.0,8.0
5770,E007047,E007102,E007116,2017JJ00,64180.0,1857798.0,,,5380.0,64180.0,58799.0,,,5380.0,52898.0,5610549.0,32700.0,52898.0,20198.0,32700.0,1455.0,9425073.0,8.0
5771,E007047,E007102,E007116,2018JJ00,68894.0,1934353.0,,,7671.0,68894.0,61222.0,,,7671.0,56028.0,6168594.0,33821.0,56028.0,22207.0,33821.0,1455.0,9425073.0,8.0
5772,E007047,E007102,E007116,2019JJ00,69160.0,1963123.0,,,7027.0,69160.0,62133.0,,,7027.0,56072.0,6026225.0,34378.0,56072.0,21694.0,34378.0,1455.0,9425073.0,8.0
5773,E007047,E007102,E007116,2020JJ00,69727.0,1974668.0,,,7229.0,69727.0,62498.0,,,7229.0,55589.0,6205057.0,33251.0,55589.0,22338.0,33251.0,1452.0,8958391.0,9.0
5774,E007047,E007102,E007116,2021JJ00,65090.0,1819806.0,,,7493.0,65090.0,57597.0,,,7493.0,51563.0,5846393.0,30516.0,51563.0,21047.0,30516.0,1452.0,8957986.0,9.0
5775,E007047,E007102,E007116,2022JJ00,61634.0,1725586.0,,,7019.0,61634.0,54615.0,,,7019.0,50490.0,5505986.0,30668.0,50490.0,19822.0,30668.0,1452.0,8957162.0,9.0
5776,E007047,E007102,E007116,2023JJ00,57530.0,1618151.0,,,6316.0,57530.0,51214.0,,,6316.0,47175.0,5132871.0,28697.0,47175.0,18478.0,28697.0,1452.0,8957162.0,9.0
5777,E007047,E007102,E007116,2024JJ00,55981.0,1540381.0,,,7228.0,55981.0,48753.0,,,7228.0,46620.0,4809661.0,29306.0,46620.0,17315.0,29306.0,1452.0,8957162.0,9.0
5778,E007047,E007102,E007115,1998JJ00,43986.0,1117017.0,2224.0,,8541.0,43986.0,35354.0,91.0,,8541.0,37680.0,2479251.0,28754.0,37680.0,8925.0,28754.0,354.0,5389361.0,18.0
5779,E007047,E007102,E007115,1999JJ00,41655.0,1042254.0,8396.0,,8323.0,41655.0,32987.0,344.0,,8323.0,35678.0,2416703.0,26978.0,35678.0,8700.0,26978.0,344.0,4919411.0,17.0
5780,E007047,E007102,E007115,2000JJ00,45779.0,1108389.0,4727.0,,10505.0,45779.0,35081.0,194.0,,10505.0,37478.0,2346807.0,29029.0,37478.0,8449.0,29029.0,337.0,4859366.0,16.0
5781,E007047,E007102,E007115,2001JJ00,44201.0,1049853.0,4727.0,,10779.0,44201.0,33228.0,194.0,,10779.0,37123.0,2285879.0,28894.0,37123.0,8229.0,28894.0,301.0,4476474.0,14.0
5782,E007047,E007102,E007115,2002JJ00,42147.0,1016436.0,645.0,,9950.0,42147.0,32170.0,26.0,,9950.0,34644.0,2261307.0,26504.0,34644.0,8141.0,26504.0,300.0,4454174.0,13.0
5783,E007047,E007102,E007115,2003JJ00,43080.0,1092566.0,382.0,,8484.0,43080.0,34580.0,16.0,,8484.0,35164.0,2182007.0,27309.0,35164.0,7855.0,27309.0,298.0,4434174.0,12.0
5784,E007047,E007102,E007115,2004JJ00,41783.0,1119625.0,,,6347.0,41783.0,35436.0,,,6347.0,33766.0,2171663.0,25948.0,33766.0,7818.0,25948.0,276.0,3924174.0,11.0
5785,E007047,E007102,E007115,2005JJ00,43412.0,1107284.0,,,8367.0,43412.0,35046.0,,,8367.0,36705.0,2158869.0,28933.0,36705.0,7772.0,28933.0,278.0,3924174.0,11.0
5786,E007047,E007102,E007115,2006JJ00,41805.0,1070679.0,,,7918.0,41805.0,33887.0,,,7918.0,35594.0,2061653.0,28172.0,35594.0,7422.0,28172.0,278.0,3924174.0,11.0
5787,E007047,E007102,E007115,2007JJ00,41556.0,1026895.0,,,9055.0,41556.0,32501.0,,,9055.0,34602.0,1968938.0,27514.0,34602.0,7088.0,27514.0,283.0,3924174.0,11.0
5788,E007047,E007102,E007115,2008JJ00,39456.0,979684.0,,,8449.0,39456.0,31007.0,,,8449.0,33829.0,1887624.0,27033.0,33829.0,6795.0,27033.0,283.0,3924174.0,11.0
5789,E007047,E007102,E007115,2009JJ00,34306.0,845160.0,,,7557.0,34306.0,26749.0,,,7557.0,28731.0,1594312.0,22991.0,28731.0,5740.0,22991.0,281.0,3924174.0,11.0
5790,E007047,E007102,E007115,2010JJ00,37611.0,922022.0,,,8429.0,37611.0,29182.0,,,8429.0,30841.0,1756618.0,24518.0,30841.0,6324.0,24518.0,281.0,3924174.0,11.0
5791,E007047,E007102,E007115,2011JJ00,30809.0,695627.0,,,8792.0,30809.0,22017.0,,,8792.0,25090.0,1532226.0,19574.0,25090.0,5516.0,19574.0,281.0,3924174.0,11.0
5792,E007047,E007102,E007115,2012JJ00,30591.0,687192.0,,,8841.0,30591.0,21750.0,,,8841.0,25876.0,1465462.0,20600.0,25876.0,5276.0,20600.0,281.0,3924174.0,11.0
5793,E007047,E007102,E007115,2013JJ00,31053.0,754344.0,,,7178.0,31053.0,23875.0,,,7178.0,24784.0,1483613.0,19443.0,24784.0,5341.0,19443.0,291.0,4074174.0,14.0
5794,E007047,E007102,E007115,2014JJ00,23062.0,492126.0,,,7486.0,23062.0,15576.0,,,7486.0,15929.0,1156516.0,11765.0,15929.0,4163.0,11765.0,291.0,4074174.0,14.0
5795,E007047,E007102,E007115,2015JJ00,18979.0,599643.0,,,,18979.0,18979.0,,,,12078.0,1174655.0,7850.0,12078.0,4229.0,7850.0,341.0,4144646.0,15.0
5796,E007047,E007102,E007115,2016JJ00,17299.0,546035.0,,,17.0,17299.0,17282.0,,,17.0,14720.0,1475788.0,9407.0,14720.0,5313.0,9407.0,341.0,4144646.0,15.0
5797,E007047,E007102,E007115,2017JJ00,16107.0,506938.0,,,62.0,16107.0,16045.0,,,62.0,13893.0,1343218.0,9057.0,13893.0,4836.0,9057.0,341.0,4144646.0,15.0
5798,E007047,E007102,E007115,2018JJ00,13959.0,439699.0,,,43.0,13959.0,13916.0,,,43.0,12147.0,1191993.0,7856.0,12147.0,4291.0,7856.0,304.0,3835154.0,14.0
5799,E007047,E007102,E007115,2019JJ00,15382.0,484234.0,,,56.0,15382.0,15326.0,,,56.0,13612.0,1301046.0,8929.0,13612.0,4684.0,8929.0,304.0,3835154.0,14.0
5800,E007047,E007102,E007115,2020JJ00,15107.0,475498.0,,,57.0,15107.0,15050.0,,,57.0,13224.0,1268717.0,8656.0,13224.0,4567.0,8656.0,295.0,4923158.0,12.0
5801,E007047,E007102,E007115,2021JJ00,15710.0,493689.0,,,85.0,15710.0,15625.0,,,85.0,13787.0,1357035.0,8902.0,13787.0,4885.0,8902.0,291.0,4895158.0,11.0
5802,E007047,E007102,E007115,2022JJ00,13807.0,434093.0,,,68.0,13807.0,13739.0,,,68.0,12048.0,1222645.0,7646.0,12048.0,4402.0,7646.0,291.0,4895166.0,11.0
5803,E007047,E007102,E007115,2023JJ00,13554.0,426086.0,,,69.0,13554.0,13486.0,,,69.0,11417.0,1118972.0,7389.0,11417.0,4028.0,7389.0,291.0,4943016.0,11.0
5804,E007047,E007102,E007115,2024JJ00,12092.0,380173.0,,,60.0,12092.0,12032.0,,,60.0,10382.0,1026760.0,6685.0,10382.0,3696.0,6685.0,268.0,4792212.0,10.0
5805,E007047,E007102,E007068,1998JJ00,,,,,,,,,,,,,,,,,,,
5806,E007047,E007102,E007068,1999JJ00,,,,,,,,,,,,,,,,,,,
5807,E007047,E007102,E007068,2000JJ00,,,,,,,,,,,,,,,,,,,
5808,E007047,E007102,E007068,2001JJ00,,,,,,,,,,,,,,,,,,,
5809,E007047,E007102,E007068,2002JJ00,,,,,,,,,,,,,,,,,,,
5810,E007047,E007102,E007068,2003JJ00,,,,,,,,,,,,,,,,,,,
5811,E007047,E007102,E007068,2004JJ00,,,,,,,,,,,,,,,,,,,
5812,E007047,E007102,E007068,2005JJ00,,,,,,,,,,,,,,,,,,,
5813,E007047,E007102,E007068,2006JJ00,,,,,,,,,,,,,,,,,,,
5814,E007047,E007102,E007068,2007JJ00,,,,,,,,,,,,,,,,,,,
5815,E007047,E007102,E007068,2008JJ00,,,,,,,,,,,,,,,,,,,
5816,E007047,E007102,E007068,2009JJ00,,,,,,,,,,,,,,,,,,,
5817,E007047,E007102,E007068,2010JJ00,,,,,,,,,,,,,,,,,,,
5818,E007047,E007102,E007068,2011JJ00,,,,,,,,,,,,,,,,,,,
5819,E007047,E007102,E007068,2012JJ00,,,,,,,,,,,,,,,,,,,
5820,E007047,E007102,E007068,2013JJ00,,,,,,,,,,,,,,,,,,,
5821,E007047,E007102,E007068,2014JJ00,,,,,,,,,,,,,,,,,,,
5822,E007047,E007102,E007068,2015JJ00,,,,,,,,,,,,,,,,,,,
5823,E007047,E007102,E007068,2016JJ00,,,,,,,,,,,,,,,,,,,
5824,E007047,E007102,E007068,2017JJ00,,,,,,,,,,,,,,,,,,,
5825,E007047,E007102,E007068,2018JJ00,,,,,,,,,,,,,,,,,,,
5826,E007047,E007102,E007068,2019JJ00,,,,,,,,,,,,,,,,,,,
5827,E007047,E007102,E007068,2020JJ00,,,,,,,,,,,,,,,,,,,
5828,E007047,E007102,E007068,2021JJ00,,,,,,,,,,,,,,,,,,,
5829,E007047,E007102,E007068,2022JJ00,,,,,,,,,,,,,,,,,,,
5830,E007047,E007102,E007068,2023JJ00,,,,,,,,,,,,,,,,,,,
5831,E007047,E007102,E007068,2024JJ00,,,,,,,,,,,,,,,,,,,
5832,E007047,E007102,E007069,1998JJ00,,,,,,,,,,,,,,,,,,,
5833,E007047,E007102,E007069,1999JJ00,,,,,,,,,,,,,,,,,,,
5834,E007047,E007102,E007069,2000JJ00,,,,,,,,,,,,,,,,,,,
5835,E007047,E007102,E007069,2001JJ00,,,,,,,,,,,,,,,,,,,
5836,E007047,E007102,E007069,2002JJ00,,,,,,,,,,,,,,,,,,,
5837,E007047,E007102,E007069,2003JJ00,,,,,,,,,,,,,,,,,,,
5838,E007047,E007102,E007069,2004JJ00,,,,,,,,,,,,,,,,,,,
5839,E007047,E007102,E007069,2005JJ00,,,,,,,,,,,,,,,,,,,
5840,E007047,E007102,E007069,2006JJ00,,,,,,,,,,,,,,,,,,,
5841,E007047,E007102,E007069,2007JJ00,,,,,,,,,,,,,,,,,,,
5842,E007047,E007102,E007069,2008JJ00,,,,,,,,,,,,,,,,,,,
5843,E007047,E007102,E007069,2009JJ00,,,,,,,,,,,,,,,,,,,
5844,E007047,E007102,E007069,2010JJ00,,,,,,,,,,,,,,,,,,,
5845,E007047,E007102,E007069,2011JJ00,,,,,,,,,,,,,,,,,,,
5846,E007047,E007102,E007069,2012JJ00,,,,,,,,,,,,,,,,,,,
5847,E007047,E007102,E007069,2013JJ00,,,,,,,,,,,,,,,,,,,
5848,E007047,E007102,E007069,2014JJ00,,,,,,,,,,,,,,,,,,,
5849,E007047,E007102,E007069,2015JJ00,,,,,,,,,,,,,,,,,,,
5850,E007047,E007102,E007069,2016JJ00,,,,,,,,,,,,,,,,,,,
5851,E007047,E007102,E007069,2017JJ00,,,,,,,,,,,,,,,,,,,
5852,E007047,E007102,E007069,2018JJ00,,,,,,,,,,,,,,,,,,,
5853,E007047,E007102,E007069,2019JJ00,,,,,,,,,,,,,,,,,,,
5854,E007047,E007102,E007069,2020JJ00,,,,,,,,,,,,,,,,,,,
5855,E007047,E007102,E007069,2021JJ00,,,,,,,,,,,,,,,,,,,
5856,E007047,E007102,E007069,2022JJ00,,,,,,,,,,,,,,,,,,,
5857,E007047,E007102,E007069,2023JJ00,,,,,,,,,,,,,,,,,,,
5858,E007047,E007102,E007069,2024JJ00,,,,,,,,,,,,,,,,,,,
5859,E007047,E007102,E007070,1998JJ00,,,,,,,,,,,,,,,,,,,
5860,E007047,E007102,E007070,1999JJ00,,,,,,,,,,,,,,,,,,,
5861,E007047,E007102,E007070,2000JJ00,,,,,,,,,,,,,,,,,,,
5862,E007047,E007102,E007070,2001JJ00,,,,,,,,,,,,,,,,,,,
5863,E007047,E007102,E007070,2002JJ00,,,,,,,,,,,,,,,,,,,
5864,E007047,E007102,E007070,2003JJ00,,,,,,,,,,,,,,,,,,,
5865,E007047,E007102,E007070,2004JJ00,,,,,,,,,,,,,,,,,,,
5866,E007047,E007102,E007070,2005JJ00,,,,,,,,,,,,,,,,,,,
5867,E007047,E007102,E007070,2006JJ00,,,,,,,,,,,,,,,,,,,
5868,E007047,E007102,E007070,2007JJ00,,,,,,,,,,,,,,,,,,,
5869,E007047,E007102,E007070,2008JJ00,,,,,,,,,,,,,,,,,,,
5870,E007047,E007102,E007070,2009JJ00,,,,,,,,,,,,,,,,,,,
5871,E007047,E007102,E007070,2010JJ00,,,,,,,,,,,,,,,,,,,
5872,E007047,E007102,E007070,2011JJ00,,,,,,,,,,,,,,,,,,,
5873,E007047,E007102,E007070,2012JJ00,,,,,,,,,,,,,,,,,,,
5874,E007047,E007102,E007070,2013JJ00,,,,,,,,,,,,,,,,,,,
5875,E007047,E007102,E007070,2014JJ00,,,,,,,,,,,,,,,,,,,
5876,E007047,E007102,E007070,2015JJ00,,,,,,,,,,,,,,,,,,,
5877,E007047,E007102,E007070,2016JJ00,,,,,,,,,,,,,,,,,,,
5878,E007047,E007102,E007070,2017JJ00,,,,,,,,,,,,,,,,,,,
5879,E007047,E007102,E007070,2018JJ00,,,,,,,,,,,,,,,,,,,
5880,E007047,E007102,E007070,2019JJ00,,,,,,,,,,,,,,,,,,,
5881,E007047,E007102,E007070,2020JJ00,,,,,,,,,,,,,,,,,,,
5882,E007047,E007102,E007070,2021JJ00,,,,,,,,,,,,,,,,,,,
5883,E007047,E007102,E007070,2022JJ00,,,,,,,,,,,,,,,,,,,
5884,E007047,E007102,E007070,2023JJ00,,,,,,,,,,,,,,,,,,,
5885,E007047,E007102,E007070,2024JJ00,,,,,,,,,,,,,,,,,,,
5886,E007047,E007102,E007071,1998JJ00,,,,,,,,,,,,,,,,,,,
5887,E007047,E007102,E007071,1999JJ00,,,,,,,,,,,,,,,,,,,
5888,E007047,E007102,E007071,2000JJ00,,,,,,,,,,,,,,,,,,,
5889,E007047,E007102,E007071,2001JJ00,,,,,,,,,,,,,,,,,,,
5890,E007047,E007102,E007071,2002JJ00,,,,,,,,,,,,,,,,,,,
5891,E007047,E007102,E007071,2003JJ00,,,,,,,,,,,,,,,,,,,
5892,E007047,E007102,E007071,2004JJ00,,,,,,,,,,,,,,,,,,,
5893,E007047,E007102,E007071,2005JJ00,,,,,,,,,,,,,,,,,,,
5894,E007047,E007102,E007071,2006JJ00,,,,,,,,,,,,,,,,,,,
5895,E007047,E007102,E007071,2007JJ00,,,,,,,,,,,,,,,,,,,
5896,E007047,E007102,E007071,2008JJ00,,,,,,,,,,,,,,,,,,,
5897,E007047,E007102,E007071,2009JJ00,,,,,,,,,,,,,,,,,,,
5898,E007047,E007102,E007071,2010JJ00,,,,,,,,,,,,,,,,,,,
5899,E007047,E007102,E007071,2011JJ00,,,,,,,,,,,,,,,,,,,
5900,E007047,E007102,E007071,2012JJ00,,,,,,,,,,,,,,,,,,,
5901,E007047,E007102,E007071,2013JJ00,,,,,,,,,,,,,,,,,,,
5902,E007047,E007102,E007071,2014JJ00,,,,,,,,,,,,,,,,,,,
5903,E007047,E007102,E007071,2015JJ00,,,,,,,,,,,,,,,,,,,
5904,E007047,E007102,E007071,2016JJ00,,,,,,,,,,,,,,,,,,,
5905,E007047,E007102,E007071,2017JJ00,,,,,,,,,,,,,,,,,,,
5906,E007047,E007102,E007071,2018JJ00,,,,,,,,,,,,,,,,,,,
5907,E007047,E007102,E007071,2019JJ00,,,,,,,,,,,,,,,,,,,
5908,E007047,E007102,E007071,2020JJ00,,,,,,,,,,,,,,,,,,,
5909,E007047,E007102,E007071,2021JJ00,,,,,,,,,,,,,,,,,,,
5910,E007047,E007102,E007071,2022JJ00,,,,,,,,,,,,,,,,,,,
5911,E007047,E007102,E007071,2023JJ00,,,,,,,,,,,,,,,,,,,
5912,E007047,E007102,E007071,2024JJ00,,,,,,,,,,,,,,,,,,,
5913,E007047,E007102,E007139,1998JJ00,,,,,,,,,,,129.0,35774.0,,129.0,129.0,,6.0,,2.0
5914,E007047,E007102,E007139,1999JJ00,,,,,,,,,,,143.0,39701.0,,143.0,143.0,,6.0,,2.0
5915,E007047,E007102,E007139,2000JJ00,,,,,,,,,,,154.0,42708.0,,154.0,154.0,,6.0,,2.0
5916,E007047,E007102,E007139,2001JJ00,,,,,,,,,,,104.0,28780.0,,104.0,104.0,,6.0,,2.0
5917,E007047,E007102,E007139,2002JJ00,,,,,,,,,,,115.0,31986.0,,115.0,115.0,,6.0,,2.0
5918,E007047,E007102,E007139,2003JJ00,,,,,,,,,,,101.0,28065.0,,101.0,101.0,,6.0,,2.0
5919,E007047,E007102,E007139,2004JJ00,,,,,,,,,,,89.0,24744.0,,89.0,89.0,,6.0,,2.0
5920,E007047,E007102,E007139,2005JJ00,,,,,,,,,,,91.0,25311.0,,91.0,91.0,,6.0,,2.0
5921,E007047,E007102,E007139,2006JJ00,,,,,,,,,,,,,,,,,6.0,,2.0
5922,E007047,E007102,E007139,2007JJ00,,,,,,,,,,,,,,,,,6.0,,2.0
5923,E007047,E007102,E007139,2008JJ00,,,,,,,,,,,,,,,,,6.0,,2.0
5924,E007047,E007102,E007139,2009JJ00,,,,,,,,,,,,,,,,,6.0,,2.0
5925,E007047,E007102,E007139,2010JJ00,,,,,,,,,,,,,,,,,6.0,,2.0
5926,E007047,E007102,E007139,2011JJ00,,,,,,,,,,,,,,,,,5.0,,1.0
5927,E007047,E007102,E007139,2012JJ00,,,,,,,,,,,,,,,,,,,
5928,E007047,E007102,E007139,2013JJ00,,,,,,,,,,,,,,,,,,,
5929,E007047,E007102,E007139,2014JJ00,,,,,,,,,,,,,,,,,,,
5930,E007047,E007102,E007139,2015JJ00,,,,,,,,,,,,,,,,,,,
5931,E007047,E007102,E007139,2016JJ00,,,,,,,,,,,,,,,,,,,
5932,E007047,E007102,E007139,2017JJ00,,,,,,,,,,,,,,,,,,,
5933,E007047,E007102,E007139,2018JJ00,,,,,,,,,,,,,,,,,0.0,,1.0
5934,E007047,E007102,E007139,2019JJ00,,,,,,,,,,,,,,,,,0.0,,1.0
5935,E007047,E007102,E007139,2020JJ00,,,,,,,,,,,,,,,,,1.0,,1.0
5936,E007047,E007102,E007139,2021JJ00,0.0,,5.0,,,0.0,,0.0,,,0.0,18.0,,0.0,0.0,,1.0,,1.0
5937,E007047,E007102,E007139,2022JJ00,1.0,,15.0,,,1.0,,1.0,,,0.0,63.0,,0.0,0.0,,3.0,,2.0
5938,E007047,E007102,E007139,2023JJ00,0.0,,12.0,,,0.0,,0.0,,,0.0,41.0,,0.0,0.0,,3.0,,2.0
5939,E007047,E007102,E007139,2024JJ00,0.0,,5.0,,,0.0,,0.0,,,0.0,24.0,,0.0,0.0,,1.0,,1.0
5940,E007047,E007101,E007102,1998JJ00,137602.0,3583458.0,36961.0,,22670.0,137602.0,113416.0,1515.0,,22670.0,110534.0,9788391.0,75296.0,110534.0,35238.0,75296.0,1566.0,19941622.0,60.0
5941,E007047,E007101,E007102,1999JJ00,140864.0,3723529.0,8396.0,,22670.0,140864.0,117850.0,344.0,,22670.0,111114.0,10145858.0,74589.0,111114.0,36525.0,74589.0,1477.0,18339245.0,56.0
5942,E007047,E007101,E007102,2000JJ00,140536.0,3672486.0,4727.0,,24108.0,140536.0,116234.0,194.0,,24108.0,112255.0,10116305.0,75836.0,112255.0,36419.0,75836.0,1470.0,18278243.0,54.0
