ID,Multinationaliteit,BedrijfstakkenBranchesSBI2008,Perioden,Productie_1,ToegevoegdeWaarde_2,InvoerGoederen_3,InvoerDiensten_4,UitvoerNederlandsProductGoederen_5,Wederuitvoer_6,UitvoerDiensten_7,Exportverdiensten_8,Werkgelegenheid_9,WerkgelegenheidDoorDeUitvoer_10
2479,A052706,300003 ,2016JJ00,170844.8,38626.4,61121.1,22494.5,99882.9,996.4,11283.2,28990.2,253.4,173.6
2480,A052706,300003 ,2017JJ00,177098.7,40942.6,67358.7,22439.6,108361.1,869.5,12305.3,31373.0,252.6,177.9
2481,A052706,300003 ,2018JJ00,188794.8,43249.6,71668.4,22193.5,113820.0,1109.0,12407.1,33006.3,272.6,188.0
2482,A052706,300003 ,2019JJ00,180472.2,43284.9,67942.9,16231.4,100769.0,1114.5,12513.8,32415.7,277.2,190.3
2483,A052706,300003 ,2020JJ00,162064.3,41273.3,58501.8,14881.5,94308.0,874.3,12897.5,30894.8,270.9,188.6
2484,A052706,300003 ,2021JJ00,209479.2,48200.7,84441.5,12055.4,122356.9,1295.2,13184.8,37051.5,287.5,200.5
2485,A052706,307500 ,2015JJ00,151891.1,29344.9,60970.8,20557.2,100195.5,495.5,9393.6,24659.4,197.0,158.0
2486,A052706,307500 ,2016JJ00,152405.6,31447.6,57432.3,20402.1,97811.1,982.8,8639.2,26008.2,202.0,159.8
2487,A052706,307500 ,2017JJ00,159342.3,33548.3,63464.7,20468.8,107682.5,842.4,9432.2,28624.1,203.5,164.8
2488,A052706,307500 ,2018JJ00,169581.3,35409.6,67510.2,20066.4,112966.0,1074.3,9786.5,30179.7,215.1,174.0
2489,A052706,307500 ,2019JJ00,160819.1,35476.0,63515.2,14275.5,99913.1,1085.0,10372.1,29821.9,220.0,177.1
2490,A052706,307500 ,2020JJ00,142035.5,32807.8,53882.2,13042.3,92767.7,858.0,10450.1,28035.4,212.2,174.1
2491,A052706,307500 ,2021JJ00,185504.7,38224.0,78763.5,10268.4,119553.2,1271.7,11239.3,33233.4,224.3,185.4
2492,A052706,307610 ,2015JJ00,22753.0,4086.0,9716.2,1285.8,14047.4,51.4,862.1,3267.7,27.8,21.3
2493,A052706,307610 ,2016JJ00,25985.2,4823.8,10668.1,1486.9,15915.7,53.0,867.1,3808.0,30.4,22.9
2494,A052706,307610 ,2017JJ00,25961.1,5382.1,10533.7,1532.7,15799.4,102.4,949.8,4336.8,30.7,23.6
2495,A052706,307610 ,2018JJ00,25793.2,5684.7,10429.8,1417.6,15883.2,110.1,1042.5,4543.9,32.2,24.5
2496,A052706,307610 ,2019JJ00,25131.3,5403.6,10278.9,1528.4,15901.0,81.3,1058.5,4303.0,32.1,24.6
2497,A052706,307610 ,2020JJ00,27094.9,6136.2,10672.0,1551.6,17228.5,96.7,1004.2,4939.9,33.1,25.7
2498,A052706,307610 ,2021JJ00,29683.0,6091.9,12017.5,1701.2,18630.3,106.5,1051.2,4885.0,34.2,26.5
2499,A052706,312505 ,2015JJ00,681.7,225.8,242.6,26.4,595.0,3.3,10.0,215.5,2.0,1.8
2500,A052706,312505 ,2016JJ00,826.7,262.8,234.5,44.2,647.3,8.0,10.8,234.1,2.3,2.0
2501,A052706,312505 ,2017JJ00,884.3,259.7,241.4,56.4,693.8,9.6,12.6,233.8,2.5,2.1
2502,A052706,312505 ,2018JJ00,1022.4,294.4,292.0,48.4,758.9,18.3,16.4,258.2,2.8,2.4
2503,A052706,312505 ,2019JJ00,852.8,225.9,287.2,49.0,743.2,6.0,19.5,218.7,2.3,2.1
2504,A052706,312505 ,2020JJ00,887.0,266.8,280.7,47.2,612.2,21.4,15.1,221.4,2.8,2.2
2505,A052706,312505 ,2021JJ00,967.8,272.2,429.9,39.1,754.0,13.2,7.3,239.4,2.7,2.3
2506,A052706,315810 ,2015JJ00,5480.6,1248.2,1691.4,404.5,3246.6,18.4,80.1,1017.4,11.2,9.0
2507,A052706,315810 ,2016JJ00,5601.4,1298.5,1835.0,400.8,3351.2,23.6,75.4,1057.4,11.0,8.8
2508,A052706,315810 ,2017JJ00,6419.0,1440.9,2020.1,467.5,3744.2,22.7,82.2,1179.6,11.8,9.5
2509,A052706,315810 ,2018JJ00,6932.0,1596.7,2103.5,515.6,4069.9,12.0,89.2,1324.5,12.3,10.0
2510,A052706,315810 ,2019JJ00,6711.7,1899.3,2062.6,480.1,3868.0,27.0,102.7,1567.0,12.4,10.1
2511,A052706,315810 ,2020JJ00,6452.5,2008.6,1842.9,548.4,3637.1,31.0,88.3,1595.0,12.8,10.0
2512,A052706,315810 ,2021JJ00,7401.0,1599.3,2431.6,603.2,4509.1,28.7,113.8,1308.1,12.7,10.2
2513,A052706,900064 ,2015JJ00,50828.2,10001.7,21306.8,1962.7,30518.4,167.1,3270.6,8981.7,38.2,33.3
2514,A052706,900064 ,2016JJ00,48364.1,11121.2,18386.4,2304.9,27932.6,199.2,3254.1,9850.1,40.0,34.6
2515,A052706,900064 ,2017JJ00,52651.8,11853.0,22693.0,2640.8,34481.5,192.0,3755.7,10929.2,39.6,35.8
2516,A052706,900064 ,2018JJ00,61398.0,12237.2,27271.1,3455.7,39826.3,240.4,3833.4,11263.1,43.2,38.6
2517,A052706,900064 ,2019JJ00,61730.8,12184.9,26832.6,3599.9,37147.2,178.3,4353.2,11034.1,43.4,38.5
2518,A052706,900064 ,2020JJ00,50495.9,10336.2,20121.1,3704.7,33747.5,164.6,4655.2,9777.1,38.9,36.0
2519,A052706,900064 ,2021JJ00,89870.8,14359.8,42550.1,4012.2,58419.0,264.7,5880.6,13528.2,45.7,41.1
2520,A052706,323705 ,2015JJ00,6708.3,2314.8,1750.4,262.6,2838.8,23.1,134.2,1419.4,22.0,12.8
2521,A052706,323705 ,2016JJ00,7006.5,2512.3,1822.3,280.0,3073.5,31.5,115.2,1543.4,22.0,13.0
2522,A052706,323705 ,2017JJ00,7422.8,2541.0,2171.4,330.7,3361.1,32.7,160.7,1587.7,22.7,13.8
2523,A052706,323705 ,2018JJ00,8043.5,2666.0,2399.7,356.5,3547.6,43.1,167.3,1631.8,24.0,14.2
2524,A052706,323705 ,2019JJ00,7870.6,2653.2,2376.0,365.0,3545.8,35.3,171.6,1623.3,22.9,13.8
2525,A052706,323705 ,2020JJ00,7548.4,2762.1,2200.2,308.7,3463.8,27.2,165.9,1693.9,22.9,13.8
2526,A052706,323705 ,2021JJ00,9039.6,2868.5,2894.8,375.6,4278.1,39.1,130.8,1792.6,23.4,14.1
2527,A052706,328105 ,2015JJ00,9364.5,2549.5,2965.6,366.6,5261.8,16.4,344.7,2081.4,25.5,19.8
2528,A052706,328105 ,2016JJ00,9906.4,2787.3,2899.0,413.3,5174.7,26.2,352.0,2122.5,24.5,18.3
2529,A052706,328105 ,2017JJ00,11041.7,2770.2,3724.3,476.4,6126.2,26.5,373.4,2139.7,24.8,18.7
2530,A052706,328105 ,2018JJ00,11264.9,2957.9,3785.4,502.7,6366.9,19.3,468.8,2328.2,24.4,18.6
2531,A052706,328105 ,2019JJ00,10340.4,2588.0,3683.0,480.5,5474.7,16.5,458.3,1977.9,24.1,18.0
2532,A052706,328105 ,2020JJ00,9244.9,2320.2,3431.2,474.6,5088.5,15.0,469.9,1768.4,24.2,18.4
2533,A052706,328105 ,2021JJ00,13241.9,3299.1,5371.2,518.4,7689.1,28.6,571.5,2624.6,24.5,18.9
2534,A052706,332905 ,2015JJ00,41792.3,5159.1,18651.2,15626.9,35990.9,128.5,3222.8,4653.4,38.4,34.1
2535,A052706,332905 ,2016JJ00,38831.3,4792.6,16232.1,14810.1,32461.3,555.1,2577.7,4223.8,38.5,33.2
2536,A052706,332905 ,2017JJ00,38843.9,5237.3,16697.4,14259.0,32955.2,365.2,2609.0,4696.3,37.7,33.0
2537,A052706,332905 ,2018JJ00,36777.8,5609.8,14994.5,13009.3,30568.8,520.6,2465.6,5051.7,40.8,35.9
2538,A052706,332905 ,2019JJ00,28931.3,6161.5,11697.2,7030.6,22062.6,650.5,2466.9,5470.9,44.8,39.0
2539,A052706,332905 ,2020JJ00,24744.9,5093.3,10017.4,5686.2,19836.6,405.4,2170.5,4698.2,41.6,37.8
2540,A052706,332905 ,2021JJ00,19861.7,5546.1,7408.8,2306.5,14658.2,714.8,1658.3,5035.7,46.3,41.6
2541,A052706,339205 ,2015JJ00,9320.7,1824.2,3619.8,387.1,6587.6,36.0,249.4,1481.4,15.1,12.3
2542,A052706,339205 ,2016JJ00,10577.6,1933.6,4293.9,394.1,8185.6,22.4,256.9,1686.9,15.7,13.5
2543,A052706,339205 ,2017JJ00,10903.1,2243.9,4290.5,425.9,9443.3,7.8,329.2,2110.5,15.7,14.4
2544,A052706,339205 ,2018JJ00,12325.1,2346.6,4971.2,468.6,10688.1,9.0,293.3,2206.0,15.7,14.4
2545,A052706,339205 ,2019JJ00,12915.2,2321.8,4789.6,433.3,10045.6,15.5,348.2,2085.6,17.3,15.3
2546,A052706,339205 ,2020JJ00,10189.3,2136.0,3948.7,444.8,8415.9,25.2,338.1,1998.8,17.2,15.8
2547,A052706,339205 ,2021JJ00,10136.7,2332.1,4262.9,456.8,9521.7,1.1,339.9,2336.4,16.6,16.2
2548,A052706,300023 ,2015JJ00,4961.8,1935.7,1026.9,234.6,1109.1,51.4,1219.9,1541.5,16.9,13.6
2549,A052706,300023 ,2016JJ00,5306.5,1915.6,1061.0,268.0,1069.2,63.7,1129.9,1482.0,17.5,13.6
2550,A052706,300023 ,2017JJ00,5214.5,1820.2,1092.9,279.5,1077.9,83.5,1159.5,1410.5,18.1,14.0
2551,A052706,300023 ,2018JJ00,6024.5,2016.3,1262.9,292.0,1256.4,101.5,1410.0,1572.3,19.8,15.4
2552,A052706,300023 ,2019JJ00,6335.0,2037.7,1508.1,308.7,1125.1,74.5,1393.3,1541.3,20.5,15.8
2553,A052706,300023 ,2020JJ00,5377.7,1748.4,1368.1,276.1,737.4,71.5,1542.9,1342.8,18.6,14.4
2554,A052706,300023 ,2021JJ00,5302.2,1855.0,1396.8,255.4,1093.7,75.0,1485.7,1483.6,18.1,14.6
2555,A052706,800036 ,2015JJ00,7394.1,2773.3,395.1,251.0,583.3,3.5,223.2,980.2,15.6,6.0
2556,A052706,800036 ,2016JJ00,7477.2,3539.9,369.3,210.1,548.5,10.7,241.9,1193.0,15.8,6.0
2557,A052706,800036 ,2017JJ00,7165.6,3414.1,348.9,301.9,525.5,10.7,223.3,1109.2,15.9,5.8
2558,A052706,800036 ,2018JJ00,8109.2,3083.7,530.5,332.5,628.8,12.4,250.6,1035.7,17.2,6.2
2559,A052706,800036 ,2019JJ00,8344.8,3550.2,498.8,321.7,645.7,11.4,244.1,1152.1,18.1,6.3
2560,A052706,800036 ,2020JJ00,9628.4,4609.5,507.9,439.2,629.1,14.4,317.6,1410.7,19.8,6.8
2561,A052706,800036 ,2021JJ00,10933.6,5303.1,751.2,437.9,922.0,22.5,269.7,1828.1,17.7,6.9
2562,A052706,346600 ,2015JJ00,4956.1,1954.9,91.4,53.8,44.2,1.2,4.0,560.7,8.0,2.3
2563,A052706,346600 ,2016JJ00,5012.8,2733.1,78.1,48.0,27.2,5.9,5.4,779.7,8.1,2.3
2564,A052706,346600 ,2017JJ00,4752.9,2623.3,96.0,89.8,25.1,6.6,6.4,716.9,8.6,2.3
2565,A052706,346600 ,2018JJ00,4947.3,2012.5,170.8,89.9,18.1,9.1,8.4,515.9,8.1,2.1
2566,A052706,346600 ,2019JJ00,4970.9,2365.4,137.7,72.9,14.5,7.4,13.2,576.0,8.6,2.1
2567,A052706,346600 ,2020JJ00,5806.3,3165.9,187.4,82.7,13.0,10.4,13.1,738.3,9.4,2.2
2568,A052706,346600 ,2021JJ00,7102.9,3795.5,252.6,108.4,65.5,17.3,17.9,1052.2,7.5,2.1
2569,A052706,348000 ,2015JJ00,2438.0,818.4,303.7,197.2,539.1,2.2,219.2,419.5,7.6,3.7
2570,A052706,348000 ,2016JJ00,2464.4,806.8,291.2,162.1,521.3,4.8,236.5,413.3,7.7,3.7
2571,A052706,348000 ,2017JJ00,2412.7,790.8,252.9,212.2,500.4,4.1,216.9,392.3,7.3,3.5
2572,A052706,348000 ,2018JJ00,3161.9,1071.2,359.7,242.5,610.7,3.4,242.3,519.8,9.1,4.1
2573,A052706,348000 ,2019JJ00,3374.0,1184.9,361.1,248.8,631.2,3.9,230.9,576.0,9.5,4.2
2574,A052706,348000 ,2020JJ00,3822.1,1443.7,320.5,356.5,616.0,4.0,304.5,672.4,10.4,4.6
2575,A052706,348000 ,2021JJ00,3830.8,1507.6,498.6,329.4,856.5,5.2,251.8,775.9,10.2,4.8
2576,A052706,350000 ,2015JJ00,5672.4,1977.9,2291.9,652.6,43.3,0.0,376.5,301.2,31.6,4.5
2577,A052706,350000 ,2016JJ00,7303.6,2105.4,3243.8,943.1,51.8,0.0,481.7,298.9,31.5,3.9
2578,A052706,350000 ,2017JJ00,7833.1,2391.7,3480.0,1009.7,32.7,0.0,1496.3,460.3,29.6,4.5
2579,A052706,350000 ,2018JJ00,8308.2,2901.5,3553.6,1258.2,34.3,0.0,1344.7,490.3,37.0,5.3
2580,A052706,350000 ,2019JJ00,8940.0,2954.2,3864.0,1295.1,30.3,0.0,965.6,456.2,35.9,4.4
2581,A052706,350000 ,2020JJ00,8515.4,2861.6,4034.8,1059.6,76.0,0.0,1395.6,508.0,36.2,5.5
2582,A052706,350000 ,2021JJ00,10525.5,3032.7,4832.8,1004.7,70.7,0.0,1284.9,396.8,42.4,5.4
2583,A052706,350100 ,2015JJ00,566.3,78.3,227.2,133.8,22.0,0.0,25.5,8.3,1.4,0.2
2584,A052706,350100 ,2016JJ00,1680.4,161.8,777.1,327.1,29.1,0.0,30.5,9.5,1.9,0.1
2585,A052706,350100 ,2017JJ00,1278.2,206.5,812.9,223.5,15.3,0.0,48.8,15.6,1.9,0.1
2586,A052706,350100 ,2018JJ00,1156.1,147.7,748.6,256.0,19.7,0.0,44.7,12.8,1.6,0.1
2587,A052706,350100 ,2019JJ00,1481.4,181.4,984.8,172.9,15.6,0.0,53.0,13.0,1.7,0.1
2588,A052706,350100 ,2020JJ00,1707.7,271.6,1127.5,249.4,45.7,0.0,61.5,23.4,2.1,0.2
2589,A052706,350100 ,2021JJ00,1877.2,211.4,1329.6,245.2,40.6,0.0,63.9,17.1,2.4,0.2
2590,A052706,350600 ,2015JJ00,438.1,99.1,164.5,171.4,7.5,0.0,69.1,27.1,1.1,0.3
2591,A052706,350600 ,2016JJ00,879.8,233.0,372.4,268.0,11.0,0.0,245.4,86.6,1.8,0.6
2592,A052706,350600 ,2017JJ00,1532.6,244.4,446.0,480.7,6.4,0.0,1217.8,208.7,1.5,1.3
2593,A052706,350600 ,2018JJ00,1627.1,285.0,526.6,635.1,4.5,0.0,1003.5,193.9,2.3,1.5
2594,A052706,350600 ,2019JJ00,1740.1,431.7,508.4,786.6,4.8,0.0,639.4,188.6,2.3,1.0
2595,A052706,350600 ,2020JJ00,1272.0,266.8,534.2,462.6,13.5,0.0,1074.2,238.6,2.4,2.1
2596,A052706,350600 ,2021JJ00,2141.8,186.7,666.2,393.2,9.4,0.0,962.2,101.9,2.9,1.5
2597,A052706,351900 ,2015JJ00,4668.1,1800.5,1900.1,347.4,13.9,0.0,282.0,265.8,29.1,4.1
2598,A052706,351900 ,2016JJ00,4743.3,1710.5,2094.3,348.1,11.6,0.0,205.8,202.8,27.9,3.2
2599,A052706,351900 ,2017JJ00,5022.3,1940.8,2221.1,305.6,10.9,0.0,229.7,236.0,26.2,3.1
2600,A052706,351900 ,2018JJ00,5525.0,2468.8,2278.4,367.1,10.1,0.0,296.5,283.5,33.1,3.7
2601,A052706,351900 ,2019JJ00,5718.5,2341.1,2370.8,335.6,9.9,0.0,273.2,254.6,31.9,3.3
2602,A052706,351900 ,2020JJ00,5535.7,2323.1,2373.1,347.6,16.8,0.0,259.9,246.0,31.7,3.2
2603,A052706,351900 ,2021JJ00,6506.4,2634.6,2837.0,366.2,20.7,0.0,258.8,277.8,37.1,3.8
2604,A052706,300006 ,2015JJ00,88135.5,40820.5,5159.9,18572.3,7675.2,13773.1,22690.2,25621.6,324.8,172.3
2605,A052706,300006 ,2016JJ00,94016.7,42186.9,4281.5,19117.4,7787.6,15737.2,22831.3,26338.0,337.3,178.7
2606,A052706,300006 ,2017JJ00,101430.9,44693.6,5233.2,21193.6,8410.4,18235.1,23507.7,27910.8,347.6,183.1
2607,A052706,300006 ,2018JJ00,103754.2,46847.5,5551.8,20430.9,8748.9,17889.1,24590.2,29315.6,364.0,193.4
2608,A052706,300006 ,2019JJ00,107680.3,49944.1,5486.6,20924.8,9278.9,18232.8,26982.2,32055.5,356.0,199.3
2609,A052706,300006 ,2020JJ00,93553.6,43452.9,3900.4,18929.0,9669.9,14003.8,21821.7,27334.7,354.1,191.3
2610,A052706,300006 ,2021JJ00,110855.8,52935.5,5638.2,21773.7,11841.6,17703.8,26630.2,33857.7,358.3,198.4
2611,A052706,300007 ,2015JJ00,159571.3,70585.7,7795.8,33961.2,8315.7,14127.2,54463.8,44023.4,581.9,319.3
2612,A052706,300007 ,2016JJ00,168732.5,75638.0,7018.2,37917.0,8234.6,16004.9,56459.2,46049.5,607.8,335.8
2613,A052706,300007 ,2017JJ00,190555.7,81106.9,8539.2,45201.9,8832.5,18622.1,64466.7,49678.3,618.5,339.2
2614,A052706,300007 ,2018JJ00,203480.3,86246.4,8571.3,53321.2,9328.0,18157.9,78483.3,54707.5,639.1,362.9
2615,A052706,300007 ,2019JJ00,226250.4,92456.3,8612.9,56656.6,9940.9,18614.6,85488.0,58538.2,675.9,392.0
2616,A052706,300007 ,2020JJ00,194978.7,81813.6,7057.9,53444.4,10137.1,14325.6,77632.1,50713.8,618.4,351.5
2617,A052706,300007 ,2021JJ00,217411.9,94437.2,9358.4,57263.3,12495.0,17969.2,89071.5,61423.2,613.5,357.1
2618,A052706,354200 ,2015JJ00,56914.5,29441.6,1596.3,12636.6,7016.9,13110.0,5973.0,17496.1,208.9,98.5
2619,A052706,354200 ,2016JJ00,62098.2,30355.1,1625.3,12918.7,7066.5,15002.3,5928.3,17825.5,214.4,99.9
2620,A052706,354200 ,2017JJ00,66640.4,31924.3,1808.0,14363.6,7577.8,17382.6,5450.7,18804.5,222.4,102.9
2621,A052706,354200 ,2018JJ00,67679.8,33829.7,1862.2,13227.1,7932.9,17062.1,5583.0,19927.9,230.0,106.7
2622,A052706,354200 ,2019JJ00,70669.8,36747.9,1829.2,14016.5,8417.5,17344.3,7143.9,22307.8,222.3,108.8
2623,A052706,354200 ,2020JJ00,64327.3,33178.8,1741.2,12438.7,8829.1,13121.3,7111.2,19683.7,223.8,105.3
2624,A052706,354200 ,2021JJ00,77473.0,41147.7,2295.3,13406.5,10982.9,16776.9,8265.2,24900.1,228.0,110.7
2625,A052706,354300 ,2015JJ00,2266.7,1026.2,530.5,230.4,155.1,119.7,120.2,351.1,11.2,3.6
2626,A052706,354300 ,2016JJ00,2277.0,1055.0,546.6,215.7,174.5,119.4,149.3,400.7,11.4,4.1
2627,A052706,354300 ,2017JJ00,2467.9,1080.9,644.7,261.7,178.4,132.6,163.1,426.8,12.1,4.5
2628,A052706,354300 ,2018JJ00,2520.5,1214.2,626.2,270.0,185.5,133.5,159.9,475.9,13.4,4.9
2629,A052706,354300 ,2019JJ00,2703.2,1276.0,579.1,302.6,186.7,139.6,150.3,487.6,13.6,4.9
2630,A052706,354300 ,2020JJ00,2559.1,1271.3,505.8,270.4,188.4,136.9,151.4,462.9,12.9,4.5
2631,A052706,354300 ,2021JJ00,3520.6,1842.5,718.5,322.3,232.1,175.7,136.7,577.1,16.0,5.0
2632,A052706,356900 ,2015JJ00,46118.4,23759.4,937.0,11786.6,6724.5,12854.1,5272.3,16559.1,122.5,85.3
2633,A052706,356900 ,2016JJ00,51039.3,24384.8,945.5,12071.7,6734.9,14757.2,5210.9,16831.6,126.1,86.3
2634,A052706,356900 ,2017JJ00,54631.6,25201.1,1037.4,13422.4,7225.0,17108.9,4620.2,17657.8,126.4,87.5
2635,A052706,356900 ,2018JJ00,55390.5,26981.9,1109.1,12309.9,7543.8,16789.8,4574.6,18625.0,129.4,88.8
2636,A052706,356900 ,2019JJ00,58798.6,30033.1,1119.1,12840.7,8011.0,17063.7,5925.0,20813.3,129.0,89.2
2637,A052706,356900 ,2020JJ00,52495.6,26613.0,1114.8,11556.9,8406.3,12845.3,6077.2,18359.0,128.2,87.4
2638,A052706,356900 ,2021JJ00,63362.4,33101.2,1398.7,12031.8,10454.8,16429.2,7255.2,23370.2,134.3,93.5
2639,A052706,371600 ,2015JJ00,8529.5,4656.1,128.9,619.7,137.2,136.2,580.5,585.9,75.2,9.6
2640,A052706,371600 ,2016JJ00,8781.9,4915.3,133.2,631.3,157.0,125.7,568.1,593.2,77.0,9.5
2641,A052706,371600 ,2017JJ00,9540.9,5642.2,125.9,679.6,174.4,141.1,667.5,719.9,83.9,10.8
2642,A052706,371600 ,2018JJ00,9768.8,5633.6,127.0,647.2,203.7,138.8,848.5,827.0,87.2,13.0
2643,A052706,371600 ,2019JJ00,9168.0,5438.8,131.0,873.2,219.9,141.1,1068.5,1006.8,79.7,14.7
2644,A052706,371600 ,2020JJ00,9272.5,5294.5,120.6,611.4,234.4,139.0,882.5,861.8,82.7,13.4
2645,A052706,371600 ,2021JJ00,10590.0,6204.0,178.0,1052.4,296.0,172.0,873.3,952.8,77.8,12.1
2646,A052706,383100 ,2015JJ00,27464.0,9484.7,2710.8,5689.3,658.3,663.0,14845.3,7050.4,88.9,59.1
2647,A052706,383100 ,2016JJ00,27803.8,9754.0,1716.5,5893.2,721.1,734.9,14791.8,7298.1,93.2,62.2
2648,A052706,383100 ,2017JJ00,30492.3,10702.9,2372.2,6493.7,832.6,852.5,15988.4,7952.6,96.1,64.7
2649,A052706,383100 ,2018JJ00,31665.5,10949.3,2563.0,6830.6,816.0,827.0,16909.5,8234.5,104.5,70.9
2650,A052706,383100 ,2019JJ00,32527.2,11158.8,2454.6,6515.0,861.4,888.4,17035.0,8333.7,105.1,71.6
2651,A052706,383100 ,2020JJ00,26518.3,9276.5,1238.3,6121.8,840.8,882.6,13355.4,7048.3,104.8,72.0
2652,A052706,383100 ,2021JJ00,30360.0,10548.3,2294.8,7983.8,858.7,926.9,16959.1,8257.4,109.2,76.8
2653,A052706,389100 ,2015JJ00,3756.9,1894.1,852.8,246.4,0.0,0.0,1872.0,1075.1,27.0,14.7
2654,A052706,389100 ,2016JJ00,4114.8,2077.8,939.7,305.5,0.0,0.0,2111.3,1214.4,29.6,16.5
2655,A052706,389100 ,2017JJ00,4298.3,2066.4,1052.9,336.3,0.0,0.0,2068.6,1153.7,29.2,15.5
2656,A052706,389100 ,2018JJ00,4408.8,2068.5,1126.6,373.2,0.0,0.0,2097.7,1153.2,29.5,15.8
2657,A052706,389100 ,2019JJ00,4483.4,2037.4,1202.9,393.3,0.0,0.0,2803.4,1414.0,28.6,19.0
2658,A052706,389100 ,2020JJ00,2708.0,997.6,920.9,368.5,0.0,0.0,1355.1,602.8,25.5,14.0
2659,A052706,389100 ,2021JJ00,3022.8,1239.5,1048.1,383.4,0.0,0.0,1405.9,700.2,21.2,11.0
2660,A052706,391600 ,2015JJ00,30192.4,12428.9,1465.9,6425.3,442.1,295.3,11536.1,6484.3,72.1,39.1
2661,A052706,391600 ,2016JJ00,32236.7,13065.2,1509.6,8706.2,237.6,214.5,14594.0,7350.6,75.8,44.9
2662,A052706,391600 ,2017JJ00,44103.8,14779.4,1881.8,12885.0,161.4,339.0,19605.8,8165.4,89.1,50.1
2663,A052706,391600 ,2018JJ00,44927.0,15003.8,1556.4,15896.1,280.6,212.9,23888.6,9100.5,86.5,54.9
2664,A052706,391600 ,2019JJ00,48909.7,13830.3,1553.1,18293.5,327.2,227.7,26671.9,8059.8,78.3,49.0
2665,A052706,391600 ,2020JJ00,50384.6,16245.9,1482.6,18605.2,302.2,256.0,28360.4,9831.8,80.9,50.4
2666,A052706,391600 ,2021JJ00,46415.9,15455.6,1682.5,13862.6,407.1,239.2,24666.7,9542.0,81.5,52.3
2667,A052706,391705 ,2015JJ00,6137.4,2687.8,164.6,1949.4,106.6,0.0,3183.0,1474.2,15.2,7.9
2668,A052706,391705 ,2016JJ00,8791.3,2859.9,177.5,3597.7,113.6,0.0,4545.2,1469.6,16.4,8.3
2669,A052706,391705 ,2017JJ00,10986.4,2741.3,191.0,5802.1,108.3,0.0,6811.9,1567.4,19.2,10.1
2670,A052706,391705 ,2018JJ00,13457.2,2808.9,193.6,7917.9,116.4,0.0,9065.8,1589.5,16.3,8.8
2671,A052706,391705 ,2019JJ00,16227.9,3046.5,206.5,10036.3,111.0,0.0,11639.3,1778.8,15.5,8.4
2672,A052706,391705 ,2020JJ00,16632.3,3004.0,172.6,10450.4,96.6,0.0,12352.1,1735.1,14.5,7.7
2673,A052706,391705 ,2021JJ00,11088.3,3253.1,187.6,4858.1,108.2,0.0,7338.1,1946.3,14.4,8.0
2674,A052706,394100 ,2015JJ00,7585.8,3723.2,830.2,1158.2,0.0,0.0,2067.2,1428.6,12.1,4.6
2675,A052706,394100 ,2016JJ00,7398.0,3279.7,924.4,1178.8,0.0,0.0,1908.7,1225.4,12.4,4.6
2676,A052706,394100 ,2017JJ00,8557.9,4138.8,1091.8,1174.3,0.0,0.0,2566.2,1706.7,14.6,6.0
2677,A052706,394100 ,2018JJ00,7327.5,3649.9,818.4,1070.1,0.0,0.0,2209.7,1532.1,11.2,4.7
2678,A052706,394100 ,2019JJ00,7358.7,3990.7,747.8,854.4,0.0,0.0,1950.8,1544.2,11.1,4.3
2679,A052706,394100 ,2020JJ00,7722.7,4065.8,736.8,983.1,0.0,0.0,2560.2,1742.5,11.4,4.9
2680,A052706,394100 ,2021JJ00,8287.5,4462.5,834.9,1323.8,0.0,0.0,3263.8,2168.9,11.5,5.5
2681,A052706,395005 ,2015JJ00,16469.2,6017.9,471.2,3317.7,335.6,295.3,6285.9,3581.6,44.8,26.6
2682,A052706,395005 ,2016JJ00,16047.4,6925.6,407.8,3929.7,124.0,214.5,8140.1,4655.6,47.1,32.0
2683,A052706,395005 ,2017JJ00,24559.5,7899.3,599.0,5908.5,53.1,339.0,10227.7,4891.2,55.3,34.0
2684,A052706,395005 ,2018JJ00,24142.3,8545.1,544.3,6908.1,164.2,212.9,12613.1,5978.8,58.9,41.4
2685,A052706,395005 ,2019JJ00,25323.1,6793.1,598.9,7402.9,216.3,227.7,13081.8,4736.8,51.7,36.3
2686,A052706,395005 ,2020JJ00,26029.7,9176.1,573.2,7171.8,205.6,256.0,13448.0,6354.3,55.0,37.8
2687,A052706,395005 ,2021JJ00,27040.1,7740.0,660.0,7680.7,298.9,239.2,14064.8,5426.8,55.6,38.8
2688,A052706,396300 ,2015JJ00,,,,,,,,,,
2689,A052706,396300 ,2016JJ00,,,,,,,,,,
2690,A052706,396300 ,2017JJ00,,,,,,,,,,
2691,A052706,396300 ,2018JJ00,,,,,,,,,,
2692,A052706,396300 ,2019JJ00,,,,,,,,,,
2693,A052706,396300 ,2020JJ00,,,,,,,,,,
2694,A052706,396300 ,2021JJ00,,,,,,,,,,
2695,A052706,396400 ,2015JJ00,,,,,,,,,,
2696,A052706,396400 ,2016JJ00,,,,,,,,,,
2697,A052706,396400 ,2017JJ00,,,,,,,,,,
2698,A052706,396400 ,2018JJ00,,,,,,,,,,
2699,A052706,396400 ,2019JJ00,,,,,,,,,,
2700,A052706,396400 ,2020JJ00,,,,,,,,,,
2701,A052706,396400 ,2021JJ00,,,,,,,,,,
2702,A052706,398700 ,2015JJ00,,,,,,,,,,
2703,A052706,398700 ,2016JJ00,,,,,,,,,,
2704,A052706,398700 ,2017JJ00,,,,,,,,,,
