ID,Producten,Perioden,Kostprijsindex2010100_1,OntwikkelingTOVEenMaandEerder_2,OntwikkelingTOVEenJaarEerder_3,Consumentenprijsindex2010100_4,OntwikkelingTOVEenMaandEerder_5,OntwikkelingTOVEenJaarEerder_6
1247,1190  ,2015MM03,112.22,0.68,2.35,104.82,-0.09,-1.54
1248,1190  ,2015MM04,112.51,0.26,2.46,104.16,-0.62,-1.61
1249,1190  ,2015MM05,112.11,-0.36,1.99,103.52,-0.62,-2.43
1250,1210  ,2005MM01,79.08,0.0,0.0,89.56,0.0,0.0
1251,1210  ,2005MM02,80.97,2.39,0.0,92.94,3.78,0.0
1252,1210  ,2005MM03,80.81,-0.2,0.0,92.15,-0.85,0.0
1253,1210  ,2005MM04,82.08,1.57,0.0,91.01,-1.24,0.0
1254,1210  ,2005MM05,82.33,0.3,0.0,92.86,2.03,0.0
1255,1210  ,2005MM06,85.18,3.46,0.0,97.59,5.1,0.0
1256,1210  ,2005MM07,87.03,2.17,0.0,98.63,1.07,0.0
1257,1210  ,2005MM08,87.89,0.99,0.0,99.18,0.55,0.0
1258,1210  ,2005MM09,88.13,0.27,0.0,98.4,-0.79,0.0
1259,1210  ,2005MM10,88.55,0.48,0.0,98.17,-0.24,0.0
1260,1210  ,2005MM11,88.04,-0.58,0.0,98.9,0.75,0.0
1261,1210  ,2005MM12,87.65,-0.44,0.0,98.84,-0.06,0.0
1262,1210  ,2006MM01,88.06,0.47,11.36,98.46,-0.39,9.94
1263,1210  ,2006MM02,88.01,-0.06,8.69,99.24,0.79,6.77
1264,1210  ,2006MM03,88.16,0.17,9.1,98.33,-0.91,6.71
1265,1210  ,2006MM04,87.93,-0.26,7.13,99.07,0.75,8.86
1266,1210  ,2006MM05,88.12,0.22,7.03,98.23,-0.85,5.79
1267,1210  ,2006MM06,88.26,0.16,3.62,98.71,0.49,1.15
1268,1210  ,2006MM07,88.87,0.69,2.11,98.71,0.0,0.08
1269,1210  ,2006MM08,89.29,0.47,1.59,97.71,-1.02,-1.49
1270,1210  ,2006MM09,89.01,-0.31,1.0,98.46,0.77,0.06
1271,1210  ,2006MM10,90.24,1.38,1.91,93.72,-4.81,-4.52
1272,1210  ,2006MM11,90.65,0.45,2.96,95.8,2.22,-3.13
1273,1210  ,2006MM12,90.12,-0.58,2.82,94.96,-0.88,-3.92
1274,1210  ,2007MM01,90.52,0.44,2.79,94.74,-0.24,-3.78
1275,1210  ,2007MM02,91.33,0.89,3.77,95.03,0.31,-4.24
1276,1210  ,2007MM03,91.19,-0.15,3.44,95.06,0.03,-3.33
1277,1210  ,2007MM04,91.3,0.12,3.83,95.17,0.11,-3.94
1278,1210  ,2007MM05,91.4,0.11,3.72,94.45,-0.76,-3.86
1279,1210  ,2007MM06,90.49,-1.0,2.53,93.11,-1.42,-5.68
1280,1210  ,2007MM07,91.09,0.66,2.5,93.44,0.36,-5.34
1281,1210  ,2007MM08,91.31,0.24,2.26,95.07,1.74,-2.7
1282,1210  ,2007MM09,91.04,-0.3,2.28,95.93,0.9,-2.57
1283,1210  ,2007MM10,91.28,0.26,1.15,95.46,-0.49,1.85
1284,1210  ,2007MM11,91.09,-0.21,0.49,96.31,0.89,0.53
1285,1210  ,2007MM12,91.05,-0.04,1.03,96.12,-0.2,1.21
1286,1210  ,2008MM01,91.35,0.33,0.92,96.32,0.21,1.67
1287,1210  ,2008MM02,92.17,0.9,0.92,95.98,-0.35,1.0
1288,1210  ,2008MM03,93.25,1.17,2.26,98.41,2.53,3.52
1289,1210  ,2008MM04,94.79,1.65,3.82,100.77,2.4,5.89
1290,1210  ,2008MM05,94.89,0.11,3.82,100.66,-0.12,6.57
1291,1210  ,2008MM06,94.63,-0.27,4.58,101.5,0.83,9.01
1292,1210  ,2008MM07,94.78,0.16,4.05,101.36,-0.13,8.47
1293,1210  ,2008MM08,94.85,0.07,3.88,101.68,0.32,6.95
1294,1210  ,2008MM09,94.64,-0.22,3.95,101.74,0.06,6.05
1295,1210  ,2008MM10,95.01,0.39,4.09,100.62,-1.1,5.4
1296,1210  ,2008MM11,94.9,-0.12,4.18,101.65,1.03,5.54
1297,1210  ,2008MM12,94.83,-0.07,4.15,101.22,-0.42,5.31
1298,1210  ,2009MM01,94.82,-0.01,3.8,101.4,0.17,5.27
1299,1210  ,2009MM02,94.89,0.07,2.95,101.23,-0.16,5.47
1300,1210  ,2009MM03,95.32,0.45,2.22,101.85,0.61,3.49
1301,1210  ,2009MM04,94.93,-0.41,0.15,101.66,-0.18,0.88
1302,1210  ,2009MM05,95.18,0.26,0.31,102.14,0.47,1.47
1303,1210  ,2009MM06,95.42,0.25,0.83,102.21,0.07,0.7
1304,1210  ,2009MM07,95.48,0.06,0.74,101.21,-0.97,-0.14
1305,1210  ,2009MM08,95.33,-0.16,0.51,100.94,-0.27,-0.73
1306,1210  ,2009MM09,95.45,0.13,0.86,99.37,-1.56,-2.33
1307,1210  ,2009MM10,95.11,-0.36,0.11,98.99,-0.38,-1.62
1308,1210  ,2009MM11,95.55,0.46,0.68,98.48,-0.51,-3.12
1309,1210  ,2009MM12,95.68,0.14,0.9,98.22,-0.27,-2.97
1310,1210  ,2010MM01,95.91,0.24,1.15,98.69,0.49,-2.67
1311,1210  ,2010MM02,96.18,0.28,1.36,98.81,0.12,-2.39
1312,1210  ,2010MM03,96.27,0.09,1.0,98.04,-0.78,-3.74
1313,1210  ,2010MM04,96.52,0.26,1.67,97.85,-0.19,-3.74
1314,1210  ,2010MM05,96.9,0.39,1.81,97.77,-0.09,-4.28
1315,1210  ,2010MM06,97.88,1.01,2.58,99.24,1.51,-2.9
1316,1210  ,2010MM07,100.28,2.45,5.03,101.37,2.14,0.15
1317,1210  ,2010MM08,100.85,0.57,5.79,101.71,0.34,0.76
1318,1210  ,2010MM09,101.02,0.17,5.84,100.43,-1.26,1.07
1319,1210  ,2010MM10,105.66,4.59,11.09,101.12,0.69,2.16
1320,1210  ,2010MM11,106.2,0.51,11.15,102.14,1.0,3.72
1321,1210  ,2010MM12,106.33,0.12,11.13,102.82,0.67,4.69
1322,1210  ,2011MM01,109.83,3.29,14.51,102.37,-0.44,3.73
1323,1210  ,2011MM02,113.63,3.46,18.14,111.29,8.71,12.63
1324,1210  ,2011MM03,114.42,0.7,18.85,112.32,0.93,14.57
1325,1210  ,2011MM04,117.95,3.09,22.2,113.58,1.12,16.07
1326,1210  ,2011MM05,120.98,2.57,24.85,118.15,4.02,20.85
1327,1210  ,2011MM06,121.15,0.14,23.77,120.69,2.15,21.61
1328,1210  ,2011MM07,123.04,1.56,22.7,120.47,-0.18,18.85
1329,1210  ,2011MM08,122.99,-0.04,21.95,121.96,1.23,19.91
1330,1210  ,2011MM09,123.07,0.07,21.83,120.92,-0.85,20.4
1331,1210  ,2011MM10,123.21,0.11,16.61,121.58,0.54,20.22
1332,1210  ,2011MM11,123.22,0.01,16.03,122.06,0.4,19.51
1333,1210  ,2011MM12,123.44,0.18,16.09,122.35,0.23,18.99
1334,1210  ,2012MM01,122.27,-0.95,11.33,121.71,-0.52,18.89
1335,1210  ,2012MM02,121.81,-0.38,7.2,122.15,0.36,9.76
1336,1210  ,2012MM03,121.73,-0.07,6.39,122.03,-0.1,8.65
1337,1210  ,2012MM04,121.34,-0.32,2.87,123.12,0.89,8.4
1338,1210  ,2012MM05,121.13,-0.17,0.12,122.6,-0.42,3.77
1339,1210  ,2012MM06,120.92,-0.17,-0.19,123.75,0.94,2.54
1340,1210  ,2012MM07,121.27,0.29,-1.44,122.96,-0.64,2.07
1341,1210  ,2012MM08,121.13,-0.12,-1.51,122.42,-0.44,0.38
1342,1210  ,2012MM09,121.04,-0.07,-1.65,119.96,-2.0,-0.79
1343,1210  ,2012MM10,119.07,-1.63,-3.36,121.98,1.68,0.33
1344,1210  ,2012MM11,119.0,-0.06,-3.42,120.18,-1.47,-1.54
1345,1210  ,2012MM12,118.89,-0.09,-3.69,120.13,-0.04,-1.81
1346,1210  ,2013MM01,119.6,0.6,-2.18,121.82,1.41,0.09
1347,1210  ,2013MM02,119.14,-0.38,-2.19,120.99,-0.68,-0.95
1348,1210  ,2013MM03,119.0,-0.12,-2.24,120.77,-0.19,-1.04
1349,1210  ,2013MM04,117.92,-0.91,-2.82,120.61,-0.13,-2.04
1350,1210  ,2013MM05,117.79,-0.11,-2.76,120.44,-0.14,-1.76
1351,1210  ,2013MM06,117.73,-0.05,-2.64,120.75,0.25,-2.43
1352,1210  ,2013MM07,117.19,-0.46,-3.36,121.99,1.03,-0.79
1353,1210  ,2013MM08,117.18,-0.01,-3.26,119.26,-2.23,-2.58
1354,1210  ,2013MM09,117.16,-0.02,-3.21,118.95,-0.26,-0.85
1355,1210  ,2013MM10,116.95,-0.18,-1.78,118.57,-0.32,-2.79
1356,1210  ,2013MM11,116.85,-0.09,-1.81,116.77,-1.51,-2.83
1357,1210  ,2013MM12,116.67,-0.15,-1.87,116.23,-0.47,-3.25
1358,1210  ,2014MM01,113.63,-2.61,-4.99,115.08,-0.98,-5.53
1359,1210  ,2014MM02,113.57,-0.05,-4.68,116.25,1.01,-3.92
1360,1210  ,2014MM03,113.7,0.11,-4.45,114.83,-1.22,-4.91
1361,1210  ,2014MM04,111.98,-1.51,-5.04,114.75,-0.07,-4.86
1362,1210  ,2014MM05,112.93,0.85,-4.13,115.41,0.57,-4.18
1363,1210  ,2014MM06,113.69,0.67,-3.43,115.17,-0.2,-4.62
1364,1210  ,2014MM07,115.36,1.47,-1.56,119.89,4.09,-1.72
1365,1210  ,2014MM08,115.37,0.01,-1.54,119.09,-0.67,-0.15
1366,1210  ,2014MM09,115.32,-0.04,-1.57,121.69,2.19,2.31
1367,1210  ,2014MM10,115.8,0.42,-0.98,118.21,-2.86,-0.3
1368,1210  ,2014MM11,115.85,0.04,-0.86,118.15,-0.05,1.18
1369,1210  ,2014MM12,115.84,-0.01,-0.71,121.0,2.41,4.11
1370,1210  ,2015MM01,120.02,3.61,5.62,122.88,1.56,6.78
1371,1210  ,2015MM02,120.12,0.08,5.77,126.26,2.75,8.62
1372,1210  ,2015MM03,120.09,-0.02,5.62,125.17,-0.87,9.0
1373,1210  ,2015MM04,119.73,-0.3,6.92,125.6,0.34,9.45
1374,1210  ,2015MM05,119.52,-0.18,5.84,124.83,-0.61,8.16
1375,1220  ,2005MM01,82.31,0.0,0.0,88.3,0.0,0.0
1376,1220  ,2005MM02,82.27,-0.05,0.0,87.95,-0.4,0.0
1377,1220  ,2005MM03,82.32,0.06,0.0,87.79,-0.18,0.0
1378,1220  ,2005MM04,82.48,0.19,0.0,88.29,0.57,0.0
1379,1220  ,2005MM05,82.57,0.11,0.0,88.89,0.68,0.0
1380,1220  ,2005MM06,82.62,0.06,0.0,89.2,0.35,0.0
1381,1220  ,2005MM07,83.42,0.97,0.0,88.39,-0.91,0.0
1382,1220  ,2005MM08,83.44,0.02,0.0,88.58,0.22,0.0
1383,1220  ,2005MM09,83.47,0.04,0.0,88.05,-0.6,0.0
1384,1220  ,2005MM10,83.58,0.13,0.0,88.15,0.12,0.0
1385,1220  ,2005MM11,83.94,0.43,0.0,88.15,0.0,0.0
1386,1220  ,2005MM12,83.98,0.05,0.0,88.93,0.89,0.0
1387,1220  ,2006MM01,84.74,0.9,2.95,89.27,0.38,1.11
1388,1220  ,2006MM02,84.88,0.17,3.17,91.65,2.66,4.21
1389,1220  ,2006MM03,84.87,-0.01,3.1,92.23,0.63,5.05
1390,1220  ,2006MM04,85.33,0.54,3.46,92.74,0.56,5.05
1391,1220  ,2006MM05,85.36,0.04,3.38,92.31,-0.47,3.85
1392,1220  ,2006MM06,85.4,0.05,3.36,92.82,0.55,4.05
1393,1220  ,2006MM07,85.88,0.56,2.95,91.99,-0.89,4.07
1394,1220  ,2006MM08,85.77,-0.13,2.79,91.48,-0.55,3.27
1395,1220  ,2006MM09,85.67,-0.12,2.64,92.04,0.62,4.54
1396,1220  ,2006MM10,87.64,2.3,4.86,92.27,0.25,4.68
1397,1220  ,2006MM11,87.86,0.25,4.67,93.8,1.66,6.41
1398,1220  ,2006MM12,87.76,-0.11,4.5,94.23,0.45,5.95
1399,1220  ,2007MM01,90.75,3.41,7.09,95.38,1.22,6.84
1400,1220  ,2007MM02,90.77,0.02,6.94,96.1,0.75,4.86
1401,1220  ,2007MM03,90.71,-0.07,6.88,96.78,0.71,4.94
1402,1220  ,2007MM04,91.24,0.58,6.93,96.26,-0.54,3.79
1403,1220  ,2007MM05,91.18,-0.07,6.82,95.79,-0.49,3.77
1404,1220  ,2007MM06,91.53,0.38,7.18,96.87,1.13,4.36
1405,1220  ,2007MM07,92.92,1.52,8.2,96.98,0.11,5.42
1406,1220  ,2007MM08,92.88,-0.04,8.29,96.66,-0.32,5.67
1407,1220  ,2007MM09,92.94,0.06,8.49,96.91,0.26,5.29
1408,1220  ,2007MM10,93.32,0.41,6.48,97.59,0.7,5.77
1409,1220  ,2007MM11,93.26,-0.06,6.15,97.95,0.37,4.42
1410,1220  ,2007MM12,94.12,0.92,7.25,98.77,0.83,4.82
1411,1220  ,2008MM01,97.2,3.27,7.11,99.0,0.23,3.79
1412,1220  ,2008MM02,97.7,0.51,7.63,99.72,0.74,3.77
1413,1220  ,2008MM03,96.95,-0.77,6.88,99.25,-0.47,2.55
1414,1220  ,2008MM04,97.01,0.06,6.32,99.45,0.2,3.32
1415,1220  ,2008MM05,97.07,0.06,6.46,100.41,0.96,4.82
1416,1220  ,2008MM06,97.47,0.41,6.49,100.28,-0.13,3.52
1417,1220  ,2008MM07,99.23,1.81,6.79,100.4,0.12,3.53
1418,1220  ,2008MM08,99.83,0.6,7.48,100.82,0.42,4.3
1419,1220  ,2008MM09,100.47,0.64,8.1,101.87,1.04,5.12
1420,1220  ,2008MM10,100.24,-0.23,7.42,102.57,0.69,5.1
1421,1220  ,2008MM11,100.5,0.26,7.76,102.43,-0.14,4.57
1422,1220  ,2008MM12,100.01,-0.49,6.26,102.19,-0.23,3.46
1423,1220  ,2009MM01,100.64,0.63,3.54,101.89,-0.29,2.93
1424,1220  ,2009MM02,100.72,0.08,3.09,101.65,-0.24,1.93
1425,1220  ,2009MM03,100.37,-0.35,3.53,101.99,0.34,2.76
1426,1220  ,2009MM04,98.3,-2.06,1.33,102.32,0.32,2.88
1427,1220  ,2009MM05,97.89,-0.42,0.84,102.77,0.44,2.35
1428,1220  ,2009MM06,97.6,-0.3,0.13,101.27,-1.46,0.98
1429,1220  ,2009MM07,97.0,-0.61,-2.25,100.53,-0.73,0.13
1430,1220  ,2009MM08,96.78,-0.23,-3.06,99.8,-0.72,-1.02
1431,1220  ,2009MM09,96.58,-0.21,-3.87,101.19,1.4,-0.67
1432,1220  ,2009MM10,95.38,-1.24,-4.85,100.82,-0.36,-1.71
1433,1220  ,2009MM11,95.46,0.08,-5.01,100.81,-0.01,-1.58
1434,1220  ,2009MM12,95.72,0.27,-4.29,101.39,0.58,-0.78
1435,1220  ,2010MM01,96.59,0.91,-4.02,99.78,-1.59,-2.07
1436,1220  ,2010MM02,97.01,0.43,-3.68,100.99,1.21,-0.65
1437,1220  ,2010MM03,97.14,0.13,-3.22,100.61,-0.37,-1.36
1438,1220  ,2010MM04,99.18,2.1,0.9,100.52,-0.09,-1.76
1439,1220  ,2010MM05,99.74,0.56,1.89,100.29,-0.23,-2.41
1440,1220  ,2010MM06,100.04,0.3,2.5,99.68,-0.61,-1.57
1441,1220  ,2010MM07,99.33,-0.71,2.4,99.35,-0.33,-1.17
1442,1220  ,2010MM08,99.47,0.14,2.78,98.63,-0.72,-1.17
1443,1220  ,2010MM09,99.84,0.37,3.38,99.58,0.96,-1.6
1444,1220  ,2010MM10,103.58,3.75,8.6,100.35,0.78,-0.47
1445,1220  ,2010MM11,103.87,0.28,8.81,99.52,-0.83,-1.28
1446,1220  ,2010MM12,104.2,0.32,8.86,100.71,1.2,-0.67
1447,1220  ,2011MM01,105.78,1.52,9.51,99.79,-0.92,0.01
1448,1220  ,2011MM02,105.75,-0.03,9.01,99.6,-0.19,-1.38
1449,1220  ,2011MM03,105.49,-0.25,8.6,101.43,1.84,0.82
1450,1220  ,2011MM04,105.17,-0.3,6.04,103.01,1.55,2.48
1451,1220  ,2011MM05,105.24,0.07,5.51,103.25,0.23,2.95
1452,1220  ,2011MM06,105.13,-0.1,5.09,104.22,0.94,4.55
1453,1220  ,2011MM07,104.88,-0.24,5.59,104.36,0.13,5.04
1454,1220  ,2011MM08,104.66,-0.21,5.22,104.14,-0.2,5.59
1455,1220  ,2011MM09,105.68,0.97,5.85,103.44,-0.67,3.88
1456,1220  ,2011MM10,106.79,1.05,3.1,103.98,0.52,3.61
1457,1220  ,2011MM11,107.0,0.2,3.01,105.02,1.0,5.52
1458,1220  ,2011MM12,107.41,0.38,3.08,104.28,-0.7,3.54
1459,1220  ,2012MM01,110.1,2.5,4.08,103.08,-1.15,3.3
1460,1220  ,2012MM02,109.65,-0.41,3.69,104.6,1.48,5.03
1461,1220  ,2012MM03,109.73,0.07,4.02,105.18,0.55,3.69
1462,1220  ,2012MM04,109.53,-0.18,4.15,104.35,-0.79,1.3
1463,1220  ,2012MM05,109.89,0.33,4.42,104.3,-0.04,1.02
1464,1220  ,2012MM06,110.41,0.47,5.02,105.67,1.32,1.4
1465,1220  ,2012MM07,110.23,-0.16,5.1,106.56,0.84,2.11
1466,1220  ,2012MM08,109.86,-0.34,4.97,105.64,-0.87,1.43
1467,1220  ,2012MM09,109.92,0.05,4.01,105.59,-0.04,2.08
1468,1220  ,2012MM10,109.57,-0.32,2.6,108.06,2.34,3.93
1469,1220  ,2012MM11,110.2,0.57,2.99,106.97,-1.01,1.86
1470,1220  ,2012MM12,109.85,-0.32,2.27,111.04,3.8,6.48
1471,1220  ,2013MM01,109.83,-0.02,-0.25,109.2,-1.66,5.93
1472,1220  ,2013MM02,109.22,-0.56,-0.39,112.22,2.77,7.28
1473,1220  ,2013MM03,109.45,0.21,-0.26,111.43,-0.71,5.95
1474,1220  ,2013MM04,109.08,-0.34,-0.41,109.7,-1.55,5.14
1475,1220  ,2013MM05,109.36,0.26,-0.48,110.49,0.71,5.93
1476,1220  ,2013MM06,109.14,-0.2,-1.15,110.27,-0.2,4.35
1477,1220  ,2013MM07,109.46,0.29,-0.7,110.25,-0.02,3.46
1478,1220  ,2013MM08,109.17,-0.26,-0.63,108.35,-1.72,2.57
1479,1220  ,2013MM09,109.12,-0.05,-0.73,108.97,0.57,3.2
1480,1220  ,2013MM10,109.14,0.02,-0.39,108.08,-0.81,0.02
1481,1220  ,2013MM11,109.6,0.42,-0.54,107.95,-0.12,0.91
1482,1220  ,2013MM12,109.44,-0.15,-0.37,108.74,0.73,-2.08
1483,1220  ,2014MM01,109.33,-0.1,-0.46,107.8,-0.87,-1.28
1484,1220  ,2014MM02,108.11,-1.12,-1.02,108.07,0.26,-3.7
1485,1220  ,2014MM03,108.16,0.05,-1.18,108.82,0.69,-2.34
1486,1220  ,2014MM04,108.49,0.31,-0.54,108.97,0.14,-0.67
1487,1220  ,2014MM05,106.05,-2.25,-3.03,108.98,0.01,-1.37
1488,1220  ,2014MM06,106.18,0.12,-2.71,108.99,0.01,-1.16
1489,1220  ,2014MM07,105.93,-0.24,-3.22,110.54,1.43,0.27
1490,1220  ,2014MM08,105.72,-0.2,-3.16,109.6,-0.85,1.16
1491,1220  ,2014MM09,105.93,0.2,-2.92,108.21,-1.27,-0.69
1492,1220  ,2014MM10,106.43,0.47,-2.48,109.05,0.78,0.9
1493,1220  ,2014MM11,106.74,0.29,-2.61,108.09,-0.88,0.13
1494,1220  ,2014MM12,106.77,0.03,-2.44,108.72,0.58,-0.02
1495,1220  ,2015MM01,107.24,0.44,-1.91,107.33,-1.28,-0.44
1496,1220  ,2015MM02,107.19,-0.05,-0.85,110.07,2.56,1.85
1497,1220  ,2015MM03,107.62,0.4,-0.5,110.62,0.49,1.65
1498,1220  ,2015MM04,109.45,1.7,0.88,108.8,-1.64,-0.15
1499,1220  ,2015MM05,108.87,-0.53,2.66,108.96,0.14,-0.02
1500,2100  ,2005MM01,90.55,0.0,0.0,93.13,0.0,0.0
1501,2100  ,2005MM02,90.63,0.09,0.0,92.94,-0.2,0.0
1502,2100  ,2005MM03,90.61,-0.02,0.0,93.26,0.34,0.0
1503,2100  ,2005MM04,89.91,-0.77,0.0,92.73,-0.57,0.0
1504,2100  ,2005MM05,89.89,-0.02,0.0,93.6,0.94,0.0
1505,2100  ,2005MM06,89.94,0.06,0.0,93.82,0.23,0.0
1506,2100  ,2005MM07,90.19,0.28,0.0,93.8,-0.02,0.0
1507,2100  ,2005MM08,90.21,0.02,0.0,93.51,-0.31,0.0
1508,2100  ,2005MM09,90.52,0.34,0.0,92.79,-0.77,0.0
1509,2100  ,2005MM10,90.38,-0.15,0.0,92.87,0.09,0.0
1510,2100  ,2005MM11,90.39,0.01,0.0,92.63,-0.25,0.0
1511,2100  ,2005MM12,90.41,0.02,0.0,92.48,-0.17,0.0
1512,2100  ,2006MM01,91.04,0.7,0.54,93.42,1.03,0.31
1513,2100  ,2006MM02,90.95,-0.1,0.35,93.05,-0.4,0.11
1514,2100  ,2006MM03,91.12,0.19,0.56,93.09,0.04,-0.19
1515,2100  ,2006MM04,91.31,0.21,1.56,93.85,0.82,1.21
1516,2100  ,2006MM05,91.37,0.07,1.65,93.98,0.14,0.4
1517,2100  ,2006MM06,91.55,0.2,1.79,94.15,0.18,0.35
1518,2100  ,2006MM07,91.95,0.44,1.95,94.34,0.21,0.58
1519,2100  ,2006MM08,92.21,0.28,2.22,94.13,-0.23,0.66
1520,2100  ,2006MM09,92.22,0.01,1.88,94.26,0.14,1.59
1521,2100  ,2006MM10,91.79,-0.47,1.56,94.28,0.02,1.52
1522,2100  ,2006MM11,92.19,0.44,1.99,94.06,-0.23,1.54
1523,2100  ,2006MM12,92.09,-0.11,1.86,94.33,0.29,2.01
1524,2100  ,2007MM01,92.57,0.52,1.68,94.14,-0.21,0.76
1525,2100  ,2007MM02,92.36,-0.23,1.55,95.04,0.96,2.14
1526,2100  ,2007MM03,92.31,-0.05,1.31,95.51,0.49,2.6
1527,2100  ,2007MM04,93.1,0.86,1.96,95.08,-0.45,1.31
1528,2100  ,2007MM05,93.09,-0.01,1.88,94.67,-0.42,0.74
1529,2100  ,2007MM06,93.19,0.11,1.79,95.17,0.53,1.09
1530,2100  ,2007MM07,92.84,-0.38,0.97,95.74,0.6,1.48
1531,2100  ,2007MM08,92.84,0.0,0.68,95.15,-0.62,1.09
1532,2100  ,2007MM09,92.81,-0.03,0.64,95.1,-0.05,0.9
1533,2100  ,2007MM10,92.94,0.14,1.25,96.03,0.98,1.86
1534,2100  ,2007MM11,92.89,-0.05,0.76,95.68,-0.37,1.72
1535,2100  ,2007MM12,92.85,-0.04,0.83,95.75,0.08,1.5
1536,2100  ,2008MM01,98.01,5.56,5.88,96.55,0.83,2.56
1537,2100  ,2008MM02,98.01,0.0,6.12,96.41,-0.15,1.44
1538,2100  ,2008MM03,97.92,-0.09,6.08,96.8,0.4,1.35
1539,2100  ,2008MM04,98.5,0.59,5.8,96.95,0.16,1.98
1540,2100  ,2008MM05,98.54,0.04,5.85,97.31,0.37,2.79
1541,2100  ,2008MM06,98.54,0.0,5.74,97.41,0.1,2.35
1542,2100  ,2008MM07,98.78,0.24,6.4,98.26,0.88,2.63
1543,2100  ,2008MM08,98.61,-0.17,6.21,97.88,-0.38,2.87
1544,2100  ,2008MM09,98.6,-0.01,6.24,98.42,0.55,3.49
1545,2100  ,2008MM10,98.8,0.2,6.31,98.48,0.06,2.54
1546,2100  ,2008MM11,98.66,-0.14,6.21,99.07,0.6,3.54
1547,2100  ,2008MM12,98.44,-0.22,6.02,99.29,0.23,3.7
1548,2100  ,2009MM01,100.42,2.01,2.46,98.6,-0.7,2.12
1549,2100  ,2009MM02,100.53,0.11,2.57,99.48,0.9,3.19
1550,2100  ,2009MM03,100.42,-0.11,2.55,99.43,-0.05,2.73
1551,2100  ,2009MM04,101.04,0.62,2.58,99.71,0.27,2.84
1552,2100  ,2009MM05,101.04,0.0,2.54,100.25,0.55,3.02
1553,2100  ,2009MM06,101.09,0.05,2.59,99.23,-1.02,1.87
1554,2100  ,2009MM07,101.3,0.21,2.55,98.98,-0.25,0.74
1555,2100  ,2009MM08,101.29,-0.01,2.72,99.04,0.06,1.18
1556,2100  ,2009MM09,101.2,-0.09,2.64,98.6,-0.45,0.18
1557,2100  ,2009MM10,101.2,0.0,2.43,98.64,0.04,0.16
1558,2100  ,2009MM11,101.21,0.01,2.58,98.51,-0.12,-0.56
1559,2100  ,2009MM12,101.2,-0.01,2.8,98.2,-0.31,-1.1
1560,2100  ,2010MM01,100.37,-0.82,-0.05,99.31,1.13,0.72
1561,2100  ,2010MM02,100.43,0.06,-0.1,99.73,0.43,0.25
1562,2100  ,2010MM03,100.33,-0.1,-0.09,99.67,-0.07,0.24
1563,2100  ,2010MM04,100.02,-0.31,-1.01,100.16,0.49,0.45
1564,2100  ,2010MM05,100.14,0.12,-0.89,100.35,0.19,0.09
1565,2100  ,2010MM06,100.38,0.24,-0.7,100.14,-0.21,0.92
1566,2100  ,2010MM07,99.44,-0.94,-1.84,100.54,0.4,1.57
1567,2100  ,2010MM08,99.51,0.07,-1.76,100.5,-0.04,1.48
1568,2100  ,2010MM09,99.49,-0.02,-1.69,100.07,-0.43,1.5
1569,2100  ,2010MM10,99.9,0.41,-1.28,99.86,-0.22,1.24
1570,2100  ,2010MM11,99.97,0.07,-1.23,100.23,0.38,1.74
1571,2100  ,2010MM12,100.02,0.05,-1.17,99.43,-0.8,1.25
1572,2100  ,2011MM01,100.67,0.65,0.3,101.26,1.83,1.96
1573,2100  ,2011MM02,100.96,0.29,0.53,100.92,-0.33,1.19
1574,2100  ,2011MM03,100.9,-0.06,0.57,100.08,-0.83,0.41
1575,2100  ,2011MM04,101.15,0.25,1.13,100.5,0.42,0.35
1576,2100  ,2011MM05,101.35,0.2,1.21,101.11,0.6,0.76
1577,2100  ,2011MM06,101.39,0.04,1.01,100.62,-0.48,0.48
1578,2100  ,2011MM07,102.04,0.64,2.61,100.84,0.22,0.3
1579,2100  ,2011MM08,102.03,-0.01,2.53,100.58,-0.26,0.07
1580,2100  ,2011MM09,102.09,0.06,2.61,100.6,0.02,0.53
1581,2100  ,2011MM10,102.25,0.16,2.35,100.04,-0.56,0.18
1582,2100  ,2011MM11,102.29,0.04,2.32,100.96,0.92,0.72
1583,2100  ,2011MM12,102.39,0.1,2.37,100.25,-0.7,0.82
1584,2100  ,2012MM01,104.23,1.8,3.54,102.24,1.99,0.97
1585,2100  ,2012MM02,104.23,0.0,3.24,101.1,-1.12,0.18
1586,2100  ,2012MM03,104.24,0.01,3.31,101.73,0.62,1.64
1587,2100  ,2012MM04,105.51,1.22,4.31,102.63,0.89,2.11
1588,2100  ,2012MM05,105.75,0.23,4.34,101.81,-0.8,0.7
1589,2100  ,2012MM06,105.83,0.08,4.38,102.11,0.3,1.48
1590,2100  ,2012MM07,105.81,-0.02,3.69,102.83,0.71,1.97
1591,2100  ,2012MM08,105.81,0.0,3.7,102.7,-0.13,2.11
1592,2100  ,2012MM09,105.76,-0.05,3.59,103.43,0.71,2.82
1593,2100  ,2012MM10,105.32,-0.42,3.0,102.04,-1.35,2.0
1594,2100  ,2012MM11,105.33,0.01,2.97,103.7,1.63,2.72
1595,2100  ,2012MM12,105.51,0.17,3.05,103.22,-0.46,2.96
1596,2100  ,2013MM01,106.18,0.64,1.87,104.33,1.07,2.04
1597,2100  ,2013MM02,106.07,-0.1,1.77,103.77,-0.53,2.65
1598,2100  ,2013MM03,106.07,0.0,1.76,104.51,0.71,2.73
1599,2100  ,2013MM04,107.11,0.98,1.52,103.71,-0.76,1.05
