ID,EconomicActivityAndOtherItems,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,TotalCompensationOfEmployees_13,WagesAndSalaries_14,EmployersSocialContributions_15,NetOperatingSurplusMixedIncome_16,ConsumptionOfFixedCapital_17,OtherTaxesLessSubsidies_18,OtherTaxesOnProduction_19,OtherSubsidiesOnProd_20,GrossValueAddedBasicPrices_21
1543,339200,1972JJ00,,,,,,,,,,,,,,,,,,,,,
1544,339200,1973JJ00,,,,,,,,,,,,,,,,,,,,,
1545,339200,1974JJ00,,,,,,,,,,,,,,,,,,,,,
1546,339200,1975JJ00,,,,,,,,,,,,,,,,,,,,,
1547,339200,1976JJ00,,,,,,,,,,,,,,,,,,,,,
1548,339200,1977JJ00,,,,,,,,,,,,,,,,,,,,,
1549,339200,1978JJ00,,,,,,,,,,,,,,,,,,,,,
1550,339200,1979JJ00,,,,,,,,,,,,,,,,,,,,,
1551,339200,1980JJ00,,,,,,,,,,,,,,,,,,,,,
1552,339200,1981JJ00,,,,,,,,,,,,,,,,,,,,,
1553,339200,1982JJ00,,,,,,,,,,,,,,,,,,,,,
1554,339200,1983JJ00,,,,,,,,,,,,,,,,,,,,,
1555,339200,1984JJ00,,,,,,,,,,,,,,,,,,,,,
1556,339200,1985JJ00,,,,,,,,,,,,,,,,,,,,,
1557,339200,1986JJ00,,,,,,,,,,,,,,,,,,,,,
1558,339200,1987JJ00,,,,,,,,,,,,,,,,,,,,,
1559,339200,1988JJ00,3850.0,3101.0,749.0,4719.0,3987.0,788.0,,,,81.6,77.8,95.0,618.0,482.0,136.0,-16.0,150.0,-3.0,1.0,4.0,749.0
1560,339200,1989JJ00,4398.0,3560.0,838.0,5227.0,4458.0,839.0,10.8,11.8,6.4,84.1,79.8,99.9,657.0,520.0,137.0,29.0,154.0,-2.0,2.0,4.0,838.0
1561,339200,1990JJ00,4512.0,3583.0,929.0,5229.0,4427.0,865.0,0.0,-0.7,3.1,86.3,80.9,107.4,701.0,604.0,97.0,69.0,163.0,-4.0,1.0,5.0,929.0
1562,339200,1991JJ00,4344.0,3474.0,870.0,4976.0,4197.0,835.0,-4.8,-5.2,-3.4,87.3,82.8,104.2,736.0,638.0,98.0,-40.0,175.0,-1.0,2.0,3.0,870.0
1563,339200,1992JJ00,4383.0,3462.0,921.0,4944.0,4122.0,868.0,-0.6,-1.8,3.9,88.7,84.0,106.2,762.0,659.0,103.0,-21.0,182.0,-2.0,1.0,3.0,921.0
1564,339200,1993JJ00,3416.0,2670.0,746.0,3896.0,3214.0,711.0,-21.2,-22.0,-18.0,87.7,83.1,104.9,635.0,551.0,84.0,-68.0,181.0,-2.0,1.0,3.0,746.0
1565,339200,1994JJ00,4257.0,3361.0,896.0,4820.0,3993.0,867.0,23.7,24.2,21.8,88.3,84.2,103.4,671.0,595.0,76.0,52.0,175.0,-2.0,1.0,3.0,896.0
1566,339200,1995JJ00,5097.0,4011.0,1086.0,5758.0,4685.0,1105.0,19.5,17.3,27.5,88.5,85.6,98.3,744.0,655.0,89.0,155.0,188.0,-1.0,2.0,3.0,1086.0
1567,339200,1996JJ00,5866.0,4715.0,1151.0,6468.0,5376.0,1142.0,12.3,14.7,3.4,90.7,87.7,100.8,801.0,702.0,99.0,162.0,204.0,-16.0,2.0,18.0,1151.0
1568,339200,1997JJ00,6713.0,5305.0,1408.0,7259.0,5998.0,1312.0,12.2,11.6,14.9,92.5,88.4,107.3,872.0,767.0,105.0,349.0,207.0,-20.0,3.0,23.0,1408.0
1569,339200,1998JJ00,8039.0,6245.0,1794.0,8603.0,6996.0,1647.0,18.5,16.6,25.6,93.4,89.3,108.9,935.0,766.0,169.0,685.0,215.0,-41.0,3.0,44.0,1794.0
1570,339200,1999JJ00,8649.0,6627.0,2022.0,9161.0,7353.0,1835.0,6.5,5.1,11.4,94.4,90.1,110.2,1000.0,814.0,186.0,829.0,229.0,-36.0,14.0,50.0,2022.0
1571,339200,2000JJ00,8787.0,6806.0,1981.0,9180.0,7344.0,1858.0,0.2,-0.1,1.3,95.7,92.7,106.6,1030.0,837.0,193.0,748.0,243.0,-40.0,15.0,55.0,1981.0
1572,339200,2001JJ00,8609.0,6698.0,1911.0,9045.0,7089.0,1959.0,-1.5,-3.5,5.4,95.2,94.5,97.6,1056.0,852.0,204.0,646.0,253.0,-44.0,19.0,63.0,1911.0
1573,339200,2002JJ00,8421.0,6577.0,1844.0,8776.0,6859.0,1919.0,-3.0,-3.2,-2.0,96.0,95.9,96.1,1059.0,839.0,220.0,570.0,257.0,-42.0,21.0,63.0,1844.0
1574,339200,2003JJ00,8441.0,6570.0,1871.0,8769.0,6867.0,1904.0,-0.1,0.1,-0.8,96.3,95.7,98.3,1075.0,854.0,221.0,554.0,254.0,-12.0,9.0,21.0,1871.0
1575,339200,2004JJ00,8864.0,6876.0,1988.0,8898.0,6971.0,1928.0,1.5,1.5,1.3,99.6,98.6,103.1,1063.0,839.0,224.0,691.0,253.0,-19.0,7.0,26.0,1988.0
1576,339200,2005JJ00,8644.0,6733.0,1911.0,8644.0,6733.0,1911.0,-2.9,-3.4,-0.9,100.0,100.0,100.0,1035.0,823.0,212.0,633.0,256.0,-13.0,4.0,17.0,1911.0
1577,339200,2006JJ00,9233.0,7262.0,1971.0,9130.0,7191.0,1939.0,5.6,6.8,1.5,101.1,101.0,101.7,1054.0,835.0,219.0,668.0,260.0,-11.0,5.0,16.0,1971.0
1578,339200,2007JJ00,10669.0,8556.0,2113.0,10322.0,8208.0,2114.0,13.1,14.1,9.0,103.4,104.2,99.9,1039.0,824.0,215.0,817.0,268.0,-11.0,5.0,16.0,2113.0
1579,339200,2008JJ00,11098.0,8795.0,2303.0,10392.0,8228.0,2166.0,0.7,0.2,2.5,106.8,106.9,106.3,1104.0,876.0,228.0,929.0,280.0,-10.0,6.0,16.0,2303.0
1580,339200,2009JJ00,5312.0,4305.0,1007.0,5053.0,4054.0,1000.0,-51.4,-50.7,-53.8,105.1,106.2,100.7,1044.0,835.0,209.0,-243.0,280.0,-74.0,10.0,84.0,1007.0
1581,339200,2010JJ00,7512.0,5954.0,1558.0,7063.0,5495.0,1578.0,39.8,35.6,57.8,106.4,108.3,98.8,966.0,771.0,195.0,337.0,280.0,-25.0,14.0,39.0,1558.0
1582,339200,2011JJ00,10091.0,7962.0,2129.0,9345.0,7149.0,2221.0,32.3,30.1,40.8,108.0,111.4,95.9,994.0,793.0,201.0,860.0,275.0,0.0,18.0,18.0,2129.0
1583,339200,2012JJ00,8956.0,7102.0,1854.0,8185.0,6285.0,1918.0,-12.4,-12.1,-13.6,109.4,113.0,96.7,1037.0,819.0,218.0,,,-1.0,15.0,16.0,1854.0
1584,340200,1969JJ00,,,,,,,,,,,,,,,,,,,,,
1585,340200,1970JJ00,,,,,,,,,,,,,,,,,,,,,
1586,340200,1971JJ00,,,,,,,,,,,,,,,,,,,,,
1587,340200,1972JJ00,,,,,,,,,,,,,,,,,,,,,
1588,340200,1973JJ00,,,,,,,,,,,,,,,,,,,,,
1589,340200,1974JJ00,,,,,,,,,,,,,,,,,,,,,
1590,340200,1975JJ00,,,,,,,,,,,,,,,,,,,,,
1591,340200,1976JJ00,,,,,,,,,,,,,,,,,,,,,
1592,340200,1977JJ00,,,,,,,,,,,,,,,,,,,,,
1593,340200,1978JJ00,,,,,,,,,,,,,,,,,,,,,
1594,340200,1979JJ00,,,,,,,,,,,,,,,,,,,,,
1595,340200,1980JJ00,,,,,,,,,,,,,,,,,,,,,
1596,340200,1981JJ00,,,,,,,,,,,,,,,,,,,,,
1597,340200,1982JJ00,,,,,,,,,,,,,,,,,,,,,
1598,340200,1983JJ00,,,,,,,,,,,,,,,,,,,,,
1599,340200,1984JJ00,,,,,,,,,,,,,,,,,,,,,
1600,340200,1985JJ00,,,,,,,,,,,,,,,,,,,,,
1601,340200,1986JJ00,,,,,,,,,,,,,,,,,,,,,
1602,340200,1987JJ00,,,,,,,,,,,,,,,,,,,,,
1603,340200,1988JJ00,2122.0,1645.0,477.0,2734.0,2061.0,676.0,,,,77.6,79.8,70.6,470.0,364.0,106.0,-38.0,65.0,-20.0,3.0,23.0,477.0
1604,340200,1989JJ00,2524.0,1929.0,595.0,3139.0,2377.0,764.0,14.8,15.3,13.0,80.4,81.1,77.9,475.0,375.0,100.0,82.0,67.0,-29.0,2.0,31.0,595.0
1605,340200,1990JJ00,2912.0,2322.0,590.0,3609.0,2837.0,770.0,15.0,19.3,0.8,80.7,81.9,76.6,519.0,452.0,67.0,31.0,73.0,-33.0,2.0,35.0,590.0
1606,340200,1991JJ00,3184.0,2493.0,691.0,3824.0,2993.0,830.0,6.0,5.5,7.8,83.3,83.3,83.3,555.0,485.0,70.0,69.0,78.0,-11.0,2.0,13.0,691.0
1607,340200,1992JJ00,3163.0,2480.0,683.0,3725.0,2939.0,784.0,-2.6,-1.8,-5.5,84.9,84.4,87.1,607.0,531.0,76.0,3.0,81.0,-8.0,1.0,9.0,683.0
1608,340200,1993JJ00,2942.0,2234.0,708.0,3382.0,2640.0,740.0,-9.2,-10.2,-5.7,87.0,84.6,95.7,581.0,513.0,68.0,55.0,78.0,-6.0,1.0,7.0,708.0
1609,340200,1994JJ00,2798.0,2163.0,635.0,3259.0,2528.0,727.0,-3.6,-4.3,-1.7,85.9,85.6,87.3,561.0,500.0,61.0,-18.0,98.0,-6.0,1.0,7.0,635.0
1610,340200,1995JJ00,2954.0,2267.0,687.0,3398.0,2618.0,775.0,4.3,3.6,6.6,86.9,86.6,88.6,602.0,534.0,68.0,-7.0,102.0,-10.0,1.0,11.0,687.0
1611,340200,1996JJ00,2696.0,2108.0,588.0,3209.0,2429.0,775.0,-5.6,-7.2,0.0,84.0,86.8,75.9,559.0,495.0,64.0,-59.0,99.0,-11.0,2.0,13.0,588.0
1612,340200,1997JJ00,2780.0,2147.0,633.0,3265.0,2461.0,800.0,1.7,1.3,3.2,85.1,87.2,79.1,550.0,488.0,62.0,42.0,71.0,-30.0,2.0,32.0,633.0
1613,340200,1998JJ00,3241.0,2522.0,719.0,3650.0,2822.0,817.0,11.8,14.7,2.1,88.8,89.4,88.0,614.0,507.0,107.0,78.0,74.0,-47.0,2.0,49.0,719.0
1614,340200,1999JJ00,3203.0,2450.0,753.0,3544.0,2701.0,833.0,-2.9,-4.3,1.9,90.4,90.7,90.4,644.0,530.0,114.0,84.0,77.0,-52.0,0.0,52.0,753.0
1615,340200,2000JJ00,3317.0,2592.0,725.0,3605.0,2778.0,816.0,1.7,2.9,-2.0,92.0,93.3,88.9,673.0,552.0,121.0,23.0,83.0,-54.0,1.0,55.0,725.0
1616,340200,2001JJ00,3714.0,2759.0,955.0,3975.0,2860.0,1113.0,10.3,2.9,36.4,93.4,96.5,85.8,729.0,597.0,132.0,195.0,92.0,-61.0,3.0,64.0,955.0
1617,340200,2002JJ00,3640.0,2660.0,980.0,3787.0,2718.0,1069.0,-4.7,-5.0,-4.0,96.1,97.9,91.7,766.0,621.0,145.0,183.0,97.0,-66.0,4.0,70.0,980.0
1618,340200,2003JJ00,3463.0,2495.0,968.0,3551.0,2540.0,1011.0,-6.2,-6.5,-5.4,97.5,98.2,95.8,757.0,611.0,146.0,133.0,100.0,-22.0,4.0,26.0,968.0
1619,340200,2004JJ00,3485.0,2495.0,990.0,3531.0,2523.0,1008.0,-0.6,-0.7,-0.3,98.7,98.9,98.2,748.0,601.0,147.0,161.0,99.0,-18.0,6.0,24.0,990.0
1620,340200,2005JJ00,3561.0,2543.0,1018.0,3561.0,2543.0,1018.0,0.9,0.8,1.0,100.0,100.0,100.0,710.0,574.0,136.0,224.0,99.0,-15.0,3.0,18.0,1018.0
1621,340200,2006JJ00,3651.0,2616.0,1035.0,3604.0,2579.0,1025.0,1.2,1.4,0.7,101.3,101.4,101.0,717.0,576.0,141.0,223.0,104.0,-9.0,4.0,13.0,1035.0
1622,340200,2007JJ00,4559.0,3306.0,1253.0,4422.0,3189.0,1233.0,22.7,23.7,20.3,103.1,103.7,101.6,780.0,628.0,152.0,370.0,110.0,-7.0,4.0,11.0,1253.0
1623,340200,2008JJ00,5002.0,3713.0,1289.0,4718.0,3489.0,1227.0,6.7,9.4,-0.5,106.0,106.4,105.0,857.0,689.0,168.0,326.0,112.0,-6.0,5.0,11.0,1289.0
1624,340200,2009JJ00,4791.0,3587.0,1204.0,4558.0,3371.0,1185.0,-3.4,-3.4,-3.4,105.1,106.4,101.6,965.0,778.0,187.0,174.0,90.0,-25.0,9.0,34.0,1204.0
1625,340200,2010JJ00,4546.0,3436.0,1110.0,4304.0,3166.0,1137.0,-5.6,-6.1,-4.1,105.6,108.5,97.6,1022.0,822.0,200.0,2.0,104.0,-18.0,9.0,27.0,1110.0
1626,340200,2011JJ00,4586.0,3484.0,1102.0,4277.0,3172.0,1101.0,-0.6,0.2,-3.2,107.2,109.8,100.1,1081.0,870.0,211.0,-80.0,106.0,-5.0,10.0,15.0,1102.0
1627,340200,2012JJ00,4704.0,3549.0,1155.0,4332.0,3199.0,1131.0,1.3,0.8,2.7,108.6,110.9,102.1,1131.0,902.0,229.0,,,-6.0,9.0,15.0,1155.0
1628,341605,1969JJ00,2159.0,1222.0,937.0,6097.0,3708.0,2431.0,,,,35.4,33.0,38.6,1073.0,922.0,151.0,-223.0,86.0,1.0,4.0,3.0,937.0
