ID,Geslacht,LeeftijdOp31December,Onderwijsniveau,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
1124,3000    ,10500,2018790,MOG0095,2015G400,78.6,66.0,,73.2,60.6
1125,3000    ,10500,2018790,MOG0095,2017G400,78.5,66.8,,72.7,60.6
1126,3000    ,10500,2018790,MOG0095,2019G400,78.4,65.6,,71.0,59.4
1127,3000    ,10500,2018790,MOG0095,2021G400,78.6,64.5,,,58.5
1128,3000    ,10500,2018790,MBG0095,2007G400,77.4,69.5,,74.2,
1129,3000    ,10500,2018790,MBG0095,2011G400,78.0,68.0,,73.5,
1130,3000    ,10500,2018790,MBG0095,2015G400,78.7,67.7,,74.3,62.4
1131,3000    ,10500,2018790,MBG0095,2017G400,78.6,68.3,,73.9,62.3
1132,3000    ,10500,2018790,MBG0095,2019G400,78.5,67.1,,72.3,61.0
1133,3000    ,10500,2018790,MBG0095,2021G400,78.7,66.0,,,60.1
1134,3000    ,11000,2018700,MW00000,2007G400,67.3,49.1,56.7,61.2,
1135,3000    ,11000,2018700,MW00000,2011G400,68.1,49.3,57.7,60.8,
1136,3000    ,11000,2018700,MW00000,2015G400,67.9,48.7,57.3,59.3,45.6
1137,3000    ,11000,2018700,MW00000,2017G400,68.2,48.7,57.7,59.3,44.8
1138,3000    ,11000,2018700,MW00000,2019G400,67.9,48.7,57.5,57.8,44.5
1139,3000    ,11000,2018700,MW00000,2021G400,67.9,47.9,57.3,,44.1
1140,3000    ,11000,2018700,MOG0095,2007G400,67.2,47.9,55.7,60.3,
1141,3000    ,11000,2018700,MOG0095,2011G400,68.1,48.5,56.8,59.9,
1142,3000    ,11000,2018700,MOG0095,2015G400,67.8,47.8,56.6,58.5,44.6
1143,3000    ,11000,2018700,MOG0095,2017G400,68.2,47.6,56.9,58.4,43.6
1144,3000    ,11000,2018700,MOG0095,2019G400,67.8,47.6,56.6,56.8,43.3
1145,3000    ,11000,2018700,MOG0095,2021G400,67.8,46.8,56.5,,43.0
1146,3000    ,11000,2018700,MBG0095,2007G400,67.3,50.2,57.8,62.2,
1147,3000    ,11000,2018700,MBG0095,2011G400,68.2,50.1,58.5,61.6,
1148,3000    ,11000,2018700,MBG0095,2015G400,67.9,49.7,58.1,60.1,46.6
1149,3000    ,11000,2018700,MBG0095,2017G400,68.3,49.7,58.5,60.2,45.9
1150,3000    ,11000,2018700,MBG0095,2019G400,68.0,49.9,58.4,58.8,45.7
1151,3000    ,11000,2018700,MBG0095,2021G400,67.9,49.0,58.2,,45.3
1152,3000    ,11000,2018740,MW00000,2007G400,69.7,56.7,62.7,65.9,
1153,3000    ,11000,2018740,MW00000,2011G400,70.7,56.6,63.1,65.1,
1154,3000    ,11000,2018740,MW00000,2015G400,71.4,56.4,64.6,65.4,51.8
1155,3000    ,11000,2018740,MW00000,2017G400,71.3,56.5,65.0,65.2,50.7
1156,3000    ,11000,2018740,MW00000,2019G400,71.0,56.4,64.6,64.5,50.3
1157,3000    ,11000,2018740,MW00000,2021G400,71.1,55.4,63.5,,50.0
1158,3000    ,11000,2018740,MOG0095,2007G400,69.6,55.7,61.6,65.2,
1159,3000    ,11000,2018740,MOG0095,2011G400,70.6,56.0,62.5,64.2,
1160,3000    ,11000,2018740,MOG0095,2015G400,71.4,55.7,64.0,64.8,51.1
1161,3000    ,11000,2018740,MOG0095,2017G400,71.3,55.8,64.5,64.6,50.0
1162,3000    ,11000,2018740,MOG0095,2019G400,71.0,55.7,64.1,63.9,49.5
1163,3000    ,11000,2018740,MOG0095,2021G400,71.1,54.7,63.0,,49.2
1164,3000    ,11000,2018740,MBG0095,2007G400,69.7,57.8,63.7,66.6,
1165,3000    ,11000,2018740,MBG0095,2011G400,70.7,57.2,63.7,65.9,
1166,3000    ,11000,2018740,MBG0095,2015G400,71.4,57.1,65.1,66.0,52.6
1167,3000    ,11000,2018740,MBG0095,2017G400,71.3,57.2,65.5,65.7,51.5
1168,3000    ,11000,2018740,MBG0095,2019G400,71.1,57.1,65.1,65.0,51.1
1169,3000    ,11000,2018740,MBG0095,2021G400,71.2,56.1,64.0,,50.8
1170,3000    ,11000,2018790,MW00000,2007G400,72.3,63.5,66.7,68.5,
1171,3000    ,11000,2018790,MW00000,2011G400,73.0,62.5,67.2,68.1,
1172,3000    ,11000,2018790,MW00000,2015G400,73.7,62.0,68.8,69.0,56.9
1173,3000    ,11000,2018790,MW00000,2017G400,73.6,62.7,69.0,68.6,56.8
1174,3000    ,11000,2018790,MW00000,2019G400,73.5,61.5,68.8,67.2,55.6
1175,3000    ,11000,2018790,MW00000,2021G400,73.7,60.4,68.9,,54.7
1176,3000    ,11000,2018790,MOG0095,2007G400,72.2,62.2,65.6,67.7,
1177,3000    ,11000,2018790,MOG0095,2011G400,72.9,61.7,66.5,67.5,
1178,3000    ,11000,2018790,MOG0095,2015G400,73.6,61.2,68.1,68.4,56.0
1179,3000    ,11000,2018790,MOG0095,2017G400,73.5,62.0,68.4,68.1,55.9
1180,3000    ,11000,2018790,MOG0095,2019G400,73.4,60.8,68.3,66.6,54.7
1181,3000    ,11000,2018790,MOG0095,2021G400,73.7,59.7,68.4,,53.9
1182,3000    ,11000,2018790,MBG0095,2007G400,72.4,64.7,67.8,69.3,
1183,3000    ,11000,2018790,MBG0095,2011G400,73.1,63.2,67.9,68.8,
1184,3000    ,11000,2018790,MBG0095,2015G400,73.7,62.8,69.5,69.5,57.8
1185,3000    ,11000,2018790,MBG0095,2017G400,73.6,63.5,69.5,69.2,57.6
1186,3000    ,11000,2018790,MBG0095,2019G400,73.5,62.3,69.3,67.8,56.4
1187,3000    ,11000,2018790,MBG0095,2021G400,73.8,61.2,69.4,,55.5
1188,3000    ,11500,2018700,MW00000,2007G400,62.3,44.3,51.9,56.4,
1189,3000    ,11500,2018700,MW00000,2011G400,63.2,44.7,52.8,55.9,
1190,3000    ,11500,2018700,MW00000,2015G400,62.9,44.0,52.4,54.4,41.2
1191,3000    ,11500,2018700,MW00000,2017G400,63.3,43.9,52.7,54.4,40.3
1192,3000    ,11500,2018700,MW00000,2019G400,63.0,44.0,52.6,53.0,40.0
1193,3000    ,11500,2018700,MW00000,2021G400,62.9,43.2,52.5,,39.6
1194,3000    ,11500,2018700,MOG0095,2007G400,62.3,43.2,50.8,55.5,
1195,3000    ,11500,2018700,MOG0095,2011G400,63.1,43.9,52.0,55.1,
1196,3000    ,11500,2018700,MOG0095,2015G400,62.9,43.0,51.7,53.6,40.2
1197,3000    ,11500,2018700,MOG0095,2017G400,63.2,42.9,52.0,53.6,39.2
1198,3000    ,11500,2018700,MOG0095,2019G400,62.9,42.9,51.7,52.0,38.8
1199,3000    ,11500,2018700,MOG0095,2021G400,62.8,42.1,51.7,,38.4
1200,3000    ,11500,2018700,MBG0095,2007G400,62.4,45.5,52.9,57.3,
1201,3000    ,11500,2018700,MBG0095,2011G400,63.2,45.5,53.7,56.8,
1202,3000    ,11500,2018700,MBG0095,2015G400,63.0,44.9,53.2,55.3,42.2
1203,3000    ,11500,2018700,MBG0095,2017G400,63.3,45.0,53.5,55.3,41.4
1204,3000    ,11500,2018700,MBG0095,2019G400,63.0,45.2,53.5,54.0,41.1
1205,3000    ,11500,2018700,MBG0095,2021G400,63.0,44.3,53.3,,40.8
1206,3000    ,11500,2018740,MW00000,2007G400,64.7,52.0,57.7,61.1,
1207,3000    ,11500,2018740,MW00000,2011G400,65.7,51.8,58.1,60.4,
1208,3000    ,11500,2018740,MW00000,2015G400,66.4,51.7,59.8,60.6,47.4
1209,3000    ,11500,2018740,MW00000,2017G400,66.3,51.8,60.1,60.3,46.4
1210,3000    ,11500,2018740,MW00000,2019G400,66.0,51.6,59.6,59.5,46.0
1211,3000    ,11500,2018740,MW00000,2021G400,66.2,50.7,59.0,,45.8
1212,3000    ,11500,2018740,MOG0095,2007G400,64.7,50.9,56.7,60.4,
1213,3000    ,11500,2018740,MOG0095,2011G400,65.7,51.2,57.5,59.9,
1214,3000    ,11500,2018740,MOG0095,2015G400,66.4,51.1,59.2,60.1,46.7
1215,3000    ,11500,2018740,MOG0095,2017G400,66.3,51.1,59.6,59.9,45.7
1216,3000    ,11500,2018740,MOG0095,2019G400,66.0,50.9,59.2,59.0,45.3
1217,3000    ,11500,2018740,MOG0095,2021G400,66.1,50.0,58.4,,45.0
1218,3000    ,11500,2018740,MBG0095,2007G400,64.8,53.0,58.8,61.7,
1219,3000    ,11500,2018740,MBG0095,2011G400,65.8,52.5,58.7,61.0,
1220,3000    ,11500,2018740,MBG0095,2015G400,66.5,52.4,60.3,61.1,48.1
1221,3000    ,11500,2018740,MBG0095,2017G400,66.4,52.5,60.6,60.8,47.2
1222,3000    ,11500,2018740,MBG0095,2019G400,66.1,52.3,60.1,60.0,46.8
1223,3000    ,11500,2018740,MBG0095,2021G400,66.2,51.4,59.5,,46.5
1224,3000    ,11500,2018790,MW00000,2007G400,67.3,58.9,61.7,63.6,
1225,3000    ,11500,2018790,MW00000,2011G400,68.0,57.6,62.3,63.5,
1226,3000    ,11500,2018790,MW00000,2015G400,68.7,57.2,63.9,64.2,52.4
1227,3000    ,11500,2018790,MW00000,2017G400,68.6,57.8,64.0,63.9,52.3
1228,3000    ,11500,2018790,MW00000,2019G400,68.5,56.7,63.8,62.7,51.0
1229,3000    ,11500,2018790,MW00000,2021G400,68.7,55.6,63.9,,50.2
1230,3000    ,11500,2018790,MOG0095,2007G400,67.2,57.7,60.6,62.8,
1231,3000    ,11500,2018790,MOG0095,2011G400,68.0,56.9,61.6,62.9,
1232,3000    ,11500,2018790,MOG0095,2015G400,68.6,56.3,63.2,63.7,51.6
1233,3000    ,11500,2018790,MOG0095,2017G400,68.5,57.1,63.5,63.4,51.5
1234,3000    ,11500,2018790,MOG0095,2019G400,68.4,56.0,63.3,62.1,50.3
1235,3000    ,11500,2018790,MOG0095,2021G400,68.7,54.9,63.4,,49.4
1236,3000    ,11500,2018790,MBG0095,2007G400,67.4,60.1,62.9,64.4,
1237,3000    ,11500,2018790,MBG0095,2011G400,68.1,58.4,63.0,64.0,
1238,3000    ,11500,2018790,MBG0095,2015G400,68.8,58.0,64.5,64.8,53.3
1239,3000    ,11500,2018790,MBG0095,2017G400,68.7,58.6,64.6,64.4,53.1
1240,3000    ,11500,2018790,MBG0095,2019G400,68.6,57.5,64.4,63.2,51.8
1241,3000    ,11500,2018790,MBG0095,2021G400,68.8,56.4,64.4,,51.0
1242,3000    ,12000,2018700,MW00000,2007G400,57.4,40.1,47.1,51.6,
1243,3000    ,12000,2018700,MW00000,2011G400,58.3,40.1,48.0,51.3,
1244,3000    ,12000,2018700,MW00000,2015G400,58.0,39.4,47.6,49.7,36.9
1245,3000    ,12000,2018700,MW00000,2017G400,58.3,39.4,47.9,49.8,36.0
1246,3000    ,12000,2018700,MW00000,2019G400,58.1,39.6,47.9,48.4,35.7
1247,3000    ,12000,2018700,MW00000,2021G400,58.0,38.7,47.9,,35.2
1248,3000    ,12000,2018700,MOG0095,2007G400,57.3,38.9,46.0,50.7,
1249,3000    ,12000,2018700,MOG0095,2011G400,58.2,39.3,47.2,50.5,
1250,3000    ,12000,2018700,MOG0095,2015G400,58.0,38.4,46.9,48.9,35.9
1251,3000    ,12000,2018700,MOG0095,2017G400,58.3,38.3,47.1,48.9,34.9
1252,3000    ,12000,2018700,MOG0095,2019G400,58.0,38.5,47.1,47.4,34.6
1253,3000    ,12000,2018700,MOG0095,2021G400,58.0,37.6,47.1,,34.1
1254,3000    ,12000,2018700,MBG0095,2007G400,57.4,41.2,48.1,52.4,
1255,3000    ,12000,2018700,MBG0095,2011G400,58.3,40.9,48.9,52.1,
1256,3000    ,12000,2018700,MBG0095,2015G400,58.1,40.3,48.4,50.5,37.9
1257,3000    ,12000,2018700,MBG0095,2017G400,58.4,40.4,48.7,50.6,37.2
1258,3000    ,12000,2018700,MBG0095,2019G400,58.1,40.7,48.8,49.4,36.9
1259,3000    ,12000,2018700,MBG0095,2021G400,58.1,39.8,48.7,,36.4
1260,3000    ,12000,2018740,MW00000,2007G400,59.8,47.5,53.1,56.3,
1261,3000    ,12000,2018740,MW00000,2011G400,60.8,47.2,53.3,55.8,
1262,3000    ,12000,2018740,MW00000,2015G400,61.5,47.1,54.9,55.9,42.8
1263,3000    ,12000,2018740,MW00000,2017G400,61.4,47.2,55.3,55.8,42.0
1264,3000    ,12000,2018740,MW00000,2019G400,61.1,47.1,54.8,55.1,41.6
1265,3000    ,12000,2018740,MW00000,2021G400,61.3,46.2,54.2,,41.3
1266,3000    ,12000,2018740,MOG0095,2007G400,59.7,46.5,52.1,55.6,
1267,3000    ,12000,2018740,MOG0095,2011G400,60.7,46.6,52.7,55.3,
1268,3000    ,12000,2018740,MOG0095,2015G400,61.5,46.4,54.4,55.4,42.1
1269,3000    ,12000,2018740,MOG0095,2017G400,61.4,46.5,54.8,55.3,41.3
1270,3000    ,12000,2018740,MOG0095,2019G400,61.1,46.4,54.3,54.6,40.9
1271,3000    ,12000,2018740,MOG0095,2021G400,61.2,45.5,53.7,,40.5
1272,3000    ,12000,2018740,MBG0095,2007G400,59.9,48.6,54.1,57.0,
1273,3000    ,12000,2018740,MBG0095,2011G400,60.8,47.8,53.9,56.3,
1274,3000    ,12000,2018740,MBG0095,2015G400,61.6,47.8,55.5,56.4,43.6
1275,3000    ,12000,2018740,MBG0095,2017G400,61.4,47.9,55.8,56.2,42.7
1276,3000    ,12000,2018740,MBG0095,2019G400,61.2,47.8,55.3,55.6,42.4
1277,3000    ,12000,2018740,MBG0095,2021G400,61.3,46.9,54.7,,42.0
1278,3000    ,12000,2018790,MW00000,2007G400,62.4,54.1,56.8,58.8,
1279,3000    ,12000,2018790,MW00000,2011G400,63.1,53.0,57.5,58.8,
1280,3000    ,12000,2018790,MW00000,2015G400,63.8,52.5,59.0,59.5,47.9
1281,3000    ,12000,2018790,MW00000,2017G400,63.7,53.2,59.2,59.3,47.8
1282,3000    ,12000,2018790,MW00000,2019G400,63.6,52.3,59.0,58.2,46.5
1283,3000    ,12000,2018790,MW00000,2021G400,63.8,51.2,59.0,,45.8
1284,3000    ,12000,2018790,MOG0095,2007G400,62.3,52.9,55.7,58.0,
1285,3000    ,12000,2018790,MOG0095,2011G400,63.0,52.3,56.8,58.3,
1286,3000    ,12000,2018790,MOG0095,2015G400,63.7,51.7,58.3,59.0,47.1
1287,3000    ,12000,2018790,MOG0095,2017G400,63.6,52.4,58.6,58.8,47.0
1288,3000    ,12000,2018790,MOG0095,2019G400,63.5,51.6,58.4,57.7,45.8
1289,3000    ,12000,2018790,MOG0095,2021G400,63.7,50.5,58.5,,45.1
1290,3000    ,12000,2018790,MBG0095,2007G400,62.5,55.3,58.0,59.6,
1291,3000    ,12000,2018790,MBG0095,2011G400,63.2,53.7,58.1,59.4,
1292,3000    ,12000,2018790,MBG0095,2015G400,63.8,53.3,59.7,60.0,48.7
1293,3000    ,12000,2018790,MBG0095,2017G400,63.7,53.9,59.7,59.8,48.6
1294,3000    ,12000,2018790,MBG0095,2019G400,63.6,53.0,59.5,58.7,47.3
1295,3000    ,12000,2018790,MBG0095,2021G400,63.9,51.9,59.5,,46.6
1296,3000    ,12500,2018700,MW00000,2007G400,52.6,36.3,42.9,47.0,
1297,3000    ,12500,2018700,MW00000,2011G400,53.4,35.9,43.5,46.8,
1298,3000    ,12500,2018700,MW00000,2015G400,53.3,35.1,43.1,45.4,32.7
1299,3000    ,12500,2018700,MW00000,2017G400,53.5,35.3,43.5,45.2,32.2
1300,3000    ,12500,2018700,MW00000,2019G400,53.3,35.7,43.8,44.1,32.0
1301,3000    ,12500,2018700,MW00000,2021G400,53.3,34.8,43.8,,31.4
1302,3000    ,12500,2018700,MOG0095,2007G400,52.6,35.3,42.0,46.1,
1303,3000    ,12500,2018700,MOG0095,2011G400,53.4,35.2,42.8,46.1,
1304,3000    ,12500,2018700,MOG0095,2015G400,53.2,34.2,42.4,44.7,31.7
1305,3000    ,12500,2018700,MOG0095,2017G400,53.5,34.4,42.8,44.4,31.2
1306,3000    ,12500,2018700,MOG0095,2019G400,53.2,34.7,43.1,43.3,31.0
1307,3000    ,12500,2018700,MOG0095,2021G400,53.2,33.8,43.1,,30.3
1308,3000    ,12500,2018700,MBG0095,2007G400,52.7,37.3,43.8,47.8,
1309,3000    ,12500,2018700,MBG0095,2011G400,53.5,36.6,44.2,47.5,
1310,3000    ,12500,2018700,MBG0095,2015G400,53.3,36.0,43.8,46.1,33.6
1311,3000    ,12500,2018700,MBG0095,2017G400,53.6,36.2,44.2,46.0,33.1
1312,3000    ,12500,2018700,MBG0095,2019G400,53.3,36.7,44.5,45.0,33.0
1313,3000    ,12500,2018700,MBG0095,2021G400,53.4,35.9,44.5,,32.4
1314,3000    ,12500,2018740,MW00000,2007G400,55.0,43.1,48.4,51.7,
1315,3000    ,12500,2018740,MW00000,2011G400,55.9,42.8,48.7,51.3,
1316,3000    ,12500,2018740,MW00000,2015G400,56.6,42.8,50.1,51.4,38.6
1317,3000    ,12500,2018740,MW00000,2017G400,56.5,42.8,50.5,51.2,37.6
1318,3000    ,12500,2018740,MW00000,2019G400,56.2,43.0,50.1,50.7,37.4
1319,3000    ,12500,2018740,MW00000,2021G400,56.4,42.0,49.5,,37.1
1320,3000    ,12500,2018740,MOG0095,2007G400,54.9,42.0,47.3,51.1,
1321,3000    ,12500,2018740,MOG0095,2011G400,55.9,42.2,48.1,50.8,
1322,3000    ,12500,2018740,MOG0095,2015G400,56.6,42.1,49.6,51.0,37.9
1323,3000    ,12500,2018740,MOG0095,2017G400,56.5,42.2,50.0,50.8,37.0
1324,3000    ,12500,2018740,MOG0095,2019G400,56.2,42.3,49.6,50.3,36.7
1325,3000    ,12500,2018740,MOG0095,2021G400,56.4,41.4,48.9,,36.4
1326,3000    ,12500,2018740,MBG0095,2007G400,55.0,44.1,49.4,52.3,
1327,3000    ,12500,2018740,MBG0095,2011G400,56.0,43.4,49.3,51.8,
1328,3000    ,12500,2018740,MBG0095,2015G400,56.7,43.4,50.7,51.9,39.3
1329,3000    ,12500,2018740,MBG0095,2017G400,56.6,43.5,51.0,51.7,38.3
1330,3000    ,12500,2018740,MBG0095,2019G400,56.3,43.6,50.5,51.2,38.1
1331,3000    ,12500,2018740,MBG0095,2021G400,56.5,42.7,50.0,,37.8
1332,3000    ,12500,2018790,MW00000,2007G400,57.5,49.5,52.0,54.2,
1333,3000    ,12500,2018790,MW00000,2011G400,58.2,48.2,52.6,54.4,
1334,3000    ,12500,2018790,MW00000,2015G400,58.8,48.0,54.1,55.0,43.7
1335,3000    ,12500,2018790,MW00000,2017G400,58.8,48.6,54.3,54.9,43.5
1336,3000    ,12500,2018790,MW00000,2019G400,58.7,48.0,54.1,54.0,42.2
1337,3000    ,12500,2018790,MW00000,2021G400,58.9,47.1,54.1,,41.6
1338,3000    ,12500,2018790,MOG0095,2007G400,57.4,48.3,50.8,53.4,
1339,3000    ,12500,2018790,MOG0095,2011G400,58.1,47.6,51.9,53.8,
1340,3000    ,12500,2018790,MOG0095,2015G400,58.8,47.2,53.4,54.6,42.8
1341,3000    ,12500,2018790,MOG0095,2017G400,58.7,47.9,53.7,54.4,42.7
1342,3000    ,12500,2018790,MOG0095,2019G400,58.6,47.3,53.6,53.5,41.5
1343,3000    ,12500,2018790,MOG0095,2021G400,58.8,46.5,53.6,,40.9
1344,3000    ,12500,2018790,MBG0095,2007G400,57.6,50.7,53.1,54.9,
1345,3000    ,12500,2018790,MBG0095,2011G400,58.3,48.9,53.2,54.9,
1346,3000    ,12500,2018790,MBG0095,2015G400,58.9,48.7,54.8,55.5,44.5
1347,3000    ,12500,2018790,MBG0095,2017G400,58.8,49.3,54.8,55.3,44.3
1348,3000    ,12500,2018790,MBG0095,2019G400,58.7,48.7,54.6,54.5,43.0
1349,3000    ,12500,2018790,MBG0095,2021G400,58.9,47.8,54.6,,42.4
1350,3000    ,13000,2018700,MW00000,2007G400,47.8,31.9,38.1,42.3,
1351,3000    ,13000,2018700,MW00000,2011G400,48.6,31.7,38.8,42.6,
1352,3000    ,13000,2018700,MW00000,2015G400,48.5,31.1,38.7,41.4,29.1
1353,3000    ,13000,2018700,MW00000,2017G400,48.8,31.5,39.1,41.3,28.7
1354,3000    ,13000,2018700,MW00000,2019G400,48.6,32.1,39.4,40.6,28.5
1355,3000    ,13000,2018700,MW00000,2021G400,48.6,31.1,39.3,,27.8
1356,3000    ,13000,2018700,MOG0095,2007G400,47.7,31.0,37.2,41.5,
1357,3000    ,13000,2018700,MOG0095,2011G400,48.5,31.1,38.1,41.9,
1358,3000    ,13000,2018700,MOG0095,2015G400,48.5,30.3,38.0,40.7,28.2
1359,3000    ,13000,2018700,MOG0095,2017G400,48.8,30.7,38.4,40.6,27.8
1360,3000    ,13000,2018700,MOG0095,2019G400,48.5,31.2,38.7,39.8,27.6
1361,3000    ,13000,2018700,MOG0095,2021G400,48.5,30.1,38.6,,26.9
1362,3000    ,13000,2018700,MBG0095,2007G400,47.8,32.9,39.0,43.1,
1363,3000    ,13000,2018700,MBG0095,2011G400,48.6,32.4,39.5,43.2,
