ID,Geslacht,Leeftijd,ZorgvormZvwZorgkosten,Perioden,PersonenMetZvwZorgkostenRelatief_1,GemiddeldeZorgkostenAllePersonen_2,GemiddeldeZorgkostenGebruikers_3,Zorgkosten50ePercentielGebruikers_4,Zorgkosten95ePercentielGebruikers_5,Zorgkosten99ePercentielGebruikers_6
5450,4000   ,70900  ,A042747,2022JJ00,0.6,27.0,4398.0,1087.0,20421.0,40692.0
5451,4000   ,70900  ,A042747,2023JJ00,0.6,28.0,4677.0,1148.0,22406.0,42081.0
5452,4000   ,70900  ,A042757,2020JJ00,0.1,2.0,3299.0,1320.0,8689.0,29502.0
5453,4000   ,70900  ,A042757,2021JJ00,0.1,2.0,3381.0,1061.0,10395.0,33745.0
5454,4000   ,70900  ,A042757,2022JJ00,0.1,2.0,2664.0,1197.0,9195.0,17794.0
5455,4000   ,70900  ,A042757,2023JJ00,0.1,2.0,3126.0,1169.0,8696.0,31118.0
5456,4000   ,70900  ,A049496,2020JJ00,0.0,1.0,,,,
5457,4000   ,70900  ,A049496,2021JJ00,0.0,1.0,,,,
5458,4000   ,70900  ,A049496,2022JJ00,0.0,1.0,,,,
5459,4000   ,70900  ,A049496,2023JJ00,0.0,1.0,,,,
5460,4000   ,70900  ,A042754,2020JJ00,2.4,27.0,1079.0,1218.0,1522.0,2629.0
5461,4000   ,70900  ,A042754,2021JJ00,2.4,22.0,932.0,885.0,1469.0,2320.0
5462,4000   ,70900  ,A042754,2022JJ00,,,,,,
5463,4000   ,70900  ,A042754,2023JJ00,,,,,,
5464,4000   ,70900  ,A042755,2020JJ00,5.2,346.0,6350.0,2736.0,19255.0,60416.0
5465,4000   ,70900  ,A042755,2021JJ00,5.1,231.0,4472.0,2421.0,15874.0,46867.0
5466,4000   ,70900  ,A042755,2022JJ00,,,,,,
5467,4000   ,70900  ,A042755,2023JJ00,,,,,,
5468,4000   ,70900  ,A042760,2020JJ00,0.6,6.0,826.0,159.0,2332.0,2714.0
5469,4000   ,70900  ,A042760,2021JJ00,0.7,8.0,948.0,107.0,2522.0,12343.0
5470,4000   ,70900  ,A042760,2022JJ00,0.6,5.0,811.0,81.0,3531.0,15351.0
5471,4000   ,70900  ,A042760,2023JJ00,1.3,6.0,510.0,69.0,775.0,13183.0
5472,4000   ,71000  ,T001338,2020JJ00,99.2,1993.0,2019.0,402.0,8073.0,26699.0
5473,4000   ,71000  ,T001338,2021JJ00,99.2,2055.0,2087.0,456.0,8227.0,26620.0
5474,4000   ,71000  ,T001338,2022JJ00,99.0,2240.0,2285.0,490.0,9230.0,28281.0
5475,4000   ,71000  ,T001338,2023JJ00,99.1,2422.0,2489.0,559.0,9975.0,30165.0
5476,4000   ,71000  ,A042743,2020JJ00,99.0,171.0,174.0,133.0,398.0,686.0
5477,4000   ,71000  ,A042743,2021JJ00,99.0,187.0,188.0,146.0,421.0,711.0
5478,4000   ,71000  ,A042743,2022JJ00,98.7,191.0,193.0,151.0,426.0,707.0
5479,4000   ,71000  ,A042743,2023JJ00,98.8,212.0,214.0,167.0,479.0,791.0
5480,4000   ,71000  ,A042745,2020JJ00,58.0,26.0,45.0,13.0,252.0,477.0
5481,4000   ,71000  ,A042745,2021JJ00,58.9,25.0,44.0,13.0,247.0,487.0
5482,4000   ,71000  ,A042745,2022JJ00,64.5,27.0,42.0,17.0,209.0,416.0
5483,4000   ,71000  ,A042745,2023JJ00,91.6,33.0,36.0,17.0,151.0,360.0
5484,4000   ,71000  ,A042744,2020JJ00,57.8,1026.0,1800.0,439.0,6997.0,23715.0
5485,4000   ,71000  ,A042744,2021JJ00,60.7,1147.0,1902.0,473.0,7466.0,24536.0
5486,4000   ,71000  ,A042744,2022JJ00,61.5,1175.0,1931.0,477.0,7639.0,24971.0
5487,4000   ,71000  ,A042744,2023JJ00,63.1,1282.0,2069.0,519.0,8119.0,26169.0
5488,4000   ,71000  ,A042746,2020JJ00,69.8,247.0,370.0,90.0,1167.0,4406.0
5489,4000   ,71000  ,A042746,2021JJ00,70.0,247.0,373.0,93.0,1180.0,4308.0
5490,4000   ,71000  ,A042746,2022JJ00,70.6,260.0,395.0,96.0,1228.0,4881.0
5491,4000   ,71000  ,A042746,2023JJ00,70.9,266.0,413.0,99.0,1319.0,5266.0
5492,4000   ,71000  ,A042748,2020JJ00,1.3,10.0,793.0,468.0,2827.0,5272.0
5493,4000   ,71000  ,A042748,2021JJ00,1.4,11.0,833.0,498.0,3002.0,4883.0
5494,4000   ,71000  ,A042748,2022JJ00,1.3,11.0,837.0,485.0,3064.0,5215.0
5495,4000   ,71000  ,A042748,2023JJ00,1.3,12.0,908.0,540.0,3316.0,5522.0
5496,4000   ,71000  ,A042749,2020JJ00,0.2,2.0,1019.0,293.0,3526.0,5839.0
5497,4000   ,71000  ,A042749,2021JJ00,0.2,2.0,1097.0,289.0,3846.0,7335.0
5498,4000   ,71000  ,A042749,2022JJ00,0.2,2.0,965.0,255.0,3693.0,5905.0
5499,4000   ,71000  ,A042749,2023JJ00,0.3,3.0,1130.0,272.0,4260.0,7423.0
5500,4000   ,71000  ,A042750,2020JJ00,6.2,27.0,438.0,184.0,1766.0,3216.0
5501,4000   ,71000  ,A042750,2021JJ00,7.8,44.0,568.0,214.0,2189.0,3637.0
5502,4000   ,71000  ,A042750,2022JJ00,8.3,48.0,569.0,230.0,2199.0,3617.0
5503,4000   ,71000  ,A042750,2023JJ00,8.4,51.0,605.0,267.0,2314.0,3988.0
5504,4000   ,71000  ,A042751,2020JJ00,10.2,61.0,593.0,148.0,2712.0,6342.0
5505,4000   ,71000  ,A042751,2021JJ00,10.3,64.0,623.0,160.0,2817.0,7016.0
5506,4000   ,71000  ,A042751,2022JJ00,10.6,65.0,621.0,150.0,2755.0,7061.0
5507,4000   ,71000  ,A042751,2023JJ00,10.7,70.0,657.0,155.0,2927.0,7292.0
5508,4000   ,71000  ,A042752,2020JJ00,2.1,23.0,1083.0,783.0,2740.0,6566.0
5509,4000   ,71000  ,A042752,2021JJ00,2.4,27.0,1141.0,814.0,2901.0,6782.0
5510,4000   ,71000  ,A042752,2022JJ00,2.3,26.0,1135.0,834.0,2810.0,6731.0
5511,4000   ,71000  ,A042752,2023JJ00,2.2,27.0,1223.0,893.0,2942.0,7091.0
5512,4000   ,71000  ,A042753,2020JJ00,0.8,10.0,1161.0,176.0,4502.0,16902.0
5513,4000   ,71000  ,A042753,2021JJ00,0.9,9.0,1014.0,140.0,4859.0,14351.0
5514,4000   ,71000  ,A042753,2022JJ00,1.4,14.0,913.0,169.0,4079.0,12684.0
5515,4000   ,71000  ,A042753,2023JJ00,1.4,12.0,865.0,180.0,3771.0,11986.0
5516,4000   ,71000  ,A042756,2020JJ00,0.0,3.0,,,,
5517,4000   ,71000  ,A042756,2021JJ00,0.0,5.0,,,,
5518,4000   ,71000  ,A042756,2022JJ00,0.0,3.0,,,,
5519,4000   ,71000  ,A042756,2023JJ00,0.0,3.0,,,,
5520,4000   ,71000  ,A052781,2020JJ00,,,,,,
5521,4000   ,71000  ,A052781,2021JJ00,,,,,,
5522,4000   ,71000  ,A052781,2022JJ00,7.9,365.0,4542.0,1834.0,15374.0,48038.0
5523,4000   ,71000  ,A052781,2023JJ00,8.3,396.0,4690.0,1954.0,16106.0,49343.0
5524,4000   ,71000  ,A042747,2020JJ00,0.9,47.0,5174.0,1189.0,23694.0,48647.0
5525,4000   ,71000  ,A042747,2021JJ00,0.9,46.0,5004.0,1155.0,22340.0,50600.0
5526,4000   ,71000  ,A042747,2022JJ00,0.9,42.0,4817.0,1123.0,20266.0,45177.0
5527,4000   ,71000  ,A042747,2023JJ00,0.9,43.0,5017.0,1236.0,22984.0,47380.0
5528,4000   ,71000  ,A042757,2020JJ00,0.1,2.0,2956.0,1279.0,8030.0,29389.0
5529,4000   ,71000  ,A042757,2021JJ00,0.1,3.0,3726.0,1216.0,9041.0,55094.0
5530,4000   ,71000  ,A042757,2022JJ00,0.1,2.0,2979.0,1278.0,9870.0,17775.0
5531,4000   ,71000  ,A042757,2023JJ00,0.1,4.0,3942.0,1280.0,8806.0,104961.0
5532,4000   ,71000  ,A049496,2020JJ00,0.0,2.0,,,,
5533,4000   ,71000  ,A049496,2021JJ00,0.0,3.0,,,,
5534,4000   ,71000  ,A049496,2022JJ00,0.0,2.0,,,,
5535,4000   ,71000  ,A049496,2023JJ00,0.0,2.0,,,,
5536,4000   ,71000  ,A042754,2020JJ00,2.1,23.0,1077.0,1218.0,1501.0,2684.0
5537,4000   ,71000  ,A042754,2021JJ00,2.1,19.0,914.0,872.0,1469.0,2303.0
5538,4000   ,71000  ,A042754,2022JJ00,,,,,,
5539,4000   ,71000  ,A042754,2023JJ00,,,,,,
5540,4000   ,71000  ,A042755,2020JJ00,4.4,309.0,6589.0,2722.0,21283.0,66982.0
5541,4000   ,71000  ,A042755,2021JJ00,4.4,206.0,4573.0,2421.0,17303.0,49271.0
5542,4000   ,71000  ,A042755,2022JJ00,,,,,,
5543,4000   ,71000  ,A042755,2023JJ00,,,,,,
5544,4000   ,71000  ,A042760,2020JJ00,0.7,6.0,710.0,131.0,2291.0,2714.0
5545,4000   ,71000  ,A042760,2021JJ00,0.9,9.0,846.0,93.0,2687.0,11374.0
5546,4000   ,71000  ,A042760,2022JJ00,0.8,6.0,730.0,81.0,3088.0,13876.0
5547,4000   ,71000  ,A042760,2023JJ00,1.5,7.0,488.0,69.0,750.0,13138.0
5548,4000   ,71100  ,T001338,2020JJ00,99.4,2302.0,2333.0,497.0,9338.0,30814.0
5549,4000   ,71100  ,T001338,2021JJ00,99.4,2390.0,2424.0,565.0,9638.0,31190.0
5550,4000   ,71100  ,T001338,2022JJ00,99.3,2564.0,2610.0,609.0,10539.0,32353.0
5551,4000   ,71100  ,T001338,2023JJ00,99.4,2764.0,2836.0,689.0,11390.0,34544.0
5552,4000   ,71100  ,A042743,2020JJ00,99.1,173.0,176.0,134.0,401.0,695.0
5553,4000   ,71100  ,A042743,2021JJ00,99.1,190.0,190.0,148.0,424.0,721.0
5554,4000   ,71100  ,A042743,2022JJ00,99.0,195.0,197.0,154.0,434.0,726.0
5555,4000   ,71100  ,A042743,2023JJ00,99.1,217.0,219.0,171.0,486.0,806.0
5556,4000   ,71100  ,A042745,2020JJ00,59.8,34.0,58.0,14.0,316.0,512.0
5557,4000   ,71100  ,A042745,2021JJ00,60.8,35.0,58.0,14.0,306.0,533.0
5558,4000   ,71100  ,A042745,2022JJ00,66.4,36.0,55.0,17.0,278.0,461.0
5559,4000   ,71100  ,A042745,2023JJ00,92.2,41.0,45.0,18.0,216.0,385.0
5560,4000   ,71100  ,A042744,2020JJ00,62.1,1251.0,2044.0,486.0,8259.0,27170.0
5561,4000   ,71100  ,A042744,2021JJ00,65.1,1398.0,2160.0,519.0,8793.0,28309.0
5562,4000   ,71100  ,A042744,2022JJ00,66.0,1423.0,2180.0,535.0,9042.0,27978.0
5563,4000   ,71100  ,A042744,2023JJ00,67.6,1536.0,2315.0,582.0,9554.0,29238.0
5564,4000   ,71100  ,A042746,2020JJ00,73.5,286.0,406.0,110.0,1351.0,4476.0
5565,4000   ,71100  ,A042746,2021JJ00,73.8,282.0,405.0,113.0,1371.0,4411.0
5566,4000   ,71100  ,A042746,2022JJ00,74.5,304.0,437.0,117.0,1448.0,4979.0
5567,4000   ,71100  ,A042746,2023JJ00,74.8,312.0,458.0,123.0,1541.0,5383.0
5568,4000   ,71100  ,A042748,2020JJ00,1.8,14.0,777.0,444.0,2975.0,5051.0
5569,4000   ,71100  ,A042748,2021JJ00,1.9,16.0,836.0,475.0,3172.0,5160.0
5570,4000   ,71100  ,A042748,2022JJ00,1.9,15.0,829.0,469.0,3042.0,5487.0
5571,4000   ,71100  ,A042748,2023JJ00,1.9,17.0,912.0,525.0,3382.0,5582.0
5572,4000   ,71100  ,A042749,2020JJ00,0.0,0.0,,,,
5573,4000   ,71100  ,A042749,2021JJ00,0.0,0.0,,,,
5574,4000   ,71100  ,A042749,2022JJ00,0.0,0.0,,,,
5575,4000   ,71100  ,A042749,2023JJ00,0.0,0.0,,,,
5576,4000   ,71100  ,A042750,2020JJ00,7.4,35.0,475.0,189.0,1886.0,3337.0
5577,4000   ,71100  ,A042750,2021JJ00,9.0,54.0,593.0,233.0,2246.0,3745.0
5578,4000   ,71100  ,A042750,2022JJ00,9.6,57.0,588.0,254.0,2227.0,3751.0
5579,4000   ,71100  ,A042750,2023JJ00,9.8,61.0,626.0,291.0,2372.0,4041.0
5580,4000   ,71100  ,A042751,2020JJ00,12.4,77.0,626.0,184.0,2638.0,6342.0
5581,4000   ,71100  ,A042751,2021JJ00,12.6,82.0,653.0,191.0,2731.0,6750.0
5582,4000   ,71100  ,A042751,2022JJ00,13.1,85.0,653.0,185.0,2714.0,6846.0
5583,4000   ,71100  ,A042751,2023JJ00,13.5,90.0,678.0,186.0,2814.0,7060.0
5584,4000   ,71100  ,A042752,2020JJ00,2.8,30.0,1077.0,787.0,2734.0,6068.0
5585,4000   ,71100  ,A042752,2021JJ00,2.9,34.0,1145.0,814.0,2935.0,6714.0
5586,4000   ,71100  ,A042752,2022JJ00,2.9,33.0,1147.0,834.0,2834.0,6716.0
5587,4000   ,71100  ,A042752,2023JJ00,2.8,34.0,1246.0,898.0,3087.0,7246.0
5588,4000   ,71100  ,A042753,2020JJ00,0.9,12.0,1375.0,184.0,5387.0,19509.0
5589,4000   ,71100  ,A042753,2021JJ00,1.0,11.0,1117.0,162.0,5085.0,19520.0
5590,4000   ,71100  ,A042753,2022JJ00,1.5,16.0,1021.0,177.0,4466.0,14172.0
5591,4000   ,71100  ,A042753,2023JJ00,1.5,16.0,1032.0,191.0,4271.0,15584.0
5592,4000   ,71100  ,A042756,2020JJ00,0.0,6.0,14152.0,11810.0,35728.0,58707.0
5593,4000   ,71100  ,A042756,2021JJ00,0.0,7.0,15395.0,13124.0,35751.0,54148.0
5594,4000   ,71100  ,A042756,2022JJ00,0.0,6.0,14572.0,12362.0,36236.0,50567.0
5595,4000   ,71100  ,A042756,2023JJ00,0.0,7.0,15358.0,13048.0,39026.0,52471.0
5596,4000   ,71100  ,A052781,2020JJ00,,,,,,
5597,4000   ,71100  ,A052781,2021JJ00,,,,,,
5598,4000   ,71100  ,A052781,2022JJ00,6.7,319.0,4608.0,1800.0,15934.0,49812.0
5599,4000   ,71100  ,A052781,2023JJ00,7.1,350.0,4856.0,1892.0,17016.0,54335.0
5600,4000   ,71100  ,A042747,2020JJ00,1.3,67.0,5184.0,1355.0,23054.0,49182.0
5601,4000   ,71100  ,A042747,2021JJ00,1.3,66.0,4892.0,1311.0,21503.0,43734.0
5602,4000   ,71100  ,A042747,2022JJ00,1.3,62.0,4813.0,1250.0,21541.0,44470.0
5603,4000   ,71100  ,A042747,2023JJ00,1.3,67.0,5298.0,1368.0,23677.0,47778.0
5604,4000   ,71100  ,A042757,2020JJ00,0.1,3.0,3317.0,1211.0,9245.0,27498.0
5605,4000   ,71100  ,A042757,2021JJ00,0.1,3.0,2948.0,1261.0,8978.0,20029.0
5606,4000   ,71100  ,A042757,2022JJ00,0.1,3.0,2668.0,1186.0,7944.0,17358.0
5607,4000   ,71100  ,A042757,2023JJ00,0.1,3.0,2653.0,955.0,8533.0,19078.0
5608,4000   ,71100  ,A049496,2020JJ00,0.0,3.0,7794.0,4861.0,23320.0,49112.0
5609,4000   ,71100  ,A049496,2021JJ00,0.1,4.0,8317.0,4896.0,26987.0,54328.0
5610,4000   ,71100  ,A049496,2022JJ00,0.0,3.0,9042.0,6021.0,26227.0,47737.0
5611,4000   ,71100  ,A049496,2023JJ00,0.0,4.0,9401.0,4825.0,32338.0,70367.0
5612,4000   ,71100  ,A042754,2020JJ00,1.9,21.0,1083.0,1231.0,1522.0,2662.0
5613,4000   ,71100  ,A042754,2021JJ00,1.9,17.0,907.0,872.0,1469.0,2293.0
5614,4000   ,71100  ,A042754,2022JJ00,,,,,,
5615,4000   ,71100  ,A042754,2023JJ00,,,,,,
5616,4000   ,71100  ,A042755,2020JJ00,4.0,284.0,6790.0,2707.0,23206.0,70298.0
5617,4000   ,71100  ,A042755,2021JJ00,3.9,184.0,4673.0,2391.0,17555.0,52710.0
5618,4000   ,71100  ,A042755,2022JJ00,,,,,,
5619,4000   ,71100  ,A042755,2023JJ00,,,,,,
5620,4000   ,71100  ,A042760,2020JJ00,0.9,6.0,529.0,147.0,2210.0,2433.0
5621,4000   ,71100  ,A042760,2021JJ00,1.1,8.0,682.0,101.0,2370.0,11228.0
5622,4000   ,71100  ,A042760,2022JJ00,1.1,6.0,595.0,81.0,1282.0,12552.0
5623,4000   ,71100  ,A042760,2023JJ00,1.8,8.0,446.0,75.0,750.0,9845.0
5624,4000   ,71200  ,T001338,2020JJ00,99.5,2606.0,2642.0,613.0,10491.0,35346.0
5625,4000   ,71200  ,T001338,2021JJ00,99.6,2720.0,2757.0,686.0,10983.0,35632.0
5626,4000   ,71200  ,T001338,2022JJ00,99.5,2882.0,2931.0,731.0,11767.0,36371.0
5627,4000   ,71200  ,T001338,2023JJ00,99.5,3083.0,3159.0,816.0,12631.0,38461.0
5628,4000   ,71200  ,A042743,2020JJ00,99.2,177.0,179.0,136.0,410.0,725.0
5629,4000   ,71200  ,A042743,2021JJ00,99.2,193.0,193.0,149.0,430.0,741.0
5630,4000   ,71200  ,A042743,2022JJ00,99.2,199.0,200.0,155.0,442.0,745.0
5631,4000   ,71200  ,A042743,2023JJ00,99.2,220.0,221.0,172.0,491.0,820.0
5632,4000   ,71200  ,A042745,2020JJ00,62.6,47.0,76.0,19.0,344.0,526.0
5633,4000   ,71200  ,A042745,2021JJ00,63.3,47.0,76.0,15.0,343.0,544.0
5634,4000   ,71200  ,A042745,2022JJ00,68.6,48.0,70.0,18.0,321.0,506.0
5635,4000   ,71200  ,A042745,2023JJ00,92.9,52.0,57.0,19.0,290.0,419.0
5636,4000   ,71200  ,A042744,2020JJ00,66.0,1451.0,2229.0,506.0,9217.0,30584.0
5637,4000   ,71200  ,A042744,2021JJ00,68.8,1611.0,2357.0,550.0,9782.0,31625.0
5638,4000   ,71200  ,A042744,2022JJ00,69.7,1635.0,2373.0,567.0,9985.0,30668.0
5639,4000   ,71200  ,A042744,2023JJ00,71.1,1767.0,2530.0,621.0,10603.0,32301.0
5640,4000   ,71200  ,A042746,2020JJ00,76.9,329.0,447.0,135.0,1569.0,4687.0
5641,4000   ,71200  ,A042746,2021JJ00,77.0,320.0,441.0,137.0,1572.0,4552.0
5642,4000   ,71200  ,A042746,2022JJ00,77.6,336.0,464.0,140.0,1640.0,4983.0
5643,4000   ,71200  ,A042746,2023JJ00,77.6,339.0,482.0,144.0,1718.0,5315.0
5644,4000   ,71200  ,A042748,2020JJ00,2.8,22.0,765.0,425.0,3020.0,4859.0
5645,4000   ,71200  ,A042748,2021JJ00,2.9,24.0,817.0,454.0,3145.0,5266.0
5646,4000   ,71200  ,A042748,2022JJ00,2.8,23.0,814.0,457.0,3125.0,5318.0
5647,4000   ,71200  ,A042748,2023JJ00,2.7,24.0,878.0,497.0,3403.0,5484.0
5648,4000   ,71200  ,A042749,2020JJ00,0.0,,,,,
5649,4000   ,71200  ,A042749,2021JJ00,0.0,0.0,,,,
5650,4000   ,71200  ,A042749,2022JJ00,0.0,0.0,,,,
5651,4000   ,71200  ,A042749,2023JJ00,0.0,0.0,,,,
5652,4000   ,71200  ,A042750,2020JJ00,8.4,42.0,500.0,199.0,1932.0,3369.0
5653,4000   ,71200  ,A042750,2021JJ00,9.8,60.0,605.0,248.0,2281.0,3723.0
5654,4000   ,71200  ,A042750,2022JJ00,10.5,63.0,599.0,272.0,2246.0,3699.0
5655,4000   ,71200  ,A042750,2023JJ00,10.8,70.0,649.0,313.0,2403.0,3989.0
5656,4000   ,71200  ,A042751,2020JJ00,15.4,96.0,628.0,218.0,2500.0,5883.0
5657,4000   ,71200  ,A042751,2021JJ00,15.4,101.0,655.0,225.0,2547.0,6426.0
5658,4000   ,71200  ,A042751,2022JJ00,16.0,104.0,653.0,218.0,2587.0,6405.0
5659,4000   ,71200  ,A042751,2023JJ00,16.3,111.0,692.0,226.0,2738.0,6777.0
5660,4000   ,71200  ,A042752,2020JJ00,3.3,36.0,1099.0,787.0,2789.0,6101.0
5661,4000   ,71200  ,A042752,2021JJ00,3.5,40.0,1144.0,819.0,2926.0,6343.0
5662,4000   ,71200  ,A042752,2022JJ00,3.5,40.0,1158.0,834.0,2841.0,6387.0
5663,4000   ,71200  ,A042752,2023JJ00,3.3,41.0,1235.0,898.0,2999.0,7099.0
5664,4000   ,71200  ,A042753,2020JJ00,0.9,14.0,1437.0,188.0,6482.0,23689.0
5665,4000   ,71200  ,A042753,2021JJ00,1.0,14.0,1361.0,169.0,6463.0,21686.0
5666,4000   ,71200  ,A042753,2022JJ00,1.6,20.0,1256.0,174.0,5437.0,18365.0
5667,4000   ,71200  ,A042753,2023JJ00,1.6,19.0,1156.0,190.0,4908.0,16329.0
5668,4000   ,71200  ,A042756,2020JJ00,0.1,12.0,15007.0,11754.0,36475.0,54651.0
5669,4000   ,71200  ,A042756,2021JJ00,0.1,14.0,14689.0,12075.0,35126.0,50425.0
5670,4000   ,71200  ,A042756,2022JJ00,0.1,15.0,15285.0,12362.0,36945.0,50808.0
5671,4000   ,71200  ,A042756,2023JJ00,0.1,16.0,15994.0,13314.0,39420.0,51360.0
5672,4000   ,71200  ,A052781,2020JJ00,,,,,,
5673,4000   ,71200  ,A052781,2021JJ00,,,,,,
5674,4000   ,71200  ,A052781,2022JJ00,6.1,293.0,4703.0,1773.0,16536.0,52987.0
5675,4000   ,71200  ,A052781,2023JJ00,6.3,313.0,4900.0,1833.0,17102.0,56698.0
5676,4000   ,71200  ,A042747,2020JJ00,1.9,98.0,5178.0,1530.0,22367.0,43481.0
5677,4000   ,71200  ,A042747,2021JJ00,1.9,94.0,4931.0,1442.0,21160.0,41947.0
5678,4000   ,71200  ,A042747,2022JJ00,1.8,89.0,4861.0,1445.0,20786.0,40937.0
5679,4000   ,71200  ,A042747,2023JJ00,1.8,91.0,5062.0,1522.0,21860.0,43833.0
5680,4000   ,71200  ,A042757,2020JJ00,0.1,2.0,2630.0,1186.0,7595.0,18247.0
5681,4000   ,71200  ,A042757,2021JJ00,0.1,3.0,3042.0,969.0,8043.0,52071.0
5682,4000   ,71200  ,A042757,2022JJ00,0.1,3.0,2564.0,1104.0,8211.0,14549.0
5683,4000   ,71200  ,A042757,2023JJ00,0.1,3.0,2749.0,1168.0,9241.0,18177.0
5684,4000   ,71200  ,A049496,2020JJ00,0.1,5.0,6684.0,4159.0,20525.0,40367.0
5685,4000   ,71200  ,A049496,2021JJ00,0.1,7.0,7877.0,5414.0,22804.0,45292.0
5686,4000   ,71200  ,A049496,2022JJ00,0.1,7.0,9039.0,5224.0,31922.0,50358.0
5687,4000   ,71200  ,A049496,2023JJ00,0.1,7.0,9677.0,5475.0,30501.0,74996.0
5688,4000   ,71200  ,A042754,2020JJ00,1.7,19.0,1092.0,1236.0,1464.0,2606.0
5689,4000   ,71200  ,A042754,2021JJ00,1.7,16.0,905.0,868.0,1469.0,2171.0
5690,4000   ,71200  ,A042754,2022JJ00,,,,,,
5691,4000   ,71200  ,A042754,2023JJ00,,,,,,
5692,4000   ,71200  ,A042755,2020JJ00,3.6,250.0,6657.0,2667.0,23103.0,69342.0
5693,4000   ,71200  ,A042755,2021JJ00,3.4,168.0,4771.0,2365.0,17999.0,52927.0
5694,4000   ,71200  ,A042755,2022JJ00,,,,,,
5695,4000   ,71200  ,A042755,2023JJ00,,,,,,
5696,4000   ,71200  ,A042760,2020JJ00,1.2,6.0,436.0,181.0,2200.0,2399.0
5697,4000   ,71200  ,A042760,2021JJ00,1.5,11.0,637.0,120.0,2290.0,11379.0
5698,4000   ,71200  ,A042760,2022JJ00,1.5,8.0,582.0,106.0,812.0,11185.0
5699,4000   ,71200  ,A042760,2023JJ00,2.3,10.0,434.0,82.0,669.0,8666.0
5700,4000   ,71300  ,T001338,2020JJ00,99.6,3072.0,3118.0,768.0,12645.0,41396.0
5701,4000   ,71300  ,T001338,2021JJ00,99.6,3235.0,3279.0,846.0,13162.0,42482.0
5702,4000   ,71300  ,T001338,2022JJ00,99.6,3409.0,3465.0,905.0,14039.0,42991.0
5703,4000   ,71300  ,T001338,2023JJ00,99.6,3639.0,3727.0,988.0,14982.0,46077.0
5704,4000   ,71300  ,A042743,2020JJ00,99.3,182.0,185.0,139.0,424.0,775.0
5705,4000   ,71300  ,A042743,2021JJ00,99.3,202.0,202.0,156.0,452.0,798.0
5706,4000   ,71300  ,A042743,2022JJ00,99.3,207.0,208.0,160.0,463.0,802.0
5707,4000   ,71300  ,A042743,2023JJ00,99.2,229.0,230.0,178.0,510.0,880.0
5708,4000   ,71300  ,A042745,2020JJ00,65.7,61.0,94.0,23.0,367.0,542.0
5709,4000   ,71300  ,A042745,2021JJ00,66.5,62.0,94.0,20.0,374.0,565.0
5710,4000   ,71300  ,A042745,2022JJ00,71.4,62.0,88.0,20.0,349.0,538.0
5711,4000   ,71300  ,A042745,2023JJ00,93.5,65.0,70.0,20.0,315.0,448.0
5712,4000   ,71300  ,A042744,2020JJ00,71.0,1751.0,2502.0,528.0,10605.0,34424.0
5713,4000   ,71300  ,A042744,2021JJ00,73.5,1938.0,2652.0,569.0,11061.0,36212.0
5714,4000   ,71300  ,A042744,2022JJ00,74.5,1983.0,2693.0,593.0,11414.0,35318.0
5715,4000   ,71300  ,A042744,2023JJ00,75.7,2150.0,2893.0,644.0,12178.0,38223.0
5716,4000   ,71300  ,A042746,2020JJ00,80.7,396.0,513.0,168.0,1812.0,4940.0
5717,4000   ,71300  ,A042746,2021JJ00,80.8,385.0,505.0,168.0,1814.0,4899.0
5718,4000   ,71300  ,A042746,2022JJ00,81.3,402.0,530.0,173.0,1902.0,5228.0
5719,4000   ,71300  ,A042746,2023JJ00,80.9,398.0,542.0,174.0,1952.0,5420.0
5720,4000   ,71300  ,A042748,2020JJ00,4.1,30.0,726.0,390.0,2872.0,4692.0
5721,4000   ,71300  ,A042748,2021JJ00,4.1,31.0,755.0,429.0,2783.0,4728.0
5722,4000   ,71300  ,A042748,2022JJ00,4.0,31.0,770.0,445.0,2824.0,4771.0
5723,4000   ,71300  ,A042748,2023JJ00,3.9,33.0,847.0,481.0,3234.0,5175.0
5724,4000   ,71300  ,A042749,2020JJ00,0.0,0.0,,,,
5725,4000   ,71300  ,A042749,2021JJ00,0.0,,,,,
5726,4000   ,71300  ,A042749,2022JJ00,0.0,,,,,
5727,4000   ,71300  ,A042749,2023JJ00,0.0,0.0,,,,
5728,4000   ,71300  ,A042750,2020JJ00,9.2,50.0,546.0,231.0,2026.0,3440.0
5729,4000   ,71300  ,A042750,2021JJ00,10.6,68.0,644.0,284.0,2350.0,3848.0
5730,4000   ,71300  ,A042750,2022JJ00,11.3,73.0,644.0,303.0,2337.0,3900.0
5731,4000   ,71300  ,A042750,2023JJ00,11.6,79.0,684.0,329.0,2493.0,4093.0
5732,4000   ,71300  ,A042751,2020JJ00,19.0,124.0,653.0,244.0,2557.0,5751.0
5733,4000   ,71300  ,A042751,2021JJ00,19.1,127.0,670.0,258.0,2586.0,5995.0
5734,4000   ,71300  ,A042751,2022JJ00,19.6,130.0,671.0,259.0,2573.0,5997.0
5735,4000   ,71300  ,A042751,2023JJ00,19.9,139.0,705.0,263.0,2737.0,6446.0
5736,4000   ,71300  ,A042752,2020JJ00,4.1,45.0,1104.0,787.0,2843.0,6153.0
5737,4000   ,71300  ,A042752,2021JJ00,4.3,49.0,1146.0,819.0,2941.0,6142.0
5738,4000   ,71300  ,A042752,2022JJ00,4.2,49.0,1155.0,838.0,2878.0,6335.0
