ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
2909,GM1970 ,2024HJ02,10.8,12.2,1.4,52.5,0.3
2910,GM1970 ,2024JJ00,12.7,11.4,1.4,52.3,0.3
2911,GM1970 ,2025HJ01,10.2,12.3,1.3,56.3,0.2
2912,GM1695 ,2021HJ01,9.4,11.7,,,
2913,GM1695 ,2021HJ02,9.2,12.0,0.8,,
2914,GM1695 ,2021JJ00,11.2,12.3,0.7,,
2915,GM1695 ,2022HJ01,10.9,9.3,0.9,,
2916,GM1695 ,2022HJ02,11.2,9.1,1.1,,
2917,GM1695 ,2022JJ00,12.8,7.9,1.2,,
2918,GM1695 ,2023HJ01,13.0,9.7,1.5,,
2919,GM1695 ,2023HJ02,12.8,12.7,1.4,,
2920,GM1695 ,2023JJ00,15.1,11.9,1.6,,
2921,GM1695 ,2024HJ01,15.0,7.9,1.2,,
2922,GM1695 ,2024HJ02,17.2,8.0,1.3,,
2923,GM1695 ,2024JJ00,18.6,8.3,1.5,,1.1
2924,GM1695 ,2025HJ01,17.5,9.8,1.3,,
2925,GM1699 ,2021HJ01,10.7,9.8,0.6,63.9,0.3
2926,GM1699 ,2021HJ02,10.8,8.8,0.6,62.9,0.2
2927,GM1699 ,2021JJ00,12.5,9.1,0.7,64.9,0.3
2928,GM1699 ,2022HJ01,10.4,8.2,0.5,51.9,0.2
2929,GM1699 ,2022HJ02,10.4,9.4,0.6,48.4,
2930,GM1699 ,2022JJ00,12.4,8.7,0.6,48.5,0.2
2931,GM1699 ,2023HJ01,10.4,8.0,0.5,51.9,0.3
2932,GM1699 ,2023HJ02,10.4,8.3,0.5,61.5,0.3
2933,GM1699 ,2023JJ00,12.2,7.9,0.5,55.2,0.3
2934,GM1699 ,2024HJ01,11.1,8.5,0.6,62.9,0.3
2935,GM1699 ,2024HJ02,11.6,9.8,0.7,59.5,0.4
2936,GM1699 ,2024JJ00,13.3,9.5,0.8,65.1,0.4
2937,GM1699 ,2025HJ01,11.3,8.3,0.7,46.2,0.4
2938,GM0171 ,2021HJ01,9.1,15.8,1.4,55.1,0.1
2939,GM0171 ,2021HJ02,8.8,16.6,1.4,58.6,0.2
2940,GM0171 ,2021JJ00,10.5,14.8,1.5,57.1,0.2
2941,GM0171 ,2022HJ01,8.5,14.1,1.2,50.4,0.3
2942,GM0171 ,2022HJ02,8.5,14.2,1.1,54.8,0.2
2943,GM0171 ,2022JJ00,10.1,12.7,1.3,51.1,0.3
2944,GM0171 ,2023HJ01,8.3,11.3,0.9,50.0,0.2
2945,GM0171 ,2023HJ02,8.4,10.6,0.9,48.0,0.1
2946,GM0171 ,2023JJ00,9.9,10.2,1.1,46.6,0.2
2947,GM0171 ,2024HJ01,9.2,9.0,0.9,54.3,
2948,GM0171 ,2024HJ02,9.4,8.7,0.8,52.9,0.1
2949,GM0171 ,2024JJ00,11.1,8.3,1.0,55.2,0.2
2950,GM0171 ,2025HJ01,8.9,8.1,0.8,42.0,0.2
2951,GM0575 ,2021HJ01,12.5,5.4,0.5,59.5,
2952,GM0575 ,2021HJ02,12.2,4.6,0.5,47.6,0.2
2953,GM0575 ,2021JJ00,14.7,4.9,0.6,54.3,0.2
2954,GM0575 ,2022HJ01,12.1,4.5,0.5,40.5,0.2
2955,GM0575 ,2022HJ02,12.5,4.6,0.5,41.0,0.2
2956,GM0575 ,2022JJ00,14.8,4.4,0.5,39.5,0.2
2957,GM0575 ,2023HJ01,12.8,4.2,0.5,46.2,0.2
2958,GM0575 ,2023HJ02,13.4,4.4,0.6,47.7,0.2
2959,GM0575 ,2023JJ00,15.6,3.9,0.6,47.9,0.3
2960,GM0575 ,2024HJ01,14.2,3.4,0.5,38.6,0.2
2961,GM0575 ,2024HJ02,14.3,3.3,0.5,37.2,
2962,GM0575 ,2024JJ00,16.9,3.3,0.7,37.7,0.2
2963,GM0575 ,2025HJ01,14.2,3.5,0.6,40.4,
2964,GM0820 ,2021HJ01,9.1,8.4,0.7,48.4,
2965,GM0820 ,2021HJ02,9.0,7.2,0.6,55.6,
2966,GM0820 ,2021JJ00,10.9,7.4,0.7,46.9,
2967,GM0820 ,2022HJ01,8.2,8.2,0.4,47.1,
2968,GM0820 ,2022HJ02,9.0,7.5,0.4,,
2969,GM0820 ,2022JJ00,10.2,6.8,0.4,,
2970,GM0820 ,2023HJ01,9.2,5.3,0.3,,
2971,GM0820 ,2023HJ02,10.0,5.1,0.2,,
2972,GM0820 ,2023JJ00,11.3,4.7,0.3,,
2973,GM0820 ,2024HJ01,10.7,4.0,0.2,,
2974,GM0820 ,2024HJ02,11.1,3.2,0.2,,
2975,GM0820 ,2024JJ00,12.9,3.4,0.2,,
2976,GM0820 ,2025HJ01,10.4,3.8,0.4,47.1,
2977,GM0302 ,2021HJ01,8.9,11.9,1.4,43.5,
2978,GM0302 ,2021HJ02,9.6,12.0,1.3,48.1,0.2
2979,GM0302 ,2021JJ00,11.1,11.1,1.5,44.8,0.2
2980,GM0302 ,2022HJ01,9.6,10.9,1.1,42.9,
2981,GM0302 ,2022HJ02,10.3,10.1,1.1,42.9,0.2
2982,GM0302 ,2022JJ00,12.3,9.7,1.2,47.4,0.2
2983,GM0302 ,2023HJ01,9.6,8.6,0.9,37.3,0.3
2984,GM0302 ,2023HJ02,10.1,8.2,0.9,41.4,0.3
2985,GM0302 ,2023JJ00,11.9,7.9,1.0,37.3,0.3
2986,GM0302 ,2024HJ01,10.5,7.5,0.8,43.4,
2987,GM0302 ,2024HJ02,10.8,7.8,0.8,53.8,0.2
2988,GM0302 ,2024JJ00,12.4,7.1,1.0,43.8,0.3
2989,GM0302 ,2025HJ01,9.8,8.7,0.9,46.6,0.2
2990,GM0579 ,2021HJ01,11.8,3.6,0.6,,
2991,GM0579 ,2021HJ02,11.8,2.9,0.6,,
2992,GM0579 ,2021JJ00,14.0,3.2,0.6,,
2993,GM0579 ,2022HJ01,11.3,2.8,0.6,28.1,
2994,GM0579 ,2022HJ02,12.1,3.1,0.5,30.0,
2995,GM0579 ,2022JJ00,14.2,3.1,0.6,27.8,
2996,GM0579 ,2023HJ01,12.7,3.6,0.5,41.4,
2997,GM0579 ,2023HJ02,12.5,3.6,0.5,51.9,
2998,GM0579 ,2023JJ00,15.1,3.2,0.6,43.8,
2999,GM0579 ,2024HJ01,12.0,4.0,0.5,40.0,
3000,GM0579 ,2024HJ02,11.0,3.3,0.5,27.6,
3001,GM0579 ,2024JJ00,14.3,3.3,0.5,29.0,
3002,GM0579 ,2025HJ01,10.5,3.5,0.5,33.3,
3003,GM0823 ,2021HJ01,9.3,2.9,0.4,,
3004,GM0823 ,2021HJ02,9.7,2.5,0.3,,
3005,GM0823 ,2021JJ00,11.9,2.5,0.4,,
3006,GM0823 ,2022HJ01,9.5,3.8,0.2,,
3007,GM0823 ,2022HJ02,10.4,3.8,0.3,,
3008,GM0823 ,2022JJ00,12.7,3.3,0.3,,
3009,GM0823 ,2023HJ01,11.2,2.4,0.4,,
3010,GM0823 ,2023HJ02,10.6,2.3,0.4,,
3011,GM0823 ,2023JJ00,14.1,2.1,0.5,,
3012,GM0823 ,2024HJ01,10.9,,0.4,,
3013,GM0823 ,2024HJ02,11.3,2.4,0.4,,
3014,GM0823 ,2024JJ00,13.5,2.0,0.5,,
3015,GM0823 ,2025HJ01,9.9,2.4,0.4,,
3016,GM0824 ,2021HJ01,9.8,7.8,0.8,56.8,0.2
3017,GM0824 ,2021HJ02,9.7,8.6,0.7,59.0,
3018,GM0824 ,2021JJ00,12.0,7.4,0.8,59.1,0.2
3019,GM0824 ,2022HJ01,10.1,7.1,0.6,63.6,0.3
3020,GM0824 ,2022HJ02,10.0,5.8,0.5,69.0,0.3
3021,GM0824 ,2022JJ00,12.5,5.6,0.6,60.6,0.3
3022,GM0824 ,2023HJ01,9.6,7.6,0.7,61.0,0.2
3023,GM0824 ,2023HJ02,9.1,7.2,0.6,60.6,
3024,GM0824 ,2023JJ00,11.6,6.1,0.6,59.5,0.2
3025,GM0824 ,2024HJ01,9.7,5.4,0.6,60.0,
3026,GM0824 ,2024HJ02,9.7,5.9,0.6,71.9,
3027,GM0824 ,2024JJ00,11.6,5.2,0.6,62.2,
3028,GM0824 ,2025HJ01,9.6,6.3,0.5,66.7,
3029,GM1895 ,2021HJ01,14.1,18.0,1.9,56.5,0.4
3030,GM1895 ,2021HJ02,13.3,19.3,2.1,57.0,0.4
3031,GM1895 ,2021JJ00,16.0,18.2,2.2,56.3,0.5
3032,GM1895 ,2022HJ01,13.9,20.4,2.1,56.7,0.4
3033,GM1895 ,2022HJ02,13.8,21.3,2.0,58.6,0.4
3034,GM1895 ,2022JJ00,15.9,19.8,2.3,55.5,0.5
3035,GM1895 ,2023HJ01,14.0,18.8,2.1,60.7,0.5
3036,GM1895 ,2023HJ02,13.9,20.0,2.2,63.1,0.5
3037,GM1895 ,2023JJ00,15.8,19.0,2.4,62.6,0.6
3038,GM1895 ,2024HJ01,13.2,19.6,2.2,56.8,0.5
3039,GM1895 ,2024HJ02,12.9,19.3,2.1,58.3,0.5
3040,GM1895 ,2024JJ00,15.3,18.4,2.3,57.5,0.6
3041,GM1895 ,2025HJ01,12.4,18.6,1.7,62.7,0.5
3042,GM0269 ,2021HJ01,9.2,12.3,1.1,57.1,
3043,GM0269 ,2021HJ02,9.4,10.9,1.0,50.9,
3044,GM0269 ,2021JJ00,11.0,11.4,1.2,52.3,
3045,GM0269 ,2022HJ01,9.5,9.8,0.9,56.3,
3046,GM0269 ,2022HJ02,9.3,10.4,1.0,49.1,
3047,GM0269 ,2022JJ00,11.1,9.9,1.2,54.8,
3048,GM0269 ,2023HJ01,9.0,11.5,0.9,56.5,
3049,GM0269 ,2023HJ02,9.3,9.9,0.8,51.1,
3050,GM0269 ,2023JJ00,10.8,9.9,0.9,53.2,
3051,GM0269 ,2024HJ01,9.8,8.5,0.8,60.5,
3052,GM0269 ,2024HJ02,10.1,8.3,0.7,57.9,
3053,GM0269 ,2024JJ00,11.3,7.8,0.7,59.0,
3054,GM0269 ,2025HJ01,9.5,7.8,0.7,55.3,
3055,GM0173 ,2021HJ01,9.4,13.9,1.2,61.6,0.2
3056,GM0173 ,2021HJ02,10.0,13.1,1.2,61.1,
3057,GM0173 ,2021JJ00,11.5,13.0,1.2,63.2,0.2
3058,GM0173 ,2022HJ01,10.0,13.1,1.1,57.4,
3059,GM0173 ,2022HJ02,10.5,12.1,1.2,54.9,
3060,GM0173 ,2022JJ00,12.0,11.6,1.2,58.7,
3061,GM0173 ,2023HJ01,10.8,9.3,1.1,48.5,
3062,GM0173 ,2023HJ02,10.7,10.3,1.1,50.8,0.2
3063,GM0173 ,2023JJ00,12.7,9.4,1.2,49.3,0.2
3064,GM0173 ,2024HJ01,10.9,9.9,1.1,49.3,0.2
3065,GM0173 ,2024HJ02,11.0,9.7,1.1,48.5,
3066,GM0173 ,2024JJ00,13.0,8.8,1.3,47.9,0.2
3067,GM0173 ,2025HJ01,10.5,9.7,1.3,44.4,0.2
3068,GM1773 ,2021HJ01,9.2,11.7,1.2,41.5,
3069,GM1773 ,2021HJ02,9.0,10.6,1.2,42.5,
3070,GM1773 ,2021JJ00,10.7,10.3,1.3,37.0,
3071,GM1773 ,2022HJ01,8.6,10.4,1.1,41.0,
3072,GM1773 ,2022HJ02,8.9,10.4,1.1,36.8,
3073,GM1773 ,2022JJ00,10.2,10.2,1.3,37.8,
3074,GM1773 ,2023HJ01,9.8,9.3,0.9,56.3,
3075,GM1773 ,2023HJ02,9.8,8.9,0.9,46.7,
3076,GM1773 ,2023JJ00,11.6,9.5,1.1,58.3,
3077,GM1773 ,2024HJ01,10.4,7.6,1.0,42.9,
3078,GM1773 ,2024HJ02,10.7,7.7,0.9,50.0,
3079,GM1773 ,2024JJ00,12.4,7.3,1.1,47.2,
3080,GM1773 ,2025HJ01,10.2,8.4,0.7,65.2,
3081,GM0175 ,2021HJ01,9.8,14.5,1.2,53.5,
3082,GM0175 ,2021HJ02,10.2,14.8,1.2,57.8,
3083,GM0175 ,2021JJ00,11.7,13.6,1.3,57.4,
3084,GM0175 ,2022HJ01,10.2,12.2,0.9,52.9,
3085,GM0175 ,2022HJ02,10.3,11.7,0.8,63.3,
3086,GM0175 ,2022JJ00,11.7,11.8,1.0,55.3,
3087,GM0175 ,2023HJ01,10.7,10.2,0.9,52.9,
3088,GM0175 ,2023HJ02,10.8,10.1,0.7,55.6,
3089,GM0175 ,2023JJ00,12.2,9.2,0.9,51.5,
3090,GM0175 ,2024HJ01,11.1,9.7,0.8,67.9,
3091,GM0175 ,2024HJ02,11.2,8.9,0.8,58.6,
3092,GM0175 ,2024JJ00,12.7,8.6,0.9,60.6,
3093,GM0175 ,2025HJ01,11.6,6.2,0.7,44.0,
3094,GM1586 ,2021HJ01,13.3,16.6,1.7,65.6,0.3
3095,GM1586 ,2021HJ02,12.9,14.7,1.4,60.0,0.2
3096,GM1586 ,2021JJ00,15.5,14.7,1.8,62.6,0.3
3097,GM1586 ,2022HJ01,12.7,13.8,1.4,63.5,0.2
3098,GM1586 ,2022HJ02,12.8,13.4,1.4,59.7,0.3
3099,GM1586 ,2022JJ00,14.8,13.3,1.6,60.5,0.3
3100,GM1586 ,2023HJ01,12.6,15.2,1.4,67.6,0.3
3101,GM1586 ,2023HJ02,14.0,15.1,1.5,73.4,0.3
3102,GM1586 ,2023JJ00,15.2,15.0,1.6,71.8,0.3
3103,GM1586 ,2024HJ01,14.6,14.5,1.2,77.6,0.3
3104,GM1586 ,2024HJ02,14.7,12.5,1.3,64.3,0.3
3105,GM1586 ,2024JJ00,17.1,13.0,1.4,70.7,0.4
3106,GM1586 ,2025HJ01,13.8,12.0,1.2,54.0,0.4
3107,GM0826 ,2021HJ01,12.1,7.5,1.1,37.2,0.3
3108,GM0826 ,2021HJ02,12.3,7.3,1.0,41.2,0.3
3109,GM0826 ,2021JJ00,14.7,6.9,1.2,38.3,0.3
3110,GM0826 ,2022HJ01,13.0,6.5,0.9,38.1,0.3
3111,GM0826 ,2022HJ02,13.3,6.9,0.9,34.0,0.3
3112,GM0826 ,2022JJ00,15.8,6.2,1.0,36.8,0.3
3113,GM0826 ,2023HJ01,14.4,5.9,0.9,39.0,0.3
3114,GM0826 ,2023HJ02,14.2,6.1,0.9,39.4,0.2
3115,GM0826 ,2023JJ00,17.1,5.5,1.1,37.0,0.3
3116,GM0826 ,2024HJ01,14.2,5.8,0.9,45.4,0.3
3117,GM0826 ,2024HJ02,14.4,6.7,0.9,45.3,0.3
3118,GM0826 ,2024JJ00,17.0,6.0,1.0,43.6,0.4
3119,GM0826 ,2025HJ01,13.5,6.1,0.9,47.4,0.3
3120,GM0085 ,2021HJ01,11.0,12.0,1.5,47.1,
3121,GM0085 ,2021HJ02,11.7,10.1,1.6,37.0,
3122,GM0085 ,2021JJ00,13.9,11.4,1.6,51.4,
3123,GM0085 ,2022HJ01,13.0,11.5,2.2,37.8,
3124,GM0085 ,2022HJ02,13.3,11.6,2.1,35.8,0.3
3125,GM0085 ,2022JJ00,15.4,11.7,2.3,37.7,0.3
3126,GM0085 ,2023HJ01,13.5,11.4,1.8,38.3,0.3
3127,GM0085 ,2023HJ02,13.0,12.3,1.6,39.7,0.3
3128,GM0085 ,2023JJ00,15.3,11.0,1.9,34.9,0.3
3129,GM0085 ,2024HJ01,13.2,10.8,1.6,40.0,0.3
3130,GM0085 ,2024HJ02,13.3,11.7,1.8,41.3,0.4
3131,GM0085 ,2024JJ00,15.8,10.4,1.9,40.0,0.4
3132,GM0085 ,2025HJ01,12.6,10.2,1.9,34.5,0.3
3133,GM0431 ,2021HJ01,8.5,8.9,1.0,66.7,
3134,GM0431 ,2021HJ02,7.6,9.2,0.8,64.3,
3135,GM0431 ,2021JJ00,9.3,7.5,0.9,64.7,
3136,GM0431 ,2022HJ01,10.2,7.0,0.4,,
3137,GM0431 ,2022HJ02,9.8,8.4,0.4,,
3138,GM0431 ,2022JJ00,11.3,7.2,0.5,,
3139,GM0431 ,2023HJ01,7.5,10.1,0.4,,
3140,GM0431 ,2023HJ02,7.7,12.0,0.4,,
3141,GM0431 ,2023JJ00,8.8,10.5,0.5,80.0,
3142,GM0431 ,2024HJ01,9.8,10.1,0.6,,
3143,GM0431 ,2024HJ02,11.0,10.6,0.5,,
3144,GM0431 ,2024JJ00,12.8,9.1,0.6,,
3145,GM0431 ,2025HJ01,10.4,7.5,,,
3146,GM0432 ,2021HJ01,7.9,12.8,0.7,62.5,
3147,GM0432 ,2021HJ02,7.6,11.6,0.5,91.7,
3148,GM0432 ,2021JJ00,9.0,11.3,0.7,64.7,
3149,GM0432 ,2022HJ01,7.9,13.6,0.7,66.7,
3150,GM0432 ,2022HJ02,7.9,13.0,0.8,58.8,
3151,GM0432 ,2022JJ00,9.3,12.1,0.8,61.1,
3152,GM0432 ,2023HJ01,10.3,8.7,0.5,83.3,
3153,GM0432 ,2023HJ02,9.8,9.2,0.5,66.7,
3154,GM0432 ,2023JJ00,11.9,8.3,0.7,73.3,
3155,GM0432 ,2024HJ01,10.4,6.5,0.4,,
3156,GM0432 ,2024HJ02,10.0,7.7,0.5,,
3157,GM0432 ,2024JJ00,12.2,7.0,0.5,,
3158,GM0432 ,2025HJ01,8.6,9.9,0.6,76.9,
3159,GM0086 ,2021HJ01,10.0,16.4,1.6,59.1,0.2
3160,GM0086 ,2021HJ02,9.9,16.8,1.7,59.8,
3161,GM0086 ,2021JJ00,11.9,14.8,1.7,59.4,0.3
3162,GM0086 ,2022HJ01,9.5,13.2,1.3,48.7,0.3
3163,GM0086 ,2022HJ02,9.8,12.2,1.2,51.4,
3164,GM0086 ,2022JJ00,11.6,12.4,1.4,51.8,0.3
3165,GM0086 ,2023HJ01,10.3,12.3,1.3,57.5,
3166,GM0086 ,2023HJ02,10.3,14.2,1.4,60.5,
3167,GM0086 ,2023JJ00,12.2,12.9,1.5,61.6,
3168,GM0086 ,2024HJ01,10.2,12.6,1.1,61.9,
3169,GM0086 ,2024HJ02,9.7,13.0,0.9,66.7,
3170,GM0086 ,2024JJ00,11.9,12.0,1.2,60.6,
3171,GM0086 ,2025HJ01,9.8,13.8,1.0,71.4,
3172,GM0828 ,2021HJ01,13.5,8.0,1.3,42.3,0.3
3173,GM0828 ,2021HJ02,13.3,8.6,1.2,40.8,0.3
3174,GM0828 ,2021JJ00,16.6,7.4,1.4,42.1,0.4
3175,GM0828 ,2022HJ01,14.2,8.6,1.2,47.9,0.2
3176,GM0828 ,2022HJ02,14.6,8.2,1.1,49.7,0.2
3177,GM0828 ,2022JJ00,17.6,7.6,1.3,50.2,0.3
3178,GM0828 ,2023HJ01,14.5,7.4,1.1,52.8,0.2
3179,GM0828 ,2023HJ02,14.9,8.0,1.1,48.1,0.2
3180,GM0828 ,2023JJ00,17.8,7.3,1.2,46.6,0.3
3181,GM0828 ,2024HJ01,15.4,8.3,1.2,52.2,0.3
3182,GM0828 ,2024HJ02,15.4,7.8,1.1,50.5,0.3
3183,GM0828 ,2024JJ00,18.6,7.5,1.3,52.6,0.3
3184,GM0828 ,2025HJ01,14.2,7.1,1.0,52.1,0.3
3185,GM1509 ,2021HJ01,13.7,10.6,1.6,45.4,0.2
3186,GM1509 ,2021HJ02,14.0,10.8,1.6,43.6,
3187,GM1509 ,2021JJ00,16.4,10.0,1.8,43.8,0.2
3188,GM1509 ,2022HJ01,14.0,9.2,1.5,40.4,
3189,GM1509 ,2022HJ02,14.5,9.2,1.6,45.9,0.2
3190,GM1509 ,2022JJ00,16.6,9.3,1.7,44.7,0.2
3191,GM1509 ,2023HJ01,15.5,8.8,1.7,40.0,0.2
3192,GM1509 ,2023HJ02,15.2,8.9,1.6,39.0,
3193,GM1509 ,2023JJ00,17.4,7.8,1.7,38.2,0.2
3194,GM1509 ,2024HJ01,15.7,7.6,1.5,44.8,0.2
3195,GM1509 ,2024HJ02,15.1,9.0,1.4,50.0,0.2
3196,GM1509 ,2024JJ00,17.7,8.4,1.6,48.6,0.2
3197,GM1509 ,2025HJ01,15.0,8.5,1.5,50.0,0.3
3198,GM0437 ,2021HJ01,9.9,7.1,0.4,72.7,
3199,GM0437 ,2021HJ02,9.4,7.1,0.3,,
3200,GM0437 ,2021JJ00,11.3,6.2,0.3,,
3201,GM0437 ,2022HJ01,9.5,7.4,0.3,,
3202,GM0437 ,2022HJ02,10.4,7.8,,,
3203,GM0437 ,2022JJ00,11.9,8.3,0.4,72.7,
3204,GM0437 ,2023HJ01,10.1,8.7,,,
3205,GM0437 ,2023HJ02,10.1,8.0,0.3,,
3206,GM0437 ,2023JJ00,12.4,7.3,0.4,,
3207,GM0437 ,2024HJ01,10.1,8.2,0.3,,
3208,GM0437 ,2024HJ02,10.3,7.7,0.4,,
3209,GM0437 ,2024JJ00,12.0,7.5,0.4,,
3210,GM0437 ,2025HJ01,9.5,7.9,0.4,,
3211,GM0589 ,2021HJ01,8.5,9.2,1.2,33.3,
3212,GM0589 ,2021HJ02,8.7,9.0,0.9,,
3213,GM0589 ,2021JJ00,10.3,8.1,1.2,33.3,
3214,GM0589 ,2022HJ01,8.6,6.9,0.6,,
3215,GM0589 ,2022HJ02,8.5,5.8,0.5,,
3216,GM0589 ,2022JJ00,10.3,5.8,0.7,,
3217,GM0589 ,2023HJ01,8.7,8.0,0.9,44.4,
3218,GM0589 ,2023HJ02,9.1,9.3,0.7,,
3219,GM0589 ,2023JJ00,10.6,8.1,0.9,44.4,
3220,GM0589 ,2024HJ01,9.5,14.4,0.7,,
3221,GM0589 ,2024HJ02,9.4,15.1,0.5,,
3222,GM0589 ,2024JJ00,11.2,14.5,0.8,53.3,
3223,GM0589 ,2025HJ01,7.7,8.4,0.5,,
3224,GM1734 ,2021HJ01,10.9,9.1,1.0,51.4,0.3
3225,GM1734 ,2021HJ02,11.0,9.9,1.2,47.9,0.3
3226,GM1734 ,2021JJ00,13.0,9.3,1.3,49.6,0.4
3227,GM1734 ,2022HJ01,11.0,7.9,1.0,39.4,0.2
3228,GM1734 ,2022HJ02,11.4,7.1,1.0,37.8,0.2
3229,GM1734 ,2022JJ00,13.1,7.3,1.1,40.2,0.2
3230,GM1734 ,2023HJ01,12.1,6.4,0.8,40.7,0.2
3231,GM1734 ,2023HJ02,12.2,6.5,0.8,37.5,0.2
3232,GM1734 ,2023JJ00,14.5,6.2,0.8,41.0,0.2
3233,GM1734 ,2024HJ01,12.5,7.4,0.8,50.6,0.2
3234,GM1734 ,2024HJ02,12.3,7.9,0.7,58.0,0.2
3235,GM1734 ,2024JJ00,14.8,7.3,0.8,55.4,0.2
3236,GM1734 ,2025HJ01,12.2,7.4,0.6,55.2,0.2
3237,GM0590 ,2021HJ01,13.2,8.7,1.2,42.1,0.2
3238,GM0590 ,2021HJ02,13.2,8.3,1.1,36.8,
3239,GM0590 ,2021JJ00,15.9,8.4,1.3,40.7,0.2
3240,GM0590 ,2022HJ01,13.0,8.2,1.0,44.3,0.2
3241,GM0590 ,2022HJ02,13.8,7.3,0.9,46.6,0.2
3242,GM0590 ,2022JJ00,16.2,6.7,1.1,40.6,0.2
3243,GM0590 ,2023HJ01,13.3,7.1,1.2,37.3,0.3
3244,GM0590 ,2023HJ02,11.9,7.8,1.3,38.0,0.2
3245,GM0590 ,2023JJ00,15.1,7.0,1.4,39.3,0.3
3246,GM0590 ,2024HJ01,11.6,8.6,1.3,44.9,0.3
3247,GM0590 ,2024HJ02,12.2,7.9,1.2,45.3,0.3
3248,GM0590 ,2024JJ00,14.3,7.8,1.4,45.9,0.4
3249,GM0590 ,2025HJ01,11.7,7.5,1.0,46.0,0.3
3250,GM1894 ,2021HJ01,9.4,9.0,1.1,29.8,0.2
3251,GM1894 ,2021HJ02,10.0,8.9,1.1,28.4,0.2
3252,GM1894 ,2021JJ00,11.6,8.5,1.2,30.7,0.3
3253,GM1894 ,2022HJ01,9.8,9.9,1.0,35.6,0.2
3254,GM1894 ,2022HJ02,9.3,10.0,1.0,36.0,0.2
3255,GM1894 ,2022JJ00,11.5,9.5,1.1,34.5,0.3
3256,GM1894 ,2023HJ01,9.6,9.2,0.9,31.4,0.2
3257,GM1894 ,2023HJ02,9.5,9.2,1.0,38.4,0.2
3258,GM1894 ,2023JJ00,11.7,8.9,1.0,40.0,0.3
3259,GM1894 ,2024HJ01,10.0,8.2,0.9,35.8,0.2
3260,GM1894 ,2024HJ02,10.5,6.9,0.8,37.3,0.2
3261,GM1894 ,2024JJ00,12.4,6.8,0.9,36.1,0.3
3262,GM1894 ,2025HJ01,10.0,6.0,0.8,39.3,0.3
3263,GM0765 ,2021HJ01,14.1,17.1,2.4,41.2,
3264,GM0765 ,2021HJ02,13.7,18.2,1.9,40.5,
3265,GM0765 ,2021JJ00,15.7,17.9,2.4,40.4,
3266,GM0765 ,2022HJ01,13.8,21.7,2.3,43.1,
3267,GM0765 ,2022HJ02,14.5,21.1,2.7,39.7,
3268,GM0765 ,2022JJ00,16.4,20.4,2.7,44.1,
3269,GM0765 ,2023HJ01,14.3,19.3,2.4,43.4,
3270,GM0765 ,2023HJ02,13.9,18.2,2.4,41.5,
3271,GM0765 ,2023JJ00,16.2,19.0,2.9,46.9,
3272,GM0765 ,2024HJ01,13.8,17.7,2.2,45.1,
3273,GM0765 ,2024HJ02,13.4,17.0,2.1,44.9,
3274,GM0765 ,2024JJ00,15.4,15.9,2.4,40.0,
3275,GM0765 ,2025HJ01,13.4,17.8,2.0,41.3,
3276,GM1926 ,2021HJ01,9.3,5.8,0.5,56.3,0.1
3277,GM1926 ,2021HJ02,8.9,5.6,0.4,49.1,0.1
3278,GM1926 ,2021JJ00,11.1,5.1,0.5,50.0,0.1
3279,GM1926 ,2022HJ01,9.9,4.9,0.3,56.8,0.1
3280,GM1926 ,2022HJ02,10.0,4.3,0.3,58.8,0.1
3281,GM1926 ,2022JJ00,11.9,4.3,0.3,54.5,0.1
3282,GM1926 ,2023HJ01,11.0,4.1,0.3,53.8,0.1
3283,GM1926 ,2023HJ02,11.0,4.7,0.3,65.9,0.1
3284,GM1926 ,2023JJ00,13.1,4.4,0.4,58.3,0.1
3285,GM1926 ,2024HJ01,11.3,4.3,0.2,75.0,0.1
3286,GM1926 ,2024HJ02,11.0,3.9,0.3,72.7,
3287,GM1926 ,2024JJ00,13.3,3.8,0.3,71.4,0.1
3288,GM1926 ,2025HJ01,10.3,3.9,0.3,68.3,
3289,GM0439 ,2021HJ01,10.3,11.7,1.0,52.1,0.2
3290,GM0439 ,2021HJ02,10.2,12.5,0.9,54.1,0.2
3291,GM0439 ,2021JJ00,12.2,11.3,1.1,52.9,0.2
3292,GM0439 ,2022HJ01,9.7,11.7,0.9,51.0,0.2
3293,GM0439 ,2022HJ02,9.8,11.2,0.9,53.1,0.2
3294,GM0439 ,2022JJ00,11.6,10.9,1.0,53.4,0.3
3295,GM0439 ,2023HJ01,9.5,11.7,0.8,56.3,0.2
3296,GM0439 ,2023HJ02,9.2,14.3,0.7,55.3,0.2
3297,GM0439 ,2023JJ00,11.1,12.5,0.8,55.9,0.2
3298,GM0439 ,2024HJ01,9.1,13.6,0.7,54.4,0.2
3299,GM0439 ,2024HJ02,9.6,12.2,0.7,47.1,0.4
3300,GM0439 ,2024JJ00,11.2,12.6,0.8,50.4,0.4
3301,GM0439 ,2025HJ01,9.4,9.2,0.7,41.9,0.5
3302,GM0273 ,2021HJ01,10.4,12.8,1.6,59.5,
3303,GM0273 ,2021HJ02,10.9,12.8,1.6,56.5,
3304,GM0273 ,2021JJ00,12.8,10.9,1.9,52.0,
3305,GM0273 ,2022HJ01,10.0,10.9,1.3,42.6,
