ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
3584,PV29  ,1998MM12,9.0,6.7,2.4,2.4,1.6,,,,,,,,,,,,,,,44.0,31.6,12.5,12.5,9.0,,,,,,,,,,,,,,
3585,PV29  ,1998KW04,83.3,51.0,32.3,32.3,24.7,7.2,,,,,,,,,,,,,,471.2,249.6,221.6,221.6,182.2,37.0,,,,,,,,,,,,,
3586,PV29  ,1998JJ00,808.0,501.4,306.6,306.3,251.5,43.7,2.1,2.6,,1.4,,,,,3.5,,,,,5769.1,3604.5,2164.6,2164.5,1890.6,228.0,8.6,8.6,,2.4,,,,,20.3,,,,
3587,PV29  ,1999MM01,15.2,7.2,8.0,8.0,7.1,,,,,,,,,,,,,,,83.6,34.5,49.1,49.1,43.4,,,,,,,,,,,,,,
3588,PV29  ,1999MM02,21.2,15.3,5.8,5.8,4.3,1.4,,,,,,,,,,,,,,115.4,76.8,38.6,38.6,30.2,7.0,,,,,,,,,,,,,
3589,PV29  ,1999MM03,19.3,12.5,6.8,6.8,6.0,,,,,,,,,,,,,,,98.3,58.6,39.7,39.6,35.0,,,,,,,,,,,,,,
3590,PV29  ,1999KW01,55.7,35.0,20.7,20.6,17.4,2.9,,,,,,,,,,,,,,297.3,169.9,127.4,127.2,108.5,15.1,,,,,,,,,,,,,
3591,PV29  ,1999MM04,59.7,22.6,37.0,37.0,30.9,5.3,,,,,,,,,,,,,,316.6,95.6,221.0,220.9,189.9,28.2,,,,,,,,,,,,,
3592,PV29  ,1999MM05,130.0,79.8,50.3,50.2,41.7,7.1,,,,,,,,,,,,,,657.4,428.8,228.6,228.5,193.6,29.6,,,,,,,,,,,,,
3593,PV29  ,1999MM06,85.3,44.7,40.6,40.5,36.8,2.9,,,,,,,,,,,,,,535.4,262.5,272.8,272.4,257.7,11.9,,,,,,,,,,,,,
3594,PV29  ,1999KW02,275.1,147.2,127.9,127.7,109.3,15.3,,,,,,,,,,,,,,1509.3,786.9,722.4,721.8,641.3,69.7,,,,,,,,,,,,,
3595,PV29  ,1999MM07,192.1,106.2,85.9,85.8,74.2,8.4,,1.0,,,,,,,,,,,,1709.0,965.7,743.3,742.7,683.7,48.5,,2.9,,,,,,,,,,,
3596,PV29  ,1999MM08,168.9,123.0,45.9,45.8,33.9,7.7,,,,,,,,,1.0,,,,,1477.6,1165.6,312.1,311.7,248.0,44.3,,,,,,,,,8.8,,,,
3597,PV29  ,1999MM09,76.0,47.1,28.9,28.8,23.6,3.1,,,,,,,,,,,,,,433.4,256.0,177.4,177.1,157.2,10.0,,,,,,,,,,,,,
3598,PV29  ,1999KW03,436.9,276.2,160.7,160.4,131.8,19.3,1.4,2.0,,1.2,1.1,,,,2.7,,,,,3620.0,2387.2,1232.8,1231.4,1088.9,102.8,6.9,5.8,,2.4,3.1,,,,16.6,,,,
3599,PV29  ,1999MM10,67.0,33.7,33.3,33.3,31.2,1.1,,,,,,,,,,,,,,440.7,179.9,260.8,260.7,239.7,7.1,,,,,,,,,,,,,
3600,PV29  ,1999MM11,28.3,18.6,9.8,9.8,4.7,4.8,,,,,,,,,,,,,,110.7,68.8,42.0,42.0,20.1,20.6,,,,,,,,,,,,,
3601,PV29  ,1999MM12,12.0,7.5,4.5,4.6,3.4,1.0,,,,,,,,,,,,,,56.8,32.2,24.6,24.8,19.9,4.6,,,,,,,,,,,,,
3602,PV29  ,1999KW04,107.3,59.7,47.6,47.6,39.3,7.0,,,,,,,,,1.1,,,,,608.3,280.9,327.4,327.5,279.7,32.2,,,,,,,,,13.5,,,,
3603,PV29  ,1999JJ00,875.0,518.1,356.9,356.4,297.8,44.4,2.2,3.1,,1.4,1.4,,,,4.9,,,,,6034.9,3625.0,2409.9,2407.9,2118.4,219.9,10.0,9.2,,2.6,4.3,,,,36.9,,,,
3604,PV29  ,2000MM01,16.1,7.0,9.2,9.2,8.1,1.0,,,,,,,,,,,,,,88.5,29.9,58.6,58.6,52.3,5.0,,,,,,,,,,,,,
3605,PV29  ,2000MM02,11.2,8.8,2.4,2.4,1.7,,,,,,,,,,,,,,,42.6,31.1,11.5,11.5,8.8,,,,,,,,,,,,,,
3606,PV29  ,2000MM03,33.4,23.1,10.3,10.3,8.7,1.3,,,,,,,,,,,,,,197.1,121.7,75.5,75.4,64.7,9.2,,,,,,,,,,,,,
3607,PV29  ,2000KW01,60.7,38.9,21.8,21.8,18.4,3.0,,,,,,,,,,,,,,328.2,182.7,145.5,145.5,125.8,16.1,,,,,,,,,,,,,
3608,PV29  ,2000MM04,79.3,31.9,47.4,47.3,39.6,5.9,,1.0,,,,,,,,,,,,448.7,149.8,298.9,298.7,262.6,30.0,,2.6,,,,,,,,,,,
3609,PV29  ,2000MM05,99.8,66.6,33.2,33.1,26.6,5.6,,,,,,,,,,,,,,539.3,344.1,195.2,195.0,167.7,24.1,,,,,,,,,,,,,
3610,PV29  ,2000MM06,142.1,73.0,69.0,68.9,58.1,8.2,,,,,,,,,,,,,,871.7,460.4,411.3,411.0,367.7,34.5,,,,,,,,,,,,,
3611,PV29  ,2000KW02,321.2,171.5,149.6,149.3,124.3,19.7,,2.6,,,,,,,1.4,,,,,1859.7,954.3,905.5,904.7,798.1,88.5,,5.6,,,,,,,7.5,,,,
3612,PV29  ,2000MM07,151.8,84.3,67.5,67.3,54.7,9.4,,1.0,,,,,,,,,,,,1351.2,773.1,578.1,577.4,511.8,52.0,,3.6,,,,,,,,,,,
3613,PV29  ,2000MM08,187.9,124.2,63.8,63.7,45.8,14.4,,1.1,,,,,,,,,,,,1632.0,1150.7,481.3,481.2,390.7,75.2,,4.0,,,,,,,,,,,
3614,PV29  ,2000MM09,87.8,52.2,35.6,35.1,30.3,3.3,,,,,,,,,,,,,,568.1,313.1,255.0,254.5,228.2,18.2,,,,,,,,,,,,,
3615,PV29  ,2000KW03,427.5,260.6,166.9,166.1,130.8,27.1,1.7,2.2,,,,,,,2.1,,,,,3551.3,2236.9,1314.4,1313.1,1130.7,145.4,8.5,7.9,,,,,,,11.7,,,,
3616,PV29  ,2000MM10,74.1,35.4,38.8,38.8,36.3,2.2,,,,,,,,,,,,,,503.1,206.6,296.4,296.2,283.9,10.3,,,,,,,,,,,,,
3617,PV29  ,2000MM11,25.2,17.1,8.1,8.1,4.7,3.3,,,,,,,,,,,,,,111.9,68.8,43.1,43.1,25.4,17.1,,,,,,,,,,,,,
3618,PV29  ,2000MM12,18.8,13.0,5.7,5.7,4.3,1.2,,,,,,,,,,,,,,96.3,68.5,27.9,27.9,22.0,5.5,,,,,,,,,,,,,
3619,PV29  ,2000KW04,118.1,65.5,52.6,52.6,45.2,6.8,,,,,,,,,,,,,,711.3,343.8,367.5,367.3,331.3,32.8,,,,,,,,,,,,,
3620,PV29  ,2000JJ00,927.5,536.6,390.9,389.9,318.8,56.6,2.6,5.0,1.2,,,,,,4.1,,,,,6450.6,3717.7,2732.8,2730.6,2385.9,282.8,13.4,14.7,7.6,,,,,,22.5,,,,
3621,PV29  ,2001MM01,30.5,17.2,13.3,13.3,11.3,1.9,,,,,,,,,,,,,,94.1,42.4,51.7,51.8,45.0,5.3,,,,,,,,,,,,,
3622,PV29  ,2001MM02,15.7,10.5,5.1,5.1,4.4,,,,,,,,,,,,,,,62.5,40.7,21.7,21.8,18.5,,,,,,,,,,,,,,
3623,PV29  ,2001MM03,29.2,22.7,6.5,6.4,4.7,1.6,,,,,,,,,,,,,,143.4,101.8,41.6,41.2,32.0,8.1,,,,,,,,,,,,,
3624,PV29  ,2001KW01,75.4,50.5,24.9,24.8,20.4,4.1,,,,,,,,,,,,,,300.1,185.0,115.1,114.8,95.6,16.0,,,,,,,,,,,,,
3625,PV29  ,2001MM04,69.1,29.2,39.9,39.9,32.1,6.9,,,,,,,,,,,,,,386.0,122.8,263.2,263.2,222.2,36.2,,,,,,,,,,,,,
3626,PV29  ,2001MM05,113.1,78.1,35.0,35.0,27.7,6.3,,,,,,,,,,,,,,540.9,370.1,170.9,170.8,143.7,22.8,,,,,,,,,,,,,
3627,PV29  ,2001MM06,118.3,64.2,54.1,54.2,48.0,4.7,,,,,,,,,,,,,,845.6,452.3,393.3,393.3,350.8,35.4,,,,,,,,,,,,,
3628,PV29  ,2001KW02,300.5,171.4,129.1,129.0,107.8,17.9,,,,,,,,,1.3,,,,,1772.5,945.2,827.4,827.3,716.6,94.4,,,,,,,,,7.3,,,,
3629,PV29  ,2001MM07,147.3,85.7,61.7,61.7,51.2,6.9,,1.7,,,,,,,,,,,,1267.2,770.8,496.4,496.1,444.1,41.7,,3.3,,,,,,,,,,,
3630,PV29  ,2001MM08,194.6,124.2,70.4,70.4,55.1,11.3,,1.5,,,,,,,,,,,,1693.2,1206.0,487.2,487.2,406.9,64.5,,3.4,,,,,,,,,,,
3631,PV29  ,2001MM09,73.2,41.7,31.5,31.5,26.2,3.0,,,,,,,,,,,,,,453.9,236.8,217.1,217.1,196.1,12.5,,,,,,,,,,,,,
3632,PV29  ,2001KW03,415.2,251.6,163.6,163.5,132.5,21.3,1.2,3.7,,,1.1,,,,2.0,,,,,3414.2,2213.6,1200.7,1200.4,1047.1,118.7,5.2,7.7,,,1.9,,,,12.7,,,,
3633,PV29  ,2001MM10,75.9,39.1,36.8,36.8,34.3,1.9,,,,,,,,,,,,,,520.6,229.9,290.7,290.7,273.1,9.1,,,,,,,,,,,,,
3634,PV29  ,2001MM11,27.2,16.3,10.8,10.8,5.1,5.5,,,,,,,,,,,,,,114.0,63.0,51.0,50.9,25.7,23.9,,,,,,,,,,,,,
3635,PV29  ,2001MM12,16.3,13.0,3.3,3.3,2.0,1.1,,,,,,,,,,,,,,83.9,61.5,22.4,22.5,13.8,5.8,,,,,,,,,,,,,
3636,PV29  ,2001KW04,119.4,68.4,50.9,50.9,41.3,8.5,,,,,,,,,,,,,,718.4,354.3,364.1,364.1,312.6,38.7,,,,,,,,,,,,,
3637,PV29  ,2001JJ00,910.4,541.9,368.5,368.3,301.9,51.8,2.2,4.9,,1.1,1.2,,,,4.1,,,,,6205.3,3698.0,2507.3,2506.5,2171.9,267.8,10.6,12.4,,2.5,2.1,,,,32.2,,,,
3638,PV29  ,2002MM01,21.2,10.6,10.6,10.6,9.6,,,,,,,,,,,,,,,121.1,54.1,66.9,66.9,60.7,,,,,,,,,,,,,,
3639,PV29  ,2002MM02,23.3,17.4,5.9,5.9,4.7,1.1,,,,,,,,,,,,,,111.8,80.6,31.2,31.1,24.7,5.7,,,,,,,,,,,,,
3640,PV29  ,2002MM03,31.0,17.5,13.5,13.5,12.1,1.1,,,,,,,,,,,,,,156.7,75.0,81.7,81.7,76.0,4.9,,,,,,,,,,,,,
3641,PV29  ,2002KW01,75.6,45.6,30.0,30.0,26.4,3.0,,,,,,,,,,,,,,389.5,209.7,179.8,179.6,161.4,15.1,,,,,,,,,,,,,
3642,PV29  ,2002MM04,67.9,33.3,34.6,34.6,27.9,5.8,,,,,,,,,,,,,,321.6,131.8,189.8,189.7,160.0,25.4,,,,,,,,,,,,,
3643,PV29  ,2002MM05,138.9,84.1,54.7,54.7,46.1,7.0,,,,,,,,,,,,,,713.3,450.8,262.5,262.2,229.8,25.8,,,,,,,,,,,,,
3644,PV29  ,2002MM06,97.6,52.4,45.2,45.2,40.4,3.6,,,,,,,,,,,,,,684.7,359.8,324.9,324.7,301.6,16.0,,,,,,,,,,,,,
3645,PV29  ,2002KW02,304.4,169.9,134.6,134.4,114.4,16.3,1.1,,,,,,,,,,,,,1719.5,942.3,777.2,776.6,691.5,67.2,5.4,,,,,,,,,,,,
3646,PV29  ,2002MM07,128.0,85.0,43.0,42.9,35.3,5.0,,,,,,,,,,,,,,1088.3,755.8,332.5,331.9,292.8,27.6,,,,,,,,,,,,,
3647,PV29  ,2002MM08,203.6,128.3,75.3,75.2,60.9,9.6,,,,1.1,,,,,,,,,,1917.8,1279.6,638.1,637.7,561.8,51.3,,,,2.4,,,,,,,,,
3648,PV29  ,2002MM09,99.6,58.7,40.8,40.8,33.7,6.3,,,,,,,,,,,,,,521.1,280.7,240.4,240.2,211.8,20.1,,,,,,,,,,,,,
3649,PV29  ,2002KW03,431.2,272.0,159.2,158.9,129.9,20.9,1.4,1.5,,1.3,,,,,1.4,,,,,3527.2,2316.2,1211.0,1209.8,1066.4,99.1,7.2,4.2,,2.9,,,,,13.7,,,,
3650,PV29  ,2002MM10,77.6,38.7,38.9,38.9,36.5,2.0,,,,,,,,,,,,,,536.8,227.9,308.9,308.9,295.0,11.5,,,,,,,,,,,,,
3651,PV29  ,2002MM11,32.5,21.8,10.8,10.8,5.5,4.9,,,,,,,,,,,,,,135.4,85.2,50.2,50.2,29.6,19.4,,,,,,,,,,,,,
3652,PV29  ,2002MM12,25.3,20.3,5.1,5.1,3.0,2.0,,,,,,,,,,,,,,121.5,93.3,28.2,28.1,18.5,9.0,,,,,,,,,,,,,
3653,PV29  ,2002KW04,135.4,80.7,54.7,54.7,45.1,8.9,,,,,,,,,,,,,,793.7,406.4,387.3,387.2,343.1,39.9,,,,,,,,,,,,,
3654,PV29  ,2002JJ00,946.7,568.2,378.5,378.0,315.8,49.1,2.7,2.7,,1.6,,,,2.0,2.0,,,,,6429.9,3874.6,2555.4,2553.3,2262.4,221.2,13.9,8.3,,3.6,,,,15.9,18.4,,,,
3655,PV29  ,2003MM01,24.6,14.2,10.4,10.4,8.7,,,,,,,,,,,,,,,139.8,73.6,66.2,66.1,52.5,,,,,,,,,,,,,,
3656,PV29  ,2003MM02,23.8,20.1,3.7,3.6,2.4,,,,,,,,,,,,,,,115.7,95.4,20.3,20.2,11.1,,,,,,,,,,,,,,
3657,PV29  ,2003MM03,39.0,25.0,14.0,14.0,10.8,2.8,,,,,,,,,,,,,,214.3,127.6,86.7,86.6,68.8,13.5,,,,,,,,,,,,,
3658,PV29  ,2003KW01,87.4,59.4,28.1,28.0,21.9,4.4,,,,,,,,,,,,,,469.8,296.7,173.1,172.9,132.4,20.1,,,,,,,,,,,,,
3659,PV29  ,2003MM04,80.3,30.7,49.6,49.6,40.9,7.0,,,,,,,,,,,,,,430.9,135.6,295.3,295.2,255.0,32.8,,,,,,,,,,,,,
3660,PV29  ,2003MM05,93.7,67.2,26.4,26.3,20.3,4.6,,,,,,,,,,,,,,472.7,328.7,143.9,143.5,119.1,17.1,,,,,,,,,,,,,
3661,PV29  ,2003MM06,169.4,91.4,77.9,77.8,67.1,9.2,,,,,,,,,,,,,,1146.3,643.9,502.4,501.6,446.4,47.6,,,,,,,,,,,,,
3662,PV29  ,2003KW02,343.3,189.4,154.0,153.8,128.3,20.9,,1.8,,,,,,,,,,,,2049.8,1108.2,941.6,940.3,820.5,97.6,,7.1,,,,,,,,,,,
3663,PV29  ,2003MM07,131.7,89.6,42.1,42.0,28.4,9.9,,1.2,,,,,,,,,,,,1091.9,816.5,275.3,274.6,210.8,50.7,,2.9,,,,,,,,,,,
3664,PV29  ,2003MM08,230.9,145.9,85.0,84.9,64.9,15.8,,1.1,,,,,,,,,,,,2054.9,1382.0,672.9,672.5,580.3,76.0,,2.5,,,,,,,,,,,
3665,PV29  ,2003MM09,92.2,48.3,43.8,43.8,38.7,4.2,,,,,,,,,,,,,,663.4,275.7,387.7,387.7,359.8,23.2,,,,,,,,,,,,,
3666,PV29  ,2003KW03,454.8,283.8,170.9,170.7,132.1,30.0,1.4,2.5,,,,,,1.5,,,,,,3810.1,2474.2,1335.9,1334.7,1150.8,149.8,6.3,5.9,,,,,,8.9,,,,,
3667,PV29  ,2003MM10,77.6,44.0,33.7,33.6,29.3,3.4,,,,,,,,,,,,,,482.8,241.2,241.6,241.3,218.5,17.8,,,,,,,,,,,,,
3668,PV29  ,2003MM11,26.8,18.3,8.5,8.4,4.7,3.3,,,,,,,,,,,,,,139.0,90.3,48.7,48.6,34.6,12.3,,,,,,,,,,,,,
3669,PV29  ,2003MM12,22.7,18.4,4.3,4.3,2.6,1.5,,,,,,,,,,,,,,139.1,97.4,41.7,41.6,28.0,6.9,,,,,,,,,,,,,
3670,PV29  ,2003KW04,127.1,80.7,46.4,46.3,36.6,8.2,,,,,,,,,,,,,,760.9,428.9,332.1,331.5,281.2,37.1,,,,,,,,,,,,,
3671,PV29  ,2003JJ00,1012.6,613.2,399.4,398.9,318.8,63.4,2.4,5.0,1.4,1.1,,,,3.0,2.7,,,,,7090.6,4307.9,2782.7,2779.5,2384.9,304.6,14.6,22.0,7.8,1.2,,,,23.6,18.6,,,,
3672,PV29  ,2004MM01,26.4,15.3,11.1,11.1,9.6,1.3,,,,,,,,,,,,,,140.2,75.2,65.0,65.1,56.5,6.2,,,,,,,,,,,,,
3673,PV29  ,2004MM02,29.2,21.5,7.7,7.7,6.2,1.4,,,,,,,,,,,,,,125.4,92.6,32.8,32.8,26.8,5.2,,,,,,,,,,,,,
3674,PV29  ,2004MM03,31.1,24.3,6.8,6.7,5.1,1.4,,,,,,,,,,,,,,185.9,128.1,57.8,57.8,45.1,11.6,,,,,,,,,,,,,
3675,PV29  ,2004KW01,86.6,61.1,25.5,25.5,20.9,4.1,,,,,,,,,,,,,,451.6,295.9,155.7,155.7,128.4,22.9,,,,,,,,,,,,,
3676,PV29  ,2004MM04,79.3,30.4,48.9,48.9,41.5,6.2,,,,,,,,,,,,,,429.4,125.8,303.6,303.6,271.3,27.5,,,,,,,,,,,,,
3677,PV29  ,2004MM05,123.7,79.7,44.0,44.0,36.2,6.7,,,,,,,,,,,,,,611.8,399.3,212.5,212.5,182.1,27.3,,,,,,,,,,,,,
3678,PV29  ,2004MM06,129.4,76.9,52.4,52.4,47.1,3.2,,,,,,,,,,,,,,818.8,500.0,318.7,318.4,293.2,15.0,,,,,,,,,,,,,
3679,PV29  ,2004KW02,332.4,187.0,145.3,145.3,124.8,16.0,1.2,1.3,,,,,,,,,,,,1859.9,1025.1,834.8,834.5,746.6,69.8,5.7,2.5,,,,,,,,,,,
3680,PV29  ,2004MM07,150.6,100.0,50.6,50.5,37.8,9.1,,1.2,,,,,,,,,,,,1465.2,1060.5,404.7,404.1,332.9,57.2,,2.3,,,,,,,,,,,
3681,PV29  ,2004MM08,215.3,136.6,78.7,78.7,65.3,9.6,,1.3,,,,,,,,,,,,1923.3,1362.0,561.3,561.3,504.3,43.5,,2.7,,,,,,,,,,,
3682,PV29  ,2004MM09,97.6,56.9,40.8,40.7,35.1,4.4,,,,,,,,,,,,,,657.5,344.7,312.7,312.7,290.4,15.2,,,,,,,,,,,,,
3683,PV29  ,2004KW03,463.6,293.5,170.1,169.9,138.1,23.1,1.7,2.6,,,,,,1.3,1.0,,,,,4046.0,2767.2,1278.8,1278.1,1127.7,115.9,7.6,5.2,,,,,,9.2,6.8,,,,
3684,PV29  ,2004MM10,65.2,33.7,31.5,31.5,29.2,1.7,,,,,,,,,,,,,,505.6,232.1,273.5,273.5,256.1,12.8,,,,,,,,,,,,,
3685,PV29  ,2004MM11,33.3,20.7,12.6,12.6,6.6,5.8,,,,,,,,,,,,,,146.4,82.6,63.7,63.8,35.9,25.3,,,,,,,,,,,,,
3686,PV29  ,2004MM12,18.1,14.3,3.8,3.8,2.2,1.5,,,,,,,,,,,,,,82.2,63.4,18.8,18.8,11.1,6.7,,,,,,,,,,,,,
3687,PV29  ,2004KW04,116.6,68.7,47.9,47.9,38.0,8.9,,,,,,,,,,,,,,734.2,378.1,356.0,356.1,303.1,44.8,,,,,,,,,,,,,
3688,PV29  ,2004JJ00,999.2,610.3,388.9,388.6,321.8,52.1,3.4,4.1,1.3,,,,,2.6,1.8,,,,,7091.6,4466.3,2625.2,2624.4,2305.8,253.3,17.6,8.5,7.3,,,,,18.1,12.3,,,,
3689,PV29  ,2005MM01,15.5,10.7,4.8,4.8,3.9,,,,,,,,,,,,,,,72.1,45.1,27.0,26.9,23.4,,,,,,,,,,,,,,
3690,PV29  ,2005MM02,20.0,15.6,4.3,4.4,3.0,1.2,,,,,,,,,,,,,,91.3,69.7,21.7,21.7,16.3,4.5,,,,,,,,,,,,,
3691,PV29  ,2005MM03,31.2,19.7,11.5,11.5,10.1,1.2,,,,,,,,,,,,,,159.5,86.8,72.7,72.6,66.2,5.1,,,,,,,,,,,,,
3692,PV29  ,2005KW01,66.7,46.0,20.7,20.7,17.0,3.2,,,,,,,,,,,,,,322.9,201.6,121.3,121.3,105.9,12.7,,,,,,,,,,,,,
3693,PV29  ,2005MM04,51.6,29.5,22.0,22.0,14.5,6.8,,,,,,,,,,,,,,255.3,134.8,120.5,120.4,81.1,36.0,,,,,,,,,,,,,
3694,PV29  ,2005MM05,122.9,75.5,47.3,47.3,40.2,6.4,,,,,,,,,,,,,,591.2,386.5,204.7,204.6,178.7,22.9,,,,,,,,,,,,,
3695,PV29  ,2005MM06,76.8,52.8,23.9,23.9,19.2,4.0,,,,,,,,,,,,,,560.2,358.0,202.2,202.0,177.3,21.9,,,,,,,,,,,,,
3696,PV29  ,2005KW02,251.2,157.9,93.3,93.2,73.8,17.1,,,,,,,,,,,,,,1406.7,879.3,527.4,527.0,437.1,80.8,,,,,,,,,,,,,
3697,PV29  ,2005MM07,158.1,102.4,55.7,53.2,40.2,10.1,,1.0,,,,,,,,,,,2.5,1398.6,936.4,462.2,446.0,379.3,54.1,,2.9,,,,,,,,,,,16.0
3698,PV29  ,2005MM08,194.8,132.1,62.6,62.6,46.7,12.7,,1.1,,,,,,,,,,,,1740.0,1281.1,458.9,458.5,381.5,60.8,,3.1,,,,,,,,,,,
3699,PV29  ,2005MM09,80.8,51.2,29.7,29.7,23.4,4.8,,,,,,,,,,,,,,532.9,314.7,218.2,218.1,191.0,19.2,,,,,,,,,,,,,
3700,PV29  ,2005KW03,433.7,285.7,148.0,145.4,110.4,27.5,1.2,2.3,,,,,,1.3,,,,,2.5,3671.4,2532.1,1139.3,1122.6,951.7,134.1,7.2,6.6,,,,,,8.8,,,,,16.2
3701,PV29  ,2005MM10,80.8,42.2,38.6,38.6,35.0,3.2,,,,,,,,,,,,,,607.4,303.7,303.7,303.7,284.1,17.1,,,,,,,,,,,,,
3702,PV29  ,2005MM11,35.3,21.3,14.0,14.0,6.0,7.4,,,,,,,,,,,,,,154.4,82.6,71.8,71.9,39.3,29.8,,,,,,,,,,,,,
3703,PV29  ,2005MM12,26.4,22.1,4.3,4.3,2.2,2.0,,,,,,,,,,,,,,126.6,99.0,27.6,27.6,17.9,9.1,,,,,,,,,,,,,
3704,PV29  ,2005KW04,142.5,85.6,56.9,56.9,43.2,12.5,,,,,,,,,,,,,,888.5,485.3,403.2,403.3,341.3,56.0,,,,,,,,,,,,,
3705,PV29  ,2005JJ00,894.1,575.2,318.9,316.2,244.4,60.4,2.0,3.4,1.2,,,,,2.4,1.0,,,,2.5,6289.5,4098.3,2191.3,2174.1,1836.0,283.6,11.5,9.8,8.3,,,,,14.6,6.0,,,,16.3
3706,PV29  ,2006MM01,26.2,16.8,9.4,9.4,7.2,2.0,,,,,,,,,,,,,,135.2,82.2,53.0,53.0,42.6,9.1,,,,,,,,,,,,,
3707,PV29  ,2006MM02,22.6,17.0,5.7,5.7,4.2,1.4,,,,,,,,,,,,,,97.9,71.9,25.9,25.9,20.3,4.6,,,,,,,,,,,,,
3708,PV29  ,2006MM03,29.3,22.0,7.3,7.3,4.9,2.2,,,,,,,,,,,,,,143.9,100.7,43.2,43.1,31.6,10.1,,,,,,,,,,,,,
3709,PV29  ,2006KW01,78.2,55.8,22.4,22.4,16.3,5.6,,,,,,,,,,,,,,377.0,254.8,122.1,122.1,94.5,23.9,,,,,,,,,,,,,
3710,PV29  ,2006MM04,74.9,30.6,44.3,44.3,34.8,8.3,,,,,,,,,,,,,,407.5,139.5,268.0,267.9,226.7,36.4,,,,,,,,,,,,,
3711,PV29  ,2006MM05,118.2,83.9,34.3,34.3,25.9,7.2,,,,,,,,,,,,,,581.1,414.3,166.9,166.8,136.7,26.3,,,,,,,,,,,,,
3712,PV29  ,2006MM06,139.5,81.3,58.3,58.2,50.6,6.0,,,,,,,,,,,,,,952.7,542.9,409.8,409.7,373.6,29.3,,,,,,,,,,,,,
3713,PV29  ,2006KW02,332.5,195.7,136.9,136.8,111.3,21.5,1.2,1.2,,,,,,1.0,,,,,,1941.3,1096.7,844.7,844.4,737.0,91.9,4.2,2.8,,,,,,5.1,,,,,
3714,PV29  ,2006MM07,172.3,97.5,74.8,74.7,61.1,10.3,,,,,,,,,,,,,,1454.3,860.6,593.7,593.4,532.7,48.3,,,,,,,,,,,,,
3715,PV29  ,2006MM08,170.7,117.1,53.6,53.5,39.1,10.0,,1.3,,,,,,,,,,,,1514.2,1110.4,403.8,403.5,330.4,52.7,,3.4,,,,,,,,,,,
3716,PV29  ,2006MM09,99.6,61.3,38.3,38.3,31.1,5.5,,,,,,,,,,,,,,643.0,385.7,257.3,257.2,224.1,24.5,,,,,,,,,,,,,
3717,PV29  ,2006KW03,442.7,276.0,166.7,166.6,131.4,25.8,1.8,2.4,,,,,,1.6,,,,,,3611.4,2356.7,1254.8,1254.1,1087.1,125.4,9.6,6.3,,,,,,9.9,,,,,
3718,PV29  ,2006MM10,91.7,47.9,43.8,43.8,39.5,3.7,,,,,,,,,,,,,,602.4,293.9,308.5,308.5,290.2,15.4,,,,,,,,,,,,,
3719,PV29  ,2006MM11,34.8,22.4,12.3,12.3,4.8,7.3,,,,,,,,,,,,,,152.2,87.7,64.5,64.5,30.1,32.5,,,,,,,,,,,,,
3720,PV29  ,2006MM12,24.7,20.3,4.4,4.4,2.6,1.8,,,,,,,,,,,,,,140.1,112.2,27.8,27.8,18.8,8.4,,,,,,,,,,,,,
3721,PV29  ,2006KW04,151.2,90.7,60.5,60.5,46.8,12.7,,,,,,,,,,,,,,894.7,493.8,400.9,400.8,339.1,56.4,,,,,,,,,,,,,
3722,PV29  ,2006JJ00,1004.6,618.1,386.5,386.2,305.8,65.6,3.2,3.8,1.4,,,,,2.9,1.5,,,,,6824.4,4202.0,2622.4,2621.3,2257.7,297.6,15.1,10.5,8.6,,,,,16.8,9.6,,,,
3723,PV29  ,2007MM01,31.0,17.3,13.7,13.7,10.7,3.0,,,,,,,,,,,,,,151.3,77.3,74.0,74.0,61.0,12.8,,,,,,,,,,,,,
3724,PV29  ,2007MM02,32.7,23.3,9.4,9.4,6.1,3.2,,,,,,,,,,,,,,136.7,95.4,41.3,41.3,29.3,11.3,,,,,,,,,,,,,
3725,PV29  ,2007MM03,27.8,19.6,8.2,8.2,6.3,1.8,,,,,,,,,,,,,,120.4,78.4,42.0,42.0,34.8,7.1,,,,,,,,,,,,,
3726,PV29  ,2007KW01,91.5,60.2,31.3,31.3,23.2,8.0,,,,,,,,,,,,,,408.4,251.0,157.4,157.3,125.2,31.2,,,,,,,,,,,,,
3727,PV29  ,2007MM04,98.6,42.2,56.3,56.3,44.2,10.1,,,,,,,,,,,,,,487.9,171.8,316.1,316.1,267.8,39.7,,,,,,,,,,,,,
3728,PV29  ,2007MM05,163.3,97.5,65.8,65.7,52.6,11.6,,,,,,,,,,,,,,840.2,527.0,313.1,313.0,263.2,45.2,,,,,,,,,,,,,
