ID,Leeftijd,Perioden,TotaalBevolking_1,Mannen_2,Vrouwen_3
1518, 29,2060JJ00,220470,111026,109445
1519, 30,2012JJ00,203609,101940,101669
1520, 30,2013JJ00,199111,100090,99021
1521, 30,2014JJ00,198364,99642,98722
1522, 30,2015JJ00,203725,102555,101169
1523, 30,2016JJ00,207090,103973,103117
1524, 30,2017JJ00,212357,106318,106039
1525, 30,2018JJ00,214114,107959,106155
1526, 30,2019JJ00,214063,107567,106496
1527, 30,2020JJ00,216653,108723,107930
1528, 30,2021JJ00,224476,113127,111349
1529, 30,2022JJ00,224804,113081,111723
1530, 30,2023JJ00,222675,112279,110397
1531, 30,2024JJ00,221405,111367,110038
1532, 30,2025JJ00,222022,111776,110246
1533, 30,2026JJ00,217349,109364,107985
1534, 30,2027JJ00,217084,109766,107317
1535, 30,2028JJ00,218763,109817,108946
1536, 30,2029JJ00,224800,113223,111577
1537, 30,2030JJ00,226309,114147,112162
1538, 30,2031JJ00,230878,116055,114823
1539, 30,2032JJ00,227913,114714,113198
1540, 30,2033JJ00,226255,113988,112267
1541, 30,2034JJ00,225446,113578,111869
1542, 30,2035JJ00,219180,110142,109038
1543, 30,2036JJ00,213754,107591,106163
1544, 30,2037JJ00,211817,106815,105002
1545, 30,2038JJ00,208631,104739,103892
1546, 30,2039JJ00,211738,106797,104941
1547, 30,2040JJ00,212153,106685,105468
1548, 30,2041JJ00,211727,106315,105412
1549, 30,2042JJ00,209005,105163,103842
1550, 30,2043JJ00,208608,104954,103653
1551, 30,2044JJ00,208844,105071,103773
1552, 30,2045JJ00,209310,105312,103998
1553, 30,2046JJ00,210003,105668,104335
1554, 30,2047JJ00,210877,106126,104751
1555, 30,2048JJ00,212043,106721,105321
1556, 30,2049JJ00,213369,107395,105974
1557, 30,2050JJ00,214648,108046,106603
1558, 30,2051JJ00,215868,108664,107204
1559, 30,2052JJ00,216864,109173,107691
1560, 30,2053JJ00,217885,109690,108196
1561, 30,2054JJ00,218716,110104,108612
1562, 30,2055JJ00,219377,110435,108943
1563, 30,2056JJ00,219900,110702,109197
1564, 30,2057JJ00,220292,110898,109395
1565, 30,2058JJ00,220603,111052,109551
1566, 30,2059JJ00,220809,111148,109661
1567, 30,2060JJ00,220907,111196,109710
1568, 31,2012JJ00,206633,103649,102984
1569, 31,2013JJ00,204019,102103,101916
1570, 31,2014JJ00,199444,100186,99258
1571, 31,2015JJ00,198568,99659,98909
1572, 31,2016JJ00,203801,102502,101299
1573, 31,2017JJ00,207172,103939,103233
1574, 31,2018JJ00,212449,106300,106149
1575, 31,2019JJ00,214226,107957,106270
1576, 31,2020JJ00,214152,107560,106592
1577, 31,2021JJ00,216715,108707,108008
1578, 31,2022JJ00,224493,113082,111411
1579, 31,2023JJ00,224832,113043,111789
1580, 31,2024JJ00,222716,112243,110474
1581, 31,2025JJ00,221481,111355,110126
1582, 31,2026JJ00,222103,111769,110335
1583, 31,2027JJ00,217480,109385,108095
1584, 31,2028JJ00,217214,109781,107434
1585, 31,2029JJ00,218899,109839,109060
1586, 31,2030JJ00,224915,113230,111685
1587, 31,2031JJ00,226429,114155,112274
1588, 31,2032JJ00,230977,116052,114926
1589, 31,2033JJ00,228043,114730,113313
1590, 31,2034JJ00,226406,114012,112394
1591, 31,2035JJ00,225606,113606,112000
1592, 31,2036JJ00,219388,110200,109188
1593, 31,2037JJ00,214000,107666,106334
1594, 31,2038JJ00,212080,106898,105181
1595, 31,2039JJ00,208920,104840,104080
1596, 31,2040JJ00,212011,106885,105126
1597, 31,2041JJ00,212432,106778,105654
1598, 31,2042JJ00,211992,106402,105591
1599, 31,2043JJ00,209310,105270,104040
1600, 31,2044JJ00,208916,105064,103852
1601, 31,2045JJ00,209151,105179,103972
1602, 31,2046JJ00,209615,105418,104198
1603, 31,2047JJ00,210306,105773,104533
1604, 31,2048JJ00,211175,106227,104948
1605, 31,2049JJ00,212336,106819,105517
1606, 31,2050JJ00,213656,107488,106167
1607, 31,2051JJ00,214929,108137,106792
1608, 31,2052JJ00,216143,108753,107390
1609, 31,2053JJ00,217135,109258,107877
1610, 31,2054JJ00,218154,109773,108381
1611, 31,2055JJ00,218978,110183,108795
1612, 31,2056JJ00,219634,110511,109123
1613, 31,2057JJ00,220154,110778,109376
1614, 31,2058JJ00,220544,110972,109572
1615, 31,2059JJ00,220851,111125,109727
1616, 31,2060JJ00,221057,111221,109836
1617, 32,2012JJ00,200095,100342,99752
1618, 32,2013JJ00,206891,103753,103138
1619, 32,2014JJ00,204251,102170,102081
1620, 32,2015JJ00,199515,100146,99368
1621, 32,2016JJ00,198580,99586,98994
1622, 32,2017JJ00,203736,102391,101345
1623, 32,2018JJ00,207151,103867,103284
1624, 32,2019JJ00,212430,106238,106192
1625, 32,2020JJ00,214204,107898,106306
1626, 32,2021JJ00,214109,107496,106613
1627, 32,2022JJ00,216658,108639,108019
1628, 32,2023JJ00,224389,112983,111406
1629, 32,2024JJ00,224739,112951,111789
1630, 32,2025JJ00,222640,112155,110485
1631, 32,2026JJ00,221435,111289,110146
1632, 32,2027JJ00,222068,111708,110360
1633, 32,2028JJ00,217487,109346,108140
1634, 32,2029JJ00,217224,109738,107486
1635, 32,2030JJ00,218911,109801,109110
1636, 32,2031JJ00,224910,113179,111732
1637, 32,2032JJ00,226429,114107,112323
1638, 32,2033JJ00,230957,115992,114965
1639, 32,2034JJ00,228055,114687,113368
1640, 32,2035JJ00,226435,113976,112459
1641, 32,2036JJ00,225646,113575,112071
1642, 32,2037JJ00,219472,110194,109277
1643, 32,2038JJ00,214118,107679,106439
1644, 32,2039JJ00,212216,106919,105297
1645, 32,2040JJ00,209081,104877,104204
1646, 32,2041JJ00,212153,106906,105247
1647, 32,2042JJ00,212577,106801,105777
1648, 32,2043JJ00,212127,106422,105705
1649, 32,2044JJ00,209479,105304,104174
1650, 32,2045JJ00,209085,105098,103987
1651, 32,2046JJ00,209322,105215,104107
1652, 32,2047JJ00,209785,105451,104334
1653, 32,2048JJ00,210475,105806,104670
1654, 32,2049JJ00,211343,106258,105085
1655, 32,2050JJ00,212500,106847,105654
1656, 32,2051JJ00,213814,107513,106301
1657, 32,2052JJ00,215082,108158,106924
1658, 32,2053JJ00,216289,108770,107519
1659, 32,2054JJ00,217278,109274,108004
1660, 32,2055JJ00,218289,109783,108507
1661, 32,2056JJ00,219108,110190,108918
1662, 32,2057JJ00,219763,110517,109246
1663, 32,2058JJ00,220282,110784,109497
1664, 32,2059JJ00,220669,110977,109692
1665, 32,2060JJ00,220975,111129,109846
1666, 33,2012JJ00,200952,100440,100513
1667, 33,2013JJ00,200379,100460,99918
1668, 33,2014JJ00,207057,103800,103257
1669, 33,2015JJ00,204315,102146,102169
1670, 33,2016JJ00,199483,100062,99421
1671, 33,2017JJ00,198536,99497,99039
1672, 33,2018JJ00,203660,102291,101369
1673, 33,2019JJ00,207104,103796,103309
1674, 33,2020JJ00,212372,106169,106204
1675, 33,2021JJ00,214140,107827,106313
1676, 33,2022JJ00,214032,107421,106611
1677, 33,2023JJ00,216570,108562,108008
1678, 33,2024JJ00,224261,112879,111382
1679, 33,2025JJ00,224624,112852,111772
1680, 33,2026JJ00,222536,112056,110480
1681, 33,2027JJ00,221365,111212,110152
1682, 33,2028JJ00,221999,111631,110368
1683, 33,2029JJ00,217460,109292,108167
1684, 33,2030JJ00,217205,109682,107523
1685, 33,2031JJ00,218894,109750,109144
1686, 33,2032JJ00,224878,113113,111764
1687, 33,2033JJ00,226399,114043,112356
1688, 33,2034JJ00,230910,115917,114993
1689, 33,2035JJ00,228037,114627,113410
1690, 33,2036JJ00,226432,113921,112511
1691, 33,2037JJ00,225654,113525,112129
1692, 33,2038JJ00,219521,110170,109351
1693, 33,2039JJ00,214200,107669,106531
1694, 33,2040JJ00,212318,106918,105400
1695, 33,2041JJ00,209204,104891,104313
1696, 33,2042JJ00,212257,106905,105352
1697, 33,2043JJ00,212686,106802,105884
1698, 33,2044JJ00,212228,106421,105807
1699, 33,2045JJ00,209603,105313,104290
1700, 33,2046JJ00,209218,105110,104108
1701, 33,2047JJ00,209457,105227,104229
1702, 33,2048JJ00,209920,105462,104458
1703, 33,2049JJ00,210609,105817,104792
1704, 33,2050JJ00,211475,106267,105208
1705, 33,2051JJ00,212629,106854,105775
1706, 33,2052JJ00,213937,107517,106420
1707, 33,2053JJ00,215201,108158,107042
1708, 33,2054JJ00,216404,108769,107635
1709, 33,2055JJ00,217389,109271,108117
1710, 33,2056JJ00,218397,109777,108619
1711, 33,2057JJ00,219212,110184,109028
1712, 33,2058JJ00,219863,110508,109355
1713, 33,2059JJ00,220380,110773,109607
1714, 33,2060JJ00,220766,110965,109801
1715, 34,2012JJ00,198280,99082,99198
1716, 34,2013JJ00,201186,100512,100675
1717, 34,2014JJ00,200587,100489,100098
1718, 34,2015JJ00,207071,103715,103357
1719, 34,2016JJ00,204282,102029,102253
1720, 34,2017JJ00,199412,99923,99489
1721, 34,2018JJ00,198483,99372,99111
1722, 34,2019JJ00,203572,102151,101421
1723, 34,2020JJ00,207025,103671,103354
1724, 34,2021JJ00,212280,106044,106237
1725, 34,2022JJ00,214048,107704,106344
1726, 34,2023JJ00,213927,107294,106633
1727, 34,2024JJ00,216452,108430,108022
1728, 34,2025JJ00,224107,112722,111386
1729, 34,2026JJ00,224483,112702,111781
1730, 34,2027JJ00,222413,111911,110502
1731, 34,2028JJ00,221267,111083,110183
1732, 34,2029JJ00,221900,111501,110399
1733, 34,2030JJ00,217400,109184,108216
1734, 34,2031JJ00,217155,109573,107581
1735, 34,2032JJ00,218848,109649,109199
1736, 34,2033JJ00,224809,112994,111816
1737, 34,2034JJ00,226336,113924,112412
1738, 34,2035JJ00,230830,115787,115043
1739, 34,2036JJ00,227983,114512,113472
1740, 34,2037JJ00,226397,113818,112580
1741, 34,2038JJ00,225629,113425,112205
1742, 34,2039JJ00,219532,110090,109442
1743, 34,2040JJ00,214244,107606,106638
1744, 34,2041JJ00,212377,106863,105514
1745, 34,2042JJ00,209283,104849,104433
1746, 34,2043JJ00,212320,106852,105469
1747, 34,2044JJ00,212748,106748,106001
1748, 34,2045JJ00,212280,106364,105916
1749, 34,2046JJ00,209686,105270,104417
1750, 34,2047JJ00,209304,105070,104234
1751, 34,2048JJ00,209544,105189,104356
1752, 34,2049JJ00,210008,105423,104585
1753, 34,2050JJ00,210699,105779,104919
1754, 34,2051JJ00,211564,106228,105336
1755, 34,2052JJ00,212714,106811,105903
1756, 34,2053JJ00,214017,107472,106546
1757, 34,2054JJ00,215278,108112,107166
1758, 34,2055JJ00,216473,108718,107756
1759, 34,2056JJ00,217455,109218,108237
1760, 34,2057JJ00,218458,109721,108737
1761, 34,2058JJ00,219272,110126,109145
1762, 34,2059JJ00,219922,110449,109473
1763, 34,2060JJ00,220437,110714,109723
1764, 35,2012JJ00,200461,100562,99899
1765, 35,2013JJ00,198569,99180,99389
1766, 35,2014JJ00,201399,100553,100847
1767, 35,2015JJ00,200684,100438,100246
1768, 35,2016JJ00,207036,103590,103446
1769, 35,2017JJ00,204241,101901,102340
1770, 35,2018JJ00,199370,99794,99575
1771, 35,2019JJ00,198453,99256,99197
1772, 35,2020JJ00,203495,102010,101485
1773, 35,2021JJ00,206951,103540,103411
1774, 35,2022JJ00,212191,105912,106279
1775, 35,2023JJ00,213961,107572,106389
1776, 35,2024JJ00,213830,107158,106672
1777, 35,2025JJ00,216349,108290,108059
1778, 35,2026JJ00,223967,112558,111409
1779, 35,2027JJ00,224354,112542,111811
1780, 35,2028JJ00,222293,111751,110542
1781, 35,2029JJ00,221171,110939,110232
1782, 35,2030JJ00,221807,111357,110450
1783, 35,2031JJ00,217342,109061,108282
1784, 35,2032JJ00,217103,109449,107654
1785, 35,2033JJ00,218797,109527,109270
1786, 35,2034JJ00,224745,112861,111885
1787, 35,2035JJ00,226270,113787,112483
1788, 35,2036JJ00,230748,115639,115108
1789, 35,2037JJ00,227927,114377,113550
1790, 35,2038JJ00,226352,113689,112664
1791, 35,2039JJ00,225589,113298,112291
1792, 35,2040JJ00,219532,109986,109546
1793, 35,2041JJ00,214275,107520,106755
1794, 35,2042JJ00,212416,106780,105636
1795, 35,2043JJ00,209341,104778,104562
1796, 35,2044JJ00,212363,106769,105595
1797, 35,2045JJ00,212791,106666,106126
1798, 35,2046JJ00,212310,106276,106033
1799, 35,2047JJ00,209744,105195,104549
1800, 35,2048JJ00,209365,104997,104368
1801, 35,2049JJ00,209607,105117,104490
1802, 35,2050JJ00,210069,105349,104721
1803, 35,2051JJ00,210760,105707,105053
1804, 35,2052JJ00,211623,106153,105469
1805, 35,2053JJ00,212771,106734,106037
1806, 35,2054JJ00,214070,107391,106679
1807, 35,2055JJ00,215326,108028,107298
1808, 35,2056JJ00,216515,108629,107885
1809, 35,2057JJ00,217496,109129,108367
1810, 35,2058JJ00,218493,109629,108864
1811, 35,2059JJ00,219303,110033,109270
1812, 35,2060JJ00,219950,110353,109597
1813, 36,2012JJ00,202491,101146,101345
1814, 36,2013JJ00,200726,100656,100070
1815, 36,2014JJ00,198784,99234,99549
1816, 36,2015JJ00,201469,100512,100956
1817, 36,2016JJ00,200691,100349,100342
1818, 36,2017JJ00,206964,103462,103502
1819, 36,2018JJ00,204189,101784,102405
1820, 36,2019JJ00,199314,99673,99641
1821, 36,2020JJ00,198390,99137,99254
1822, 36,2021JJ00,203390,101869,101521
1823, 36,2022JJ00,206851,103407,103444
1824, 36,2023JJ00,212076,105774,106302
1825, 36,2024JJ00,213845,107430,106415
1826, 36,2025JJ00,213706,107012,106694
1827, 36,2026JJ00,216213,108138,108075
1828, 36,2027JJ00,223799,112382,111417
1829, 36,2028JJ00,224194,112370,111824
1830, 36,2029JJ00,222139,111576,110563
1831, 36,2030JJ00,221038,110778,110260
1832, 36,2031JJ00,221674,111194,110481
1833, 36,2032JJ00,217244,108917,108327
1834, 36,2033JJ00,217006,109301,107705
1835, 36,2034JJ00,218702,109383,109319
1836, 36,2035JJ00,224632,112700,111932
1837, 36,2036JJ00,226161,113628,112532
1838, 36,2037JJ00,230617,115464,115154
1839, 36,2038JJ00,227818,114212,113606
1840, 36,2039JJ00,226252,113528,112724
1841, 36,2040JJ00,225496,113140,112356
1842, 36,2041JJ00,219467,109847,109621
1843, 36,2042JJ00,214240,107395,106844
1844, 36,2043JJ00,212390,106660,105730
1845, 36,2044JJ00,209332,104667,104665
1846, 36,2045JJ00,212337,106645,105693
1847, 36,2046JJ00,212765,106542,106223
1848, 36,2047JJ00,212272,106148,106125
1849, 36,2048JJ00,209731,105079,104652
1850, 36,2049JJ00,209355,104882,104473
1851, 36,2050JJ00,209596,105000,104596
1852, 36,2051JJ00,210058,105231,104826
1853, 36,2052JJ00,210748,105589,105158
1854, 36,2053JJ00,211608,106033,105575
1855, 36,2054JJ00,212750,106611,106140
1856, 36,2055JJ00,214046,107265,106782
1857, 36,2056JJ00,215300,107898,107402
1858, 36,2057JJ00,216482,108494,107987
1859, 36,2058JJ00,217459,108991,108467
1860, 36,2059JJ00,218450,109488,108962
1861, 36,2060JJ00,219257,109890,109368
1862, 37,2012JJ00,211696,105630,106066
1863, 37,2013JJ00,202676,101179,101498
1864, 37,2014JJ00,200930,100690,100240
1865, 37,2015JJ00,198866,99191,99675
1866, 37,2016JJ00,201458,100412,101045
1867, 37,2017JJ00,200665,100233,100432
1868, 37,2018JJ00,206888,103322,103565
1869, 37,2019JJ00,204138,101659,102479
1870, 37,2020JJ00,199246,99539,99707
1871, 37,2021JJ00,198318,99003,99315
1872, 37,2022JJ00,203280,101718,101562
1873, 37,2023JJ00,206745,103262,103483
1874, 37,2024JJ00,211960,105626,106334
1875, 37,2025JJ00,213729,107281,106448
1876, 37,2026JJ00,213581,106860,106722
1877, 37,2027JJ00,216086,107985,108101
1878, 37,2028JJ00,223632,112201,111431
1879, 37,2029JJ00,224032,112188,111843
1880, 37,2030JJ00,221988,111396,110592
1881, 37,2031JJ00,220909,110614,110295
1882, 37,2032JJ00,221547,111029,110518
1883, 37,2033JJ00,217149,108773,108376
1884, 37,2034JJ00,216916,109154,107762
1885, 37,2035JJ00,218610,109239,109372
1886, 37,2036JJ00,224524,112541,111982
1887, 37,2037JJ00,226052,113467,112585
1888, 37,2038JJ00,230487,115287,115200
1889, 37,2039JJ00,227705,114047,113659
1890, 37,2040JJ00,226151,113368,112782
1891, 37,2041JJ00,225399,112982,112417
1892, 37,2042JJ00,219400,109707,109693
1893, 37,2043JJ00,214200,107270,106930
1894, 37,2044JJ00,212358,106538,105820
1895, 37,2045JJ00,209319,104559,104760
1896, 37,2046JJ00,212305,106521,105784
1897, 37,2047JJ00,212736,106422,106315
1898, 37,2048JJ00,212230,106021,106209
1899, 37,2049JJ00,209714,104966,104748
1900, 37,2050JJ00,209340,104770,104571
1901, 37,2051JJ00,209582,104888,104694
1902, 37,2052JJ00,210043,105119,104924
1903, 37,2053JJ00,210733,105476,105258
1904, 37,2054JJ00,211592,105918,105674
1905, 37,2055JJ00,212732,106495,106237
1906, 37,2056JJ00,214021,107146,106875
1907, 37,2057JJ00,215269,107775,107494
1908, 37,2058JJ00,216447,108370,108077
1909, 37,2059JJ00,217420,108863,108557
1910, 37,2060JJ00,218405,109355,109050
1911, 38,2012JJ00,219665,109506,110159
1912, 38,2013JJ00,211796,105620,106176
1913, 38,2014JJ00,202785,101155,101630
1914, 38,2015JJ00,200988,100632,100356
1915, 38,2016JJ00,198858,99096,99762
1916, 38,2017JJ00,201400,100291,101108
1917, 38,2018JJ00,200621,100117,100504
1918, 38,2019JJ00,206798,103184,103614
1919, 38,2020JJ00,204062,101531,102532
1920, 38,2021JJ00,199152,99400,99752
1921, 38,2022JJ00,198228,98870,99358
1922, 38,2023JJ00,203154,101566,101589
1923, 38,2024JJ00,206621,103114,103507
1924, 38,2025JJ00,211823,105474,106349
1925, 38,2026JJ00,213592,107127,106466
1926, 38,2027JJ00,213442,106707,106736
1927, 38,2028JJ00,215941,107828,108113
1928, 38,2029JJ00,223452,112020,111432
1929, 38,2030JJ00,223861,112010,111851
1930, 38,2031JJ00,221825,111218,110606
1931, 38,2032JJ00,220765,110452,110313
1932, 38,2033JJ00,221407,110870,110536
1933, 38,2034JJ00,217034,108626,108408
1934, 38,2035JJ00,216806,109008,107799
1935, 38,2036JJ00,218506,109096,109410
1936, 38,2037JJ00,224401,112386,112015
1937, 38,2038JJ00,225922,113305,112617
1938, 38,2039JJ00,230336,115110,115226
1939, 38,2040JJ00,227576,113884,113692
1940, 38,2041JJ00,226031,113211,112820
1941, 38,2042JJ00,225287,112829,112458
1942, 38,2043JJ00,219316,109570,109745
1943, 38,2044JJ00,214141,107148,106993
1944, 38,2045JJ00,212308,106420,105887
1945, 38,2046JJ00,209285,104454,104831
1946, 38,2047JJ00,212255,106403,105852
1947, 38,2048JJ00,212686,106304,106382
1948, 38,2049JJ00,212171,105901,106270
1949, 38,2050JJ00,209681,104859,104823
1950, 38,2051JJ00,209310,104664,104646
1951, 38,2052JJ00,209554,104784,104770
1952, 38,2053JJ00,210013,105014,104999
1953, 38,2054JJ00,210701,105371,105330
1954, 38,2055JJ00,211558,105812,105747
1955, 38,2056JJ00,212693,106386,106307
1956, 38,2057JJ00,213979,107034,106945
1957, 38,2058JJ00,215224,107661,107563
1958, 38,2059JJ00,216397,108254,108143
1959, 38,2060JJ00,217366,108745,108621
1960, 39,2012JJ00,238095,118575,119520
1961, 39,2013JJ00,219734,109505,110229
1962, 39,2014JJ00,211869,105619,106250
1963, 39,2015JJ00,202814,101117,101697
1964, 39,2016JJ00,201008,100585,100423
1965, 39,2017JJ00,198853,99039,99814
1966, 39,2018JJ00,201379,100231,101148
1967, 39,2019JJ00,200611,100058,100553
1968, 39,2020JJ00,206736,103100,103636
1969, 39,2021JJ00,204011,101455,102555
1970, 39,2022JJ00,199094,99318,99776
1971, 39,2023JJ00,198171,98793,99378
1972, 39,2024JJ00,203063,101470,101593
1973, 39,2025JJ00,206533,103023,103510
1974, 39,2026JJ00,211721,105377,106345
1975, 39,2027JJ00,213494,107030,106464
1976, 39,2028JJ00,213340,106607,106733
1977, 39,2029JJ00,215829,107723,108106
1978, 39,2030JJ00,223309,111896,111414
1979, 39,2031JJ00,223723,111885,111837
1980, 39,2032JJ00,221695,111095,110600
1981, 39,2033JJ00,220655,110341,110314
1982, 39,2034JJ00,221303,110762,110541
1983, 39,2035JJ00,216954,108530,108424
1984, 39,2036JJ00,216728,108910,107817
1985, 39,2037JJ00,218431,109002,109428
1986, 39,2038JJ00,224305,112276,112029
1987, 39,2039JJ00,225822,113192,112630
1988, 39,2040JJ00,230217,114984,115233
1989, 39,2041JJ00,227475,113768,113707
1990, 39,2042JJ00,225938,113101,112837
1991, 39,2043JJ00,225201,112723,112478
1992, 39,2044JJ00,219255,109480,109774
1993, 39,2045JJ00,214104,107069,107034
1994, 39,2046JJ00,212278,106346,105931
1995, 39,2047JJ00,209272,104391,104881
1996, 39,2048JJ00,212229,106331,105898
1997, 39,2049JJ00,212661,106233,106428
1998, 39,2050JJ00,212137,105828,106309
1999, 39,2051JJ00,209669,104796,104873
2000, 39,2052JJ00,209298,104601,104697
2001, 39,2053JJ00,209543,104723,104820
2002, 39,2054JJ00,210003,104953,105050
2003, 39,2055JJ00,210691,105309,105383
2004, 39,2056JJ00,211547,105750,105797
2005, 39,2057JJ00,212680,106323,106357
2006, 39,2058JJ00,213961,106968,106993
2007, 39,2059JJ00,215201,107593,107608
2008, 39,2060JJ00,216369,108183,108187
2009, 40,2012JJ00,249857,125351,124506
2010, 40,2013JJ00,238061,118526,119534
2011, 40,2014JJ00,219792,109503,110289
2012, 40,2015JJ00,211874,105586,106289
2013, 40,2016JJ00,202816,101074,101742
2014, 40,2017JJ00,201028,100554,100474
2015, 40,2018JJ00,198882,99019,99863
2016, 40,2019JJ00,201390,100205,101186
2017, 40,2020JJ00,200621,100027,100594
2018, 40,2021JJ00,206701,103045,103656
2019, 40,2022JJ00,203985,101407,102578
2020, 40,2023JJ00,199065,99267,99798
2021, 40,2024JJ00,198139,98741,99398
2022, 40,2025JJ00,203000,101401,101599
2023, 40,2026JJ00,206470,102956,103514
2024, 40,2027JJ00,211650,105307,106343
2025, 40,2028JJ00,213422,106958,106463
2026, 40,2029JJ00,213265,106534,106731
2027, 40,2030JJ00,215747,107645,108102
2028, 40,2031JJ00,223194,111795,111399
2029, 40,2032JJ00,223611,111786,111825
2030, 40,2033JJ00,221595,110998,110597
2031, 40,2034JJ00,220570,110255,110315
2032, 40,2035JJ00,221218,110675,110543
2033, 40,2036JJ00,216897,108459,108438
2034, 40,2037JJ00,216679,108839,107840
2035, 40,2038JJ00,218375,108929,109446
2036, 40,2039JJ00,224232,112189,112043
2037, 40,2040JJ00,225747,113101,112646
2038, 40,2041JJ00,230122,114882,115240
2039, 40,2042JJ00,227395,113673,113722
2040, 40,2043JJ00,225869,113013,112856
2041, 40,2044JJ00,225134,112636,112498
2042, 40,2045JJ00,219211,109407,109804
2043, 40,2046JJ00,214081,107009,107072
2044, 40,2047JJ00,212262,106289,105973
2045, 40,2048JJ00,209272,104345,104927
2046, 40,2049JJ00,212217,106275,105942
2047, 40,2050JJ00,212650,106178,106473
2048, 40,2051JJ00,212118,105769,106349
2049, 40,2052JJ00,209670,104747,104923
2050, 40,2053JJ00,209300,104554,104747
2051, 40,2054JJ00,209547,104675,104872
2052, 40,2055JJ00,210006,104903,105102
2053, 40,2056JJ00,210696,105261,105434
2054, 40,2057JJ00,211551,105703,105848
2055, 40,2058JJ00,212679,106272,106407
2056, 40,2059JJ00,213957,106915,107041
2057, 40,2060JJ00,215190,107536,107654
2058, 41,2012JJ00,261186,131258,129928
2059, 41,2013JJ00,249700,125211,124490
2060, 41,2014JJ00,237926,118399,119527
2061, 41,2015JJ00,219690,109388,110302
2062, 41,2016JJ00,211767,105477,106290
2063, 41,2017JJ00,202741,100980,101761
2064, 41,2018JJ00,200997,100487,100510
2065, 41,2019JJ00,198857,98964,99893
2066, 41,2020JJ00,201339,100134,101204
2067, 41,2021JJ00,200570,99955,100615
2068, 41,2022JJ00,206604,102947,103657
2069, 41,2023JJ00,203897,101317,102580
2070, 41,2024JJ00,198974,99171,99802
2071, 41,2025JJ00,198050,98647,99403
2072, 41,2026JJ00,202881,101290,101591
2073, 41,2027JJ00,206346,102846,103499
2074, 41,2028JJ00,211515,105192,106323
2075, 41,2029JJ00,213285,106838,106447
2076, 41,2030JJ00,213128,106414,106714
2077, 41,2031JJ00,215602,107518,108084
2078, 41,2032JJ00,223018,111648,111370
2079, 41,2033JJ00,223441,111644,111797
2080, 41,2034JJ00,221431,110857,110574
2081, 41,2035JJ00,220424,110124,110300
2082, 41,2036JJ00,221073,110543,110530
2083, 41,2037JJ00,216778,108343,108436
2084, 41,2038JJ00,216563,108718,107845
2085, 41,2039JJ00,218254,108809,109445
2086, 41,2040JJ00,224091,112053,112038
2087, 41,2041JJ00,225605,112964,112641
2088, 41,2042JJ00,229960,114733,115227
2089, 41,2043JJ00,227246,113529,113717
2090, 41,2044JJ00,225727,112872,112855
2091, 41,2045JJ00,224997,112498,112499
2092, 41,2046JJ00,219100,109286,109813
2093, 41,2047JJ00,213990,106900,107090
2094, 41,2048JJ00,212178,106183,105995
2095, 41,2049JJ00,209201,104248,104953
2096, 41,2050JJ00,212133,106167,105966
2097, 41,2051JJ00,212568,106071,106497
2098, 41,2052JJ00,212032,105661,106372
2099, 41,2053JJ00,209603,104648,104955
2100, 41,2054JJ00,209236,104456,104779
2101, 41,2055JJ00,209486,104579,104906
2102, 41,2056JJ00,209941,104807,105135
2103, 41,2057JJ00,210628,105162,105465
2104, 41,2058JJ00,211482,105603,105879
2105, 41,2059JJ00,212606,106168,106438
2106, 41,2060JJ00,213880,106810,107071
2107, 42,2012JJ00,267252,134730,132521
2108, 42,2013JJ00,260866,131014,129852
2109, 42,2014JJ00,249470,125028,124442
2110, 42,2015JJ00,237666,118198,119468
2111, 42,2016JJ00,219500,109232,110268
2112, 42,2017JJ00,211603,105347,106256
2113, 42,2018JJ00,202633,100882,101750
2114, 42,2019JJ00,200927,100411,100516
2115, 42,2020JJ00,198785,98895,99890
2116, 42,2021JJ00,201245,100055,101190
2117, 42,2022JJ00,200471,99870,100601
2118, 42,2023JJ00,206464,102840,103623
2119, 42,2024JJ00,203767,101215,102552
2120, 42,2025JJ00,198847,99070,99778
2121, 42,2026JJ00,197925,98549,99376
2122, 42,2027JJ00,202729,101176,101554
2123, 42,2028JJ00,206187,102730,103458
2124, 42,2029JJ00,211346,105071,106275
2125, 42,2030JJ00,213115,106712,106402
2126, 42,2031JJ00,212955,106289,106667
2127, 42,2032JJ00,215422,107388,108034
2128, 42,2033JJ00,222811,111498,111313
2129, 42,2034JJ00,223239,111496,111743
2130, 42,2035JJ00,221236,110710,110526
2131, 42,2036JJ00,220247,109990,110257
2132, 42,2037JJ00,220898,110410,110488
2133, 42,2038JJ00,216627,108223,108405
2134, 42,2039JJ00,216415,108597,107819
2135, 42,2040JJ00,218104,108687,109417
2136, 42,2041JJ00,223922,111919,112003
2137, 42,2042JJ00,225431,112825,112606
2138, 42,2043JJ00,229766,114582,115185
2139, 42,2044JJ00,227064,113385,113679
2140, 42,2045JJ00,225555,112734,112821
2141, 42,2046JJ00,224833,112363,112470
2142, 42,2047JJ00,218960,109167,109793
2143, 42,2048JJ00,213871,106792,107079
2144, 42,2049JJ00,212066,106078,105987
2145, 42,2050JJ00,209105,104153,104951
2146, 42,2051JJ00,212024,106063,105961
2147, 42,2052JJ00,212459,105969,106490
2148, 42,2053JJ00,211918,105557,106361
2149, 42,2054JJ00,209507,104554,104953
2150, 42,2055JJ00,209144,104366,104778
2151, 42,2056JJ00,209394,104488,104907
