ID,Client,BuildingPhases,Periods,TotalBuildingCosts_1,BuildingCostsAlteration_2,BuildingCostsNewBuildings_3,Dwelling_4,AAgricultureForestryAndFishing_5,BFManufacturingAndEnergy_6,GITradeHotelsRestaurantsBars_7,HJTransportICT_8,KNFinancialAndBusinessServices_9,OPublicAdministrationAndServices_10,PEducation_11,QHealthAndSocialWorkActivities_12,RUCultureRecreationOtherServices_13
1235,T001209,A041327,2022MM10,1817,346,1471,1098.0,,,,,,,,,
1236,T001209,A041327,2022MM11,2054,472,1581,1136.0,,,,,,,,,
1237,T001209,A041327,2022MM12,1290,298,992,649.0,,,,,,,,,
1238,T001209,A041327,2022KW04,5161,1116,4045,2883.0,,,,,,,,,
1239,T001209,A041327,2022JJ00,20638,4559,16079,11076.0,305.0,1146.0,687.0,1169.0,517.0,75.0,323.0,558.0,223.0
1240,T001209,A041327,2023MM01,1742,317,1424,872.0,,,,,,,,,
1241,T001209,A041327,2023MM02,1893,393,1499,815.0,,,,,,,,,
1242,T001209,A041327,2023MM03,1711,436,1275,951.0,,,,,,,,,
1243,T001209,A041327,2023KW01,5346,1147,4199,2638.0,,,,,,,,,
1244,T001209,A041327,2023MM04,1667,558,1109,697.0,,,,,,,,,
1245,T001209,A041327,2023MM05,1391,343,1048,736.0,,,,,,,,,
1246,T001209,A041327,2023MM06,1945,533,1411,962.0,,,,,,,,,
1247,T001209,A041327,2023KW02,5002,1435,3568,2395.0,,,,,,,,,
1248,T001209,A041327,2023MM07,1576,351,1225,830.0,,,,,,,,,
1249,T001209,A041327,2023MM08,1202,217,985,740.0,,,,,,,,,
1250,T001209,A041327,2023MM09,1670,431,1240,701.0,,,,,,,,,
1251,T001209,A041327,2023KW03,4449,999,3450,2271.0,,,,,,,,,
1252,T001209,A041327,2023MM10,1901,338,1562,900.0,,,,,,,,,
1253,T001209,A041327,2023MM11,1884,393,1491,1006.0,,,,,,,,,
1254,T001209,A041327,2023MM12,1480,290,1190,767.0,,,,,,,,,
1255,T001209,A041327,2023KW04,5265,1021,4243,2673.0,,,,,,,,,
1256,T001209,A041327,2023JJ00,20062,4602,15459,9977.0,263.0,1605.0,740.0,1090.0,571.0,69.0,376.0,506.0,262.0
1257,T001209,A041327,2024MM01,1602,322,1280,862.0,,,,,,,,,
1258,T001209,A041327,2024MM02,1784,467,1317,774.0,,,,,,,,,
1259,T001209,A041327,2024MM03,1513,338,1176,627.0,,,,,,,,,
1260,T001209,A041327,2024KW01,4899,1126,3773,2264.0,,,,,,,,,
1261,T001209,A041327,2024MM04,1818,345,1473,1124.0,,,,,,,,,
1262,T001209,A041327,2024MM05,1737,363,1374,858.0,,,,,,,,,
1263,T001209,A041327,2024MM06,1576,374,1202,757.0,,,,,,,,,
1264,T001209,A041327,2024KW02,5131,1081,4049,2739.0,,,,,,,,,
1265,T001209,A041327,2024MM07,1788,337,1451,1013.0,,,,,,,,,
1266,T001209,A041327,2024MM08,1161,176,986,713.0,,,,,,,,,
1267,T001209,A041327,2024MM09,1835,367,1468,872.0,,,,,,,,,
1268,T001209,A041327,2024KW03,4784,880,3905,2597.0,,,,,,,,,
1269,T001209,A041327,2024MM10,1897,476,1421,743.0,,,,,,,,,
1270,T001209,A041327,2024MM11,1485,413,1072,738.0,,,,,,,,,
1271,T001209,A041327,2024MM12,1738,387,1351,1012.0,,,,,,,,,
1272,T001209,A041327,2024KW04,5121,1276,3845,2493.0,,,,,,,,,
1273,T001209,A041327,2024JJ00,19935,4363,15572,10092.0,342.0,1266.0,690.0,1283.0,453.0,243.0,431.0,459.0,314.0
1274,T001209,A041327,2025MM01,1972,464,1508,1038.0,,,,,,,,,
1275,T001209,A041327,2025MM02,1927,288,1639,1156.0,,,,,,,,,
1276,T001209,A041327,2025MM03,1540,400,1140,788.0,,,,,,,,,
1277,T001209,A041327,2025KW01,5438,1151,4287,2982.0,,,,,,,,,
1278,T001209,A041327,2025MM04,1927,483,1445,978.0,,,,,,,,,
1279,T001209,A041327,2025MM05,1733,327,1406,952.0,,,,,,,,,
1280,T001209,A041327,2025MM06,1639,330,1309,1023.0,,,,,,,,,
1281,T001209,A041327,2025KW02,5299,1139,4160,2953.0,,,,,,,,,
1282,T001209,A041327,2025MM07,1749,426,1323,1004.0,,,,,,,,,
1283,T001209,A041327,2025MM08,1253,158,1095,836.0,,,,,,,,,
1284,T001209,A041327,2025MM09,1905,486,1419,937.0,,,,,,,,,
1285,T001209,A041327,2025KW03,4906,1070,3837,2777.0,,,,,,,,,
1286,T001209,A041327,2025MM10,2236,512,1724,1139.0,,,,,,,,,
1287,T001209,A041327,2025MM11,1486,307,1180,870.0,,,,,,,,,
1288,A028184,A041321,2015MM01,134,31,103,66.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,15.0
1289,A028184,A041321,2015MM02,111,12,98,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1290,A028184,A041321,2015MM03,143,49,94,71.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,3.0,0.0
1291,A028184,A041321,2015KW01,387,92,295,233.0,0.0,0.0,0.0,6.0,0.0,6.0,29.0,3.0,17.0
1292,A028184,A041321,2015MM04,178,32,146,144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1293,A028184,A041321,2015MM05,105,13,93,74.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0
1294,A028184,A041321,2015MM06,113,33,79,60.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,13.0
1295,A028184,A041321,2015KW02,396,78,318,278.0,0.0,0.0,0.0,16.0,0.0,2.0,7.0,1.0,14.0
1296,A028184,A041321,2015MM07,92,19,73,41.0,0.0,0.0,0.0,21.0,0.0,1.0,4.0,5.0,1.0
1297,A028184,A041321,2015MM08,246,10,235,57.0,0.0,0.0,0.0,0.0,154.0,1.0,13.0,4.0,6.0
1298,A028184,A041321,2015MM09,99,37,62,56.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0
1299,A028184,A041321,2015KW03,437,66,370,154.0,0.0,0.0,1.0,22.0,154.0,2.0,22.0,9.0,7.0
1300,A028184,A041321,2015MM10,160,19,141,68.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,3.0
1301,A028184,A041321,2015MM11,99,29,70,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0
1302,A028184,A041321,2015MM12,60,18,42,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0
1303,A028184,A041321,2015KW04,320,66,254,140.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,15.0,30.0
1304,A028184,A041321,2015JJ00,1540,302,1238,805.0,0.0,0.0,1.0,44.0,154.0,71.0,66.0,29.0,68.0
1305,A028184,A041321,2016MM01,123,21,102,89.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0
1306,A028184,A041321,2016MM02,68,34,34,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
1307,A028184,A041321,2016MM03,109,25,84,63.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,2.0
1308,A028184,A041321,2016KW01,300,80,220,178.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,18.0,4.0
1309,A028184,A041321,2016MM04,61,30,31,17.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0
1310,A028184,A041321,2016MM05,102,51,52,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
1311,A028184,A041321,2016MM06,86,41,45,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1312,A028184,A041321,2016KW02,250,122,128,98.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,10.0,9.0
1313,A028184,A041321,2016MM07,99,44,55,34.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,10.0,4.0
1314,A028184,A041321,2016MM08,107,46,61,24.0,0.0,0.0,0.0,21.0,0.0,1.0,4.0,0.0,10.0
1315,A028184,A041321,2016MM09,126,33,93,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,30.0
1316,A028184,A041321,2016KW03,332,123,209,113.0,0.0,0.0,0.0,23.0,0.0,6.0,7.0,16.0,44.0
1317,A028184,A041321,2016MM10,122,30,92,57.0,0.0,0.0,0.0,0.0,3.0,28.0,1.0,3.0,1.0
1318,A028184,A041321,2016MM11,91,36,55,39.0,0.0,4.0,0.0,10.0,0.0,0.0,3.0,0.0,1.0
1319,A028184,A041321,2016MM12,109,30,79,54.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,14.0
1320,A028184,A041321,2016KW04,322,95,227,149.0,0.0,4.0,0.0,13.0,3.0,28.0,7.0,7.0,16.0
1321,A028184,A041321,2016JJ00,1203,420,783,538.0,0.0,6.0,0.0,37.0,3.0,38.0,38.0,50.0,74.0
1322,A028184,A041321,2017MM01,105,14,92,58.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,17.0
1323,A028184,A041321,2017MM02,110,37,73,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,18.0
1324,A028184,A041321,2017MM03,153,26,127,119.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1325,A028184,A041321,2017KW01,368,76,292,217.0,0.0,3.0,0.0,0.0,0.0,14.0,13.0,6.0,38.0
1326,A028184,A041321,2017MM04,87,21,66,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1327,A028184,A041321,2017MM05,93,20,73,31.0,0.0,1.0,0.0,11.0,0.0,3.0,6.0,9.0,13.0
1328,A028184,A041321,2017MM06,84,33,51,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
1329,A028184,A041321,2017KW02,264,74,190,134.0,0.0,1.0,0.0,11.0,0.0,3.0,7.0,9.0,24.0
1330,A028184,A041321,2017MM07,144,62,82,72.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1331,A028184,A041321,2017MM08,90,41,49,46.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1332,A028184,A041321,2017MM09,123,46,76,60.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0
1333,A028184,A041321,2017KW03,356,149,207,178.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,13.0
1334,A028184,A041321,2017MM10,129,33,95,,,,,,,,,,
1335,A028184,A041321,2017MM11,134,86,47,,,,,,,,,,
1336,A028184,A041321,2017MM12,95,42,54,,,,,,,,,,
1337,A028184,A041321,2017KW04,358,161,197,,,,,,,,,,
1338,A028184,A041321,2017JJ00,1346,461,885,,,,,,,,,,
1339,A028184,A041321,2018MM01,79,45,34,,,,,,,,,,
1340,A028184,A041321,2018MM02,89,32,57,,,,,,,,,,
1341,A028184,A041321,2018MM03,148,28,120,,,,,,,,,,
1342,A028184,A041321,2018KW01,316,105,211,,,,,,,,,,
1343,A028184,A041321,2018MM04,168,39,129,,,,,,,,,,
1344,A028184,A041321,2018MM05,116,28,87,,,,,,,,,,
1345,A028184,A041321,2018MM06,167,34,133,,,,,,,,,,
1346,A028184,A041321,2018KW02,450,101,349,,,,,,,,,,
1347,A028184,A041321,2018MM07,154,73,81,,,,,,,,,,
1348,A028184,A041321,2018MM08,94,34,60,,,,,,,,,,
1349,A028184,A041321,2018MM09,105,19,86,,,,,,,,,,
1350,A028184,A041321,2018KW03,353,126,227,,,,,,,,,,
1351,A028184,A041321,2018MM10,132,26,106,,,,,,,,,,
1352,A028184,A041321,2018MM11,108,33,75,,,,,,,,,,
1353,A028184,A041321,2018MM12,117,26,92,,,,,,,,,,
1354,A028184,A041321,2018KW04,358,85,273,,,,,,,,,,
1355,A028184,A041321,2018JJ00,1476,417,1059,,,,,,,,,,
1356,A028184,A041321,2019MM01,144,31,113,,,,,,,,,,
1357,A028184,A041321,2019MM02,142,39,103,,,,,,,,,,
1358,A028184,A041321,2019MM03,184,39,144,,,,,,,,,,
1359,A028184,A041321,2019KW01,470,110,360,,,,,,,,,,
1360,A028184,A041321,2019MM04,137,30,107,,,,,,,,,,
1361,A028184,A041321,2019MM05,118,29,89,,,,,,,,,,
1362,A028184,A041321,2019MM06,138,26,111,,,,,,,,,,
1363,A028184,A041321,2019KW02,393,86,307,,,,,,,,,,
1364,A028184,A041321,2019MM07,139,24,116,,,,,,,,,,
1365,A028184,A041321,2019MM08,71,27,43,,,,,,,,,,
1366,A028184,A041321,2019MM09,142,35,107,,,,,,,,,,
1367,A028184,A041321,2019KW03,352,86,266,,,,,,,,,,
1368,A028184,A041321,2019MM10,202,77,125,,,,,,,,,,
1369,A028184,A041321,2019MM11,129,27,102,,,,,,,,,,
1370,A028184,A041321,2019MM12,130,33,96,,,,,,,,,,
1371,A028184,A041321,2019KW04,461,138,323,,,,,,,,,,
1372,A028184,A041321,2019JJ00,1676,419,1257,,,,,,,,,,
1373,A028184,A041321,2020MM01,206,40,166,,,,,,,,,,
1374,A028184,A041321,2020MM02,193,41,152,,,,,,,,,,
1375,A028184,A041321,2020MM03,243,74,169,,,,,,,,,,
1376,A028184,A041321,2020KW01,642,155,486,,,,,,,,,,
1377,A028184,A041321,2020MM04,177,48,128,,,,,,,,,,
1378,A028184,A041321,2020MM05,206,48,158,,,,,,,,,,
1379,A028184,A041321,2020MM06,177,39,139,,,,,,,,,,
1380,A028184,A041321,2020KW02,561,135,426,,,,,,,,,,
1381,A028184,A041321,2020MM07,176,40,136,,,,,,,,,,
1382,A028184,A041321,2020MM08,88,20,67,,,,,,,,,,
1383,A028184,A041321,2020MM09,191,65,126,,,,,,,,,,
1384,A028184,A041321,2020KW03,455,126,329,,,,,,,,,,
1385,A028184,A041321,2020MM10,207,80,127,,,,,,,,,,
1386,A028184,A041321,2020MM11,149,23,125,,,,,,,,,,
1387,A028184,A041321,2020MM12,207,62,145,,,,,,,,,,
1388,A028184,A041321,2020KW04,562,166,397,,,,,,,,,,
1389,A028184,A041321,2020JJ00,2219,581,1638,,,,,,,,,,
1390,A028184,A041321,2021MM01,198,49,149,,,,,,,,,,
1391,A028184,A041321,2021MM02,137,39,97,,,,,,,,,,
1392,A028184,A041321,2021MM03,208,76,132,,,,,,,,,,
1393,A028184,A041321,2021KW01,543,165,378,,,,,,,,,,
1394,A028184,A041321,2021MM04,216,19,197,,,,,,,,,,
1395,A028184,A041321,2021MM05,188,49,139,,,,,,,,,,
1396,A028184,A041321,2021MM06,191,44,147,,,,,,,,,,
1397,A028184,A041321,2021KW02,595,112,482,,,,,,,,,,
1398,A028184,A041321,2021MM07,318,91,226,,,,,,,,,,
1399,A028184,A041321,2021MM08,86,27,59,,,,,,,,,,
1400,A028184,A041321,2021MM09,193,46,147,,,,,,,,,,
1401,A028184,A041321,2021KW03,596,165,431,,,,,,,,,,
1402,A028184,A041321,2021MM10,144,30,113,,,,,,,,,,
1403,A028184,A041321,2021MM11,234,41,193,,,,,,,,,,
1404,A028184,A041321,2021MM12,216,63,153,,,,,,,,,,
1405,A028184,A041321,2021KW04,594,134,459,,,,,,,,,,
1406,A028184,A041321,2021JJ00,2327,576,1751,,,,,,,,,,
1407,A028184,A041321,2022MM01,72,29,43,,,,,,,,,,
1408,A028184,A041321,2022MM02,170,60,110,,,,,,,,,,
1409,A028184,A041321,2022MM03,285,78,207,,,,,,,,,,
1410,A028184,A041321,2022KW01,527,167,360,,,,,,,,,,
1411,A028184,A041321,2022MM04,128,40,88,,,,,,,,,,
1412,A028184,A041321,2022MM05,132,20,111,,,,,,,,,,
1413,A028184,A041321,2022MM06,154,45,109,,,,,,,,,,
1414,A028184,A041321,2022KW02,414,105,308,,,,,,,,,,
1415,A028184,A041321,2022MM07,214,59,154,,,,,,,,,,
1416,A028184,A041321,2022MM08,111,53,57,,,,,,,,,,
1417,A028184,A041321,2022MM09,143,30,113,,,,,,,,,,
1418,A028184,A041321,2022KW03,468,143,325,,,,,,,,,,
1419,A028184,A041321,2022MM10,349,47,302,,,,,,,,,,
1420,A028184,A041321,2022MM11,263,17,245,,,,,,,,,,
1421,A028184,A041321,2022MM12,193,55,138,,,,,,,,,,
1422,A028184,A041321,2022KW04,804,120,685,,,,,,,,,,
1423,A028184,A041321,2022JJ00,2212,534,1678,,,,,,,,,,
1424,A028184,A041321,2023MM01,253,40,214,,,,,,,,,,
1425,A028184,A041321,2023MM02,232,53,180,,,,,,,,,,
1426,A028184,A041321,2023MM03,401,69,332,,,,,,,,,,
1427,A028184,A041321,2023KW01,887,161,725,,,,,,,,,,
1428,A028184,A041321,2023MM04,231,59,172,,,,,,,,,,
1429,A028184,A041321,2023MM05,264,124,140,,,,,,,,,,
1430,A028184,A041321,2023MM06,314,65,250,,,,,,,,,,
1431,A028184,A041321,2023KW02,810,248,562,,,,,,,,,,
1432,A028184,A041321,2023MM07,273,89,183,,,,,,,,,,
1433,A028184,A041321,2023MM08,248,83,165,,,,,,,,,,
1434,A028184,A041321,2023MM09,154,57,97,,,,,,,,,,
1435,A028184,A041321,2023KW03,675,229,446,,,,,,,,,,
1436,A028184,A041321,2023MM10,262,77,184,,,,,,,,,,
1437,A028184,A041321,2023MM11,243,52,192,,,,,,,,,,
1438,A028184,A041321,2023MM12,293,61,232,,,,,,,,,,
1439,A028184,A041321,2023KW04,798,190,608,,,,,,,,,,
1440,A028184,A041321,2023JJ00,3170,829,2341,,,,,,,,,,
1441,A028184,A041321,2024MM01,236,61,174,,,,,,,,,,
1442,A028184,A041321,2024MM02,261,81,180,,,,,,,,,,
1443,A028184,A041321,2024MM03,279,69,209,,,,,,,,,,
1444,A028184,A041321,2024KW01,776,212,564,,,,,,,,,,
1445,A028184,A041321,2024MM04,392,68,324,,,,,,,,,,
1446,A028184,A041321,2024MM05,260,59,202,,,,,,,,,,
1447,A028184,A041321,2024MM06,304,74,230,,,,,,,,,,
1448,A028184,A041321,2024KW02,956,201,756,,,,,,,,,,
1449,A028184,A041321,2024MM07,315,111,205,,,,,,,,,,
1450,A028184,A041321,2024MM08,131,29,102,,,,,,,,,,
1451,A028184,A041321,2024MM09,266,38,229,,,,,,,,,,
1452,A028184,A041321,2024KW03,712,177,535,,,,,,,,,,
1453,A028184,A041321,2024MM10,351,90,261,,,,,,,,,,
1454,A028184,A041321,2024MM11,128,17,111,,,,,,,,,,
1455,A028184,A041321,2024MM12,381,44,337,,,,,,,,,,
1456,A028184,A041321,2024KW04,860,151,709,,,,,,,,,,
1457,A028184,A041321,2024JJ00,3305,741,2564,,,,,,,,,,
1458,A028184,A041321,2025MM01,161,33,128,,,,,,,,,,
1459,A028184,A041321,2025MM02,265,57,207,,,,,,,,,,
1460,A028184,A041321,2025MM03,192,37,154,,,,,,,,,,
1461,A028184,A041321,2025KW01,618,128,490,,,,,,,,,,
1462,A028184,A041321,2025MM04,306,89,217,,,,,,,,,,
1463,A028184,A041321,2025MM05,247,49,198,,,,,,,,,,
1464,A028184,A041321,2025MM06,243,44,199,,,,,,,,,,
1465,A028184,A041321,2025KW02,795,182,614,,,,,,,,,,
1466,A028184,A041321,2025MM07,379,101,278,,,,,,,,,,
1467,A028184,A041321,2025MM08,169,74,95,,,,,,,,,,
1468,A028184,A041321,2025MM09,208,72,137,,,,,,,,,,
1469,A028184,A041321,2025KW03,756,246,510,,,,,,,,,,
1470,A028184,A041321,2025MM10,320,102,219,,,,,,,,,,
1471,A028184,A041321,2025MM11,298,58,239,,,,,,,,,,
1472,A028184,A041322,2015MM01,151,31,120,80.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,29.0,0.0
1473,A028184,A041322,2015MM02,110,28,81,54.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,16.0
1474,A028184,A041322,2015MM03,78,7,71,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1475,A028184,A041322,2015KW01,339,67,272,201.0,0.0,1.0,1.0,3.0,0.0,4.0,12.0,33.0,16.0
1476,A028184,A041322,2015MM04,149,28,121,84.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,15.0
1477,A028184,A041322,2015MM05,193,63,130,121.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0
1478,A028184,A041322,2015MM06,157,19,138,121.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0
1479,A028184,A041322,2015KW02,499,110,389,327.0,0.0,0.0,0.0,6.0,0.0,6.0,29.0,3.0,17.0
1480,A028184,A041322,2015MM07,97,33,64,46.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0
1481,A028184,A041322,2015MM08,93,15,78,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1482,A028184,A041322,2015MM09,94,17,77,36.0,0.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,13.0
1483,A028184,A041322,2015KW03,284,65,219,157.0,0.0,0.0,0.0,37.0,0.0,2.0,7.0,1.0,14.0
1484,A028184,A041322,2015MM10,267,18,249,84.0,0.0,0.0,0.0,0.0,154.0,1.0,4.0,5.0,1.0
1485,A028184,A041322,2015MM11,101,25,76,51.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,4.0,6.0
1486,A028184,A041322,2015MM12,65,15,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1487,A028184,A041322,2015KW04,434,59,375,180.0,0.0,0.0,1.0,1.0,154.0,2.0,22.0,9.0,7.0
1488,A028184,A041322,2015JJ00,1556,301,1255,865.0,0.0,1.0,2.0,48.0,154.0,15.0,70.0,47.0,54.0
1489,A028184,A041322,2016MM01,140,26,114,41.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,3.0
1490,A028184,A041322,2016MM02,115,36,79,59.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0
1491,A028184,A041322,2016MM03,102,29,73,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0
1492,A028184,A041322,2016KW01,357,91,266,152.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,15.0,30.0
1493,A028184,A041322,2016MM04,68,18,50,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0
1494,A028184,A041322,2016MM05,85,24,61,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
1495,A028184,A041322,2016MM06,69,33,36,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0
1496,A028184,A041322,2016KW02,222,75,148,106.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,18.0,4.0
1497,A028184,A041322,2016MM07,105,37,69,54.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0
1498,A028184,A041322,2016MM08,84,49,35,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
1499,A028184,A041322,2016MM09,92,50,42,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
1500,A028184,A041322,2016KW03,281,135,146,115.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,10.0,9.0
1501,A028184,A041322,2016MM10,103,37,66,24.0,0.0,0.0,0.0,21.0,0.0,4.0,2.0,10.0,4.0
1502,A028184,A041322,2016MM11,97,28,69,54.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0
1503,A028184,A041322,2016MM12,153,44,110,68.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,30.0
1504,A028184,A041322,2016KW04,353,108,245,147.0,0.0,0.0,0.0,22.0,3.0,6.0,7.0,16.0,44.0
1505,A028184,A041322,2016JJ00,1213,409,804,520.0,0.0,2.0,0.0,24.0,3.0,71.0,39.0,59.0,87.0
1506,A028184,A041322,2017MM01,96,23,73,27.0,0.0,3.0,0.0,10.0,0.0,28.0,1.0,3.0,1.0
1507,A028184,A041322,2017MM02,95,35,60,54.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0
1508,A028184,A041322,2017MM03,101,21,80,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,14.0
1509,A028184,A041322,2017KW01,292,79,213,139.0,0.0,4.0,0.0,13.0,0.0,28.0,7.0,7.0,16.0
1510,A028184,A041322,2017MM04,137,28,108,74.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,17.0
1511,A028184,A041322,2017MM05,159,22,137,102.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,18.0
1512,A028184,A041322,2017MM06,92,34,58,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1513,A028184,A041322,2017KW02,388,85,303,229.0,0.0,2.0,0.0,0.0,0.0,14.0,13.0,6.0,38.0
1514,A028184,A041322,2017MM07,77,27,50,32.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0
1515,A028184,A041322,2017MM08,118,36,81,51.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,13.0
1516,A028184,A041322,2017MM09,93,31,62,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
1517,A028184,A041322,2017KW03,288,95,193,137.0,0.0,1.0,0.0,11.0,0.0,3.0,7.0,9.0,24.0
1518,A028184,A041322,2017MM10,103,35,68,58.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1519,A028184,A041322,2017MM11,119,56,63,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1520,A028184,A041322,2017MM12,100,38,62,44.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,12.0
1521,A028184,A041322,2017KW04,322,129,193,163.0,0.0,1.0,0.0,1.0,1.0,4.0,11.0,0.0,13.0
1522,A028184,A041322,2017JJ00,1290,387,903,668.0,0.0,8.0,0.0,25.0,1.0,49.0,38.0,23.0,91.0
1523,A028184,A041322,2018MM01,106,18,88,51.0,,,,,,,,,
1524,A028184,A041322,2018MM02,103,57,46,32.0,,,,,,,,,
1525,A028184,A041322,2018MM03,130,94,36,32.0,,,,,,,,,
1526,A028184,A041322,2018KW01,339,170,170,116.0,,,,,,,,,
1527,A028184,A041322,2018MM04,96,41,54,39.0,,,,,,,,,
1528,A028184,A041322,2018MM05,108,32,76,51.0,,,,,,,,,
1529,A028184,A041322,2018MM06,209,21,188,52.0,,,,,,,,,
1530,A028184,A041322,2018KW02,413,94,318,142.0,,,,,,,,,
1531,A028184,A041322,2018MM07,98,30,67,56.0,,,,,,,,,
1532,A028184,A041322,2018MM08,191,72,119,98.0,,,,,,,,,
1533,A028184,A041322,2018MM09,132,45,87,52.0,,,,,,,,,
1534,A028184,A041322,2018KW03,421,147,274,205.0,,,,,,,,,
1535,A028184,A041322,2018MM10,111,34,78,61.0,,,,,,,,,
1536,A028184,A041322,2018MM11,128,32,96,87.0,,,,,,,,,
1537,A028184,A041322,2018MM12,102,20,82,74.0,,,,,,,,,
1538,A028184,A041322,2018KW04,341,86,255,223.0,,,,,,,,,
1539,A028184,A041322,2018JJ00,1514,497,1017,686.0,0.0,3.0,1.0,1.0,86.0,25.0,79.0,46.0,88.0
1540,A028184,A041322,2019MM01,126,24,102,60.0,,,,,,,,,
1541,A028184,A041322,2019MM02,171,37,134,120.0,,,,,,,,,
1542,A028184,A041322,2019MM03,65,16,49,34.0,,,,,,,,,
1543,A028184,A041322,2019KW01,362,77,285,213.0,,,,,,,,,
1544,A028184,A041322,2019MM04,181,36,145,123.0,,,,,,,,,
1545,A028184,A041322,2019MM05,154,39,115,102.0,,,,,,,,,
1546,A028184,A041322,2019MM06,150,57,93,46.0,,,,,,,,,
1547,A028184,A041322,2019KW02,485,132,353,271.0,,,,,,,,,
