ID,ProductgroepenEnOverigePosten,Perioden,TotaalAanbodBasisprijzen_1,AanbodUitBinnenlandseProductie_2,Totaal_3,InvoerVanGoederen_4,InvoerVanDiensten_5,TotaalGebruikAankoopprijzen_6,IntermediairVerbruik_7,Totaal_8,Huishoudens_9,Overheid_10,BrutoInvesteringenInVasteActiva_11,VeranderingInVoorraden_12,Totaal_13,Goederen_14,Diensten_15,TotaalAanbodBasisprijzen_16,AanbodUitBinnenlandseProductie_17,Totaal_18,InvoerVanGoederen_19,InvoerVanDiensten_20,TotaalGebruikAankoopprijzen_21,IntermediairVerbruik_22,Totaal_23,Huishoudens_24,Overheid_25,BrutoInvesteringenInVasteActiva_26,VeranderingInVoorraden_27,Totaal_28,Goederen_29,Diensten_30,TotaalAanbodBasisprijzen_31,AanbodUitBinnenlandseProductie_32,Totaal_33,InvoerVanGoederen_34,InvoerVanDiensten_35,TotaalGebruikAankoopprijzen_36,IntermediairVerbruik_37,Totaal_38,Huishoudens_39,Overheid_40,BrutoInvesteringenInVasteActiva_41,VeranderingInVoorraden_42,Totaal_43,Goederen_44,Diensten_45,TotaalAanbodBasisprijzen_46,AanbodUitBinnenlandseProductie_47,Totaal_48,InvoerVanGoederen_49,InvoerVanDiensten_50,TotaalGebruikAankoopprijzen_51,IntermediairVerbruik_52,Totaal_53,Huishoudens_54,Overheid_55,BrutoInvesteringenInVasteActiva_56,VeranderingInVoorraden_57,Totaal_58,Goederen_59,Diensten_60
218,A000006,2017JJ00,23220,3795,19425,19374,51,40526,3526,20062,20062,0,323,348,16267,16267,0,23096.0,3774.0,19319.0,19268.0,51.0,40117.0,3479.0,19836.0,19836.0,,323.0,,16137.0,16137.0,,5.3,-2.4,6.9,6.9,13.3,4.9,0.7,4.0,4.0,,4.2,,6.6,6.6,,100.5,100.5,100.5,100.5,100.0,101.0,101.4,101.1,101.1,,100.0,,100.8,100.8,
219,A000006,2018JJ00,24518,3994,20524,20468,56,42348,3778,20185,20185,0,329,102,17954,17954,0,24425.0,3889.0,20534.0,20479.0,55.0,41777.0,3681.0,19957.0,19957.0,,320.0,,17723.0,17723.0,,5.8,3.0,6.3,6.3,7.8,4.1,5.8,0.6,0.6,,-0.9,,9.8,9.8,,100.4,102.7,100.0,99.9,101.8,101.4,102.6,101.1,101.1,,102.8,,101.3,101.3,
220,A000006,2019JJ00,26048,4112,21936,21884,52,44746,3828,20965,20965,0,353,177,19423,19423,0,25621.0,3928.0,21695.0,21646.0,49.0,43346.0,3667.0,20277.0,20277.0,,343.0,,18887.0,18887.0,,4.9,1.0,5.7,5.7,-10.7,3.8,-0.4,1.6,1.6,,7.3,,6.6,6.6,,101.7,104.7,101.1,101.1,105.9,103.2,104.4,103.4,103.4,,102.8,,102.8,102.8,
221,A000006,2020JJ00,24517,3826,20691,20636,55,41721,4171,18470,18470,0,360,635,18085,18085,0,24238.0,3631.0,20612.0,20561.0,51.0,40106.0,3924.0,17709.0,17709.0,,348.0,,17517.0,17517.0,,-5.4,-7.6,-5.0,-5.0,3.8,-7.5,7.0,-12.7,-12.7,,1.4,,-7.3,-7.3,,101.2,105.4,100.4,100.4,107.9,104.0,106.3,104.3,104.3,,103.4,,103.2,103.2,
222,A000006,2021JJ00,28084,4427,23657,23601,56,48036,4467,21288,21288,0,441,593,21247,21247,0,27454.0,4110.0,23350.0,23299.0,51.0,45287.0,4079.0,20003.0,20003.0,,427.0,,20254.0,20254.0,,13.3,13.2,13.3,13.3,0.0,12.9,4.0,13.0,13.0,,22.5,,15.6,15.6,,102.3,107.7,101.3,101.3,109.8,106.1,109.5,106.4,106.4,,103.4,,104.9,104.9,
223,A000006,2022JJ00,32378,4725,27653,27591,62,54703,4903,24671,24671,0,448,207,24474,24474,0,28485.0,4071.0,24432.0,24380.0,52.0,48185.0,4003.0,22359.0,22359.0,,393.0,,21281.0,21281.0,,3.8,-0.9,4.6,4.6,1.8,6.4,-1.9,11.8,11.8,,-7.9,,5.1,5.1,,113.7,116.1,113.2,113.2,119.4,113.5,122.5,110.3,110.3,,114.1,,115.0,115.0,
224,A001784,2015JJ00,5851,2825,3026,3026,0,8096,1995,2490,2490,0,317,16,3278,3278,0,5851.0,2825.0,3026.0,3026.0,0.0,8096.0,1995.0,2490.0,2490.0,0.0,317.0,,3278.0,3278.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,
225,A001784,2016JJ00,6224,2942,3282,3282,0,8575,1983,2570,2570,0,308,59,3655,3655,0,6277.0,2955.0,3322.0,3322.0,,8606.0,2009.0,2529.0,2529.0,,310.0,,3702.0,3702.0,,7.3,4.6,9.8,9.8,,6.3,0.7,1.6,1.6,,-2.2,,12.9,12.9,,99.2,99.6,98.8,98.8,,99.6,98.7,101.6,101.6,,99.4,,98.7,98.7,
226,A001784,2017JJ00,6499,2895,3604,3604,0,8995,2025,2739,2739,0,323,66,3842,3842,0,6561.0,2914.0,3649.0,3649.0,,8994.0,2025.0,2655.0,2655.0,,323.0,,3907.0,3907.0,,4.5,-1.4,9.8,9.8,,4.5,0.8,5.0,5.0,,4.2,,5.5,5.5,,99.0,99.4,98.8,98.8,,100.0,100.0,103.2,103.2,,100.0,,98.3,98.3,
227,A001784,2018JJ00,6764,3053,3711,3711,0,9414,2179,2850,2850,0,329,17,4039,4039,0,6778.0,3003.0,3777.0,3777.0,,9310.0,2144.0,2756.0,2756.0,,320.0,,4054.0,4054.0,,3.3,3.1,3.5,3.5,,3.5,5.9,3.8,3.8,,-0.9,,3.8,3.8,,99.8,101.7,98.3,98.3,,101.1,101.6,103.4,103.4,,102.8,,99.6,99.6,
228,A001784,2019JJ00,6993,3106,3887,3887,0,9800,2205,2991,2991,0,353,21,4230,4230,0,6895.0,2987.0,3912.0,3912.0,,9479.0,2146.0,2792.0,2792.0,,343.0,,4157.0,4157.0,,1.7,-0.6,3.6,3.6,,1.8,0.1,1.3,1.3,,7.3,,2.6,2.6,,101.4,104.0,99.4,99.4,,103.4,102.7,107.1,107.1,,102.8,,101.7,101.7,
229,A001784,2020JJ00,7599,3019,4580,4580,0,10839,2468,3254,3254,0,360,384,4373,4373,0,7504.0,2881.0,4645.0,4645.0,,10394.0,2368.0,2961.0,2961.0,,348.0,,4324.0,4324.0,,8.8,-3.5,18.7,18.7,,9.7,10.3,6.1,6.1,,1.4,,4.0,4.0,,101.3,104.8,98.6,98.6,,104.3,104.2,109.9,109.9,,103.4,,101.1,101.1,
230,A001784,2021JJ00,8239,3424,4815,4815,0,11856,2661,3533,3533,0,441,155,5066,5066,0,7933.0,3193.0,4753.0,4753.0,,11058.0,2474.0,3145.0,3145.0,,427.0,,4872.0,4872.0,,5.7,10.8,2.3,2.3,,6.4,4.5,6.2,6.2,,22.5,,12.7,12.7,,103.9,107.2,101.3,101.3,,107.2,107.6,112.3,112.3,,103.4,,104.0,104.0,
231,A001784,2022JJ00,8334,3575,4759,4759,0,11993,2903,3762,3762,0,448,-188,5068,5068,0,7156.0,3078.0,4078.0,4078.0,,10207.0,2368.0,3208.0,3208.0,,393.0,,4376.0,4376.0,,-9.8,-3.6,-14.2,-14.2,,-7.7,-4.3,2.0,2.0,,-7.9,,-10.2,-10.2,,116.5,116.1,116.7,116.7,,117.5,122.6,117.3,117.3,,114.1,,115.8,115.8,
232,A001920,2015JJ00,10151,491,9660,9638,22,20621,973,12896,12896,0,0,-11,6763,6763,0,10151.0,491.0,9660.0,9638.0,22.0,20621.0,973.0,12896.0,12896.0,0.0,0.0,,6763.0,6763.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,
233,A001920,2016JJ00,10804,583,10221,10176,45,21476,1038,12977,12977,0,0,135,7326,7326,0,10677.0,560.0,10117.0,10072.0,45.0,21222.0,1015.0,12877.0,12877.0,,,,7210.0,7210.0,,5.2,14.1,4.7,4.5,104.5,2.9,4.3,-0.1,-0.1,,,,6.6,6.6,,101.2,104.1,101.0,101.0,100.0,101.2,102.3,100.8,100.8,,,,101.6,101.6,
234,A001920,2017JJ00,11310,571,10739,10688,51,22457,1050,13450,13450,0,0,197,7760,7760,0,11139.0,540.0,10600.0,10549.0,51.0,22095.0,1008.0,13319.0,13319.0,,,,7590.0,7590.0,,4.3,-3.6,4.8,4.7,13.3,4.1,-0.7,3.4,3.4,,,,5.3,5.3,,101.5,105.8,101.3,101.3,100.0,101.6,104.2,101.0,101.0,,,,102.2,102.2,
235,A001920,2018JJ00,12127,586,11541,11485,56,23595,1115,13506,13506,0,0,66,8908,8908,0,12040.0,546.0,11496.0,11441.0,55.0,23183.0,1063.0,13345.0,13345.0,,,,8718.0,8718.0,,8.1,1.2,8.5,8.5,7.8,4.9,5.4,0.2,0.2,,,,14.9,14.9,,100.7,107.2,100.4,100.4,101.8,101.8,104.9,101.2,101.2,,,,102.2,102.2,
236,A001920,2019JJ00,13127,611,12516,12464,52,25101,1167,13904,13904,0,0,127,9903,9903,0,12958.0,565.0,12398.0,12349.0,49.0,24311.0,1083.0,13485.0,13485.0,,,,9620.0,9620.0,,7.6,3.4,7.8,7.9,-10.7,4.9,1.9,1.0,1.0,,,,10.4,10.4,,101.3,108.1,101.0,100.9,105.9,103.3,107.8,103.1,103.1,,,,102.9,102.9,
237,A001920,2020JJ00,11934,507,11427,11372,55,22453,1195,11730,11730,0,0,193,9335,9335,0,11835.0,467.0,11376.0,11324.0,51.0,21509.0,1083.0,11252.0,11252.0,,,,8988.0,8988.0,,-8.7,-17.3,-8.2,-8.3,3.8,-11.5,0.0,-16.6,-16.6,,,,-6.6,-6.6,,100.8,108.6,100.5,100.4,107.9,104.4,110.4,104.2,104.2,,,,103.9,103.9,
238,A001920,2021JJ00,14037,594,13443,13387,56,26268,1258,13625,13625,0,0,327,11058,11058,0,13780.0,533.0,13257.0,13207.0,51.0,24676.0,1105.0,12796.0,12796.0,,,,10473.0,10473.0,,16.4,14.2,16.5,16.6,0.0,14.7,2.0,13.7,13.7,,,,16.5,16.5,,101.9,111.4,101.4,101.4,109.8,106.5,113.9,106.5,106.5,,,,105.6,105.6,
239,A001920,2022JJ00,16846,704,16142,16080,62,30694,1410,16006,16006,0,0,296,12982,12982,0,14807.0,578.0,14239.0,14188.0,52.0,27030.0,1129.0,14434.0,14434.0,,,,11219.0,11219.0,,7.5,8.4,7.4,7.4,1.8,9.5,2.2,12.8,12.8,,,,7.1,7.1,,113.8,121.7,113.4,113.3,119.4,113.6,124.9,110.9,110.9,,,,115.7,115.7,
240,A002011,2015JJ00,4712,335,4377,4377,0,8137,429,3740,3740,0,0,20,3948,3948,0,4712.0,335.0,4377.0,4377.0,0.0,8137.0,429.0,3740.0,3740.0,0.0,0.0,,3948.0,3948.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,100.0,100.0,
241,A002011,2016JJ00,5099,353,4746,4746,0,8517,441,3674,3674,0,0,83,4319,4319,0,4982.0,353.0,4629.0,4629.0,,8401.0,431.0,3669.0,3669.0,,,,4224.0,4224.0,,5.7,5.4,5.8,5.8,,3.2,0.5,-1.9,-1.9,,,,7.0,7.0,,102.3,100.0,102.5,102.5,,101.4,102.3,100.1,100.1,,,,102.2,102.2,
242,A002011,2017JJ00,5411,329,5082,5082,0,9074,451,3873,3873,0,0,85,4665,4665,0,5393.0,321.0,5071.0,5071.0,,9027.0,446.0,3863.0,3863.0,,,,4639.0,4639.0,,8.3,-9.1,9.5,9.5,,7.5,3.4,5.3,5.3,,,,9.8,9.8,,100.3,102.5,100.2,100.2,,100.5,101.2,100.3,100.3,,,,100.6,100.6,
243,A002011,2018JJ00,5627,355,5272,5272,0,9339,484,3829,3829,0,0,19,5007,5007,0,5599.0,340.0,5257.0,5257.0,,9281.0,474.0,3854.0,3854.0,,,,4938.0,4938.0,,3.8,5.8,3.7,3.7,,2.8,6.4,-0.2,-0.2,,,,6.5,6.5,,100.5,104.6,100.3,100.3,,100.6,102.0,99.4,99.4,,,,101.4,101.4,
244,A002011,2019JJ00,5928,395,5533,5533,0,9845,456,4070,4070,0,0,29,5290,5290,0,5758.0,375.0,5380.0,5380.0,,9551.0,437.0,4001.0,4001.0,,,,5090.0,5090.0,,2.8,10.4,2.3,2.3,,2.9,-7.9,3.8,3.8,,,,3.1,3.1,,103.0,105.4,102.8,102.8,,103.1,104.3,101.7,101.7,,,,103.9,103.9,
245,A002011,2020JJ00,4984,300,4684,4684,0,8429,508,3486,3486,0,0,58,4377,4377,0,4897.0,285.0,4611.0,4611.0,,8194.0,476.0,3475.0,3475.0,,,,4198.0,4198.0,,-14.9,-24.1,-14.3,-14.3,,-14.2,9.0,-13.1,-13.1,,,,-17.5,-17.5,,101.8,105.4,101.6,101.6,,102.9,106.6,100.3,100.3,,,,104.3,104.3,
246,A002011,2021JJ00,5808,409,5399,5399,0,9912,548,4130,4130,0,0,111,5123,5123,0,5739.0,385.0,5350.0,5350.0,,9547.0,505.0,4054.0,4054.0,,,,4896.0,4896.0,,17.2,35.3,16.0,16.0,,16.5,6.1,16.7,16.7,,,,16.6,16.6,,101.2,106.1,100.9,100.9,,103.8,108.4,101.9,101.9,,,,104.6,104.6,
247,A002011,2022JJ00,7198,446,6752,6752,0,12016,590,4903,4903,0,0,99,6424,6424,0,6545.0,415.0,6127.0,6127.0,,10974.0,507.0,4734.0,4734.0,,,,5665.0,5665.0,,14.0,7.6,14.5,14.5,,14.9,0.4,16.8,16.8,,,,15.7,15.7,,110.0,107.6,110.2,110.2,,109.5,116.3,103.6,103.6,,,,113.4,113.4,
248,A000007,2015JJ00,18938,10657,8281,7989,292,24136,14601,2588,2588,0,235,43,6669,6609,60,18938.0,10657.0,8281.0,7989.0,292.0,24136.0,14601.0,2588.0,2588.0,0.0,235.0,,6669.0,6609.0,60.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0
249,A000007,2016JJ00,19803,10869,8934,8624,310,25291,15341,2655,2655,0,236,79,6980,6916,64,19805.0,10881.0,8924.0,8621.0,303.0,25283.0,15261.0,2653.0,2653.0,,231.0,,7041.0,6979.0,62.0,4.6,2.1,7.8,7.9,3.8,4.8,4.5,2.5,2.5,,-1.7,,5.6,5.6,3.3,100.0,99.9,100.1,100.0,102.3,100.0,100.5,100.1,100.1,,102.2,,99.1,99.1,103.2
250,A000007,2017JJ00,20973,11682,9291,8931,360,26699,16069,2743,2743,0,242,85,7560,7480,80,20724.0,11503.0,9222.0,8874.0,347.0,26414.0,15778.0,2748.0,2748.0,,230.0,,7556.0,7480.0,77.0,4.6,5.7,3.3,2.9,14.5,4.5,3.4,3.6,3.6,,-0.4,,7.3,7.2,23.4,101.2,101.6,100.8,100.6,103.8,101.1,101.8,99.8,99.8,,105.2,,100.0,100.0,104.5
251,A000007,2018JJ00,22386,12391,9995,9614,381,28285,17161,2799,2799,0,234,96,7995,7906,89,21105.0,11675.0,9430.0,9066.0,363.0,26890.0,16137.0,2770.0,2770.0,,215.0,,7659.0,7575.0,84.0,1.8,1.5,2.3,2.2,4.7,1.8,2.3,0.8,0.8,,-6.6,,1.4,1.3,10.0,106.1,106.1,106.0,106.0,104.9,105.2,106.3,101.0,101.0,,108.9,,104.4,104.4,105.7
252,A000007,2019JJ00,22709,12298,10411,10039,372,28880,17689,2912,2912,0,258,66,7955,7866,89,21229.0,11457.0,9773.0,9425.0,346.0,27223.0,16496.0,2841.0,2841.0,,228.0,,7568.0,7485.0,82.0,0.6,-1.9,3.6,4.0,-4.7,1.2,2.2,2.6,2.6,,6.0,,-1.2,-1.2,-2.2,107.0,107.3,106.5,106.5,107.5,106.1,107.2,102.5,102.5,,113.3,,105.1,105.1,108.2
253,A000007,2020JJ00,21851,11804,10047,9650,397,28392,17120,3165,3165,0,269,96,7742,7661,81,20754.0,11080.0,9676.0,9316.0,358.0,26989.0,16086.0,3065.0,3065.0,,238.0,,7494.0,7421.0,73.0,-2.2,-3.3,-1.0,-1.2,3.5,-0.9,-2.5,7.9,7.9,,4.7,,-1.0,-0.9,-11.2,105.3,106.5,103.8,103.6,110.8,105.2,106.4,103.3,103.3,,112.9,,103.3,103.2,110.9
254,A000007,2021JJ00,26305,13798,12507,12089,418,33437,19915,3232,3232,0,300,187,9803,9701,102,22287.0,11723.0,10571.0,10198.0,372.0,28799.0,16763.0,3063.0,3063.0,,237.0,,8559.0,8469.0,89.0,7.4,5.8,9.2,9.5,3.8,6.7,4.2,-0.1,-0.1,,-0.4,,14.2,14.1,22.2,118.0,117.7,118.3,118.5,112.4,116.1,118.8,105.5,105.5,,126.4,,114.5,114.6,114.2
255,A000007,2022JJ00,32154,17141,15013,14554,459,39751,24577,3471,3471,0,349,-69,11423,11249,174,22047.0,11963.0,10092.0,9755.0,336.0,28620.0,17169.0,3139.0,3139.0,,237.0,,8100.0,7969.0,130.0,-1.1,2.1,-4.5,-4.4,-9.6,-0.6,2.4,2.5,2.5,,0.0,,-5.4,-5.9,46.1,145.8,143.3,148.8,149.2,136.5,138.9,143.1,110.6,110.6,,147.0,,141.0,141.2,133.4
256,A002057,2015JJ00,5231,2584,2647,2647,0,7410,5406,788,788,0,235,33,948,938,10,5231.0,2584.0,2647.0,2647.0,0.0,7410.0,5406.0,788.0,788.0,0.0,235.0,,948.0,938.0,10.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0
257,A002057,2016JJ00,5694,2737,2957,2957,0,8088,5944,809,809,0,236,27,1072,1062,10,5611.0,2643.0,2968.0,2968.0,,7955.0,5818.0,799.0,799.0,,231.0,,1066.0,1056.0,10.0,7.3,2.3,12.1,12.1,,7.4,7.6,1.4,1.4,,-1.7,,12.4,12.6,0.0,101.5,103.6,99.6,99.6,,101.7,102.2,101.3,101.3,,102.2,,100.6,100.6,100.0
258,A002057,2017JJ00,6126,2979,3147,3147,0,8664,6273,864,864,0,242,41,1244,1232,12,5925.0,2792.0,3134.0,3134.0,,8374.0,6024.0,839.0,839.0,,230.0,,1228.0,1216.0,12.0,5.6,5.6,5.6,5.6,,5.3,3.5,4.9,4.9,,-0.4,,15.2,15.2,20.0,103.4,106.7,100.4,100.4,,103.5,104.1,103.0,103.0,,105.2,,101.3,101.3,100.0
259,A002057,2018JJ00,6835,3268,3567,3567,0,9480,7062,899,899,0,234,75,1210,1197,13,6301.0,2942.0,3361.0,3361.0,,8856.0,6528.0,859.0,859.0,,215.0,,1166.0,1153.0,13.0,6.3,5.4,7.2,7.2,,5.8,8.4,2.4,2.4,,-6.6,,-5.1,-5.2,8.3,108.5,111.1,106.1,106.1,,107.0,108.2,104.7,104.7,,108.9,,103.8,103.8,100.0
260,A002057,2019JJ00,7403,3638,3765,3765,0,10178,7642,944,944,0,258,54,1280,1267,13,6735.0,3182.0,3553.0,3553.0,,9421.0,7003.0,892.0,892.0,,228.0,,1220.0,1207.0,13.0,6.9,8.2,5.7,5.7,,6.4,7.3,3.9,3.9,,6.0,,4.6,4.7,0.0,109.9,114.3,106.0,106.0,,108.0,109.1,105.8,105.8,,113.3,,104.9,105.0,100.0
261,A002057,2020JJ00,7565,3745,3820,3820,0,10610,7840,1079,1079,0,269,62,1360,1348,12,6937.0,3290.0,3646.0,3646.0,,9786.0,7165.0,1010.0,1010.0,,238.0,,1292.0,1280.0,12.0,3.0,3.4,2.6,2.6,,3.9,2.3,13.2,13.2,,4.7,,5.9,6.1,-7.7,109.1,113.8,104.8,104.8,,108.4,109.4,106.8,106.8,,112.9,,105.2,105.3,100.0
262,A002057,2021JJ00,9670,4535,5135,5135,0,12929,9501,1118,1118,0,300,114,1896,1880,16,7348.0,3500.0,3847.0,3847.0,,10265.0,7348.0,1014.0,1014.0,,237.0,,1545.0,1530.0,15.0,5.9,6.4,5.5,5.5,,4.9,2.6,0.4,0.4,,-0.4,,19.6,19.5,25.0,131.6,129.6,133.5,133.5,,126.0,129.3,110.2,110.2,,126.4,,122.7,122.9,106.7
263,A002057,2022JJ00,11257,5427,5830,5830,0,14772,11377,1151,1151,0,349,-220,2115,2091,24,7068.0,3550.0,3522.0,3522.0,,9962.0,7468.0,1002.0,1002.0,,237.0,,1363.0,1343.0,21.0,-3.8,1.4,-8.5,-8.5,,-3.0,1.6,-1.3,-1.3,,0.0,,-11.8,-12.2,37.5,159.3,152.9,165.5,165.5,,148.3,152.4,114.9,114.9,,147.0,,155.2,155.7,116.4
264,A002122,2015JJ00,12380,6778,5602,5310,292,15380,7883,1788,1788,0,0,10,5699,5649,50,12380.0,6778.0,5602.0,5310.0,292.0,15380.0,7883.0,1788.0,1788.0,0.0,0.0,,5699.0,5649.0,50.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0
265,A002122,2016JJ00,12850,6898,5952,5642,310,15919,8149,1833,1833,0,0,52,5885,5831,54,12911.0,6980.0,5931.0,5628.0,303.0,16018.0,8168.0,1842.0,1842.0,,,,5952.0,5900.0,52.0,4.3,3.0,5.9,6.0,3.8,4.1,3.6,3.0,3.0,,,,4.4,4.4,4.0,99.5,98.8,100.4,100.2,102.3,99.4,99.8,99.5,99.5,,,,98.9,98.8,103.8
266,A002122,2017JJ00,13641,7525,6116,5756,360,16811,8606,1867,1867,0,0,44,6294,6226,68,13559.0,7501.0,6061.0,5713.0,347.0,16779.0,8528.0,1898.0,1898.0,,,,6305.0,6240.0,65.0,5.0,7.5,2.2,1.5,14.5,4.7,4.4,3.1,3.1,,,,5.9,5.8,24.1,100.6,100.3,100.9,100.8,103.8,100.2,100.9,98.4,98.4,,,,99.8,99.8,105.4
267,A002122,2018JJ00,14397,7993,6404,6023,381,17634,8958,1889,1889,0,0,23,6764,6688,76,13631.0,7587.0,6047.0,5682.0,363.0,16837.0,8439.0,1901.0,1901.0,,,,6472.0,6400.0,71.0,0.5,1.1,-0.2,-0.5,4.7,0.3,-1.0,0.2,0.2,,,,2.7,2.6,10.3,105.6,105.4,105.9,106.0,104.9,104.7,106.2,99.4,99.4,,,,104.5,104.5,106.8
268,A002122,2019JJ00,14191,7568,6623,6251,372,17566,8943,1955,1955,0,0,12,6656,6580,76,13364.0,7167.0,6198.0,5850.0,346.0,16647.0,8368.0,1937.0,1937.0,,,,6330.0,6260.0,69.0,-2.0,-5.5,2.5,3.0,-4.7,-1.1,-0.8,1.9,1.9,,,,-2.2,-2.2,-2.6,106.2,105.6,106.9,106.9,107.5,105.5,106.9,101.0,101.0,,,,105.2,105.1,109.7
269,A002122,2020JJ00,13327,7125,6202,5805,397,16803,8327,2073,2073,0,0,34,6369,6300,69,12818.0,6812.0,6007.0,5647.0,358.0,16181.0,7927.0,2040.0,2040.0,,,,6189.0,6127.0,61.0,-4.1,-5.0,-3.1,-3.5,3.5,-2.8,-5.3,5.3,5.3,,,,-2.2,-2.1,-11.8,104.0,104.6,103.2,102.8,110.8,103.8,105.0,101.6,101.6,,,,102.9,102.8,113.0
270,A002122,2021JJ00,15660,8319,7341,6923,418,19516,9448,2102,2102,0,0,73,7893,7807,86,13925.0,7229.0,6698.0,6327.0,372.0,17505.0,8414.0,2035.0,2035.0,,,,6998.0,6923.0,74.0,8.6,6.1,11.5,12.0,3.8,8.2,6.1,-0.2,-0.2,,,,13.1,13.0,21.7,112.5,115.1,109.6,109.4,112.4,111.5,112.3,103.3,103.3,,,,112.8,112.8,115.7
271,A002122,2022JJ00,19785,10632,9153,8694,459,23844,12086,2306,2306,0,0,151,9301,9151,150,14023.0,7439.0,6579.0,6244.0,336.0,17681.0,8717.0,2129.0,2129.0,,,,6737.0,6625.0,110.0,0.7,2.9,-1.8,-1.3,-9.6,1.0,3.6,4.6,4.6,,,,-3.7,-4.3,47.7,141.1,142.9,139.1,139.2,136.5,134.9,138.7,108.3,108.3,,,,138.1,138.1,136.6
272,A002207,2015JJ00,1327,1295,32,32,0,1346,1312,12,12,0,0,0,22,22,0,1327.0,1295.0,32.0,32.0,0.0,1346.0,1312.0,12.0,12.0,0.0,0.0,,22.0,22.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,100.0,100.0,
273,A002207,2016JJ00,1259,1234,25,25,0,1284,1248,13,13,0,0,0,23,23,0,1283.0,1258.0,25.0,25.0,,1310.0,1275.0,12.0,12.0,,,,23.0,23.0,,-3.3,-2.9,-21.9,-21.9,,-2.7,-2.8,0.0,0.0,,,,4.5,4.5,,98.1,98.1,100.0,100.0,,98.0,97.9,108.3,108.3,,,,100.0,100.0,
274,A002207,2017JJ00,1206,1178,28,28,0,1224,1190,12,12,0,0,0,22,22,0,1237.0,1209.0,28.0,28.0,,1258.0,1225.0,11.0,11.0,,,,22.0,22.0,,-3.6,-3.9,12.0,12.0,,-4.0,-3.9,-7.7,-7.7,,,,-4.3,-4.3,,97.5,97.4,100.0,100.0,,97.3,97.1,108.3,108.3,,,,100.0,100.0,
275,A002207,2018JJ00,1154,1130,24,24,0,1171,1141,11,11,0,0,-2,21,21,0,1160.0,1136.0,24.0,24.0,,1181.0,1153.0,9.0,9.0,,,,21.0,21.0,,-6.2,-6.0,-14.3,-14.3,,-6.1,-5.9,-16.7,-16.7,,,,-4.5,-4.5,,99.5,99.5,100.0,100.0,,99.2,99.0,119.2,119.2,,,,100.0,100.0,
276,A002207,2019JJ00,1115,1092,23,23,0,1136,1104,13,13,0,0,0,19,19,0,1103.0,1080.0,23.0,23.0,,1125.0,1095.0,11.0,11.0,,,,19.0,19.0,,-4.9,-5.0,-4.2,-4.2,,-4.7,-5.0,18.2,18.2,,,,-9.5,-9.5,,101.1,101.1,100.0,100.0,,100.9,100.8,119.2,119.2,,,,100.0,100.0,
277,A002207,2020JJ00,959,934,25,25,0,979,953,13,13,0,0,0,13,13,0,954.0,929.0,25.0,25.0,,975.0,950.0,11.0,11.0,,,,13.0,13.0,,-13.5,-14.0,8.7,8.7,,-13.4,-13.2,0.0,0.0,,,,-31.6,-31.6,,100.6,100.6,100.0,100.0,,100.4,100.3,119.2,119.2,,,,100.0,100.0,
278,A002207,2021JJ00,975,944,31,31,0,992,966,12,12,0,0,0,14,14,0,968.0,939.0,30.0,30.0,,985.0,960.0,10.0,10.0,,,,14.0,14.0,,1.6,1.1,20.0,20.0,,1.0,1.0,-7.7,-7.7,,,,7.7,7.7,,100.7,100.6,103.3,103.3,,100.7,100.6,119.2,119.2,,,,100.0,100.0,
279,A002207,2022JJ00,1112,1082,30,30,0,1135,1114,14,14,0,0,0,7,7,0,944.0,915.0,29.0,29.0,,963.0,947.0,8.0,8.0,,,,7.0,7.0,,-2.6,-2.5,-3.2,-3.2,,-2.2,-1.3,-16.7,-16.7,,,,-50.0,-50.0,,117.8,118.3,103.3,103.3,,117.9,117.6,166.8,166.8,,,,100.0,100.0,
280,A002239,2015JJ00,46013,25131,20882,20882,0,59115,16123,10769,10769,0,0,136,32087,31751,336,46013.0,25131.0,20882.0,20882.0,0.0,59115.0,16123.0,10769.0,10769.0,0.0,0.0,,32087.0,31751.0,336.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0
281,A002239,2016JJ00,40468,20809,19659,19659,0,53877,14688,10447,10447,0,0,221,28521,28167,354,48145.0,24673.0,23472.0,23472.0,,61742.0,16933.0,11043.0,11043.0,,,,33524.0,33175.0,349.0,4.6,-1.8,12.4,12.4,,4.4,5.0,2.5,2.5,,,,4.5,4.5,3.9,84.1,84.3,83.8,83.8,,87.3,86.7,94.6,94.6,,,,85.1,84.9,101.4
