ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensMHI576_2,EenOfMeerLangdurigeAandoeningen_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren65JaarOfOuder_5,BeperkingInZien65JaarOfOuder_6,BeperkingInBewegen65JaarOfOuder_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewichtObesitas_12,VoldoetAanBeweegrichtlijnen_13,WekelijkseSporters_14,Mantelzorger_15,ZwaarBelasteMantelzorgers_16,UrenMantelzorgPerWeek_17,Rokers_18,VoldoetAanRichtlijnAlcoholgebruik_19,OvermatigeDrinkersOnderBevolking_20
887,10000,MBG0095,GM1942,80.0,49.1,34.6,21.4,6.0,5.1,16.3,2.6,57.9,45.3,34.4,12.4,55.5,67.9,15.3,28.9,12.6,18.3,40.6,8.6
888,10000,MBG0095,GM0512,80.1,49.7,34.4,28.2,11.0,7.1,22.5,3.7,50.4,56.8,36.6,23.8,51.1,59.1,17.9,48.8,22.5,19.5,54.3,7.4
889,10000,MBG0095,GM0513,75.5,49.2,36.1,25.4,8.2,7.5,19.6,3.2,50.8,53.0,38.0,17.1,53.9,58.4,14.5,37.6,13.2,17.4,55.1,5.5
890,10000,MBG0095,GM0518,73.0,57.1,36.0,29.8,8.2,11.0,24.1,1.8,53.2,49.6,34.9,16.0,54.5,61.9,13.0,30.8,13.2,19.3,55.4,5.1
891,10000,MBG0095,GM0014,80.7,50.7,32.4,25.8,8.8,7.8,19.9,3.7,62.8,42.7,30.8,14.1,63.2,70.7,11.9,23.3,10.7,26.2,40.9,9.1
892,10000,MBG0095,GM1729,75.6,47.5,41.7,23.3,10.2,10.7,18.0,4.5,50.6,55.4,41.0,17.3,44.0,53.9,18.5,30.3,20.4,13.9,44.2,9.8
893,10000,MBG0095,GM0158,82.6,40.2,35.9,29.4,10.3,8.6,21.4,2.3,47.9,58.4,41.4,19.7,54.5,62.9,21.2,26.9,15.6,14.0,41.3,8.8
894,10000,MBG0095,GM0392,76.4,53.9,36.5,26.0,7.3,9.1,19.6,2.5,58.4,44.3,30.3,15.5,59.7,68.1,13.7,33.2,13.4,18.2,41.4,7.6
895,10000,MBG0095,GM0394,78.2,47.5,33.1,21.0,5.9,6.1,15.7,2.4,50.3,52.5,35.5,18.5,47.9,62.0,13.3,26.6,14.0,15.3,50.8,6.2
896,10000,MBG0095,GM1655,78.6,48.0,35.2,29.5,12.6,5.3,22.4,6.2,47.7,59.0,41.7,20.9,50.2,56.4,16.9,36.5,14.8,21.2,50.4,11.0
897,10000,MBG0095,GM0160,81.6,41.4,35.8,22.8,8.2,6.4,17.0,2.1,44.8,61.5,44.5,19.6,51.4,54.9,17.7,22.7,14.9,19.5,40.3,10.6
898,10000,MBG0095,GM0243,80.7,51.2,37.0,26.1,8.5,7.0,20.9,2.7,57.6,49.7,35.5,16.9,54.7,58.2,18.9,22.3,13.9,21.0,49.4,7.1
899,10000,MBG0095,GM0523,78.9,51.0,37.6,28.7,9.4,6.0,24.0,3.8,48.8,58.3,44.0,17.5,45.8,55.1,19.8,32.2,21.5,18.2,60.6,6.7
900,10000,MBG0095,GM0072,77.0,42.0,39.4,26.1,9.4,10.3,19.8,3.2,47.5,59.8,41.6,21.6,55.2,54.1,18.6,35.3,13.7,18.1,51.4,5.8
901,10000,MBG0095,GM0244,79.6,54.3,34.7,28.9,10.4,9.6,23.0,2.2,54.5,53.8,39.3,18.2,57.6,65.7,17.9,,,15.8,45.7,5.6
902,10000,MBG0095,GM0396,76.4,49.8,39.9,23.8,8.3,7.8,19.4,2.3,51.5,55.5,37.7,20.8,54.7,60.6,19.8,40.3,17.5,16.7,47.2,6.7
903,10000,MBG0095,GM0397,81.9,45.4,35.8,18.9,4.6,7.0,15.9,2.0,61.6,45.2,35.9,11.7,62.5,75.1,19.9,26.7,9.6,15.6,40.7,11.7
904,10000,MBG0095,GM0246,79.4,43.1,38.1,27.1,10.0,9.6,18.0,1.7,50.0,57.5,40.0,20.8,49.3,57.1,19.8,20.0,14.9,15.0,55.0,7.3
905,10000,MBG0095,GM0074,80.0,35.4,37.4,20.9,5.6,6.5,15.9,1.9,54.6,51.3,38.4,15.3,57.9,58.9,14.5,29.0,18.3,18.4,49.6,7.6
906,10000,MBG0095,GM0917,63.8,55.1,45.3,32.7,9.5,10.6,25.9,2.5,42.6,60.4,40.3,21.9,38.8,48.7,16.3,27.7,15.8,22.4,54.7,5.3
907,10000,MBG0095,GM1658,78.8,40.9,40.4,26.9,7.9,12.0,19.3,3.7,58.6,48.5,36.6,14.7,53.2,65.8,20.7,40.1,16.1,12.7,39.3,8.4
908,10000,MBG0095,GM0399,81.4,45.5,35.7,24.0,9.4,6.4,18.0,4.6,62.0,43.3,34.7,10.8,60.7,67.5,16.7,33.3,12.6,12.7,44.9,7.6
909,10000,MBG0095,GM0400,74.9,46.6,42.6,25.2,9.2,6.5,19.9,3.4,43.5,62.1,39.6,25.5,54.0,51.2,16.0,35.6,17.1,22.3,50.5,6.2
910,10000,MBG0095,GM0163,79.0,40.5,37.8,26.4,11.7,7.5,19.1,2.8,50.3,55.6,40.7,17.5,58.0,60.7,17.3,29.8,14.9,15.6,41.7,10.4
911,10000,MBG0095,GM0794,73.6,52.9,39.1,30.7,11.2,9.8,22.6,3.2,46.2,57.7,39.1,20.9,48.4,56.9,18.1,29.3,18.1,17.8,49.5,5.9
912,10000,MBG0095,GM0531,80.0,46.3,35.9,23.5,5.6,7.8,18.3,2.4,49.3,57.5,40.8,19.7,47.6,60.9,17.6,32.7,11.5,12.5,56.1,5.2
913,10000,MBG0095,GM0164,77.6,45.7,37.6,25.4,7.6,7.6,19.6,2.9,51.2,52.0,34.8,19.0,57.5,61.1,15.3,25.7,11.3,18.1,44.9,7.3
914,10000,MBG0095,GM0796,76.9,49.8,37.2,24.9,9.3,8.0,18.6,2.7,53.8,49.2,35.3,15.4,49.3,65.4,15.8,28.4,15.7,18.4,40.7,7.2
915,10000,MBG0095,GM0252,81.5,43.3,37.4,26.4,9.5,7.4,18.8,3.7,53.5,52.8,40.1,15.4,53.6,64.2,20.8,32.0,13.9,14.9,47.4,8.3
916,10000,MBG0095,GM0797,78.8,49.2,39.3,28.7,8.2,8.3,22.7,4.4,48.1,58.6,40.5,21.7,50.7,65.0,18.4,33.7,14.5,15.9,47.5,7.0
917,10000,MBG0095,GM0534,79.9,50.3,35.4,22.0,6.3,8.7,16.9,4.0,51.6,53.9,38.2,18.8,53.8,61.7,16.0,19.2,8.6,20.6,45.2,8.1
918,10000,MBG0095,GM0798,81.1,45.9,32.7,29.3,10.0,10.0,20.7,3.2,50.4,55.5,41.1,17.0,52.2,64.8,19.8,27.0,12.9,13.3,40.2,9.4
919,10000,MBG0095,GM0402,78.3,52.2,34.0,23.9,7.0,7.8,17.8,2.8,56.6,46.8,34.4,14.1,57.0,64.5,13.6,34.6,15.7,17.0,47.9,5.5
920,10000,MBG0095,GM1963,80.6,50.3,38.8,23.0,7.2,9.1,16.7,3.0,46.4,60.2,42.1,21.1,44.9,55.7,21.7,26.5,15.5,20.1,56.0,6.8
921,10000,MBG0095,GM1735,81.6,40.1,33.3,20.0,6.4,7.4,14.3,1.8,49.9,56.6,40.0,19.3,55.4,63.9,18.8,21.1,19.0,15.6,40.1,12.4
922,10000,MBG0095,GM1966,77.5,47.3,42.1,28.7,10.0,10.0,20.5,1.3,50.7,57.8,39.6,21.7,48.4,50.8,17.8,,,17.9,49.0,10.2
923,10000,MBG0095,GM1911,76.1,50.3,37.8,26.7,7.3,7.2,22.6,2.0,48.2,59.6,42.1,20.6,49.1,55.8,19.5,27.1,11.4,14.2,49.3,4.7
924,10000,MBG0095,GM0118,79.2,46.9,40.5,27.0,10.0,7.9,20.6,2.7,49.2,58.4,39.6,22.4,53.2,55.2,15.3,,,20.8,51.3,9.6
925,10000,MBG0095,GM0405,75.0,50.1,40.7,26.6,11.0,9.7,18.9,3.0,53.7,53.0,35.0,21.0,56.2,62.3,13.4,34.1,12.1,16.3,44.4,7.5
926,10000,MBG0095,GM1507,77.7,43.9,36.2,25.0,9.4,8.0,16.6,1.7,50.1,56.5,42.8,16.2,54.3,63.1,20.4,16.1,9.4,16.0,40.1,6.6
927,10000,MBG0095,GM0321,81.7,45.0,35.6,22.6,8.5,6.1,17.0,3.0,58.2,46.9,34.1,14.9,53.9,68.1,20.9,34.0,12.2,11.5,49.8,6.2
928,10000,MBG0095,GM0406,75.3,50.2,40.3,21.6,7.2,7.8,15.6,3.1,52.0,52.0,37.2,16.9,51.0,61.8,17.9,31.3,11.3,17.7,46.0,7.5
929,10000,MBG0095,GM0677,74.2,52.7,43.2,26.0,9.2,9.3,20.4,3.2,48.5,58.2,40.0,21.3,47.9,52.5,18.4,38.6,14.9,17.4,45.3,10.0
930,10000,MBG0095,GM0353,77.4,48.5,34.5,27.9,9.1,7.2,22.2,4.8,54.4,51.5,36.5,17.8,48.5,58.7,20.7,30.0,13.7,17.5,50.2,6.3
931,10000,MBG0095,GM1884,78.6,47.0,36.0,21.3,7.7,6.7,15.6,1.6,50.0,56.0,41.0,17.4,49.8,62.9,16.1,34.0,12.0,15.4,42.1,8.6
932,10000,MBG0095,GM0166,81.7,49.6,33.9,31.9,12.0,11.3,23.7,5.6,52.4,54.5,33.7,24.7,51.7,53.0,21.2,28.5,17.9,20.5,55.2,9.9
