ID,SectorBranchesSIC2008,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,Total_13,WagesAndSalaries_14,EmployersSocialContributions_15,Gross_16,ConsumptionOfFixedCapital_17,Net_18,TaxesLessSubsidies_19,OtherTaxesOnProduction_20,OtherSubsidiesOnProduction_21,GrossValueAddedBasicPrices_22
1477,332910,2006JJ00,29584.0,22040.0,7544.0,29803.0,22416.0,7474.0,3.6,2.4,7.4,99.3,98.3,100.9,2723.0,2266.0,457.0,4849.0,1923.0,2926.0,-28.0,20.0,48.0,7544.0
1478,332910,2007JJ00,29734.0,21724.0,8010.0,29681.0,21918.0,7839.0,-0.4,-2.2,4.9,100.2,99.1,102.2,2809.0,2329.0,480.0,5234.0,1957.0,3277.0,-33.0,20.0,53.0,8010.0
1479,332910,2008JJ00,30442.0,23005.0,7437.0,30969.0,23019.0,8034.0,4.3,5.0,2.5,98.3,99.9,92.6,2982.0,2461.0,521.0,4497.0,2002.0,2495.0,-42.0,22.0,64.0,7437.0
1480,332910,2009JJ00,29249.0,22767.0,6482.0,29610.0,22882.0,6739.0,-4.4,-0.6,-16.1,98.8,99.5,96.2,2822.0,2351.0,471.0,3736.0,2019.0,1717.0,-76.0,23.0,99.0,6482.0
1481,332910,2010JJ00,29803.0,23349.0,6454.0,29803.0,23349.0,6454.0,0.7,2.0,-4.2,100.0,100.0,100.0,2827.0,2351.0,476.0,3696.0,1986.0,1710.0,-69.0,20.0,89.0,6454.0
1482,332910,2011JJ00,33390.0,27024.0,6366.0,33673.0,26655.0,7018.0,13.0,14.2,8.7,99.2,101.4,90.7,2954.0,2456.0,498.0,3477.0,1934.0,1543.0,-65.0,22.0,87.0,6366.0
1483,332910,2012JJ00,33437.0,27336.0,6101.0,33812.0,26707.0,7112.0,0.4,0.2,1.3,98.9,102.4,85.8,3007.0,2467.0,540.0,3143.0,1887.0,1256.0,-49.0,16.0,65.0,6101.0
1484,332910,2013JJ00,33662.0,27661.0,6001.0,34321.0,26921.0,7443.0,1.5,0.8,4.7,98.1,102.7,80.6,3080.0,2561.0,519.0,2964.0,1851.0,1113.0,-43.0,21.0,64.0,6001.0
1485,332910,2014JJ00,34386.0,28471.0,5915.0,35360.0,27663.0,7761.0,3.0,2.8,4.3,97.2,102.9,76.2,3656.0,2636.0,1020.0,2293.0,1841.0,452.0,-34.0,32.0,66.0,5915.0
1486,332910,2015JJ00,41105.0,34589.0,6516.0,37710.0,30156.0,7394.0,6.6,9.0,-4.7,109.0,114.7,88.1,3304.0,2640.0,664.0,3267.0,1850.0,1417.0,-55.0,14.0,69.0,6516.0
1487,332910,2016JJ00,40979.0,34693.0,6286.0,38185.0,30176.0,7955.0,1.3,0.1,7.6,107.3,115.0,79.0,3402.0,2707.0,695.0,2998.0,,,-114.0,15.0,129.0,6286.0
1488,332900,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
1489,332900,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
1490,332900,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
1491,332900,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
1492,332900,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
1493,332900,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
1494,332900,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
1495,332900,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
1496,332900,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
1497,332900,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
1498,332900,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
1499,332900,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
1500,332900,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
1501,332900,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
1502,332900,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
1503,332900,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
1504,332900,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
1505,332900,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
1506,332900,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
1507,332900,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
1508,332900,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
1509,332900,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
1510,332900,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
1511,332900,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
1512,332900,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
1513,332900,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
1514,332900,1995JJ00,7413.0,4273.0,3140.0,7328.0,5407.0,1540.0,,,,101.2,79.0,203.9,1388.0,1227.0,161.0,1758.0,672.0,1086.0,-6.0,5.0,11.0,3140.0
1515,332900,1996JJ00,8407.0,5070.0,3337.0,8338.0,6280.0,1702.0,13.8,16.1,10.5,100.8,80.7,196.0,1430.0,1245.0,185.0,1916.0,701.0,1215.0,-9.0,8.0,17.0,3337.0
1516,332900,1997JJ00,10994.0,7400.0,3594.0,10793.0,8951.0,1865.0,29.5,42.5,9.6,101.9,82.7,192.7,1443.0,1296.0,147.0,2161.0,736.0,1425.0,-10.0,8.0,18.0,3594.0
1517,332900,1998JJ00,13231.0,9165.0,4066.0,13064.0,10829.0,2260.0,21.0,21.0,21.2,101.3,84.6,179.9,1401.0,1182.0,219.0,2682.0,780.0,1902.0,-17.0,6.0,23.0,4066.0
1518,332900,1999JJ00,15828.0,11212.0,4616.0,15768.0,12958.0,2781.0,20.7,19.7,23.0,100.4,86.5,166.0,1471.0,1224.0,247.0,3152.0,832.0,2320.0,-7.0,13.0,20.0,4616.0
1519,332900,2000JJ00,18513.0,13309.0,5204.0,18153.0,14740.0,3295.0,15.1,13.8,18.5,102.0,90.3,158.0,1566.0,1290.0,276.0,3644.0,911.0,2733.0,-6.0,14.0,20.0,5204.0
1520,332900,2001JJ00,19039.0,14285.0,4754.0,18552.0,15259.0,3255.0,2.2,3.5,-1.2,102.6,93.6,146.1,1591.0,1336.0,255.0,3170.0,1001.0,2169.0,-7.0,17.0,24.0,4754.0
1521,332900,2002JJ00,18230.0,14468.0,3762.0,17951.0,15126.0,2919.0,-3.2,-0.9,-10.3,101.6,95.7,128.9,1624.0,1360.0,264.0,2151.0,1075.0,1076.0,-13.0,16.0,29.0,3762.0
1522,332900,2003JJ00,18888.0,15615.0,3273.0,18754.0,15911.0,2968.0,4.5,5.2,1.7,100.7,98.1,110.3,1550.0,1292.0,258.0,1731.0,1110.0,621.0,-8.0,17.0,25.0,3273.0
1523,332900,2004JJ00,20780.0,17269.0,3511.0,20644.0,17469.0,3308.0,10.1,9.8,11.5,100.7,98.9,106.1,1570.0,1313.0,257.0,1953.0,1127.0,826.0,-12.0,16.0,28.0,3511.0
1524,332900,2005JJ00,23093.0,18209.0,4884.0,22865.0,18381.0,4564.0,10.8,5.2,38.0,101.0,99.1,107.0,1520.0,1283.0,237.0,3376.0,1141.0,2235.0,-12.0,16.0,28.0,4884.0
1525,332900,2006JJ00,23876.0,18682.0,5194.0,23765.0,18914.0,4920.0,3.9,2.9,7.8,100.5,98.8,105.6,1550.0,1304.0,246.0,3659.0,1164.0,2495.0,-15.0,15.0,30.0,5194.0
1526,332900,2007JJ00,23811.0,18420.0,5391.0,23559.0,18537.0,5077.0,-0.9,-2.0,3.2,101.1,99.4,106.2,1575.0,1321.0,254.0,3835.0,1180.0,2655.0,-19.0,15.0,34.0,5391.0
1527,332900,2008JJ00,24439.0,19764.0,4675.0,24848.0,19696.0,5220.0,5.5,6.2,2.8,98.4,100.3,89.6,1689.0,1408.0,281.0,3012.0,1203.0,1809.0,-26.0,16.0,42.0,4675.0
1528,332900,2009JJ00,24177.0,19776.0,4401.0,24405.0,19833.0,4579.0,-1.8,0.7,-12.3,99.1,99.7,96.1,1676.0,1397.0,279.0,2772.0,1201.0,1571.0,-47.0,15.0,62.0,4401.0
1529,332900,2010JJ00,24871.0,20418.0,4453.0,24871.0,20418.0,4453.0,1.9,2.9,-2.7,100.0,100.0,100.0,1760.0,1464.0,296.0,2742.0,1164.0,1578.0,-49.0,13.0,62.0,4453.0
1530,332900,2011JJ00,27719.0,23632.0,4087.0,28204.0,23401.0,4803.0,13.4,14.6,7.9,98.3,101.0,85.1,1804.0,1503.0,301.0,2330.0,1121.0,1209.0,-47.0,15.0,62.0,4087.0
1531,332900,2012JJ00,27909.0,24010.0,3899.0,28551.0,23535.0,5045.0,1.2,0.6,5.0,97.8,102.0,77.3,1819.0,1491.0,328.0,2115.0,1086.0,1029.0,-35.0,11.0,46.0,3899.0
1532,332900,2013JJ00,28247.0,24401.0,3846.0,29194.0,23783.0,5532.0,2.3,1.1,9.6,96.8,102.6,69.5,1911.0,1592.0,319.0,1968.0,1058.0,910.0,-33.0,14.0,47.0,3846.0
1533,332900,2014JJ00,29154.0,25308.0,3846.0,30389.0,24607.0,5977.0,4.1,3.5,8.1,95.9,102.8,64.3,2198.0,1647.0,551.0,1673.0,1052.0,621.0,-25.0,26.0,51.0,3846.0
1534,332900,2015JJ00,35594.0,31275.0,4319.0,32585.0,26986.0,5451.0,7.2,9.7,-8.8,109.2,115.9,79.2,2054.0,1665.0,389.0,2309.0,1063.0,1246.0,-44.0,10.0,54.0,4319.0
1535,332900,2016JJ00,34904.0,31050.0,3854.0,32520.0,26724.0,5742.0,-0.2,-1.0,5.3,107.3,116.2,67.1,1980.0,1602.0,378.0,1960.0,,,-86.0,10.0,96.0,3854.0
1536,334800,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
1537,334800,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
1538,334800,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
1539,334800,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
1540,334800,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
1541,334800,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
1542,334800,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
1543,334800,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
1544,334800,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
1545,334800,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
1546,334800,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
1547,334800,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
1548,334800,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
1549,334800,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
1550,334800,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
1551,334800,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
1552,334800,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
1553,334800,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
1554,334800,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
1555,334800,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
1556,334800,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
1557,334800,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
1558,334800,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
1559,334800,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
1560,334800,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
1561,334800,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
1562,334800,1995JJ00,5576.0,2749.0,2827.0,6614.0,3361.0,3222.0,,,,84.3,81.8,87.7,934.0,845.0,89.0,1898.0,571.0,1327.0,-5.0,3.0,8.0,2827.0
1563,334800,1996JJ00,5736.0,2930.0,2806.0,6792.0,3544.0,3222.0,2.7,5.5,0.0,84.5,82.7,87.1,969.0,887.0,82.0,1846.0,590.0,1256.0,-9.0,2.0,11.0,2806.0
1564,334800,1997JJ00,6464.0,3625.0,2839.0,7558.0,4317.0,3231.0,11.3,21.8,0.3,85.5,84.0,87.9,1015.0,930.0,85.0,1831.0,615.0,1216.0,-7.0,4.0,11.0,2839.0
1565,334800,1998JJ00,6391.0,3479.0,2912.0,7433.0,4148.0,3271.0,-1.7,-3.9,1.2,86.0,83.9,89.0,1037.0,906.0,131.0,1885.0,644.0,1241.0,-10.0,6.0,16.0,2912.0
1566,334800,1999JJ00,6638.0,3644.0,2994.0,7696.0,4342.0,3342.0,3.5,4.7,2.2,86.3,83.9,89.6,1049.0,927.0,122.0,1954.0,666.0,1288.0,-9.0,6.0,15.0,2994.0
1567,334800,2000JJ00,7024.0,3860.0,3164.0,8026.0,4419.0,3589.0,4.3,1.8,7.4,87.5,87.4,88.2,1081.0,973.0,108.0,2094.0,697.0,1397.0,-11.0,5.0,16.0,3164.0
1568,334800,2001JJ00,6546.0,3606.0,2940.0,7287.0,4065.0,3205.0,-9.2,-8.0,-10.7,89.8,88.7,91.7,1107.0,1025.0,82.0,1847.0,724.0,1123.0,-14.0,3.0,17.0,2940.0
1569,334800,2002JJ00,5783.0,3355.0,2428.0,6486.0,3755.0,2721.0,-11.0,-7.6,-15.1,89.2,89.3,89.2,1237.0,1035.0,202.0,1206.0,744.0,462.0,-15.0,4.0,19.0,2428.0
1570,334800,2003JJ00,5724.0,3278.0,2446.0,6458.0,3689.0,2759.0,-0.4,-1.8,1.4,88.6,88.9,88.6,1198.0,980.0,218.0,1260.0,744.0,516.0,-12.0,5.0,17.0,2446.0
1571,334800,2004JJ00,5635.0,3299.0,2336.0,6307.0,3623.0,2675.0,-2.3,-1.8,-3.1,89.3,91.1,87.3,1180.0,957.0,223.0,1170.0,741.0,429.0,-14.0,5.0,19.0,2336.0
1572,334800,2005JJ00,5342.0,3284.0,2058.0,5919.0,3535.0,2369.0,-6.2,-2.4,-11.4,90.3,92.9,86.9,1142.0,935.0,207.0,928.0,743.0,185.0,-12.0,5.0,17.0,2058.0
1573,334800,2006JJ00,5708.0,3358.0,2350.0,6052.0,3520.0,2523.0,2.2,-0.4,6.5,94.3,95.4,93.1,1173.0,962.0,211.0,1190.0,759.0,431.0,-13.0,5.0,18.0,2350.0
1574,334800,2007JJ00,5923.0,3304.0,2619.0,6143.0,3396.0,2742.0,1.5,-3.5,8.7,96.4,97.3,95.5,1234.0,1008.0,226.0,1399.0,777.0,622.0,-14.0,5.0,19.0,2619.0
1575,334800,2008JJ00,6003.0,3241.0,2762.0,6129.0,3334.0,2791.0,-0.2,-1.8,1.8,97.9,97.2,98.9,1293.0,1053.0,240.0,1485.0,799.0,686.0,-16.0,6.0,22.0,2762.0
1576,334800,2009JJ00,5072.0,2991.0,2081.0,5210.0,3051.0,2160.0,-15.0,-8.5,-22.6,97.3,98.0,96.4,1146.0,954.0,192.0,964.0,818.0,146.0,-29.0,8.0,37.0,2081.0
1577,334800,2010JJ00,4932.0,2931.0,2001.0,4932.0,2931.0,2001.0,-5.3,-3.9,-7.4,100.0,100.0,100.0,1067.0,887.0,180.0,954.0,822.0,132.0,-20.0,7.0,27.0,2001.0
1578,334800,2011JJ00,5671.0,3392.0,2279.0,5469.0,3254.0,2215.0,10.9,11.0,10.7,103.7,104.2,102.9,1150.0,953.0,197.0,1147.0,813.0,334.0,-18.0,7.0,25.0,2279.0
1579,334800,2012JJ00,5528.0,3326.0,2202.0,5273.0,3175.0,2097.0,-3.6,-2.4,-5.3,104.8,104.7,105.0,1188.0,976.0,212.0,1028.0,801.0,227.0,-14.0,5.0,19.0,2202.0
1580,334800,2013JJ00,5415.0,3260.0,2155.0,5153.0,3143.0,2010.0,-2.3,-1.0,-4.2,105.1,103.7,107.2,1169.0,969.0,200.0,996.0,793.0,203.0,-10.0,7.0,17.0,2155.0
1581,334800,2014JJ00,5232.0,3163.0,2069.0,5023.0,3062.0,1960.0,-2.5,-2.6,-2.5,104.2,103.3,105.5,1458.0,989.0,469.0,620.0,789.0,-169.0,-9.0,6.0,15.0,2069.0
1582,334800,2015JJ00,5511.0,3314.0,2197.0,5195.0,3178.0,2016.0,3.4,3.8,2.9,106.1,104.3,109.0,1250.0,975.0,275.0,958.0,787.0,171.0,-11.0,4.0,15.0,2197.0
1583,334800,2016JJ00,6075.0,3643.0,2432.0,5750.0,3491.0,2258.0,10.7,9.8,12.0,105.7,104.4,107.7,1422.0,1105.0,317.0,1038.0,,,-28.0,5.0,33.0,2432.0
1584,336500,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
1585,336500,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
1586,336500,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
1587,336500,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
1588,336500,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
1589,336500,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
1590,336500,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
1591,336500,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
1592,336500,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
1593,336500,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
1594,336500,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
1595,336500,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
1596,336500,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
1597,336500,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
1598,336500,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
1599,336500,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
1600,336500,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
1601,336500,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
1602,336500,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
1603,336500,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
1604,336500,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
1605,336500,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
1606,336500,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
1607,336500,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
1608,336500,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
1609,336500,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
1610,336500,1995JJ00,9046.0,5833.0,3213.0,10941.0,7094.0,3890.0,,,,82.7,82.2,82.6,2548.0,2157.0,391.0,680.0,581.0,99.0,-15.0,6.0,21.0,3213.0
1611,336500,1996JJ00,10163.0,6634.0,3529.0,12209.0,7976.0,4281.0,11.6,12.4,10.1,83.2,83.2,82.4,2655.0,2233.0,422.0,896.0,601.0,295.0,-22.0,5.0,27.0,3529.0
1612,336500,1997JJ00,11332.0,7513.0,3819.0,13469.0,8930.0,4590.0,10.3,12.0,7.2,84.1,84.1,83.2,2733.0,2333.0,400.0,1111.0,626.0,485.0,-25.0,6.0,31.0,3819.0
1613,336500,1998JJ00,11933.0,8129.0,3804.0,13979.0,9541.0,4488.0,3.8,6.8,-2.2,85.4,85.2,84.8,2955.0,2348.0,607.0,900.0,668.0,232.0,-51.0,9.0,60.0,3804.0
1614,336500,1999JJ00,12391.0,8474.0,3917.0,14364.0,9893.0,4522.0,2.8,3.7,0.8,86.3,85.7,86.6,3123.0,2463.0,660.0,833.0,718.0,115.0,-39.0,15.0,54.0,3917.0
1615,336500,2000JJ00,14392.0,9614.0,4778.0,16491.0,10922.0,5624.0,14.8,10.4,24.4,87.3,88.0,85.0,3306.0,2572.0,734.0,1499.0,783.0,716.0,-27.0,18.0,45.0,4778.0
1616,336500,2001JJ00,14866.0,10111.0,4755.0,16744.0,11369.0,5420.0,1.5,4.1,-3.6,88.8,88.9,87.7,3418.0,2721.0,697.0,1366.0,855.0,511.0,-29.0,23.0,52.0,4755.0
1617,336500,2002JJ00,14679.0,9894.0,4785.0,16368.0,11179.0,5232.0,-2.2,-1.7,-3.5,89.7,88.5,91.5,3353.0,2661.0,692.0,1479.0,914.0,565.0,-47.0,23.0,70.0,4785.0
1618,336500,2003JJ00,14458.0,9431.0,5027.0,16146.0,10618.0,5558.0,-1.4,-5.0,6.2,89.5,88.8,90.4,3375.0,2692.0,683.0,1679.0,945.0,734.0,-27.0,19.0,46.0,5027.0
1619,336500,2004JJ00,16045.0,10264.0,5781.0,17788.0,11234.0,6578.0,10.2,5.8,18.4,90.2,91.4,87.9,3432.0,2723.0,709.0,2389.0,970.0,1419.0,-40.0,19.0,59.0,5781.0
1620,336500,2005JJ00,16563.0,10690.0,5873.0,18071.0,11495.0,6597.0,1.6,2.3,0.3,91.7,93.0,89.0,3432.0,2750.0,682.0,2472.0,996.0,1476.0,-31.0,24.0,55.0,5873.0
1621,336500,2006JJ00,18645.0,11955.0,6690.0,20004.0,12777.0,7248.0,10.7,11.2,9.9,93.2,93.6,92.3,3557.0,2854.0,703.0,3162.0,1032.0,2130.0,-29.0,24.0,53.0,6690.0
1622,336500,2007JJ00,20634.0,13349.0,7285.0,21753.0,13954.0,7821.0,8.7,9.2,7.9,94.9,95.7,93.1,3813.0,3049.0,764.0,3507.0,1078.0,2429.0,-35.0,25.0,60.0,7285.0
1623,336500,2008JJ00,20522.0,13258.0,7264.0,21084.0,13477.0,7630.0,-3.1,-3.4,-2.4,97.3,98.4,95.2,4097.0,3271.0,826.0,3204.0,1128.0,2076.0,-37.0,30.0,67.0,7264.0
1624,336500,2009JJ00,17563.0,11506.0,6057.0,17745.0,11686.0,6067.0,-15.8,-13.3,-20.5,99.0,98.5,99.8,4140.0,3355.0,785.0,2060.0,1162.0,898.0,-143.0,35.0,178.0,6057.0
1625,336500,2010JJ00,21027.0,13190.0,7837.0,21027.0,13190.0,7837.0,18.5,12.9,29.2,100.0,100.0,100.0,4046.0,3261.0,785.0,3862.0,1188.0,2674.0,-71.0,37.0,108.0,7837.0
1626,336500,2011JJ00,25231.0,16427.0,8804.0,25006.0,16220.0,8786.0,18.9,23.0,12.1,100.9,101.3,100.2,4378.0,3530.0,848.0,4485.0,1225.0,3260.0,-59.0,42.0,101.0,8804.0
1627,336500,2012JJ00,23385.0,15491.0,7894.0,22944.0,15106.0,7835.0,-8.2,-6.9,-10.8,101.9,102.5,100.8,4597.0,3670.0,927.0,3324.0,1259.0,2065.0,-27.0,57.0,84.0,7894.0
1628,336500,2013JJ00,24079.0,15924.0,8155.0,23468.0,15558.0,7906.0,2.3,3.0,0.9,102.6,102.4,103.1,4909.0,3827.0,1082.0,3289.0,1310.0,1979.0,-43.0,37.0,80.0,8155.0
1629,336500,2014JJ00,25490.0,16635.0,8855.0,24674.0,16248.0,8420.0,5.1,4.4,6.5,103.3,102.4,105.2,5037.0,3982.0,1055.0,3866.0,1360.0,2506.0,-48.0,37.0,85.0,8855.0
1630,336500,2015JJ00,25402.0,16581.0,8821.0,24428.0,15834.0,8582.0,-1.0,-2.5,1.9,104.0,104.7,102.8,5109.0,4086.0,1023.0,3770.0,1420.0,2350.0,-58.0,23.0,81.0,8821.0
1631,336500,2016JJ00,25351.0,16405.0,8946.0,24147.0,15629.0,8507.0,-1.1,-1.3,-0.9,105.0,105.0,105.2,5258.0,4197.0,1061.0,3826.0,,,-138.0,21.0,159.0,8946.0
1632,339205,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
1633,339205,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
1634,339205,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
1635,339205,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
1636,339205,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
1637,339205,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
1638,339205,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
1639,339205,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
1640,339205,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
1641,339205,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
1642,339205,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
1643,339205,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
1644,339205,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
1645,339205,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
1646,339205,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
1647,339205,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
1648,339205,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
1649,339205,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
1650,339205,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
1651,339205,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
1652,339205,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
1653,339205,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
1654,339205,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
1655,339205,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
1656,339205,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
1657,339205,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
1658,339205,1995JJ00,6243.0,4107.0,2136.0,7821.0,5359.0,2423.0,,,,79.8,76.6,88.2,1336.0,1138.0,198.0,823.0,471.0,352.0,-23.0,4.0,27.0,2136.0
1659,339205,1996JJ00,6986.0,4928.0,2058.0,8627.0,6327.0,2312.0,10.3,18.1,-4.6,81.0,77.9,89.0,1360.0,1155.0,205.0,706.0,468.0,238.0,-8.0,5.0,13.0,2058.0
1660,339205,1997JJ00,8345.0,5900.0,2445.0,10120.0,7480.0,2661.0,17.3,18.2,15.1,82.5,78.9,91.9,1412.0,1214.0,198.0,1052.0,471.0,581.0,-19.0,5.0,24.0,2445.0
1661,339205,1998JJ00,10151.0,7182.0,2969.0,12000.0,8950.0,3087.0,18.6,19.6,16.0,84.6,80.2,96.2,1536.0,1230.0,306.0,1461.0,492.0,969.0,-28.0,4.0,32.0,2969.0
1662,339205,1999JJ00,10836.0,7563.0,3273.0,12591.0,9279.0,3332.0,4.9,3.7,7.9,86.1,81.5,98.2,1646.0,1299.0,347.0,1643.0,533.0,1110.0,-16.0,13.0,29.0,3273.0
1663,339205,2000JJ00,11233.0,8130.0,3103.0,12811.0,9649.0,3217.0,1.7,4.0,-3.5,87.7,84.3,96.4,1721.0,1339.0,382.0,1393.0,581.0,812.0,-11.0,14.0,25.0,3103.0
1664,339205,2001JJ00,12156.0,8634.0,3522.0,13753.0,10022.0,3748.0,7.4,3.9,16.5,88.4,86.2,94.0,1758.0,1396.0,362.0,1770.0,628.0,1142.0,-6.0,19.0,25.0,3522.0
1665,339205,2002JJ00,11975.0,8437.0,3538.0,13293.0,9604.0,3699.0,-3.3,-4.2,-1.3,90.1,87.8,95.6,1775.0,1405.0,370.0,1808.0,664.0,1144.0,-45.0,21.0,66.0,3538.0
1666,339205,2003JJ00,11750.0,8200.0,3550.0,12905.0,9291.0,3621.0,-2.9,-3.3,-2.1,91.1,88.3,98.0,1775.0,1409.0,366.0,1786.0,666.0,1120.0,-11.0,10.0,21.0,3550.0
1667,339205,2004JJ00,12084.0,8321.0,3763.0,12898.0,9211.0,3687.0,-0.1,-0.9,1.8,93.7,90.3,102.1,1738.0,1383.0,355.0,2040.0,669.0,1371.0,-15.0,12.0,27.0,3763.0
1668,339205,2005JJ00,11836.0,8190.0,3646.0,12536.0,8935.0,3599.0,-2.8,-3.0,-2.4,94.4,91.7,101.3,1669.0,1342.0,327.0,1990.0,670.0,1320.0,-13.0,9.0,22.0,3646.0
