ID,LandbouwgoederenEnDiensten,Perioden,OutputAfProducentwaarde_1,OutputBasisprijzen_2,OutputAfProducentwaarde_3,OutputBasisprijzen_4,OutputAfProducentwaarde_5,OutputBasisprijzen_6,OutputAfProducentwaarde_7,OutputBasisprijzen_8
1067,11200 ,2004JJ00,1953.0,1956.0,2082.0,2082.0,2.2,2.5,93.8,94.0
1068,11200 ,2005JJ00,2064.0,2064.0,2082.0,2082.0,0.0,0.0,99.1,99.1
1069,11200 ,2006JJ00,2236.0,2236.0,2122.0,2122.0,1.9,1.9,105.4,105.4
1070,11200 ,2007JJ00,2098.0,2098.0,2200.0,2200.0,3.7,3.7,95.4,95.4
1071,11200 ,2008JJ00,2509.0,2509.0,2245.0,2245.0,2.0,2.0,111.8,111.8
1072,11200 ,2009JJ00,2360.0,2360.0,2314.0,2314.0,3.1,3.1,102.0,102.0
1073,11200 ,2010JJ00,2316.0,2316.0,2316.0,2316.0,0.1,0.1,100.0,100.0
1074,11200 ,2011JJ00,2547.0,2547.0,2273.0,2273.0,-1.9,-1.9,112.1,112.1
1075,11200 ,2012JJ00,2862.0,2862.0,2269.0,2269.0,-0.2,-0.2,126.1,126.1
1076,11200 ,2013JJ00,2816.0,2816.0,2288.0,2288.0,0.8,0.8,123.1,123.1
1077,11200 ,2014JJ00,2517.0,2517.0,2236.0,2236.0,-2.2,-2.2,112.5,112.5
1078,11200 ,2015JJ00,2029.0,2029.0,2091.0,2091.0,-6.5,-6.5,97.0,97.0
1079,11200 ,2016JJ00,2308.0,2308.0,2169.0,2169.0,3.7,3.7,106.4,106.4
1080,11200 ,2017JJ00,2554.0,2554.0,2082.0,2082.0,-4.0,-4.0,122.7,122.7
1081,11300 ,1995JJ00,50.0,50.0,29.0,29.0,,,175.2,175.2
1082,11300 ,1996JJ00,40.0,40.0,29.0,29.0,1.0,1.0,139.3,139.3
1083,11300 ,1997JJ00,48.0,48.0,33.0,33.0,16.1,16.1,145.0,145.0
1084,11300 ,1998JJ00,52.0,52.0,38.0,38.0,12.7,12.7,139.1,139.1
1085,11300 ,1999JJ00,82.0,82.0,59.0,59.0,57.5,57.5,138.0,138.0
1086,11300 ,2000JJ00,122.0,122.0,79.0,79.0,32.7,32.7,154.3,154.3
1087,11300 ,2001JJ00,122.0,122.0,77.0,77.0,-2.3,-2.3,158.1,158.1
1088,11300 ,2002JJ00,152.0,152.0,99.0,99.0,28.4,28.4,154.3,154.3
1089,11300 ,2003JJ00,137.0,137.0,98.0,98.0,-0.3,-0.3,139.1,139.1
1090,11300 ,2004JJ00,157.0,157.0,132.0,132.0,34.1,34.1,118.7,118.7
1091,11300 ,2005JJ00,136.0,136.0,126.0,126.0,-4.8,-4.8,108.0,108.0
1092,11300 ,2006JJ00,108.0,108.0,119.0,119.0,-5.5,-5.5,91.0,91.0
1093,11300 ,2007JJ00,117.0,117.0,117.0,117.0,-1.2,-1.2,99.5,99.5
1094,11300 ,2008JJ00,90.0,90.0,89.0,89.0,-24.3,-24.3,100.8,100.8
1095,11300 ,2009JJ00,88.0,88.0,88.0,88.0,-0.5,-0.5,99.0,99.0
1096,11300 ,2010JJ00,82.0,82.0,82.0,82.0,-7.0,-7.0,100.0,100.0
1097,11300 ,2011JJ00,87.0,87.0,83.0,83.0,1.2,1.2,104.1,104.1
1098,11300 ,2012JJ00,94.0,94.0,88.0,88.0,5.4,5.4,107.7,107.7
1099,11300 ,2013JJ00,94.0,94.0,85.0,85.0,-3.3,-3.3,111.0,111.0
1100,11300 ,2014JJ00,103.0,103.0,84.0,84.0,-0.8,-0.8,122.9,122.9
1101,11300 ,2015JJ00,115.0,115.0,93.0,93.0,10.2,10.2,124.5,124.5
1102,11300 ,2016JJ00,125.0,125.0,105.0,105.0,13.6,13.6,119.0,119.0
1103,11300 ,2017JJ00,107.0,107.0,90.0,90.0,-14.7,-14.7,119.0,119.0
1104,11400 ,1995JJ00,70.0,86.0,90.0,95.0,,,78.5,90.0
1105,11400 ,1996JJ00,80.0,98.0,102.0,109.0,14.0,14.6,78.0,89.6
1106,11400 ,1997JJ00,62.0,81.0,70.0,82.0,-31.4,-25.1,89.0,99.0
1107,11400 ,1998JJ00,55.0,68.0,69.0,75.0,-1.8,-7.9,79.8,90.5
1108,11400 ,1999JJ00,56.0,72.0,81.0,89.0,17.9,17.6,68.9,80.8
1109,11400 ,2000JJ00,69.0,83.0,94.0,98.0,16.3,10.4,73.1,84.8
1110,11400 ,2001JJ00,81.0,91.0,98.0,103.0,4.4,4.9,82.6,88.8
1111,11400 ,2002JJ00,120.0,166.0,140.0,140.0,42.4,36.1,85.6,118.9
1112,11400 ,2003JJ00,99.0,111.0,125.0,126.0,-11.2,-10.2,79.3,88.7
1113,11400 ,2004JJ00,100.0,115.0,125.0,127.0,0.5,0.8,80.2,90.6
1114,11400 ,2005JJ00,124.0,132.0,150.0,148.0,19.8,17.2,82.9,88.7
1115,11400 ,2006JJ00,118.0,125.0,145.0,145.0,-3.6,-2.5,81.9,86.4
1116,11400 ,2007JJ00,90.0,90.0,120.0,120.0,-16.8,-16.8,74.4,74.4
1117,11400 ,2008JJ00,82.0,82.0,90.0,90.0,-25.1,-25.1,90.8,90.8
1118,11400 ,2009JJ00,78.0,78.0,81.0,81.0,-9.7,-9.7,96.5,96.5
1119,11400 ,2010JJ00,92.0,92.0,92.0,92.0,13.5,13.5,100.0,100.0
1120,11400 ,2011JJ00,81.0,81.0,73.0,73.0,-20.6,-20.6,111.0,111.0
1121,11400 ,2012JJ00,95.0,95.0,79.0,79.0,8.3,8.3,120.1,120.1
1122,11400 ,2013JJ00,81.0,81.0,76.0,76.0,-4.6,-4.6,107.4,107.4
1123,11400 ,2014JJ00,83.0,83.0,73.0,73.0,-3.4,-3.4,114.1,114.1
1124,11400 ,2015JJ00,84.0,84.0,73.0,73.0,-0.6,-0.6,116.3,116.3
1125,11400 ,2016JJ00,91.0,91.0,79.0,79.0,8.3,8.3,116.0,116.0
1126,11400 ,2017JJ00,89.0,89.0,79.0,79.0,0.0,0.0,112.8,112.8
1127,11500 ,1995JJ00,630.0,631.0,708.0,709.0,,,88.9,88.9
1128,11500 ,1996JJ00,675.0,675.0,749.0,749.0,5.7,5.6,90.1,90.2
1129,11500 ,1997JJ00,769.0,769.0,806.0,807.0,7.7,7.7,95.3,95.4
1130,11500 ,1998JJ00,758.0,759.0,870.0,870.0,7.9,7.9,87.1,87.2
1131,11500 ,1999JJ00,650.0,650.0,865.0,865.0,-0.6,-0.6,75.1,75.2
1132,11500 ,2000JJ00,691.0,691.0,888.0,888.0,2.6,2.6,77.8,77.8
1133,11500 ,2001JJ00,782.0,782.0,835.0,835.0,-5.9,-5.9,93.6,93.7
1134,11500 ,2002JJ00,625.0,625.0,794.0,794.0,-4.9,-4.9,78.6,78.6
1135,11500 ,2003JJ00,385.0,385.0,492.0,492.0,-38.1,-38.1,78.4,78.4
1136,11500 ,2004JJ00,528.0,528.0,694.0,694.0,41.1,41.1,76.1,76.1
1137,11500 ,2005JJ00,552.0,552.0,668.0,669.0,-3.7,-3.7,82.5,82.5
1138,11500 ,2006JJ00,580.0,580.0,729.0,729.0,9.1,9.1,79.6,79.6
1139,11500 ,2007JJ00,657.0,657.0,742.0,742.0,1.7,1.7,88.6,88.6
1140,11500 ,2008JJ00,733.0,733.0,768.0,768.0,3.6,3.6,95.5,95.5
1141,11500 ,2009JJ00,708.0,708.0,758.0,758.0,-1.4,-1.4,93.5,93.5
1142,11500 ,2010JJ00,736.0,736.0,736.0,736.0,-2.8,-2.8,100.0,100.0
1143,11500 ,2011JJ00,697.0,697.0,709.0,709.0,-3.6,-3.6,98.2,98.2
1144,11500 ,2012JJ00,762.0,762.0,762.0,762.0,7.4,7.4,100.1,100.1
1145,11500 ,2013JJ00,830.0,830.0,774.0,774.0,1.6,1.6,107.3,107.3
1146,11500 ,2014JJ00,801.0,801.0,735.0,735.0,-5.0,-5.0,108.9,108.9
1147,11500 ,2015JJ00,862.0,862.0,796.0,796.0,8.3,8.3,108.3,108.3
1148,11500 ,2016JJ00,815.0,815.0,805.0,805.0,1.1,1.1,101.2,101.2
1149,11500 ,2017JJ00,723.0,723.0,765.0,765.0,-5.0,-5.0,94.6,94.6
1150,11900 ,1995JJ00,17.0,17.0,13.0,13.0,,,130.0,130.0
1151,11900 ,1996JJ00,18.0,18.0,13.0,13.0,0.4,0.4,137.2,137.2
1152,11900 ,1997JJ00,19.0,19.0,14.0,14.0,7.4,7.4,135.9,135.9
1153,11900 ,1998JJ00,21.0,21.0,18.0,18.0,30.6,30.6,116.9,116.9
1154,11900 ,1999JJ00,20.0,20.0,20.0,20.0,9.5,9.5,101.3,101.3
1155,11900 ,2000JJ00,25.0,25.0,23.0,23.0,17.9,17.9,105.9,105.9
1156,11900 ,2001JJ00,24.0,24.0,21.0,21.0,-12.1,-12.1,118.1,118.1
1157,11900 ,2002JJ00,30.0,30.0,28.0,28.0,38.2,38.2,104.0,104.0
1158,11900 ,2003JJ00,33.0,33.0,30.0,30.0,6.7,6.7,109.7,109.7
1159,11900 ,2004JJ00,35.0,35.0,30.0,30.0,-0.1,-0.1,115.5,115.5
1160,11900 ,2005JJ00,47.0,47.0,42.0,42.0,38.8,38.8,110.9,110.9
1161,11900 ,2006JJ00,54.0,54.0,47.0,47.0,12.2,12.2,114.2,114.2
1162,11900 ,2007JJ00,52.0,52.0,53.0,53.0,12.0,12.0,99.4,99.4
1163,11900 ,2008JJ00,61.0,61.0,55.0,55.0,3.4,3.4,111.4,111.4
1164,11900 ,2009JJ00,73.0,73.0,77.0,77.0,41.2,41.2,94.5,94.5
1165,11900 ,2010JJ00,100.0,100.0,100.0,100.0,30.3,30.3,100.0,100.0
1166,11900 ,2011JJ00,104.0,104.0,102.0,102.0,1.1,1.1,102.6,102.6
1167,11900 ,2012JJ00,104.0,104.0,99.0,99.0,-2.3,-2.3,105.1,105.1
1168,11900 ,2013JJ00,103.0,103.0,100.0,100.0,0.4,0.4,102.9,102.9
1169,11900 ,2014JJ00,102.0,102.0,100.0,100.0,0.5,0.5,102.0,102.0
1170,11900 ,2015JJ00,99.0,99.0,103.0,103.0,2.9,2.9,96.2,96.2
1171,11900 ,2016JJ00,101.0,101.0,110.0,110.0,6.5,6.5,92.0,92.0
1172,11900 ,2017JJ00,105.0,105.0,109.0,109.0,-0.6,-0.6,96.2,96.2
1173,12000 ,1995JJ00,3975.0,4005.0,4030.0,4045.0,,,98.6,99.0
1174,12000 ,1996JJ00,3965.0,3967.0,3993.0,3981.0,-0.9,-1.6,99.3,99.7
1175,12000 ,1997JJ00,4032.0,4006.0,4042.0,4001.0,1.2,0.5,99.7,100.1
1176,12000 ,1998JJ00,4162.0,4157.0,4088.0,4065.0,1.1,1.6,101.8,102.3
1177,12000 ,1999JJ00,3910.0,3900.0,4169.0,4140.0,2.0,1.9,93.8,94.2
1178,12000 ,2000JJ00,4197.0,4182.0,4247.0,4214.0,1.9,1.8,98.8,99.2
1179,12000 ,2001JJ00,4397.0,4400.0,4166.0,4154.0,-1.9,-1.4,105.6,105.9
1180,12000 ,2002JJ00,4150.0,4132.0,4106.0,4094.0,-1.4,-1.4,101.1,100.9
1181,12000 ,2003JJ00,4099.0,4092.0,4217.0,4202.0,2.7,2.7,97.2,97.4
1182,12000 ,2004JJ00,3860.0,3971.0,4303.0,4289.0,2.0,2.1,89.7,92.6
1183,12000 ,2005JJ00,3790.0,4017.0,4225.0,4210.0,-1.8,-1.8,89.7,95.4
1184,12000 ,2006JJ00,3843.0,4206.0,4277.0,4262.0,1.2,1.2,89.8,98.7
1185,12000 ,2007JJ00,4569.0,4566.0,4349.0,4334.0,1.7,1.7,105.1,105.4
1186,12000 ,2008JJ00,4971.0,4932.0,4504.0,4488.0,3.6,3.6,110.4,109.9
1187,12000 ,2009JJ00,4099.0,4057.0,4579.0,4563.0,1.7,1.7,89.5,88.9
1188,12000 ,2010JJ00,4741.0,4724.0,4741.0,4724.0,3.5,3.5,100.0,100.0
1189,12000 ,2011JJ00,5183.0,5144.0,4796.0,4780.0,1.2,1.2,108.1,107.6
1190,12000 ,2012JJ00,5241.0,5224.0,4816.0,4800.0,0.4,0.4,108.8,108.8
1191,12000 ,2013JJ00,5886.0,5885.0,5004.0,4987.0,3.9,3.9,117.6,118.0
1192,12000 ,2014JJ00,6033.0,5902.0,5050.0,4923.0,0.9,-1.3,119.4,119.9
1193,12000 ,2015JJ00,5468.0,5334.0,5378.0,5246.0,6.5,6.6,101.7,101.7
1194,12000 ,2016JJ00,5344.0,5344.0,5674.0,5675.0,5.5,8.2,94.2,94.2
1195,12000 ,2017JJ00,6530.0,6530.0,5608.0,5608.0,-1.2,-1.2,116.5,116.4
1196,12100 ,1995JJ00,3570.0,3584.0,3606.0,3606.0,,,99.0,99.4
1197,12100 ,1996JJ00,3443.0,3442.0,3559.0,3543.0,-1.3,-1.7,96.7,97.1
1198,12100 ,1997JJ00,3522.0,3492.0,3592.0,3546.0,0.9,0.1,98.1,98.5
1199,12100 ,1998JJ00,3731.0,3716.0,3616.0,3586.0,0.7,1.1,103.2,103.6
1200,12100 ,1999JJ00,3556.0,3534.0,3704.0,3667.0,2.4,2.3,96.0,96.4
1201,12100 ,2000JJ00,3682.0,3661.0,3739.0,3702.0,0.9,1.0,98.5,98.9
1202,12100 ,2001JJ00,3920.0,3919.0,3663.0,3647.0,-2.0,-1.5,107.0,107.5
1203,12100 ,2002JJ00,3653.0,3633.0,3594.0,3578.0,-1.9,-1.9,101.7,101.5
1204,12100 ,2003JJ00,3637.0,3629.0,3813.0,3796.0,6.1,6.1,95.4,95.6
1205,12100 ,2004JJ00,3489.0,3600.0,3757.0,3741.0,-1.5,-1.5,92.9,96.2
1206,12100 ,2005JJ00,3355.0,3580.0,3620.0,3606.0,-3.6,-3.6,92.7,99.3
1207,12100 ,2006JJ00,3319.0,3681.0,3672.0,3657.0,1.4,1.4,90.4,100.7
1208,12100 ,2007JJ00,3929.0,3926.0,3736.0,3721.0,1.7,1.7,105.2,105.5
1209,12100 ,2008JJ00,4307.0,4266.0,3861.0,3845.0,3.3,3.3,111.6,111.0
1210,12100 ,2009JJ00,3347.0,3304.0,3923.0,3907.0,1.6,1.6,85.3,84.6
1211,12100 ,2010JJ00,4053.0,4036.0,4053.0,4036.0,3.3,3.3,100.0,100.0
1212,12100 ,2011JJ00,4514.0,4475.0,4061.0,4044.0,0.2,0.2,111.2,110.7
1213,12100 ,2012JJ00,4217.0,4200.0,4073.0,4056.0,0.3,0.3,103.5,103.6
1214,12100 ,2013JJ00,5089.0,5088.0,4260.0,4242.0,4.6,4.6,119.5,119.9
1215,12100 ,2014JJ00,5204.0,5074.0,4289.0,4163.0,0.7,-1.9,121.4,121.9
1216,12100 ,2015JJ00,4535.0,4401.0,4625.0,4494.0,7.8,8.0,98.1,97.9
1217,12100 ,2016JJ00,4570.0,4570.0,4992.0,4999.0,7.9,11.2,91.6,91.4
1218,12100 ,2017JJ00,5704.0,5704.0,4977.0,4984.0,-0.3,-0.3,114.6,114.5
1219,12200 ,1995JJ00,361.0,377.0,437.0,455.0,,,82.7,82.9
1220,12200 ,1996JJ00,483.0,487.0,460.0,464.0,5.4,1.9,105.0,105.0
1221,12200 ,1997JJ00,466.0,472.0,473.0,477.0,2.7,2.8,98.7,98.9
1222,12200 ,1998JJ00,391.0,400.0,494.0,500.0,4.5,4.8,79.3,80.1
1223,12200 ,1999JJ00,318.0,329.0,482.0,490.0,-2.4,-1.9,66.0,67.2
1224,12200 ,2000JJ00,461.0,466.0,503.0,505.0,4.3,3.0,91.6,92.3
1225,12200 ,2001JJ00,427.0,430.0,499.0,500.0,-0.8,-0.9,85.5,86.0
1226,12200 ,2002JJ00,417.0,420.0,487.0,488.0,-2.4,-2.5,85.7,85.9
1227,12200 ,2003JJ00,392.0,393.0,352.0,352.0,-27.6,-27.8,111.3,111.5
1228,12200 ,2004JJ00,302.0,303.0,477.0,477.0,35.3,35.3,63.4,63.5
1229,12200 ,2005JJ00,311.0,313.0,486.0,486.0,2.0,2.0,63.9,64.4
1230,12200 ,2006JJ00,407.0,408.0,495.0,495.0,1.8,1.8,82.2,82.5
1231,12200 ,2007JJ00,533.0,534.0,514.0,514.0,3.9,3.9,103.8,103.9
1232,12200 ,2008JJ00,531.0,532.0,522.0,522.0,1.6,1.6,101.7,101.9
1233,12200 ,2009JJ00,633.0,633.0,540.0,540.0,3.4,3.4,117.3,117.3
1234,12200 ,2010JJ00,566.0,566.0,566.0,566.0,4.8,4.8,100.0,100.0
1235,12200 ,2011JJ00,499.0,500.0,588.0,588.0,3.8,3.8,85.0,85.0
1236,12200 ,2012JJ00,838.0,838.0,569.0,570.0,-3.1,-3.1,147.2,147.1
1237,12200 ,2013JJ00,613.0,613.0,582.0,582.0,2.2,2.2,105.3,105.3
1238,12200 ,2014JJ00,628.0,628.0,568.0,569.0,-2.3,-2.3,110.5,110.4
1239,12200 ,2015JJ00,737.0,737.0,582.0,583.0,2.5,2.5,126.5,126.4
1240,12200 ,2016JJ00,639.0,639.0,573.0,573.0,-1.7,-1.7,111.5,111.5
1241,12200 ,2017JJ00,694.0,694.0,529.0,530.0,-7.6,-7.6,131.2,131.1
1242,12900 ,1995JJ00,44.0,44.0,29.0,29.0,,,147.7,147.7
1243,12900 ,1996JJ00,38.0,38.0,23.0,23.0,-20.9,-20.9,164.5,164.5
1244,12900 ,1997JJ00,43.0,43.0,26.0,26.0,9.9,9.9,166.7,166.7
1245,12900 ,1998JJ00,40.0,40.0,27.0,27.0,3.5,3.5,151.7,151.7
1246,12900 ,1999JJ00,36.0,36.0,27.0,27.0,2.0,2.0,134.6,134.6
1247,12900 ,2000JJ00,55.0,55.0,46.0,46.0,71.7,71.7,117.8,117.8
1248,12900 ,2001JJ00,51.0,51.0,45.0,45.0,-2.3,-2.3,112.1,112.1
1249,12900 ,2002JJ00,80.0,80.0,64.0,64.0,41.7,41.7,124.0,124.0
1250,12900 ,2003JJ00,70.0,70.0,68.0,68.0,5.5,5.5,103.6,103.6
1251,12900 ,2004JJ00,69.0,69.0,66.0,66.0,-2.3,-2.3,103.3,103.3
1252,12900 ,2005JJ00,124.0,124.0,116.0,116.0,74.9,74.9,106.9,106.9
1253,12900 ,2006JJ00,117.0,117.0,110.0,110.0,-5.5,-5.5,107.0,107.0
1254,12900 ,2007JJ00,106.0,106.0,101.0,101.0,-7.8,-7.8,105.2,105.2
1255,12900 ,2008JJ00,134.0,134.0,123.0,123.0,21.7,21.7,108.9,108.9
1256,12900 ,2009JJ00,119.0,119.0,119.0,119.0,-3.5,-3.5,100.5,100.5
1257,12900 ,2010JJ00,122.0,122.0,122.0,122.0,2.9,2.9,100.0,100.0
1258,12900 ,2011JJ00,169.0,169.0,148.0,148.0,21.3,21.3,114.2,114.2
1259,12900 ,2012JJ00,186.0,186.0,169.0,169.0,14.2,14.2,110.0,110.0
1260,12900 ,2013JJ00,184.0,184.0,162.0,162.0,-4.3,-4.3,113.8,113.8
1261,12900 ,2014JJ00,200.0,200.0,192.0,192.0,18.5,18.5,104.4,104.4
1262,12900 ,2015JJ00,196.0,196.0,161.0,161.0,-16.0,-16.0,121.8,121.8
1263,12900 ,2016JJ00,135.0,135.0,123.0,123.0,-23.5,-23.5,110.0,110.0
1264,12900 ,2017JJ00,132.0,132.0,123.0,123.0,-0.3,-0.3,107.4,107.4
1265,12910 ,1995JJ00,1.0,1.0,1.0,1.0,,,200.1,200.1
1266,12910 ,1996JJ00,2.0,2.0,1.0,1.0,-2.4,-2.4,216.6,216.6
1267,12910 ,1997JJ00,2.0,2.0,1.0,1.0,15.7,15.7,217.4,217.4
1268,12910 ,1998JJ00,1.0,1.0,1.0,1.0,-13.3,-13.3,192.9,192.9
1269,12910 ,1999JJ00,1.0,1.0,1.0,1.0,-6.5,-6.5,178.3,178.3
1270,12910 ,2000JJ00,2.0,2.0,2.0,2.0,152.9,152.9,139.4,139.4
1271,12910 ,2001JJ00,2.0,2.0,2.0,2.0,-2.6,-2.6,132.3,132.3
1272,12910 ,2002JJ00,4.0,4.0,3.0,3.0,55.8,55.8,142.8,142.8
1273,12910 ,2003JJ00,3.0,3.0,3.0,3.0,9.0,9.0,119.2,119.2
1274,12910 ,2004JJ00,3.0,3.0,3.0,3.0,-5.0,-5.0,118.3,118.3
1275,12910 ,2005JJ00,6.0,6.0,4.0,4.0,67.7,67.7,123.7,123.7
1276,12910 ,2006JJ00,5.0,5.0,4.0,4.0,-18.2,-18.2,123.8,123.8
1277,12910 ,2007JJ00,4.0,4.0,3.0,3.0,-12.3,-12.3,122.8,122.8
1278,12910 ,2008JJ00,4.0,4.0,3.0,3.0,2.5,2.5,132.4,132.4
1279,12910 ,2009JJ00,4.0,4.0,4.0,4.0,11.7,11.7,120.6,120.6
1280,12910 ,2010JJ00,3.0,3.0,3.0,3.0,-4.6,-4.6,100.0,100.0
1281,12910 ,2011JJ00,6.0,6.0,5.0,5.0,48.9,48.9,114.8,114.8
1282,12910 ,2012JJ00,7.0,7.0,6.0,6.0,10.9,10.9,113.5,113.5
1283,12910 ,2013JJ00,6.0,6.0,5.0,5.0,-12.2,-12.2,118.5,118.5
1284,12910 ,2014JJ00,5.0,5.0,4.0,4.0,-13.3,-13.3,112.5,112.5
1285,12910 ,2015JJ00,5.0,5.0,4.0,4.0,-4.7,-4.7,119.3,119.3
1286,12910 ,2016JJ00,5.0,5.0,4.0,4.0,-1.0,-1.0,112.7,112.7
1287,12910 ,2017JJ00,,,,,,,,
1288,12930 ,1995JJ00,42.0,42.0,29.0,29.0,,,145.8,145.8
1289,12930 ,1996JJ00,37.0,37.0,23.0,23.0,-21.5,-21.5,162.7,162.7
1290,12930 ,1997JJ00,41.0,41.0,25.0,25.0,9.6,9.6,164.9,164.9
1291,12930 ,1998JJ00,39.0,39.0,26.0,26.0,4.3,4.3,150.2,150.2
1292,12930 ,1999JJ00,35.0,35.0,26.0,26.0,2.4,2.4,133.1,133.1
1293,12930 ,2000JJ00,52.0,52.0,45.0,45.0,69.0,69.0,117.1,117.1
1294,12930 ,2001JJ00,49.0,49.0,44.0,44.0,-2.3,-2.3,111.4,111.4
1295,12930 ,2002JJ00,76.0,76.0,62.0,62.0,41.1,41.1,123.4,123.4
1296,12930 ,2003JJ00,67.0,67.0,65.0,65.0,5.3,5.3,103.1,103.1
1297,12930 ,2004JJ00,65.0,65.0,64.0,64.0,-2.2,-2.2,102.9,102.9
1298,12930 ,2005JJ00,118.0,118.0,111.0,111.0,75.2,75.2,106.4,106.4
1299,12930 ,2006JJ00,113.0,113.0,106.0,106.0,-4.9,-4.9,106.5,106.5
1300,12930 ,2007JJ00,102.0,102.0,98.0,98.0,-7.7,-7.7,104.7,104.7
1301,12930 ,2008JJ00,129.0,129.0,120.0,120.0,22.4,22.4,108.2,108.2
1302,12930 ,2009JJ00,115.0,115.0,115.0,115.0,-4.0,-4.0,99.9,99.9
1303,12930 ,2010JJ00,119.0,119.0,119.0,119.0,3.2,3.2,100.0,100.0
1304,12930 ,2011JJ00,163.0,163.0,143.0,143.0,20.5,20.5,114.2,114.2
1305,12930 ,2012JJ00,179.0,179.0,163.0,163.0,14.3,14.3,109.9,109.9
1306,12930 ,2013JJ00,178.0,178.0,157.0,157.0,-4.0,-4.0,113.6,113.6
1307,12930 ,2014JJ00,195.0,195.0,187.0,187.0,19.6,19.6,104.1,104.1
1308,12930 ,2015JJ00,191.0,191.0,157.0,157.0,-16.3,-16.3,121.8,121.8
1309,12930 ,2016JJ00,131.0,131.0,119.0,119.0,-24.1,-24.1,109.9,109.9
1310,12930 ,2017JJ00,,,,,,,,
1311,15000 ,1995JJ00,1003.0,1041.0,1409.0,1447.0,,,71.2,72.0
1312,15000 ,1996JJ00,1012.0,1050.0,1402.0,1439.0,-0.5,-0.5,72.2,73.0
1313,15000 ,1997JJ00,1105.0,1143.0,1520.0,1556.0,8.5,8.1,72.7,73.5
1314,15000 ,1998JJ00,1156.0,1194.0,1572.0,1608.0,3.4,3.4,73.5,74.3
1315,15000 ,1999JJ00,1251.0,1284.0,1649.0,1683.0,4.9,4.7,75.8,76.3
1316,15000 ,2000JJ00,1341.0,1375.0,1704.0,1739.0,3.3,3.4,78.7,79.1
1317,15000 ,2001JJ00,1501.0,1532.0,1842.0,1873.0,8.1,7.7,81.5,81.8
1318,15000 ,2002JJ00,1734.0,1759.0,2037.0,2060.0,10.6,9.9,85.1,85.4
1319,15000 ,2003JJ00,1701.0,1734.0,1948.0,1981.0,-4.4,-3.8,87.3,87.5
1320,15000 ,2004JJ00,1748.0,1778.0,1934.0,1963.0,-0.7,-0.9,90.4,90.6
1321,15000 ,2005JJ00,1823.0,1850.0,1933.0,1961.0,0.0,-0.1,94.3,94.4
1322,15000 ,2006JJ00,2010.0,2039.0,2082.0,2112.0,7.7,7.7,96.5,96.6
1323,15000 ,2007JJ00,2073.0,2110.0,2159.0,2196.0,3.7,4.0,96.0,96.1
1324,15000 ,2008JJ00,2270.0,2310.0,2280.0,2320.0,5.6,5.6,99.6,99.6
1325,15000 ,2009JJ00,2306.0,2347.0,2307.0,2349.0,1.2,1.3,99.9,99.9
1326,15000 ,2010JJ00,2364.0,2395.0,2364.0,2395.0,2.5,2.0,100.0,100.0
1327,15000 ,2011JJ00,2479.0,2510.0,2435.0,2467.0,3.0,3.0,101.8,101.8
1328,15000 ,2012JJ00,2446.0,2477.0,2386.0,2417.0,-2.0,-2.0,102.5,102.5
1329,15000 ,2013JJ00,2485.0,2516.0,2380.0,2411.0,-0.2,-0.2,104.4,104.4
1330,15000 ,2014JJ00,2543.0,2574.0,2419.0,2450.0,1.6,1.6,105.1,105.1
1331,15000 ,2015JJ00,2455.0,2486.0,2390.0,2422.0,-1.2,-1.1,102.7,102.6
1332,15000 ,2016JJ00,2455.0,2487.0,2387.0,2420.0,-0.1,-0.1,102.8,102.8
1333,15000 ,2017JJ00,2539.0,2571.0,2435.0,2467.0,2.0,2.0,104.3,104.2
1334,15100 ,1995JJ00,883.0,921.0,1293.0,1332.0,,,68.3,69.2
1335,15100 ,1996JJ00,909.0,947.0,1313.0,1352.0,1.6,1.5,69.2,70.1
1336,15100 ,1997JJ00,986.0,1024.0,1417.0,1453.0,7.9,7.5,69.6,70.5
1337,15100 ,1998JJ00,1024.0,1062.0,1458.0,1495.0,2.9,2.9,70.2,71.0
1338,15100 ,1999JJ00,1120.0,1153.0,1545.0,1579.0,5.9,5.6,72.5,73.0
1339,15100 ,2000JJ00,1205.0,1239.0,1599.0,1635.0,3.5,3.6,75.3,75.8
1340,15100 ,2001JJ00,1352.0,1383.0,1738.0,1770.0,8.7,8.2,77.8,78.2
1341,15100 ,2002JJ00,1577.0,1602.0,1945.0,1967.0,11.9,11.2,81.1,81.4
1342,15100 ,2003JJ00,1547.0,1580.0,1856.0,1888.0,-4.6,-4.0,83.4,83.7
1343,15100 ,2004JJ00,1586.0,1616.0,1835.0,1864.0,-1.1,-1.3,86.5,86.7
1344,15100 ,2005JJ00,1657.0,1684.0,1831.0,1857.0,-0.2,-0.3,90.5,90.7
1345,15100 ,2006JJ00,1857.0,1886.0,1979.0,2008.0,8.1,8.1,93.8,93.9
1346,15100 ,2007JJ00,1967.0,2004.0,2056.0,2093.0,3.9,4.2,95.7,95.7
1347,15100 ,2008JJ00,2154.0,2194.0,2169.0,2208.0,5.5,5.5,99.3,99.3
1348,15100 ,2009JJ00,2188.0,2229.0,2198.0,2240.0,1.3,1.4,99.5,99.5
1349,15100 ,2010JJ00,2251.0,2282.0,2251.0,2282.0,2.4,1.9,100.0,100.0
1350,15100 ,2011JJ00,2359.0,2390.0,2323.0,2355.0,3.2,3.2,101.5,101.5
