ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
6921,BU09173701,Heerlen                                 ,Buurt     ,BU09173701,1,61.0,184.0
6922,WK091738  ,Heerlen                                 ,Wijk      ,WK091738  ,1,278.0,1042.0
6923,BU09173800,Heerlen                                 ,Buurt     ,BU09173800,1,139.0,517.0
6924,BU09173801,Heerlen                                 ,Buurt     ,BU09173801,1,139.0,526.0
6925,WK091739  ,Heerlen                                 ,Wijk      ,WK091739  ,1,155.0,506.0
6926,BU09173900,Heerlen                                 ,Buurt     ,BU09173900,1,55.0,212.0
6927,BU09173901,Heerlen                                 ,Buurt     ,BU09173901,1,47.0,153.0
6928,BU09173902,Heerlen                                 ,Buurt     ,BU09173902,1,49.0,131.0
6929,BU09173903,Heerlen                                 ,Buurt     ,BU09173903,1,4.0,10.0
6930,WK091740  ,Heerlen                                 ,Wijk      ,WK091740  ,1,53.0,232.0
6931,BU09174000,Heerlen                                 ,Buurt     ,BU09174000,1,53.0,232.0
6932,WK091741  ,Heerlen                                 ,Wijk      ,WK091741  ,1,375.0,1386.0
6933,BU09174100,Heerlen                                 ,Buurt     ,BU09174100,1,146.0,477.0
6934,BU09174101,Heerlen                                 ,Buurt     ,BU09174101,1,133.0,517.0
6935,BU09174102,Heerlen                                 ,Buurt     ,BU09174102,1,96.0,392.0
6936,BU09174103,Heerlen                                 ,Buurt     ,BU09174103,1,,
6937,WK091742  ,Heerlen                                 ,Wijk      ,WK091742  ,1,5.0,24.0
6938,BU09174200,Heerlen                                 ,Buurt     ,BU09174200,1,5.0,24.0
6939,GM1658    ,Heeze-Leende                            ,Gemeente  ,GM1658    ,.,798.0,3418.0
6940,WK165800  ,Heeze-Leende                            ,Wijk      ,WK165800  ,1,482.0,1916.0
6941,BU16580000,Heeze-Leende                            ,Buurt     ,BU16580000,1,,
6942,BU16580001,Heeze-Leende                            ,Buurt     ,BU16580001,1,,
6943,BU16580009,Heeze-Leende                            ,Buurt     ,BU16580009,1,22.0,121.0
6944,WK165801  ,Heeze-Leende                            ,Wijk      ,WK165801  ,1,181.0,825.0
6945,BU16580100,Heeze-Leende                            ,Buurt     ,BU16580100,1,,
6946,BU16580101,Heeze-Leende                            ,Buurt     ,BU16580101,1,8.0,60.0
6947,BU16580108,Heeze-Leende                            ,Buurt     ,BU16580108,1,,
6948,BU16580109,Heeze-Leende                            ,Buurt     ,BU16580109,1,10.0,73.0
6949,WK165802  ,Heeze-Leende                            ,Wijk      ,WK165802  ,1,16.0,161.0
6950,BU16580200,Heeze-Leende                            ,Buurt     ,BU16580200,1,,
6951,BU16580209,Heeze-Leende                            ,Buurt     ,BU16580209,1,,
6952,WK165803  ,Heeze-Leende                            ,Wijk      ,WK165803  ,1,119.0,516.0
6953,BU16580300,Heeze-Leende                            ,Buurt     ,BU16580300,1,45.0,196.0
6954,BU16580308,Heeze-Leende                            ,Buurt     ,BU16580308,1,4.0,92.0
6955,BU16580309,Heeze-Leende                            ,Buurt     ,BU16580309,1,70.0,228.0
6956,GM0399    ,Heiloo                                  ,Gemeente  ,GM0399    ,.,1524.0,4216.0
6957,WK039901  ,Heiloo                                  ,Wijk      ,WK039901  ,1,40.0,140.0
6958,BU03990101,Heiloo                                  ,Buurt     ,BU03990101,1,40.0,140.0
6959,WK039902  ,Heiloo                                  ,Wijk      ,WK039902  ,1,209.0,622.0
6960,BU03990201,Heiloo                                  ,Buurt     ,BU03990201,1,7.0,28.0
6961,BU03990202,Heiloo                                  ,Buurt     ,BU03990202,1,202.0,594.0
6962,WK039903  ,Heiloo                                  ,Wijk      ,WK039903  ,1,242.0,647.0
6963,BU03990301,Heiloo                                  ,Buurt     ,BU03990301,1,,
6964,BU03990302,Heiloo                                  ,Buurt     ,BU03990302,1,36.0,97.0
6965,BU03990303,Heiloo                                  ,Buurt     ,BU03990303,1,107.0,304.0
6966,BU03990304,Heiloo                                  ,Buurt     ,BU03990304,1,,
6967,WK039904  ,Heiloo                                  ,Wijk      ,WK039904  ,1,234.0,645.0
6968,BU03990401,Heiloo                                  ,Buurt     ,BU03990401,1,112.0,351.0
6969,BU03990402,Heiloo                                  ,Buurt     ,BU03990402,1,122.0,294.0
6970,WK039905  ,Heiloo                                  ,Wijk      ,WK039905  ,1,502.0,1208.0
6971,BU03990501,Heiloo                                  ,Buurt     ,BU03990501,1,175.0,393.0
6972,BU03990502,Heiloo                                  ,Buurt     ,BU03990502,1,159.0,402.0
6973,BU03990503,Heiloo                                  ,Buurt     ,BU03990503,1,19.0,73.0
6974,BU03990504,Heiloo                                  ,Buurt     ,BU03990504,1,149.0,340.0
6975,WK039906  ,Heiloo                                  ,Wijk      ,WK039906  ,1,277.0,878.0
6976,BU03990601,Heiloo                                  ,Buurt     ,BU03990601,1,,
6977,BU03990602,Heiloo                                  ,Buurt     ,BU03990602,1,,
6978,BU03990603,Heiloo                                  ,Buurt     ,BU03990603,1,107.0,286.0
6979,BU03990604,Heiloo                                  ,Buurt     ,BU03990604,1,170.0,591.0
6980,WK039907  ,Heiloo                                  ,Wijk      ,WK039907  ,1,,
6981,BU03990701,Heiloo                                  ,Buurt     ,BU03990701,1,,
6982,WK039908  ,Heiloo                                  ,Wijk      ,WK039908  ,1,20.0,76.0
6983,BU03990801,Heiloo                                  ,Buurt     ,BU03990801,1,8.0,30.0
6984,BU03990802,Heiloo                                  ,Buurt     ,BU03990802,1,12.0,46.0
6985,GM0400    ,Den Helder                              ,Gemeente  ,GM0400    ,.,2440.0,6056.0
6986,WK040001  ,Den Helder                              ,Wijk      ,WK040001  ,1,258.0,576.0
6987,BU04000100,Den Helder                              ,Buurt     ,BU04000100,1,,
6988,BU04000101,Den Helder                              ,Buurt     ,BU04000101,1,,
6989,BU04000102,Den Helder                              ,Buurt     ,BU04000102,1,26.0,47.0
6990,BU04000103,Den Helder                              ,Buurt     ,BU04000103,1,,
6991,BU04000104,Den Helder                              ,Buurt     ,BU04000104,1,14.0,34.0
6992,BU04000105,Den Helder                              ,Buurt     ,BU04000105,1,73.0,164.0
6993,BU04000106,Den Helder                              ,Buurt     ,BU04000106,1,18.0,48.0
6994,BU04000107,Den Helder                              ,Buurt     ,BU04000107,1,,
6995,BU04000108,Den Helder                              ,Buurt     ,BU04000108,1,100.0,209.0
6996,BU04000109,Den Helder                              ,Buurt     ,BU04000109,1,7.0,27.0
6997,WK040002  ,Den Helder                              ,Wijk      ,WK040002  ,1,447.0,996.0
6998,BU04000200,Den Helder                              ,Buurt     ,BU04000200,1,157.0,369.0
6999,BU04000201,Den Helder                              ,Buurt     ,BU04000201,1,56.0,119.0
7000,BU04000202,Den Helder                              ,Buurt     ,BU04000202,1,23.0,60.0
7001,BU04000203,Den Helder                              ,Buurt     ,BU04000203,1,35.0,92.0
7002,BU04000204,Den Helder                              ,Buurt     ,BU04000204,1,50.0,117.0
7003,BU04000205,Den Helder                              ,Buurt     ,BU04000205,1,74.0,155.0
7004,BU04000206,Den Helder                              ,Buurt     ,BU04000206,1,52.0,84.0
7005,BU04000207,Den Helder                              ,Buurt     ,BU04000207,1,,
7006,BU04000208,Den Helder                              ,Buurt     ,BU04000208,1,,
7007,WK040003  ,Den Helder                              ,Wijk      ,WK040003  ,1,119.0,318.0
7008,BU04000300,Den Helder                              ,Buurt     ,BU04000300,1,,
7009,BU04000301,Den Helder                              ,Buurt     ,BU04000301,1,7.0,20.0
7010,BU04000302,Den Helder                              ,Buurt     ,BU04000302,1,8.0,24.0
7011,BU04000303,Den Helder                              ,Buurt     ,BU04000303,1,72.0,180.0
7012,BU04000304,Den Helder                              ,Buurt     ,BU04000304,1,,
7013,WK040004  ,Den Helder                              ,Wijk      ,WK040004  ,1,411.0,906.0
7014,BU04000400,Den Helder                              ,Buurt     ,BU04000400,1,118.0,239.0
7015,BU04000401,Den Helder                              ,Buurt     ,BU04000401,1,11.0,22.0
7016,BU04000402,Den Helder                              ,Buurt     ,BU04000402,1,68.0,155.0
7017,BU04000403,Den Helder                              ,Buurt     ,BU04000403,1,12.0,28.0
7018,BU04000404,Den Helder                              ,Buurt     ,BU04000404,1,36.0,81.0
7019,BU04000405,Den Helder                              ,Buurt     ,BU04000405,1,,
7020,BU04000406,Den Helder                              ,Buurt     ,BU04000406,1,11.0,22.0
7021,BU04000407,Den Helder                              ,Buurt     ,BU04000407,1,56.0,139.0
7022,BU04000408,Den Helder                              ,Buurt     ,BU04000408,1,87.0,193.0
7023,BU04000409,Den Helder                              ,Buurt     ,BU04000409,1,12.0,27.0
7024,WK040005  ,Den Helder                              ,Wijk      ,WK040005  ,1,297.0,755.0
7025,BU04000500,Den Helder                              ,Buurt     ,BU04000500,1,,
7026,BU04000501,Den Helder                              ,Buurt     ,BU04000501,1,38.0,117.0
7027,BU04000502,Den Helder                              ,Buurt     ,BU04000502,1,51.0,111.0
7028,BU04000503,Den Helder                              ,Buurt     ,BU04000503,1,12.0,38.0
7029,BU04000504,Den Helder                              ,Buurt     ,BU04000504,1,31.0,69.0
7030,BU04000505,Den Helder                              ,Buurt     ,BU04000505,1,26.0,63.0
7031,BU04000506,Den Helder                              ,Buurt     ,BU04000506,1,24.0,72.0
7032,BU04000507,Den Helder                              ,Buurt     ,BU04000507,1,47.0,104.0
7033,BU04000508,Den Helder                              ,Buurt     ,BU04000508,1,29.0,77.0
7034,BU04000509,Den Helder                              ,Buurt     ,BU04000509,1,39.0,104.0
7035,WK040006  ,Den Helder                              ,Wijk      ,WK040006  ,1,74.0,233.0
7036,BU04000600,Den Helder                              ,Buurt     ,BU04000600,1,62.0,182.0
7037,BU04000601,Den Helder                              ,Buurt     ,BU04000601,1,,
7038,BU04000602,Den Helder                              ,Buurt     ,BU04000602,1,5.0,27.0
7039,BU04000603,Den Helder                              ,Buurt     ,BU04000603,1,,
7040,BU04000604,Den Helder                              ,Buurt     ,BU04000604,1,,
7041,BU04000605,Den Helder                              ,Buurt     ,BU04000605,1,,
7042,BU04000606,Den Helder                              ,Buurt     ,BU04000606,1,,
7043,BU04000607,Den Helder                              ,Buurt     ,BU04000607,1,,
7044,WK040007  ,Den Helder                              ,Wijk      ,WK040007  ,1,22.0,88.0
7045,BU04000700,Den Helder                              ,Buurt     ,BU04000700,1,,
7046,BU04000701,Den Helder                              ,Buurt     ,BU04000701,1,5.0,22.0
7047,BU04000702,Den Helder                              ,Buurt     ,BU04000702,1,,
7048,WK040008  ,Den Helder                              ,Wijk      ,WK040008  ,1,812.0,2183.0
7049,BU04000800,Den Helder                              ,Buurt     ,BU04000800,1,44.0,129.0
7050,BU04000801,Den Helder                              ,Buurt     ,BU04000801,1,88.0,216.0
7051,BU04000802,Den Helder                              ,Buurt     ,BU04000802,1,123.0,331.0
7052,BU04000803,Den Helder                              ,Buurt     ,BU04000803,1,67.0,180.0
7053,BU04000804,Den Helder                              ,Buurt     ,BU04000804,1,110.0,250.0
7054,BU04000805,Den Helder                              ,Buurt     ,BU04000805,1,115.0,300.0
7055,BU04000806,Den Helder                              ,Buurt     ,BU04000806,1,89.0,256.0
7056,BU04000807,Den Helder                              ,Buurt     ,BU04000807,1,77.0,212.0
7057,BU04000808,Den Helder                              ,Buurt     ,BU04000808,1,65.0,224.0
7058,BU04000809,Den Helder                              ,Buurt     ,BU04000809,1,34.0,86.0
7059,GM0163    ,Hellendoorn                             ,Gemeente  ,GM0163    ,.,1517.0,6209.0
7060,WK016301  ,Hellendoorn                             ,Wijk      ,WK016301  ,1,145.0,539.0
7061,BU01630101,Hellendoorn                             ,Buurt     ,BU01630101,1,11.0,42.0
7062,BU01630102,Hellendoorn                             ,Buurt     ,BU01630102,1,48.0,190.0
7063,BU01630103,Hellendoorn                             ,Buurt     ,BU01630103,1,7.0,27.0
7064,BU01630104,Hellendoorn                             ,Buurt     ,BU01630104,1,18.0,58.0
7065,BU01630105,Hellendoorn                             ,Buurt     ,BU01630105,1,48.0,175.0
7066,BU01630106,Hellendoorn                             ,Buurt     ,BU01630106,1,13.0,48.0
7067,WK016302  ,Hellendoorn                             ,Wijk      ,WK016302  ,1,84.0,333.0
7068,BU01630201,Hellendoorn                             ,Buurt     ,BU01630201,1,21.0,115.0
7069,BU01630202,Hellendoorn                             ,Buurt     ,BU01630202,1,60.0,208.0
7070,BU01630203,Hellendoorn                             ,Buurt     ,BU01630203,1,3.0,10.0
7071,WK016303  ,Hellendoorn                             ,Wijk      ,WK016303  ,1,238.0,925.0
7072,BU01630301,Hellendoorn                             ,Buurt     ,BU01630301,1,34.0,137.0
7073,BU01630302,Hellendoorn                             ,Buurt     ,BU01630302,1,48.0,160.0
7074,BU01630303,Hellendoorn                             ,Buurt     ,BU01630303,1,70.0,276.0
7075,BU01630304,Hellendoorn                             ,Buurt     ,BU01630304,1,86.0,352.0
7076,WK016304  ,Hellendoorn                             ,Wijk      ,WK016304  ,1,423.0,1583.0
7077,BU01630401,Hellendoorn                             ,Buurt     ,BU01630401,1,,
7078,BU01630402,Hellendoorn                             ,Buurt     ,BU01630402,1,38.0,269.0
7079,BU01630403,Hellendoorn                             ,Buurt     ,BU01630403,1,26.0,101.0
7080,BU01630404,Hellendoorn                             ,Buurt     ,BU01630404,1,33.0,121.0
7081,BU01630405,Hellendoorn                             ,Buurt     ,BU01630405,1,72.0,196.0
7082,BU01630406,Hellendoorn                             ,Buurt     ,BU01630406,1,140.0,499.0
7083,BU01630407,Hellendoorn                             ,Buurt     ,BU01630407,1,,
7084,BU01630408,Hellendoorn                             ,Buurt     ,BU01630408,1,72.0,244.0
7085,WK016305  ,Hellendoorn                             ,Wijk      ,WK016305  ,1,214.0,1324.0
7086,BU01630501,Hellendoorn                             ,Buurt     ,BU01630501,1,26.0,133.0
7087,BU01630503,Hellendoorn                             ,Buurt     ,BU01630503,1,23.0,115.0
7088,BU01630504,Hellendoorn                             ,Buurt     ,BU01630504,1,,
7089,BU01630505,Hellendoorn                             ,Buurt     ,BU01630505,1,32.0,211.0
7090,BU01630506,Hellendoorn                             ,Buurt     ,BU01630506,1,29.0,158.0
7091,BU01630507,Hellendoorn                             ,Buurt     ,BU01630507,1,45.0,331.0
7092,BU01630508,Hellendoorn                             ,Buurt     ,BU01630508,1,22.0,176.0
7093,BU01630509,Hellendoorn                             ,Buurt     ,BU01630509,1,22.0,121.0
7094,BU01630510,Hellendoorn                             ,Buurt     ,BU01630510,1,15.0,79.0
7095,WK016306  ,Hellendoorn                             ,Wijk      ,WK016306  ,1,293.0,1075.0
7096,BU01630601,Hellendoorn                             ,Buurt     ,BU01630601,1,20.0,125.0
7097,BU01630602,Hellendoorn                             ,Buurt     ,BU01630602,1,90.0,290.0
7098,BU01630603,Hellendoorn                             ,Buurt     ,BU01630603,1,3.0,10.0
7099,BU01630604,Hellendoorn                             ,Buurt     ,BU01630604,1,79.0,282.0
7100,BU01630605,Hellendoorn                             ,Buurt     ,BU01630605,1,85.0,306.0
7101,BU01630606,Hellendoorn                             ,Buurt     ,BU01630606,1,16.0,61.0
7102,WK016307  ,Hellendoorn                             ,Wijk      ,WK016307  ,1,68.0,237.0
7103,BU01630700,Hellendoorn                             ,Buurt     ,BU01630700,1,68.0,237.0
7104,WK016308  ,Hellendoorn                             ,Wijk      ,WK016308  ,1,26.0,93.0
7105,BU01630800,Hellendoorn                             ,Buurt     ,BU01630800,1,26.0,93.0
7106,WK016309  ,Hellendoorn                             ,Wijk      ,WK016309  ,1,26.0,100.0
7107,BU01630900,Hellendoorn                             ,Buurt     ,BU01630900,1,26.0,100.0
7108,GM0530    ,Hellevoetsluis                          ,Gemeente  ,GM0530    ,.,1318.0,3978.0
7109,WK053000  ,Hellevoetsluis                          ,Wijk      ,WK053000  ,1,,
7110,BU05300000,Hellevoetsluis                          ,Buurt     ,BU05300000,1,6.0,14.0
7111,BU05300001,Hellevoetsluis                          ,Buurt     ,BU05300001,1,,
7112,BU05300003,Hellevoetsluis                          ,Buurt     ,BU05300003,1,43.0,164.0
7113,BU05300004,Hellevoetsluis                          ,Buurt     ,BU05300004,1,19.0,46.0
7114,BU05300005,Hellevoetsluis                          ,Buurt     ,BU05300005,1,47.0,134.0
7115,WK053001  ,Hellevoetsluis                          ,Wijk      ,WK053001  ,1,184.0,672.0
7116,BU05300100,Hellevoetsluis                          ,Buurt     ,BU05300100,1,,
7117,BU05300101,Hellevoetsluis                          ,Buurt     ,BU05300101,1,20.0,62.0
7118,BU05300102,Hellevoetsluis                          ,Buurt     ,BU05300102,1,28.0,80.0
7119,BU05300103,Hellevoetsluis                          ,Buurt     ,BU05300103,1,32.0,110.0
7120,BU05300104,Hellevoetsluis                          ,Buurt     ,BU05300104,1,39.0,231.0
7121,BU05300105,Hellevoetsluis                          ,Buurt     ,BU05300105,1,26.0,65.0
7122,BU05300106,Hellevoetsluis                          ,Buurt     ,BU05300106,1,14.0,40.0
7123,BU05300107,Hellevoetsluis                          ,Buurt     ,BU05300107,1,,
7124,WK053002  ,Hellevoetsluis                          ,Wijk      ,WK053002  ,1,46.0,186.0
7125,BU05300200,Hellevoetsluis                          ,Buurt     ,BU05300200,1,40.0,164.0
7126,BU05300201,Hellevoetsluis                          ,Buurt     ,BU05300201,1,6.0,23.0
7127,WK053003  ,Hellevoetsluis                          ,Wijk      ,WK053003  ,1,240.0,601.0
7128,BU05300300,Hellevoetsluis                          ,Buurt     ,BU05300300,1,36.0,74.0
7129,BU05300301,Hellevoetsluis                          ,Buurt     ,BU05300301,1,84.0,217.0
7130,BU05300302,Hellevoetsluis                          ,Buurt     ,BU05300302,1,57.0,154.0
7131,BU05300303,Hellevoetsluis                          ,Buurt     ,BU05300303,1,63.0,156.0
7132,WK053004  ,Hellevoetsluis                          ,Wijk      ,WK053004  ,1,201.0,489.0
7133,BU05300400,Hellevoetsluis                          ,Buurt     ,BU05300400,1,,
7134,BU05300401,Hellevoetsluis                          ,Buurt     ,BU05300401,1,71.0,154.0
7135,BU05300402,Hellevoetsluis                          ,Buurt     ,BU05300402,1,54.0,142.0
7136,BU05300404,Hellevoetsluis                          ,Buurt     ,BU05300404,1,,
7137,WK053005  ,Hellevoetsluis                          ,Wijk      ,WK053005  ,1,285.0,827.0
7138,BU05300500,Hellevoetsluis                          ,Buurt     ,BU05300500,1,3.0,20.0
7139,BU05300502,Hellevoetsluis                          ,Buurt     ,BU05300502,1,46.0,112.0
7140,BU05300503,Hellevoetsluis                          ,Buurt     ,BU05300503,1,54.0,156.0
7141,BU05300504,Hellevoetsluis                          ,Buurt     ,BU05300504,1,108.0,311.0
7142,BU05300505,Hellevoetsluis                          ,Buurt     ,BU05300505,1,74.0,228.0
7143,WK053006  ,Hellevoetsluis                          ,Wijk      ,WK053006  ,1,141.0,481.0
7144,BU05300600,Hellevoetsluis                          ,Buurt     ,BU05300600,1,51.0,163.0
7145,BU05300601,Hellevoetsluis                          ,Buurt     ,BU05300601,1,90.0,317.0
7146,WK053007  ,Hellevoetsluis                          ,Wijk      ,WK053007  ,1,4.0,11.0
7147,BU05300700,Hellevoetsluis                          ,Buurt     ,BU05300700,1,,
7148,BU05300701,Hellevoetsluis                          ,Buurt     ,BU05300701,1,,
7149,WK053008  ,Hellevoetsluis                          ,Wijk      ,WK053008  ,1,,
7150,BU05300800,Hellevoetsluis                          ,Buurt     ,BU05300800,1,,
7151,WK053009  ,Hellevoetsluis                          ,Wijk      ,WK053009  ,1,42.0,140.0
7152,BU05300900,Hellevoetsluis                          ,Buurt     ,BU05300900,1,19.0,59.0
7153,BU05300901,Hellevoetsluis                          ,Buurt     ,BU05300901,1,23.0,82.0
7154,BU05300902,Hellevoetsluis                          ,Buurt     ,BU05300902,1,,
7155,WK053010  ,Hellevoetsluis                          ,Wijk      ,WK053010  ,3,50.0,174.0
7156,BU05301001,Hellevoetsluis                          ,Buurt     ,BU05301001,2,30.0,95.0
7157,BU05301002,Hellevoetsluis                          ,Buurt     ,BU05301002,3,12.0,56.0
7158,BU05301003,Hellevoetsluis                          ,Buurt     ,BU05301003,2,8.0,23.0
7159,GM0794    ,Helmond                                 ,Gemeente  ,GM0794    ,.,2553.0,8619.0
7160,WK079410  ,Helmond                                 ,Wijk      ,WK079410  ,1,316.0,687.0
7161,BU07941000,Helmond                                 ,Buurt     ,BU07941000,1,63.0,112.0
7162,BU07941002,Helmond                                 ,Buurt     ,BU07941002,1,40.0,58.0
7163,BU07941003,Helmond                                 ,Buurt     ,BU07941003,1,121.0,196.0
7164,BU07941004,Helmond                                 ,Buurt     ,BU07941004,1,,
7165,BU07941005,Helmond                                 ,Buurt     ,BU07941005,1,52.0,179.0
7166,BU07941006,Helmond                                 ,Buurt     ,BU07941006,1,13.0,47.0
7167,BU07941007,Helmond                                 ,Buurt     ,BU07941007,1,27.0,95.0
7168,WK079411  ,Helmond                                 ,Wijk      ,WK079411  ,1,66.0,201.0
7169,BU07941100,Helmond                                 ,Buurt     ,BU07941100,1,13.0,40.0
7170,BU07941101,Helmond                                 ,Buurt     ,BU07941101,1,23.0,71.0
7171,BU07941102,Helmond                                 ,Buurt     ,BU07941102,1,30.0,90.0
7172,WK079412  ,Helmond                                 ,Wijk      ,WK079412  ,1,96.0,324.0
7173,BU07941200,Helmond                                 ,Buurt     ,BU07941200,1,18.0,56.0
7174,BU07941201,Helmond                                 ,Buurt     ,BU07941201,1,28.0,104.0
7175,BU07941202,Helmond                                 ,Buurt     ,BU07941202,1,50.0,165.0
7176,WK079413  ,Helmond                                 ,Wijk      ,WK079413  ,1,420.0,1495.0
7177,BU07941300,Helmond                                 ,Buurt     ,BU07941300,1,98.0,347.0
7178,BU07941301,Helmond                                 ,Buurt     ,BU07941301,1,84.0,268.0
7179,BU07941302,Helmond                                 ,Buurt     ,BU07941302,1,177.0,668.0
7180,BU07941303,Helmond                                 ,Buurt     ,BU07941303,1,61.0,211.0
7181,BU07941309,Helmond                                 ,Buurt     ,BU07941309,1,,
7182,WK079414  ,Helmond                                 ,Wijk      ,WK079414  ,1,290.0,1062.0
7183,BU07941400,Helmond                                 ,Buurt     ,BU07941400,1,141.0,522.0
7184,BU07941401,Helmond                                 ,Buurt     ,BU07941401,1,59.0,202.0
7185,BU07941402,Helmond                                 ,Buurt     ,BU07941402,1,83.0,295.0
7186,BU07941404,Helmond                                 ,Buurt     ,BU07941404,1,,
7187,BU07941409,Helmond                                 ,Buurt     ,BU07941409,1,7.0,43.0
7188,WK079415  ,Helmond                                 ,Wijk      ,WK079415  ,1,88.0,246.0
7189,BU07941500,Helmond                                 ,Buurt     ,BU07941500,1,75.0,200.0
7190,BU07941501,Helmond                                 ,Buurt     ,BU07941501,1,13.0,46.0
7191,WK079416  ,Helmond                                 ,Wijk      ,WK079416  ,1,131.0,556.0
7192,BU07941600,Helmond                                 ,Buurt     ,BU07941600,1,40.0,140.0
7193,BU07941601,Helmond                                 ,Buurt     ,BU07941601,1,88.0,389.0
7194,BU07941609,Helmond                                 ,Buurt     ,BU07941609,1,3.0,27.0
7195,WK079417  ,Helmond                                 ,Wijk      ,WK079417  ,1,309.0,1194.0
7196,BU07941700,Helmond                                 ,Buurt     ,BU07941700,1,,
7197,BU07941701,Helmond                                 ,Buurt     ,BU07941701,1,34.0,67.0
7198,BU07941709,Helmond                                 ,Buurt     ,BU07941709,1,,
7199,WK079418  ,Helmond                                 ,Wijk      ,WK079418  ,1,225.0,737.0
7200,BU07941801,Helmond                                 ,Buurt     ,BU07941801,1,79.0,268.0
7201,BU07941802,Helmond                                 ,Buurt     ,BU07941802,1,146.0,470.0
7202,BU07941809,Helmond                                 ,Buurt     ,BU07941809,1,,
7203,WK079419  ,Helmond                                 ,Wijk      ,WK079419  ,1,217.0,807.0
7204,BU07941900,Helmond                                 ,Buurt     ,BU07941900,1,,
7205,BU07941909,Helmond                                 ,Buurt     ,BU07941909,1,,
7206,WK079421  ,Helmond                                 ,Wijk      ,WK079421  ,1,388.0,1240.0
7207,BU07942100,Helmond                                 ,Buurt     ,BU07942100,1,48.0,227.0
7208,BU07942101,Helmond                                 ,Buurt     ,BU07942101,1,46.0,100.0
7209,BU07942102,Helmond                                 ,Buurt     ,BU07942102,1,122.0,439.0
7210,BU07942103,Helmond                                 ,Buurt     ,BU07942103,1,169.0,461.0
7211,BU07942104,Helmond                                 ,Buurt     ,BU07942104,1,3.0,12.0
7212,BU07942105,Helmond                                 ,Buurt     ,BU07942105,1,,
7213,WK079429  ,Helmond                                 ,Wijk      ,WK079429  ,1,7.0,68.0
7214,BU07942901,Helmond                                 ,Buurt     ,BU07942901,1,7.0,68.0
7215,BU07942902,Helmond                                 ,Buurt     ,BU07942902,1,,
7216,GM0531    ,Hendrik-Ido-Ambacht                     ,Gemeente  ,GM0531    ,.,948.0,2766.0
7217,WK053101  ,Hendrik-Ido-Ambacht                     ,Wijk      ,WK053101  ,1,,
7218,BU05310101,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310101,1,,
7219,BU05310102,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310102,1,99.0,252.0
7220,BU05310103,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310103,1,74.0,198.0
7221,WK053102  ,Hendrik-Ido-Ambacht                     ,Wijk      ,WK053102  ,1,227.0,623.0
7222,BU05310201,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310201,1,,
7223,BU05310202,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310202,1,111.0,296.0
7224,BU05310203,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310203,1,31.0,101.0
7225,BU05310204,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310204,1,,
7226,WK053103  ,Hendrik-Ido-Ambacht                     ,Wijk      ,WK053103  ,1,426.0,1355.0
7227,BU05310301,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310301,1,282.0,892.0
7228,BU05310302,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310302,1,144.0,463.0
7229,WK053104  ,Hendrik-Ido-Ambacht                     ,Wijk      ,WK053104  ,1,5.0,23.0
7230,BU05310400,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310400,1,5.0,23.0
7231,WK053105  ,Hendrik-Ido-Ambacht                     ,Wijk      ,WK053105  ,1,,
7232,BU05310501,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310501,1,,
7233,BU05310502,Hendrik-Ido-Ambacht                     ,Buurt     ,BU05310502,1,,
7234,GM0164    ,Hengelo                                 ,Gemeente  ,GM0164    ,.,2514.0,9121.0
7235,WK016400  ,Hengelo                                 ,Wijk      ,WK016400  ,1,38.0,133.0
7236,BU01640000,Hengelo                                 ,Buurt     ,BU01640000,1,,
7237,BU01640001,Hengelo                                 ,Buurt     ,BU01640001,1,9.0,30.0
7238,BU01640002,Hengelo                                 ,Buurt     ,BU01640002,1,,
7239,WK016401  ,Hengelo                                 ,Wijk      ,WK016401  ,1,269.0,1025.0
7240,BU01640100,Hengelo                                 ,Buurt     ,BU01640100,1,147.0,633.0
7241,BU01640101,Hengelo                                 ,Buurt     ,BU01640101,1,65.0,219.0
7242,BU01640102,Hengelo                                 ,Buurt     ,BU01640102,1,54.0,155.0
7243,BU01640103,Hengelo                                 ,Buurt     ,BU01640103,1,3.0,18.0
7244,WK016402  ,Hengelo                                 ,Wijk      ,WK016402  ,1,227.0,778.0
7245,BU01640200,Hengelo                                 ,Buurt     ,BU01640200,1,90.0,282.0
7246,BU01640201,Hengelo                                 ,Buurt     ,BU01640201,1,77.0,261.0
7247,BU01640202,Hengelo                                 ,Buurt     ,BU01640202,1,28.0,100.0
7248,BU01640203,Hengelo                                 ,Buurt     ,BU01640203,1,19.0,62.0
7249,BU01640204,Hengelo                                 ,Buurt     ,BU01640204,1,13.0,72.0
