ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
7718,BU04020701,Hilversum                               ,Buurt     ,BU04020701,1,184.0,520.0
7719,BU04020702,Hilversum                               ,Buurt     ,BU04020702,1,142.0,312.0
7720,BU04020703,Hilversum                               ,Buurt     ,BU04020703,1,952.0,2029.0
7721,BU04020704,Hilversum                               ,Buurt     ,BU04020704,1,0.0,0.0
7722,WK040208  ,Hilversum                               ,Wijk      ,WK040208  ,1,420.0,1331.0
7723,BU04020801,Hilversum                               ,Buurt     ,BU04020801,1,420.0,1331.0
7724,WK040209  ,Hilversum                               ,Wijk      ,WK040209  ,1,53.0,328.0
7725,BU04020901,Hilversum                               ,Buurt     ,BU04020901,1,,
7726,BU04020902,Hilversum                               ,Buurt     ,BU04020902,1,0.0,0.0
7727,BU04020903,Hilversum                               ,Buurt     ,BU04020903,1,38.0,252.0
7728,BU04020904,Hilversum                               ,Buurt     ,BU04020904,1,5.0,31.0
7729,BU04020905,Hilversum                               ,Buurt     ,BU04020905,1,7.0,39.0
7730,BU04020906,Hilversum                               ,Buurt     ,BU04020906,1,,
7731,BU04020907,Hilversum                               ,Buurt     ,BU04020907,1,0.0,0.0
7732,GM1963    ,Hoeksche Waard                          ,Gemeente  ,GM1963    ,.,9709.0,35430.0
7733,WK196300  ,Hoeksche Waard                          ,Wijk      ,WK196300  ,1,2365.0,8245.0
7734,BU19630000,Hoeksche Waard                          ,Buurt     ,BU19630000,1,120.0,444.0
7735,BU19630001,Hoeksche Waard                          ,Buurt     ,BU19630001,1,152.0,500.0
7736,BU19630002,Hoeksche Waard                          ,Buurt     ,BU19630002,1,184.0,687.0
7737,BU19630003,Hoeksche Waard                          ,Buurt     ,BU19630003,1,254.0,767.0
7738,BU19630004,Hoeksche Waard                          ,Buurt     ,BU19630004,1,358.0,1208.0
7739,BU19630005,Hoeksche Waard                          ,Buurt     ,BU19630005,1,506.0,1560.0
7740,BU19630006,Hoeksche Waard                          ,Buurt     ,BU19630006,1,197.0,622.0
7741,BU19630007,Hoeksche Waard                          ,Buurt     ,BU19630007,1,528.0,1926.0
7742,BU19630050,Hoeksche Waard                          ,Buurt     ,BU19630050,1,7.0,26.0
7743,BU19630051,Hoeksche Waard                          ,Buurt     ,BU19630051,1,4.0,235.0
7744,BU19630099,Hoeksche Waard                          ,Buurt     ,BU19630099,1,55.0,270.0
7745,WK196301  ,Hoeksche Waard                          ,Wijk      ,WK196301  ,1,382.0,1388.0
7746,BU19630100,Hoeksche Waard                          ,Buurt     ,BU19630100,1,267.0,946.0
7747,BU19630150,Hoeksche Waard                          ,Buurt     ,BU19630150,1,4.0,24.0
7748,BU19630199,Hoeksche Waard                          ,Buurt     ,BU19630199,1,111.0,418.0
7749,WK196302  ,Hoeksche Waard                          ,Wijk      ,WK196302  ,1,590.0,2082.0
7750,BU19630200,Hoeksche Waard                          ,Buurt     ,BU19630200,1,509.0,1701.0
7751,BU19630299,Hoeksche Waard                          ,Buurt     ,BU19630299,1,81.0,381.0
7752,WK196303  ,Hoeksche Waard                          ,Wijk      ,WK196303  ,1,251.0,901.0
7753,BU19630300,Hoeksche Waard                          ,Buurt     ,BU19630300,1,236.0,816.0
7754,BU19630399,Hoeksche Waard                          ,Buurt     ,BU19630399,1,15.0,85.0
7755,WK196304  ,Hoeksche Waard                          ,Wijk      ,WK196304  ,1,800.0,2665.0
7756,BU19630400,Hoeksche Waard                          ,Buurt     ,BU19630400,1,795.0,2646.0
7757,BU19630499,Hoeksche Waard                          ,Buurt     ,BU19630499,1,5.0,19.0
7758,WK196305  ,Hoeksche Waard                          ,Wijk      ,WK196305  ,1,412.0,1662.0
7759,BU19630500,Hoeksche Waard                          ,Buurt     ,BU19630500,1,372.0,1440.0
7760,BU19630599,Hoeksche Waard                          ,Buurt     ,BU19630599,1,40.0,222.0
7761,WK196306  ,Hoeksche Waard                          ,Wijk      ,WK196306  ,1,896.0,3176.0
7762,BU19630600,Hoeksche Waard                          ,Buurt     ,BU19630600,1,805.0,2772.0
7763,BU19630650,Hoeksche Waard                          ,Buurt     ,BU19630650,1,5.0,21.0
7764,BU19630699,Hoeksche Waard                          ,Buurt     ,BU19630699,1,86.0,383.0
7765,WK196307  ,Hoeksche Waard                          ,Wijk      ,WK196307  ,1,936.0,3706.0
7766,BU19630700,Hoeksche Waard                          ,Buurt     ,BU19630700,1,743.0,2787.0
7767,BU19630750,Hoeksche Waard                          ,Buurt     ,BU19630750,1,6.0,30.0
7768,BU19630799,Hoeksche Waard                          ,Buurt     ,BU19630799,1,187.0,889.0
7769,WK196308  ,Hoeksche Waard                          ,Wijk      ,WK196308  ,1,503.0,1782.0
7770,BU19630800,Hoeksche Waard                          ,Buurt     ,BU19630800,1,421.0,1412.0
7771,BU19630899,Hoeksche Waard                          ,Buurt     ,BU19630899,1,82.0,370.0
7772,WK196309  ,Hoeksche Waard                          ,Wijk      ,WK196309  ,1,1018.0,4044.0
7773,BU19630900,Hoeksche Waard                          ,Buurt     ,BU19630900,1,827.0,2920.0
7774,BU19630950,Hoeksche Waard                          ,Buurt     ,BU19630950,1,6.0,31.0
7775,BU19630999,Hoeksche Waard                          ,Buurt     ,BU19630999,1,185.0,1093.0
7776,WK196310  ,Hoeksche Waard                          ,Wijk      ,WK196310  ,1,518.0,1945.0
7777,BU19631000,Hoeksche Waard                          ,Buurt     ,BU19631000,1,423.0,1502.0
7778,BU19631099,Hoeksche Waard                          ,Buurt     ,BU19631099,1,95.0,443.0
7779,WK196311  ,Hoeksche Waard                          ,Wijk      ,WK196311  ,1,247.0,880.0
7780,BU19631100,Hoeksche Waard                          ,Buurt     ,BU19631100,1,206.0,708.0
7781,BU19631199,Hoeksche Waard                          ,Buurt     ,BU19631199,1,41.0,172.0
7782,WK196312  ,Hoeksche Waard                          ,Wijk      ,WK196312  ,1,219.0,906.0
7783,BU19631200,Hoeksche Waard                          ,Buurt     ,BU19631200,1,198.0,766.0
7784,BU19631299,Hoeksche Waard                          ,Buurt     ,BU19631299,1,21.0,140.0
7785,WK196313  ,Hoeksche Waard                          ,Wijk      ,WK196313  ,1,572.0,2049.0
7786,BU19631300,Hoeksche Waard                          ,Buurt     ,BU19631300,1,530.0,1841.0
7787,BU19631399,Hoeksche Waard                          ,Buurt     ,BU19631399,1,42.0,208.0
7788,GM1735    ,Hof van Twente                          ,Gemeente  ,GM1735    ,.,4071.0,16646.0
7789,WK173500  ,Hof van Twente                          ,Wijk      ,WK173500  ,1,1094.0,3823.0
7790,BU17350000,Hof van Twente                          ,Buurt     ,BU17350000,1,296.0,1120.0
7791,BU17350001,Hof van Twente                          ,Buurt     ,BU17350001,1,353.0,878.0
7792,BU17350002,Hof van Twente                          ,Buurt     ,BU17350002,1,81.0,344.0
7793,BU17350003,Hof van Twente                          ,Buurt     ,BU17350003,1,115.0,493.0
7794,BU17350004,Hof van Twente                          ,Buurt     ,BU17350004,1,46.0,165.0
7795,BU17350005,Hof van Twente                          ,Buurt     ,BU17350005,1,140.0,505.0
7796,BU17350006,Hof van Twente                          ,Buurt     ,BU17350006,1,48.0,257.0
7797,BU17350007,Hof van Twente                          ,Buurt     ,BU17350007,1,5.0,24.0
7798,BU17350008,Hof van Twente                          ,Buurt     ,BU17350008,1,10.0,37.0
7799,BU17350009,Hof van Twente                          ,Buurt     ,BU17350009,1,0.0,0.0
7800,WK173501  ,Hof van Twente                          ,Wijk      ,WK173501  ,1,533.0,1874.0
7801,BU17350100,Hof van Twente                          ,Buurt     ,BU17350100,1,174.0,538.0
7802,BU17350101,Hof van Twente                          ,Buurt     ,BU17350101,1,223.0,757.0
7803,BU17350102,Hof van Twente                          ,Buurt     ,BU17350102,1,3.0,4.0
7804,BU17350109,Hof van Twente                          ,Buurt     ,BU17350109,1,133.0,574.0
7805,WK173502  ,Hof van Twente                          ,Wijk      ,WK173502  ,1,645.0,2852.0
7806,BU17350200,Hof van Twente                          ,Buurt     ,BU17350200,1,465.0,1761.0
7807,BU17350206,Hof van Twente                          ,Buurt     ,BU17350206,1,22.0,147.0
7808,BU17350207,Hof van Twente                          ,Buurt     ,BU17350207,1,50.0,316.0
7809,BU17350208,Hof van Twente                          ,Buurt     ,BU17350208,1,26.0,144.0
7810,BU17350209,Hof van Twente                          ,Buurt     ,BU17350209,1,82.0,483.0
7811,WK173503  ,Hof van Twente                          ,Wijk      ,WK173503  ,1,6.0,22.0
7812,BU17350309,Hof van Twente                          ,Buurt     ,BU17350309,1,6.0,22.0
7813,WK173504  ,Hof van Twente                          ,Wijk      ,WK173504  ,1,34.0,239.0
7814,BU17350407,Hof van Twente                          ,Buurt     ,BU17350407,1,24.0,160.0
7815,BU17350408,Hof van Twente                          ,Buurt     ,BU17350408,1,,
7816,BU17350409,Hof van Twente                          ,Buurt     ,BU17350409,1,,
7817,WK173505  ,Hof van Twente                          ,Wijk      ,WK173505  ,1,263.0,1202.0
7818,BU17350500,Hof van Twente                          ,Buurt     ,BU17350500,1,117.0,471.0
7819,BU17350501,Hof van Twente                          ,Buurt     ,BU17350501,1,60.0,242.0
7820,BU17350508,Hof van Twente                          ,Buurt     ,BU17350508,1,14.0,129.0
7821,BU17350509,Hof van Twente                          ,Buurt     ,BU17350509,1,72.0,360.0
7822,WK173506  ,Hof van Twente                          ,Wijk      ,WK173506  ,1,1018.0,3875.0
7823,BU17350600,Hof van Twente                          ,Buurt     ,BU17350600,1,45.0,115.0
7824,BU17350601,Hof van Twente                          ,Buurt     ,BU17350601,1,10.0,41.0
7825,BU17350602,Hof van Twente                          ,Buurt     ,BU17350602,1,22.0,174.0
7826,BU17350603,Hof van Twente                          ,Buurt     ,BU17350603,1,56.0,246.0
7827,BU17350604,Hof van Twente                          ,Buurt     ,BU17350604,1,65.0,249.0
7828,BU17350605,Hof van Twente                          ,Buurt     ,BU17350605,1,228.0,743.0
7829,BU17350606,Hof van Twente                          ,Buurt     ,BU17350606,1,49.0,200.0
7830,BU17350607,Hof van Twente                          ,Buurt     ,BU17350607,1,62.0,263.0
7831,BU17350608,Hof van Twente                          ,Buurt     ,BU17350608,1,107.0,372.0
7832,BU17350609,Hof van Twente                          ,Buurt     ,BU17350609,1,374.0,1471.0
7833,WK173507  ,Hof van Twente                          ,Wijk      ,WK173507  ,1,23.0,127.0
7834,BU17350700,Hof van Twente                          ,Buurt     ,BU17350700,1,10.0,66.0
7835,BU17350709,Hof van Twente                          ,Buurt     ,BU17350709,1,13.0,61.0
7836,WK173508  ,Hof van Twente                          ,Wijk      ,WK173508  ,1,287.0,1682.0
7837,BU17350800,Hof van Twente                          ,Buurt     ,BU17350800,1,175.0,710.0
7838,BU17350805,Hof van Twente                          ,Buurt     ,BU17350805,1,36.0,246.0
7839,BU17350806,Hof van Twente                          ,Buurt     ,BU17350806,1,10.0,252.0
7840,BU17350807,Hof van Twente                          ,Buurt     ,BU17350807,1,28.0,244.0
7841,BU17350808,Hof van Twente                          ,Buurt     ,BU17350808,1,12.0,63.0
7842,BU17350809,Hof van Twente                          ,Buurt     ,BU17350809,1,26.0,167.0
7843,WK173509  ,Hof van Twente                          ,Wijk      ,WK173509  ,1,168.0,950.0
7844,BU17350900,Hof van Twente                          ,Buurt     ,BU17350900,1,102.0,455.0
7845,BU17350908,Hof van Twente                          ,Buurt     ,BU17350908,1,24.0,220.0
7846,BU17350909,Hof van Twente                          ,Buurt     ,BU17350909,1,42.0,275.0
7847,GM1966    ,Het Hogeland                            ,Gemeente  ,GM1966    ,.,7633.0,25360.0
7848,WK196600  ,Het Hogeland                            ,Wijk      ,WK196600  ,1,1880.0,5984.0
7849,BU19660000,Het Hogeland                            ,Buurt     ,BU19660000,1,1299.0,3940.0
7850,BU19660001,Het Hogeland                            ,Buurt     ,BU19660001,1,280.0,941.0
7851,BU19660002,Het Hogeland                            ,Buurt     ,BU19660002,1,164.0,564.0
7852,BU19660003,Het Hogeland                            ,Buurt     ,BU19660003,1,14.0,79.0
7853,BU19660004,Het Hogeland                            ,Buurt     ,BU19660004,1,67.0,223.0
7854,BU19660005,Het Hogeland                            ,Buurt     ,BU19660005,1,12.0,48.0
7855,BU19660006,Het Hogeland                            ,Buurt     ,BU19660006,1,27.0,99.0
7856,BU19660007,Het Hogeland                            ,Buurt     ,BU19660007,1,17.0,90.0
7857,WK196601  ,Het Hogeland                            ,Wijk      ,WK196601  ,1,1312.0,4206.0
7858,BU19660100,Het Hogeland                            ,Buurt     ,BU19660100,1,211.0,654.0
7859,BU19660101,Het Hogeland                            ,Buurt     ,BU19660101,1,226.0,685.0
7860,BU19660102,Het Hogeland                            ,Buurt     ,BU19660102,1,274.0,770.0
7861,BU19660103,Het Hogeland                            ,Buurt     ,BU19660103,1,210.0,743.0
7862,BU19660104,Het Hogeland                            ,Buurt     ,BU19660104,1,366.0,1218.0
7863,BU19660109,Het Hogeland                            ,Buurt     ,BU19660109,1,25.0,136.0
7864,WK196602  ,Het Hogeland                            ,Wijk      ,WK196602  ,1,451.0,1476.0
7865,BU19660200,Het Hogeland                            ,Buurt     ,BU19660200,1,308.0,917.0
7866,BU19660201,Het Hogeland                            ,Buurt     ,BU19660201,1,69.0,284.0
7867,BU19660202,Het Hogeland                            ,Buurt     ,BU19660202,1,22.0,67.0
7868,BU19660203,Het Hogeland                            ,Buurt     ,BU19660203,1,10.0,32.0
7869,BU19660204,Het Hogeland                            ,Buurt     ,BU19660204,1,4.0,13.0
7870,BU19660209,Het Hogeland                            ,Buurt     ,BU19660209,1,38.0,163.0
7871,WK196603  ,Het Hogeland                            ,Wijk      ,WK196603  ,1,334.0,1104.0
7872,BU19660300,Het Hogeland                            ,Buurt     ,BU19660300,1,105.0,337.0
7873,BU19660301,Het Hogeland                            ,Buurt     ,BU19660301,1,166.0,543.0
7874,BU19660302,Het Hogeland                            ,Buurt     ,BU19660302,1,10.0,41.0
7875,BU19660309,Het Hogeland                            ,Buurt     ,BU19660309,1,53.0,183.0
7876,WK196604  ,Het Hogeland                            ,Wijk      ,WK196604  ,1,762.0,2565.0
7877,BU19660401,Het Hogeland                            ,Buurt     ,BU19660401,1,680.0,2283.0
7878,BU19660402,Het Hogeland                            ,Buurt     ,BU19660402,1,45.0,155.0
7879,BU19660408,Het Hogeland                            ,Buurt     ,BU19660408,1,27.0,88.0
7880,BU19660409,Het Hogeland                            ,Buurt     ,BU19660409,1,10.0,39.0
7881,WK196605  ,Het Hogeland                            ,Wijk      ,WK196605  ,1,703.0,2312.0
7882,BU19660500,Het Hogeland                            ,Buurt     ,BU19660500,1,405.0,1240.0
7883,BU19660501,Het Hogeland                            ,Buurt     ,BU19660501,1,18.0,65.0
7884,BU19660502,Het Hogeland                            ,Buurt     ,BU19660502,1,117.0,384.0
7885,BU19660503,Het Hogeland                            ,Buurt     ,BU19660503,1,18.0,59.0
7886,BU19660504,Het Hogeland                            ,Buurt     ,BU19660504,1,20.0,77.0
7887,BU19660505,Het Hogeland                            ,Buurt     ,BU19660505,1,18.0,62.0
7888,BU19660506,Het Hogeland                            ,Buurt     ,BU19660506,1,17.0,49.0
7889,BU19660507,Het Hogeland                            ,Buurt     ,BU19660507,1,9.0,30.0
7890,BU19660508,Het Hogeland                            ,Buurt     ,BU19660508,1,0.0,0.0
7891,BU19660509,Het Hogeland                            ,Buurt     ,BU19660509,1,81.0,347.0
7892,WK196606  ,Het Hogeland                            ,Wijk      ,WK196606  ,1,260.0,943.0
7893,BU19660600,Het Hogeland                            ,Buurt     ,BU19660600,1,103.0,345.0
7894,BU19660601,Het Hogeland                            ,Buurt     ,BU19660601,1,65.0,265.0
7895,BU19660602,Het Hogeland                            ,Buurt     ,BU19660602,1,19.0,60.0
7896,BU19660603,Het Hogeland                            ,Buurt     ,BU19660603,1,21.0,75.0
7897,BU19660604,Het Hogeland                            ,Buurt     ,BU19660604,1,11.0,44.0
7898,BU19660605,Het Hogeland                            ,Buurt     ,BU19660605,1,4.0,10.0
7899,BU19660606,Het Hogeland                            ,Buurt     ,BU19660606,1,0.0,0.0
7900,BU19660609,Het Hogeland                            ,Buurt     ,BU19660609,1,37.0,144.0
7901,WK196607  ,Het Hogeland                            ,Wijk      ,WK196607  ,1,272.0,919.0
7902,BU19660700,Het Hogeland                            ,Buurt     ,BU19660700,1,253.0,829.0
7903,BU19660708,Het Hogeland                            ,Buurt     ,BU19660708,1,3.0,10.0
7904,BU19660709,Het Hogeland                            ,Buurt     ,BU19660709,1,16.0,80.0
7905,WK196608  ,Het Hogeland                            ,Wijk      ,WK196608  ,3,388.0,1253.0
7906,BU19660800,Het Hogeland                            ,Buurt     ,BU19660800,1,352.0,1111.0
7907,BU19660809,Het Hogeland                            ,Buurt     ,BU19660809,3,36.0,142.0
7908,WK196609  ,Het Hogeland                            ,Wijk      ,WK196609  ,1,393.0,1379.0
7909,BU19660900,Het Hogeland                            ,Buurt     ,BU19660900,1,141.0,506.0
7910,BU19660901,Het Hogeland                            ,Buurt     ,BU19660901,1,129.0,471.0
7911,BU19660902,Het Hogeland                            ,Buurt     ,BU19660902,1,31.0,96.0
7912,BU19660903,Het Hogeland                            ,Buurt     ,BU19660903,1,19.0,51.0
7913,BU19660904,Het Hogeland                            ,Buurt     ,BU19660904,1,5.0,20.0
7914,BU19660905,Het Hogeland                            ,Buurt     ,BU19660905,1,53.0,161.0
7915,BU19660906,Het Hogeland                            ,Buurt     ,BU19660906,1,0.0,0.0
7916,BU19660908,Het Hogeland                            ,Buurt     ,BU19660908,1,0.0,0.0
7917,BU19660909,Het Hogeland                            ,Buurt     ,BU19660909,1,15.0,73.0
7918,WK196610  ,Het Hogeland                            ,Wijk      ,WK196610  ,1,390.0,1434.0
7919,BU19661000,Het Hogeland                            ,Buurt     ,BU19661000,1,56.0,182.0
7920,BU19661001,Het Hogeland                            ,Buurt     ,BU19661001,1,179.0,651.0
7921,BU19661002,Het Hogeland                            ,Buurt     ,BU19661002,1,24.0,87.0
7922,BU19661003,Het Hogeland                            ,Buurt     ,BU19661003,1,19.0,64.0
7923,BU19661004,Het Hogeland                            ,Buurt     ,BU19661004,1,21.0,63.0
7924,BU19661005,Het Hogeland                            ,Buurt     ,BU19661005,1,32.0,98.0
7925,BU19661006,Het Hogeland                            ,Buurt     ,BU19661006,1,4.0,14.0
7926,BU19661009,Het Hogeland                            ,Buurt     ,BU19661009,1,55.0,275.0
7927,WK196611  ,Het Hogeland                            ,Wijk      ,WK196611  ,1,311.0,1104.0
7928,BU19661100,Het Hogeland                            ,Buurt     ,BU19661100,1,197.0,702.0
7929,BU19661101,Het Hogeland                            ,Buurt     ,BU19661101,1,57.0,174.0
7930,BU19661102,Het Hogeland                            ,Buurt     ,BU19661102,1,21.0,83.0
7931,BU19661103,Het Hogeland                            ,Buurt     ,BU19661103,1,9.0,34.0
7932,BU19661108,Het Hogeland                            ,Buurt     ,BU19661108,1,11.0,52.0
7933,BU19661109,Het Hogeland                            ,Buurt     ,BU19661109,1,16.0,59.0
7934,WK196612  ,Het Hogeland                            ,Wijk      ,WK196612  ,1,177.0,680.0
7935,BU19661200,Het Hogeland                            ,Buurt     ,BU19661200,1,62.0,221.0
7936,BU19661201,Het Hogeland                            ,Buurt     ,BU19661201,1,17.0,96.0
7937,BU19661202,Het Hogeland                            ,Buurt     ,BU19661202,1,52.0,184.0
7938,BU19661203,Het Hogeland                            ,Buurt     ,BU19661203,1,20.0,87.0
7939,BU19661204,Het Hogeland                            ,Buurt     ,BU19661204,1,15.0,43.0
7940,BU19661209,Het Hogeland                            ,Buurt     ,BU19661209,1,11.0,50.0
7941,GM1911    ,Hollands Kroon                          ,Gemeente  ,GM1911    ,.,6005.0,22838.0
7942,WK191101  ,Hollands Kroon                          ,Wijk      ,WK191101  ,3,1244.0,4078.0
7943,BU19110101,Hollands Kroon                          ,Buurt     ,BU19110101,3,344.0,885.0
7944,BU19110102,Hollands Kroon                          ,Buurt     ,BU19110102,3,125.0,478.0
7945,BU19110103,Hollands Kroon                          ,Buurt     ,BU19110103,3,37.0,135.0
7946,BU19110104,Hollands Kroon                          ,Buurt     ,BU19110104,3,120.0,432.0
7947,BU19110105,Hollands Kroon                          ,Buurt     ,BU19110105,3,115.0,311.0
7948,BU19110106,Hollands Kroon                          ,Buurt     ,BU19110106,3,143.0,452.0
7949,BU19110107,Hollands Kroon                          ,Buurt     ,BU19110107,3,133.0,437.0
7950,BU19110108,Hollands Kroon                          ,Buurt     ,BU19110108,3,132.0,452.0
7951,BU19110180,Hollands Kroon                          ,Buurt     ,BU19110180,3,7.0,73.0
7952,BU19110190,Hollands Kroon                          ,Buurt     ,BU19110190,3,57.0,276.0
7953,BU19110191,Hollands Kroon                          ,Buurt     ,BU19110191,3,31.0,146.0
7954,WK191102  ,Hollands Kroon                          ,Wijk      ,WK191102  ,3,556.0,2371.0
7955,BU19110201,Hollands Kroon                          ,Buurt     ,BU19110201,3,369.0,1212.0
7956,BU19110202,Hollands Kroon                          ,Buurt     ,BU19110202,3,51.0,214.0
7957,BU19110290,Hollands Kroon                          ,Buurt     ,BU19110290,3,136.0,945.0
7958,WK191103  ,Hollands Kroon                          ,Wijk      ,WK191103  ,3,307.0,1434.0
7959,BU19110301,Hollands Kroon                          ,Buurt     ,BU19110301,3,244.0,1055.0
7960,BU19110302,Hollands Kroon                          ,Buurt     ,BU19110302,3,15.0,56.0
7961,BU19110390,Hollands Kroon                          ,Buurt     ,BU19110390,3,48.0,322.0
7962,WK191104  ,Hollands Kroon                          ,Wijk      ,WK191104  ,3,109.0,476.0
7963,BU19110401,Hollands Kroon                          ,Buurt     ,BU19110401,3,75.0,363.0
7964,BU19110402,Hollands Kroon                          ,Buurt     ,BU19110402,3,22.0,64.0
7965,BU19110490,Hollands Kroon                          ,Buurt     ,BU19110490,3,12.0,49.0
7966,WK191105  ,Hollands Kroon                          ,Wijk      ,WK191105  ,3,538.0,1929.0
7967,BU19110501,Hollands Kroon                          ,Buurt     ,BU19110501,3,129.0,438.0
7968,BU19110502,Hollands Kroon                          ,Buurt     ,BU19110502,3,107.0,382.0
7969,BU19110503,Hollands Kroon                          ,Buurt     ,BU19110503,3,259.0,918.0
7970,BU19110504,Hollands Kroon                          ,Buurt     ,BU19110504,3,15.0,54.0
7971,BU19110590,Hollands Kroon                          ,Buurt     ,BU19110590,3,28.0,137.0
7972,WK191106  ,Hollands Kroon                          ,Wijk      ,WK191106  ,3,278.0,1106.0
7973,BU19110601,Hollands Kroon                          ,Buurt     ,BU19110601,3,245.0,968.0
7974,BU19110602,Hollands Kroon                          ,Buurt     ,BU19110602,3,20.0,75.0
7975,BU19110690,Hollands Kroon                          ,Buurt     ,BU19110690,3,13.0,63.0
7976,WK191107  ,Hollands Kroon                          ,Wijk      ,WK191107  ,3,789.0,2922.0
7977,BU19110701,Hollands Kroon                          ,Buurt     ,BU19110701,3,217.0,752.0
7978,BU19110702,Hollands Kroon                          ,Buurt     ,BU19110702,3,103.0,300.0
7979,BU19110703,Hollands Kroon                          ,Buurt     ,BU19110703,3,102.0,406.0
7980,BU19110704,Hollands Kroon                          ,Buurt     ,BU19110704,3,146.0,493.0
7981,BU19110705,Hollands Kroon                          ,Buurt     ,BU19110705,3,172.0,666.0
7982,BU19110780,Hollands Kroon                          ,Buurt     ,BU19110780,3,4.0,20.0
7983,BU19110790,Hollands Kroon                          ,Buurt     ,BU19110790,3,45.0,283.0
7984,WK191108  ,Hollands Kroon                          ,Wijk      ,WK191108  ,3,39.0,154.0
7985,BU19110801,Hollands Kroon                          ,Buurt     ,BU19110801,3,39.0,154.0
7986,WK191109  ,Hollands Kroon                          ,Wijk      ,WK191109  ,3,214.0,1196.0
7987,BU19110901,Hollands Kroon                          ,Buurt     ,BU19110901,3,164.0,586.0
7988,BU19110990,Hollands Kroon                          ,Buurt     ,BU19110990,3,50.0,611.0
7989,WK191110  ,Hollands Kroon                          ,Wijk      ,WK191110  ,3,442.0,1456.0
7990,BU19111001,Hollands Kroon                          ,Buurt     ,BU19111001,3,205.0,511.0
7991,BU19111002,Hollands Kroon                          ,Buurt     ,BU19111002,3,209.0,739.0
7992,BU19111080,Hollands Kroon                          ,Buurt     ,BU19111080,3,4.0,23.0
7993,BU19111081,Hollands Kroon                          ,Buurt     ,BU19111081,3,3.0,8.0
7994,BU19111090,Hollands Kroon                          ,Buurt     ,BU19111090,3,21.0,175.0
7995,WK191111  ,Hollands Kroon                          ,Wijk      ,WK191111  ,3,127.0,376.0
7996,BU19111101,Hollands Kroon                          ,Buurt     ,BU19111101,3,121.0,341.0
7997,BU19111190,Hollands Kroon                          ,Buurt     ,BU19111190,3,6.0,35.0
7998,WK191112  ,Hollands Kroon                          ,Wijk      ,WK191112  ,3,126.0,510.0
7999,BU19111201,Hollands Kroon                          ,Buurt     ,BU19111201,3,93.0,357.0
8000,BU19111290,Hollands Kroon                          ,Buurt     ,BU19111290,3,33.0,153.0
8001,WK191113  ,Hollands Kroon                          ,Wijk      ,WK191113  ,3,32.0,144.0
8002,BU19111301,Hollands Kroon                          ,Buurt     ,BU19111301,3,24.0,95.0
8003,BU19111390,Hollands Kroon                          ,Buurt     ,BU19111390,3,8.0,49.0
8004,WK191114  ,Hollands Kroon                          ,Wijk      ,WK191114  ,3,74.0,387.0
8005,BU19111401,Hollands Kroon                          ,Buurt     ,BU19111401,3,34.0,137.0
8006,BU19111490,Hollands Kroon                          ,Buurt     ,BU19111490,3,40.0,250.0
8007,WK191115  ,Hollands Kroon                          ,Wijk      ,WK191115  ,3,406.0,1386.0
8008,BU19111501,Hollands Kroon                          ,Buurt     ,BU19111501,3,70.0,318.0
8009,BU19111502,Hollands Kroon                          ,Buurt     ,BU19111502,3,70.0,231.0
8010,BU19111503,Hollands Kroon                          ,Buurt     ,BU19111503,3,156.0,434.0
8011,BU19111504,Hollands Kroon                          ,Buurt     ,BU19111504,3,92.0,317.0
8012,BU19111580,Hollands Kroon                          ,Buurt     ,BU19111580,3,,
8013,BU19111590,Hollands Kroon                          ,Buurt     ,BU19111590,3,,
8014,WK191116  ,Hollands Kroon                          ,Wijk      ,WK191116  ,3,338.0,1313.0
8015,BU19111601,Hollands Kroon                          ,Buurt     ,BU19111601,3,166.0,661.0
8016,BU19111602,Hollands Kroon                          ,Buurt     ,BU19111602,3,129.0,426.0
8017,BU19111690,Hollands Kroon                          ,Buurt     ,BU19111690,3,43.0,225.0
8018,WK191117  ,Hollands Kroon                          ,Wijk      ,WK191117  ,3,300.0,1243.0
8019,BU19111701,Hollands Kroon                          ,Buurt     ,BU19111701,3,228.0,847.0
8020,BU19111702,Hollands Kroon                          ,Buurt     ,BU19111702,3,46.0,233.0
8021,BU19111790,Hollands Kroon                          ,Buurt     ,BU19111790,3,26.0,163.0
8022,WK191118  ,Hollands Kroon                          ,Wijk      ,WK191118  ,3,41.0,190.0
8023,BU19111801,Hollands Kroon                          ,Buurt     ,BU19111801,3,30.0,137.0
8024,BU19111890,Hollands Kroon                          ,Buurt     ,BU19111890,3,11.0,53.0
8025,WK191119  ,Hollands Kroon                          ,Wijk      ,WK191119  ,3,45.0,167.0
8026,BU19111901,Hollands Kroon                          ,Buurt     ,BU19111901,3,23.0,79.0
8027,BU19111990,Hollands Kroon                          ,Buurt     ,BU19111990,3,22.0,88.0
8028,GM0118    ,Hoogeveen                               ,Gemeente  ,GM0118    ,.,7395.0,25905.0
8029,WK011850  ,Hoogeveen                               ,Wijk      ,WK011850  ,1,2927.0,9132.0
8030,BU01185000,Hoogeveen                               ,Buurt     ,BU01185000,1,106.0,296.0
8031,BU01185001,Hoogeveen                               ,Buurt     ,BU01185001,1,164.0,634.0
8032,BU01185002,Hoogeveen                               ,Buurt     ,BU01185002,1,50.0,188.0
