ID,Populatie,Geslacht,Persoonskenmerken,Marges,Perioden,Verkeersdeelname_1,GebruikVanHetOpenbaarVervoer_2
1915,A048709,T001038,51511  ,MOG0095,2019JJ00,,
1916,A048709,T001038,51511  ,MOG0095,2020JJ00,,
1917,A048709,T001038,51511  ,MOG0095,2021JJ00,,
1918,A048709,T001038,51511  ,MOG0095,2022JJ00,,
1919,A048709,T001038,51511  ,MOG0095,2023JJ00,,
1920,A048709,T001038,51511  ,MBG0095,2018JJ00,,
1921,A048709,T001038,51511  ,MBG0095,2019JJ00,,
1922,A048709,T001038,51511  ,MBG0095,2020JJ00,,
1923,A048709,T001038,51511  ,MBG0095,2021JJ00,,
1924,A048709,T001038,51511  ,MBG0095,2022JJ00,,
1925,A048709,T001038,51511  ,MBG0095,2023JJ00,,
1926,A048709,T001038,52020  ,MW00000,2018JJ00,86.3,11.7
1927,A048709,T001038,52020  ,MW00000,2019JJ00,86.4,10.7
1928,A048709,T001038,52020  ,MW00000,2020JJ00,73.5,6.3
1929,A048709,T001038,52020  ,MW00000,2021JJ00,79.0,6.3
1930,A048709,T001038,52020  ,MW00000,2022JJ00,82.9,9.2
1931,A048709,T001038,52020  ,MW00000,2023JJ00,83.6,9.4
1932,A048709,T001038,52020  ,MOG0095,2018JJ00,85.0,10.7
1933,A048709,T001038,52020  ,MOG0095,2019JJ00,84.9,9.7
1934,A048709,T001038,52020  ,MOG0095,2020JJ00,72.0,5.5
1935,A048709,T001038,52020  ,MOG0095,2021JJ00,77.6,5.5
1936,A048709,T001038,52020  ,MOG0095,2022JJ00,81.3,8.3
1937,A048709,T001038,52020  ,MOG0095,2023JJ00,82.2,8.5
1938,A048709,T001038,52020  ,MBG0095,2018JJ00,87.5,12.7
1939,A048709,T001038,52020  ,MBG0095,2019JJ00,87.8,11.9
1940,A048709,T001038,52020  ,MBG0095,2020JJ00,75.0,7.1
1941,A048709,T001038,52020  ,MBG0095,2021JJ00,80.3,7.1
1942,A048709,T001038,52020  ,MBG0095,2022JJ00,84.4,10.2
1943,A048709,T001038,52020  ,MBG0095,2023JJ00,85.0,10.4
1944,A048709,T001038,53105  ,MW00000,2018JJ00,86.8,23.8
1945,A048709,T001038,53105  ,MW00000,2019JJ00,84.6,24.0
1946,A048709,T001038,53105  ,MW00000,2020JJ00,74.6,11.9
1947,A048709,T001038,53105  ,MW00000,2021JJ00,78.3,14.5
1948,A048709,T001038,53105  ,MW00000,2022JJ00,81.2,18.4
1949,A048709,T001038,53105  ,MW00000,2023JJ00,81.3,20.7
1950,A048709,T001038,53105  ,MOG0095,2018JJ00,85.4,22.5
1951,A048709,T001038,53105  ,MOG0095,2019JJ00,83.1,22.6
1952,A048709,T001038,53105  ,MOG0095,2020JJ00,73.2,11.0
1953,A048709,T001038,53105  ,MOG0095,2021JJ00,77.0,13.6
1954,A048709,T001038,53105  ,MOG0095,2022JJ00,79.8,17.3
1955,A048709,T001038,53105  ,MOG0095,2023JJ00,80.0,19.5
1956,A048709,T001038,53105  ,MBG0095,2018JJ00,88.0,25.2
1957,A048709,T001038,53105  ,MBG0095,2019JJ00,86.0,25.4
1958,A048709,T001038,53105  ,MBG0095,2020JJ00,75.9,12.8
1959,A048709,T001038,53105  ,MBG0095,2021JJ00,79.4,15.5
1960,A048709,T001038,53105  ,MBG0095,2022JJ00,82.5,19.5
1961,A048709,T001038,53105  ,MBG0095,2023JJ00,82.7,21.9
1962,A048709,T001038,53500  ,MW00000,2018JJ00,88.6,13.4
1963,A048709,T001038,53500  ,MW00000,2019JJ00,86.6,13.4
1964,A048709,T001038,53500  ,MW00000,2020JJ00,77.2,6.0
1965,A048709,T001038,53500  ,MW00000,2021JJ00,80.3,6.5
1966,A048709,T001038,53500  ,MW00000,2022JJ00,81.3,9.6
1967,A048709,T001038,53500  ,MW00000,2023JJ00,82.9,10.7
1968,A048709,T001038,53500  ,MOG0095,2018JJ00,87.6,12.5
1969,A048709,T001038,53500  ,MOG0095,2019JJ00,85.5,12.5
1970,A048709,T001038,53500  ,MOG0095,2020JJ00,76.2,5.4
1971,A048709,T001038,53500  ,MOG0095,2021JJ00,79.4,6.0
1972,A048709,T001038,53500  ,MOG0095,2022JJ00,80.2,8.9
1973,A048709,T001038,53500  ,MOG0095,2023JJ00,81.8,10.0
1974,A048709,T001038,53500  ,MBG0095,2018JJ00,89.6,14.3
1975,A048709,T001038,53500  ,MBG0095,2019JJ00,87.7,14.3
1976,A048709,T001038,53500  ,MBG0095,2020JJ00,78.2,6.5
1977,A048709,T001038,53500  ,MBG0095,2021JJ00,81.3,7.0
1978,A048709,T001038,53500  ,MBG0095,2022JJ00,82.4,10.3
1979,A048709,T001038,53500  ,MBG0095,2023JJ00,83.9,11.4
1980,A048709,T001038,53705  ,MW00000,2018JJ00,86.7,7.1
1981,A048709,T001038,53705  ,MW00000,2019JJ00,86.7,7.5
1982,A048709,T001038,53705  ,MW00000,2020JJ00,78.7,3.2
1983,A048709,T001038,53705  ,MW00000,2021JJ00,81.2,3.2
1984,A048709,T001038,53705  ,MW00000,2022JJ00,82.7,4.8
1985,A048709,T001038,53705  ,MW00000,2023JJ00,84.6,6.1
1986,A048709,T001038,53705  ,MOG0095,2018JJ00,85.8,6.6
1987,A048709,T001038,53705  ,MOG0095,2019JJ00,85.8,6.9
1988,A048709,T001038,53705  ,MOG0095,2020JJ00,77.9,2.9
1989,A048709,T001038,53705  ,MOG0095,2021JJ00,80.4,2.9
1990,A048709,T001038,53705  ,MOG0095,2022JJ00,81.8,4.4
1991,A048709,T001038,53705  ,MOG0095,2023JJ00,83.7,5.6
1992,A048709,T001038,53705  ,MBG0095,2018JJ00,87.5,7.7
1993,A048709,T001038,53705  ,MBG0095,2019JJ00,87.6,8.1
1994,A048709,T001038,53705  ,MBG0095,2020JJ00,79.5,3.6
1995,A048709,T001038,53705  ,MBG0095,2021JJ00,82.0,3.5
1996,A048709,T001038,53705  ,MBG0095,2022JJ00,83.6,5.3
1997,A048709,T001038,53705  ,MBG0095,2023JJ00,85.4,6.5
1998,A048709,T001038,53850  ,MW00000,2018JJ00,83.5,6.0
1999,A048709,T001038,53850  ,MW00000,2019JJ00,82.9,6.0
2000,A048709,T001038,53850  ,MW00000,2020JJ00,76.8,2.5
2001,A048709,T001038,53850  ,MW00000,2021JJ00,80.7,2.4
2002,A048709,T001038,53850  ,MW00000,2022JJ00,81.6,3.8
2003,A048709,T001038,53850  ,MW00000,2023JJ00,81.7,4.3
2004,A048709,T001038,53850  ,MOG0095,2018JJ00,82.6,5.6
2005,A048709,T001038,53850  ,MOG0095,2019JJ00,81.9,5.6
2006,A048709,T001038,53850  ,MOG0095,2020JJ00,76.0,2.2
2007,A048709,T001038,53850  ,MOG0095,2021JJ00,79.9,2.2
2008,A048709,T001038,53850  ,MOG0095,2022JJ00,80.7,3.5
2009,A048709,T001038,53850  ,MOG0095,2023JJ00,80.8,4.0
2010,A048709,T001038,53850  ,MBG0095,2018JJ00,84.3,6.5
2011,A048709,T001038,53850  ,MBG0095,2019JJ00,83.8,6.5
2012,A048709,T001038,53850  ,MBG0095,2020JJ00,77.6,2.8
2013,A048709,T001038,53850  ,MBG0095,2021JJ00,81.5,2.7
2014,A048709,T001038,53850  ,MBG0095,2022JJ00,82.4,4.2
2015,A048709,T001038,53850  ,MBG0095,2023JJ00,82.5,4.7
2016,A048709,T001038,53925  ,MW00000,2018JJ00,74.9,4.2
2017,A048709,T001038,53925  ,MW00000,2019JJ00,73.5,4.2
2018,A048709,T001038,53925  ,MW00000,2020JJ00,67.8,1.6
2019,A048709,T001038,53925  ,MW00000,2021JJ00,74.3,1.8
2020,A048709,T001038,53925  ,MW00000,2022JJ00,76.7,2.2
2021,A048709,T001038,53925  ,MW00000,2023JJ00,76.8,3.1
2022,A048709,T001038,53925  ,MOG0095,2018JJ00,73.5,3.6
2023,A048709,T001038,53925  ,MOG0095,2019JJ00,72.1,3.6
2024,A048709,T001038,53925  ,MOG0095,2020JJ00,66.6,1.3
2025,A048709,T001038,53925  ,MOG0095,2021JJ00,73.2,1.5
2026,A048709,T001038,53925  ,MOG0095,2022JJ00,75.5,1.9
2027,A048709,T001038,53925  ,MOG0095,2023JJ00,75.7,2.7
2028,A048709,T001038,53925  ,MBG0095,2018JJ00,76.2,4.9
2029,A048709,T001038,53925  ,MBG0095,2019JJ00,74.8,4.8
2030,A048709,T001038,53925  ,MBG0095,2020JJ00,69.0,1.9
2031,A048709,T001038,53925  ,MBG0095,2021JJ00,75.4,2.1
2032,A048709,T001038,53925  ,MBG0095,2022JJ00,77.8,2.6
2033,A048709,T001038,53925  ,MBG0095,2023JJ00,77.9,3.6
2034,A048709,T001038,21600  ,MW00000,2018JJ00,59.8,3.2
2035,A048709,T001038,21600  ,MW00000,2019JJ00,59.4,2.9
2036,A048709,T001038,21600  ,MW00000,2020JJ00,51.6,1.1
2037,A048709,T001038,21600  ,MW00000,2021JJ00,59.7,1.2
2038,A048709,T001038,21600  ,MW00000,2022JJ00,62.6,1.8
2039,A048709,T001038,21600  ,MW00000,2023JJ00,62.5,2.2
2040,A048709,T001038,21600  ,MOG0095,2018JJ00,58.1,2.6
2041,A048709,T001038,21600  ,MOG0095,2019JJ00,57.8,2.4
2042,A048709,T001038,21600  ,MOG0095,2020JJ00,50.2,0.8
2043,A048709,T001038,21600  ,MOG0095,2021JJ00,58.4,0.9
2044,A048709,T001038,21600  ,MOG0095,2022JJ00,61.3,1.5
2045,A048709,T001038,21600  ,MOG0095,2023JJ00,61.2,1.9
2046,A048709,T001038,21600  ,MBG0095,2018JJ00,61.5,3.9
2047,A048709,T001038,21600  ,MBG0095,2019JJ00,61.0,3.5
2048,A048709,T001038,21600  ,MBG0095,2020JJ00,52.9,1.4
2049,A048709,T001038,21600  ,MBG0095,2021JJ00,61.0,1.5
2050,A048709,T001038,21600  ,MBG0095,2022JJ00,64.0,2.2
2051,A048709,T001038,21600  ,MBG0095,2023JJ00,63.7,2.6
2052,A048709,T001038,1012600,MW00000,2018JJ00,83.8,7.5
2053,A048709,T001038,1012600,MW00000,2019JJ00,83.2,7.5
2054,A048709,T001038,1012600,MW00000,2020JJ00,76.5,3.3
2055,A048709,T001038,1012600,MW00000,2021JJ00,79.9,3.5
2056,A048709,T001038,1012600,MW00000,2022JJ00,81.8,4.9
2057,A048709,T001038,1012600,MW00000,2023JJ00,,
2058,A048709,T001038,1012600,MOG0095,2018JJ00,83.3,7.2
2059,A048709,T001038,1012600,MOG0095,2019JJ00,82.7,7.2
2060,A048709,T001038,1012600,MOG0095,2020JJ00,76.1,3.1
2061,A048709,T001038,1012600,MOG0095,2021JJ00,79.5,3.3
2062,A048709,T001038,1012600,MOG0095,2022JJ00,81.3,4.7
2063,A048709,T001038,1012600,MOG0095,2023JJ00,,
2064,A048709,T001038,1012600,MBG0095,2018JJ00,84.2,7.8
2065,A048709,T001038,1012600,MBG0095,2019JJ00,83.7,7.8
2066,A048709,T001038,1012600,MBG0095,2020JJ00,77.0,3.5
2067,A048709,T001038,1012600,MBG0095,2021JJ00,80.3,3.7
2068,A048709,T001038,1012600,MBG0095,2022JJ00,82.3,5.1
2069,A048709,T001038,1012600,MBG0095,2023JJ00,,
2070,A048709,T001038,2012655,MW00000,2018JJ00,80.7,11.6
2071,A048709,T001038,2012655,MW00000,2019JJ00,78.0,12.0
2072,A048709,T001038,2012655,MW00000,2020JJ00,67.4,5.3
2073,A048709,T001038,2012655,MW00000,2021JJ00,73.4,5.0
2074,A048709,T001038,2012655,MW00000,2022JJ00,74.1,8.7
2075,A048709,T001038,2012655,MW00000,2023JJ00,,
2076,A048709,T001038,2012655,MOG0095,2018JJ00,79.2,10.6
2077,A048709,T001038,2012655,MOG0095,2019JJ00,76.4,11.0
2078,A048709,T001038,2012655,MOG0095,2020JJ00,66.0,4.7
2079,A048709,T001038,2012655,MOG0095,2021JJ00,72.1,4.5
2080,A048709,T001038,2012655,MOG0095,2022JJ00,72.7,7.9
2081,A048709,T001038,2012655,MOG0095,2023JJ00,,
2082,A048709,T001038,2012655,MBG0095,2018JJ00,82.1,12.7
2083,A048709,T001038,2012655,MBG0095,2019JJ00,79.5,13.1
2084,A048709,T001038,2012655,MBG0095,2020JJ00,68.7,6.0
2085,A048709,T001038,2012655,MBG0095,2021JJ00,74.7,5.6
2086,A048709,T001038,2012655,MBG0095,2022JJ00,75.5,9.5
2087,A048709,T001038,2012655,MBG0095,2023JJ00,,
2088,A048709,T001038,2012657,MW00000,2018JJ00,75.0,17.0
2089,A048709,T001038,2012657,MW00000,2019JJ00,73.7,16.2
2090,A048709,T001038,2012657,MW00000,2020JJ00,60.0,7.8
2091,A048709,T001038,2012657,MW00000,2021JJ00,68.1,9.8
2092,A048709,T001038,2012657,MW00000,2022JJ00,70.7,12.5
2093,A048709,T001038,2012657,MW00000,2023JJ00,,
2094,A048709,T001038,2012657,MOG0095,2018JJ00,73.6,15.9
2095,A048709,T001038,2012657,MOG0095,2019JJ00,72.3,15.1
2096,A048709,T001038,2012657,MOG0095,2020JJ00,58.8,7.2
2097,A048709,T001038,2012657,MOG0095,2021JJ00,66.9,9.2
2098,A048709,T001038,2012657,MOG0095,2022JJ00,69.4,11.7
2099,A048709,T001038,2012657,MOG0095,2023JJ00,,
2100,A048709,T001038,2012657,MBG0095,2018JJ00,76.4,18.2
2101,A048709,T001038,2012657,MBG0095,2019JJ00,75.1,17.2
2102,A048709,T001038,2012657,MBG0095,2020JJ00,61.2,8.5
2103,A048709,T001038,2012657,MBG0095,2021JJ00,69.2,10.6
2104,A048709,T001038,2012657,MBG0095,2022JJ00,71.9,13.4
2105,A048709,T001038,2012657,MBG0095,2023JJ00,,
2106,A048709,T001038,1014752,MW00000,2018JJ00,76.5,13.0
2107,A048709,T001038,1014752,MW00000,2019JJ00,73.5,12.8
2108,A048709,T001038,1014752,MW00000,2020JJ00,62.5,5.9
2109,A048709,T001038,1014752,MW00000,2021JJ00,69.5,7.4
2110,A048709,T001038,1014752,MW00000,2022JJ00,72.4,10.0
2111,A048709,T001038,1014752,MW00000,2023JJ00,72.4,10.9
2112,A048709,T001038,1014752,MOG0095,2018JJ00,75.3,12.1
2113,A048709,T001038,1014752,MOG0095,2019JJ00,72.2,11.9
2114,A048709,T001038,1014752,MOG0095,2020JJ00,61.3,5.3
2115,A048709,T001038,1014752,MOG0095,2021JJ00,68.3,6.8
2116,A048709,T001038,1014752,MOG0095,2022JJ00,71.2,9.2
2117,A048709,T001038,1014752,MOG0095,2023JJ00,71.2,10.1
2118,A048709,T001038,1014752,MBG0095,2018JJ00,77.7,14.0
2119,A048709,T001038,1014752,MBG0095,2019JJ00,74.8,13.8
2120,A048709,T001038,1014752,MBG0095,2020JJ00,63.7,6.5
2121,A048709,T001038,1014752,MBG0095,2021JJ00,70.6,8.0
2122,A048709,T001038,1014752,MBG0095,2022JJ00,73.6,10.7
2123,A048709,T001038,1014752,MBG0095,2023JJ00,73.5,11.7
2124,A048709,T001038,1014753,MW00000,2018JJ00,75.7,7.8
2125,A048709,T001038,1014753,MW00000,2019JJ00,75.4,7.5
2126,A048709,T001038,1014753,MW00000,2020JJ00,66.5,3.7
2127,A048709,T001038,1014753,MW00000,2021JJ00,72.5,4.6
2128,A048709,T001038,1014753,MW00000,2022JJ00,75.1,5.8
2129,A048709,T001038,1014753,MW00000,2023JJ00,74.5,6.4
2130,A048709,T001038,1014753,MOG0095,2018JJ00,74.6,7.2
2131,A048709,T001038,1014753,MOG0095,2019JJ00,74.3,6.9
2132,A048709,T001038,1014753,MOG0095,2020JJ00,65.5,3.3
2133,A048709,T001038,1014753,MOG0095,2021JJ00,71.6,4.2
2134,A048709,T001038,1014753,MOG0095,2022JJ00,74.1,5.3
2135,A048709,T001038,1014753,MOG0095,2023JJ00,73.5,5.9
2136,A048709,T001038,1014753,MBG0095,2018JJ00,76.8,8.5
2137,A048709,T001038,1014753,MBG0095,2019JJ00,76.5,8.2
2138,A048709,T001038,1014753,MBG0095,2020JJ00,67.5,4.2
2139,A048709,T001038,1014753,MBG0095,2021JJ00,73.5,5.0
2140,A048709,T001038,1014753,MBG0095,2022JJ00,76.1,6.4
2141,A048709,T001038,1014753,MBG0095,2023JJ00,75.5,7.0
2142,A048709,T001038,1014754,MW00000,2018JJ00,84.5,8.2
2143,A048709,T001038,1014754,MW00000,2019JJ00,83.1,8.7
2144,A048709,T001038,1014754,MW00000,2020JJ00,75.2,4.1
2145,A048709,T001038,1014754,MW00000,2021JJ00,79.2,4.1
2146,A048709,T001038,1014754,MW00000,2022JJ00,81.1,5.4
2147,A048709,T001038,1014754,MW00000,2023JJ00,81.8,5.9
2148,A048709,T001038,1014754,MOG0095,2018JJ00,83.6,7.6
2149,A048709,T001038,1014754,MOG0095,2019JJ00,82.1,8.1
2150,A048709,T001038,1014754,MOG0095,2020JJ00,74.2,3.7
2151,A048709,T001038,1014754,MOG0095,2021JJ00,78.4,3.7
2152,A048709,T001038,1014754,MOG0095,2022JJ00,80.2,5.0
2153,A048709,T001038,1014754,MOG0095,2023JJ00,80.9,5.4
2154,A048709,T001038,1014754,MBG0095,2018JJ00,85.3,8.9
2155,A048709,T001038,1014754,MBG0095,2019JJ00,84.0,9.4
2156,A048709,T001038,1014754,MBG0095,2020JJ00,76.1,4.5
2157,A048709,T001038,1014754,MBG0095,2021JJ00,80.1,4.5
2158,A048709,T001038,1014754,MBG0095,2022JJ00,82.0,5.9
2159,A048709,T001038,1014754,MBG0095,2023JJ00,82.6,6.4
2160,A048709,T001038,1014755,MW00000,2018JJ00,86.3,7.9
2161,A048709,T001038,1014755,MW00000,2019JJ00,85.9,8.6
2162,A048709,T001038,1014755,MW00000,2020JJ00,79.1,3.6
2163,A048709,T001038,1014755,MW00000,2021JJ00,82.1,3.5
2164,A048709,T001038,1014755,MW00000,2022JJ00,83.5,5.6
2165,A048709,T001038,1014755,MW00000,2023JJ00,84.6,6.2
2166,A048709,T001038,1014755,MOG0095,2018JJ00,85.4,7.4
2167,A048709,T001038,1014755,MOG0095,2019JJ00,85.0,8.0
2168,A048709,T001038,1014755,MOG0095,2020JJ00,78.3,3.2
2169,A048709,T001038,1014755,MOG0095,2021JJ00,81.4,3.2
2170,A048709,T001038,1014755,MOG0095,2022JJ00,82.7,5.2
2171,A048709,T001038,1014755,MOG0095,2023JJ00,83.8,5.8
2172,A048709,T001038,1014755,MBG0095,2018JJ00,87.1,8.5
2173,A048709,T001038,1014755,MBG0095,2019JJ00,86.8,9.2
2174,A048709,T001038,1014755,MBG0095,2020JJ00,79.9,3.9
2175,A048709,T001038,1014755,MBG0095,2021JJ00,82.9,3.9
2176,A048709,T001038,1014755,MBG0095,2022JJ00,84.3,6.1
2177,A048709,T001038,1014755,MBG0095,2023JJ00,85.3,6.7
2178,A048709,T001038,1014756,MW00000,2018JJ00,86.3,8.6
2179,A048709,T001038,1014756,MW00000,2019JJ00,86.2,8.0
2180,A048709,T001038,1014756,MW00000,2020JJ00,79.7,3.6
2181,A048709,T001038,1014756,MW00000,2021JJ00,81.5,3.3
2182,A048709,T001038,1014756,MW00000,2022JJ00,82.6,5.2
2183,A048709,T001038,1014756,MW00000,2023JJ00,84.0,6.9
2184,A048709,T001038,1014756,MOG0095,2018JJ00,85.5,8.1
2185,A048709,T001038,1014756,MOG0095,2019JJ00,85.2,7.5
2186,A048709,T001038,1014756,MOG0095,2020JJ00,79.0,3.3
2187,A048709,T001038,1014756,MOG0095,2021JJ00,80.7,3.0
2188,A048709,T001038,1014756,MOG0095,2022JJ00,81.8,4.8
2189,A048709,T001038,1014756,MOG0095,2023JJ00,83.2,6.4
2190,A048709,T001038,1014756,MBG0095,2018JJ00,87.2,9.1
2191,A048709,T001038,1014756,MBG0095,2019JJ00,87.0,8.6
2192,A048709,T001038,1014756,MBG0095,2020JJ00,80.4,3.9
2193,A048709,T001038,1014756,MBG0095,2021JJ00,82.2,3.6
2194,A048709,T001038,1014756,MBG0095,2022JJ00,83.5,5.6
2195,A048709,T001038,1014756,MBG0095,2023JJ00,84.8,7.3
2196,A048709,T001038,2030530,MW00000,2018JJ00,88.7,40.7
2197,A048709,T001038,2030530,MW00000,2019JJ00,86.7,41.1
2198,A048709,T001038,2030530,MW00000,2020JJ00,73.5,18.6
2199,A048709,T001038,2030530,MW00000,2021JJ00,79.6,23.7
2200,A048709,T001038,2030530,MW00000,2022JJ00,83.8,30.2
2201,A048709,T001038,2030530,MW00000,2023JJ00,83.6,33.3
2202,A048709,T001038,2030530,MOG0095,2018JJ00,87.0,38.7
2203,A048709,T001038,2030530,MOG0095,2019JJ00,84.8,38.9
2204,A048709,T001038,2030530,MOG0095,2020JJ00,71.7,17.1
2205,A048709,T001038,2030530,MOG0095,2021JJ00,78.1,22.2
2206,A048709,T001038,2030530,MOG0095,2022JJ00,82.0,28.5
2207,A048709,T001038,2030530,MOG0095,2023JJ00,81.9,31.4
2208,A048709,T001038,2030530,MBG0095,2018JJ00,90.2,42.9
2209,A048709,T001038,2030530,MBG0095,2019JJ00,88.4,43.4
2210,A048709,T001038,2030530,MBG0095,2020JJ00,75.2,20.2
2211,A048709,T001038,2030530,MBG0095,2021JJ00,81.1,25.3
2212,A048709,T001038,2030530,MBG0095,2022JJ00,85.4,32.0
2213,A048709,T001038,2030530,MBG0095,2023JJ00,85.2,35.2
2214,A048709,T001038,2030540,MW00000,2018JJ00,94.1,17.2
2215,A048709,T001038,2030540,MW00000,2019JJ00,89.0,19.4
2216,A048709,T001038,2030540,MW00000,2020JJ00,81.8,
2217,A048709,T001038,2030540,MW00000,2021JJ00,82.4,16.1
2218,A048709,T001038,2030540,MW00000,2022JJ00,88.7,19.2
2219,A048709,T001038,2030540,MW00000,2023JJ00,86.2,19.8
2220,A048709,T001038,2030540,MOG0095,2018JJ00,88.0,12.7
2221,A048709,T001038,2030540,MOG0095,2019JJ00,83.9,14.6
2222,A048709,T001038,2030540,MOG0095,2020JJ00,76.5,
2223,A048709,T001038,2030540,MOG0095,2021JJ00,77.3,12.3
2224,A048709,T001038,2030540,MOG0095,2022JJ00,82.6,14.6
2225,A048709,T001038,2030540,MOG0095,2023JJ00,78.5,15.0
2226,A048709,T001038,2030540,MBG0095,2018JJ00,97.2,22.8
2227,A048709,T001038,2030540,MBG0095,2019JJ00,92.6,25.4
2228,A048709,T001038,2030540,MBG0095,2020JJ00,86.1,
2229,A048709,T001038,2030540,MBG0095,2021JJ00,86.6,20.8
2230,A048709,T001038,2030540,MBG0095,2022JJ00,92.8,24.9
2231,A048709,T001038,2030540,MBG0095,2023JJ00,91.5,25.6
2232,A048709,T001038,2030550,MW00000,2018JJ00,82.0,7.5
2233,A048709,T001038,2030550,MW00000,2019JJ00,81.1,7.5
2234,A048709,T001038,2030550,MW00000,2020JJ00,73.3,3.4
2235,A048709,T001038,2030550,MW00000,2021JJ00,77.5,3.4
2236,A048709,T001038,2030550,MW00000,2022JJ00,79.1,5.1
2237,A048709,T001038,2030550,MW00000,2023JJ00,79.8,6.0
2238,A048709,T001038,2030550,MOG0095,2018JJ00,81.6,7.2
2239,A048709,T001038,2030550,MOG0095,2019JJ00,80.7,7.2
2240,A048709,T001038,2030550,MOG0095,2020JJ00,72.9,3.2
2241,A048709,T001038,2030550,MOG0095,2021JJ00,77.1,3.3
2242,A048709,T001038,2030550,MOG0095,2022JJ00,78.6,4.9
2243,A048709,T001038,2030550,MOG0095,2023JJ00,79.4,5.8
2244,A048709,T001038,2030550,MBG0095,2018JJ00,82.4,7.8
2245,A048709,T001038,2030550,MBG0095,2019JJ00,81.6,7.8
2246,A048709,T001038,2030550,MBG0095,2020JJ00,73.7,3.6
2247,A048709,T001038,2030550,MBG0095,2021JJ00,77.9,3.6
2248,A048709,T001038,2030550,MBG0095,2022JJ00,79.5,5.3
2249,A048709,T001038,2030550,MBG0095,2023JJ00,80.2,6.3
2250,A048709,T001038,2018700,MW00000,2018JJ00,73.6,5.9
2251,A048709,T001038,2018700,MW00000,2019JJ00,72.0,5.5
2252,A048709,T001038,2018700,MW00000,2020JJ00,63.7,2.9
2253,A048709,T001038,2018700,MW00000,2021JJ00,70.5,3.2
2254,A048709,T001038,2018700,MW00000,2022JJ00,72.8,4.5
2255,A048709,T001038,2018700,MW00000,2023JJ00,72.0,4.8
2256,A048709,T001038,2018700,MOG0095,2018JJ00,72.6,5.4
2257,A048709,T001038,2018700,MOG0095,2019JJ00,71.0,5.0
2258,A048709,T001038,2018700,MOG0095,2020JJ00,62.8,2.6
2259,A048709,T001038,2018700,MOG0095,2021JJ00,69.6,2.9
2260,A048709,T001038,2018700,MOG0095,2022JJ00,71.9,4.1
2261,A048709,T001038,2018700,MOG0095,2023JJ00,71.1,4.4
2262,A048709,T001038,2018700,MBG0095,2018JJ00,74.5,6.4
2263,A048709,T001038,2018700,MBG0095,2019JJ00,73.0,5.9
2264,A048709,T001038,2018700,MBG0095,2020JJ00,64.7,3.2
2265,A048709,T001038,2018700,MBG0095,2021JJ00,71.4,3.6
2266,A048709,T001038,2018700,MBG0095,2022JJ00,73.7,4.9
2267,A048709,T001038,2018700,MBG0095,2023JJ00,72.9,5.2
2268,A048709,T001038,2018740,MW00000,2018JJ00,86.0,9.5
2269,A048709,T001038,2018740,MW00000,2019JJ00,85.2,9.3
2270,A048709,T001038,2018740,MW00000,2020JJ00,77.1,4.3
2271,A048709,T001038,2018740,MW00000,2021JJ00,80.6,5.3
2272,A048709,T001038,2018740,MW00000,2022JJ00,82.3,6.8
2273,A048709,T001038,2018740,MW00000,2023JJ00,82.6,7.2
2274,A048709,T001038,2018740,MOG0095,2018JJ00,85.3,9.0
2275,A048709,T001038,2018740,MOG0095,2019JJ00,84.5,8.8
2276,A048709,T001038,2018740,MOG0095,2020JJ00,76.4,4.0
2277,A048709,T001038,2018740,MOG0095,2021JJ00,79.9,5.0
2278,A048709,T001038,2018740,MOG0095,2022JJ00,81.6,6.4
2279,A048709,T001038,2018740,MOG0095,2023JJ00,81.9,6.8
2280,A048709,T001038,2018740,MBG0095,2018JJ00,86.7,10.0
2281,A048709,T001038,2018740,MBG0095,2019JJ00,86.0,9.8
2282,A048709,T001038,2018740,MBG0095,2020JJ00,77.8,4.6
2283,A048709,T001038,2018740,MBG0095,2021JJ00,81.2,5.7
2284,A048709,T001038,2018740,MBG0095,2022JJ00,83.0,7.2
2285,A048709,T001038,2018740,MBG0095,2023JJ00,83.3,7.6
2286,A048709,T001038,2018790,MW00000,2018JJ00,87.2,11.3
2287,A048709,T001038,2018790,MW00000,2019JJ00,86.5,11.8
2288,A048709,T001038,2018790,MW00000,2020JJ00,79.2,4.8
2289,A048709,T001038,2018790,MW00000,2021JJ00,81.4,4.6
2290,A048709,T001038,2018790,MW00000,2022JJ00,82.5,7.1
2291,A048709,T001038,2018790,MW00000,2023JJ00,83.9,8.8
2292,A048709,T001038,2018790,MOG0095,2018JJ00,86.5,10.8
2293,A048709,T001038,2018790,MOG0095,2019JJ00,85.7,11.3
2294,A048709,T001038,2018790,MOG0095,2020JJ00,78.6,4.5
2295,A048709,T001038,2018790,MOG0095,2021JJ00,80.8,4.4
2296,A048709,T001038,2018790,MOG0095,2022JJ00,81.9,6.7
2297,A048709,T001038,2018790,MOG0095,2023JJ00,83.3,8.4
2298,A048709,T001038,2018790,MBG0095,2018JJ00,87.8,11.8
2299,A048709,T001038,2018790,MBG0095,2019JJ00,87.2,12.4
2300,A048709,T001038,2018790,MBG0095,2020JJ00,79.8,5.1
2301,A048709,T001038,2018790,MBG0095,2021JJ00,82.0,4.9
2302,A048709,T001038,2018790,MBG0095,2022JJ00,83.2,7.5
2303,A048709,T001038,2018790,MBG0095,2023JJ00,84.5,9.2
2304,A048709,T001038,2017560,MW00000,2018JJ00,89.6,7.8
