ID,IndicatieWelNietJeugdwet,RegioS,Perioden,JongerenMetAWBZIndicatieInJaar_1
5214,1200,GM0222,2013JJ00,40.0
5215,1200,GM0222,2014JJ00,40.0
5216,1200,GM0766,2011JJ00,30.0
5217,1200,GM0766,2012JJ00,15.0
5218,1200,GM0766,2013JJ00,10.0
5219,1200,GM0766,2014JJ00,10.0
5220,1200,GM0058,2011JJ00,35.0
5221,1200,GM0058,2012JJ00,30.0
5222,1200,GM0058,2013JJ00,30.0
5223,1200,GM0058,2014JJ00,25.0
5224,1200,GM0505,2011JJ00,135.0
5225,1200,GM0505,2012JJ00,105.0
5226,1200,GM0505,2013JJ00,95.0
5227,1200,GM0505,2014JJ00,85.0
5228,1200,GM0498,2011JJ00,20.0
5229,1200,GM0498,2012JJ00,20.0
5230,1200,GM0498,2013JJ00,20.0
5231,1200,GM0498,2014JJ00,15.0
5232,1200,GM1719,2011JJ00,25.0
5233,1200,GM1719,2012JJ00,10.0
5234,1200,GM1719,2013JJ00,10.0
5235,1200,GM1719,2014JJ00,10.0
5236,1200,GM0303,2011JJ00,40.0
5237,1200,GM0303,2012JJ00,40.0
5238,1200,GM0303,2013JJ00,30.0
5239,1200,GM0303,2014JJ00,30.0
5240,1200,GM0225,2011JJ00,30.0
5241,1200,GM0225,2012JJ00,20.0
5242,1200,GM0225,2013JJ00,15.0
5243,1200,GM0225,2014JJ00,20.0
5244,1200,GM0226,2011JJ00,25.0
5245,1200,GM0226,2012JJ00,15.0
5246,1200,GM0226,2013JJ00,15.0
5247,1200,GM0226,2014JJ00,10.0
5248,1200,GM1711,2011JJ00,30.0
5249,1200,GM1711,2012JJ00,20.0
5250,1200,GM1711,2013JJ00,15.0
5251,1200,GM1711,2014JJ00,15.0
5252,1200,GM0385,2011JJ00,25.0
5253,1200,GM0385,2012JJ00,20.0
5254,1200,GM0385,2013JJ00,15.0
5255,1200,GM0385,2014JJ00,20.0
5256,1200,GM0228,2011JJ00,115.0
5257,1200,GM0228,2012JJ00,90.0
5258,1200,GM0228,2013JJ00,85.0
5259,1200,GM0228,2014JJ00,80.0
5260,1200,GM0317,2011JJ00,10.0
5261,1200,GM0317,2012JJ00,5.0
5262,1200,GM0317,2013JJ00,5.0
5263,1200,GM0317,2014JJ00,5.0
5264,1200,GM1651,2011JJ00,15.0
5265,1200,GM1651,2012JJ00,10.0
5266,1200,GM1651,2013JJ00,10.0
5267,1200,GM1651,2014JJ00,10.0
5268,1200,GM0770,2011JJ00,25.0
5269,1200,GM0770,2012JJ00,15.0
5270,1200,GM0770,2013JJ00,5.0
5271,1200,GM0770,2014JJ00,10.0
5272,1200,GM1903,2011JJ00,15.0
5273,1200,GM1903,2012JJ00,10.0
5274,1200,GM1903,2013JJ00,10.0
5275,1200,GM1903,2014JJ00,10.0
5276,1200,GM0772,2011JJ00,245.0
5277,1200,GM0772,2012JJ00,140.0
5278,1200,GM0772,2013JJ00,105.0
5279,1200,GM0772,2014JJ00,100.0
5280,1200,GM0230,2011JJ00,30.0
5281,1200,GM0230,2012JJ00,20.0
5282,1200,GM0230,2013JJ00,15.0
5283,1200,GM0230,2014JJ00,15.0
5284,1200,GM0114,2011JJ00,140.0
5285,1200,GM0114,2012JJ00,115.0
5286,1200,GM0114,2013JJ00,90.0
5287,1200,GM0114,2014JJ00,90.0
5288,1200,GM0388,2011JJ00,20.0
5289,1200,GM0388,2012JJ00,10.0
5290,1200,GM0388,2013JJ00,10.0
5291,1200,GM0388,2014JJ00,10.0
5292,1200,GM0153,2011JJ00,210.0
5293,1200,GM0153,2012JJ00,135.0
5294,1200,GM0153,2013JJ00,125.0
5295,1200,GM0153,2014JJ00,110.0
5296,1200,GM0232,2011JJ00,25.0
5297,1200,GM0232,2012JJ00,20.0
5298,1200,GM0232,2013JJ00,20.0
5299,1200,GM0232,2014JJ00,20.0
5300,1200,GM0233,2011JJ00,25.0
5301,1200,GM0233,2012JJ00,25.0
5302,1200,GM0233,2013JJ00,25.0
5303,1200,GM0233,2014JJ00,25.0
5304,1200,GM0777,2011JJ00,45.0
5305,1200,GM0777,2012JJ00,25.0
5306,1200,GM0777,2013JJ00,25.0
5307,1200,GM0777,2014JJ00,25.0
5308,1200,GM1722,2011JJ00,5.0
5309,1200,GM1722,2012JJ00,0.0
5310,1200,GM1722,2013JJ00,0.0
5311,1200,GM1722,2014JJ00,5.0
5312,1200,GM0070,2011JJ00,15.0
5313,1200,GM0070,2012JJ00,15.0
5314,1200,GM0070,2013JJ00,10.0
5315,1200,GM0070,2014JJ00,10.0
5316,1200,GM1921,2011JJ00,
5317,1200,GM1921,2012JJ00,
5318,1200,GM1921,2013JJ00,
5319,1200,GM1921,2014JJ00,20.0
5320,1200,GM0653,2011JJ00,10.0
5321,1200,GM0653,2012JJ00,5.0
5322,1200,GM0653,2013JJ00,5.0
5323,1200,GM0653,2014JJ00,
5324,1200,GM0779,2011JJ00,10.0
5325,1200,GM0779,2012JJ00,10.0
5326,1200,GM0779,2013JJ00,10.0
5327,1200,GM0779,2014JJ00,5.0
5328,1200,GM0236,2011JJ00,35.0
5329,1200,GM0236,2012JJ00,30.0
5330,1200,GM0236,2013JJ00,25.0
5331,1200,GM0236,2014JJ00,25.0
5332,1200,GM1771,2011JJ00,40.0
5333,1200,GM1771,2012JJ00,25.0
5334,1200,GM1771,2013JJ00,25.0
5335,1200,GM1771,2014JJ00,25.0
5336,1200,GM1652,2011JJ00,25.0
5337,1200,GM1652,2012JJ00,15.0
5338,1200,GM1652,2013JJ00,15.0
5339,1200,GM1652,2014JJ00,15.0
5340,1200,GM0907,2011JJ00,15.0
5341,1200,GM0907,2012JJ00,15.0
5342,1200,GM0907,2013JJ00,10.0
5343,1200,GM0907,2014JJ00,10.0
5344,1200,GM0689,2011JJ00,20.0
5345,1200,GM0689,2012JJ00,15.0
5346,1200,GM0689,2013JJ00,20.0
5347,1200,GM0689,2014JJ00,20.0
5348,1200,GM0784,2011JJ00,20.0
5349,1200,GM0784,2012JJ00,10.0
5350,1200,GM0784,2013JJ00,10.0
5351,1200,GM0784,2014JJ00,10.0
5352,1200,GM0511,2011JJ00,10.0
5353,1200,GM0511,2012JJ00,10.0
5354,1200,GM0511,2013JJ00,
5355,1200,GM0511,2014JJ00,
5356,1200,GM1924,2011JJ00,
5357,1200,GM1924,2012JJ00,
5358,1200,GM1924,2013JJ00,40.0
5359,1200,GM1924,2014JJ00,35.0
5360,1200,GM0664,2011JJ00,30.0
5361,1200,GM0664,2012JJ00,10.0
5362,1200,GM0664,2013JJ00,10.0
5363,1200,GM0664,2014JJ00,10.0
5364,1200,GM0785,2011JJ00,20.0
5365,1200,GM0785,2012JJ00,10.0
5366,1200,GM0785,2013JJ00,10.0
5367,1200,GM0785,2014JJ00,15.0
5368,1200,GM0512,2011JJ00,45.0
5369,1200,GM0512,2012JJ00,35.0
5370,1200,GM0512,2013JJ00,30.0
5371,1200,GM0512,2014JJ00,30.0
5372,1200,GM0513,2011JJ00,70.0
5373,1200,GM0513,2012JJ00,65.0
5374,1200,GM0513,2013JJ00,55.0
5375,1200,GM0513,2014JJ00,55.0
5376,1200,GM0693,2011JJ00,10.0
5377,1200,GM0693,2012JJ00,10.0
5378,1200,GM0693,2013JJ00,
5379,1200,GM0693,2014JJ00,
5380,1200,GM0365,2011JJ00,0.0
5381,1200,GM0365,2012JJ00,5.0
5382,1200,GM0365,2013JJ00,5.0
5383,1200,GM0365,2014JJ00,5.0
5384,1200,GM0786,2011JJ00,20.0
5385,1200,GM0786,2012JJ00,15.0
5386,1200,GM0786,2013JJ00,10.0
5387,1200,GM0786,2014JJ00,10.0
5388,1200,GM0518,2011JJ00,480.0
5389,1200,GM0518,2012JJ00,310.0
5390,1200,GM0518,2013JJ00,275.0
5391,1200,GM0518,2014JJ00,255.0
5392,1200,GM0241,2011JJ00,30.0
5393,1200,GM0241,2012JJ00,20.0
5394,1200,GM0241,2013JJ00,15.0
5395,1200,GM0241,2014JJ00,15.0
5396,1200,GM0014,2011JJ00,150.0
5397,1200,GM0014,2012JJ00,120.0
5398,1200,GM0014,2013JJ00,105.0
5399,1200,GM0014,2014JJ00,90.0
5400,1200,GM0015,2011JJ00,15.0
5401,1200,GM0015,2012JJ00,15.0
5402,1200,GM0015,2013JJ00,10.0
5403,1200,GM0015,2014JJ00,15.0
5404,1200,GM1729,2011JJ00,10.0
5405,1200,GM1729,2012JJ00,5.0
5406,1200,GM1729,2013JJ00,5.0
5407,1200,GM1729,2014JJ00,5.0
5408,1200,GM0158,2011JJ00,30.0
5409,1200,GM0158,2012JJ00,20.0
5410,1200,GM0158,2013JJ00,20.0
5411,1200,GM0158,2014JJ00,15.0
5412,1200,GM0788,2011JJ00,25.0
5413,1200,GM0788,2012JJ00,20.0
5414,1200,GM0788,2013JJ00,15.0
5415,1200,GM0788,2014JJ00,15.0
5416,1200,GM0392,2011JJ00,155.0
5417,1200,GM0392,2012JJ00,125.0
5418,1200,GM0392,2013JJ00,115.0
5419,1200,GM0392,2014JJ00,110.0
5420,1200,GM0393,2011JJ00,5.0
5421,1200,GM0393,2012JJ00,5.0
5422,1200,GM0393,2013JJ00,5.0
5423,1200,GM0393,2014JJ00,5.0
5424,1200,GM0394,2011JJ00,120.0
5425,1200,GM0394,2012JJ00,95.0
5426,1200,GM0394,2013JJ00,85.0
5427,1200,GM0394,2014JJ00,65.0
5428,1200,GM1655,2011JJ00,30.0
5429,1200,GM1655,2012JJ00,15.0
5430,1200,GM1655,2013JJ00,15.0
5431,1200,GM1655,2014JJ00,10.0
5432,1200,GM0160,2011JJ00,70.0
5433,1200,GM0160,2012JJ00,40.0
5434,1200,GM0160,2013JJ00,40.0
5435,1200,GM0160,2014JJ00,40.0
5436,1200,GM0243,2011JJ00,55.0
5437,1200,GM0243,2012JJ00,25.0
5438,1200,GM0243,2013JJ00,20.0
5439,1200,GM0243,2014JJ00,25.0
5440,1200,GM0523,2011JJ00,10.0
5441,1200,GM0523,2012JJ00,10.0
5442,1200,GM0523,2013JJ00,10.0
5443,1200,GM0523,2014JJ00,15.0
5444,1200,GM0017,2011JJ00,10.0
5445,1200,GM0017,2012JJ00,10.0
5446,1200,GM0017,2013JJ00,10.0
5447,1200,GM0017,2014JJ00,5.0
5448,1200,GM0395,2011JJ00,20.0
5449,1200,GM0395,2012JJ00,20.0
5450,1200,GM0395,2013JJ00,
5451,1200,GM0395,2014JJ00,
5452,1200,GM0072,2011JJ00,15.0
5453,1200,GM0072,2012JJ00,5.0
5454,1200,GM0072,2013JJ00,5.0
5455,1200,GM0072,2014JJ00,10.0
5456,1200,GM0244,2011JJ00,10.0
5457,1200,GM0244,2012JJ00,10.0
5458,1200,GM0244,2013JJ00,10.0
5459,1200,GM0244,2014JJ00,5.0
5460,1200,GM0396,2011JJ00,40.0
5461,1200,GM0396,2012JJ00,30.0
5462,1200,GM0396,2013JJ00,35.0
5463,1200,GM0396,2014JJ00,25.0
5464,1200,GM0397,2011JJ00,20.0
5465,1200,GM0397,2012JJ00,20.0
5466,1200,GM0397,2013JJ00,15.0
5467,1200,GM0397,2014JJ00,10.0
5468,1200,GM0246,2011JJ00,30.0
5469,1200,GM0246,2012JJ00,20.0
5470,1200,GM0246,2013JJ00,15.0
5471,1200,GM0246,2014JJ00,15.0
5472,1200,GM0074,2011JJ00,50.0
5473,1200,GM0074,2012JJ00,35.0
5474,1200,GM0074,2013JJ00,30.0
5475,1200,GM0074,2014JJ00,35.0
5476,1200,GM0398,2011JJ00,60.0
5477,1200,GM0398,2012JJ00,50.0
5478,1200,GM0398,2013JJ00,45.0
5479,1200,GM0398,2014JJ00,50.0
5480,1200,GM0917,2011JJ00,95.0
5481,1200,GM0917,2012JJ00,65.0
5482,1200,GM0917,2013JJ00,55.0
5483,1200,GM0917,2014JJ00,45.0
5484,1200,GM1658,2011JJ00,10.0
5485,1200,GM1658,2012JJ00,10.0
5486,1200,GM1658,2013JJ00,10.0
5487,1200,GM1658,2014JJ00,10.0
5488,1200,GM0399,2011JJ00,20.0
5489,1200,GM0399,2012JJ00,15.0
5490,1200,GM0399,2013JJ00,15.0
5491,1200,GM0399,2014JJ00,10.0
5492,1200,GM0400,2011JJ00,80.0
5493,1200,GM0400,2012JJ00,60.0
5494,1200,GM0400,2013JJ00,50.0
5495,1200,GM0400,2014JJ00,50.0
5496,1200,GM0163,2011JJ00,40.0
5497,1200,GM0163,2012JJ00,25.0
5498,1200,GM0163,2013JJ00,25.0
5499,1200,GM0163,2014JJ00,10.0
5500,1200,GM0530,2011JJ00,40.0
5501,1200,GM0530,2012JJ00,25.0
5502,1200,GM0530,2013JJ00,25.0
5503,1200,GM0530,2014JJ00,25.0
5504,1200,GM0794,2011JJ00,95.0
5505,1200,GM0794,2012JJ00,60.0
5506,1200,GM0794,2013JJ00,60.0
5507,1200,GM0794,2014JJ00,55.0
5508,1200,GM0531,2011JJ00,30.0
5509,1200,GM0531,2012JJ00,20.0
5510,1200,GM0531,2013JJ00,15.0
5511,1200,GM0531,2014JJ00,15.0
5512,1200,GM0164,2011JJ00,110.0
5513,1200,GM0164,2012JJ00,65.0
5514,1200,GM0164,2013JJ00,55.0
5515,1200,GM0164,2014JJ00,40.0
5516,1200,GM0796,2011JJ00,130.0
5517,1200,GM0796,2012JJ00,90.0
5518,1200,GM0796,2013JJ00,70.0
5519,1200,GM0796,2014JJ00,70.0
5520,1200,GM0252,2011JJ00,20.0
5521,1200,GM0252,2012JJ00,15.0
5522,1200,GM0252,2013JJ00,10.0
5523,1200,GM0252,2014JJ00,10.0
5524,1200,GM0797,2011JJ00,35.0
5525,1200,GM0797,2012JJ00,20.0
5526,1200,GM0797,2013JJ00,20.0
5527,1200,GM0797,2014JJ00,20.0
5528,1200,GM0534,2011JJ00,15.0
5529,1200,GM0534,2012JJ00,15.0
5530,1200,GM0534,2013JJ00,15.0
5531,1200,GM0534,2014JJ00,10.0
5532,1200,GM0798,2011JJ00,15.0
5533,1200,GM0798,2012JJ00,10.0
5534,1200,GM0798,2013JJ00,10.0
5535,1200,GM0798,2014JJ00,10.0
5536,1200,GM0402,2011JJ00,70.0
5537,1200,GM0402,2012JJ00,45.0
5538,1200,GM0402,2013JJ00,40.0
5539,1200,GM0402,2014JJ00,40.0
5540,1200,GM1735,2011JJ00,45.0
5541,1200,GM1735,2012JJ00,25.0
5542,1200,GM1735,2013JJ00,25.0
5543,1200,GM1735,2014JJ00,20.0
5544,1200,GM1911,2011JJ00,
5545,1200,GM1911,2012JJ00,35.0
5546,1200,GM1911,2013JJ00,30.0
5547,1200,GM1911,2014JJ00,30.0
5548,1200,GM0118,2011JJ00,60.0
5549,1200,GM0118,2012JJ00,55.0
5550,1200,GM0118,2013JJ00,55.0
5551,1200,GM0118,2014JJ00,45.0
5552,1200,GM0018,2011JJ00,50.0
5553,1200,GM0018,2012JJ00,30.0
5554,1200,GM0018,2013JJ00,35.0
5555,1200,GM0018,2014JJ00,35.0
5556,1200,GM0405,2011JJ00,85.0
5557,1200,GM0405,2012JJ00,55.0
5558,1200,GM0405,2013JJ00,55.0
5559,1200,GM0405,2014JJ00,60.0
5560,1200,GM1507,2011JJ00,45.0
5561,1200,GM1507,2012JJ00,35.0
5562,1200,GM1507,2013JJ00,30.0
5563,1200,GM1507,2014JJ00,20.0
5564,1200,GM0321,2011JJ00,70.0
5565,1200,GM0321,2012JJ00,45.0
5566,1200,GM0321,2013JJ00,40.0
5567,1200,GM0321,2014JJ00,35.0
5568,1200,GM0406,2011JJ00,35.0
5569,1200,GM0406,2012JJ00,20.0
5570,1200,GM0406,2013JJ00,15.0
5571,1200,GM0406,2014JJ00,20.0
5572,1200,GM0677,2011JJ00,25.0
5573,1200,GM0677,2012JJ00,15.0
5574,1200,GM0677,2013JJ00,10.0
5575,1200,GM0677,2014JJ00,5.0
5576,1200,GM0353,2011JJ00,30.0
5577,1200,GM0353,2012JJ00,15.0
5578,1200,GM0353,2013JJ00,15.0
5579,1200,GM0353,2014JJ00,15.0
5580,1200,GM1884,2011JJ00,25.0
5581,1200,GM1884,2012JJ00,20.0
5582,1200,GM1884,2013JJ00,15.0
5583,1200,GM1884,2014JJ00,15.0
5584,1200,GM0166,2011JJ00,100.0
5585,1200,GM0166,2012JJ00,50.0
5586,1200,GM0166,2013JJ00,50.0
5587,1200,GM0166,2014JJ00,40.0
5588,1200,GM0678,2011JJ00,20.0
5589,1200,GM0678,2012JJ00,10.0
5590,1200,GM0678,2013JJ00,10.0
5591,1200,GM0678,2014JJ00,10.0
5592,1200,GM0537,2011JJ00,80.0
5593,1200,GM0537,2012JJ00,60.0
5594,1200,GM0537,2013JJ00,50.0
5595,1200,GM0537,2014JJ00,45.0
5596,1200,GM0928,2011JJ00,35.0
5597,1200,GM0928,2012JJ00,30.0
5598,1200,GM0928,2013JJ00,30.0
5599,1200,GM0928,2014JJ00,30.0
5600,1200,GM1598,2011JJ00,20.0
5601,1200,GM1598,2012JJ00,20.0
5602,1200,GM1598,2013JJ00,15.0
5603,1200,GM1598,2014JJ00,15.0
5604,1200,GM0079,2011JJ00,10.0
5605,1200,GM0079,2012JJ00,10.0
5606,1200,GM0079,2013JJ00,10.0
5607,1200,GM0079,2014JJ00,10.0
5608,1200,GM0588,2011JJ00,15.0
5609,1200,GM0588,2012JJ00,10.0
5610,1200,GM0588,2013JJ00,10.0
5611,1200,GM0588,2014JJ00,10.0
5612,1200,GM0542,2011JJ00,40.0
5613,1200,GM0542,2012JJ00,20.0
5614,1200,GM0542,2013JJ00,15.0
5615,1200,GM0542,2014JJ00,20.0
5616,1200,GM1659,2011JJ00,25.0
5617,1200,GM1659,2012JJ00,20.0
5618,1200,GM1659,2013JJ00,15.0
5619,1200,GM1659,2014JJ00,15.0
5620,1200,GM1685,2011JJ00,10.0
5621,1200,GM1685,2012JJ00,10.0
5622,1200,GM1685,2013JJ00,5.0
5623,1200,GM1685,2014JJ00,5.0
5624,1200,GM0882,2011JJ00,35.0
5625,1200,GM0882,2012JJ00,20.0
5626,1200,GM0882,2013JJ00,15.0
5627,1200,GM0882,2014JJ00,25.0
5628,1200,GM0415,2011JJ00,5.0
5629,1200,GM0415,2012JJ00,5.0
5630,1200,GM0415,2013JJ00,5.0
5631,1200,GM0415,2014JJ00,5.0
5632,1200,GM0416,2011JJ00,25.0
5633,1200,GM0416,2012JJ00,25.0
5634,1200,GM0416,2013JJ00,30.0
5635,1200,GM0416,2014JJ00,25.0
5636,1200,GM1621,2011JJ00,55.0
5637,1200,GM1621,2012JJ00,30.0
5638,1200,GM1621,2013JJ00,25.0
5639,1200,GM1621,2014JJ00,25.0
5640,1200,GM0417,2011JJ00,10.0
5641,1200,GM0417,2012JJ00,5.0
5642,1200,GM0417,2013JJ00,5.0
5643,1200,GM0417,2014JJ00,5.0
5644,1200,GM0022,2011JJ00,25.0
5645,1200,GM0022,2012JJ00,20.0
5646,1200,GM0022,2013JJ00,20.0
5647,1200,GM0022,2014JJ00,10.0
5648,1200,GM0545,2011JJ00,30.0
5649,1200,GM0545,2012JJ00,15.0
5650,1200,GM0545,2013JJ00,15.0
5651,1200,GM0545,2014JJ00,20.0
5652,1200,GM0080,2011JJ00,90.0
5653,1200,GM0080,2012JJ00,85.0
5654,1200,GM0080,2013JJ00,80.0
5655,1200,GM0080,2014JJ00,95.0
5656,1200,GM0081,2011JJ00,15.0
5657,1200,GM0081,2012JJ00,10.0
5658,1200,GM0081,2013JJ00,10.0
5659,1200,GM0081,2014JJ00,5.0
5660,1200,GM0546,2011JJ00,100.0
5661,1200,GM0546,2012JJ00,65.0
5662,1200,GM0546,2013JJ00,55.0
5663,1200,GM0546,2014JJ00,60.0
5664,1200,GM0547,2011JJ00,25.0
5665,1200,GM0547,2012JJ00,20.0
5666,1200,GM0547,2013JJ00,20.0
5667,1200,GM0547,2014JJ00,15.0
5668,1200,GM1916,2011JJ00,50.0
5669,1200,GM1916,2012JJ00,35.0
5670,1200,GM1916,2013JJ00,25.0
5671,1200,GM1916,2014JJ00,25.0
5672,1200,GM0995,2011JJ00,100.0
5673,1200,GM0995,2012JJ00,90.0
5674,1200,GM0995,2013JJ00,75.0
5675,1200,GM0995,2014JJ00,80.0
5676,1200,GM0082,2011JJ00,10.0
5677,1200,GM0082,2012JJ00,5.0
5678,1200,GM0082,2013JJ00,10.0
5679,1200,GM0082,2014JJ00,
5680,1200,GM1640,2011JJ00,40.0
5681,1200,GM1640,2012JJ00,35.0
5682,1200,GM1640,2013JJ00,25.0
5683,1200,GM1640,2014JJ00,25.0
5684,1200,GM0327,2011JJ00,35.0
5685,1200,GM0327,2012JJ00,25.0
5686,1200,GM0327,2013JJ00,25.0
5687,1200,GM0327,2014JJ00,20.0
5688,1200,GM0694,2011JJ00,15.0
5689,1200,GM0694,2012JJ00,15.0
5690,1200,GM0694,2013JJ00,
5691,1200,GM0694,2014JJ00,
5692,1200,GM0733,2011JJ00,15.0
5693,1200,GM0733,2012JJ00,10.0
5694,1200,GM0733,2013JJ00,10.0
5695,1200,GM0733,2014JJ00,10.0
5696,1200,GM1705,2011JJ00,50.0
5697,1200,GM1705,2012JJ00,30.0
5698,1200,GM1705,2013JJ00,30.0
5699,1200,GM1705,2014JJ00,30.0
5700,1200,GM0553,2011JJ00,15.0
5701,1200,GM0553,2012JJ00,15.0
5702,1200,GM0553,2013JJ00,10.0
5703,1200,GM0553,2014JJ00,5.0
5704,1200,GM0140,2011JJ00,20.0
5705,1200,GM0140,2012JJ00,15.0
5706,1200,GM0140,2013JJ00,15.0
5707,1200,GM0140,2014JJ00,10.0
5708,1200,GM0262,2011JJ00,25.0
5709,1200,GM0262,2012JJ00,20.0
5710,1200,GM0262,2013JJ00,20.0
5711,1200,GM0262,2014JJ00,25.0
5712,1200,GM0809,2011JJ00,30.0
5713,1200,GM0809,2012JJ00,15.0
5714,1200,GM0809,2013JJ00,10.0
5715,1200,GM0809,2014JJ00,10.0
5716,1200,GM0331,2011JJ00,15.0
5717,1200,GM0331,2012JJ00,5.0
5718,1200,GM0331,2013JJ00,5.0
5719,1200,GM0331,2014JJ00,5.0
5720,1200,GM0024,2011JJ00,15.0
5721,1200,GM0024,2012JJ00,15.0
5722,1200,GM0024,2013JJ00,10.0
5723,1200,GM0024,2014JJ00,10.0
5724,1200,GM0168,2011JJ00,30.0
5725,1200,GM0168,2012JJ00,15.0
5726,1200,GM0168,2013JJ00,15.0
5727,1200,GM0168,2014JJ00,15.0
5728,1200,GM1671,2011JJ00,15.0
5729,1200,GM1671,2012JJ00,10.0
5730,1200,GM1671,2013JJ00,10.0
5731,1200,GM1671,2014JJ00,5.0
5732,1200,GM0263,2011JJ00,25.0
5733,1200,GM0263,2012JJ00,20.0
5734,1200,GM0263,2013JJ00,15.0
5735,1200,GM0263,2014JJ00,10.0
5736,1200,GM1641,2011JJ00,25.0
5737,1200,GM1641,2012JJ00,15.0
5738,1200,GM1641,2013JJ00,15.0
5739,1200,GM1641,2014JJ00,15.0
5740,1200,GM0556,2011JJ00,30.0
5741,1200,GM0556,2012JJ00,25.0
5742,1200,GM0556,2013JJ00,15.0
5743,1200,GM0556,2014JJ00,15.0
5744,1200,GM0935,2011JJ00,95.0
5745,1200,GM0935,2012JJ00,50.0
5746,1200,GM0935,2013JJ00,45.0
5747,1200,GM0935,2014JJ00,35.0
5748,1200,GM1663,2011JJ00,15.0
5749,1200,GM1663,2012JJ00,15.0
5750,1200,GM1663,2013JJ00,10.0
5751,1200,GM1663,2014JJ00,10.0
5752,1200,GM0025,2011JJ00,10.0
5753,1200,GM0025,2012JJ00,0.0
5754,1200,GM0025,2013JJ00,5.0
5755,1200,GM0025,2014JJ00,5.0
5756,1200,GM0420,2011JJ00,40.0
5757,1200,GM0420,2012JJ00,35.0
5758,1200,GM0420,2013JJ00,35.0
5759,1200,GM0420,2014JJ00,45.0
5760,1200,GM0938,2011JJ00,15.0
5761,1200,GM0938,2012JJ00,10.0
5762,1200,GM0938,2013JJ00,10.0
5763,1200,GM0938,2014JJ00,10.0
5764,1200,GM1908,2011JJ00,10.0
5765,1200,GM1908,2012JJ00,10.0
5766,1200,GM1908,2013JJ00,5.0
5767,1200,GM1908,2014JJ00,5.0
5768,1200,GM1987,2011JJ00,30.0
5769,1200,GM1987,2012JJ00,25.0
5770,1200,GM1987,2013JJ00,25.0
5771,1200,GM1987,2014JJ00,20.0
5772,1200,GM0119,2011JJ00,55.0
5773,1200,GM0119,2012JJ00,40.0
5774,1200,GM0119,2013JJ00,30.0
5775,1200,GM0119,2014JJ00,40.0
5776,1200,GM0687,2011JJ00,40.0
5777,1200,GM0687,2012JJ00,30.0
5778,1200,GM0687,2013JJ00,20.0
5779,1200,GM0687,2014JJ00,25.0
5780,1200,GM0559,2011JJ00,15.0
5781,1200,GM0559,2012JJ00,15.0
5782,1200,GM0559,2013JJ00,
5783,1200,GM0559,2014JJ00,
5784,1200,GM1842,2011JJ00,15.0
5785,1200,GM1842,2012JJ00,10.0
5786,1200,GM1842,2013JJ00,5.0
5787,1200,GM1842,2014JJ00,5.0
5788,1200,GM1731,2011JJ00,30.0
5789,1200,GM1731,2012JJ00,25.0
5790,1200,GM1731,2013JJ00,25.0
5791,1200,GM1731,2014JJ00,20.0
5792,1200,GM0815,2011JJ00,10.0
5793,1200,GM0815,2012JJ00,10.0
5794,1200,GM0815,2013JJ00,5.0
5795,1200,GM0815,2014JJ00,5.0
5796,1200,GM0265,2011JJ00,5.0
5797,1200,GM0265,2012JJ00,0.0
5798,1200,GM0265,2013JJ00,5.0
5799,1200,GM0265,2014JJ00,0.0
5800,1200,GM1709,2011JJ00,45.0
5801,1200,GM1709,2012JJ00,30.0
5802,1200,GM1709,2013JJ00,25.0
5803,1200,GM1709,2014JJ00,30.0
5804,1200,GM1927,2011JJ00,
5805,1200,GM1927,2012JJ00,
5806,1200,GM1927,2013JJ00,30.0
5807,1200,GM1927,2014JJ00,30.0
5808,1200,GM1955,2011JJ00,40.0
5809,1200,GM1955,2012JJ00,30.0
5810,1200,GM1955,2013JJ00,25.0
5811,1200,GM1955,2014JJ00,20.0
5812,1200,GM0335,2011JJ00,15.0
5813,1200,GM0335,2012JJ00,15.0
5814,1200,GM0335,2013JJ00,10.0
5815,1200,GM0335,2014JJ00,10.0
5816,1200,GM0944,2011JJ00,15.0
5817,1200,GM0944,2012JJ00,5.0
5818,1200,GM0944,2013JJ00,5.0
5819,1200,GM0944,2014JJ00,10.0
5820,1200,GM0424,2011JJ00,5.0
5821,1200,GM0424,2012JJ00,0.0
5822,1200,GM0424,2013JJ00,0.0
5823,1200,GM0424,2014JJ00,0.0
5824,1200,GM0425,2011JJ00,10.0
5825,1200,GM0425,2012JJ00,10.0
5826,1200,GM0425,2013JJ00,10.0
5827,1200,GM0425,2014JJ00,15.0
5828,1200,GM1740,2011JJ00,30.0
5829,1200,GM1740,2012JJ00,20.0
5830,1200,GM1740,2013JJ00,20.0
5831,1200,GM1740,2014JJ00,15.0
5832,1200,GM0643,2011JJ00,10.0
5833,1200,GM0643,2012JJ00,10.0
5834,1200,GM0643,2013JJ00,10.0
5835,1200,GM0643,2014JJ00,10.0
5836,1200,GM0946,2011JJ00,10.0
5837,1200,GM0946,2012JJ00,5.0
5838,1200,GM0946,2013JJ00,5.0
5839,1200,GM0946,2014JJ00,5.0
5840,1200,GM0304,2011JJ00,15.0
5841,1200,GM0304,2012JJ00,15.0
5842,1200,GM0304,2013JJ00,5.0
5843,1200,GM0304,2014JJ00,5.0
5844,1200,GM0412,2011JJ00,10.0
5845,1200,GM0412,2012JJ00,
5846,1200,GM0412,2013JJ00,
5847,1200,GM0412,2014JJ00,
5848,1200,GM0356,2011JJ00,60.0
5849,1200,GM0356,2012JJ00,35.0
5850,1200,GM0356,2013JJ00,30.0
