ID,COFOGOverheidsfuncties,Sectoren,Perioden,Overheidsconsumptie_1
5340,A000736,30,2011JJ00,1188.0
5341,A000736,30,2012JJ00,1027.0
5342,A000736,30,2013JJ00,1030.0
5343,A000736,30,2014JJ00,981.0
5344,A000736,30,2015JJ00,774.0
5345,A000736,30,2016JJ00,773.0
5346,A000736,40,1995JJ00,0.0
5347,A000736,40,1996JJ00,0.0
5348,A000736,40,1997JJ00,0.0
5349,A000736,40,1998JJ00,0.0
5350,A000736,40,1999JJ00,0.0
5351,A000736,40,2000JJ00,0.0
5352,A000736,40,2001JJ00,0.0
5353,A000736,40,2002JJ00,0.0
5354,A000736,40,2003JJ00,0.0
5355,A000736,40,2004JJ00,0.0
5356,A000736,40,2005JJ00,0.0
5357,A000736,40,2006JJ00,0.0
5358,A000736,40,2007JJ00,0.0
5359,A000736,40,2008JJ00,0.0
5360,A000736,40,2009JJ00,0.0
5361,A000736,40,2010JJ00,0.0
5362,A000736,40,2011JJ00,0.0
5363,A000736,40,2012JJ00,0.0
5364,A000736,40,2013JJ00,0.0
5365,A000736,40,2014JJ00,0.0
5366,A000736,40,2015JJ00,0.0
5367,A000736,40,2016JJ00,0.0
5368,A000737,10,1995JJ00,13648.0
5369,A000737,10,1996JJ00,14065.0
5370,A000737,10,1997JJ00,14621.0
5371,A000737,10,1998JJ00,15532.0
5372,A000737,10,1999JJ00,16342.0
5373,A000737,10,2000JJ00,17180.0
5374,A000737,10,2001JJ00,18488.0
5375,A000737,10,2002JJ00,20089.0
5376,A000737,10,2003JJ00,21408.0
5377,A000737,10,2004JJ00,22090.0
5378,A000737,10,2005JJ00,23290.0
5379,A000737,10,2006JJ00,24406.0
5380,A000737,10,2007JJ00,25548.0
5381,A000737,10,2008JJ00,27111.0
5382,A000737,10,2009JJ00,28598.0
5383,A000737,10,2010JJ00,29482.0
5384,A000737,10,2011JJ00,29079.0
5385,A000737,10,2012JJ00,28976.0
5386,A000737,10,2013JJ00,29127.0
5387,A000737,10,2014JJ00,29329.0
5388,A000737,10,2015JJ00,29599.0
5389,A000737,10,2016JJ00,30520.0
5390,A000737,20,1995JJ00,1777.0
5391,A000737,20,1996JJ00,1765.0
5392,A000737,20,1997JJ00,1708.0
5393,A000737,20,1998JJ00,1863.0
5394,A000737,20,1999JJ00,1969.0
5395,A000737,20,2000JJ00,2036.0
5396,A000737,20,2001JJ00,2141.0
5397,A000737,20,2002JJ00,2171.0
5398,A000737,20,2003JJ00,2201.0
5399,A000737,20,2004JJ00,2004.0
5400,A000737,20,2005JJ00,2314.0
5401,A000737,20,2006JJ00,2299.0
5402,A000737,20,2007JJ00,2324.0
5403,A000737,20,2008JJ00,2629.0
5404,A000737,20,2009JJ00,2757.0
5405,A000737,20,2010JJ00,2762.0
5406,A000737,20,2011JJ00,2486.0
5407,A000737,20,2012JJ00,2521.0
5408,A000737,20,2013JJ00,2627.0
5409,A000737,20,2014JJ00,2528.0
5410,A000737,20,2015JJ00,2523.0
5411,A000737,20,2016JJ00,2627.0
5412,A000737,30,1995JJ00,11871.0
5413,A000737,30,1996JJ00,12300.0
5414,A000737,30,1997JJ00,12913.0
5415,A000737,30,1998JJ00,13669.0
5416,A000737,30,1999JJ00,14373.0
5417,A000737,30,2000JJ00,15144.0
5418,A000737,30,2001JJ00,16347.0
5419,A000737,30,2002JJ00,17918.0
5420,A000737,30,2003JJ00,19207.0
5421,A000737,30,2004JJ00,20086.0
5422,A000737,30,2005JJ00,20976.0
5423,A000737,30,2006JJ00,22107.0
5424,A000737,30,2007JJ00,23224.0
5425,A000737,30,2008JJ00,24482.0
5426,A000737,30,2009JJ00,25841.0
5427,A000737,30,2010JJ00,26720.0
5428,A000737,30,2011JJ00,26593.0
5429,A000737,30,2012JJ00,26455.0
5430,A000737,30,2013JJ00,26500.0
5431,A000737,30,2014JJ00,26801.0
5432,A000737,30,2015JJ00,27076.0
5433,A000737,30,2016JJ00,27893.0
5434,A000737,40,1995JJ00,0.0
5435,A000737,40,1996JJ00,0.0
5436,A000737,40,1997JJ00,0.0
5437,A000737,40,1998JJ00,0.0
5438,A000737,40,1999JJ00,0.0
5439,A000737,40,2000JJ00,0.0
5440,A000737,40,2001JJ00,0.0
5441,A000737,40,2002JJ00,0.0
5442,A000737,40,2003JJ00,0.0
5443,A000737,40,2004JJ00,0.0
5444,A000737,40,2005JJ00,0.0
5445,A000737,40,2006JJ00,0.0
5446,A000737,40,2007JJ00,0.0
5447,A000737,40,2008JJ00,0.0
5448,A000737,40,2009JJ00,0.0
5449,A000737,40,2010JJ00,0.0
5450,A000737,40,2011JJ00,0.0
5451,A000737,40,2012JJ00,0.0
5452,A000737,40,2013JJ00,0.0
5453,A000737,40,2014JJ00,0.0
5454,A000737,40,2015JJ00,0.0
5455,A000737,40,2016JJ00,0.0
5456,A000738,10,1995JJ00,5589.0
5457,A000738,10,1996JJ00,5905.0
5458,A000738,10,1997JJ00,6201.0
5459,A000738,10,1998JJ00,6481.0
5460,A000738,10,1999JJ00,6691.0
5461,A000738,10,2000JJ00,6878.0
5462,A000738,10,2001JJ00,6944.0
5463,A000738,10,2002JJ00,7469.0
5464,A000738,10,2003JJ00,7849.0
5465,A000738,10,2004JJ00,8369.0
5466,A000738,10,2005JJ00,8725.0
5467,A000738,10,2006JJ00,9577.0
5468,A000738,10,2007JJ00,9754.0
5469,A000738,10,2008JJ00,10390.0
5470,A000738,10,2009JJ00,10923.0
5471,A000738,10,2010JJ00,11594.0
5472,A000738,10,2011JJ00,11426.0
5473,A000738,10,2012JJ00,11232.0
5474,A000738,10,2013JJ00,11178.0
5475,A000738,10,2014JJ00,11266.0
5476,A000738,10,2015JJ00,10977.0
5477,A000738,10,2016JJ00,11134.0
5478,A000738,20,1995JJ00,26.0
5479,A000738,20,1996JJ00,17.0
5480,A000738,20,1997JJ00,17.0
5481,A000738,20,1998JJ00,16.0
5482,A000738,20,1999JJ00,14.0
5483,A000738,20,2000JJ00,5.0
5484,A000738,20,2001JJ00,19.0
5485,A000738,20,2002JJ00,14.0
5486,A000738,20,2003JJ00,1.0
5487,A000738,20,2004JJ00,5.0
5488,A000738,20,2005JJ00,1.0
5489,A000738,20,2006JJ00,1.0
5490,A000738,20,2007JJ00,5.0
5491,A000738,20,2008JJ00,3.0
5492,A000738,20,2009JJ00,3.0
5493,A000738,20,2010JJ00,3.0
5494,A000738,20,2011JJ00,2.0
5495,A000738,20,2012JJ00,1.0
5496,A000738,20,2013JJ00,8.0
5497,A000738,20,2014JJ00,10.0
5498,A000738,20,2015JJ00,39.0
5499,A000738,20,2016JJ00,65.0
5500,A000738,30,1995JJ00,5563.0
5501,A000738,30,1996JJ00,5888.0
5502,A000738,30,1997JJ00,6184.0
5503,A000738,30,1998JJ00,6465.0
5504,A000738,30,1999JJ00,6677.0
5505,A000738,30,2000JJ00,6873.0
5506,A000738,30,2001JJ00,6925.0
5507,A000738,30,2002JJ00,7455.0
5508,A000738,30,2003JJ00,7848.0
5509,A000738,30,2004JJ00,8364.0
5510,A000738,30,2005JJ00,8724.0
5511,A000738,30,2006JJ00,9576.0
5512,A000738,30,2007JJ00,9749.0
5513,A000738,30,2008JJ00,10387.0
5514,A000738,30,2009JJ00,10920.0
5515,A000738,30,2010JJ00,11591.0
5516,A000738,30,2011JJ00,11424.0
5517,A000738,30,2012JJ00,11231.0
5518,A000738,30,2013JJ00,11170.0
5519,A000738,30,2014JJ00,11256.0
5520,A000738,30,2015JJ00,10938.0
5521,A000738,30,2016JJ00,11069.0
5522,A000738,40,1995JJ00,0.0
5523,A000738,40,1996JJ00,0.0
5524,A000738,40,1997JJ00,0.0
5525,A000738,40,1998JJ00,0.0
5526,A000738,40,1999JJ00,0.0
5527,A000738,40,2000JJ00,0.0
5528,A000738,40,2001JJ00,0.0
5529,A000738,40,2002JJ00,0.0
5530,A000738,40,2003JJ00,0.0
5531,A000738,40,2004JJ00,0.0
5532,A000738,40,2005JJ00,0.0
5533,A000738,40,2006JJ00,0.0
5534,A000738,40,2007JJ00,0.0
5535,A000738,40,2008JJ00,0.0
5536,A000738,40,2009JJ00,0.0
5537,A000738,40,2010JJ00,0.0
5538,A000738,40,2011JJ00,0.0
5539,A000738,40,2012JJ00,0.0
5540,A000738,40,2013JJ00,0.0
5541,A000738,40,2014JJ00,0.0
5542,A000738,40,2015JJ00,0.0
5543,A000738,40,2016JJ00,0.0
5544,A000739,10,1995JJ00,5362.0
5545,A000739,10,1996JJ00,5479.0
5546,A000739,10,1997JJ00,5748.0
5547,A000739,10,1998JJ00,6171.0
5548,A000739,10,1999JJ00,6429.0
5549,A000739,10,2000JJ00,6814.0
5550,A000739,10,2001JJ00,7539.0
5551,A000739,10,2002JJ00,8397.0
5552,A000739,10,2003JJ00,9065.0
5553,A000739,10,2004JJ00,9158.0
5554,A000739,10,2005JJ00,9824.0
5555,A000739,10,2006JJ00,10060.0
5556,A000739,10,2007JJ00,10816.0
5557,A000739,10,2008JJ00,11329.0
5558,A000739,10,2009JJ00,11832.0
5559,A000739,10,2010JJ00,12113.0
5560,A000739,10,2011JJ00,12039.0
5561,A000739,10,2012JJ00,12041.0
5562,A000739,10,2013JJ00,12180.0
5563,A000739,10,2014JJ00,12372.0
5564,A000739,10,2015JJ00,12824.0
5565,A000739,10,2016JJ00,13532.0
5566,A000739,20,1995JJ00,124.0
5567,A000739,20,1996JJ00,117.0
5568,A000739,20,1997JJ00,118.0
5569,A000739,20,1998JJ00,155.0
5570,A000739,20,1999JJ00,64.0
5571,A000739,20,2000JJ00,7.0
5572,A000739,20,2001JJ00,-71.0
5573,A000739,20,2002JJ00,-82.0
5574,A000739,20,2003JJ00,-102.0
5575,A000739,20,2004JJ00,-254.0
5576,A000739,20,2005JJ00,-11.0
5577,A000739,20,2006JJ00,-22.0
5578,A000739,20,2007JJ00,-68.0
5579,A000739,20,2008JJ00,-46.0
5580,A000739,20,2009JJ00,-38.0
5581,A000739,20,2010JJ00,38.0
5582,A000739,20,2011JJ00,28.0
5583,A000739,20,2012JJ00,36.0
5584,A000739,20,2013JJ00,72.0
5585,A000739,20,2014JJ00,16.0
5586,A000739,20,2015JJ00,22.0
5587,A000739,20,2016JJ00,36.0
5588,A000739,30,1995JJ00,5238.0
5589,A000739,30,1996JJ00,5362.0
5590,A000739,30,1997JJ00,5630.0
5591,A000739,30,1998JJ00,6016.0
5592,A000739,30,1999JJ00,6365.0
5593,A000739,30,2000JJ00,6807.0
5594,A000739,30,2001JJ00,7610.0
5595,A000739,30,2002JJ00,8479.0
5596,A000739,30,2003JJ00,9167.0
5597,A000739,30,2004JJ00,9412.0
5598,A000739,30,2005JJ00,9835.0
5599,A000739,30,2006JJ00,10082.0
5600,A000739,30,2007JJ00,10884.0
5601,A000739,30,2008JJ00,11375.0
5602,A000739,30,2009JJ00,11870.0
5603,A000739,30,2010JJ00,12075.0
5604,A000739,30,2011JJ00,12011.0
5605,A000739,30,2012JJ00,12005.0
5606,A000739,30,2013JJ00,12108.0
5607,A000739,30,2014JJ00,12356.0
5608,A000739,30,2015JJ00,12802.0
5609,A000739,30,2016JJ00,13496.0
5610,A000739,40,1995JJ00,0.0
5611,A000739,40,1996JJ00,0.0
5612,A000739,40,1997JJ00,0.0
5613,A000739,40,1998JJ00,0.0
5614,A000739,40,1999JJ00,0.0
5615,A000739,40,2000JJ00,0.0
5616,A000739,40,2001JJ00,0.0
5617,A000739,40,2002JJ00,0.0
5618,A000739,40,2003JJ00,0.0
5619,A000739,40,2004JJ00,0.0
5620,A000739,40,2005JJ00,0.0
5621,A000739,40,2006JJ00,0.0
5622,A000739,40,2007JJ00,0.0
5623,A000739,40,2008JJ00,0.0
5624,A000739,40,2009JJ00,0.0
5625,A000739,40,2010JJ00,0.0
5626,A000739,40,2011JJ00,0.0
5627,A000739,40,2012JJ00,0.0
5628,A000739,40,2013JJ00,0.0
5629,A000739,40,2014JJ00,0.0
5630,A000739,40,2015JJ00,0.0
5631,A000739,40,2016JJ00,0.0
5632,A000740,10,1995JJ00,0.0
5633,A000740,10,1996JJ00,0.0
5634,A000740,10,1997JJ00,0.0
5635,A000740,10,1998JJ00,0.0
5636,A000740,10,1999JJ00,0.0
5637,A000740,10,2000JJ00,0.0
5638,A000740,10,2001JJ00,0.0
5639,A000740,10,2002JJ00,0.0
5640,A000740,10,2003JJ00,0.0
5641,A000740,10,2004JJ00,0.0
5642,A000740,10,2005JJ00,0.0
5643,A000740,10,2006JJ00,0.0
5644,A000740,10,2007JJ00,0.0
5645,A000740,10,2008JJ00,0.0
5646,A000740,10,2009JJ00,0.0
5647,A000740,10,2010JJ00,0.0
5648,A000740,10,2011JJ00,0.0
5649,A000740,10,2012JJ00,0.0
5650,A000740,10,2013JJ00,0.0
5651,A000740,10,2014JJ00,0.0
5652,A000740,10,2015JJ00,0.0
5653,A000740,10,2016JJ00,0.0
5654,A000740,20,1995JJ00,0.0
5655,A000740,20,1996JJ00,0.0
5656,A000740,20,1997JJ00,0.0
5657,A000740,20,1998JJ00,0.0
5658,A000740,20,1999JJ00,0.0
5659,A000740,20,2000JJ00,0.0
5660,A000740,20,2001JJ00,0.0
5661,A000740,20,2002JJ00,0.0
5662,A000740,20,2003JJ00,0.0
5663,A000740,20,2004JJ00,0.0
5664,A000740,20,2005JJ00,0.0
5665,A000740,20,2006JJ00,0.0
5666,A000740,20,2007JJ00,0.0
5667,A000740,20,2008JJ00,0.0
5668,A000740,20,2009JJ00,0.0
5669,A000740,20,2010JJ00,0.0
5670,A000740,20,2011JJ00,0.0
5671,A000740,20,2012JJ00,0.0
5672,A000740,20,2013JJ00,0.0
5673,A000740,20,2014JJ00,0.0
5674,A000740,20,2015JJ00,0.0
5675,A000740,20,2016JJ00,0.0
5676,A000740,30,1995JJ00,0.0
5677,A000740,30,1996JJ00,0.0
5678,A000740,30,1997JJ00,0.0
5679,A000740,30,1998JJ00,0.0
5680,A000740,30,1999JJ00,0.0
5681,A000740,30,2000JJ00,0.0
5682,A000740,30,2001JJ00,0.0
5683,A000740,30,2002JJ00,0.0
5684,A000740,30,2003JJ00,0.0
5685,A000740,30,2004JJ00,0.0
5686,A000740,30,2005JJ00,0.0
5687,A000740,30,2006JJ00,0.0
5688,A000740,30,2007JJ00,0.0
5689,A000740,30,2008JJ00,0.0
5690,A000740,30,2009JJ00,0.0
5691,A000740,30,2010JJ00,0.0
5692,A000740,30,2011JJ00,0.0
5693,A000740,30,2012JJ00,0.0
5694,A000740,30,2013JJ00,0.0
5695,A000740,30,2014JJ00,0.0
5696,A000740,30,2015JJ00,0.0
5697,A000740,30,2016JJ00,0.0
5698,A000740,40,1995JJ00,0.0
5699,A000740,40,1996JJ00,0.0
5700,A000740,40,1997JJ00,0.0
5701,A000740,40,1998JJ00,0.0
5702,A000740,40,1999JJ00,0.0
5703,A000740,40,2000JJ00,0.0
5704,A000740,40,2001JJ00,0.0
5705,A000740,40,2002JJ00,0.0
5706,A000740,40,2003JJ00,0.0
5707,A000740,40,2004JJ00,0.0
5708,A000740,40,2005JJ00,0.0
5709,A000740,40,2006JJ00,0.0
5710,A000740,40,2007JJ00,0.0
5711,A000740,40,2008JJ00,0.0
5712,A000740,40,2009JJ00,0.0
5713,A000740,40,2010JJ00,0.0
5714,A000740,40,2011JJ00,0.0
5715,A000740,40,2012JJ00,0.0
5716,A000740,40,2013JJ00,0.0
5717,A000740,40,2014JJ00,0.0
5718,A000740,40,2015JJ00,0.0
5719,A000740,40,2016JJ00,0.0
5720,A000741,10,1995JJ00,2203.0
5721,A000741,10,1996JJ00,2126.0
5722,A000741,10,1997JJ00,2024.0
5723,A000741,10,1998JJ00,2150.0
5724,A000741,10,1999JJ00,2390.0
5725,A000741,10,2000JJ00,2581.0
5726,A000741,10,2001JJ00,2944.0
5727,A000741,10,2002JJ00,3061.0
5728,A000741,10,2003JJ00,3261.0
5729,A000741,10,2004JJ00,3311.0
5730,A000741,10,2005JJ00,3458.0
5731,A000741,10,2006JJ00,3518.0
5732,A000741,10,2007JJ00,3716.0
5733,A000741,10,2008JJ00,4027.0
5734,A000741,10,2009JJ00,4374.0
5735,A000741,10,2010JJ00,4477.0
5736,A000741,10,2011JJ00,4348.0
5737,A000741,10,2012JJ00,4469.0
5738,A000741,10,2013JJ00,4524.0
5739,A000741,10,2014JJ00,4463.0
5740,A000741,10,2015JJ00,4620.0
5741,A000741,10,2016JJ00,4684.0
5742,A000741,20,1995JJ00,1351.0
5743,A000741,20,1996JJ00,1304.0
5744,A000741,20,1997JJ00,1188.0
5745,A000741,20,1998JJ00,1259.0
5746,A000741,20,1999JJ00,1430.0
5747,A000741,20,2000JJ00,1535.0
5748,A000741,20,2001JJ00,1652.0
5749,A000741,20,2002JJ00,1665.0
5750,A000741,20,2003JJ00,1721.0
5751,A000741,20,2004JJ00,1672.0
5752,A000741,20,2005JJ00,1730.0
5753,A000741,20,2006JJ00,1747.0
5754,A000741,20,2007JJ00,1821.0
5755,A000741,20,2008JJ00,2027.0
5756,A000741,20,2009JJ00,2112.0
5757,A000741,20,2010JJ00,2193.0
5758,A000741,20,2011JJ00,1947.0
5759,A000741,20,2012JJ00,1993.0
5760,A000741,20,2013JJ00,2043.0
5761,A000741,20,2014JJ00,1972.0
5762,A000741,20,2015JJ00,1979.0
5763,A000741,20,2016JJ00,2051.0
5764,A000741,30,1995JJ00,852.0
5765,A000741,30,1996JJ00,822.0
5766,A000741,30,1997JJ00,836.0
5767,A000741,30,1998JJ00,891.0
5768,A000741,30,1999JJ00,960.0
5769,A000741,30,2000JJ00,1046.0
5770,A000741,30,2001JJ00,1292.0
5771,A000741,30,2002JJ00,1396.0
5772,A000741,30,2003JJ00,1540.0
5773,A000741,30,2004JJ00,1639.0
5774,A000741,30,2005JJ00,1728.0
5775,A000741,30,2006JJ00,1771.0
5776,A000741,30,2007JJ00,1895.0
5777,A000741,30,2008JJ00,2000.0
5778,A000741,30,2009JJ00,2262.0
5779,A000741,30,2010JJ00,2284.0
5780,A000741,30,2011JJ00,2401.0
5781,A000741,30,2012JJ00,2476.0
5782,A000741,30,2013JJ00,2481.0
5783,A000741,30,2014JJ00,2491.0
5784,A000741,30,2015JJ00,2641.0
5785,A000741,30,2016JJ00,2633.0
5786,A000741,40,1995JJ00,0.0
5787,A000741,40,1996JJ00,0.0
5788,A000741,40,1997JJ00,0.0
5789,A000741,40,1998JJ00,0.0
5790,A000741,40,1999JJ00,0.0
5791,A000741,40,2000JJ00,0.0
5792,A000741,40,2001JJ00,0.0
5793,A000741,40,2002JJ00,0.0
5794,A000741,40,2003JJ00,0.0
5795,A000741,40,2004JJ00,0.0
5796,A000741,40,2005JJ00,0.0
5797,A000741,40,2006JJ00,0.0
5798,A000741,40,2007JJ00,0.0
5799,A000741,40,2008JJ00,0.0
5800,A000741,40,2009JJ00,0.0
5801,A000741,40,2010JJ00,0.0
5802,A000741,40,2011JJ00,0.0
5803,A000741,40,2012JJ00,0.0
5804,A000741,40,2013JJ00,0.0
5805,A000741,40,2014JJ00,0.0
5806,A000741,40,2015JJ00,0.0
5807,A000741,40,2016JJ00,0.0
5808,A000742,10,1995JJ00,0.0
5809,A000742,10,1996JJ00,0.0
5810,A000742,10,1997JJ00,0.0
5811,A000742,10,1998JJ00,1.0
5812,A000742,10,1999JJ00,2.0
5813,A000742,10,2000JJ00,1.0
5814,A000742,10,2001JJ00,1.0
5815,A000742,10,2002JJ00,1.0
5816,A000742,10,2003JJ00,0.0
5817,A000742,10,2004JJ00,0.0
5818,A000742,10,2005JJ00,0.0
5819,A000742,10,2006JJ00,0.0
5820,A000742,10,2007JJ00,0.0
5821,A000742,10,2008JJ00,0.0
5822,A000742,10,2009JJ00,0.0
5823,A000742,10,2010JJ00,0.0
5824,A000742,10,2011JJ00,0.0
5825,A000742,10,2012JJ00,0.0
5826,A000742,10,2013JJ00,0.0
5827,A000742,10,2014JJ00,0.0
5828,A000742,10,2015JJ00,1.0
5829,A000742,10,2016JJ00,1.0
5830,A000742,20,1995JJ00,0.0
5831,A000742,20,1996JJ00,0.0
5832,A000742,20,1997JJ00,0.0
5833,A000742,20,1998JJ00,1.0
5834,A000742,20,1999JJ00,2.0
5835,A000742,20,2000JJ00,1.0
5836,A000742,20,2001JJ00,1.0
5837,A000742,20,2002JJ00,1.0
5838,A000742,20,2003JJ00,0.0
5839,A000742,20,2004JJ00,0.0
5840,A000742,20,2005JJ00,0.0
5841,A000742,20,2006JJ00,0.0
5842,A000742,20,2007JJ00,0.0
5843,A000742,20,2008JJ00,0.0
5844,A000742,20,2009JJ00,0.0
5845,A000742,20,2010JJ00,0.0
5846,A000742,20,2011JJ00,0.0
5847,A000742,20,2012JJ00,0.0
5848,A000742,20,2013JJ00,0.0
5849,A000742,20,2014JJ00,0.0
5850,A000742,20,2015JJ00,1.0
5851,A000742,20,2016JJ00,1.0
5852,A000742,30,1995JJ00,0.0
5853,A000742,30,1996JJ00,0.0
5854,A000742,30,1997JJ00,0.0
5855,A000742,30,1998JJ00,0.0
5856,A000742,30,1999JJ00,0.0
5857,A000742,30,2000JJ00,0.0
5858,A000742,30,2001JJ00,0.0
5859,A000742,30,2002JJ00,0.0
5860,A000742,30,2003JJ00,0.0
5861,A000742,30,2004JJ00,0.0
5862,A000742,30,2005JJ00,0.0
5863,A000742,30,2006JJ00,0.0
5864,A000742,30,2007JJ00,0.0
5865,A000742,30,2008JJ00,0.0
5866,A000742,30,2009JJ00,0.0
5867,A000742,30,2010JJ00,0.0
5868,A000742,30,2011JJ00,0.0
5869,A000742,30,2012JJ00,0.0
5870,A000742,30,2013JJ00,0.0
5871,A000742,30,2014JJ00,0.0
5872,A000742,30,2015JJ00,0.0
5873,A000742,30,2016JJ00,0.0
5874,A000742,40,1995JJ00,0.0
5875,A000742,40,1996JJ00,0.0
5876,A000742,40,1997JJ00,0.0
5877,A000742,40,1998JJ00,0.0
5878,A000742,40,1999JJ00,0.0
5879,A000742,40,2000JJ00,0.0
5880,A000742,40,2001JJ00,0.0
5881,A000742,40,2002JJ00,0.0
5882,A000742,40,2003JJ00,0.0
5883,A000742,40,2004JJ00,0.0
5884,A000742,40,2005JJ00,0.0
5885,A000742,40,2006JJ00,0.0
5886,A000742,40,2007JJ00,0.0
5887,A000742,40,2008JJ00,0.0
5888,A000742,40,2009JJ00,0.0
5889,A000742,40,2010JJ00,0.0
5890,A000742,40,2011JJ00,0.0
5891,A000742,40,2012JJ00,0.0
5892,A000742,40,2013JJ00,0.0
5893,A000742,40,2014JJ00,0.0
5894,A000742,40,2015JJ00,0.0
5895,A000742,40,2016JJ00,0.0
5896,A000743,10,1995JJ00,218.0
5897,A000743,10,1996JJ00,228.0
5898,A000743,10,1997JJ00,263.0
5899,A000743,10,1998JJ00,297.0
5900,A000743,10,1999JJ00,371.0
5901,A000743,10,2000JJ00,418.0
5902,A000743,10,2001JJ00,520.0
5903,A000743,10,2002JJ00,588.0
5904,A000743,10,2003JJ00,652.0
5905,A000743,10,2004JJ00,671.0
5906,A000743,10,2005JJ00,689.0
5907,A000743,10,2006JJ00,678.0
5908,A000743,10,2007JJ00,696.0
5909,A000743,10,2008JJ00,720.0
5910,A000743,10,2009JJ00,789.0
5911,A000743,10,2010JJ00,770.0
5912,A000743,10,2011JJ00,757.0
5913,A000743,10,2012JJ00,743.0
5914,A000743,10,2013JJ00,741.0
5915,A000743,10,2014JJ00,698.0
5916,A000743,10,2015JJ00,695.0
5917,A000743,10,2016JJ00,695.0
5918,A000743,20,1995JJ00,0.0
5919,A000743,20,1996JJ00,0.0
5920,A000743,20,1997JJ00,0.0
5921,A000743,20,1998JJ00,0.0
5922,A000743,20,1999JJ00,0.0
5923,A000743,20,2000JJ00,0.0
5924,A000743,20,2001JJ00,0.0
5925,A000743,20,2002JJ00,0.0
5926,A000743,20,2003JJ00,0.0
5927,A000743,20,2004JJ00,0.0
5928,A000743,20,2005JJ00,0.0
5929,A000743,20,2006JJ00,0.0
5930,A000743,20,2007JJ00,0.0
5931,A000743,20,2008JJ00,0.0
5932,A000743,20,2009JJ00,0.0
5933,A000743,20,2010JJ00,0.0
5934,A000743,20,2011JJ00,0.0
5935,A000743,20,2012JJ00,0.0
5936,A000743,20,2013JJ00,0.0
5937,A000743,20,2014JJ00,0.0
5938,A000743,20,2015JJ00,0.0
5939,A000743,20,2016JJ00,0.0
5940,A000743,30,1995JJ00,218.0
5941,A000743,30,1996JJ00,228.0
5942,A000743,30,1997JJ00,263.0
5943,A000743,30,1998JJ00,297.0
5944,A000743,30,1999JJ00,371.0
5945,A000743,30,2000JJ00,418.0
5946,A000743,30,2001JJ00,520.0
5947,A000743,30,2002JJ00,588.0
5948,A000743,30,2003JJ00,652.0
5949,A000743,30,2004JJ00,671.0
5950,A000743,30,2005JJ00,689.0
5951,A000743,30,2006JJ00,678.0
5952,A000743,30,2007JJ00,696.0
5953,A000743,30,2008JJ00,720.0
5954,A000743,30,2009JJ00,789.0
5955,A000743,30,2010JJ00,770.0
5956,A000743,30,2011JJ00,757.0
5957,A000743,30,2012JJ00,743.0
5958,A000743,30,2013JJ00,741.0
5959,A000743,30,2014JJ00,698.0
5960,A000743,30,2015JJ00,695.0
5961,A000743,30,2016JJ00,695.0
5962,A000743,40,1995JJ00,0.0
5963,A000743,40,1996JJ00,0.0
5964,A000743,40,1997JJ00,0.0
5965,A000743,40,1998JJ00,0.0
5966,A000743,40,1999JJ00,0.0
5967,A000743,40,2000JJ00,0.0
5968,A000743,40,2001JJ00,0.0
5969,A000743,40,2002JJ00,0.0
5970,A000743,40,2003JJ00,0.0
5971,A000743,40,2004JJ00,0.0
5972,A000743,40,2005JJ00,0.0
5973,A000743,40,2006JJ00,0.0
5974,A000743,40,2007JJ00,0.0
5975,A000743,40,2008JJ00,0.0
5976,A000743,40,2009JJ00,0.0
5977,A000743,40,2010JJ00,0.0
5978,A000743,40,2011JJ00,0.0
5979,A000743,40,2012JJ00,0.0
5980,A000743,40,2013JJ00,0.0
5981,A000743,40,2014JJ00,0.0
5982,A000743,40,2015JJ00,0.0
5983,A000743,40,2016JJ00,0.0
5984,A000744,10,1995JJ00,43.0
5985,A000744,10,1996JJ00,48.0
5986,A000744,10,1997JJ00,54.0
5987,A000744,10,1998JJ00,64.0
5988,A000744,10,1999JJ00,68.0
5989,A000744,10,2000JJ00,75.0
5990,A000744,10,2001JJ00,82.0
5991,A000744,10,2002JJ00,86.0
5992,A000744,10,2003JJ00,91.0
5993,A000744,10,2004JJ00,93.0
5994,A000744,10,2005JJ00,101.0
5995,A000744,10,2006JJ00,96.0
5996,A000744,10,2007JJ00,98.0
5997,A000744,10,2008JJ00,93.0
5998,A000744,10,2009JJ00,89.0
5999,A000744,10,2010JJ00,96.0
6000,A000744,10,2011JJ00,91.0
6001,A000744,10,2012JJ00,90.0
6002,A000744,10,2013JJ00,107.0
6003,A000744,10,2014JJ00,112.0
6004,A000744,10,2015JJ00,138.0
6005,A000744,10,2016JJ00,156.0
6006,A000744,20,1995JJ00,43.0
6007,A000744,20,1996JJ00,48.0
6008,A000744,20,1997JJ00,54.0
6009,A000744,20,1998JJ00,64.0
6010,A000744,20,1999JJ00,68.0
6011,A000744,20,2000JJ00,75.0
6012,A000744,20,2001JJ00,82.0
6013,A000744,20,2002JJ00,86.0
6014,A000744,20,2003JJ00,91.0
6015,A000744,20,2004JJ00,93.0
6016,A000744,20,2005JJ00,101.0
6017,A000744,20,2006JJ00,96.0
6018,A000744,20,2007JJ00,98.0
6019,A000744,20,2008JJ00,93.0
6020,A000744,20,2009JJ00,89.0
6021,A000744,20,2010JJ00,96.0
6022,A000744,20,2011JJ00,91.0
6023,A000744,20,2012JJ00,90.0
6024,A000744,20,2013JJ00,107.0
6025,A000744,20,2014JJ00,112.0
