ID,BedrijfstakkenBranchesSBI2008,Perioden,InvesteringenInMaterieleVasteActiva_1,GrondEnTerreinen_2,Bedrijfsgebouwen_3,GrondWaterEnWegenbouwkundigeWerken_4,Vervoermiddelen_5,ComputersEnRandapparatuur_6,MachinesEnInstallaties_7,OverigeMaterieleVasteActiva_8,NieuweMaterieleVasteActiva_9,BestaandeMaterieleVasteActiva_10,VerkoopVanMaterieleVasteActiva_11
2843,354200,2020JJ00,8273.4,276.44,2620.35,13.03,1574.12,607.98,1752.7,1428.78,7018.65,1254.76,1629.93
2844,354200,2021JJ00,8743.39,215.48,2475.6,23.52,1732.6,671.36,1961.79,1663.04,7487.33,1256.05,1631.27
2845,354200,2022JJ00,9743.17,297.7,2778.21,30.72,1832.63,671.56,2350.59,1781.75,8504.52,1238.65,2094.24
2846,354200,2023JJ00,10124.7,312.08,2364.26,32.64,2244.35,598.8,2402.77,2169.8,8923.57,1201.13,1528.24
2847,354200,2024JJ00,,,,,,,,,,,
2848,300016,2009JJ00,2338.84,53.05,665.19,31.46,410.66,143.58,410.61,624.27,2017.74,321.1,239.31
2849,300016,2010JJ00,2431.71,64.74,656.78,29.42,539.42,110.55,311.23,719.57,2240.92,190.78,402.85
2850,300016,2011JJ00,2900.65,40.59,794.53,18.26,522.71,169.86,456.49,898.22,2616.69,283.97,700.71
2851,300016,2012JJ00,2625.92,76.87,801.94,7.36,498.65,185.8,293.97,761.33,2372.12,253.8,484.21
2852,300016,2013JJ00,2700.28,80.19,839.17,36.76,537.44,157.84,345.1,703.78,2383.0,317.27,210.76
2853,300016,2014JJ00,2722.57,104.26,783.12,29.2,600.07,191.41,337.63,676.87,2422.22,300.35,397.88
2854,300016,2015JJ00,3012.3,179.73,947.87,10.03,627.22,197.49,365.27,684.68,2502.27,510.03,369.09
2855,300016,2016JJ00,3204.03,130.09,967.67,13.91,752.79,200.04,390.66,748.87,2703.59,500.44,328.44
2856,300016,2017JJ00,3579.68,89.86,1201.15,13.91,851.59,210.52,409.2,803.45,3079.74,499.94,379.71
2857,300016,2018JJ00,3533.85,163.3,1136.6,13.33,830.98,203.06,421.81,764.77,3014.34,519.51,467.74
2858,300016,2019JJ00,3908.83,89.94,1253.56,16.4,977.75,232.41,481.82,856.95,3429.35,479.48,514.75
2859,300016,2020JJ00,4283.08,144.81,1483.64,3.38,1038.54,244.01,554.03,814.67,3488.63,794.45,802.26
2860,300016,2021JJ00,4676.54,95.18,1491.66,2.95,1184.29,264.65,638.78,999.03,3838.93,837.61,758.36
2861,300016,2022JJ00,5155.52,142.9,1607.29,11.13,1180.59,281.65,960.3,971.67,4481.78,673.74,1132.03
2862,300016,2023JJ00,5318.01,186.11,1359.13,9.37,1576.56,286.55,739.42,1160.87,4517.9,800.11,1009.59
2863,300016,2024JJ00,,,,,,,,,,,
2864,354300,2009JJ00,562.41,12.96,124.38,23.25,240.16,21.81,95.5,44.34,480.87,81.53,152.16
2865,354300,2010JJ00,686.41,4.87,118.01,3.17,414.2,19.95,83.18,43.03,619.86,66.55,288.07
2866,354300,2011JJ00,773.44,19.2,157.46,5.54,360.3,31.66,124.25,75.02,655.9,117.54,157.32
2867,354300,2012JJ00,699.99,20.07,133.43,2.0,354.63,36.96,79.47,73.43,615.44,84.55,223.37
2868,354300,2013JJ00,695.43,9.71,133.37,5.65,316.33,31.79,101.19,97.39,589.45,105.98,109.49
2869,354300,2014JJ00,698.92,11.94,142.0,1.04,384.54,32.6,72.3,54.5,610.3,88.62,288.18
2870,354300,2015JJ00,718.39,21.22,126.39,2.51,409.62,31.74,76.23,50.68,625.85,92.55,261.76
2871,354300,2016JJ00,912.32,27.79,167.32,1.89,525.26,29.6,100.44,60.02,809.01,103.31,230.89
2872,354300,2017JJ00,1064.16,21.51,208.93,4.08,608.36,29.79,117.03,74.45,885.2,178.96,307.35
2873,354300,2018JJ00,1006.95,39.82,170.98,5.82,594.57,24.8,103.8,67.15,867.34,139.61,332.38
2874,354300,2019JJ00,1205.14,21.25,187.38,8.27,750.07,31.78,116.25,90.14,1085.39,119.74,374.13
2875,354300,2020JJ00,1284.12,34.07,272.8,1.34,747.96,28.12,127.68,72.14,1155.74,128.38,538.69
2876,354300,2021JJ00,1357.04,23.27,206.72,1.7,825.64,33.09,169.1,97.51,1179.44,177.6,455.19
2877,354300,2022JJ00,1559.12,29.24,254.46,2.71,869.29,56.07,231.45,115.91,1312.82,246.3,751.18
2878,354300,2023JJ00,1834.48,35.73,219.22,2.64,1208.4,45.4,183.93,139.16,1583.34,251.14,711.47
2879,354300,2024JJ00,,,,,,,,,,,
2880,354400,2009JJ00,,,,,,,,,,,
2881,354400,2010JJ00,,,,,,,,,,,
2882,354400,2011JJ00,,,,,,,,,,,
2883,354400,2012JJ00,,,,,,,,,,,
2884,354400,2013JJ00,,,,,,,,,,,
2885,354400,2014JJ00,,,,,,,,,,,
2886,354400,2015JJ00,,,,,,,,,,,
2887,354400,2016JJ00,,,,,,,,,,,
2888,354400,2017JJ00,,,,,,,,,,,
2889,354400,2018JJ00,,,,,,,,,,,
2890,354400,2019JJ00,,,,,,,,,,,
2891,354400,2020JJ00,,,,,,,,,,,
2892,354400,2021JJ00,,,,,,,,,,,
2893,354400,2022JJ00,,,,,,,,,,,
2894,354400,2023JJ00,,,,,,,,,,,
2895,354400,2024JJ00,,,,,,,,,,,
2896,355300,2009JJ00,,,,,,,,,,,
2897,355300,2010JJ00,,,,,,,,,,,
2898,355300,2011JJ00,,,,,,,,,,,
2899,355300,2012JJ00,,,,,,,,,,,
2900,355300,2013JJ00,,,,,,,,,,,
2901,355300,2014JJ00,,,,,,,,,,,
2902,355300,2015JJ00,,,,,,,,,,,
2903,355300,2016JJ00,,,,,,,,,,,
2904,355300,2017JJ00,,,,,,,,,,,
2905,355300,2018JJ00,,,,,,,,,,,
2906,355300,2019JJ00,,,,,,,,,,,
2907,355300,2020JJ00,,,,,,,,,,,
2908,355300,2021JJ00,,,,,,,,,,,
2909,355300,2022JJ00,,,,,,,,,,,
2910,355300,2023JJ00,,,,,,,,,,,
2911,355300,2024JJ00,,,,,,,,,,,
2912,356000,2009JJ00,,,,,,,,,,,
2913,356000,2010JJ00,,,,,,,,,,,
2914,356000,2011JJ00,,,,,,,,,,,
2915,356000,2012JJ00,,,,,,,,,,,
2916,356000,2013JJ00,,,,,,,,,,,
2917,356000,2014JJ00,,,,,,,,,,,
2918,356000,2015JJ00,,,,,,,,,,,
2919,356000,2016JJ00,,,,,,,,,,,
2920,356000,2017JJ00,,,,,,,,,,,
2921,356000,2018JJ00,,,,,,,,,,,
2922,356000,2019JJ00,,,,,,,,,,,
2923,356000,2020JJ00,,,,,,,,,,,
2924,356000,2021JJ00,,,,,,,,,,,
2925,356000,2022JJ00,,,,,,,,,,,
2926,356000,2023JJ00,,,,,,,,,,,
2927,356000,2024JJ00,,,,,,,,,,,
2928,356500,2009JJ00,,,,,,,,,,,
2929,356500,2010JJ00,,,,,,,,,,,
2930,356500,2011JJ00,,,,,,,,,,,
2931,356500,2012JJ00,,,,,,,,,,,
2932,356500,2013JJ00,,,,,,,,,,,
2933,356500,2014JJ00,,,,,,,,,,,
2934,356500,2015JJ00,,,,,,,,,,,
2935,356500,2016JJ00,,,,,,,,,,,
2936,356500,2017JJ00,,,,,,,,,,,
2937,356500,2018JJ00,,,,,,,,,,,
2938,356500,2019JJ00,,,,,,,,,,,
2939,356500,2020JJ00,,,,,,,,,,,
2940,356500,2021JJ00,,,,,,,,,,,
2941,356500,2022JJ00,,,,,,,,,,,
2942,356500,2023JJ00,,,,,,,,,,,
2943,356500,2024JJ00,,,,,,,,,,,
2944,356900,2009JJ00,2653.22,47.5,670.05,30.14,428.75,223.8,834.03,418.94,2370.13,283.09,327.74
2945,356900,2010JJ00,2031.19,53.82,438.75,21.07,347.64,197.91,605.37,366.64,1819.02,212.17,274.13
2946,356900,2011JJ00,2950.96,140.51,667.33,42.44,466.16,307.42,876.33,450.76,2379.78,571.17,337.37
2947,356900,2012JJ00,2447.7,65.85,520.7,10.82,415.76,285.55,741.43,407.58,2196.77,250.93,348.78
2948,356900,2013JJ00,2436.73,79.78,525.47,19.55,426.14,269.72,742.32,373.76,2194.85,241.88,278.02
2949,356900,2014JJ00,2587.31,111.73,559.32,12.71,431.7,255.57,801.22,415.06,2205.93,381.38,360.65
2950,356900,2015JJ00,2903.92,93.32,655.68,16.99,497.23,284.74,859.36,496.6,2568.19,335.73,821.11
2951,356900,2016JJ00,2903.45,107.88,725.2,11.74,477.36,276.97,802.76,501.53,2542.19,361.26,300.99
2952,356900,2017JJ00,3253.87,130.67,828.34,20.73,528.76,249.87,982.82,512.67,2888.21,365.66,336.39
2953,356900,2018JJ00,3364.71,143.62,944.54,34.76,523.65,318.4,898.65,501.09,2901.66,463.05,3044.52
2954,356900,2019JJ00,3679.35,174.9,952.41,21.14,572.69,281.13,1123.91,553.15,3216.61,462.74,422.62
2955,356900,2020JJ00,3990.32,131.63,1136.71,9.65,535.58,363.97,1198.67,614.12,3530.02,460.31,827.67
2956,356900,2021JJ00,4066.85,120.3,983.94,20.57,548.3,406.71,1323.01,664.02,3648.4,418.45,872.91
2957,356900,2022JJ00,4587.65,154.8,1170.93,19.59,652.05,389.92,1390.29,810.08,4022.74,564.91,962.2
2958,356900,2023JJ00,4806.69,125.98,1005.13,23.27,667.79,312.25,1663.34,1008.94,4405.67,401.02,518.65
2959,356900,2024JJ00,,,,,,,,,,,
2960,357000,2009JJ00,,,,,,,,,,,
2961,357000,2010JJ00,,,,,,,,,,,
2962,357000,2011JJ00,,,,,,,,,,,
2963,357000,2012JJ00,,,,,,,,,,,
2964,357000,2013JJ00,,,,,,,,,,,
2965,357000,2014JJ00,,,,,,,,,,,
2966,357000,2015JJ00,,,,,,,,,,,
2967,357000,2016JJ00,,,,,,,,,,,
2968,357000,2017JJ00,,,,,,,,,,,
2969,357000,2018JJ00,,,,,,,,,,,
2970,357000,2019JJ00,,,,,,,,,,,
2971,357000,2020JJ00,,,,,,,,,,,
2972,357000,2021JJ00,,,,,,,,,,,
2973,357000,2022JJ00,,,,,,,,,,,
2974,357000,2023JJ00,,,,,,,,,,,
2975,357000,2024JJ00,,,,,,,,,,,
2976,357955,2009JJ00,2555.45,47.5,662.98,29.27,401.75,208.58,810.2,395.17,2285.16,270.29,290.5
2977,357955,2010JJ00,1941.64,52.48,430.05,20.42,322.45,191.38,589.04,335.82,1735.36,206.27,267.65
2978,357955,2011JJ00,2885.3,140.07,661.56,41.96,457.32,297.57,848.91,437.9,2318.41,566.88,328.95
2979,357955,2012JJ00,2356.6,65.47,504.34,9.42,392.85,272.54,720.42,391.56,2111.97,244.63,332.38
2980,357955,2013JJ00,2348.49,79.49,515.37,17.85,407.35,256.75,714.08,357.6,2119.24,229.25,268.32
2981,357955,2014JJ00,2497.18,109.09,547.46,12.71,414.3,246.83,777.25,389.54,2123.16,374.02,349.65
2982,357955,2015JJ00,2760.34,91.63,633.72,15.68,465.3,271.0,801.27,481.74,2443.7,316.64,775.72
2983,357955,2016JJ00,2794.94,105.51,688.63,11.74,446.68,267.61,784.11,490.65,2453.52,341.42,293.5
2984,357955,2017JJ00,3148.89,129.11,812.17,20.45,498.51,239.98,954.9,493.76,2795.3,353.59,324.71
2985,357955,2018JJ00,3258.43,141.94,922.66,34.71,503.92,308.0,864.75,482.45,2808.43,450.0,3037.9
2986,357955,2019JJ00,,,,,,,,,,,
2987,357955,2020JJ00,,,,,,,,,,,
2988,357955,2021JJ00,,,,,,,,,,,
2989,357955,2022JJ00,,,,,,,,,,,
2990,357955,2023JJ00,,,,,,,,,,,
2991,357955,2024JJ00,,,,,,,,,,,
2992,358000,2009JJ00,,,,,,,,,,,
2993,358000,2010JJ00,,,,,,,,,,,
2994,358000,2011JJ00,,,,,,,,,,,
2995,358000,2012JJ00,,,,,,,,,,,
2996,358000,2013JJ00,,,,,,,,,,,
2997,358000,2014JJ00,,,,,,,,,,,
2998,358000,2015JJ00,,,,,,,,,,,
2999,358000,2016JJ00,,,,,,,,,,,
3000,358000,2017JJ00,,,,,,,,,,,
3001,358000,2018JJ00,,,,,,,,,,,
3002,358000,2019JJ00,,,,,,,,,,,
3003,358000,2020JJ00,,,,,,,,,,,
3004,358000,2021JJ00,,,,,,,,,,,
3005,358000,2022JJ00,,,,,,,,,,,
3006,358000,2023JJ00,,,,,,,,,,,
3007,358000,2024JJ00,,,,,,,,,,,
3008,359800,2009JJ00,,,,,,,,,,,
3009,359800,2010JJ00,,,,,,,,,,,
3010,359800,2011JJ00,,,,,,,,,,,
3011,359800,2012JJ00,,,,,,,,,,,
3012,359800,2013JJ00,,,,,,,,,,,
3013,359800,2014JJ00,,,,,,,,,,,
3014,359800,2015JJ00,,,,,,,,,,,
3015,359800,2016JJ00,,,,,,,,,,,
3016,359800,2017JJ00,,,,,,,,,,,
3017,359800,2018JJ00,,,,,,,,,,,
3018,359800,2019JJ00,,,,,,,,,,,
3019,359800,2020JJ00,,,,,,,,,,,
3020,359800,2021JJ00,,,,,,,,,,,
3021,359800,2022JJ00,,,,,,,,,,,
3022,359800,2023JJ00,,,,,,,,,,,
3023,359800,2024JJ00,,,,,,,,,,,
3024,361700,2009JJ00,,,,,,,,,,,
3025,361700,2010JJ00,,,,,,,,,,,
3026,361700,2011JJ00,,,,,,,,,,,
3027,361700,2012JJ00,,,,,,,,,,,
3028,361700,2013JJ00,,,,,,,,,,,
3029,361700,2014JJ00,,,,,,,,,,,
3030,361700,2015JJ00,,,,,,,,,,,
3031,361700,2016JJ00,,,,,,,,,,,
3032,361700,2017JJ00,,,,,,,,,,,
3033,361700,2018JJ00,,,,,,,,,,,
3034,361700,2019JJ00,,,,,,,,,,,
3035,361700,2020JJ00,,,,,,,,,,,
3036,361700,2021JJ00,,,,,,,,,,,
3037,361700,2022JJ00,,,,,,,,,,,
3038,361700,2023JJ00,,,,,,,,,,,
3039,361700,2024JJ00,,,,,,,,,,,
3040,365700,2009JJ00,,,,,,,,,,,
3041,365700,2010JJ00,,,,,,,,,,,
3042,365700,2011JJ00,,,,,,,,,,,
3043,365700,2012JJ00,,,,,,,,,,,
3044,365700,2013JJ00,,,,,,,,,,,
3045,365700,2014JJ00,,,,,,,,,,,
3046,365700,2015JJ00,,,,,,,,,,,
3047,365700,2016JJ00,,,,,,,,,,,
3048,365700,2017JJ00,,,,,,,,,,,
3049,365700,2018JJ00,,,,,,,,,,,
3050,365700,2019JJ00,,,,,,,,,,,
3051,365700,2020JJ00,,,,,,,,,,,
3052,365700,2021JJ00,,,,,,,,,,,
3053,365700,2022JJ00,,,,,,,,,,,
3054,365700,2023JJ00,,,,,,,,,,,
3055,365700,2024JJ00,,,,,,,,,,,
3056,366000,2009JJ00,,,,,,,,,,,
3057,366000,2010JJ00,,,,,,,,,,,
3058,366000,2011JJ00,,,,,,,,,,,
3059,366000,2012JJ00,,,,,,,,,,,
3060,366000,2013JJ00,,,,,,,,,,,
3061,366000,2014JJ00,,,,,,,,,,,
3062,366000,2015JJ00,,,,,,,,,,,
3063,366000,2016JJ00,,,,,,,,,,,
3064,366000,2017JJ00,,,,,,,,,,,
3065,366000,2018JJ00,,,,,,,,,,,
3066,366000,2019JJ00,,,,,,,,,,,
3067,366000,2020JJ00,,,,,,,,,,,
3068,366000,2021JJ00,,,,,,,,,,,
3069,366000,2022JJ00,,,,,,,,,,,
3070,366000,2023JJ00,,,,,,,,,,,
3071,366000,2024JJ00,,,,,,,,,,,
3072,367900,2009JJ00,,,,,,,,,,,
3073,367900,2010JJ00,,,,,,,,,,,
3074,367900,2011JJ00,,,,,,,,,,,
3075,367900,2012JJ00,,,,,,,,,,,
3076,367900,2013JJ00,,,,,,,,,,,
3077,367900,2014JJ00,,,,,,,,,,,
3078,367900,2015JJ00,,,,,,,,,,,
3079,367900,2016JJ00,,,,,,,,,,,
3080,367900,2017JJ00,,,,,,,,,,,
3081,367900,2018JJ00,,,,,,,,,,,
3082,367900,2019JJ00,,,,,,,,,,,
3083,367900,2020JJ00,,,,,,,,,,,
3084,367900,2021JJ00,,,,,,,,,,,
3085,367900,2022JJ00,,,,,,,,,,,
3086,367900,2023JJ00,,,,,,,,,,,
3087,367900,2024JJ00,,,,,,,,,,,
3088,371200,2009JJ00,,,,,,,,,,,
3089,371200,2010JJ00,,,,,,,,,,,
3090,371200,2011JJ00,,,,,,,,,,,
3091,371200,2012JJ00,,,,,,,,,,,
3092,371200,2013JJ00,,,,,,,,,,,
3093,371200,2014JJ00,,,,,,,,,,,
3094,371200,2015JJ00,,,,,,,,,,,
3095,371200,2016JJ00,,,,,,,,,,,
3096,371200,2017JJ00,,,,,,,,,,,
3097,371200,2018JJ00,,,,,,,,,,,
3098,371200,2019JJ00,,,,,,,,,,,
3099,371200,2020JJ00,,,,,,,,,,,
3100,371200,2021JJ00,,,,,,,,,,,
3101,371200,2022JJ00,,,,,,,,,,,
3102,371200,2023JJ00,,,,,,,,,,,
3103,371200,2024JJ00,,,,,,,,,,,
3104,371600,2009JJ00,1776.43,40.09,540.81,8.21,170.51,121.77,315.11,579.93,1536.87,239.57,87.15
3105,371600,2010JJ00,1745.29,59.87,538.77,26.25,125.22,90.6,228.06,676.54,1621.06,124.23,114.78
3106,371600,2011JJ00,2127.22,21.38,637.07,12.72,162.41,138.2,332.24,823.2,1960.79,166.43,543.39
3107,371600,2012JJ00,1925.93,56.81,668.51,5.36,144.02,148.84,214.5,687.89,1756.68,169.25,260.85
3108,371600,2013JJ00,2004.84,70.48,705.8,31.1,221.11,126.05,243.91,606.39,1793.55,211.3,101.28
3109,371600,2014JJ00,2023.65,92.32,641.13,28.16,215.53,158.81,265.33,622.37,1811.92,211.73,109.7
3110,371600,2015JJ00,2293.9,158.51,821.47,7.53,217.6,165.75,289.04,634.0,1876.42,417.48,107.33
3111,371600,2016JJ00,2291.72,102.3,800.35,12.03,227.53,170.44,290.22,688.86,1894.59,397.13,97.55
3112,371600,2017JJ00,2515.53,68.35,992.22,9.83,243.23,180.73,292.17,729.0,2194.55,320.98,72.37
3113,371600,2018JJ00,2526.9,123.47,965.63,7.5,236.41,178.26,318.01,697.62,2147.0,379.9,135.36
3114,371600,2019JJ00,2703.69,68.69,1066.18,8.13,227.68,200.63,365.56,766.82,2343.95,359.74,140.62
3115,371600,2020JJ00,2998.96,110.74,1210.84,2.04,290.57,215.89,426.35,742.53,2332.89,666.07,263.57
3116,371600,2021JJ00,3319.51,71.91,1284.94,1.25,358.65,231.56,469.68,901.52,2659.5,660.01,303.17
3117,371600,2022JJ00,3596.41,113.67,1352.83,8.42,311.29,225.58,728.85,855.76,3168.96,427.44,380.85
3118,371600,2023JJ00,3483.53,150.38,1139.91,6.73,368.16,241.14,555.5,1021.7,2934.55,548.97,298.13
3119,371600,2024JJ00,,,,,,,,,,,
3120,371700,2009JJ00,,,,,,,,,,,
3121,371700,2010JJ00,,,,,,,,,,,
3122,371700,2011JJ00,,,,,,,,,,,
3123,371700,2012JJ00,,,,,,,,,,,
3124,371700,2013JJ00,,,,,,,,,,,
3125,371700,2014JJ00,,,,,,,,,,,
3126,371700,2015JJ00,,,,,,,,,,,
3127,371700,2016JJ00,,,,,,,,,,,
3128,371700,2017JJ00,,,,,,,,,,,
3129,371700,2018JJ00,,,,,,,,,,,
3130,371700,2019JJ00,,,,,,,,,,,
3131,371700,2020JJ00,,,,,,,,,,,
3132,371700,2021JJ00,,,,,,,,,,,
3133,371700,2022JJ00,,,,,,,,,,,
3134,371700,2023JJ00,,,,,,,,,,,
3135,371700,2024JJ00,,,,,,,,,,,
3136,372200,2009JJ00,,,,,,,,,,,
3137,372200,2010JJ00,,,,,,,,,,,
3138,372200,2011JJ00,,,,,,,,,,,
3139,372200,2012JJ00,,,,,,,,,,,
3140,372200,2013JJ00,,,,,,,,,,,
3141,372200,2014JJ00,,,,,,,,,,,
3142,372200,2015JJ00,,,,,,,,,,,
3143,372200,2016JJ00,,,,,,,,,,,
3144,372200,2017JJ00,,,,,,,,,,,
3145,372200,2018JJ00,,,,,,,,,,,
3146,372200,2019JJ00,,,,,,,,,,,
3147,372200,2020JJ00,,,,,,,,,,,
3148,372200,2021JJ00,,,,,,,,,,,
3149,372200,2022JJ00,,,,,,,,,,,
3150,372200,2023JJ00,,,,,,,,,,,
3151,372200,2024JJ00,,,,,,,,,,,
3152,373800,2009JJ00,,,,,,,,,,,
3153,373800,2010JJ00,,,,,,,,,,,
3154,373800,2011JJ00,,,,,,,,,,,
3155,373800,2012JJ00,,,,,,,,,,,
3156,373800,2013JJ00,,,,,,,,,,,
3157,373800,2014JJ00,,,,,,,,,,,
3158,373800,2015JJ00,,,,,,,,,,,
3159,373800,2016JJ00,,,,,,,,,,,
3160,373800,2017JJ00,,,,,,,,,,,
3161,373800,2018JJ00,,,,,,,,,,,
3162,373800,2019JJ00,,,,,,,,,,,
3163,373800,2020JJ00,,,,,,,,,,,
3164,373800,2021JJ00,,,,,,,,,,,
3165,373800,2022JJ00,,,,,,,,,,,
3166,373800,2023JJ00,,,,,,,,,,,
3167,373800,2024JJ00,,,,,,,,,,,
3168,374000,2009JJ00,,,,,,,,,,,
3169,374000,2010JJ00,,,,,,,,,,,
3170,374000,2011JJ00,,,,,,,,,,,
3171,374000,2012JJ00,,,,,,,,,,,
3172,374000,2013JJ00,,,,,,,,,,,
3173,374000,2014JJ00,,,,,,,,,,,
3174,374000,2015JJ00,,,,,,,,,,,
3175,374000,2016JJ00,,,,,,,,,,,
3176,374000,2017JJ00,,,,,,,,,,,
3177,374000,2018JJ00,,,,,,,,,,,
3178,374000,2019JJ00,,,,,,,,,,,
3179,374000,2020JJ00,,,,,,,,,,,
3180,374000,2021JJ00,,,,,,,,,,,
3181,374000,2022JJ00,,,,,,,,,,,
3182,374000,2023JJ00,,,,,,,,,,,
3183,374000,2024JJ00,,,,,,,,,,,
3184,374600,2009JJ00,,,,,,,,,,,
3185,374600,2010JJ00,,,,,,,,,,,
3186,374600,2011JJ00,,,,,,,,,,,
3187,374600,2012JJ00,,,,,,,,,,,
3188,374600,2013JJ00,,,,,,,,,,,
3189,374600,2014JJ00,,,,,,,,,,,
3190,374600,2015JJ00,,,,,,,,,,,
3191,374600,2016JJ00,,,,,,,,,,,
3192,374600,2017JJ00,,,,,,,,,,,
3193,374600,2018JJ00,,,,,,,,,,,
3194,374600,2019JJ00,,,,,,,,,,,
3195,374600,2020JJ00,,,,,,,,,,,
3196,374600,2021JJ00,,,,,,,,,,,
3197,374600,2022JJ00,,,,,,,,,,,
3198,374600,2023JJ00,,,,,,,,,,,
3199,374600,2024JJ00,,,,,,,,,,,
3200,377400,2009JJ00,,,,,,,,,,,
3201,377400,2010JJ00,,,,,,,,,,,
3202,377400,2011JJ00,,,,,,,,,,,
3203,377400,2012JJ00,,,,,,,,,,,
3204,377400,2013JJ00,,,,,,,,,,,
3205,377400,2014JJ00,,,,,,,,,,,
3206,377400,2015JJ00,,,,,,,,,,,
3207,377400,2016JJ00,,,,,,,,,,,
3208,377400,2017JJ00,,,,,,,,,,,
3209,377400,2018JJ00,,,,,,,,,,,
3210,377400,2019JJ00,,,,,,,,,,,
3211,377400,2020JJ00,,,,,,,,,,,
3212,377400,2021JJ00,,,,,,,,,,,
3213,377400,2022JJ00,,,,,,,,,,,
3214,377400,2023JJ00,,,,,,,,,,,
3215,377400,2024JJ00,,,,,,,,,,,
3216,378400,2009JJ00,,,,,,,,,,,
3217,378400,2010JJ00,,,,,,,,,,,
3218,378400,2011JJ00,,,,,,,,,,,
3219,378400,2012JJ00,,,,,,,,,,,
3220,378400,2013JJ00,,,,,,,,,,,
3221,378400,2014JJ00,,,,,,,,,,,
3222,378400,2015JJ00,,,,,,,,,,,
3223,378400,2016JJ00,,,,,,,,,,,
3224,378400,2017JJ00,,,,,,,,,,,
3225,378400,2018JJ00,,,,,,,,,,,
3226,378400,2019JJ00,,,,,,,,,,,
3227,378400,2020JJ00,,,,,,,,,,,
3228,378400,2021JJ00,,,,,,,,,,,
3229,378400,2022JJ00,,,,,,,,,,,
3230,378400,2023JJ00,,,,,,,,,,,
3231,378400,2024JJ00,,,,,,,,,,,
3232,381600,2009JJ00,,,,,,,,,,,
3233,381600,2010JJ00,,,,,,,,,,,
3234,381600,2011JJ00,,,,,,,,,,,
3235,381600,2012JJ00,,,,,,,,,,,
3236,381600,2013JJ00,,,,,,,,,,,
3237,381600,2014JJ00,,,,,,,,,,,
3238,381600,2015JJ00,,,,,,,,,,,
3239,381600,2016JJ00,,,,,,,,,,,
3240,381600,2017JJ00,,,,,,,,,,,
3241,381600,2018JJ00,,,,,,,,,,,
3242,381600,2019JJ00,,,,,,,,,,,
3243,381600,2020JJ00,,,,,,,,,,,
3244,381600,2021JJ00,,,,,,,,,,,
3245,381600,2022JJ00,,,,,,,,,,,
3246,381600,2023JJ00,,,,,,,,,,,
3247,381600,2024JJ00,,,,,,,,,,,
3248,382500,2009JJ00,,,,,,,,,,,
3249,382500,2010JJ00,,,,,,,,,,,
3250,382500,2011JJ00,,,,,,,,,,,
3251,382500,2012JJ00,,,,,,,,,,,
3252,382500,2013JJ00,,,,,,,,,,,
3253,382500,2014JJ00,,,,,,,,,,,
3254,382500,2015JJ00,,,,,,,,,,,
3255,382500,2016JJ00,,,,,,,,,,,
3256,382500,2017JJ00,,,,,,,,,,,
3257,382500,2018JJ00,,,,,,,,,,,
3258,382500,2019JJ00,,,,,,,,,,,
3259,382500,2020JJ00,,,,,,,,,,,
3260,382500,2021JJ00,,,,,,,,,,,
3261,382500,2022JJ00,,,,,,,,,,,
3262,382500,2023JJ00,,,,,,,,,,,
3263,382500,2024JJ00,,,,,,,,,,,
3264,383100,2009JJ00,5302.37,94.12,605.16,663.49,2657.65,90.54,892.72,298.69,4813.23,489.14,665.0
3265,383100,2010JJ00,5535.59,74.05,424.46,1085.24,2260.81,76.54,1208.01,406.48,5192.12,343.47,618.23
3266,383100,2011JJ00,6679.28,178.47,605.44,1026.44,2792.5,91.55,1697.55,287.33,6033.96,645.32,771.36
3267,383100,2012JJ00,6122.62,222.87,499.85,1698.98,2469.03,115.86,835.91,280.13,5574.63,547.99,869.37
3268,383100,2013JJ00,5869.21,200.15,505.82,1638.97,2473.48,106.5,703.34,240.93,5278.21,591.0,946.67
3269,383100,2014JJ00,5013.42,46.18,395.84,1408.17,1936.84,105.96,894.61,225.81,4715.47,297.95,675.74
3270,383100,2015JJ00,6835.43,91.96,628.09,1595.7,2489.64,148.31,1640.76,240.97,6229.56,605.88,416.5
3271,383100,2016JJ00,7050.97,141.69,653.21,1465.17,3245.45,154.86,978.36,412.23,6537.35,513.62,381.86
3272,383100,2017JJ00,6393.32,162.51,606.7,811.73,3259.89,148.18,1027.19,377.14,5475.34,917.99,501.47
3273,383100,2018JJ00,6226.96,165.51,687.25,896.26,3073.02,162.39,936.72,305.82,5602.74,624.22,747.35
3274,383100,2019JJ00,7271.57,116.61,867.75,1168.27,3208.83,175.47,1325.31,409.32,6515.07,756.5,583.42
3275,383100,2020JJ00,6334.24,119.12,833.81,1226.82,2519.75,157.97,1113.73,363.03,5705.42,628.82,920.17
3276,383100,2021JJ00,7318.17,122.77,704.88,1225.8,3136.26,172.78,1111.01,844.68,6716.25,601.92,951.55
3277,383100,2022JJ00,8208.22,157.52,911.03,1008.27,4451.89,227.16,867.72,584.62,7127.67,1080.55,1555.8
3278,383100,2023JJ00,9195.66,137.47,969.22,1190.03,4605.69,183.78,1476.24,633.24,7962.48,1233.18,1666.49
3279,383100,2024JJ00,,,,,,,,,,,
3280,383200,2009JJ00,1906.36,37.34,188.61,22.68,1323.07,37.56,220.87,76.24,1651.36,255.0,278.21
